#KMS12_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS12_H3K27ac_ROSE/KMS12_H3K27ac_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS12_jia.bam
#Using cutoff of 17074.902 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuper
3_MACS_peak_2081_lociStitched	chr10	5929579	5947876	3	12368	17947.5273	611	1
1_MACS_peak_11928_lociStitched	chr2	232570131	232576333	1	6203	17937.4244	612	1
2_MACS_peak_6115_lociStitched	chr14	106347321	106358855	2	5417	17896.1544	613	1
2_MACS_peak_1752_lociStitched	chr1	206131461	206140072	2	8356	17884.1859	614	1
2_MACS_peak_13944_lociStitched	chr3	71174884	71184957	2	7955	17875.5458	615	1
2_MACS_peak_17336_lociStitched	chr6	168226932	168238146	2	11154	17873.9946	616	1
2_MACS_peak_15007_lociStitched	chr4	109279156	109295050	2	9804	17836.2468	617	1
2_MACS_peak_329_lociStitched	chr1	24284136	24292135	2	6789	17833.7705	618	1
4_MACS_peak_7724_lociStitched	chr16	87798451	87815013	4	9519	17825.6806	619	1
2_MACS_peak_16402_lociStitched	chr6	26355471	26367856	2	10017	17804.676	620	1
3_MACS_peak_12693_lociStitched	chr21	30436158	30453789	3	12357	17789.679	621	1
2_MACS_peak_5422_lociStitched	chr13	115021945	115032906	2	10928	17784.2225	622	1
1_MACS_peak_3403_lociStitched	chr11	65221647	65226302	1	4656	17783.962	623	1
1_MACS_peak_15751_lociStitched	chr5	118603793	118614691	1	10899	17761.5604	624	1
2_MACS_peak_9151_lociStitched	chr18	42330441	42342498	2	8007	17750.3154	625	1
2_MACS_peak_6972_lociStitched	chr16	2009263	2023149	2	9744	17736.5878	626	1
1_MACS_peak_1404_lociStitched	chr1	158978261	158986786	1	8526	17714.0975	627	1
4_MACS_peak_7344_lociStitched	chr16	30343533	30368448	4	12844	17692.1415	628	1
1_MACS_peak_15263_lociStitched	chr4	185454293	185460913	1	6621	17682.682	629	1
2_MACS_peak_13934_lociStitched	chr3	69127889	69145203	2	14547	17677.594	630	1
1_MACS_peak_18397_lociStitched	chr8	22297039	22302652	1	5614	17671.4079	631	1
3_MACS_peak_8670_lociStitched	chr17	62197831	62210421	3	11759	17666.288	632	1
1_MACS_peak_4344_lociStitched	chr12	49759380	49765231	1	5852	17651.2968	633	1
1_MACS_peak_17817_lociStitched	chr7	86844603	86850671	1	6069	17627.54	634	1
2_MACS_peak_19147_lociStitched	chr9	21985532	21996991	2	10978	17627.3797	635	1
1_MACS_peak_19460_lociStitched	chr9	97364746	97371315	1	6570	17620.0287	636	1
3_MACS_peak_7721_lociStitched	chr16	87415802	87428355	3	9707	17619.3908	637	1
2_MACS_peak_4473_lociStitched	chr12	56545007	56554164	2	6147	17605.2482	638	1
2_MACS_peak_19312_lociStitched	chr9	68723584	68732540	2	8874	17603.9136	639	1
1_MACS_peak_18238_lociStitched	chr7	148394230	148398205	1	3976	17602.4925	640	1
1_MACS_peak_1230_lociStitched	chr1	150335309	150340211	1	4903	17600.1408	641	1
1_MACS_peak_16846_lociStitched	chr6	73328815	73335021	1	6207	17579.7362	642	1
2_MACS_peak_7021_lociStitched	chr16	3011940	3021262	2	8120	17577.5632	643	1
3_MACS_peak_17098_lociStitched	chr6	126101278	126120801	3	8969	17531.654	644	1
1_MACS_peak_8439_lociStitched	chr17	43223948	43229512	1	5565	17501.562	645	1
4_MACS_peak_16584_lociStitched	chr6	33376736	33396590	4	11649	17497.3302	646	1
4_MACS_peak_14620_lociStitched	chr4	1851833	1875488	4	8822	17462.121	647	1
1_MACS_peak_2199_lociStitched	chr10	22765505	22773369	1	7865	17455.7208	648	1
3_MACS_peak_4762_lociStitched	chr12	108952918	108963875	3	10749	17435.8741	649	1
1_MACS_peak_13594_lociStitched	chr3	31571629	31578806	1	7178	17435.8038	650	1
1_MACS_peak_6025_lociStitched	chr14	100838759	100844234	1	5476	17417.07	651	1
2_MACS_peak_5192_lociStitched	chr13	41577548	41595960	2	12998	17408.546	652	1
3_MACS_peak_20576_lociStitched	chrX	153616500	153628888	3	7594	17385.3192	653	1
1_MACS_peak_8130_lociStitched	chr17	27617563	27622523	1	4961	17376.864	654	1
3_MACS_peak_3562_lociStitched	chr11	71812656	71830921	3	6768	17375.4945	655	1
2_MACS_peak_14517_lociStitched	chr3	193812918	193823140	2	9371	17375.3556	656	1
1_MACS_peak_16779_lociStitched	chr6	50250100	50262332	1	12233	17373.1096	657	1
1_MACS_peak_4339_lociStitched	chr12	49523338	49528257	1	4920	17361.1186	658	1
3_MACS_peak_14537_lociStitched	chr3	195264974	195278876	3	10723	17359.4274	659	1
1_MACS_peak_16091_lociStitched	chr5	172752643	172758219	1	5577	17319.056	660	1
1_MACS_peak_1225_lociStitched	chr1	150204937	150209939	1	5003	17314.9232	661	1
1_MACS_peak_2037_lociStitched	chr1	245024610	245030526	1	5917	17312.5824	662	1
2_MACS_peak_3319_lociStitched	chr11	62619620	62629301	2	7788	17299.947	663	1
1_MACS_peak_6460_lociStitched	chr15	57209059	57214395	1	5337	17291.308	664	1
1_MACS_peak_1010_lociStitched	chr1	111172770	111181051	1	8282	17245.1825	665	1
2_MACS_peak_5616_lociStitched	chr14	50465416	50476244	2	6943	17191.6156	666	1
3_MACS_peak_10451_lociStitched	chr19	49990040	50005306	3	10206	17189.516	667	1
6_MACS_peak_7553_lociStitched	chr16	68270840	68307454	6	11341	17182.9502	668	1
3_MACS_peak_14358_lociStitched	chr3	169649316	169663744	3	8264	17180.8624	669	1
1_MACS_peak_1244_lociStitched	chr1	150944964	150952348	1	7385	17126.4496	670	1
1_MACS_peak_4097_lociStitched	chr12	9799458	9805344	1	5887	17124.1398	671	1
4_MACS_peak_20585_lociStitched	chrX	153706233	153720105	4	10822	17123.5968	672	1
