REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
3_MACS_peak_16578_lociStitched	chr6	33279327	33292964	3	11164	21939.2056	346	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	1.2374	346	1
3_MACS_peak_19055_lociStitched	chr8	146009892	146025160	3	10784	24732.6332	347	1	ZNF517,ZNF34,RPL8	ZNF7,ZNF251	RPL8	RPL8	1.7024	347	1
1_MACS_peak_9000_lociStitched	chr18	9060286	9070868	1	10583	26208.4394	348	1		NDUFV2	NDUFV2	NDUFV2	0.6988	348	1
2_MACS_peak_18195_lociStitched	chr7	138787781	138805098	2	10661	25608.3796	349	1	ZC3HAV1	TTC26	ZC3HAV1	ZC3HAV1	0.4792	349	1
2_MACS_peak_18008_lociStitched	chr7	106503733	106515069	2	10674	25324.624	350	1	PIK3CG		PIK3CG	PIK3CG	0.6241	350	1
4_MACS_peak_7024_lociStitched	chr16	3054081	3074911	4	10444	26972.767	351	1	CLDN9,TNFRSF12A,THOC6,CLDN6,HCFC1R1	KREMEN2,PAQR4,LOC283875,MMP25,IL32,PKMYT1,CCDC64B	CLDN9	KREMEN2	1.2903	351	1
2_MACS_peak_18929_lociStitched	chr8	128800196	128814372	2	10426	27056.3136	352	1	PVT1,MIR1204		PVT1	PVT1	0.2955	352	1
1_MACS_peak_12158_lociStitched	chr20	17944803	17954996	1	10194	28417.0647	354	1	C20orf72,SNX5	SNORD17	C20orf72	C20orf72	0.9633	354	1
5_MACS_peak_12185_lociStitched	chr20	23329612	23347338	5	11031	21964.2866	355	1	NXT1,GZF1		GZF1	GZF1	0.4818	355	1
2_MACS_peak_3317_lociStitched	chr11	62597649	62610972	2	9584	31771.3581	357	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.8903	357	1
1_MACS_peak_10561_lociStitched	chr19	55126354	55137563	1	11210	19937.4483	358	1	LILRB1	LILRA2,LILRA1,LILRB1,LILRB4	LILRB1	LILRB1	0.7134	358	1
2_MACS_peak_15410_lociStitched	chr5	32572154	32589004	2	10731	23960.7	359	1	SUB1		SUB1	SUB1	0.8492	359	1
2_MACS_peak_18573_lociStitched	chr8	54926006	54935973	2	9465	32055.8654	360	1	TCEA1		TCEA1	TCEA1	0.5736	360	1
2_MACS_peak_16450_lociStitched	chr6	27856474	27871705	2	11308	18411.2328	361	1	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2BO	HIST1H2BO	1.4724	361	1
2_MACS_peak_18672_lociStitched	chr8	77589853	77601089	2	11135	20157.384	362	1	ZFHX4,LOC100192378		LOC100192378	LOC100192378	0.306	362	1
1_MACS_peak_8295_lociStitched	chr17	38015823	38025205	1	9383	32381.0348	363	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.5169	363	1
1_MACS_peak_3740_lociStitched	chr11	100573587	100584152	1	10566	24887.9705	364	1	ARHGAP42		ARHGAP42	ARHGAP42	0.2674	364	1
1_MACS_peak_19311_lociStitched	chr9	68447239	68458485	1	11247	18510.916	365	1	LOC642236		LOC642236	LOC642236	0.7529	365	1
6_MACS_peak_7553_lociStitched	chr16	68270840	68307454	6	11341	17182.9502	366	1	PLA2G15,SLC7A6	PRMT7,ESRP2,SLC7A6OS	SLC7A6	SLC7A6OS	0.4981	366	1
4_MACS_peak_18608_lociStitched	chr8	61807145	61830560	4	11015	20359.3425	369	1		LOC100130298	LOC100130298	LOC100130298	0.0762	369	1
1_MACS_peak_15135_lociStitched	chr4	144294732	144305390	1	10659	23442.271	370	1	GAB1		GAB1	GAB1	0.5267	370	1
3_MACS_peak_9126_lociStitched	chr18	33155443	33174068	3	10803	22137.675	371	1			GALNT1	GALNT1	NONE	371	1
2_MACS_peak_14544_lociStitched	chr3	195621193	195637424	2	10374	25391.7764	372	1	TNK2		TNK2	TNK2	0.5002	372	1
1_MACS_peak_15886_lociStitched	chr5	138719980	138729772	1	9793	28999.008	373	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	2.3808	373	1
2_MACS_peak_4722_lociStitched	chr12	104317919	104327969	2	9865	28540.995	374	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	C12orf73	0.4972	374	1
2_MACS_peak_18691_lociStitched	chr8	81073230	81084601	2	10829	21198.9553	376	1	TPD52		TPD52	TPD52	0.3162	376	1
2_MACS_peak_17336_lociStitched	chr6	168226932	168238146	2	11154	17873.9946	378	1	MLLT4,C6orf124	C6orf123	MLLT4	MLLT4	0.1863	378	1
1_MACS_peak_3414_lociStitched	chr11	65335131	65345299	1	10169	26259.8768	379	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	2.2456	379	1
2_MACS_peak_10433_lociStitched	chr19	49457208	49472126	2	9213	31948.3888	380	1	BAX,FTL,GYS1	DHDH,RUVBL2,LHB	FTL	FTL	2.4988	380	1
2_MACS_peak_18274_lociStitched	chr7	150124006	150134701	2	9352	31182.342	381	1	LOC285972	ZNF775,LOC728743,GIMAP8	LOC285972	LOC728743	1.7083	381	1
3_MACS_peak_12596_lociStitched	chr20	62256911	62274659	3	10087	26721.3888	383	1	GMEB2,STMN3	RTEL1	GMEB2	GMEB2	0.3836	383	1
2_MACS_peak_15249_lociStitched	chr4	185200893	185210994	2	10050	26799.9732	385	1			ENPP6	ENPP6	NONE	385	1
2_MACS_peak_4493_lociStitched	chr12	57071150	57084680	2	10263	25108.974	387	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	1.0001	387	1
4_MACS_peak_2029_lociStitched	chr1	244208940	244231959	4	10746	21161.3667	388	1	LOC339529,ZNF238		ZNF238	ZNF238	1.0948	388	1
1_MACS_peak_984_lociStitched	chr1	109930741	109941340	1	10600	22101.0348	389	1	SORT1	PSMA5	SORT1	SORT1	0.3641	389	1
4_MACS_peak_1458_lociStitched	chr1	161675762	161698969	4	10474	23139.6997	390	1	FCRLA,FCRLB	FCGR2B,DUSP12,ATF6,RPL31P11	FCRLB	FCRLB	1.133	390	1
2_MACS_peak_3275_lociStitched	chr11	61593489	61603630	2	9851	27444.5883	392	1	FADS2	FEN1,MIR611,C11orf10,MIR1908,FADS1	FADS2	MIR1908	1.6704	392	1
2_MACS_peak_18115_lociStitched	chr7	128572561	128582514	2	9479	29626.0998	393	1	IRF5	KCP	IRF5	IRF5	1.4818	393	1
3_MACS_peak_3589_lociStitched	chr11	73489487	73500695	3	9579	29007.4248	394	1	MRPL48	RAB6A	MRPL48	MRPL48	0.348	394	1
1_MACS_peak_6405_lociStitched	chr15	50641508	50649949	1	8442	34662.9665	395	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	LOC100129387	2.5213	395	1
2_MACS_peak_3784_lociStitched	chr11	109816260	109830267	2	9283	30540.8628	396	1			ZC3H12C	ZC3H12C	NONE	396	1
1_MACS_peak_5369_lociStitched	chr13	103243263	103252844	1	9582	28820.6061	397	1	TPP2		TPP2	TPP2	0.4096	397	1
1_MACS_peak_7086_lociStitched	chr16	8157961	8167029	1	9069	31634.6248	398	1			TMEM114	TMEM114	NONE	398	1
5_MACS_peak_9368_lociStitched	chr19	1258054	1277402	5	10895	18537.3188	399	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	ATP5D	0.9631	399	1
2_MACS_peak_19147_lociStitched	chr9	21985532	21996991	2	10978	17627.3797	400	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.5235	400	1
2_MACS_peak_19699_lociStitched	chr9	130730899	130744389	2	10561	21389.744	404	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	PIP5KL1	0.5089	404	1
2_MACS_peak_5422_lociStitched	chr13	115021945	115032906	2	10928	17784.2225	405	1	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	0.7981	405	1
3_MACS_peak_5384_lociStitched	chr13	111357036	111370932	3	10007	25683.9768	406	1	ING1,CARS2		ING1	ING1	1.2003	406	1
4_MACS_peak_13448_lociStitched	chr3	5013990	5029289	4	10901	17959.4961	407	1	BHLHE40		BHLHE40	BHLHE40	1.0887	407	1
3_MACS_peak_16636_lociStitched	chr6	36081147	36101374	3	10628	20676.0394	408	1	MAPK13		MAPK13	MAPK13	0.7858	408	1
1_MACS_peak_15751_lociStitched	chr5	118603793	118614691	1	10899	17761.5604	409	1	TNFAIP8		TNFAIP8	TNFAIP8	0.4871	409	1
3_MACS_peak_12816_lociStitched	chr21	44580440	44598071	3	10140	24487.6959	410	1	CRYAA		CRYAA	CRYAA	0.8105	410	1
3_MACS_peak_4470_lociStitched	chr12	56508720	56523990	3	10039	25206.189	411	1	RPL41,ZC3H10,ESYT1	ERBB3,PA2G4,MYL6B,MYL6	ZC3H10	ZC3H10	1.2784	411	1
2_MACS_peak_19470_lociStitched	chr9	98266967	98279464	2	10292	23109.4524	412	1	PTCH1		PTCH1	PTCH1	0.3972	412	1
1_MACS_peak_17263_lociStitched	chr6	157096818	157105815	1	8998	31240.2831	413	1	ARID1B		ARID1B	ARID1B	0.1945	413	1
3_MACS_peak_16755_lociStitched	chr6	44213182	44233895	3	10643	19930.0486	414	1	HSP90AB1,SLC35B2,NFKBIE	SLC29A1,TMEM151B,TCTE1,AARS2	SLC35B2	SLC29A1	0.5608	414	1
2_MACS_peak_2691_lociStitched	chr10	104400915	104412856	2	10250	23280.1736	415	1	TRIM8		TRIM8	TRIM8	1.0409	415	1
4_MACS_peak_436_lociStitched	chr1	28558554	28577334	4	10527	20917.164	416	1	ATPIF1,DNAJC8	SESN2,PTAFR	ATPIF1	ATPIF1	0.387	416	1
1_MACS_peak_6881_lociStitched	chr15	93442656	93452375	1	9720	26935.2366	420	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	2.6816	420	1
3_MACS_peak_19688_lociStitched	chr9	130532691	130550068	3	10043	24682.2908	422	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	FPGS	0.2302	422	1
1_MACS_peak_14877_lociStitched	chr4	78735668	78745256	1	9589	27720.8256	423	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.3209	423	1
3_MACS_peak_9300_lociStitched	chr18	74765753	74780192	3	10176	23590.4382	424	1	MBP	MBP	MBP	MBP	0.5265	424	1
1_MACS_peak_15427_lociStitched	chr5	36872957	36883340	1	10384	21907.0917	425	1	NIPBL		NIPBL	NIPBL	0.2047	425	1
2_MACS_peak_19108_lociStitched	chr9	5617227	5632693	2	10551	19929.4876	428	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.1854	428	1
4_MACS_peak_20585_lociStitched	chrX	153706233	153720105	4	10822	17123.5968	429	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,FAM3A	UBL4A	UBL4A	1.242	429	1
2_MACS_peak_6094_lociStitched	chr14	105947142	105958623	2	8790	31604.8968	430	1	CRIP1,C14orf80	CRIP2,TMEM121	CRIP1	CRIP1	2.6069	430	1
1_MACS_peak_16917_lociStitched	chr6	90059659	90069705	1	10047	23962.7238	431	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.67	431	1
1_MACS_peak_9174_lociStitched	chr18	46472597	46480745	1	8149	34496.1876	432	1	SMAD7	SMAD7	SMAD7	SMAD7	1.4016	432	1
3_MACS_peak_4762_lociStitched	chr12	108952918	108963875	3	10749	17435.8741	433	1	ISCU,SART3	FICD,TMEM119	ISCU	ISCU	1.0802	433	1
3_MACS_peak_14537_lociStitched	chr3	195264974	195278876	3	10723	17359.4274	434	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.4268	434	1
2_MACS_peak_1394_lociStitched	chr1	156709483	156723018	2	9829	24945.005	436	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	HDGF	HDGF	1.3118	436	1
4_MACS_peak_18316_lociStitched	chr7	156792832	156810300	4	10423	19889.0648	438	1	MNX1		MNX1	MNX1	1.1118	438	1
3_MACS_peak_15003_lociStitched	chr4	108949383	108960404	3	10533	18589.1207	439	1	HADH		HADH	HADH	0.6079	439	1
2_MACS_peak_18804_lociStitched	chr8	102211372	102220271	2	8845	30293.9758	441	1	ZNF706		ZNF706	ZNF706	1.7449	441	1
1_MACS_peak_11011_lociStitched	chr2	60775403	60785203	1	9801	24374.56	442	1	BCL11A		BCL11A	BCL11A	0.3272	442	1
4_MACS_peak_7233_lociStitched	chr16	22194659	22208290	4	10450	18461.8264	445	1		EEF2K	EEF2K	EEF2K	0.1288	445	1
2_MACS_peak_4236_lociStitched	chr12	31469943	31480209	2	9944	22872.648	446	1	FLJ13224,FAM60A		FLJ13224	FLJ13224	1.8946	446	1
4_MACS_peak_16527_lociStitched	chr6	31618808	31634909	4	9993	22438.3536	447	1	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	C6orf47	0.9964	447	1
2_MACS_peak_9315_lociStitched	chr18	75332592	75345845	2	9167	27965.1553	448	1			GALR1	GALR1	NONE	448	1
3_MACS_peak_10962_lociStitched	chr2	48124079	48135364	3	9979	22175.025	450	1	FBXO11	FBXO11	FBXO11	FBXO11	0.2811	450	1
3_MACS_peak_12495_lociStitched	chr20	52225149	52241297	3	9167	27671.2128	451	1		ZNF217	ZNF217	ZNF217	1.7862	451	1
1_MACS_peak_6257_lociStitched	chr15	40225142	40233897	1	8756	29879.9395	452	1	EIF2AK4	GPR176	EIF2AK4	EIF2AK4	0.4476	452	1
1_MACS_peak_12425_lociStitched	chr20	46038262	46047394	1	9133	27744.8424	453	1			ZMYND8	ZMYND8	0.357	453	1
1_MACS_peak_19724_lociStitched	chr9	131444404	131453828	1	9425	25869.8224	454	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	1.1937	454	1
1_MACS_peak_15904_lociStitched	chr5	139486081	139496234	1	10154	20072.481	455	1	PURA	C5orf53	PURA	PURA	1.0285	455	1
2_MACS_peak_13319_lociStitched	chr22	42141706	42152338	2	10075	20716.452	456	1	MEI1	CCDC134	CCDC134	CCDC134	0.2611	456	1
2_MACS_peak_1759_lociStitched	chr1	206728553	206738501	2	9873	22347.1872	457	1	RASSF5	LGTN	RASSF5	RASSF5	0.3263	457	1
1_MACS_peak_9201_lociStitched	chr18	48717655	48725480	1	7826	33752.355	458	1	MEX3C		MEX3C	MEX3C	1.1646	458	1
2_MACS_peak_15273_lociStitched	chr4	186123531	186135812	2	10131	19921.0101	459	1	SNX25,KIAA1430		SNX25	SNX25	0.2813	459	1
2_MACS_peak_5885_lociStitched	chr14	81394450	81409722	2	10173	19523.7248	460	1	C14orf145	TSHR	C14orf145	C14orf145	0.1303	460	1
5_MACS_peak_13237_lociStitched	chr22	39398556	39421814	5	10233	18873.867	462	1	APOBEC3C,APOBEC3D	APOBEC3A,APOBEC3B,APOBEC3F	APOBEC3C	APOBEC3C	1.1645	462	1
1_MACS_peak_14397_lociStitched	chr3	176911201	176920546	1	9346	25625.859	463	1	TBL1XR1		TBL1XR1	TBL1XR1	0.1868	463	1
1_MACS_peak_7799_lociStitched	chr17	1387477	1395731	1	8255	31550.915	464	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	MYO1C	0.9335	464	1
1_MACS_peak_6131_lociStitched	chr15	20884543	20894719	1	10177	18557.9712	466	1	BCL8		BCL8	BCL8	0.54	466	1
1_MACS_peak_4300_lociStitched	chr12	46776182	46785733	1	9552	23336.9134	467	1		SLC38A2	SLC38A2	SLC38A2	0.8117	467	1
3_MACS_peak_10451_lociStitched	chr19	49990040	50005306	3	10206	17189.516	469	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	PIH1D1	0.8671	469	1
2_MACS_peak_4512_lociStitched	chr12	57910810	57918446	2	7552	33748.8292	470	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	2.5108	470	1
2_MACS_peak_19651_lociStitched	chr9	127622510	127636616	2	10115	18037.3422	471	1	ARPC5L,RPL35	WDR38	ARPC5L	ARPC5L	0.8497	471	1
2_MACS_peak_14559_lociStitched	chr3	196357797	196371019	2	9686	21841.4218	472	1	LRRC33		LRRC33	LRRC33	0.4759	472	1
1_MACS_peak_8418_lociStitched	chr17	42292725	42300459	1	7735	32915.1306	473	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	UBTF	1.6469	473	1
2_MACS_peak_397_lociStitched	chr1	27018410	27029197	2	9579	22517.8625	474	1	ARID1A		ARID1A	ARID1A	0.3789	474	1
2_MACS_peak_8322_lociStitched	chr17	39821208	39835749	2	9039	25554.3534	478	1		EIF1,GAST,KRT17,KRT42P	EIF1	EIF1	1.1416	478	1
2_MACS_peak_16402_lociStitched	chr6	26355471	26367856	2	10017	17804.676	479	1	BTN3A2	BTN3A2,BTN2A2,BTN3A1	BTN3A2	BTN3A2	0.7344	479	1
3_MACS_peak_7339_lociStitched	chr16	30193346	30211674	3	8991	25532.7368	485	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,SULT1A3,SULT1A4,BOLA2B	LOC613037	CORO1A	CORO1A	1.4864	485	1
3_MACS_peak_18705_lociStitched	chr8	86086943	86103746	3	9750	19681.3539	488	1	E2F5	C8orf59	E2F5	C8orf59	1.0777	488	1
1_MACS_peak_2883_lociStitched	chr10	135201043	135209207	1	8165	29845.1348	490	1	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	MTG1	0.7218	490	1
3_MACS_peak_3524_lociStitched	chr11	68032192	68050246	3	9692	19794.4056	492	1	C11orf24	LRP5	C11orf24	C11orf24	0.9425	492	1
3_MACS_peak_7814_lociStitched	chr17	1725911	1739180	3	9838	18358.9884	493	1	RPA1,SMYD4		SMYD4	SMYD4	0.4017	493	1
1_MACS_peak_18565_lociStitched	chr8	52808782	52817117	1	8336	28624.8905	494	1	PCMTD1		PCMTD1	PCMTD1	0.4058	494	1
3_MACS_peak_20556_lociStitched	chrX	153188469	153201611	3	9260	22462.3064	496	1	ARHGAP4,NAA10,RENBP	AVPR2,TMEM187,MIR3202-1,L1CAM,HCFC1,MIR3202-2	ARHGAP4	TMEM187	1.2175	496	1
2_MACS_peak_15007_lociStitched	chr4	109279156	109295050	2	9804	17836.2468	497	1			LOC641518	LOC641518	NONE	497	1
2_MACS_peak_14916_lociStitched	chr4	87854484	87868931	2	9187	22837.8176	500	1	AFF1	C4orf36	AFF1	AFF1	0.2638	500	1
2_MACS_peak_6972_lociStitched	chr16	2009263	2023149	2	9744	17736.5878	503	1	NDUFB10,SNHG9,SNORA78,RNF151,TBL3,RPS2,SNORA10,SNORA64	GFER,SYNGR3,NPW,HS3ST6,SEPX1,RPL3L,NOXO1,ZNF598	RNF151	RNF151	1.1397	503	1
2_MACS_peak_18286_lociStitched	chr7	150775123	150785834	2	9304	21371.6583	504	1	AGAP3,FASTK,TMUB1	ABCB8,ACCN3,SLC4A2,CDK5	TMUB1	TMUB1	1.7494	504	1
1_MACS_peak_2490_lociStitched	chr10	81001346	81010996	1	9651	18206.655	505	1	ZMIZ1		PPIF	PPIF	NONE	505	1
1_MACS_peak_4150_lociStitched	chr12	14920627	14929779	1	9153	22317.152	507	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	2.1259	507	1
3_MACS_peak_7721_lociStitched	chr16	87415802	87428355	3	9707	17619.3908	508	1	MAP1LC3B,FBXO31		FBXO31	FBXO31	0.2918	508	1
2_MACS_peak_3431_lociStitched	chr11	65654710	65668021	2	9389	20335.2147	511	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,TSGA10IP,CFL1,EFEMP2,C11orf68	CCDC85B	CCDC85B	1.7112	511	1
2_MACS_peak_5812_lociStitched	chr14	73918391	73932933	2	8692	25204.1944	514	1	NUMB	C14orf169	NUMB	C14orf169	0.2981	514	1
3_MACS_peak_3422_lociStitched	chr11	65546897	65560308	3	9129	22156.3131	515	1	OVOL1,DKFZp761E198	SNX32	OVOL1	OVOL1	0.5187	515	1
1_MACS_peak_1711_lociStitched	chr1	203288620	203297865	1	9246	21191.389	517	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	0.9263	517	1
3_MACS_peak_17904_lociStitched	chr7	100020575	100034931	3	7557	30833.8168	521	1	MEPCE,ZCWPW1,C7orf47	PILRA,C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	2.001	521	1
3_MACS_peak_17759_lociStitched	chr7	74057170	74073091	3	9373	19718.1585	524	1	GTF2I		GTF2I	GTF2I	0.1705	524	1
1_MACS_peak_17517_lociStitched	chr7	26236858	26245124	1	8267	27068.6702	525	1	CBX3,HNRNPA2B1	NFE2L3	CBX3	CBX3	1.3385	525	1
1_MACS_peak_6132_lociStitched	chr15	20934985	20943953	1	8969	22602.9472	526	1	BCL8		BCL8	BCL8	0.54	526	1
4_MACS_peak_7724_lociStitched	chr16	87798451	87815013	4	9519	17825.6806	528	1	KLHDC4		KLHDC4	KLHDC4	0.095	528	1
3_MACS_peak_3483_lociStitched	chr11	67030080	67047013	3	8875	22207.6295	534	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	1.0604	534	1
1_MACS_peak_3825_lociStitched	chr11	115089902	115097342	1	7441	30181.104	535	1	CADM1		CADM1	CADM1	0.2469	535	1
1_MACS_peak_13574_lociStitched	chr3	23846786	23855040	1	8255	26046.3224	536	1	UBE2E1		UBE2E1	UBE2E1	0.3738	536	1
2_MACS_peak_10121_lociStitched	chr19	38535263	38550810	2	8656	23082.6309	539	1	SIPA1L3		SIPA1L3	SIPA1L3	0.1739	539	1
2_MACS_peak_14517_lociStitched	chr3	193812918	193823140	2	9371	17375.3556	540	1		HES1	HES1	HES1	1.9205	540	1
1_MACS_peak_6125_lociStitched	chr15	20409963	20418849	1	8887	21174.4494	547	1			HERC2P3	HERC2P3	NONE	547	1
3_MACS_peak_8132_lociStitched	chr17	27886935	27900256	3	9212	18510.8616	548	1	TP53I13,ABHD15	ANKRD13B,GIT1,CORO6	ABHD15	ABHD15	1.1313	548	1
3_MACS_peak_7009_lociStitched	chr16	2721776	2738341	3	9234	18234.752	549	1	KCTD5	FLJ42627,PRSS27	KCTD5	KCTD5	0.4276	549	1
1_MACS_peak_12551_lociStitched	chr20	57462840	57471186	1	8347	24558.105	551	1	GNAS	GNAS-AS	GNAS	GNAS	0.5697	551	1
2_MACS_peak_2600_lociStitched	chr10	98026803	98036000	2	9168	18489.6488	552	1	BLNK	DNTT	BLNK	BLNK	0.3048	552	1
2_MACS_peak_16014_lociStitched	chr5	156692372	156701718	2	9145	18505.08	553	1	CYFIP2		CYFIP2	CYFIP2	0.2	553	1
1_MACS_peak_17684_lociStitched	chr7	55634074	55642551	1	8478	23450.7728	555	1	VOPP1		VOPP1	VOPP1	0.5038	555	1
2_MACS_peak_17689_lociStitched	chr7	56117638	56133448	2	9130	18450.27	556	1	CCT6A,SNORA15,SUMF2,PSPH	PHKG1,CHCHD2	SNORA15	SNORA15	0.8045	556	1
2_MACS_peak_5271_lociStitched	chr13	50696860	50705981	2	8882	20439.2489	557	1	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.5229	557	1
1_MACS_peak_14373_lociStitched	chr3	170070836	170079544	1	8709	21696.8528	559	1	SKIL		SKIL	SKIL	0.5549	559	1
1_MACS_peak_9318_lociStitched	chr18	77152904	77161110	1	8207	24878.9508	561	1	NFATC1		NFATC1	NFATC1	0.2539	561	1
1_MACS_peak_6212_lociStitched	chr15	31615319	31622774	1	7456	28667.457	562	1	KLF13		KLF13	KLF13	1.0172	562	1
1_MACS_peak_2188_lociStitched	chr10	22539180	22547611	1	8432	23040.2368	566	1			COMMD3	COMMD3	3.3622	566	1
1_MACS_peak_4460_lociStitched	chr12	56318715	56327045	1	8331	23585.562	567	1	DGKA,WIBG	CDK2,RAB5B,SILV	WIBG	WIBG	0.7148	567	1
1_MACS_peak_8373_lociStitched	chr17	40826389	40834328	1	7940	25588.9848	571	1	PLEKHH3,CCR10	TUBG2,CNTNAP1	PLEKHH3	PLEKHH3	1.3999	571	1
1_MACS_peak_18149_lociStitched	chr7	130789555	130797580	1	8026	24871.8825	573	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.313	573	1
1_MACS_peak_2508_lociStitched	chr10	85925807	85934262	1	8456	22139.4175	575	1	C10orf99	GHITM,CDHR1	C10orf99	C10orf99	0.9203	575	1
2_MACS_peak_18172_lociStitched	chr7	134845544	134860242	2	7812	25990.4734	576	1	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	1.7379	576	1
2_MACS_peak_2992_lociStitched	chr11	8703022	8711955	2	8865	18908.4811	578	1	RPL27A,SNORA3,SNORA45	TRIM66	SNORA45	SNORA45	1.8808	578	1
2_MACS_peak_18697_lociStitched	chr8	82631978	82646420	2	8095	24154.245	581	1	CHMP4C,ZFAND1	IMPA1,SLC10A5	CHMP4C	CHMP4C	0.6253	581	1
3_MACS_peak_2733_lociStitched	chr10	111959967	111974856	3	8339	22597.0353	582	1	MXI1	MXI1	MXI1	MXI1	0.3541	582	1
2_MACS_peak_15983_lociStitched	chr5	150629322	150638009	2	8646	20324.9739	586	1	GM2A	CCDC69,SLC36A3	GM2A	GM2A	0.81	586	1
3_MACS_peak_17098_lociStitched	chr6	126101278	126120801	3	8969	17531.654	589	1	NCOA7	HEY2	NCOA7	HEY2	0.5585	589	1
2_MACS_peak_9296_lociStitched	chr18	72701855	72710467	2	7897	25115.1756	590	1	ZNF407		ZADH2	ZADH2	1.9279	590	1
2_MACS_peak_11849_lociStitched	chr2	219260053	219272344	2	8593	20525.97	591	1	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	MIR26B	MIR26B	1.4137	591	1
2_MACS_peak_19591_lociStitched	chr9	117145283	117160978	2	8881	18179.5185	592	1	AKNA		AKNA	AKNA	0.4095	592	1
3_MACS_peak_6543_lociStitched	chr15	65587923	65598587	3	8462	21434.64	593	1		PARP16	PARP16	PARP16	0.1916	593	1
2_MACS_peak_13754_lociStitched	chr3	49054633	49067519	2	8381	21872.6964	594	1	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	NDUFAF3	1.4878	594	1
3_MACS_peak_10416_lociStitched	chr19	49135890	49150241	3	8654	19794.3343	596	1	SEC1,DBP,CA11	SPACA4,SPHK2,FUT2,FAM83E,RPL18,NTN5	SEC1	SPHK2	0.5641	596	1
3_MACS_peak_18817_lociStitched	chr8	103817811	103827204	3	7793	25176.0579	602	1		AZIN1	AZIN1	AZIN1	0.7795	602	1
2_MACS_peak_19312_lociStitched	chr9	68723584	68732540	2	8874	17603.9136	603	1	LOC100132352		LOC100132352	LOC100132352	0.6825	603	1
