GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
NM_001163636	chr7(.):74067029-74180022	0.111
NM_020979	chr7(.):101923404-101967178	0.1136
NR_036245	chr7(.):101931368-101941453	0.1345
NM_032831	chr7(.):102068995-102102268	0.1367
NM_024653	chr7(.):102031803-102072129	0.1483
NM_006234	chr7(.):102108547-102124381	0.1757
NM_152892	chr7(.):102100389-102118612	0.1541
NR_027374	chr7(.):104530074-104572092	0.1125
NR_024586	chr7(.):104645988-104659588	0.1671
NM_002649	chr7(.):106500923-106552592	0.1997
NM_001166346	chr7(.):114557208-114568720	0.2195
NM_199072	chr7(.):114557208-114664970	0.1833
NM_019071	chr7(.):120585816-120620711	0.174
NM_001024613	chr7(.):121936447-121949565	0.1567
NR_036484	chr7(.):121938711-121955131	0.1774
NM_018396	chr7(.):128111782-128147978	0.1912
NM_199349	chr7(.):128525000-128555773	0.1497
NM_018295	chr7(.):134827765-134855967	0.2065
NR_024185	chr7(.):134845531-134860532	0.1937
NM_005989	chr7(.):137756177-137808050	0.1404
NM_002769	chr7(.):142452318-142465927	0.1671
NM_004445	chr7(.):142547791-142573847	0.1566
NM_002770	chr7(.):142474907-142486378	0.1819
NR_001296	chr7(.):142473756-142487399	0.1797
NM_013400	chr7(.):150060878-150076133	0.2372
NM_014374	chr7(.):150063257-150076133	0.2399
NM_001142928	chr7(.):150015295-150040245	0.1677
NM_002889	chr7(.):150030406-150043763	0.1296
NM_138434	chr7(.):150021937-150034811	0.1475
NR_027237	chr7(.):150097839-150114558	0.2294
NM_175571	chr7(.):150142961-150181483	0.1536
NR_034033	chr7(.):150125741-150150228	0.2106
NM_004103	chr8(.):27163998-27321903	0.1402
NM_173176	chr8(.):27178053-27321903	0.1416
NM_173175	chr8(.):27178080-27321903	0.1416
NM_021623	chr8(.):38753752-38836430	0.1275
NM_001024678	chr8(.):145742760-145757416	0.101
NM_001001795	chr8(.):145746602-145759458	0.0938
NM_015310	chr8(.):18379812-18876196	0.0961
NM_206909	chr8(.):18379812-18671405	0.0959
NM_018371	chr8(.):19256671-19545094	0.1121
NR_024040	chr8(.):19256671-19545261	0.112
NM_001386	chr8(.):26430420-26520693	0.1165
NM_001197293	chr8(.):26366708-26520693	0.1121
NM_006228	chr8(.):28169648-28205868	0.1356
NM_001010906	chr8(.):27874480-27946388	0.1322
NM_024787	chr8(.):33400272-33429643	0.1364
NM_023034	chr8(.):38127560-38244790	0.117
NM_001122824	chr8(.):38639721-38715546	0.1249
NM_001146216	chr8(.):38580703-38715546	0.1237
NR_027638	chr8(.):38849504-38967779	0.11
NM_172060	chr8(.):72104667-72273979	0.1041
NM_000503	chr8(.):72104667-72279467	0.1046
NM_005079	chr8(.):80942104-81088836	0.144
NM_001135733	chr8(.):95933199-95966615	0.0719
NM_024094	chr8(.):120841180-120873170	0.1226
NM_022783	chr8(.):120880899-121068157	0.1273
NM_058229	chr8(.):124510357-124558446	0.1268
NM_148177	chr8(.):124510357-124549383	0.1233
NM_173685	chr8(.):126099082-126384367	0.1253
NM_003235	chr8(.):133874204-134152143	0.0999
NM_003033	chr8(.):134462090-134589183	0.1234
NM_001134374	chr8(.):145081581-145107015	0.0895
NM_003970	chr8(.):1988157-2098380	0.1218
NM_171982	chr8(.):27137403-27173834	0.1196
NM_018091	chr8(.):27945583-28053669	0.1089
NM_018660	chr8(.):28198101-28248977	0.124
NM_057158	chr8(.):29188616-29211322	0.1294
NM_001394	chr8(.):29188619-29213185	0.1296
NR_026765	chr8(.):29573775-29610625	0.1281
NM_025115	chr8(.):33351235-33375656	0.1133
NM_001102401	chr8(.):33351235-33375703	0.1138
NM_024025	chr8(.):33443853-33462439	0.1079
NM_144652	chr8(.):38239019-38271061	0.1448
NM_017778	chr8(.):38168934-38244790	0.1211
NR_003129	chr8(.):38452692-38463775	0.0802
NM_001024381	chr8(.):38841326-38859041	0.1129
NM_153692	chr8(.):38826667-38851181	0.0956
NR_034003	chr8(.):61873679-61885307	0.0832
NM_057749	chr8(.):95887452-95912482	0.0631
NM_152416	chr8(.):96032220-96075938	0.0583
NM_024410	chr8(.):103558847-103578245	0.0579
NM_025195	chr8(.):126437562-126455644	0.1522
NM_014957	chr8(.):142133719-142210900	0.1145
NM_201378	chr8(.):144984320-145052697	0.111
NM_032789	chr8(.):145046319-145065635	0.1435
NM_000445	chr8(.):144984320-145055913	0.1128
NM_201381	chr8(.):144984320-145023905	0.1114
NM_201382	chr8(.):144984320-145023110	0.1111
NM_201383	chr8(.):144984320-145021692	0.1113
NM_201379	chr8(.):144984320-145033088	0.1091
NM_001009184	chr8(.):145059225-145072583	0.1146
NM_201384	chr8(.):144984320-145018758	0.1108
NR_030383	chr8(.):145014358-145024447	0.1312
NM_201380	chr8(.):144984320-145030044	0.1111
NM_001129888	chr8(.):145684199-145696031	0.1065
NM_032687	chr8(.):145684199-145695849	0.1074
NM_003923	chr8(.):145694114-145706718	0.1113
NM_032902	chr8(.):145717108-145732504	0.0806
NM_138496	chr8(.):145670314-145695418	0.1054
NM_005309	chr8(.):145724464-145737555	0.1182
NM_145754	chr8(.):145686737-145704499	0.1098
NM_138431	chr8(.):145729551-145741589	0.133
NM_004260	chr8(.):145731666-145748210	0.1426
NM_014665	chr8(.):145738362-145755559	0.1148
NM_025251	chr8(.):145749562-145843888	0.0855
NM_002839	chr9(.):8309245-10617723	0.0888
NM_001497	chr9(.):33105638-33172356	0.1188
NM_006377	chr9(.):35156988-35410332	0.1098
NM_053016	chr9(.):112537576-112718756	0.1126
NM_001037293	chr9(.):112398067-112718756	0.1067
NM_007203	chr9(.):112537576-112939791	0.1228
NM_001004065	chr9(.):112805877-112939791	0.1448
NM_017790	chr9(.):116221008-116309371	0.1072
NM_144488	chr9(.):116202010-116365018	0.1082
NM_015404	chr9(.):117159359-117272736	0.1272
NM_001083885	chr9(.):117159359-117270495	0.1271
NM_005047	chr9(.):123573331-123610206	0.1228
NM_015033	chr9(.):132644465-132810473	0.1102
NM_198679	chr9(.):134447156-134590229	0.1187
NM_005312	chr9(.):134447156-134617925	0.1237
NM_001170	chr9(.):33379947-33407517	0.1208
NM_139235	chr9(.):33456350-33478941	0.13
NM_004925	chr9(.):33436159-33452590	0.1281
NM_152850	chr9(.):35083687-35101579	0.1244
NM_001040411	chr9(.):35036101-35050988	0.1201
NM_025182	chr9(.):35099117-35120893	0.1464
NM_013442	chr9(.):35094888-35108154	0.1454
NM_004629	chr9(.):35068834-35085013	0.1431
NM_001040410	chr9(.):35037222-35050988	0.1218
NM_032634	chr9(.):35083687-35101546	0.1244
NM_007126	chr9(.):35051064-35077739	0.1665
NM_003995	chr9(.):35787405-35814728	0.1198
NM_001042590	chr9(.):35824512-35859844	0.1373
NM_032593	chr9(.):35807956-35820042	0.163
NM_001012446	chr9(.):35812013-35833744	0.1497
NM_001042589	chr9(.):35824228-35859844	0.137
NM_016446	chr9(.):35824221-35852232	0.1475
NM_001004487	chr9(.):35864459-35875398	0.1066
NM_001039592	chr9(.):35804806-35817259	0.1666
NR_024006	chr9(.):35855270-35870515	0.0987
NM_005893	chr9(.):36164388-36176331	0.1081
NM_022343	chr9(.):36131741-36168903	0.1278
NM_007096	chr9(.):36185852-36217059	0.1248
NR_002817	chr9(.):67265214-67294492	0.1834
NM_005384	chr9(.):94166326-94191144	0.1625
NM_015250	chr9(.):95468644-95532083	0.1373
NR_026868	chr9(.):95566892-95605739	0.1034
NM_032310	chr9(.):95853449-95880565	0.1305
NM_145006	chr9(.):95815988-95852415	0.1115
NM_001083603	chr9(.):98200263-98284247	0.1052
NM_001083606	chr9(.):98200263-98274699	0.1076
NM_001083607	chr9(.):98200263-98274481	0.1075
NM_001083605	chr9(.):98200263-98275322	0.1073
NM_000264	chr9(.):98200263-98275831	0.107
NM_033087	chr9(.):101973706-101989246	0.1436
NM_006808	chr9(.):101979569-101997901	0.1419
NM_001012993	chr9(.):112956845-112975413	0.0991
NM_001136562	chr9(.):112882780-112939791	0.1478
NM_000031	chr9(.):116143591-116168618	0.1129
NM_017443	chr9(.):116164517-116178029	0.1586
NM_031219	chr9(.):116130697-116143341	0.1176
NR_027261	chr9(.):116164517-116177955	0.1585
NM_152786	chr9(.):116168021-116196879	0.1321
NM_000608	chr9(.):117087068-117100536	0.0927
NM_030767	chr9(.):117091432-117161685	0.1213
NM_000607	chr9(.):117080302-117093759	0.09
NM_004888	chr9(.):117344993-117366152	0.1303
NM_153045	chr9(.):117368705-117413703	0.1304
NM_001244	chr9(.):117660123-117697770	0.1384
NM_005658	chr9(.):123659670-123694173	0.1339
NM_015651	chr9(.):123612930-123644606	0.1352
NM_001190945	chr9(.):123659670-123696451	0.1385
NM_001190947	chr9(.):123659670-123681850	0.1275
NR_024408	chr9(.):123600319-123621651	0.1387
NM_173689	chr9(.):126113447-126146032	0.1015
NM_001145001	chr9(.):127015195-127119719	0.1037
NM_001166168	chr9(.):127015529-127119719	0.1034
NM_001166167	chr9(.):127014884-127119719	0.1037
NM_001045476	chr9(.):127610754-127625160	0.1274
NM_030978	chr9(.):127626483-127644696	0.129
NM_007209	chr9(.):127615157-127629240	0.133
NM_005489	chr9(.):130495595-130538621	0.1197
NM_001142532	chr9(.):130495595-130529697	0.1142
NM_001142533	chr9(.):130495595-130522583	0.1143
NM_001142531	chr9(.):130495595-130529719	0.1144
NM_001142534	chr9(.):130495595-130522561	0.1143
NM_170600	chr9(.):130495595-130546048	0.1258
NM_001085347	chr9(.):130488802-130502604	0.117
NM_001018078	chr9(.):130560507-130581556	0.1163
NM_001261	chr9(.):130543304-130558052	0.1229
NM_004957	chr9(.):130560153-130581556	0.117
NR_036055	chr9(.):130543196-130553286	0.1275
NR_024425	chr9(.):130885807-130897913	0.164
NR_027812	chr9(.):130877971-130895712	0.14
NM_001006641	chr9(.):130825478-130876524	0.1333
NM_197956	chr9(.):130818511-130834599	0.1485
NM_001006643	chr9(.):130855835-130876524	0.1058
NM_001006642	chr9(.):130849127-130876524	0.1098
NM_052901	chr9(.):130855816-130876524	0.1058
NM_025072	chr9(.):130877971-130895474	0.1399
NR_033374	chr9(.):130868449-130886013	0.1063
NM_016520	chr9(.):132584563-132602572	0.1192
NM_006676	chr9(.):132592695-132649107	0.1055
NM_001008563	chr9(.):132592756-132649107	0.1056
NM_032728	chr9(.):134160080-134189649	0.1006
NM_033387	chr9(.):134128464-134156906	0.1448
NM_017617	chr9(.):139383895-139445238	0.0877
NM_006125	chrX(.):11156516-11688821	0.0591
NM_013427	chrX(.):11150662-11688821	0.0594
NM_015691	chrX(.):9978794-10117518	0.0614
NM_001123384	chrX(.):39905498-40041582	0.0549
NM_024859	chrX(.):49014180-49028836	0.0661
NM_144495	chrX(.):48750194-48765420	0.0774
NM_001167990	chrX(.):48750212-48765420	0.0774
NM_001099680	chrX(.):49015269-49028836	0.0644
NM_001032384	chrX(.):48750538-48765420	0.077
NM_001167992	chrX(.):48750774-48765420	0.0768
NR_001568	chrX(.):70425034-70953962	0.0581
NM_001104544	chrX(.):119387504-119450391	0.068
NM_015129	chrX(.):118745908-118832333	0.0615
NM_145800	chrX(.):118744687-118832333	0.061
NM_005334	chrX(.):153208007-153241819	0.0642
NM_001830	chrX(.):10119984-10210699	0.0522
NM_000397	chrX(.):37634269-37677714	0.0663
NM_006520	chrX(.):37693088-37711889	0.0621
NM_017745	chrX(.):39905498-39961719	0.0581
NM_001167947	chrX(.):48745729-48760426	0.0891
NM_001042498	chrX(.):48755888-48774235	0.079
NM_001136158	chrX(.):48774302-48819893	0.0857
NM_001136159	chrX(.):48774302-48820648	0.0854
NM_006875	chrX(.):48765458-48781413	0.0888
NM_004979	chrX(.):48813638-48833251	0.0647
NM_005660	chrX(.):48755458-48773917	0.0802
NM_001032289	chrX(.):48755889-48773933	0.0797
NM_015698	chrX(.):48964021-48985079	0.0601
NM_002668	chrX(.):49023183-49036468	0.0734
NM_003179	chrX(.):49039264-49061661	0.0649
NM_006150	chrX(.):49026905-49047776	0.077
NM_052957	chrX(.):70792873-70838433	0.0521
NM_001142797	chrX(.):70830765-70843367	0.0715
NM_016500	chrX(.):75387770-75403033	0.0597
NR_030413	chrX(.):118775700-118785811	0.0532
NM_006777	chrX(.):119379606-119397251	0.0782
NM_001184742	chrX(.):119379609-119397251	0.0782
NM_003399	chrX(.):128867945-128908525	0.0619
NM_018990	chrX(.):128908891-128934176	0.0845
NM_003491	chrX(.):153190376-153205468	0.08
NM_001666	chrX(.):153167829-153196714	0.0589
NM_002910	chrX(.):153195721-153215232	0.0511
NM_001025243	chrX(.):153270956-153290342	0.0708
NM_003492	chrX(.):153232990-153253646	0.0805
NR_031757	chrX(.):153280370-153290440	0.0635
NR_036175	chrX(.):153241548-153251627	0.0772
NR_036174	chrX(.):153241547-153251628	0.0772
NM_015892	chr10(.):125762181-125856930	0.1424
NM_014863	chr10(.):125774168-125856930	0.1481
NM_031453	chr10(.):14555558-14821896	0.1164
NM_004641	chr10(.):21818100-22037559	0.1085
NM_001195626	chr10(.):21818573-22037559	0.1085
NM_001098500	chr10(.):23978674-24841772	0.0925
NM_018363	chr10(.):90028620-90348082	0.1064
NM_001031709	chr10(.):90038858-90348082	0.1052
NM_001083591	chr10(.):11201992-11383672	0.1524
NM_001025077	chr10(.):11042258-11383672	0.1351
NM_006561	chr10(.):11054892-11383672	0.1369
NM_024948	chr10(.):15815174-15907519	0.1228
NM_172242	chr10(.):22629398-22711539	0.1073
NM_019590	chr10(.):24492719-24841772	0.1002
NM_001002265	chr10(.):45947816-46095354	0.1087
NR_033842	chr10(.):45301471-45460137	0.108
NM_032023	chr10(.):45450218-45495172	0.1288
NM_000698	chr10(.):45864628-45946563	0.1194
NM_001002266	chr10(.):45947816-46035819	0.1099
NM_032199	chr10(.):63656012-63861707	0.1232
NM_033497	chr10(.):71024755-71166637	0.0996
NM_001198798	chr10(.):73851273-73980751	0.1054
NM_001198799	chr10(.):73851273-73981183	0.1051
NM_020338	chr10(.):80823791-81081285	0.1044
NM_145868	chr10(.):81909879-81970328	0.1332
NM_001134363	chr10(.):112399154-112604227	0.1146
NM_007373	chr10(.):112674300-112778425	0.117
NM_004406	chr10(.):124315180-124408252	0.0777
NM_014661	chr10(.):126302862-126437930	0.1088
NR_027653	chr10(.):3813187-3832473	0.1392
NM_178150	chr10(.):5927213-5984556	0.1206
NM_032807	chr10(.):5931348-5984556	0.1194
NM_019046	chr10(.):5898688-5936860	0.106
NM_001009941	chr10(.):5915049-5936860	0.1119
NM_001195627	chr10(.):21818100-21851114	0.1061
NM_207371	chr10(.):21797408-21819611	0.1137
NR_031736	chr10(.):21780490-21790570	0.1438
NM_001010911	chr10(.):21778420-21791213	0.1306
NM_005180	chr10(.):22605005-22625414	0.127
NM_012071	chr10(.):22600298-22614237	0.142
NM_001098207	chr10(.):43876064-43897794	0.1398
NM_004966	chr10(.):43876064-43909656	0.1415
NM_173160	chr10(.):43862091-43876783	0.0831
NM_001098204	chr10(.):43876064-43909696	0.1413
NM_001098208	chr10(.):43876064-43897279	0.1413
NM_001098205	chr10(.):43876064-43909332	0.1426
NM_001098206	chr10(.):43876064-43908299	0.1452
NR_026693	chr10(.):43927573-43983007	0.1101
NM_001123376	chr10(.):45401763-45435642	0.1107
NM_007021	chr10(.):45466708-45479330	0.1374
NM_001039380	chr10(.):45488145-45501470	0.123
NM_006963	chr10(.):45491272-45505777	0.1381
NM_003171	chr10(.):70934992-70973849	0.1247
NM_025130	chr10(.):70975058-71032315	0.113
NM_173473	chr10(.):73970805-74000618	0.1231
NM_019058	chr10(.):74028676-74040797	0.1115
NM_057157	chr10(.):94828231-94842641	0.1433
NM_183374	chr10(.):94816020-94833454	0.1106
NM_000783	chr10(.):94828646-94842641	0.1423
NM_020992	chr10(.):96992329-97055781	0.1313
NM_001114094	chr10(.):97946454-98036333	0.1251
NM_001017520	chr10(.):98059084-98103321	0.1176
NM_030912	chr10(.):104399251-104423076	0.1436
NM_001083913	chr10(.):104498726-104581021	0.1298
NM_017787	chr10(.):104530887-104581021	0.1304
NR_024552	chr10(.):105201542-105217162	0.1313
NM_001129742	chr10(.):105227560-105243997	0.1482
NM_001001412	chr10(.):105208143-105223648	0.1396
NM_004210	chr10(.):105248734-105357309	0.1198
NM_005962	chr10(.):111980761-112052123	0.1179
NM_001008541	chr10(.):111964988-112052123	0.1227
NM_005871	chr10(.):112047797-112069707	0.1326
NM_130439	chr10(.):111962362-112052123	0.1214
NM_004419	chr10(.):112252624-112276302	0.1626
NM_145341	chr10(.):112626595-112664764	0.1253
NM_001195307	chr10(.):112653487-112684124	0.1322
NM_001195306	chr10(.):112653487-112683694	0.1323
NR_026932	chr10(.):112623647-112635662	0.1799
NM_212554	chr10(.):126442405-126485439	0.1062
NM_001111018	chr11(.):19367270-20148147	0.1099
NM_006819	chr11(.):63948586-63977020	0.1394
NM_002335	chr11(.):68075107-68221743	0.099
NM_001098517	chr11(.):115039344-115380241	0.1175
NM_181798	chr11(.):2477683-2875340	0.099
NM_000218	chr11(.):2461220-2875340	0.0992
NM_030962	chr11(.):9795213-10320754	0.1008
NM_032867	chr11(.):12303446-12385691	0.0905
NM_014632	chr11(.):12127137-12290331	0.1097
NM_001143830	chr11(.):22683159-22839547	0.1151
NM_177553	chr11(.):22684653-22839547	0.1148
NM_005256	chr11(.):22691318-22839547	0.1129
NM_004811	chr11(.):58289343-58348390	0.1395
NM_001143995	chr11(.):58289343-58350639	0.1386
NM_206893	chr11(.):60547820-60573778	0.0944
NM_024092	chr11(.):60676370-60695915	0.1533
NM_024060	chr11(.):62196015-62319332	0.1036
NM_005438	chr11(.):65654691-65672997	0.1511
NM_001077241	chr11(.):65137662-65155142	0.1244
NR_002819	chr11(.):65260232-65278939	0.2089
NM_012308	chr11(.):66881739-67030550	0.1199
NM_030930	chr11(.):67753574-67776593	0.1329
NM_014824	chr11(.):72542789-72858143	0.1142
NM_176796	chr11(.):72970569-73013850	0.1323
NM_176798	chr11(.):72975938-73013850	0.1327
NM_004154	chr11(.):72978246-73014664	0.1323
NM_001128620	chr11(.):77028059-77190108	0.1213
NM_080491	chr11(.):77921335-78133868	0.1052
NM_014488	chr11(.):82687477-82787884	0.1343
NM_001166	chr11(.):102212965-102254401	0.1069
NM_015313	chr11(.):120202617-120365645	0.116
NM_024556	chr11(.):126076618-126137879	0.1099
NR_033839	chr11(.):126206611-126230482	0.1003
NM_002017	chr11(.):128558812-128688162	0.14
NM_001167681	chr11(.):128557388-128688162	0.1394
NM_002939	chr11(.):489511-511821	0.1029
NM_203389	chr11(.):489511-512273	0.1032
NR_029623	chr11(.):563088-573198	0.0955
NM_003475	chr11(.):556449-569025	0.1063
NM_021920	chr11(.):621312-632173	0.104
NR_026967	chr11(.):568807-580885	0.1235
NM_001130442	chr11(.):527241-540550	0.0999
NM_021924	chr11(.):611564-630067	0.1047
NM_004031	chr11(.):607554-620728	0.1061
NM_001143993	chr11(.):555970-569025	0.1031
NM_004029	chr11(.):607554-620999	0.105
NM_020901	chr11(.):571482-617222	0.1154
NM_173573	chr11(.):549849-565779	0.0908
NM_198075	chr11(.):532521-559916	0.0853
NM_182612	chr11(.):762222-782487	0.1025
NM_006755	chr11(.):742431-770024	0.1235
NR_002585	chr11(.):806680-816814	0.1329
NM_001025239	chr11(.):837823-872116	0.0894
NM_001025234	chr11(.):839080-872116	0.0875
NM_145886	chr11(.):794178-810250	0.1382
NM_016564	chr11(.):782109-795126	0.0992
NM_021128	chr11(.):834720-847529	0.1084
NM_139029	chr11(.):827951-843835	0.1128
NM_173584	chr11(.):822584-836991	0.0983
NM_024698	chr11(.):785474-801263	0.1197
NM_001004	chr11(.):804935-817876	0.127
NM_001025237	chr11(.):839445-872116	0.0864
NM_020376	chr11(.):813900-830571	0.1163
NM_001191060	chr11(.):785474-802995	0.1203
NM_001191061	chr11(.):785474-803269	0.1188
NM_001025235	chr11(.):837940-872116	0.0892
NM_006284	chr11(.):6627072-6638445	0.1377
NM_000391	chr11(.):6628996-6645692	0.1245
NM_003737	chr11(.):6637557-6682074	0.1151
NM_001014794	chr11(.):6619963-6637099	0.1475
NM_001014795	chr11(.):6620206-6637099	0.148
NM_015324	chr11(.):6616151-6629811	0.136
NM_003390	chr11(.):9590227-9616313	0.1277
NM_001143976	chr11(.):9591233-9616313	0.1234
NM_001124	chr11(.):10321641-10333923	0.2211
NM_022725	chr11(.):22639078-22652387	0.1456
NM_000610	chr11(.):35155416-35258949	0.1407
NM_001024844	chr11(.):44582140-44646315	0.1151
NM_000614	chr11(.):58385145-58398205	0.1333
NR_024091	chr11(.):58341586-58398205	0.1324
NM_053023	chr11(.):58341586-58394023	0.1313
NM_004778	chr11(.):60613397-60628444	0.0991
NM_207341	chr11(.):60630014-60648164	0.1341
NM_024098	chr11(.):60604428-60623561	0.1291
NM_014502	chr11(.):60653019-60679061	0.1483
NM_016582	chr11(.):60699554-60724257	0.0962
NM_178031	chr11(.):60686912-60709631	0.0966
NM_022830	chr11(.):62337516-62364109	0.1346
NM_004739	chr11(.):62355674-62374303	0.1506
NM_001404	chr11(.):62322072-62346460	0.1574
NM_001620	chr11(.):62278373-62319332	0.1125
NM_004470	chr11(.):64003412-64016607	0.1513
NM_000932	chr11(.):64013994-64041924	0.1142
NM_005528	chr11(.):63992752-64006753	0.1458
NM_001160390	chr11(.):63986270-63998726	0.1402
NM_032344	chr11(.):63988737-64002488	0.1378
NM_004322	chr11(.):64032299-64057176	0.1212
NM_178443	chr11(.):63969151-63996363	0.1259
NM_057092	chr11(.):64004587-64016607	0.1567
NM_033310	chr11(.):64053792-64072503	0.1176
NM_003377	chr11(.):63997265-64011259	0.1484
NM_020155	chr11(.):64048581-64061972	0.1191
NM_001135208	chr11(.):64003603-64016607	0.1506
NM_001039496	chr11(.):64062862-64077239	0.1434
NM_001170726	chr11(.):64046810-64061972	0.1145
NM_001160393	chr11(.):63986270-63998341	0.1398
NM_001170881	chr11(.):64047284-64061972	0.1157
NM_001177358	chr11(.):64047282-64061972	0.1157
NM_138689	chr11(.):64006950-64019413	0.1483
NM_000244	chr11(.):64565985-64583188	0.1115
NM_130803	chr11(.):64565985-64583766	0.111
NM_004579	chr11(.):64551608-64575713	0.0961
NM_017525	chr11(.):64586661-64617041	0.0999
NM_130800	chr11(.):64565985-64583035	0.1107
NM_130802	chr11(.):64565985-64583213	0.1123
NR_029829	chr11(.):64653826-64663911	0.1249
NM_006795	chr11(.):64615207-64651191	0.139
NR_029578	chr11(.):64653608-64663718	0.1245
NR_028272	chr11(.):65185268-65199003	0.2541
NR_030343	chr11(.):65206928-65217028	0.1626
NM_031904	chr11(.):65149040-65185995	0.1214
NM_032223	chr11(.):65378782-65409910	0.1065
NM_001098785	chr11(.):65334819-65346669	0.1715
NM_021070	chr11(.):65301029-65330699	0.1172
NM_033455	chr11(.):65355325-65368467	0.0991
NM_001099409	chr11(.):65338508-65365116	0.1236
NM_002419	chr11(.):65360225-65386720	0.1025
NM_001048218	chr11(.):65287547-65311182	0.1195
NM_006396	chr11(.):65332942-65344239	0.1722
NM_198897	chr11(.):65646210-65661010	0.1652
NM_001335	chr11(.):65642283-65656212	0.1499
NM_025128	chr11(.):65622871-65638914	0.1405
NM_005507	chr11(.):65617284-65630804	0.1598
NM_016938	chr11(.):65628911-65645340	0.1168
NM_006848	chr11(.):65652874-65664106	0.1772
NM_006442	chr11(.):65681727-65694048	0.1049
NM_152762	chr11(.):65708114-65732434	0.1186
NM_001135635	chr11(.):65679282-65691531	0.1025
NM_014578	chr11(.):66819288-66844488	0.1062
NM_001161473	chr11(.):67771047-67801743	0.1241
NM_006053	chr11(.):67805446-67823366	0.1254
NM_006019	chr11(.):67801482-67823366	0.1224
NM_002496	chr11(.):67793083-67809114	0.1456
NM_000694	chr11(.):67772789-67801743	0.1267
NM_022338	chr11(.):68023802-68044469	0.1426
NM_002564	chr11(.):72924343-72952395	0.1118
NM_176071	chr11(.):72924501-72952395	0.1116
NM_032871	chr11(.):73082712-73113519	0.1163
NM_152222	chr11(.):73082404-73113519	0.1162
NM_014786	chr11(.):73014662-73085425	0.1164
NR_033347	chr11(.):82747505-82757640	0.1115
NM_001165	chr11(.):102183193-102213465	0.1407
NM_006235	chr11(.):111217980-111255157	0.1485
NR_026691	chr11(.):117852105-117877199	0.1491
NM_000190	chr11(.):118950586-118969259	0.1401
NM_002105	chr11(.):118959584-118971177	0.1385
NM_001024382	chr11(.):118953696-118969259	0.1471
NM_001130991	chr11(.):118909895-118932925	0.1117
NM_015517	chr11(.):118987287-119010765	0.1236
NM_006389	chr11(.):118909895-118932916	0.1117
NM_014807	chr11(.):118973092-118992827	0.1358
NM_021729	chr11(.):118933492-118957688	0.1273
NM_001382	chr11(.):118962212-118977785	0.1673
NM_001142505	chr11(.):119015298-119038374	0.1038
NM_022169	chr11(.):119014749-119038374	0.1023
NM_001198675	chr11(.):120190837-120209388	0.1521
NR_027288	chr11(.):122883273-122895319	0.1296
NM_006597	chr11(.):122923199-122937844	0.191
NM_032795	chr11(.):126066988-126086587	0.1229
NM_017547	chr11(.):126134054-126153027	0.1493
NM_014026	chr11(.):126168646-126220644	0.1263
NM_148910	chr11(.):126147981-126168071	0.1232
NM_001177842	chr11(.):126127813-126143877	0.1408
NM_006278	chr11(.):126221095-126289533	0.1031
NM_003658	chr11(.):129240880-129327174	0.1338
NM_014325	chr12(.):109033886-109130295	0.141
NM_152641	chr12(.):46118619-46306819	0.1126
NM_173591	chr12(.):80598232-80777870	0.1016
NM_001173982	chr12(.):104845691-105160792	0.1136
NM_020375	chr12(.):4425358-4474190	0.1137
NM_018173	chr12(.):6414601-6442672	0.1127
NM_007273	chr12(.):7069516-7084891	0.1581
NR_015382	chr12(.):6543166-6565683	0.1336
NM_001144857	chr12(.):6416816-6442672	0.1124
NM_001273	chr12(.):6674247-6721551	0.121
NM_001144856	chr12(.):6415098-6442672	0.1121
NM_001144831	chr12(.):7069514-7084916	0.1581
NM_001987	chr12(.):11797787-12053325	0.1189
NM_031289	chr12(.):13232041-13253709	0.1487
NM_016355	chr12(.):12961279-12987915	0.1142
NM_006143	chr12(.):12808994-12854121	0.1103
NM_001080555	chr12(.):13232041-13261619	0.1503
NM_001423	chr12(.):13344601-13374708	0.1203
NM_152321	chr12(.):15061975-15096463	0.0999
NM_004572	chr12(.):32938679-33054780	0.1147
NM_139241	chr12(.):32650040-32803984	0.1188
NM_001843	chr12(.):41081357-41469094	0.1004
NM_001033873	chr12(.):51634132-51668994	0.108
NM_001031628	chr12(.):51634132-51669202	0.1076
NM_001128914	chr12(.):53840885-53879946	0.1617
NM_000966	chr12(.):53599352-53631036	0.1385
NM_001042728	chr12(.):53599352-53619150	0.1513
NM_001982	chr12(.):56468891-56502128	0.112
NM_013449	chr12(.):56984379-57035163	0.1292
NM_001172697	chr12(.):58171527-58201639	0.1009
NM_018279	chr12(.):72074877-72102839	0.1302
NM_001731	chr12(.):92529053-92544673	0.1688
NM_005761	chr12(.):94537498-94704225	0.132
NM_020244	chr12(.):102086416-102127846	0.1107
NM_003299	chr12(.):104319188-104346703	0.1606
NM_014706	chr12(.):108910990-108960165	0.1494
NM_018984	chr12(.):109171465-109256359	0.125
NM_014868	chr12(.):120967131-121020397	0.0751
NM_003959	chr12(.):123315038-123352507	0.0561
NM_001082959	chr12(.):125257173-125353519	0.0535
NM_001759	chr12(.):4377901-4419522	0.1387
NM_002342	chr12(.):6488356-6505732	0.0831
NM_001159576	chr12(.):6451008-6489390	0.1219
NM_001065	chr12(.):6432922-6456283	0.1492
NM_001038	chr12(.):6451008-6489905	0.1214
NM_001159575	chr12(.):6451008-6491523	0.1185
NM_014231	chr12(.):6566403-6584843	0.161
