#32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_ROSE/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam
#Using cutoff of 2419.1208 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_9095_lociStitched	chr17	74835294	74836380	1	1087	872.058	327.6462	10418	0
1_MACS_peak_8542_lociStitched	chr17	33760102	33761188	1	1087	868.257	331.4472	10419	0
1_MACS_peak_5992_lociStitched	chr13	73355602	73356688	1	1087	644.3238	126.0846	10420	0
1_MACS_peak_5068_lociStitched	chr12	49137623	49138709	1	1087	1036.2612	198.195	10421	0
1_MACS_peak_2915_lociStitched	chr10	75254526	75255612	1	1087	917.0184	243.5898	10422	0
1_MACS_peak_270_lociStitched	chr1	26452629	26453715	1	1087	962.8476	197.9778	10423	0
1_MACS_peak_23029_lociStitched	chr9	129232851	129233936	1	1086	1642.1475	202.7865	10424	0
1_MACS_peak_22398_lociStitched	chr9	34861714	34862799	1	1086	881.7795	327.887	10425	0
1_MACS_peak_22073_lociStitched	chr8	132959117	132960202	1	1086	960.1165	151.032	10426	0
1_MACS_peak_20857_lociStitched	chr7	120777956	120779041	1	1086	1749.9965	344.379	10427	0
1_MACS_peak_18583_lociStitched	chr6	20542977	20544062	1	1086	936.789	236.747	10428	0
1_MACS_peak_15462_lociStitched	chr3	189919105	189920190	1	1086	913.6785	204.631	10429	0
1_MACS_peak_14163_lociStitched	chr3	32611481	32612566	1	1086	629.083	161.3395	10430	0
1_MACS_peak_12769_lociStitched	chr20	30433702	30434787	1	1086	1179.9375	213.8535	10431	0
1_MACS_peak_8056_lociStitched	chr16	70027738	70028823	1	1086	1144.7835	308.2485	10432	0
1_MACS_peak_8030_lociStitched	chr16	68389984	68391069	1	1086	1517.698	241.738	10433	0
1_MACS_peak_6920_lociStitched	chr15	51640658	51641743	1	1086	1501.3145	275.156	10434	0
1_MACS_peak_2100_lociStitched	chr1	226163218	226164303	1	1086	925.288	365.3195	10435	0
1_MACS_peak_356_lociStitched	chr1	32537911	32538996	1	1086	858.886	246.295	10436	0
1_MACS_peak_23572_lociStitched	chrX	123096342	123097426	1	1085	735.1688	222.8704	10437	0
1_MACS_peak_23073_lociStitched	chr9	131349195	131350279	1	1085	866.5496	277.9376	10438	0
1_MACS_peak_22858_lociStitched	chr9	112871985	112873069	1	1085	837.7152	142.004	10439	0
1_MACS_peak_18467_lociStitched	chr6	10426214	10427298	1	1085	807.1464	219.0764	10440	0
1_MACS_peak_13879_lociStitched	chr22	46409100	46410184	1	1085	913.27	218.2092	10441	0
1_MACS_peak_11655_lociStitched	chr2	135809507	135810591	1	1085	717.3912	231.976	10442	0
1_MACS_peak_9210_lociStitched	chr17	80476552	80477636	1	1085	846.4956	210.296	10443	0
1_MACS_peak_8336_lociStitched	chr17	9292168	9293252	1	1085	1968.7608	190.784	10444	0
1_MACS_peak_8292_lociStitched	chr17	6543779	6544863	1	1085	690.508	231.8676	10445	0
1_MACS_peak_5154_lociStitched	chr12	54582200	54583284	1	1085	765.1956	192.3016	10446	0
1_MACS_peak_89_lociStitched	chr1	10229748	10230832	1	1085	791.32	252.572	10447	0
1_MACS_peak_21345_lociStitched	chr8	21867283	21868366	1	1084	903.7635	269.1255	10448	0
1_MACS_peak_17535_lociStitched	chr5	89854121	89855204	1	1084	924.882	98.7696	10449	0
1_MACS_peak_15098_lociStitched	chr3	152808264	152809347	1	1084	737.7396	235.5525	10450	0
1_MACS_peak_13862_lociStitched	chr22	43659477	43660560	1	1084	631.4973	215.0838	10451	0
1_MACS_peak_13688_lociStitched	chr22	35887232	35888315	1	1084	637.6704	147.6129	10452	0
1_MACS_peak_11866_lociStitched	chr2	169102758	169103841	1	1084	507.1689	126.3861	10453	0
1_MACS_peak_8737_lociStitched	chr17	44368145	44369228	1	1084	805.6437	266.5263	10454	0
1_MACS_peak_8392_lociStitched	chr17	18466892	18467975	1	1084	702.4338	194.7234	10455	0
1_MACS_peak_8273_lociStitched	chr17	5145344	5146427	1	1084	723.3357	218.4411	10456	0
1_MACS_peak_5442_lociStitched	chr12	91083532	91084615	1	1084	923.5824	220.1739	10457	0
1_MACS_peak_1575_lociStitched	chr1	179214216	179215299	1	1084	1149.6045	218.3328	10458	0
1_MACS_peak_1391_lociStitched	chr1	161379397	161380480	1	1084	858.0609	289.4859	10459	0
1_MACS_peak_1095_lociStitched	chr1	147860442	147861525	1	1084	573.8817	133.6422	10460	0
1_MACS_peak_693_lociStitched	chr1	67679862	67680945	1	1084	665.7201	222.8814	10461	0
1_MACS_peak_22695_lociStitched	chr9	95055526	95056608	1	1083	822.6446	218.2394	10462	0
1_MACS_peak_20323_lociStitched	chr7	52364607	52365689	1	1083	1214.6532	250.9158	10463	0
1_MACS_peak_20177_lociStitched	chr7	36331032	36332114	1	1083	604.5134	139.9026	10464	0
1_MACS_peak_18778_lociStitched	chr6	31527577	31528659	1	1083	1094.6594	316.8096	10465	0
1_MACS_peak_18658_lociStitched	chr6	26440115	26441197	1	1083	709.4674	224.1904	10466	0
1_MACS_peak_15093_lociStitched	chr3	152094168	152095250	1	1083	1564.1392	371.9916	10467	0
1_MACS_peak_14373_lociStitched	chr3	49839834	49840916	1	1083	584.821	209.7998	10468	0
1_MACS_peak_13508_lociStitched	chr22	20104127	20105209	1	1083	840.173	171.2806	10469	0
1_MACS_peak_11638_lociStitched	chr2	134927145	134928227	1	1083	1003.1222	214.777	10470	0
1_MACS_peak_11231_lociStitched	chr2	79204433	79205515	1	1083	1679.0476	298.632	10471	0
1_MACS_peak_9510_lociStitched	chr18	46986739	46987821	1	1083	870.5772	242.5844	10472	0
1_MACS_peak_8354_lociStitched	chr17	15602366	15603448	1	1083	908.6636	241.6106	10473	0
1_MACS_peak_4640_lociStitched	chr12	1904966	1906048	1	1083	740.3044	244.6402	10474	0
1_MACS_peak_3443_lociStitched	chr11	2547994	2549076	1	1083	1684.5658	206.3374	10475	0
1_MACS_peak_3429_lociStitched	chr11	628795	629877	1	1083	942.422	177.8808	10476	0
1_MACS_peak_3157_lociStitched	chr10	102026890	102027972	1	1083	949.6714	317.7834	10477	0
1_MACS_peak_21943_lociStitched	chr8	121456954	121458035	1	1082	1304.0103	370.2425	10478	0
1_MACS_peak_21767_lociStitched	chr8	80604923	80606004	1	1082	900.473	304.5177	10479	0
1_MACS_peak_20607_lociStitched	chr7	97831458	97832539	1	1082	1757.8141	300.9504	10480	0
1_MACS_peak_19532_lociStitched	chr6	124091059	124092140	1	1082	882.8527	404.5102	10481	0
1_MACS_peak_18380_lociStitched	chr6	2931962	2933043	1	1082	946.8479	291.7619	10482	0
1_MACS_peak_17541_lociStitched	chr5	91737049	91738130	1	1082	654.8698	214.2542	10483	0
1_MACS_peak_14264_lociStitched	chr3	44902496	44903577	1	1082	604.0628	156.0964	10484	0
1_MACS_peak_13921_lociStitched	chr22	50908026	50909107	1	1082	703.8391	262.683	10485	0
1_MACS_peak_8730_lociStitched	chr17	44112193	44113274	1	1082	1064.4607	260.6291	10486	0
1_MACS_peak_8018_lociStitched	chr16	68002017	68003098	1	1082	708.055	218.2539	10487	0
1_MACS_peak_7829_lociStitched	chr16	31213266	31214347	1	1082	612.0622	116.9642	10488	0
1_MACS_peak_7097_lociStitched	chr15	68598257	68599338	1	1082	699.0827	282.0329	10489	0
1_MACS_peak_5514_lociStitched	chr12	96093820	96094901	1	1082	1706.3585	126.9094	10490	0
1_MACS_peak_132_lociStitched	chr1	14247586	14248667	1	1082	645.8975	161.8257	10491	0
1_MACS_peak_22834_lociStitched	chr9	110159251	110160331	1	1081	794.664	278.856	10492	0
1_MACS_peak_21044_lociStitched	chr7	139554831	139555911	1	1081	1071.036	343.008	10493	0
1_MACS_peak_18120_lociStitched	chr5	156252807	156253887	1	1081	1304.532	181.548	10494	0
1_MACS_peak_16055_lociStitched	chr4	77506942	77508022	1	1081	911.196	368.82	10495	0
1_MACS_peak_12667_lociStitched	chr20	17662809	17663889	1	1081	715.5	250.128	10496	0
1_MACS_peak_12557_lociStitched	chr20	3869218	3870298	1	1081	684.612	206.712	10497	0
1_MACS_peak_10624_lociStitched	chr2	15281904	15282984	1	1081	898.668	285.768	10498	0
1_MACS_peak_10414_lociStitched	chr19	50093365	50094445	1	1081	574.344	241.164	10499	0
1_MACS_peak_9083_lociStitched	chr17	74349737	74350817	1	1081	839.052	263.952	10500	0
1_MACS_peak_8448_lociStitched	chr17	26605058	26606138	1	1081	725.976	194.616	10501	0
1_MACS_peak_6634_lociStitched	chr15	22734732	22735812	1	1081	756.324	265.14	10502	0
1_MACS_peak_5516_lociStitched	chr12	96252281	96253361	1	1081	840.564	281.232	10503	0
1_MACS_peak_2976_lociStitched	chr10	81077025	81078105	1	1081	1244.376	320.976	10504	0
1_MACS_peak_1979_lociStitched	chr1	212359650	212360730	1	1081	1012.284	356.94	10505	0
1_MACS_peak_1131_lociStitched	chr1	149969218	149970298	1	1081	2915.892	500.796	10506	0
1_MACS_peak_21585_lociStitched	chr8	51394184	51395263	1	1080	651.6081	159.692	10507	0
1_MACS_peak_20674_lociStitched	chr7	102003650	102004729	1	1080	924.2714	439.0451	10508	0
1_MACS_peak_19613_lociStitched	chr6	134158608	134159687	1	1080	892.1172	215.8	10509	0
1_MACS_peak_18115_lociStitched	chr5	154786132	154787211	1	1080	1188.7343	228.4243	10510	0
1_MACS_peak_17402_lociStitched	chr5	74819474	74820553	1	1080	666.6062	231.2297	10511	0
1_MACS_peak_17356_lociStitched	chr5	68763050	68764129	1	1080	1022.9999	185.1564	10512	0
1_MACS_peak_16208_lociStitched	chr4	92119618	92120697	1	1080	870.4293	204.5784	10513	0
1_MACS_peak_14554_lociStitched	chr3	75670687	75671766	1	1080	1291.6709	349.2723	10514	0
1_MACS_peak_13953_lociStitched	chr3	4534467	4535546	1	1080	641.8971	224.9715	10515	0
1_MACS_peak_13330_lociStitched	chr21	37484861	37485940	1	1080	863.3079	237.4879	10516	0
1_MACS_peak_12738_lociStitched	chr20	25175742	25176821	1	1080	811.8396	157.8577	10517	0
1_MACS_peak_12644_lociStitched	chr20	12629626	12630705	1	1080	681.3885	172.64	10518	0
1_MACS_peak_11055_lociStitched	chr2	61698114	61699193	1	1080	619.4539	237.8116	10519	0
1_MACS_peak_9632_lociStitched	chr18	60189453	60190532	1	1080	844.857	166.4897	10520	0
1_MACS_peak_7328_lociStitched	chr15	89942285	89943364	1	1080	730.483	260.4706	10521	0
1_MACS_peak_7044_lociStitched	chr15	64679422	64680501	1	1080	1095.2929	244.7172	10522	0
1_MACS_peak_4650_lociStitched	chr12	2985120	2986199	1	1080	447.6771	147.823	10523	0
1_MACS_peak_2724_lociStitched	chr10	49841875	49842954	1	1080	684.3018	221.4108	10524	0
1_MACS_peak_1694_lociStitched	chr1	189134137	189135216	1	1080	1068.6416	393.1876	10525	0
1_MACS_peak_243_lociStitched	chr1	24883937	24885016	1	1080	1141.0425	194.6516	10526	0
1_MACS_peak_23068_lociStitched	chr9	131101891	131102969	1	1079	896.357	225.6254	10527	0
1_MACS_peak_21269_lociStitched	chr8	11108236	11109314	1	1079	864.9872	248.8024	10528	0
1_MACS_peak_17584_lociStitched	chr5	96221252	96222330	1	1079	1362.9154	284.1608	10529	0
1_MACS_peak_17080_lociStitched	chr5	32290656	32291734	1	1079	929.6672	268.2064	10530	0
1_MACS_peak_13346_lociStitched	chr21	38579940	38581018	1	1079	606.0516	234.1416	10531	0
1_MACS_peak_13130_lociStitched	chr21	9943910	9944988	1	1079	873.5034	377.3	10532	0
1_MACS_peak_8848_lociStitched	chr17	54927966	54929044	1	1079	673.9656	245.245	10533	0
1_MACS_peak_6009_lociStitched	chr13	76111448	76112526	1	1079	719.2416	262.6008	10534	0
1_MACS_peak_4956_lociStitched	chr12	32259191	32260269	1	1079	688.5186	193.2854	10535	0
1_MACS_peak_2546_lociStitched	chr10	21999387	22000465	1	1079	1492.491	161.7	10536	0
1_MACS_peak_926_lociStitched	chr1	108824995	108826073	1	1079	757.7262	124.2934	10537	0
1_MACS_peak_684_lociStitched	chr1	67223519	67224597	1	1079	1188.2794	374.9284	10538	0
1_MACS_peak_23404_lociStitched	chrX	54556037	54557114	1	1078	584.7033	174.1509	10539	0
1_MACS_peak_22565_lociStitched	chr9	77112035	77113112	1	1078	589.7652	161.1192	10540	0
1_MACS_peak_19095_lociStitched	chr6	64228684	64229761	1	1078	1348.6194	240.0633	10541	0
1_MACS_peak_17223_lociStitched	chr5	54190900	54191977	1	1078	685.8336	295.7442	10542	0
1_MACS_peak_16543_lociStitched	chr4	141711566	141712643	1	1078	1040.0589	258.9108	10543	0
1_MACS_peak_16211_lociStitched	chr4	95128453	95129530	1	1078	841.2447	233.0628	10544	0
1_MACS_peak_15059_lociStitched	chr3	149319867	149320944	1	1078	1255.8897	257.5107	10545	0
1_MACS_peak_14934_lociStitched	chr3	132287753	132288830	1	1078	835.2135	242.1096	10546	0
1_MACS_peak_6852_lociStitched	chr15	44888073	44889150	1	1078	1041.9975	242.0019	10547	0
1_MACS_peak_2707_lociStitched	chr10	46222007	46223084	1	1078	782.3328	156.0573	10548	0
1_MACS_peak_2326_lociStitched	chr1	247572928	247574005	1	1078	1960.4631	249.6486	10549	0
1_MACS_peak_1766_lociStitched	chr1	199036183	199037260	1	1078	824.8743	248.6793	10550	0
1_MACS_peak_18744_lociStitched	chr6	30476674	30477750	1	1077	1089.988	289.0136	10551	0
1_MACS_peak_18735_lociStitched	chr6	29932313	29933389	1	1077	1120.9768	351.2064	10552	0
1_MACS_peak_17108_lociStitched	chr5	35617288	35618364	1	1077	1044.9036	269.2152	10553	0
1_MACS_peak_16889_lociStitched	chr4	187713842	187714918	1	1077	1137.2244	273.842	10554	0
1_MACS_peak_16171_lociStitched	chr4	88311736	88312812	1	1077	875.6488	231.0172	10555	0
1_MACS_peak_15058_lociStitched	chr3	149302638	149303714	1	1077	1200.4932	354.542	10556	0
1_MACS_peak_14338_lociStitched	chr3	47866060	47867136	1	1077	724.3632	310.426	10557	0
1_MACS_peak_13147_lociStitched	chr21	15961911	15962987	1	1077	923.208	217.9976	10558	0
1_MACS_peak_12966_lociStitched	chr20	46445075	46446151	1	1077	658.0816	221.656	10559	0
1_MACS_peak_10443_lociStitched	chr19	53237804	53238880	1	1077	687.4564	123.74	10560	0
1_MACS_peak_10104_lociStitched	chr19	18681828	18682904	1	1077	905.992	313.8692	10561	0
1_MACS_peak_7654_lociStitched	chr16	17510171	17511247	1	1077	780.3152	308.9196	10562	0
1_MACS_peak_196_lociStitched	chr1	21348532	21349608	1	1077	952.5828	388.5436	10563	0
1_MACS_peak_23558_lociStitched	chrX	119169583	119170658	1	1076	1773.32	132.225	10564	0
1_MACS_peak_23405_lociStitched	chrX	54665741	54666816	1	1076	684.775	136.095	10565	0
1_MACS_peak_22882_lociStitched	chr9	114856995	114858070	1	1076	532.6625	157.165	10566	0
1_MACS_peak_22097_lociStitched	chr8	135844321	135845396	1	1076	895.475	254.775	10567	0
1_MACS_peak_21248_lociStitched	chr8	8993191	8994266	1	1076	656.18	200.4875	10568	0
1_MACS_peak_19700_lociStitched	chr6	139308847	139309922	1	1076	984.055	158.67	10569	0
1_MACS_peak_19067_lociStitched	chr6	56458234	56459309	1	1076	1520.695	333.1425	10570	0
1_MACS_peak_18193_lociStitched	chr5	166887219	166888294	1	1076	743.7925	184.685	10571	0
1_MACS_peak_17134_lociStitched	chr5	38453300	38454375	1	1076	2435.95	263.2675	10572	0
1_MACS_peak_15482_lociStitched	chr3	192393449	192394524	1	1076	639.41	221.1275	10573	0
1_MACS_peak_15381_lociStitched	chr3	183838449	183839524	1	1076	1204.1075	312.395	10574	0
1_MACS_peak_13411_lociStitched	chr21	43924788	43925863	1	1076	1669.1525	473.3225	10575	0
1_MACS_peak_13364_lociStitched	chr21	40388554	40389629	1	1076	1413.0875	353.46	10576	0
1_MACS_peak_12699_lociStitched	chr20	19933249	19934324	1	1076	720.68	206.4	10577	0
1_MACS_peak_12449_lociStitched	chr2	233414998	233416073	1	1076	589.6375	108.0375	10578	0
1_MACS_peak_11754_lociStitched	chr2	153550354	153551429	1	1076	1018.9925	341.205	10579	0
1_MACS_peak_10093_lociStitched	chr19	18043075	18044150	1	1076	915.04	290.465	10580	0
1_MACS_peak_9635_lociStitched	chr18	60381838	60382913	1	1076	1013.8325	243.4875	10581	0
1_MACS_peak_4854_lociStitched	chr12	22840140	22841215	1	1076	730.785	193.6075	10582	0
1_MACS_peak_3838_lociStitched	chr11	58617802	58618877	1	1076	976.2075	359.91	10583	0
1_MACS_peak_3685_lociStitched	chr11	31970950	31972025	1	1076	798.8325	205.325	10584	0
1_MACS_peak_2766_lociStitched	chr10	54659966	54661041	1	1076	837.64	254.8825	10585	0
1_MACS_peak_378_lociStitched	chr1	35324851	35325926	1	1076	733.0425	205.4325	10586	0
1_MACS_peak_22706_lociStitched	chr9	95639788	95640862	1	1075	930.5136	324.9924	10587	0
1_MACS_peak_22180_lociStitched	chr8	146029865	146030939	1	1075	1566.2142	295.9944	10588	0
1_MACS_peak_21478_lociStitched	chr8	36523926	36525000	1	1075	711.7398	193.5348	10589	0
1_MACS_peak_19992_lociStitched	chr7	17991654	17992728	1	1075	1421.6538	223.8216	10590	0
1_MACS_peak_19177_lociStitched	chr6	80324135	80325209	1	1075	953.9268	281.925	10591	0
1_MACS_peak_18101_lociStitched	chr5	153690615	153691689	1	1075	1108.905	344.9688	10592	0
1_MACS_peak_16877_lociStitched	chr4	186693555	186694629	1	1075	1076.8998	225.4326	10593	0
1_MACS_peak_15634_lociStitched	chr4	6910569	6911643	1	1075	668.3502	173.2362	10594	0
1_MACS_peak_15607_lociStitched	chr4	2964340	2965414	1	1075	804.5334	312.6414	10595	0
1_MACS_peak_14753_lociStitched	chr3	113325340	113326414	1	1075	1553.541	428.4186	10596	0
1_MACS_peak_14686_lociStitched	chr3	107241153	107242227	1	1075	924.177	244.872	10597	0
1_MACS_peak_14531_lociStitched	chr3	71924013	71925087	1	1075	845.3454	218.4516	10598	0
1_MACS_peak_12004_lociStitched	chr2	183417905	183418979	1	1075	1004.8344	151.6488	10599	0
1_MACS_peak_9928_lociStitched	chr19	10216473	10217547	1	1075	695.952	220.707	10600	0
1_MACS_peak_9060_lociStitched	chr17	73760441	73761515	1	1075	716.7876	180.6468	10601	0
1_MACS_peak_8502_lociStitched	chr17	30547933	30549007	1	1075	778.9722	309.4194	10602	0
1_MACS_peak_7127_lociStitched	chr15	70796607	70797681	1	1075	864.2478	312.2118	10603	0
1_MACS_peak_7008_lociStitched	chr15	60612243	60613317	1	1075	750.9408	222.6402	10604	0
1_MACS_peak_3284_lociStitched	chr10	114135366	114136440	1	1075	865.7514	342.2838	10605	0
1_MACS_peak_2608_lociStitched	chr10	28591583	28592657	1	1075	645.5814	275.5884	10606	0
1_MACS_peak_2254_lociStitched	chr1	238397178	238398252	1	1075	654.1734	237.1392	10607	0
1_MACS_peak_23291_lociStitched	chrX	24072219	24073292	1	1074	727.0648	57.4055	10608	0
1_MACS_peak_22112_lociStitched	chr8	137241921	137242994	1	1074	2628.4208	305.4831	10609	0
1_MACS_peak_21611_lociStitched	chr8	55047237	55048310	1	1074	678.3506	189.4918	10610	0
1_MACS_peak_21246_lociStitched	chr8	8859869	8860942	1	1074	1000.5725	266.8551	10611	0
1_MACS_peak_21236_lociStitched	chr8	7922793	7923866	1	1074	583.8193	134.125	10612	0
1_MACS_peak_20366_lociStitched	chr7	65446683	65447756	1	1074	799.4923	258.3784	10613	0
1_MACS_peak_19716_lociStitched	chr6	140261737	140262810	1	1074	1131.2639	213.4197	10614	0
1_MACS_peak_18155_lociStitched	chr5	158758127	158759200	1	1074	799.2777	283.5939	10615	0
1_MACS_peak_17565_lociStitched	chr5	95178451	95179524	1	1074	1068.708	336.8147	10616	0
1_MACS_peak_17184_lociStitched	chr5	44932883	44933956	1	1074	643.5854	156.8726	10617	0
1_MACS_peak_17142_lociStitched	chr5	39460825	39461898	1	1074	1864.7667	330.6986	10618	0
1_MACS_peak_17073_lociStitched	chr5	32020113	32021186	1	1074	1076.9701	219.1066	10619	0
1_MACS_peak_16247_lociStitched	chr4	101083002	101084075	1	1074	793.0543	227.5833	10620	0
1_MACS_peak_14742_lociStitched	chr3	112492481	112493554	1	1074	1125.7916	264.8164	10621	0
1_MACS_peak_14376_lociStitched	chr3	49983540	49984613	1	1074	833.1845	203.7627	10622	0
1_MACS_peak_14078_lociStitched	chr3	18802809	18803882	1	1074	1705.9627	211.7029	10623	0
1_MACS_peak_12325_lociStitched	chr2	219121841	219122914	1	1074	1310.4549	274.3661	10624	0
1_MACS_peak_12269_lociStitched	chr2	211913890	211914963	1	1074	607.4253	231.768	10625	0
1_MACS_peak_11493_lociStitched	chr2	113011791	113012864	1	1074	788.1185	264.2799	10626	0
1_MACS_peak_11296_lociStitched	chr2	87797542	87798615	1	1074	670.5177	196.8955	10627	0
1_MACS_peak_10694_lociStitched	chr2	25432755	25433828	1	1074	1840.195	274.4734	10628	0
1_MACS_peak_9050_lociStitched	chr17	73389515	73390588	1	1074	716.4421	232.7337	10629	0
1_MACS_peak_8707_lociStitched	chr17	42766697	42767770	1	1074	722.9874	307.0926	10630	0
1_MACS_peak_8530_lociStitched	chr17	33317705	33318778	1	1074	856.1467	164.2763	10631	0
1_MACS_peak_8466_lociStitched	chr17	27620770	27621843	1	1074	837.5838	324.4752	10632	0
1_MACS_peak_7578_lociStitched	chr16	11198495	11199568	1	1074	871.9198	311.17	10633	0
1_MACS_peak_2809_lociStitched	chr10	63720834	63721907	1	1074	829.3217	208.5912	10634	0
1_MACS_peak_1344_lociStitched	chr1	159879900	159880973	1	1074	1004.2207	440.5738	10635	0
1_MACS_peak_1118_lociStitched	chr1	149532567	149533640	1	1074	1892.1282	390.8939	10636	0
1_MACS_peak_1116_lociStitched	chr1	149379027	149380100	1	1074	661.9337	252.0477	10637	0
1_MACS_peak_23398_lociStitched	chrX	53024283	53025355	1	1073	679.4336	138.5024	10638	0
1_MACS_peak_21484_lociStitched	chr8	37488720	37489792	1	1073	1103.624	288.5824	10639	0
1_MACS_peak_19884_lociStitched	chr7	2606122	2607194	1	1073	818.0432	208.1824	10640	0
1_MACS_peak_16825_lociStitched	chr4	185248983	185250055	1	1073	832.944	339.288	10641	0
1_MACS_peak_16193_lociStitched	chr4	90063580	90064652	1	1073	688.3312	161.7648	10642	0
1_MACS_peak_15891_lociStitched	chr4	47788619	47789691	1	1073	3074.496	285.5808	10643	0
1_MACS_peak_12911_lociStitched	chr20	43159930	43161002	1	1073	816.1136	219.8672	10644	0
1_MACS_peak_11430_lociStitched	chr2	109237355	109238427	1	1073	662.9248	214.1856	10645	0
1_MACS_peak_11428_lociStitched	chr2	109222073	109223145	1	1073	864.3536	262.9616	10646	0
1_MACS_peak_11239_lociStitched	chr2	81057632	81058704	1	1073	1069.32	252.0272	10647	0
1_MACS_peak_10449_lociStitched	chr19	54889586	54890658	1	1073	774.6272	177.8448	10648	0
1_MACS_peak_7329_lociStitched	chr15	89984263	89985335	1	1073	1004.1424	289.7616	10649	0
1_MACS_peak_6011_lociStitched	chr13	76209965	76211037	1	1073	580.1664	185.8848	10650	0
1_MACS_peak_5834_lociStitched	chr13	26796064	26797136	1	1073	620.0448	94.7648	10651	0
1_MACS_peak_3770_lociStitched	chr11	43928370	43929442	1	1073	855.7776	235.84	10652	0
1_MACS_peak_3564_lociStitched	chr11	14309402	14310474	1	1073	810.0032	179.024	10653	0
1_MACS_peak_2850_lociStitched	chr10	69643624	69644696	1	1073	772.4832	159.8352	10654	0
1_MACS_peak_1749_lociStitched	chr1	197010604	197011676	1	1073	925.5648	213.6496	10655	0
1_MACS_peak_1541_lociStitched	chr1	175206059	175207131	1	1073	789.8496	298.9808	10656	0
1_MACS_peak_708_lociStitched	chr1	68908262	68909334	1	1073	792.1008	242.9152	10657	0
1_MACS_peak_22486_lociStitched	chr9	46843583	46844654	1	1072	471.4542	198.4563	10658	0
1_MACS_peak_20653_lociStitched	chr7	100472012	100473083	1	1072	841.806	327.1905	10659	0
1_MACS_peak_19017_lociStitched	chr6	52226413	52227484	1	1072	616.896	180.3564	10660	0
1_MACS_peak_15783_lociStitched	chr4	28343177	28344248	1	1072	722.3895	281.3517	10661	0
1_MACS_peak_14634_lociStitched	chr3	99805591	99806662	1	1072	884.4318	186.8895	10662	0
1_MACS_peak_12937_lociStitched	chr20	44419953	44421024	1	1072	785.043	293.3469	10663	0
1_MACS_peak_12849_lociStitched	chr20	35936818	35937889	1	1072	894.3921	251.1495	10664	0
1_MACS_peak_12664_lociStitched	chr20	16710057	16711128	1	1072	1080.8532	268.4997	10665	0
1_MACS_peak_12417_lociStitched	chr2	229148052	229149123	1	1072	767.1573	207.2385	10666	0
1_MACS_peak_11316_lociStitched	chr2	89064771	89065842	1	1072	931.1274	312.4107	10667	0
1_MACS_peak_10664_lociStitched	chr2	20550533	20551604	1	1072	752.913	280.602	10668	0
1_MACS_peak_8914_lociStitched	chr17	60556753	60557824	1	1072	550.8153	231.9786	10669	0
1_MACS_peak_8842_lociStitched	chr17	53819686	53820757	1	1072	843.8409	218.0556	10670	0
1_MACS_peak_8404_lociStitched	chr17	19140046	19141117	1	1072	540.3195	124.9857	10671	0
1_MACS_peak_8061_lociStitched	chr16	70332646	70333717	1	1072	747.8793	194.922	10672	0
1_MACS_peak_7683_lociStitched	chr16	21349703	21350774	1	1072	1153.7883	277.8174	10673	0
1_MACS_peak_3475_lociStitched	chr11	6633210	6634281	1	1072	870.5088	213.9858	10674	0
1_MACS_peak_1740_lociStitched	chr1	194673983	194675054	1	1072	1153.5741	290.0268	10675	0
1_MACS_peak_1640_lociStitched	chr1	184134089	184135160	1	1072	781.9371	323.442	10676	0
1_MACS_peak_1510_lociStitched	chr1	172852439	172853510	1	1072	1680.0777	263.8944	10677	0
1_MACS_peak_1200_lociStitched	chr1	153814176	153815247	1	1072	1434.8187	410.6214	10678	0
2_MACS_peak_23468_lociStitched	chrX	76948928	76954184	2	1072	1003.3704	415.224	10679	0
1_MACS_peak_22163_lociStitched	chr8	145060106	145061176	1	1071	1105.845	245.779	10680	0
1_MACS_peak_20035_lociStitched	chr7	22539295	22540365	1	1071	729.312	290.398	10681	0
1_MACS_peak_18493_lociStitched	chr6	11876783	11877853	1	1071	1410.688	416.658	10682	0
1_MACS_peak_18417_lociStitched	chr6	5878672	5879742	1	1071	790.516	316.185	10683	0
1_MACS_peak_16199_lociStitched	chr4	90237808	90238878	1	1071	901.368	266.323	10684	0
1_MACS_peak_15687_lociStitched	chr4	13529679	13530749	1	1071	759.593	139.207	10685	0
1_MACS_peak_15110_lociStitched	chr3	154115695	154116765	1	1071	1449.315	325.173	10686	0
1_MACS_peak_13257_lociStitched	chr21	33494153	33495223	1	1071	919.13	199.127	10687	0
1_MACS_peak_10207_lociStitched	chr19	38523990	38525060	1	1071	1001.948	277.13	10688	0
1_MACS_peak_10120_lociStitched	chr19	19886848	19887918	1	1071	729.312	254.125	10689	0
1_MACS_peak_3324_lociStitched	chr10	119805667	119806737	1	1071	672.923	140.17	10690	0
