#32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_ROSE/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam
#Using cutoff of 2419.1208 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
2_MACS_peak_20518_lociStitched	chr7	86845910	86850483	2	4016	3969.8213	1240.6549	530	1
1_MACS_peak_13105_lociStitched	chr20	60912121	60916135	1	4015	3916.0584	1260.7974	531	1
3_MACS_peak_18946_lociStitched	chr6	43736969	43743020	3	4015	3216.1065	1298.5446	532	1
2_MACS_peak_19030_lociStitched	chr6	52528090	52533061	2	4009	3711.3486	1418.2263	533	1
3_MACS_peak_13117_lociStitched	chr20	62359214	62368898	3	4003	5621.562	1841.8968	534	1
2_MACS_peak_2628_lociStitched	chr10	30989981	30995236	2	4000	4155.654	1387.8455	535	1
2_MACS_peak_5060_lociStitched	chr12	48201392	48208269	2	3999	4802.8968	1796.2724	536	1
1_MACS_peak_21425_lociStitched	chr8	29205967	29209961	1	3995	2787.812	750.0732	537	1
2_MACS_peak_9642_lociStitched	chr18	60804894	60809777	2	3994	4366.3786	1441.4616	538	1
3_MACS_peak_11510_lociStitched	chr2	114187831	114196507	3	3994	4272.0624	1861.8696	539	1
2_MACS_peak_1221_lociStitched	chr1	154387785	154393265	2	3991	3689.684	1801.824	540	1
2_MACS_peak_4713_lociStitched	chr12	8468486	8474846	2	3989	3408.324	1483.152	541	1
3_MACS_peak_455_lociStitched	chr1	40846697	40856176	3	3987	4849.4564	2376.3853	542	1
2_MACS_peak_5495_lociStitched	chr12	94598149	94602901	2	3981	4365.6624	1381.8816	543	1
3_MACS_peak_15713_lociStitched	chr4	15779301	15787417	3	3981	5266.4724	1545.2864	544	1
2_MACS_peak_7194_lociStitched	chr15	75743755	75748427	2	3973	3155.4688	1108.1984	545	1
2_MACS_peak_20618_lociStitched	chr7	99096207	99103248	2	3973	3650.0544	1088.5386	546	1
2_MACS_peak_15264_lociStitched	chr3	173112220	173116278	2	3970	3364.8936	1352.9372	547	1
3_MACS_peak_21051_lociStitched	chr7	139909433	139914837	3	3969	5124.0728	1861.678	548	1
2_MACS_peak_1049_lociStitched	chr1	144962704	144967597	2	3968	5967.9921	1954.7535	549	1
1_MACS_peak_1907_lociStitched	chr1	207093994	207097960	1	3967	3301.2984	2024.2464	550	1
2_MACS_peak_17995_lociStitched	chr5	142781364	142785640	2	3966	2921.7908	1096.3664	551	1
3_MACS_peak_13696_lociStitched	chr22	36552748	36559386	3	3957	3546.0196	1446.4202	552	1
2_MACS_peak_15319_lociStitched	chr3	179033504	179041984	2	3955	5092.24	2416.8	553	1
3_MACS_peak_16312_lociStitched	chr4	109087258	109094562	3	3954	3046.4984	1284.0432	554	1
2_MACS_peak_12576_lociStitched	chr20	5092771	5101345	2	3946	4642.821	1889.7096	555	1
1_MACS_peak_3924_lociStitched	chr11	62606444	62610387	1	3944	5508.371	1381.2329	556	1
3_MACS_peak_12615_lociStitched	chr20	9490992	9496950	3	3944	3622.464	1228.5396	557	1
2_MACS_peak_9130_lociStitched	chr17	76143192	76152080	2	3944	4041.3736	1765.1568	558	1
2_MACS_peak_1931_lociStitched	chr1	209276055	209282253	2	3943	6111.228	2224.4622	559	1
1_MACS_peak_8401_lociStitched	chr17	19090489	19094430	1	3942	4875.017	1211.4634	560	1
1_MACS_peak_5591_lociStitched	chr12	104321405	104325341	1	3937	3717.9456	1306.3584	561	1
3_MACS_peak_3986_lociStitched	chr11	65307015	65320147	3	3936	4273.1528	2349.3148	562	1
1_MACS_peak_20780_lociStitched	chr7	111843886	111847820	1	3935	3469.788	1303.7276	563	1
2_MACS_peak_6215_lociStitched	chr13	114789732	114793858	2	3932	3720.8268	796.7306	564	1
2_MACS_peak_216_lociStitched	chr1	23850998	23855805	2	3931	4022.9783	1565.6399	565	1
3_MACS_peak_22731_lociStitched	chr9	98268814	98273893	3	3931	2820.3687	735.4392	566	1
1_MACS_peak_17164_lociStitched	chr5	42948950	42952879	1	3930	3516.8479	1012.5033	567	1
1_MACS_peak_2861_lociStitched	chr10	70846697	70850620	1	3924	3359.6572	1274.5827	568	1
2_MACS_peak_13750_lociStitched	chr22	38709242	38713294	2	3913	2661.3536	813.2364	569	1
3_MACS_peak_10848_lociStitched	chr2	39347849	39356737	3	3912	5580.7752	1900.2544	570	1
2_MACS_peak_15421_lociStitched	chr3	186283935	186289309	2	3910	4563.6008	1737.4142	571	1
1_MACS_peak_2237_lociStitched	chr1	235665578	235669480	1	3903	3842.2994	1567.0432	572	1
2_MACS_peak_10488_lociStitched	chr19	57790737	57795255	2	3903	3264.7068	1084.7718	573	1
2_MACS_peak_1114_lociStitched	chr1	149292944	149299158	2	3902	4368.442	2442.102	574	1
2_MACS_peak_15120_lociStitched	chr3	155570614	155578150	2	3901	4982.8032	1935.2448	575	1
3_MACS_peak_22130_lociStitched	chr8	141518931	141527417	3	3900	3471.6226	1485.8986	576	1
1_MACS_peak_18637_lociStitched	chr6	26122787	26126683	1	3897	4096.2544	1249.0576	577	1
1_MACS_peak_21180_lociStitched	chr7	155088258	155092145	1	3888	3675.5472	1179.3158	578	1
3_MACS_peak_18802_lociStitched	chr6	32157760	32164662	3	3888	3484.1296	1281.0112	579	1
2_MACS_peak_17794_lociStitched	chr5	126111911	126116456	2	3887	3358.3005	968.085	580	1
2_MACS_peak_16051_lociStitched	chr4	77222227	77229285	2	3881	4249.6218	1329.0214	581	1
1_MACS_peak_8715_lociStitched	chr17	43224156	43228034	1	3879	4387.1814	1058.3062	582	1
1_MACS_peak_340_lociStitched	chr1	31227341	31231217	1	3877	3018.6288	864.7356	583	1
1_MACS_peak_20997_lociStitched	chr7	134853260	134857134	1	3875	4403.1884	1394.2526	584	1
3_MACS_peak_22517_lociStitched	chr9	70489040	70497664	3	3872	4779.4208	1712.7264	585	1
3_MACS_peak_19445_lociStitched	chr6	113951250	113956698	3	3869	3742.776	1285.1832	586	1
2_MACS_peak_16842_lociStitched	chr4	185566803	185571918	2	3868	3056.2125	1060.3395	587	1
2_MACS_peak_7343_lociStitched	chr15	90727049	90735791	2	3866	4296.693	2052.6216	588	1
2_MACS_peak_11105_lociStitched	chr2	65141382	65145618	2	3864	3925.9248	1435.1568	589	1
2_MACS_peak_18684_lociStitched	chr6	27440007	27448017	2	3860	4314.186	1817.469	590	1
2_MACS_peak_16828_lociStitched	chr4	185302746	185306696	2	3856	4699.71	1585.53	591	1
2_MACS_peak_2069_lociStitched	chr1	223899446	223904956	2	3856	3249.247	1695.978	592	1
2_MACS_peak_2499_lociStitched	chr10	14995172	15003010	2	3856	4572.6892	1645.98	593	1
2_MACS_peak_5033_lociStitched	chr12	46378141	46386290	2	3854	4307.5614	1592.3146	594	1
2_MACS_peak_327_lociStitched	chr1	28968943	28976206	2	3853	3859.5582	1602.2178	595	1
3_MACS_peak_1991_lociStitched	chr1	212923004	212928403	3	3842	3521.2278	1376.745	596	1
2_MACS_peak_20174_lociStitched	chr7	35764276	35770904	2	3842	5266.6088	1535.7076	597	1
2_MACS_peak_2165_lociStitched	chr1	230240114	230246575	2	3837	5305.7732	2065.5817	598	1
3_MACS_peak_2897_lociStitched	chr10	74014643	74022425	3	3837	4120.569	1660.6788	599	1
2_MACS_peak_2035_lociStitched	chr1	220261896	220268253	2	3834	4017.624	1590.5214	600	1
2_MACS_peak_13679_lociStitched	chr22	35704016	35707893	2	3827	3885.5294	1118.1268	601	1
3_MACS_peak_2366_lociStitched	chr10	3799188	3807952	3	3827	3898.2272	1632.7332	602	1
2_MACS_peak_20702_lociStitched	chr7	104596753	104604926	2	3826	4504.9576	1913.2993	603	1
2_MACS_peak_22971_lociStitched	chr9	123833496	123838343	2	3823	3353.1546	1140.0144	604	1
2_MACS_peak_16631_lociStitched	chr4	153580529	153585946	2	3822	3933.8254	1328.2484	605	1
2_MACS_peak_7091_lociStitched	chr15	68516997	68522830	2	3822	3318.3937	1139.1849	606	1
2_MACS_peak_17829_lociStitched	chr5	130714363	130718620	2	3818	3327.2712	1233.2529	607	1
2_MACS_peak_8289_lociStitched	chr17	6064114	6070595	2	3813	4156.2653	1555.44	608	1
2_MACS_peak_1393_lociStitched	chr1	161493238	161501693	2	3811	4263.011	1816.134	609	1
3_MACS_peak_16859_lociStitched	chr4	186225865	186232297	3	3809	3957.6096	1689.6864	610	1
2_MACS_peak_15356_lociStitched	chr3	182505810	182513106	2	3808	4549.7856	2215.7952	611	1
3_MACS_peak_10581_lociStitched	chr2	10585242	10589389	3	3805	3485.9682	693.7931	612	1
2_MACS_peak_16558_lociStitched	chr4	144256833	144261183	2	3804	2650.02	719.49	613	1
2_MACS_peak_1134_lociStitched	chr1	150131702	150138931	2	3804	5752.8382	2574.2469	614	1
3_MACS_peak_20568_lociStitched	chr7	92438481	92445300	3	3798	5076.7455	1672.7007	615	1
3_MACS_peak_1242_lociStitched	chr1	154971145	154975000	3	3796	4772.49	1360.044	616	1
3_MACS_peak_17436_lociStitched	chr5	78525105	78533947	3	3796	3382.9492	1134.4286	617	1
1_MACS_peak_15203_lociStitched	chr3	167966099	167969892	1	3794	4481.8088	1194.795	618	1
2_MACS_peak_6585_lociStitched	chr14	106040979	106049610	2	3794	4471.7211	1834.0875	619	1
2_MACS_peak_4118_lociStitched	chr11	73690810	73695186	2	3792	3164.2856	1349.5584	620	1
3_MACS_peak_5462_lociStitched	chr12	92855379	92865962	3	3787	5569.8329	2124.0081	621	1
3_MACS_peak_8421_lociStitched	chr17	20205126	20211330	3	3786	3920.928	1243.902	622	1
1_MACS_peak_17168_lociStitched	chr5	43017178	43020960	1	3783	3349.3392	828.258	623	1
3_MACS_peak_7512_lociStitched	chr16	3199978	3209509	3	3783	4572.9738	1477.305	624	1
2_MACS_peak_10992_lociStitched	chr2	54784548	54788704	2	3780	2611.2148	930.5284	625	1
3_MACS_peak_13478_lociStitched	chr22	17697536	17702560	3	3780	3034.496	992.7424	626	1
2_MACS_peak_17166_lociStitched	chr5	43007552	43011339	2	3775	3646.1236	829.353	627	1
2_MACS_peak_17135_lociStitched	chr5	39073190	39077605	2	3774	3473.2805	992.9335	628	1
3_MACS_peak_15637_lociStitched	chr4	6988068	6995045	3	3769	3298.7256	1446.3321	629	1
3_MACS_peak_8144_lociStitched	chr16	81842323	81851855	3	3769	4116.8708	1184.8276	630	1
1_MACS_peak_21149_lociStitched	chr7	150129866	150133633	1	3768	8047.4421	1894.801	631	1
2_MACS_peak_1431_lociStitched	chr1	164685549	164691263	2	3767	5329.4478	1775.3398	632	1
1_MACS_peak_22681_lociStitched	chr9	93953292	93957056	1	3765	4242.4044	1205.6092	633	1
2_MACS_peak_17089_lociStitched	chr5	32582341	32586695	2	3760	4003.503	1025.367	634	1
1_MACS_peak_19710_lociStitched	chr6	139693760	139697517	1	3758	3474.8493	908.0669	635	1
2_MACS_peak_8666_lociStitched	chr17	40608512	40612719	2	3757	3751.3819	1034.922	636	1
1_MACS_peak_8396_lociStitched	chr17	18964510	18968263	1	3754	5152.1184	1097.7525	637	1
3_MACS_peak_21852_lociStitched	chr8	101506341	101515298	3	3753	3447.5493	1140.2261	638	1
1_MACS_peak_1469_lociStitched	chr1	167682710	167686461	1	3752	4456.9382	1592.6746	639	1
1_MACS_peak_9886_lociStitched	chr19	6799867	6803617	1	3751	4091.625	1486.5	640	1
1_MACS_peak_20348_lociStitched	chr7	55636134	55639882	1	3749	2786.2632	1066.6808	641	1
3_MACS_peak_14900_lociStitched	chr3	128995111	129002444	3	3749	5164.6319	1631.5925	642	1
3_MACS_peak_14189_lociStitched	chr3	36949154	36960134	3	3749	4273.416	1865.502	643	1
1_MACS_peak_11272_lociStitched	chr2	86262609	86266355	1	3747	4600.4626	1159.7616	644	1
3_MACS_peak_4443_lociStitched	chr11	118560431	118567676	3	3746	4057.9245	1734.453	645	1
3_MACS_peak_23053_lociStitched	chr9	130673214	130680647	3	3746	3958.8158	1572.8228	646	1
1_MACS_peak_14565_lociStitched	chr3	79065762	79069504	1	3743	4394.2306	815.0076	647	1
2_MACS_peak_11056_lociStitched	chr2	61763105	61766865	2	3742	2696.296	802.384	648	1
2_MACS_peak_18776_lociStitched	chr6	31508718	31515693	2	3741	3999.465	1632.15	649	1
2_MACS_peak_2162_lociStitched	chr1	230201428	230205209	2	3739	2403.2036	887.0226	650	1
2_MACS_peak_1206_lociStitched	chr1	153935400	153940886	2	3738	4254.393	1816.4146	651	1
2_MACS_peak_3906_lociStitched	chr11	62318961	62325074	2	3735	4504.6697	1625.4467	652	1
1_MACS_peak_22916_lociStitched	chr9	117147252	117150985	1	3734	3494.8346	1040.7604	653	1
2_MACS_peak_20610_lociStitched	chr7	98476179	98480622	2	3733	3968.9319	985.0131	654	1
3_MACS_peak_12304_lociStitched	chr2	216973612	216979882	3	3732	3798.993	1763.751	655	1
1_MACS_peak_4938_lociStitched	chr12	31225965	31229695	1	3731	3376.023	1068.272	656	1
2_MACS_peak_16463_lociStitched	chr4	128696697	128704897	2	3731	4781.42	1641.64	657	1
2_MACS_peak_1949_lociStitched	chr1	210501714	210506932	2	3729	3759.569	1527.3086	658	1
1_MACS_peak_13075_lociStitched	chr20	56192905	56196630	1	3726	4049.4475	991.595	659	1
2_MACS_peak_10065_lociStitched	chr19	16476920	16483627	2	3725	4831.7228	1333.3516	660	1
1_MACS_peak_8330_lociStitched	chr17	8149475	8153198	1	3724	3037.2234	991.8072	661	1
1_MACS_peak_4622_lociStitched	chr12	859983	863705	1	3723	2796.3386	905.1904	662	1
3_MACS_peak_9206_lociStitched	chr17	80451659	80457852	3	3719	3877.4373	1283.1896	663	1
1_MACS_peak_15138_lociStitched	chr3	156852335	156856052	1	3718	3514.0518	1643.6574	664	1
3_MACS_peak_22050_lociStitched	chr8	131048687	131058882	3	3718	4266.6075	1810.632	665	1
2_MACS_peak_13834_lociStitched	chr22	42142285	42149267	2	3717	5606.546	1667.3016	666	1
1_MACS_peak_1097_lociStitched	chr1	147929749	147933464	1	3716	3552.6545	968.872	667	1
2_MACS_peak_8089_lociStitched	chr16	71877091	71881543	2	3715	2774.0412	1036.4256	668	1
2_MACS_peak_22918_lociStitched	chr9	117210789	117215806	2	3715	3970.4538	1542.7275	669	1
2_MACS_peak_13068_lociStitched	chr20	55967091	55974117	2	3713	4890.096	1726.2882	670	1
3_MACS_peak_235_lociStitched	chr1	24525033	24533301	3	3710	3921.5124	1821.4404	671	1
1_MACS_peak_9883_lociStitched	chr19	6735931	6739639	1	3709	3761.3952	1693.8144	672	1
1_MACS_peak_2306_lociStitched	chr1	245132460	245136167	1	3708	3765.9413	1199.2145	673	1
1_MACS_peak_13077_lociStitched	chr20	56254592	56258298	1	3707	3232.7438	891.293	674	1
2_MACS_peak_18454_lociStitched	chr6	7959951	7964440	2	3707	6265.2973	1273.5293	675	1
2_MACS_peak_12962_lociStitched	chr20	46386894	46391499	2	3707	3816.624	1274.2035	676	1
3_MACS_peak_4580_lociStitched	chr11	130045364	130052248	3	3704	4389.9268	1739.5868	677	1
2_MACS_peak_3719_lociStitched	chr11	35027830	35035990	2	3703	4625.904	1624.656	678	1
2_MACS_peak_10336_lociStitched	chr19	46144087	46150024	2	3701	3540.8268	1469.4075	679	1
3_MACS_peak_23018_lociStitched	chr9	128394305	128399096	3	3700	3791.1183	1239.9108	680	1
2_MACS_peak_17504_lociStitched	chr5	87955128	87963382	2	3698	4601.605	1552.5774	681	1
3_MACS_peak_7039_lociStitched	chr15	64382501	64388647	3	3696	3270.9012	1634.836	682	1
2_MACS_peak_16522_lociStitched	chr4	140215813	140223902	2	3696	3930.4451	1702.7345	683	1
3_MACS_peak_13597_lociStitched	chr22	27005841	27014412	3	3688	5919.1326	1746.7698	684	1
2_MACS_peak_1066_lociStitched	chr1	145501611	145508600	2	3682	5605.178	2166.59	685	1
3_MACS_peak_21493_lociStitched	chr8	37756151	37761796	3	3681	3367.807	1002.552	686	1
3_MACS_peak_2982_lociStitched	chr10	81946907	81957038	3	3676	4469.7972	2077.8681	687	1
2_MACS_peak_1105_lociStitched	chr1	148550518	148557281	2	3674	4866.6548	2860.0727	688	1
1_MACS_peak_1754_lociStitched	chr1	197775346	197779016	1	3671	3589.26	1650.399	689	1
3_MACS_peak_246_lociStitched	chr1	25071204	25075885	3	3670	2866.1763	857.0911	690	1
2_MACS_peak_21774_lociStitched	chr8	81011435	81016529	2	3669	3956.5098	1220.013	691	1
1_MACS_peak_20807_lociStitched	chr7	116138948	116142615	1	3668	3071.1125	1291.8841	692	1
1_MACS_peak_18434_lociStitched	chr6	7135303	7138966	1	3664	3895.9668	1163.3688	693	1
1_MACS_peak_12822_lociStitched	chr20	34328803	34332462	1	3660	3171.6212	858.7673	694	1
2_MACS_peak_22914_lociStitched	chr9	117128413	117136069	2	3656	3513.3384	1647.5712	695	1
2_MACS_peak_4051_lociStitched	chr11	67647784	67654036	2	3654	4456.4256	1896.2316	696	1
1_MACS_peak_17938_lociStitched	chr5	139015009	139018655	1	3647	3844.707	1211.9304	697	1
2_MACS_peak_15372_lociStitched	chr3	183253690	183260441	2	3647	4774.9823	2379.7275	698	1
3_MACS_peak_18261_lociStitched	chr5	173330038	173342020	3	3644	4923.4038	2160.3546	699	1
2_MACS_peak_13311_lociStitched	chr21	36420395	36424191	2	3643	4631.4996	1292.538	700	1
2_MACS_peak_1731_lociStitched	chr1	193506091	193510263	2	3642	4328.0328	1672.1376	701	1
2_MACS_peak_4434_lociStitched	chr11	117878362	117883357	2	3642	5201.2935	1112.3865	702	1
3_MACS_peak_467_lociStitched	chr1	42186421	42195199	3	3640	4908.6576	1899.5592	703	1
2_MACS_peak_8764_lociStitched	chr17	46178086	46185686	2	3639	3464.84	1437.16	704	1
1_MACS_peak_398_lociStitched	chr1	36850264	36853900	1	3637	3165.8652	1169.3376	705	1
3_MACS_peak_4589_lociStitched	chr11	130671024	130677417	3	3637	3340.3425	1499.7978	706	1
2_MACS_peak_9066_lociStitched	chr17	73871982	73875759	2	3636	2691.8679	861.9114	707	1
2_MACS_peak_7272_lociStitched	chr15	83474525	83480439	2	3636	3288.7754	1089.3588	708	1
3_MACS_peak_9560_lociStitched	chr18	51788205	51797148	3	3633	3614.7606	1690.227	709	1
3_MACS_peak_22370_lociStitched	chr9	33158609	33167534	3	3631	3090.7275	1257.5325	710	1
3_MACS_peak_7877_lociStitched	chr16	50307610	50316550	3	3631	4267.956	1465.266	711	1
2_MACS_peak_3041_lociStitched	chr10	90746200	90752148	2	3629	2470.7992	976.6616	712	1
3_MACS_peak_9466_lociStitched	chr18	42258727	42263355	3	3626	2613.8944	801.5696	713	1
2_MACS_peak_5499_lociStitched	chr12	94852645	94859861	2	3625	3599.3408	1363.824	714	1
3_MACS_peak_19807_lociStitched	chr6	157977924	157985466	3	3625	3290.5746	1029.483	715	1
2_MACS_peak_9736_lociStitched	chr19	506193	512007	2	3624	3955.8456	1658.1528	716	1
2_MACS_peak_5295_lociStitched	chr12	68381988	68386023	2	3623	3103.722	1012.785	717	1
1_MACS_peak_1041_lociStitched	chr1	144518890	144522511	1	3622	4071.4524	842.2446	718	1
2_MACS_peak_6224_lociStitched	chr13	115024780	115029697	2	3622	3504.3459	1301.5299	719	1
2_MACS_peak_16560_lociStitched	chr4	144277288	144280998	2	3621	4416.384	1010.975	720	1
2_MACS_peak_4632_lociStitched	chr12	1640769	1644508	2	3620	3021.112	739.9481	721	1
3_MACS_peak_17576_lociStitched	chr5	95989586	95998901	3	3615	3364.578	1585.413	722	1
2_MACS_peak_3875_lociStitched	chr11	60605408	60610091	2	3614	3788.547	1211.0238	723	1
3_MACS_peak_9780_lociStitched	chr19	1848208	1857588	3	3612	3978.058	2270.898	724	1
1_MACS_peak_15165_lociStitched	chr3	160116449	160120056	1	3608	3285.6163	1298.8807	725	1
1_MACS_peak_21146_lociStitched	chr7	150101151	150104753	1	3603	5326.2774	1277.6294	726	1
1_MACS_peak_19346_lociStitched	chr6	106439766	106443366	1	3601	3081.24	834.48	727	1
3_MACS_peak_4496_lociStitched	chr11	122614358	122620488	3	3601	3638.768	1629.967	728	1
2_MACS_peak_22859_lociStitched	chr9	112904857	112911784	2	3597	4332.1458	1556.4969	729	1
3_MACS_peak_5942_lociStitched	chr13	50699754	50705823	3	3596	2691.6015	619.6449	730	1
3_MACS_peak_9931_lociStitched	chr19	10304693	10315912	3	3593	3942.3566	1706.4099	731	1
2_MACS_peak_6937_lociStitched	chr15	52755671	52759430	2	3592	4134.5241	1237.4628	732	1
3_MACS_peak_10577_lociStitched	chr2	10515391	10524007	3	3591	3340.4232	1699.9368	733	1
2_MACS_peak_9893_lociStitched	chr19	7191878	7199015	2	3590	4651.1829	1387.4328	734	1
2_MACS_peak_2214_lociStitched	chr1	234652435	234659951	2	3589	5876.7604	2276.5964	735	1
2_MACS_peak_14945_lociStitched	chr3	133192995	133199847	2	3582	5049.2388	1937.7456	736	1
3_MACS_peak_1674_lociStitched	chr1	186583162	186590717	3	3581	4882.7965	1943.146	737	1
3_MACS_peak_8657_lociStitched	chr17	40168787	40177527	3	3581	3357.908	1752.37	738	1
2_MACS_peak_11871_lociStitched	chr2	169346101	169352763	2	3578	4231.7024	1457.6456	739	1
3_MACS_peak_3947_lociStitched	chr11	64007493	64015423	3	3578	3256.851	1503.528	740	1
2_MACS_peak_1877_lociStitched	chr1	206097065	206101293	2	3576	3365.0652	1408.3468	741	1
2_MACS_peak_13770_lociStitched	chr22	39377409	39381943	2	3575	3831.23	1152.5428	742	1
2_MACS_peak_19291_lociStitched	chr6	96024093	96027709	2	3574	2826.9888	788.6496	743	1
2_MACS_peak_2420_lociStitched	chr10	7513281	7521534	2	3572	4167.765	1721.5758	744	1
2_MACS_peak_7323_lociStitched	chr15	89655261	89660278	2	3569	3781.8146	1240.2024	745	1
2_MACS_peak_4810_lociStitched	chr12	14922103	14927870	2	3569	3755.4704	1196.6525	746	1
2_MACS_peak_15238_lociStitched	chr3	170584522	170588837	2	3567	4511.3325	1354.047	747	1
2_MACS_peak_18350_lociStitched	chr6	257145	260830	2	3566	3217.3735	1277.221	748	1
2_MACS_peak_21285_lociStitched	chr8	12443888	12450782	2	3566	6598.9368	2343.2706	749	1
2_MACS_peak_15411_lociStitched	chr3	185654411	185661904	2	3565	4764.7987	2067.3187	750	1
3_MACS_peak_4973_lociStitched	chr12	33049194	33060328	3	3564	5466.794	1972.9448	751	1
2_MACS_peak_12920_lociStitched	chr20	43595912	43600777	2	3563	3301.8755	1096.571	752	1
2_MACS_peak_18647_lociStitched	chr6	26249330	26252896	2	3562	2898.0882	886.8642	753	1
2_MACS_peak_8387_lociStitched	chr17	18160321	18164873	2	3561	2367.9504	891.2816	754	1
2_MACS_peak_1785_lociStitched	chr1	200593595	200598333	2	3561	3627.8866	1739.3198	755	1
1_MACS_peak_15371_lociStitched	chr3	183242894	183246450	1	3557	4976.2664	1586.6872	756	1
2_MACS_peak_14896_lociStitched	chr3	128901747	128908439	2	3554	3391.5056	1256.0884	757	1
1_MACS_peak_23381_lociStitched	chrX	48794117	48797669	1	3553	3467.1072	662.0928	758	1
2_MACS_peak_16837_lociStitched	chr4	185392991	185396940	2	3552	3236.6004	902.7414	759	1
1_MACS_peak_1442_lociStitched	chr1	165795848	165799396	1	3549	2627.6488	859.6804	760	1
1_MACS_peak_13929_lociStitched	chr22	51058415	51061960	1	3546	2248.239	1008.198	761	1
2_MACS_peak_15734_lociStitched	chr4	18246501	18250925	2	3546	2999.472	938.3304	762	1
2_MACS_peak_6706_lociStitched	chr15	31555249	31559617	2	3545	4628.7696	1446.2448	763	1
2_MACS_peak_20884_lociStitched	chr7	123611471	123616114	2	3545	3832.7965	1434.687	764	1
3_MACS_peak_2888_lociStitched	chr10	73627150	73634140	3	3545	3246.855	1250.511	765	1
2_MACS_peak_1053_lociStitched	chr1	145138562	145145616	2	3543	5843.5336	2736.952	766	1
3_MACS_peak_15608_lociStitched	chr4	3042714	3050169	3	3543	4853.205	1440.306	767	1
2_MACS_peak_3161_lociStitched	chr10	102130220	102134727	2	3542	2971.4651	1138.4682	768	1
2_MACS_peak_6945_lociStitched	chr15	52969475	52976726	2	3540	3996.7512	1653.9531	769	1
2_MACS_peak_13774_lociStitched	chr22	39409580	39418003	2	3540	3469.4337	1764.6185	770	1
1_MACS_peak_615_lociStitched	chr1	59248583	59252116	1	3534	3593.061	835.9078	771	1
2_MACS_peak_5080_lociStitched	chr12	49759959	49764404	2	3534	3797.808	1107.694	772	1
3_MACS_peak_4660_lociStitched	chr12	4251696	4261616	3	3534	5684.16	1828.256	773	1
3_MACS_peak_22191_lociStitched	chr9	178049	186493	3	3533	4159.5144	1473.478	774	1
2_MACS_peak_1158_lociStitched	chr1	151168474	151172494	2	3528	2985.252	1242.582	775	1
2_MACS_peak_9325_lociStitched	chr18	12838129	12844875	2	3528	3317.6828	1254.756	776	1
2_MACS_peak_10460_lociStitched	chr19	55787065	55793036	2	3526	3119.8475	1142.8494	777	1
2_MACS_peak_1435_lociStitched	chr1	165562026	165568154	2	3524	3489.2832	1463.3664	778	1
2_MACS_peak_13840_lociStitched	chr22	42335785	42343515	2	3522	3619.959	1536.724	779	1
1_MACS_peak_4101_lociStitched	chr11	72523794	72527313	1	3520	2826.1089	968.0769	780	1
1_MACS_peak_21065_lociStitched	chr7	140770730	140774247	1	3518	2565.2998	871.8643	781	1
2_MACS_peak_20616_lociStitched	chr7	99063293	99071469	2	3518	2711.9792	1389.92	782	1
2_MACS_peak_7181_lociStitched	chr15	75334832	75340426	2	3512	6409.0458	1580.305	783	1
2_MACS_peak_14056_lociStitched	chr3	16879236	16884714	2	3511	3120.2688	1381.0038	784	1
2_MACS_peak_4061_lociStitched	chr11	68033478	68040461	2	3511	3917.463	1650.7812	785	1
2_MACS_peak_1994_lociStitched	chr1	212964120	212968591	2	3510	4418.2422	1419.0954	786	1
1_MACS_peak_5492_lociStitched	chr12	94565542	94569048	1	3507	3338.4132	926.9864	787	1
2_MACS_peak_18141_lociStitched	chr5	157285766	157290164	2	3505	3381.1824	884.8776	788	1
2_MACS_peak_1496_lociStitched	chr1	171220029	171227236	2	3504	4428.7015	2133.272	789	1
2_MACS_peak_1555_lociStitched	chr1	177786920	177795005	2	3504	5073.3375	2155.461	790	1
2_MACS_peak_9832_lociStitched	chr19	3500143	3507147	2	3502	3953.758	1776.9148	791	1
2_MACS_peak_4325_lociStitched	chr11	103767700	103775325	2	3500	4288.3	1409.1	792	1
2_MACS_peak_19392_lociStitched	chr6	108913234	108920234	2	3497	4368	1626.8	793	1
1_MACS_peak_2417_lociStitched	chr10	6967919	6971414	1	3496	4085.3055	1017.045	794	1
1_MACS_peak_1113_lociStitched	chr1	149222041	149225536	1	3496	9978.5745	2758.254	795	1
2_MACS_peak_1835_lociStitched	chr1	203594587	203599345	2	3495	3459.066	1648.1712	796	1
1_MACS_peak_19267_lociStitched	chr6	90993670	90997162	1	3493	4660.4232	1084.9644	797	1
1_MACS_peak_15526_lociStitched	chr3	195632503	195635993	1	3491	4303.868	1311.542	798	1
1_MACS_peak_20684_lociStitched	chr7	102253744	102257233	1	3490	4229.3658	2043.5073	799	1
