#RPMI8226 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226.H3K27ac_ROSE/RPMI8226_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226.jin.bam
#Using cutoff of 10610.632 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226.jin.bam	enhancerRank	isStretch
2_MACS_peak_2428_lociStitched	chr10	15828001	15831119	2	2955	4760.5624	612	1
4_MACS_peak_13966_lociStitched	chr20	56193227	56196769	4	2953	5900.2636	613	1
2_MACS_peak_309_lociStitched	chr1	16173604	16176764	2	2952	9052.452	614	1
3_MACS_peak_10980_lociStitched	chr19	29070490	29073757	3	2951	5157.6129	615	1
2_MACS_peak_22559_lociStitched	chr9	139439327	139442437	2	2950	12937.289	616	1
2_MACS_peak_7728_lociStitched	chr16	21529374	21532365	2	2946	13231.5858	617	1
1_MACS_peak_20115_lociStitched	chr7	73239940	73242884	1	2945	7746.8416	618	1
2_MACS_peak_21592_lociStitched	chr8	142426462	142429552	2	2944	6662.967	619	1
2_MACS_peak_21795_lociStitched	chr9	21993271	21996242	2	2942	7566.8399	620	1
4_MACS_peak_17832_lociStitched	chr5	133224065	133227603	4	2939	4802.835	621	1
2_MACS_peak_18255_lociStitched	chr6	256507	259448	2	2936	11578.717	622	1
3_MACS_peak_21575_lociStitched	chr8	142126814	142130203	3	2936	6246.9437	623	1
1_MACS_peak_19727_lociStitched	chr7	32929665	32932599	1	2935	8841.9024	624	1
2_MACS_peak_18474_lociStitched	chr6	25025905	25028846	2	2935	5424.3804	625	1
1_MACS_peak_1473_lociStitched	chr1	154908456	154911389	1	2934	14175.7756	626	1
3_MACS_peak_8139_lociStitched	chr16	68284372	68287474	3	2933	5581.4286	627	1
2_MACS_peak_7014_lociStitched	chr15	70326966	70330161	2	2933	8864.5275	628	1
3_MACS_peak_8634_lociStitched	chr17	8150543	8153521	3	2931	6259.756	629	1
2_MACS_peak_21301_lociStitched	chr8	95971254	95974235	2	2930	5938.152	630	1
2_MACS_peak_1991_lociStitched	chr1	211431264	211434551	2	2929	9630.5813	631	1
1_MACS_peak_273_lociStitched	chr1	14219008	14221934	1	2927	7271.6952	632	1
5_MACS_peak_10515_lociStitched	chr19	6737186	6740987	5	2924	7253.4483	633	1
1_MACS_peak_7448_lociStitched	chr16	1820772	1823690	1	2919	8287.4118	634	1
1_MACS_peak_14985_lociStitched	chr22	45657521	45660437	1	2917	6989.3604	635	1
2_MACS_peak_7029_lociStitched	chr15	70770102	70773025	2	2914	7069.8601	636	1
4_MACS_peak_22168_lociStitched	chr9	112679141	112682442	4	2914	5943.4505	637	1
2_MACS_peak_21697_lociStitched	chr8	145732348	145735259	2	2911	11037.0565	638	1
1_MACS_peak_12461_lociStitched	chr2	97201585	97204494	1	2910	11442.5515	639	1
1_MACS_peak_17376_lociStitched	chr5	55963884	55966792	1	2909	8204.922	640	1
4_MACS_peak_17320_lociStitched	chr5	43017491	43020865	4	2909	6326.5874	641	1
5_MACS_peak_12385_lociStitched	chr2	89164309	89167494	5	2908	3859.9015	642	1
2_MACS_peak_19658_lociStitched	chr7	26006259	26009177	2	2905	8381.6632	643	1
1_MACS_peak_8007_lociStitched	chr16	56964156	56967054	1	2899	16422.6762	644	1
1_MACS_peak_9094_lociStitched	chr17	42401387	42404283	1	2897	6276.7904	645	1
3_MACS_peak_1554_lociStitched	chr1	156468673	156471741	3	2896	12434.2972	646	1
2_MACS_peak_17107_lociStitched	chr5	1111161	1114269	2	2894	7338.6096	647	1
2_MACS_peak_16243_lociStitched	chr3	180525106	180528417	2	2894	5963.7732	648	1
2_MACS_peak_2213_lociStitched	chr1	234734126	234737075	2	2893	6183.7581	649	1
3_MACS_peak_16070_lociStitched	chr3	150319795	150322907	3	2893	7026.5848	650	1
4_MACS_peak_16002_lociStitched	chr3	136469020	136472313	4	2883	11458.3228	651	1
4_MACS_peak_18304_lociStitched	chr6	3355438	3358370	4	2881	7122.4144	652	1
2_MACS_peak_19698_lociStitched	chr7	30323411	30326652	2	2881	11986.1903	653	1
5_MACS_peak_7217_lociStitched	chr15	85799440	85802862	5	2881	4935.5506	654	1
3_MACS_peak_17970_lociStitched	chr5	142497329	142500795	3	2881	6156.3092	655	1
1_MACS_peak_18281_lociStitched	chr6	2988455	2991333	1	2879	9261.6918	656	1
1_MACS_peak_20419_lociStitched	chr7	104583439	104586315	1	2877	10385.5236	657	1
3_MACS_peak_2998_lociStitched	chr10	112600625	112604010	3	2877	5800.1975	658	1
1_MACS_peak_22544_lociStitched	chr9	139008855	139011728	1	2874	14058.7382	659	1
4_MACS_peak_5266_lociStitched	chr12	112449745	112453029	4	2872	7540.7208	660	1
6_MACS_peak_3296_lociStitched	chr11	10324154	10328442	6	2872	4342.8864	661	1
3_MACS_peak_18805_lociStitched	chr6	37136809	37139967	3	2871	8537.9688	662	1
3_MACS_peak_2619_lociStitched	chr10	52382524	52385521	3	2870	5476.1184	663	1
1_MACS_peak_13907_lociStitched	chr20	48806946	48809814	1	2869	10989.6024	664	1
3_MACS_peak_19861_lociStitched	chr7	47518521	47521743	3	2867	5718.0834	665	1
3_MACS_peak_6474_lociStitched	chr14	106093281	106096379	3	2865	4539.4994	666	1
3_MACS_peak_13925_lociStitched	chr20	52237512	52240729	3	2865	4273.7845	667	1
3_MACS_peak_17844_lociStitched	chr5	133770930	133773816	3	2861	6204.3228	668	1
4_MACS_peak_18169_lociStitched	chr5	176247622	176250804	4	2858	4945.1462	669	1
3_MACS_peak_10984_lociStitched	chr19	29080290	29083331	3	2857	4119.6427	670	1
3_MACS_peak_8148_lociStitched	chr16	68502520	68505734	3	2857	7002.6632	671	1
3_MACS_peak_14989_lociStitched	chr22	46179125	46182507	3	2857	7047.0734	672	1
2_MACS_peak_9394_lociStitched	chr17	65645245	65648115	2	2855	6560.533	673	1
3_MACS_peak_1576_lociStitched	chr1	157145342	157148659	3	2854	4956.9248	674	1
5_MACS_peak_10095_lociStitched	chr18	52980627	52984393	5	2854	4064.2672	675	1
2_MACS_peak_1885_lociStitched	chr1	203273719	203276578	2	2853	12958.7034	676	1
4_MACS_peak_854_lociStitched	chr1	51699794	51702760	4	2851	5537.8186	677	1
2_MACS_peak_13434_lociStitched	chr20	304624	307568	2	2848	9110.208	678	1
4_MACS_peak_21444_lociStitched	chr8	120930813	120934113	4	2848	6649.5	679	1
4_MACS_peak_9246_lociStitched	chr17	55681131	55684227	4	2846	4523.5656	680	1
3_MACS_peak_20286_lociStitched	chr7	98475749	98478654	3	2842	11046.553	681	1
1_MACS_peak_2550_lociStitched	chr10	43902535	43905375	1	2841	7800.344	682	1
2_MACS_peak_10868_lociStitched	chr19	18390561	18393697	2	2841	12042.24	683	1
2_MACS_peak_7742_lociStitched	chr16	22200491	22203743	2	2840	5204.5008	684	1
4_MACS_peak_2569_lociStitched	chr10	44932904	44936175	4	2838	6154.7136	685	1
3_MACS_peak_17356_lociStitched	chr5	54038239	54041506	3	2828	5507.1819	686	1
2_MACS_peak_21538_lociStitched	chr8	134228291	134231302	2	2825	5527.2927	687	1
3_MACS_peak_255_lociStitched	chr1	12675849	12679019	3	2824	5154.42	688	1
7_MACS_peak_16674_lociStitched	chr4	71542590	71546783	7	2822	5504.1511	689	1
1_MACS_peak_17906_lociStitched	chr5	139027507	139030327	1	2821	6411.834	690	1
2_MACS_peak_15602_lociStitched	chr3	52271737	52274676	2	2817	6443.1697	691	1
4_MACS_peak_4531_lociStitched	chr12	8393235	8396607	4	2817	4670.5572	692	1
5_MACS_peak_4678_lociStitched	chr12	31901552	31905473	5	2817	4466.019	693	1
1_MACS_peak_7333_lociStitched	chr15	99190065	99192879	1	2815	12096.8232	694	1
2_MACS_peak_20575_lociStitched	chr7	134854182	134857060	2	2815	7121.3232	695	1
3_MACS_peak_18445_lociStitched	chr6	16759852	16762688	3	2812	5444.8364	696	1
2_MACS_peak_15134_lociStitched	chr3	9437710	9440564	2	2811	7061.6522	697	1
1_MACS_peak_4725_lociStitched	chr12	46661023	46663831	1	2809	9436.0032	698	1
2_MACS_peak_10511_lociStitched	chr19	6575801	6578637	2	2805	7695.7696	699	1
2_MACS_peak_15996_lociStitched	chr3	134203420	134206260	2	2805	8110.472	700	1
3_MACS_peak_15358_lociStitched	chr3	39247846	39250765	3	2804	4510.1469	701	1
3_MACS_peak_3184_lociStitched	chr11	534751	537983	3	2802	6887.392	702	1
1_MACS_peak_14287_lociStitched	chr21	38737864	38740659	1	2796	17135.586	703	1
2_MACS_peak_546_lociStitched	chr1	28831876	28834907	2	2796	5016.9112	704	1
1_MACS_peak_15998_lociStitched	chr3	135913680	135916474	1	2795	10848.2638	705	1
1_MACS_peak_10139_lociStitched	chr18	60382585	60385378	1	2794	9895.3197	706	1
3_MACS_peak_12632_lociStitched	chr2	112230649	112233844	3	2793	3867.867	707	1
4_MACS_peak_11209_lociStitched	chr19	42772067	42775597	4	2791	6498.377	708	1
1_MACS_peak_18465_lociStitched	chr6	20402022	20404811	1	2790	12237.8531	709	1
1_MACS_peak_14405_lociStitched	chr21	44830084	44832869	1	2786	7882.107	710	1
3_MACS_peak_21439_lociStitched	chr8	120919867	120922999	3	2785	5319.702	711	1
3_MACS_peak_16743_lociStitched	chr4	84138192	84141804	3	2782	4963.2492	712	1
2_MACS_peak_9978_lociStitched	chr18	31249528	31252711	2	2780	5538.42	713	1
3_MACS_peak_7511_lociStitched	chr16	3017863	3020689	3	2778	7527.051	714	1
1_MACS_peak_7801_lociStitched	chr16	28833539	28836315	1	2777	11701.9504	715	1
2_MACS_peak_15361_lociStitched	chr3	39256713	39259600	2	2777	9475.134	716	1
4_MACS_peak_16389_lociStitched	chr3	197461026	197464402	4	2777	5989.3616	717	1
2_MACS_peak_11537_lociStitched	chr19	56164868	56167646	2	2776	11757.3294	718	1
1_MACS_peak_17681_lociStitched	chr5	107716323	107719097	1	2775	11178.9426	719	1
2_MACS_peak_8375_lociStitched	chr16	88101501	88104443	2	2775	8988.1042	720	1
2_MACS_peak_22272_lociStitched	chr9	127630527	127633300	2	2774	9454.8208	721	1
2_MACS_peak_21344_lociStitched	chr8	101962982	101965757	2	2774	12421.455	722	1
2_MACS_peak_6387_lociStitched	chr14	103565611	103568599	2	2774	6298.4052	723	1
2_MACS_peak_3683_lociStitched	chr11	64071389	64074497	2	2770	10596.726	724	1
2_MACS_peak_21590_lociStitched	chr8	142422898	142425794	2	2765	5508.4816	725	1
1_MACS_peak_16073_lociStitched	chr3	150479535	150482297	1	2763	12771.7642	726	1
2_MACS_peak_1233_lociStitched	chr1	143912671	143915931	2	2763	4305.482	727	1
3_MACS_peak_6506_lociStitched	chr15	20471091	20473927	3	2761	4655.294	728	1
2_MACS_peak_11706_lociStitched	chr2	10260460	10263443	2	2761	8670.6861	729	1
2_MACS_peak_9781_lociStitched	chr17	81146347	81149161	2	2760	6531.5754	730	1
4_MACS_peak_9568_lociStitched	chr17	75315150	75318055	4	2759	5462.2715	731	1
3_MACS_peak_337_lociStitched	chr1	17230250	17233204	3	2759	14772.0678	732	1
2_MACS_peak_2101_lociStitched	chr1	226308900	226311657	2	2758	10374.3153	733	1
2_MACS_peak_5389_lociStitched	chr12	123371511	123374318	2	2757	7404.0239	734	1
5_MACS_peak_10195_lociStitched	chr18	67300579	67303926	5	2757	4544.5566	735	1
1_MACS_peak_7922_lociStitched	chr16	33384642	33387396	1	2755	4503.6162	736	1
2_MACS_peak_6553_lociStitched	chr15	22010352	22013527	2	2755	5700.7125	737	1
1_MACS_peak_9650_lociStitched	chr17	77965655	77968408	1	2754	7367.3033	738	1
2_MACS_peak_11304_lociStitched	chr19	47614304	47617126	2	2754	8226.13	739	1
3_MACS_peak_7786_lociStitched	chr16	27235983	27238952	3	2748	7725.6349	740	1
4_MACS_peak_13326_lociStitched	chr2	234873759	234876615	4	2746	4778.6592	741	1
3_MACS_peak_18104_lociStitched	chr5	172754318	172757248	3	2746	4414.045	742	1
5_MACS_peak_656_lociStitched	chr1	36614649	36617773	5	2745	4335.4872	743	1
3_MACS_peak_19703_lociStitched	chr7	30360384	30363176	3	2742	4131.6016	744	1
2_MACS_peak_18524_lociStitched	chr6	26271833	26274797	2	2740	6661.59	745	1
3_MACS_peak_16498_lociStitched	chr4	7753767	7757438	3	2739	5563.4005	746	1
5_MACS_peak_3125_lociStitched	chr10	133646070	133649090	5	2736	4025.056	747	1
3_MACS_peak_19890_lociStitched	chr7	51343825	51347064	3	2733	4282.6058	748	1
3_MACS_peak_16265_lociStitched	chr3	183202139	183205082	3	2731	5113.1682	749	1
1_MACS_peak_23187_lociStitched	chrX	153191042	153193771	1	2730	8447.0737	750	1
3_MACS_peak_602_lociStitched	chr1	32471272	32474255	3	2730	9247.0017	751	1
1_MACS_peak_10320_lociStitched	chr19	1467892	1470619	1	2728	7433.802	752	1
3_MACS_peak_18236_lociStitched	chr5	180229282	180232077	3	2727	6706.882	753	1
4_MACS_peak_1548_lociStitched	chr1	156459285	156462224	4	2726	4358.2431	754	1
3_MACS_peak_5032_lociStitched	chr12	68381724	68384658	3	2725	4489.3134	755	1
3_MACS_peak_20763_lociStitched	chr7	153108330	153111598	3	2725	9881.7784	756	1
2_MACS_peak_7309_lociStitched	chr15	93180433	93183161	2	2724	9917.3712	757	1
1_MACS_peak_10223_lociStitched	chr18	72207578	72210300	1	2723	6110.89	758	1
1_MACS_peak_447_lociStitched	chr1	25254714	25257436	1	2723	6608.4716	759	1
4_MACS_peak_22105_lociStitched	chr9	98268111	98271511	4	2722	4698.8	760	1
2_MACS_peak_9747_lociStitched	chr17	80307796	80310582	2	2720	9339.5078	761	1
3_MACS_peak_10338_lociStitched	chr19	1862028	1865312	3	2719	6148.9616	762	1
5_MACS_peak_4372_lociStitched	chr11	132226454	132229895	5	2717	3848.7585	763	1
2_MACS_peak_11779_lociStitched	chr2	20618251	20621168	2	2716	7022.9692	764	1
1_MACS_peak_16134_lociStitched	chr3	160116584	160119295	1	2712	9968.8892	765	1
3_MACS_peak_9647_lociStitched	chr17	77892626	77895646	3	2711	4848.912	766	1
2_MACS_peak_22391_lociStitched	chr9	132197866	132200641	2	2710	6096.12	767	1
2_MACS_peak_11743_lociStitched	chr2	13661971	13664804	2	2709	3987.7308	768	1
1_MACS_peak_5913_lociStitched	chr14	19932572	19935279	1	2708	7195.206	769	1
2_MACS_peak_824_lociStitched	chr1	46151386	46154200	2	2708	7407.5736	770	1
1_MACS_peak_15172_lociStitched	chr3	13055297	13058000	1	2704	7825.7256	771	1
1_MACS_peak_12625_lociStitched	chr2	112209203	112211906	1	2704	8431.1976	772	1
4_MACS_peak_19928_lociStitched	chr7	55618513	55621793	4	2704	4801.92	773	1
2_MACS_peak_19411_lociStitched	chr6	163834245	163836985	2	2703	9234.622	774	1
2_MACS_peak_3370_lociStitched	chr11	12866120	12869061	2	2703	4818.2403	775	1
2_MACS_peak_5098_lociStitched	chr12	89745079	89748278	2	2703	5677.5852	776	1
1_MACS_peak_21464_lociStitched	chr8	123792407	123795108	1	2702	7735.664	777	1
1_MACS_peak_1921_lociStitched	chr1	205227138	205229838	1	2701	7149.87	778	1
2_MACS_peak_18297_lociStitched	chr6	3337222	3339925	2	2701	4754.0364	779	1
1_MACS_peak_10_lociStitched	chr1	934764	937463	1	2700	8830.8581	780	1
1_MACS_peak_6638_lociStitched	chr15	31651999	31654697	1	2699	6520.7962	781	1
3_MACS_peak_886_lociStitched	chr1	53791244	53794238	3	2697	8437.9902	782	1
2_MACS_peak_6883_lociStitched	chr15	58622995	58625733	2	2696	6607.3416	783	1
1_MACS_peak_5906_lociStitched	chr14	19640141	19642835	1	2695	8419.8276	784	1
1_MACS_peak_21540_lociStitched	chr8	134245421	134248114	1	2694	8367.6896	785	1
1_MACS_peak_14165_lociStitched	chr21	17566303	17568996	1	2694	4937.0769	786	1
3_MACS_peak_274_lociStitched	chr1	14223038	14225823	3	2690	6435.8565	787	1
4_MACS_peak_22024_lociStitched	chr9	93703625	93706757	4	2689	7159.752	788	1
3_MACS_peak_10799_lociStitched	chr19	16475275	16478209	3	2682	5121.0036	789	1
2_MACS_peak_14055_lociStitched	chr20	60941335	60944340	2	2681	7463.819	790	1
5_MACS_peak_17266_lociStitched	chr5	27471165	27474177	5	2681	5302.9272	791	1
1_MACS_peak_13782_lociStitched	chr20	39630921	39633600	1	2680	5482.5735	792	1
4_MACS_peak_14143_lociStitched	chr21	15035698	15038909	4	2680	4363.4279	793	1
2_MACS_peak_12751_lociStitched	chr2	128586149	128588927	2	2679	6030.2046	794	1
4_MACS_peak_13178_lociStitched	chr2	208006271	208009411	4	2678	4509.354	795	1
4_MACS_peak_10768_lociStitched	chr19	15442301	15445614	4	2677	5364.0783	796	1
3_MACS_peak_20450_lociStitched	chr7	107843209	107846040	3	2675	7317.0026	797	1
4_MACS_peak_8799_lociStitched	chr17	27276175	27279429	4	2674	5295.5596	798	1
5_MACS_peak_8528_lociStitched	chr17	4277392	4280707	5	2674	4142.424	799	1
2_MACS_peak_16411_lociStitched	chr4	1147753	1150436	2	2673	5813.5244	800	1
2_MACS_peak_11748_lociStitched	chr2	16080692	16083554	2	2671	4302.7308	801	1
2_MACS_peak_12953_lociStitched	chr2	174828097	174830792	2	2668	11296.6315	802	1
4_MACS_peak_4741_lociStitched	chr12	48205635	48208698	4	2665	5373.7272	803	1
2_MACS_peak_19936_lociStitched	chr7	55627943	55630728	2	2664	6442.5405	804	1
2_MACS_peak_15199_lociStitched	chr3	14410804	14413480	2	2661	4710.8304	805	1
2_MACS_peak_2271_lociStitched	chr1	244996615	244999454	2	2661	13880.7227	806	1
4_MACS_peak_20607_lociStitched	chr7	140771239	140774238	4	2657	4102.0322	807	1
1_MACS_peak_3596_lociStitched	chr11	61594469	61597124	1	2656	7310.808	808	1
1_MACS_peak_873_lociStitched	chr1	53067662	53070314	1	2653	8703.3336	809	1
3_MACS_peak_19770_lociStitched	chr7	43795801	43798957	3	2651	7584.4992	810	1
2_MACS_peak_8474_lociStitched	chr17	1530686	1533351	2	2650	5979.9935	811	1
1_MACS_peak_9197_lociStitched	chr17	48226232	48228879	1	2648	6296.6836	812	1
4_MACS_peak_8267_lociStitched	chr16	79747311	79750554	4	2648	4577.8188	813	1
3_MACS_peak_12099_lociStitched	chr2	64499334	64502232	3	2646	4582.3176	814	1
1_MACS_peak_13612_lociStitched	chr20	24449467	24452111	1	2645	6088.0744	815	1
3_MACS_peak_18514_lociStitched	chr6	26204163	26206911	3	2645	5276.7096	816	1
3_MACS_peak_20136_lociStitched	chr7	73890969	73894080	3	2645	4100.298	817	1
1_MACS_peak_8685_lociStitched	chr17	17584292	17586935	1	2644	11843.5473	818	1
3_MACS_peak_3553_lociStitched	chr11	59039040	59041851	3	2644	5574.4941	819	1
2_MACS_peak_1481_lociStitched	chr1	154946211	154948915	2	2643	7358.6656	820	1
2_MACS_peak_6425_lociStitched	chr14	105391240	105394013	2	2643	5111.4709	821	1
1_MACS_peak_3651_lociStitched	chr11	62648215	62650854	1	2640	11116.7875	822	1
3_MACS_peak_7280_lociStitched	chr15	91473068	91475888	3	2638	5634.36	823	1
3_MACS_peak_22508_lociStitched	chr9	137787651	137790583	3	2637	7367.2364	824	1
1_MACS_peak_8704_lociStitched	chr17	18085608	18088243	1	2636	12833.2405	825	1
3_MACS_peak_16193_lociStitched	chr3	175053507	175056679	3	2636	5230.3108	826	1
2_MACS_peak_3723_lociStitched	chr11	65148116	65150965	2	2635	7782.8982	827	1
3_MACS_peak_13922_lociStitched	chr20	52208579	52211609	3	2635	5201.904	828	1
1_MACS_peak_1583_lociStitched	chr1	157328242	157330875	1	2634	5180.1642	829	1
3_MACS_peak_2415_lociStitched	chr10	14782585	14785653	3	2633	4505.0512	830	1
1_MACS_peak_17123_lociStitched	chr5	1399535	1402163	1	2629	4565.0988	831	1
1_MACS_peak_11127_lociStitched	chr19	39892814	39895441	1	2628	10549.5066	832	1
3_MACS_peak_13422_lociStitched	chr2	242800677	242803437	3	2625	5510.616	833	1
1_MACS_peak_18788_lociStitched	chr6	36646442	36649064	1	2623	7714.9728	834	1
1_MACS_peak_9283_lociStitched	chr17	57500132	57502754	1	2623	4403.3868	835	1
2_MACS_peak_10603_lociStitched	chr19	10529841	10532477	2	2623	5573.822	836	1
1_MACS_peak_11696_lociStitched	chr2	9902785	9905406	1	2622	5303.5935	837	1
2_MACS_peak_20378_lociStitched	chr7	101929670	101932377	2	2619	6542.819	838	1
2_MACS_peak_15563_lociStitched	chr3	50374026	50376667	2	2616	7304.2137	839	1
2_MACS_peak_22808_lociStitched	chrX	39002705	39005426	2	2616	5372.0703	840	1
4_MACS_peak_18931_lociStitched	chr6	52420944	52424108	4	2616	4914.0084	841	1
2_MACS_peak_7425_lociStitched	chr16	1023422	1026088	2	2615	9272.8812	842	1
3_MACS_peak_10021_lociStitched	chr18	42337950	42340739	3	2615	6807.1123	843	1
1_MACS_peak_10373_lociStitched	chr19	2288748	2291360	1	2613	9652.646	844	1
3_MACS_peak_10395_lociStitched	chr19	2620048	2622789	3	2612	5182.6828	845	1
3_MACS_peak_3086_lociStitched	chr10	125851324	125854140	3	2611	5241.984	846	1
2_MACS_peak_3871_lociStitched	chr11	67395852	67398610	2	2610	6941.6102	847	1
1_MACS_peak_6835_lociStitched	chr15	52969828	52972436	1	2609	9650.1216	848	1
3_MACS_peak_17111_lociStitched	chr5	1129282	1132050	3	2608	6110.0832	849	1
6_MACS_peak_2513_lociStitched	chr10	31607320	31610776	6	2607	4896.1152	850	1
2_MACS_peak_18264_lociStitched	chr6	391333	393942	2	2606	9827.3203	851	1
1_MACS_peak_22838_lociStitched	chrX	40943360	40945963	1	2604	8610.2034	852	1
1_MACS_peak_18848_lociStitched	chr6	42749340	42751942	1	2603	15947.1376	853	1
3_MACS_peak_9981_lociStitched	chr18	31381645	31384591	3	2602	7347.324	854	1
5_MACS_peak_12816_lociStitched	chr2	134893664	134896759	5	2602	3885.463	855	1
2_MACS_peak_1351_lociStitched	chr1	150335960	150338571	2	2601	7873.2094	856	1
4_MACS_peak_10987_lociStitched	chr19	29093171	29096153	4	2596	4535.622	857	1
1_MACS_peak_22570_lociStitched	chr9	139584565	139587156	1	2592	6521.0288	858	1
1_MACS_peak_20328_lociStitched	chr7	100025665	100028256	1	2592	13747.5869	859	1
1_MACS_peak_14382_lociStitched	chr21	44464357	44466948	1	2592	7540.8464	860	1
2_MACS_peak_14253_lociStitched	chr21	36577057	36579840	2	2592	5866.8423	861	1
3_MACS_peak_837_lociStitched	chr1	46796136	46799144	3	2592	6018.4064	862	1
2_MACS_peak_12603_lociStitched	chr2	111504464	111507355	2	2589	5774.4834	863	1
3_MACS_peak_15574_lociStitched	chr3	50637032	50640119	3	2588	5555.9826	864	1
1_MACS_peak_7169_lociStitched	chr15	81292214	81294800	1	2587	16780.0368	865	1
2_MACS_peak_5212_lociStitched	chr12	108954533	108957305	2	2585	6745.3848	866	1
2_MACS_peak_4909_lociStitched	chr12	56320484	56323072	2	2583	5010.368	867	1
1_MACS_peak_54_lociStitched	chr1	1536486	1539067	1	2582	5393.2576	868	1
3_MACS_peak_9344_lociStitched	chr17	62152096	62154870	3	2581	5562.9796	869	1
1_MACS_peak_14725_lociStitched	chr22	36781585	36784160	1	2576	5867.91	870	1
4_MACS_peak_8393_lociStitched	chr16	88716013	88718785	4	2575	3967.5636	871	1
1_MACS_peak_738_lociStitched	chr1	41947463	41950036	1	2574	8207.6127	872	1
2_MACS_peak_7710_lociStitched	chr16	19787221	19789860	2	2573	5318.1128	873	1
5_MACS_peak_3089_lociStitched	chr10	125863922	125867430	5	2571	4651.9588	874	1
2_MACS_peak_6920_lociStitched	chr15	63795424	63798021	2	2568	12338.8664	875	1
