#RPMI8226 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226.H3K27ac_ROSE/RPMI8226_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226.jin.bam
#Using cutoff of 10610.632 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226.jin.bam	enhancerRank	isSuper
1_MACS_peak_17484_lociStitched	chr5	68462923	68463588	1	666	1220.94	8705	0
2_MACS_peak_7910_lociStitched	chr16	32168973	32169937	2	800	1220.906	8706	0
2_MACS_peak_6375_lociStitched	chr14	102828931	102829797	2	848	1219.6744	8707	0
2_MACS_peak_1210_lociStitched	chr1	120659751	120660721	2	871	1219.581	8708	0
1_MACS_peak_11567_lociStitched	chr19	57831826	57832386	1	561	1219.568	8709	0
1_MACS_peak_12902_lociStitched	chr2	161263517	161264321	1	805	1219.266	8710	0
2_MACS_peak_2604_lociStitched	chr10	50284402	50285473	2	848	1219.1193	8711	0
1_MACS_peak_10731_lociStitched	chr19	14063250	14063776	1	527	1219.005	8712	0
2_MACS_peak_13685_lociStitched	chr20	32251095	32252052	2	942	1218.8352	8713	0
1_MACS_peak_4683_lociStitched	chr12	32048780	32049585	1	806	1218.3675	8714	0
2_MACS_peak_20540_lociStitched	chr7	129419188	129420147	2	959	1218.2177	8715	0
3_MACS_peak_19827_lociStitched	chr7	45485027	45486356	3	994	1218.0285	8716	0
1_MACS_peak_19503_lociStitched	chr7	2598654	2599400	1	747	1217.9942	8717	0
2_MACS_peak_17147_lociStitched	chr5	2762159	2763381	2	870	1217.723	8718	0
2_MACS_peak_8001_lociStitched	chr16	56715895	56716875	2	922	1217.356	8719	0
1_MACS_peak_2096_lociStitched	chr1	226216947	226217689	1	743	1217.3252	8720	0
1_MACS_peak_16693_lociStitched	chr4	75023773	75024371	1	599	1217.2888	8721	0
1_MACS_peak_6133_lociStitched	chr14	64804771	64805492	1	722	1217.2643	8722	0
2_MACS_peak_14844_lociStitched	chr22	39468466	39469370	2	859	1217.236	8723	0
1_MACS_peak_10643_lociStitched	chr19	11877796	11878513	1	718	1217.0358	8724	0
2_MACS_peak_19104_lociStitched	chr6	107780234	107781353	2	863	1216.9125	8725	0
1_MACS_peak_9040_lociStitched	chr17	40719016	40719754	1	739	1216.6668	8726	0
2_MACS_peak_4409_lociStitched	chr12	2999575	3000476	2	801	1216.5302	8727	0
1_MACS_peak_3231_lociStitched	chr11	2547652	2548409	1	758	1216.3476	8728	0
1_MACS_peak_16422_lociStitched	chr4	1283597	1284273	1	677	1215.9212	8729	0
3_MACS_peak_8076_lociStitched	chr16	66730118	66731240	3	934	1215.7992	8730	0
2_MACS_peak_16843_lociStitched	chr4	113206318	113207093	2	727	1215.51	8731	0
1_MACS_peak_9801_lociStitched	chr18	3037684	3038329	1	646	1215.5025	8732	0
1_MACS_peak_6247_lociStitched	chr14	81636152	81637139	1	988	1215.3918	8733	0
1_MACS_peak_17717_lociStitched	chr5	114606370	114607211	1	842	1215.245	8734	0
2_MACS_peak_12894_lociStitched	chr2	160142843	160143959	2	854	1214.766	8735	0
1_MACS_peak_1831_lociStitched	chr1	200378604	200379195	1	592	1214.6823	8736	0
1_MACS_peak_7915_lociStitched	chr16	32606018	32606866	1	849	1214.6752	8737	0
1_MACS_peak_4528_lociStitched	chr12	8184945	8185770	1	826	1214.4825	8738	0
2_MACS_peak_8214_lociStitched	chr16	72698496	72699306	2	758	1214.19	8739	0
1_MACS_peak_14859_lociStitched	chr22	39692988	39693661	1	674	1214.1593	8740	0
2_MACS_peak_20980_lociStitched	chr8	27168214	27169213	2	985	1214.0847	8741	0
1_MACS_peak_10522_lociStitched	chr19	7069369	7070054	1	686	1213.546	8742	0
1_MACS_peak_21914_lociStitched	chr9	66457899	66458640	1	742	1212.9429	8743	0
1_MACS_peak_6262_lociStitched	chr14	90422256	90422738	1	483	1211.8444	8744	0
1_MACS_peak_1099_lociStitched	chr1	109642713	109643358	1	646	1211.7615	8745	0
1_MACS_peak_22291_lociStitched	chr9	129484834	129485570	1	737	1211.1616	8746	0
2_MACS_peak_8779_lociStitched	chr17	26897999	26898922	2	743	1211.0683	8747	0
2_MACS_peak_22008_lociStitched	chr9	91794467	91795705	2	886	1210.764	8748	0
2_MACS_peak_3372_lociStitched	chr11	13470942	13471975	2	796	1210.676	8749	0
2_MACS_peak_8536_lociStitched	chr17	4613500	4614392	2	890	1210.1764	8750	0
1_MACS_peak_15828_lociStitched	chr3	119217346	119217943	1	598	1209.2235	8751	0
2_MACS_peak_22101_lociStitched	chr9	98188446	98189554	2	894	1208.7172	8752	0
1_MACS_peak_8178_lociStitched	chr16	70148192	70148808	1	617	1208.6536	8753	0
2_MACS_peak_13577_lociStitched	chr20	17858923	17860117	2	957	1208.5668	8754	0
2_MACS_peak_7612_lociStitched	chr16	11035816	11036771	2	859	1208.5525	8755	0
2_MACS_peak_18655_lociStitched	chr6	31694966	31696034	2	876	1208.5488	8756	0
1_MACS_peak_8955_lociStitched	chr17	37886349	37886917	1	569	1208.3064	8757	0
2_MACS_peak_9453_lociStitched	chr17	72772041	72773071	2	778	1208.293	8758	0
1_MACS_peak_23165_lociStitched	chrX	149107932	149108684	1	753	1207.712	8759	0
2_MACS_peak_17619_lociStitched	chr5	88609203	88610599	2	898	1207.4004	8760	0
1_MACS_peak_11861_lociStitched	chr2	27994358	27995036	1	679	1207.3824	8761	0
1_MACS_peak_4732_lociStitched	chr12	48099341	48099836	1	496	1207.107	8762	0
1_MACS_peak_10362_lociStitched	chr19	2150866	2151484	1	619	1206.954	8763	0
1_MACS_peak_1817_lociStitched	chr1	193091138	193091732	1	595	1206.8892	8764	0
2_MACS_peak_15609_lociStitched	chr3	52347212	52348387	2	983	1206.725	8765	0
1_MACS_peak_13505_lociStitched	chr20	4803398	4804182	1	785	1206.4192	8766	0
1_MACS_peak_457_lociStitched	chr1	25593697	25594394	1	698	1206.2979	8767	0
1_MACS_peak_18956_lociStitched	chr6	56954878	56955540	1	663	1206.0978	8768	0
1_MACS_peak_1639_lociStitched	chr1	161424857	161425494	1	638	1206.0321	8769	0
2_MACS_peak_12693_lociStitched	chr2	120123861	120124808	2	811	1206.0045	8770	0
1_MACS_peak_22595_lociStitched	chr9	139922848	139923394	1	547	1205.8956	8771	0
1_MACS_peak_23099_lociStitched	chrX	122866293	122866993	1	701	1205.75	8772	0
1_MACS_peak_16691_lociStitched	chr4	74472512	74473547	1	1036	1205.361	8773	0
1_MACS_peak_13708_lociStitched	chr20	33103705	33104638	1	934	1205.3427	8774	0
2_MACS_peak_2067_lociStitched	chr1	224033094	224034321	2	958	1205.2821	8775	0
2_MACS_peak_14931_lociStitched	chr22	42792998	42794051	2	851	1205.2638	8776	0
2_MACS_peak_13208_lociStitched	chr2	216706032	216707150	2	832	1204.8686	8777	0
1_MACS_peak_20489_lociStitched	chr7	116222976	116223838	1	863	1204.3002	8778	0
1_MACS_peak_702_lociStitched	chr1	40204462	40205028	1	567	1204.165	8779	0
1_MACS_peak_1823_lociStitched	chr1	197776529	197777475	1	947	1204.1634	8780	0
1_MACS_peak_9013_lociStitched	chr17	39942338	39943058	1	721	1203.912	8781	0
1_MACS_peak_3642_lociStitched	chr11	62558873	62559509	1	637	1203.8844	8782	0
2_MACS_peak_9901_lociStitched	chr18	14462523	14463548	2	920	1203.4525	8783	0
1_MACS_peak_11139_lociStitched	chr19	40336354	40337070	1	717	1203.1664	8784	0
2_MACS_peak_13369_lociStitched	chr2	238968952	238969969	2	859	1202.9076	8785	0
1_MACS_peak_18919_lociStitched	chr6	52148995	52149583	1	589	1202.6952	8786	0
2_MACS_peak_7182_lociStitched	chr15	82151537	82152672	2	788	1202.3055	8787	0
1_MACS_peak_18599_lociStitched	chr6	29894297	29894873	1	577	1202.0544	8788	0
1_MACS_peak_14230_lociStitched	chr21	35287604	35288178	1	575	1201.7838	8789	0
1_MACS_peak_22165_lociStitched	chr9	111695960	111696931	1	972	1201.7096	8790	0
2_MACS_peak_2383_lociStitched	chr10	7859961	7860988	2	870	1201.4873	8791	0
1_MACS_peak_21092_lociStitched	chr8	41386735	41387424	1	690	1201.2026	8792	0
2_MACS_peak_10972_lociStitched	chr19	28972331	28973322	2	844	1200.8938	8793	0
2_MACS_peak_3438_lociStitched	chr11	33756806	33758007	2	968	1200.6397	8794	0
1_MACS_peak_20947_lociStitched	chr8	22224700	22225254	1	555	1200.5734	8795	0
1_MACS_peak_18083_lociStitched	chr5	171606205	171607104	1	900	1200.4347	8796	0
1_MACS_peak_11589_lociStitched	chr19	58427414	58428040	1	627	1200.2924	8797	0
3_MACS_peak_2832_lociStitched	chr10	93279341	93280792	3	832	1200.1221	8798	0
2_MACS_peak_13910_lociStitched	chr20	49126370	49127311	2	787	1200.0573	8799	0
2_MACS_peak_5492_lociStitched	chr12	133463785	133464899	2	770	1200.0008	8800	0
2_MACS_peak_19229_lociStitched	chr6	135818501	135819568	2	958	1199.8415	8801	0
1_MACS_peak_10844_lociStitched	chr19	17830220	17830843	1	624	1199.8357	8802	0
2_MACS_peak_2902_lociStitched	chr10	101491580	101492550	2	868	1199.599	8803	0
1_MACS_peak_14599_lociStitched	chr22	24315938	24316656	1	719	1198.9164	8804	0
1_MACS_peak_3961_lociStitched	chr11	72145055	72145695	1	641	1198.912	8805	0
1_MACS_peak_5132_lociStitched	chr12	95043524	95044320	1	797	1198.776	8806	0
1_MACS_peak_6842_lociStitched	chr15	53748901	53749778	1	878	1198.7713	8807	0
1_MACS_peak_16614_lociStitched	chr4	48833070	48833732	1	663	1198.551	8808	0
2_MACS_peak_4398_lociStitched	chr12	1663250	1664468	2	914	1198.512	8809	0
2_MACS_peak_19241_lociStitched	chr6	138482573	138483561	2	891	1198.444	8810	0
1_MACS_peak_13716_lociStitched	chr20	33543013	33543644	1	632	1198.0166	8811	0
2_MACS_peak_6245_lociStitched	chr14	81426226	81427510	2	890	1197.4584	8812	0
1_MACS_peak_17766_lociStitched	chr5	125936642	125937085	1	444	1197.0746	8813	0
2_MACS_peak_4772_lociStitched	chr12	49716433	49717462	2	843	1197.0357	8814	0
1_MACS_peak_8803_lociStitched	chr17	27369809	27370422	1	614	1196.9438	8815	0
2_MACS_peak_14693_lociStitched	chr22	32026163	32026950	2	779	1196.5548	8816	0
2_MACS_peak_17074_lociStitched	chr4	190970311	190971024	2	712	1196.414	8817	0
2_MACS_peak_15812_lociStitched	chr3	113774982	113776030	2	874	1196.1872	8818	0
2_MACS_peak_4357_lociStitched	chr11	130031787	130032676	2	833	1195.7939	8819	0
1_MACS_peak_1235_lociStitched	chr1	143950864	143951415	1	552	1195.67	8820	0
1_MACS_peak_19076_lociStitched	chr6	101328649	101329339	1	691	1195.011	8821	0
2_MACS_peak_10285_lociStitched	chr19	940483	941597	2	867	1194.4308	8822	0
2_MACS_peak_17928_lociStitched	chr5	140043882	140044843	2	842	1194.3308	8823	0
2_MACS_peak_22286_lociStitched	chr9	128395412	128396512	2	769	1194.16	8824	0
2_MACS_peak_15852_lociStitched	chr3	121865682	121866853	2	888	1194.0687	8825	0
1_MACS_peak_9954_lociStitched	chr18	22006239	22007009	1	771	1193.885	8826	0
3_MACS_peak_16646_lociStitched	chr4	66106896	66108219	3	942	1193.8752	8827	0
1_MACS_peak_3913_lociStitched	chr11	68611070	68611928	1	859	1193.5638	8828	0
1_MACS_peak_13310_lociStitched	chr2	233562004	233562626	1	623	1193.2448	8829	0
1_MACS_peak_2239_lociStitched	chr1	235812830	235813535	1	706	1192.719	8830	0
1_MACS_peak_11497_lociStitched	chr19	55580313	55580985	1	673	1192.6656	8831	0
1_MACS_peak_4759_lociStitched	chr12	49245457	49246033	1	577	1192.608	8832	0
1_MACS_peak_22362_lociStitched	chr9	131485880	131486435	1	556	1192.0845	8833	0
2_MACS_peak_9433_lociStitched	chr17	70722915	70723894	2	877	1191.9325	8834	0
1_MACS_peak_2743_lociStitched	chr10	75173333	75173831	1	499	1191.5148	8835	0
1_MACS_peak_14863_lociStitched	chr22	39784360	39784904	1	545	1191.3056	8836	0
2_MACS_peak_20126_lociStitched	chr7	73624476	73625442	2	850	1191.078	8837	0
1_MACS_peak_18900_lociStitched	chr6	44232666	44233480	1	815	1190.882	8838	0
1_MACS_peak_11474_lociStitched	chr19	54663105	54663601	1	497	1190.7472	8839	0
1_MACS_peak_21664_lociStitched	chr8	145115394	145116142	1	749	1190.7412	8840	0
2_MACS_peak_5309_lociStitched	chr12	117318597	117319624	2	979	1190.6011	8841	0
1_MACS_peak_565_lociStitched	chr1	29556980	29557499	1	520	1190.2746	8842	0
1_MACS_peak_4854_lociStitched	chr12	53447623	53448279	1	657	1190.0496	8843	0
1_MACS_peak_16462_lociStitched	chr4	3956619	3957196	1	578	1189.8894	8844	0
2_MACS_peak_10509_lociStitched	chr19	6530675	6531661	2	831	1189.7076	8845	0
1_MACS_peak_11284_lociStitched	chr19	46365881	46366495	1	615	1189.5022	8846	0
1_MACS_peak_15333_lociStitched	chr3	33155312	33155913	1	602	1189.3189	8847	0
2_MACS_peak_11067_lociStitched	chr19	36248362	36249506	2	756	1189.3024	8848	0
1_MACS_peak_15876_lociStitched	chr3	123602360	123603179	1	820	1188.9423	8849	0
1_MACS_peak_21212_lociStitched	chr8	70589977	70590694	1	718	1188.8577	8850	0
1_MACS_peak_11438_lociStitched	chr19	52598370	52599086	1	717	1188.8464	8851	0
2_MACS_peak_23159_lociStitched	chrX	148606635	148607712	2	894	1188.7926	8852	0
2_MACS_peak_12425_lociStitched	chr2	95718387	95719573	2	900	1188.7278	8853	0
1_MACS_peak_20332_lociStitched	chr7	100076170	100076815	1	646	1188.606	8854	0
1_MACS_peak_7994_lociStitched	chr16	56458702	56459369	1	668	1188.4606	8855	0
1_MACS_peak_10398_lociStitched	chr19	2624509	2625152	1	644	1188.1354	8856	0
1_MACS_peak_5200_lociStitched	chr12	107153446	107154065	1	620	1187.7991	8857	0
2_MACS_peak_14848_lociStitched	chr22	39541261	39542265	2	924	1187.732	8858	0
1_MACS_peak_11810_lociStitched	chr2	25384069	25384856	1	788	1187.5043	8859	0
1_MACS_peak_11947_lociStitched	chr2	42396478	42396996	1	519	1187.4114	8860	0
3_MACS_peak_11189_lociStitched	chr19	42057627	42058838	3	764	1187.1433	8861	0
1_MACS_peak_3306_lociStitched	chr11	10471983	10472716	1	734	1187.0202	8862	0
1_MACS_peak_16792_lociStitched	chr4	99916854	99917496	1	643	1186.6086	8863	0
2_MACS_peak_21880_lociStitched	chr9	37784665	37785497	2	801	1186.2656	8864	0
2_MACS_peak_18694_lociStitched	chr6	32862030	32862997	2	864	1186.2189	8865	0
2_MACS_peak_20876_lociStitched	chr8	11360780	11361720	2	863	1186.186	8866	0
1_MACS_peak_23009_lociStitched	chrX	75365176	75365647	1	472	1186.1664	8867	0
1_MACS_peak_21476_lociStitched	chr8	124428858	124429493	1	636	1185.8625	8868	0
1_MACS_peak_5175_lociStitched	chr12	104324151	104324789	1	639	1185.5316	8869	0
1_MACS_peak_18847_lociStitched	chr6	42742724	42743478	1	755	1185.4388	8870	0
2_MACS_peak_10820_lociStitched	chr19	16829823	16830887	2	846	1184.764	8871	0
1_MACS_peak_13107_lociStitched	chr2	201936414	201936767	1	354	1184.5621	8872	0
3_MACS_peak_19596_lociStitched	chr7	8716146	8717335	3	1021	1184.3629	8873	0
1_MACS_peak_20346_lociStitched	chr7	100424539	100425384	1	846	1184.183	8874	0
1_MACS_peak_22589_lociStitched	chr9	139796432	139797053	1	622	1183.5639	8875	0
2_MACS_peak_21980_lociStitched	chr9	85677148	85678143	2	939	1183.3535	8876	0
1_MACS_peak_902_lociStitched	chr1	55266377	55267305	1	929	1183.2928	8877	0
1_MACS_peak_10432_lociStitched	chr19	3516130	3516956	1	827	1182.832	8878	0
2_MACS_peak_16271_lociStitched	chr3	183301793	183302951	2	880	1182.7812	8879	0
3_MACS_peak_19737_lociStitched	chr7	34795038	34796189	3	739	1182.7676	8880	0
2_MACS_peak_980_lociStitched	chr1	70687061	70687851	2	780	1182.63	8881	0
1_MACS_peak_4832_lociStitched	chr12	52642499	52643298	1	800	1182.2803	8882	0
1_MACS_peak_18485_lociStitched	chr6	25378222	25378875	1	654	1182.1912	8883	0
1_MACS_peak_16672_lociStitched	chr4	71531424	71532332	1	909	1182.1252	8884	0
1_MACS_peak_21273_lociStitched	chr8	87520395	87520941	1	547	1181.8716	8885	0
2_MACS_peak_21094_lociStitched	chr8	41685614	41686530	2	915	1181.7316	8886	0
1_MACS_peak_18051_lociStitched	chr5	157170669	157171371	1	703	1181.5362	8887	0
2_MACS_peak_17764_lociStitched	chr5	124242044	124243101	2	709	1181.4089	8888	0
1_MACS_peak_12218_lociStitched	chr2	71503680	71504393	1	714	1181.3697	8889	0
1_MACS_peak_3153_lociStitched	chr10	135121991	135122694	1	704	1181.2509	8890	0
1_MACS_peak_23156_lociStitched	chrX	146993597	146994249	1	653	1181.1632	8891	0
1_MACS_peak_6437_lociStitched	chr14	105633969	105634625	1	657	1181.128	8892	0
1_MACS_peak_17498_lociStitched	chr5	69881540	69882124	1	585	1180.7896	8893	0
1_MACS_peak_14898_lociStitched	chr22	41465130	41465676	1	547	1180.452	8894	0
2_MACS_peak_13012_lociStitched	chr2	186896268	186897255	2	968	1180.0572	8895	0
1_MACS_peak_12888_lociStitched	chr2	157292308	157293112	1	805	1179.7092	8896	0
1_MACS_peak_5521_lociStitched	chr13	22032951	22033589	1	639	1179.5982	8897	0
2_MACS_peak_16338_lociStitched	chr3	194783975	194785219	2	841	1179.1876	8898	0
2_MACS_peak_1432_lociStitched	chr1	153821246	153822717	2	1050	1179.1536	8899	0
1_MACS_peak_18720_lociStitched	chr6	33395677	33396380	1	704	1179.0013	8900	0
1_MACS_peak_1167_lociStitched	chr1	115322834	115323709	1	876	1178.975	8901	0
1_MACS_peak_16726_lociStitched	chr4	80993712	80994328	1	617	1178.9624	8902	0
1_MACS_peak_21347_lociStitched	chr8	102138552	102139316	1	765	1178.7756	8903	0
2_MACS_peak_15622_lociStitched	chr3	52804578	52805536	2	950	1177.861	8904	0
2_MACS_peak_22980_lociStitched	chrX	69353246	69354126	2	825	1177.264	8905	0
1_MACS_peak_6930_lociStitched	chr15	64647540	64648386	1	847	1177.209	8906	0
1_MACS_peak_22548_lociStitched	chr9	139221582	139222603	1	1022	1175.6815	8907	0
3_MACS_peak_5630_lociStitched	chr13	44996694	44997827	3	1063	1175.3742	8908	0
2_MACS_peak_12680_lociStitched	chr2	114195329	114196112	2	764	1175.0481	8909	0
1_MACS_peak_8783_lociStitched	chr17	26971561	26972181	1	621	1175.024	8910	0
1_MACS_peak_23170_lociStitched	chrX	150151822	150152524	1	703	1174.6566	8911	0
2_MACS_peak_13976_lociStitched	chr20	56284759	56285724	2	953	1174.598	8912	0
1_MACS_peak_10835_lociStitched	chr19	17416533	17417182	1	650	1174.5602	8913	0
1_MACS_peak_21198_lociStitched	chr8	67341260	67342022	1	763	1174.5468	8914	0
2_MACS_peak_4293_lociStitched	chr11	122597436	122598623	2	1037	1174.4178	8915	0
1_MACS_peak_16256_lociStitched	chr3	182106579	182107224	1	646	1174.287	8916	0
2_MACS_peak_6934_lociStitched	chr15	64863742	64864712	2	751	1174.185	8917	0
1_MACS_peak_22194_lociStitched	chr9	116037888	116038385	1	498	1173.2679	8918	0
2_MACS_peak_9931_lociStitched	chr18	19405899	19406817	2	815	1172.8368	8919	0
2_MACS_peak_11732_lociStitched	chr2	11638568	11639620	2	888	1172.6644	8920	0
2_MACS_peak_16922_lociStitched	chr4	140871875	140872878	2	803	1172.6073	8921	0
1_MACS_peak_60_lociStitched	chr1	1609406	1610300	1	895	1172.3916	8922	0
1_MACS_peak_1691_lociStitched	chr1	168148222	168148932	1	711	1172.281	8923	0
2_MACS_peak_15532_lociStitched	chr3	49382694	49383395	2	699	1172.0019	8924	0
1_MACS_peak_797_lociStitched	chr1	44820447	44821012	1	566	1171.5275	8925	0
1_MACS_peak_10588_lociStitched	chr19	10397841	10398656	1	816	1170.5845	8926	0
2_MACS_peak_22987_lociStitched	chrX	70473509	70474493	2	847	1169.976	8927	0
2_MACS_peak_5225_lociStitched	chr12	109231945	109233227	2	877	1169.9532	8928	0
1_MACS_peak_18995_lociStitched	chr6	75952972	75953533	1	562	1169.685	8929	0
2_MACS_peak_690_lociStitched	chr1	38495374	38496404	2	873	1169.462	8930	0
1_MACS_peak_11386_lociStitched	chr19	50268969	50269713	1	745	1168.6752	8931	0
1_MACS_peak_11228_lociStitched	chr19	44288496	44289463	1	968	1168.0393	8932	0
2_MACS_peak_6097_lociStitched	chr14	57735220	57736312	2	922	1167.894	8933	0
1_MACS_peak_18098_lociStitched	chr5	172410760	172411432	1	673	1167.8688	8934	0
1_MACS_peak_3537_lociStitched	chr11	57424493	57425133	1	641	1167.488	8935	0
1_MACS_peak_18005_lociStitched	chr5	149159294	149160097	1	804	1166.759	8936	0
2_MACS_peak_16303_lociStitched	chr3	185870128	185871447	2	1036	1165.8641	8937	0
1_MACS_peak_11889_lociStitched	chr2	32264532	32265322	1	791	1165.645	8938	0
1_MACS_peak_3687_lociStitched	chr11	64107490	64108127	1	638	1165.0093	8939	0
2_MACS_peak_21330_lociStitched	chr8	101487889	101488739	2	780	1164.415	8940	0
2_MACS_peak_5072_lociStitched	chr12	76741897	76742722	2	725	1163.8275	8941	0
1_MACS_peak_4589_lociStitched	chr12	13254269	13254898	1	630	1163.65	8942	0
2_MACS_peak_7776_lociStitched	chr16	25122275	25123345	2	846	1163.411	8943	0
1_MACS_peak_17049_lociStitched	chr4	186124652	186125227	1	576	1163.1675	8944	0
2_MACS_peak_22928_lociStitched	chrX	52987309	52988167	2	723	1163.1048	8945	0
1_MACS_peak_15534_lociStitched	chr3	49389269	49390131	1	863	1162.9242	8946	0
2_MACS_peak_21722_lociStitched	chr9	469763	470808	2	878	1162.7715	8947	0
1_MACS_peak_16612_lociStitched	chr4	48343525	48344141	1	617	1162.4536	8948	0
1_MACS_peak_213_lociStitched	chr1	10804281	10804865	1	585	1162.452	8949	0
2_MACS_peak_7665_lociStitched	chr16	14449160	14450183	2	900	1162.3326	8950	0
1_MACS_peak_7131_lociStitched	chr15	77197075	77197772	1	698	1162.1081	8951	0
2_MACS_peak_15986_lociStitched	chr3	133224813	133225841	2	956	1161.8456	8952	0
1_MACS_peak_3067_lociStitched	chr10	124913865	124914493	1	629	1161.6744	8953	0
3_MACS_peak_20900_lociStitched	chr8	12050967	12052480	3	1013	1161.5301	8954	0
1_MACS_peak_14815_lociStitched	chr22	38863710	38864458	1	749	1160.8212	8955	0
2_MACS_peak_3380_lociStitched	chr11	14577015	14577791	2	705	1160.0424	8956	0
1_MACS_peak_11281_lociStitched	chr19	46271509	46272212	1	704	1159.95	8957	0
2_MACS_peak_16918_lociStitched	chr4	140374334	140375275	2	741	1159.8766	8958	0
2_MACS_peak_346_lociStitched	chr1	17865938	17866784	2	783	1159.2738	8959	0
1_MACS_peak_8234_lociStitched	chr16	75600213	75600807	1	595	1158.7752	8960	0
1_MACS_peak_19096_lociStitched	chr6	106615392	106616392	1	1001	1158.7	8961	0
2_MACS_peak_13908_lociStitched	chr20	48993018	48993968	2	908	1158.525	8962	0
1_MACS_peak_22073_lociStitched	chr9	95906128	95907076	1	949	1158.456	8963	0
1_MACS_peak_4696_lociStitched	chr12	32832237	32832983	1	747	1158.3142	8964	0
1_MACS_peak_3511_lociStitched	chr11	47428791	47429619	1	829	1158.2892	8965	0
1_MACS_peak_12475_lociStitched	chr2	98262504	98263139	1	636	1158.113	8966	0
2_MACS_peak_11057_lociStitched	chr19	36134152	36134815	2	591	1157.9958	8967	0
2_MACS_peak_3882_lociStitched	chr11	67647880	67648976	2	960	1157.1568	8968	0
1_MACS_peak_1253_lociStitched	chr1	144932071	144932781	1	711	1156.732	8969	0
1_MACS_peak_1213_lociStitched	chr1	120751230	120752157	1	928	1156.6179	8970	0
1_MACS_peak_21396_lociStitched	chr8	109455864	109456451	1	588	1156.5074	8971	0
2_MACS_peak_9804_lociStitched	chr18	3177601	3178643	2	963	1155.9948	8972	0
2_MACS_peak_8628_lociStitched	chr17	8092810	8093531	2	687	1155.9793	8973	0
1_MACS_peak_14941_lociStitched	chr22	43506736	43507401	1	666	1155.9695	8974	0
2_MACS_peak_18142_lociStitched	chr5	175135636	175136972	2	964	1154.972	8975	0
2_MACS_peak_12180_lociStitched	chr2	70256609	70257737	2	811	1154.6208	8976	0
1_MACS_peak_3792_lociStitched	chr11	65775941	65776551	1	611	1153.937	8977	0
2_MACS_peak_11111_lociStitched	chr19	39322004	39323040	2	789	1153.8968	8978	0
1_MACS_peak_19081_lociStitched	chr6	106206147	106206830	1	684	1153.3138	8979	0
1_MACS_peak_20267_lociStitched	chr7	96338729	96339256	1	528	1153.1814	8980	0
2_MACS_peak_19175_lociStitched	chr6	116892019	116893025	2	775	1153.1778	8981	0
2_MACS_peak_21609_lociStitched	chr8	144302743	144303723	2	765	1152.97	8982	0
2_MACS_peak_12707_lociStitched	chr2	121337528	121338528	2	817	1152.8	8983	0
2_MACS_peak_12640_lociStitched	chr2	112420310	112421183	2	825	1152.7965	8984	0
2_MACS_peak_15928_lociStitched	chr3	127842238	127843260	2	690	1152.6116	8985	0
1_MACS_peak_19715_lociStitched	chr7	30518099	30518787	1	689	1152.4688	8986	0
1_MACS_peak_1149_lociStitched	chr1	112281121	112281944	1	824	1152.2	8987	0
2_MACS_peak_5143_lociStitched	chr12	96441001	96442148	2	915	1151.9321	8988	0
1_MACS_peak_3458_lociStitched	chr11	43380433	43381044	1	612	1151.735	8989	0
1_MACS_peak_4288_lociStitched	chr11	120894716	120895373	1	658	1151.4582	8990	0
1_MACS_peak_10501_lociStitched	chr19	6372770	6373394	1	625	1151.1552	8991	0
2_MACS_peak_20119_lociStitched	chr7	73259429	73260269	2	660	1150.968	8992	0
2_MACS_peak_175_lociStitched	chr1	8483229	8484311	2	969	1150.8152	8993	0
1_MACS_peak_1508_lociStitched	chr1	155231325	155232141	1	817	1150.8048	8994	0
1_MACS_peak_8551_lociStitched	chr17	4900842	4901486	1	645	1150.5704	8995	0
2_MACS_peak_3084_lociStitched	chr10	125846582	125847621	2	938	1150.4847	8996	0
1_MACS_peak_19563_lociStitched	chr7	6143720	6144347	1	628	1150.4823	8997	0
1_MACS_peak_10757_lociStitched	chr19	14606741	14607393	1	653	1150.454	8998	0
1_MACS_peak_11460_lociStitched	chr19	53935178	53935744	1	567	1150.2252	8999	0
1_MACS_peak_12438_lociStitched	chr2	96675902	96676670	1	769	1150.1568	9000	0
1_MACS_peak_140_lociStitched	chr1	6474671	6475388	1	718	1150.068	9001	0
2_MACS_peak_15244_lociStitched	chr3	15468699	15469553	2	826	1149.7402	9002	0
3_MACS_peak_3547_lociStitched	chr11	58873873	58874963	3	881	1149.732	9003	0
2_MACS_peak_14237_lociStitched	chr21	35577241	35578274	2	944	1149.6257	9004	0
1_MACS_peak_12945_lociStitched	chr2	172864721	172865367	1	647	1149.3632	9005	0
2_MACS_peak_12255_lociStitched	chr2	74709722	74710499	2	722	1149.3384	9006	0
1_MACS_peak_21046_lociStitched	chr8	30601132	30601972	1	841	1149.12	9007	0
1_MACS_peak_8026_lociStitched	chr16	57830951	57831903	1	953	1149.064	9008	0
1_MACS_peak_18644_lociStitched	chr6	31367596	31368467	1	872	1148.9361	9009	0
2_MACS_peak_6124_lociStitched	chr14	64108275	64109211	2	745	1148.3784	9010	0
2_MACS_peak_18945_lociStitched	chr6	53223580	53224758	2	1040	1148.3144	9011	0
2_MACS_peak_1660_lociStitched	chr1	164685633	164686759	2	1014	1148.2948	9012	0
