REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
5_MACS_peak_21337_lociStitched	chr22	50318252	50331785	5	9416	15691.5135	349	1	CRELD2	PIM3,ALG12	CRELD2	PIM3	1.154	349	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	351	1	MPZL1		MPZL1	MPZL1	0.2533	351	1
3_MACS_peak_27254_lociStitched	chr5	176726489	176740074	3	10063	14397.383	352	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	PRELID1	1.0103	352	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	353	1	EPS15L1	KLF2	KLF2	KLF2	1.3689	353	1
1_MACS_peak_3590_lociStitched	chr10	22623727	22633887	1	10161	14114.272	354	1		COMMD3,BMI1,SPAG6	SPAG6	COMMD3	1.2494	354	1
3_MACS_peak_455_lociStitched	chr1	27152526	27167025	3	9360	15586.425	355	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	ZDHHC18	0.4843	355	1
1_MACS_peak_6752_lociStitched	chr12	46119343	46127782	1	8440	17029.0581	356	1	ARID2,LOC400027		ARID2	ARID2	0.1805	356	1
4_MACS_peak_7218_lociStitched	chr12	72078023	72088839	4	10137	14100.8192	357	1	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5674	357	1
10_MACS_peak_3429_lociStitched	chr10	5930018	5947848	10	10858	12439.991	358	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.3292	358	1
3_MACS_peak_23541_lociStitched	chr3	171756863	171765945	3	7930	17699.0016	359	1	FNDC3B		FNDC3B	FNDC3B	0.5026	359	1
4_MACS_peak_438_lociStitched	chr1	27018709	27029987	4	9969	14415.5396	360	1	ARID1A		ARID1A	ARID1A	0.4327	360	1
8_MACS_peak_30327_lociStitched	chr7	81500852	81522639	8	11480	10671.2726	361	1			HGF	HGF	0.1432	361	1
3_MACS_peak_29360_lociStitched	chr6	157166362	157178958	3	10945	12074.5256	362	1	ARID1B		ARID1B	ARID1B	0.1791	362	1
1_MACS_peak_14978_lociStitched	chr19	16692869	16701225	1	8357	17030.3636	363	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.2138	363	1
5_MACS_peak_17498_lociStitched	chr2	110364694	110380191	5	10018	14130.1646	365	1	ANKRD57,SEPT10		ANKRD57	ANKRD57	0.7712	365	1
4_MACS_peak_10307_lociStitched	chr15	67371922	67386620	4	10975	11890.682	366	1	SMAD3	SMAD3	SMAD3	SMAD3	0.343	366	1
7_MACS_peak_18537_lociStitched	chr2	188847286	188860643	7	11381	10403.7673	367	1			GULP1	GULP1	NONE	367	1
3_MACS_peak_10357_lociStitched	chr15	68492181	68503499	3	11017	11336.1088	368	1	CALML4,CLN6		CALML4	CALML4	0.7699	368	1
6_MACS_peak_13668_lociStitched	chr17	76711596	76726442	6	10739	12034.1676	369	1	CYTH1		CYTH1	CYTH1	0.3106	369	1
2_MACS_peak_16247_lociStitched	chr2	31471012	31481693	2	10495	12624.942	370	1	EHD3	CAPN14	EHD3	EHD3	0.485	370	1
4_MACS_peak_14407_lociStitched	chr19	1240006	1254003	4	9111	15395.3003	371	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	MIDN	1.1805	371	1
5_MACS_peak_20296_lociStitched	chr21	34601313	34614228	5	10579	12145.266	372	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.4696	372	1
6_MACS_peak_33035_lociStitched	chr9	37186723	37200818	6	10620	12024.4445	373	1	ZCCHC7		ZCCHC7	ZCCHC7	0.2637	373	1
5_MACS_peak_29458_lociStitched	chr6	160389400	160405113	5	9616	14212.4085	376	1	IGF2R		IGF2R	IGF2R	0.2041	376	1
3_MACS_peak_16562_lociStitched	chr2	47394964	47404977	3	8132	16631.593	377	1	CALM2	C2orf61	CALM2	CALM2	0.7437	377	1
5_MACS_peak_10348_lociStitched	chr15	68390137	68408428	5	10831	11340.42	378	1	PIAS1		PIAS1	PIAS1	0.3311	378	1
5_MACS_peak_19218_lociStitched	chr2	242208857	242221453	5	8846	15528.3488	379	1	HDLBP	SEPT2	HDLBP	SEPT2	0.7686	379	1
4_MACS_peak_1953_lociStitched	chr1	153929066	153941225	4	7859	16989.7707	380	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	0.8982	380	1
2_MACS_peak_19015_lociStitched	chr2	225832592	225842393	2	8897	15433.6347	381	1	DOCK10		DOCK10	DOCK10	0.2586	381	1
2_MACS_peak_2486_lociStitched	chr1	178541750	178552300	2	8915	15385.065	382	1		C1orf220	C1orf220	C1orf220	0.3483	382	1
5_MACS_peak_6546_lociStitched	chr12	26306045	26320793	5	10493	12139.0788	383	1		SSPN,BHLHE41	SSPN	BHLHE41	1.5237	383	1
7_MACS_peak_28164_lociStitched	chr6	41683514	41703450	7	9745	13692.0448	384	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	TFEB	0.3742	384	1
2_MACS_peak_33501_lociStitched	chr9	100389422	100397367	2	6229	18680.284	385	1	NCBP1,TSTD2		NCBP1	NCBP1	0.4825	385	1
3_MACS_peak_28797_lociStitched	chr6	108988100	108999854	3	10918	10793.6982	386	1	FOXO3		NCRNA00222	NCRNA00222	NONE	386	1
5_MACS_peak_20197_lociStitched	chr21	15892662	15907680	5	9848	13432.0992	387	1	SAMSN1		SAMSN1	SAMSN1	0.35	387	1
5_MACS_peak_10561_lociStitched	chr15	78347864	78362990	5	10435	12043.3212	388	1	TBC1D2B	SH2D7	TBC1D2B	TBC1D2B	0.3348	388	1
3_MACS_peak_17695_lociStitched	chr2	126392169	126403069	3	9853	13384.11	389	1				NONE	NONE	389	1
4_MACS_peak_6023_lociStitched	chr11	118655945	118664373	4	7298	17465.3444	390	1	DDX6		DDX6	DDX6	0.442	390	1
4_MACS_peak_28936_lociStitched	chr6	119661238	119672663	4	9114	14775.9525	391	1	MAN1A1		MAN1A1	MAN1A1	0.2546	391	1
7_MACS_peak_21703_lociStitched	chr3	31572414	31590784	7	9618	13797.707	392	1	STT3B		STT3B	STT3B	0.3033	392	1
2_MACS_peak_27713_lociStitched	chr6	26194533	26206878	2	9071	14827.5795	393	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	HIST1H2BF	1.1452	393	1
1_MACS_peak_2022_lociStitched	chr1	154971273	154979504	1	8232	16159.9223	394	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	MIR4258	1.7861	394	1
2_MACS_peak_2980_lociStitched	chr1	209275639	209285916	2	10221	12313.9014	395	1			LOC642587	LOC642587	NONE	395	1
1_MACS_peak_10063_lociStitched	chr15	56656724	56665879	1	9156	14531.7315	396	1	TEX9		TEX9	TEX9	0.2767	396	1
3_MACS_peak_17260_lociStitched	chr2	87765429	87777114	3	10185	12307.8105	397	1	NCRNA00152		NCRNA00152	NCRNA00152	0.8763	397	1
3_MACS_peak_24667_lociStitched	chr4	80090268	80103886	3	10296	12017.885	398	1			NAA11	NAA11	NONE	398	1
5_MACS_peak_23832_lociStitched	chr3	185645129	185656474	5	8579	15426.931	399	1	TRA2B	LOC344887	TRA2B	TRA2B	0.5598	399	1
4_MACS_peak_18701_lociStitched	chr2	198290238	198301172	4	8033	16220.589	400	1	SF3B1	COQ10B	SF3B1	COQ10B	0.4595	400	1
3_MACS_peak_25452_lociStitched	chr4	185390994	185403243	3	9270	14179.4424	401	1	IRF2		IRF2	IRF2	0.5055	401	1
2_MACS_peak_10936_lociStitched	chr15	101135144	101144247	2	7416	17014.4173	402	1	ASB7,LINS		LINS	LINS	0.5083	402	1
6_MACS_peak_2668_lociStitched	chr1	189119255	189134978	6	10861	10355.1678	403	1				NONE	NONE	403	1
2_MACS_peak_23466_lociStitched	chr3	161656076	161669162	2	10314	11807.4978	404	1			OTOL1	OTOL1	NONE	404	1
2_MACS_peak_4466_lociStitched	chr10	111967021	111974607	2	6529	17956.062	405	1	MXI1	MXI1	MXI1	MXI1	0.3229	405	1
3_MACS_peak_23111_lociStitched	chr3	133290725	133297572	3	6843	17604.3217	406	1	CDV3		CDV3	CDV3	0.8229	406	1
3_MACS_peak_27843_lociStitched	chr6	30646954	30659176	3	9499	13562.7534	407	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	KIAA1949	0.7184	407	1
7_MACS_peak_4498_lociStitched	chr10	112617527	112633975	7	9478	13600.8512	408	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	1.0029	408	1
3_MACS_peak_6763_lociStitched	chr12	46776358	46785429	3	8859	14748.5389	409	1		SLC38A2	SLC38A2	SLC38A2	0.6261	409	1
2_MACS_peak_13505_lociStitched	chr17	73284356	73294893	2	7722	16488.2976	410	1	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	MIF4GD	0.5851	410	1
2_MACS_peak_26801_lociStitched	chr5	139013018	139023480	2	8005	16047.6618	411	1		CXXC5	CXXC5	CXXC5	0.7043	411	1
3_MACS_peak_16379_lociStitched	chr2	39315440	39328662	3	9545	13371.4086	412	1	SOS1		SOS1	SOS1	0.3858	412	1
1_MACS_peak_24653_lociStitched	chr4	78735497	78743607	1	8111	15833.964	413	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.2488	413	1
7_MACS_peak_2521_lociStitched	chr1	179049019	179061797	7	8207	15660.7168	414	1	TOR3A		TOR3A	TOR3A	0.7575	414	1
5_MACS_peak_10779_lociStitched	chr15	90726564	90738994	5	8396	15256.582	415	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.5781	415	1
4_MACS_peak_10866_lociStitched	chr15	94772626	94784014	4	8311	15373.8	417	1			MCTP2	MCTP2	NONE	417	1
5_MACS_peak_10491_lociStitched	chr15	75331367	75342424	5	9086	14046.8128	418	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.7283	418	1
3_MACS_peak_32818_lociStitched	chr9	20612089	20625256	3	9320	13581.7605	419	1	MLLT3	KIAA1797	MLLT3	MLLT3	0.5776	419	1
9_MACS_peak_23395_lociStitched	chr3	156260640	156277079	9	9575	13029.5514	420	1	SSR3		SSR3	SSR3	0.6054	420	1
1_MACS_peak_8363_lociStitched	chr13	49549086	49557070	1	7985	15786.7632	421	1	FNDC3A		FNDC3A	FNDC3A	0.2053	421	1
3_MACS_peak_14411_lociStitched	chr19	1258436	1270869	3	7593	16330.7455	422	1	MIDN,CIRBP,C19orf23	ATP5D,C19orf24,EFNA2,C19orf26	CIRBP	CIRBP	0.8626	422	1
2_MACS_peak_3060_lociStitched	chr1	218555908	218564822	2	8681	14672.444	423	1	TGFB2		TGFB2	TGFB2	0.5268	423	1
5_MACS_peak_14647_lociStitched	chr19	7401090	7417477	5	9818	12388.572	424	1		ARHGEF18	ARHGEF18	ARHGEF18	0.1335	424	1
4_MACS_peak_33539_lociStitched	chr9	101981810	101992084	4	6586	17503.8138	425	1	SEC61B,ALG2		SEC61B	SEC61B	1.1279	425	1
10_MACS_peak_23258_lociStitched	chr3	142883016	142902513	10	10303	11162.0325	426	1		CHST2	CHST2	CHST2	0.406	426	1
4_MACS_peak_12193_lociStitched	chr16	89551018	89558200	4	6286	17779.041	427	1	ANKRD11	SPG7	ANKRD11	SPG7	0.1988	427	1
4_MACS_peak_17656_lociStitched	chr2	120059457	120073738	4	9764	12385.9113	428	1	C2orf76		C2orf76	C2orf76	0.4304	428	1
3_MACS_peak_7024_lociStitched	chr12	57022119	57031469	3	8534	14770.195	429	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.7934	429	1
3_MACS_peak_21106_lociStitched	chr22	39540098	39548744	3	8554	14718.9504	430	1	CBX7	APOBEC3H	CBX7	CBX7	0.5451	430	1
4_MACS_peak_404_lociStitched	chr1	25869931	25883459	4	9760	12348.3584	431	1	LDLRAP1		LDLRAP1	LDLRAP1	0.4721	431	1
3_MACS_peak_13543_lociStitched	chr17	73773524	73782716	3	7352	16440.8112	432	1	UNK,H3F3B	GALK1	H3F3B	H3F3B	0.7478	432	1
6_MACS_peak_11096_lociStitched	chr16	2556818	2571424	6	7940	15629.8806	433	1	ATP6V0C,AMDHD2	C16orf59,NTN3,TBC1D24,PDPK1,CEMP1,MIR3178	ATP6V0C	MIR3178	1.0338	433	1
3_MACS_peak_13108_lociStitched	chr17	46124565	46135317	3	9014	13838.8992	434	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	0.7145	434	1
4_MACS_peak_10824_lociStitched	chr15	92395546	92407144	4	8991	13848.012	435	1	SLCO3A1		SLCO3A1	SLCO3A1	0.206	435	1
5_MACS_peak_16980_lociStitched	chr2	68584588	68599657	5	9054	13714.2969	436	1	PLEK	CNRIP1	PLEK	PLEK	0.5276	436	1
4_MACS_peak_1730_lociStitched	chr1	145246316	145263792	4	10498	10319.578	437	1	NOTCH2NL	NBPF10	NBPF10	NBPF10	0.2116	437	1
7_MACS_peak_14495_lociStitched	chr19	2617777	2633104	7	10024	11581.0812	438	1	GNG7		GNG7	GNG7	0.3153	438	1
2_MACS_peak_17233_lociStitched	chr2	86259309	86268119	2	7497	16156.659	439	1	POLR1A	LOC90784	LOC90784	LOC90784	0.286	439	1
1_MACS_peak_3115_lociStitched	chr1	224617236	224624588	1	7353	16330.2624	440	1	WDR26		WDR26	WDR26	0.4036	440	1
3_MACS_peak_27964_lociStitched	chr6	33279719	33292268	3	8087	15285.9369	441	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	0.918	441	1
2_MACS_peak_297_lociStitched	chr1	21614789	21623636	2	8819	14033.1114	443	1	ECE1	ECE1	ECE1	ECE1	0.228	443	1
3_MACS_peak_14560_lociStitched	chr19	4058697	4068146	3	8337	14859.4974	444	1	ZBTB7A		ZBTB7A	ZBTB7A	0.5448	444	1
4_MACS_peak_11219_lociStitched	chr16	11771719	11783603	4	10370	10438.9056	446	1	SNN,TXNDC11		SNN	SNN	0.4515	446	1
2_MACS_peak_2845_lociStitched	chr1	204375167	204382616	2	7366	16160.6055	447	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	1.034	447	1
4_MACS_peak_34113_lociStitched	chr9	139790314	139800057	4	8761	13990.948	448	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	C8G	0.7513	448	1
2_MACS_peak_3352_lociStitched	chr1	245021908	245028952	2	6446	17204.2656	449	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	0.8623	449	1
3_MACS_peak_33244_lociStitched	chr9	82182496	82190871	3	7615	15755.8875	450	1	TLE4		TLE4	TLE4	0.2217	450	1
1_MACS_peak_16720_lociStitched	chr2	56569216	56577943	1	8728	13957.0911	451	1	CCDC85A		CCDC85A	CCDC85A	0.1548	451	1
3_MACS_peak_16236_lociStitched	chr2	30368357	30374799	3	6285	17314.1634	452	1	YPEL5		YPEL5	YPEL5	0.8804	452	1
3_MACS_peak_25576_lociStitched	chr5	6479022	6488204	3	8978	13454.3846	453	1	UBE2QL1		UBE2QL1	UBE2QL1	0.4196	453	1
3_MACS_peak_18113_lociStitched	chr2	162093701	162103751	3	8685	13966.485	456	1			PSMD14	PSMD14	NONE	456	1
4_MACS_peak_13583_lociStitched	chr17	74486403	74498311	4	9312	12734.4152	457	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4955	457	1
6_MACS_peak_21416_lociStitched	chr3	5015119	5029409	6	8420	14407.178	458	1	BHLHE40		BHLHE40	BHLHE40	0.9197	458	1
2_MACS_peak_19011_lociStitched	chr2	225802176	225812235	2	8521	14120.8242	460	1	DOCK10		DOCK10	DOCK10	0.2586	460	1
3_MACS_peak_2352_lociStitched	chr1	167596667	167606946	3	9030	13168.4269	461	1	RCSD1		RCSD1	RCSD1	0.4175	461	1
2_MACS_peak_10773_lociStitched	chr15	90637262	90646414	2	8434	14243.2576	462	1	IDH2		IDH2	IDH2	0.6165	462	1
4_MACS_peak_6080_lociStitched	chr11	122929275	122941836	4	8750	13675.1607	463	1	HSPA8	LOC341056	HSPA8	HSPA8	0.8134	463	1
2_MACS_peak_5224_lociStitched	chr11	62305432	62314827	2	9295	12582.7235	464	1	AHNAK	EEF1G,TUT1	AHNAK	EEF1G	0.6795	464	1
2_MACS_peak_10845_lociStitched	chr15	93346375	93355329	2	6818	16467.3014	465	1		ASB9P1	ASB9P1	ASB9P1	0.1338	465	1
5_MACS_peak_25466_lociStitched	chr4	185559134	185571643	5	8763	13537.2398	466	1	CCDC111,CASP3		CASP3	CASP3	0.5413	466	1
4_MACS_peak_2189_lociStitched	chr1	160620966	160636490	4	9825	11212.9852	467	1		SLAMF1,CD48	SLAMF1	CD48	0.6131	467	1
2_MACS_peak_1738_lociStitched	chr1	145434437	145443492	2	9050	12944.1225	468	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	TXNIP	0.9921	468	1
3_MACS_peak_33922_lociStitched	chr9	131445018	131453528	3	7563	15421.822	469	1	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.7558	469	1
2_MACS_peak_5226_lociStitched	chr11	62318719	62328781	2	8097	14613.0426	470	1	EEF1G	AHNAK,TUT1,MTA2	AHNAK	MTA2	0.5172	470	1
4_MACS_peak_23975_lociStitched	chr3	195264341	195277740	4	8376	14127.9056	471	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.4491	471	1
3_MACS_peak_1994_lociStitched	chr1	154572211	154582550	3	9557	11651.0191	472	1	ADAR	CHRNB2,UBE2Q1	ADAR	ADAR	0.4501	472	1
4_MACS_peak_22797_lociStitched	chr3	114856460	114867523	4	8067	14522.4001	473	1	ZBTB20		ZBTB20	ZBTB20	0.1944	473	1
4_MACS_peak_16422_lociStitched	chr2	40340382	40354235	4	10008	10428.5384	474	1	SLC8A1		SLC8A1	SLC8A1	0.1844	474	1
5_MACS_peak_31879_lociStitched	chr8	81073410	81084459	5	9867	10751.7819	477	1	TPD52		TPD52	TPD52	0.3621	477	1
5_MACS_peak_8257_lociStitched	chr13	41547434	41560950	5	9565	11504.8192	478	1	ELF1		ELF1	ELF1	0.3208	478	1
1_MACS_peak_27533_lociStitched	chr6	12008144	12014383	1	6240	16845.3	479	1	HIVEP1		HIVEP1	HIVEP1	0.2733	479	1
5_MACS_peak_6135_lociStitched	chr11	128562416	128575520	5	9999	10266.984	481	1	FLI1		FLI1	FLI1	0.3943	481	1
3_MACS_peak_30379_lociStitched	chr7	90329899	90345126	3	9717	10960.3946	482	1	CDK14		CDK14	CDK14	0.1785	482	1
4_MACS_peak_18037_lociStitched	chr2	159306401	159318591	4	7306	15397.189	484	1	PKP4,CCDC148		CCDC148	CCDC148	0.2129	484	1
3_MACS_peak_16289_lociStitched	chr2	33752666	33762180	3	8450	13575.5266	485	1	RASGRP3		RASGRP3	RASGRP3	0.592	485	1
2_MACS_peak_6641_lociStitched	chr12	31736630	31745489	2	8824	12862.3821	486	1	DENND5B		DENND5B	DENND5B	0.2096	486	1
2_MACS_peak_34018_lociStitched	chr9	134544511	134555066	2	7301	15365.969	487	1	RAPGEF1		RAPGEF1	RAPGEF1	0.5154	487	1
4_MACS_peak_20511_lociStitched	chr21	44842378	44851853	4	8254	13876.1375	488	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	0.8188	488	1
4_MACS_peak_15557_lociStitched	chr19	47728450	47736293	4	7182	15499.3366	489	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	BBC3	0.7719	489	1
4_MACS_peak_10579_lociStitched	chr15	79164582	79171775	4	6326	16532.3912	490	1	MORF4L1		MORF4L1	MORF4L1	0.6044	490	1
6_MACS_peak_10602_lociStitched	chr15	81265702	81283012	6	9373	11568.273	491	1	MESDC2	MESDC1	MESDC2	MESDC1	0.8016	491	1
5_MACS_peak_26714_lociStitched	chr5	133977086	133987651	5	8811	12738.2205	492	1	SEC24A	SAR1B	SEC24A	SEC24A	0.2224	492	1
4_MACS_peak_34010_lociStitched	chr9	134494673	134506972	4	8764	12826.6271	493	1	RAPGEF1		RAPGEF1	RAPGEF1	0.5154	493	1
1_MACS_peak_29130_lociStitched	chr6	138187025	138195958	1	8934	12472.2546	494	1	TNFAIP3		TNFAIP3	TNFAIP3	0.6035	494	1
4_MACS_peak_11400_lociStitched	chr16	21510238	21520418	4	7450	15020.59	495	1	LOC100271836	SLC7A5P2	LOC100271836	SLC7A5P2	0.8962	495	1
4_MACS_peak_14295_lociStitched	chr18	60871606	60885225	4	9531	10966.0188	496	1	BCL2		BCL2	BCL2	0.4551	496	1
5_MACS_peak_34471_lociStitched	chrX	48790636	48804138	5	9198	11741.3392	497	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	0.6695	497	1
1_MACS_peak_29448_lociStitched	chr6	159459130	159466778	1	7649	14555.6736	498	1	TAGAP	RSPH3	TAGAP	TAGAP	0.8493	498	1
4_MACS_peak_33699_lociStitched	chr9	117369770	117382430	4	9040	12034.596	499	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.6316	499	1
1_MACS_peak_25258_lociStitched	chr4	153451785	153460467	1	8683	12766.0128	500	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.3569	500	1
1_MACS_peak_2791_lociStitched	chr1	201704176	201710338	1	6163	16358.2614	505	1	NAV1		NAV1	NAV1	0.2331	505	1
5_MACS_peak_960_lociStitched	chr1	52413969	52430006	5	9485	10810.5417	506	1	RAB3B		RAB3B	RAB3B	0.2114	506	1
4_MACS_peak_32583_lociStitched	chr9	613499	628978	4	9238	11394.0919	507	1	KANK1		KANK1	KANK1	0.2787	507	1
3_MACS_peak_16058_lociStitched	chr2	20345103	20357886	3	9098	11677.2705	508	1			SDC1	SDC1	0.958	508	1
2_MACS_peak_2200_lociStitched	chr1	160676120	160687789	2	9326	11082.0493	510	1	CD48	SLAMF7	CD48	SLAMF7	0.709	510	1
5_MACS_peak_9701_lociStitched	chr15	37382590	37394935	5	8806	12142.542	511	1	MEIS2		MEIS2	MEIS2	0.3598	511	1
3_MACS_peak_9669_lociStitched	chr15	34619816	34630741	3	7739	14068.1225	512	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	NOP10	0.7183	512	1
1_MACS_peak_19845_lociStitched	chr20	45522829	45530547	1	7719	14079.9474	513	1	EYA2		EYA2	EYA2	0.1539	513	1
1_MACS_peak_14857_lociStitched	chr19	13260596	13267557	1	6962	15151.3126	514	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.1203	514	1
1_MACS_peak_14958_lociStitched	chr19	16434605	16440717	1	6113	16169.9072	515	1	KLF2		KLF2	KLF2	1.3689	515	1
2_MACS_peak_2488_lociStitched	chr1	178568240	178578522	2	7394	14482.197	517	1			C1orf220	C1orf220	0.3483	517	1
5_MACS_peak_15232_lociStitched	chr19	36230952	36240309	5	6757	15346.4157	518	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.2212	518	1
3_MACS_peak_32840_lociStitched	chr9	21986505	21996691	3	7398	14464.12	519	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.5463	519	1
2_MACS_peak_17629_lociStitched	chr2	114643874	114652681	2	8521	12506.8207	520	1	ACTR3		ACTR3	ACTR3	0.2849	520	1
4_MACS_peak_28199_lociStitched	chr6	42748661	42759204	4	6509	15608.9115	521	1		KIAA0240,TBCC	KIAA0240	TBCC	0.5637	521	1
6_MACS_peak_25259_lociStitched	chr4	153472691	153483560	6	9421	10284.2478	523	1		DKFZP434I0714,FBXW7	DKFZP434I0714	DKFZP434I0714	1.0286	523	1
3_MACS_peak_28247_lociStitched	chr6	44224044	44234151	3	7176	14602.5936	524	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	0.6997	524	1
3_MACS_peak_4391_lociStitched	chr10	104401327	104412593	3	7727	13728.7476	527	1	TRIM8		TRIM8	TRIM8	0.6893	527	1
3_MACS_peak_19464_lociStitched	chr20	23337302	23347664	3	7102	14585.5512	529	1	GZF1	NXT1	GZF1	NXT1	0.9061	529	1
3_MACS_peak_15761_lociStitched	chr19	55762434	55771614	3	8402	12430.638	530	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.4121	530	1
3_MACS_peak_10163_lociStitched	chr15	60874681	60885439	3	9411	10104.9894	531	1	RORA		RORA	RORA	0.1998	531	1
3_MACS_peak_21076_lociStitched	chr22	39095376	39106056	3	6823	14910.348	532	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	GTPBP1	0.3867	532	1
4_MACS_peak_20115_lociStitched	chr20	61273397	61287182	4	9077	10883.2575	533	1	SLCO4A1	LOC100127888	SLCO4A1	SLCO4A1	0.3338	533	1
3_MACS_peak_27953_lociStitched	chr6	33166887	33177026	3	6965	14657.9523	535	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	1.1956	535	1
2_MACS_peak_20495_lociStitched	chr21	44725829	44734833	2	8107	12796.4848	536	1			SIK1	SIK1	0.8188	536	1
3_MACS_peak_2573_lociStitched	chr1	181095468	181105200	3	8007	12976.6488	537	1		IER5	IER5	IER5	0.9277	537	1
6_MACS_peak_6010_lociStitched	chr11	118266833	118281888	6	9099	10621.3025	540	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	0.5998	540	1
3_MACS_peak_33148_lociStitched	chr9	70487361	70498038	3	7394	13918.5372	541	1	CBWD5,CBWD3		CBWD5	CBWD5	0.2418	541	1
6_MACS_peak_32213_lociStitched	chr8	120944670	120964506	6	9088	10562.67	542	1	DEPDC6		DEPDC6	DEPDC6	0.231	542	1
4_MACS_peak_5451_lociStitched	chr11	67033858	67046781	4	9059	10507.6913	545	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.627	545	1
3_MACS_peak_27860_lociStitched	chr6	31164222	31172851	3	6924	14449.2605	546	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	0.971	546	1
4_MACS_peak_13443_lociStitched	chr17	66450221	66459317	4	8556	11639.2416	547	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.3954	547	1
2_MACS_peak_26033_lociStitched	chr5	68664056	68672530	2	7705	13240.625	548	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	RAD17	0.3313	548	1
5_MACS_peak_32067_lociStitched	chr8	102209785	102219901	5	7314	13811.3748	550	1	ZNF706		ZNF706	ZNF706	0.8097	550	1
3_MACS_peak_19840_lociStitched	chr20	45027182	45039738	3	8186	12308.6468	552	1	ELMO2	SLC35C2	ELMO2	SLC35C2	0.415	552	1
