REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_12347_lociStitched	chr17	4842526	4854434	2	9602	20293.6136	351	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.3864	351	1
1_MACS_peak_5364_lociStitched	chr11	65336000	65345598	1	9599	18811.1202	352	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	1.6483	352	1
9_MACS_peak_23395_lociStitched	chr3	156260640	156277079	9	9575	13029.5514	353	1	SSR3		SSR3	SSR3	0.6054	353	1
4_MACS_peak_20501_lociStitched	chr21	44771819	44783791	4	9572	18566.1776	354	1			SIK1	SIK1	0.8188	354	1
1_MACS_peak_17813_lociStitched	chr2	136888874	136898441	1	9568	18437.5224	355	1		CXCR4	CXCR4	CXCR4	1.1498	355	1
5_MACS_peak_8257_lociStitched	chr13	41547434	41560950	5	9565	11504.8192	356	1	ELF1		ELF1	ELF1	0.3208	356	1
3_MACS_peak_1994_lociStitched	chr1	154572211	154582550	3	9557	11651.0191	357	1	ADAR	CHRNB2,UBE2Q1	ADAR	ADAR	0.4501	357	1
2_MACS_peak_27343_lociStitched	chr6	290299	300348	2	9548	17738.4948	358	1	DUSP22		DUSP22	DUSP22	0.5752	358	1
3_MACS_peak_16379_lociStitched	chr2	39315440	39328662	3	9545	13371.4086	359	1	SOS1		SOS1	SOS1	0.3858	359	1
4_MACS_peak_14295_lociStitched	chr18	60871606	60885225	4	9531	10966.0188	360	1	BCL2		BCL2	BCL2	0.4551	360	1
4_MACS_peak_27697_lociStitched	chr6	26017512	26034739	4	9529	18689.5723	361	1	HIST1H3A,HIST1H4A,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H4B	0.8057	361	1
3_MACS_peak_27843_lociStitched	chr6	30646954	30659176	3	9499	13562.7534	362	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	KIAA1949	0.7184	362	1
8_MACS_peak_585_lociStitched	chr1	32392069	32405880	8	9487	9220.2236	363	1	PTP4A2	PTP4A2	PTP4A2	PTP4A2	0.3145	363	1
5_MACS_peak_960_lociStitched	chr1	52413969	52430006	5	9485	10810.5417	364	1	RAB3B		RAB3B	RAB3B	0.2114	364	1
3_MACS_peak_12895_lociStitched	chr17	38473823	38487194	3	9478	18425.238	365	1	RARA	CDC6,RARA,GJD3	RARA	RARA	0.4741	365	1
7_MACS_peak_4498_lociStitched	chr10	112617527	112633975	7	9478	13600.8512	366	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	1.0029	366	1
4_MACS_peak_21656_lociStitched	chr3	25820831	25832788	4	9474	15633.7775	367	1	OXSM,NGLY1		NGLY1	NGLY1	0.2344	367	1
3_MACS_peak_30609_lociStitched	chr7	104649817	104659293	3	9425	21791.9572	368	1	MLL5,LOC100216545		LOC100216545	LOC100216545	1.6648	368	1
6_MACS_peak_25259_lociStitched	chr4	153472691	153483560	6	9421	10284.2478	369	1		DKFZP434I0714,FBXW7	DKFZP434I0714	DKFZP434I0714	1.0286	369	1
5_MACS_peak_21337_lociStitched	chr22	50318252	50331785	5	9416	15691.5135	370	1	CRELD2	PIM3,ALG12	CRELD2	PIM3	1.154	370	1
3_MACS_peak_10163_lociStitched	chr15	60874681	60885439	3	9411	10104.9894	371	1	RORA		RORA	RORA	0.1998	371	1
5_MACS_peak_18332_lociStitched	chr2	175454459	175465652	5	9404	18728.1276	372	1	WIPF1		WIPF1	WIPF1	0.4155	372	1
4_MACS_peak_22760_lociStitched	chr3	113455486	113468819	4	9398	19995.5001	373	1	ATP6V1A,NAA50	KIAA2018	NAA50	NAA50	0.6404	373	1
7_MACS_peak_28827_lociStitched	chr6	109213031	109227584	7	9381	9923.6907	374	1	ARMC2		ARMC2	ARMC2	0.2741	374	1
6_MACS_peak_10602_lociStitched	chr15	81265702	81283012	6	9373	11568.273	375	1	MESDC2	MESDC1	MESDC2	MESDC1	0.8016	375	1
3_MACS_peak_455_lociStitched	chr1	27152526	27167025	3	9360	15586.425	376	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	ZDHHC18	0.4843	376	1
3_MACS_peak_18778_lociStitched	chr2	202120796	202130171	3	9342	16297.5	377	1	CASP8		CASP8	CASP8	0.5753	377	1
4_MACS_peak_25267_lociStitched	chr4	153553686	153565694	4	9340	9222.144	378	1	TMEM154		TMEM154	TMEM154	0.456	378	1
2_MACS_peak_2200_lociStitched	chr1	160676120	160687789	2	9326	11082.0493	379	1	CD48	SLAMF7	CD48	SLAMF7	0.709	379	1
3_MACS_peak_32818_lociStitched	chr9	20612089	20625256	3	9320	13581.7605	380	1	MLLT3	KIAA1797	MLLT3	MLLT3	0.5776	380	1
4_MACS_peak_13583_lociStitched	chr17	74486403	74498311	4	9312	12734.4152	381	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	0.4955	381	1
2_MACS_peak_5224_lociStitched	chr11	62305432	62314827	2	9295	12582.7235	382	1	AHNAK	EEF1G,TUT1	AHNAK	EEF1G	0.6795	382	1
5_MACS_peak_17566_lociStitched	chr2	112655031	112667709	5	9281	10021.959	383	1	MERTK	ANAPC1	MERTK	MERTK	0.2338	383	1
3_MACS_peak_25452_lociStitched	chr4	185390994	185403243	3	9270	14179.4424	384	1	IRF2		IRF2	IRF2	0.5055	384	1
5_MACS_peak_33992_lociStitched	chr9	134143524	134153868	5	9267	10058.5056	385	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.5836	385	1
2_MACS_peak_25427_lociStitched	chr4	185200529	185210856	2	9242	17839.8925	386	1			ENPP6	ENPP6	0.0593	386	1
4_MACS_peak_32583_lociStitched	chr9	613499	628978	4	9238	11394.0919	387	1	KANK1		KANK1	KANK1	0.2787	387	1
4_MACS_peak_2154_lociStitched	chr1	159035777	159048226	4	9227	17617.8248	388	1	AIM2		AIM2	AIM2	0.7983	388	1
4_MACS_peak_17174_lociStitched	chr2	82122174	82132988	4	9224	8157.0002	389	1			LOC1720	LOC1720	NONE	389	1
5_MACS_peak_34471_lociStitched	chrX	48790636	48804138	5	9198	11741.3392	390	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	0.6695	390	1
3_MACS_peak_22207_lociStitched	chr3	55514781	55524193	3	9165	16358.9972	391	1	WNT5A		WNT5A	WNT5A	0.626	391	1
1_MACS_peak_10063_lociStitched	chr15	56656724	56665879	1	9156	14531.7315	392	1	TEX9		TEX9	TEX9	0.2767	392	1
2_MACS_peak_19206_lociStitched	chr2	241498360	241508943	2	9145	16903.1676	393	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	DUSP28	DUSP28	1.248	393	1
5_MACS_peak_34465_lociStitched	chrX	48768060	48778261	5	9134	9666.4676	394	1	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	PIM2	0.6695	394	1
4_MACS_peak_23031_lociStitched	chr3	128994868	129006786	4	9119	19867.306	395	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	H1FX	1.6019	395	1
4_MACS_peak_28936_lociStitched	chr6	119661238	119672663	4	9114	14775.9525	396	1	MAN1A1		MAN1A1	MAN1A1	0.2546	396	1
4_MACS_peak_14407_lociStitched	chr19	1240006	1254003	4	9111	15395.3003	397	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	MIDN	1.1805	397	1
4_MACS_peak_13152_lociStitched	chr17	48224242	48234749	4	9099	8644.1089	398	1	PPP1R9B	SGCA,SAMD14,HILS1,COL1A1	PPP1R9B	PPP1R9B	0.361	398	1
6_MACS_peak_6010_lociStitched	chr11	118266833	118281888	6	9099	10621.3025	399	1	UBE4A,ATP5L	MLL	ATP5L	ATP5L	0.5998	399	1
3_MACS_peak_16058_lociStitched	chr2	20345103	20357886	3	9098	11677.2705	400	1			SDC1	SDC1	0.958	400	1
5_MACS_peak_23017_lociStitched	chr3	128892376	128908046	5	9096	17335.721	401	1	CNBP	ISY1	CNBP	CNBP	0.7316	401	1
6_MACS_peak_32213_lociStitched	chr8	120944670	120964506	6	9088	10562.67	402	1	DEPDC6		DEPDC6	DEPDC6	0.231	402	1
5_MACS_peak_10491_lociStitched	chr15	75331367	75342424	5	9086	14046.8128	403	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.7283	403	1
3_MACS_peak_23125_lociStitched	chr3	135906023	135917293	3	9083	19391.162	404	1	MSL2		MSL2	MSL2	0.5004	404	1
3_MACS_peak_17987_lociStitched	chr2	157188012	157200611	3	9083	46282.4265	405	1	NR4A2		NR4A2	NR4A2	1.3271	405	1
4_MACS_peak_20115_lociStitched	chr20	61273397	61287182	4	9077	10883.2575	406	1	SLCO4A1	LOC100127888	SLCO4A1	SLCO4A1	0.3338	406	1
1_MACS_peak_23771_lociStitched	chr3	184031821	184040895	1	9075	18322.2208	407	1	EIF4G1	ECE2,PSMD2,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	EIF4G1	0.9727	407	1
5_MACS_peak_15585_lociStitched	chr19	48824143	48837685	5	9075	20206.0182	408	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	1.3528	408	1
2_MACS_peak_27713_lociStitched	chr6	26194533	26206878	2	9071	14827.5795	409	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	HIST1H2BF	1.1452	409	1
2_MACS_peak_10457_lociStitched	chr15	74915488	74924568	2	9064	9782.792	410	1	CLK3,EDC3		CLK3	CLK3	0.7928	410	1
5_MACS_peak_2133_lociStitched	chr1	157664907	157678159	5	9062	9090.872	411	1	FCRL3		FCRL3	FCRL3	0.3334	411	1
4_MACS_peak_5451_lociStitched	chr11	67033858	67046781	4	9059	10507.6913	412	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	ADRBK1	0.627	412	1
5_MACS_peak_16980_lociStitched	chr2	68584588	68599657	5	9054	13714.2969	413	1	PLEK	CNRIP1	PLEK	PLEK	0.5276	413	1
2_MACS_peak_1738_lociStitched	chr1	145434437	145443492	2	9050	12944.1225	414	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	TXNIP	0.9921	414	1
5_MACS_peak_24919_lociStitched	chr4	113199560	113211144	5	9049	9819.7568	415	1	TIFA	AP1AR,ALPK1	TIFA	TIFA	0.5542	415	1
4_MACS_peak_33699_lociStitched	chr9	117369770	117382430	4	9040	12034.596	416	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.6316	416	1
3_MACS_peak_2352_lociStitched	chr1	167596667	167606946	3	9030	13168.4269	417	1	RCSD1		RCSD1	RCSD1	0.4175	417	1
3_MACS_peak_13108_lociStitched	chr17	46124565	46135317	3	9014	13838.8992	418	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	0.7145	418	1
5_MACS_peak_17920_lociStitched	chr2	151328976	151344391	5	9012	8549.159	419	1	RND3		RND3	RND3	0.3833	419	1
3_MACS_peak_17292_lociStitched	chr2	89043946	89056441	3	9007	16490.901	420	1	RPIA	ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.4117	420	1
5_MACS_peak_20699_lociStitched	chr22	23142159	23154692	5	9004	7318.0187	421	1		MIR650	MIR650	MIR650	0.0126	421	1
2_MACS_peak_1474_lociStitched	chr1	111172862	111182382	2	9001	10188.304	422	1		KCNA2,KCNA3	KCNA2	KCNA3	0.5971	422	1
4_MACS_peak_10824_lociStitched	chr15	92395546	92407144	4	8991	13848.012	423	1	SLCO3A1		SLCO3A1	SLCO3A1	0.206	423	1
7_MACS_peak_16018_lociStitched	chr2	18071187	18083305	7	8988	8825.5394	424	1	KCNS3		KCNS3	KCNS3	0.3451	424	1
5_MACS_peak_10486_lociStitched	chr15	75312078	75325148	5	8986	9799.886	425	1	SCAMP5,PPCDC		PPCDC	PPCDC	0.7283	425	1
3_MACS_peak_25576_lociStitched	chr5	6479022	6488204	3	8978	13454.3846	426	1	UBE2QL1		UBE2QL1	UBE2QL1	0.4196	426	1
3_MACS_peak_24496_lociStitched	chr4	48191619	48206450	3	8946	10586.3678	427	1	TEC		TXK	TXK	NONE	427	1
1_MACS_peak_29130_lociStitched	chr6	138187025	138195958	1	8934	12472.2546	428	1	TNFAIP3		TNFAIP3	TNFAIP3	0.6035	428	1
4_MACS_peak_23421_lociStitched	chr3	156869488	156879523	4	8924	20204.469	429	1	CCNL1	LOC339894	CCNL1	CCNL1	0.991	429	1
9_MACS_peak_20998_lociStitched	chr22	37322909	37339663	9	8918	8392.0786	430	1	CSF2RB		CSF2RB	CSF2RB	0.469	430	1
2_MACS_peak_2486_lociStitched	chr1	178541750	178552300	2	8915	15385.065	431	1		C1orf220	C1orf220	C1orf220	0.3483	431	1
4_MACS_peak_26004_lociStitched	chr5	66482705	66493615	4	8915	9940.101	432	1	CD180		CD180	CD180	0.4869	432	1
3_MACS_peak_733_lociStitched	chr1	39972051	39981356	3	8910	8326.114	433	1	BMP8A	PPIEL	BMP8A	BMP8A	0.4509	433	1
2_MACS_peak_19015_lociStitched	chr2	225832592	225842393	2	8897	15433.6347	434	1	DOCK10		DOCK10	DOCK10	0.2586	434	1
4_MACS_peak_28082_lociStitched	chr6	36714798	36727124	4	8866	10294.6752	435	1	CPNE5		CDKN1A	CDKN1A	NONE	435	1
3_MACS_peak_6763_lociStitched	chr12	46776358	46785429	3	8859	14748.5389	436	1		SLC38A2	SLC38A2	SLC38A2	0.6261	436	1
2_MACS_peak_23935_lociStitched	chr3	192576762	192586166	2	8859	8493.6928	437	1	C3orf59		C3orf59	C3orf59	0.5124	437	1
5_MACS_peak_19218_lociStitched	chr2	242208857	242221453	5	8846	15528.3488	438	1	HDLBP	SEPT2	HDLBP	SEPT2	0.7686	438	1
5_MACS_peak_4974_lociStitched	chr11	22212345	22221734	5	8843	7639.8293	439	1	ANO5		ANO5	ANO5	0.1633	439	1
3_MACS_peak_2867_lociStitched	chr1	204673029	204685079	3	8834	10255.755	440	1		LRRN2	LRRN2	LRRN2	0.2561	440	1
5_MACS_peak_20307_lociStitched	chr21	34696366	34705754	5	8832	10745.5048	441	1	IFNAR1		IFNAR1	IFNAR1	0.4004	441	1
2_MACS_peak_6641_lociStitched	chr12	31736630	31745489	2	8824	12862.3821	442	1	DENND5B		DENND5B	DENND5B	0.2096	442	1
2_MACS_peak_297_lociStitched	chr1	21614789	21623636	2	8819	14033.1114	443	1	ECE1	ECE1	ECE1	ECE1	0.228	443	1
3_MACS_peak_28764_lociStitched	chr6	108878014	108888658	3	8818	17679.684	444	1	FOXO3		FOXO3	FOXO3	0.6417	444	1
5_MACS_peak_26714_lociStitched	chr5	133977086	133987651	5	8811	12738.2205	445	1	SEC24A	SAR1B	SEC24A	SEC24A	0.2224	445	1
5_MACS_peak_9701_lociStitched	chr15	37382590	37394935	5	8806	12142.542	446	1	MEIS2		MEIS2	MEIS2	0.3598	446	1
8_MACS_peak_22870_lociStitched	chr3	121499138	121515424	8	8797	10519.1274	447	1	IQCB1	EAF2,GOLGB1	GOLGB1	EAF2	0.4294	447	1
7_MACS_peak_21692_lociStitched	chr3	31480162	31492251	7	8792	7130.0922	448	1			STT3B	STT3B	0.3033	448	1
6_MACS_peak_12637_lociStitched	chr17	26367981	26383663	6	8783	8998.3316	449	1	NLK		NLK	NLK	0.1622	449	1
6_MACS_peak_28479_lociStitched	chr6	74224501	74234185	6	8773	18679.4676	450	1	EEF1A1		EEF1A1	EEF1A1	1.2676	450	1
4_MACS_peak_2185_lociStitched	chr1	160607264	160617407	4	8767	8196.5583	451	1	SLAMF1		SLAMF1	SLAMF1	0.5168	451	1
4_MACS_peak_34010_lociStitched	chr9	134494673	134506972	4	8764	12826.6271	452	1	RAPGEF1		RAPGEF1	RAPGEF1	0.5154	452	1
5_MACS_peak_25466_lociStitched	chr4	185559134	185571643	5	8763	13537.2398	453	1	CCDC111,CASP3		CASP3	CASP3	0.5413	453	1
4_MACS_peak_34113_lociStitched	chr9	139790314	139800057	4	8761	13990.948	454	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	C8G	0.7513	454	1
4_MACS_peak_6080_lociStitched	chr11	122929275	122941836	4	8750	13675.1607	455	1	HSPA8	LOC341056	HSPA8	HSPA8	0.8134	455	1
1_MACS_peak_21816_lociStitched	chr3	39187029	39195771	1	8743	18705.2574	456	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.9669	456	1
5_MACS_peak_2850_lociStitched	chr1	204481891	204495303	5	8740	18442.8412	457	1	MDM4	PIK3C2B	MDM4	MDM4	0.5003	457	1
1_MACS_peak_16720_lociStitched	chr2	56569216	56577943	1	8728	13957.0911	458	1	CCDC85A		CCDC85A	CCDC85A	0.1548	458	1
7_MACS_peak_8189_lociStitched	chr13	35730577	35744043	7	8716	6591.607	459	1	NBEA		NBEA	NBEA	0.1631	459	1
3_MACS_peak_24846_lociStitched	chr4	103741457	103750835	3	8712	22555.9656	460	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.6685	460	1
3_MACS_peak_7474_lociStitched	chr12	102869897	102878928	3	8690	10997.9518	461	1	IGF1		IGF1	IGF1	0.2934	461	1
4_MACS_peak_28360_lociStitched	chr6	53915444	53926313	4	8686	7256.1444	462	1	C6orf142		C6orf142	C6orf142	0.149	462	1
3_MACS_peak_18113_lociStitched	chr2	162093701	162103751	3	8685	13966.485	463	1			PSMD14	PSMD14	NONE	463	1
1_MACS_peak_25258_lociStitched	chr4	153451785	153460467	1	8683	12766.0128	464	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.3569	464	1
2_MACS_peak_3060_lociStitched	chr1	218555908	218564822	2	8681	14672.444	465	1	TGFB2		TGFB2	TGFB2	0.5268	465	1
6_MACS_peak_27193_lociStitched	chr5	173208576	173222805	6	8680	7576.9425	466	1			CPEB4	CPEB4	0.4455	466	1
1_MACS_peak_31801_lociStitched	chr8	71125399	71134069	1	8671	10677.972	467	1	NCOA2		PRDM14	PRDM14	NONE	467	1
3_MACS_peak_2012_lociStitched	chr1	154908224	154917925	3	8649	19153.6544	468	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	1.7861	468	1
3_MACS_peak_2102_lociStitched	chr1	156626657	156635738	3	8629	8951.1417	469	1	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	BCAN	0.3277	469	1
4_MACS_peak_22203_lociStitched	chr3	53914809	53926873	4	8628	19432.6912	470	1	ACTR8,SELK	IL17RB,CHDH	ACTR8	ACTR8	0.2892	470	1
1_MACS_peak_32300_lociStitched	chr8	126441111	126449718	1	8608	17773.455	471	1	TRIB1		TRIB1	TRIB1	1.0734	471	1
5_MACS_peak_18610_lociStitched	chr2	191744206	191756967	5	8605	17930.4811	472	1	GLS		GLS	GLS	0.3479	472	1
3_MACS_peak_2908_lociStitched	chr1	206282359	206294564	3	8584	17699.691	473	1	C1orf186	CTSE	C1orf186	C1orf186	0.4101	473	1
5_MACS_peak_23832_lociStitched	chr3	185645129	185656474	5	8579	15426.931	474	1	TRA2B	LOC344887	TRA2B	TRA2B	0.5598	474	1
4_MACS_peak_21442_lociStitched	chr3	9435833	9447155	4	8578	17387.1954	475	1	SETD5,LOC440944	THUMPD3	SETD5	SETD5	0.3506	475	1
6_MACS_peak_20182_lociStitched	chr21	15312745	15324087	6	8570	8385.1406	476	1	C21orf81		C21orf81	C21orf81	0.3333	476	1
4_MACS_peak_26530_lociStitched	chr5	118668464	118678159	4	8568	8279.53	477	1	TNFAIP8	TNFAIP8	TNFAIP8	TNFAIP8	0.2254	477	1
4_MACS_peak_13443_lociStitched	chr17	66450221	66459317	4	8556	11639.2416	478	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.3954	478	1
3_MACS_peak_21106_lociStitched	chr22	39540098	39548744	3	8554	14718.9504	479	1	CBX7	APOBEC3H	CBX7	CBX7	0.5451	479	1
4_MACS_peak_7364_lociStitched	chr12	93827524	93836975	4	8551	9152.3484	480	1	UBE2N	MRPL42	UBE2N	UBE2N	0.3794	480	1
4_MACS_peak_347_lociStitched	chr1	23850754	23860926	4	8544	9548.4564	481	1	E2F2	ASAP3,ID3	E2F2	E2F2	0.3605	481	1
7_MACS_peak_16620_lociStitched	chr2	53966656	53980614	7	8535	10849.5534	482	1	ASB3,LOC100302652	CHAC2,ERLEC1	CHAC2	CHAC2	0.46	482	1
3_MACS_peak_7024_lociStitched	chr12	57022119	57031469	3	8534	14770.195	483	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.7934	483	1
2_MACS_peak_17629_lociStitched	chr2	114643874	114652681	2	8521	12506.8207	484	1	ACTR3		ACTR3	ACTR3	0.2849	484	1
2_MACS_peak_19011_lociStitched	chr2	225802176	225812235	2	8521	14120.8242	485	1	DOCK10		DOCK10	DOCK10	0.2586	485	1
2_MACS_peak_12386_lociStitched	chr17	7136886	7147336	2	8512	17573.765	486	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	PHF23	1.2447	486	1
6_MACS_peak_4126_lociStitched	chr10	81946594	81958301	6	8512	10893.3635	487	1	ANXA11		ANXA11	ANXA11	0.3689	487	1
3_MACS_peak_12286_lociStitched	chr17	2294683	2306095	3	8479	24333.8076	488	1	MNT	LOC284009	MNT	MNT	0.9834	488	1
4_MACS_peak_14851_lociStitched	chr19	13205671	13216730	4	8475	7253.5981	489	1	NFIX,LYL1,TRMT1	NACC1,IER2,STX10	LYL1	IER2	1.1203	489	1
6_MACS_peak_10364_lociStitched	chr15	68580451	68593882	6	8474	8457.5007	490	1	FEM1B		FEM1B	FEM1B	0.7145	490	1
2_MACS_peak_28015_lociStitched	chr6	35265066	35273669	2	8462	9896.0309	491	1	DEF6	ZNF76,PPARD	DEF6	DEF6	0.4432	491	1
3_MACS_peak_16289_lociStitched	chr2	33752666	33762180	3	8450	13575.5266	492	1	RASGRP3		RASGRP3	RASGRP3	0.592	492	1
5_MACS_peak_12857_lociStitched	chr17	37924878	37934978	5	8449	7216.45	493	1	IKZF3	GRB7,C17orf37	GRB7	GRB7	0.226	493	1
3_MACS_peak_7416_lociStitched	chr12	96790802	96802564	3	8446	11287.9914	494	1	CDK17		CDK17	CDK17	0.2075	494	1
1_MACS_peak_6752_lociStitched	chr12	46119343	46127782	1	8440	17029.0581	495	1	ARID2,LOC400027		ARID2	ARID2	0.1805	495	1
2_MACS_peak_10773_lociStitched	chr15	90637262	90646414	2	8434	14243.2576	496	1	IDH2		IDH2	IDH2	0.6165	496	1
6_MACS_peak_21416_lociStitched	chr3	5015119	5029409	6	8420	14407.178	497	1	BHLHE40		BHLHE40	BHLHE40	0.9197	497	1
6_MACS_peak_13566_lociStitched	chr17	74258551	74269020	6	8414	10968.3713	498	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	0.7342	498	1
3_MACS_peak_15761_lociStitched	chr19	55762434	55771614	3	8402	12430.638	499	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	PPP6R1	0.4121	499	1
5_MACS_peak_10779_lociStitched	chr15	90726564	90738994	5	8396	15256.582	500	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.5781	500	1
4_MACS_peak_23975_lociStitched	chr3	195264341	195277740	4	8376	14127.9056	501	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.4491	501	1
3_MACS_peak_13913_lociStitched	chr18	13216804	13225626	3	8372	8035.0776	502	1	C18orf1		C18orf1	C18orf1	0.186	502	1
3_MACS_peak_10483_lociStitched	chr15	75298533	75307380	3	8359	10934.892	503	1	SCAMP5	PPCDC,RPP25	PPCDC	PPCDC	0.7283	503	1
1_MACS_peak_14978_lociStitched	chr19	16692869	16701225	1	8357	17030.3636	504	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.2138	504	1
4_MACS_peak_24236_lociStitched	chr4	14177482	14189857	4	8353	8827.0875	505	1			LOC152742	LOC152742	NONE	505	1
5_MACS_peak_4630_lociStitched	chr10	125845032	125855184	5	8350	9585.5184	506	1	CHST15		CHST15	CHST15	0.5011	506	1
3_MACS_peak_14560_lociStitched	chr19	4058697	4068146	3	8337	14859.4974	507	1	ZBTB7A		ZBTB7A	ZBTB7A	0.5448	507	1
6_MACS_peak_30916_lociStitched	chr7	134670842	134682613	6	8337	10819.9032	508	1	AGBL3		AGBL3	AGBL3	0.1273	508	1
1_MACS_peak_17046_lociStitched	chr2	70309810	70318127	1	8318	32166.8292	509	1	PCBP1,LOC400960	LOC100133985	LOC400960	LOC100133985	0.8345	509	1
4_MACS_peak_10866_lociStitched	chr15	94772626	94784014	4	8311	15373.8	510	1			MCTP2	MCTP2	NONE	510	1
6_MACS_peak_10831_lociStitched	chr15	92484204	92497126	6	8310	7348.7414	511	1	SLCO3A1		SLCO3A1	SLCO3A1	0.206	511	1
1_MACS_peak_1477_lociStitched	chr1	111209875	111218167	1	8293	7299.4476	512	1	KCNA3		KCNA3	KCNA3	0.5971	512	1
5_MACS_peak_27679_lociStitched	chr6	25366667	25380086	5	8289	8648.5455	513	1	LRRC16A		LRRC16A	LRRC16A	0.2172	513	1
2_MACS_peak_4270_lociStitched	chr10	98022900	98034246	2	8284	9471.6408	514	1	BLNK	DNTT	BLNK	BLNK	0.2238	514	1
4_MACS_peak_20511_lociStitched	chr21	44842378	44851853	4	8254	13876.1375	515	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	0.8188	515	1
5_MACS_peak_22686_lociStitched	chr3	112011918	112023489	5	8245	10833.9273	516	1	SLC9A10	CD200	SLC9A10	CD200	0.7519	516	1
2_MACS_peak_19107_lociStitched	chr2	232570587	232579275	2	8243	18660.9552	517	1	PTMA,MIR1244-1		PTMA	PTMA	1.2993	517	1
1_MACS_peak_2022_lociStitched	chr1	154971273	154979504	1	8232	16159.9223	518	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	MIR4258	1.7861	518	1
3_MACS_peak_14511_lociStitched	chr19	2693683	2702861	3	8208	9584.5854	519	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.3153	519	1
2_MACS_peak_21605_lociStitched	chr3	20080664	20091432	2	8207	11690.8176	520	1	KAT2B	C3orf48	KAT2B	KAT2B	0.1995	520	1
7_MACS_peak_2521_lociStitched	chr1	179049019	179061797	7	8207	15660.7168	521	1	TOR3A		TOR3A	TOR3A	0.7575	521	1
3_MACS_peak_35004_lociStitched	chrX	153230912	153239491	3	8200	9883.008	522	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	NAA10	0.4074	522	1
7_MACS_peak_19532_lociStitched	chr20	30944874	30958059	7	8195	9866.3355	523	1	ASXL1		ASXL1	ASXL1	0.4615	523	1
