REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
2_MACS_peak_27713_lociStitched	chr6	26194533	26206878	2	9071	14827.5795	393	1	HIST1H2BF,HIST1H4E,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H2BF	393	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	394	1	EDEM3		EDEM3	394	1
13_MACS_peak_28779_lociStitched	chr6	108939121	108965175	13	16289	14809.0936	395	1	FOXO3		FOXO3	395	1
2_MACS_peak_23986_lociStitched	chr3	195631149	195637163	2	5514	14797.447	396	1	TNK2	TNK2	TNK2	396	1
2_MACS_peak_3350_lociStitched	chr1	244996757	245003451	2	4964	14785.7072	397	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	397	1
4_MACS_peak_28936_lociStitched	chr6	119661238	119672663	4	9114	14775.9525	398	1	MAN1A1		MAN1A1	398	1
5_MACS_peak_18268_lociStitched	chr2	173346142	173362231	5	13677	14772.9198	399	1	ITGA6		ITGA6	399	1
3_MACS_peak_7024_lociStitched	chr12	57022119	57031469	3	8534	14770.195	400	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	400	1
1_MACS_peak_23245_lociStitched	chr3	142163795	142167881	1	4087	14756.1804	401	1	XRN1		XRN1	401	1
3_MACS_peak_6763_lociStitched	chr12	46776358	46785429	3	8859	14748.5389	402	1		SLC38A2	SLC38A2	402	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	403	1	CD4	PTMS,LAG3,GPR162,LEPREL2,GNB3,MLF2	CD4	403	1
3_MACS_peak_21106_lociStitched	chr22	39540098	39548744	3	8554	14718.9504	404	1	CBX7	APOBEC3H	CBX7	404	1
8_MACS_peak_4987_lociStitched	chr11	23590023	23609370	8	16690	14711.4588	405	1			LOC100500938	405	1
7_MACS_peak_9774_lociStitched	chr15	40833831	40851697	7	14782	14676.919	406	1	C15orf57	RPUSD2,CASC5,MRPL42P5	C15orf57	406	1
2_MACS_peak_3060_lociStitched	chr1	218555908	218564822	2	8681	14672.444	407	1	TGFB2		TGFB2	407	1
3_MACS_peak_27953_lociStitched	chr6	33166887	33177026	3	6965	14657.9523	408	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	408	1
1_MACS_peak_22606_lociStitched	chr3	105084828	105090063	1	5236	14631.825	409	1	ALCAM		ALCAM	409	1
2_MACS_peak_16552_lociStitched	chr2	47203758	47215495	2	10358	14624.302	410	1	TTC7A	MCFD2	MCFD2	410	1
1_MACS_peak_23332_lociStitched	chr3	150261057	150266101	1	5045	14618.5208	411	1	EIF2A,SERP1		SERP1	411	1
2_MACS_peak_18873_lociStitched	chr2	208388769	208396858	2	5446	14617.6319	412	1	CREB1		CREB1	412	1
2_MACS_peak_5226_lociStitched	chr11	62318719	62328781	2	8097	14613.0426	413	1	EEF1G	AHNAK,TUT1,MTA2	AHNAK	413	1
3_MACS_peak_28247_lociStitched	chr6	44224044	44234151	3	7176	14602.5936	414	1	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	414	1
4_MACS_peak_21128_lociStitched	chr22	39903934	39919330	4	10337	14600.0268	415	1	SMCR7L,ATF4	MGAT3,CACNA1I,RPS19BP1	ATF4	415	1
3_MACS_peak_19464_lociStitched	chr20	23337302	23347664	3	7102	14585.5512	416	1	GZF1	NXT1	GZF1	416	1
1_MACS_peak_19673_lociStitched	chr20	34327268	34332873	1	5606	14560.1085	417	1	RBM39	ROMO1,PHF20,NFS1	RBM39	417	1
1_MACS_peak_29448_lociStitched	chr6	159459130	159466778	1	7649	14555.6736	418	1	TAGAP	RSPH3	TAGAP	418	1
1_MACS_peak_10063_lociStitched	chr15	56656724	56665879	1	9156	14531.7315	419	1	TEX9		TEX9	419	1
3_MACS_peak_10613_lociStitched	chr15	81583758	81597033	3	12930	14528.16	420	1	IL16	STARD5	IL16	420	1
4_MACS_peak_22797_lociStitched	chr3	114856460	114867523	4	8067	14522.4001	421	1	ZBTB20		ZBTB20	421	1
13_MACS_peak_27346_lociStitched	chr6	312125	339299	13	14765	14505.4812	422	1	DUSP22		DUSP22	422	1
1_MACS_peak_15738_lociStitched	chr19	54692454	54696207	1	3754	14492.5848	423	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	423	1
2_MACS_peak_2488_lociStitched	chr1	178568240	178578522	2	7394	14482.197	424	1			C1orf220	424	1
2_MACS_peak_16956_lociStitched	chr2	65656819	65664788	2	6285	14482.0637	425	1	SPRED2		SPRED2	425	1
3_MACS_peak_32840_lociStitched	chr9	21986505	21996691	3	7398	14464.12	426	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	426	1
2_MACS_peak_34048_lociStitched	chr9	136018659	136025659	2	5508	14452.9	427	1	RALGDS	RALGDS,GBGT1	RALGDS	427	1
3_MACS_peak_27860_lociStitched	chr6	31164222	31172851	3	6924	14449.2605	428	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	428	1
4_MACS_peak_438_lociStitched	chr1	27018709	27029987	4	9969	14415.5396	429	1	ARID1A		ARID1A	429	1
1_MACS_peak_9928_lociStitched	chr15	45878351	45881766	1	3416	14411.3	430	1	PLDN	SQRDL	PLDN	430	1
6_MACS_peak_21416_lociStitched	chr3	5015119	5029409	6	8420	14407.178	431	1	BHLHE40		BHLHE40	431	1
3_MACS_peak_27254_lociStitched	chr5	176726489	176740074	3	10063	14397.383	432	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	432	1
1_MACS_peak_27920_lociStitched	chr6	31937821	31941822	1	4002	14360.3892	433	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	DOM3Z	433	1
2_MACS_peak_16439_lociStitched	chr2	42328248	42333968	2	4148	14329.744	434	1			PKDCC	434	1
1_MACS_peak_33054_lociStitched	chr9	37528048	37533164	1	5117	14308.4288	435	1	FBXO10	POLR1E	POLR1E	435	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	436	1	LIPH	SENP2,TMEM41A	LIPH	436	1
1_MACS_peak_16944_lociStitched	chr2	65355209	65358482	1	3274	14299.737	437	1	RAB1A		RAB1A	437	1
1_MACS_peak_24253_lociStitched	chr4	15002505	15007906	1	5402	14296.447	438	1	CPEB2		CPEB2	438	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	439	1	LRRC16A		LRRC16A	439	1
1_MACS_peak_16230_lociStitched	chr2	28972232	28976977	1	4746	14272.4855	440	1	PPP1CB		PPP1CB	440	1
2_MACS_peak_10773_lociStitched	chr15	90637262	90646414	2	8434	14243.2576	441	1	IDH2		IDH2	441	1
1_MACS_peak_3354_lociStitched	chr1	245132638	245135711	1	3074	14238.1309	442	1	EFCAB2		EFCAB2	442	1
1_MACS_peak_33295_lociStitched	chr9	86592069	86596971	1	4903	14227.0746	443	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	443	1
5_MACS_peak_29458_lociStitched	chr6	160389400	160405113	5	9616	14212.4085	444	1	IGF2R		IGF2R	444	1
2_MACS_peak_33442_lociStitched	chr9	96928328	96936723	2	6315	14197.624	445	1		MIRLET7A1,MIRLET7F1,MIRLET7D	MIRLET7A1	445	1
3_MACS_peak_25452_lociStitched	chr4	185390994	185403243	3	9270	14179.4424	446	1	IRF2		IRF2	446	1
3_MACS_peak_3518_lociStitched	chr10	15826458	15837780	3	10960	14147.9712	447	1	FAM188A		ITGA8	447	1
2_MACS_peak_18851_lociStitched	chr2	207022860	207029182	2	4815	14130.3022	448	1	EEF1B2,SNORA41,SNORD51,NDUFS1	LOC100329109	SNORD51	448	1
5_MACS_peak_17498_lociStitched	chr2	110364694	110380191	5	10018	14130.1646	449	1	ANKRD57,SEPT10		ANKRD57	449	1
4_MACS_peak_23975_lociStitched	chr3	195264341	195277740	4	8376	14127.9056	450	1	PPP1R2	APOD	PPP1R2	450	1
2_MACS_peak_19011_lociStitched	chr2	225802176	225812235	2	8521	14120.8242	451	1	DOCK10		DOCK10	451	1
1_MACS_peak_3590_lociStitched	chr10	22623727	22633887	1	10161	14114.272	452	1		COMMD3,BMI1,SPAG6	SPAG6	452	1
4_MACS_peak_7218_lociStitched	chr12	72078023	72088839	4	10137	14100.8192	453	1	TMEM19	THAP2,ZFC3H1	TMEM19	453	1
1_MACS_peak_19845_lociStitched	chr20	45522829	45530547	1	7719	14079.9474	454	1	EYA2		EYA2	454	1
3_MACS_peak_9669_lociStitched	chr15	34619816	34630741	3	7739	14068.1225	455	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	455	1
5_MACS_peak_10491_lociStitched	chr15	75331367	75342424	5	9086	14046.8128	456	1	PPCDC	SCAMP5	PPCDC	456	1
2_MACS_peak_297_lociStitched	chr1	21614789	21623636	2	8819	14033.1114	457	1	ECE1	ECE1	ECE1	457	1
1_MACS_peak_17794_lociStitched	chr2	136498773	136503293	1	4521	14018.78	458	1	UBXN4		UBXN4	458	1
1_MACS_peak_18864_lociStitched	chr2	208028232	208032466	1	4235	14012.8464	459	1	KLF7		KLF7	459	1
1_MACS_peak_30668_lociStitched	chr7	106807606	106811399	1	3794	14005.6525	460	1	HBP1		HBP1	460	1
2_MACS_peak_15855_lociStitched	chr19	59065300	59071630	2	6323	14000.694	461	1	LOC100131691,CHMP2A,UBE2M	TRIM28,MGC2752,SLC27A5,ZBTB45,MZF1	UBE2M	461	1
1_MACS_peak_14370_lociStitched	chr19	658457	663922	1	5466	13998.051	462	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	462	1
4_MACS_peak_34113_lociStitched	chr9	139790314	139800057	4	8761	13990.948	463	1	TRAF2	PHPT1,MAMDC4,C8G,LCN12,EDF1,FBXW5	TRAF2	463	1
5_MACS_peak_20270_lociStitched	chr21	30667453	30680711	5	10521	13989.8416	464	1	BACH1		BACH1	464	1
3_MACS_peak_10212_lociStitched	chr15	63890866	63903446	3	6736	13987.702	465	1	FBXL22,LOC100130855,HERC1		LOC100130855	465	1
3_MACS_peak_18113_lociStitched	chr2	162093701	162103751	3	8685	13966.485	466	1			PSMD14	466	1
9_MACS_peak_7079_lociStitched	chr12	58222449	58241261	9	12863	13964.1476	467	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	467	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	468	1	MTDH		MTDH	468	1
1_MACS_peak_16720_lociStitched	chr2	56569216	56577943	1	8728	13957.0911	469	1	CCDC85A		CCDC85A	469	1
2_MACS_peak_19249_lociStitched	chr2	243026355	243032164	2	5778	13952.6371	470	1	LOC728323		LOC728323	470	1
1_MACS_peak_15611_lociStitched	chr19	49375185	49380354	1	5170	13942.3437	471	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	471	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	472	1	GAS6	FLJ44054,GAS6	GAS6	472	1
3_MACS_peak_33148_lociStitched	chr9	70487361	70498038	3	7394	13918.5372	473	1	CBWD5,CBWD3		CBWD5	473	1
1_MACS_peak_12548_lociStitched	chr17	18085288	18092147	1	6860	13914.1674	474	1	ALKBH5	LLGL1	ALKBH5	474	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	475	1	EPS15L1	KLF2	KLF2	475	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	476	1	MPZL1		MPZL1	476	1
4_MACS_peak_20511_lociStitched	chr21	44842378	44851853	4	8254	13876.1375	477	1	SIK1	C21orf125,C21orf84	SIK1	477	1
3_MACS_peak_33777_lociStitched	chr9	126098445	126106682	3	5782	13866.1658	478	1		CRB2	CRB2	478	1
1_MACS_peak_9625_lociStitched	chr15	31616555	31622029	1	5475	13865.642	479	1	KLF13		KLF13	479	1
3_MACS_peak_15898_lociStitched	chr2	8653904	8667675	3	10510	13850.8718	480	1			ID2	480	1
2_MACS_peak_23500_lociStitched	chr3	169683233	169690816	2	5736	13849.5912	481	1	SEC62,LOC100128164		SEC62	481	1
4_MACS_peak_10824_lociStitched	chr15	92395546	92407144	4	8991	13848.012	482	1	SLCO3A1		SLCO3A1	482	1
3_MACS_peak_13108_lociStitched	chr17	46124565	46135317	3	9014	13838.8992	483	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	483	1
5_MACS_peak_32067_lociStitched	chr8	102209785	102219901	5	7314	13811.3748	484	1	ZNF706		ZNF706	484	1
1_MACS_peak_23140_lociStitched	chr3	136468750	136472807	1	4058	13805.1596	485	1	STAG1		STAG1	485	1
7_MACS_peak_21703_lociStitched	chr3	31572414	31590784	7	9618	13797.707	486	1	STT3B		STT3B	486	1
2_MACS_peak_22851_lociStitched	chr3	119810899	119815606	2	4393	13789.6272	487	1	GSK3B		GSK3B	487	1
2_MACS_peak_15805_lociStitched	chr19	57787524	57795636	2	5712	13741.728	488	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	488	1
3_MACS_peak_4391_lociStitched	chr10	104401327	104412593	3	7727	13728.7476	489	1	TRIM8		TRIM8	489	1
2_MACS_peak_9726_lociStitched	chr15	38961860	38969537	2	7070	13724.9406	490	1		C15orf53	C15orf53	490	1
9_MACS_peak_6882_lociStitched	chr12	51312021	51329165	9	14474	13718.6288	491	1	METTL7A	HIGD1C	METTL7A	491	1
1_MACS_peak_671_lociStitched	chr1	36850106	36856915	1	6810	13718.0923	492	1	STK40	LSM10	STK40	492	1
6_MACS_peak_14843_lociStitched	chr19	13043542	13057967	6	10524	13716.7325	493	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	493	1
2_MACS_peak_10303_lociStitched	chr15	66788892	66798216	2	6255	13715.604	494	1	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	494	1
5_MACS_peak_16980_lociStitched	chr2	68584588	68599657	5	9054	13714.2969	495	1	PLEK	CNRIP1	PLEK	495	1
7_MACS_peak_28164_lociStitched	chr6	41683514	41703450	7	9745	13692.0448	496	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	496	1
3_MACS_peak_17341_lociStitched	chr2	97296238	97304722	3	7122	13686.3888	497	1	KIAA1310	FER1L5	KIAA1310	497	1
4_MACS_peak_6080_lociStitched	chr11	122929275	122941836	4	8750	13675.1607	498	1	HSPA8	LOC341056	HSPA8	498	1
4_MACS_peak_27360_lociStitched	chr6	389184	403840	4	13763	13659.392	499	1	IRF4		IRF4	499	1
2_MACS_peak_2028_lociStitched	chr1	155107092	155113138	2	4111	13642.799	500	1	EFNA1,SLC50A1,DPM3	TRIM46,KRTCAP2,MUC1	SLC50A1	500	1
1_MACS_peak_14941_lociStitched	chr19	16186177	16191666	1	5490	13640.165	501	1	TPM4	FLJ25328,RAB8A	TPM4	501	1
4_MACS_peak_27836_lociStitched	chr6	30579274	30586702	4	6467	13634.094	502	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	502	1
5_MACS_peak_27970_lociStitched	chr6	33377113	33386871	5	6689	13631.926	503	1	KIFC1,PHF1,CUTA	SYNGAP1,ZBTB9,LYPLA2P1	PHF1	503	1
7_MACS_peak_4498_lociStitched	chr10	112617527	112633975	7	9478	13600.8512	504	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	504	1
3_MACS_peak_32818_lociStitched	chr9	20612089	20625256	3	9320	13581.7605	505	1	MLLT3	KIAA1797	MLLT3	505	1
3_MACS_peak_19208_lociStitched	chr2	241518509	241527354	3	6365	13577.9595	506	1	CAPN10	DUSP28,RNPEPL1,GPR35,ANKMY1	CAPN10	506	1
3_MACS_peak_16289_lociStitched	chr2	33752666	33762180	3	8450	13575.5266	507	1	RASGRP3		RASGRP3	507	1
3_MACS_peak_27843_lociStitched	chr6	30646954	30659176	3	9499	13562.7534	508	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	508	1
4_MACS_peak_10236_lociStitched	chr15	64443306	64459889	4	13337	13559.9191	509	1	SNX22,PPIB,CSNK1G1		PPIB	509	1
3_MACS_peak_27945_lociStitched	chr6	32805289	32814479	3	6587	13539.627	510	1	LOC100507463,TAP2,PSMB8,TAP1	PSMB9,PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	510	1
5_MACS_peak_25466_lociStitched	chr4	185559134	185571643	5	8763	13537.2398	511	1	CCDC111,CASP3		CASP3	511	1
1_MACS_peak_8602_lociStitched	chr13	97873668	97880088	1	6421	13499.334	512	1	MBNL2		MBNL2	512	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	513	1	PHACTR3		SYCP2	513	1
8_MACS_peak_6350_lociStitched	chr12	9865307	9886363	8	13629	13454.784	514	1	CLECL1	CLEC2D,CD69	CLECL1	514	1
3_MACS_peak_25576_lociStitched	chr5	6479022	6488204	3	8978	13454.3846	515	1	UBE2QL1		UBE2QL1	515	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	516	1	ZNF217		ZNF217	516	1
1_MACS_peak_16116_lociStitched	chr2	25193532	25196135	1	2604	13433.0418	517	1	LOC729723,DNAJC27		DNAJC27	517	1
5_MACS_peak_20197_lociStitched	chr21	15892662	15907680	5	9848	13432.0992	518	1	SAMSN1		SAMSN1	518	1
1_MACS_peak_12827_lociStitched	chr17	36856547	36862828	1	6282	13399.8854	519	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	519	1
3_MACS_peak_17695_lociStitched	chr2	126392169	126403069	3	9853	13384.11	520	1				520	1
2_MACS_peak_12618_lociStitched	chr17	21187040	21193534	2	6411	13377.64	521	1	MAP2K3	C17orf103	MAP2K3	521	1
8_MACS_peak_21118_lociStitched	chr22	39850165	39873263	8	12644	13376.0518	522	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	522	1
3_MACS_peak_16379_lociStitched	chr2	39315440	39328662	3	9545	13371.4086	523	1	SOS1		SOS1	523	1
3_MACS_peak_17124_lociStitched	chr2	74425121	74435581	3	7401	13360.558	524	1	MTHFD2	MOBKL1B	MTHFD2	524	1
2_MACS_peak_21827_lociStitched	chr3	40493569	40500184	2	4526	13321.287	525	1	RPL14	ZNF619,ZNF620	RPL14	525	1
3_MACS_peak_15374_lociStitched	chr19	41767946	41773494	3	5321	13320.748	526	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	526	1
3_MACS_peak_31231_lociStitched	chr8	12607598	12616975	3	7594	13293.7729	527	1	LONRF1	MIR3926-2,MIR3926-1	LONRF1	527	1
2_MACS_peak_17199_lociStitched	chr2	85196168	85203386	2	5263	13281.8418	528	1	KCMF1		KCMF1	528	1
6_MACS_peak_33799_lociStitched	chr9	127019785	127038130	6	12011	13272.6075	529	1	NEK6	NEK6	NEK6	529	1
3_MACS_peak_12114_lociStitched	chr16	87416085	87428187	3	7220	13246.8492	530	1	MAP1LC3B,FBXO31		FBXO31	530	1
2_MACS_peak_26033_lociStitched	chr5	68664056	68672530	2	7705	13240.625	531	1	RAD17,TAF9	MARVELD2,CCDC125	RAD17	531	1
2_MACS_peak_21072_lociStitched	chr22	38898728	38903457	2	4547	13237.4168	532	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	532	1
2_MACS_peak_6444_lociStitched	chr12	14920466	14928515	2	6836	13234.1658	533	1	H2AFJ,HIST4H4	C12orf60,WBP11,C12orf69	HIST4H4	533	1
1_MACS_peak_22567_lociStitched	chr3	101291576	101294868	1	3293	13232.194	534	1	PCNP	RG9MTD1	PCNP	534	1
10_MACS_peak_16182_lociStitched	chr2	27374686	27393590	10	13247	13230.9096	535	1	TCF23	ABHD1,C2orf28,CAD,CGREF1,PREB,C2orf53,SLC5A6	TCF23	535	1
1_MACS_peak_311_lociStitched	chr1	22105552	22110609	1	5058	13209.8954	536	1	USP48	LDLRAD2	USP48	536	1
2_MACS_peak_18706_lociStitched	chr2	198360233	198367449	2	6207	13203.1152	537	1	HSPE1,HSPD1	COQ10B,MOBKL3	HSPD1	537	1
3_MACS_peak_18801_lociStitched	chr2	203129375	203137546	3	7140	13202.7018	538	1	NOP58	SNORD70,SNORD11B,SNORD11,SUMO1	NOP58	538	1
4_MACS_peak_30303_lociStitched	chr7	78113067	78127871	4	13130	13188.8836	539	1	MAGI2		RPL13AP17	539	1
3_MACS_peak_2352_lociStitched	chr1	167596667	167606946	3	9030	13168.4269	540	1	RCSD1		RCSD1	540	1
2_MACS_peak_17399_lociStitched	chr2	99951562	99955558	2	3997	13122.864	541	1	EIF5B,TXNDC9	LYG1	EIF5B	541	1
2_MACS_peak_47_lociStitched	chr1	1706862	1714735	2	7645	13120.3545	542	1	NADK	SLC35E2,NADK	NADK	542	1
1_MACS_peak_29227_lociStitched	chr6	143264219	143269664	1	5446	13117.005	543	1	HIVEP2		HIVEP2	543	1
2_MACS_peak_14348_lociStitched	chr18	77438518	77448077	2	7338	13110.1685	544	1	CTDP1		CTDP1	544	1
3_MACS_peak_32985_lociStitched	chr9	35066673	35073937	3	7148	13078.832	545	1	VCP,FANCG	C9orf131,PIGO,STOML2,KIAA1539	VCP	545	1
1_MACS_peak_19051_lociStitched	chr2	230784360	230788360	1	4001	13062.8	546	1	FBXO36,TRIP12		TRIP12	546	1
2_MACS_peak_2389_lociStitched	chr1	171453586	171457934	2	3835	13060.0876	547	1	BAT2L2		BAT2L2	547	1
2_MACS_peak_27619_lociStitched	chr6	16759036	16764153	2	5116	13044.2564	548	1	ATXN1		ATXN1	548	1
1_MACS_peak_18062_lociStitched	chr2	160468447	160473817	1	5371	13038.36	549	1	BAZ2B		BAZ2B	549	1
3_MACS_peak_23644_lociStitched	chr3	176908902	176920031	3	6623	13037.6235	550	1	TBL1XR1		TBL1XR1	550	1
9_MACS_peak_23395_lociStitched	chr3	156260640	156277079	9	9575	13029.5514	551	1	SSR3		SSR3	551	1
1_MACS_peak_3304_lociStitched	chr1	235489336	235493506	1	4171	13024.161	552	1	GGPS1,ARID4B	TBCE	ARID4B	552	1
1_MACS_peak_30892_lociStitched	chr7	130789118	130796182	1	7065	13010.4752	553	1	MKLN1,FLJ43663		FLJ43663	553	1
2_MACS_peak_9752_lociStitched	chr15	40387160	40392763	2	5596	12978.7892	554	1	BMF		BMF	554	1
3_MACS_peak_2573_lociStitched	chr1	181095468	181105200	3	8007	12976.6488	555	1		IER5	IER5	555	1
1_MACS_peak_27138_lociStitched	chr5	162929828	162937205	1	7378	12959.9136	556	1	MAT2B	HMMR,NUDCD2	MAT2B	556	1
2_MACS_peak_27299_lociStitched	chr5	179243930	179250199	2	5630	12956.1423	557	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	557	1
2_MACS_peak_1738_lociStitched	chr1	145434437	145443492	2	9050	12944.1225	558	1	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	558	1
2_MACS_peak_13280_lociStitched	chr17	57695385	57700809	2	5158	12897.7296	559	1	CLTC		CLTC	559	1
7_MACS_peak_415_lociStitched	chr1	26436801	26453558	7	11002	12876.0788	560	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	560	1
2_MACS_peak_1181_lociStitched	chr1	84459568	84467784	2	7811	12875.2936	561	1	TTLL7		TTLL7	561	1
2_MACS_peak_6641_lociStitched	chr12	31736630	31745489	2	8824	12862.3821	562	1	DENND5B		DENND5B	562	1
1_MACS_peak_17811_lociStitched	chr2	136870051	136877397	1	7347	12859.9076	563	1	CXCR4		CXCR4	563	1
4_MACS_peak_34010_lociStitched	chr9	134494673	134506972	4	8764	12826.6271	564	1	RAPGEF1		RAPGEF1	564	1
1_MACS_peak_28627_lociStitched	chr6	89788862	89793444	1	4583	12814.0212	565	1	PNRC1	SRSF12	PNRC1	565	1
1_MACS_peak_22987_lociStitched	chr3	127769839	127774769	1	4931	12811.591	566	1	SEC61A1		SEC61A1	566	1
3_MACS_peak_30603_lociStitched	chr7	104579122	104587251	3	7116	12803.9879	567	1		LOC723809	LOC723809	567	1
3_MACS_peak_17337_lociStitched	chr2	97192745	97205334	3	6356	12799.2363	568	1	ARID5A	NEURL3	ARID5A	568	1
2_MACS_peak_20495_lociStitched	chr21	44725829	44734833	2	8107	12796.4848	569	1			SIK1	569	1
5_MACS_peak_34000_lociStitched	chr9	134268316	134279592	5	7541	12781.346	570	1		BAT2L1	BAT2L1	570	1
1_MACS_peak_2493_lociStitched	chr1	178693681	178699448	1	5768	12776.7885	571	1	RALGPS2		RALGPS2	571	1
1_MACS_peak_25258_lociStitched	chr4	153451785	153460467	1	8683	12766.0128	572	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	572	1
1_MACS_peak_9993_lociStitched	chr15	52310872	52315013	1	4142	12761.7338	573	1	MAPK6	LEO1	MAPK6	573	1
2_MACS_peak_23352_lociStitched	chr3	151985587	151993264	2	6628	12754.5678	574	1	MBNL1,LOC401093	MBNL1	LOC401093	574	1
9_MACS_peak_19512_lociStitched	chr20	30292952	30311896	9	12503	12741.7344	575	1	BCL2L1	TPX2	BCL2L1	575	1
5_MACS_peak_26714_lociStitched	chr5	133977086	133987651	5	8811	12738.2205	576	1	SEC24A	SAR1B	SEC24A	576	1
2_MACS_peak_32898_lociStitched	chr9	29789740	29797615	2	7436	12735.45	577	1			MIR873	577	1
4_MACS_peak_13583_lociStitched	chr17	74486403	74498311	4	9312	12734.4152	578	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	578	1
2_MACS_peak_33828_lociStitched	chr9	127997156	128004928	2	7743	12733.6448	579	1	HSPA5	RABEPK,GAPVD1,PPP6C	HSPA5	579	1
4_MACS_peak_34043_lociStitched	chr9	135989712	136001881	4	7516	12725.1233	580	1	RALGDS	CELP,GBGT1	RALGDS	580	1
1_MACS_peak_22730_lociStitched	chr3	112278351	112282592	1	4242	12718.759	581	1	SLC35A5,ATG3		ATG3	581	1
1_MACS_peak_8387_lociStitched	chr13	50695971	50700982	1	5012	12714.9114	582	1	DLEU2	DLEU1,ST13P4	DLEU2	582	1
2_MACS_peak_18500_lociStitched	chr2	187348706	187358733	2	7291	12670.1172	583	1	ZC3H15		ZC3H15	583	1
2_MACS_peak_13861_lociStitched	chr18	9135463	9142258	2	6400	12665.2005	584	1	ANKRD12	NDUFV2	ANKRD12	584	1
1_MACS_peak_230_lociStitched	chr1	15849930	15854556	1	4627	12662.2872	585	1	DNAJC16,CASP9	CELA2B	CASP9	585	1
1_MACS_peak_12442_lociStitched	chr17	8149550	8153540	1	3991	12660.27	586	1	PFAS,C17orf68	RANGRF,AURKB,C17orf44,SLC25A35	C17orf68	586	1
2_MACS_peak_15641_lociStitched	chr19	49998861	50005641	2	6779	12656.226	587	1	RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,FCGRT,RCN3,PIH1D1	SNORD35B	587	1
