GENE_ID	locusLine	bin_1_KMS11_jia.bam
4_MACS_peak_14387_lociStitched	chr2(.):43520446-43541181	0.8
2_MACS_peak_14391_lociStitched	chr2(.):43558051-43570926	1.4815
1_MACS_peak_14393_lociStitched	chr2(.):43587765-43589445	0.5511
1_MACS_peak_14394_lociStitched	chr2(.):43602308-43604088	0.6476
1_MACS_peak_14395_lociStitched	chr2(.):43613287-43616056	1.7326
1_MACS_peak_14396_lociStitched	chr2(.):43627640-43636978	1.7323
1_MACS_peak_14397_lociStitched	chr2(.):43647344-43658127	1.6697
1_MACS_peak_14398_lociStitched	chr2(.):43687728-43690206	0.947
2_MACS_peak_14399_lociStitched	chr2(.):43739867-43747896	0.2502
1_MACS_peak_14401_lociStitched	chr2(.):43822270-43823789	1.171
1_MACS_peak_14402_lociStitched	chr2(.):44222205-44224058	1.8713
1_MACS_peak_14403_lociStitched	chr2(.):44314402-44315144	0.5336
2_MACS_peak_14404_lociStitched	chr2(.):44394465-44397574	1.7843
1_MACS_peak_14406_lociStitched	chr2(.):44417974-44419134	0.4803
1_MACS_peak_14407_lociStitched	chr2(.):44587796-44590174	1.9538
1_MACS_peak_14408_lociStitched	chr2(.):44843508-44844550	0.5383
1_MACS_peak_14409_lociStitched	chr2(.):44900580-44903533	1.4874
2_MACS_peak_14410_lociStitched	chr2(.):44934863-44941289	0.4841
1_MACS_peak_14412_lociStitched	chr2(.):44948752-44950122	0.5281
1_MACS_peak_14413_lociStitched	chr2(.):45639223-45641619	1.1238
1_MACS_peak_14414_lociStitched	chr2(.):45666318-45668700	1.1428
1_MACS_peak_14415_lociStitched	chr2(.):45781126-45782776	0.6958
1_MACS_peak_14416_lociStitched	chr2(.):45795099-45796012	0.5216
1_MACS_peak_14417_lociStitched	chr2(.):45837102-45839159	2.0139
1_MACS_peak_14418_lociStitched	chr2(.):45877209-45879124	0.8348
1_MACS_peak_14419_lociStitched	chr2(.):46413658-46415428	0.8064
1_MACS_peak_14420_lociStitched	chr2(.):46523758-46525362	0.5134
1_MACS_peak_14421_lociStitched	chr2(.):46704306-46705197	0.4076
1_MACS_peak_14422_lociStitched	chr2(.):46726697-46727599	0.8297
2_MACS_peak_14423_lociStitched	chr2(.):46768896-46777476	0.9102
3_MACS_peak_14425_lociStitched	chr2(.):46795325-46804741	0.8014
2_MACS_peak_14428_lociStitched	chr2(.):46843100-46845005	1.7031
2_MACS_peak_14430_lociStitched	chr2(.):46925141-46927242	1.6858
1_MACS_peak_14432_lociStitched	chr2(.):47142165-47143857	1.3288
2_MACS_peak_14433_lociStitched	chr2(.):47166962-47173658	1.3438
1_MACS_peak_14435_lociStitched	chr2(.):47208957-47215017	1.4291
2_MACS_peak_14436_lociStitched	chr2(.):47242999-47248711	0.6905
1_MACS_peak_14438_lociStitched	chr2(.):47265249-47266888	0.5318
1_MACS_peak_14439_lociStitched	chr2(.):47297437-47299546	0.6592
1_MACS_peak_14440_lociStitched	chr2(.):47401694-47404771	3.1491
1_MACS_peak_14441_lociStitched	chr2(.):47498993-47500586	1.0135
4_MACS_peak_14442_lociStitched	chr2(.):47526716-47550462	1.6759
1_MACS_peak_14446_lociStitched	chr2(.):47561211-47562323	0.4404
1_MACS_peak_14447_lociStitched	chr2(.):47595938-47597258	0.9699
1_MACS_peak_14448_lociStitched	chr2(.):47629482-47631378	1.6109
2_MACS_peak_14449_lociStitched	chr2(.):47735714-47740050	0.4273
2_MACS_peak_14451_lociStitched	chr2(.):47746657-47754829	0.9922
1_MACS_peak_14453_lociStitched	chr2(.):48009294-48011635	2.0081
1_MACS_peak_14454_lociStitched	chr2(.):48130540-48135062	2.8647
2_MACS_peak_14455_lociStitched	chr2(.):48333301-48339431	0.2586
1_MACS_peak_14457_lociStitched	chr2(.):48540398-48543963	2.6308
1_MACS_peak_14458_lociStitched	chr2(.):48583656-48585030	0.5645
1_MACS_peak_14459_lociStitched	chr2(.):48642799-48643938	0.5955
4_MACS_peak_14460_lociStitched	chr2(.):48660455-48677566	0.6813
1_MACS_peak_14464_lociStitched	chr2(.):49212268-49212922	0.4593
1_MACS_peak_14465_lociStitched	chr2(.):49342247-49344084	0.9262
1_MACS_peak_14466_lociStitched	chr2(.):50370998-50371815	0.9241
1_MACS_peak_14467_lociStitched	chr2(.):50378070-50378898	0.5111
2_MACS_peak_14468_lociStitched	chr2(.):50438713-50444132	0.6019
1_MACS_peak_14470_lociStitched	chr2(.):50541176-50543320	0.7097
1_MACS_peak_14471_lociStitched	chr2(.):50601471-50602482	0.3925
1_MACS_peak_14472_lociStitched	chr2(.):51738303-51739231	0.7436
1_MACS_peak_14473_lociStitched	chr2(.):52010124-52010759	0.4222
1_MACS_peak_14474_lociStitched	chr2(.):52571239-52571897	0.4508
1_MACS_peak_14475_lociStitched	chr2(.):52636136-52637265	0.9716
1_MACS_peak_14476_lociStitched	chr2(.):53161772-53163232	0.7184
1_MACS_peak_14477_lociStitched	chr2(.):53443672-53444983	0.6632
1_MACS_peak_14478_lociStitched	chr2(.):53494734-53495501	0.511
1_MACS_peak_14479_lociStitched	chr2(.):53977018-53978159	0.4936
1_MACS_peak_14480_lociStitched	chr2(.):53994096-53996311	1.9218
2_MACS_peak_14481_lociStitched	chr2(.):54010995-54015457	1.2469
1_MACS_peak_14483_lociStitched	chr2(.):54172274-54173850	0.6345
1_MACS_peak_14484_lociStitched	chr2(.):54196197-54199197	1.6415
1_MACS_peak_14485_lociStitched	chr2(.):54213635-54215569	0.6416
1_MACS_peak_14486_lociStitched	chr2(.):54240827-54241736	0.4108
4_MACS_peak_14487_lociStitched	chr2(.):54279421-54292132	0.8143
1_MACS_peak_14491_lociStitched	chr2(.):54341644-54343684	2.7146
1_MACS_peak_14492_lociStitched	chr2(.):54557275-54557944	0.8171
1_MACS_peak_14493_lociStitched	chr2(.):54683281-54685333	1.0084
2_MACS_peak_14494_lociStitched	chr2(.):54751210-54758447	0.7037
1_MACS_peak_14496_lociStitched	chr2(.):54784231-54788842	2.878
1_MACS_peak_14497_lociStitched	chr2(.):54795330-54800477	1.6744
1_MACS_peak_14498_lociStitched	chr2(.):54859854-54864535	2.2898
2_MACS_peak_14499_lociStitched	chr2(.):54949711-54952434	1.166
1_MACS_peak_14501_lociStitched	chr2(.):54981766-54985790	1.8115
1_MACS_peak_14502_lociStitched	chr2(.):54994659-54995821	0.4845
1_MACS_peak_14503_lociStitched	chr2(.):55172287-55173431	0.5497
1_MACS_peak_14504_lociStitched	chr2(.):55193253-55194405	0.5076
1_MACS_peak_14505_lociStitched	chr2(.):55203149-55205336	0.6907
1_MACS_peak_14506_lociStitched	chr2(.):55224933-55227955	0.7828
1_MACS_peak_14507_lociStitched	chr2(.):55236018-55238131	0.8388
2_MACS_peak_14508_lociStitched	chr2(.):55274949-55282622	1.6458
1_MACS_peak_14510_lociStitched	chr2(.):55289264-55292070	1.7946
1_MACS_peak_14511_lociStitched	chr2(.):55300373-55301574	0.6283
1_MACS_peak_14512_lociStitched	chr2(.):55345743-55346721	0.5323
1_MACS_peak_14513_lociStitched	chr2(.):55360426-55361902	0.7452
3_MACS_peak_14514_lociStitched	chr2(.):55385848-55396983	0.4347
1_MACS_peak_14517_lociStitched	chr2(.):55458636-55461226	3.2654
1_MACS_peak_14518_lociStitched	chr2(.):55472067-55473504	1.0852
1_MACS_peak_14519_lociStitched	chr2(.):55495300-55497118	1.6972
1_MACS_peak_14520_lociStitched	chr2(.):55508667-55510196	1.722
1_MACS_peak_14521_lociStitched	chr2(.):55588121-55589745	0.7942
1_MACS_peak_14522_lociStitched	chr2(.):55643609-55648401	1.3078
1_MACS_peak_14523_lociStitched	chr2(.):55656917-55659483	1.0302
1_MACS_peak_14524_lociStitched	chr2(.):55687049-55688737	0.7001
2_MACS_peak_14525_lociStitched	chr2(.):55843025-55846245	2.7792
1_MACS_peak_14527_lociStitched	chr2(.):55920014-55921647	0.9828
1_MACS_peak_14528_lociStitched	chr2(.):56020836-56021633	0.5229
1_MACS_peak_14529_lociStitched	chr2(.):56102551-56103901	0.5344
1_MACS_peak_14530_lociStitched	chr2(.):56327477-56329474	0.7201
1_MACS_peak_14531_lociStitched	chr2(.):56410858-56411585	0.4785
1_MACS_peak_14532_lociStitched	chr2(.):56980096-56982038	0.6934
1_MACS_peak_14533_lociStitched	chr2(.):57367360-57369467	0.6658
1_MACS_peak_14534_lociStitched	chr2(.):57442400-57444828	0.5244
1_MACS_peak_14535_lociStitched	chr2(.):57913946-57915127	0.637
1_MACS_peak_14536_lociStitched	chr2(.):58272640-58275332	1.8908
1_MACS_peak_14537_lociStitched	chr2(.):58290930-58291450	0.4043
1_MACS_peak_14538_lociStitched	chr2(.):58467699-58469124	1.727
1_MACS_peak_14539_lociStitched	chr2(.):58654719-58655819	0.809
1_MACS_peak_14540_lociStitched	chr2(.):58847567-58849953	1.0653
1_MACS_peak_14541_lociStitched	chr2(.):59091462-59094332	1.1165
1_MACS_peak_14542_lociStitched	chr2(.):59539529-59542125	0.8646
1_MACS_peak_14543_lociStitched	chr2(.):60415596-60417184	1.0636
1_MACS_peak_14544_lociStitched	chr2(.):60673178-60674746	0.5946
1_MACS_peak_14545_lociStitched	chr2(.):60776076-60783254	1.6911
1_MACS_peak_14546_lociStitched	chr2(.):60871419-60873078	1.4207
1_MACS_peak_14547_lociStitched	chr2(.):60903690-60907688	1.1758
1_MACS_peak_14548_lociStitched	chr2(.):60983247-60984513	1.6179
1_MACS_peak_14549_lociStitched	chr2(.):61033220-61034922	0.7186
1_MACS_peak_14550_lociStitched	chr2(.):61047961-61050762	0.7011
3_MACS_peak_14551_lociStitched	chr2(.):61061079-61069372	1.4246
1_MACS_peak_14554_lociStitched	chr2(.):61107667-61109590	2.4424
1_MACS_peak_14555_lociStitched	chr2(.):61219633-61221015	0.6103
1_MACS_peak_14556_lociStitched	chr2(.):61243242-61246115	2.7203
1_MACS_peak_14557_lociStitched	chr2(.):61292495-61294015	0.898
1_MACS_peak_14558_lociStitched	chr2(.):61371484-61372861	1.2231
1_MACS_peak_14559_lociStitched	chr2(.):61403556-61405401	2.5576
1_MACS_peak_14560_lociStitched	chr2(.):61696599-61699561	2.9015
1_MACS_peak_14561_lociStitched	chr2(.):61762861-61766944	3.9251
1_MACS_peak_14562_lociStitched	chr2(.):61897713-61899138	0.8442
2_MACS_peak_14563_lociStitched	chr2(.):61921275-61922694	0.8312
1_MACS_peak_14565_lociStitched	chr2(.):61990468-61992139	1.5937
1_MACS_peak_14566_lociStitched	chr2(.):62080105-62082850	1.5174
1_MACS_peak_14567_lociStitched	chr2(.):62114559-62116503	2.6928
1_MACS_peak_14568_lociStitched	chr2(.):62132333-62133670	1.1333
2_MACS_peak_14569_lociStitched	chr2(.):62277485-62282373	0.3903
1_MACS_peak_14571_lociStitched	chr2(.):62422506-62425127	1.7709
1_MACS_peak_14572_lociStitched	chr2(.):62491771-62492420	0.4263
1_MACS_peak_14573_lociStitched	chr2(.):62531931-62535218	1.4975
1_MACS_peak_14574_lociStitched	chr2(.):62641457-62642954	0.6649
1_MACS_peak_14575_lociStitched	chr2(.):62683837-62684732	0.6454
1_MACS_peak_14576_lociStitched	chr2(.):62694004-62696145	0.927
1_MACS_peak_14577_lociStitched	chr2(.):62931598-62933873	1.5425
2_MACS_peak_14578_lociStitched	chr2(.):63276771-63278715	1.144
1_MACS_peak_14580_lociStitched	chr2(.):63814698-63819511	1.3039
1_MACS_peak_14581_lociStitched	chr2(.):63855747-63856461	0.4438
1_MACS_peak_14582_lociStitched	chr2(.):64067288-64069610	2.5988
1_MACS_peak_14583_lociStitched	chr2(.):64204602-64205921	0.5828
1_MACS_peak_14584_lociStitched	chr2(.):64244595-64248098	2.6801
1_MACS_peak_14585_lociStitched	chr2(.):64262235-64263809	0.6887
1_MACS_peak_14586_lociStitched	chr2(.):64340848-64341963	0.4975
1_MACS_peak_14587_lociStitched	chr2(.):64368679-64371599	1.5915
1_MACS_peak_14588_lociStitched	chr2(.):64406626-64407668	0.4708
1_MACS_peak_14589_lociStitched	chr2(.):64430565-64432187	1.318
1_MACS_peak_14590_lociStitched	chr2(.):64439813-64442821	1.1336
1_MACS_peak_14591_lociStitched	chr2(.):64455069-64456076	0.7659
1_MACS_peak_14592_lociStitched	chr2(.):64487295-64488805	0.7403
1_MACS_peak_14593_lociStitched	chr2(.):64499079-64501508	0.8965
1_MACS_peak_14594_lociStitched	chr2(.):64680647-64682420	1.5761
3_MACS_peak_14595_lociStitched	chr2(.):64704560-64713775	0.4624
1_MACS_peak_14598_lociStitched	chr2(.):64749640-64753058	1.7628
2_MACS_peak_14599_lociStitched	chr2(.):64809435-64815020	0.4268
1_MACS_peak_14601_lociStitched	chr2(.):64827959-64829772	0.8374
1_MACS_peak_14602_lociStitched	chr2(.):64836031-64837227	0.8596
1_MACS_peak_14603_lociStitched	chr2(.):64843678-64845026	0.7069
2_MACS_peak_14604_lociStitched	chr2(.):64862752-64872808	0.771
2_MACS_peak_14606_lociStitched	chr2(.):64879024-64882267	2.6311
1_MACS_peak_14608_lociStitched	chr2(.):64893434-64895482	1.458
2_MACS_peak_14609_lociStitched	chr2(.):64952687-64958513	0.6858
1_MACS_peak_14611_lociStitched	chr2(.):64976977-64979743	2.2623
1_MACS_peak_14612_lociStitched	chr2(.):64993270-64996024	2.3636
2_MACS_peak_14613_lociStitched	chr2(.):65086047-65092998	0.4524
1_MACS_peak_14615_lociStitched	chr2(.):65140497-65146589	2.2075
3_MACS_peak_14616_lociStitched	chr2(.):65159029-65175483	1.7988
1_MACS_peak_14619_lociStitched	chr2(.):65205888-65206835	0.4021
1_MACS_peak_14620_lociStitched	chr2(.):65214621-65218691	2.7971
2_MACS_peak_14621_lociStitched	chr2(.):65254883-65261138	2.1622
3_MACS_peak_14623_lociStitched	chr2(.):65279479-65284747	0.7956
1_MACS_peak_14626_lociStitched	chr2(.):65291913-65293143	0.8384
1_MACS_peak_14627_lociStitched	chr2(.):65355909-65358486	1.9027
1_MACS_peak_14628_lociStitched	chr2(.):65441380-65442982	0.7802
1_MACS_peak_14629_lociStitched	chr2(.):65453900-65456374	2.2283
1_MACS_peak_14630_lociStitched	chr2(.):65527326-65529083	0.9365
1_MACS_peak_14631_lociStitched	chr2(.):65583833-65587713	1.1472
2_MACS_peak_14632_lociStitched	chr2(.):65609245-65619553	1.4782
2_MACS_peak_14634_lociStitched	chr2(.):65657420-65664874	1.8214
1_MACS_peak_14636_lociStitched	chr2(.):65831626-65834824	1.4622
1_MACS_peak_14637_lociStitched	chr2(.):65892783-65894106	0.5411
1_MACS_peak_14638_lociStitched	chr2(.):66147863-66150558	1.051
1_MACS_peak_14639_lociStitched	chr2(.):66156874-66157606	0.5269
1_MACS_peak_14640_lociStitched	chr2(.):66660060-66664610	2.2269
2_MACS_peak_14641_lociStitched	chr2(.):66691593-66698694	0.7612
1_MACS_peak_14643_lociStitched	chr2(.):66780198-66781558	0.4705
1_MACS_peak_14644_lociStitched	chr2(.):67623894-67625580	2.1731
1_MACS_peak_14645_lociStitched	chr2(.):67689607-67693517	1.0884
1_MACS_peak_14646_lociStitched	chr2(.):67843458-67844170	0.3464
1_MACS_peak_14647_lociStitched	chr2(.):67858498-67859344	0.3477
1_MACS_peak_14648_lociStitched	chr2(.):68258918-68259958	0.5318
1_MACS_peak_14649_lociStitched	chr2(.):68289264-68290720	1.4618
1_MACS_peak_14650_lociStitched	chr2(.):68347944-68349144	0.4598
1_MACS_peak_14651_lociStitched	chr2(.):68383681-68386118	2.1843
1_MACS_peak_14652_lociStitched	chr2(.):68429985-68432238	1.2679
1_MACS_peak_14653_lociStitched	chr2(.):68477604-68481315	2.5606
1_MACS_peak_14654_lociStitched	chr2(.):68517019-68519438	1.4055
2_MACS_peak_14655_lociStitched	chr2(.):68584634-68591037	0.4873
1_MACS_peak_14657_lociStitched	chr2(.):68613906-68616449	1.2987
4_MACS_peak_14658_lociStitched	chr2(.):68638520-68656285	0.634
1_MACS_peak_14662_lociStitched	chr2(.):68667202-68669121	1.6357
1_MACS_peak_14663_lociStitched	chr2(.):68692478-68695557	1.4199
1_MACS_peak_14664_lociStitched	chr2(.):68821901-68822572	0.5813
1_MACS_peak_14665_lociStitched	chr2(.):68906571-68907170	0.6115
3_MACS_peak_14666_lociStitched	chr2(.):68941762-68955188	0.4101
2_MACS_peak_14669_lociStitched	chr2(.):68989535-68996270	1.6415
3_MACS_peak_14671_lociStitched	chr2(.):69056061-69065275	0.2926
1_MACS_peak_14674_lociStitched	chr2(.):69134402-69137087	1.815
1_MACS_peak_14675_lociStitched	chr2(.):69612612-69615121	1.5088
1_MACS_peak_14676_lociStitched	chr2(.):69663345-69665292	2.0751
1_MACS_peak_14677_lociStitched	chr2(.):69717120-69719667	0.6408
1_MACS_peak_14678_lociStitched	chr2(.):69808421-69810921	1.0004
2_MACS_peak_14679_lociStitched	chr2(.):69869587-69876730	1.593
1_MACS_peak_14681_lociStitched	chr2(.):69944551-69945819	0.5433
1_MACS_peak_14682_lociStitched	chr2(.):69968484-69969906	1.308
1_MACS_peak_14683_lociStitched	chr2(.):70016449-70018130	0.8609
1_MACS_peak_14684_lociStitched	chr2(.):70025414-70027068	0.756
1_MACS_peak_14685_lociStitched	chr2(.):70055786-70057903	1.3814
1_MACS_peak_14686_lociStitched	chr2(.):70120445-70121795	0.9799
2_MACS_peak_14687_lociStitched	chr2(.):70140678-70143295	1.8455
1_MACS_peak_14689_lociStitched	chr2(.):70256447-70257864	0.5846
2_MACS_peak_14690_lociStitched	chr2(.):70295071-70298803	0.8628
1_MACS_peak_14692_lociStitched	chr2(.):70312549-70317389	5.284
5_MACS_peak_14693_lociStitched	chr2(.):70335398-70360739	0.4898
2_MACS_peak_14698_lociStitched	chr2(.):70368444-70371558	2.584
1_MACS_peak_14700_lociStitched	chr2(.):70386379-70389578	1.6373
1_MACS_peak_14701_lociStitched	chr2(.):70407738-70409327	0.8511
1_MACS_peak_14702_lociStitched	chr2(.):70416818-70418782	2.5059
1_MACS_peak_14703_lociStitched	chr2(.):70463452-70464285	0.4425
1_MACS_peak_14704_lociStitched	chr2(.):70473953-70477124	2.3126
1_MACS_peak_14705_lociStitched	chr2(.):70484197-70486140	1.161
1_MACS_peak_14706_lociStitched	chr2(.):70519684-70521663	2.1881
1_MACS_peak_14707_lociStitched	chr2(.):70528028-70529398	2.175
1_MACS_peak_14708_lociStitched	chr2(.):70706481-70708824	1.1019
1_MACS_peak_14709_lociStitched	chr2(.):70779938-70782379	1.6339
1_MACS_peak_14710_lociStitched	chr2(.):70799297-70802549	0.6737
2_MACS_peak_14711_lociStitched	chr2(.):70841998-70847861	1.0635
1_MACS_peak_14713_lociStitched	chr2(.):70866609-70867635	0.6694
1_MACS_peak_14714_lociStitched	chr2(.):70913118-70915395	0.8812
1_MACS_peak_14715_lociStitched	chr2(.):70993441-70995874	2.2407
1_MACS_peak_14716_lociStitched	chr2(.):71114317-71115617	0.863
1_MACS_peak_14717_lociStitched	chr2(.):71203997-71204767	0.542
2_MACS_peak_14718_lociStitched	chr2(.):71221040-71228567	0.4098
2_MACS_peak_14720_lociStitched	chr2(.):71294643-71299875	0.8798
1_MACS_peak_14722_lociStitched	chr2(.):71356226-71358645	2.6565
1_MACS_peak_14723_lociStitched	chr2(.):71453381-71454370	0.8988
1_MACS_peak_14724_lociStitched	chr2(.):71503063-71504609	1.1234
1_MACS_peak_14725_lociStitched	chr2(.):71558780-71560027	2.507
1_MACS_peak_14726_lociStitched	chr2(.):71644043-71645372	0.7712
2_MACS_peak_14727_lociStitched	chr2(.):73052408-73057666	0.2503
1_MACS_peak_14729_lociStitched	chr2(.):73114449-73115127	0.9972
1_MACS_peak_14730_lociStitched	chr2(.):73142997-73144572	0.4269
1_MACS_peak_14731_lociStitched	chr2(.):73297278-73299383	1.8521
1_MACS_peak_14732_lociStitched	chr2(.):73339695-73341032	0.7961
1_MACS_peak_14733_lociStitched	chr2(.):73440739-73442282	1.3959
1_MACS_peak_14734_lociStitched	chr2(.):73459704-73462532	1.6535
1_MACS_peak_14735_lociStitched	chr2(.):73510678-73512562	1.0558
1_MACS_peak_14736_lociStitched	chr2(.):73612008-73614351	1.6383
2_MACS_peak_14737_lociStitched	chr2(.):73963731-73965209	0.9439
1_MACS_peak_14739_lociStitched	chr2(.):74006244-74007424	1.4428
1_MACS_peak_14740_lociStitched	chr2(.):74055995-74057014	1.3864
2_MACS_peak_14741_lociStitched	chr2(.):74153220-74154890	1.4678
1_MACS_peak_14743_lociStitched	chr2(.):74197502-74198886	0.5997
1_MACS_peak_14744_lociStitched	chr2(.):74211335-74213477	2.9677
1_MACS_peak_14745_lociStitched	chr2(.):74247367-74249178	0.7486
2_MACS_peak_14746_lociStitched	chr2(.):74257566-74265281	1.2754
1_MACS_peak_14748_lociStitched	chr2(.):74346817-74348359	2.5758
1_MACS_peak_14749_lociStitched	chr2(.):74373965-74375695	1.623
2_MACS_peak_14750_lociStitched	chr2(.):74404669-74409931	1.3093
3_MACS_peak_14752_lociStitched	chr2(.):74424920-74441005	1.1013
1_MACS_peak_14755_lociStitched	chr2(.):74517715-74518672	0.7421
1_MACS_peak_14756_lociStitched	chr2(.):74618151-74619705	2.0839
1_MACS_peak_14757_lociStitched	chr2(.):74647877-74649702	1.448
1_MACS_peak_14758_lociStitched	chr2(.):74667064-74668156	0.6024
4_MACS_peak_14759_lociStitched	chr2(.):74681571-74700704	0.7469
1_MACS_peak_14763_lociStitched	chr2(.):74708875-74711023	2.7085
2_MACS_peak_14764_lociStitched	chr2(.):74729681-74735557	0.9342
1_MACS_peak_14766_lociStitched	chr2(.):74755656-74758740	2.5449
1_MACS_peak_14767_lociStitched	chr2(.):74780887-74782296	1.1655
1_MACS_peak_14768_lociStitched	chr2(.):74881340-74881943	0.6468
2_MACS_peak_14769_lociStitched	chr2(.):74934427-74943029	0.644
2_MACS_peak_14771_lociStitched	chr2(.):74959685-74961084	0.5233
2_MACS_peak_14773_lociStitched	chr2(.):75060525-75063114	1.5675
1_MACS_peak_14775_lociStitched	chr2(.):75185010-75186354	2.2059
2_MACS_peak_14776_lociStitched	chr2(.):75560602-75565502	0.4527
1_MACS_peak_14778_lociStitched	chr2(.):75787637-75788293	0.486
1_MACS_peak_14779_lociStitched	chr2(.):75873362-75875080	1.8591
1_MACS_peak_14780_lociStitched	chr2(.):75936314-75938828	1.7451
1_MACS_peak_14781_lociStitched	chr2(.):76026161-76029998	1.6993
1_MACS_peak_14782_lociStitched	chr2(.):76234845-76235869	0.4661
1_MACS_peak_14783_lociStitched	chr2(.):76535392-76536090	0.4761
1_MACS_peak_14784_lociStitched	chr2(.):76811313-76812373	0.3974
1_MACS_peak_14785_lociStitched	chr2(.):77471784-77473664	0.4842
1_MACS_peak_14786_lociStitched	chr2(.):79739662-79740440	0.3879
1_MACS_peak_14787_lociStitched	chr2(.):79830917-79833168	0.9087
1_MACS_peak_14788_lociStitched	chr2(.):80181103-80183767	0.782
3_MACS_peak_14789_lociStitched	chr2(.):80432079-80435550	0.392
3_MACS_peak_14792_lociStitched	chr2(.):80751936-80757801	0.4482
1_MACS_peak_14795_lociStitched	chr2(.):80941043-80944227	1.2212
1_MACS_peak_14796_lociStitched	chr2(.):80962261-80966111	2.2267
1_MACS_peak_14797_lociStitched	chr2(.):80974379-80977820	1.0336
1_MACS_peak_14798_lociStitched	chr2(.):81016578-81018530	0.7791
1_MACS_peak_14799_lociStitched	chr2(.):81058205-81059174	0.6123
1_MACS_peak_14800_lociStitched	chr2(.):81079341-81080046	0.4881
1_MACS_peak_14801_lociStitched	chr2(.):81899615-81900255	0.4392
2_MACS_peak_14802_lociStitched	chr2(.):81917489-81920661	0.427
1_MACS_peak_14804_lociStitched	chr2(.):84685567-84687383	1.7365
1_MACS_peak_14805_lociStitched	chr2(.):84738247-84739054	0.4992
1_MACS_peak_14806_lociStitched	chr2(.):85043485-85045260	0.5495
1_MACS_peak_14807_lociStitched	chr2(.):85107726-85108932	0.5994
1_MACS_peak_14808_lociStitched	chr2(.):85115467-85116521	0.6218
1_MACS_peak_14809_lociStitched	chr2(.):85131769-85134440	2.3958
2_MACS_peak_14810_lociStitched	chr2(.):85151106-85154465	1.073
1_MACS_peak_14812_lociStitched	chr2(.):85165250-85168328	2.4068
1_MACS_peak_14813_lociStitched	chr2(.):85184328-85186996	1.1344
1_MACS_peak_14814_lociStitched	chr2(.):85195689-85200570	3.2255
1_MACS_peak_14815_lociStitched	chr2(.):85359965-85361055	0.4495
2_MACS_peak_14816_lociStitched	chr2(.):85534297-85538446	1.0941
2_MACS_peak_14818_lociStitched	chr2(.):85553220-85559109	1.4091
1_MACS_peak_14820_lociStitched	chr2(.):85580598-85582687	1.6573
4_MACS_peak_14821_lociStitched	chr2(.):85636942-85651600	0.4693
1_MACS_peak_14825_lociStitched	chr2(.):85664163-85665775	1.7239
1_MACS_peak_14826_lociStitched	chr2(.):85764489-85768228	4.6519
1_MACS_peak_14827_lociStitched	chr2(.):85787794-85789481	2.1038
1_MACS_peak_14828_lociStitched	chr2(.):85804477-85805727	0.8629
2_MACS_peak_14829_lociStitched	chr2(.):85821878-85830748	0.4727
2_MACS_peak_14831_lociStitched	chr2(.):85838514-85844022	0.6497
1_MACS_peak_14833_lociStitched	chr2(.):85855288-85856791	1.1718
2_MACS_peak_14834_lociStitched	chr2(.):85869036-85870703	0.5346
1_MACS_peak_14836_lociStitched	chr2(.):85911660-85912829	0.5591
1_MACS_peak_14837_lociStitched	chr2(.):86054643-86055221	0.5383
3_MACS_peak_14838_lociStitched	chr2(.):86079488-86090771	0.7841
1_MACS_peak_14841_lociStitched	chr2(.):86114407-86117732	2.1993
2_MACS_peak_14842_lociStitched	chr2(.):86188373-86192219	1.1556
1_MACS_peak_14844_lociStitched	chr2(.):86219654-86228519	2.4073
2_MACS_peak_14845_lociStitched	chr2(.):86261260-86276116	1.9827
4_MACS_peak_14847_lociStitched	chr2(.):86290691-86308073	0.4423
1_MACS_peak_14851_lociStitched	chr2(.):86331948-86334714	2.2735
3_MACS_peak_14852_lociStitched	chr2(.):86421456-86430364	1.0324
2_MACS_peak_14855_lociStitched	chr2(.):86449925-86453621	0.925
2_MACS_peak_14857_lociStitched	chr2(.):86470709-86478475	0.897
1_MACS_peak_14859_lociStitched	chr2(.):86513044-86514367	0.7083
1_MACS_peak_14860_lociStitched	chr2(.):86563527-86565452	1.7865
2_MACS_peak_14861_lociStitched	chr2(.):86667149-86673369	1.3906
1_MACS_peak_14863_lociStitched	chr2(.):86789369-86791229	2.7894
1_MACS_peak_14864_lociStitched	chr2(.):86810739-86811915	0.6288
1_MACS_peak_14865_lociStitched	chr2(.):86843643-86851621	1.6469
1_MACS_peak_14866_lociStitched	chr2(.):86946266-86949868	2.0044
1_MACS_peak_14867_lociStitched	chr2(.):87034170-87036440	2.7665
4_MACS_peak_14868_lociStitched	chr2(.):87058195-87084759	1.7544
1_MACS_peak_14872_lociStitched	chr2(.):87112956-87114068	0.4765
1_MACS_peak_14873_lociStitched	chr2(.):87123391-87125429	0.8114
1_MACS_peak_14874_lociStitched	chr2(.):87213366-87216140	1.117
1_MACS_peak_14875_lociStitched	chr2(.):87301049-87304620	2.0585
1_MACS_peak_14876_lociStitched	chr2(.):87491071-87491959	0.4831
1_MACS_peak_14877_lociStitched	chr2(.):87538490-87539415	0.5369
1_MACS_peak_14878_lociStitched	chr2(.):87575157-87576530	0.6304
1_MACS_peak_14879_lociStitched	chr2(.):87754277-87757163	2.1879
2_MACS_peak_14880_lociStitched	chr2(.):87768335-87776063	0.4899
1_MACS_peak_14882_lociStitched	chr2(.):87782740-87787597	1.26
1_MACS_peak_14883_lociStitched	chr2(.):87795717-87799638	1.0451
