#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isSuper
2_MACS_peak_2046_lociStitched	chr1	161694880	161700905	2	4691	24476.5625	612	1
1_MACS_peak_3936_lociStitched	chr10	101379127	101382215	1	3089	24476.1056	613	1
1_MACS_peak_1454_lociStitched	chr1	113160492	113164768	1	4277	24461.7132	614	1
4_MACS_peak_27223_lociStitched	chr8	12366200	12382247	4	10484	24455.628	615	1
1_MACS_peak_18143_lociStitched	chr20	61369609	61373377	1	3769	24446.0304	616	1
1_MACS_peak_1583_lociStitched	chr1	143911726	143916477	1	4752	24437.7187	617	1
1_MACS_peak_3111_lociStitched	chr10	11216999	11223314	1	6316	24430.209	618	1
1_MACS_peak_17599_lociStitched	chr20	30945001	30947784	1	2784	24411.3628	619	1
1_MACS_peak_17177_lociStitched	chr2	232476706	232480748	1	4043	24383.365	620	1
1_MACS_peak_2938_lociStitched	chr1	244995960	244999818	1	3859	24379.0878	621	1
5_MACS_peak_30124_lociStitched	chrX	48768128	48782059	5	11707	24362.5328	622	1
1_MACS_peak_3209_lociStitched	chr10	17268664	17273332	1	4669	24272.1996	623	1
3_MACS_peak_4474_lociStitched	chr11	8703231	8711189	3	6620	24265.5336	624	1
1_MACS_peak_1615_lociStitched	chr1	145434366	145441081	1	6716	24239.1355	625	1
1_MACS_peak_2703_lociStitched	chr1	226127477	226133874	1	6398	24227.9978	626	1
1_MACS_peak_1611_lociStitched	chr1	145208311	145210774	1	2464	24220.6494	627	1
1_MACS_peak_26447_lociStitched	chr7	92461102	92466549	1	5448	24217.9067	628	1
2_MACS_peak_11782_lociStitched	chr17	29636581	29648906	2	12262	24202.6025	629	1
1_MACS_peak_4491_lociStitched	chr11	9779279	9782376	1	3098	24174.2529	630	1
2_MACS_peak_12937_lociStitched	chr18	9060468	9074464	2	11224	24171.092	631	1
1_MACS_peak_17888_lociStitched	chr20	44562207	44564566	1	2360	24168.6627	632	1
1_MACS_peak_28261_lociStitched	chr8	125485529	125488464	1	2936	24152.9955	633	1
3_MACS_peak_14988_lociStitched	chr19	56151779	56167989	3	8611	24141.553	634	1
1_MACS_peak_8385_lociStitched	chr14	81421100	81427769	1	6670	24111.7695	635	1
1_MACS_peak_23081_lociStitched	chr5	107716142	107718975	1	2834	24073.1342	636	1
1_MACS_peak_1616_lociStitched	chr1	145448548	145457356	1	8809	24066.0984	637	1
1_MACS_peak_28087_lociStitched	chr8	103874022	103877580	1	3559	24063.4656	638	1
1_MACS_peak_17975_lociStitched	chr20	48806502	48810266	1	3765	24060.2408	639	1
1_MACS_peak_10501_lociStitched	chr16	28833223	28836295	1	3073	24050.0736	640	1
1_MACS_peak_27415_lociStitched	chr8	29385516	29390450	1	4935	24041.9018	641	1
1_MACS_peak_13400_lociStitched	chr18	72263644	72266527	1	2884	24020.5794	642	1
3_MACS_peak_14072_lociStitched	chr19	16474976	16484537	3	8485	24013.4076	643	1
2_MACS_peak_15618_lociStitched	chr2	47204843	47214526	2	7706	24012.8717	644	1
4_MACS_peak_14056_lociStitched	chr19	16221442	16231821	4	8649	24007.6649	645	1
2_MACS_peak_4078_lociStitched	chr10	112255124	112264741	2	9610	24005.9554	646	1
2_MACS_peak_22559_lociStitched	chr5	32206004	32212507	2	6422	24005.1742	647	1
1_MACS_peak_27553_lociStitched	chr8	42395755	42398215	1	2461	23990.412	648	1
1_MACS_peak_13327_lociStitched	chr18	56806625	56812073	1	5449	23981.5512	649	1
3_MACS_peak_10759_lociStitched	chr16	56964242	56974051	3	6108	23973.196	650	1
2_MACS_peak_25010_lociStitched	chr6	108878329	108887002	2	6882	23970.4374	651	1
1_MACS_peak_13061_lociStitched	chr18	20712371	20717508	1	5138	23969.242	652	1
3_MACS_peak_24053_lociStitched	chr6	15244669	15257199	3	9158	23951.095	653	1
1_MACS_peak_7983_lociStitched	chr14	50098650	50103137	1	4488	23943.0807	654	1
1_MACS_peak_13208_lociStitched	chr18	45456020	45458673	1	2654	23940.4067	655	1
1_MACS_peak_14595_lociStitched	chr19	44257421	44262783	1	5363	23907.5494	656	1
3_MACS_peak_2765_lociStitched	chr1	228666560	228676665	3	6415	23889.2305	657	1
3_MACS_peak_2048_lociStitched	chr1	161708155	161720879	3	8034	23871.4964	658	1
3_MACS_peak_17052_lociStitched	chr2	219260089	219272483	3	7217	23838.6196	659	1
1_MACS_peak_13221_lociStitched	chr18	46358140	46363365	1	5226	23838.0175	660	1
2_MACS_peak_27357_lociStitched	chr8	26428936	26437002	2	4929	23820.5112	661	1
1_MACS_peak_1303_lociStitched	chr1	92947882	92954312	1	6431	23819.292	662	1
2_MACS_peak_13627_lociStitched	chr19	3499680	3507336	2	4273	23784.8952	663	1
4_MACS_peak_27140_lociStitched	chr8	7998596	8014507	4	10228	23755.123	664	1
1_MACS_peak_20498_lociStitched	chr3	136469858	136473014	1	3157	23739.1164	665	1
1_MACS_peak_14050_lociStitched	chr19	15574175	15581221	1	7047	23687.9474	666	1
1_MACS_peak_12096_lociStitched	chr17	43237588	43240302	1	2715	23664.9944	667	1
1_MACS_peak_19080_lociStitched	chr22	41808133	41811369	1	3237	23664.5444	668	1
1_MACS_peak_3162_lociStitched	chr10	13388364	13391529	1	3166	23649.513	669	1
2_MACS_peak_16539_lociStitched	chr2	158293737	158301913	2	7879	23609.8352	670	1
4_MACS_peak_12846_lociStitched	chr17	80655236	80669022	4	8183	23550.6238	671	1
1_MACS_peak_26878_lociStitched	chr7	139043140	139045931	1	2792	23517.2451	672	1
1_MACS_peak_13416_lociStitched	chr18	74532582	74535646	1	3065	23496.8968	673	1
3_MACS_peak_9516_lociStitched	chr15	75068811	75083212	3	12327	23493.7914	674	1
3_MACS_peak_5751_lociStitched	chr11	126567024	126574995	3	7525	23482.566	675	1
6_MACS_peak_18930_lociStitched	chr22	37608261	37627844	6	12012	23427.1429	676	1
2_MACS_peak_24477_lociStitched	chr6	36718508	36726897	2	8334	23420.4102	677	1
1_MACS_peak_15718_lociStitched	chr2	61763493	61766846	1	3354	23405.9518	678	1
1_MACS_peak_19361_lociStitched	chr3	9436922	9441040	1	4119	23400.535	679	1
4_MACS_peak_22321_lociStitched	chr4	187741472	187754962	4	8672	23390.311	680	1
1_MACS_peak_14318_lociStitched	chr19	34661982	34664828	1	2847	23381.8822	681	1
7_MACS_peak_15129_lociStitched	chr2	8650555	8667603	7	13513	23381.332	682	1
2_MACS_peak_24558_lociStitched	chr6	43137972	43142708	2	4269	23329.536	683	1
3_MACS_peak_13578_lociStitched	chr19	2541578	2553392	3	7114	23323.1988	684	1
1_MACS_peak_16304_lociStitched	chr2	114643378	114649458	1	6081	23304.64	685	1
1_MACS_peak_1828_lociStitched	chr1	154598951	154602206	1	3256	23273.25	686	1
1_MACS_peak_21245_lociStitched	chr4	10093874	10101217	1	7344	23256.0153	687	1
3_MACS_peak_9846_lociStitched	chr15	93360248	93377113	3	8199	23233.224	688	1
3_MACS_peak_24376_lociStitched	chr6	33167273	33176891	3	5601	23184.189	689	1
4_MACS_peak_13245_lociStitched	chr18	47833033	47843480	4	10120	23173.5354	690	1
2_MACS_peak_62_lociStitched	chr1	1820976	1829553	2	6345	23155.3269	691	1
4_MACS_peak_28230_lociStitched	chr8	123138905	123150129	4	10100	23141.6432	692	1
1_MACS_peak_455_lociStitched	chr1	23669495	23671999	1	2505	23116.928	693	1
1_MACS_peak_4656_lociStitched	chr11	34072451	34075495	1	3045	23092.0884	694	1
2_MACS_peak_13608_lociStitched	chr19	3060862	3067092	2	6030	23090.872	695	1
1_MACS_peak_27297_lociStitched	chr8	21994673	22000071	1	5399	23057.0172	696	1
2_MACS_peak_28727_lociStitched	chr9	33445462	33459192	2	9473	23032.075	697	1
2_MACS_peak_2222_lociStitched	chr1	179846129	179853103	2	3445	23021.8714	698	1
2_MACS_peak_21663_lociStitched	chr4	78736336	78742979	2	5346	23016.6664	699	1
2_MACS_peak_17244_lociStitched	chr2	236401952	236412651	2	7779	23015.6888	700	1
1_MACS_peak_13259_lociStitched	chr18	48677387	48681587	1	4201	23002.98	701	1
1_MACS_peak_24575_lociStitched	chr6	43737136	43742360	1	5225	22972.54	702	1
3_MACS_peak_7726_lociStitched	chr13	114863527	114877440	3	10543	22942.537	703	1
1_MACS_peak_10056_lociStitched	chr16	2801290	2804121	1	2832	22913.5478	704	1
1_MACS_peak_18091_lociStitched	chr20	56192680	56197548	1	4869	22908.3212	705	1
2_MACS_peak_4076_lociStitched	chr10	112216804	112225898	2	7070	22899.6014	706	1
1_MACS_peak_25371_lociStitched	chr6	151710517	151713476	1	2960	22892.5994	707	1
1_MACS_peak_9339_lociStitched	chr15	63795023	63798305	1	3283	22869.6324	708	1
3_MACS_peak_14247_lociStitched	chr19	23940726	23951128	3	7786	22865.6764	709	1
1_MACS_peak_2403_lociStitched	chr1	202127497	202130884	1	3388	22834.8153	710	1
1_MACS_peak_1836_lociStitched	chr1	154830357	154835391	1	5035	22832.2104	711	1
1_MACS_peak_19081_lociStitched	chr22	41841853	41844823	1	2971	22791.78	712	1
1_MACS_peak_27566_lociStitched	chr8	42945330	42949922	1	4593	22788.2592	713	1
1_MACS_peak_1751_lociStitched	chr1	151429598	151432886	1	3289	22784.8536	714	1
1_MACS_peak_17838_lociStitched	chr20	42542678	42546391	1	3714	22769.9725	715	1
4_MACS_peak_30800_lociStitched	chrX	153706537	153720078	4	6862	22754.2964	716	1
2_MACS_peak_9561_lociStitched	chr15	75742625	75748946	2	6254	22742.3259	717	1
4_MACS_peak_16027_lociStitched	chr2	87808945	87822782	4	13268	22723.1214	718	1
1_MACS_peak_27799_lociStitched	chr8	74204849	74208523	1	3675	22702.7482	719	1
2_MACS_peak_17309_lociStitched	chr2	241517659	241527211	2	7285	22693.6416	720	1
2_MACS_peak_19797_lociStitched	chr3	49054943	49060657	2	4937	22685.7228	721	1
2_MACS_peak_1795_lociStitched	chr1	153761552	153770751	2	8961	22678.2947	722	1
2_MACS_peak_4483_lociStitched	chr11	9480240	9483832	2	3582	22667.6752	723	1
3_MACS_peak_25181_lociStitched	chr6	130001529	130013424	3	8987	22662.354	724	1
1_MACS_peak_15988_lociStitched	chr2	86261991	86267271	1	5281	22652.784	725	1
1_MACS_peak_27724_lociStitched	chr8	66752472	66755410	1	2939	22646.3978	726	1
5_MACS_peak_14496_lociStitched	chr19	40916759	40932570	5	7662	22642.9331	727	1
3_MACS_peak_25417_lociStitched	chr6	157797227	157803954	3	4641	22630.3007	728	1
1_MACS_peak_15176_lociStitched	chr2	10585711	10590109	1	4399	22628.1498	729	1
1_MACS_peak_17749_lociStitched	chr20	35722657	35725582	1	2926	22558.77	730	1
3_MACS_peak_14060_lociStitched	chr19	16244426	16261408	3	10700	22497.7536	731	1
2_MACS_peak_25277_lociStitched	chr6	139690897	139697687	2	5055	22493.912	732	1
1_MACS_peak_145_lociStitched	chr1	6660186	6664655	1	4470	22472.3665	733	1
2_MACS_peak_8548_lociStitched	chr14	94474392	94481423	2	5756	22440.8427	734	1
2_MACS_peak_1882_lociStitched	chr1	155910588	155919051	2	8402	22416.7944	735	1
1_MACS_peak_10943_lociStitched	chr16	70770150	70773782	1	3633	22397.4544	736	1
1_MACS_peak_10834_lociStitched	chr16	66581981	66587893	1	5913	22395.2472	737	1
3_MACS_peak_23058_lociStitched	chr5	100224893	100240681	3	11533	22388.9628	738	1
1_MACS_peak_64_lociStitched	chr1	1837739	1842545	1	4807	22387.3092	739	1
1_MACS_peak_3110_lociStitched	chr10	11203169	11210789	1	7621	22375.368	740	1
2_MACS_peak_7147_lociStitched	chr12	124936817	124943278	2	5792	22360.2288	741	1
1_MACS_peak_20269_lociStitched	chr3	119812387	119815523	1	3137	22333.024	742	1
1_MACS_peak_18434_lociStitched	chr21	43428994	43431780	1	2787	22308.0592	743	1
4_MACS_peak_24615_lociStitched	chr6	45643278	45658036	4	11758	22303.7654	744	1
2_MACS_peak_18250_lociStitched	chr21	19186638	19192628	2	5904	22280.404	745	1
2_MACS_peak_29557_lociStitched	chr9	131445509	131453054	2	7135	22269.0675	746	1
1_MACS_peak_28855_lociStitched	chr9	44989790	44994596	1	4807	22248.4158	747	1
3_MACS_peak_2531_lociStitched	chr1	209276519	209284945	3	8234	22246.3252	748	1
2_MACS_peak_8585_lociStitched	chr14	96962598	96969954	2	5312	22230.5676	749	1
1_MACS_peak_20788_lociStitched	chr3	177074834	177078852	1	4019	22221.1472	750	1
1_MACS_peak_12964_lociStitched	chr18	9913276	9915649	1	2374	22220.772	751	1
1_MACS_peak_5372_lociStitched	chr11	94799805	94802098	1	2294	22187.5266	752	1
1_MACS_peak_24264_lociStitched	chr6	28889239	28892450	1	3212	22162.322	753	1
3_MACS_peak_23985_lociStitched	chr6	7958761	7969252	3	8948	22153.8447	754	1
3_MACS_peak_15049_lociStitched	chr19	58891384	58906384	3	10246	22152	755	1
3_MACS_peak_8001_lociStitched	chr14	50527010	50535046	3	7666	22136.7692	756	1
1_MACS_peak_18897_lociStitched	chr22	36726331	36730477	1	4147	22129.6896	757	1
1_MACS_peak_18136_lociStitched	chr20	60876761	60881038	1	4278	22122.3548	758	1
1_MACS_peak_24162_lociStitched	chr6	26155295	26160995	1	5701	22101.18	759	1
3_MACS_peak_23767_lociStitched	chr5	175962292	175971375	3	6054	22100.7556	760	1
5_MACS_peak_9251_lociStitched	chr15	55568407	55582991	5	9982	22099.1352	761	1
1_MACS_peak_13568_lociStitched	chr19	2425869	2428412	1	2544	22093.8383	762	1
2_MACS_peak_6285_lociStitched	chr12	49759598	49764864	2	5045	22090.3434	763	1
5_MACS_peak_28469_lociStitched	chr8	145009682	145030247	5	15519	22043.6235	764	1
6_MACS_peak_25871_lociStitched	chr7	32766571	32778758	6	9135	22023.1277	765	1
3_MACS_peak_10568_lociStitched	chr16	30352964	30367789	3	9123	22021.055	766	1
1_MACS_peak_12584_lociStitched	chr17	73871219	73875503	1	4285	22014.6192	767	1
1_MACS_peak_13696_lociStitched	chr19	5826176	5829878	1	3703	22008.39	768	1
1_MACS_peak_2475_lociStitched	chr1	206135082	206139815	1	4734	22001.8238	769	1
1_MACS_peak_3374_lociStitched	chr10	31606884	31610211	1	3328	21993.1335	770	1
1_MACS_peak_23346_lociStitched	chr5	137877663	137880954	1	3292	21960.843	771	1
1_MACS_peak_4863_lociStitched	chr11	61559191	61561652	1	2462	21954.0888	772	1
2_MACS_peak_4367_lociStitched	chr11	804409	812093	2	5589	21950.8828	773	1
5_MACS_peak_24229_lociStitched	chr6	27774147	27784474	5	9342	21927.3191	774	1
3_MACS_peak_9795_lociStitched	chr15	90721475	90736137	3	7290	21897.697	775	1
3_MACS_peak_14616_lociStitched	chr19	45250283	45258973	3	7791	21892.717	776	1
1_MACS_peak_1804_lociStitched	chr1	153893911	153897223	1	3313	21865.4928	777	1
5_MACS_peak_3250_lociStitched	chr10	22283273	22294176	5	8155	21852.8829	778	1
1_MACS_peak_14693_lociStitched	chr19	47216766	47222971	1	6206	21838.4975	779	1
1_MACS_peak_13693_lociStitched	chr19	5717503	5721415	1	3913	21820.3536	780	1
1_MACS_peak_22212_lociStitched	chr4	174254174	174257085	1	2912	21761.4716	781	1
1_MACS_peak_20697_lociStitched	chr3	160116399	160120023	1	3625	21752.6976	782	1
1_MACS_peak_7993_lociStitched	chr14	50358288	50361388	1	3101	21751.15	783	1
2_MACS_peak_16712_lociStitched	chr2	178075975	178079759	2	3621	21750.0536	784	1
1_MACS_peak_9006_lociStitched	chr15	34329910	34333142	1	3233	21742.3104	785	1
1_MACS_peak_4360_lociStitched	chr11	694028	697272	1	3245	21733.178	786	1
1_MACS_peak_17662_lociStitched	chr20	32579906	32582872	1	2967	21730.1024	787	1
2_MACS_peak_23809_lociStitched	chr5	177657827	177669524	2	7991	21722.4987	788	1
1_MACS_peak_26781_lociStitched	chr7	128170197	128172862	1	2666	21716.8185	789	1
5_MACS_peak_29441_lociStitched	chr9	126079249	126091855	5	11812	21708.7926	790	1
1_MACS_peak_5467_lociStitched	chr11	107727673	107731925	1	4253	21687.326	791	1
2_MACS_peak_18995_lociStitched	chr22	39096023	39103071	2	4608	21682.4672	792	1
1_MACS_peak_2154_lociStitched	chr1	172500865	172503770	1	2906	21678.5625	793	1
1_MACS_peak_12732_lociStitched	chr17	77809557	77814101	1	4545	21676.6976	794	1
4_MACS_peak_27858_lociStitched	chr8	81072964	81084485	4	11125	21649.1111	795	1
3_MACS_peak_26903_lociStitched	chr7	141250008	141263139	3	7815	21626.757	796	1
2_MACS_peak_19901_lociStitched	chr3	53134825	53145322	2	7710	21621.7206	797	1
1_MACS_peak_3683_lociStitched	chr10	76583763	76586984	1	3222	21556.2204	798	1
17_MACS_peak_2771_lociStitched	chr1	228745842	228783233	17	20622	21548.4333	799	1
1_MACS_peak_23701_lociStitched	chr5	172260338	172265828	1	5491	21535.623	800	1
1_MACS_peak_16383_lociStitched	chr2	128457639	128460405	1	2767	21524.1822	801	1
1_MACS_peak_23305_lociStitched	chr5	133859623	133863623	1	4001	21522	802	1
3_MACS_peak_18830_lociStitched	chr22	31884788	31893413	3	5658	21496.95	803	1
3_MACS_peak_1830_lociStitched	chr1	154755679	154765971	3	8154	21450.5864	804	1
1_MACS_peak_12627_lociStitched	chr17	74730621	74734785	1	4165	21446.2656	805	1
3_MACS_peak_464_lociStitched	chr1	23916537	23928891	3	7625	21441.6024	806	1
2_MACS_peak_5544_lociStitched	chr11	113947805	113958626	2	7069	21426.6621	807	1
5_MACS_peak_12826_lociStitched	chr17	80305004	80318565	5	7824	21391.1214	808	1
1_MACS_peak_13722_lociStitched	chr19	6735860	6741067	1	5208	21384.6283	809	1
2_MACS_peak_23154_lociStitched	chr5	118668321	118680338	2	11377	21345.7971	810	1
4_MACS_peak_4835_lociStitched	chr11	60672844	60683888	4	7224	21344.7388	811	1
2_MACS_peak_2809_lociStitched	chr1	230255596	230262851	2	7056	21313.739	812	1
2_MACS_peak_8721_lociStitched	chr14	105390488	105400656	2	6229	21303.9936	813	1
2_MACS_peak_11351_lociStitched	chr17	3813372	3821569	2	8192	21271.215	814	1
4_MACS_peak_5812_lociStitched	chr11	130632187	130648665	4	9565	21268.1546	815	1
1_MACS_peak_5799_lociStitched	chr11	130183575	130185883	1	2309	21253.9104	816	1
1_MACS_peak_28377_lociStitched	chr8	134579592	134585710	1	6119	21252.7084	817	1
5_MACS_peak_7771_lociStitched	chr14	21566034	21577808	5	5008	21236.7638	818	1
1_MACS_peak_4954_lociStitched	chr11	64545077	64547741	1	2665	21231.8136	819	1
2_MACS_peak_2480_lociStitched	chr1	206729764	206738347	2	7905	21214.6011	820	1
2_MACS_peak_23998_lociStitched	chr6	10411370	10419538	2	4422	21212.296	821	1
4_MACS_peak_17812_lociStitched	chr20	40720137	40727987	4	7721	21202.065	822	1
2_MACS_peak_14751_lociStitched	chr19	48946429	48954098	2	7302	21191.7477	823	1
1_MACS_peak_29160_lociStitched	chr9	96927569	96929951	1	2383	21181.2204	824	1
5_MACS_peak_12496_lociStitched	chr17	70582722	70602642	5	11928	21145.08	825	1
