#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isSuper
2_MACS_peak_26053_lociStitched	chr7	50304020	50308627	2	2877	3394.8983	9352	0
1_MACS_peak_14748_lociStitched	chr19	48900896	48902321	1	1426	3394.635	9353	0
1_MACS_peak_11765_lociStitched	chr17	28804091	28805170	1	1080	3394.2103	9354	0
1_MACS_peak_6479_lociStitched	chr12	57997986	57999433	1	1448	3393.7938	9355	0
1_MACS_peak_10555_lociStitched	chr16	30133763	30135347	1	1585	3393.5616	9356	0
1_MACS_peak_23397_lociStitched	chr5	140043497	140045451	1	1955	3393.3164	9357	0
1_MACS_peak_23120_lociStitched	chr5	112311602	112313343	1	1742	3392.6867	9358	0
1_MACS_peak_23353_lociStitched	chr5	138532565	138534594	1	2030	3391.8793	9359	0
1_MACS_peak_18910_lociStitched	chr22	36889244	36890924	1	1681	3390.744	9360	0
1_MACS_peak_20632_lociStitched	chr3	152938921	152941072	1	2152	3390.1911	9361	0
1_MACS_peak_14574_lociStitched	chr19	42926619	42928597	1	1979	3388.9074	9362	0
2_MACS_peak_29505_lociStitched	chr9	129924464	129929870	2	2725	3388.4808	9363	0
1_MACS_peak_5276_lociStitched	chr11	77347856	77349718	1	1863	3388.0952	9364	0
1_MACS_peak_27818_lociStitched	chr8	75778364	75779452	1	1089	3387.7056	9365	0
2_MACS_peak_18944_lociStitched	chr22	37933488	37938772	2	2391	3387.5724	9366	0
1_MACS_peak_6606_lociStitched	chr12	76370888	76373322	1	2435	3383.9902	9367	0
2_MACS_peak_27165_lociStitched	chr8	8993011	8996971	2	3658	3383.028	9368	0
1_MACS_peak_20613_lociStitched	chr3	150397832	150399982	1	2151	3381.735	9369	0
4_MACS_peak_30446_lociStitched	chrX	109195531	109202883	4	3616	3381.1848	9370	0
1_MACS_peak_21229_lociStitched	chr4	9171409	9172867	1	1459	3380.9562	9371	0
1_MACS_peak_26338_lociStitched	chr7	76073133	76075833	1	2701	3380.94	9372	0
1_MACS_peak_5195_lociStitched	chr11	72144769	72145653	1	885	3380.1508	9373	0
1_MACS_peak_14954_lociStitched	chr19	55469266	55472179	1	2914	3379.9539	9374	0
1_MACS_peak_11493_lociStitched	chr17	8648070	8649664	1	1595	3379.5988	9375	0
2_MACS_peak_19649_lociStitched	chr3	41012040	41015773	2	3140	3379.1116	9376	0
1_MACS_peak_10293_lociStitched	chr16	15187419	15188964	1	1546	3378.1425	9377	0
1_MACS_peak_26118_lociStitched	chr7	63249598	63251178	1	1581	3377.408	9378	0
1_MACS_peak_23774_lociStitched	chr5	176421382	176424432	1	3051	3377.265	9379	0
1_MACS_peak_21647_lociStitched	chr4	77617096	77619367	1	2272	3377.2041	9380	0
1_MACS_peak_19654_lociStitched	chr3	42002395	42004407	1	2013	3376.7396	9381	0
1_MACS_peak_20614_lociStitched	chr3	150420832	150422538	1	1707	3376.6858	9382	0
1_MACS_peak_19990_lociStitched	chr3	61622000	61624550	1	2551	3375.945	9383	0
1_MACS_peak_28662_lociStitched	chr9	21334502	21335832	1	1331	3375.806	9384	0
1_MACS_peak_27890_lociStitched	chr8	86157178	86158695	1	1518	3375.7801	9385	0
1_MACS_peak_17101_lociStitched	chr2	224821673	224822896	1	1224	3375.48	9386	0
2_MACS_peak_17262_lociStitched	chr2	238508468	238513240	2	2686	3375.2356	9387	0
1_MACS_peak_30322_lociStitched	chrX	77040833	77042100	1	1268	3374.6545	9388	0
1_MACS_peak_18623_lociStitched	chr22	20861621	20862808	1	1188	3373.6914	9389	0
1_MACS_peak_23183_lociStitched	chr5	124227841	124230273	1	2433	3373.184	9390	0
1_MACS_peak_11664_lociStitched	chr17	20284521	20286496	1	1976	3373.1025	9391	0
1_MACS_peak_29481_lociStitched	chr9	128468583	128470132	1	1550	3372.7926	9392	0
1_MACS_peak_4152_lociStitched	chr10	120788893	120790438	1	1546	3372.426	9393	0
1_MACS_peak_30140_lociStitched	chrX	48957187	48959037	1	1851	3371.81	9394	0
1_MACS_peak_11048_lociStitched	chr16	81128807	81130092	1	1286	3371.583	9395	0
1_MACS_peak_2540_lociStitched	chr1	209929186	209931000	1	1815	3370.9562	9396	0
1_MACS_peak_20243_lociStitched	chr3	113665999	113667670	1	1672	3369.7386	9397	0
1_MACS_peak_27013_lociStitched	chr7	151855061	151857094	1	2034	3369.6975	9398	0
1_MACS_peak_13752_lociStitched	chr19	7459260	7460920	1	1661	3368.97	9399	0
2_MACS_peak_8773_lociStitched	chr15	20160066	20164288	2	3488	3368.3116	9400	0
1_MACS_peak_23457_lociStitched	chr5	145582270	145583878	1	1609	3366.8304	9401	0
2_MACS_peak_26617_lociStitched	chr7	102253705	102257745	2	3187	3366.532	9402	0
1_MACS_peak_1280_lociStitched	chr1	89989607	89991210	1	1604	3365.3382	9403	0
1_MACS_peak_6466_lociStitched	chr12	57503931	57506446	1	2516	3365.07	9404	0
2_MACS_peak_3457_lociStitched	chr10	43946849	43951837	2	3224	3364.9048	9405	0
2_MACS_peak_17190_lociStitched	chr2	232710379	232714820	2	3561	3364.5016	9406	0
1_MACS_peak_28524_lociStitched	chr8	146276898	146278854	1	1957	3363.1464	9407	0
1_MACS_peak_22503_lociStitched	chr5	16935316	16937079	1	1764	3362.2173	9408	0
1_MACS_peak_707_lociStitched	chr1	33004677	33006065	1	1389	3361.736	9409	0
2_MACS_peak_27085_lociStitched	chr8	694211	697467	2	2928	3359.2152	9410	0
1_MACS_peak_21756_lociStitched	chr4	89512966	89514565	1	1600	3359.0193	9411	0
2_MACS_peak_24668_lociStitched	chr6	52382220	52387837	2	2160	3358.966	9412	0
1_MACS_peak_2611_lociStitched	chr1	217803937	217805222	1	1286	3358.733	9413	0
2_MACS_peak_12549_lociStitched	chr17	73105106	73110856	2	2527	3358.575	9414	0
1_MACS_peak_5421_lociStitched	chr11	101980421	101982179	1	1759	3358.3074	9415	0
1_MACS_peak_14997_lociStitched	chr19	56825205	56827110	1	1906	3356.8005	9416	0
1_MACS_peak_14404_lociStitched	chr19	38041476	38042910	1	1435	3355.4166	9417	0
3_MACS_peak_2989_lociStitched	chr10	560135	563130	3	2491	3355.2985	9418	0
1_MACS_peak_15381_lociStitched	chr2	27885880	27887499	1	1620	3355.2156	9419	0
1_MACS_peak_13721_lociStitched	chr19	6591872	6593489	1	1618	3354.3048	9420	0
1_MACS_peak_15735_lociStitched	chr2	63277067	63278800	1	1734	3354.0482	9421	0
1_MACS_peak_7332_lociStitched	chr13	26795597	26796792	1	1196	3352.214	9422	0
2_MACS_peak_12230_lociStitched	chr17	48618763	48625262	2	2177	3352.1842	9423	0
1_MACS_peak_7588_lociStitched	chr13	88323096	88325378	1	2283	3352.0298	9424	0
2_MACS_peak_6709_lociStitched	chr12	94583570	94588048	2	2984	3351.783	9425	0
1_MACS_peak_25236_lociStitched	chr6	135375148	135376662	1	1515	3351.0876	9426	0
1_MACS_peak_8517_lociStitched	chr14	93259671	93261626	1	1956	3350.87	9427	0
2_MACS_peak_29621_lociStitched	chr9	133568359	133569995	2	1596	3350.528	9428	0
1_MACS_peak_12467_lociStitched	chr17	66431998	66435152	1	3155	3350.1788	9429	0
1_MACS_peak_9306_lociStitched	chr15	59948945	59949791	1	847	3350.16	9430	0
2_MACS_peak_9233_lociStitched	chr15	52729373	52732978	2	3271	3349.766	9431	0
1_MACS_peak_9890_lociStitched	chr15	99663255	99665177	1	1923	3348.5084	9432	0
1_MACS_peak_14737_lociStitched	chr19	48773680	48775626	1	1947	3348.2876	9433	0
1_MACS_peak_29283_lociStitched	chr9	111695548	111697287	1	1740	3346.8794	9434	0
1_MACS_peak_30241_lociStitched	chrX	64886888	64889188	1	2301	3345.58	9435	0
1_MACS_peak_13618_lociStitched	chr19	3275117	3276054	1	938	3344.0593	9436	0
1_MACS_peak_29434_lociStitched	chr9	125674903	125676444	1	1542	3343.3536	9437	0
1_MACS_peak_4794_lociStitched	chr11	57333850	57336420	1	2571	3343.313	9438	0
1_MACS_peak_28911_lociStitched	chr9	69662254	69664807	1	2554	3342.1323	9439	0
1_MACS_peak_12409_lociStitched	chr17	62657498	62659096	1	1599	3342.0572	9440	0
1_MACS_peak_22040_lociStitched	chr4	142053497	142055015	1	1519	3342.0288	9441	0
1_MACS_peak_3561_lociStitched	chr10	69644037	69645276	1	1240	3341.583	9442	0
1_MACS_peak_24501_lociStitched	chr6	39082080	39083496	1	1417	3341.052	9443	0
1_MACS_peak_7564_lociStitched	chr13	77565565	77567359	1	1795	3340.9662	9444	0
1_MACS_peak_9094_lociStitched	chr15	41522592	41524140	1	1549	3340.8936	9445	0
1_MACS_peak_19391_lociStitched	chr3	11313977	11315258	1	1282	3340.4637	9446	0
1_MACS_peak_5579_lociStitched	chr11	116291445	116294322	1	2878	3340.197	9447	0
1_MACS_peak_14789_lociStitched	chr19	49652729	49654527	1	1799	3340.1446	9448	0
1_MACS_peak_24848_lociStitched	chr6	88182146	88183511	1	1366	3340.0185	9449	0
1_MACS_peak_14277_lociStitched	chr19	30432829	30434194	1	1366	3339.609	9450	0
1_MACS_peak_26315_lociStitched	chr7	75290903	75293240	1	2338	3339.573	9451	0
1_MACS_peak_15039_lociStitched	chr19	58608797	58610552	1	1756	3339.2385	9452	0
1_MACS_peak_21702_lociStitched	chr4	84030518	84032238	1	1721	3337.66	9453	0
1_MACS_peak_12927_lociStitched	chr18	8608458	8610624	1	2167	3336.9396	9454	0
2_MACS_peak_30379_lociStitched	chrX	100662110	100663928	2	1643	3336.5754	9455	0
3_MACS_peak_19931_lociStitched	chr3	56237679	56243306	3	3740	3336.2483	9456	0
1_MACS_peak_3956_lociStitched	chr10	102746420	102748319	1	1900	3336.1632	9457	0
2_MACS_peak_5051_lociStitched	chr11	66111780	66115895	2	2852	3335.2075	9458	0
1_MACS_peak_4899_lociStitched	chr11	62521082	62522532	1	1451	3335.145	9459	0
2_MACS_peak_9816_lociStitched	chr15	91382616	91389389	2	2509	3335.0252	9460	0
2_MACS_peak_10862_lociStitched	chr16	67514253	67516625	2	2257	3333.3716	9461	0
1_MACS_peak_7131_lociStitched	chr12	123755233	123756815	1	1583	3332.9576	9462	0
1_MACS_peak_27575_lociStitched	chr8	48172910	48174222	1	1313	3331.9552	9463	0
1_MACS_peak_11093_lociStitched	chr16	83985949	83987736	1	1788	3331.6828	9464	0
1_MACS_peak_14547_lociStitched	chr19	42431928	42433912	1	1985	3331.136	9465	0
3_MACS_peak_841_lociStitched	chr1	40455024	40462204	3	3024	3330.802	9466	0
1_MACS_peak_27594_lociStitched	chr8	51933197	51935197	1	2001	3330.8	9467	0
1_MACS_peak_19187_lociStitched	chr22	46034522	46036555	1	2034	3330.2573	9468	0
1_MACS_peak_446_lociStitched	chr1	22777713	22779427	1	1715	3329.6164	9469	0
1_MACS_peak_23977_lociStitched	chr6	7726046	7728836	1	2791	3329.307	9470	0
1_MACS_peak_3536_lociStitched	chr10	62538023	62539121	1	1099	3329.2458	9471	0
2_MACS_peak_24222_lociStitched	chr6	27568233	27570247	2	2003	3329.142	9472	0
1_MACS_peak_28339_lociStitched	chr8	131053359	131055475	1	2117	3328.0448	9473	0
1_MACS_peak_12024_lociStitched	chr17	40975392	40977034	1	1643	3328.0056	9474	0
2_MACS_peak_17603_lociStitched	chr20	31123493	31128391	2	2838	3326.2318	9475	0
2_MACS_peak_24416_lociStitched	chr6	34211926	34217414	2	1963	3325.1792	9476	0
1_MACS_peak_7060_lociStitched	chr12	121664528	121666198	1	1671	3324.803	9477	0
1_MACS_peak_3076_lociStitched	chr10	6584731	6586303	1	1573	3324.4656	9478	0
1_MACS_peak_5980_lociStitched	chr12	8233732	8235663	1	1932	3324.4096	9479	0
2_MACS_peak_1140_lociStitched	chr1	64178652	64185187	2	3630	3324.3545	9480	0
1_MACS_peak_4565_lociStitched	chr11	17297507	17299070	1	1564	3323.2506	9481	0
1_MACS_peak_10718_lociStitched	chr16	50775101	50776961	1	1861	3322.332	9482	0
1_MACS_peak_9370_lociStitched	chr15	65281317	65282866	1	1550	3322.1403	9483	0
1_MACS_peak_23164_lociStitched	chr5	122110347	122111778	1	1432	3321.6372	9484	0
1_MACS_peak_19574_lociStitched	chr3	32432749	32434384	1	1636	3321.5025	9485	0
1_MACS_peak_20865_lociStitched	chr3	183903036	183904837	1	1802	3321.2241	9486	0
1_MACS_peak_12404_lociStitched	chr17	62339462	62341654	1	2193	3319.784	9487	0
1_MACS_peak_26522_lociStitched	chr7	99755379	99756879	1	1501	3317.85	9488	0
1_MACS_peak_29236_lociStitched	chr9	104295417	104296765	1	1349	3317.5628	9489	0
2_MACS_peak_15975_lociStitched	chr2	85906256	85913047	2	2437	3316.0453	9490	0
1_MACS_peak_1288_lociStitched	chr1	90460344	90461505	1	1162	3315.9321	9491	0
1_MACS_peak_1879_lociStitched	chr1	155880271	155881944	1	1674	3315.7187	9492	0
1_MACS_peak_13834_lociStitched	chr19	10277388	10280079	1	2692	3315.5811	9493	0
2_MACS_peak_6927_lociStitched	chr12	112563035	112568134	2	1855	3315.3698	9494	0
1_MACS_peak_4585_lociStitched	chr11	19462820	19464732	1	1913	3312.9224	9495	0
4_MACS_peak_24657_lociStitched	chr6	52040808	52046730	4	3355	3312.1746	9496	0
3_MACS_peak_16209_lociStitched	chr2	109854312	109861625	3	3131	3309.8638	9497	0
1_MACS_peak_21056_lociStitched	chr4	492495	493812	1	1318	3309.7527	9498	0
1_MACS_peak_16323_lociStitched	chr2	119980727	119982324	1	1598	3308.6646	9499	0
2_MACS_peak_16441_lociStitched	chr2	135165962	135170329	2	2800	3308.4392	9500	0
1_MACS_peak_15780_lociStitched	chr2	65892485	65894718	1	2234	3307.7429	9501	0
2_MACS_peak_12597_lociStitched	chr17	74187080	74190447	2	3361	3307.0674	9502	0
1_MACS_peak_22502_lociStitched	chr5	16784464	16786552	1	2089	3306.7656	9503	0
1_MACS_peak_23209_lociStitched	chr5	127074820	127076252	1	1433	3305.9152	9504	0
1_MACS_peak_16389_lociStitched	chr2	128847804	128849758	1	1955	3305.3864	9505	0
1_MACS_peak_21508_lociStitched	chr4	54231242	54232956	1	1715	3302.5352	9506	0
1_MACS_peak_10895_lociStitched	chr16	68343950	68345923	1	1974	3301.2236	9507	0
1_MACS_peak_12539_lociStitched	chr17	72868548	72870351	1	1804	3300.9324	9508	0
1_MACS_peak_25606_lociStitched	chr7	2932622	2935066	1	2445	3300.3776	9509	0
1_MACS_peak_16823_lociStitched	chr2	194366771	194368256	1	1486	3300.1155	9510	0
2_MACS_peak_700_lociStitched	chr1	32800687	32804363	2	2910	3299.9452	9511	0
1_MACS_peak_17827_lociStitched	chr20	42218790	42220179	1	1390	3299.8473	9512	0
1_MACS_peak_28461_lociStitched	chr8	144717523	144718950	1	1428	3299.6521	9513	0
1_MACS_peak_19560_lociStitched	chr3	31253742	31256749	1	3008	3299.5811	9514	0
2_MACS_peak_25712_lociStitched	chr7	21466257	21468262	2	1969	3298.4255	9515	0
2_MACS_peak_14569_lociStitched	chr19	42828066	42830901	2	2669	3297.9555	9516	0
2_MACS_peak_7098_lociStitched	chr12	122709531	122711520	2	1956	3297.3642	9517	0
1_MACS_peak_11678_lociStitched	chr17	21029663	21031134	1	1472	3296.511	9518	0
1_MACS_peak_26852_lociStitched	chr7	134895604	134897000	1	1397	3295.258	9519	0
1_MACS_peak_20290_lociStitched	chr3	121552745	121554765	1	2021	3295.226	9520	0
1_MACS_peak_523_lociStitched	chr1	25653516	25655661	1	2146	3294.9345	9521	0
1_MACS_peak_10762_lociStitched	chr16	57022695	57024216	1	1522	3294.7902	9522	0
1_MACS_peak_3239_lociStitched	chr10	21784752	21786270	1	1519	3294.5154	9523	0
1_MACS_peak_18542_lociStitched	chr21	47715508	47717660	1	2153	3292.3448	9524	0
1_MACS_peak_14220_lociStitched	chr19	21511335	21512484	1	1150	3292.3446	9525	0
1_MACS_peak_16650_lociStitched	chr2	172864249	172865788	1	1540	3291.6132	9526	0
1_MACS_peak_24978_lociStitched	chr6	106772801	106774187	1	1387	3291.4728	9527	0
1_MACS_peak_11127_lociStitched	chr16	85767195	85770019	1	2825	3290.2424	9528	0
1_MACS_peak_5601_lociStitched	chr11	117684870	117687362	1	2493	3289.44	9529	0
1_MACS_peak_9386_lociStitched	chr15	66161213	66162739	1	1527	3289.293	9530	0
1_MACS_peak_30831_lociStitched	chrX	154841790	154842946	1	1157	3289.2824	9531	0
1_MACS_peak_14205_lociStitched	chr19	20149493	20150424	1	932	3289.223	9532	0
2_MACS_peak_12624_lociStitched	chr17	74706364	74713209	2	3162	3289.0225	9533	0
1_MACS_peak_1170_lociStitched	chr1	68201389	68202805	1	1417	3288.2352	9534	0
1_MACS_peak_18455_lociStitched	chr21	43933323	43935053	1	1731	3286.481	9535	0
2_MACS_peak_10658_lociStitched	chr16	34441147	34442976	2	1777	3285.7985	9536	0
2_MACS_peak_15437_lociStitched	chr2	32287902	32289713	2	1810	3285.5162	9537	0
2_MACS_peak_6204_lociStitched	chr12	44151805	44153892	2	1995	3285.3554	9538	0
1_MACS_peak_29454_lociStitched	chr9	126691304	126692754	1	1451	3284.83	9539	0
1_MACS_peak_25965_lociStitched	chr7	43768527	43769845	1	1319	3284.5878	9540	0
1_MACS_peak_9964_lociStitched	chr16	474765	476682	1	1918	3283.6293	9541	0
1_MACS_peak_5170_lociStitched	chr11	70730964	70732797	1	1834	3282.7197	9542	0
1_MACS_peak_9581_lociStitched	chr15	77196804	77198175	1	1372	3282.5853	9543	0
1_MACS_peak_11764_lociStitched	chr17	28705648	28707024	1	1377	3282.448	9544	0
1_MACS_peak_11420_lociStitched	chr17	7122883	7124457	1	1575	3281.6326	9545	0
2_MACS_peak_21460_lociStitched	chr4	42489732	42492541	2	2693	3280.3502	9546	0
1_MACS_peak_16281_lociStitched	chr2	113238389	113240812	1	2424	3280.2574	9547	0
1_MACS_peak_27528_lociStitched	chr8	38813894	38816349	1	2456	3280.1255	9548	0
1_MACS_peak_10853_lociStitched	chr16	67217297	67218240	1	944	3279.0939	9549	0
1_MACS_peak_17697_lociStitched	chr20	33999032	34000561	1	1530	3278.176	9550	0
2_MACS_peak_21497_lociStitched	chr4	52708300	52710372	2	1933	3277.6968	9551	0
1_MACS_peak_12653_lociStitched	chr17	75327499	75329982	1	2484	3276.5668	9552	0
1_MACS_peak_27161_lociStitched	chr8	8859504	8861286	1	1783	3275.316	9553	0
1_MACS_peak_2150_lociStitched	chr1	171809918	171811527	1	1610	3275.2804	9554	0
1_MACS_peak_456_lociStitched	chr1	23694272	23696568	1	2297	3273.8664	9555	0
2_MACS_peak_6751_lociStitched	chr12	100592828	100595227	2	2332	3273.1956	9556	0
1_MACS_peak_4197_lociStitched	chr10	124712990	124714462	1	1473	3272.6976	9557	0
2_MACS_peak_10742_lociStitched	chr16	56484523	56486338	2	1715	3272.2635	9558	0
1_MACS_peak_9724_lociStitched	chr15	86244388	86247245	1	2858	3271.5507	9559	0
1_MACS_peak_24842_lociStitched	chr6	87391004	87393162	1	2159	3271.528	9560	0
3_MACS_peak_14077_lociStitched	chr19	16556396	16561487	3	3604	3269.9493	9561	0
1_MACS_peak_21404_lociStitched	chr4	37827410	37829161	1	1752	3269.8174	9562	0
2_MACS_peak_2797_lociStitched	chr1	229562267	229566404	2	3802	3269.4711	9563	0
1_MACS_peak_16280_lociStitched	chr2	113189936	113191303	1	1368	3269.0438	9564	0
1_MACS_peak_25382_lociStitched	chr6	153323106	153324658	1	1553	3268.8224	9565	0
1_MACS_peak_4063_lociStitched	chr10	111985358	111987354	1	1997	3268.45	9566	0
1_MACS_peak_16446_lociStitched	chr2	135809509	135810929	1	1421	3268.272	9567	0
1_MACS_peak_940_lociStitched	chr1	45204259	45206354	1	2096	3267.1525	9568	0
1_MACS_peak_14075_lociStitched	chr19	16492342	16495140	1	2799	3266.665	9569	0
1_MACS_peak_13402_lociStitched	chr18	72706074	72707905	1	1832	3266.504	9570	0
1_MACS_peak_23413_lociStitched	chr5	140997792	140998851	1	1060	3265.956	9571	0
2_MACS_peak_21021_lociStitched	chr3	197228330	197233686	2	2830	3265.5532	9572	0
1_MACS_peak_12761_lociStitched	chr17	78965053	78966574	1	1522	3264.3702	9573	0
1_MACS_peak_5066_lociStitched	chr11	66494585	66496229	1	1645	3263.34	9574	0
1_MACS_peak_23217_lociStitched	chr5	129239628	129241411	1	1784	3262.89	9575	0
1_MACS_peak_22029_lociStitched	chr4	141229012	141230854	1	1843	3261.8136	9576	0
1_MACS_peak_25975_lociStitched	chr7	44057589	44059623	1	2035	3261.7224	9577	0
2_MACS_peak_29651_lociStitched	chr9	135281392	135285908	2	1652	3261.4552	9578	0
1_MACS_peak_3439_lociStitched	chr10	43047170	43049412	1	2243	3261.4374	9579	0
1_MACS_peak_21984_lociStitched	chr4	132300258	132302073	1	1816	3260.829	9580	0
1_MACS_peak_10301_lociStitched	chr16	15981688	15983130	1	1443	3260.5062	9581	0
2_MACS_peak_25549_lociStitched	chr6	170861659	170864169	2	2263	3259.235	9582	0
2_MACS_peak_25665_lociStitched	chr7	7606128	7609423	2	1858	3257.437	9583	0
1_MACS_peak_7169_lociStitched	chr12	125549413	125551028	1	1616	3256.809	9584	0
1_MACS_peak_17350_lociStitched	chr20	387836	389706	1	1871	3256.605	9585	0
1_MACS_peak_13563_lociStitched	chr19	2289101	2290960	1	1860	3256.5962	9586	0
1_MACS_peak_21436_lociStitched	chr4	40517097	40519220	1	2124	3256.4697	9587	0
1_MACS_peak_12419_lociStitched	chr17	62960946	62962709	1	1764	3256.0847	9588	0
1_MACS_peak_3276_lociStitched	chr10	23384339	23385451	1	1113	3256.0472	9589	0
1_MACS_peak_12021_lociStitched	chr17	40896111	40897681	1	1571	3256.023	9590	0
1_MACS_peak_2566_lociStitched	chr1	212003147	212004512	1	1366	3255.3885	9591	0
1_MACS_peak_16676_lociStitched	chr2	175112571	175113938	1	1368	3254.827	9592	0
1_MACS_peak_11603_lociStitched	chr17	17990515	17992196	1	1682	3254.416	9593	0
3_MACS_peak_9757_lociStitched	chr15	89670023	89674663	3	3376	3252.64	9594	0
1_MACS_peak_525_lociStitched	chr1	25688977	25690917	1	1941	3252.604	9595	0
1_MACS_peak_18442_lociStitched	chr21	43638645	43640971	1	2327	3251.9806	9596	0
1_MACS_peak_8316_lociStitched	chr14	74867538	74870154	1	2617	3251.688	9597	0
2_MACS_peak_26957_lociStitched	chr7	148980827	148983177	2	2294	3251.46	9598	0
1_MACS_peak_6101_lociStitched	chr12	28342734	28344201	1	1468	3251.1654	9599	0
1_MACS_peak_13695_lociStitched	chr19	5803227	5806022	1	2796	3249.1875	9600	0
1_MACS_peak_11092_lociStitched	chr16	83932136	83933675	1	1540	3248.829	9601	0
1_MACS_peak_22272_lociStitched	chr4	185230581	185232937	1	2357	3248.4528	9602	0
1_MACS_peak_426_lociStitched	chr1	21671026	21672722	1	1697	3248.3488	9603	0
1_MACS_peak_18438_lociStitched	chr21	43527153	43529279	1	2127	3248.3154	9604	0
1_MACS_peak_5927_lociStitched	chr12	4757405	4758901	1	1497	3248.2648	9605	0
1_MACS_peak_20047_lociStitched	chr3	71631275	71633484	1	2210	3248.1136	9606	0
1_MACS_peak_9571_lociStitched	chr15	76050514	76051670	1	1157	3247.3196	9607	0
1_MACS_peak_26955_lociStitched	chr7	148935594	148937664	1	2071	3247.209	9608	0
1_MACS_peak_26605_lociStitched	chr7	102104685	102106710	1	2026	3246.885	9609	0
1_MACS_peak_15747_lociStitched	chr2	64680799	64682305	1	1507	3246.7854	9610	0
1_MACS_peak_15440_lociStitched	chr2	32502404	32503849	1	1446	3246.7705	9611	0
1_MACS_peak_24769_lociStitched	chr6	75952753	75954199	1	1447	3246.7038	9612	0
1_MACS_peak_19604_lociStitched	chr3	36985386	36986868	1	1483	3246.1728	9613	0
1_MACS_peak_11201_lociStitched	chr16	88922539	88924424	1	1886	3245.7815	9614	0
1_MACS_peak_25281_lociStitched	chr6	139900886	139902785	1	1900	3245.5809	9615	0
1_MACS_peak_13307_lociStitched	chr18	55296891	55298321	1	1431	3245.385	9616	0
2_MACS_peak_14753_lociStitched	chr19	48971677	48973430	2	1723	3245.3289	9617	0
4_MACS_peak_21366_lociStitched	chr4	25986153	25990468	4	3114	3245.3115	9618	0
1_MACS_peak_8685_lociStitched	chr14	103784152	103786764	1	2613	3245.1488	9619	0
1_MACS_peak_780_lociStitched	chr1	38019143	38020510	1	1368	3244.9846	9620	0
2_MACS_peak_16768_lociStitched	chr2	186501509	186505374	2	3658	3244.281	9621	0
1_MACS_peak_25551_lociStitched	chr6	170892881	170894367	1	1487	3243.938	9622	0
1_MACS_peak_30247_lociStitched	chrX	65144415	65147066	1	2652	3243.2334	9623	0
1_MACS_peak_12342_lociStitched	chr17	58498506	58499771	1	1266	3242.8275	9624	0
1_MACS_peak_3915_lociStitched	chr10	99400239	99401511	1	1273	3242.5824	9625	0
1_MACS_peak_25001_lociStitched	chr6	108395244	108396682	1	1439	3242.1148	9626	0
1_MACS_peak_17448_lociStitched	chr20	10414216	10416573	1	2358	3241.3464	9627	0
1_MACS_peak_22644_lociStitched	chr5	43312710	43313797	1	1088	3240.8905	9628	0
1_MACS_peak_6607_lociStitched	chr12	76413613	76415736	1	2124	3240.3349	9629	0
1_MACS_peak_20574_lociStitched	chr3	146261347	146262959	1	1613	3239.4752	9630	0
1_MACS_peak_26304_lociStitched	chr7	75039273	75040433	1	1161	3239.184	9631	0
1_MACS_peak_11910_lociStitched	chr17	36885743	36887604	1	1862	3238.6983	9632	0
1_MACS_peak_30364_lociStitched	chrX	92950236	92952173	1	1938	3238.664	9633	0
1_MACS_peak_19887_lociStitched	chr3	52488499	52490434	1	1936	3238.2225	9634	0
1_MACS_peak_23253_lociStitched	chr5	131704951	131706368	1	1418	3237.5616	9635	0
1_MACS_peak_18384_lociStitched	chr21	37757571	37758599	1	1029	3237.2748	9636	0
1_MACS_peak_18337_lociStitched	chr21	35287099	35288381	1	1283	3236.9218	9637	0
2_MACS_peak_6961_lociStitched	chr12	116796518	116800099	2	2918	3236.8659	9638	0
1_MACS_peak_11265_lociStitched	chr17	617365	618899	1	1535	3236.4332	9639	0
1_MACS_peak_3333_lociStitched	chr10	29697942	29699305	1	1364	3235.0805	9640	0
1_MACS_peak_5811_lociStitched	chr11	130594945	130597399	1	2455	3234.6174	9641	0
1_MACS_peak_8019_lociStitched	chr14	52313038	52314722	1	1685	3234.4588	9642	0
1_MACS_peak_22943_lociStitched	chr5	82768710	82770800	1	2091	3233.857	9643	0
1_MACS_peak_22471_lociStitched	chr5	10631692	10634360	1	2669	3233.616	9644	0
1_MACS_peak_17009_lociStitched	chr2	212916597	212918681	1	2085	3232.4924	9645	0
1_MACS_peak_948_lociStitched	chr1	45451406	45453417	1	2012	3232.4814	9646	0
1_MACS_peak_21399_lociStitched	chr4	36245244	36246660	1	1417	3232.3032	9647	0
1_MACS_peak_26414_lociStitched	chr7	90224921	90226471	1	1551	3231.905	9648	0
1_MACS_peak_7080_lociStitched	chr12	122124890	122126097	1	1208	3231.2597	9649	0
2_MACS_peak_9449_lociStitched	chr15	70751943	70756319	2	2923	3231.2384	9650	0
1_MACS_peak_8857_lociStitched	chr15	23450433	23453352	1	2920	3230.7492	9651	0
1_MACS_peak_15577_lociStitched	chr2	43822290	43823929	1	1640	3229.4856	9652	0
