GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_16295_lociStitched	chr19(.):17581827-17583190	0.1124
4_MACS_peak_16296_lociStitched	chr19(.):17593492-17596970	0.1069
5_MACS_peak_16300_lociStitched	chr19(.):17598924-17605480	0.1015
1_MACS_peak_16305_lociStitched	chr19(.):17610888-17611459	0.1039
4_MACS_peak_16306_lociStitched	chr19(.):17634356-17650219	0.0979
2_MACS_peak_16310_lociStitched	chr19(.):17652841-17655776	0.0902
6_MACS_peak_16312_lociStitched	chr19(.):17658353-17665088	0.0976
2_MACS_peak_16318_lociStitched	chr19(.):17697172-17699109	0.0785
7_MACS_peak_16320_lociStitched	chr19(.):17700136-17716733	0.104
8_MACS_peak_16327_lociStitched	chr19(.):17722335-17731222	0.081
16_MACS_peak_16335_lociStitched	chr19(.):17739699-17754757	0.075
2_MACS_peak_16351_lociStitched	chr19(.):17755765-17756931	0.0614
1_MACS_peak_16353_lociStitched	chr19(.):17758001-17758561	0.114
4_MACS_peak_16354_lociStitched	chr19(.):17759569-17765579	0.0721
4_MACS_peak_16358_lociStitched	chr19(.):17766780-17773332	0.0852
4_MACS_peak_16362_lociStitched	chr19(.):17777021-17780525	0.068
2_MACS_peak_16366_lociStitched	chr19(.):17784457-17785999	0.0543
4_MACS_peak_16368_lociStitched	chr19(.):17787033-17791036	0.1017
3_MACS_peak_16372_lociStitched	chr19(.):17796570-17800111	0.0668
1_MACS_peak_16375_lociStitched	chr19(.):17801238-17802013	0.0577
7_MACS_peak_16376_lociStitched	chr19(.):17803893-17814689	0.0913
7_MACS_peak_16383_lociStitched	chr19(.):17821331-17827354	0.1091
2_MACS_peak_16390_lociStitched	chr19(.):17903915-17911419	0.0995
2_MACS_peak_16392_lociStitched	chr19(.):17912448-17914576	0.0879
3_MACS_peak_16394_lociStitched	chr19(.):17916248-17920052	0.0917
2_MACS_peak_16397_lociStitched	chr19(.):17922088-17924399	0.0687
1_MACS_peak_16399_lociStitched	chr19(.):17927115-17927463	0.0597
2_MACS_peak_16400_lociStitched	chr19(.):17965941-17969800	0.1405
7_MACS_peak_16402_lociStitched	chr19(.):17977405-17994049	0.0919
1_MACS_peak_16409_lociStitched	chr19(.):17996991-17997453	0.0466
6_MACS_peak_16410_lociStitched	chr19(.):18004587-18012260	0.0856
4_MACS_peak_16416_lociStitched	chr19(.):18013953-18018044	0.0831
3_MACS_peak_16420_lociStitched	chr19(.):18021527-18023457	0.0661
3_MACS_peak_16423_lociStitched	chr19(.):18025591-18028814	0.0889
8_MACS_peak_16426_lociStitched	chr19(.):18030775-18039778	0.0942
25_MACS_peak_16434_lociStitched	chr19(.):18059346-18130978	0.0967
14_MACS_peak_16459_lociStitched	chr19(.):18134160-18169424	0.1135
2_MACS_peak_16473_lociStitched	chr19(.):18208734-18210613	0.1798
1_MACS_peak_16475_lociStitched	chr19(.):18215748-18216378	0.1139
1_MACS_peak_16476_lociStitched	chr19(.):18292527-18292912	0.0293
1_MACS_peak_16477_lociStitched	chr19(.):18297084-18297603	0.0747
21_MACS_peak_16478_lociStitched	chr19(.):18317197-18371456	0.107
3_MACS_peak_16499_lociStitched	chr19(.):18372912-18380902	0.1001
1_MACS_peak_16502_lociStitched	chr19(.):18382245-18382537	0.0904
2_MACS_peak_16503_lociStitched	chr19(.):18396615-18398988	0.093
3_MACS_peak_16505_lociStitched	chr19(.):18400261-18406141	0.1155
1_MACS_peak_16508_lociStitched	chr19(.):18408207-18408678	0.0761
1_MACS_peak_16509_lociStitched	chr19(.):18441413-18444343	0.0707
1_MACS_peak_16510_lociStitched	chr19(.):18447517-18449292	0.1404
1_MACS_peak_16511_lociStitched	chr19(.):18491019-18491436	0.0807
6_MACS_peak_16512_lociStitched	chr19(.):18493430-18510171	0.1204
3_MACS_peak_16518_lociStitched	chr19(.):18515701-18519017	0.1111
1_MACS_peak_16521_lociStitched	chr19(.):18521575-18530130	0.1324
3_MACS_peak_16522_lociStitched	chr19(.):18542448-18545765	0.0616
1_MACS_peak_16525_lociStitched	chr19(.):18547423-18547843	0.0763
2_MACS_peak_16526_lociStitched	chr19(.):18694331-18695274	0.0763
1_MACS_peak_16528_lociStitched	chr19(.):18706105-18707260	0.0725
2_MACS_peak_16529_lociStitched	chr19(.):18708569-18729427	0.0936
2_MACS_peak_16531_lociStitched	chr19(.):18730795-18732701	0.0543
4_MACS_peak_16533_lociStitched	chr19(.):18735661-18740495	0.0803
1_MACS_peak_16537_lociStitched	chr19(.):18883249-18883663	0.1124
2_MACS_peak_16538_lociStitched	chr19(.):18885594-18887309	0.0755
3_MACS_peak_16540_lociStitched	chr19(.):18889481-18895681	0.0827
7_MACS_peak_16543_lociStitched	chr19(.):18899552-18916369	0.09
6_MACS_peak_16550_lociStitched	chr19(.):18917372-18923656	0.1143
6_MACS_peak_16556_lociStitched	chr19(.):18994066-19008468	0.1084
1_MACS_peak_16562_lociStitched	chr19(.):19315784-19316425	0.0922
1_MACS_peak_16563_lociStitched	chr19(.):19319567-19319887	0.0034
7_MACS_peak_16564_lociStitched	chr19(.):19320941-19327892	0.0814
2_MACS_peak_16571_lociStitched	chr19(.):19329469-19330861	0.0582
6_MACS_peak_16573_lociStitched	chr19(.):19334417-19343548	0.0893
1_MACS_peak_16579_lociStitched	chr19(.):19355135-19355502	0.0723
2_MACS_peak_16580_lociStitched	chr19(.):19359532-19361708	0.082
1_MACS_peak_16582_lociStitched	chr19(.):19363101-19363567	0.1296
2_MACS_peak_16583_lociStitched	chr19(.):19365166-19367942	0.0886
2_MACS_peak_16585_lociStitched	chr19(.):19371316-19374964	0.0694
1_MACS_peak_16587_lociStitched	chr19(.):19376759-19377548	0.0758
1_MACS_peak_16588_lociStitched	chr19(.):19662332-19662727	0.0388
1_MACS_peak_16589_lociStitched	chr19(.):19669349-19669713	0.0373
1_MACS_peak_16590_lociStitched	chr19(.):19680618-19680930	0.0
1_MACS_peak_16591_lociStitched	chr19(.):21666924-21667082	0.0
1_MACS_peak_16592_lociStitched	chr19(.):29379145-29379645	0.0566
2_MACS_peak_16593_lociStitched	chr19(.):30018733-30019974	0.0811
1_MACS_peak_16595_lociStitched	chr19(.):30029526-30029845	0.0239
1_MACS_peak_16596_lociStitched	chr19(.):30081645-30082226	0.0935
1_MACS_peak_16597_lociStitched	chr19(.):30086862-30087263	0.0724
1_MACS_peak_16598_lociStitched	chr19(.):30088919-30089627	0.0462
1_MACS_peak_16599_lociStitched	chr19(.):30127977-30128286	0.0119
2_MACS_peak_16600_lociStitched	chr19(.):30213812-30215400	0.0974
1_MACS_peak_16602_lociStitched	chr19(.):30217805-30218483	0.081
3_MACS_peak_16603_lociStitched	chr19(.):30219734-30221378	0.0817
1_MACS_peak_16606_lociStitched	chr19(.):30226325-30226840	0.0183
1_MACS_peak_16607_lociStitched	chr19(.):30228624-30229145	0.0268
3_MACS_peak_16608_lociStitched	chr19(.):30231175-30232888	0.0427
2_MACS_peak_16611_lociStitched	chr19(.):30243142-30244015	0.0627
1_MACS_peak_16613_lociStitched	chr19(.):30249864-30250158	0.0315
1_MACS_peak_16614_lociStitched	chr19(.):30252593-30252911	0.1043
2_MACS_peak_16615_lociStitched	chr19(.):30254677-30256453	0.1346
1_MACS_peak_16617_lociStitched	chr19(.):30258332-30258824	0.0503
1_MACS_peak_16618_lociStitched	chr19(.):30260447-30260795	0.0191
1_MACS_peak_16619_lociStitched	chr19(.):30264956-30265348	0.1003
1_MACS_peak_16620_lociStitched	chr19(.):30267384-30267668	0.0441
1_MACS_peak_16621_lociStitched	chr19(.):30270604-30271314	0.0709
5_MACS_peak_16622_lociStitched	chr19(.):30330266-30335037	0.0805
3_MACS_peak_16627_lociStitched	chr19(.):30354548-30356860	0.0839
1_MACS_peak_16630_lociStitched	chr19(.):30365796-30366117	0.0718
2_MACS_peak_16631_lociStitched	chr19(.):30369696-30371535	0.0988
2_MACS_peak_16633_lociStitched	chr19(.):30372737-30374130	0.0766
1_MACS_peak_16635_lociStitched	chr19(.):30383553-30383826	0.053
1_MACS_peak_16636_lociStitched	chr19(.):30562149-30562472	0.0549
1_MACS_peak_16637_lociStitched	chr19(.):31159928-31160305	0.0656
1_MACS_peak_16638_lociStitched	chr19(.):32065361-32065805	0.0574
1_MACS_peak_16639_lociStitched	chr19(.):32714474-32714795	0.1084
1_MACS_peak_16640_lociStitched	chr19(.):32721091-32721742	0.056
1_MACS_peak_16641_lociStitched	chr19(.):32746902-32747246	0.06
1_MACS_peak_16642_lociStitched	chr19(.):33062480-33062819	0.0408
1_MACS_peak_16643_lociStitched	chr19(.):33635573-33635893	0.0628
1_MACS_peak_16644_lociStitched	chr19(.):33684408-33684835	0.0252
1_MACS_peak_16645_lociStitched	chr19(.):33686067-33686467	0.0547
2_MACS_peak_16646_lociStitched	chr19(.):33698839-33699804	0.1155
11_MACS_peak_16648_lociStitched	chr19(.):33701248-33714049	0.0898
3_MACS_peak_16659_lociStitched	chr19(.):33720705-33723049	0.0679
4_MACS_peak_16662_lociStitched	chr19(.):33727299-33730618	0.0666
1_MACS_peak_16666_lociStitched	chr19(.):33731626-33732120	0.0339
4_MACS_peak_16667_lociStitched	chr19(.):33743794-33747139	0.058
1_MACS_peak_16671_lociStitched	chr19(.):33748204-33748556	0.0854
1_MACS_peak_16672_lociStitched	chr19(.):33752579-33753026	0.0857
3_MACS_peak_16673_lociStitched	chr19(.):33754144-33756201	0.0943
1_MACS_peak_16676_lociStitched	chr19(.):33757969-33758287	0.0462
3_MACS_peak_16677_lociStitched	chr19(.):33764522-33766606	0.0833
1_MACS_peak_16680_lociStitched	chr19(.):33768795-33769219	0.1035
1_MACS_peak_16681_lociStitched	chr19(.):33773566-33774254	0.0247
2_MACS_peak_16682_lociStitched	chr19(.):33776075-33778336	0.0558
4_MACS_peak_16684_lociStitched	chr19(.):33782490-33786864	0.0759
3_MACS_peak_16688_lociStitched	chr19(.):33788556-33791882	0.0603
1_MACS_peak_16691_lociStitched	chr19(.):33793922-33794833	0.0521
2_MACS_peak_16692_lociStitched	chr19(.):33797129-33798493	0.0666
3_MACS_peak_16694_lociStitched	chr19(.):34019904-34021414	0.0392
1_MACS_peak_16697_lociStitched	chr19(.):34022998-34023345	0.047
1_MACS_peak_16698_lociStitched	chr19(.):34027953-34028641	0.0462
1_MACS_peak_16699_lociStitched	chr19(.):34031273-34031746	0.0891
1_MACS_peak_16700_lociStitched	chr19(.):34033596-34033918	0.0551
1_MACS_peak_16701_lociStitched	chr19(.):34039988-34040355	0.0395
1_MACS_peak_16702_lociStitched	chr19(.):34055921-34056200	0.1215
1_MACS_peak_16703_lociStitched	chr19(.):34111630-34111986	0.0071
1_MACS_peak_16704_lociStitched	chr19(.):34257822-34258152	0.0468
4_MACS_peak_16705_lociStitched	chr19(.):34269554-34273442	0.0862
1_MACS_peak_16709_lociStitched	chr19(.):34281784-34282661	0.061
1_MACS_peak_16710_lociStitched	chr19(.):34287804-34288719	0.0081
1_MACS_peak_16711_lociStitched	chr19(.):34290439-34290902	0.0637
3_MACS_peak_16712_lociStitched	chr19(.):34302866-34305262	0.0384
1_MACS_peak_16715_lociStitched	chr19(.):34385388-34385712	0.0444
2_MACS_peak_16716_lociStitched	chr19(.):34396243-34397974	0.0617
1_MACS_peak_16718_lociStitched	chr19(.):34434065-34434380	0.0344
1_MACS_peak_16719_lociStitched	chr19(.):34522770-34523022	0.0572
1_MACS_peak_16720_lociStitched	chr19(.):35412633-35412939	0.0791
4_MACS_peak_16721_lociStitched	chr19(.):35455029-35458156	0.0475
1_MACS_peak_16725_lociStitched	chr19(.):35462314-35462995	0.0783
4_MACS_peak_16726_lociStitched	chr19(.):35522082-35532513	0.0945
4_MACS_peak_16730_lociStitched	chr19(.):35533879-35538115	0.0983
2_MACS_peak_16734_lociStitched	chr19(.):35539977-35541796	0.0574
1_MACS_peak_16736_lociStitched	chr19(.):35542802-35543181	0.0332
1_MACS_peak_16737_lociStitched	chr19(.):35551326-35551644	0.0732
1_MACS_peak_16738_lociStitched	chr19(.):35552850-35553237	0.044
1_MACS_peak_16739_lociStitched	chr19(.):35555943-35556303	0.0937
2_MACS_peak_16740_lociStitched	chr19(.):35559504-35560456	0.0903
6_MACS_peak_16742_lociStitched	chr19(.):35564039-35572787	0.0719
1_MACS_peak_16748_lociStitched	chr19(.):35577236-35577584	0.0052
2_MACS_peak_16749_lociStitched	chr19(.):35578663-35580514	0.0774
1_MACS_peak_16751_lociStitched	chr19(.):35584688-35585136	0.1121
1_MACS_peak_16752_lociStitched	chr19(.):35586770-35587270	0.112
3_MACS_peak_16753_lociStitched	chr19(.):35588293-35592318	0.0891
2_MACS_peak_16756_lociStitched	chr19(.):35593487-35595551	0.0978
4_MACS_peak_16758_lociStitched	chr19(.):35600031-35604604	0.0863
3_MACS_peak_16762_lociStitched	chr19(.):35606418-35611396	0.1078
5_MACS_peak_16765_lociStitched	chr19(.):35617529-35625403	0.1007
3_MACS_peak_16770_lociStitched	chr19(.):35626889-35631462	0.1491
3_MACS_peak_16773_lociStitched	chr19(.):35633411-35636541	0.1334
2_MACS_peak_16776_lociStitched	chr19(.):35772799-35776019	0.1035
6_MACS_peak_16778_lociStitched	chr19(.):35780232-35785625	0.0569
1_MACS_peak_16784_lociStitched	chr19(.):35791931-35792242	0.0707
1_MACS_peak_16785_lociStitched	chr19(.):35794703-35795130	0.0693
3_MACS_peak_16786_lociStitched	chr19(.):35799388-35802469	0.0838
1_MACS_peak_16789_lociStitched	chr19(.):35803679-35804106	0.1026
3_MACS_peak_16790_lociStitched	chr19(.):35811499-35813244	0.1217
1_MACS_peak_16793_lociStitched	chr19(.):35820287-35821326	0.0486
7_MACS_peak_16794_lociStitched	chr19(.):35822387-35833874	0.0845
4_MACS_peak_16801_lociStitched	chr19(.):35835286-35843830	0.0806
4_MACS_peak_16805_lociStitched	chr19(.):35849237-35855441	0.0832
1_MACS_peak_16809_lociStitched	chr19(.):35861743-35864358	0.0905
1_MACS_peak_16810_lociStitched	chr19(.):35937730-35938125	0.0453
3_MACS_peak_16811_lociStitched	chr19(.):35939730-35941426	0.0943
5_MACS_peak_16814_lociStitched	chr19(.):35977157-35986335	0.1051
17_MACS_peak_16819_lociStitched	chr19(.):35988036-36022588	0.0931
5_MACS_peak_16836_lociStitched	chr19(.):36024896-36028920	0.0936
4_MACS_peak_16841_lociStitched	chr19(.):36043549-36048257	0.1049
8_MACS_peak_16845_lociStitched	chr19(.):36049784-36062050	0.0763
2_MACS_peak_16853_lociStitched	chr19(.):36067152-36068747	0.0559
2_MACS_peak_16855_lociStitched	chr19(.):36075718-36077178	0.0978
1_MACS_peak_16857_lociStitched	chr19(.):36091313-36092067	0.0449
6_MACS_peak_16858_lociStitched	chr19(.):36158917-36170423	0.0924
1_MACS_peak_16864_lociStitched	chr19(.):36177593-36177899	0.0227
3_MACS_peak_16865_lociStitched	chr19(.):36179084-36182152	0.0807
8_MACS_peak_16868_lociStitched	chr19(.):36194724-36205383	0.1154
19_MACS_peak_16876_lociStitched	chr19(.):36282952-36304536	0.0934
5_MACS_peak_16895_lociStitched	chr19(.):36305538-36310456	0.0676
1_MACS_peak_16900_lociStitched	chr19(.):36313258-36313936	0.0314
1_MACS_peak_16901_lociStitched	chr19(.):36318371-36318688	0.0333
3_MACS_peak_16902_lociStitched	chr19(.):36321447-36324489	0.0755
6_MACS_peak_16905_lociStitched	chr19(.):36330152-36334050	0.0763
7_MACS_peak_16911_lociStitched	chr19(.):36335717-36342758	0.062
14_MACS_peak_16918_lociStitched	chr19(.):36343823-36370481	0.075
1_MACS_peak_16932_lociStitched	chr19(.):36373899-36374208	0.0481
1_MACS_peak_16933_lociStitched	chr19(.):36395562-36396298	0.1105
1_MACS_peak_16934_lociStitched	chr19(.):36397315-36397808	0.021
1_MACS_peak_16935_lociStitched	chr19(.):36398934-36399286	0.0612
3_MACS_peak_16936_lociStitched	chr19(.):36403577-36405467	0.0565
4_MACS_peak_16939_lociStitched	chr19(.):36407299-36410827	0.0832
6_MACS_peak_16943_lociStitched	chr19(.):36412528-36418647	0.084
5_MACS_peak_16949_lociStitched	chr19(.):36440317-36444542	0.058
1_MACS_peak_16954_lociStitched	chr19(.):36447055-36447336	0.0959
1_MACS_peak_16955_lociStitched	chr19(.):36449798-36451167	0.0734
1_MACS_peak_16956_lociStitched	chr19(.):36452390-36452701	0.0
2_MACS_peak_16957_lociStitched	chr19(.):36458993-36460144	0.1061
2_MACS_peak_16959_lociStitched	chr19(.):36463059-36464622	0.075
4_MACS_peak_16961_lociStitched	chr19(.):36467899-36473150	0.0844
3_MACS_peak_16965_lociStitched	chr19(.):36474324-36477925	0.0987
1_MACS_peak_16968_lociStitched	chr19(.):38382567-38382947	0.0936
6_MACS_peak_16969_lociStitched	chr19(.):38717868-38724741	0.0988
1_MACS_peak_16975_lociStitched	chr19(.):38728240-38728804	0.0541
2_MACS_peak_16976_lociStitched	chr19(.):38743284-38746288	0.081
1_MACS_peak_16978_lociStitched	chr19(.):38809408-38810927	0.1244
1_MACS_peak_16979_lociStitched	chr19(.):38812146-38812533	0.022
1_MACS_peak_16980_lociStitched	chr19(.):38840311-38840667	0.0629
2_MACS_peak_16981_lociStitched	chr19(.):38845847-38847037	0.0788
1_MACS_peak_16983_lociStitched	chr19(.):38848519-38848846	0.0217
3_MACS_peak_16984_lociStitched	chr19(.):38850587-38852187	0.0695
1_MACS_peak_16987_lociStitched	chr19(.):38854845-38856387	0.0485
2_MACS_peak_16988_lociStitched	chr19(.):38857446-38858746	0.09
8_MACS_peak_16990_lociStitched	chr19(.):38878390-38890135	0.0888
4_MACS_peak_16998_lociStitched	chr19(.):38902782-38906041	0.0609
2_MACS_peak_17002_lociStitched	chr19(.):38909427-38911055	0.0689
2_MACS_peak_17004_lociStitched	chr19(.):38912438-38914041	0.1159
2_MACS_peak_17006_lociStitched	chr19(.):38920024-38920860	0.0808
2_MACS_peak_17008_lociStitched	chr19(.):38924889-38926411	0.0717
1_MACS_peak_17010_lociStitched	chr19(.):38933402-38934437	0.0792
1_MACS_peak_17011_lociStitched	chr19(.):38954610-38954925	0.0
1_MACS_peak_17012_lociStitched	chr19(.):38963048-38963543	0.0936
2_MACS_peak_17013_lociStitched	chr19(.):38965968-38967663	0.0432
1_MACS_peak_17015_lociStitched	chr19(.):38968704-38969529	0.0355
2_MACS_peak_17016_lociStitched	chr19(.):38979852-38981167	0.1142
4_MACS_peak_17018_lociStitched	chr19(.):38982664-38985443	0.0865
3_MACS_peak_17022_lociStitched	chr19(.):38989393-38992357	0.0676
1_MACS_peak_17025_lociStitched	chr19(.):38996297-38996667	0.0306
4_MACS_peak_17026_lociStitched	chr19(.):39000638-39003939	0.0919
1_MACS_peak_17030_lociStitched	chr19(.):39006392-39006848	0.0411
2_MACS_peak_17031_lociStitched	chr19(.):39007867-39010359	0.0952
3_MACS_peak_17033_lociStitched	chr19(.):39013649-39016284	0.0762
4_MACS_peak_17036_lociStitched	chr19(.):39021754-39026538	0.08
1_MACS_peak_17040_lociStitched	chr19(.):39051800-39052177	0.0341
1_MACS_peak_17041_lociStitched	chr19(.):39053750-39054311	0.159
2_MACS_peak_17042_lociStitched	chr19(.):39056166-39058876	0.0455
4_MACS_peak_17044_lociStitched	chr19(.):39067772-39072212	0.0882
1_MACS_peak_17048_lociStitched	chr19(.):39256396-39256768	0.1164
1_MACS_peak_17049_lociStitched	chr19(.):39260848-39261744	0.1576
4_MACS_peak_17050_lociStitched	chr19(.):39263271-39266950	0.0792
2_MACS_peak_17054_lociStitched	chr19(.):39269412-39273091	0.0577
3_MACS_peak_17056_lociStitched	chr19(.):39280077-39283347	0.0696
1_MACS_peak_17059_lociStitched	chr19(.):39287415-39287790	0.0453
2_MACS_peak_17060_lociStitched	chr19(.):39289652-39291466	0.1046
1_MACS_peak_17062_lociStitched	chr19(.):39292568-39293133	0.0249
1_MACS_peak_17063_lociStitched	chr19(.):39294402-39294872	0.1723
4_MACS_peak_17064_lociStitched	chr19(.):39436942-39440158	0.0784
1_MACS_peak_17068_lociStitched	chr19(.):39443195-39444128	0.1698
2_MACS_peak_17069_lociStitched	chr19(.):39465821-39467312	0.0521
1_MACS_peak_17071_lociStitched	chr19(.):39479680-39480057	0.0797
1_MACS_peak_17072_lociStitched	chr19(.):39481652-39482218	0.014
1_MACS_peak_17073_lociStitched	chr19(.):39507748-39508063	0.0294
2_MACS_peak_17074_lociStitched	chr19(.):39509439-39511137	0.0844
4_MACS_peak_17076_lociStitched	chr19(.):39515067-39517864	0.0581
2_MACS_peak_17080_lociStitched	chr19(.):39523534-39525199	0.0897
1_MACS_peak_17082_lociStitched	chr19(.):39539327-39539645	0.0325
1_MACS_peak_17083_lociStitched	chr19(.):39541004-39541746	0.0202
3_MACS_peak_17084_lociStitched	chr19(.):39543396-39545436	0.096
1_MACS_peak_17087_lociStitched	chr19(.):39558466-39558934	0.0914
6_MACS_peak_17088_lociStitched	chr19(.):39572019-39580024	0.0898
1_MACS_peak_17094_lociStitched	chr19(.):39581030-39581465	0.0714
1_MACS_peak_17095_lociStitched	chr19(.):39584160-39584673	0.0479
4_MACS_peak_17096_lociStitched	chr19(.):39587780-39593141	0.1047
2_MACS_peak_17100_lociStitched	chr19(.):39594744-39599156	0.109
2_MACS_peak_17102_lociStitched	chr19(.):39601055-39602296	0.076
1_MACS_peak_17104_lociStitched	chr19(.):39603796-39604224	0.0065
1_MACS_peak_17105_lociStitched	chr19(.):39684238-39684638	0.0718
4_MACS_peak_17106_lociStitched	chr19(.):39686128-39695567	0.0867
1_MACS_peak_17110_lociStitched	chr19(.):39696756-39697395	0.1304
2_MACS_peak_17111_lociStitched	chr19(.):39698929-39700381	0.0867
1_MACS_peak_17113_lociStitched	chr19(.):39701899-39702208	0.0525
1_MACS_peak_17114_lociStitched	chr19(.):39718184-39718507	0.0024
5_MACS_peak_17115_lociStitched	chr19(.):39727001-39735921	0.0901
1_MACS_peak_17120_lociStitched	chr19(.):39737145-39737954	0.0331
2_MACS_peak_17121_lociStitched	chr19(.):39739460-39741051	0.0562
3_MACS_peak_17123_lociStitched	chr19(.):39745100-39747663	0.1079
1_MACS_peak_17126_lociStitched	chr19(.):39753524-39757041	0.0976
2_MACS_peak_17127_lociStitched	chr19(.):39758823-39760019	0.0888
2_MACS_peak_17129_lociStitched	chr19(.):39762326-39763233	0.0947
1_MACS_peak_17131_lociStitched	chr19(.):39916255-39916894	0.0995
13_MACS_peak_17132_lociStitched	chr19(.):39986952-40006930	0.1084
3_MACS_peak_17145_lociStitched	chr19(.):40361817-40363512	0.0806
1_MACS_peak_17148_lociStitched	chr19(.):40377535-40377799	0.0183
1_MACS_peak_17149_lociStitched	chr19(.):40732253-40732727	0.0777
6_MACS_peak_17150_lociStitched	chr19(.):40889632-40896076	0.086
2_MACS_peak_17156_lociStitched	chr19(.):40898248-40903833	0.0865
2_MACS_peak_17158_lociStitched	chr19(.):40912272-40913692	0.0994
1_MACS_peak_17160_lociStitched	chr19(.):40925344-40926024	0.0679
2_MACS_peak_17161_lociStitched	chr19(.):40972307-40973626	0.0921
1_MACS_peak_17163_lociStitched	chr19(.):40987124-40987540	0.0492
1_MACS_peak_17164_lociStitched	chr19(.):40990811-40991458	0.0652
1_MACS_peak_17165_lociStitched	chr19(.):40992731-40993206	0.0163
1_MACS_peak_17166_lociStitched	chr19(.):40997944-40998370	0.1008
1_MACS_peak_17167_lociStitched	chr19(.):40999689-41000099	0.0545
6_MACS_peak_17168_lociStitched	chr19(.):41010540-41018703	0.1104
4_MACS_peak_17174_lociStitched	chr19(.):41020675-41023674	0.0687
3_MACS_peak_17178_lociStitched	chr19(.):41024695-41028094	0.1188
2_MACS_peak_17181_lociStitched	chr19(.):41036713-41037858	0.0633
1_MACS_peak_17183_lociStitched	chr19(.):41045192-41045550	0.0291
6_MACS_peak_17184_lociStitched	chr19(.):41057455-41063758	0.0823
9_MACS_peak_17190_lociStitched	chr19(.):41064912-41076163	0.0874
3_MACS_peak_17199_lociStitched	chr19(.):41101022-41108863	0.1176
1_MACS_peak_17202_lociStitched	chr19(.):41117323-41117902	0.065
1_MACS_peak_17203_lociStitched	chr19(.):41151056-41151403	0.0162
1_MACS_peak_17204_lociStitched	chr19(.):41156250-41156833	0.1114
1_MACS_peak_17205_lociStitched	chr19(.):41280672-41282647	0.1325
5_MACS_peak_17206_lociStitched	chr19(.):41348952-41355469	0.0912
2_MACS_peak_17211_lociStitched	chr19(.):41357443-41358936	0.0904
1_MACS_peak_17213_lociStitched	chr19(.):41376020-41376278	0.0053
2_MACS_peak_17214_lociStitched	chr19(.):41381636-41386512	0.0916
1_MACS_peak_17216_lociStitched	chr19(.):41387766-41388136	0.051
1_MACS_peak_17217_lociStitched	chr19(.):41398009-41398340	0.0271
4_MACS_peak_17218_lociStitched	chr19(.):41400932-41404327	0.0645
1_MACS_peak_17222_lociStitched	chr19(.):41409643-41409935	0.0927
1_MACS_peak_17223_lociStitched	chr19(.):41413623-41414041	0.138
1_MACS_peak_17224_lociStitched	chr19(.):41438553-41438877	0.0044
1_MACS_peak_17225_lociStitched	chr19(.):41442246-41443085	0.0709
1_MACS_peak_17226_lociStitched	chr19(.):41448360-41448696	0.0731
1_MACS_peak_17227_lociStitched	chr19(.):41477493-41477818	0.0649
1_MACS_peak_17228_lociStitched	chr19(.):41483309-41483720	0.1434
1_MACS_peak_17229_lociStitched	chr19(.):41524720-41525063	0.1177
1_MACS_peak_17230_lociStitched	chr19(.):41527205-41527487	0.1162
1_MACS_peak_17231_lociStitched	chr19(.):41530808-41531201	0.0672
1_MACS_peak_17232_lociStitched	chr19(.):41532536-41533050	0.1011
1_MACS_peak_17233_lociStitched	chr19(.):41553658-41554047	0.0768
1_MACS_peak_17234_lociStitched	chr19(.):41556754-41557073	0.0138
1_MACS_peak_17235_lociStitched	chr19(.):41558475-41559041	0.0548
1_MACS_peak_17236_lociStitched	chr19(.):41567629-41567955	0.107
1_MACS_peak_17237_lociStitched	chr19(.):41592430-41592799	0.0957
2_MACS_peak_17238_lociStitched	chr19(.):41594509-41596785	0.0813
1_MACS_peak_17240_lociStitched	chr19(.):41600199-41600522	0.0606
1_MACS_peak_17241_lociStitched	chr19(.):41617925-41618254	0.0661
1_MACS_peak_17242_lociStitched	chr19(.):41620785-41621217	0.0778
4_MACS_peak_17243_lociStitched	chr19(.):41634231-41636159	0.0692
1_MACS_peak_17247_lociStitched	chr19(.):41638645-41638966	0.034
2_MACS_peak_17248_lociStitched	chr19(.):41641968-41643569	0.056
2_MACS_peak_17250_lociStitched	chr19(.):41646384-41647330	0.0816
1_MACS_peak_17252_lociStitched	chr19(.):41649336-41649656	0.0759
1_MACS_peak_17253_lociStitched	chr19(.):41654805-41655311	0.0989
1_MACS_peak_17254_lociStitched	chr19(.):41657290-41657649	0.0336
2_MACS_peak_17255_lociStitched	chr19(.):41668323-41669826	0.078
2_MACS_peak_17257_lociStitched	chr19(.):41672011-41672922	0.0519
1_MACS_peak_17259_lociStitched	chr19(.):41675509-41676390	0.0686
1_MACS_peak_17260_lociStitched	chr19(.):41677813-41678127	0.0609
2_MACS_peak_17261_lociStitched	chr19(.):41680156-41681011	0.0899
1_MACS_peak_17263_lociStitched	chr19(.):41682762-41683319	0.0535
2_MACS_peak_17264_lociStitched	chr19(.):41684332-41685384	0.0462
1_MACS_peak_17266_lociStitched	chr19(.):41689490-41689917	0.003
1_MACS_peak_17267_lociStitched	chr19(.):41693385-41693834	0.0891
8_MACS_peak_17268_lociStitched	chr19(.):41695005-41707803	0.1015
2_MACS_peak_17276_lociStitched	chr19(.):41711724-41713672	0.0968
1_MACS_peak_17278_lociStitched	chr19(.):41715017-41715477	0.0832
