#13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_ROSE/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam
#Using cutoff of 19648.3232 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
1_MACS_peak_10893_lociStitched	chr18	42304243	42306519	1	2277	2172.8972	397.3896	8187	0
1_MACS_peak_12865_lociStitched	chr2	70416822	70418801	1	1980	7210.6844	522.8518	8188	0
1_MACS_peak_21283_lociStitched	chr6	147523387	147525649	1	2263	2379.1716	104.7306	8189	0
1_MACS_peak_14597_lociStitched	chr20	35401035	35403009	1	1975	7152.1968	421.0542	8190	0
1_MACS_peak_14095_lociStitched	chr2	232347049	232349198	1	2150	4868.9893	228.0089	8191	0
1_MACS_peak_18649_lociStitched	chr5	1167020	1169049	1	2030	6613.7284	446.9887	8192	0
1_MACS_peak_8469_lociStitched	chr16	4797092	4799326	1	2235	3404.616	361.908	8193	0
2_MACS_peak_3741_lociStitched	chr11	13298319	13300587	2	2265	2518.3872	328.4064	8194	0
1_MACS_peak_16389_lociStitched	chr3	52286671	52288849	1	2179	4573.3644	408.1572	8195	0
1_MACS_peak_14800_lociStitched	chr20	50029971	50032218	1	2248	3108.0504	406.9317	8196	0
2_MACS_peak_2473_lociStitched	chr10	3214098	3216361	2	2240	3234.2796	322.7038	8197	0
1_MACS_peak_16801_lociStitched	chr3	122919861	122921968	1	2108	5689.5321	460.1688	8198	0
1_MACS_peak_12092_lociStitched	chr19	50268983	50271259	1	2277	2190.65	475.684	8199	0
1_MACS_peak_16310_lociStitched	chr3	48722049	48724184	1	2136	5206.6245	370.209	8200	0
1_MACS_peak_13576_lociStitched	chr2	165498548	165500789	1	2242	3280.3758	436.995	8201	0
1_MACS_peak_12363_lociStitched	chr2	20471585	20473869	1	2285	1714.3704	432.1328	8202	0
1_MACS_peak_17465_lociStitched	chr3	196000538	196002783	1	2246	3353.3565	628.6	8203	0
1_MACS_peak_3824_lociStitched	chr11	22849600	22851824	1	2225	3718.7504	483.4976	8204	0
1_MACS_peak_23335_lociStitched	chr8	81033640	81035904	1	2265	2570.0928	445.7816	8205	0
2_MACS_peak_12033_lociStitched	chr19	48246499	48249516	2	2135	5352.7614	524.3546	8206	0
1_MACS_peak_12237_lociStitched	chr2	191678	193965	1	2288	1404.4467	403.4268	8207	0
1_MACS_peak_18974_lociStitched	chr5	61922377	61924638	1	2262	2551.7646	340.2805	8208	0
1_MACS_peak_12506_lociStitched	chr2	33754741	33756998	1	2258	2795.9716	481.1924	8209	0
1_MACS_peak_1720_lociStitched	chr1	173683389	173685542	1	2154	5238.8949	718.2408	8210	0
1_MACS_peak_13053_lociStitched	chr2	96067472	96069685	1	2214	3910.8136	474.2459	8211	0
1_MACS_peak_23053_lociStitched	chr8	33329070	33331264	1	2195	4386.6836	570.44	8212	0
2_MACS_peak_18098_lociStitched	chr4	99915772	99918020	2	2211	3803.616	305.9528	8213	0
1_MACS_peak_17024_lociStitched	chr3	145877432	145879676	1	2245	3015.7116	332.5608	8214	0
1_MACS_peak_21937_lociStitched	chr7	65445922	65448049	1	2128	5225.6136	323.9421	8215	0
1_MACS_peak_5623_lociStitched	chr12	77170933	77173192	1	2260	2730.4533	509.8563	8216	0
1_MACS_peak_7259_lociStitched	chr14	100841444	100843677	1	2234	3200.1123	242.9504	8217	0
1_MACS_peak_24996_lociStitched	chrX	20158745	20160990	1	2246	2901.2135	264.6855	8218	0
1_MACS_peak_11954_lociStitched	chr19	45223676	45225933	1	2258	2590.1332	316.8828	8219	0
1_MACS_peak_24595_lociStitched	chr9	126963660	126965861	1	2202	4234.724	578.6429	8220	0
2_MACS_peak_2377_lociStitched	chr1	239974074	239978352	2	2283	1802.7492	648.5448	8221	0
1_MACS_peak_8389_lociStitched	chr16	2254737	2256768	1	2032	6636.2925	557.5095	8222	0
1_MACS_peak_2821_lociStitched	chr10	46221532	46223699	1	2168	4700.223	441.8513	8223	0
1_MACS_peak_13936_lociStitched	chr2	209118563	209120843	1	2281	1857.06	603.972	8224	0
1_MACS_peak_22836_lociStitched	chr8	11323431	11325652	1	2222	3806.5719	597.2269	8225	0
1_MACS_peak_16499_lociStitched	chr3	67703863	67705952	1	2090	5809.9268	426.3649	8226	0
1_MACS_peak_4530_lociStitched	chr11	98968252	98970345	1	2094	5776.68	444.9718	8227	0
1_MACS_peak_23746_lociStitched	chr8	144896466	144898712	1	2247	2787.9598	227.5198	8228	0
1_MACS_peak_18188_lociStitched	chr4	110623000	110625210	1	2211	3768.713	345.644	8229	0
1_MACS_peak_18492_lociStitched	chr4	171618176	171620430	1	2255	2724.6352	436.3744	8230	0
1_MACS_peak_3309_lociStitched	chr10	103760715	103762961	1	2247	2905.201	378.451	8231	0
1_MACS_peak_6353_lociStitched	chr13	45914178	45916392	1	2215	3549.9276	223.1712	8232	0
1_MACS_peak_16714_lociStitched	chr3	112709085	112710899	1	1815	8537.2282	530.4136	8233	0
1_MACS_peak_24787_lociStitched	chr9	138391503	138393717	1	2215	3732.3612	409.1472	8234	0
1_MACS_peak_20055_lociStitched	chr6	9387820	9390075	1	2256	2549.503	324.4945	8235	0
1_MACS_peak_23324_lociStitched	chr8	79577018	79579226	1	2209	3951.4368	510.7104	8236	0
1_MACS_peak_24762_lociStitched	chr9	135904993	135907149	1	2157	4756.7828	362.6392	8237	0
1_MACS_peak_13829_lociStitched	chr2	200775305	200777449	1	2145	4945.136	362.9792	8238	0
1_MACS_peak_21248_lociStitched	chr6	141804118	141806391	1	2274	1879.3164	398.2296	8239	0
1_MACS_peak_5798_lociStitched	chr12	102513069	102515280	1	2212	3755.3835	390.6837	8240	0
1_MACS_peak_7405_lociStitched	chr15	28565846	28568105	1	2260	2306.8908	244.6497	8241	0
1_MACS_peak_73_lociStitched	chr1	6294524	6296728	1	2205	3915.406	403.9932	8242	0
1_MACS_peak_19689_lociStitched	chr5	153773953	153776196	1	2244	3245.1724	677.1617	8243	0
1_MACS_peak_13427_lociStitched	chr2	134989747	134992021	1	2275	1881.2802	476.1756	8244	0
1_MACS_peak_7272_lociStitched	chr14	102605084	102607310	1	2227	3169.3788	156.2652	8245	0
1_MACS_peak_20995_lociStitched	chr6	111407977	111410240	1	2264	2235.1651	336.5081	8246	0
1_MACS_peak_2026_lociStitched	chr1	206889348	206891592	1	2245	3386.196	854.7396	8247	0
1_MACS_peak_1481_lociStitched	chr1	155579166	155581167	1	2002	7119.558	766.1829	8248	0
1_MACS_peak_24268_lociStitched	chr9	92167709	92169943	1	2235	3271.0228	466.906	8249	0
1_MACS_peak_23124_lociStitched	chr8	42009371	42011560	1	2190	4290.0022	497.3408	8250	0
2_MACS_peak_2833_lociStitched	chr10	49859483	49865063	2	2281	1667.304	681.318	8251	0
1_MACS_peak_15178_lociStitched	chr21	43497484	43499743	1	2260	2588.3622	570.1716	8252	0
1_MACS_peak_4758_lociStitched	chr11	125438579	125440659	1	2081	5921.968	478.192	8253	0
1_MACS_peak_10721_lociStitched	chr18	9005717	9007950	1	2234	3069.2585	257.0183	8254	0
1_MACS_peak_9744_lociStitched	chr17	30468411	30470643	1	2233	3162.2976	324.756	8255	0
1_MACS_peak_16403_lociStitched	chr3	52753897	52756162	1	2266	2096.937	319.365	8256	0
1_MACS_peak_19351_lociStitched	chr5	122847100	122849345	1	2246	2892.6825	418.2435	8257	0
1_MACS_peak_5240_lociStitched	chr12	42753343	42755564	1	2222	3485.6374	381.7899	8258	0
1_MACS_peak_2623_lociStitched	chr10	16858454	16860669	1	2216	3613.108	371.8985	8259	0
1_MACS_peak_17418_lociStitched	chr3	192634388	192636611	1	2224	3657.0573	601.5438	8260	0
1_MACS_peak_4898_lociStitched	chr12	4757031	4759185	1	2155	4957.8618	567.579	8261	0
1_MACS_peak_3689_lociStitched	chr11	9335046	9337230	1	2185	4247.88	377.6136	8262	0
1_MACS_peak_24347_lociStitched	chr9	97622348	97624515	1	2168	4637.38	465.2549	8263	0
1_MACS_peak_7697_lociStitched	chr15	49461487	49463624	1	2138	5092.8984	440.8631	8264	0
1_MACS_peak_3940_lociStitched	chr11	45825518	45827754	1	2237	3057.2828	342.5552	8265	0
2_MACS_peak_17296_lociStitched	chr3	182696924	182699201	2	2273	1774.0107	361.8153	8266	0
1_MACS_peak_6675_lociStitched	chr14	21538141	21540418	1	2278	1365.5169	262.0827	8267	0
1_MACS_peak_16451_lociStitched	chr3	58222359	58224626	1	2268	2085.1866	442.7451	8268	0
2_MACS_peak_22687_lociStitched	chr7	149156344	149158714	2	2256	2454.135	337.251	8269	0
1_MACS_peak_3524_lociStitched	chr10	129651849	129654120	1	2272	1887.6552	441.7095	8270	0
1_MACS_peak_21956_lociStitched	chr7	66766621	66768719	1	2099	5493.613	301.6924	8271	0
1_MACS_peak_3860_lociStitched	chr11	33181769	33183935	1	2167	4576.3248	407.4246	8272	0
1_MACS_peak_19039_lociStitched	chr5	71615068	71617190	1	2123	5227.3348	374.1086	8273	0
1_MACS_peak_3877_lociStitched	chr11	34378948	34381227	1	2280	1361.2467	484.9712	8274	0
1_MACS_peak_8051_lociStitched	chr15	78440806	78443020	1	2215	3552.5844	330.7716	8275	0
1_MACS_peak_22527_lociStitched	chr7	128877180	128879441	1	2262	2394.1729	538.3441	8276	0
1_MACS_peak_7416_lociStitched	chr15	29215456	29217692	1	2237	2953.3088	280.8416	8277	0
1_MACS_peak_20149_lociStitched	chr6	18984894	18987161	1	2268	1893.8518	303.3246	8278	0
2_MACS_peak_5112_lociStitched	chr12	25582439	25589782	2	2275	2120.6584	906.1262	8279	0
1_MACS_peak_9401_lociStitched	chr17	4165974	4168151	1	2178	4386.4373	426.692	8280	0
1_MACS_peak_5830_lociStitched	chr12	105618797	105621057	1	2261	2309.72	433.694	8281	0
1_MACS_peak_22252_lociStitched	chr7	100471915	100474003	1	2089	5779.3752	476.064	8282	0
1_MACS_peak_25184_lociStitched	chrX	53253159	53255109	1	1951	6994.065	178.035	8283	0
1_MACS_peak_22735_lociStitched	chr7	152787637	152789794	1	2158	4838.151	542.2698	8284	0
1_MACS_peak_12875_lociStitched	chr2	70842800	70845078	1	2279	1387.302	540.1138	8285	0
1_MACS_peak_21981_lociStitched	chr7	72349167	72351366	1	2200	3930.2727	415.8309	8286	0
1_MACS_peak_11784_lociStitched	chr19	36617956	36620148	1	2193	4121.1792	476.5408	8287	0
1_MACS_peak_22843_lociStitched	chr8	11724259	11726450	1	2192	3892.5306	233.1224	8288	0
1_MACS_peak_19210_lociStitched	chr5	95204557	95206817	1	2261	2182.03	389.624	8289	0
1_MACS_peak_16869_lociStitched	chr3	128444252	128446479	1	2228	3327.8061	485.9314	8290	0
1_MACS_peak_15038_lociStitched	chr21	32504338	32506589	1	2252	2608.6839	479.0128	8291	0
1_MACS_peak_4461_lociStitched	chr11	85338268	85340520	1	2253	2588.674	495.44	8292	0
1_MACS_peak_18035_lociStitched	chr4	85503315	85505546	1	2232	3180.2905	448.6541	8293	0
1_MACS_peak_18985_lociStitched	chr5	64857991	64859954	1	1964	6993.3838	326.0543	8294	0
1_MACS_peak_6906_lociStitched	chr14	57734617	57736802	1	2186	3984.3475	224.8365	8295	0
1_MACS_peak_3911_lociStitched	chr11	41329876	41332124	1	2249	2818.3176	595.9448	8296	0
1_MACS_peak_14293_lociStitched	chr20	4739692	4741964	1	2273	1594.944	426	8297	0
1_MACS_peak_6979_lociStitched	chr14	65878241	65880471	1	2231	2973.036	225.23	8298	0
1_MACS_peak_8586_lociStitched	chr16	15683934	15686038	1	2105	5483.4448	431.1096	8299	0
1_MACS_peak_18542_lociStitched	chr4	184579378	184581537	1	2160	4590.6817	386.2451	8300	0
1_MACS_peak_20430_lociStitched	chr6	34663438	34665667	1	2230	3057.9651	309.3852	8301	0
1_MACS_peak_8700_lociStitched	chr16	25268435	25270342	1	1908	7462.6631	298.2548	8302	0
1_MACS_peak_22174_lociStitched	chr7	95129151	95131400	1	2250	2432.5184	311.2616	8303	0
1_MACS_peak_12771_lociStitched	chr2	64486946	64489027	1	2082	5706.102	373.3314	8304	0
1_MACS_peak_3915_lociStitched	chr11	43379875	43381904	1	2030	6410.6255	455.7134	8305	0
1_MACS_peak_24833_lociStitched	chr9	140407205	140409458	1	2254	2260.8855	295.143	8306	0
1_MACS_peak_5805_lociStitched	chr12	104233958	104236206	1	2249	2515.9616	371.1448	8307	0
1_MACS_peak_12785_lociStitched	chr2	64893414	64895643	1	2230	3219.1218	509.7723	8308	0
1_MACS_peak_18736_lociStitched	chr5	14809323	14811442	1	2120	5143.4487	338.8281	8309	0
1_MACS_peak_2204_lociStitched	chr1	224810827	224812829	1	2003	6845.2384	608.4078	8310	0
1_MACS_peak_2684_lociStitched	chr10	25304498	25306629	1	2132	5186.854	573.0259	8311	0
1_MACS_peak_12657_lociStitched	chr2	48666867	48668893	1	2027	6346.445	376.2282	8312	0
1_MACS_peak_4428_lociStitched	chr11	78620586	78622799	1	2214	3614.7142	525.5875	8313	0
1_MACS_peak_14179_lociStitched	chr2	239110799	239113032	1	2234	2701.4834	131.3004	8314	0
1_MACS_peak_22593_lociStitched	chr7	137619195	137621462	1	2268	1890.9047	645.8683	8315	0
1_MACS_peak_17051_lociStitched	chr3	150299707	150301938	1	2232	2926.8489	305.4239	8316	0
1_MACS_peak_12901_lociStitched	chr2	73612149	73614313	1	2165	4529.0356	464.178	8317	0
1_MACS_peak_19741_lociStitched	chr5	159252414	159254605	1	2192	4077.6701	530.6602	8318	0
1_MACS_peak_18423_lociStitched	chr4	154265151	154267277	1	2127	5052.2264	382.2548	8319	0
1_MACS_peak_25539_lociStitched	chrX	133506501	133508738	1	2238	2562.4835	142.9443	8320	0
2_MACS_peak_5472_lociStitched	chr12	57392729	57400684	2	2262	2651.4015	1160.6345	8321	0
1_MACS_peak_19772_lociStitched	chr5	167754962	167757185	1	2224	3350.061	553.9716	8322	0
1_MACS_peak_18280_lociStitched	chr4	128801189	128803182	1	1994	6810.8782	509.8094	8323	0
1_MACS_peak_15463_lociStitched	chr22	29278460	29280719	1	2260	1845.603	278.5347	8324	0
1_MACS_peak_15772_lociStitched	chr22	43044098	43046329	1	2232	2888.2526	321.4871	8325	0
1_MACS_peak_1790_lociStitched	chr1	181997888	182000017	1	2130	5092.9938	488.3926	8326	0
1_MACS_peak_3390_lociStitched	chr10	112063520	112065706	1	2187	3953.381	333.8022	8327	0
2_MACS_peak_11488_lociStitched	chr19	12885662	12889612	2	2264	1907.06	559.32	8328	0
1_MACS_peak_1606_lociStitched	chr1	161508981	161511095	1	2115	5496.6114	671.195	8329	0
1_MACS_peak_2789_lociStitched	chr10	43915205	43917131	1	1927	7348.653	400.2228	8330	0
1_MACS_peak_22391_lociStitched	chr7	112578925	112581116	1	2192	4425.1627	911.6751	8331	0
1_MACS_peak_6457_lociStitched	chr13	76123145	76124897	1	1753	8717.4264	397.3536	8332	0
1_MACS_peak_7237_lociStitched	chr14	96967580	96969761	1	2182	3893.7393	200.8701	8333	0
1_MACS_peak_8018_lociStitched	chr15	75916979	75919057	1	2079	5702.032	404.3788	8334	0
1_MACS_peak_12663_lociStitched	chr2	51737372	51739585	1	2214	3340.5235	341.9085	8335	0
1_MACS_peak_4186_lociStitched	chr11	65419417	65421578	1	2162	4549.1211	493.7885	8336	0
1_MACS_peak_23789_lociStitched	chr8	146051879	146054035	1	2157	4476.7184	335.9048	8337	0
1_MACS_peak_10558_lociStitched	chr17	76928889	76931082	1	2194	3992.1372	550.2237	8338	0
1_MACS_peak_20426_lociStitched	chr6	34392394	34394487	1	2094	5601.4959	506.9246	8339	0
1_MACS_peak_17892_lociStitched	chr4	68565695	68567862	1	2168	4354.3698	408.0461	8340	0
1_MACS_peak_20931_lociStitched	chr6	107076403	107078480	1	2078	5759.7287	454.4476	8341	0
1_MACS_peak_24826_lociStitched	chr9	140148862	140151040	1	2179	4049.7732	316.0278	8342	0
1_MACS_peak_10827_lociStitched	chr18	23760557	23762770	1	2214	3632.8608	653.7202	8343	0
1_MACS_peak_17736_lociStitched	chr4	37827059	37829284	1	2226	3245.385	584.0625	8344	0
1_MACS_peak_7833_lociStitched	chr15	64124939	64127089	1	2151	4655.825	431.505	8345	0
1_MACS_peak_16411_lociStitched	chr3	53163324	53165389	1	2066	5777.457	333.9105	8346	0
1_MACS_peak_12634_lociStitched	chr2	46925243	46927443	1	2201	3677.52	411.62	8347	0
1_MACS_peak_13027_lociStitched	chr2	88354020	88356054	1	2035	6133.7304	322.389	8348	0
2_MACS_peak_9064_lociStitched	chr16	68361088	68367029	2	2267	1936.1719	976.1063	8349	0
1_MACS_peak_19055_lociStitched	chr5	73935422	73937685	1	2264	1567.1275	398.9669	8350	0
1_MACS_peak_17352_lociStitched	chr3	185098645	185100886	1	2242	2622.6423	479.7981	8351	0
1_MACS_peak_5835_lociStitched	chr12	106506538	106508796	1	2259	1776.8202	347.732	8352	0
2_MACS_peak_7624_lociStitched	chr15	43981246	43986166	2	2266	1735.284	752.76	8353	0
1_MACS_peak_15491_lociStitched	chr22	30986798	30988636	1	1839	8165.315	510.045	8354	0
1_MACS_peak_19348_lociStitched	chr5	122179821	122182043	1	2223	2965.0368	285.3048	8355	0
1_MACS_peak_21972_lociStitched	chr7	70906756	70908936	1	2181	3960.188	325.256	8356	0
1_MACS_peak_9424_lociStitched	chr17	4889509	4891706	1	2198	3678.8765	398.5358	8357	0
1_MACS_peak_22623_lociStitched	chr7	140713546	140715617	1	2072	6047.9413	713.0453	8358	0
1_MACS_peak_3751_lociStitched	chr11	14520373	14522561	1	2189	3783.052	315.072	8359	0
1_MACS_peak_973_lociStitched	chr1	88336623	88338816	1	2194	3718.4508	359.4327	8360	0
2_MACS_peak_23722_lociStitched	chr8	143483274	143485522	2	2247	2201.916	324.6112	8361	0
1_MACS_peak_3825_lociStitched	chr11	23590030	23592262	1	2233	2700.4968	337.7016	8362	0
1_MACS_peak_10034_lociStitched	chr17	43486707	43488897	1	2191	3768.99	349.524	8363	0
1_MACS_peak_6497_lociStitched	chr13	84699899	84701981	1	2083	5550.612	366.2238	8364	0
1_MACS_peak_16413_lociStitched	chr3	53203179	53205421	1	2243	2482.5666	462.3004	8365	0
1_MACS_peak_8762_lociStitched	chr16	29801186	29803389	1	2204	3784.0931	655.8331	8366	0
2_MACS_peak_6919_lociStitched	chr14	60627972	60632500	2	2252	1971.4912	315.1488	8367	0
1_MACS_peak_1097_lociStitched	chr1	109967839	109970040	1	2202	3394.6023	228.4638	8368	0
1_MACS_peak_5203_lociStitched	chr12	32686814	32689062	1	2249	2223.4968	455.8944	8369	0
1_MACS_peak_19708_lociStitched	chr5	156568910	156571082	1	2173	4203.906	444.6084	8370	0
1_MACS_peak_21224_lociStitched	chr6	139349043	139351238	1	2196	3664.9915	379.5155	8371	0
1_MACS_peak_1299_lociStitched	chr1	147734977	147736786	1	1810	8516.0484	663.1794	8372	0
1_MACS_peak_4308_lociStitched	chr11	70048942	70051000	1	2059	5814.2616	342.8628	8373	0
1_MACS_peak_5327_lociStitched	chr12	49960820	49962940	1	2121	5070.616	452.196	8374	0
1_MACS_peak_11668_lociStitched	chr19	19515612	19517869	1	2258	1643.9988	397.0063	8375	0
1_MACS_peak_7085_lociStitched	chr14	77421685	77423841	1	2157	4211.3148	187.572	8376	0
1_MACS_peak_12479_lociStitched	chr2	30559077	30561177	1	2101	5354.37	451.71	8377	0
1_MACS_peak_9030_lociStitched	chr16	67562707	67564940	1	2234	2650.571	404.173	8378	0
1_MACS_peak_14602_lociStitched	chr20	35503018	35505233	1	2216	3282.4085	511.0005	8379	0
1_MACS_peak_25017_lociStitched	chrX	24711129	24713350	1	2222	2898.8492	291.6173	8380	0
1_MACS_peak_23519_lociStitched	chr8	110551114	110553256	1	2143	4508.0532	249.1146	8381	0
1_MACS_peak_9296_lociStitched	chr16	89590848	89592983	1	2136	4486.7025	117.425	8382	0
1_MACS_peak_2259_lociStitched	chr1	227750681	227752435	1	1755	8719.6602	485.6826	8383	0
1_MACS_peak_22812_lociStitched	chr8	8859664	8861884	1	2221	2956.818	358.086	8384	0
1_MACS_peak_15743_lociStitched	chr22	41984568	41986780	1	2213	3309.152	504.1148	8385	0
1_MACS_peak_2156_lociStitched	chr1	219346468	219348643	1	2176	4387.1925	756.03	8386	0
1_MACS_peak_15187_lociStitched	chr21	43915295	43917524	1	2230	2926.8999	619.4391	8387	0
1_MACS_peak_19196_lociStitched	chr5	93953140	93955305	1	2166	4349.918	532.3735	8388	0
1_MACS_peak_14969_lociStitched	chr21	17101873	17104081	1	2209	3090.096	196.9536	8389	0
1_MACS_peak_18807_lociStitched	chr5	34655330	34657548	1	2219	2973.0072	346.4516	8390	0
2_MACS_peak_22072_lociStitched	chr7	76750727	76758502	2	2247	2795.1125	1126.5975	8391	0
1_MACS_peak_24796_lociStitched	chr9	139293269	139295504	1	2236	2470.569	372.351	8392	0
2_MACS_peak_10982_lociStitched	chr18	51709370	51711722	2	2261	1187.2896	364.56	8393	0
1_MACS_peak_21278_lociStitched	chr6	146055518	146057605	1	2088	5189.9516	146.9248	8394	0
1_MACS_peak_23351_lociStitched	chr8	82192169	82194362	1	2194	3708.8016	471.9336	8395	0
1_MACS_peak_19040_lociStitched	chr5	71760669	71762895	1	2227	2762.466	385.9884	8396	0
1_MACS_peak_7012_lociStitched	chr14	70232968	70235081	1	2114	4882.0865	215.3147	8397	0
1_MACS_peak_22429_lociStitched	chr7	119703664	119705799	1	2136	4787.524	464.576	8398	0
2_MACS_peak_10951_lociStitched	chr18	47792376	47795293	2	2249	1973.6422	430.8409	8399	0
1_MACS_peak_16542_lociStitched	chr3	73533066	73535293	1	2228	2633.8729	301.3131	8400	0
1_MACS_peak_9858_lociStitched	chr17	36583790	36586030	1	2241	2149.28	274.848	8401	0
1_MACS_peak_15721_lociStitched	chr22	40887133	40889374	1	2242	2318.5386	495.9333	8402	0
1_MACS_peak_7270_lociStitched	chr14	102457554	102459805	1	2252	1581.3275	231.853	8403	0
1_MACS_peak_5239_lociStitched	chr12	42719058	42721258	1	2201	3542.44	496.32	8404	0
1_MACS_peak_20694_lociStitched	chr6	71376670	71378820	1	2151	4496.725	446.34	8405	0
1_MACS_peak_15808_lociStitched	chr22	46431000	46433208	1	2209	3338.7168	502.5408	8406	0
1_MACS_peak_17499_lociStitched	chr3	197685969	197688172	1	2204	3872.4334	926.8021	8407	0
1_MACS_peak_18632_lociStitched	chr5	472194	474383	1	2190	3550.1202	283.2566	8408	0
1_MACS_peak_6606_lociStitched	chr13	112024558	112026735	1	2178	3902.7079	385.7644	8409	0
1_MACS_peak_18890_lociStitched	chr5	53605323	53607564	1	2242	2145.5334	398.898	8410	0
1_MACS_peak_10080_lociStitched	chr17	46047741	46049891	1	2151	4601.43	577.705	8411	0
1_MACS_peak_14178_lociStitched	chr2	238968608	238970832	1	2225	2495.328	155.0128	8412	0
1_MACS_peak_14613_lociStitched	chr20	35936164	35938326	1	2163	4258.2752	463.749	8413	0
1_MACS_peak_6792_lociStitched	chr14	35884764	35887009	1	2246	1754.9165	220.01	8414	0
1_MACS_peak_5552_lociStitched	chr12	66523521	66525671	1	2151	4536.07	527.18	8415	0
1_MACS_peak_14229_lociStitched	chr20	441887	444022	1	2136	4705.113	443.4395	8416	0
1_MACS_peak_6786_lociStitched	chr14	35514400	35516558	1	2159	4088.331	227.2374	8417	0
2_MACS_peak_17016_lociStitched	chr3	143539062	143541381	2	2255	1311.3945	337.6464	8418	0
1_MACS_peak_6032_lociStitched	chr12	121837036	121839160	1	2125	4680.234	249.7824	8419	0
1_MACS_peak_19062_lociStitched	chr5	74631715	74633875	1	2161	4246.776	438.912	8420	0
1_MACS_peak_1639_lociStitched	chr1	164570726	164572951	1	2226	2738.975	481.045	8421	0
1_MACS_peak_4283_lociStitched	chr11	67887622	67889862	1	2241	2010.624	330.176	8422	0
1_MACS_peak_3417_lociStitched	chr10	114134727	114136882	1	2156	4286.9415	398.675	8423	0
1_MACS_peak_8868_lociStitched	chr16	47176341	47178581	1	2241	1881.376	202.272	8424	0
1_MACS_peak_16103_lociStitched	chr3	31489374	31491604	1	2231	2406.839	337.622	8425	0
1_MACS_peak_11037_lociStitched	chr18	57566447	57568659	1	2213	3062.2928	434.658	8426	0
1_MACS_peak_19262_lociStitched	chr5	108062987	108065015	1	2029	6201.4212	499.902	8427	0
1_MACS_peak_14362_lociStitched	chr20	11959198	11961410	1	2213	2952.3564	342.1964	8428	0
1_MACS_peak_14650_lociStitched	chr20	39765112	39767304	1	2193	3450.4272	334.0608	8429	0
1_MACS_peak_23194_lociStitched	chr8	57471037	57473288	1	2252	1468.3273	448.8494	8430	0
1_MACS_peak_15509_lociStitched	chr22	31794804	31796891	1	2088	5411.591	471.8707	8431	0
1_MACS_peak_2469_lociStitched	chr10	1160534	1162755	1	2222	2670.9746	354.4716	8432	0
1_MACS_peak_20039_lociStitched	chr6	7847152	7849394	1	2243	1870.2764	369.2574	8433	0
1_MACS_peak_442_lociStitched	chr1	32644622	32646732	1	2111	4952.381	352.159	8434	0
1_MACS_peak_21630_lociStitched	chr7	23144474	23146670	1	2197	3483.5148	490.1472	8435	0
1_MACS_peak_5923_lociStitched	chr12	112431149	112433379	1	2231	2274.823	278.75	8436	0
1_MACS_peak_19989_lociStitched	chr6	5052771	5054988	1	2218	2876.1141	454.0416	8437	0
1_MACS_peak_5396_lociStitched	chr12	53834461	53836674	1	2214	2968.7395	431.9776	8438	0
1_MACS_peak_17508_lociStitched	chr4	924855	926996	1	2142	4540.6328	452.1792	8439	0
1_MACS_peak_14678_lociStitched	chr20	42629553	42631676	1	2124	4953.3836	567.9025	8440	0
1_MACS_peak_11100_lociStitched	chr18	71350210	71352416	1	2207	3148.8444	428.1846	8441	0
1_MACS_peak_16614_lociStitched	chr3	99535744	99537592	1	1849	7767.3288	338.9232	8442	0
1_MACS_peak_20176_lociStitched	chr6	24666099	24668256	1	2158	4306.2348	513.366	8443	0
1_MACS_peak_7355_lociStitched	chr15	21338581	21340774	1	2194	3456.3873	421.4946	8444	0
1_MACS_peak_4115_lociStitched	chr11	63705253	63707484	1	2232	2296.8145	381.2779	8445	0
1_MACS_peak_6946_lociStitched	chr14	64008853	64011070	1	2218	2689.8861	301.512	8446	0
1_MACS_peak_16210_lociStitched	chr3	44379130	44381103	1	1974	6755.7493	485.1607	8447	0
1_MACS_peak_14815_lociStitched	chr20	51842493	51844694	1	2202	3245.1544	421.0513	8448	0
1_MACS_peak_21319_lociStitched	chr6	155246736	155247280	1	545	12579.9456	20.8896	8449	0
1_MACS_peak_24393_lociStitched	chr9	101017357	101019308	1	1952	6949.6571	461.0213	8450	0
1_MACS_peak_19254_lociStitched	chr5	103513203	103515329	1	2127	4860.8864	547.8702	8451	0
1_MACS_peak_17143_lociStitched	chr3	160166197	160168250	1	2054	6010.1575	660.4501	8452	0
1_MACS_peak_4617_lociStitched	chr11	111956345	111958369	1	2025	6313.2608	612.26	8453	0
1_MACS_peak_21432_lociStitched	chr7	870643	872799	1	2157	4184.796	398.4288	8454	0
