REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
2_MACS_peak_3319_lociStitched	chr10	104153126	104160098	2	5880	29096.2476	1391.6112	368	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	368	1
1_MACS_peak_13972_lociStitched	chr2	217080385	217088929	1	8545	29438.352	1903.6032	369			XRCC5	369	1
1_MACS_peak_19585_lociStitched	chr5	142774844	142785961	1	11118	29589.0072	2100.0013	370	NR3C1		NR3C1	370	1
1_MACS_peak_8580_lociStitched	chr16	15067794	15070404	1	2611	28652.058	1184.679	371	PDXDC1	NPIP	PDXDC1	371	1
2_MACS_peak_9679_lociStitched	chr17	27046165	27056533	2	7907	29711.5776	2254.0032	372	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	372	1
6_MACS_peak_23605_lociStitched	chr8	126285472	126308289	6	12967	31113.2612	3668.9736	373	NSMCE2		TRIB1	373	1
3_MACS_peak_24282_lociStitched	chr9	93671093	93688228	3	7229	30241.5615	2804.9995	374			SYK	374	1
1_MACS_peak_12463_lociStitched	chr2	28612432	28617272	1	4841	28455.328	1050.764	375	FOSL2		FOSL2	375	1
1_MACS_peak_14817_lociStitched	chr20	52194671	52213787	1	19117	30214.7496	2888.4276	376	ZNF217		ZNF217	376	1
2_MACS_peak_10451_lociStitched	chr17	73774008	73782399	2	6147	29123.4828	1846.02	377	UNK,H3F3B	GALK1	H3F3B	377	1
2_MACS_peak_19431_lociStitched	chr5	131789742	131804200	2	11780	30468.7892	3199.5554	378	C5orf56	IRF1	IRF1	378	1
3_MACS_peak_1802_lociStitched	chr1	183438762	183451036	3	7793	30454.2488	3187.5578	379	SMG7		SMG7	379	1
1_MACS_peak_13524_lociStitched	chr2	158295140	158302005	1	6866	28811.7185	1547.371	380	CYTIP		CYTIP	380	1
2_MACS_peak_9129_lociStitched	chr16	71841226	71852870	2	6250	29070.4104	1812.9708	381	AP1G1	ATXN1L,SNORD71	AP1G1	381	1
1_MACS_peak_3569_lociStitched	chr11	267341	270699	1	3359	28049.374	798.8682	382		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	382	1
4_MACS_peak_6044_lociStitched	chr12	122227649	122243728	4	9389	28582.0304	1358.6755	383	SETD1B,RHOF,LOC338799		RHOF	383	1
1_MACS_peak_23022_lociStitched	chr8	29410365	29416030	1	5666	28582.7575	1366.398	384			C8orf75	384	1
1_MACS_peak_12798_lociStitched	chr2	65256368	65261178	1	4811	28245.763	1063.01	385		SLC1A4,CEP68	CEP68	385	1
2_MACS_peak_23106_lociStitched	chr8	38792840	38801950	2	5946	28686.479	1515.904	386	PLEKHA2	HTRA4	HTRA4	386	1
1_MACS_peak_21596_lociStitched	chr7	20255260	20261789	1	6530	28562.4163	1493.8352	387	MACC1		MACC1	387	1
2_MACS_peak_14749_lociStitched	chr20	46386397	46397382	2	7061	29125.629	2070.6725	388	SULF2		SULF2	388	1
1_MACS_peak_22738_lociStitched	chr7	154793530	154796558	1	3029	27695.602	648.2948	389	LOC202781,PAXIP1		LOC202781	389	1
2_MACS_peak_24297_lociStitched	chr9	94181153	94192698	2	11341	29287.356	2247.8115	390	NFIL3		NFIL3	390	1
4_MACS_peak_10529_lociStitched	chr17	76137636	76152380	4	8410	29337.6112	2372.3096	391	TMC8,C17orf99	SYNGR2,AFMID,TMC6,TK1	C17orf99	391	1
2_MACS_peak_4736_lociStitched	chr11	122928929	122941505	2	8799	29319.6864	2361.7728	392	HSPA8	LOC341056	HSPA8	392	1
1_MACS_peak_24294_lociStitched	chr9	93952979	93957274	1	4296	27980.6365	1047.121	393			LOC100129316	393	1
1_MACS_peak_8084_lociStitched	chr15	81585017	81595853	1	10837	29348.2224	2432.682	394	IL16	STARD5	IL16	394	1
3_MACS_peak_6066_lociStitched	chr12	123371180	123387178	3	13917	28177.2774	1361.4298	395	VPS37B		VPS37B	395	1
3_MACS_peak_4448_lociStitched	chr11	82765130	82784480	3	9856	30364.02	3566.205	396	RAB30	SNORA70E	RAB30	396	1
1_MACS_peak_22826_lociStitched	chr8	10822032	10825786	1	3755	27739.0568	1009.826	397	XKR6		MIR598	397	1
1_MACS_peak_11762_lociStitched	chr19	35738101	35740778	1	2678	27217.8621	580.1059	398	LSR	USF2,HAMP,MAG,FAM187B	LSR	398	1
3_MACS_peak_20922_lociStitched	chr6	106585558	106595552	3	8063	28646.8016	2056.7652	399		PRDM1	PRDM1	399	1
2_MACS_peak_24257_lociStitched	chr9	91924674	91935102	2	6372	28456.9692	1910.4096	400	CKS2,MIR3153,SECISBP2		MIR3153	400	1
1_MACS_peak_15648_lociStitched	chr22	38782291	38795756	1	13466	28719.4985	2190.7555	401	LOC400927	KCNJ4	LOC400927	401	1
2_MACS_peak_2350_lociStitched	chr1	235242086	235247760	2	4332	28056.2278	1646.0274	402		SNORA14B,TOMM20	SNORA14B	402	1
1_MACS_peak_12298_lociStitched	chr2	10259806	10266265	1	6460	27745.2804	1353.8064	403	RRM2	C2orf48,CYS1	RRM2	403	1
1_MACS_peak_13644_lociStitched	chr2	174826471	174831448	1	4978	27074.88	758.4948	404	SP3		SP3	404	1
1_MACS_peak_2414_lociStitched	chr1	245024702	245029047	1	4346	27551.645	1248.753	405	HNRNPU	FAM36A,NCRNA00201	HNRNPU	405	1
1_MACS_peak_22606_lociStitched	chr7	139042786	139046227	1	3442	27493.9341	1255.965	406	LUC7L2	C7orf55	LUC7L2	406	1
3_MACS_peak_19163_lociStitched	chr5	88111436	88130810	3	18756	29735.2152	3508.6314	407	MEF2C		MEF2C	407	1
1_MACS_peak_12091_lociStitched	chr19	50178200	50182754	1	4555	27172.8072	967.2696	408	PRMT1	SCAF1,BCL2L12,C19orf76,CPT1C,RRAS,IRF3	PRMT1	408	1
3_MACS_peak_16317_lociStitched	chr3	49054547	49067614	3	9832	28620.6501	2439.6089	409	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	409	1
3_MACS_peak_1587_lociStitched	chr1	161122830	161137496	3	7199	29997.8364	3842.492	410	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	410	1
3_MACS_peak_17493_lociStitched	chr3	197450401	197464896	3	7284	29448.042	3317.9055	411	KIAA0226	FYTTD1,MIR922	KIAA0226	411	1
3_MACS_peak_315_lociStitched	chr1	25869684	25879329	3	7790	27973.3935	1890.42	412	LDLRAP1		LDLRAP1	412	1
1_MACS_peak_21161_lociStitched	chr6	135190653	135195894	1	5242	27234.8565	1205.43	413			ALDH8A1	413	1
1_MACS_peak_24465_lociStitched	chr9	112678608	112683053	1	4446	26929.1435	913.4475	414	PALM2,PALM2-AKAP2		AKAP2	414	1
3_MACS_peak_16832_lociStitched	chr3	125548584	125560650	3	8742	28141.5318	2145.3348	415		MIR548I1	MIR548I1	415	1
3_MACS_peak_7979_lociStitched	chr15	74906293	74924376	3	11853	29404.7663	3412.2621	416	CLK3,EDC3		CLK3	416	1
3_MACS_peak_20715_lociStitched	chr6	74220373	74234358	3	9681	28873.431	2894.895	417	EEF1A1	MTO1	EEF1A1	417	1
2_MACS_peak_9988_lociStitched	chr17	41436849	41447184	2	5286	27817.686	1920.243	418		ARL4D,LOC100130581	LOC100130581	418	1
2_MACS_peak_11822_lociStitched	chr19	39338856	39349042	2	7515	27486.921	1606.3322	419	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	419	1
2_MACS_peak_6109_lociStitched	chr12	125398257	125412791	2	9770	27517.2222	1648.1556	420	UBC	SCARB1	UBC	420	1
1_MACS_peak_1767_lociStitched	chr1	179850376	179853697	1	3322	27044.5635	1182.276	421	TOR1AIP1	TOR1AIP2	TOR1AIP1	421	1
2_MACS_peak_19835_lociStitched	chr5	173696772	173709818	2	8346	27771.0202	1985.6012	422			HMP19	422	1
1_MACS_peak_12503_lociStitched	chr2	33699929	33705212	1	5284	26955.9792	1183.9203	423	RASGRP3	RASGRP3	RASGRP3	423	1
3_MACS_peak_15070_lociStitched	chr21	34696024	34712399	3	8125	29686.2375	3931.6375	424	IFNAR1		IFNAR1	424	1
1_MACS_peak_812_lociStitched	chr1	62900901	62904403	1	3503	26618.3518	886.3562	425	USP1		USP1	425	1
3_MACS_peak_20348_lociStitched	chr6	31619032	31634908	3	7781	28402.164	2675.106	426	APOM,CSNK2B,BAT3,C6orf47,GPANK1	AIF1,BAT2,SNORA38,LY6G5B,LY6G6F,LY6G6D,LY6G5C,BAT5,LY6G6E	C6orf47	426	1
2_MACS_peak_22514_lociStitched	chr7	128572611	128582227	2	6805	28278.7328	2570.3568	427	IRF5	KCP	IRF5	427	1
5_MACS_peak_7087_lociStitched	chr14	77488062	77507709	5	12995	27317.1888	1622.8422	428	C14orf4		C14orf4	428	1
4_MACS_peak_15216_lociStitched	chr21	45194872	45210727	4	10909	29147.832	3473.8305	429	RRP1,CSTB	LOC284837	CSTB	429	1
1_MACS_peak_14660_lociStitched	chr20	40720395	40724705	1	4311	26650.454	991.731	430	PTPRT		CHD6	430	1
4_MACS_peak_23780_lociStitched	chr8	145732598	145754760	4	9821	28513.6292	2856.6818	431	MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,GPT,CYHR1,FOXH1	LRRC14	431	1
1_MACS_peak_14103_lociStitched	chr2	232570606	232577707	1	7102	26362.4625	821.5857	432	PTMA	MIR1244-1	PTMA	432	1
2_MACS_peak_14024_lociStitched	chr2	223517468	223521982	2	4415	26402.386	862.174	433	FARSB	MOGAT1	FARSB	433	1
1_MACS_peak_3400_lociStitched	chr10	112255943	112264880	1	8938	27284.661	1824.9354	434	DUSP5		DUSP5	434	1
7_MACS_peak_21208_lociStitched	chr6	138247042	138286568	7	15603	31344.118	5917.0422	435			TNFAIP3	435	1
1_MACS_peak_24286_lociStitched	chr9	93733162	93737441	1	4280	26214.4377	829.2702	436			LOC100129316	436	1
1_MACS_peak_15198_lociStitched	chr21	44581221	44587027	1	5807	26854.4918	1479.3688	437		CRYAA	CRYAA	437	1
4_MACS_peak_12174_lociStitched	chr19	56145597	56167976	4	11136	29155.3612	3793.2405	438	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	ZNF581	438	1
1_MACS_peak_17116_lociStitched	chr3	156876028	156879501	1	3474	26331.2441	970.3562	439	CCNL1	LOC339894	CCNL1	439	1
2_MACS_peak_11163_lociStitched	chr19	1015176	1029446	2	11096	28293.129	2938.193	440	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	440	1
1_MACS_peak_15233_lociStitched	chr21	45659392	45664952	1	5561	26881.488	1574.592	441	ICOSLG	AIRE,DNMT3L	ICOSLG	441	1
1_MACS_peak_23685_lociStitched	chr8	134579101	134586038	1	6938	26791.3877	1508.1038	442	ST3GAL1		ST3GAL1	442	1
2_MACS_peak_8810_lociStitched	chr16	30661219	30673051	2	7647	27350.8512	2109.6456	443	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	443	1
1_MACS_peak_4302_lociStitched	chr11	69060972	69066946	1	5975	26730.0656	1492.9026	444	MYEOV		MYEOV	444	1
2_MACS_peak_5799_lociStitched	chr12	102871256	102879237	2	7800	26904.7491	1672.8176	445	IGF1		IGF1	445	1
3_MACS_peak_15441_lociStitched	chr22	26974889	26992126	3	11527	28177.3239	2968.2114	446	TPST2	CRYBA4,MIR548J,TPST2,CRYBB1	TPST2	446	1
2_MACS_peak_24605_lociStitched	chr9	127622634	127635769	2	8374	27230.1685	2080.584	447	ARPC5L,RPL35	WDR38	ARPC5L	447	1
1_MACS_peak_16760_lociStitched	chr3	119811656	119815640	1	3985	26192.0112	1079.664	448	GSK3B		GSK3B	448	1
1_MACS_peak_1377_lociStitched	chr1	151042008	151044508	1	2501	25824.75	768	449	GABPB2	BNIPL,C1orf56,MLLT11,CDC42SE1	GABPB2	449	1
5_MACS_peak_24733_lociStitched	chr9	134127217	134152225	5	12973	29076.8016	4086.3072	450	FAM78A	PPAPDC3	FAM78A	450	1
2_MACS_peak_17552_lociStitched	chr4	4029917	4037296	2	5797	26294.3286	1440.3808	451			LOC348926	451	1
1_MACS_peak_23008_lociStitched	chr8	28346767	28353187	1	6421	26039.52	1192.836	452	FZD3,FBXO16	MIR4288	FZD3	452	1
3_MACS_peak_19801_lociStitched	chr5	171601117	171616132	3	11226	27492.465	2663.661	453	STK10	EFCAB9	STK10	453	1
1_MACS_peak_1994_lociStitched	chr1	205252213	205258621	1	6409	26951.4072	2136.4272	454		NUAK2	NUAK2	454	1
3_MACS_peak_4171_lociStitched	chr11	65236262	65246201	3	5779	26559.9897	1756.2213	455		NEAT1,MIR612,MALAT1,SCYL1	MALAT1	455	1
1_MACS_peak_21110_lociStitched	chr6	130004123	130010548	1	6426	26009.685	1377.52	456	ARHGAP18		ARHGAP18	456	1
5_MACS_peak_20360_lociStitched	chr6	31783208	31805286	5	14463	28198.0216	3576.636	457	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52	C6orf27,VARS,LSM2,HSPA1L,NEU1,SLC44A4	HSPA1B	457	1
1_MACS_peak_18351_lociStitched	chr4	144273200	144281964	1	8765	26174.5624	1565.2504	458	GAB1		GAB1	458	1
1_MACS_peak_13339_lociStitched	chr2	122286991	122291431	1	4441	25397.244	809.856	459	RNU4ATAC,CLASP1		RNU4ATAC	459	1
1_MACS_peak_17376_lociStitched	chr3	186500061	186505364	1	5304	26064.7753	1536.8094	460	EIF4A2,SNORD2,SNORA81,MIR1248,SNORA63	SNORA4,RFC4	SNORD2	460	1
2_MACS_peak_4641_lociStitched	chr11	115126238	115136432	2	5707	26049.7476	1562.7402	461	CADM1		CADM1	461	1
6_MACS_peak_20190_lociStitched	chr6	25366272	25389739	6	14072	28838.5963	4353.1285	462	LRRC16A		LRRC16A	462	1
1_MACS_peak_10965_lociStitched	chr18	48677628	48681712	1	4085	25282.002	798.422	463		MEX3C	MEX3C	463	1
1_MACS_peak_1343_lociStitched	chr1	149855648	149861026	1	5379	26662.5106	2208.2068	464	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2BE	464	1
3_MACS_peak_10387_lociStitched	chr17	70582640	70601708	3	12653	28178.6904	3733.5144	465	LOC100499467,FLJ26484		LOC100499467	465	1
3_MACS_peak_21455_lociStitched	chr7	2593952	2607427	3	5826	26145.5425	1708.63	466	IQCE,C7orf27	LFNG	IQCE	466	1
1_MACS_peak_10688_lociStitched	chr18	3245588	3249375	1	3788	25338.817	903.9569	467	MYL12A	MYL12B,MYOM1	MYL12A	467	1
1_MACS_peak_12797_lociStitched	chr2	65214799	65220811	1	6013	25440.3792	1022.04	468	SLC1A4		SLC1A4	468	1
1_MACS_peak_23684_lociStitched	chr8	134508252	134515306	1	7055	26063.8246	1648.5198	469	ST3GAL1		ST3GAL1	469	1
1_MACS_peak_19523_lociStitched	chr5	139046982	139051928	1	4947	25361.1096	952.105	470	CXXC5		CXXC5	470	1
2_MACS_peak_7976_lociStitched	chr15	74831595	74846091	2	9544	26806.0032	2449.824	471	ARID3B		ARID3B	471	1
1_MACS_peak_24397_lociStitched	chr9	101982918	101986225	1	3308	25087.2327	731.8391	472	SEC61B,ALG2		SEC61B	472	1
1_MACS_peak_19486_lociStitched	chr5	137088429	137091545	1	3117	24953.2396	602.946	473	HNRNPA0	NPY6R,KLHL3	HNRNPA0	473	1
6_MACS_peak_4123_lociStitched	chr11	63992617	64019859	6	12849	28775.7246	4437.7218	474	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	474	1
3_MACS_peak_20247_lociStitched	chr6	27098392	27116001	3	9510	27549.2805	3241.8169	475	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H4I	475	1
1_MACS_peak_1295_lociStitched	chr1	147509516	147512318	1	2803	25233.1308	938.67	476			GPR89C	476	1
4_MACS_peak_10550_lociStitched	chr17	76763470	76779695	4	13000	26928.6325	2638.185	477	CYTH1		CYTH1	477	1
2_MACS_peak_8657_lociStitched	chr16	21958212	21965680	2	3407	25559.23	1270.3068	478	UQCRC2	PDZD9	UQCRC2	478	1
2_MACS_peak_16401_lociStitched	chr3	52730059	52745545	2	9940	26820.2034	2548.9956	479	SPCS1,GLT8D1,NEK4	GNL3,SNORD19,SNORD19B,SNORD69,PBRM1	GLT8D1	479	1
1_MACS_peak_1116_lociStitched	chr1	111172893	111181137	1	8245	25315.6752	1056.0564	480		KCNA2,KCNA3	KCNA2	480	1
3_MACS_peak_18792_lociStitched	chr5	32530538	32543811	3	11070	26972.0633	2722.2923	481		SUB1	SUB1	481	1
3_MACS_peak_14433_lociStitched	chr20	23329731	23344219	3	7647	26688.3448	2442.6768	482	NXT1	GZF1	NXT1	482	1
1_MACS_peak_2558_lociStitched	chr10	12083168	12086187	1	3020	24926.0716	695.2757	483	UPF2	DHTKD1	UPF2	483	1
1_MACS_peak_17238_lociStitched	chr3	176912079	176920879	1	8801	26589.2	2368.96	484	TBL1XR1		TBL1XR1	484	1
1_MACS_peak_14843_lociStitched	chr20	52823888	52826023	1	2136	24665.0145	456.89	485	PFDN4	CYP24A1	PFDN4	485	1
1_MACS_peak_1279_lociStitched	chr1	145967825	145970582	1	2758	25109.1018	926.352	486		PDZK1P1	PDZK1P1	486	1
2_MACS_peak_10083_lociStitched	chr17	46124284	46135006	2	6065	25851.8142	1689.7872	487	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	487	1
1_MACS_peak_1407_lociStitched	chr1	153606050	153607872	1	1823	24771.5476	620.5732	488	C1orf77,S100A13	S100A1,SNAPIN,NPR1,S100A16,S100A14,S100A13,ILF2	S100A13	488	1
1_MACS_peak_15655_lociStitched	chr22	39146259	39153207	1	6949	25447.7448	1331.9316	489	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	489	1
1_MACS_peak_8078_lociStitched	chr15	81291434	81295275	1	3842	24663.061	558.8655	490	MESDC1	MESDC2	MESDC1	490	1
1_MACS_peak_18134_lociStitched	chr4	103745881	103750950	1	5070	25429.6523	1353.9299	491	UBE2D3	CISD2	UBE2D3	491	1
1_MACS_peak_2221_lociStitched	chr1	226127876	226133261	1	5386	25738.146	1675.2735	492	LEFTY2	PYCR2	LEFTY2	492	1
2_MACS_peak_2264_lociStitched	chr1	228268824	228279724	2	9790	26932.81	2912.48	493	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	493	1
1_MACS_peak_24309_lociStitched	chr9	95086617	95089179	1	2563	24625.6878	621.5412	494	CENPP,NOL8	MIR3651,SNORA84,IARS	NOL8	494	1
2_MACS_peak_22239_lociStitched	chr7	100025326	100034833	2	5603	25658.4423	1725.5205	495	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	495	1
1_MACS_peak_35_lociStitched	chr1	1622565	1625728	1	3164	24554.369	634.8141	496	CDK11B,SLC35E2B	CDK11A	SLC35E2B	496	1
3_MACS_peak_16504_lociStitched	chr3	69128403	69146028	3	14994	27026.175	3144.3	497	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	497	1
2_MACS_peak_4244_lociStitched	chr11	67033958	67046609	2	7944	26009.1909	2158.2606	498	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	498	1
1_MACS_peak_19625_lociStitched	chr5	148204916	148215654	1	10739	26189.982	2341.9578	499	ADRB2		ADRB2	499	1
1_MACS_peak_1966_lociStitched	chr1	203732375	203736025	1	3651	24902.855	1084.78	500	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	500	1
2_MACS_peak_15645_lociStitched	chr22	38700822	38714846	2	13229	26431.0328	2656.1456	501	CSNK1E	TMEM184B	CSNK1E	501	1
1_MACS_peak_14609_lociStitched	chr20	35806224	35808923	1	2700	24483.4387	719.2835	502	RPN2,C20orf132		RPN2	502	1
1_MACS_peak_12735_lociStitched	chr2	61762797	61767017	1	4221	24655.35	906.034	503	XPO1		XPO1	503	1
2_MACS_peak_25062_lociStitched	chrX	40028302	40037007	2	6139	24510.6685	781.709	504	BCOR		BCOR	504	1
1_MACS_peak_22883_lociStitched	chr8	17940117	17943279	1	3163	24406.5294	714.612	505	ASAH1		ASAH1	505	1
1_MACS_peak_2910_lociStitched	chr10	63804436	63812276	1	7841	25107.6	1420.608	506	ARID5B		ARID5B	506	1
1_MACS_peak_24681_lociStitched	chr9	131417808	131420089	1	2282	24098.5369	430.4247	507	WDR34	SET,PKN3	WDR34	507	1
1_MACS_peak_1888_lociStitched	chr1	197740121	197748710	1	8590	26068.4739	2410.0734	508	DENND1B		DENND1B	508	1
1_MACS_peak_24285_lociStitched	chr9	93703289	93707225	1	3937	24350.4576	775.7856	509			SYK	509	1
4_MACS_peak_20408_lociStitched	chr6	33537830	33558570	4	8946	26914.298	3353.658	510	GGNBP1,BAK1,C6orf227	ITPR3	BAK1	510	1
3_MACS_peak_8782_lociStitched	chr16	30193725	30212211	3	10500	27342.6426	3798.873	511	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,SULT1A3,SULT1A4,BOLA2B	LOC613037	CORO1A	511	1
4_MACS_peak_10533_lociStitched	chr17	76163980	76183620	4	11105	26364.736	2832.088	512	SYNGR2,AFMID,TK1	TMC8,C17orf99,BIRC5,LOC283999,TMC6,EPR1	SYNGR2	512	1
4_MACS_peak_9485_lociStitched	chr17	7736938	7762354	4	12703	27538.236	4008.1032	513	DNAH2,KDM6B,TMEM88,CYB5D1,LSMD1	CHD3,SCARNA21	KDM6B	513	1
3_MACS_peak_22015_lociStitched	chr7	74057219	74076938	3	10238	26545.7178	3050.5293	514	GTF2I		GTF2I	514	1
1_MACS_peak_22370_lociStitched	chr7	108208848	108212372	1	3525	24545.3648	1089.9732	515	DNAJB9,THAP5	PNPLA8	DNAJB9	515	1
2_MACS_peak_11717_lociStitched	chr19	29121002	29126030	2	4982	24529.098	1091.076	516			LOC148145	516	1
2_MACS_peak_9875_lociStitched	chr17	37351295	37357883	2	5409	24508.0188	1090.9728	517	RPL19,CACNB1	PLXDC1,ARL5C,STAC2	CACNB1	517	1
2_MACS_peak_24659_lociStitched	chr9	130731764	130744446	2	8551	25465.456	2058.2886	518	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	518	1
1_MACS_peak_21600_lociStitched	chr7	20368452	20372866	1	4415	24226.6804	827.625	519	ITGB8		ITGB8	519	1
2_MACS_peak_5672_lociStitched	chr12	89737980	89749502	2	9890	25497.0338	2162.6794	520	DUSP6		DUSP6	520	1
2_MACS_peak_25053_lociStitched	chrX	39712689	39720767	2	5347	24124.947	811.0312	521			BCOR	521	1
2_MACS_peak_16755_lociStitched	chr3	119356089	119362643	2	4520	24799.0252	1506.7646	522	POPDC2	PLA1A,COX17	POPDC2	522	1
2_MACS_peak_5360_lociStitched	chr12	51712206	51721841	2	8916	25240.8095	1971.321	523	BIN2	SMAGP,CELA1	BIN2	523	1
1_MACS_peak_1267_lociStitched	chr1	145449065	145457962	1	8898	25987.2473	2726.0408	524	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L,RBM8A	TXNIP	524	1
2_MACS_peak_16897_lociStitched	chr3	129893262	129900550	2	5869	24535.052	1279.044	525		COL6A4P2	COL6A4P2	525	1
2_MACS_peak_15583_lociStitched	chr22	36772555	36785162	2	8634	25364.0233	2117.976	526	MYH9		MYH9	526	1
1_MACS_peak_15580_lociStitched	chr22	36726175	36731415	1	5241	24280.064	1036.472	527	MYH9		MYH9	527	1
1_MACS_peak_7909_lociStitched	chr15	69108943	69114937	1	5995	24173.2026	942.2568	528	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	528	1
1_MACS_peak_13245_lociStitched	chr2	112250053	112253613	1	3561	23944.916	754.364	529	LOC541471		LOC541471	529	1
2_MACS_peak_20357_lociStitched	chr6	31756299	31764573	2	4914	24426.5028	1248.5466	530	VARS	MSH5,C6orf26,HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,C6orf27,LSM2,HSPA1L	VARS	530	1
4_MACS_peak_25310_lociStitched	chrX	75362704	75372074	4	6883	24061.223	973.543	531		CXorf26	CXorf26	531	1
2_MACS_peak_9402_lociStitched	chr17	4267919	4281053	2	9169	25020.27	1950.399	532	UBE2G1		UBE2G1	532	1
2_MACS_peak_17908_lociStitched	chr4	71542207	71555201	2	8702	25238.2462	2195.986	533	UTP3	ENAM,RUFY3,IGJ	UTP3	533	1
2_MACS_peak_10441_lociStitched	chr17	73637953	73643639	2	5247	24204.7334	1187.2368	534	LOC100130933,RECQL5	LOC643008,SAP30BP,RECQL5	LOC100130933	534	1
1_MACS_peak_8682_lociStitched	chr16	23413642	23419216	1	5575	24108.1074	1100.865	535	COG7		COG7	535	1
4_MACS_peak_11580_lociStitched	chr19	16545268	16561738	4	8844	25734.375	2727.432	536	EPS15L1	C19orf44,CALR3	EPS15L1	536	1
3_MACS_peak_17749_lociStitched	chr4	38307236	38322198	3	10373	25525.172	2528.578	537			KLF3	537	1
2_MACS_peak_9962_lociStitched	chr17	40728513	40740094	2	6737	25017.2762	2048.6789	538	PSMC3IP,FAM134C	NAGLU,HSD17B1,COASY,MLX,TUBG1	PSMC3IP	538	1
2_MACS_peak_9465_lociStitched	chr17	7209529	7219685	2	6347	24629.3156	1790.5028	539	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	539	1
3_MACS_peak_23749_lociStitched	chr8	145001947	145018649	3	10512	24934.4158	2104.452	540	PLEC	GRINA,MIR661,PARP10	PLEC	540	1
1_MACS_peak_19940_lociStitched	chr6	389080	400889	1	11810	25179.1498	2352.3528	541	IRF4		IRF4	541	1
2_MACS_peak_10527_lociStitched	chr17	76116631	76129683	2	9065	24797.4948	2043.9432	542	TMC8,TMC6	C17orf99,SYNGR2	TMC6	542	1
1_MACS_peak_145_lociStitched	chr1	11967482	11970674	1	3193	23382.3576	642.2304	543		PLOD1,NPPB,KIAA2013	KIAA2013	543	1
5_MACS_peak_14310_lociStitched	chr20	5570485	5592515	5	17527	25957.949	3242.816	544	GPCPD1		GPCPD1	544	1
1_MACS_peak_10507_lociStitched	chr17	75204075	75209921	1	5847	24297.7298	1586.6044	545	SEC14L1		SEC14L1	545	1
2_MACS_peak_3627_lociStitched	chr11	3528525	3536351	2	6026	24303.643	1627.808	546			TRPC2	546	1
1_MACS_peak_7000_lociStitched	chr14	69258617	69263671	1	5055	23115.9852	461.9356	547	ZFP36L1,C14orf181		ZFP36L1	547	1
2_MACS_peak_8305_lociStitched	chr15	101661376	101669117	2	5004	23808.9937	1163.4723	548			CHSY1	548	1
3_MACS_peak_15420_lociStitched	chr22	24819692	24831728	3	8294	24573.9012	1937.796	549	ADORA2A,C22orf45		ADORA2A	549	1
