#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_102_lociStitched	chr1	9882476	9884302	1	1827	1137.7806	283.03	12289	0
1_MACS_peak_5959_lociStitched	chr12	95466022	95467838	1	1817	2414.7352	538.444	12290	0
2_MACS_peak_16100_lociStitched	chr22	46465943	46467957	2	1824	1248.8814	80.7614	12291	0
1_MACS_peak_23369_lociStitched	chr7	142408167	142409993	1	1827	1082.818	371.9562	12292	0
1_MACS_peak_22450_lociStitched	chr7	33168235	33170009	1	1775	4302.1274	446.8706	12293	0
1_MACS_peak_24202_lociStitched	chr8	97656778	97658577	1	1800	3115.1484	310.6873	12294	0
1_MACS_peak_13445_lociStitched	chr2	110594487	110596309	1	1823	1535.2172	339.2564	12295	0
1_MACS_peak_7739_lociStitched	chr15	31305426	31307230	1	1805	2902.2752	365.6708	12296	0
1_MACS_peak_15008_lociStitched	chr20	44419917	44421723	1	1807	2731.9362	320.7456	12297	0
1_MACS_peak_16908_lociStitched	chr3	94611482	94613305	1	1824	1365.7916	342.1771	12298	0
1_MACS_peak_7998_lociStitched	chr15	49557828	49559636	1	1809	2633.352	364.312	12299	0
1_MACS_peak_1454_lociStitched	chr1	151787561	151789380	1	1820	1895.398	480.216	12300	0
1_MACS_peak_23707_lociStitched	chr8	26306107	26307929	1	1823	1269.023	232.4872	12301	0
1_MACS_peak_11508_lociStitched	chr19	2840406	2842224	1	1819	1991.2554	521.9478	12302	0
1_MACS_peak_12099_lociStitched	chr19	40853511	40855333	1	1823	1329.8778	314.8416	12303	0
1_MACS_peak_5451_lociStitched	chr12	46978891	46980687	1	1797	3252.7356	390.4504	12304	0
1_MACS_peak_19593_lociStitched	chr5	72251157	72252978	1	1822	1440.5931	348.7215	12305	0
1_MACS_peak_19498_lociStitched	chr5	60139012	60140832	1	1821	1514.422	304.85	12306	0
1_MACS_peak_17349_lociStitched	chr3	143846259	143848064	1	1806	2780.2415	410.457	12307	0
1_MACS_peak_22977_lociStitched	chr7	100449277	100451101	1	1825	912.5472	370.6368	12308	0
1_MACS_peak_12538_lociStitched	chr2	13614061	13615864	1	1804	2833.2342	362.0424	12309	0
1_MACS_peak_18262_lociStitched	chr4	63035161	63036982	1	1822	1366.4784	319.0392	12310	0
1_MACS_peak_5952_lociStitched	chr12	95014722	95016514	1	1793	3536.512	526.6688	12311	0
1_MACS_peak_18478_lociStitched	chr4	88311546	88313352	1	1807	2768.598	493.038	12312	0
1_MACS_peak_22972_lociStitched	chr7	100209003	100210793	1	1791	3516.276	419.934	12313	0
1_MACS_peak_3899_lociStitched	chr11	18267269	18269050	1	1782	4124.0836	653.8051	12314	0
1_MACS_peak_21084_lociStitched	chr6	36852759	36854570	1	1812	2336.9144	403.3097	12315	0
1_MACS_peak_15791_lociStitched	chr22	30233371	30235186	1	1816	2012.835	396.5775	12316	0
1_MACS_peak_17652_lociStitched	chr3	181616741	181618554	1	1814	2435.4029	671.7165	12317	0
1_MACS_peak_4623_lociStitched	chr11	95732361	95734144	1	1784	3721.121	356.6	12318	0
1_MACS_peak_25132_lociStitched	chr9	95570050	95571863	1	1814	2060.1119	319.088	12319	0
1_MACS_peak_5077_lociStitched	chr12	7735697	7737518	1	1822	1071.6585	252.0264	12320	0
1_MACS_peak_8433_lociStitched	chr15	84840863	84842674	1	1812	2302.3243	459.994	12321	0
1_MACS_peak_482_lociStitched	chr1	36004020	36005837	1	1818	1638.3889	329.7855	12322	0
1_MACS_peak_19328_lociStitched	chr5	37197186	37198998	1	1813	2074.74	314.2008	12323	0
1_MACS_peak_6640_lociStitched	chr13	52337971	52339771	1	1801	2760.12	225.54	12324	0
1_MACS_peak_21718_lociStitched	chr6	122930873	122932694	1	1822	1160.3412	422.8362	12325	0
1_MACS_peak_1683_lociStitched	chr1	162038830	162040646	1	1817	1740.9992	356.6624	12326	0
1_MACS_peak_2574_lociStitched	chr10	4283804	4285622	1	1819	1459.1268	295.6068	12327	0
1_MACS_peak_2040_lociStitched	chr1	203455919	203457718	1	1800	3161.5626	598.7072	12328	0
1_MACS_peak_25625_lociStitched	chr9	140117105	140118917	1	1813	2035.782	320.5428	12329	0
1_MACS_peak_19355_lociStitched	chr5	40590988	40592800	1	1813	1996.2804	285.39	12330	0
1_MACS_peak_20293_lociStitched	chr5	154061522	154063287	1	1766	4411.9705	435.955	12331	0
1_MACS_peak_8766_lociStitched	chr16	4816075	4817885	1	1811	2278.428	421.549	12332	0
1_MACS_peak_18693_lociStitched	chr4	120703842	120705661	1	1820	1243.6503	287.2201	12333	0
1_MACS_peak_21284_lociStitched	chr6	56911018	56912813	1	1796	3183.253	432.7745	12334	0
1_MACS_peak_23942_lociStitched	chr8	56755984	56757794	1	1811	2345.036	501.37	12335	0
1_MACS_peak_654_lociStitched	chr1	45204715	45206510	1	1796	3254.694	509.6005	12336	0
1_MACS_peak_22513_lociStitched	chr7	40683750	40685553	1	1804	2710.2696	407.2977	12337	0
1_MACS_peak_22708_lociStitched	chr7	72090775	72092593	1	1819	1236.0582	202.3434	12338	0
1_MACS_peak_11719_lociStitched	chr19	12443520	12445332	1	1813	2171.5008	532.0032	12339	0
1_MACS_peak_23667_lociStitched	chr8	22572346	22574145	1	1800	2866.8864	361.9588	12340	0
1_MACS_peak_504_lociStitched	chr1	36771544	36773360	1	1817	1535.428	304.7248	12341	0
1_MACS_peak_23196_lociStitched	chr7	123698729	123700519	1	1791	3562.995	625.068	12342	0
1_MACS_peak_846_lociStitched	chr1	66814883	66816692	1	1810	2245.6926	415.8891	12343	0
1_MACS_peak_4399_lociStitched	chr11	68529933	68531746	1	1814	1836.569	345.1952	12344	0
1_MACS_peak_7165_lociStitched	chr14	53592710	53594506	1	1797	2825.6468	193.968	12345	0
1_MACS_peak_12833_lociStitched	chr2	45794442	45796248	1	1807	2537.0688	504.2352	12346	0
1_MACS_peak_24125_lociStitched	chr8	82643751	82645560	1	1810	2324.2032	518.6403	12347	0
1_MACS_peak_24247_lociStitched	chr8	103301646	103303460	1	1815	1577.9986	211.8752	12348	0
1_MACS_peak_12601_lociStitched	chr2	24712968	24714778	1	1811	1979.959	264.622	12349	0
1_MACS_peak_1321_lociStitched	chr1	145469423	145471229	1	1807	2915.4258	902.4582	12350	0
1_MACS_peak_22546_lociStitched	chr7	44136311	44138120	1	1810	2072.2095	279.6714	12351	0
1_MACS_peak_12816_lociStitched	chr2	44222303	44224080	1	1778	3970.5288	510.5321	12352	0
1_MACS_peak_21863_lociStitched	chr6	137735636	137737388	1	1753	4812.5688	483.3768	12353	0
1_MACS_peak_6934_lociStitched	chr14	20937143	20938951	1	1809	2066.7248	211.7168	12354	0
1_MACS_peak_14800_lociStitched	chr20	31289838	31291642	1	1805	2381.8212	259.2348	12355	0
1_MACS_peak_25022_lociStitched	chr9	84428937	84430754	1	1818	1334.4048	393.1988	12356	0
1_MACS_peak_12966_lociStitched	chr2	61934572	61936385	1	1814	1694.4298	289.7174	12357	0
1_MACS_peak_11106_lociStitched	chr18	33729245	33731053	1	1809	2211.9072	393.7824	12358	0
1_MACS_peak_7534_lociStitched	chr14	94546699	94548507	1	1809	2028.9376	230.3392	12359	0
1_MACS_peak_23309_lociStitched	chr7	135346492	135348292	1	1801	3010.32	675.9	12360	0
1_MACS_peak_14624_lociStitched	chr20	8460367	8462158	1	1792	3162.3687	351.2151	12361	0
1_MACS_peak_13840_lociStitched	chr2	171057711	171059522	1	1812	1887.4242	353.145	12362	0
1_MACS_peak_20164_lociStitched	chr5	141403601	141405380	1	1780	3768.4557	428.3832	12363	0
1_MACS_peak_6636_lociStitched	chr13	51565467	51567277	1	1811	1850.001	238.377	12364	0
1_MACS_peak_18522_lociStitched	chr4	95372324	95374135	1	1812	1952.258	453.4744	12365	0
1_MACS_peak_22334_lociStitched	chr7	22135627	22137436	1	1810	2063.3454	392.1912	12366	0
1_MACS_peak_25953_lociStitched	chrX	45709512	45711326	1	1815	1313.8802	138.2268	12367	0
1_MACS_peak_21603_lociStitched	chr6	109168936	109170703	1	1768	4201.7493	432.2082	12368	0
1_MACS_peak_21555_lociStitched	chr6	106340294	106342108	1	1815	1558.7702	444.9742	12369	0
1_MACS_peak_10307_lociStitched	chr17	45568933	45570734	1	1802	2577.231	390.6369	12370	0
1_MACS_peak_16599_lociStitched	chr3	46967715	46969528	1	1814	1582.0238	413.9079	12371	0
1_MACS_peak_16441_lociStitched	chr3	34148235	34150048	1	1814	1603.2359	436.3891	12372	0
1_MACS_peak_5353_lociStitched	chr12	32405047	32406847	1	1801	2610.9	392.58	12373	0
1_MACS_peak_10293_lociStitched	chr17	44367644	44369453	1	1810	1913.5602	361.2573	12374	0
1_MACS_peak_16243_lociStitched	chr3	9850505	9852315	1	1811	1798.416	339.556	12375	0
1_MACS_peak_100_lociStitched	chr1	9776778	9778498	1	1721	5531.348	382.872	12376	0
1_MACS_peak_23532_lociStitched	chr8	7930692	7932494	1	1803	2318.4532	239.1254	12377	0
1_MACS_peak_8946_lociStitched	chr16	21655810	21657603	1	1794	3086.1116	483.0342	12378	0
1_MACS_peak_9884_lociStitched	chr17	19398585	19400387	1	1803	2452.1616	386.7092	12379	0
1_MACS_peak_8526_lociStitched	chr15	91072449	91074261	1	1813	1405.3872	188.448	12380	0
1_MACS_peak_11107_lociStitched	chr18	34252139	34253951	1	1813	1652.7252	444.3024	12381	0
1_MACS_peak_4115_lociStitched	chr11	58329538	58331347	1	1810	1852.0542	338.283	12382	0
1_MACS_peak_8912_lociStitched	chr16	18557672	18559487	1	1816	932.184	166.0725	12383	0
1_MACS_peak_71_lociStitched	chr1	6639376	6641185	1	1810	1834.8687	336.474	12384	0
1_MACS_peak_7989_lociStitched	chr15	49102330	49104143	1	1814	1664.5153	601.0095	12385	0
1_MACS_peak_237_lociStitched	chr1	21671092	21672906	1	1815	1193.612	291.5098	12386	0
1_MACS_peak_731_lociStitched	chr1	52241590	52243386	1	1797	2746.6228	339.444	12387	0
1_MACS_peak_26104_lociStitched	chrX	62973785	62975552	1	1768	3962.1441	268.9374	12388	0
1_MACS_peak_23153_lociStitched	chr7	116987037	116988850	1	1814	1459.6463	481.1702	12389	0
1_MACS_peak_15935_lociStitched	chr22	38452567	38454288	1	1722	5572.7701	492.0339	12390	0
1_MACS_peak_12703_lociStitched	chr2	32502244	32504040	1	1797	2773.7424	429.7828	12391	0
1_MACS_peak_12017_lociStitched	chr19	36504183	36505993	1	1811	1639.498	381.548	12392	0
1_MACS_peak_23722_lociStitched	chr8	27348018	27349804	1	1787	3309.458	453.2868	12393	0
1_MACS_peak_24800_lociStitched	chr9	34611176	34612982	1	1807	2060.1042	434.343	12394	0
1_MACS_peak_12039_lociStitched	chr19	38422015	38423808	1	1794	2970.6424	484.2893	12395	0
1_MACS_peak_22054_lociStitched	chr6	158588473	158590261	1	1789	3072.8568	334.1772	12396	0
1_MACS_peak_15903_lociStitched	chr22	37171326	37173139	1	1814	1213.2596	447.2671	12397	0
1_MACS_peak_21574_lociStitched	chr6	107978390	107980190	1	1801	2472.12	430.02	12398	0
1_MACS_peak_19563_lociStitched	chr5	68529896	68531694	1	1799	2692.1454	533.8262	12399	0
1_MACS_peak_4878_lociStitched	chr11	124823334	124825129	1	1796	2796.251	457.007	12400	0
1_MACS_peak_23895_lociStitched	chr8	48920229	48922029	1	1801	2312.82	297.54	12401	0
1_MACS_peak_11908_lociStitched	chr19	19753449	19755237	1	1789	3024.2232	311.6484	12402	0
2_MACS_peak_19149_lociStitched	chr5	1020721	1022556	2	1810	1401.573	154.6905	12403	0
1_MACS_peak_23866_lociStitched	chr8	42128074	42129882	1	1809	1582.7232	230.1584	12404	0
1_MACS_peak_15021_lociStitched	chr20	44991938	44993734	1	1797	2622.3396	359.0204	12405	0
1_MACS_peak_4823_lociStitched	chr11	119133501	119135312	1	1812	1405.8793	420.8764	12406	0
1_MACS_peak_12755_lociStitched	chr2	38635687	38637500	1	1814	903.0553	300.7767	12407	0
1_MACS_peak_14532_lociStitched	chr20	1143120	1144919	1	1800	2413.8982	367.8955	12408	0
1_MACS_peak_6746_lociStitched	chr13	80054641	80056437	1	1797	2701.9024	469.1152	12409	0
1_MACS_peak_11322_lociStitched	chr18	62379775	62381573	1	1799	2347.6486	263.5868	12410	0
1_MACS_peak_5377_lociStitched	chr12	34174503	34176310	1	1808	1860.8486	504.153	12411	0
1_MACS_peak_4502_lociStitched	chr11	77300045	77301852	1	1808	1868.0766	520.5967	12412	0
1_MACS_peak_7330_lociStitched	chr14	71608426	71610233	1	1808	1587.4495	268.7009	12413	0
1_MACS_peak_10769_lociStitched	chr17	76373819	76375626	1	1808	1735.8042	428.259	12414	0
1_MACS_peak_6879_lociStitched	chr13	113526459	113528250	1	1792	3260.6946	788.04	12415	0
1_MACS_peak_17159_lociStitched	chr3	125237912	125239713	1	1802	2285.469	457.0938	12416	0
1_MACS_peak_16830_lociStitched	chr3	69787785	69789595	1	1811	1251.796	362	12417	0
1_MACS_peak_24551_lociStitched	chr8	145191635	145193441	1	1807	1527.1536	149.898	12418	0
1_MACS_peak_26629_lociStitched	chrY	1651150	1652947	1	1798	2163.7677	88.5921	12419	0
1_MACS_peak_1155_lociStitched	chr1	110751944	110753751	1	1808	1341.8782	130.6461	12420	0
1_MACS_peak_6425_lociStitched	chr13	25860253	25862051	1	1799	2175.4002	201.7356	12421	0
1_MACS_peak_25793_lociStitched	chrX	18692338	18694117	1	1780	3224.2596	208.4988	12422	0
1_MACS_peak_8791_lociStitched	chr16	10007366	10009154	1	1789	2981.8476	412.3128	12423	0
1_MACS_peak_5933_lociStitched	chr12	94135319	94137122	1	1804	1884.6759	326.1627	12424	0
1_MACS_peak_9979_lociStitched	chr17	28803630	28805420	1	1791	3062.69	612.18	12425	0
1_MACS_peak_14805_lociStitched	chr20	31988359	31990165	1	1807	1853.4978	599.2308	12426	0
1_MACS_peak_15586_lociStitched	chr22	17651756	17653509	1	1754	4317.9896	312.5599	12427	0
1_MACS_peak_24409_lociStitched	chr8	127569297	127571094	1	1798	2290.9953	277.8162	12428	0
1_MACS_peak_13933_lociStitched	chr2	179960121	179961921	1	1801	2262.42	481.32	12429	0
1_MACS_peak_5953_lociStitched	chr12	95033553	95035353	1	1801	2247.3	491.22	12430	0
1_MACS_peak_25513_lociStitched	chr9	131982667	131984466	1	1800	2255.4063	440.3952	12431	0
1_MACS_peak_13301_lociStitched	chr2	96067647	96069447	1	1801	2101.68	366.48	12432	0
1_MACS_peak_3829_lociStitched	chr11	10561666	10563465	1	1800	2133.4341	337.4924	12433	0
1_MACS_peak_15211_lociStitched	chr20	61435802	61437604	1	1803	1685.771	139.4748	12434	0
1_MACS_peak_818_lociStitched	chr1	63832557	63834345	1	1789	3078.5784	593.616	12435	0
1_MACS_peak_22402_lociStitched	chr7	28854430	28856202	1	1773	3660.066	428.824	12436	0
1_MACS_peak_11010_lociStitched	chr18	19191544	19193325	1	1782	3121.9149	305.4415	12437	0
1_MACS_peak_8388_lociStitched	chr15	81315079	81316870	1	1792	2716.5888	451.5111	12438	0
1_MACS_peak_11368_lociStitched	chr18	72508460	72510262	1	1803	1796.594	379.8616	12439	0
1_MACS_peak_23336_lociStitched	chr7	139497540	139499332	1	1793	2813.7984	639.0272	12440	0
1_MACS_peak_25996_lociStitched	chrX	48379402	48381202	1	1801	1791.18	209.52	12441	0
1_MACS_peak_1956_lociStitched	chr1	196920026	196921830	1	1805	1422.6344	243.7204	12442	0
1_MACS_peak_26317_lociStitched	chrX	108975554	108977357	1	1804	1548.777	262.8774	12443	0
1_MACS_peak_3186_lociStitched	chr10	80061978	80063656	1	1679	6275.0488	356.0716	12444	0
1_MACS_peak_19558_lociStitched	chr5	68389410	68391202	1	1793	2596.4288	435.8144	12445	0
1_MACS_peak_6441_lociStitched	chr13	28121624	28123427	1	1804	1459.1679	184.2666	12446	0
1_MACS_peak_4772_lociStitched	chr11	116657686	116659488	1	1803	1692.979	368.1486	12447	0
1_MACS_peak_10582_lociStitched	chr17	65684272	65686078	1	1807	1011.5406	213.4692	12448	0
1_MACS_peak_2718_lociStitched	chr10	17798230	17800025	1	1796	2149.692	238.735	12449	0
1_MACS_peak_4864_lociStitched	chr11	123133950	123135741	1	1792	2658.0231	481.9581	12450	0
1_MACS_peak_6891_lociStitched	chr13	114487268	114489065	1	1798	2029.5318	274.0425	12451	0
1_MACS_peak_8896_lociStitched	chr16	17387498	17389301	1	1804	1527.3213	339.6852	12452	0
1_MACS_peak_16883_lociStitched	chr3	78314847	78316650	1	1804	1587.5415	400.6266	12453	0
1_MACS_peak_21712_lociStitched	chr6	121655033	121656760	1	1728	5261.8236	574.7456	12454	0
1_MACS_peak_451_lociStitched	chr1	32816395	32818193	1	1799	1973.4848	316.448	12455	0
1_MACS_peak_23192_lociStitched	chr7	123197078	123198819	1	1742	5147.4406	879.9014	12456	0
1_MACS_peak_19874_lociStitched	chr5	111496030	111497821	1	1792	2549.1303	393.1245	12457	0
1_MACS_peak_12249_lociStitched	chr19	47776356	47778017	1	1662	6570.4177	319.4103	12458	0
1_MACS_peak_17350_lociStitched	chr3	144472401	144474205	1	1805	1365.4476	385.6952	12459	0
1_MACS_peak_23963_lociStitched	chr8	59465025	59466823	1	1799	2008.0064	395.0206	12460	0
1_MACS_peak_16834_lociStitched	chr3	70707337	70709138	1	1802	1651.6971	339.4885	12461	0
1_MACS_peak_11530_lociStitched	chr19	4246288	4247873	1	1586	8214.738	612.444	12462	0
1_MACS_peak_16337_lociStitched	chr3	17236416	17238221	1	1806	1169.64	431.5755	12463	0
1_MACS_peak_16207_lociStitched	chr3	4533885	4535689	1	1805	1343.4388	443.784	12464	0
1_MACS_peak_22180_lociStitched	chr7	5270679	5272479	1	1801	1712.34	331.02	12465	0
1_MACS_peak_149_lociStitched	chr1	12289759	12291559	1	1801	1688.58	310.14	12466	0
1_MACS_peak_22603_lociStitched	chr7	48337659	48339463	1	1805	1106.9344	221.5312	12467	0
1_MACS_peak_4075_lociStitched	chr11	46866596	46868384	1	1789	2729.382	453.9732	12468	0
1_MACS_peak_950_lociStitched	chr1	85155307	85157108	1	1802	1381.5471	121.2073	12469	0
1_MACS_peak_5217_lociStitched	chr12	19592361	19594143	1	1783	3021.0246	416.6316	12470	0
1_MACS_peak_5925_lociStitched	chr12	93818963	93820768	1	1806	869.8295	275.082	12471	0
1_MACS_peak_7812_lociStitched	chr15	38350585	38352389	1	1805	1242.956	480.766	12472	0
1_MACS_peak_25256_lociStitched	chr9	108456482	108458280	1	1799	1983.3738	503.9794	12473	0
1_MACS_peak_21682_lociStitched	chr6	117329354	117331139	1	1786	2840.649	449.106	12474	0
1_MACS_peak_23566_lociStitched	chr8	11323632	11325434	1	1803	1536.7456	531.4098	12475	0
1_MACS_peak_20355_lociStitched	chr5	159826069	159827835	1	1767	3641.1388	347.902	12476	0
1_MACS_peak_1141_lociStitched	chr1	109933633	109935430	1	1798	1719.5493	190.482	12477	0
1_MACS_peak_12002_lociStitched	chr19	36035508	36037304	1	1797	1960.1544	347.3464	12478	0
1_MACS_peak_8368_lociStitched	chr15	78843080	78844880	1	1801	1579.14	370.08	12479	0
1_MACS_peak_4490_lociStitched	chr11	76493150	76494948	1	1799	1703.605	326.1572	12480	0
1_MACS_peak_1356_lociStitched	chr1	147752124	147753925	1	1802	1627.2035	605.4962	12481	0
1_MACS_peak_16993_lociStitched	chr3	107149628	107151416	1	1789	2578.1172	428.7624	12482	0
1_MACS_peak_26591_lociStitched	chrX	154011422	154013217	1	1796	1928.3685	287.0205	12483	0
1_MACS_peak_18823_lociStitched	chr4	143394922	143396722	1	1801	1410.3	266.94	12484	0
1_MACS_peak_14586_lociStitched	chr20	5049148	5050944	1	1797	1859.758	329.7456	12485	0
1_MACS_peak_2247_lociStitched	chr1	221218941	221220725	1	1785	3058.8464	687.0184	12486	0
1_MACS_peak_8414_lociStitched	chr15	83022855	83024657	1	1803	1305.1886	517.5344	12487	0
1_MACS_peak_7076_lociStitched	chr14	36277125	36278890	1	1766	3521.3515	245.5115	12488	0
1_MACS_peak_4842_lociStitched	chr11	120528022	120529821	1	1800	1528.6103	342.1698	12489	0
1_MACS_peak_10495_lociStitched	chr17	58546671	58548471	1	1801	1344.24	281.52	12490	0
1_MACS_peak_4754_lociStitched	chr11	114309796	114311587	1	1792	2381.6718	488.7639	12491	0
1_MACS_peak_14683_lociStitched	chr20	17688014	17689798	1	1785	2652.6296	308.9888	12492	0
1_MACS_peak_9492_lociStitched	chr16	82684963	82686754	1	1792	2123.7678	238.3821	12493	0
1_MACS_peak_3405_lociStitched	chr10	102746329	102748109	1	1781	2983.102	420.08	12494	0
1_MACS_peak_23031_lociStitched	chr7	102937213	102939001	1	1789	2705.6016	616.5024	12495	0
1_MACS_peak_3637_lociStitched	chr10	126489620	126491412	1	1793	2132.3008	330.9824	12496	0
1_MACS_peak_23045_lociStitched	chr7	104741704	104743506	1	1803	1004.9754	314.8094	12497	0
1_MACS_peak_8878_lociStitched	chr16	15187123	15188910	1	1788	2494.652	349.3585	12498	0
1_MACS_peak_3278_lociStitched	chr10	91619718	91621470	1	1753	4077.6048	323.5944	12499	0
1_MACS_peak_2950_lociStitched	chr10	53992227	53994028	1	1802	1119.8618	298.2456	12500	0
1_MACS_peak_17416_lociStitched	chr3	153838630	153840430	1	1801	1438.38	482.94	12501	0
1_MACS_peak_1949_lociStitched	chr1	194257823	194259622	1	1800	1499.8263	451.0093	12502	0
1_MACS_peak_13817_lociStitched	chr2	168886755	168888543	1	1789	2304.5532	275.1732	12503	0
1_MACS_peak_24987_lociStitched	chr9	77111514	77113314	1	1801	1239.48	358.74	12504	0
1_MACS_peak_14093_lociStitched	chr2	200323242	200325038	1	1797	1665.4308	303.8832	12505	0
1_MACS_peak_24704_lociStitched	chr9	15422250	15424043	1	1794	1824.0189	209.0638	12506	0
1_MACS_peak_5130_lociStitched	chr12	10765108	10766899	1	1792	2207.0493	431.2728	12507	0
1_MACS_peak_17610_lociStitched	chr3	177134411	177136206	1	1796	1893.007	469.0335	12508	0
1_MACS_peak_25534_lociStitched	chr9	133454118	133455903	1	1786	2553.264	370.923	12509	0
1_MACS_peak_13510_lociStitched	chr2	113144956	113146756	1	1801	1011.06	236.52	12510	0
1_MACS_peak_13965_lociStitched	chr2	184212873	184214671	1	1799	1435.703	364.2748	12511	0
1_MACS_peak_9522_lociStitched	chr16	87350087	87351874	1	1788	2289.147	246.9634	12512	0
1_MACS_peak_22750_lociStitched	chr7	74202409	74204207	1	1799	1370.2558	328.4946	12513	0
1_MACS_peak_12563_lociStitched	chr2	19546780	19548535	1	1756	4088.9745	511.056	12514	0
1_MACS_peak_3423_lociStitched	chr10	103814895	103816644	1	1750	4284.5253	489.5451	12515	0
1_MACS_peak_15470_lociStitched	chr21	40751540	40753335	1	1796	1908.803	537.782	12516	0
1_MACS_peak_26039_lociStitched	chrX	51238339	51240138	1	1800	1088.2151	225.0549	12517	0
1_MACS_peak_15004_lociStitched	chr20	44043929	44045711	1	1783	2712.7386	386.5158	12518	0
1_MACS_peak_15726_lociStitched	chr22	24407011	24408782	1	1772	3236.5025	351.5435	12519	0
1_MACS_peak_8231_lociStitched	chr15	70488321	70490075	1	1755	4085.2414	507.0814	12520	0
1_MACS_peak_21442_lociStitched	chr6	88434377	88436162	1	1786	2408.1435	316.302	12521	0
1_MACS_peak_2097_lociStitched	chr1	206784785	206786566	1	1782	2878.9865	544.2736	12522	0
1_MACS_peak_1805_lociStitched	chr1	175205641	175207433	1	1793	2030.1568	470.2208	12523	0
1_MACS_peak_19363_lociStitched	chr5	41842189	41843984	1	1796	1706.327	465.982	12524	0
1_MACS_peak_25326_lociStitched	chr9	116340533	116342330	1	1798	1382.0727	400.9107	12525	0
1_MACS_peak_250_lociStitched	chr1	23345198	23346994	1	1797	1471.6424	364.588	12526	0
1_MACS_peak_2043_lociStitched	chr1	203618727	203620504	1	1778	3118.1019	584.633	12527	0
1_MACS_peak_6386_lociStitched	chr13	21099290	21101084	1	1795	1443.0936	141.1878	12528	0
1_MACS_peak_19122_lociStitched	chr4	190861089	190862883	1	1795	1661.9616	368.3082	12529	0
1_MACS_peak_8340_lociStitched	chr15	77362200	77363984	1	1785	2520.4352	421.2024	12530	0
1_MACS_peak_2221_lociStitched	chr1	218457704	218459479	1	1776	3292.0925	674.6775	12531	0
1_MACS_peak_19246_lociStitched	chr5	15793965	15795756	1	1792	1836.1332	274.3812	12532	0
1_MACS_peak_11958_lociStitched	chr19	30096193	30097953	1	1761	3725.392	433.84	12533	0
1_MACS_peak_17927_lociStitched	chr4	4249155	4250891	1	1737	4555.9584	405.0088	12534	0
1_MACS_peak_20401_lociStitched	chr5	169757360	169759151	1	1792	2049.2622	526.7331	12535	0
1_MACS_peak_2084_lociStitched	chr1	205818320	205820075	1	1756	4075.2855	596.349	12536	0
1_MACS_peak_2513_lociStitched	chr1	247493885	247495666	1	1782	2563.0371	321.2924	12537	0
1_MACS_peak_6615_lociStitched	chr13	50113928	50115689	1	1762	3486.0756	254.8167	12538	0
1_MACS_peak_11201_lociStitched	chr18	47882248	47884045	1	1798	1173.0816	394.4415	12539	0
1_MACS_peak_11589_lociStitched	chr19	7068935	7070655	1	1721	5228.628	605.096	12540	0
2_MACS_peak_25808_lociStitched	chrX	19904935	19906737	2	1796	1148.0542	78.9276	12541	0
1_MACS_peak_2262_lociStitched	chr1	222905385	222907178	1	1794	1820.2536	521.763	12542	0
1_MACS_peak_6861_lociStitched	chr13	111327974	111329723	1	1750	3920.2086	226.6704	12543	0
1_MACS_peak_1934_lociStitched	chr1	192920307	192922101	1	1795	1691.0244	506.2668	12544	0
1_MACS_peak_1005_lociStitched	chr1	89893857	89895654	1	1798	1037.9472	288.4185	12545	0
1_MACS_peak_22360_lociStitched	chr7	24113834	24115527	1	1694	5763.6492	434.7624	12546	0
1_MACS_peak_13674_lociStitched	chr2	136893231	136895024	1	1794	1638.9813	364.1583	12547	0
1_MACS_peak_3554_lociStitched	chr10	116760689	116762462	1	1774	3009.8448	351.5859	12548	0
1_MACS_peak_5697_lociStitched	chr12	64173091	64174774	1	1684	6006.4587	445.995	12549	0
1_MACS_peak_11421_lociStitched	chr19	983537	985290	1	1754	4072.9202	552.5456	12550	0
1_MACS_peak_898_lociStitched	chr1	75198228	75199972	1	1745	4394.3568	546.9184	12551	0
1_MACS_peak_8301_lociStitched	chr15	75287561	75289349	1	1789	1955.7144	269.988	12552	0
1_MACS_peak_25900_lociStitched	chrX	39299076	39300800	1	1725	4699.624	223.9476	12553	0
1_MACS_peak_12305_lociStitched	chr19	50082873	50084663	1	1791	1996.029	511.761	12554	0
1_MACS_peak_8362_lociStitched	chr15	78590926	78592719	1	1794	1716.4389	551.1682	12555	0
1_MACS_peak_9570_lociStitched	chr16	89574087	89575876	1	1790	1770.2155	208.9552	12556	0
1_MACS_peak_4741_lociStitched	chr11	112001824	112003614	1	1791	1738.448	319.873	12557	0
