GENE_ID	locusLine	bin_1_17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33.bam
NM_001001795	chr8(.):145746602-145759458	0.5906
NM_001386	chr8(.):26430420-26520693	0.2906
NM_001197293	chr8(.):26366708-26520693	0.272
NM_006228	chr8(.):28169648-28205868	0.7269
NM_001010906	chr8(.):27874480-27946388	0.6532
NM_023034	chr8(.):38127560-38244790	0.2994
NR_027638	chr8(.):38849504-38967779	0.1096
NM_172060	chr8(.):72104667-72273979	0.2248
NM_000503	chr8(.):72104667-72279467	0.2802
NM_005079	chr8(.):80942104-81088836	0.6234
NM_001135733	chr8(.):95933199-95966615	0.7779
NM_018002	chr8(.):107277405-107769921	0.0855
NM_181354	chr8(.):107665035-107769921	0.1274
NM_001198532	chr8(.):107455151-107769921	0.106
NM_024094	chr8(.):120841180-120873170	0.2534
NM_022783	chr8(.):120880899-121068157	0.8876
NM_001145088	chr8(.):124079919-124169392	0.1208
NM_058229	chr8(.):124510357-124558446	0.2893
NM_148177	chr8(.):124510357-124549383	0.2237
NM_173685	chr8(.):126099082-126384367	0.3336
NM_003033	chr8(.):134462090-134589183	0.7576
NM_003970	chr8(.):1988157-2098380	1.5945
NM_015024	chr8(.):21772179-21869096	0.1609
NM_003974	chr8(.):21761383-21776205	0.527
NM_005605	chr8(.):22293595-22403637	0.2623
NM_152272	chr8(.):23096149-23124512	0.3262
NR_033928	chr8(.):23077733-23093439	0.6937
NM_021777	chr8(.):24146579-24198612	0.1689
NM_014265	chr8(.):24146579-24217726	0.1565
NM_171982	chr8(.):27137403-27173834	0.2417
NM_018091	chr8(.):27945583-28053669	0.1077
NM_018660	chr8(.):28198101-28248977	0.5036
NM_057158	chr8(.):29188616-29211322	1.1275
NM_001394	chr8(.):29188619-29213185	1.0466
NM_144652	chr8(.):38239019-38271061	0.5723
NM_017778	chr8(.):38168934-38244790	0.4114
NR_003129	chr8(.):38452692-38463775	0.0558
NM_001024381	chr8(.):38841326-38859041	0.372
NM_153692	chr8(.):38826667-38851181	0.0633
NM_057749	chr8(.):95887452-95912482	0.2823
NM_152416	chr8(.):96032220-96075938	0.0938
NM_024410	chr8(.):103558847-103578245	0.0432
NM_001032282	chr8(.):103656004-103671168	0.8637
NM_005655	chr8(.):103656004-103672983	0.7717
NM_148174	chr8(.):103833535-103881397	0.1769
NM_024295	chr8(.):124020567-124059648	0.4341
NM_025195	chr8(.):126437562-126455644	1.4073
NM_201378	chr8(.):144984320-145052697	0.6258
NM_032789	chr8(.):145046319-145065635	0.8078
NM_000445	chr8(.):144984320-145055913	0.6273
NM_201381	chr8(.):144984320-145023905	0.8027
NM_201382	chr8(.):144984320-145023110	0.8092
NM_201383	chr8(.):144984320-145021692	0.8233
NM_201379	chr8(.):144984320-145033088	0.7312
NM_001009184	chr8(.):145059225-145072583	0.5828
NM_201384	chr8(.):144984320-145018758	0.8871
NR_030383	chr8(.):145014358-145024447	1.1164
NM_201380	chr8(.):144984320-145030044	0.7772
NM_001129888	chr8(.):145684199-145696031	0.4275
NM_183057	chr8(.):145643999-145658927	0.7015
NM_032687	chr8(.):145684199-145695849	0.4326
NM_017767	chr8(.):145632797-145646917	0.4824
NM_003923	chr8(.):145694114-145706718	0.3423
NM_032902	chr8(.):145717108-145732504	0.0587
NM_138496	chr8(.):145670314-145695418	0.2559
NM_005309	chr8(.):145724464-145737555	1.2416
NM_130849	chr8(.):145632797-145647273	0.4724
NM_145754	chr8(.):145686737-145704499	0.469
NM_138431	chr8(.):145729551-145741589	1.3717
NM_004260	chr8(.):145731666-145748210	1.5178
NM_013432	chr8(.):145649162-145674812	0.657
NM_014665	chr8(.):145738362-145755559	0.7223
NM_025251	chr8(.):145749562-145843888	0.0508
NM_138367	chr8(.):145941293-145985970	0.1244
NM_030580	chr8(.):145993500-146017725	0.3879
NM_033301	chr8(.):146010153-146022729	0.8332
NM_001081003	chr8(.):146070550-146083932	0.2963
NM_001081004	chr8(.):146070550-146083451	0.306
NM_000973	chr8(.):146010153-146022805	0.8295
NM_003416	chr8(.):146047902-146073606	0.218
NM_213605	chr8(.):146019260-146039529	0.1422
NM_014066	chr8(.):146070550-146083452	0.3059
NM_022755	chr9(.):95370465-95437547	0.1343
NM_001497	chr9(.):33105638-33172356	0.3012
NM_001206	chr9(.):72994512-73034573	0.4643
NM_053016	chr9(.):112537576-112718756	0.4464
NM_001037293	chr9(.):112398067-112718756	0.2708
NM_007203	chr9(.):112537576-112939791	0.5416
NM_001004065	chr9(.):112805877-112939791	0.8542
NM_017790	chr9(.):116221008-116309371	0.126
NM_144488	chr9(.):116202010-116365018	0.1278
NM_005047	chr9(.):123573331-123610206	0.3002
NM_175039	chr9(.):130665164-130684305	1.0659
NM_013355	chr9(.):131459801-131488199	0.2931
NM_015033	chr9(.):132644465-132810473	0.3548
NM_198679	chr9(.):134447156-134590229	0.3573
NM_005312	chr9(.):134447156-134617925	0.4484
NM_001170	chr9(.):33379947-33407517	0.0758
NM_139235	chr9(.):33456350-33478941	0.2813
NM_004925	chr9(.):33436159-33452590	0.8045
NM_152850	chr9(.):35083687-35101579	0.4194
NM_001040411	chr9(.):35036101-35050988	0.1109
NM_025182	chr9(.):35099117-35120893	0.4824
NM_013442	chr9(.):35094888-35108154	0.8593
NM_004629	chr9(.):35068834-35085013	1.4103
NM_001040410	chr9(.):35037222-35050988	0.1164
NM_032634	chr9(.):35083687-35101546	0.4201
NM_007126	chr9(.):35051064-35077739	0.7135
NM_024077	chr9(.):91928411-91979561	0.3449
NR_036108	chr9(.):91922139-91932221	1.0741
NM_001827	chr9(.):91921112-91936618	1.2312
NM_005384	chr9(.):94166326-94191144	1.5071
NM_015250	chr9(.):95468644-95532083	0.5408
NR_026868	chr9(.):95566892-95605739	0.1183
NM_001083603	chr9(.):98200263-98284247	0.756
NM_001083606	chr9(.):98200263-98274699	0.8339
NM_001083607	chr9(.):98200263-98274481	0.8362
NM_001083605	chr9(.):98200263-98275322	0.8272
NM_000264	chr9(.):98200263-98275831	0.8223
NM_001012993	chr9(.):112956845-112975413	0.0516
NM_001136562	chr9(.):112882780-112939791	1.4319
NM_000031	chr9(.):116143591-116168618	0.1413
NM_017443	chr9(.):116164517-116178029	1.2865
NM_031219	chr9(.):116130697-116143341	0.3912
NR_027261	chr9(.):116164517-116177955	1.2932
NM_152786	chr9(.):116168021-116196879	0.692
NM_000608	chr9(.):117087068-117100536	0.0676
NM_030767	chr9(.):117091432-117161685	1.0696
NM_000607	chr9(.):117080302-117093759	0.0652
NM_004888	chr9(.):117344993-117366152	0.8628
NM_153045	chr9(.):117368705-117413703	0.6365
NM_001244	chr9(.):117660123-117697770	0.4262
NM_005658	chr9(.):123659670-123694173	0.7476
NM_015651	chr9(.):123612930-123644606	1.3348
NM_001190945	chr9(.):123659670-123696451	0.8432
NM_001190947	chr9(.):123659670-123681850	0.4385
NM_001009936	chr9(.):123626852-123644606	2.2761
NR_024408	chr9(.):123600319-123621651	0.4815
NM_001045476	chr9(.):127610754-127625160	0.5866
NM_030978	chr9(.):127626483-127644696	0.8551
NM_007209	chr9(.):127615157-127629240	0.6049
NM_005489	chr9(.):130495595-130538621	0.3771
NM_001142532	chr9(.):130495595-130529697	0.3165
NM_001142533	chr9(.):130495595-130522583	0.372
NM_001142531	chr9(.):130495595-130529719	0.3164
NM_001142534	chr9(.):130495595-130522561	0.3723
NM_170600	chr9(.):130495595-130546048	0.7335
NM_001085347	chr9(.):130488802-130502604	0.6751
NM_001018078	chr9(.):130560507-130581556	0.3673
NM_001261	chr9(.):130543304-130558052	0.6649
NM_004957	chr9(.):130560153-130581556	0.3624
NM_013443	chr9(.):130642600-130666871	0.1167
NM_000476	chr9(.):130623758-130645022	0.0891
NR_036055	chr9(.):130543196-130553286	0.8743
NM_001035254	chr9(.):130697860-130747812	0.7221
NM_003863	chr9(.):130692373-130705763	0.3571
NM_203305	chr9(.):130697860-130717993	0.2617
NM_001135219	chr9(.):130678807-130698076	0.6132
NM_173492	chr9(.):130678807-130694770	0.7146
NR_024425	chr9(.):130885807-130897913	0.6314
NR_027812	chr9(.):130877971-130895712	0.4783
NM_001006641	chr9(.):130825478-130876524	0.9027
NM_197956	chr9(.):130818511-130834599	1.1322
NM_001006643	chr9(.):130855835-130876524	0.1157
NM_001006642	chr9(.):130849127-130876524	0.1293
NM_052901	chr9(.):130855816-130876524	0.1157
NM_025072	chr9(.):130877971-130895474	0.4847
NR_033374	chr9(.):130868449-130886013	0.1255
NM_001122821	chr9(.):131440933-131463675	1.1547
NM_052844	chr9(.):131390939-131424129	0.7181
NM_003011	chr9(.):131446508-131463675	1.2981
NM_032799	chr9(.):131478148-131491408	0.5134
NM_016520	chr9(.):132584563-132602572	0.3329
NM_006676	chr9(.):132592695-132649107	0.3677
NM_001008563	chr9(.):132592756-132649107	0.3681
NM_032728	chr9(.):134160080-134189649	0.0703
NM_033387	chr9(.):134128464-134156906	1.652
NM_178536	chr9(.):139841767-139854949	0.3931
NM_153200	chr9(.):139752232-139765738	0.2402
NM_000606	chr9(.):139834697-139846426	0.9601
NM_021138	chr9(.):139775964-139826067	1.4433
NM_018998	chr9(.):139829886-139844173	0.5295
NM_206920	chr9(.):139741818-139760251	0.5619
NM_014172	chr9(.):139738255-139750490	0.7721
NM_006125	chrX(.):11156516-11688821	0.1013
NM_013427	chrX(.):11150662-11688821	0.1005
NM_015691	chrX(.):9978794-10117518	0.5234
NM_001123384	chrX(.):39905498-40041582	0.5303
NM_144495	chrX(.):48750194-48765420	0.4808
NM_001167990	chrX(.):48750212-48765420	0.4814
NM_001032384	chrX(.):48750538-48765420	0.4906
NM_001167992	chrX(.):48750774-48765420	0.4981
NR_001568	chrX(.):70425034-70953962	0.1266
NM_001104544	chrX(.):119387504-119450391	0.5999
NM_015129	chrX(.):118745908-118832333	0.4798
NM_145800	chrX(.):118744687-118832333	0.4736
NM_005334	chrX(.):153208007-153241819	0.9669
NM_001012288	chrX(.):1309886-1336527	0.5785
NM_022148	chrX(.):1309893-1336530	0.5786
NM_001830	chrX(.):10119984-10210699	0.031
NM_025159	chrX(.):30571940-30601033	0.7737
NM_017745	chrX(.):39905498-39961719	0.3551
NM_001167947	chrX(.):48745729-48760426	0.6003
NM_001042498	chrX(.):48755888-48774235	0.6256
NM_001136158	chrX(.):48774302-48819893	2.3466
NM_001136159	chrX(.):48774302-48820648	2.3086
NM_006875	chrX(.):48765458-48781413	1.9893
NM_004979	chrX(.):48813638-48833251	0.3559
NM_005660	chrX(.):48755458-48773917	0.6215
NM_001032289	chrX(.):48755889-48773933	0.5822
NM_052957	chrX(.):70792873-70838433	0.1008
NM_001142797	chrX(.):70830765-70843367	0.8175
NM_016500	chrX(.):75387770-75403033	0.2497
NM_006639	chrX(.):77523129-77588087	0.1806
NR_030413	chrX(.):118775700-118785811	0.088
NM_003399	chrX(.):128867945-128908525	0.3659
NM_018990	chrX(.):128908891-128934176	0.9256
NM_001130846	chrX(.):129258337-129277015	0.0355
NM_004208	chrX(.):129258337-129304861	0.1332
NM_004794	chrX(.):129300772-129323844	0.2565
NM_145813	chrX(.):129258337-129304808	0.1325
NM_000054	chrX(.):153165528-153177620	0.0741
NM_000425	chrX(.):153121970-153146399	0.0251
NM_003491	chrX(.):153190376-153205468	2.2364
NM_001666	chrX(.):153167829-153196714	1.2149
NM_002910	chrX(.):153195721-153215232	0.1958
NR_027419	chrX(.):153162984-153177620	0.0631
NM_001025243	chrX(.):153270956-153290342	0.8546
NM_003492	chrX(.):153232990-153253646	1.9752
NR_031757	chrX(.):153280370-153290440	1.1921
NR_036175	chrX(.):153241548-153251627	0.933
NR_036174	chrX(.):153241547-153251628	0.9334
NM_001110556	chrX(.):153571899-153608006	0.359
NM_000117	chrX(.):153602596-153614883	0.4746
NM_006730	chrX(.):153624578-153642575	0.8909
NM_001183	chrX(.):153651977-153669862	0.2628
NM_001009934	chrX(.):153624578-153645427	0.7732
NR_000011	chrX(.):153623621-153633756	0.9122
NM_000116	chrX(.):153634876-153655063	0.3566
NR_026898	chrX(.):153621570-153635680	0.6609
NM_004699	chrX(.):153667484-153684002	0.1605
NM_001493	chrX(.):153660258-153676814	0.2981
NM_001012288	chrY(.):1259886-1286527	0.5865
NM_022148	chrY(.):1259893-1286530	0.5866
NM_015892	chr10(.):125762181-125856930	1.7297
NM_014863	chr10(.):125774168-125856930	1.969
NM_031453	chr10(.):14555558-14821896	0.2779
NM_001083591	chr10(.):11201992-11383672	1.4751
NM_001025077	chr10(.):11042258-11383672	0.8404
NM_006561	chr10(.):11054892-11383672	0.8707
NM_024948	chr10(.):15815174-15907519	0.6416
NM_172242	chr10(.):22629398-22711539	0.1913
NM_001002265	chr10(.):45947816-46095354	0.2706
NR_033842	chr10(.):45301471-45460137	0.3437
NM_032023	chr10(.):45450218-45495172	0.901
NM_000698	chr10(.):45864628-45946563	1.1826
NM_001002266	chr10(.):45947816-46035819	0.3472
NM_032199	chr10(.):63656012-63861707	0.5301
NM_001198798	chr10(.):73851273-73980751	0.1295
NM_001198799	chr10(.):73851273-73981183	0.1291
NM_012095	chr10(.):75875014-75915826	0.2904
NM_006721	chr10(.):75905964-76474060	0.0987
NM_001123	chr10(.):75931443-76474060	0.0733
NM_020338	chr10(.):80823791-81081285	0.3169
NM_145868	chr10(.):81909879-81970328	0.7322
NM_007373	chr10(.):112674300-112778425	0.1498
NM_014661	chr10(.):126302862-126437930	0.3419
NR_027653	chr10(.):3813187-3832473	1.8883
NM_005180	chr10(.):22605005-22625414	0.8659
NM_012071	chr10(.):22600298-22614237	1.1871
NM_001098207	chr10(.):43876064-43897794	0.8343
NM_004966	chr10(.):43876064-43909656	1.1171
NM_173160	chr10(.):43862091-43876783	0.0408
NM_001098204	chr10(.):43876064-43909696	1.1158
NM_001098208	chr10(.):43876064-43897279	0.852
NM_001098205	chr10(.):43876064-43909332	1.1277
NM_001098206	chr10(.):43876064-43908299	1.1608
NR_026693	chr10(.):43927573-43983007	0.4643
NM_001123376	chr10(.):45401763-45435642	0.0766
NM_007021	chr10(.):45466708-45479330	0.918
NM_001039380	chr10(.):45488145-45501470	0.8266
NM_006963	chr10(.):45491272-45505777	0.713
NM_173473	chr10(.):73970805-74000618	0.321
NM_019058	chr10(.):74028676-74040797	0.4172
NM_032772	chr10(.):77152602-77166513	0.9415
NR_024421	chr10(.):77156285-77173740	0.8756
NR_024422	chr10(.):77158513-77173740	0.9979
NM_020992	chr10(.):96992329-97055781	0.6655
NM_198044	chr10(.):99200929-99222127	0.2914
NM_198046	chr10(.):99200946-99222127	0.2916
NM_016046	chr10(.):99190665-99210768	0.2773
NM_001145114	chr10(.):99111457-99166127	0.1286
NM_002629	chr10(.):99181026-99198198	0.3083
NM_030912	chr10(.):104399251-104423076	1.6325
NM_001083913	chr10(.):104498726-104581021	0.5503
NM_017787	chr10(.):104530887-104581021	0.7651
NR_024552	chr10(.):105201542-105217162	0.575
NM_001129742	chr10(.):105227560-105243997	2.582
NM_001001412	chr10(.):105208143-105223648	0.6518
NM_004210	chr10(.):105248734-105357309	0.1746
NM_005962	chr10(.):111980761-112052123	0.0998
NM_001008541	chr10(.):111964988-112052123	0.2868
NM_005871	chr10(.):112047797-112069707	0.2873
NM_130439	chr10(.):111962362-112052123	0.2793
NM_004419	chr10(.):112252624-112276302	1.8089
NM_145341	chr10(.):112626595-112664764	0.5131
NM_001195307	chr10(.):112653487-112684124	0.4053
NM_001195306	chr10(.):112653487-112683694	0.4076
NR_026932	chr10(.):112623647-112635662	3.4423
NM_207127	chr10(.):135187740-135210198	1.3613
NM_138384	chr10(.):135202620-135239174	0.6374
NM_145202	chr10(.):135155843-135171187	0.0543
NM_001012508	chr10(.):135229169-135243121	0.048
NM_001098483	chr10(.):135163794-135176529	0.0674
NM_004092	chr10(.):135170986-135191908	0.2233
NR_037509	chr10(.):135180059-135190167	0.3992
NR_024469	chr11(.):67080309-67164158	0.4538
NR_033853	chr11(.):58696115-58830925	0.1286
NM_001111018	chr11(.):19367270-20148147	0.2039
NM_016621	chr11(.):45945869-46147985	0.1361
NM_006819	chr11(.):63948586-63977020	0.7807
NM_002335	chr11(.):68075107-68221743	0.1033
NM_001098517	chr11(.):115039344-115380241	0.4108
NM_002855	chr11(.):119526702-119604435	0.5665
NM_203285	chr11(.):119503807-119604435	0.4483
NM_181798	chr11(.):2477683-2875340	0.1895
NM_000218	chr11(.):2461220-2875340	0.1867
NM_003156	chr11(.):3871932-4119440	0.2648
NM_014818	chr11(.):8628583-8685383	0.0925
NM_030962	chr11(.):9795213-10320754	0.0648
NM_021961	chr11(.):12690968-12971284	0.212
NM_175058	chr11(.):16804206-17040963	0.3446
NM_001143830	chr11(.):22683159-22839547	1.0425
NM_177553	chr11(.):22684653-22839547	1.0485
NM_005256	chr11(.):22691318-22839547	0.5411
NM_004811	chr11(.):58289343-58348390	1.4173
NM_001143995	chr11(.):58289343-58350639	1.3689
NM_002556	chr11(.):59336870-59388617	0.1234
NM_206893	chr11(.):60547820-60573778	0.0439
NM_024092	chr11(.):60676370-60695915	0.9591
NM_001012662	chr11(.):62618483-62661355	0.7433
NM_001013251	chr11(.):62643343-62661355	1.112
NM_001012661	chr11(.):62618517-62661353	0.7439
NM_024060	chr11(.):62196015-62319332	0.2073
NM_024784	chr11(.):62513434-62526656	0.4697
NR_037193	chr11(.):62644170-62661355	1.1637
NM_003273	chr11(.):64874340-64888707	0.6766
NM_001077241	chr11(.):65137662-65155142	1.6045
NR_002819	chr11(.):65260232-65278939	3.6038
NM_012308	chr11(.):66881739-67030550	0.2857
NM_030930	chr11(.):67753574-67776593	1.1875
NM_014824	chr11(.):72542789-72858143	0.2339
NM_080491	chr11(.):77921335-78133868	0.0928
NM_014488	chr11(.):82687477-82787884	0.8837
NM_025164	chr11(.):116709117-116973993	0.2142
NM_198489	chr11(.):118863851-118891455	0.5921
NM_015313	chr11(.):120202617-120365645	0.157
NM_024556	chr11(.):126076618-126137879	0.0961
NR_033839	chr11(.):126206611-126230482	0.1324
NM_002017	chr11(.):128558812-128688162	1.1479
NM_001167681	chr11(.):128557388-128688162	1.136
NM_182612	chr11(.):762222-782487	0.2853
NM_006755	chr11(.):742431-770024	0.4519
NR_002585	chr11(.):806680-816814	1.1633
NM_001025239	chr11(.):837823-872116	0.2972
NM_001025234	chr11(.):839080-872116	0.3068
NM_145886	chr11(.):794178-810250	1.4452
NM_016564	chr11(.):782109-795126	0.1615
NM_021128	chr11(.):834720-847529	0.6881
NM_139029	chr11(.):827951-843835	0.6435
NM_173584	chr11(.):822584-836991	0.2989
NM_024698	chr11(.):785474-801263	0.5653
NM_001004	chr11(.):804935-817876	1.1236
NM_001025237	chr11(.):839445-872116	0.3099
NM_020376	chr11(.):813900-830571	0.3316
NM_001191060	chr11(.):785474-802995	0.521
NM_001191061	chr11(.):785474-803269	0.5157
NM_001025235	chr11(.):837940-872116	0.2978
NM_005969	chr11(.):2960659-3018607	0.2776
NR_002982	chr11(.):2980000-2990123	0.0743
NR_027018	chr11(.):3824239-3852582	0.1363
NM_014489	chr11(.):3824765-3852582	0.1387
NM_001665	chr11(.):3843207-3867213	0.421
NM_006284	chr11(.):6627072-6638445	0.784
NM_000391	chr11(.):6628996-6645692	0.6093
NM_003737	chr11(.):6637557-6682074	0.1111
NM_001014794	chr11(.):6619963-6637099	0.862
NM_001014795	chr11(.):6620206-6637099	0.8732
NM_015324	chr11(.):6616151-6629811	0.5599
NR_002580	chr11(.):8700773-8710903	2.488
NR_002977	chr11(.):8701985-8712116	2.5229
NM_000990	chr11(.):8698994-8716419	1.5022
NM_001124	chr11(.):10321641-10333923	6.5971
NM_022725	chr11(.):22639078-22652387	0.8661
NM_000610	chr11(.):35155416-35258949	0.7025
NM_000614	chr11(.):58385145-58398205	0.2003
NR_024091	chr11(.):58341586-58398205	1.3783
NM_053023	chr11(.):58341586-58394023	1.4776
NM_022074	chr11(.):58907251-58927511	1.0229
NM_001142520	chr11(.):58905317-58927511	0.9378
NM_001142704	chr11(.):58869657-58899888	0.46
NM_001004711	chr11(.):59277385-59288330	0.055
NM_001004706	chr11(.):59266048-59276984	0.0511
NR_036120	chr11(.):59357549-59367631	0.0521
NM_004778	chr11(.):60613397-60628444	0.1037
NM_207341	chr11(.):60630014-60648164	0.6573
NM_024098	chr11(.):60604428-60623561	0.9965
NM_014502	chr11(.):60653019-60679061	0.4269
NM_016582	chr11(.):60699554-60724257	0.111
NM_178031	chr11(.):60686912-60709631	0.0724
NM_022830	chr11(.):62337516-62364109	0.5982
NM_012200	chr11(.):62377767-62394448	0.6276
NM_153265	chr11(.):62364690-62385237	0.865
NM_004739	chr11(.):62355674-62374303	0.999
NM_000327	chr11(.):62375212-62387592	0.5616
NM_001404	chr11(.):62322072-62346460	0.79
NM_001620	chr11(.):62278373-62319332	0.2814
NM_203422	chr11(.):62448875-62462371	0.0834
NM_015853	chr11(.):62438971-62451527	0.864
NM_001130702	chr11(.):62452746-62482046	0.7846
NM_032667	chr11(.):62452746-62478787	0.8033
NM_001043229	chr11(.):62427778-62439923	0.9015
NM_001085372	chr11(.):62434125-62446162	0.6954
NM_173810	chr11(.):62490951-62511108	1.2367
NM_001122955	chr11(.):62452746-62480200	0.7765
NM_198335	chr11(.):62387299-62419104	0.3121
NM_024099	chr11(.):62425288-62444241	0.617
NM_012202	chr11(.):62470113-62481678	1.8422
NR_004390	chr11(.):62427893-62438042	0.4035
NM_001079559	chr11(.):62477219-62499821	1.5876
NM_030628	chr11(.):62409319-62425774	0.6251
NR_002565	chr11(.):62618036-62628103	1.0036
NM_199337	chr11(.):62549873-62562872	1.0426
NM_003164	chr11(.):62569368-62604560	0.4146
NM_018093	chr11(.):62595382-62612628	1.7897
NR_003098	chr11(.):62614459-62628360	0.769
NR_002561	chr11(.):62616134-62626204	1.0275
NR_002560	chr11(.):62615797-62625865	1.033
NR_002559	chr11(.):62616375-62626440	1.0277
NR_000008	chr11(.):62615381-62625507	1.023
NM_002696	chr11(.):62524010-62539187	0.6215
NR_002564	chr11(.):62617763-62627838	1.0103
NR_002563	chr11(.):62617483-62627555	1.0122
NR_002562	chr11(.):62617092-62627167	1.0155
NM_001081491	chr11(.):62554597-62577964	0.736
NM_001080501	chr11(.):62552786-62564486	1.1494
NM_004470	chr11(.):64003412-64016607	1.2496
NM_000932	chr11(.):64013994-64041924	0.7163
NM_005528	chr11(.):63992752-64006753	0.775
NM_001160390	chr11(.):63986270-63998726	0.7498
NM_032344	chr11(.):63988737-64002488	0.7368
NM_004322	chr11(.):64032299-64057176	1.1822
NM_178443	chr11(.):63969151-63996363	0.5597
NM_057092	chr11(.):64004587-64016607	1.361
NM_033310	chr11(.):64053792-64072503	0.7957
NM_003377	chr11(.):63997265-64011259	1.068
NM_020155	chr11(.):64048581-64061972	1.01
NM_001135208	chr11(.):64003603-64016607	1.2644
NM_001039496	chr11(.):64062862-64077239	1.3183
NM_001170726	chr11(.):64046810-64061972	0.8997
NM_001160393	chr11(.):63986270-63998341	0.7086
NM_001170881	chr11(.):64047284-64061972	0.9278
NM_001177358	chr11(.):64047282-64061972	0.9276
NM_138689	chr11(.):64006950-64019413	1.3469
NM_000244	chr11(.):64565985-64583188	0.2449
NM_130803	chr11(.):64565985-64583766	0.2392
NM_004579	chr11(.):64551608-64575713	0.1244
NM_017525	chr11(.):64586661-64617041	0.1759
NM_130800	chr11(.):64565985-64583035	0.2457
NM_130802	chr11(.):64565985-64583213	0.2446
NR_029829	chr11(.):64653826-64663911	0.1298
NM_006795	chr11(.):64615207-64651191	0.7844
NR_029578	chr11(.):64653608-64663718	0.1296
NM_013299	chr11(.):64803375-64817300	0.7014
NM_005468	chr11(.):64807294-64831009	0.4644
NM_080668	chr11(.):64839926-64856615	0.5874
NM_006782	chr11(.):64846693-64860874	1.0124
NM_013265	chr11(.):64858682-64884180	0.3812
NR_037567	chr11(.):64884654-64899841	0.7161
NM_172230	chr11(.):64889750-64907003	1.3699
NM_001997	chr11(.):64883098-64894672	0.9761
NM_004927	chr11(.):64884715-64899841	0.6888
NM_014205	chr11(.):64878874-64890170	1.1782
NM_001008778	chr11(.):64932706-64945688	0.0521
NM_006268	chr11(.):65096345-65125451	0.2881
NM_145719	chr11(.):65117281-65130082	0.3183
NR_028272	chr11(.):65185268-65199003	12.33
NR_030343	chr11(.):65206928-65217028	0.6384
NM_031904	chr11(.):65149040-65185995	1.8495
NM_032223	chr11(.):65378782-65409910	0.5081
NM_001098785	chr11(.):65334819-65346669	1.8614
NM_021070	chr11(.):65301029-65330699	0.438
NM_033455	chr11(.):65355325-65368467	1.0475
NM_001099409	chr11(.):65338508-65365116	1.2047
NM_002419	chr11(.):65360225-65386720	0.4786
NM_001048218	chr11(.):65287547-65311182	0.4184
NM_006396	chr11(.):65332942-65344239	1.8156
NM_014578	chr11(.):66819288-66844488	0.1362
NM_207354	chr11(.):67051761-67074955	1.0169
NM_017857	chr11(.):67065918-67085078	0.2683
NR_030767	chr11(.):67051815-67074955	1.0187
NM_001619	chr11(.):67028904-67059029	1.8724
NM_001161473	chr11(.):67771047-67801743	0.9848
NM_006053	chr11(.):67805446-67823366	0.8207
NM_006019	chr11(.):67801482-67823366	0.6997
NM_002496	chr11(.):67793083-67809114	1.313
NM_000694	chr11(.):67772789-67801743	0.9607
NM_022338	chr11(.):68023802-68044469	0.9657
NR_033347	chr11(.):82747505-82757640	0.0586
NM_015885	chr11(.):82863136-82901835	0.5517
NM_182603	chr11(.):82900290-82965013	0.1144
NM_006235	chr11(.):111217980-111255157	2.1086
NR_003040	chr11(.):118868670-118879303	0.2295
NM_181721	chr11(.):118837416-118856995	0.0597
NM_000190	chr11(.):118950586-118969259	0.8835
NM_001028	chr11(.):118881421-118894057	0.9675
NM_002105	chr11(.):118959584-118971177	1.0312
NM_016146	chr11(.):118884240-118899385	0.9214
NM_001024382	chr11(.):118953696-118969259	1.0423
NM_001164278	chr11(.):118890060-118906616	0.9997
NM_001130991	chr11(.):118909895-118932925	0.2859
NM_015517	chr11(.):118987287-119010765	0.2232
NM_006389	chr11(.):118909895-118932916	0.286
NM_014807	chr11(.):118973092-118992827	0.7235
NM_021729	chr11(.):118933492-118957688	0.3831
NM_001382	chr11(.):118962212-118977785	1.6494
NM_001164280	chr11(.):118890060-118905278	1.0836
NR_037429	chr11(.):118884653-118894722	1.2656
NM_001142505	chr11(.):119015298-119038374	0.0759
NM_022169	chr11(.):119014749-119038374	0.0779
NM_203286	chr11(.):119540098-119604435	0.6682
NM_001198675	chr11(.):120190837-120209388	0.8054
NR_027288	chr11(.):122883273-122895319	0.0644
NM_006597	chr11(.):122923199-122937844	2.5799
NM_032795	chr11(.):126066988-126086587	0.4559
NM_017547	chr11(.):126134054-126153027	0.3971
NM_014026	chr11(.):126168646-126220644	0.4965
NM_148910	chr11(.):126147981-126168071	0.5067
NM_001177842	chr11(.):126127813-126143877	0.3177
NM_006278	chr11(.):126221095-126289533	0.0817
NM_003658	chr11(.):129240880-129327174	0.6975
NM_014325	chr12(.):109033886-109130295	0.7978
NM_152641	chr12(.):46118619-46306819	0.2592
NM_002392	chr12(.):69196970-69244212	0.925
NM_020375	chr12(.):4425358-4474190	0.0902
NM_018173	chr12(.):6414601-6442672	0.164
NM_007273	chr12(.):7069516-7084891	1.1366
NM_001144857	chr12(.):6416816-6442672	0.1727
NM_001273	chr12(.):6674247-6721551	0.2675
NM_001144856	chr12(.):6415098-6442672	0.1658
NM_001144831	chr12(.):7069514-7084916	1.1378
NM_001987	chr12(.):11797787-12053325	0.4094
NM_031289	chr12(.):13232041-13253709	0.9778
NM_016355	chr12(.):12961279-12987915	0.2636
NM_006143	chr12(.):12808994-12854121	0.5768
