GENE_ID	locusLine	bin_1_KMS11_jia.bam
NM_001198	chr6(.):106529194-106562814	2.597
NM_001142470	chr6(.):107344406-107377547	0.2355
NM_001080450	chr6(.):107381384-107440636	0.5969
NM_004865	chr6(.):134269300-134313629	0.1937
NM_001145207	chr6(.):135351994-135381036	0.2214
NM_006620	chr6(.):135276516-135381036	0.3048
NR_037435	chr6(.):135295475-135305570	0.075
NM_006290	chr6(.):138183580-138209449	1.3676
NM_006079	chr6(.):139688396-139700785	1.5304
NM_001168389	chr6(.):139688396-139700350	1.5831
NM_001168388	chr6(.):139688396-139700499	1.5648
NM_031287	chr6(.):144411017-144421754	0.5165
NM_017909	chr6(.):151720988-151778316	0.1478
NR_037463	chr6(.):157945163-157955232	0.0817
NM_001259	chr7(.):92229234-92468231	0.3889
NM_001145306	chr7(.):92229234-92470941	0.385
NM_004289	chr7(.):26186846-26231756	0.7912
NR_033664	chr7(.):34381123-34802884	0.1886
NM_030796	chr7(.):55533305-55645200	0.7035
NM_015570	chr7(.):69058905-70262885	0.0961
NM_001127231	chr7(.):69058904-70262475	0.0961
NM_012301	chr7(.):77641373-79087890	0.061
NM_001135556	chr7(.):95396817-95732736	0.1011
NM_001913	chr7(.):101454291-101932250	0.1568
NM_001193584	chr7(.):107783070-108101841	0.1713
NM_182692	chr7(.):104751822-105034341	0.209
NM_181500	chr7(.):101454302-101932250	0.1568
NM_182691	chr7(.):104751822-104914477	0.1633
NM_001130720	chr7(.):128859854-129075052	0.2699
NM_001164459	chr7(.):149939300-150005069	0.0895
NM_001164458	chr7(.):149939300-150025758	0.4665
NM_130843	chr7(.):157326749-158385482	0.1101
NM_133463	chr7(.):2714162-2760069	0.7307
NM_001080495	chr7(.):5341422-5468177	0.3622
NM_006547	chr7(.):23344827-23514995	0.4488
NR_036554	chr7(.):29720687-29787019	0.5356
NR_003502	chr7(.):32762561-32774595	1.1072
NR_036680	chr7(.):32615552-32763780	0.0721
NR_015356	chr7(.):34753473-34878943	0.4682
NM_015283	chr7(.):34963492-35082653	0.2131
NM_207173	chr7(.):34692896-34922944	0.2982
NM_207172	chr7(.):34692896-34894590	0.3318
NM_004760	chr7(.):43617691-43671978	0.3963
NM_002541	chr7(.):44641120-44753669	0.4327
NM_001003941	chr7(.):44641120-44721195	0.5837
NM_022748	chr7(.):47309751-47584199	0.1974
NM_006060	chr7(.):50339377-50477798	0.0667
NM_001010932	chr7(.):81326443-81404452	0.1003
NM_012395	chr7(.):90333711-90844904	0.1893
NM_017621	chr7(.):102091666-102110321	0.4926
NM_006989	chr7(.):102215092-102262205	0.29
NM_001111038	chr7(.):102448307-102720288	0.1415
NM_145032	chr7(.):102448307-102720015	0.1416
NM_182931	chr7(.):104649636-104759532	0.3697
NM_001037132	chr7(.):107783070-107885614	0.2511
NM_024913	chr7(.):120623750-120942498	0.0943
NM_001105533	chr7(.):120624444-120906972	0.088
NM_001009571	chr7(.):121953477-122531813	0.1467
NM_022444	chr7(.):122748587-122845025	0.2863
NM_178563	chr7(.):134666258-134825530	0.1874
NM_173680	chr7(.):150071405-150100719	1.3817
NM_003751	chr7(.):2389473-2425377	0.5426
NM_018641	chr7(.):2438258-2479216	0.6361
NM_020156	chr7(.):7217245-7293251	0.2411
NR_026676	chr7(.):23525006-23536031	0.0882
NR_029597	chr7(.):25984538-25994606	2.9488
NM_031243	chr7(.):26224555-26245413	1.6071
NM_016587	chr7(.):26236323-26257976	1.4658
NM_007276	chr7(.):26236098-26257976	1.4553
NR_036482	chr7(.):29719769-29732859	2.2182
NR_024278	chr7(.):29680537-29729754	1.4006
NR_027347	chr7(.):29719387-29730437	2.6447
NR_036501	chr7(.):32792897-32807536	0.3266
NR_030320	chr7(.):32767592-32777689	1.2237
NM_018224	chr7(.):43673858-43774083	0.2515
NM_000712	chr7(.):43793271-43851941	0.2334
NM_019082	chr7(.):44600402-44619137	0.3031
NM_182547	chr7(.):44613761-44626827	0.6752
NM_152559	chr7(.):73243920-73261855	0.3947
NM_001305	chr7(.):73240192-73252015	0.3591
NM_182504	chr7(.):73270488-73285223	0.0664
NM_001163636	chr7(.):74067029-74180022	0.2414
NM_001540	chr7(.):75926874-75938614	1.1784
NM_012479	chr7(.):75951107-75993342	0.3563
NM_000665	chr7(.):100482614-100498541	0.3142
NM_020246	chr7(.):100445357-100469634	0.083
NM_003302	chr7(.):100459949-100476076	0.3187
NM_001015072	chr7(.):100481343-100492339	0.1849
NM_015908	chr7(.):100467700-100491285	0.2976
NM_020979	chr7(.):101923404-101967178	1.2356
NR_036245	chr7(.):101931368-101941453	1.844
NM_032831	chr7(.):102068995-102102268	1.8026
NM_024653	chr7(.):102031803-102072129	1.1589
NM_001146210	chr7(.):101981191-102001889	0.1128
NM_006234	chr7(.):102108547-102124381	0.2566
NM_001031618	chr7(.):102186678-102207757	0.0698
NM_001097615	chr7(.):102173365-102218068	0.1566
NM_152892	chr7(.):102100389-102118612	0.2736
NM_001114403	chr7(.):102272471-102288238	0.0987
NM_001031618	chr7(.):102285771-102306847	0.0725
NR_027374	chr7(.):104530074-104572092	0.1896
NR_024586	chr7(.):104645988-104659588	2.1622
NM_019071	chr7(.):120585816-120620711	0.2517
NM_001024613	chr7(.):121936447-121949565	0.1859
NR_036484	chr7(.):121938711-121955131	0.5069
NM_001130723	chr7(.):129002963-129075052	0.2276
NM_003592	chr7(.):148390932-148503202	0.4149
NM_013400	chr7(.):150060878-150076133	3.1421
NM_014374	chr7(.):150063257-150076133	3.6656
NM_001142928	chr7(.):150015295-150040245	1.1948
NM_002889	chr7(.):150030406-150043763	0.0809
NM_138434	chr7(.):150021937-150034811	0.0969
NR_027237	chr7(.):150097839-150114558	3.0212
NM_175571	chr7(.):150142961-150181483	0.085
NR_034033	chr7(.):150125741-150150228	0.3179
NM_005515	chr7(.):156792546-156808347	0.7718
NM_001165255	chr7(.):156792546-156807129	0.6833
NM_080838	chr8(.):134198311-134245053	0.6023
NM_003882	chr8(.):134198311-134246571	0.7287
NM_003844	chr8(.):23043969-23087680	0.3153
NM_004103	chr8(.):27163998-27321903	0.4313
NM_173176	chr8(.):27178053-27321903	0.4363
NM_002717	chr8(.):26144006-26235195	0.4037
NM_173175	chr8(.):27178080-27321903	0.4363
NM_001177591	chr8(.):26145731-26235195	0.4098
NM_001164380	chr8(.):74327603-74664162	0.1579
NM_002998	chr8(.):97500881-97629037	0.278
NM_001040627	chr8(.):102693769-103141562	0.1245
NM_001040630	chr8(.):102693769-103142135	0.1245
NM_006209	chr8(.):120564318-120656106	0.123
NM_001130863	chr8(.):120564319-120656106	0.123
NM_018482	chr8(.):131059352-131419217	0.2258
NM_001024678	chr8(.):145742760-145757416	1.1947
NM_001001795	chr8(.):145746602-145759458	1.1007
NM_001715	chr8(.):11346520-11427108	0.2442
NR_026814	chr8(.):11220910-11301166	0.2922
NM_001386	chr8(.):26430420-26520693	0.2638
NM_001197293	chr8(.):26366708-26520693	0.2379
NM_001010906	chr8(.):27874480-27946388	0.4377
NM_024787	chr8(.):33400272-33429643	0.9634
NM_172060	chr8(.):72104667-72273979	0.1788
NM_000503	chr8(.):72104667-72279467	0.2117
NM_001164384	chr8(.):74456836-74664943	0.1944
NM_014393	chr8(.):74456836-74664162	0.1942
NM_005079	chr8(.):80942104-81088836	0.5448
NM_001135733	chr8(.):95933199-95966615	1.6042
NM_016134	chr8(.):97652498-98160722	0.094
NM_183419	chr8(.):101264287-101327327	1.0023
NM_018002	chr8(.):107277405-107769921	0.1393
NM_181354	chr8(.):107665035-107769921	0.2373
NM_001198532	chr8(.):107455151-107769921	0.1553
NM_024094	chr8(.):120841180-120873170	0.2622
NM_022783	chr8(.):120880899-121068157	0.7571
NM_001145088	chr8(.):124079919-124169392	0.1341
NM_058229	chr8(.):124510357-124558446	0.3098
NM_148177	chr8(.):124510357-124549383	0.2781
NM_173685	chr8(.):126099082-126384367	0.3849
NM_003235	chr8(.):133874204-134152143	0.2336
NM_003033	chr8(.):134462090-134589183	0.4876
NM_015117	chr8(.):144514824-144628620	0.4157
NM_001134374	chr8(.):145081581-145107015	0.091
NM_032450	chr8(.):145197918-145321843	0.0717
NM_003970	chr8(.):1988157-2098380	0.2032
NM_153332	chr8(.):8855313-8895849	0.2461
NM_053279	chr8(.):11273972-11329276	0.7769
NM_001908	chr8(.):11695033-11730646	0.1754
NM_152272	chr8(.):23096149-23124512	0.1978
NR_033928	chr8(.):23077733-23093439	0.4961
NM_171982	chr8(.):27137403-27173834	0.1933
NM_018091	chr8(.):27945583-28053669	0.0986
NR_026765	chr8(.):29573775-29610625	0.3194
NM_025115	chr8(.):33351235-33375656	0.2749
NM_001102401	chr8(.):33351235-33375703	0.2747
NM_024025	chr8(.):33443853-33462439	0.2266
NR_003129	chr8(.):38452692-38463775	0.0613
NR_015374	chr8(.):65481865-65494820	2.1734
NM_152414	chr8(.):65487813-65501186	1.8329
NM_001193502	chr8(.):67853735-67879825	0.1067
NM_001136160	chr8(.):67778736-67822599	0.0749
NR_002599	chr8(.):67829164-67842777	1.1124
NM_173518	chr8(.):67777983-67839283	0.2882
NR_002598	chr8(.):67829708-67839784	1.3591
NM_001040708	chr8(.):80671244-80685098	0.9484
NM_001025252	chr8(.):80942104-80998010	0.1662
NM_057749	chr8(.):95887452-95912482	1.2289
NM_024613	chr8(.):96140948-96173913	0.2829
NR_036105	chr8(.):96080141-96090221	0.1055
NR_037484	chr8(.):96080138-96090224	0.1055
NM_015435	chr8(.):101264287-101320487	0.6463
NM_024410	chr8(.):103558847-103578245	0.1044
NM_001032282	chr8(.):103656004-103671168	2.2287
NM_005655	chr8(.):103656004-103672983	2.001
NM_148174	chr8(.):103833535-103881397	0.3508
NM_024295	chr8(.):124020567-124059648	0.5553
NM_025195	chr8(.):126437562-126455644	1.8191
NM_006748	chr8(.):134043972-134077603	0.1494
NM_001166237	chr8(.):144630556-144650231	0.1569
NM_024736	chr8(.):144635476-144650231	0.1921
NM_001100878	chr8(.):144643362-144659928	0.1075
NM_145201	chr8(.):144651954-144665513	0.2597
NM_201378	chr8(.):144984320-145052697	0.6152
NM_032789	chr8(.):145046319-145065635	0.6959
NM_000445	chr8(.):144984320-145055913	0.6055
NM_201381	chr8(.):144984320-145023905	0.7559
NM_201382	chr8(.):144984320-145023110	0.7696
NM_201383	chr8(.):144984320-145021692	0.7954
NM_201379	chr8(.):144984320-145033088	0.73
NM_001009184	chr8(.):145059225-145072583	0.536
NM_201384	chr8(.):144984320-145018758	0.8586
NR_030383	chr8(.):145014358-145024447	0.7183
NM_201380	chr8(.):144984320-145030044	0.7747
NM_001916	chr8(.):145144959-145157428	0.576
NM_019037	chr8(.):145128521-145140551	0.79
NM_030974	chr8(.):145148535-145164140	0.8576
NM_032272	chr8(.):145154304-145167515	0.6124
NM_017570	chr8(.):145101166-145120584	0.0954
NR_024207	chr8(.):145157628-145178218	0.3521
NM_003801	chr8(.):145132523-145146119	0.6669
NM_016458	chr8(.):145187671-145200620	0.2055
NM_016458	chr8(.):145432879-145445828	0.1936
NM_001129888	chr8(.):145684199-145696031	0.435
NM_032687	chr8(.):145684199-145695849	0.4411
NM_003923	chr8(.):145694114-145706718	0.2663
NM_032902	chr8(.):145717108-145732504	0.0649
NM_138496	chr8(.):145670314-145695418	0.3029
NM_005309	chr8(.):145724464-145737555	0.7067
NM_145754	chr8(.):145686737-145704499	0.4494
NM_138431	chr8(.):145729551-145741589	0.7621
NM_004260	chr8(.):145731666-145748210	1.0956
NM_014665	chr8(.):145738362-145755559	1.0935
NM_025251	chr8(.):145749562-145843888	0.0773
NM_138367	chr8(.):145941293-145985970	0.1008
NM_030580	chr8(.):145993500-146017725	0.3576
NM_033301	chr8(.):146010153-146022729	0.766
NM_001081003	chr8(.):146070550-146083932	0.2841
NM_001081004	chr8(.):146070550-146083451	0.2922
NM_000973	chr8(.):146010153-146022805	0.762
NM_003416	chr8(.):146047902-146073606	0.1622
NM_213605	chr8(.):146019260-146039529	0.114
NM_014066	chr8(.):146070550-146083452	0.2921
NM_002839	chr9(.):8309245-10617723	0.0626
NR_003529	chr9(.):21989789-22126093	0.4556
NM_001135920	chr9(.):5624326-5774454	0.2019
NM_020829	chr9(.):5651582-5781556	0.1237
NM_001206	chr9(.):72994512-73034573	0.6337
NM_012383	chr9(.):77698397-77767114	0.3505
NM_001142287	chr9(.):91970705-92099611	0.3248
NM_006378	chr9(.):91987151-92099611	0.3563
NM_006648	chr9(.):95942211-96087854	0.4415
NM_053016	chr9(.):112537576-112718756	0.2026
NM_001037293	chr9(.):112398067-112718756	0.142
NM_007203	chr9(.):112537576-112939791	0.2364
NM_001004065	chr9(.):112805877-112939791	0.3476
NM_017790	chr9(.):116221008-116309371	0.26
NM_144488	chr9(.):116202010-116365018	0.2204
NM_015404	chr9(.):117159359-117272736	0.6327
NM_001083885	chr9(.):117159359-117270495	0.6432
NM_017418	chr9(.):117899096-118169923	0.1154
NM_018249	chr9(.):123146146-123347437	0.1567
NM_005047	chr9(.):123573331-123610206	0.1789
NM_001171137	chr9(.):125878907-126035855	0.1428
NM_018387	chr9(.):125878907-126035843	0.1429
NM_032293	chr9(.):130021755-130160828	0.1747
NM_175039	chr9(.):130665164-130684305	1.238
NM_013355	chr9(.):131459801-131488199	0.197
NM_015033	chr9(.):132644465-132810473	0.533
NM_199350	chr9(.):132369503-132388055	0.5325
NM_198679	chr9(.):134447156-134590229	0.3141
NM_005312	chr9(.):134447156-134617925	0.462
NM_002957	chr9(.):137213315-137337431	0.3869
NM_144653	chr9(.):138898202-138992131	0.1718
NM_002451	chr9(.):21797634-21870969	0.2992
NM_004936	chr9(.):21997901-22014312	0.2828
NR_024274	chr9(.):21962137-21972753	0.0574
NM_058197	chr9(.):21962750-21979826	0.0681
NM_000077	chr9(.):21962750-21980132	0.0693
NM_058195	chr9(.):21962750-21999490	0.722
NM_001170	chr9(.):33379947-33407517	0.0843
NM_139235	chr9(.):33456350-33478941	0.3009
NM_004925	chr9(.):33436159-33452590	0.4929
NM_001127603	chr9(.):77671115-77708133	0.5113
NM_152420	chr9(.):77592872-77648310	0.1551
NM_024077	chr9(.):91928411-91979561	0.6776
NR_036108	chr9(.):91922139-91932221	1.1915
NM_001827	chr9(.):91921112-91936618	1.4256
NM_006705	chr9(.):92214926-92226469	0.4034
NM_005384	chr9(.):94166326-94191144	0.4727
NM_001083603	chr9(.):98200263-98284247	0.5409
NM_001083606	chr9(.):98200263-98274699	0.5905
NM_001083607	chr9(.):98200263-98274481	0.5921
NM_001083605	chr9(.):98200263-98275322	0.586
NM_000264	chr9(.):98200263-98275831	0.5827
NM_033220	chr9(.):100826568-100886488	0.388
NM_014788	chr9(.):100841636-100886480	0.4829
NM_018946	chr9(.):100813958-100850365	0.2322
NM_001701	chr9(.):104117698-104152287	0.0684
NM_001127610	chr9(.):104117698-104150801	0.0666
NM_197977	chr9(.):104156162-104177942	0.4299
NM_000035	chr9(.):104177841-104203062	0.6854
NM_019051	chr9(.):104147248-104165919	0.4933
NM_032342	chr9(.):104232607-104254475	0.0535
NM_001012993	chr9(.):112956845-112975413	0.0667
NM_001136562	chr9(.):112882780-112939791	0.4173
NM_130795	chr9(.):116258706-116365018	0.271
NM_134427	chr9(.):116322360-116365018	0.207
NM_000608	chr9(.):117087068-117100536	0.0784
NM_030767	chr9(.):117091432-117161685	0.7285
NM_000607	chr9(.):117080302-117093759	0.0861
NM_004888	chr9(.):117344993-117366152	0.9382
NM_153045	chr9(.):117368705-117413703	0.5411
NM_005658	chr9(.):123659670-123694173	0.6475
NM_015651	chr9(.):123612930-123644606	1.0932
NM_001190945	chr9(.):123659670-123696451	0.714
NM_001190947	chr9(.):123659670-123681850	0.4125
NM_001009936	chr9(.):123626852-123644606	1.8416
NR_024408	chr9(.):123600319-123621651	0.2839
NM_173689	chr9(.):126113447-126146032	0.0869
NM_001166170	chr9(.):127049249-127119719	0.3894
NM_001145001	chr9(.):127015195-127119719	0.4553
NM_001166169	chr9(.):127049698-127119719	0.3433
NM_001166168	chr9(.):127015529-127119719	0.4566
NM_001166167	chr9(.):127014884-127119719	0.4543
NM_001045476	chr9(.):127610754-127625160	0.675
NM_030978	chr9(.):127626483-127644696	1.0087
NM_007209	chr9(.):127615157-127629240	0.6778
NM_007135	chr9(.):130181652-130212651	0.2518
NM_014580	chr9(.):130154464-130175165	0.3317
NM_005489	chr9(.):130495595-130538621	0.3239
NM_001142532	chr9(.):130495595-130529697	0.1895
NM_001142533	chr9(.):130495595-130522583	0.2007
NM_001142531	chr9(.):130495595-130529719	0.1897
NM_001142534	chr9(.):130495595-130522561	0.2009
NM_170600	chr9(.):130495595-130546048	0.6358
NM_001085347	chr9(.):130488802-130502604	0.3269
NM_001018078	chr9(.):130560507-130581556	0.3342
NM_000118	chr9(.):130572290-130622047	0.068
NM_001261	chr9(.):130543304-130558052	0.8811
NM_004957	chr9(.):130560153-130581556	0.3304
NM_013443	chr9(.):130642600-130666871	0.1684
NM_000476	chr9(.):130623758-130645022	0.0593
NR_036055	chr9(.):130543196-130553286	1.2562
NM_001035254	chr9(.):130697860-130747812	0.4126
NM_003863	chr9(.):130692373-130705763	0.4188
NM_203305	chr9(.):130697860-130717993	0.2431
NM_001135219	chr9(.):130678807-130698076	0.9302
NM_173492	chr9(.):130678807-130694770	1.1058
NR_024425	chr9(.):130885807-130897913	0.7731
NR_027812	chr9(.):130877971-130895712	0.5984
NM_001006641	chr9(.):130825478-130876524	1.0325
NM_197956	chr9(.):130818511-130834599	1.3236
NM_001006643	chr9(.):130855835-130876524	0.1294
NM_001006642	chr9(.):130849127-130876524	0.1273
NM_052901	chr9(.):130855816-130876524	0.1294
NM_025072	chr9(.):130877971-130895474	0.6048
NR_033374	chr9(.):130868449-130886013	0.1945
NM_001122821	chr9(.):131440933-131463675	1.1646
NM_052844	chr9(.):131390939-131424129	0.2601
NM_003011	chr9(.):131446508-131463675	1.148
NM_032799	chr9(.):131478148-131491408	0.2829
NM_020145	chr9(.):131765312-131795579	1.0166
NM_032809	chr9(.):131794252-131839351	0.1294
NM_001012715	chr9(.):132078294-132089882	1.2495
NM_014064	chr9(.):132383434-132402879	0.5141
NM_017873	chr9(.):132391882-132409444	0.1659
NM_016520	chr9(.):132584563-132602572	0.4097
NM_006676	chr9(.):132592695-132649107	0.3272
NM_001008563	chr9(.):132592756-132649107	0.3273
NM_001136557	chr9(.):132810984-132907448	0.1502
NM_032728	chr9(.):134160080-134189649	0.0809
NM_033387	chr9(.):134128464-134156906	0.6598
NM_001042368	chr9(.):135968106-136029588	0.3549
NM_021996	chr9(.):136023339-136044301	0.2551
NM_006266	chr9(.):135968106-136001561	0.1497
NM_014811	chr9(.):138366647-138385739	0.2038
NM_001048265	chr9(.):138382025-138396761	0.3401
NM_016034	chr9(.):138387482-138401519	0.3469
NM_002297	chr9(.):138408285-138423378	0.0376
NM_152833	chr9(.):139001426-139015731	1.1536
NM_006412	chr9(.):139562594-139586911	0.1836
NM_016215	chr9(.):139552381-139572130	0.0726
NR_029695	chr9(.):139560053-139570138	0.0902
NM_201446	chr9(.):139552376-139572130	0.0725
NR_002958	chr9(.):139616198-139626331	0.6838
NR_024542	chr9(.):139614045-139627636	0.5273
NM_152421	chr9(.):139602023-139624170	0.3808
NM_198946	chr9(.):139633468-139647980	0.0596
NM_001001712	chr9(.):139627618-139642411	0.0629
NR_002975	chr9(.):139615555-139625689	0.6832
NR_033913	chr9(.):139635612-139649363	0.0498
NM_178536	chr9(.):139841767-139854949	0.3542
NM_153200	chr9(.):139752232-139765738	0.4029
NM_000606	chr9(.):139834697-139846426	0.9697
NM_021138	chr9(.):139775964-139826067	0.9777
NM_018998	chr9(.):139829886-139844173	0.6152
NM_206920	chr9(.):139741818-139760251	0.5543
NM_014172	chr9(.):139738255-139750490	0.7648
NR_027621	chrX(.):135223860-135298518	0.2199
NM_001159700	chrX(.):135225736-135298518	0.2188
NM_001449	chrX(.):135224558-135298518	0.2215
NM_001167819	chrX(.):135246795-135298518	0.0806
NM_001159704	chrX(.):135246454-135298518	0.0803
NM_015691	chrX(.):9978794-10117518	0.2805
NM_003916	chrX(.):15838928-15878100	0.6289
NM_001123384	chrX(.):39905498-40041582	0.5206
NM_144495	chrX(.):48750194-48765420	0.5115
NM_001167990	chrX(.):48750212-48765420	0.512
NM_001032384	chrX(.):48750538-48765420	0.521
NM_001167992	chrX(.):48750774-48765420	0.5274
NM_174912	chrX(.):57308109-57520629	0.09
NM_181303	chrX(.):70359680-70396051	0.0388
NM_015365	chrX(.):109432413-109566380	0.2671
NM_001171689	chrX(.):109432413-109688461	0.1697
NM_001104544	chrX(.):119387504-119450391	0.3845
NM_015129	chrX(.):118745908-118832333	0.9067
NM_145800	chrX(.):118744687-118832333	0.8959
NM_001170704	chrX(.):131498342-131628996	0.1934
NM_000252	chrX(.):149732046-149846616	0.1545
NM_005334	chrX(.):153208007-153241819	1.6267
NM_001195081	chrX(.):9930397-9941042	0.0371
NM_001830	chrX(.):10119984-10210699	0.0339
NR_030727	chrX(.):12915935-12966419	0.0479
NM_021109	chrX(.):12988225-13000346	0.9703
NM_183049	chrX(.):12988224-13000346	0.9702
NM_001195328	chrX(.):13702239-13732944	0.2181
NM_152634	chrX(.):13666306-13687247	0.7987
NM_017745	chrX(.):39905498-39961719	0.4117
NM_001167947	chrX(.):48745729-48760426	0.6343
NM_001042498	chrX(.):48755888-48774235	0.5759
NM_001136158	chrX(.):48774302-48819893	1.2512
NM_001136159	chrX(.):48774302-48820648	1.2314
NM_006875	chrX(.):48765458-48781413	1.6362
NM_004979	chrX(.):48813638-48833251	0.2667
NM_005660	chrX(.):48755458-48773917	0.5769
NM_001032289	chrX(.):48755889-48773933	0.5329
NM_058163	chrX(.):54461852-54476731	0.1842
NM_013346	chrX(.):70275787-70293231	0.1682
NM_001170931	chrX(.):70310998-70328384	0.3841
NM_000206	chrX(.):70322253-70336481	1.1756
NM_005120	chrX(.):70333405-70367304	0.1537
NM_001025265	chrX(.):70318738-70331638	0.8241
NR_003255	chrX(.):73007039-73054066	0.0329
NM_002764	chrX(.):106866653-106899256	0.1759
NM_004089	chrX(.):106951451-106965291	0.7231
NM_001015881	chrX(.):106951451-106964711	0.7521
NM_181777	chrX(.):118709297-118723379	0.1186
NM_181762	chrX(.):118703498-118723379	0.3046
NM_017544	chrX(.):118717299-118744846	0.2496
NM_001173488	chrX(.):118717299-118732113	0.0854
NR_030413	chrX(.):118775700-118785811	1.1627
NM_001000	chrX(.):118915468-118930606	0.7679
NR_002584	chrX(.):118916315-118926447	0.9954
NM_001105576	chrX(.):118887575-118899165	1.5091
NM_006777	chrX(.):119379606-119397251	0.3638
NM_001184742	chrX(.):119379609-119397251	0.3638
NM_003399	chrX(.):128867945-128908525	0.3307
NM_018990	chrX(.):128908891-128934176	0.2601
NM_001130846	chrX(.):129258337-129277015	0.056
NM_004208	chrX(.):129258337-129304861	0.2232
NM_004794	chrX(.):129300772-129323844	0.3705
NM_145813	chrX(.):129258337-129304808	0.2225
NM_018388	chrX(.):131498342-131578718	0.0449
NM_000054	chrX(.):153165528-153177620	0.5182
NM_000425	chrX(.):153121970-153146399	0.0554
NM_003491	chrX(.):153190376-153205468	3.1878
NM_001666	chrX(.):153167829-153196714	1.6378
NM_002910	chrX(.):153195721-153215232	0.6559
NR_027419	chrX(.):153162984-153177620	0.4481
NM_001025243	chrX(.):153270956-153290342	1.3494
NM_003492	chrX(.):153232990-153253646	3.6965
NR_031757	chrX(.):153280370-153290440	2.1899
NR_036175	chrX(.):153241548-153251627	2.2152
NR_036174	chrX(.):153241547-153251628	2.2153
NM_001110556	chrX(.):153571899-153608006	1.3806
NM_012253	chrX(.):153519026-153563713	0.1315
NM_000117	chrX(.):153602596-153614883	0.9277
NM_001145934	chrX(.):153528408-153563713	0.112
NM_001586	chrX(.):153493931-153528438	0.1037
NM_014235	chrX(.):153707055-153719932	1.594
NM_006730	chrX(.):153624578-153642575	1.8478
NM_001183	chrX(.):153651977-153669862	0.5442
NM_001009934	chrX(.):153624578-153645427	1.6067
NR_000011	chrX(.):153623621-153633756	2.0846
NM_001171133	chrX(.):153728326-153749566	0.3337
NM_006014	chrX(.):153700240-153712596	0.7504
NM_000116	chrX(.):153634876-153655063	0.6517
NR_026898	chrX(.):153621570-153635680	1.5232
NM_019848	chrX(.):153710649-153724002	1.0639
NM_004699	chrX(.):153667484-153684002	0.333
NM_001493	chrX(.):153660258-153676814	0.621
NM_017514	chrX(.):153681622-153706985	0.3234
NM_001099856	chrX(.):153765458-153798261	0.337
NM_015892	chr10(.):125762181-125856930	0.4236
NM_014863	chr10(.):125774168-125856930	0.4769
NM_018363	chr10(.):90028620-90348082	0.1522
NM_001031709	chr10(.):90038858-90348082	0.1347
NM_002313	chr10(.):116185868-116423058	0.1152
NM_001003408	chr10(.):116185868-116449414	0.1069
NM_018027	chr10(.):13680705-14377866	0.1176
NM_024948	chr10(.):15815174-15907519	0.8824
NM_172242	chr10(.):22629398-22711539	0.2074
NR_033842	chr10(.):45301471-45460137	0.269
NM_032023	chr10(.):45450218-45495172	0.995
NM_032199	chr10(.):63656012-63861707	0.1061
NM_001198798	chr10(.):73851273-73980751	0.078
NM_001198799	chr10(.):73851273-73981183	0.078
NM_001222	chr10(.):75567258-75639338	0.2672
NM_172170	chr10(.):75567258-75639343	0.2672
NM_020338	chr10(.):80823791-81081285	0.2206
NM_000314	chr10(.):89618194-89733532	0.2473
NM_032810	chr10(.):89507874-89582917	0.1146
NM_014912	chr10(.):93803396-94055875	0.1228
NM_001178137	chr10(.):93803396-94008036	0.1183
NM_004311	chr10(.):104428487-104479190	0.2077
NM_001167604	chr10(.):111619523-111688311	0.4479
NM_019903	chr10(.):111760725-111900323	0.1178
NM_016824	chr10(.):111762710-111900323	0.1187
NM_007373	chr10(.):112674300-112778425	0.0945
NM_006720	chr10(.):116185868-116291685	0.1977
NM_014661	chr10(.):126302862-126437930	0.2057
NM_178150	chr10(.):5927213-5984556	0.3374
NM_032807	chr10(.):5931348-5984556	0.3443
NM_019046	chr10(.):5898688-5936860	0.2408
NM_001009941	chr10(.):5915049-5936860	0.3572
NM_004412	chr10(.):17179981-17249070	0.1581
NM_003380	chr10(.):17265257-17284592	1.3853
NM_005180	chr10(.):22605005-22625414	1.6649
NM_012071	chr10(.):22600298-22614237	2.7105
NM_005204	chr10(.):30717865-30755761	0.3911
NM_001123376	chr10(.):45401763-45435642	0.1178
NM_007021	chr10(.):45466708-45479330	1.5359
NM_001039380	chr10(.):45488145-45501470	0.5965
NM_006963	chr10(.):45491272-45505777	0.4363
NM_173473	chr10(.):73970805-74000618	0.1545
NM_019058	chr10(.):74028676-74040797	1.1133
NM_017626	chr10(.):74087587-74119907	0.5743
NM_003635	chr10(.):75556668-75576589	0.288
NM_001145031	chr10(.):75665861-75682258	0.0475
NM_001178117	chr10(.):89259222-89318218	0.3902
NM_001178118	chr10(.):89262589-89318218	0.4115
NR_028492	chr10(.):89573069-89610369	0.1898
NM_001126049	chr10(.):89613917-89628194	1.3827
NM_024747	chr10(.):103820146-103832793	0.1784
NM_004741	chr10(.):103906932-103928627	0.2539
NM_015062	chr10(.):103887786-103915090	0.3952
NM_001113407	chr10(.):103862324-103885210	0.6384
NM_003893	chr10(.):103862324-103879723	0.6659
NM_178858	chr10(.):104469297-104503946	0.2109
NM_001083913	chr10(.):104498726-104581021	0.3121
NM_017787	chr10(.):104530887-104581021	0.3509
NM_005962	chr10(.):111980761-112052123	0.0822
NM_001008541	chr10(.):111964988-112052123	0.2342
NM_130439	chr10(.):111962362-112052123	0.2281
NM_004419	chr10(.):112252624-112276302	0.3004
NM_145341	chr10(.):112626595-112664764	0.1393
NM_001195307	chr10(.):112653487-112684124	0.2155
