GENE_ID	locusLine	bin_1_15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam
NM_015461	chr18(.):22636887-22937214	0.1337
NM_021074	chr18(.):9097627-9139343	3.8449
NM_005904	chr18(.):46441222-46482081	2.2215
NM_001190823	chr18(.):46441222-46474177	2.002
NM_001190822	chr18(.):46441222-46480703	2.2974
NM_001039846	chr19(.):2091867-2104583	1.699
NM_001164605	chr19(.):35640844-35665788	0.3223
NM_018028	chr19(.):39828107-39880537	0.1404
NM_014164	chr19(.):35640624-35665788	0.3201
NR_028406	chr19(.):35640671-35665788	0.3207
NM_020695	chr19(.):1810244-1853452	0.4713
NM_052847	chr19(.):2506217-2707746	0.9288
NM_032855	chr19(.):16239837-16274377	1.7739
NM_006387	chr19(.):16623699-16658263	0.2583
NM_001398	chr19(.):39301061-39327497	0.13
NM_006801	chr19(.):48880826-48899810	1.8908
NM_152359	chr19(.):50189406-50221988	0.0521
NM_001136052	chr19(.):50189400-50221988	0.052
NM_001161440	chr19(.):55687614-55725874	0.0697
NM_001280	chr19(.):1264266-1278171	1.6081
NM_017914	chr19(.):1270519-1284243	1.1805
NM_177401	chr19(.):1243551-1264142	1.012
NM_001001975	chr19(.):1236748-1249824	0.8769
NM_001405	chr19(.):1281167-1304944	0.069
NM_152769	chr19(.):1224946-1242990	0.2643
NR_027271	chr19(.):1262469-1275259	0.6781
NR_023313	chr19(.):1264266-1279809	1.4593
NM_138813	chr19(.):1777073-1817270	0.1062
NM_001178002	chr19(.):1777073-1817199	0.1064
NR_031730	chr19(.):1811157-1821237	0.2273
NR_034114	chr19(.):1817087-1829542	0.1012
NM_031918	chr19(.):1847397-1868564	1.6455
NM_138422	chr19(.):1900416-1918446	0.3215
NM_001130111	chr19(.):1871974-1890518	0.5405
NM_079834	chr19(.):1900372-1931012	0.3305
NM_017572	chr19(.):2032469-2056243	0.6937
NM_130807	chr19(.):2066034-2101269	3.9995
NM_004152	chr19(.):2264519-2278487	0.9841
NM_018049	chr19(.):2228154-2241328	1.8464
NM_000479	chr19(.):2244112-2257072	0.9193
NM_198532	chr19(.):2269630-2287181	0.6182
NR_031596	chr19(.):2229060-2239148	2.2079
NM_007165	chr19(.):2231815-2253678	1.17
NM_144616	chr19(.):2247249-2261422	1.6874
NM_001101391	chr19(.):2284773-2313156	0.1362
NR_036207	chr19(.):2245637-2255717	0.3065
NM_023072	chr19(.):13901273-13948044	0.1849
NR_029613	chr19(.):13980512-13990622	0.0572
NR_036515	chr19(.):13940329-13952103	1.5144
NM_001098622	chr19(.):13982949-13996571	0.3103
NR_030179	chr19(.):13980688-13990825	0.0648
NR_029497	chr19(.):13942100-13952173	1.7892
NR_029495	chr19(.):13942400-13952473	1.8726
NR_029501	chr19(.):13942253-13952331	1.8296
NM_005370	chr19(.):16217489-16249445	1.2595
NM_001145160	chr19(.):16173316-16218813	0.9504
NR_024335	chr19(.):16139522-16157918	0.0639
NR_024336	chr19(.):16140288-16157918	0.0638
NM_003290	chr19(.):16182134-16218813	1.0031
NM_032493	chr19(.):16303664-16351156	0.1093
NM_054113	chr19(.):16267178-16289286	0.3216
NM_014077	chr19(.):16291234-16307857	0.2977
NM_024881	chr19(.):16655647-16688193	0.1911
NM_004831	chr19(.):16680717-16744015	1.1306
NM_015925	chr19(.):35734558-35763867	0.9699
NM_152481	chr19(.):35710703-35724628	0.0465
NM_006149	chr19(.):39287310-39308740	0.0495
NM_012237	chr19(.):39364194-39395463	0.5188
NM_001005335	chr19(.):39322027-39347979	1.2713
NM_001001716	chr19(.):39385614-39404534	0.2986
NM_001533	chr19(.):39322027-39345617	1.3279
NM_001193286	chr19(.):39364194-39395502	0.5181
NR_034146	chr19(.):39364194-39389795	0.457
NM_001195833	chr19(.):39353471-39373919	0.5398
NM_003407	chr19(.):39892486-39905045	5.2695
NM_003169	chr19(.):39931287-39972308	0.3729
NM_001130825	chr19(.):39931185-39972308	0.374
NM_019088	chr19(.):39871269-39886679	0.6223
NM_017592	chr19(.):39876962-39896203	2.7415
NM_001020	chr19(.):39918846-39931618	0.719
NM_022835	chr19(.):39898749-39924055	0.8699
NM_001098506	chr19(.):42077530-42098197	0.1015
NM_144577	chr19(.):48794708-48828332	0.342
NM_018273	chr19(.):48830615-48872186	0.8765
NM_012451	chr19(.):48862650-48884634	1.2785
NM_001425	chr19(.):48823628-48838810	2.2139
NM_153608	chr19(.):48769653-48795863	0.0611
NM_031485	chr19(.):48944029-48962164	0.4045
NM_000836	chr19(.):48893131-48953188	0.3948
NM_001197122	chr19(.):50157825-50174132	0.8342
NM_001040668	chr19(.):50163398-50182173	1.6843
NR_033397	chr19(.):50175495-50196704	0.9373
NM_001101340	chr19(.):50186941-50199247	0.0525
NM_021228	chr19(.):50140381-50166906	0.5823
NM_006270	chr19(.):50133551-50148400	0.9267
NM_032430	chr19(.):55790533-55828903	0.4059
NM_173804	chr19(.):55733001-55745632	0.0636
NM_001130106	chr19(.):55768590-55796751	0.9167
NM_014931	chr19(.):55736146-55775038	0.8939
NM_032836	chr19(.):56097736-56115893	0.7684
NM_007279	chr19(.):56160415-56191082	0.9462
NM_207115	chr19(.):56147391-56159836	0.7686
NM_153219	chr19(.):56106729-56119504	1.4763
NM_203374	chr19(.):56127106-56140941	0.1942
NM_016535	chr19(.):56149985-56161989	0.7972
NM_013301	chr19(.):56153953-56169526	1.6282
NM_001163423	chr19(.):56148462-56159836	0.8323
NM_016202	chr19(.):56148417-56159836	0.8296
NM_001130072	chr19(.):56181560-56212133	0.3172
NM_001130071	chr19(.):56182990-56212133	0.3278
NM_001195605	chr19(.):56119958-56134907	0.0712
NM_052865	chr20(.):17944761-17976762	1.2291
NM_001042472	chr20(.):25275849-25376477	1.281
NM_015600	chr20(.):25270378-25376477	1.3022
NM_001191	chr20(.):30247260-30315656	3.0797
NM_015568	chr20(.):37429347-37556667	1.2507
NM_032883	chr20(.):42539781-42703254	0.7175
NM_001098798	chr20(.):42569535-42703254	0.8359
NM_001098797	chr20(.):42538491-42703254	0.7157
NM_000022	chr20(.):43243162-43285376	0.9933
NM_006282	chr20(.):43590119-43713593	0.5437
NM_183048	chr20(.):45833380-45990474	0.5015
NM_080618	chr20(.):56067223-56105154	0.1044
NM_002531	chr20(.):61335188-61399123	0.0707
NM_019593	chr20(.):5520079-5596672	0.5851
NM_012261	chr20(.):9490270-9516171	1.3145
NR_003045	chr20(.):17938352-17948589	0.6192
NM_152227	chr20(.):17917243-17954490	1.1324
NM_014426	chr20(.):17917243-17954154	1.1409
NM_002862	chr20(.):25223705-25283648	1.3229
NM_032609	chr20(.):30220690-30237800	0.0702
NM_012112	chr20(.):30321903-30394603	0.2022
NM_176812	chr20(.):32394109-32447173	2.3181
NM_030919	chr20(.):37549954-37586703	0.1789
NR_034104	chr20(.):43280091-43305380	0.2528
NM_006809	chr20(.):43565770-43594114	0.2476
NM_001124756	chr20(.):43533702-43572962	0.1167
NR_024594	chr20(.):45942245-45954498	0.0819
NM_006526	chr20(.):52178609-52204636	1.4592
NR_024470	chr20(.):61289378-61302973	0.1395
NM_016354	chr20(.):61268796-61308647	0.8753
NM_000874	chr21(.):34597230-34640062	1.5077
NM_207585	chr21(.):34597230-34641820	1.5211
NM_003683	chr21(.):45204417-45228983	0.5088
NM_001100421	chr21(.):19156283-19196703	0.9318
NM_000629	chr21(.):34692213-34737128	1.0335
NM_000628	chr21(.):34633671-34674520	0.582
NM_000100	chr21(.):45188830-45201259	1.1602
NR_026961	chr21(.):45220638-45237448	0.119
NM_005049	chr21(.):45522207-45556063	0.3496
NM_198155	chr21(.):45548493-45570605	1.5975
NM_004327	chr22(.):23517551-23665224	0.2605
NM_014433	chr22(.):23396592-23489241	0.467
NM_001887	chr22(.):26990361-27018991	1.2235
NM_007194	chr22(.):29078730-29142822	0.1681
NM_001195071	chr22(.):38610297-38673670	0.41
NM_001195072	chr22(.):38610297-38674040	0.4085
NM_001003406	chr22(.):39961757-40090740	0.0545
NR_030755	chr22(.):23160269-23170365	1.6785
NM_001178126	chr22(.):23224959-23243013	9.3889
NM_004914	chr22(.):23482512-23511531	0.6954
NM_001024938	chr22(.):24194058-24232725	0.292
NM_002415	chr22(.):24231564-24242409	0.9179
NM_001024939	chr22(.):24195040-24232725	0.298
NM_001007468	chr22(.):24124149-24181705	0.4309
NM_001002862	chr22(.):24171689-24186199	1.1966
NM_001008566	chr22(.):26916713-26966370	0.2999
NM_003595	chr22(.):26916713-26991089	0.6699
NR_031615	chr22(.):26946177-26956289	0.7903
NR_003491	chr22(.):27048445-27077440	0.8527
NM_001886	chr22(.):27012927-27031636	0.4847
NM_172002	chr22(.):29133042-29158496	0.4407
NM_173510	chr22(.):29163661-29190283	1.0999
NM_001079539	chr22(.):29185547-29201560	5.1124
NM_031910	chr22(.):37571205-37589330	0.0618
NM_001051	chr22(.):37597244-37613353	0.4229
NM_013385	chr22(.):37673494-37716389	0.1953
NM_002872	chr22(.):37616309-37645305	1.8575
NM_152221	chr22(.):38681696-38718413	0.8984
NR_002821	chr22(.):38735669-38799931	0.796
NM_001894	chr22(.):38681696-38719089	0.8827
NM_004981	chr22(.):38817332-38845033	0.0426
NM_001006666	chr22(.):39431672-39445428	1.0146
NM_004900	chr22(.):39373404-39393783	1.116
NM_152426	chr22(.):39412117-39434256	0.8442
NM_014508	chr22(.):39405264-39419825	1.8838
NM_021822	chr22(.):39468009-39488748	1.0596
NM_181773	chr22(.):39488228-39505072	0.3955
NM_194326	chr22(.):39920097-39933860	1.1309
NM_019008	chr22(.):39893283-39919137	1.0999
NM_182810	chr22(.):39911568-39923691	1.9351
NM_001098270	chr22(.):39878228-39893199	0.154
