GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
NM_014033	chr12(.):51313533-51331300	0.1924
NM_001109619	chr12(.):51342781-51369289	0.102
NM_001004304	chr12(.):53569534-53589654	0.1586
NM_000889	chr12(.):53580106-53606000	0.2307
NM_015989	chr12(.):53546446-53579430	0.1256
NM_001170790	chr12(.):53640369-53653190	0.1147
NM_032889	chr12(.):53640875-53653190	0.1182
NM_001164691	chr12(.):53812638-53830318	0.1041
NM_001005354	chr12(.):53830432-53845427	0.1313
NM_134324	chr12(.):53890376-53905215	0.1474
NM_006301	chr12(.):53869275-53898444	0.1672
NM_134323	chr12(.):53889704-53905215	0.1447
NM_003717	chr12(.):53895473-53906422	0.1107
NR_003046	chr12(.):57032463-57042538	0.188
NM_001686	chr12(.):57026958-57044852	0.1767
NM_005594	chr12(.):57101210-57124066	0.1703
NR_002737	chr12(.):57033810-57043885	0.1819
NM_001113203	chr12(.):57101210-57124326	0.1691
NM_006601	chr12(.):57052124-57087078	0.1523
NM_017440	chr12(.):68683345-68731161	0.1272
NM_203394	chr12(.):77410025-77464360	0.1364
NM_001946	chr12(.):89736836-89751296	0.2091
NM_001025233	chr12(.):92812734-92829730	0.119
NR_027933	chr12(.):92810306-92829778	0.1158
NM_001025232	chr12(.):92808869-92826924	0.1053
NM_153694	chr12(.):102117425-102138250	0.1564
NM_024312	chr12(.):102134274-102229645	0.1278
NM_001111283	chr12(.):102784644-102879378	0.1194
NM_001111284	chr12(.):102784644-102877429	0.1158
NM_001111285	chr12(.):102806453-102879378	0.1255
NR_027249	chr12(.):104232526-104328989	0.1282
NR_037425	chr12(.):104319202-104329333	0.2297
NM_003211	chr12(.):104354592-104387656	0.1165
NM_001135570	chr12(.):104338980-104355993	0.15
NM_007076	chr12(.):108904050-108918380	0.1301
NM_213595	chr12(.):108951293-108968160	0.2233
NM_181724	chr12(.):108978621-108996894	0.08
NM_003006	chr12(.):109010679-109032670	0.2526
NM_001161331	chr12(.):109180694-109226327	0.1032
NM_019034	chr12(.):122210659-122236594	0.0556
NR_002809	chr12(.):122228172-122246390	0.0723
NM_015048	chr12(.):122237637-122275562	0.056
NM_024667	chr12(.):123344874-123385712	0.0938
NM_021009	chr12(.):125391191-125404587	0.1311
NM_015057	chr13(.):77613791-77906177	0.1176
NM_032436	chr13(.):115074964-115097803	0.1389
NM_000820	chr13(.):114518521-114572046	0.1388
NM_007368	chr13(.):114742193-114903095	0.1099
NM_152719	chr13(.):46271445-46293693	0.0904
NM_001143945	chr13(.):114518521-114544017	0.0958
NM_001143946	chr13(.):114518521-114541714	0.0952
NR_024609	chr13(.):114581609-114631485	0.124
NM_023011	chr13(.):115042077-115076283	0.1447
NM_003903	chr13(.):114995361-115043150	0.1379
NM_022060	chr14(.):23062146-23086265	0.0787
NM_001012706	chr14(.):50443429-50479238	0.0732
NM_004296	chr14(.):72394785-73038238	0.0513
NM_001080414	chr14(.):91732666-91889133	0.0888
NM_024832	chr14(.):92975124-93160334	0.0572
NM_001344	chr14(.):23028806-23063143	0.0714
NM_024496	chr14(.):77485885-77500034	0.1042
NM_005065	chr14(.):81934238-82005205	0.0961
NM_152592	chr14(.):95878830-95947173	0.0622
NR_003002	chr14(.):95994691-96004966	0.0811
NR_001459	chr14(.):95994248-96006209	0.0787
NM_016417	chr14(.):95996322-96016055	0.0655
NM_025268	chr14(.):105987952-106001539	0.1048
NM_015492	chr15(.):75489220-75509510	0.155
NM_001042495	chr15(.):34517196-34635265	0.1245
NM_005135	chr15(.):34517196-34616021	0.1144
NM_001042497	chr15(.):34517196-34634045	0.1238
NM_001042494	chr15(.):34517196-34634961	0.1241
NM_020759	chr15(.):42862856-43018196	0.1191
NR_031680	chr15(.):69111302-69494862	0.1027
NM_001103184	chr15(.):33052746-33365085	0.1175
NM_001211	chr15(.):40448209-40518337	0.1321
NM_019600	chr15(.):52868517-52975820	0.1361
NM_017610	chr15(.):59274864-59394253	0.1093
NM_025201	chr15(.):65129081-65165201	0.116
NM_006305	chr15(.):69065874-69118261	0.1279
NM_001004439	chr15(.):68589041-68729492	0.1031
NM_172217	chr15(.):81512639-81610104	0.1395
NM_001172128	chr15(.):81484218-81610104	0.1261
NM_001080532	chr15(.):81619759-81671418	0.1036
NM_007011	chr15(.):89626380-89750591	0.1343
NR_027992	chr15(.):20869796-20966480	0.0697
NR_027053	chr15(.):21927513-21945739	0.1895
NR_024387	chr15(.):22009419-22021878	0.1048
NM_015995	chr15(.):31614082-31675102	0.1553
NM_175741	chr15(.):34633065-34654931	0.0987
NM_181077	chr15(.):34666269-34687001	0.1074
NM_018648	chr15(.):34628916-34640362	0.1446
NM_153613	chr15(.):34646088-34664395	0.1204
NR_036050	chr15(.):34669269-34679351	0.0978
NR_036050	chr15(.):34815490-34825572	0.0811
NM_003134	chr15(.):40322890-40336389	0.1517
NM_001003942	chr15(.):40375091-40403287	0.1822
NM_033503	chr15(.):40375091-40403639	0.1817
NM_001003940	chr15(.):40375091-40406075	0.1747
NM_198524	chr15(.):56652643-56743072	0.1458
NM_001013843	chr15(.):59166243-59230852	0.1147
NM_182703	chr15(.):65199100-65256041	0.1205
NM_017882	chr15(.):68494329-68527080	0.152
NM_015322	chr15(.):68565140-68588640	0.1979
NR_026808	chr15(.):69091159-69104440	0.1106
NR_036197	chr15(.):69089188-69099264	0.0964
NM_001127190	chr15(.):75069424-75100539	0.1827
NM_000761	chr15(.):75036183-75053941	0.0703
NM_000499	chr15(.):75006882-75022877	0.1114
NM_001099436	chr15(.):75123458-75140552	0.1222
NM_021819	chr15(.):75100193-75123099	0.1047
NM_001030005	chr15(.):75113950-75129136	0.1086
NM_021823	chr15(.):75310926-75348067	0.1686
NM_138967	chr15(.):75282875-75318836	0.1462
NM_017793	chr15(.):75242442-75254775	0.1275
NM_004513	chr15(.):81584253-81610104	0.2089
NM_181900	chr15(.):81600006-81621524	0.1799
NM_022767	chr15(.):89159526-89180512	0.1575
NR_029606	chr15(.):89150055-89160165	0.11
NM_002201	chr15(.):89177038-89203879	0.1395
NR_031590	chr15(.):89146337-89156428	0.0952
NM_002168	chr15(.):90622211-90650708	0.1517
NR_033769	chr15(.):93333713-93345338	0.117
NR_037600	chr15(.):93421072-93446977	0.1617
NR_037602	chr15(.):93421525-93446977	0.1626
NM_014918	chr15(.):101710927-101797137	0.129
NM_016373	chr16(.):78128550-79251564	0.051
NM_015914	chr16(.):11767942-11841648	0.2156
NM_013302	chr16(.):22212591-22305066	0.1021
NM_000336	chr16(.):23308590-23397620	0.1417
NM_153603	chr16(.):23394813-23469512	0.1267
NM_000078	chr16(.):56990834-57022756	0.1147
NM_004691	chr16(.):67466916-67520089	0.1147
NM_001191022	chr16(.):67591309-67678088	0.1194
NM_012320	chr16(.):68274246-68299961	0.1849
NM_018667	chr16(.):68387229-68487409	0.1281
NM_002661	chr16(.):81807929-81996899	0.0622
NM_175931	chr16(.):88936262-89012608	0.0426
NM_005187	chr16(.):88936262-89048504	0.0497
NM_005425	chr16(.):11356713-11368160	0.0995
NM_002762	chr16(.):11364492-11375337	0.085
NM_002761	chr16(.):11369692-11380192	0.0877
NM_021247	chr16(.):11362143-11372452	0.0897
NM_152308	chr16(.):11434310-11450617	0.1334
NM_003498	chr16(.):11757288-11778015	0.1838
NM_014153	chr16(.):11839441-11896114	0.1285
NM_001130007	chr16(.):11956984-12015519	0.1157
NM_001130006	chr16(.):11956984-12014825	0.1157
NM_001192	chr16(.):12053963-12066925	0.2542
NM_032167	chr16(.):12065601-12152141	0.1203
NM_001039182	chr16(.):29459913-29471285	0.2263
NM_001017389	chr16(.):29462126-29481280	0.2148
NM_003166	chr16(.):29462126-29481301	0.2165
NM_178044	chr16(.):29460821-29474545	0.2257
NR_002454	chr16(.):29455665-29466236	0.2097
NR_037608	chr16(.):29461411-29481301	0.215
NR_024370	chr16(.):29870003-29884374	0.1036
NM_002383	chr16(.):29812854-29827504	0.1458
NR_015396	chr16(.):29870154-29884374	0.1021
NM_145239	chr16(.):29818408-29832202	0.178
NM_007317	chr16(.):29797057-29821706	0.136
NM_006319	chr16(.):29864677-29879578	0.1171
NM_024516	chr16(.):29822527-29838816	0.1795
NM_152338	chr16(.):29784560-29796840	0.1128
NM_005115	chr16(.):29826714-29864360	0.1244
NM_001039182	chr16(.):30199255-30210627	0.1977
NM_178044	chr16(.):30200163-30213887	0.1994
NM_003166	chr16(.):30201468-30220650	0.1898
NM_001017389	chr16(.):30201468-30220620	0.1894
NM_001193333	chr16(.):30189730-30205396	0.181
NR_002454	chr16(.):30195004-30205575	0.2087
NR_037608	chr16(.):30200753-30220650	0.1873
NM_138447	chr16(.):30609699-30626682	0.1209
NM_024031	chr16(.):30657240-30672734	0.1913
NM_001105079	chr16(.):30670777-30687131	0.1103
NR_002966	chr16(.):30716857-30726986	0.0998
NM_006662	chr16(.):30705461-30756450	0.1151
NM_153337	chr16(.):50695210-50720264	0.1546
NM_182854	chr16(.):50701885-50720264	0.1708
NM_001042412	chr16(.):50771028-50840846	0.1198
NM_001042355	chr16(.):50770960-50840846	0.1197
NM_022162	chr16(.):50726049-50771987	0.1118
NM_001126108	chr16(.):56894118-56954762	0.1372
NM_001010989	chr16(.):56960747-56982793	0.2116
NM_032206	chr16(.):57018409-57122436	0.109
NM_001172643	chr16(.):66536905-66589194	0.1622
NM_001172644	chr16(.):66536905-66589315	0.1621
NM_052999	chr16(.):66595349-66618038	0.1102
NM_181641	chr16(.):66581471-66604971	0.1602
NM_181271	chr16(.):66595293-66618038	0.1103
NM_001199317	chr16(.):66608350-66627177	0.0993
NR_037613	chr16(.):66632934-66652795	0.0982
NM_001040138	chr16(.):66581465-66605154	0.1603
NM_001193524	chr16(.):67566364-67585691	0.1379
NM_001193523	chr16(.):67558539-67585691	0.1414
NM_001193522	chr16(.):67557719-67585691	0.1417
NM_001138	chr16(.):67511473-67522716	0.1581
NM_024519	chr16(.):67557716-67585691	0.1416
NM_024939	chr16(.):68257449-68275136	0.1324
NM_001184824	chr16(.):68339876-68396169	0.1285
NM_003983	chr16(.):68293422-68340722	0.1563
NM_032178	chr16(.):68329517-68349868	0.1288
NM_006927	chr16(.):70408337-70477991	0.1278
NM_145059	chr16(.):70483497-70519177	0.0954
NM_001031804	chr16(.):79622744-79639622	0.1027
NM_138962	chr17(.):55328930-55762299	0.1109
NM_170721	chr17(.):55329373-55715544	0.1126
NM_022066	chr17(.):74380612-74454288	0.1008
NM_020761	chr17(.):78513624-78945173	0.0969
NM_002558	chr17(.):3794884-3824960	0.1438
NM_005022	chr17(.):4843946-4856825	0.1747
NM_153357	chr17(.):6939948-6952242	0.129
NM_000267	chr17(.):29416944-29709695	0.1113
NM_002544	chr17(.):29616667-29629380	0.097
NM_183232	chr17(.):37916198-38025441	0.162
NM_003726	chr17(.):46205801-46512594	0.1136
NM_030802	chr17(.):47782686-47846518	0.1439
NM_001433	chr17(.):62115389-62212502	0.1794
NM_181671	chr17(.):65368923-65694647	0.1051
NR_036488	chr17(.):70394462-70593943	0.1192
NM_004252	chr17(.):72739762-72770499	0.1571
NM_001113492	chr17(.):75278972-75501678	0.105
NM_006640	chr17(.):75310596-75501678	0.1095
NM_001113491	chr17(.):75272491-75501678	0.1054
NM_001163075	chr17(.):76137433-76167364	0.1483
NM_025090	chr17(.):76787964-76841969	0.1127
NM_017456	chr17(.):76665129-76783376	0.1558
NM_024648	chr17(.):80342085-80381513	0.0944
NM_172206	chr17(.):3758616-3799037	0.1
NM_172207	chr17(.):3763450-3801337	0.1021
NM_174957	chr17(.):3822168-3872736	0.1026
NM_000080	chr17(.):4796063-4811369	0.0937
NM_001145536	chr17(.):4797947-4811227	0.0973
NM_001165417	chr17(.):4835425-4848462	0.1489
NM_000173	chr17(.):4830591-4843325	0.1101
NM_015528	chr17(.):4838629-4853517	0.1846
NM_006612	chr17(.):4896242-4936694	0.0922
NM_015099	chr17(.):4866286-4895960	0.135
NM_001171168	chr17(.):4866286-4895665	0.1357
NM_053013	chr17(.):4849383-4865426	0.1359
NM_001167985	chr17(.):4886424-4905905	0.1172
NM_004890	chr17(.):4857520-4876132	0.1349
NM_001004333	chr17(.):6910797-6922851	0.1637
NM_001142799	chr17(.):6913072-6925839	0.1743
NM_201566	chr17(.):6934393-6948440	0.1211
NR_029712	chr17(.):6915933-6926020	0.172
NM_181844	chr17(.):6921368-6937961	0.1067
NM_000697	chr17(.):6894383-6919055	0.1373
NR_030178	chr17(.):6916229-6926341	0.1669
NM_012452	chr17(.):16837397-16880402	0.1773
NM_006495	chr17(.):29625787-29646130	0.1898
NM_014210	chr17(.):29638427-29653767	0.2186
NM_002981	chr17(.):32682398-32695252	0.1894
NM_005408	chr17(.):32678470-32690629	0.128
NM_005623	chr17(.):32641065-32653421	0.1064
NM_002983	chr17(.):34410602-34422506	0.2172
NM_002988	chr17(.):34386642-34403841	0.1125
NM_002984	chr17(.):34426219-34438014	0.2106
NM_021006	chr17(.):34517267-34529156	0.304
NM_001001418	chr17(.):34576084-34597027	0.2354
NM_001001435	chr17(.):34533467-34545274	0.269
NM_001001437	chr17(.):34517267-34529147	0.3041
NM_001001417	chr17(.):34488060-34508988	0.2197
NM_021006	chr17(.):34618841-34630730	0.2928
NM_001001437	chr17(.):34618841-34630721	0.2929
NM_001001435	chr17(.):34635033-34646840	0.2958
NM_001001418	chr17(.):34741118-34813091	0.1931
NM_001130677	chr17(.):36822958-36836187	0.1296
NM_005937	chr17(.):36856872-36891056	0.1388
NM_007144	chr17(.):36885149-36909558	0.1469
NM_002795	chr17(.):36904001-36925478	0.1384
NM_001136498	chr17(.):36881509-36896858	0.1202
NM_005310	chr17(.):37889186-37908538	0.0943
NM_001030002	chr17(.):37889589-37908538	0.0956
NM_032339	chr17(.):37880408-37891788	0.1001
NM_018530	chr17(.):38055847-38078793	0.1154
NM_001042471	chr17(.):38055847-38079903	0.1133
NM_198844	chr17(.):38019454-38039149	0.1383
NM_001145301	chr17(.):38469472-38518895	0.1583
NM_152219	chr17(.):38511904-38525945	0.1196
NM_000964	chr17(.):38460422-38518895	0.1633
NM_001024809	chr17(.):38493270-38518895	0.108
NM_001254	chr17(.):38439145-38464413	0.143
NM_152343	chr17(.):43326759-43344479	0.0929
NM_005892	chr17(.):43294291-43329683	0.1689
NR_024434	chr17(.):43320302-43350997	0.11
NR_024435	chr17(.):43334557-43350997	0.0846
NM_002144	chr17(.):46601806-46613272	0.0846
NM_005827	chr17(.):47773689-47790282	0.1384
NM_001199155	chr17(.):47860980-47911458	0.1234
NM_175575	chr17(.):48907604-48924709	0.099
NM_005749	chr17(.):48934586-48946413	0.1725
NM_000250	chr17(.):56342216-56363296	0.0945
NM_004758	chr17(.):56373593-56411152	0.1391
NM_003168	chr17(.):56417538-56434563	0.1661
NR_029683	chr17(.):56403592-56413679	0.2594
NR_004380	chr17(.):62218437-62228517	0.1572
NR_002995	chr17(.):62218698-62228831	0.1582
NR_026903	chr17(.):62957667-62976703	0.1536
NR_033876	chr17(.):70589179-70641611	0.1164
NM_001163989	chr17(.):72727958-72748474	0.175
NM_001006638	chr17(.):72728355-72748474	0.1758
NM_139018	chr17(.):72685451-72714108	0.1002
NM_175738	chr17(.):72662255-72748474	0.1212
NR_037409	chr17(.):72739751-72749838	0.1882
NM_017728	chr17(.):72767621-72840922	0.0939
NM_015654	chr17(.):72761685-72777470	0.1313
NM_173547	chr17(.):73880040-73898054	0.1124
NM_033452	chr17(.):73865244-73879656	0.1529
NM_012478	chr17(.):73836779-73856501	0.1465
NM_199242	chr17(.):73818307-73845798	0.0979
NM_032478	chr17(.):73889723-73906181	0.1298
NM_024599	chr17(.):74461974-74502509	0.1431
NM_134268	chr17(.):74518439-74538782	0.1041
NM_001166579	chr17(.):74444432-74471199	0.119
NM_001088	chr17(.):74458629-74471199	0.1106
NM_001005498	chr17(.):74461974-74488991	0.143
NM_001077620	chr17(.):74531120-74546458	0.1094
NR_033357	chr17(.):74518667-74546458	0.1069
NR_027058	chr17(.):75079724-75096068	0.1995
NR_003013	chr17(.):75080388-75090575	0.2059
NM_001143998	chr17(.):75132004-75218181	0.1655
NM_001144001	chr17(.):75176294-75218181	0.1568
NM_001113495	chr17(.):75466324-75501678	0.097
NM_001113493	chr17(.):75364271-75501678	0.1028
NM_001113496	chr17(.):75441612-75501678	0.1012
NM_001113494	chr17(.):75367164-75501678	0.1021
NR_036200	chr17(.):75388065-75398136	0.0836
NM_152468	chr17(.):76121858-76144049	0.1757
NM_007267	chr17(.):76103998-76133488	0.1426
NM_001127198	chr17(.):76103998-76129861	0.1411
NM_001145529	chr17(.):76222390-76242068	0.097
NM_001010982	chr17(.):76178436-76208782	0.1018
NM_001012270	chr17(.):76205276-76226716	0.1068
NM_003258	chr17(.):76165159-76188285	0.1674
NM_004710	chr17(.):76159670-76174009	0.1682
NR_002219	chr17(.):76205320-76225783	0.1058
NM_001145526	chr17(.):76178442-76208782	0.1018
NR_027083	chr17(.):76178397-76198641	0.1119
NM_003255	chr17(.):76844058-76926472	0.1058
NM_001100407	chr17(.):80395462-80413707	0.1262
NM_001193655	chr17(.):80395462-80412602	0.1287
NM_001038618	chr17(.):80411059-80451143	0.117
NM_001083608	chr17(.):80411539-80451143	0.1178
NM_173620	chr17(.):80371251-80405516	0.1142
NR_036519	chr17(.):80402590-80413707	0.1448
NM_000633	chr18(.):60785578-60991613	0.1388
NM_001083625	chr18(.):9131757-9290206	0.1483
NM_144662	chr18(.):23708815-23778319	0.1294
NM_005640	chr18(.):23801408-23976650	0.1092
NM_003199	chr18(.):52884561-53260860	0.1113
NM_021074	chr18(.):9097627-9139343	0.2159
NM_005904	chr18(.):46441222-46482081	0.1938
NM_001190823	chr18(.):46441222-46474177	0.1979
NM_001190822	chr18(.):46441222-46480703	0.1964
NM_016626	chr18(.):48695919-48729051	0.1307
NM_030973	chr19(.):50316535-50345237	0.0981
NM_001039846	chr19(.):2091867-2104583	0.2107
NM_001164605	chr19(.):35640844-35665788	0.1017
NM_018028	chr19(.):39828107-39880537	0.1066
NM_014164	chr19(.):35640624-35665788	0.101
NR_028406	chr19(.):35640671-35665788	0.1011
NM_020695	chr19(.):1810244-1853452	0.144
NM_052847	chr19(.):2506217-2707746	0.1523
NM_005428	chr19(.):6767721-6862371	0.1786
NM_032855	chr19(.):16239837-16274377	0.1659
NM_006387	chr19(.):16623699-16658263	0.1105
NM_001492	chr19(.):18974360-19011953	0.0773
NM_015168	chr19(.):47562446-47622009	0.1039
NM_001145713	chr19(.):47629079-47718893	0.1244
NR_027280	chr19(.):47629114-47718893	0.1244
NM_139176	chr19(.):55429876-55463873	0.1047
NM_001280	chr19(.):1264266-1278171	0.2397
NM_017914	chr19(.):1270519-1284243	0.1998
NM_177401	chr19(.):1243551-1264142	0.1421
NM_001001975	chr19(.):1236748-1249824	0.1736
NM_001405	chr19(.):1281167-1304944	0.1123
NM_152769	chr19(.):1224946-1242990	0.1287
NR_027271	chr19(.):1262469-1275259	0.2036
NR_023313	chr19(.):1264266-1279809	0.2324
NM_138813	chr19(.):1777073-1817270	0.1327
NM_001178002	chr19(.):1777073-1817199	0.1324
NR_031730	chr19(.):1811157-1821237	0.1402
NR_034114	chr19(.):1817087-1829542	0.1243
NM_031918	chr19(.):1847397-1868564	0.1798
NM_138422	chr19(.):1900416-1918446	0.149
NM_001130111	chr19(.):1871974-1890518	0.1738
NM_079834	chr19(.):1900372-1931012	0.1601
NM_017572	chr19(.):2032469-2056243	0.1686
NM_017797	chr19(.):1980446-2020702	0.1268
NM_130807	chr19(.):2066034-2101269	0.2596
NM_004152	chr19(.):2264519-2278487	0.1829
NM_018049	chr19(.):2228154-2241328	0.2347
NM_000479	chr19(.):2244112-2257072	0.1432
NM_198532	chr19(.):2269630-2287181	0.1649
NR_031596	chr19(.):2229060-2239148	0.2406
NM_007165	chr19(.):2231815-2253678	0.1847
NM_144616	chr19(.):2247249-2261422	0.1869
NM_001101391	chr19(.):2284773-2313156	0.1413
NR_036207	chr19(.):2245637-2255717	0.1083
NM_032737	chr19(.):2423163-2461958	0.1592
NM_012458	chr19(.):2420621-2432875	0.1624
NM_015675	chr19(.):2471122-2483257	0.2155
NM_005490	chr19(.):6747172-6772523	0.1868
NM_001379	chr19(.):10239021-10310755	0.1084
NM_004230	chr19(.):10327108-10346948	0.1426
NR_036206	chr19(.):10336088-10346161	0.117
NM_001544	chr19(.):10392649-10404198	0.1285
NM_015956	chr19(.):10357639-10375721	0.1218
NM_000201	chr19(.):10376516-10402291	0.1142
NM_023072	chr19(.):13901273-13948044	0.1027
NR_029613	chr19(.):13980512-13990622	0.0957
NR_036515	chr19(.):13940329-13952103	0.1382
NM_001098622	chr19(.):13982949-13996571	0.1247
NR_030179	chr19(.):13980688-13990825	0.0951
NR_029497	chr19(.):13942100-13952173	0.1511
NR_029495	chr19(.):13942400-13952473	0.1562
NR_029501	chr19(.):13942253-13952331	0.1536
NM_005370	chr19(.):16217489-16249445	0.1564
NM_001145160	chr19(.):16173316-16218813	0.1296
NR_024335	chr19(.):16139522-16157918	0.1049
NR_024336	chr19(.):16140288-16157918	0.1067
NM_003290	chr19(.):16182134-16218813	0.1256
NM_032493	chr19(.):16303664-16351156	0.0911
NM_054113	chr19(.):16267178-16289286	0.1175
NM_014077	chr19(.):16291234-16307857	0.1242
NM_024881	chr19(.):16655647-16688193	0.1004
NM_004831	chr19(.):16680717-16744015	0.1398
NM_001145724	chr19(.):19035009-19054858	0.1048
NM_001145722	chr19(.):19035009-19056113	0.1107
NM_001145721	chr19(.):19035009-19056161	0.1105
NR_027297	chr19(.):19035009-19055444	0.1083
NM_007263	chr19(.):19005322-19035199	0.1077
NM_004838	chr19(.):19035009-19057041	0.1133
NM_019070	chr19(.):19025483-19044442	0.1209
NM_015925	chr19(.):35734558-35763867	0.1158
NM_152481	chr19(.):35710703-35724628	0.083
NM_003407	chr19(.):39892486-39905045	0.2508
NM_003169	chr19(.):39931287-39972308	0.1138
NM_001130825	chr19(.):39931185-39972308	0.115
NM_019088	chr19(.):39871269-39886679	0.1235
NM_017592	chr19(.):39876962-39896203	0.1759
NM_001020	chr19(.):39918846-39931618	0.1523
NM_022835	chr19(.):39898749-39924055	0.1257
NM_001142579	chr19(.):40570058-40601845	0.1178
NM_001010880	chr19(.):40573898-40601810	0.1195
NM_002446	chr19(.):40692650-40726482	0.094
NM_001098506	chr19(.):42077530-42098197	0.1019
NM_178511	chr19(.):47773141-47783980	0.1409
NM_001127240	chr19(.):47719080-47741023	0.1329
NM_014417	chr19(.):47719078-47739451	0.1382
NM_015603	chr19(.):47754730-47780210	0.1254
NR_036159	chr19(.):47725200-47735276	0.1754
NR_036158	chr19(.):47725198-47735278	0.1753
NM_001098632	chr19(.):50367296-50385644	0.1901
NM_032375	chr19(.):50367296-50385578	0.1905
NM_001098633	chr19(.):50367296-50385612	0.1903
NM_017432	chr19(.):50349415-50368999	0.1272
NM_001168222	chr19(.):50375681-50397007	0.1341
NM_007254	chr19(.):50359459-50375822	0.147
NM_152899	chr19(.):50387913-50405147	0.1044
NM_012068	chr19(.):50426958-50442193	0.1264
NM_001145457	chr19(.):55412507-55429439	0.0879
NM_001174083	chr19(.):55472710-55517510	0.0965
NM_001174081	chr19(.):55471651-55517510	0.096
NM_001174088	chr20(.):46125600-46290621	0.1168
NM_001042472	chr20(.):25275849-25376477	0.1327
NM_015600	chr20(.):25270378-25376477	0.1334
NM_001191	chr20(.):30247260-30315656	0.1966
NM_031483	chr20(.):32946061-33104197	0.1261
NM_015568	chr20(.):37429347-37556667	0.1368
NM_032883	chr20(.):42539781-42703254	0.1214
NM_001098798	chr20(.):42569535-42703254	0.1225
NM_001098797	chr20(.):42538491-42703254	0.1217
NM_000022	chr20(.):43243162-43285376	0.1354
NM_006282	chr20(.):43590119-43713593	0.1516
NM_183048	chr20(.):45833380-45990474	0.1202
NM_001193339	chr20(.):45181461-45285100	0.0964
NM_001011554	chr20(.):45181461-45318124	0.0995
NM_173485	chr20(.):51583945-52116869	0.098
NM_183425	chr20(.):55961462-55989386	0.1415
NM_080618	chr20(.):56067223-56105154	0.0954
NM_019593	chr20(.):5520079-5596672	0.1446
NM_012261	chr20(.):9490270-9516171	0.17
NM_002862	chr20(.):25223705-25283648	0.1259
NM_032609	chr20(.):30220690-30237800	0.0863
NM_012112	chr20(.):30321903-30394603	0.1154
NM_176812	chr20(.):32394109-32447173	0.1935
NR_030374	chr20(.):33049129-33059223	0.1015
NM_030919	chr20(.):37549954-37586703	0.12
NM_001008901	chr20(.):42349800-42360642	0.101
NR_034104	chr20(.):43280091-43305380	0.1108
NM_006809	chr20(.):43565770-43594114	0.1258
NM_001124756	chr20(.):43533702-43572962	0.1
NM_145652	chr20(.):43733092-43748803	0.0883
NM_002251	chr20(.):43715949-43734753	0.1122
NM_080721	chr20(.):45164584-45184213	0.1366
NM_018102	chr20(.):45124706-45147194	0.0914
NR_024594	chr20(.):45942245-45954498	0.0979
NM_006526	chr20(.):52178609-52204636	0.1562
NR_002189	chr20(.):52486039-52497248	0.156
NM_003657	chr20(.):52555078-52692304	0.1195
NM_001015885	chr20(.):55921617-55958519	0.1126
NM_003610	chr20(.):55921144-55958519	0.1134
NM_001190472	chr20(.):55928495-55939878	0.1182
NM_001160419	chr20(.):56182946-56200632	0.1519
NM_001160418	chr20(.):56173901-56200632	0.1377
NR_024470	chr20(.):61289378-61302973	0.0859
NM_016354	chr20(.):61268796-61308647	0.108
NM_001754	chr21(.):36155097-36426595	0.1779
NM_001001890	chr21(.):36155097-36265987	0.1853
NM_006198	chr21(.):41234346-41306322	0.1899
NM_173568	chr21(.):43486425-43568105	0.162
NM_001199527	chr21(.):43478067-43568105	0.1802
NM_003683	chr21(.):45204417-45228983	0.149
NM_001100421	chr21(.):19156283-19196703	0.1576
NM_000629	chr21(.):34692213-34737128	0.2133
NM_005534	chr21(.):34770201-34814828	0.1821
NM_001122607	chr21(.):36188573-36265987	0.1977
NM_020727	chr21(.):43401939-43435496	0.1727
NR_027273	chr21(.):43437112-43450060	0.1515
NR_027243	chr21(.):43517243-43533644	0.1646
NM_000100	chr21(.):45188830-45201259	0.2111
NR_026961	chr21(.):45220638-45237448	0.1263
NM_005049	chr21(.):45522207-45556063	0.1567
NM_198155	chr21(.):45548493-45570605	0.2154
NM_004327	chr22(.):23517551-23665224	0.1102
NM_014433	chr22(.):23396592-23489241	0.1093
NM_012295	chr22(.):24402764-24579596	0.1124
NM_001199281	chr22(.):24402819-24579596	0.1124
NM_001887	chr22(.):26990361-27018991	0.1613
NM_007194	chr22(.):29078730-29142822	0.1127
NM_001195071	chr22(.):38610297-38673670	0.1265
NM_001195072	chr22(.):38610297-38674040	0.1261
NR_030755	chr22(.):23160269-23170365	0.1041
NM_001178126	chr22(.):23224959-23243013	0.1929
NM_004914	chr22(.):23482512-23511531	0.1458
NM_001024938	chr22(.):24194058-24232725	0.1038
NM_002415	chr22(.):24231564-24242409	0.1596
NM_001024939	chr22(.):24195040-24232725	0.1035
NM_001007468	chr22(.):24124149-24181705	0.1225
NM_001002862	chr22(.):24171689-24186199	0.1592
NM_019601	chr22(.):24572443-24590074	0.0879
NM_000675	chr22(.):24818529-24843325	0.1438
NR_028484	chr22(.):24820177-24895783	0.1116
NM_001008566	chr22(.):26916713-26966370	0.1175
NM_003595	chr22(.):26916713-26991089	0.1343
NR_031615	chr22(.):26946177-26956289	0.1322
NR_003491	chr22(.):27048445-27077440	0.1548
NM_001886	chr22(.):27012927-27031636	0.1219
NM_172002	chr22(.):29133042-29158496	0.1315
NM_173510	chr22(.):29163661-29190283	0.1394
NM_001079539	chr22(.):29185547-29201560	0.2198
NM_145640	chr22(.):36531370-36561977	0.1539
