REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
4_MACS_peak_17001_lociStitched	chr5	14662597	14679587	4	9084	12175.034	328	1	FAM105B		FAM105B	FAM105B	0.4007	328	1
11_MACS_peak_8381_lociStitched	chr16	81844245	81874698	11	13477	12156.8376	329	1	PLCG2		PLCG2	PLCG2	0.1767	329	1
1_MACS_peak_7457_lociStitched	chr15	75332867	75342583	1	9717	12144.0284	330	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.6106	330	1
7_MACS_peak_15476_lociStitched	chr3	129023314	129043991	7	12536	12135.3313	331	1	C3orf37,C3orf47,H1FX		C3orf47	C3orf47	0.4883	331	1
5_MACS_peak_13874_lociStitched	chr21	44841792	44860771	5	8307	12078.2356	332	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	0.5767	332	1
2_MACS_peak_9496_lociStitched	chr17	73774163	73783519	2	6765	12060.8196	333	1	UNK,H3F3B	GALK1	UNK	UNK	0.2944	333	1
3_MACS_peak_13076_lociStitched	chr20	23329309	23343720	3	7631	12030.3028	334	1	NXT1	GZF1	NXT1	NXT1	0.6386	334	1
9_MACS_peak_9943_lociStitched	chr18	52968105	52990331	9	15027	11990.927	335	1	TCF4		TCF4	TCF4	0.1315	335	1
1_MACS_peak_21939_lociStitched	chr9	66454597	66463716	1	9120	11979.6303	336	1		LOC442421	LOC442421	LOC442421	0.3612	336	1
3_MACS_peak_13528_lociStitched	chr20	52194886	52211662	3	15694	11969.676	337	1	ZNF217		ZNF217	ZNF217	0.2983	337	1
4_MACS_peak_8643_lociStitched	chr17	7209654	7219461	4	7472	11969.4435	338	1	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	EIF5A	0.8086	338	1
6_MACS_peak_23121_lociStitched	chrX	128906071	128922848	6	15115	11965.3564	339	1	SASH3	XPNPEP2	SASH3	SASH3	0.4684	339	1
5_MACS_peak_17987_lociStitched	chr5	150587861	150604967	5	13305	11957.094	340	1	CCDC69	GM2A	CCDC69	CCDC69	0.3925	340	1
5_MACS_peak_15953_lociStitched	chr3	195621688	195641952	5	9804	11945.628	341	1	TNK2		TNK2	TNK2	0.275	341	1
3_MACS_peak_17046_lociStitched	chr5	32163452	32175624	3	5747	11927.3428	342	1	GOLPH3		GOLPH3	GOLPH3	0.348	342	1
3_MACS_peak_17819_lociStitched	chr5	138719344	138729086	3	9072	11904.724	343	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	1.0226	343	1
3_MACS_peak_4373_lociStitched	chr11	118656030	118664253	3	7023	11890.458	344	1	DDX6		DDX6	DDX6	0.3472	344	1
1_MACS_peak_4531_lociStitched	chr11	132223870	132232641	1	8772	11888.2134	345	1			NTM	NTM	NONE	345	1
4_MACS_peak_22306_lociStitched	chr9	116278792	116295144	4	11180	11860.1056	346	1	RGS3	RGS3	RGS3	RGS3	0.2295	346	1
1_MACS_peak_21913_lociStitched	chr9	37527150	37532891	1	5742	11833.3492	347	1	FBXO10	POLR1E	POLR1E	POLR1E	0.1573	347	1
2_MACS_peak_15018_lociStitched	chr3	49055066	49067648	2	7651	11829.5964	348	1	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	NDUFAF3	0.7734	348	1
2_MACS_peak_1088_lociStitched	chr1	111172909	111183352	2	10406	11812.0773	349	1		KCNA2,KCNA3	KCNA2	KCNA3	0.5071	349	1
2_MACS_peak_13619_lociStitched	chr20	61273122	61287691	2	11708	11796.5193	350	1	SLCO4A1	LOC100127888	SLCO4A1	SLCO4A1	0.3681	350	1
4_MACS_peak_10670_lociStitched	chr19	35695329	35708169	4	9542	11785.836	351	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.4712	351	1
8_MACS_peak_4248_lociStitched	chr11	108027585	108048014	8	15671	11740.5463	352	1	NPAT	ACAT1,ATM	ACAT1	ACAT1	0.2741	352	1
3_MACS_peak_18863_lociStitched	chr6	36643615	36654222	3	8716	11708.0066	353	1	CDKN1A		CDKN1A	CDKN1A	0.6523	353	1
3_MACS_peak_19685_lociStitched	chr6	159453599	159466748	3	10661	11705.2398	354	1	TAGAP	RSPH3	TAGAP	TAGAP	0.6131	354	1
2_MACS_peak_8986_lociStitched	chr17	38015723	38025168	2	9346	11696.688	355	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	0.359	355	1
3_MACS_peak_12690_lociStitched	chr2	208392812	208400290	3	7207	11673.9058	356	1	CREB1		CREB1	CREB1	0.2505	356	1
9_MACS_peak_14952_lociStitched	chr3	46318830	46341916	9	14295	11626.1096	357	1		CCR3	CCR3	CCR3	0.1039	357	1
7_MACS_peak_8772_lociStitched	chr17	19204818	19221554	7	11818	11616.4576	358	1	EPN2	MIR1180,B9D1	MIR1180	B9D1	0.1329	358	1
2_MACS_peak_17433_lociStitched	chr5	88730257	88745908	2	12368	11613.042	359	1			MEF2C	MEF2C	0.4901	359	1
3_MACS_peak_53_lociStitched	chr1	2473111	2488956	3	8505	11601.709	360	1	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	0.833	360	1
2_MACS_peak_11467_lociStitched	chr2	43444893	43455530	2	10421	11599.6485	361	1	LOC100129726,ZFP36L2		ZFP36L2	ZFP36L2	0.8596	361	1
6_MACS_peak_6077_lociStitched	chr14	23024307	23040094	6	11012	11598.7089	362	1	DAD1	ABHD4	DAD1	DAD1	0.4293	362	1
3_MACS_peak_1886_lociStitched	chr1	203286979	203298563	3	10649	11534.1888	363	1		BTG2,LOC730227,FMOD	BTG2	LOC730227	0.762	363	1
3_MACS_peak_15729_lociStitched	chr3	170067845	170077546	3	8941	11522.8478	364	1	SKIL		SKIL	SKIL	0.3621	364	1
5_MACS_peak_13176_lociStitched	chr20	32461465	32477415	5	11572	11519.09	365	1			CHMP4B	CHMP4B	NONE	365	1
4_MACS_peak_20099_lociStitched	chr7	50343647	50359306	4	15108	11517.1945	366	1	IKZF1		IKZF1	IKZF1	0.2453	366	1
2_MACS_peak_17938_lociStitched	chr5	148205183	148216752	2	11477	11508.8412	367	1	ADRB2		ADRB2	ADRB2	0.6774	367	1
3_MACS_peak_11015_lociStitched	chr19	50311646	50322483	3	6058	11492.6385	368	1	MED25,FUZ	AP2A1,PTOV1,TSKS,PNKP	FUZ	FUZ	0.6677	368	1
1_MACS_peak_6896_lociStitched	chr15	31615780	31622136	1	6357	11473.2156	369	1	KLF13		KLF13	KLF13	0.7212	369	1
2_MACS_peak_1459_lociStitched	chr1	154908369	154917356	2	6380	11457.5263	370	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	MIR4258	0.73	370	1
3_MACS_peak_11349_lociStitched	chr2	30361146	30373543	3	7126	11417.637	371	1	YPEL5		YPEL5	YPEL5	0.4702	371	1
4_MACS_peak_3510_lociStitched	chr11	45088263	45105301	4	14403	11384.7916	372	1		PRDM11	PRDM11	PRDM11	0.1042	372	1
2_MACS_peak_17745_lociStitched	chr5	132385886	132395722	2	5175	11384.1864	373	1	HSPA4	ZCCHC10	HSPA4	HSPA4	0.3197	373	1
8_MACS_peak_20053_lociStitched	chr7	44661969	44680307	8	13682	11382.3966	374	1	OGDH	DDX56,TMED4	OGDH	TMED4	0.3189	374	1
4_MACS_peak_3935_lociStitched	chr11	74614849	74632703	4	12381	11376.5688	375	1	XRRA1	SPCS2	XRRA1	SPCS2	0.5754	375	1
2_MACS_peak_10182_lociStitched	chr19	2692671	2703366	2	10555	11375.202	376	1	GNG7	DIRAS1,SLC39A3	GNG7	GNG7	0.3798	376	1
3_MACS_peak_22488_lociStitched	chr9	132646045	132657325	3	11106	11364.6	377	1	FNBP1	USP20,C9orf78	USP20	C9orf78	0.4067	377	1
1_MACS_peak_17804_lociStitched	chr5	137877511	137880590	1	3080	11361.8179	378	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.525	378	1
2_MACS_peak_3665_lociStitched	chr11	64539295	64547951	2	4211	11351.4784	379	1	SF1	NRXN2,RASGRP2,PYGM,MAP4K2,MEN1	SF1	SF1	0.5899	379	1
5_MACS_peak_13419_lociStitched	chr20	46115090	46136758	5	11338	11349.6984	380	1	NCOA3		NCOA3	NCOA3	0.2123	380	1
2_MACS_peak_12339_lociStitched	chr2	165608051	165620140	2	12078	11329.8108	381	1	COBLL1		SNORA70F	SNORA70F	NONE	381	1
2_MACS_peak_4291_lociStitched	chr11	111284237	111294862	2	8196	11320.9375	382	1		POU2AF1	POU2AF1	POU2AF1	0.8232	382	1
1_MACS_peak_21684_lociStitched	chr9	3524859	3529159	1	4301	11272.02	383	1	RFX3		RFX3	RFX3	0.1565	383	1
3_MACS_peak_18307_lociStitched	chr6	388774	403669	3	13746	11256.1515	384	1	IRF4		IRF4	IRF4	0.4949	384	1
4_MACS_peak_4700_lociStitched	chr12	15100938	15116610	4	14353	11243.0928	385	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	ARHGDIB	0.4584	385	1
3_MACS_peak_11104_lociStitched	chr19	57790373	57795564	3	5107	11223.4611	386	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	ZNF460	0.5942	386	1
1_MACS_peak_17805_lociStitched	chr5	137909598	137912153	1	2556	11211.34	387	1	HSPA9	ETF1,SNORD63	HSPA9	HSPA9	0.525	387	1
6_MACS_peak_331_lociStitched	chr1	26436234	26454546	6	13810	11206.944	388	1	PDIK1L	GRRP1,ZNF593,CNKSR1,TRIM63	PDIK1L	PDIK1L	0.4922	388	1
3_MACS_peak_3280_lociStitched	chr11	6946554	6958636	3	9264	11198.8058	389	1	ZNF215	OR10A4,OR2D3,OR2D2	ZNF215	ZNF215	0.6388	389	1
6_MACS_peak_15705_lociStitched	chr3	169649360	169672442	6	11909	11178.6126	390	1	SAMD7,LOC100128164	SEC62	LOC100128164	LOC100128164	0.4428	390	1
1_MACS_peak_19547_lociStitched	chr6	143263979	143269891	1	5913	11171.9064	391	1	HIVEP2		HIVEP2	HIVEP2	0.2834	391	1
1_MACS_peak_17793_lociStitched	chr5	137087260	137091538	1	4279	11124.939	392	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	HNRNPA0	0.9929	392	1
6_MACS_peak_3971_lociStitched	chr11	77146770	77170215	6	8830	11119.9635	393	1	PAK1		PAK1	PAK1	0.241	393	1
3_MACS_peak_2981_lociStitched	chr10	104401331	104412631	3	10452	11112.42	394	1	TRIM8		TRIM8	TRIM8	0.5588	394	1
8_MACS_peak_12403_lociStitched	chr2	173453150	173472990	8	13657	11086.592	395	1	PDK1		PDK1	PDK1	0.4612	395	1
2_MACS_peak_13496_lociStitched	chr20	49125923	49138333	2	12313	11073.443	396	1	PTPN1		PTPN1	PTPN1	0.2758	396	1
13_MACS_peak_14094_lociStitched	chr22	24536124	24559843	13	16369	11050.6821	397	1	CABIN1	SUSD2	SUSD2	SUSD2	0.0898	397	1
3_MACS_peak_12172_lociStitched	chr2	127412756	127426188	3	12493	11045.1336	398	1	GYPC		GYPC	GYPC	0.3307	398	1
1_MACS_peak_8962_lociStitched	chr17	36856352	36862992	1	6641	11042.984	399	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	0.4237	399	1
3_MACS_peak_15672_lociStitched	chr3	156872158	156879595	3	4944	11041.7139	400	1	CCNL1	LOC339894	CCNL1	CCNL1	0.6269	400	1
7_MACS_peak_8994_lociStitched	chr17	38247791	38270419	7	10385	11040.2012	401	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	NR1D1	0.5425	401	1
1_MACS_peak_18255_lociStitched	chr5	179245224	179249467	1	4244	11036.8916	402	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	MGAT4B	0.5146	402	1
4_MACS_peak_7233_lociStitched	chr15	63763344	63780898	4	11284	10999.3364	403	1		USP3	USP3	USP3	0.3442	403	1
3_MACS_peak_12873_lociStitched	chr2	232570571	232579259	3	8169	10998.1392	404	1	PTMA,MIR1244-1		PTMA	PTMA	0.7782	404	1
3_MACS_peak_3724_lociStitched	chr11	65547001	65560859	3	10285	10988.0082	405	1	OVOL1,DKFZp761E198	SNX32	OVOL1	OVOL1	0.4519	405	1
3_MACS_peak_3580_lociStitched	chr11	60673295	60684295	3	8441	10963.7	406	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.4922	406	1
2_MACS_peak_22315_lociStitched	chr9	117144850	117153151	2	7973	10944.0384	407	1	AKNA		AKNA	AKNA	0.4159	407	1
1_MACS_peak_20439_lociStitched	chr7	104581254	104587348	1	6095	10927.1514	408	1		LOC723809	LOC723809	LOC723809	0.1026	408	1
5_MACS_peak_21810_lociStitched	chr9	33124409	33143282	5	13372	10925.5797	409	1	B4GALT1	SMU1	B4GALT1	B4GALT1	0.4838	409	1
2_MACS_peak_56_lociStitched	chr1	2507769	2518595	2	5399	10922.3514	410	1	C1orf93	TNFRSF14,PANK4,HES5,LOC115110,MMEL1	C1orf93	LOC115110	0.833	410	1
4_MACS_peak_530_lociStitched	chr1	37933132	37946553	4	9601	10913.9572	411	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	0.5936	411	1
6_MACS_peak_21136_lociStitched	chr8	61820696	61842227	6	8736	10890.3798	412	1		LOC100130298	LOC100130298	LOC100130298	0.0683	412	1
3_MACS_peak_3833_lociStitched	chr11	69055299	69068271	3	9032	10880.9136	413	1	MYEOV		MYEOV	MYEOV	0.8078	413	1
9_MACS_peak_7917_lociStitched	chr16	11821009	11837774	9	15643	10858.6905	414	1	TXNDC11		TXNDC11	TXNDC11	0.3837	414	1
6_MACS_peak_1138_lociStitched	chr1	115237498	115259965	6	10187	10856.0544	415	1	AMPD1,NRAS,CSDE1	DENND2C	AMPD1	AMPD1	0.295	415	1
4_MACS_peak_1949_lociStitched	chr1	206282266	206295041	4	12035	10825.535	416	1	C1orf186	CTSE	C1orf186	C1orf186	0.3034	416	1
4_MACS_peak_18866_lociStitched	chr6	36711614	36727046	4	12075	10819.3752	417	1	CPNE5		CDKN1A	CDKN1A	0.6523	417	1
3_MACS_peak_3693_lociStitched	chr11	65145419	65156989	3	8226	10813.322	418	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	SLC25A45	NEAT1	2.0626	418	1
2_MACS_peak_17463_lociStitched	chr5	95194488	95207296	2	8709	10800.9864	419	1	C5orf27	GLRX	C5orf27	GLRX	0.9098	419	1
5_MACS_peak_1910_lociStitched	chr1	204475033	204492042	5	9013	10799.0141	420	1	MDM4	PIK3C2B	MDM4	MDM4	0.2643	420	1
3_MACS_peak_11146_lociStitched	chr19	59083401	59087940	3	4295	10775.586	421	1	LOC100131691,MGC2752,MZF1	TRIM28,CHMP2A,UBE2M	MZF1	UBE2M	1.1255	421	1
1_MACS_peak_10983_lociStitched	chr19	49375036	49380427	1	5392	10764.7488	422	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	PPP1R15A	0.8962	422	1
2_MACS_peak_8885_lociStitched	chr17	29634974	29649869	2	13580	10761.6375	423	1	NF1,EVI2B,EVI2A	OMG	EVI2B	EVI2B	0.4239	423	1
6_MACS_peak_2480_lociStitched	chr10	24736907	24755964	6	11547	10759.5822	424	1	KIAA1217		MIR603	MIR603	NONE	424	1
3_MACS_peak_6168_lociStitched	chr14	35003339	35016256	3	3889	10753.4025	425	1	EAPP		EAPP	EAPP	0.1906	425	1
2_MACS_peak_8578_lociStitched	chr17	3813514	3821026	2	7292	10752.6768	426	1	P2RX1	CAMKK1,ATP2A3	P2RX1	P2RX1	0.4526	426	1
2_MACS_peak_21017_lociStitched	chr8	38237767	38244849	2	7020	10752.6006	427	1	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.312	427	1
5_MACS_peak_13850_lociStitched	chr21	44580732	44599110	5	10027	10745.6166	428	1	CRYAA		CRYAA	CRYAA	0.5119	428	1
4_MACS_peak_12399_lociStitched	chr2	173412032	173427760	4	13811	10735.9328	429	1	PDK1		PDK1	PDK1	0.4612	429	1
8_MACS_peak_14963_lociStitched	chr3	46389357	46413777	8	12816	10730.148	430	1	CCR2,CCR5	CCRL2	CCR2	CCR2	0.3942	430	1
1_MACS_peak_16855_lociStitched	chr4	185390322	185399574	1	9253	10719.3672	431	1	IRF2		IRF2	IRF2	0.4005	431	1
2_MACS_peak_13704_lociStitched	chr21	26932889	26947484	2	14489	10712.73	432	1	MIR155HG,MIR155	C21orf71,MRPL39	MIR155HG	MIR155HG	0.5296	432	1
7_MACS_peak_18616_lociStitched	chr6	27095843	27115814	7	11174	10710.4473	433	1	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H4I	HIST1H4I	0.4034	433	1
3_MACS_peak_1435_lociStitched	chr1	154373681	154386072	3	11811	10705.824	434	1	IL6R		IL6R	IL6R	0.2735	434	1
3_MACS_peak_13860_lociStitched	chr21	44723512	44734880	3	9375	10692.7408	435	1			SIK1	SIK1	0.5767	435	1
3_MACS_peak_7297_lociStitched	chr15	65587790	65597933	3	3451	10672.4646	436	1		PARP16	PARP16	PARP16	0.1671	436	1
3_MACS_peak_10869_lociStitched	chr19	45457471	45468519	3	7602	10665.7392	437	1	CLPTM1	APOE,APOC1,APOC1P1,APOC4,APOC2,RELB	CLPTM1	RELB	0.5058	437	1
4_MACS_peak_4385_lociStitched	chr11	118963434	118978722	4	7289	10654.2072	438	1	HMBS,C2CD2L,H2AFX,DPAGT1	VPS11,HINFP,ABCG4,HYOU1	DPAGT1	DPAGT1	0.6702	438	1
4_MACS_peak_22035_lociStitched	chr9	82179696	82189562	4	8502	10649.3604	439	1	TLE4		TLE4	TLE4	0.2489	439	1
2_MACS_peak_17852_lociStitched	chr5	139485845	139495170	2	5170	10645.42	440	1	PURA	C5orf53	PURA	PURA	0.4613	440	1
3_MACS_peak_516_lociStitched	chr1	36614341	36627150	3	6789	10640.4363	441	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.2961	441	1
7_MACS_peak_15713_lociStitched	chr3	169755187	169777550	7	11627	10640.3154	442	1	GPR160		GPR160	GPR160	0.2804	442	1
2_MACS_peak_772_lociStitched	chr1	53095894	53106299	2	10323	10629.748	443	1	FAM159A	GPX7	FAM159A	FAM159A	0.4065	443	1
4_MACS_peak_7689_lociStitched	chr15	94772267	94790814	4	10088	10629.2857	444	1			MCTP2	MCTP2	NONE	444	1
2_MACS_peak_8150_lociStitched	chr16	30537255	30547748	2	5358	10586.3877	445	1	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	ZNF747	0.7946	445	1
2_MACS_peak_1956_lociStitched	chr1	206727843	206741007	2	13038	10575.9576	446	1	RASSF5	LGTN	RASSF5	RASSF5	0.2707	446	1
4_MACS_peak_22265_lociStitched	chr9	112861271	112874995	4	12266	10561.9904	447	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	AKAP2	0.4744	447	1
8_MACS_peak_15245_lociStitched	chr3	98479835	98497071	8	12537	10551.8792	448	1	ST3GAL6		ST3GAL6	ST3GAL6	0.3516	448	1
2_MACS_peak_9276_lociStitched	chr17	57695140	57700272	2	4283	10550.3656	449	1	CLTC		CLTC	CLTC	0.2506	449	1
1_MACS_peak_22213_lociStitched	chr9	101983022	101986649	1	3628	10542.2382	450	1	SEC61B,ALG2		SEC61B	SEC61B	0.9035	450	1
6_MACS_peak_17322_lociStitched	chr5	74343432	74360626	6	11231	10526.1668	451	1		GCNT4	GCNT4	GCNT4	0.1923	451	1
4_MACS_peak_14693_lociStitched	chr3	13365540	13380705	4	13667	10516.9275	452	1	NUP210		NUP210	NUP210	0.2487	452	1
4_MACS_peak_18046_lociStitched	chr5	156904771	156915852	4	10108	10511.4366	453	1	ADAM19	NIPAL4	NIPAL4	NIPAL4	0.208	453	1
3_MACS_peak_3522_lociStitched	chr11	45864365	45876772	3	8625	10500.0441	454	1	CRY2	SLC35C1,MAPK8IP1	CRY2	CRY2	0.3275	454	1
2_MACS_peak_17906_lociStitched	chr5	142561382	142569547	2	7956	10498.557	455	1	ARHGAP26		NR3C1	NR3C1	0.3931	455	1
3_MACS_peak_2695_lociStitched	chr10	73482548	73496381	3	9622	10489.5639	456	1	CDH23,C10orf105	C10orf105,C10orf54	C10orf105	C10orf54	0.5076	456	1
4_MACS_peak_18683_lociStitched	chr6	30646980	30658984	4	11009	10479.492	457	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	KIAA1949	0.555	457	1
6_MACS_peak_4884_lociStitched	chr12	48196145	48214955	6	13639	10469.646	458	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	HDAC7	0.2859	458	1
6_MACS_peak_17637_lociStitched	chr5	122847238	122864394	6	9867	10460.0132	459	1	CSNK1G3		CSNK1G3	CSNK1G3	0.2684	459	1
1_MACS_peak_19462_lociStitched	chr6	136608635	136612537	1	3903	10458.1404	460	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.3599	460	1
5_MACS_peak_10366_lociStitched	chr19	10978343	10991050	5	8728	10441.3419	461	1	C19orf38,CARM1	C19orf52,TMED1,YIPF2	CARM1	TMED1	0.5131	461	1
2_MACS_peak_1333_lociStitched	chr1	149812246	149824464	2	7583	10417.0668	462	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	HIST2H2AC	0.6087	462	1
4_MACS_peak_18160_lociStitched	chr5	173208355	173220426	4	9855	10408.8233	463	1			CPEB4	CPEB4	0.4469	463	1
5_MACS_peak_21998_lociStitched	chr9	71546281	71567059	5	14042	10393.1556	464	1	PIP5K1B		PRKACG	PRKACG	NONE	464	1
2_MACS_peak_10925_lociStitched	chr19	47285588	47292391	2	6796	10388.181	465	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	STRN4	0.5478	465	1
3_MACS_peak_19538_lociStitched	chr6	143160099	143178275	3	10725	10376.6784	466	1	HIVEP2		HIVEP2	HIVEP2	0.2834	466	1
7_MACS_peak_11228_lociStitched	chr2	16795701	16818004	7	11261	10364.2041	467	1	FAM49A		FAM49A	FAM49A	0.2957	467	1
5_MACS_peak_17298_lociStitched	chr5	71588928	71604939	5	11007	10360.7181	468	1	MRPS27	PTCD2	MRPS27	MRPS27	0.2218	468	1
4_MACS_peak_19481_lociStitched	chr6	138187071	138198539	4	10637	10341.8424	469	1	TNFAIP3		TNFAIP3	TNFAIP3	0.5274	469	1
4_MACS_peak_7379_lociStitched	chr15	70375202	70392077	4	8865	10339.3125	470	1	TLE3	MIR629	TLE3	TLE3	0.3439	470	1
1_MACS_peak_7412_lociStitched	chr15	74674802	74680268	1	5467	10312.1556	471	1		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.2126	471	1
3_MACS_peak_16457_lociStitched	chr4	89196484	89207520	3	7803	10312.0384	472	1	PPM1K		PPM1K	PPM1K	0.3875	472	1
6_MACS_peak_9099_lociStitched	chr17	43377791	43395699	6	11643	10300.6816	473	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.2624	473	1
3_MACS_peak_19324_lociStitched	chr6	113946531	113956757	3	9839	10296.5594	474	1			MARCKS	MARCKS	NONE	474	1
4_MACS_peak_6558_lociStitched	chr14	77493129	77507687	4	8124	10282.3154	475	1	C14orf4		C14orf4	C14orf4	0.4668	475	1
3_MACS_peak_6376_lociStitched	chr14	64967169	64974906	3	7190	10280.1519	476	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	ZBTB1	0.4645	476	1
2_MACS_peak_17816_lociStitched	chr5	138628712	138638648	2	5271	10263.888	477	1	MATR3	SNORA74A,PAIP2	MATR3	MATR3	0.3074	477	1
1_MACS_peak_3659_lociStitched	chr11	64050971	64054031	1	3061	10257.12	478	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	VEGFB	1.0957	478	1
3_MACS_peak_16791_lociStitched	chr4	170902324	170914960	3	11094	10245.2688	479	1	MFAP3L		MFAP3L	MFAP3L	0.5526	479	1
5_MACS_peak_4066_lociStitched	chr11	82866619	82874471	5	7416	10236.6524	480	1	PCF11	ANKRD42	PCF11	PCF11	0.4811	480	1
3_MACS_peak_18635_lociStitched	chr6	27791186	27807821	3	7483	10232.1885	481	1	HIST1H4J,HIST1H2BN,HIST1H4K,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H4K	HIST1H3H	0.5303	481	1
5_MACS_peak_5381_lociStitched	chr12	109020863	109035892	5	10870	10230.2403	482	1	SELPLG	TMEM119	SELPLG	SELPLG	0.5456	482	1
1_MACS_peak_19140_lociStitched	chr6	89788438	89793633	1	5196	10200.902	483	1	PNRC1	SRSF12	PNRC1	PNRC1	0.8118	483	1
5_MACS_peak_18919_lociStitched	chr6	41670826	41685730	5	8534	10198.8072	484	1	TFEB	PGC	TFEB	TFEB	0.3677	484	1
5_MACS_peak_4493_lociStitched	chr11	129234106	129248437	5	9387	10195.0734	485	1	BARX2		BARX2	BARX2	0.688	485	1
2_MACS_peak_13235_lociStitched	chr20	34328529	34332897	2	4256	10186.6128	486	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.364	486	1
3_MACS_peak_18778_lociStitched	chr6	33279838	33292503	3	9009	10185.193	487	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	0.6771	487	1
4_MACS_peak_715_lociStitched	chr1	46786680	46799619	4	11013	10182.993	488	1		UQCRH,NSUN4,LRRC41	NSUN4	UQCRH	0.3413	488	1
1_MACS_peak_243_lociStitched	chr1	22105365	22110605	1	5241	10181.32	489	1	USP48	LDLRAD2	USP48	USP48	0.2367	489	1
1_MACS_peak_18743_lociStitched	chr6	31938029	31941009	1	2981	10173.124	490	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	DOM3Z	DOM3Z	0.9111	490	1
2_MACS_peak_17335_lociStitched	chr5	75134515	75147547	2	8106	10146.7152	491	1			POC5	POC5	NONE	491	1
2_MACS_peak_18266_lociStitched	chr5	180255854	180266268	2	8460	10143.236	492	1	LOC729678	MGAT1,ZFP62	LOC729678	LOC729678	0.7273	492	1
7_MACS_peak_351_lociStitched	chr1	27058868	27078189	7	14131	10139.6608	493	1	ARID1A	PIGV	PIGV	PIGV	0.3322	493	1
4_MACS_peak_5572_lociStitched	chr12	123371554	123388326	4	7495	10120.2248	494	1	VPS37B		VPS37B	VPS37B	0.4109	494	1
3_MACS_peak_10074_lociStitched	chr19	1019910	1029456	3	5796	10115.8962	495	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	CNN2	CNN2	0.5282	495	1
3_MACS_peak_18696_lociStitched	chr6	31164869	31173247	3	6152	10101.3546	496	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	HCG27	0.6976	496	1
4_MACS_peak_12584_lociStitched	chr2	198062620	198081563	4	10852	10098.5133	497	1	ANKRD44		ANKRD44	ANKRD44	0.256	497	1
