REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_25163_lociStitched	chr7	78114280	78128261	2	13533	18666.0331	342	1	MAGI2		RPL13AP17	RPL13AP17	NONE	342	1
3_MACS_peak_11440_lociStitched	chr17	48994636	49010082	3	13071	23578.319	343	1			TOB1	TOB1	NONE	343	1
5_MACS_peak_28063_lociStitched	chr9	112904316	112925165	5	13348	20546.6895	344	1	PALM2-AKAP2,AKAP2	C9orf152	AKAP2	AKAP2	0.3476	344	1
2_MACS_peak_26732_lociStitched	chr8	95896563	95909698	2	12548	27726.6715	345	1	CCNE2		CCNE2	CCNE2	1.2289	345	1
7_MACS_peak_13451_lociStitched	chr19	40909468	40941957	7	12771	25653.3144	346	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	SERTAD1	SERTAD1	0.945	346	1
4_MACS_peak_2168_lociStitched	chr1	186720442	186742523	4	13360	18647.4045	347	1			PLA2G4A	PLA2G4A	NONE	347	1
1_MACS_peak_11096_lociStitched	chr17	38015592	38025092	1	9501	43023.6	348	1	ZPBP2,IKZF3	GSDMB	IKZF3	IKZF3	1.483	348	1
4_MACS_peak_22614_lociStitched	chr5	176717070	176740644	4	12540	26219.0028	349	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	RAB24	RAB24	1.2825	349	1
3_MACS_peak_12338_lociStitched	chr18	47832977	47848844	3	12914	22583.5011	350	1		CCDC11,MBD1,CXXC1	CXXC1	CXXC1	0.5276	350	1
5_MACS_peak_16488_lociStitched	chr20	34189507	34208145	5	13111	20410.4738	351	1	SPAG4,FER1L4	CPNE1	FER1L4	FER1L4	0.2718	351	1
7_MACS_peak_4584_lociStitched	chr11	63992993	64019631	7	13283	18305.6336	352	1	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	FKBP2	0.9104	352	1
1_MACS_peak_21097_lociStitched	chr4	185301215	185308868	1	7654	48445.0206	353	1			IRF2	IRF2	1.5591	353	1
2_MACS_peak_16926_lociStitched	chr20	62357840	62371890	2	10771	36893.895	354	1	ZGPAT,LIME1,SLC2A4RG	TNFRSF6B,ARFRP1	LIME1	LIME1	1.6567	354	1
4_MACS_peak_11799_lociStitched	chr17	75131071	75144609	4	12293	27471.3096	355	1	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	SCARNA16	1.2693	355	1
3_MACS_peak_17228_lociStitched	chr21	45194988	45210512	3	11550	32524.3324	356	1	RRP1,CSTB	LOC284837	CSTB	CSTB	1.4861	356	1
5_MACS_peak_11059_lociStitched	chr17	37022950	37038656	5	12332	26987.6198	357	1	LASP1	CWC25,C17orf98,SNORA21,RPL23	LASP1	SNORA21	0.8883	357	1
3_MACS_peak_7354_lociStitched	chr14	23066121	23084549	3	12939	21308.2964	358	1	ABHD4	DAD1	ABHD4	DAD1	1.0945	358	1
3_MACS_peak_26271_lociStitched	chr8	33409491	33425239	3	12371	26269.2388	359	1	RNF122	C8orf41,DUSP26	RNF122	RNF122	0.9634	359	1
4_MACS_peak_7596_lociStitched	chr14	52075661	52099697	4	12817	22276.5648	360	1	FRMD6	FRMD6	FRMD6	FRMD6	0.1746	360	1
4_MACS_peak_11873_lociStitched	chr17	76763951	76780707	4	12713	22947.342	361	1	CYTH1		CYTH1	CYTH1	0.7477	361	1
4_MACS_peak_16402_lociStitched	chr20	31252926	31270604	4	11584	31084.9952	362	1		C20orf203	C20orf203	C20orf203	0.4267	362	1
3_MACS_peak_6664_lociStitched	chr12	122231116	122250499	3	11175	33534.5283	363	1	SETD1B,RHOF,LOC338799	HPD	LOC338799	LOC338799	1.8162	363	1
4_MACS_peak_22927_lociStitched	chr6	20200553	20219100	4	13013	18878.9913	364	1	MBOAT1		MBOAT1	MBOAT1	0.2294	364	1
3_MACS_peak_15956_lociStitched	chr2	227646131	227666584	3	12397	24872.8933	365	1	IRS1	RHBDD1	IRS1	IRS1	0.4744	365	1
3_MACS_peak_10020_lociStitched	chr16	57567820	57584000	3	12281	25520.714	366	1	GPR114,CCDC102A	DOK4	GPR114	DOK4	0.3977	366	1
2_MACS_peak_28342_lociStitched	chr9	132168233	132180487	2	11224	32672.8402	367	1			C9orf106	C9orf106	1.2495	367	1
2_MACS_peak_26751_lociStitched	chr8	97621805	97635358	2	11663	29442.5372	368	1	SDC2	PGCP	PGCP	PGCP	0.094	368	1
2_MACS_peak_14845_lociStitched	chr2	86261260	86276116	2	11627	29454.9912	369	1	POLR1A	LOC90784	LOC90784	LOC90784	0.0912	369	1
4_MACS_peak_5179_lociStitched	chr11	120364836	120383258	4	12203	24950.7568	370	1			GRIK4	GRIK4	NONE	370	1
1_MACS_peak_10360_lociStitched	chr16	85778843	85791521	1	12679	20482.5768	371	1	C16orf74	COX4I1,MIR1910,COX4NB	C16orf74	C16orf74	0.4805	371	1
3_MACS_peak_16912_lociStitched	chr20	61516288	61532428	3	11902	27115.2	372	1	DIDO1	DPH3P1,C20orf11,TCFL5	TCFL5	C20orf11	0.3907	372	1
5_MACS_peak_10630_lociStitched	chr17	7737037	7761836	5	12728	19648.2477	373	1	DNAH2,KDM6B,TMEM88,CYB5D1,LSMD1	CHD3,SCARNA21	KDM6B	KDM6B	0.7327	373	1
1_MACS_peak_24451_lociStitched	chr7	5458837	5469810	1	10974	32861.9404	374	1	TNRC18		TNRC18	TNRC18	0.3622	374	1
2_MACS_peak_5261_lociStitched	chr11	128337460	128354719	2	12557	20227.548	375	1	ETS1		ETS1	ETS1	0.3088	375	1
1_MACS_peak_9291_lociStitched	chr15	101736309	101747245	1	10937	32468.984	376	1	CHSY1		CHSY1	CHSY1	0.6017	376	1
1_MACS_peak_12388_lociStitched	chr18	52980277	52992088	1	11812	26571.2067	377	1	TCF4		TCF4	TCF4	0.1867	377	1
2_MACS_peak_14385_lociStitched	chr2	43444422	43459123	2	10900	32465.6884	378	1	LOC100129726,ZFP36L2,THADA		ZFP36L2	ZFP36L2	2.2645	378	1
3_MACS_peak_13882_lociStitched	chr19	56339680	56356392	3	11648	27337.4896	379	1	NLRP4,NLRP11		NLRP11	NLRP11	0.5604	379	1
3_MACS_peak_8072_lociStitched	chr14	94474271	94493433	3	11792	26117.806	380	1	C14orf48,OTUB2	C14orf48	OTUB2	C14orf48	1.1153	380	1
3_MACS_peak_11145_lociStitched	chr17	39821016	39836626	3	10774	32667.047	381	1		EIF1,GAST,KRT17,KRT42P	EIF1	EIF1	0.8053	381	1
3_MACS_peak_15735_lociStitched	chr2	202116438	202128947	3	11864	25320.7178	382	1	CASP8		CASP8	CASP8	0.6014	382	1
3_MACS_peak_14616_lociStitched	chr2	65159029	65175483	3	11261	29597.4552	383	1	LOC400958	SLC1A4	LOC400958	LOC400958	0.5293	383	1
4_MACS_peak_11520_lociStitched	chr17	56694636	56710133	4	12611	17790.556	384	1	TEX14		TEX14	TEX14	0.2393	384	1
1_MACS_peak_2117_lociStitched	chr1	183808725	183817789	1	9065	40185.244	385	1	RGL1		APOBEC4	APOBEC4	NONE	385	1
4_MACS_peak_1917_lociStitched	chr1	162542932	162561692	4	11384	28222.544	386	1	UAP1	DDR2	UAP1	UAP1	0.8885	386	1
1_MACS_peak_27170_lociStitched	chr8	145007437	145018735	1	11299	28513.8924	387	1	PLEC	GRINA,MIR661,PARP10	PLEC	MIR661	0.7183	387	1
3_MACS_peak_18783_lociStitched	chr3	98480203	98495581	3	12450	18547.4058	388	1	ST3GAL6		ST3GAL6	ST3GAL6	0.4741	388	1
1_MACS_peak_19657_lociStitched	chr3	192606844	192619090	1	12247	20573.28	389	1	C3orf59		C3orf59	C3orf59	0.3189	389	1
4_MACS_peak_16616_lociStitched	chr20	43103859	43124810	4	12071	22218.5355	390	1	TTPAL	PKIG,SERINC3	TTPAL	TTPAL	0.8058	390	1
2_MACS_peak_20400_lociStitched	chr4	84130801	84143991	2	11735	25053.086	391	1			COQ2	COQ2	NONE	391	1
3_MACS_peak_15386_lociStitched	chr2	160745538	160761976	3	11879	23797.2926	392	1	LY75-CD302,LY75		LY75-CD302	LY75-CD302	0.221	392	1
1_MACS_peak_18109_lociStitched	chr3	13050267	13062111	1	11845	23940.2772	393	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.2406	393	1
4_MACS_peak_27208_lociStitched	chr8	145732795	145755105	4	11377	27552.85	394	1	MFSD3,LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	KIFC2,PPP1R16A,GPT,CYHR1,FOXH1	LRRC14	LRRC14	1.0935	394	1
4_MACS_peak_18767_lociStitched	chr3	97689114	97710903	4	12189	20653.7931	395	1	MINA,GABRR3		MINA	MINA	0.2994	395	1
1_MACS_peak_1500_lociStitched	chr1	145448103	145457906	1	9804	36386.7754	396	1	POLR3GL	HFE2,TXNIP,ANKRD34A,LIX1L,RBM8A	TXNIP	TXNIP	2.2002	396	1
4_MACS_peak_8741_lociStitched	chr15	65169245	65189695	4	10840	30824.285	397	1		PLEKHO2,ANKDD1A	ANKDD1A	PLEKHO2	0.2628	397	1
4_MACS_peak_654_lociStitched	chr1	36614116	36628536	4	10774	31197.67	398	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	MAP7D1	0.8519	398	1
1_MACS_peak_19496_lociStitched	chr3	178229688	178241133	1	11446	26626.7925	399	1		KCNMB2	KCNMB2	KCNMB2	0.1096	399	1
2_MACS_peak_20314_lociStitched	chr4	77220445	77230383	2	9414	37669.989	400	1	STBD1	FAM47E	STBD1	STBD1	2.249	400	1
2_MACS_peak_1875_lociStitched	chr1	161144820	161157740	2	10335	33226.364	401	1	B4GALT3	UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2	B4GALT3	B4GALT3	1.3531	401	1
2_MACS_peak_28157_lociStitched	chr9	123687792	123699743	2	11839	23021.2113	403	1	TRAF1	PHF19,TRAF1	TRAF1	PHF19	1.0932	403	1
2_MACS_peak_27101_lociStitched	chr8	134508385	134521144	2	11932	22130.4855	404	1	ST3GAL1		ST3GAL1	ST3GAL1	0.4876	404	1
4_MACS_peak_5523_lociStitched	chr12	11902252	11916893	4	12039	20999.5863	405	1	ETV6		ETV6	ETV6	0.2944	405	1
2_MACS_peak_4270_lociStitched	chr11	19449502	19464889	2	11865	22625.0448	406	1	NAV2		NAV2	NAV2	0.0856	406	1
1_MACS_peak_23194_lociStitched	chr6	32934866	32942788	1	7923	42934.0712	407	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	BRD2	1.9518	407	1
4_MACS_peak_24053_lociStitched	chr6	134556723	134578275	4	11272	27215.8656	408	1	SGK1		SGK1	SGK1	0.3453	408	1
3_MACS_peak_28648_lociStitched	chrX	13670502	13688457	3	12310	17761.086	410	1	TCEANC	RAB9A	TCEANC	TCEANC	0.7987	410	1
1_MACS_peak_28926_lociStitched	chrX	48767969	48779467	1	11499	25370.337	411	1	SLC35A2,PIM2,OTUD5	PQBP1,TIMM17B,KCND1	PIM2	PIM2	1.6362	411	1
4_MACS_peak_4760_lociStitched	chr11	67761440	67778531	4	11875	22098.663	412	1	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	UNC93B1	0.7609	412	1
1_MACS_peak_5351_lociStitched	chr12	1637748	1645532	1	7785	43187.1888	413	1		LOC100292680	LOC100292680	LOC100292680	0.0933	413	1
1_MACS_peak_21380_lociStitched	chr5	26875850	26887153	1	11304	26668.2982	414	1	CDH9		CDH9	CDH9	0.2094	414	1
2_MACS_peak_21106_lociStitched	chr4	185391254	185399534	2	8225	41626.044	415	1	IRF2		IRF2	IRF2	1.5591	415	1
2_MACS_peak_12135_lociStitched	chr18	19314656	19329173	2	11171	27361.6416	416	1	MIB1	ABHD3	MIB1	ABHD3	0.3299	416	1
2_MACS_peak_22397_lociStitched	chr5	150459586	150476104	2	11709	23065.7352	417	1	TNIP1	ANXA6	TNIP1	ANXA6	0.6297	417	1
2_MACS_peak_21094_lociStitched	chr4	185262947	185277268	2	10003	34089.7084	418	1			IRF2	IRF2	1.5591	418	1
3_MACS_peak_11817_lociStitched	chr17	75429193	75442224	3	11548	23849.3362	420	1	SEPT9	SEPT9,MIR4316	SEPT9	SEPT9	0.3341	420	1
4_MACS_peak_15731_lociStitched	chr2	202083784	202101788	4	12128	18167.8364	421	1	CASP10,CASP8	CASP8	CASP8	CASP8	0.6014	421	1
1_MACS_peak_23854_lociStitched	chr6	108878412	108888800	1	10389	31494.3384	422	1	FOXO3		FOXO3	FOXO3	1.0458	422	1
1_MACS_peak_22319_lociStitched	chr5	142774173	142785829	1	11657	22563.6848	423	1	NR3C1		NR3C1	NR3C1	0.2404	423	1
3_MACS_peak_8843_lociStitched	chr15	70768852	70787532	3	11644	22567.308	424	1			UACA	UACA	NONE	424	1
1_MACS_peak_15988_lociStitched	chr2	231728988	231739985	1	10998	27351.7384	425	1	ITM2C	GPR55	ITM2C	ITM2C	1.1787	425	1
2_MACS_peak_15560_lociStitched	chr2	182168406	182179963	2	11402	24345.9762	426	1			ITGA4	ITGA4	NONE	426	1
2_MACS_peak_15775_lociStitched	chr2	204568208	204583802	2	11041	26926.1598	427	1	CD28		CD28	CD28	0.7434	427	1
3_MACS_peak_14144_lociStitched	chr2	20615188	20630109	3	11257	25331.3817	428	1		RHOB	RHOB	RHOB	0.346	428	1
4_MACS_peak_136_lociStitched	chr1	9334982	9357241	4	11726	21203.9234	429	1	SPSB1	H6PD	SPSB1	H6PD	0.3056	429	1
4_MACS_peak_16694_lociStitched	chr20	46114628	46136875	4	11491	23168.0258	431	1	NCOA3		NCOA3	NCOA3	0.1874	431	1
4_MACS_peak_5468_lociStitched	chr12	8462965	8476108	4	11492	23148.7659	432	1			LOC389634	LOC389634	NONE	432	1
3_MACS_peak_19325_lociStitched	chr3	156528575	156545487	3	11370	23905.112	433	1	LEKR1,PA2G4P4		LEKR1	LEKR1	0.1106	433	1
7_MACS_peak_10089_lociStitched	chr16	67191627	67218331	7	11857	18775.5824	434	1	FBXL8,HSF4,NOL3,TRADD,KIAA0895L,EXOC3L	C16orf70,E2F4,ELMO3,TMEM208,B3GNT9,MIR328,LRRC29	NOL3	NOL3	0.6492	434	1
2_MACS_peak_29264_lociStitched	chrX	106915808	106931201	2	11319	23648.2659	435	1		PRPS1,TSC22D3	TSC22D3	TSC22D3	0.7521	435	1
4_MACS_peak_16991_lociStitched	chr21	19147202	19167086	4	11786	18794.3568	436	1	C21orf91		C21orf91	C21orf91	0.4669	436	1
5_MACS_peak_29577_lociStitched	chrX	153595868	153608712	5	9068	36330.5384	437	1	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	2.0846	437	1
4_MACS_peak_543_lociStitched	chr1	31215204	31232661	4	11539	21109.0044	438	1	LAPTM5	LOC100129196,MATN1	LAPTM5	LAPTM5	0.6584	438	1
2_MACS_peak_8341_lociStitched	chr15	31367529	31379160	2	10602	28230.7632	439	1	TRPM1	MIR211	MIR211	MIR211	0.1107	439	1
2_MACS_peak_16512_lociStitched	chr20	35088874	35101934	2	11066	24872.77	440	1	DLGAP4		DLGAP4	DLGAP4	0.3162	440	1
2_MACS_peak_22976_lociStitched	chr6	26020976	26034752	2	10945	25770.7632	441	1	HIST1H3A,HIST1H4A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H1A,HIST1H2BB,HIST1H1C	HIST1H4B	HIST1H4B	1.4971	441	1
3_MACS_peak_11745_lociStitched	chr17	73859855	73875884	3	9387	34651.4922	442	1	TRIM47	UNC13D,WBP2,TRIM65,MRPL38	TRIM47	TRIM47	2.0255	442	1
1_MACS_peak_1962_lociStitched	chr1	167595863	167602718	1	6856	43618.365	443	1	RCSD1		RCSD1	RCSD1	0.7174	443	1
1_MACS_peak_8814_lociStitched	chr15	69081398	69092302	1	10905	25611.3152	445	1	ANP32A	MIR548H4,MIR4312,C15orf28	MIR4312	MIR4312	0.83	445	1
2_MACS_peak_22360_lociStitched	chr5	148204855	148216211	2	11322	22266.8448	446	1	ADRB2		ADRB2	ADRB2	1.237	446	1
2_MACS_peak_11776_lociStitched	chr17	74486276	74498744	2	10635	27434.5872	447	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	RHBDF2	1.0991	447	1
3_MACS_peak_26245_lociStitched	chr8	29622020	29637693	3	9997	31179.8662	448	1		C8orf75	C8orf75	C8orf75	0.3194	448	1
3_MACS_peak_24069_lociStitched	chr6	135187262	135204196	3	10790	26069.893	449	1			ALDH8A1	ALDH8A1	NONE	449	1
2_MACS_peak_27655_lociStitched	chr9	73024878	73036929	2	9501	33374.0394	450	1	KLF9		KLF9	KLF9	0.6337	450	1
4_MACS_peak_17413_lociStitched	chr22	23152662	23168500	4	10728	26039.2558	451	1	MIR650		MIR650	MIR650	2.144	451	1
6_MACS_peak_4717_lociStitched	chr11	66861644	66889228	6	11517	19223.2896	452	1	KDM2A	RHOD	KDM2A	RHOD	0.1911	452	1
1_MACS_peak_28208_lociStitched	chr9	127046504	127056575	1	10072	30015.6084	453	1	NEK6		NEK6	NEK6	0.4553	453	1
3_MACS_peak_23309_lociStitched	chr6	37271881	37286553	3	10835	24936.5312	454	1	TBC1D22B	RNF8,TMEM217	RNF8	TMEM217	0.1265	454	1
5_MACS_peak_22563_lociStitched	chr5	173247157	173268345	5	11342	20641.3496	455	1		CPEB4	CPEB4	CPEB4	0.7014	455	1
4_MACS_peak_17775_lociStitched	chr22	39910714	39929590	4	10693	25854.4572	456	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	1.2401	456	1
2_MACS_peak_24190_lociStitched	chr6	144383457	144400255	2	10834	24600.671	457	1	PLAGL1	SF3B5	PLAGL1	SF3B5	0.5165	457	1
4_MACS_peak_24321_lociStitched	chr6	160389118	160405241	4	11606	17506.3534	458	1	IGF2R		IGF2R	IGF2R	0.1933	458	1
4_MACS_peak_24072_lociStitched	chr6	135322302	135343899	4	11290	20497.7127	459	1	HBS1L	MIR3662,HBS1L	MIR3662	HBS1L	0.3048	459	1
2_MACS_peak_28399_lociStitched	chr9	134543729	134555937	2	9509	32401.2528	460	1	RAPGEF1		RAPGEF1	RAPGEF1	0.462	460	1
2_MACS_peak_16903_lociStitched	chr20	61272835	61285120	2	10550	26222.3325	461	1	SLCO4A1	LOC100127888	SLCO4A1	SLCO4A1	0.7185	461	1
4_MACS_peak_12315_lociStitched	chr18	47057181	47075592	4	11310	20062.4667	462	1		MIR1539,LIPG,C18orf32,U58,SNORD58C,SNORD58A,RPL17-C18ORF32,SNORD58B,RPL17	LIPG	U58	0.9051	462	1
1_MACS_peak_2615_lociStitched	chr1	226308680	226317265	1	8586	36478.5235	463	1			ACBD3	ACBD3	NONE	463	1
2_MACS_peak_10551_lociStitched	chr17	4268015	4281248	2	10913	23233.1781	465	1	UBE2G1		UBE2G1	UBE2G1	0.1746	465	1
3_MACS_peak_13329_lociStitched	chr19	35695265	35708410	3	10929	22701.415	467	1		FXYD5,LSR,FAM187B	FAM187B	LSR	0.7767	467	1
2_MACS_peak_16766_lociStitched	chr20	50015874	50032638	2	10833	23313.6948	468	1	NFATC2	MIR3194	MIR3194	MIR3194	0.0715	468	1
5_MACS_peak_15663_lociStitched	chr2	197024023	197048110	5	11440	17605.1883	469	1	STK17B		STK17B	STK17B	0.3719	469	1
3_MACS_peak_14072_lociStitched	chr2	11636958	11648737	3	10767	23746.464	470	1		GREB1,E2F6	GREB1	E2F6	0.1875	470	1
3_MACS_peak_19251_lociStitched	chr3	148705111	148723149	3	11254	19444.964	471	1	GYG1		GYG1	GYG1	0.4727	471	1
4_MACS_peak_11794_lociStitched	chr17	75078973	75093343	4	11365	18290.136	472	1	C17orf86,SCARNA16	SEC14L1	SCARNA16	SCARNA16	1.2693	472	1
2_MACS_peak_20433_lociStitched	chr4	87854879	87870222	2	10237	27359.6376	473	1	AFF1	C4orf36	AFF1	AFF1	0.4167	473	1
2_MACS_peak_15341_lociStitched	chr2	153913868	153929386	2	10802	23312.6914	474	1			ARL6IP6	ARL6IP6	NONE	474	1
2_MACS_peak_17498_lociStitched	chr22	26922458	26933476	2	10882	22629.8702	475	1	TPST2	SRRD,HPS4,TFIP11,MIR548J	TFIP11	MIR548J	1.2836	475	1
3_MACS_peak_21103_lociStitched	chr4	185368487	185383913	3	11413	17540.9046	476	1	IRF2		IRF2	IRF2	1.5591	476	1
1_MACS_peak_21821_lociStitched	chr5	81145857	81154883	1	9027	33746.4088	477	1			SSBP2	SSBP2	NONE	477	1
2_MACS_peak_20858_lociStitched	chr4	148645356	148657783	2	9170	32947.7051	478	1	ARHGAP10	PRMT10	ARHGAP10	ARHGAP10	0.2038	478	1
2_MACS_peak_10583_lociStitched	chr17	6063488	6074746	2	10621	24319.5316	479	1			WSCD1	WSCD1	NONE	479	1
4_MACS_peak_5529_lociStitched	chr12	11973422	11990601	4	11389	17283.7919	480	1	ETV6		ETV6	ETV6	0.2944	480	1
2_MACS_peak_25877_lociStitched	chr7	150008777	150021772	2	9126	32989.107	481	1	LRRC61,ACTR3C	C7orf29,REPIN1,ACTR3C,RARRES2	LRRC61	REPIN1	3.1421	481	1
2_MACS_peak_14016_lociStitched	chr2	8653733	8666923	2	10862	22171.071	482	1			ID2	ID2	NONE	482	1
1_MACS_peak_20593_lociStitched	chr4	111113199	111120897	1	7699	38664.7446	483	1	ELOVL6		ELOVL6	ELOVL6	0.4837	483	1
3_MACS_peak_27827_lociStitched	chr9	93912635	93929737	3	10488	24756.8552	484	1			LOC100129316	LOC100129316	NONE	484	1
5_MACS_peak_24712_lociStitched	chr7	32766659	32786714	5	11249	17965.269	486	1	LOC441208,MIR550A2	LOC401321,DPY19L1P1	MIR550A2	MIR550A2	1.2237	486	1
1_MACS_peak_26618_lociStitched	chr8	80631488	80640620	1	9133	32351.9364	487	1		HEY1	HEY1	HEY1	0.9484	487	1
5_MACS_peak_592_lociStitched	chr1	32713205	32740408	5	11010	19964.2817	488	1	FAM167B,LCK	CCDC28B,IQCC,DCDC2B,EIF3I,HDAC1,C1orf91,MTMR9LP	LCK	LCK	0.4825	488	1
3_MACS_peak_10287_lociStitched	chr16	81457682	81469179	3	9036	32784.8452	489	1		CMIP	CMIP	CMIP	0.4081	489	1
2_MACS_peak_19931_lociStitched	chr4	12694100	12705412	2	10339	25274.4016	491	1			HSP90AB2P	HSP90AB2P	NONE	491	1
4_MACS_peak_28459_lociStitched	chr9	137282106	137300051	4	10409	24767.689	492	1	RXRA		RXRA	RXRA	0.3869	492	1
2_MACS_peak_29582_lociStitched	chrX	153615502	153628769	2	7877	37492.542	493	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	DNASE1L1	1.8478	493	1
1_MACS_peak_24118_lociStitched	chr6	138186903	138196007	1	9105	32265.4864	494	1	TNFAIP3		TNFAIP3	TNFAIP3	1.3676	494	1
4_MACS_peak_28274_lociStitched	chr9	130660952	130680382	4	10350	24889.83	495	1	ST6GALNAC6,ST6GALNAC4	ENG,AK1,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	ST6GALNAC4	1.238	495	1
2_MACS_peak_11360_lociStitched	chr17	46124109	46135330	2	10512	23460.8668	497	1	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	1.0797	497	1
2_MACS_peak_10744_lociStitched	chr17	17584108	17598951	2	8922	32854.9805	498	1	RAI1		RAI1	RAI1	0.4096	498	1
2_MACS_peak_17257_lociStitched	chr21	46521751	46534510	2	11022	19019.8413	499	1	ADARB1	C21orf122	ADARB1	C21orf122	0.332	499	1
2_MACS_peak_23820_lociStitched	chr6	106585212	106596073	2	9808	28160.4008	500	1		PRDM1	PRDM1	PRDM1	2.597	500	1
2_MACS_peak_27468_lociStitched	chr9	33445132	33459903	2	10613	22511.004	501	1	AQP3	AQP7,NOL6	AQP3	AQP3	0.4929	501	1
2_MACS_peak_9212_lociStitched	chr15	93422955	93432237	2	9246	31103.0538	502	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	1.9888	502	1
2_MACS_peak_2400_lociStitched	chr1	206955367	206968861	2	11032	18368.0328	504	1		IL19,IL10	IL19	IL10	0.7893	504	1
4_MACS_peak_27979_lociStitched	chr9	104187620	104212070	4	10872	19819.17	505	1	ALDOB	ZNF189,BAAT,MRPL50,C9orf125	ALDOB	ALDOB	0.6854	505	1
3_MACS_peak_23147_lociStitched	chr6	31696709	31709037	3	9128	31427.7704	506	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	CLIC1	2.0067	506	1
2_MACS_peak_8996_lociStitched	chr15	78831923	78846780	2	8995	32068.8345	507	1	PSMA4	AGPHD1,CHRNA5	PSMA4	PSMA4	1.7314	507	1
2_MACS_peak_11908_lociStitched	chr17	78873092	78886107	2	9327	30349.6785	508	1	RPTOR		CHMP6	CHMP6	NONE	508	1
3_MACS_peak_8345_lociStitched	chr15	31519400	31530799	3	10016	26275.8349	509	1			KLF13	KLF13	1.138	509	1
1_MACS_peak_20832_lociStitched	chr4	144273049	144283578	1	10530	22528.9013	510	1	GAB1		GAB1	GAB1	0.3718	510	1
4_MACS_peak_13673_lociStitched	chr19	48824456	48837822	4	9376	29927.8106	511	1	EMP3,TMEM143	ZNF114,SYNGR4,CCDC114	EMP3	EMP3	2.0114	511	1
3_MACS_peak_11936_lociStitched	chr17	79868342	79886801	3	8709	33113.6001	512	1	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,P4HB,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	ARHGDIA	0.9929	512	1
2_MACS_peak_13026_lociStitched	chr19	13948801	13959343	2	9501	29028.4512	513	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	MIR23A	1.4028	513	1
2_MACS_peak_21792_lociStitched	chr5	78523035	78535329	2	10053	25630.5312	514	1	JMY		JMY	JMY	0.2656	514	1
4_MACS_peak_22559_lociStitched	chr5	173209073	173222865	4	10997	17456.5344	515	1			CPEB4	CPEB4	0.7014	515	1
1_MACS_peak_2121_lociStitched	chr1	183876716	183885922	1	9207	30368.7528	516	1	RGL1		GLT25D2	GLT25D2	NONE	516	1
2_MACS_peak_10273_lociStitched	chr16	80612776	80626483	2	10172	24509.4867	517	1		DYNLRB2	DYNLRB2	DYNLRB2	0.1892	517	1
3_MACS_peak_6134_lociStitched	chr12	67827082	67847335	3	10992	17251.5054	518	1			CAND1	CAND1	NONE	518	1
5_MACS_peak_23207_lociStitched	chr6	33376922	33399521	5	10832	18854.3457	520	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	SYNGAP1	SYNGAP1	0.379	520	1
1_MACS_peak_16681_lociStitched	chr20	45522426	45530607	1	8182	34873.9668	521	1	EYA2		EYA2	EYA2	0.1955	521	1
5_MACS_peak_9866_lociStitched	chr16	30562505	30584248	5	10637	20566.7037	522	1	ZNF764,ZNF688	ZNF768,ZNF747,ZNF785,ZNF689	ZNF764	ZNF747	1.2457	522	1
4_MACS_peak_9292_lociStitched	chr15	101782254	101806717	4	10582	20840.0297	524	1	CHSY1	SELS,SNRPA1	CHSY1	CHSY1	0.6017	524	1
