#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuper
2_MACS_peak_22360_lociStitched	chr5	148204855	148216211	2	11322	22266.8448	611	1
3_MACS_peak_28053_lociStitched	chr9	112674878	112683246	3	7846	22237.1232	612	1
4_MACS_peak_16616_lociStitched	chr20	43103859	43124810	4	12071	22218.5355	613	1
2_MACS_peak_24869_lociStitched	chr7	47514344	47522875	2	7852	22193.3965	614	1
2_MACS_peak_14086_lociStitched	chr2	13659951	13672832	2	7207	22181.082	615	1
2_MACS_peak_14016_lociStitched	chr2	8653733	8666923	2	10862	22171.071	616	1
2_MACS_peak_2875_lociStitched	chr10	3824089	3828596	2	4359	22151.905	617	1
1_MACS_peak_7294_lociStitched	chr13	114829063	114835163	1	6101	22136.29	618	1
2_MACS_peak_27101_lociStitched	chr8	134508385	134521144	2	11932	22130.4855	619	1
4_MACS_peak_4760_lociStitched	chr11	67761440	67778531	4	11875	22098.663	620	1
1_MACS_peak_26828_lociStitched	chr8	103540431	103550307	1	9877	22085.6988	621	1
2_MACS_peak_28329_lociStitched	chr9	131935892	131941195	2	5285	22038.2074	622	1
4_MACS_peak_29114_lociStitched	chrX	70315183	70339353	4	10179	22009.202	623	1
1_MACS_peak_21206_lociStitched	chr5	1004199	1011836	1	7638	22001.4333	624	1
2_MACS_peak_28498_lociStitched	chr9	139775161	139782458	2	6365	22000.455	625	1
1_MACS_peak_5492_lociStitched	chr12	9799247	9805087	1	5841	21999.864	626	1
1_MACS_peak_19946_lociStitched	chr4	15002450	15008836	1	6387	21978.6962	627	1
1_MACS_peak_27093_lociStitched	chr8	134244093	134249593	1	5501	21970.85	628	1
3_MACS_peak_17510_lociStitched	chr22	27052803	27070547	3	10241	21926.2608	629	1
1_MACS_peak_16843_lociStitched	chr20	56191282	56197722	1	6441	21925.624	630	1
1_MACS_peak_7576_lociStitched	chr14	50527157	50535658	1	8502	21887.5247	631	1
3_MACS_peak_20143_lociStitched	chr4	54553729	54572884	3	9208	21857.7705	632	1
3_MACS_peak_520_lociStitched	chr1	28831596	28846332	3	10146	21825.4896	633	1
3_MACS_peak_6014_lociStitched	chr12	56509150	56523907	3	9131	21822.6516	634	1
4_MACS_peak_579_lociStitched	chr1	32468824	32485724	4	9121	21790.86	635	1
1_MACS_peak_822_lociStitched	chr1	44295753	44303764	1	8012	21768.2903	636	1
1_MACS_peak_19936_lociStitched	chr4	13477037	13487167	1	10131	21749.11	637	1
2_MACS_peak_5881_lociStitched	chr12	50497148	50507198	2	6122	21724.08	638	1
3_MACS_peak_11972_lociStitched	chr17	80405969	80423844	3	8249	21705.6125	639	1
1_MACS_peak_5350_lociStitched	chr12	1530246	1536532	1	6287	21696.7576	640	1
3_MACS_peak_5733_lociStitched	chr12	32651564	32667193	3	10389	21696.1778	641	1
1_MACS_peak_13262_lociStitched	chr19	29120213	29126432	1	6220	21669.4836	642	1
1_MACS_peak_3565_lociStitched	chr10	89620145	89630508	1	10364	21644.1618	643	1
1_MACS_peak_11543_lociStitched	chr17	57860461	57866599	1	6139	21612.5118	644	1
3_MACS_peak_17641_lociStitched	chr22	36778323	36785101	3	6667	21575.0518	645	1
2_MACS_peak_28322_lociStitched	chr9	131782184	131790655	2	7561	21568.8602	646	1
2_MACS_peak_13695_lociStitched	chr19	49135609	49150676	2	9347	21568.4105	647	1
2_MACS_peak_10297_lociStitched	chr16	81740285	81753033	2	8225	21518.624	648	1
1_MACS_peak_16040_lociStitched	chr2	234873161	234878724	1	5564	21504.3328	649	1
1_MACS_peak_10258_lociStitched	chr16	79628701	79636875	1	8175	21473.098	650	1
1_MACS_peak_25002_lociStitched	chr7	70158323	70166606	1	8284	21462.0813	651	1
1_MACS_peak_1948_lociStitched	chr1	167188136	167192535	1	4400	21458.7619	652	1
1_MACS_peak_21607_lociStitched	chr5	56466841	56473520	1	6680	21432.911	653	1
2_MACS_peak_11967_lociStitched	chr17	80324727	80331274	2	6246	21405.4165	654	1
2_MACS_peak_2068_lociStitched	chr1	179846240	179853508	2	4594	21388.9972	655	1
1_MACS_peak_14844_lociStitched	chr2	86219654	86228519	1	8866	21340.7145	656	1
3_MACS_peak_7354_lociStitched	chr14	23066121	23084549	3	12939	21308.2964	657	1
1_MACS_peak_11646_lociStitched	chr17	65642514	65649244	1	6731	21271.511	658	1
2_MACS_peak_10184_lociStitched	chr16	70460705	70473949	2	10063	21214.2392	659	1
4_MACS_peak_136_lociStitched	chr1	9334982	9357241	4	11726	21203.9234	660	1
1_MACS_peak_27831_lociStitched	chr9	93952690	93957186	1	4497	21203.5856	661	1
2_MACS_peak_5710_lociStitched	chr12	31900692	31911016	2	8324	21203.4312	662	1
2_MACS_peak_12633_lociStitched	chr19	1647648	1653895	2	6208	21201.0686	663	1
1_MACS_peak_26570_lociStitched	chr8	72267383	72276268	1	8886	21181.84	664	1
1_MACS_peak_27144_lociStitched	chr8	142424082	142430448	1	6367	21173.316	665	1
1_MACS_peak_1938_lociStitched	chr1	165795983	165799557	1	3575	21135.9212	666	1
4_MACS_peak_403_lociStitched	chr1	25558157	25574997	4	9554	21134.2	667	1
2_MACS_peak_17482_lociStitched	chr22	24996901	25005862	2	7954	21129.1419	668	1
3_MACS_peak_1609_lociStitched	chr1	150945411	150955851	3	8778	21126.384	669	1
1_MACS_peak_5906_lociStitched	chr12	51711734	51722099	1	10366	21115.578	670	1
4_MACS_peak_543_lociStitched	chr1	31215204	31232661	4	11539	21109.0044	671	1
9_MACS_peak_17289_lociStitched	chr22	17082284	17110998	9	13410	21093.3044	672	1
2_MACS_peak_17757_lociStitched	chr22	39539767	39549573	2	9752	21066.2298	673	1
1_MACS_peak_2523_lociStitched	chr1	218336051	218344908	1	8858	21028.2894	674	1
3_MACS_peak_24413_lociStitched	chr7	2438576	2448189	3	8720	21026.5149	675	1
3_MACS_peak_19335_lociStitched	chr3	156845793	156861889	3	10010	21005.28	676	1
4_MACS_peak_5523_lociStitched	chr12	11902252	11916893	4	12039	20999.5863	677	1
2_MACS_peak_13579_lociStitched	chr19	45633607	45643586	2	7609	20985.837	678	1
5_MACS_peak_12614_lociStitched	chr19	1258508	1277213	5	9309	20973.9165	679	1
1_MACS_peak_16743_lociStitched	chr20	48499037	48506256	1	7220	20971.195	680	1
2_MACS_peak_9759_lociStitched	chr16	27209072	27218373	2	7604	20957.0132	681	1
3_MACS_peak_2176_lociStitched	chr1	187000232	187012507	3	8476	20954.6525	682	1
1_MACS_peak_1745_lociStitched	chr1	155277021	155280846	1	3826	20947.995	683	1
1_MACS_peak_29567_lociStitched	chrX	153283270	153286913	1	3644	20942.5141	684	1
3_MACS_peak_16583_lociStitched	chr20	40710064	40727328	3	10561	20922.2416	685	1
3_MACS_peak_4992_lociStitched	chr11	98960848	98971415	3	10404	20907.8662	686	1
3_MACS_peak_5149_lociStitched	chr11	118888026	118901686	3	10563	20883.408	687	1
2_MACS_peak_15889_lociStitched	chr2	219081117	219096144	2	10423	20852.9679	688	1
4_MACS_peak_9292_lociStitched	chr15	101782254	101806717	4	10582	20840.0297	689	1
1_MACS_peak_1683_lociStitched	chr1	154191124	154194992	1	3869	20838.85	690	1
3_MACS_peak_21550_lociStitched	chr5	54031463	54049912	3	7909	20830.7659	691	1
1_MACS_peak_20437_lociStitched	chr4	87924892	87930414	1	5523	20821.8054	692	1
2_MACS_peak_22981_lociStitched	chr6	26121584	26127646	2	6052	20820.5452	693	1
5_MACS_peak_20722_lociStitched	chr4	129473378	129497028	5	9883	20781.255	694	1
2_MACS_peak_1736_lociStitched	chr1	155157455	155165574	2	5466	20775.7091	695	1
1_MACS_peak_1849_lociStitched	chr1	160229614	160233922	1	4309	20755.5132	696	1
3_MACS_peak_1673_lociStitched	chr1	153929352	153940919	3	7034	20743.1011	697	1
1_MACS_peak_26917_lociStitched	chr8	119573641	119580350	1	6710	20697.9359	698	1
1_MACS_peak_4347_lociStitched	chr11	33672817	33680041	1	7225	20690.9808	699	1
2_MACS_peak_22239_lociStitched	chr5	138720073	138730237	2	9363	20671.5432	700	1
4_MACS_peak_18767_lociStitched	chr3	97689114	97710903	4	12189	20653.7931	701	1
5_MACS_peak_22563_lociStitched	chr5	173247157	173268345	5	11342	20641.3496	702	1
2_MACS_peak_28127_lociStitched	chr9	117372538	117380566	2	6929	20640.7908	703	1
2_MACS_peak_29285_lociStitched	chrX	109552216	109562624	2	10278	20640.1048	704	1
1_MACS_peak_20776_lociStitched	chr4	140096544	140100571	1	4028	20619.4481	705	1
4_MACS_peak_86_lociStitched	chr1	6660245	6675171	4	9223	20618.7764	706	1
1_MACS_peak_19150_lociStitched	chr3	135910224	135917503	1	7280	20611.9443	707	1
2_MACS_peak_25332_lociStitched	chr7	100025438	100034933	2	5639	20602.251	708	1
1_MACS_peak_19657_lociStitched	chr3	192606844	192619090	1	12247	20573.28	709	1
5_MACS_peak_9866_lociStitched	chr16	30562505	30584248	5	10637	20566.7037	710	1
5_MACS_peak_28063_lociStitched	chr9	112904316	112925165	5	13348	20546.6895	711	1
3_MACS_peak_11768_lociStitched	chr17	74257576	74269184	3	10247	20546.16	712	1
4_MACS_peak_27403_lociStitched	chr9	22100165	22118766	4	9943	20544.8045	713	1
3_MACS_peak_5961_lociStitched	chr12	53763401	53776339	3	8201	20510.6114	714	1
4_MACS_peak_24072_lociStitched	chr6	135322302	135343899	4	11290	20497.7127	715	1
1_MACS_peak_20272_lociStitched	chr4	74676970	74684501	1	7532	20484.32	716	1
1_MACS_peak_10360_lociStitched	chr16	85778843	85791521	1	12679	20482.5768	717	1
1_MACS_peak_22994_lociStitched	chr6	26269709	26275819	1	6111	20470.944	718	1
1_MACS_peak_7777_lociStitched	chr14	69257532	69264367	1	6836	20466.724	719	1
1_MACS_peak_221_lociStitched	chr1	14025753	14032454	1	6702	20450.7819	720	1
4_MACS_peak_23294_lociStitched	chr6	37015602	37031057	4	9983	20442.3285	721	1
2_MACS_peak_4476_lociStitched	chr11	58340134	58348239	2	8063	20417.3055	722	1
1_MACS_peak_2803_lociStitched	chr1	244996094	245000584	1	4491	20413.785	723	1
5_MACS_peak_16488_lociStitched	chr20	34189507	34208145	5	13111	20410.4738	724	1
4_MACS_peak_9134_lociStitched	chr15	89654476	89674449	4	14859	20410.4087	725	1
2_MACS_peak_1686_lociStitched	chr1	154369405	154380883	2	9632	20397.5538	726	1
2_MACS_peak_13765_lociStitched	chr19	50423480	50434039	2	8475	20389.429	727	1
1_MACS_peak_5987_lociStitched	chr12	54671872	54677655	1	5784	20321.462	728	1
2_MACS_peak_26248_lociStitched	chr8	29653719	29664529	2	8013	20303.342	729	1
1_MACS_peak_15492_lociStitched	chr2	175457245	175463601	1	6357	20259.1144	730	1
2_MACS_peak_1967_lociStitched	chr1	167903612	167907759	2	4133	20244.8246	731	1
1_MACS_peak_19277_lociStitched	chr3	150477545	150485729	1	8185	20239.8504	732	1
1_MACS_peak_2806_lociStitched	chr1	245132005	245136086	1	4082	20228.7008	733	1
2_MACS_peak_5261_lociStitched	chr11	128337460	128354719	2	12557	20227.548	734	1
4_MACS_peak_8832_lociStitched	chr15	70387356	70396489	4	8941	20216.8088	735	1
2_MACS_peak_19486_lociStitched	chr3	177068655	177079507	2	7865	20215.1056	736	1
2_MACS_peak_8859_lociStitched	chr15	72518058	72530738	2	9089	20204.312	737	1
1_MACS_peak_21183_lociStitched	chr5	188136	193640	1	5505	20202.432	738	1
2_MACS_peak_21223_lociStitched	chr5	1488618	1501648	2	7863	20193.894	739	1
1_MACS_peak_24928_lociStitched	chr7	55597558	55605033	1	7476	20172.7825	740	1
2_MACS_peak_16675_lociStitched	chr20	45027133	45037169	2	8364	20149.2772	741	1
1_MACS_peak_16495_lociStitched	chr20	34328221	34332915	1	4695	20142.4234	742	1
1_MACS_peak_8018_lociStitched	chr14	91879509	91885527	1	6019	20136.228	743	1
1_MACS_peak_24719_lociStitched	chr7	32929111	32933510	1	4400	20109.5886	744	1
2_MACS_peak_25604_lociStitched	chr7	122822833	122833484	2	8222	20086.7209	745	1
5_MACS_peak_15024_lociStitched	chr2	106402528	106430227	5	14394	20081.775	746	1
1_MACS_peak_2356_lociStitched	chr1	205252062	205258644	1	6583	20071.1508	747	1
4_MACS_peak_12315_lociStitched	chr18	47057181	47075592	4	11310	20062.4667	748	1
2_MACS_peak_10986_lociStitched	chr17	33406218	33417110	2	7557	20054.3504	749	1
4_MACS_peak_26207_lociStitched	chr8	27930364	27943681	4	10277	19999.4706	750	1
2_MACS_peak_13083_lociStitched	chr19	16180601	16191330	2	6478	19997.7831	751	1
2_MACS_peak_17924_lociStitched	chr22	46447634	46455222	2	6410	19994.38	752	1
2_MACS_peak_2981_lociStitched	chr10	13382105	13392037	2	5083	19993.116	753	1
2_MACS_peak_19092_lociStitched	chr3	129892241	129901463	2	8759	19974.852	754	1
5_MACS_peak_592_lociStitched	chr1	32713205	32740408	5	11010	19964.2817	755	1
1_MACS_peak_24267_lociStitched	chr6	157097763	157104384	1	6622	19962.9771	756	1
3_MACS_peak_28476_lociStitched	chr9	138998438	139011781	3	7087	19958.4594	757	1
2_MACS_peak_10397_lociStitched	chr16	88869321	88879340	2	5586	19946.8271	758	1
4_MACS_peak_1740_lociStitched	chr1	155213713	155233002	4	6986	19929.3948	759	1
2_MACS_peak_19787_lociStitched	chr4	1794963	1805396	2	10421	19914.5104	760	1
3_MACS_peak_11897_lociStitched	chr17	78226265	78238465	3	8857	19888.44	761	1
4_MACS_peak_27979_lociStitched	chr9	104187620	104212070	4	10872	19819.17	762	1
4_MACS_peak_4813_lociStitched	chr11	71415183	71431801	4	10243	19790.3762	763	1
1_MACS_peak_9214_lociStitched	chr15	93442722	93451261	1	8540	19781.4474	764	1
2_MACS_peak_10838_lociStitched	chr17	20936604	20948088	2	7096	19781.19	765	1
1_MACS_peak_6974_lociStitched	chr13	46269270	46277900	1	8631	19773.919	766	1
3_MACS_peak_24163_lociStitched	chr6	141472874	141486962	3	9330	19758.42	767	1
3_MACS_peak_1732_lociStitched	chr1	155099406	155113467	3	6575	19737.4257	768	1
2_MACS_peak_21235_lociStitched	chr5	1791563	1802564	2	6362	19736.8941	769	1
1_MACS_peak_2462_lociStitched	chr1	211430763	211435064	1	4302	19727.3967	770	1
2_MACS_peak_29352_lociStitched	chrX	119434421	119444436	2	8816	19713.526	771	1
1_MACS_peak_22983_lociStitched	chr6	26155461	26160959	1	5499	19711.9794	772	1
2_MACS_peak_20591_lociStitched	chr4	110973739	110982690	2	8624	19679.6686	773	1
2_MACS_peak_18402_lociStitched	chr3	46454176	46466385	2	10542	19663.8154	774	1
2_MACS_peak_11928_lociStitched	chr17	79668288	79681035	2	7014	19662.2475	775	1
5_MACS_peak_22966_lociStitched	chr6	25365938	25390522	5	15136	19652.4496	776	1
5_MACS_peak_10630_lociStitched	chr17	7737037	7761836	5	12728	19648.2477	777	1
1_MACS_peak_14048_lociStitched	chr2	10259821	10265449	1	5629	19643.4084	778	1
8_MACS_peak_764_lociStitched	chr1	41818804	41848503	8	13647	19625.0992	779	1
1_MACS_peak_25224_lociStitched	chr7	90557605	90564930	1	7326	19552.6225	780	1
1_MACS_peak_23441_lociStitched	chr6	45386538	45396465	1	9928	19550.2338	781	1
2_MACS_peak_15522_lociStitched	chr2	178126350	178138161	2	6452	19512.9531	782	1
2_MACS_peak_23108_lociStitched	chr6	30582116	30586963	2	4830	19476.7001	783	1
2_MACS_peak_12679_lociStitched	chr19	2468774	2480202	2	7725	19461.884	784	1
3_MACS_peak_19251_lociStitched	chr3	148705111	148723149	3	11254	19444.964	785	1
1_MACS_peak_27668_lociStitched	chr9	74976103	74981416	1	5314	19416.3585	786	1
1_MACS_peak_11290_lociStitched	chr17	43387737	43395914	1	8178	19403.2033	787	1
1_MACS_peak_19364_lociStitched	chr3	160116256	160123576	1	7321	19388.484	788	1
3_MACS_peak_21142_lociStitched	chr4	186391447	186403537	3	6735	19354.881	789	1
2_MACS_peak_17074_lociStitched	chr21	34600651	34613138	2	8071	19351.1039	790	1
1_MACS_peak_25861_lociStitched	chr7	148821898	148825894	1	3997	19345.8348	791	1
4_MACS_peak_2669_lociStitched	chr1	228763619	228784478	4	20671	19338.3789	792	1
2_MACS_peak_29438_lociStitched	chrX	131613466	131625466	2	9486	19322.4	793	1
1_MACS_peak_4499_lociStitched	chr11	60604206	60613347	1	9142	19305.792	794	1
1_MACS_peak_14904_lociStitched	chr2	89049420	89056811	1	7392	19300.8574	795	1
2_MACS_peak_29466_lociStitched	chrX	135207756	135215703	2	7802	19296.1107	796	1
1_MACS_peak_21889_lociStitched	chr5	90674579	90680917	1	6339	19284.6326	797	1
2_MACS_peak_26627_lociStitched	chr8	81003585	81017322	2	9612	19262.0214	798	1
2_MACS_peak_27783_lociStitched	chr9	91947566	91958665	2	9797	19237.8967	799	1
2_MACS_peak_25733_lociStitched	chr7	134670684	134682796	2	9094	19229.0112	800	1
6_MACS_peak_4717_lociStitched	chr11	66861644	66889228	6	11517	19223.2896	801	1
1_MACS_peak_18900_lociStitched	chr3	112176705	112185185	1	8481	19196.176	802	1
1_MACS_peak_27839_lociStitched	chr9	94569707	94576076	1	6370	19194.8922	803	1
3_MACS_peak_17986_lociStitched	chr22	50352955	50364850	3	8296	19169.982	804	1
4_MACS_peak_11443_lociStitched	chr17	49020349	49038586	4	9190	19154.3211	805	1
1_MACS_peak_11486_lociStitched	chr17	55431370	55437952	1	6583	19140.456	806	1
2_MACS_peak_15608_lociStitched	chr2	188726957	188735982	2	7257	19129.39	807	1
1_MACS_peak_13632_lociStitched	chr19	47286731	47292730	1	6000	19097.2166	808	1
2_MACS_peak_13872_lociStitched	chr19	56109931	56118241	2	5257	19079.76	809	1
2_MACS_peak_14391_lociStitched	chr2	43558051	43570926	2	9452	19074.3125	810	1
2_MACS_peak_1775_lociStitched	chr1	156115124	156129518	2	14392	19059.0954	811	1
2_MACS_peak_6017_lociStitched	chr12	56544528	56553817	2	5660	19043.3789	812	1
2_MACS_peak_27789_lociStitched	chr9	92110967	92118937	2	6314	19039.533	813	1
2_MACS_peak_6399_lociStitched	chr12	104318671	104326959	2	7499	19035.8784	814	1
1_MACS_peak_20390_lociStitched	chr4	83348982	83352811	1	3830	19029.7471	815	1
1_MACS_peak_13997_lociStitched	chr2	5834257	5842315	1	8059	19024.938	816	1
2_MACS_peak_17257_lociStitched	chr21	46521751	46534510	2	11022	19019.8413	817	1
1_MACS_peak_3060_lociStitched	chr10	22539194	22548030	1	8837	19008.0032	818	1
1_MACS_peak_2051_lociStitched	chr1	178573447	178577665	1	4219	18997.0284	819	1
2_MACS_peak_18880_lociStitched	chr3	111392593	111403979	2	9595	18980.462	820	1
1_MACS_peak_7986_lociStitched	chr14	90498923	90504561	1	5639	18962.8492	821	1
2_MACS_peak_16445_lociStitched	chr20	32445041	32452632	2	7427	18943.3405	822	1
2_MACS_peak_13475_lociStitched	chr19	41767820	41772045	2	4206	18943.21	823	1
4_MACS_peak_25122_lociStitched	chr7	75931087	75949253	4	8448	18941.6882	824	1
5_MACS_peak_13715_lociStitched	chr19	49457224	49483328	5	10584	18941.0624	825	1
2_MACS_peak_41_lociStitched	chr1	1668696	1678750	2	5547	18926.655	826	1
2_MACS_peak_23153_lociStitched	chr6	31755724	31764588	2	6407	18912.2304	827	1
4_MACS_peak_24924_lociStitched	chr7	55565014	55585598	4	14688	18891.9952	828	1
4_MACS_peak_22927_lociStitched	chr6	20200553	20219100	4	13013	18878.9913	829	1
2_MACS_peak_19136_lociStitched	chr3	133290593	133297689	2	6864	18873.2312	830	1
5_MACS_peak_23207_lociStitched	chr6	33376922	33399521	5	10832	18854.3457	831	1
2_MACS_peak_1790_lociStitched	chr1	156560384	156572257	2	6569	18853.1367	832	1
2_MACS_peak_5939_lociStitched	chr12	53392565	53402027	2	5866	18846.4116	833	1
2_MACS_peak_1964_lociStitched	chr1	167682545	167692332	2	6349	18845.8472	834	1
2_MACS_peak_15984_lociStitched	chr2	231524815	231536954	2	8202	18821.5195	835	1
2_MACS_peak_22146_lociStitched	chr5	131790892	131804037	2	10620	18815.753	836	1
1_MACS_peak_1767_lociStitched	chr1	156022275	156025623	1	3349	18799.6896	837	1
1_MACS_peak_260_lociStitched	chr1	16338404	16344295	1	5892	18798.7701	838	1
2_MACS_peak_23304_lociStitched	chr6	37135935	37141174	2	5026	18795.4364	839	1
4_MACS_peak_16991_lociStitched	chr21	19147202	19167086	4	11786	18794.3568	840	1
1_MACS_peak_3232_lociStitched	chr10	45467916	45476953	1	9038	18794.2489	841	1
1_MACS_peak_2273_lociStitched	chr1	200985645	200992995	1	7351	18790.275	842	1
1_MACS_peak_19826_lociStitched	chr4	3238102	3243032	1	4931	18785.272	843	1
7_MACS_peak_10089_lociStitched	chr16	67191627	67218331	7	11857	18775.5824	844	1
2_MACS_peak_15493_lociStitched	chr2	175470043	175482136	2	9113	18750.1965	845	1
2_MACS_peak_29378_lociStitched	chrX	123092857	123097771	2	4842	18729.2196	846	1
2_MACS_peak_25163_lociStitched	chr7	78114280	78128261	2	13533	18666.0331	847	1
1_MACS_peak_17504_lociStitched	chr22	26984451	26993306	1	8856	18650.401	848	1
4_MACS_peak_2168_lociStitched	chr1	186720442	186742523	4	13360	18647.4045	849	1
3_MACS_peak_5971_lociStitched	chr12	53881453	53896232	3	6387	18640.7527	850	1
1_MACS_peak_11300_lociStitched	chr17	43660344	43664534	1	4191	18625.388	851	1
1_MACS_peak_25003_lociStitched	chr7	70226533	70231900	1	5368	18600.9486	852	1
4_MACS_peak_28487_lociStitched	chr9	139580784	139598669	4	10792	18591.4575	853	1
1_MACS_peak_22593_lociStitched	chr5	175618899	175627458	1	8560	18586.7244	854	1
3_MACS_peak_19782_lociStitched	chr4	1712694	1725273	3	7395	18584.2146	855	1
1_MACS_peak_1859_lociStitched	chr1	160708108	160714523	1	6416	18583.6135	856	1
3_MACS_peak_13739_lociStitched	chr19	49989937	50000920	3	5878	18575.5479	857	1
2_MACS_peak_2010_lociStitched	chr1	173831577	173840341	2	8126	18575.298	858	1
2_MACS_peak_16113_lociStitched	chr2	241499026	241509722	2	9033	18570.3952	859	1
3_MACS_peak_18783_lociStitched	chr3	98480203	98495581	3	12450	18547.4058	860	1
2_MACS_peak_13358_lociStitched	chr19	36626754	36632894	2	5008	18544.642	861	1
3_MACS_peak_10475_lociStitched	chr17	1293779	1304500	3	7378	18543.0416	862	1
1_MACS_peak_9836_lociStitched	chr16	30074598	30078793	1	4196	18527.2175	863	1
1_MACS_peak_11112_lociStitched	chr17	38277191	38281290	1	4100	18511.4939	864	1
2_MACS_peak_20494_lociStitched	chr4	99578365	99586387	2	6498	18510.765	865	1
1_MACS_peak_8439_lociStitched	chr15	40615279	40623156	1	7878	18486.5313	866	1
1_MACS_peak_11064_lociStitched	chr17	37052157	37056553	1	4397	18471.5524	867	1
2_MACS_peak_11492_lociStitched	chr17	55552001	55565781	2	10078	18463.822	868	1
2_MACS_peak_22625_lociStitched	chr5	176852394	176860168	2	7551	18457.8082	869	1
2_MACS_peak_5258_lociStitched	chr11	128274302	128286663	2	9982	18457.4452	870	1
2_MACS_peak_13646_lociStitched	chr19	47728427	47735024	2	6414	18439.9344	871	1
1_MACS_peak_10896_lociStitched	chr17	27275501	27280245	1	4745	18438.5048	872	1
1_MACS_peak_14291_lociStitched	chr2	33699506	33706019	1	6514	18437.0004	873	1
1_MACS_peak_24151_lociStitched	chr6	139690381	139697871	1	7491	18432.89	874	1
4_MACS_peak_1600_lociStitched	chr1	150582842	150603125	4	10287	18388.5678	875	1
2_MACS_peak_2400_lociStitched	chr1	206955367	206968861	2	11032	18368.0328	876	1
3_MACS_peak_15641_lociStitched	chr2	191877702	191886791	3	7637	18338.8753	877	1
2_MACS_peak_20394_lociStitched	chr4	83810733	83823244	2	6584	18316.104	878	1
7_MACS_peak_4584_lociStitched	chr11	63992993	64019631	7	13283	18305.6336	879	1
1_MACS_peak_104_lociStitched	chr1	7461883	7471145	1	9263	18293.3762	880	1
4_MACS_peak_11794_lociStitched	chr17	75078973	75093343	4	11365	18290.136	881	1
1_MACS_peak_20520_lociStitched	chr4	103421322	103425433	1	4112	18284.0836	882	1
1_MACS_peak_2804_lociStitched	chr1	245024031	245028674	1	4644	18280.4196	883	1
1_MACS_peak_3120_lociStitched	chr10	28820507	28824018	1	3512	18268.7863	884	1
1_MACS_peak_2050_lociStitched	chr1	178546490	178552354	1	5865	18264.0144	885	1
1_MACS_peak_28126_lociStitched	chr9	117349074	117356173	1	7100	18245.8498	886	1
3_MACS_peak_8452_lociStitched	chr15	41023109	41038894	3	8004	18233.2535	887	1
3_MACS_peak_23175_lociStitched	chr6	32156550	32164738	3	7030	18226.488	888	1
3_MACS_peak_8905_lociStitched	chr15	74831763	74846189	3	10637	18218.5954	889	1
4_MACS_peak_8227_lociStitched	chr14	105526592	105542954	4	9776	18217.4508	890	1
3_MACS_peak_9761_lociStitched	chr16	27236033	27246513	3	7410	18201.664	891	1
4_MACS_peak_15731_lociStitched	chr2	202083784	202101788	4	12128	18167.8364	892	1
2_MACS_peak_5310_lociStitched	chr11	132216001	132231447	2	10554	18164.496	893	1
1_MACS_peak_6393_lociStitched	chr12	102870413	102879545	1	9133	18159.8952	894	1
1_MACS_peak_28827_lociStitched	chrX	40032199	40037103	1	4905	18150.1944	895	1
1_MACS_peak_5716_lociStitched	chr12	32047334	32051833	1	4500	18147.1664	896	1
2_MACS_peak_10379_lociStitched	chr16	87983853	87991385	2	5343	18143.8348	897	1
2_MACS_peak_20523_lociStitched	chr4	103532621	103543251	2	9398	18112.457	898	1
2_MACS_peak_4345_lociStitched	chr11	33639722	33646467	2	6701	18109.6505	899	1
2_MACS_peak_13575_lociStitched	chr19	45577399	45584222	2	6044	18086.4084	900	1
3_MACS_peak_8245_lociStitched	chr14	105947176	105958568	3	7192	18084.8	901	1
1_MACS_peak_25248_lociStitched	chr7	92436893	92445539	1	8647	18060.6294	902	1
1_MACS_peak_18793_lociStitched	chr3	99340172	99346931	1	6760	18046.53	903	1
1_MACS_peak_10468_lociStitched	chr17	977004	985082	1	8079	18025.2492	904	1
2_MACS_peak_11949_lociStitched	chr17	80054267	80065292	2	5729	18024.7725	905	1
1_MACS_peak_14397_lociStitched	chr2	43647344	43658127	1	10784	18004.3751	906	1
1_MACS_peak_2141_lociStitched	chr1	184615154	184620318	1	5165	17989.8268	907	1
4_MACS_peak_780_lociStitched	chr1	42149246	42167530	4	10353	17971.3436	908	1
1_MACS_peak_21110_lociStitched	chr4	185565636	185571784	1	6149	17966.3004	909	1
5_MACS_peak_24712_lociStitched	chr7	32766659	32786714	5	11249	17965.269	910	1
1_MACS_peak_2029_lociStitched	chr1	174967386	174970849	1	3464	17962.2347	911	1
2_MACS_peak_25297_lociStitched	chr7	98971541	98980028	2	6546	17961.8868	912	1
1_MACS_peak_20505_lociStitched	chr4	100866792	100872697	1	5906	17952.381	913	1
1_MACS_peak_3231_lociStitched	chr10	45453879	45461475	1	7597	17950.1076	914	1
1_MACS_peak_12442_lociStitched	chr18	56751227	56756727	1	5501	17943.75	915	1
1_MACS_peak_5794_lociStitched	chr12	46382231	46387355	1	5125	17934	916	1
1_MACS_peak_16606_lociStitched	chr20	42695563	42700553	1	4991	17928.571	917	1
2_MACS_peak_3177_lociStitched	chr10	35064744	35072422	2	5377	17902.7926	918	1
