#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuperStretch
1_MACS_peak_24948_lociStitched	chr7	63385403	63387678	1	2276	4237.6425	8509	0
1_MACS_peak_7907_lociStitched	chr14	77563120	77565410	1	2291	4092.688	8510	0
1_MACS_peak_24505_lociStitched	chr7	8299977	8302356	1	2380	3102.216	8511	0
1_MACS_peak_15930_lociStitched	chr2	220406368	220408742	1	2375	3164.3046	8512	0
1_MACS_peak_8638_lociStitched	chr15	55487898	55490222	1	2325	3745.8232	8513	0
1_MACS_peak_9980_lociStitched	chr16	53536105	53538466	1	2362	3324.5241	8514	0
1_MACS_peak_17599_lociStitched	chr22	32935080	32937528	1	2449	1967.7024	8515	0
1_MACS_peak_27461_lociStitched	chr9	33220030	33222475	1	2446	2027.883	8516	0
1_MACS_peak_22450_lociStitched	chr5	156912548	156915014	1	2467	1528.4268	8517	0
1_MACS_peak_17911_lociStitched	chr22	45657513	45659955	1	2443	2077.1652	8518	0
1_MACS_peak_20936_lociStitched	chr4	159730217	159732639	1	2423	2442.1026	8519	0
1_MACS_peak_19680_lociStitched	chr3	194544092	194546560	1	2469	1433.908	8520	0
1_MACS_peak_712_lociStitched	chr1	39955988	39958267	1	2280	4172.3932	8521	0
1_MACS_peak_25590_lociStitched	chr7	121169643	121172008	1	2366	3247.618	8522	0
1_MACS_peak_27693_lociStitched	chr9	78504610	78507023	1	2414	2567.432	8523	0
1_MACS_peak_3992_lociStitched	chr10	133108630	133111078	1	2449	1917.0288	8524	0
1_MACS_peak_4438_lociStitched	chr11	47197320	47199627	1	2308	3893.0625	8525	0
2_MACS_peak_7262_lociStitched	chr13	113456712	113459163	2	2441	2080.4088	8526	0
1_MACS_peak_24105_lociStitched	chr6	137725527	137727904	1	2378	3084.3952	8527	0
1_MACS_peak_5845_lociStitched	chr12	49245058	49247242	1	2185	4958.9904	8528	0
1_MACS_peak_29145_lociStitched	chrX	72782101	72784488	1	2388	2943.4097	8529	0
1_MACS_peak_4654_lociStitched	chr11	65429496	65431763	1	2268	4268.3076	8530	0
1_MACS_peak_15626_lociStitched	chr2	190626492	190628712	1	2221	4671.102	8531	0
1_MACS_peak_15215_lociStitched	chr2	128642545	128644815	1	2271	4236.728	8532	0
1_MACS_peak_26865_lociStitched	chr8	107070539	107072909	1	2371	3159.684	8533	0
1_MACS_peak_25714_lociStitched	chr7	132052476	132054845	1	2370	3172.3279	8534	0
1_MACS_peak_2829_lociStitched	chr1	248019731	248021890	1	2160	5131.943	8535	0
1_MACS_peak_26604_lociStitched	chr8	77911458	77913709	1	2252	4400.2548	8536	0
1_MACS_peak_7805_lociStitched	chr14	71352638	71355051	1	2414	2531.7196	8537	0
1_MACS_peak_27259_lociStitched	chr9	2842907	2845286	1	2380	3031.7976	8538	0
1_MACS_peak_12945_lociStitched	chr19	11433771	11436164	1	2394	2835.4657	8539	0
1_MACS_peak_8211_lociStitched	chr14	105281256	105283365	1	2110	5470.746	8540	0
2_MACS_peak_12861_lociStitched	chr19	8508799	8511127	2	2266	4269.0864	8541	0
1_MACS_peak_21777_lociStitched	chr5	77070598	77072789	1	2192	4883.739	8542	0
1_MACS_peak_3036_lociStitched	chr10	19047663	19050052	1	2390	2866.3222	8543	0
1_MACS_peak_5396_lociStitched	chr12	4756999	4759223	1	2225	4609.6848	8544	0
2_MACS_peak_10771_lociStitched	chr17	18508607	18513698	2	2452	1740.1038	8545	0
1_MACS_peak_15741_lociStitched	chr2	202623466	202625849	1	2384	2940.1454	8546	0
1_MACS_peak_12735_lociStitched	chr19	4122601	4124814	1	2214	4693.5517	8547	0
1_MACS_peak_21780_lociStitched	chr5	77655301	77657588	1	2288	4039.7568	8548	0
1_MACS_peak_6275_lociStitched	chr12	89917961	89920295	1	2335	3544.8792	8549	0
1_MACS_peak_23985_lociStitched	chr6	127723995	127726256	1	2262	4278.2642	8550	0
1_MACS_peak_25778_lociStitched	chr7	140713165	140715431	1	2267	4231.3018	8551	0
2_MACS_peak_2838_lociStitched	chr1	249199494	249201715	2	2214	4687.4205	8552	0
1_MACS_peak_14593_lociStitched	chr2	64499079	64501508	1	2430	2177.5985	8553	0
2_MACS_peak_25483_lociStitched	chr7	106505133	106512550	2	2448	1795.6557	8554	0
1_MACS_peak_18495_lociStitched	chr3	50373415	50375674	1	2260	4286.2266	8555	0
1_MACS_peak_20874_lociStitched	chr4	152019951	152022143	1	2193	4844.7584	8556	0
2_MACS_peak_15031_lociStitched	chr2	107087547	107091871	2	2433	2102.3288	8557	0
1_MACS_peak_13722_lociStitched	chr19	49587807	49590003	1	2197	4809.6792	8558	0
1_MACS_peak_19056_lociStitched	chr3	128597232	128599391	1	2160	5087.6835	8559	0
1_MACS_peak_1142_lociStitched	chr1	85038331	85040665	1	2335	3516.6378	8560	0
1_MACS_peak_14159_lociStitched	chr2	23570323	23572763	1	2441	1913.448	8561	0
1_MACS_peak_24086_lociStitched	chr6	135587253	135589689	1	2437	1996.5456	8562	0
1_MACS_peak_11623_lociStitched	chr17	62914504	62916422	1	1919	6530.4064	8563	0
1_MACS_peak_9505_lociStitched	chr16	7986869	7989245	1	2377	2986.8696	8564	0
1_MACS_peak_12285_lociStitched	chr18	44153300	44155688	1	2389	2817.3624	8565	0
2_MACS_peak_7919_lociStitched	chr14	78261746	78267328	2	2389	2815.0026	8566	0
1_MACS_peak_14413_lociStitched	chr2	45639223	45641619	1	2397	2692.6248	8567	0
1_MACS_peak_739_lociStitched	chr1	40626363	40628658	1	2296	3918.2535	8568	0
1_MACS_peak_15135_lociStitched	chr2	113298916	113301275	1	2360	3199.9835	8569	0
1_MACS_peak_19967_lociStitched	chr4	19136782	19139178	1	2397	2679.4468	8570	0
1_MACS_peak_15943_lociStitched	chr2	224229730	224232125	1	2396	2686.4715	8571	0
1_MACS_peak_6139_lociStitched	chr12	67908592	67910908	1	2317	3687.072	8572	0
2_MACS_peak_10484_lociStitched	chr17	1418405	1420854	2	2410	2461.4899	8573	0
1_MACS_peak_16118_lociStitched	chr2	242066104	242068410	1	2307	3790.3722	8574	0
1_MACS_peak_11773_lociStitched	chr17	74415302	74417479	1	2178	4926.7687	8575	0
1_MACS_peak_21261_lociStitched	chr5	5421595	5423767	1	2173	4963.02	8576	0
1_MACS_peak_1982_lociStitched	chr1	169454128	169456322	1	2195	4792.793	8577	0
1_MACS_peak_28892_lociStitched	chrX	47419393	47421635	1	2243	4392.3022	8578	0
1_MACS_peak_11748_lociStitched	chr17	73891462	73893633	1	2172	4964.6428	8579	0
1_MACS_peak_24551_lociStitched	chr7	17450635	17453016	1	2382	2873.867	8580	0
1_MACS_peak_2504_lociStitched	chr1	213358402	213360781	1	2380	2892.6261	8581	0
1_MACS_peak_24872_lociStitched	chr7	47567368	47569670	1	2303	3813.7234	8582	0
1_MACS_peak_14297_lociStitched	chr2	33823060	33825367	1	2308	3759.9486	8583	0
1_MACS_peak_1777_lociStitched	chr1	156162775	156164851	1	2077	5611.0128	8584	0
1_MACS_peak_25619_lociStitched	chr7	124038550	124040949	1	2400	2586.8417	8585	0
1_MACS_peak_21363_lociStitched	chr5	21340335	21342764	1	2430	2044.7322	8586	0
1_MACS_peak_11217_lociStitched	chr17	41131654	41133887	1	2234	4453.4952	8587	0
1_MACS_peak_18158_lociStitched	chr3	15688132	15690482	1	2351	3257.57	8588	0
2_MACS_peak_21882_lociStitched	chr5	90564614	90569411	2	2398	2602.3725	8589	0
2_MACS_peak_6653_lociStitched	chr12	121836784	121839064	2	2251	4298.712	8590	0
1_MACS_peak_29444_lociStitched	chrX	133506543	133508882	1	2340	3387.1059	8591	0
1_MACS_peak_7446_lociStitched	chr14	31090168	31092533	1	2366	3059.6005	8592	0
1_MACS_peak_12242_lociStitched	chr18	34407798	34410107	1	2310	3719.799	8593	0
1_MACS_peak_26661_lociStitched	chr8	86088628	86090837	1	2210	4639.3418	8594	0
1_MACS_peak_29059_lociStitched	chrX	62937060	62939490	1	2431	1982.394	8595	0
2_MACS_peak_16260_lociStitched	chr20	12090779	12095130	2	2451	1499.7897	8596	0
1_MACS_peak_12406_lociStitched	chr18	54876224	54878616	1	2393	2652.728	8597	0
1_MACS_peak_20743_lociStitched	chr4	131030615	131033026	1	2412	2333.6069	8598	0
1_MACS_peak_16846_lociStitched	chr20	56283936	56286268	1	2333	3438.7672	8599	0
1_MACS_peak_21906_lociStitched	chr5	94889805	94892073	1	2269	4105.9872	8600	0
1_MACS_peak_9390_lociStitched	chr16	2478137	2480417	1	2281	3989.088	8601	0
1_MACS_peak_5536_lociStitched	chr12	12418724	12420976	1	2253	4250.65	8602	0
1_MACS_peak_26492_lociStitched	chr8	63950597	63952802	1	2206	4651.8885	8603	0
1_MACS_peak_25057_lociStitched	chr7	73667608	73669791	1	2184	4823.3385	8604	0
1_MACS_peak_27284_lociStitched	chr9	5947511	5949930	1	2420	2149.5234	8605	0
1_MACS_peak_23653_lociStitched	chr6	82461431	82463847	1	2417	2199.0432	8606	0
1_MACS_peak_4217_lociStitched	chr11	14540525	14542822	1	2298	3797.1707	8607	0
2_MACS_peak_9074_lociStitched	chr15	85042975	85049433	2	2329	3458.259	8608	0
2_MACS_peak_21856_lociStitched	chr5	88248398	88250965	2	2448	1484.7528	8609	0
1_MACS_peak_5884_lociStitched	chr12	50581112	50583556	1	2445	1561.2272	8610	0
1_MACS_peak_5603_lociStitched	chr12	21809036	21811313	1	2278	3983.8392	8611	0
1_MACS_peak_12038_lociStitched	chr18	6413624	6415739	1	2116	5297.652	8612	0
2_MACS_peak_10284_lociStitched	chr16	81347558	81349887	2	2299	3769.0207	8613	0
1_MACS_peak_11824_lociStitched	chr17	75662108	75664437	1	2330	3426.6577	8614	0
2_MACS_peak_13394_lociStitched	chr19	39224344	39227334	2	2409	2307.682	8615	0
1_MACS_peak_5871_lociStitched	chr12	50134604	50136648	1	2045	5753.6556	8616	0
1_MACS_peak_15476_lociStitched	chr2	174218598	174220875	1	2278	3978.8298	8617	0
1_MACS_peak_13077_lociStitched	chr19	15542231	15544583	1	2353	3142.272	8618	0
1_MACS_peak_14414_lociStitched	chr2	45666318	45668700	1	2383	2722.1496	8619	0
1_MACS_peak_28262_lociStitched	chr9	130330842	130333122	1	2281	3937.788	8620	0
2_MACS_peak_14228_lociStitched	chr2	27485194	27488178	2	2436	1722.9616	8621	0
1_MACS_peak_3091_lociStitched	chr10	25304689	25306813	1	2125	5222.4912	8622	0
1_MACS_peak_3896_lociStitched	chr10	121064646	121066877	1	2232	4389.4925	8623	0
2_MACS_peak_13838_lociStitched	chr19	55207986	55211596	2	2441	1591.288	8624	0
1_MACS_peak_3730_lociStitched	chr10	103892246	103894396	1	2151	5033.15	8625	0
1_MACS_peak_4394_lociStitched	chr11	43702159	43704499	1	2341	3272.022	8626	0
1_MACS_peak_11324_lociStitched	chr17	45265304	45267467	1	2164	4935.7497	8627	0
1_MACS_peak_13937_lociStitched	chr19	58693512	58695636	1	2125	5216.1192	8628	0
1_MACS_peak_7664_lociStitched	chr14	60557776	60560075	1	2300	3731.5069	8629	0
1_MACS_peak_24993_lociStitched	chr7	69062551	69064986	1	2436	1698.4125	8630	0
2_MACS_peak_28444_lociStitched	chr9	136821213	136824848	2	2447	1387.843	8631	0
1_MACS_peak_19565_lociStitched	chr3	183693177	183695586	1	2410	2236.5156	8632	0
1_MACS_peak_27919_lociStitched	chr9	99774449	99776709	1	2261	4114.104	8633	0
1_MACS_peak_15668_lociStitched	chr2	197126736	197129108	1	2373	2829.5588	8634	0
1_MACS_peak_18627_lociStitched	chr3	63896666	63898979	1	2314	3559.4757	8635	0
1_MACS_peak_2_lociStitched	chr1	713203	715318	1	2116	5261.9085	8636	0
1_MACS_peak_2683_lociStitched	chr1	229502736	229505136	1	2401	2370.72	8637	0
1_MACS_peak_22028_lociStitched	chr5	115775586	115777963	1	2378	2739.0171	8638	0
1_MACS_peak_5594_lociStitched	chr12	19281891	19284291	1	2401	2369.52	8639	0
1_MACS_peak_9466_lociStitched	chr16	4364760	4367014	1	2255	4152.995	8640	0
1_MACS_peak_9977_lociStitched	chr16	53163801	53166142	1	2342	3221.6842	8641	0
1_MACS_peak_26905_lociStitched	chr8	117777698	117779996	1	2299	3710.8104	8642	0
1_MACS_peak_11793_lociStitched	chr17	74993204	74995572	1	2369	2857.7024	8643	0
1_MACS_peak_23111_lociStitched	chr6	30614219	30616266	1	2048	5696.801	8644	0
1_MACS_peak_18140_lociStitched	chr3	14526935	14529333	1	2399	2384.5712	8645	0
1_MACS_peak_8621_lociStitched	chr15	52933360	52935786	1	2427	1829.4466	8646	0
1_MACS_peak_4138_lociStitched	chr11	8363345	8365754	1	2410	2173.6407	8647	0
2_MACS_peak_18819_lociStitched	chr3	101471771	101474171	2	2385	2591.76	8648	0
1_MACS_peak_28914_lociStitched	chrX	48432086	48434288	1	2203	4584.564	8649	0
1_MACS_peak_6525_lociStitched	chr12	112278856	112281111	1	2256	4116.5025	8650	0
1_MACS_peak_6659_lociStitched	chr12	122063731	122066003	1	2273	3952.3712	8651	0
1_MACS_peak_10386_lociStitched	chr16	88662670	88665105	1	2436	1566.4355	8652	0
1_MACS_peak_13280_lociStitched	chr19	31839855	31842262	1	2408	2178.8164	8653	0
1_MACS_peak_14540_lociStitched	chr2	58847567	58849953	1	2387	2541.8058	8654	0
1_MACS_peak_587_lociStitched	chr1	32572908	32575155	1	2248	4180.7682	8655	0
2_MACS_peak_974_lociStitched	chr1	59432722	59435114	2	2390	2485.288	8656	0
1_MACS_peak_10137_lociStitched	chr16	68343696	68345881	1	2186	4704.742	8657	0
1_MACS_peak_27660_lociStitched	chr9	73495804	73498216	1	2413	2055.9888	8658	0
1_MACS_peak_2567_lociStitched	chr1	223315772	223318045	1	2274	3922.7434	8659	0
2_MACS_peak_3918_lociStitched	chr10	123216780	123220350	2	2412	2065.245	8660	0
1_MACS_peak_11816_lociStitched	chr17	75377269	75379662	1	2394	2395.6323	8661	0
1_MACS_peak_12942_lociStitched	chr19	11265206	11267396	1	2191	4654.626	8662	0
1_MACS_peak_5848_lociStitched	chr12	49350096	49352269	1	2174	4788.2055	8663	0
1_MACS_peak_2347_lociStitched	chr1	205090310	205092373	1	2064	5558.7535	8664	0
1_MACS_peak_8569_lociStitched	chr15	49446571	49448871	1	2301	3626.87	8665	0
1_MACS_peak_15278_lociStitched	chr2	136893082	136895467	1	2386	2514.267	8666	0
1_MACS_peak_20077_lociStitched	chr4	40515961	40518387	1	2427	1712.5134	8667	0
1_MACS_peak_13998_lociStitched	chr2	6063201	6065560	1	2360	2901.57	8668	0
1_MACS_peak_29616_lociStitched	chrX	154840978	154843239	1	2262	4020.5102	8669	0
1_MACS_peak_5833_lociStitched	chr12	48512051	48514365	1	2315	3464.9836	8670	0
1_MACS_peak_6166_lociStitched	chr12	69863474	69865691	1	2218	4419.8112	8671	0
1_MACS_peak_29476_lociStitched	chrX	135746799	135749185	1	2387	2489.791	8672	0
1_MACS_peak_24331_lociStitched	chr6	161411896	161414046	1	2151	4951.88	8673	0
1_MACS_peak_20663_lociStitched	chr4	122616852	122619016	1	2165	4842.5992	8674	0
1_MACS_peak_26899_lociStitched	chr8	117661117	117663536	1	2420	1845.4551	8675	0
1_MACS_peak_15169_lociStitched	chr2	118845227	118847602	1	2376	2645.9875	8676	0
1_MACS_peak_18334_lociStitched	chr3	42641133	42643395	1	2263	3997.8588	8677	0
1_MACS_peak_11993_lociStitched	chr18	267061	269154	1	2094	5346.7778	8678	0
1_MACS_peak_7719_lociStitched	chr14	64910947	64913355	1	2409	2065.5824	8679	0
1_MACS_peak_19549_lociStitched	chr3	183202307	183204700	1	2394	2341.5505	8680	0
1_MACS_peak_21868_lociStitched	chr5	88730554	88732962	1	2409	2061.0072	8681	0
1_MACS_peak_10189_lociStitched	chr16	70670724	70673138	1	2415	1936.028	8682	0
1_MACS_peak_2662_lociStitched	chr1	228592943	228595274	1	2332	3238.6914	8683	0
1_MACS_peak_20541_lociStitched	chr4	106067040	106069223	1	2184	4673.5847	8684	0
1_MACS_peak_25683_lociStitched	chr7	129092619	129095016	1	2398	2243.592	8685	0
1_MACS_peak_5007_lociStitched	chr11	102216902	102219215	1	2314	3437.118	8686	0
1_MACS_peak_24514_lociStitched	chr7	9928038	9930406	1	2369	2715.8592	8687	0
1_MACS_peak_9731_lociStitched	chr16	23567768	23569992	1	2225	4324.7904	8688	0
1_MACS_peak_22881_lociStitched	chr6	14801843	14804249	1	2407	2060.9796	8689	0
1_MACS_peak_17965_lociStitched	chr22	48465634	48468063	1	2430	1528.8126	8690	0
1_MACS_peak_26670_lociStitched	chr8	87534032	87536458	1	2427	1604.5564	8691	0
1_MACS_peak_788_lociStitched	chr1	42215980	42218387	1	2408	2028.1382	8692	0
1_MACS_peak_15882_lociStitched	chr2	218474211	218476538	1	2328	3250.819	8693	0
1_MACS_peak_11722_lociStitched	chr17	73200779	73202836	1	2058	5555.1342	8694	0
1_MACS_peak_2540_lociStitched	chr1	220444651	220446764	1	2114	5181.9212	8695	0
2_MACS_peak_1107_lociStitched	chr1	77307358	77310209	2	2431	1448.8782	8696	0
1_MACS_peak_9751_lociStitched	chr16	25268337	25270373	1	2037	5678.8112	8697	0
1_MACS_peak_4350_lociStitched	chr11	33773951	33776306	1	2356	2869.0965	8698	0
1_MACS_peak_3444_lociStitched	chr10	75517819	75520240	1	2422	1672.1847	8699	0
1_MACS_peak_14031_lociStitched	chr2	9345919	9348292	1	2374	2588.943	8700	0
1_MACS_peak_27633_lociStitched	chr9	71319241	71321382	1	2142	4964.979	8701	0
1_MACS_peak_17099_lociStitched	chr21	36011758	36014155	1	2398	2167.8468	8702	0
2_MACS_peak_21753_lociStitched	chr5	74806230	74808520	2	2263	3933.762	8703	0
1_MACS_peak_3439_lociStitched	chr10	75172227	75174477	1	2251	4047.75	8704	0
1_MACS_peak_11755_lociStitched	chr17	74067257	74069464	1	2208	4424.8143	8705	0
1_MACS_peak_3845_lociStitched	chr10	113097330	113099736	1	2407	1953.672	8706	0
1_MACS_peak_27610_lociStitched	chr9	68725392	68727644	1	2253	4010.812	8707	0
1_MACS_peak_2077_lociStitched	chr1	180311867	180314269	1	2403	2028.489	8708	0
1_MACS_peak_2000_lociStitched	chr1	172326848	172329189	1	2342	3011.6965	8709	0
2_MACS_peak_15326_lociStitched	chr2	152756285	152763505	2	2413	1811.498	8710	0
1_MACS_peak_27898_lociStitched	chr9	98078717	98080754	1	2038	5643.3048	8711	0
1_MACS_peak_26396_lociStitched	chr8	52334174	52336550	1	2377	2489.0976	8712	0
1_MACS_peak_19918_lociStitched	chr4	11100503	11102878	1	2376	2504.675	8713	0
1_MACS_peak_23353_lociStitched	chr6	41753910	41756074	1	2165	4761.882	8714	0
2_MACS_peak_17019_lociStitched	chr21	26828676	26831129	2	2407	1925.3597	8715	0
2_MACS_peak_3205_lociStitched	chr10	43047212	43049631	2	2394	2184.5989	8716	0
1_MACS_peak_25041_lociStitched	chr7	73096612	73098835	1	2224	4268.8269	8717	0
1_MACS_peak_12238_lociStitched	chr18	33708508	33710761	1	2254	3988.7112	8718	0
1_MACS_peak_4362_lociStitched	chr11	34804461	34806834	1	2374	2524.1601	8719	0
1_MACS_peak_2685_lociStitched	chr1	229642809	229644985	1	2177	4661.8624	8720	0
1_MACS_peak_15747_lociStitched	chr2	202897334	202899685	1	2352	2854.114	8721	0
2_MACS_peak_571_lociStitched	chr1	32292268	32294741	2	2422	1552.7967	8722	0
1_MACS_peak_23290_lociStitched	chr6	36841421	36843438	1	2018	5755.3078	8723	0
1_MACS_peak_18138_lociStitched	chr3	14443370	14445730	1	2361	2717.54	8724	0
1_MACS_peak_16937_lociStitched	chr20	62525767	62528137	1	2371	2561.259	8725	0
2_MACS_peak_2327_lociStitched	chr1	203575928	203583206	2	2417	1667.3898	8726	0
1_MACS_peak_5812_lociStitched	chr12	48098918	48101094	1	2177	4654.0288	8727	0
2_MACS_peak_27482_lociStitched	chr9	34328042	34330344	2	2281	3702.767	8728	0
2_MACS_peak_29632_lociStitched	chrY	1459989	1462264	2	2262	3895.9375	8729	0
1_MACS_peak_7331_lociStitched	chr14	21537828	21540235	1	2408	1864.4622	8730	0
2_MACS_peak_9971_lociStitched	chr16	50774925	50777418	2	2345	2932.7652	8731	0
1_MACS_peak_28842_lociStitched	chrX	41172546	41174839	1	2294	3557.3602	8732	0
1_MACS_peak_8580_lociStitched	chr15	51199471	51201790	1	2320	3251.9337	8733	0
1_MACS_peak_17158_lociStitched	chr21	40554375	40556630	1	2256	3947.8285	8734	0
1_MACS_peak_25600_lociStitched	chr7	122041263	122043658	1	2396	2103.289	8735	0
1_MACS_peak_8063_lociStitched	chr14	94197835	94200260	1	2426	1385.645	8736	0
1_MACS_peak_3685_lociStitched	chr10	100099051	100101399	1	2349	2865.9688	8737	0
1_MACS_peak_27195_lociStitched	chr8	145581040	145583252	1	2213	4339.5016	8738	0
1_MACS_peak_14534_lociStitched	chr2	57442400	57444828	1	2429	1273.2432	8739	0
1_MACS_peak_860_lociStitched	chr1	45964874	45967202	1	2329	3125.1072	8740	0
1_MACS_peak_23674_lociStitched	chr6	86302570	86304781	1	2212	4343.2884	8741	0
1_MACS_peak_1385_lociStitched	chr1	115298794	115301202	1	2409	1806.9632	8742	0
1_MACS_peak_21336_lociStitched	chr5	14870944	14873120	1	2177	4635.968	8743	0
1_MACS_peak_26877_lociStitched	chr8	108165214	108167551	1	2338	3000.2406	8744	0
1_MACS_peak_10495_lociStitched	chr17	1638746	1641023	1	2278	3706.7283	8745	0
1_MACS_peak_7828_lociStitched	chr14	73524186	73526425	1	2240	4083.4882	8746	0
1_MACS_peak_27888_lociStitched	chr9	97136034	97138307	1	2274	3742.4945	8747	0
1_MACS_peak_196_lociStitched	chr1	12186454	12188816	1	2363	2631.268	8748	0
1_MACS_peak_24602_lociStitched	chr7	23144462	23146773	1	2312	3314.6673	8749	0
2_MACS_peak_18098_lociStitched	chr3	12524799	12527233	2	2368	2545.7206	8750	0
1_MACS_peak_24187_lociStitched	chr6	144222442	144224776	1	2335	3020.196	8751	0
1_MACS_peak_9745_lociStitched	chr16	25024996	25027370	1	2375	2426.7028	8752	0
2_MACS_peak_9179_lociStitched	chr15	91203471	91209435	2	2382	2293.7544	8753	0
1_MACS_peak_22601_lociStitched	chr5	175874078	175876305	1	2228	4173.8434	8754	0
1_MACS_peak_20302_lociStitched	chr4	76860557	76862684	1	2128	4986.5388	8755	0
1_MACS_peak_19329_lociStitched	chr3	156783830	156786160	1	2331	3055.096	8756	0
1_MACS_peak_15449_lociStitched	chr2	170440301	170442411	1	2111	5105.356	8757	0
2_MACS_peak_18501_lociStitched	chr3	50604833	50607591	2	2409	1726.7838	8758	0
1_MACS_peak_24698_lociStitched	chr7	30386765	30389081	1	2317	3223.6404	8759	0
1_MACS_peak_17056_lociStitched	chr21	33739589	33741990	1	2402	1861.4953	8760	0
1_MACS_peak_3623_lociStitched	chr10	94868994	94871389	1	2396	1985.6945	8761	0
1_MACS_peak_9575_lociStitched	chr16	11944137	11946264	1	2128	4971.6498	8762	0
1_MACS_peak_3074_lociStitched	chr10	23727269	23729538	1	2270	3739.5389	8763	0
1_MACS_peak_8904_lociStitched	chr15	74803473	74805706	1	2234	4093.7589	8764	0
1_MACS_peak_14480_lociStitched	chr2	53994096	53996311	1	2216	4256.787	8765	0
1_MACS_peak_19368_lociStitched	chr3	160472257	160474484	1	2228	4142.22	8766	0
1_MACS_peak_26936_lociStitched	chr8	121456352	121458459	1	2108	5104.2075	8767	0
1_MACS_peak_7037_lociStitched	chr13	52376403	52378709	1	2307	3315.7974	8768	0
1_MACS_peak_27350_lociStitched	chr9	16276664	16279028	1	2365	2519.5512	8769	0
1_MACS_peak_20940_lociStitched	chr4	160023546	160025809	1	2264	3788.0357	8770	0
1_MACS_peak_20783_lociStitched	chr4	140163164	140165515	1	2352	2709.2924	8771	0
1_MACS_peak_5613_lociStitched	chr12	22696165	22698256	1	2092	5208.8901	8772	0
1_MACS_peak_8824_lociStitched	chr15	69959863	69962226	1	2364	2521.321	8773	0
1_MACS_peak_20404_lociStitched	chr4	84204835	84206909	1	2075	5323.3358	8774	0
2_MACS_peak_17622_lociStitched	chr22	36022952	36026263	2	2356	2643.8335	8775	0
2_MACS_peak_9773_lociStitched	chr16	28221953	28224167	2	2171	4618.1826	8776	0
1_MACS_peak_19968_lociStitched	chr4	19152872	19155241	1	2370	2415.1955	8777	0
1_MACS_peak_27944_lociStitched	chr9	100818110	100820279	1	2170	4623.4404	8778	0
1_MACS_peak_21652_lociStitched	chr5	64857941	64860206	1	2266	3751.9725	8779	0
1_MACS_peak_14491_lociStitched	chr2	54341644	54343684	1	2041	5537.784	8780	0
1_MACS_peak_13246_lociStitched	chr19	28884125	28886507	1	2383	2172.8604	8781	0
1_MACS_peak_14181_lociStitched	chr2	25516735	25518915	1	2181	4528.732	8782	0
1_MACS_peak_19724_lociStitched	chr3	196466622	196468676	1	2055	5441.2514	8783	0
1_MACS_peak_25427_lociStitched	chr7	102788879	102790987	1	2109	5073.956	8784	0
1_MACS_peak_11422_lociStitched	chr17	48473220	48475385	1	2166	4644.1415	8785	0
1_MACS_peak_20441_lociStitched	chr4	88140303	88142255	1	1953	6049.248	8786	0
2_MACS_peak_13093_lociStitched	chr19	16293152	16297099	2	2356	2611.3352	8787	0
1_MACS_peak_23272_lociStitched	chr6	35995333	35997542	1	2210	4270.8806	8788	0
1_MACS_peak_3634_lociStitched	chr10	96304512	96306802	1	2291	3453.549	8789	0
1_MACS_peak_305_lociStitched	chr1	19577124	19579259	1	2136	4866.519	8790	0
2_MACS_peak_13659_lociStitched	chr19	48017222	48019556	2	2194	4400.9904	8791	0
1_MACS_peak_20058_lociStitched	chr4	39528015	39530252	1	2238	4002.8878	8792	0
1_MACS_peak_3149_lociStitched	chr10	31320007	31322050	1	2044	5498.5302	8793	0
1_MACS_peak_10882_lociStitched	chr17	26988314	26990209	1	1896	6341.049	8794	0
1_MACS_peak_2179_lociStitched	chr1	187040891	187042808	1	1918	6224.1156	8795	0
1_MACS_peak_15990_lociStitched	chr2	231789618	231791916	1	2299	3346.8072	8796	0
1_MACS_peak_15315_lociStitched	chr2	151213775	151216132	1	2358	2546.7385	8797	0
1_MACS_peak_23124_lociStitched	chr6	30930620	30932909	1	2290	3446.7762	8798	0
1_MACS_peak_24959_lociStitched	chr7	64939669	64941940	1	2272	3643.8195	8799	0
1_MACS_peak_7806_lociStitched	chr14	71373652	71375898	1	2247	3899.5052	8800	0
1_MACS_peak_27114_lociStitched	chr8	135724037	135726158	1	2122	4953.8076	8801	0
2_MACS_peak_15004_lociStitched	chr2	101922851	101925711	2	2410	1474.33	8802	0
1_MACS_peak_9635_lociStitched	chr16	15990497	15992826	1	2330	2941.2941	8803	0
1_MACS_peak_4383_lociStitched	chr11	37524435	37526832	1	2398	1771.8624	8804	0
1_MACS_peak_10235_lociStitched	chr16	75466600	75468922	1	2323	3032.2998	8805	0
1_MACS_peak_13346_lociStitched	chr19	36247858	36249915	1	2058	5392.4255	8806	0
1_MACS_peak_1033_lociStitched	chr1	65209882	65211937	1	2056	5405.472	8807	0
1_MACS_peak_7950_lociStitched	chr14	83185720	83188095	1	2376	2211.6	8808	0
1_MACS_peak_16155_lociStitched	chr20	1063069	1065357	1	2289	3434.288	8809	0
