#12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_ROSE/12_0EWY_0229Kronos_MM1S-No-Treatment-2_H3K27Ac_hs-dm_i21_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam
#Using cutoff of 21686.6089 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X12_0EWY_0229Kronos_MM1S.No.Treatment.2_H3K27Ac_hs.dm_i21.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_19150_lociStitched	chr4	69304156	69306669	1	2514	5681.3904	471.9414	7817	0
1_MACS_peak_17215_lociStitched	chr3	33699802	33702315	1	2514	4315.0723	542.808	7818	0
1_MACS_peak_14345_lociStitched	chr2	147938441	147940954	1	2514	2455.7036	394.0384	7819	0
1_MACS_peak_4523_lociStitched	chr11	64807339	64809852	1	2514	6461.6769	378.7091	7820	0
1_MACS_peak_4346_lociStitched	chr11	47572609	47575122	1	2514	3360.1323	399.0644	7821	0
1_MACS_peak_3205_lociStitched	chr10	64965763	64968276	1	2514	3510.661	736.8116	7822	0
1_MACS_peak_27120_lociStitched	chrX	39054782	39057294	1	2513	6906.9952	369.7664	7823	0
1_MACS_peak_25809_lociStitched	chr9	5492650	5495162	1	2513	7074.2944	656.6368	7824	0
1_MACS_peak_25484_lociStitched	chr8	120962803	120965315	1	2513	2141.2288	496.12	7825	0
1_MACS_peak_8681_lociStitched	chr15	68345839	68348351	1	2513	2605.6976	351.4288	7826	0
1_MACS_peak_7978_lociStitched	chr14	94546352	94548864	1	2513	3217.6208	211.7616	7827	0
1_MACS_peak_5832_lociStitched	chr12	49157852	49160364	1	2513	1487.104	486.072	7828	0
1_MACS_peak_4849_lociStitched	chr11	84819836	84822348	1	2513	1838.784	522.9984	7829	0
1_MACS_peak_2582_lociStitched	chr1	235290438	235292950	1	2513	5195.0672	763.8992	7830	0
2_MACS_peak_7945_lociStitched	chr14	93017157	93022818	2	2513	2407.0572	450.6156	7831	0
1_MACS_peak_26313_lociStitched	chr9	95086676	95089187	1	2512	11116.197	594.8559	7832	0
1_MACS_peak_21118_lociStitched	chr5	147160178	147162689	1	2512	3612.3246	490.9005	7833	0
1_MACS_peak_18547_lociStitched	chr3	185016523	185019034	1	2512	3680.3727	549.6579	7834	0
1_MACS_peak_5107_lociStitched	chr11	117101645	117104156	1	2512	2607.9246	262.3995	7835	0
1_MACS_peak_1515_lociStitched	chr1	151042024	151044535	1	2512	22049.5932	976.0257	7836	0
1_MACS_peak_4053_lociStitched	chr11	10434684	10437194	1	2511	3750.693	580.312	7837	0
1_MACS_peak_1325_lociStitched	chr1	119681697	119684207	1	2511	5773.251	332.575	7838	0
2_MACS_peak_27066_lociStitched	chrX	24253074	24261978	2	2511	1999.8384	767.5248	7839	0
1_MACS_peak_27749_lociStitched	chrX	148606135	148608644	1	2510	7739.7632	316.6358	7840	0
1_MACS_peak_23361_lociStitched	chr7	25163569	25166078	1	2510	5309.7967	763.2378	7841	0
1_MACS_peak_20017_lociStitched	chr5	1020242	1022751	1	2510	2598.8222	316.6358	7842	0
2_MACS_peak_9882_lociStitched	chr16	69292240	69295478	2	2510	1800.6518	377.227	7843	0
1_MACS_peak_25641_lociStitched	chr8	135723837	135726345	1	2509	10934.3784	429.1188	7844	0
1_MACS_peak_25181_lociStitched	chr8	76663797	76666305	1	2509	3432.6996	555.522	7845	0
1_MACS_peak_22746_lociStitched	chr6	128840096	128842604	1	2509	3995.7456	567.0588	7846	0
1_MACS_peak_13517_lociStitched	chr2	51737241	51739749	1	2509	5039.0736	390.9972	7847	0
1_MACS_peak_8643_lociStitched	chr15	65424484	65426992	1	2509	4808.8392	387.9876	7848	0
1_MACS_peak_8347_lociStitched	chr15	41407046	41409554	1	2509	12552.7908	579.0972	7849	0
1_MACS_peak_18300_lociStitched	chr3	158563441	158565948	1	2508	1872.729	515.6899	7850	0
1_MACS_peak_26655_lociStitched	chr9	129566556	129569062	1	2507	8963.2102	723.7328	7851	0
1_MACS_peak_24052_lociStitched	chr7	102328342	102330848	1	2507	2345.616	708.6968	7852	0
1_MACS_peak_13460_lociStitched	chr2	45917466	45919972	1	2507	3551.002	615.4736	7853	0
1_MACS_peak_9264_lociStitched	chr16	4474672	4477178	1	2507	10775.0482	703.1836	7854	0
1_MACS_peak_5978_lociStitched	chr12	56861138	56863644	1	2507	5417.7214	715.2124	7855	0
1_MACS_peak_4369_lociStitched	chr11	57297057	57299563	1	2507	3332.98	538.0382	7856	0
1_MACS_peak_19683_lociStitched	chr4	142897786	142900291	1	2506	6449.1225	547.3425	7857	0
1_MACS_peak_9962_lociStitched	chr16	75680833	75683338	1	2506	4753.488	332.4135	7858	0
1_MACS_peak_5233_lociStitched	chr11	126942892	126945397	1	2506	8416.8	676.6005	7859	0
1_MACS_peak_3953_lociStitched	chr11	2420576	2423081	1	2506	4228.6905	470.6895	7860	0
2_MACS_peak_238_lociStitched	chr1	20084986	20092091	2	2506	2321.914	1183.693	7861	0
1_MACS_peak_24288_lociStitched	chr7	128115878	128118382	1	2505	11264.244	1027.1408	7862	0
1_MACS_peak_22043_lociStitched	chr6	37028196	37030700	1	2505	8246.6736	570.6616	7863	0
1_MACS_peak_17909_lociStitched	chr3	119394827	119397331	1	2505	7076.5544	612.9792	7864	0
1_MACS_peak_3978_lociStitched	chr11	3817557	3820061	1	2505	5574.9056	652.0416	7865	0
1_MACS_peak_1753_lociStitched	chr1	161438774	161441278	1	2505	1441.8032	670.3208	7866	0
2_MACS_peak_8082_lociStitched	chr14	106091776	106094373	2	2505	2314.9658	236.5867	7867	0
1_MACS_peak_22373_lociStitched	chr6	82956223	82958726	1	2504	5580.4385	620.2434	7868	0
1_MACS_peak_18482_lociStitched	chr3	181672323	181674826	1	2504	8842.3481	752.1515	7869	0
1_MACS_peak_17167_lociStitched	chr3	27524305	27526808	1	2504	2121.2925	389.2165	7870	0
1_MACS_peak_17080_lociStitched	chr3	15246800	15249303	1	2504	4918.395	671.8052	7871	0
1_MACS_peak_16234_lociStitched	chr21	41047061	41049564	1	2504	10755.391	1001.2	7872	0
1_MACS_peak_8110_lociStitched	chr15	20721595	20724098	1	2504	4899.8728	494.5928	7873	0
1_MACS_peak_5208_lociStitched	chr11	125383125	125385628	1	2504	4946.4286	589.9571	7874	0
2_MACS_peak_12333_lociStitched	chr19	13023040	13025841	2	2504	2629.2987	427.4326	7875	0
2_MACS_peak_1758_lociStitched	chr1	161575680	161583069	2	2504	3656.8161	853.4295	7876	0
1_MACS_peak_25958_lociStitched	chr9	33024052	33026554	1	2503	6089.1174	473.3784	7877	0
1_MACS_peak_18444_lociStitched	chr3	177801766	177804268	1	2503	6842.97	995.5458	7878	0
1_MACS_peak_3495_lociStitched	chr10	92547762	92550264	1	2503	3981.1824	524.4192	7879	0
1_MACS_peak_455_lociStitched	chr1	32209468	32211970	1	2503	7550.0352	615.492	7880	0
2_MACS_peak_9732_lociStitched	chr16	54876659	54881176	2	2503	2383.6209	452.1517	7881	0
1_MACS_peak_26802_lociStitched	chr9	137028486	137030987	1	2502	7323.9284	630.252	7882	0
1_MACS_peak_5874_lociStitched	chr12	50793648	50796149	1	2502	5904.1107	725.5401	7883	0
1_MACS_peak_332_lociStitched	chr1	25592702	25595203	1	2502	6891.5055	783.3132	7884	0
2_MACS_peak_21886_lociStitched	chr6	30494976	30498068	2	2502	1676.1732	597.3744	7885	0
1_MACS_peak_23281_lociStitched	chr7	17978512	17981012	1	2501	6303	670.75	7886	0
1_MACS_peak_23148_lociStitched	chr7	3016991	3019491	1	2501	6151.75	495.25	7887	0
1_MACS_peak_7870_lociStitched	chr14	86167260	86169760	1	2501	2654.25	187	7888	0
1_MACS_peak_4927_lociStitched	chr11	97444356	97446856	1	2501	2965.25	442.25	7889	0
1_MACS_peak_3575_lociStitched	chr10	99078124	99080624	1	2501	6111.25	476	7890	0
1_MACS_peak_3356_lociStitched	chr10	76759646	76762146	1	2501	3825.75	424	7891	0
2_MACS_peak_18767_lociStitched	chr4	5687541	5694029	2	2501	2202.0272	803.8632	7892	0
2_MACS_peak_23679_lociStitched	chr7	65669575	65678226	2	2501	1648.0155	1090.026	7893	0
1_MACS_peak_21702_lociStitched	chr6	18154680	18157179	1	2500	2364.3039	452.8188	7894	0
1_MACS_peak_15383_lociStitched	chr20	12151960	12154459	1	2500	5393.0919	441.3234	7895	0
1_MACS_peak_26007_lociStitched	chr9	35320835	35323333	1	2499	5741.9028	460.1316	7896	0
1_MACS_peak_23335_lociStitched	chr7	23220464	23222962	1	2499	8071.5376	412.4198	7897	0
1_MACS_peak_11850_lociStitched	chr18	54876262	54878760	1	2499	7803.2524	682.4536	7898	0
1_MACS_peak_22481_lociStitched	chr6	96046036	96048533	1	2498	2278.2628	389.532	7899	0
1_MACS_peak_19242_lociStitched	chr4	77870103	77872600	1	2498	2121.4512	455.9522	7900	0
1_MACS_peak_2520_lociStitched	chr1	230219009	230221506	1	2498	5662.6966	579.5537	7901	0
1_MACS_peak_1846_lociStitched	chr1	167721051	167723548	1	2498	5777.0592	722.8815	7902	0
1_MACS_peak_22720_lociStitched	chr6	125666568	125669064	1	2497	9168.8064	485.2224	7903	0
1_MACS_peak_18978_lociStitched	chr4	38177859	38180355	1	2497	8650.8864	559.6032	7904	0
1_MACS_peak_12733_lociStitched	chr19	42757203	42759699	1	2497	4228.9728	241.8624	7905	0
1_MACS_peak_6368_lociStitched	chr12	101800152	101802648	1	2497	6509.0688	663.936	7906	0
1_MACS_peak_2202_lociStitched	chr1	205090036	205092532	1	2497	10751.2704	1059.0528	7907	0
1_MACS_peak_27614_lociStitched	chrX	120440691	120443186	1	2496	3682.3705	283.432	7908	0
1_MACS_peak_15152_lociStitched	chr2	236340680	236343175	1	2496	2692.8535	268.961	7909	0
1_MACS_peak_5949_lociStitched	chr12	56121713	56124208	1	2496	2987.014	520.457	7910	0
1_MACS_peak_3645_lociStitched	chr10	103947646	103950141	1	2496	7250.2205	541.1655	7911	0
1_MACS_peak_3419_lociStitched	chr10	81992903	81995398	1	2496	3729.027	661.9235	7912	0
1_MACS_peak_1913_lociStitched	chr1	175110064	175112559	1	2496	8784.6455	849.5475	7913	0
1_MACS_peak_750_lociStitched	chr1	47778432	47780927	1	2496	3587.81	439.8685	7914	0
2_MACS_peak_16836_lociStitched	chr22	43581778	43584494	2	2496	3333.89	307.7228	7915	0
1_MACS_peak_27004_lociStitched	chrX	15920402	15922896	1	2495	3429.7488	374.8482	7916	0
1_MACS_peak_21899_lociStitched	chr6	30881144	30883638	1	2495	2560.5898	400.287	7917	0
1_MACS_peak_21562_lociStitched	chr6	7155173	7157667	1	2495	4504.9122	499.2988	7918	0
1_MACS_peak_3880_lociStitched	chr10	129844980	129847474	1	2495	3286.5932	517.505	7919	0
2_MACS_peak_11194_lociStitched	chr17	70384779	70389165	2	2495	2269.3164	846.0594	7920	0
1_MACS_peak_13107_lociStitched	chr2	10464046	10466539	1	2494	2237.9661	465.6924	7921	0
1_MACS_peak_12214_lociStitched	chr19	8508740	8511233	1	2494	4747.6692	660.645	7922	0
1_MACS_peak_22411_lociStitched	chr6	88252846	88255338	1	2493	3720.8052	412.426	7923	0
1_MACS_peak_19090_lociStitched	chr4	56261247	56263739	1	2493	4837.4704	541.2624	7924	0
1_MACS_peak_18346_lociStitched	chr3	167490412	167492904	1	2493	4802.5824	643.4344	7925	0
1_MACS_peak_8974_lociStitched	chr15	88799453	88801945	1	2493	2363.4128	323.96	7926	0
1_MACS_peak_5976_lociStitched	chr12	56768143	56770635	1	2493	5130.7788	607.0512	7927	0
2_MACS_peak_16841_lociStitched	chr22	43945527	43948731	2	2493	1440.8388	423.5688	7928	0
1_MACS_peak_27677_lociStitched	chrX	132741149	132743640	1	2492	2282.7524	304.1511	7929	0
1_MACS_peak_13843_lociStitched	chr2	85854418	85856909	1	2492	2885.5744	270.2735	7930	0
1_MACS_peak_11888_lociStitched	chr18	59853244	59855735	1	2492	5396.7515	638.4433	7931	0
1_MACS_peak_9362_lociStitched	chr16	12348424	12350915	1	2492	4242.4221	433.434	7932	0
1_MACS_peak_3650_lociStitched	chr10	104208902	104211393	1	2492	4384.4091	396.3181	7933	0
1_MACS_peak_20989_lociStitched	chr5	138076830	138079320	1	2491	8468.988	633.456	7934	0
1_MACS_peak_20823_lociStitched	chr5	122757974	122760464	1	2491	5100.267	614.034	7935	0
1_MACS_peak_19406_lociStitched	chr4	101929890	101932380	1	2491	4576.122	560.25	7936	0
1_MACS_peak_8457_lociStitched	chr15	49446642	49449132	1	2491	4495.197	502.233	7937	0
1_MACS_peak_4702_lociStitched	chr11	71812914	71815404	1	2491	6237.201	647.649	7938	0
1_MACS_peak_21154_lociStitched	chr5	149827576	149830065	1	2490	8677.6496	678.0036	7939	0
1_MACS_peak_10310_lociStitched	chr17	8112317	8114806	1	2490	6945.5545	415.4141	7940	0
1_MACS_peak_4616_lociStitched	chr11	66936653	66939142	1	2490	2691.6046	399.7334	7941	0
1_MACS_peak_4270_lociStitched	chr11	36520540	36523029	1	2490	2278.6795	476.1457	7942	0
1_MACS_peak_3301_lociStitched	chr10	74032344	74034833	1	2490	3163.519	564.5052	7943	0
2_MACS_peak_6941_lociStitched	chr13	42622431	42630446	2	2490	1907.57	548.226	7944	0
1_MACS_peak_25887_lociStitched	chr9	17927584	17930072	1	2489	1731.648	314.4832	7945	0
1_MACS_peak_13966_lociStitched	chr2	97777806	97780294	1	2489	8522.8928	513.772	7946	0
1_MACS_peak_12707_lociStitched	chr19	41858103	41860591	1	2489	2112.5608	369.7168	7947	0
1_MACS_peak_10556_lociStitched	chr17	29875702	29878190	1	2489	4457.252	312.9904	7948	0
1_MACS_peak_8162_lociStitched	chr15	25682715	25685203	1	2489	4754.3192	414.252	7949	0
1_MACS_peak_3612_lociStitched	chr10	102085836	102088324	1	2489	6606.3864	673.2528	7950	0
1_MACS_peak_26814_lociStitched	chr9	139135227	139137714	1	2488	1459.1229	391.4538	7951	0
1_MACS_peak_18535_lociStitched	chr3	184428201	184430688	1	2488	5686.7742	940.5834	7952	0
1_MACS_peak_13458_lociStitched	chr2	45876780	45879267	1	2488	3318.6528	367.0812	7953	0
1_MACS_peak_9133_lociStitched	chr15	102180892	102183379	1	2488	1473.2988	487.452	7954	0
1_MACS_peak_8359_lociStitched	chr15	41849650	41852137	1	2488	1900.3167	431.4945	7955	0
1_MACS_peak_4596_lociStitched	chr11	66246401	66248888	1	2488	5780.0367	761.5194	7956	0
1_MACS_peak_1487_lociStitched	chr1	150038278	150040765	1	2488	9539.1372	994.0539	7957	0
1_MACS_peak_17569_lociStitched	chr3	61545638	61548124	1	2487	4116.5674	343.5652	7958	0
1_MACS_peak_26188_lociStitched	chr9	77641786	77644271	1	2486	5544.2835	559.125	7959	0
1_MACS_peak_22534_lociStitched	chr6	106204724	106207209	1	2486	7799.6695	849.1245	7960	0
1_MACS_peak_21451_lociStitched	chr5	180286807	180289292	1	2486	6704.53	348.397	7961	0
1_MACS_peak_15659_lociStitched	chr20	37061888	37064373	1	2486	4509.281	632.681	7962	0
1_MACS_peak_6499_lociStitched	chr12	110905305	110907790	1	2486	5653.375	279.811	7963	0
1_MACS_peak_20427_lociStitched	chr5	66915284	66917768	1	2485	2005.3332	416.5668	7964	0
1_MACS_peak_19865_lociStitched	chr4	175203718	175206202	1	2485	17342.7912	689.0616	7965	0
1_MACS_peak_12861_lociStitched	chr19	48947847	48950331	1	2485	7075.674	484.38	7966	0
1_MACS_peak_1889_lociStitched	chr1	173412939	173415423	1	2485	3995.2656	641.8656	7967	0
2_MACS_peak_18835_lociStitched	chr4	11085015	11087862	2	2485	1582.932	464.061	7968	0
1_MACS_peak_25774_lociStitched	chr9	1938149	1940632	1	2484	2510.0647	526.6443	7969	0
1_MACS_peak_24407_lociStitched	chr7	140395521	140398004	1	2484	7073.5704	703.4339	7970	0
1_MACS_peak_18688_lociStitched	chr3	197306454	197308937	1	2484	7271.2172	681.0869	7971	0
1_MACS_peak_4686_lociStitched	chr11	71314704	71317187	1	2484	4611.1793	601.8792	7972	0
2_MACS_peak_27351_lociStitched	chrX	67234219	67239196	2	2484	1986.3207	423.5427	7973	0
2_MACS_peak_6126_lociStitched	chr12	71743112	71749221	2	2484	2329.3617	822.2714	7974	0
1_MACS_peak_26248_lociStitched	chr9	89560623	89563105	1	2483	1723.749	226.1102	7975	0
1_MACS_peak_13385_lociStitched	chr2	38977037	38979519	1	2483	9089.5804	776.1214	7976	0
1_MACS_peak_7060_lociStitched	chr13	53071135	53073617	1	2483	5447.2454	422.4364	7977	0
1_MACS_peak_5840_lociStitched	chr12	49411092	49413574	1	2483	8061.0396	593.198	7978	0
1_MACS_peak_4575_lociStitched	chr11	65685546	65688028	1	2483	3180.9312	449.4902	7979	0
1_MACS_peak_26608_lociStitched	chr9	125936590	125939071	1	2482	4314.9552	676.8168	7980	0
1_MACS_peak_12454_lociStitched	chr19	18262590	18265071	1	2482	5995.8327	578.8173	7981	0
1_MACS_peak_4220_lociStitched	chr11	33181565	33184046	1	2482	5293.7097	558.225	7982	0
1_MACS_peak_1322_lociStitched	chr1	118471303	118473784	1	2482	2323.7046	320.7933	7983	0
1_MACS_peak_1086_lociStitched	chr1	90285782	90288263	1	2482	5987.1492	538.8732	7984	0
1_MACS_peak_27814_lociStitched	chrX	153990076	153992556	1	2481	4737.544	289.416	7985	0
1_MACS_peak_24956_lociStitched	chr8	42248410	42250890	1	2481	7112.392	724.408	7986	0
1_MACS_peak_18908_lociStitched	chr4	23349162	23351642	1	2481	4387.864	423.088	7987	0
1_MACS_peak_13099_lociStitched	chr2	9982893	9985373	1	2481	4623.712	545.104	7988	0
1_MACS_peak_9519_lociStitched	chr16	25908232	25910712	1	2481	5264.048	494.016	7989	0
1_MACS_peak_7792_lociStitched	chr14	74958702	74961182	1	2481	1773.696	263.872	7990	0
1_MACS_peak_3674_lociStitched	chr10	105155110	105157590	1	2481	3434.552	621.488	7991	0
1_MACS_peak_20622_lociStitched	chr5	89704412	89706891	1	2480	9627.1965	634.624	7992	0
1_MACS_peak_19884_lociStitched	chr4	178229500	178231979	1	2480	2801.5179	301.4464	7993	0
1_MACS_peak_8761_lociStitched	chr15	74803324	74805803	1	2480	8815.8198	627.6828	7994	0
1_MACS_peak_4219_lociStitched	chr11	33060052	33062531	1	2480	7530.4583	632.145	7995	0
1_MACS_peak_4147_lociStitched	chr11	18654527	18657006	1	2480	6382.4334	473.7369	7996	0
2_MACS_peak_26879_lociStitched	chrX	1612241	1620532	2	2480	1719.5534	331.64	7997	0
1_MACS_peak_24193_lociStitched	chr7	116592532	116595010	1	2479	8317.9026	571.4268	7998	0
1_MACS_peak_14058_lociStitched	chr2	109744333	109746811	1	2479	2118.1944	401.1882	7999	0
1_MACS_peak_12028_lociStitched	chr19	1103119	1105597	1	2479	4474.7724	796.4292	8000	0
1_MACS_peak_9502_lociStitched	chr16	23689206	23691684	1	2479	2289.1764	413.0826	8001	0
1_MACS_peak_24983_lociStitched	chr8	50323230	50325707	1	2478	5501.6647	456.0157	8002	0
1_MACS_peak_12189_lociStitched	chr19	7241539	7244016	1	2478	8402.2317	598.1955	8003	0
1_MACS_peak_12056_lociStitched	chr19	1874684	1877161	1	2478	5457.8218	554.848	8004	0
1_MACS_peak_3_lociStitched	chr1	713033	715510	1	2478	7076.789	602.1587	8005	0
2_MACS_peak_4706_lociStitched	chr11	71978819	71985283	2	2478	2376.8128	935.9872	8006	0
1_MACS_peak_18455_lociStitched	chr3	179039892	179042368	1	2477	4193.8488	993.6188	8007	0
1_MACS_peak_16204_lociStitched	chr21	37691403	37693879	1	2477	6375.2048	738.0956	8008	0
1_MACS_peak_13618_lociStitched	chr2	63814755	63817231	1	2477	7356.196	714.0784	8009	0
1_MACS_peak_12811_lociStitched	chr19	46364463	46366939	1	2477	4562.2776	521.9408	8010	0
1_MACS_peak_11070_lociStitched	chr17	57969299	57971775	1	2477	4702.9144	517.484	8011	0
1_MACS_peak_2126_lociStitched	chr1	201139131	201141607	1	2477	10333.586	965.3924	8012	0
1_MACS_peak_1198_lociStitched	chr1	109234179	109236655	1	2477	6286.3164	324.1084	8013	0
1_MACS_peak_17_lociStitched	chr1	1242714	1245190	1	2477	4117.588	267.1604	8014	0
1_MACS_peak_16316_lociStitched	chr21	46528939	46531414	1	2476	2936.0925	627.66	8015	0
1_MACS_peak_12466_lociStitched	chr19	18681381	18683856	1	2476	4400.055	571.4775	8016	0
1_MACS_peak_4274_lociStitched	chr11	37524501	37526976	1	2476	4253.2875	602.6625	8017	0
1_MACS_peak_643_lociStitched	chr1	42799479	42801954	1	2476	3512.025	626.67	8018	0
2_MACS_peak_11667_lociStitched	chr18	31246269	31251005	2	2476	1626.816	454.1824	8019	0
1_MACS_peak_20653_lociStitched	chr5	94889474	94891948	1	2475	7055.1058	846.108	8020	0
1_MACS_peak_15376_lociStitched	chr20	11973746	11976220	1	2475	7098.8956	643.9822	8021	0
1_MACS_peak_3137_lociStitched	chr10	54224747	54227221	1	2475	3473.496	429.7338	8022	0
1_MACS_peak_27818_lociStitched	chrX	154254412	154256885	1	2474	4379.9303	320.0062	8023	0
1_MACS_peak_27757_lociStitched	chrX	149860967	149863440	1	2474	2803.3928	188.4426	8024	0
1_MACS_peak_19497_lociStitched	chr4	110480508	110482981	1	2474	5081.2731	426.8398	8025	0
1_MACS_peak_14940_lociStitched	chr2	216921430	216923903	1	2474	6333.353	539.3613	8026	0
1_MACS_peak_1959_lociStitched	chr1	180990414	180992887	1	2474	3484.2097	615.0351	8027	0
1_MACS_peak_26997_lociStitched	chrX	15692234	15694706	1	2473	8650.2696	418.7568	8028	0
1_MACS_peak_24682_lociStitched	chr8	17012830	17015302	1	2473	3833.5776	428.3976	8029	0
1_MACS_peak_23118_lociStitched	chr7	915138	917610	1	2473	2935.5	372.7776	8030	0
1_MACS_peak_18877_lociStitched	chr4	16226843	16229315	1	2473	4066.1928	344.844	8031	0
1_MACS_peak_10164_lociStitched	chr17	1991829	1994301	1	2473	4876.7616	520.356	8032	0
1_MACS_peak_7055_lociStitched	chr13	52897896	52900368	1	2473	5087.6232	316.1688	8033	0
1_MACS_peak_6978_lociStitched	chr13	45913923	45916395	1	2473	3563.6352	280.572	8034	0
1_MACS_peak_24408_lociStitched	chr7	140623189	140625660	1	2472	5183.4167	593.5342	8035	0
1_MACS_peak_17482_lociStitched	chr3	52187222	52189693	1	2472	4616.5693	739.3232	8036	0
1_MACS_peak_14989_lociStitched	chr2	223182610	223185081	1	2472	1090.4523	256.2427	8037	0
1_MACS_peak_10608_lociStitched	chr17	33667851	33670322	1	2472	4764.3351	623.4333	8038	0
1_MACS_peak_27373_lociStitched	chrX	70502120	70504590	1	2471	5089.435	352.716	8039	0
1_MACS_peak_19595_lociStitched	chr4	125632620	125635090	1	2471	3835.416	424.84	8040	0
1_MACS_peak_3304_lociStitched	chr10	74093957	74096427	1	2471	7081.984	587.366	8041	0
2_MACS_peak_15194_lociStitched	chr2	240321012	240324085	2	2471	4210.3173	163.4836	8042	0
1_MACS_peak_24959_lociStitched	chr8	42395530	42397999	1	2470	6430.0167	360.9678	8043	0
1_MACS_peak_19426_lociStitched	chr4	103607751	103610220	1	2470	3793.8654	542.1924	8044	0
1_MACS_peak_14351_lociStitched	chr2	148601103	148603572	1	2470	2708.7399	365.9058	8045	0
1_MACS_peak_9884_lociStitched	chr16	69344122	69346591	1	2470	3063.2883	536.5137	8046	0
1_MACS_peak_9771_lociStitched	chr16	57768247	57770716	1	2470	3856.8249	586.6344	8047	0
1_MACS_peak_22252_lociStitched	chr6	58162827	58165295	1	2469	3126.7092	547.4024	8048	0
1_MACS_peak_22021_lociStitched	chr6	35994765	35997233	1	2469	4787.1796	413.8836	8049	0
1_MACS_peak_21440_lociStitched	chr5	179221904	179224372	1	2469	4027.5292	502.7316	8050	0
1_MACS_peak_17244_lociStitched	chr3	38205573	38208041	1	2469	8104.912	535.0624	8051	0
1_MACS_peak_10704_lociStitched	chr17	38135950	38138418	1	2469	4172.6476	779.6412	8052	0
1_MACS_peak_8655_lociStitched	chr15	66161057	66163525	1	2469	5061.1276	580.9672	8053	0
1_MACS_peak_3479_lociStitched	chr10	90749664	90752132	1	2469	2239.2164	418.8196	8054	0
1_MACS_peak_27033_lociStitched	chrX	19857449	19859916	1	2468	2640.9235	264.7091	8055	0
1_MACS_peak_23435_lociStitched	chr7	32796196	32798663	1	2468	4515.3501	449.4874	8056	0
1_MACS_peak_17933_lociStitched	chr3	121552733	121555200	1	2468	3890.459	694.4605	8057	0
1_MACS_peak_16331_lociStitched	chr21	47787619	47790086	1	2468	6270.6206	761.0695	8058	0
1_MACS_peak_14326_lociStitched	chr2	140499308	140501775	1	2468	3107.1865	378.9312	8059	0
1_MACS_peak_27176_lociStitched	chrX	46319687	46322153	1	2467	4428.1962	192.1014	8060	0
1_MACS_peak_24471_lociStitched	chr7	148637144	148639610	1	2467	10255.6008	718.5924	8061	0
1_MACS_peak_23898_lociStitched	chr7	91762524	91764990	1	2467	10260.2862	674.9442	8062	0
1_MACS_peak_7769_lociStitched	chr14	73101210	73103676	1	2467	2687.4468	249.3126	8063	0
1_MACS_peak_26239_lociStitched	chr9	88355469	88357934	1	2466	4218.108	480.9215	8064	0
1_MACS_peak_20395_lociStitched	chr5	61922194	61924659	1	2466	3646.9675	396.1255	8065	0
2_MACS_peak_26172_lociStitched	chr9	74942087	74950483	2	2466	2051.1428	1059.5752	8066	0
1_MACS_peak_18837_lociStitched	chr4	11100492	11102956	1	2465	3540.5216	469.392	8067	0
1_MACS_peak_15854_lociStitched	chr20	50157177	50159641	1	2465	5732.7424	420.8512	8068	0
1_MACS_peak_11996_lociStitched	chr18	77034611	77037075	1	2465	4004.9856	449.9264	8069	0
1_MACS_peak_3663_lociStitched	chr10	104676709	104679173	1	2465	6270.1408	557.8496	8070	0
1_MACS_peak_2679_lociStitched	chr1	249199384	249201848	1	2465	7902.7872	875.952	8071	0
1_MACS_peak_22052_lociStitched	chr6	37284124	37286587	1	2464	8718.0348	623.139	8072	0
1_MACS_peak_17915_lociStitched	chr3	119865733	119868196	1	2464	4004.3454	499.2501	8073	0
1_MACS_peak_16810_lociStitched	chr22	42195483	42197946	1	2464	3916.9089	655.8969	8074	0
1_MACS_peak_12012_lociStitched	chr19	632087	634550	1	2464	2891.8083	616.2426	8075	0
1_MACS_peak_27767_lociStitched	chrX	150564339	150566801	1	2463	4530.8186	157.8142	8076	0
1_MACS_peak_16852_lociStitched	chr22	45644139	45646601	1	2463	3133.8798	367.3304	8077	0
1_MACS_peak_352_lociStitched	chr1	26577782	26580244	1	2463	2199.797	398.3516	8078	0
1_MACS_peak_14888_lociStitched	chr2	208575098	208577559	1	2462	3377.4764	516.5639	8079	0
1_MACS_peak_13353_lociStitched	chr2	37457500	37459961	1	2462	5233.5626	766.3554	8080	0
1_MACS_peak_12190_lociStitched	chr19	7293151	7295612	1	2462	3156.4786	539.4512	8081	0
1_MACS_peak_10374_lociStitched	chr17	17183028	17185489	1	2462	7902.5171	555.6938	8082	0
1_MACS_peak_3452_lociStitched	chr10	88280134	88282595	1	2462	5285.2436	448.1481	8083	0
1_MACS_peak_1616_lociStitched	chr1	155230580	155233041	1	2462	3670.0893	1022.2994	8084	0
