GENE_ID	locusLine	bin_1_20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43.bam
NM_004296	chr14(.):72394785-73038238	0.1182
NM_001080414	chr14(.):91732666-91889133	2.0211
NM_024496	chr14(.):77485885-77500034	2.9295
NM_005065	chr14(.):81934238-82005205	1.4781
NM_152592	chr14(.):95878830-95947173	0.4889
NR_003002	chr14(.):95994691-96004966	0.2753
NR_001459	chr14(.):95994248-96006209	0.2402
NM_016417	chr14(.):95996322-96016055	0.1554
NM_025268	chr14(.):105987952-106001539	0.1244
NM_144508	chr15(.):40881446-40959881	0.1393
NM_001042495	chr15(.):34517196-34635265	0.5123
NM_005135	chr15(.):34517196-34616021	0.0905
NM_001042497	chr15(.):34517196-34634045	0.4965
NM_001042494	chr15(.):34517196-34634961	0.4982
NM_020759	chr15(.):42862856-43018196	0.3731
NR_031680	chr15(.):69111302-69494862	0.1141
NM_001103184	chr15(.):33052746-33365085	0.3093
NM_001211	chr15(.):40448209-40518337	0.1749
NM_019600	chr15(.):52868517-52975820	0.4625
NM_017610	chr15(.):59274864-59394253	0.0964
NM_025201	chr15(.):65129081-65165201	0.2599
NM_006305	chr15(.):69065874-69118261	0.7661
NM_001004439	chr15(.):68589041-68729492	0.3335
NM_172217	chr15(.):81512639-81610104	1.1175
NM_001172128	chr15(.):81484218-81610104	0.8714
NM_007011	chr15(.):89626380-89750591	0.8542
NM_000875	chr15(.):99187760-99512759	0.2009
NR_027992	chr15(.):20869796-20966480	0.0535
NR_027053	chr15(.):21927513-21945739	0.2948
NR_024387	chr15(.):22009419-22021878	0.0492
NM_015995	chr15(.):31614082-31675102	2.0322
NM_175741	chr15(.):34633065-34654931	0.2004
NM_181077	chr15(.):34666269-34687001	0.0493
NM_018648	chr15(.):34628916-34640362	1.6448
NM_153613	chr15(.):34646088-34664395	0.7886
NR_036050	chr15(.):34669269-34679351	0.0522
NR_036050	chr15(.):34815490-34825572	0.0338
NM_003134	chr15(.):40322890-40336389	0.5263
NM_001003942	chr15(.):40375091-40403287	4.9002
NM_033503	chr15(.):40375091-40403639	4.8408
NM_001003940	chr15(.):40375091-40406075	4.4697
NM_001080791	chr15(.):40840297-40862252	1.0367
NM_152260	chr15(.):40856536-40871661	0.3593
NR_002208	chr15(.):40819082-40829749	0.0439
NM_198524	chr15(.):56652643-56743072	1.4031
NM_001013843	chr15(.):59166243-59230852	0.288
NM_182703	chr15(.):65199100-65256041	0.2335
NM_017882	chr15(.):68494329-68527080	0.8997
NM_015322	chr15(.):68565140-68588640	3.2524
NR_026808	chr15(.):69091159-69104440	0.0708
NR_036197	chr15(.):69089188-69099264	0.071
NM_001127190	chr15(.):75069424-75100539	3.0902
NM_000761	chr15(.):75036183-75053941	0.0377
NM_000499	chr15(.):75006882-75022877	0.0797
NM_001099436	chr15(.):75123458-75140552	0.1592
NM_021819	chr15(.):75100193-75123099	0.052
NM_001030005	chr15(.):75113950-75129136	0.0432
NM_021823	chr15(.):75310926-75348067	2.416
NM_138967	chr15(.):75282875-75318836	2.2729
NM_017793	chr15(.):75242442-75254775	0.1096
NM_004513	chr15(.):81584253-81610104	3.6011
NM_181900	chr15(.):81600006-81621524	1.3381
NM_022767	chr15(.):89159526-89180512	0.8407
NR_029606	chr15(.):89150055-89160165	0.0326
NM_002201	chr15(.):89177038-89203879	1.0292
NR_031590	chr15(.):89146337-89156428	0.0351
NM_002168	chr15(.):90622211-90650708	1.7359
NR_033769	chr15(.):93333713-93345338	0.0693
NR_037600	chr15(.):93421072-93446977	1.3562
NR_037602	chr15(.):93421525-93446977	1.3789
NM_014918	chr15(.):101710927-101797137	0.8043
NM_016373	chr16(.):78128550-79251564	0.0804
NM_015914	chr16(.):11767942-11841648	5.4489
NM_013302	chr16(.):22212591-22305066	0.138
NM_000336	chr16(.):23308590-23397620	2.4972
NM_153603	chr16(.):23394813-23469512	1.3373
NM_000078	chr16(.):56990834-57022756	0.0664
NM_004691	chr16(.):67466916-67520089	0.1932
NM_001191022	chr16(.):67591309-67678088	0.4752
NM_012320	chr16(.):68274246-68299961	2.6114
NM_018667	chr16(.):68387229-68487409	0.8892
NM_002661	chr16(.):81807929-81996899	0.4007
NM_175931	chr16(.):88936262-89012608	0.0271
NM_005187	chr16(.):88936262-89048504	0.4556
NM_003498	chr16(.):11757288-11778015	4.1668
NM_014153	chr16(.):11839441-11896114	0.565
NM_001130007	chr16(.):11956984-12015519	0.1633
NM_001130006	chr16(.):11956984-12014825	0.1637
NM_001192	chr16(.):12053963-12066925	13.3626
NM_032167	chr16(.):12065601-12152141	0.2951
NM_001039182	chr16(.):29459913-29471285	0.8863
NM_001017389	chr16(.):29462126-29481280	0.6554
NM_003166	chr16(.):29462126-29481301	0.6609
NM_178044	chr16(.):29460821-29474545	0.805
NR_002454	chr16(.):29455665-29466236	0.7429
NR_037608	chr16(.):29461411-29481301	0.6459
NM_001017390	chr16(.):29466206-29481301	0.36
NR_024370	chr16(.):29870003-29884374	0.4505
NM_002383	chr16(.):29812854-29827504	1.6702
NR_015396	chr16(.):29870154-29884374	0.4553
NM_145239	chr16(.):29818408-29832202	1.7833
NM_007317	chr16(.):29797057-29821706	0.9502
NM_006319	chr16(.):29864677-29879578	0.433
NM_024516	chr16(.):29822527-29838816	1.4976
NM_152338	chr16(.):29784560-29796840	0.0419
NM_005115	chr16(.):29826714-29864360	0.5801
NM_001039182	chr16(.):30199255-30210627	0.8688
NM_178044	chr16(.):30200163-30213887	0.789
NM_003166	chr16(.):30201468-30220650	0.6511
NM_001017389	chr16(.):30201468-30220620	0.6466
NM_001193333	chr16(.):30189730-30205396	2.6719
NR_002454	chr16(.):30195004-30205575	3.8727
NR_037608	chr16(.):30200753-30220650	0.6345
NR_002555	chr16(.):30229349-30261932	0.1037
NM_001017390	chr16(.):30205548-30220650	0.3757
NM_138447	chr16(.):30609699-30626682	0.4231
NM_024031	chr16(.):30657240-30672734	2.2873
NM_001105079	chr16(.):30670777-30687131	0.5352
NR_002966	chr16(.):30716857-30726986	0.0794
NM_006662	chr16(.):30705461-30756450	0.3219
NM_153337	chr16(.):50695210-50720264	1.052
NM_182854	chr16(.):50701885-50720264	1.4025
NM_001042412	chr16(.):50771028-50840846	0.1638
NM_001042355	chr16(.):50770960-50840846	0.1636
NM_022162	chr16(.):50726049-50771987	0.2207
NM_001126108	chr16(.):56894118-56954762	1.4834
NM_001010989	chr16(.):56960747-56982793	3.5953
NM_032206	chr16(.):57018409-57122436	0.0977
NM_001172643	chr16(.):66536905-66589194	4.0126
NM_001172644	chr16(.):66536905-66589315	4.0041
NM_052999	chr16(.):66595349-66618038	0.0731
NM_181641	chr16(.):66581471-66604971	1.1225
NM_181271	chr16(.):66595293-66618038	0.0731
NM_001040138	chr16(.):66581465-66605154	1.114
NM_001193524	chr16(.):67566364-67585691	1.825
NM_001193523	chr16(.):67558539-67585691	1.4623
NM_001193522	chr16(.):67557719-67585691	1.4204
NM_001138	chr16(.):67511473-67522716	0.6791
NM_024519	chr16(.):67557716-67585691	1.4202
NM_024939	chr16(.):68257449-68275136	0.4215
NM_001184824	chr16(.):68339876-68396169	0.426
NM_003983	chr16(.):68293422-68340722	1.803
NM_032178	chr16(.):68329517-68349868	0.4596
NM_001031804	chr16(.):79622744-79639622	2.19
NM_138962	chr17(.):55328930-55762299	0.3069
NM_170721	chr17(.):55329373-55715544	0.3358
NM_022066	chr17(.):74380612-74454288	0.0988
NM_020761	chr17(.):78513624-78945173	0.2789
NM_005022	chr17(.):4843946-4856825	2.8465
NM_153357	chr17(.):6939948-6952242	0.1333
NM_000267	chr17(.):29416944-29709695	0.4161
NM_002544	chr17(.):29616667-29629380	0.0597
NM_183232	chr17(.):37916198-38025441	1.5582
NM_001114091	chr17(.):45190310-45271665	0.1911
NM_000212	chr17(.):45326207-45395077	0.098
NM_003726	chr17(.):46205801-46512594	0.0867
NM_030802	chr17(.):47782686-47846518	1.1605
NM_017763	chr17(.):56426037-56499931	0.1487
NM_001433	chr17(.):62115389-62212502	2.2848
NM_181671	chr17(.):65368923-65694647	0.2967
NM_014960	chr17(.):66250322-66422000	0.1249
NR_036488	chr17(.):70394462-70593943	0.4886
NM_004252	chr17(.):72739762-72770499	1.1914
NM_001113492	chr17(.):75278972-75501678	0.6152
NM_006640	chr17(.):75310596-75501678	0.7108
NM_001113491	chr17(.):75272491-75501678	0.6008
NM_001163075	chr17(.):76137433-76167364	1.5407
NM_025090	chr17(.):76787964-76841969	0.2965
NM_017456	chr17(.):76665129-76783376	1.4443
NM_024648	chr17(.):80342085-80381513	0.3151
NM_000080	chr17(.):4796063-4811369	0.0692
NM_001145536	chr17(.):4797947-4811227	0.0742
NM_001165417	chr17(.):4835425-4848462	1.1929
NM_000173	chr17(.):4830591-4843325	0.306
NM_015528	chr17(.):4838629-4853517	2.8328
NM_006612	chr17(.):4896242-4936694	0.1211
NM_015099	chr17(.):4866286-4895960	0.6905
NM_001171168	chr17(.):4866286-4895665	0.697
NM_053013	chr17(.):4849383-4865426	1.8993
NM_001167985	chr17(.):4886424-4905905	0.3599
NM_004890	chr17(.):4857520-4876132	0.8494
NM_001004333	chr17(.):6910797-6922851	4.7066
NM_001142799	chr17(.):6913072-6925839	4.5177
NM_201566	chr17(.):6934393-6948440	0.3923
NR_029712	chr17(.):6915933-6926020	4.5305
NM_181844	chr17(.):6921368-6937961	0.1379
NM_000697	chr17(.):6894383-6919055	2.0127
NR_030178	chr17(.):6916229-6926341	4.2458
NM_001143775	chr17(.):7141905-7159995	2.1011
NM_015982	chr17(.):7186570-7202876	0.0488
NM_001185023	chr17(.):7158221-7171264	0.0572
NM_001185022	chr17(.):7158221-7171512	0.0568
NM_001128827	chr17(.):7088209-7125928	0.1912
NM_000018	chr17(.):7118152-7133585	0.39
NM_004422	chr17(.):7123660-7142863	0.8113
NM_007278	chr17(.):7138737-7150753	2.2206
NM_024297	chr17(.):7133346-7147825	2.1725
NM_001365	chr17(.):7088209-7128369	0.1863
NM_203415	chr17(.):7150371-7168259	0.826
NM_015362	chr17(.):7150550-7168259	0.833
NM_001042	chr17(.):7180053-7196367	0.0703
NM_015343	chr17(.):7141905-7160259	2.0711
NR_029896	chr17(.):7121615-7131698	0.5503
NM_012452	chr17(.):16837397-16880402	3.7368
NM_006495	chr17(.):29625787-29646130	3.6913
NM_014210	chr17(.):29638427-29653767	5.8048
NM_002981	chr17(.):32682398-32695252	3.8292
NM_005408	chr17(.):32678470-32690629	0.2063
NM_005623	chr17(.):32641065-32653421	0.0581
NM_002983	chr17(.):34410602-34422506	3.5232
NM_002988	chr17(.):34386642-34403841	0.0526
NM_002984	chr17(.):34426219-34438014	2.4145
NM_021006	chr17(.):34517267-34529156	10.0067
NM_001001418	chr17(.):34576084-34597027	0.1406
NM_001001435	chr17(.):34533467-34545274	5.6428
NM_001001437	chr17(.):34517267-34529147	10.0107
NM_001001417	chr17(.):34488060-34508988	0.1432
NM_021006	chr17(.):34618841-34630730	8.1423
NM_001001437	chr17(.):34618841-34630721	8.1438
NM_001001435	chr17(.):34635033-34646840	5.6229
NM_001001418	chr17(.):34741118-34813091	0.1064
NM_001130677	chr17(.):36822958-36836187	0.1501
NM_005937	chr17(.):36856872-36891056	1.5455
NM_007144	chr17(.):36885149-36909558	0.4019
NM_002795	chr17(.):36904001-36925478	0.3997
NM_001136498	chr17(.):36881509-36896858	0.1751
NM_005310	chr17(.):37889186-37908538	0.1863
NM_001030002	chr17(.):37889589-37908538	0.1877
NM_032339	chr17(.):37880408-37891788	0.4131
NM_018530	chr17(.):38055847-38078793	0.1023
NM_001042471	chr17(.):38055847-38079903	0.1036
NM_198844	chr17(.):38019454-38039149	1.8267
NM_001145301	chr17(.):38469472-38518895	2.7848
NM_152219	chr17(.):38511904-38525945	0.0873
NM_000964	chr17(.):38460422-38518895	3.0463
NM_001024809	chr17(.):38493270-38518895	0.1438
NM_001254	chr17(.):38439145-38464413	0.2418
NM_152343	chr17(.):43326759-43344479	0.0702
NM_005892	chr17(.):43294291-43329683	2.2465
NR_024434	chr17(.):43320302-43350997	0.2868
NR_024435	chr17(.):43334557-43350997	0.0661
NM_001002841	chr17(.):45281427-45306045	0.9675
NM_002476	chr17(.):45281713-45306045	0.9067
NM_002144	chr17(.):46601806-46613272	0.0477
NM_005827	chr17(.):47773689-47790282	0.4696
NM_001199155	chr17(.):47860980-47911458	0.2198
NM_175575	chr17(.):48907604-48924709	0.0511
NM_005749	chr17(.):48934586-48946413	2.9154
NM_000250	chr17(.):56342216-56363296	0.0523
NM_004758	chr17(.):56373593-56411152	1.073
NM_003168	chr17(.):56417538-56434563	1.3799
NR_029683	chr17(.):56403592-56413679	5.9041
NM_001099787	chr17(.):62074954-62102994	0.6512
NM_000873	chr17(.):62074954-62089283	0.0801
NR_004380	chr17(.):62218437-62228517	0.7811
NR_002995	chr17(.):62218698-62228831	0.78
NR_026903	chr17(.):62957667-62976703	0.9486
NR_027283	chr17(.):66189800-66201443	0.1129
NM_016627	chr17(.):66239144-66258305	0.7421
NR_033876	chr17(.):70589179-70641611	0.4668
NM_001163989	chr17(.):72727958-72748474	1.7054
NM_001006638	chr17(.):72728355-72748474	1.7391
NM_139018	chr17(.):72685451-72714108	0.0634
NM_175738	chr17(.):72662255-72748474	0.4961
NR_037409	chr17(.):72739751-72749838	1.4702
NM_017728	chr17(.):72767621-72840922	0.0811
NM_015654	chr17(.):72761685-72777470	0.2937
NM_173547	chr17(.):73880040-73898054	0.254
NM_033452	chr17(.):73865244-73879656	2.4733
NM_012478	chr17(.):73836779-73856501	0.7656
NM_199242	chr17(.):73818307-73845798	0.0759
NM_032478	chr17(.):73889723-73906181	0.585
NM_024599	chr17(.):74461974-74502509	1.5432
NM_134268	chr17(.):74518439-74538782	0.0415
NM_001166579	chr17(.):74444432-74471199	0.1004
NM_001088	chr17(.):74458629-74471199	0.0935
NM_001005498	chr17(.):74461974-74488991	1.7882
NM_001077620	chr17(.):74531120-74546458	0.0461
NR_033357	chr17(.):74518667-74546458	0.0431
NR_027058	chr17(.):75079724-75096068	3.1157
NR_003013	chr17(.):75080388-75090575	3.6574
NM_001143998	chr17(.):75132004-75218181	2.4889
NM_001144001	chr17(.):75176294-75218181	1.8123
NM_001113495	chr17(.):75466324-75501678	0.1733
NM_001113493	chr17(.):75364271-75501678	0.7156
NM_001113496	chr17(.):75441612-75501678	0.3464
NM_001113494	chr17(.):75367164-75501678	0.7124
NR_036200	chr17(.):75388065-75398136	0.0431
NM_152468	chr17(.):76121858-76144049	2.3415
NM_007267	chr17(.):76103998-76133488	1.6339
NM_001127198	chr17(.):76103998-76129861	1.8374
NM_001010982	chr17(.):76178436-76208782	0.0778
NM_003258	chr17(.):76165159-76188285	1.1748
NM_004710	chr17(.):76159670-76174009	1.9195
NM_001145526	chr17(.):76178442-76208782	0.0778
NR_027083	chr17(.):76178397-76198641	0.0964
NM_003255	chr17(.):76844058-76926472	0.6417
NM_001100407	chr17(.):80395462-80413707	1.3576
NM_001193655	chr17(.):80395462-80412602	1.4403
NM_001038618	chr17(.):80411059-80451143	0.4496
NM_001083608	chr17(.):80411539-80451143	0.4548
NM_173620	chr17(.):80371251-80405516	0.2624
NR_036519	chr17(.):80402590-80413707	2.1829
NM_000633	chr18(.):60785578-60991613	1.1097
NM_001083625	chr18(.):9131757-9290206	0.7143
NM_144662	chr18(.):23708815-23778319	1.5165
NM_005640	chr18(.):23801408-23976650	0.0917
NM_003199	chr18(.):52884561-53260860	0.2851
NM_021074	chr18(.):9097627-9139343	4.2046
NM_005904	chr18(.):46441222-46482081	2.8684
NM_001190823	chr18(.):46441222-46474177	2.6481
NM_001190822	chr18(.):46441222-46480703	2.9642
NM_016626	chr18(.):48695919-48729051	0.5815
NM_030973	chr19(.):50316535-50345237	0.6054
NM_001039846	chr19(.):2091867-2104583	1.882
NM_019112	chr19(.):1035101-1070570	1.2773
NM_001164605	chr19(.):35640844-35665788	0.289
NM_018028	chr19(.):39828107-39880537	0.128
NM_014164	chr19(.):35640624-35665788	0.2868
NR_028406	chr19(.):35640671-35665788	0.2874
NM_020695	chr19(.):1810244-1853452	0.3975
NM_052847	chr19(.):2506217-2707746	0.9803
NM_005428	chr19(.):6767721-6862371	0.9612
NM_032855	chr19(.):16239837-16274377	2.3349
NM_006387	chr19(.):16623699-16658263	0.201
NM_001031749	chr19(.):44295078-44311613	0.0443
NM_015168	chr19(.):47562446-47622009	0.7161
NM_001145713	chr19(.):47629079-47718893	0.2743
NR_027280	chr19(.):47629114-47718893	0.2743
NM_139176	chr19(.):55429876-55463873	0.3346
NM_001161440	chr19(.):55687614-55725874	0.0504
NM_024100	chr19(.):979327-999569	0.2812
NM_004368	chr19(.):1021297-1044064	1.9816
NM_033420	chr19(.):1004649-1026141	0.5469
NM_138690	chr19(.):995436-1014723	0.0705
NM_012292	chr19(.):1062173-1091627	1.0177
NM_001280	chr19(.):1264266-1278171	1.4948
NM_017914	chr19(.):1270519-1284243	1.1291
NM_177401	chr19(.):1243551-1264142	1.1783
NM_001001975	chr19(.):1236748-1249824	0.5964
NM_001405	chr19(.):1281167-1304944	0.0435
NM_152769	chr19(.):1224946-1242990	0.1853
NR_027271	chr19(.):1262469-1275259	0.5755
NR_023313	chr19(.):1264266-1279809	1.3485
NM_001136139	chr19(.):1604291-1655286	0.8053
NM_003200	chr19(.):1604291-1657326	0.7775
NM_006830	chr19(.):1592153-1610483	0.8839
NM_138813	chr19(.):1777073-1817270	0.0761
NM_001178002	chr19(.):1777073-1817199	0.0762
NR_031730	chr19(.):1811157-1821237	0.1603
NR_034114	chr19(.):1817087-1829542	0.075
NM_031918	chr19(.):1847397-1868564	2.1586
NM_138422	chr19(.):1900416-1918446	0.3184
NM_001130111	chr19(.):1871974-1890518	0.4653
NM_079834	chr19(.):1900372-1931012	0.3071
NM_017572	chr19(.):2032469-2056243	0.6514
NM_130807	chr19(.):2066034-2101269	4.6197
NM_004152	chr19(.):2264519-2278487	1.0032
NM_018049	chr19(.):2228154-2241328	1.4414
NM_000479	chr19(.):2244112-2257072	1.1847
NM_198532	chr19(.):2269630-2287181	0.5805
NR_031596	chr19(.):2229060-2239148	1.6586
NM_007165	chr19(.):2231815-2253678	0.9189
NM_144616	chr19(.):2247249-2261422	2.1947
NM_001101391	chr19(.):2284773-2313156	0.1679
NR_036207	chr19(.):2245637-2255717	0.2687
NM_005490	chr19(.):6747172-6772523	0.3999
NM_001379	chr19(.):10239021-10310755	0.2862
NM_004230	chr19(.):10327108-10346948	2.0126
NR_036206	chr19(.):10336088-10346161	0.4907
NM_001544	chr19(.):10392649-10404198	0.098
NM_015956	chr19(.):10357639-10375721	0.2546
NM_000201	chr19(.):10376516-10402291	0.1623
NM_023072	chr19(.):13901273-13948044	0.1534
NR_029613	chr19(.):13980512-13990622	0.0509
NR_036515	chr19(.):13940329-13952103	1.805
NM_001098622	chr19(.):13982949-13996571	0.2466
NR_030179	chr19(.):13980688-13990825	0.049
NR_029497	chr19(.):13942100-13952173	2.1185
NR_029495	chr19(.):13942400-13952473	2.2351
NR_029501	chr19(.):13942253-13952331	2.1809
NM_005370	chr19(.):16217489-16249445	1.7623
NM_001145160	chr19(.):16173316-16218813	0.8614
NR_024335	chr19(.):16139522-16157918	0.0392
NR_024336	chr19(.):16140288-16157918	0.0387
NM_003290	chr19(.):16182134-16218813	0.9011
NM_032493	chr19(.):16303664-16351156	0.0633
NM_054113	chr19(.):16267178-16289286	0.2405
NM_014077	chr19(.):16291234-16307857	0.2109
NM_024881	chr19(.):16655647-16688193	0.189
NM_004831	chr19(.):16680717-16744015	1.6589
NM_015925	chr19(.):35734558-35763867	0.9196
NM_152481	chr19(.):35710703-35724628	0.0429
NM_003407	chr19(.):39892486-39905045	6.3498
NM_003169	chr19(.):39931287-39972308	0.3201
NM_001130825	chr19(.):39931185-39972308	0.3218
NM_019088	chr19(.):39871269-39886679	0.5154
NM_017592	chr19(.):39876962-39896203	3.1912
NM_001020	chr19(.):39918846-39931618	0.5239
NM_022835	chr19(.):39898749-39924055	0.8261
NM_001142579	chr19(.):40570058-40601845	0.2508
NM_001010880	chr19(.):40573898-40601810	0.2771
NM_002446	chr19(.):40692650-40726482	0.1791
NM_001098506	chr19(.):42077530-42098197	0.0867
NM_019612	chr19(.):44215213-44229169	0.0392
NM_019108	chr19(.):44230300-44264142	0.5067
NM_002250	chr19(.):44265684-44290409	1.1054
NM_001098632	chr19(.):50367296-50385644	2.1684
NM_032375	chr19(.):50367296-50385578	2.1763
NM_001098633	chr19(.):50367296-50385612	2.1722
NM_017432	chr19(.):50349415-50368999	0.3288
NM_001168222	chr19(.):50375681-50397007	1.4086
NM_007254	chr19(.):50359459-50375822	0.7004
NM_152899	chr19(.):50387913-50405147	0.5506
NM_012068	chr19(.):50426958-50442193	0.8162
NM_001145457	chr19(.):55412507-55429439	0.0287
NM_001174083	chr19(.):55472710-55517510	0.3399
NM_001174081	chr19(.):55471651-55517510	0.3712
NM_032430	chr19(.):55790533-55828903	0.3194
NM_173804	chr19(.):55733001-55745632	0.0608
NM_001130106	chr19(.):55768590-55796751	0.8775
NM_014931	chr19(.):55736146-55775038	0.9921
NM_052865	chr20(.):17944761-17976762	1.1476
NM_001042472	chr20(.):25275849-25376477	1.1868
NM_015600	chr20(.):25270378-25376477	1.2183
NM_001191	chr20(.):30247260-30315656	3.6621
NM_031483	chr20(.):32946061-33104197	0.5461
NM_015568	chr20(.):37429347-37556667	2.2373
NM_032883	chr20(.):42539781-42703254	0.9268
NM_002466	chr20(.):42290708-42350122	0.6653
NM_001098798	chr20(.):42569535-42703254	1.0939
NM_001098797	chr20(.):42538491-42703254	0.9219
NM_000022	chr20(.):43243162-43285376	1.4948
NM_006282	chr20(.):43590119-43713593	1.3578
NM_183048	chr20(.):45833380-45990474	0.6213
NM_173485	chr20(.):51583945-52116869	0.1571
NM_080618	chr20(.):56067223-56105154	0.1005
NM_002531	chr20(.):61335188-61399123	0.0448
NM_019593	chr20(.):5520079-5596672	0.8237
NM_012261	chr20(.):9490270-9516171	2.4537
NR_003045	chr20(.):17938352-17948589	0.9917
NM_152227	chr20(.):17917243-17954490	1.0916
NM_014426	chr20(.):17917243-17954154	1.1004
NM_002862	chr20(.):25223705-25283648	1.3107
NM_032609	chr20(.):30220690-30237800	0.069
NM_012112	chr20(.):30321903-30394603	0.1389
NM_176812	chr20(.):32394109-32447173	2.836
NR_030374	chr20(.):33049129-33059223	0.1007
NM_030919	chr20(.):37549954-37586703	0.1443
NM_001008901	chr20(.):42349800-42360642	0.0601
NR_034104	chr20(.):43280091-43305380	0.3151
NM_006809	chr20(.):43565770-43594114	0.2268
NM_001124756	chr20(.):43533702-43572962	0.0924
NM_145652	chr20(.):43733092-43748803	0.06
NM_002251	chr20(.):43715949-43734753	0.1425
NR_024594	chr20(.):45942245-45954498	0.0769
NM_006526	chr20(.):52178609-52204636	1.8072
NR_002189	chr20(.):52486039-52497248	3.5492
NM_003657	chr20(.):52555078-52692304	0.374
NM_001160419	chr20(.):56182946-56200632	3.2205
NM_001160418	chr20(.):56173901-56200632	2.1539
NR_024470	chr20(.):61289378-61302973	0.1005
NM_016354	chr20(.):61268796-61308647	1.2103
NM_000874	chr21(.):34597230-34640062	1.2073
NM_207585	chr21(.):34597230-34641820	1.2079
NM_001754	chr21(.):36155097-36426595	0.4575
NM_001001890	chr21(.):36155097-36265987	0.8879
NM_006198	chr21(.):41234346-41306322	0.5488
NM_173568	chr21(.):43486425-43568105	0.4454
NM_001199527	chr21(.):43478067-43568105	2.2323
NM_003683	chr21(.):45204417-45228983	0.4675
NM_001100421	chr21(.):19156283-19196703	1.8962
NM_000629	chr21(.):34692213-34737128	1.0209
NM_000628	chr21(.):34633671-34674520	0.5085
NM_001040192	chr21(.):34855237-34869023	0.2723
NM_017833	chr21(.):34855237-34868790	0.2767
NM_138927	chr21(.):34910349-34954812	0.8977
NM_000819	chr21(.):34871237-34919464	0.8041
NM_175085	chr21(.):34891315-34919464	1.3144
NM_001136005	chr21(.):34871237-34920195	0.7933
NM_001136006	chr21(.):34871237-34920198	0.7932
NM_032195	chr21(.):34910349-34937973	1.3589
NM_017613	chr21(.):34945210-34966014	0.3041
NM_001122607	chr21(.):36188573-36265987	1.2297
NM_020727	chr21(.):43401939-43435496	0.7507
NR_027273	chr21(.):43437112-43450060	0.0743
NR_027243	chr21(.):43517243-43533644	1.2188
NM_000100	chr21(.):45188830-45201259	1.247
NR_026961	chr21(.):45220638-45237448	0.0881
NM_005049	chr21(.):45522207-45556063	0.2597
NM_198155	chr21(.):45548493-45570605	1.6796
NM_002473	chr22(.):36672322-36789063	0.7955
NM_004327	chr22(.):23517551-23665224	0.344
NM_014433	chr22(.):23396592-23489241	0.8556
NM_001887	chr22(.):26990361-27018991	2.4939
NM_007194	chr22(.):29078730-29142822	0.1191
NM_001195071	chr22(.):38610297-38673670	0.5921
NM_001195072	chr22(.):38610297-38674040	0.589
NM_001003406	chr22(.):39961757-40090740	0.0371
NR_030755	chr22(.):23160269-23170365	2.0597
NM_001178126	chr22(.):23224959-23243013	10.8822
NM_004914	chr22(.):23482512-23511531	1.1986
NM_001024938	chr22(.):24194058-24232725	0.3649
NM_002415	chr22(.):24231564-24242409	0.8517
NM_001024939	chr22(.):24195040-24232725	0.3729
NM_001007468	chr22(.):24124149-24181705	0.5932
NM_001002862	chr22(.):24171689-24186199	2.5548
NM_000675	chr22(.):24818529-24843325	1.6452
NR_028484	chr22(.):24820177-24895783	0.5914
NM_001008566	chr22(.):26916713-26966370	0.2445
NM_003595	chr22(.):26916713-26991089	1.0162
NR_031615	chr22(.):26946177-26956289	0.5863
NR_003491	chr22(.):27048445-27077440	0.7064
NM_001886	chr22(.):27012927-27031636	1.1159
NM_172002	chr22(.):29133042-29158496	0.4649
NM_173510	chr22(.):29163661-29190283	1.2873
NM_001079539	chr22(.):29185547-29201560	4.5996
NM_145640	chr22(.):36531370-36561977	1.2455
NM_145642	chr22(.):36531370-36567225	1.0771
NM_030643	chr22(.):36580175-36605879	0.0815
NM_145637	chr22(.):36617254-36641000	0.6111
NM_145343	chr22(.):36644116-36668577	1.8537
NM_030882	chr22(.):36617254-36640689	0.6192
NM_031910	chr22(.):37571205-37589330	0.0545
NM_001051	chr22(.):37597244-37613353	1.0656
NM_013385	chr22(.):37673494-37716389	0.2807
NM_002872	chr22(.):37616309-37645305	2.52
NM_152221	chr22(.):38681696-38718413	1.12
NR_002821	chr22(.):38735669-38799931	1.0388
NM_001894	chr22(.):38681696-38719089	1.0999
NM_016657	chr22(.):38859082-38882637	0.0801
NM_004981	chr22(.):38817332-38845033	0.0381
NM_001098505	chr22(.):38874442-38889535	0.1103
NM_001098504	chr22(.):38874442-38907345	1.1562
NM_152868	chr22(.):38817332-38856203	0.0391
NM_004286	chr22(.):39096806-39134592	0.5107
NM_005740	chr22(.):39169512-39195161	0.0944
NM_014876	chr22(.):39076547-39101459	0.5315
NM_015374	chr22(.):39125734-39156947	1.6105
NM_001006666	chr22(.):39431672-39445428	1.2034
NM_004900	chr22(.):39373404-39393783	0.7176
NM_152426	chr22(.):39412117-39434256	0.9756
NM_014508	chr22(.):39405264-39419825	2.4093
NM_021822	chr22(.):39468009-39488748	1.3421
NM_181773	chr22(.):39488228-39505072	0.3837
NM_006116	chr22(.):39790758-39832887	0.55
NM_153497	chr22(.):39790758-39838132	0.8855
NM_194326	chr22(.):39920097-39933860	1.2464
NM_002409	chr22(.):39848324-39893199	0.8912
NM_019008	chr22(.):39893283-39919137	0.994
NM_182810	chr22(.):39911568-39923691	1.7778
NM_001098270	chr22(.):39878228-39893199	0.1709
NM_016272	chr22(.):41824491-41848027	1.5885
