GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
9_MACS_peak_15928_lociStitched	chr19(.):35818152-35843823	0.0882
2_MACS_peak_15937_lociStitched	chr19(.):35849043-35855567	0.1023
1_MACS_peak_15939_lociStitched	chr19(.):35861861-35864589	0.0969
1_MACS_peak_15940_lociStitched	chr19(.):35937648-35938080	0.0371
1_MACS_peak_15941_lociStitched	chr19(.):35940519-35941291	0.0889
11_MACS_peak_15942_lociStitched	chr19(.):35977531-36028558	0.0944
3_MACS_peak_15953_lociStitched	chr19(.):36043581-36057550	0.1041
2_MACS_peak_15956_lociStitched	chr19(.):36059337-36062176	0.0748
1_MACS_peak_15958_lociStitched	chr19(.):36064877-36065483	0.0682
1_MACS_peak_15959_lociStitched	chr19(.):36067122-36067530	0.0401
3_MACS_peak_15960_lociStitched	chr19(.):36074339-36077518	0.1038
6_MACS_peak_15963_lociStitched	chr19(.):36158713-36171320	0.0984
3_MACS_peak_15969_lociStitched	chr19(.):36179246-36182460	0.099
2_MACS_peak_15972_lociStitched	chr19(.):36194456-36200101	0.0993
3_MACS_peak_15974_lociStitched	chr19(.):36201654-36206188	0.1589
1_MACS_peak_15977_lociStitched	chr19(.):36282239-36285253	0.0825
10_MACS_peak_15978_lociStitched	chr19(.):36286382-36314525	0.0977
1_MACS_peak_15988_lociStitched	chr19(.):36317228-36317647	0.0854
7_MACS_peak_15989_lociStitched	chr19(.):36319511-36328404	0.0979
1_MACS_peak_15996_lociStitched	chr19(.):36330854-36331310	0.0844
1_MACS_peak_15997_lociStitched	chr19(.):36332481-36333030	0.1371
6_MACS_peak_15998_lociStitched	chr19(.):36334298-36370579	0.0839
1_MACS_peak_16004_lociStitched	chr19(.):36373599-36374351	0.0518
4_MACS_peak_16005_lociStitched	chr19(.):36395850-36400717	0.0906
7_MACS_peak_16009_lociStitched	chr19(.):36402132-36411093	0.1194
1_MACS_peak_16016_lociStitched	chr19(.):36413585-36415228	0.0819
3_MACS_peak_16017_lociStitched	chr19(.):36416775-36420065	0.136
5_MACS_peak_16020_lociStitched	chr19(.):36440261-36445239	0.0846
1_MACS_peak_16025_lociStitched	chr19(.):36446698-36447529	0.0923
3_MACS_peak_16026_lociStitched	chr19(.):36448610-36452307	0.0774
1_MACS_peak_16029_lociStitched	chr19(.):36458410-36460029	0.0844
3_MACS_peak_16030_lociStitched	chr19(.):36462771-36466286	0.0739
7_MACS_peak_16033_lociStitched	chr19(.):36468055-36478135	0.1164
1_MACS_peak_16040_lociStitched	chr19(.):36479858-36480791	0.0719
1_MACS_peak_16043_lociStitched	chr19(.):38385344-38386124	0.0736
1_MACS_peak_16044_lociStitched	chr19(.):38712719-38713125	0.055
5_MACS_peak_16045_lociStitched	chr19(.):38716998-38723992	0.1097
1_MACS_peak_16050_lociStitched	chr19(.):38729003-38729489	0.0946
1_MACS_peak_16051_lociStitched	chr19(.):38730921-38732196	0.1167
2_MACS_peak_16052_lociStitched	chr19(.):38742832-38747418	0.0679
1_MACS_peak_16054_lociStitched	chr19(.):38809172-38811684	0.0866
6_MACS_peak_16055_lociStitched	chr19(.):38846463-38859104	0.0998
6_MACS_peak_16061_lociStitched	chr19(.):38878133-38891138	0.0989
3_MACS_peak_16067_lociStitched	chr19(.):38901169-38906457	0.0814
5_MACS_peak_16070_lociStitched	chr19(.):38907835-38914009	0.0986
2_MACS_peak_16075_lociStitched	chr19(.):38916057-38918332	0.0464
1_MACS_peak_16077_lociStitched	chr19(.):38920978-38921407	0.1288
1_MACS_peak_16078_lociStitched	chr19(.):38926892-38927315	0.1202
1_MACS_peak_16079_lociStitched	chr19(.):38929425-38929965	0.0222
2_MACS_peak_16080_lociStitched	chr19(.):38933178-38937412	0.1165
2_MACS_peak_16082_lociStitched	chr19(.):38938555-38941571	0.129
1_MACS_peak_16084_lociStitched	chr19(.):38945706-38946754	0.1302
2_MACS_peak_16085_lociStitched	chr19(.):38947878-38950251	0.0692
1_MACS_peak_16087_lociStitched	chr19(.):38951857-38952443	0.0989
1_MACS_peak_16088_lociStitched	chr19(.):38956419-38957051	0.1042
1_MACS_peak_16089_lociStitched	chr19(.):38959720-38960289	0.1224
6_MACS_peak_16090_lociStitched	chr19(.):38961385-38969671	0.0784
1_MACS_peak_16096_lociStitched	chr19(.):38973371-38974295	0.0444
7_MACS_peak_16097_lociStitched	chr19(.):38976900-38987572	0.0839
2_MACS_peak_16104_lociStitched	chr19(.):38988593-38993075	0.0752
2_MACS_peak_16106_lociStitched	chr19(.):38995217-38997789	0.0999
1_MACS_peak_16108_lociStitched	chr19(.):39001067-39004073	0.0908
3_MACS_peak_16109_lociStitched	chr19(.):39006445-39010817	0.104
2_MACS_peak_16112_lociStitched	chr19(.):39013679-39018370	0.0786
6_MACS_peak_16114_lociStitched	chr19(.):39020533-39027978	0.1189
1_MACS_peak_16120_lociStitched	chr19(.):39052596-39053631	0.1313
3_MACS_peak_16121_lociStitched	chr19(.):39057062-39059832	0.0768
3_MACS_peak_16124_lociStitched	chr19(.):39066121-39070778	0.1092
1_MACS_peak_16127_lociStitched	chr19(.):39072238-39072959	0.1343
1_MACS_peak_16128_lociStitched	chr19(.):39227168-39227574	0.0202
1_MACS_peak_16129_lociStitched	chr19(.):39241019-39241604	0.0595
3_MACS_peak_16130_lociStitched	chr19(.):39260936-39266154	0.0982
1_MACS_peak_16133_lociStitched	chr19(.):39269529-39273026	0.1312
3_MACS_peak_16134_lociStitched	chr19(.):39278902-39285352	0.1101
1_MACS_peak_16137_lociStitched	chr19(.):39289635-39290391	0.0325
4_MACS_peak_16138_lociStitched	chr19(.):39291639-39294875	0.0972
1_MACS_peak_16142_lociStitched	chr19(.):39297290-39297739	0.0424
1_MACS_peak_16143_lociStitched	chr19(.):39300342-39300766	0.0828
1_MACS_peak_16144_lociStitched	chr19(.):39436166-39440389	0.1129
1_MACS_peak_16145_lociStitched	chr19(.):39442282-39444976	0.1326
1_MACS_peak_16146_lociStitched	chr19(.):39450857-39451328	0.0811
2_MACS_peak_16147_lociStitched	chr19(.):39465634-39467621	0.0514
1_MACS_peak_16149_lociStitched	chr19(.):39479074-39480078	0.0756
1_MACS_peak_16150_lociStitched	chr19(.):39486560-39486975	0.0876
1_MACS_peak_16151_lociStitched	chr19(.):39502744-39503235	0.0768
1_MACS_peak_16152_lociStitched	chr19(.):39505967-39506489	0.1097
1_MACS_peak_16153_lociStitched	chr19(.):39508366-39509193	0.1109
1_MACS_peak_16154_lociStitched	chr19(.):39510583-39511041	0.0179
2_MACS_peak_16155_lociStitched	chr19(.):39516454-39517984	0.0689
1_MACS_peak_16157_lociStitched	chr19(.):39522134-39524116	0.1433
2_MACS_peak_16158_lociStitched	chr19(.):39540660-39542397	0.1173
3_MACS_peak_16160_lociStitched	chr19(.):39543654-39547235	0.1151
1_MACS_peak_16163_lociStitched	chr19(.):39550746-39551321	0.0971
1_MACS_peak_16164_lociStitched	chr19(.):39553497-39554157	0.1018
1_MACS_peak_16165_lociStitched	chr19(.):39558101-39559380	0.1439
2_MACS_peak_16166_lociStitched	chr19(.):39572223-39576974	0.0922
1_MACS_peak_16168_lociStitched	chr19(.):39578254-39579722	0.1134
1_MACS_peak_16169_lociStitched	chr19(.):39580971-39581399	0.0662
5_MACS_peak_16170_lociStitched	chr19(.):39586803-39600130	0.0933
1_MACS_peak_16175_lociStitched	chr19(.):39603295-39603792	0.1282
1_MACS_peak_16176_lociStitched	chr19(.):39606293-39606762	0.1182
1_MACS_peak_16177_lociStitched	chr19(.):39678532-39680087	0.1134
1_MACS_peak_16178_lociStitched	chr19(.):39683787-39695707	0.1025
2_MACS_peak_16179_lociStitched	chr19(.):39696914-39697992	0.0776
1_MACS_peak_16181_lociStitched	chr19(.):39700333-39700888	0.0832
1_MACS_peak_16182_lociStitched	chr19(.):39702255-39703227	0.1093
6_MACS_peak_16183_lociStitched	chr19(.):39706092-39711959	0.0881
1_MACS_peak_16189_lociStitched	chr19(.):39719272-39719700	0.0665
5_MACS_peak_16190_lociStitched	chr19(.):39726344-39739865	0.1145
1_MACS_peak_16195_lociStitched	chr19(.):39744729-39745944	0.0871
2_MACS_peak_16196_lociStitched	chr19(.):39752956-39757695	0.1085
2_MACS_peak_16198_lociStitched	chr19(.):39758703-39763272	0.126
1_MACS_peak_16200_lociStitched	chr19(.):39811910-39812325	0.1377
1_MACS_peak_16201_lociStitched	chr19(.):39916255-39916992	0.1962
5_MACS_peak_16202_lociStitched	chr19(.):39986703-40008671	0.1186
3_MACS_peak_16207_lociStitched	chr19(.):40361999-40364401	0.0979
1_MACS_peak_16210_lociStitched	chr19(.):40398919-40399407	0.0776
1_MACS_peak_16211_lociStitched	chr19(.):40731278-40732816	0.2042
2_MACS_peak_16212_lociStitched	chr19(.):40889401-40894171	0.0801
4_MACS_peak_16214_lociStitched	chr19(.):40895385-40905671	0.1018
1_MACS_peak_16218_lociStitched	chr19(.):40914181-40914886	0.122
1_MACS_peak_16219_lociStitched	chr19(.):40924933-40925640	0.1434
2_MACS_peak_16220_lociStitched	chr19(.):40972178-40973776	0.1178
1_MACS_peak_16222_lociStitched	chr19(.):40981770-40982274	0.0753
1_MACS_peak_16223_lociStitched	chr19(.):40987002-40987397	0.0613
1_MACS_peak_16224_lociStitched	chr19(.):40991036-40991855	0.0866
1_MACS_peak_16225_lociStitched	chr19(.):40999634-41000201	0.0627
1_MACS_peak_16226_lociStitched	chr19(.):41003010-41003994	0.1031
6_MACS_peak_16227_lociStitched	chr19(.):41007699-41018647	0.1025
1_MACS_peak_16233_lociStitched	chr19(.):41019868-41021806	0.0886
3_MACS_peak_16234_lociStitched	chr19(.):41023686-41028275	0.0937
3_MACS_peak_16237_lociStitched	chr19(.):41037405-41040575	0.0975
1_MACS_peak_16240_lociStitched	chr19(.):41044627-41045501	0.0688
1_MACS_peak_16241_lociStitched	chr19(.):41048852-41049521	0.1315
1_MACS_peak_16242_lociStitched	chr19(.):41054593-41055313	0.1115
1_MACS_peak_16243_lociStitched	chr19(.):41056391-41056906	0.0579
6_MACS_peak_16244_lociStitched	chr19(.):41058308-41076212	0.098
1_MACS_peak_16250_lociStitched	chr19(.):41077725-41078422	0.0911
3_MACS_peak_16251_lociStitched	chr19(.):41100777-41108763	0.0922
1_MACS_peak_16254_lociStitched	chr19(.):41118677-41119311	0.0713
3_MACS_peak_16255_lociStitched	chr19(.):41139697-41142399	0.1404
1_MACS_peak_16258_lociStitched	chr19(.):41151847-41152233	0.0244
2_MACS_peak_16259_lociStitched	chr19(.):41156116-41158424	0.1367
1_MACS_peak_16261_lociStitched	chr19(.):41169456-41169933	0.1773
2_MACS_peak_16262_lociStitched	chr19(.):41279762-41283184	0.1345
1_MACS_peak_16264_lociStitched	chr19(.):41316824-41317857	0.0953
3_MACS_peak_16265_lociStitched	chr19(.):41348991-41358059	0.099
1_MACS_peak_16268_lociStitched	chr19(.):41370812-41371201	0.1195
5_MACS_peak_16269_lociStitched	chr19(.):41379583-41387823	0.1057
1_MACS_peak_16274_lociStitched	chr19(.):41393075-41393587	0.0843
1_MACS_peak_16275_lociStitched	chr19(.):41396851-41397393	0.1366
1_MACS_peak_16276_lociStitched	chr19(.):41399567-41400393	0.1388
2_MACS_peak_16277_lociStitched	chr19(.):41404966-41408554	0.0977
1_MACS_peak_16279_lociStitched	chr19(.):41409870-41410357	0.091
2_MACS_peak_16280_lociStitched	chr19(.):41414954-41416270	0.0914
1_MACS_peak_16282_lociStitched	chr19(.):41418320-41418756	0.1418
2_MACS_peak_16283_lociStitched	chr19(.):41429107-41431181	0.1151
4_MACS_peak_16285_lociStitched	chr19(.):41444638-41449001	0.1017
1_MACS_peak_16289_lociStitched	chr19(.):41451257-41451812	0.0888
1_MACS_peak_16290_lociStitched	chr19(.):41454746-41455423	0.0795
1_MACS_peak_16291_lociStitched	chr19(.):41456758-41457212	0.0596
1_MACS_peak_16292_lociStitched	chr19(.):41515737-41516290	0.0388
1_MACS_peak_16293_lociStitched	chr19(.):41518001-41518511	0.126
1_MACS_peak_16294_lociStitched	chr19(.):41524519-41525800	0.0874
1_MACS_peak_16295_lociStitched	chr19(.):41527191-41527653	0.0776
2_MACS_peak_16296_lociStitched	chr19(.):41531274-41534986	0.0804
3_MACS_peak_16298_lociStitched	chr19(.):41554070-41559394	0.083
1_MACS_peak_16301_lociStitched	chr19(.):41560633-41561522	0.0982
1_MACS_peak_16302_lociStitched	chr19(.):41570294-41570758	0.059
3_MACS_peak_16303_lociStitched	chr19(.):41594213-41600509	0.0752
1_MACS_peak_16306_lociStitched	chr19(.):41603051-41603447	0.0621
1_MACS_peak_16307_lociStitched	chr19(.):41615358-41615991	0.1123
3_MACS_peak_16308_lociStitched	chr19(.):41620235-41622477	0.1114
2_MACS_peak_16311_lociStitched	chr19(.):41629291-41630802	0.0986
1_MACS_peak_16313_lociStitched	chr19(.):41635003-41635783	0.0969
5_MACS_peak_16314_lociStitched	chr19(.):41637942-41645032	0.0952
1_MACS_peak_16319_lociStitched	chr19(.):41646213-41647144	0.0718
1_MACS_peak_16320_lociStitched	chr19(.):41659194-41659691	0.0584
2_MACS_peak_16321_lociStitched	chr19(.):41661405-41662944	0.0723
7_MACS_peak_16323_lociStitched	chr19(.):41669861-41678182	0.0896
6_MACS_peak_16330_lociStitched	chr19(.):41679322-41685823	0.0756
1_MACS_peak_16336_lociStitched	chr19(.):41689656-41690066	0.0499
1_MACS_peak_16337_lociStitched	chr19(.):41692004-41692577	0.0326
4_MACS_peak_16338_lociStitched	chr19(.):41694793-41709800	0.1005
1_MACS_peak_16342_lociStitched	chr19(.):41711824-41714510	0.1108
2_MACS_peak_16343_lociStitched	chr19(.):41715543-41717212	0.0884
3_MACS_peak_16345_lociStitched	chr19(.):41722552-41730116	0.0953
3_MACS_peak_16348_lociStitched	chr19(.):41731362-41735016	0.0895
1_MACS_peak_16351_lociStitched	chr19(.):41742755-41744274	0.1186
1_MACS_peak_16352_lociStitched	chr19(.):41748676-41749572	0.1724
2_MACS_peak_16353_lociStitched	chr19(.):41754292-41755126	0.0919
4_MACS_peak_16355_lociStitched	chr19(.):41756172-41760914	0.0845
1_MACS_peak_16359_lociStitched	chr19(.):41762020-41762896	0.127
2_MACS_peak_16360_lociStitched	chr19(.):42005792-42008353	0.1059
1_MACS_peak_16362_lociStitched	chr19(.):42011838-42012957	0.1567
2_MACS_peak_16363_lociStitched	chr19(.):42106843-42108731	0.0796
1_MACS_peak_16365_lociStitched	chr19(.):42109817-42110622	0.1622
1_MACS_peak_16366_lociStitched	chr19(.):42119862-42120241	0.0616
3_MACS_peak_16367_lociStitched	chr19(.):42122944-42134375	0.1026
1_MACS_peak_16370_lociStitched	chr19(.):42145128-42146237	0.109
1_MACS_peak_16371_lociStitched	chr19(.):42148303-42148724	0.1098
4_MACS_peak_16372_lociStitched	chr19(.):42186255-42193654	0.0892
1_MACS_peak_16376_lociStitched	chr19(.):42195660-42196131	0.0583
5_MACS_peak_16377_lociStitched	chr19(.):42198638-42205965	0.1149
5_MACS_peak_16382_lociStitched	chr19(.):42207391-42226564	0.1119
1_MACS_peak_16387_lociStitched	chr19(.):42231926-42232728	0.1031
1_MACS_peak_16388_lociStitched	chr19(.):42233882-42234348	0.0465
1_MACS_peak_16389_lociStitched	chr19(.):42244170-42244781	0.1618
2_MACS_peak_16390_lociStitched	chr19(.):42248870-42257302	0.1483
4_MACS_peak_16392_lociStitched	chr19(.):42259474-42269708	0.1054
4_MACS_peak_16396_lociStitched	chr19(.):42272194-42277232	0.0937
1_MACS_peak_16400_lociStitched	chr19(.):42280248-42285012	0.1204
27_MACS_peak_16401_lociStitched	chr19(.):42286092-42326604	0.1142
1_MACS_peak_16428_lociStitched	chr19(.):42329412-42329859	0.0862
1_MACS_peak_16429_lociStitched	chr19(.):42330992-42332196	0.0889
2_MACS_peak_16430_lociStitched	chr19(.):42333860-42335193	0.1271
1_MACS_peak_16432_lociStitched	chr19(.):42336944-42337475	0.0998
1_MACS_peak_16433_lociStitched	chr19(.):42340333-42344120	0.0948
2_MACS_peak_16434_lociStitched	chr19(.):42345127-42346853	0.0831
4_MACS_peak_16436_lociStitched	chr19(.):42348168-42353493	0.1003
3_MACS_peak_16440_lociStitched	chr19(.):42354811-42358353	0.0861
2_MACS_peak_16443_lociStitched	chr19(.):42414509-42421304	0.1026
5_MACS_peak_16445_lociStitched	chr19(.):42422363-42446143	0.1193
8_MACS_peak_16450_lociStitched	chr19(.):42466832-42512389	0.1004
3_MACS_peak_16458_lociStitched	chr19(.):42521252-42530262	0.1058
4_MACS_peak_16461_lociStitched	chr19(.):42531393-42536571	0.1109
2_MACS_peak_16465_lociStitched	chr19(.):42555340-42559601	0.1165
1_MACS_peak_16467_lociStitched	chr19(.):42563253-42563785	0.0901
1_MACS_peak_16468_lociStitched	chr19(.):42565694-42566754	0.0464
1_MACS_peak_16469_lociStitched	chr19(.):42568840-42575263	0.1147
3_MACS_peak_16470_lociStitched	chr19(.):42650121-42661474	0.1031
1_MACS_peak_16473_lociStitched	chr19(.):42664233-42664674	0.0583
3_MACS_peak_16474_lociStitched	chr19(.):42679361-42684173	0.138
2_MACS_peak_16477_lociStitched	chr19(.):42759752-42761570	0.1254
2_MACS_peak_16479_lociStitched	chr19(.):42765990-42767289	0.0752
3_MACS_peak_16481_lociStitched	chr19(.):42815449-42821420	0.1232
1_MACS_peak_16484_lociStitched	chr19(.):42823877-42829394	0.0829
1_MACS_peak_16485_lociStitched	chr19(.):42884238-42886296	0.126
1_MACS_peak_16486_lociStitched	chr19(.):42892070-42897644	0.096
2_MACS_peak_16487_lociStitched	chr19(.):43059429-43061979	0.0905
1_MACS_peak_16489_lociStitched	chr19(.):43069525-43070835	0.1174
1_MACS_peak_16490_lociStitched	chr19(.):43098039-43098724	0.0655
2_MACS_peak_16491_lociStitched	chr19(.):43830732-43833066	0.1794
2_MACS_peak_16493_lociStitched	chr19(.):43857294-43858788	0.0406
11_MACS_peak_16495_lociStitched	chr19(.):43859790-43883406	0.0981
1_MACS_peak_16506_lociStitched	chr19(.):43964286-43965950	0.1774
1_MACS_peak_16507_lociStitched	chr19(.):44131336-44132001	0.0973
2_MACS_peak_16508_lociStitched	chr19(.):44137981-44139750	0.1127
3_MACS_peak_16510_lociStitched	chr19(.):44141007-44145976	0.1016
1_MACS_peak_16513_lociStitched	chr19(.):44220781-44224291	0.0701
1_MACS_peak_16515_lociStitched	chr19(.):44917577-44918170	0.3658
1_MACS_peak_16516_lociStitched	chr19(.):44959354-44959783	0.3365
1_MACS_peak_16519_lociStitched	chr19(.):45033972-45034365	0.0862
2_MACS_peak_16520_lociStitched	chr19(.):45116697-45117673	0.0594
3_MACS_peak_16522_lociStitched	chr19(.):45121365-45123543	0.0745
1_MACS_peak_16525_lociStitched	chr19(.):45146568-45147157	0.2333
1_MACS_peak_16526_lociStitched	chr19(.):45248984-45250629	0.1617
1_MACS_peak_16527_lociStitched	chr19(.):45275790-45276492	0.1385
1_MACS_peak_16528_lociStitched	chr19(.):45289947-45290507	0.0256
2_MACS_peak_16529_lociStitched	chr19(.):45294622-45297151	0.0839
2_MACS_peak_16531_lociStitched	chr19(.):45305448-45317708	0.1113
3_MACS_peak_16533_lociStitched	chr19(.):45319264-45331612	0.0901
9_MACS_peak_16536_lociStitched	chr19(.):45332883-45347953	0.0899
2_MACS_peak_16545_lociStitched	chr19(.):45349323-45360396	0.0872
7_MACS_peak_16547_lociStitched	chr19(.):45365584-45392023	0.1014
2_MACS_peak_16554_lociStitched	chr19(.):45408342-45418456	0.126
1_MACS_peak_16556_lociStitched	chr19(.):45425103-45430710	0.1133
1_MACS_peak_16557_lociStitched	chr19(.):45434468-45435065	0.0823
2_MACS_peak_16558_lociStitched	chr19(.):45437440-45439742	0.0838
4_MACS_peak_16560_lociStitched	chr19(.):45657683-45668391	0.0903
2_MACS_peak_16564_lociStitched	chr19(.):45701707-45703171	0.0963
1_MACS_peak_16566_lociStitched	chr19(.):45705715-45706476	0.08
6_MACS_peak_16567_lociStitched	chr19(.):45713834-45732245	0.0948
6_MACS_peak_16573_lociStitched	chr19(.):45733666-45750724	0.0955
1_MACS_peak_16579_lociStitched	chr19(.):45752610-45753159	0.1384
1_MACS_peak_16580_lociStitched	chr19(.):45807914-45808562	0.0968
1_MACS_peak_16581_lociStitched	chr19(.):45809710-45810220	0.0568
4_MACS_peak_16582_lociStitched	chr19(.):45816313-45828706	0.0872
1_MACS_peak_16586_lociStitched	chr19(.):45831311-45831905	0.1002
3_MACS_peak_16587_lociStitched	chr19(.):45843955-45852180	0.0961
1_MACS_peak_16590_lociStitched	chr19(.):45889212-45890219	0.0617
1_MACS_peak_16591_lociStitched	chr19(.):45931546-45932623	0.0874
5_MACS_peak_16592_lociStitched	chr19(.):45964177-45970015	0.1143
8_MACS_peak_16597_lociStitched	chr19(.):45989003-46003310	0.1256
3_MACS_peak_16605_lociStitched	chr19(.):46091988-46106585	0.0952
1_MACS_peak_16608_lociStitched	chr19(.):46146625-46147724	0.126
1_MACS_peak_16609_lociStitched	chr19(.):46156711-46158021	0.1049
4_MACS_peak_16610_lociStitched	chr19(.):46159223-46165866	0.1087
2_MACS_peak_16614_lociStitched	chr19(.):46166961-46168259	0.1027
1_MACS_peak_16616_lociStitched	chr19(.):46170022-46173304	0.1174
5_MACS_peak_16617_lociStitched	chr19(.):46176721-46181678	0.1283
2_MACS_peak_16622_lociStitched	chr19(.):46248245-46249686	0.0956
1_MACS_peak_16624_lociStitched	chr19(.):46251049-46251477	0.0437
1_MACS_peak_16625_lociStitched	chr19(.):46261982-46262680	0.0587
1_MACS_peak_16626_lociStitched	chr19(.):46264579-46271795	0.0899
1_MACS_peak_16627_lociStitched	chr19(.):46284536-46285012	0.1054
4_MACS_peak_16628_lociStitched	chr19(.):46366767-46381548	0.1154
3_MACS_peak_16632_lociStitched	chr19(.):46407327-46409919	0.1045
3_MACS_peak_16635_lociStitched	chr19(.):46413625-46424244	0.0995
4_MACS_peak_16638_lociStitched	chr19(.):46425296-46429622	0.0832
7_MACS_peak_16642_lociStitched	chr19(.):46431522-46440750	0.0828
1_MACS_peak_16649_lociStitched	chr19(.):46446209-46446756	0.0414
5_MACS_peak_16650_lociStitched	chr19(.):46449164-46454703	0.108
1_MACS_peak_16655_lociStitched	chr19(.):46456417-46457053	0.1499
1_MACS_peak_16656_lociStitched	chr19(.):46458536-46459247	0.0807
17_MACS_peak_16657_lociStitched	chr19(.):46461372-46493807	0.1135
1_MACS_peak_16674_lociStitched	chr19(.):46579966-46581151	0.1637
1_MACS_peak_16675_lociStitched	chr19(.):46607529-46608497	0.145
1_MACS_peak_16676_lociStitched	chr19(.):46690813-46691377	0.1227
1_MACS_peak_16677_lociStitched	chr19(.):46699158-46700268	0.0563
1_MACS_peak_16678_lociStitched	chr19(.):46701709-46702234	0.0882
2_MACS_peak_16679_lociStitched	chr19(.):46704414-46706209	0.063
1_MACS_peak_16681_lociStitched	chr19(.):46707574-46708148	0.0707
1_MACS_peak_16682_lociStitched	chr19(.):46709184-46710100	0.0758
2_MACS_peak_16683_lociStitched	chr19(.):46715699-46719136	0.0987
1_MACS_peak_16685_lociStitched	chr19(.):46720995-46721722	0.1656
3_MACS_peak_16686_lociStitched	chr19(.):46725398-46727677	0.1137
7_MACS_peak_16689_lociStitched	chr19(.):46729305-46737054	0.0872
1_MACS_peak_16696_lociStitched	chr19(.):46743122-46744300	0.1058
1_MACS_peak_16697_lociStitched	chr19(.):46748843-46749287	0.0706
1_MACS_peak_16698_lociStitched	chr19(.):46755658-46756044	0.0459
2_MACS_peak_16699_lociStitched	chr19(.):46761848-46765576	0.0892
1_MACS_peak_16701_lociStitched	chr19(.):46772215-46772679	0.0623
1_MACS_peak_16702_lociStitched	chr19(.):46777354-46777970	0.1031
2_MACS_peak_16703_lociStitched	chr19(.):46779512-46783545	0.0667
3_MACS_peak_16705_lociStitched	chr19(.):46786124-46788673	0.0893
1_MACS_peak_16708_lociStitched	chr19(.):46789883-46790757	0.1368
2_MACS_peak_16709_lociStitched	chr19(.):46796107-46798133	0.0776
2_MACS_peak_16711_lociStitched	chr19(.):46799843-46802054	0.0631
2_MACS_peak_16713_lociStitched	chr19(.):46803102-46805058	0.1259
4_MACS_peak_16715_lociStitched	chr19(.):46808690-46815287	0.087
1_MACS_peak_16719_lociStitched	chr19(.):46824736-46826339	0.0853
4_MACS_peak_16720_lociStitched	chr19(.):46838807-46845490	0.1064
4_MACS_peak_16724_lociStitched	chr19(.):46901304-46916169	0.0935
8_MACS_peak_16728_lociStitched	chr19(.):46918590-46935622	0.0926
2_MACS_peak_16736_lociStitched	chr19(.):46937034-46940257	0.0794
2_MACS_peak_16738_lociStitched	chr19(.):46947055-46951620	0.1031
2_MACS_peak_16740_lociStitched	chr19(.):46954783-46957320	0.0696
3_MACS_peak_16742_lociStitched	chr19(.):46958356-46961595	0.1272
20_MACS_peak_16745_lociStitched	chr19(.):46963887-47012778	0.1033
1_MACS_peak_16765_lociStitched	chr19(.):47016253-47018697	0.1075
2_MACS_peak_16766_lociStitched	chr19(.):47027863-47041401	0.112
1_MACS_peak_16768_lociStitched	chr19(.):47044474-47045443	0.1008
7_MACS_peak_16769_lociStitched	chr19(.):47114619-47147454	0.1302
1_MACS_peak_16776_lociStitched	chr19(.):47151170-47152067	0.0601
4_MACS_peak_16777_lociStitched	chr19(.):47154457-47164463	0.1124
1_MACS_peak_16781_lociStitched	chr19(.):47166466-47167148	0.1225
1_MACS_peak_16782_lociStitched	chr19(.):47511983-47512631	0.1057
3_MACS_peak_16783_lociStitched	chr19(.):47521868-47533599	0.1018
1_MACS_peak_16786_lociStitched	chr19(.):47534899-47535753	0.1239
1_MACS_peak_16787_lociStitched	chr19(.):47537748-47538484	0.075
1_MACS_peak_16788_lociStitched	chr19(.):47797390-47797882	0.111
1_MACS_peak_16789_lociStitched	chr19(.):47801190-47801732	0.0214
1_MACS_peak_16790_lociStitched	chr19(.):47803016-47803806	0.1265
7_MACS_peak_16791_lociStitched	chr19(.):47805817-47819699	0.1094
1_MACS_peak_16798_lociStitched	chr19(.):47820830-47824032	0.0956
1_MACS_peak_16799_lociStitched	chr19(.):47826527-47827624	0.1034
1_MACS_peak_16800_lociStitched	chr19(.):47828939-47829523	0.1292
1_MACS_peak_16801_lociStitched	chr19(.):47834931-47835803	0.0604
1_MACS_peak_16802_lociStitched	chr19(.):47846688-47847156	0.1041
1_MACS_peak_16803_lociStitched	chr19(.):47870746-47871731	0.1415
1_MACS_peak_16804_lociStitched	chr19(.):47888287-47888715	0.0502
1_MACS_peak_16805_lociStitched	chr19(.):47891593-47892103	0.0943
1_MACS_peak_16806_lociStitched	chr19(.):47894459-47896697	0.1493
1_MACS_peak_16807_lociStitched	chr19(.):47897713-47899081	0.0778
4_MACS_peak_16808_lociStitched	chr19(.):47901717-47930937	0.1146
1_MACS_peak_16812_lociStitched	chr19(.):47932060-47935998	0.0951
1_MACS_peak_16813_lociStitched	chr19(.):47937296-47938070	0.1359
4_MACS_peak_16814_lociStitched	chr19(.):47939585-47950298	0.131
1_MACS_peak_16818_lociStitched	chr19(.):47951620-47955317	0.1171
9_MACS_peak_16819_lociStitched	chr19(.):47956543-47978210	0.0998
1_MACS_peak_16828_lociStitched	chr19(.):48024114-48026301	0.1309
2_MACS_peak_16829_lociStitched	chr19(.):48031581-48036115	0.0718
2_MACS_peak_16831_lociStitched	chr19(.):48041014-48044253	0.1092
2_MACS_peak_16833_lociStitched	chr19(.):48047057-48052774	0.0901
2_MACS_peak_16835_lociStitched	chr19(.):48055463-48056893	0.0431
2_MACS_peak_16837_lociStitched	chr19(.):48073459-48075689	0.0806
