#09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_ROSE/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam
#Using cutoff of 19777.978 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_2594_lociStitched	chr1	231003369	231005325	1	1957	1289.1996	305.3316	13195	0
1_MACS_peak_20859_lociStitched	chr5	65912291	65914237	1	1947	1695.7444	275.1644	13196	0
1_MACS_peak_26906_lociStitched	chr9	105258721	105260671	1	1951	1558.44	302.64	13197	0
1_MACS_peak_9401_lociStitched	chr16	5121068	5122973	1	1906	2866.8345	334.3275	13198	0
1_MACS_peak_28323_lociStitched	chrX	153774588	153776521	1	1934	2077.0085	232.9265	13199	0
1_MACS_peak_8730_lociStitched	chr15	63413407	63415349	1	1943	2056.7722	500.065	13200	0
1_MACS_peak_21678_lociStitched	chr5	157338979	157340933	1	1955	1540.9244	484.9828	13201	0
1_MACS_peak_23138_lociStitched	chr6	119796764	119798700	1	1937	2078.1024	328.3456	13202	0
1_MACS_peak_20041_lociStitched	chr4	135660629	135662574	1	1946	1864.2825	430.4285	13203	0
1_MACS_peak_23310_lociStitched	chr6	137726016	137727964	1	1949	1647.2288	340.1208	13204	0
1_MACS_peak_11207_lociStitched	chr17	57783875	57785826	1	1952	1725.6595	550.9624	13205	0
1_MACS_peak_4599_lociStitched	chr11	62388366	62390316	1	1951	1663.74	447.135	13206	0
1_MACS_peak_15667_lociStitched	chr20	12394968	12396911	1	1944	1793.5833	310.1028	13207	0
1_MACS_peak_17994_lociStitched	chr3	88700261	88702210	1	1950	1582.3931	346.1424	13208	0
1_MACS_peak_2664_lociStitched	chr1	236134502	236136414	1	1913	3152.3144	807.6288	13209	0
1_MACS_peak_4038_lociStitched	chr11	288136	290083	1	1948	1541.4399	228.9672	13210	0
1_MACS_peak_24491_lociStitched	chr7	100471841	100473738	1	1898	3055.8773	399.3185	13211	0
1_MACS_peak_13451_lociStitched	chr2	21021507	21023414	1	1908	2898.4493	451.0055	13212	0
1_MACS_peak_12327_lociStitched	chr19	4638500	4640436	1	1937	2237.048	540.7248	13213	0
1_MACS_peak_24305_lociStitched	chr7	76803754	76805699	1	1946	1728.716	353.0175	13214	0
1_MACS_peak_12503_lociStitched	chr19	12443279	12445226	1	1948	1849.0659	556.842	13215	0
1_MACS_peak_20690_lociStitched	chr5	44874872	44876795	1	1924	2396.4426	333.0636	13216	0
1_MACS_peak_18276_lociStitched	chr3	125649513	125651458	1	1946	1801.2645	436.069	13217	0
1_MACS_peak_28215_lociStitched	chrX	135309607	135311547	1	1941	1829.032	278.39	13218	0
1_MACS_peak_9727_lociStitched	chr16	30428439	30430383	1	1945	1805.976	402.2136	13219	0
1_MACS_peak_4738_lociStitched	chr11	66405251	66407191	1	1941	2088.798	548.826	13220	0
1_MACS_peak_6569_lociStitched	chr12	104234245	104236200	1	1956	1270.75	415.633	13221	0
1_MACS_peak_21251_lociStitched	chr5	117571003	117572959	1	1957	1094.9688	306.5052	13222	0
1_MACS_peak_10798_lociStitched	chr17	36830033	36831985	1	1953	1238.7392	214.1344	13223	0
1_MACS_peak_22045_lociStitched	chr6	11536806	11538758	1	1953	1285.9776	264.3008	13224	0
1_MACS_peak_1588_lociStitched	chr1	154324695	154326636	1	1942	2240.8845	744.9558	13225	0
1_MACS_peak_4364_lociStitched	chr11	32604508	32606454	1	1947	1769.3032	468.5968	13226	0
1_MACS_peak_17841_lociStitched	chr3	58199703	58201644	1	1942	1933.4301	443.9067	13227	0
1_MACS_peak_16243_lociStitched	chr20	62151362	62153266	1	1905	2744.0448	257.8016	13228	0
1_MACS_peak_25286_lociStitched	chr8	26114738	26116654	1	1917	2623.962	414.4308	13229	0
1_MACS_peak_21405_lociStitched	chr5	133746676	133748596	1	1921	2578.368	468.096	13230	0
1_MACS_peak_21829_lociStitched	chr5	176448753	176450692	1	1940	1930.2745	380.044	13231	0
1_MACS_peak_13960_lociStitched	chr2	69389494	69391445	1	1952	1394.965	358.2036	13232	0
1_MACS_peak_18731_lociStitched	chr3	175368718	175370636	1	1919	2577.792	432.509	13233	0
1_MACS_peak_18937_lociStitched	chr3	188446329	188448270	1	1942	1833.8568	385.2885	13234	0
1_MACS_peak_8238_lociStitched	chr15	20710277	20712229	1	1953	1269.9712	325.2032	13235	0
1_MACS_peak_750_lociStitched	chr1	47269390	47271334	1	1945	1616.436	291.0168	13236	0
1_MACS_peak_27070_lociStitched	chr9	123917771	123919717	1	1947	1535.394	298.1272	13237	0
1_MACS_peak_13377_lociStitched	chr2	11605194	11607108	1	1915	2595.7668	366.3396	13238	0
1_MACS_peak_13158_lociStitched	chr19	50886714	50888660	1	1947	1712.0908	486.1108	13239	0
1_MACS_peak_13166_lociStitched	chr19	52109412	52111361	1	1950	1495.0779	417.6707	13240	0
1_MACS_peak_25753_lociStitched	chr8	90913784	90915707	1	1924	2169.7209	182.3004	13241	0
1_MACS_peak_27809_lociStitched	chrX	55743694	55745589	1	1896	2995.995	364.4085	13242	0
1_MACS_peak_17845_lociStitched	chr3	58418546	58420410	1	1865	3575.3384	386.2208	13243	0
1_MACS_peak_9769_lociStitched	chr16	31518740	31520648	1	1909	2806.668	457.3476	13244	0
1_MACS_peak_26305_lociStitched	chr9	12813725	12815646	1	1922	2224.9022	204.0102	13245	0
1_MACS_peak_15353_lociStitched	chr2	230785768	230787695	1	1928	2119.8927	270.9362	13246	0
1_MACS_peak_1569_lociStitched	chr1	153630419	153632264	1	1846	4117.302	646.6725	13247	0
1_MACS_peak_26682_lociStitched	chr9	86535368	86537271	1	1904	2862.6829	418.8503	13248	0
1_MACS_peak_6495_lociStitched	chr12	95042757	95044684	1	1928	2146.2926	302.1536	13249	0
1_MACS_peak_1816_lociStitched	chr1	164547408	164549359	1	1952	1449.2028	562.4733	13250	0
2_MACS_peak_24068_lociStitched	chr7	45613340	45615435	2	1942	1570.412	205.9385	13251	0
1_MACS_peak_10607_lociStitched	chr17	25679806	25681726	1	1921	2323.968	293.952	13252	0
1_MACS_peak_8515_lociStitched	chr15	43662376	43664288	1	1913	2586.7448	357.1616	13253	0
1_MACS_peak_11995_lociStitched	chr18	52887056	52888998	1	1943	1585.8372	268.3844	13254	0
1_MACS_peak_19664_lociStitched	chr4	83719356	83721310	1	1955	1078.4126	428.3168	13255	0
1_MACS_peak_4706_lociStitched	chr11	65546926	65548810	1	1885	3166.6272	353.6268	13256	0
1_MACS_peak_749_lociStitched	chr1	47183830	47185778	1	1949	1436.8448	416.2876	13257	0
1_MACS_peak_24652_lociStitched	chr7	115386480	115388405	1	1926	2390.465	515.3225	13258	0
1_MACS_peak_18803_lociStitched	chr3	180319115	180321008	1	1894	3425.9514	796.0065	13259	0
1_MACS_peak_7515_lociStitched	chr14	21978485	21980420	1	1936	1874.241	315.5985	13260	0
1_MACS_peak_15586_lociStitched	chr20	4953255	4955191	1	1937	1833.0048	311.3088	13261	0
1_MACS_peak_17764_lociStitched	chr3	51704663	51706576	1	1914	2680.8782	494.3192	13262	0
1_MACS_peak_9716_lociStitched	chr16	30318741	30320692	1	1952	1295.464	472.7273	13263	0
1_MACS_peak_21666_lociStitched	chr5	156679252	156681196	1	1945	1670.868	476.6688	13264	0
1_MACS_peak_20224_lociStitched	chr4	163812627	163814577	1	1951	1228.5	355.875	13265	0
1_MACS_peak_6921_lociStitched	chr13	21792161	21794102	1	1942	1479.2361	169.4493	13266	0
1_MACS_peak_27038_lociStitched	chr9	117973559	117975506	1	1948	1430.8503	402.4449	13267	0
1_MACS_peak_13790_lociStitched	chr2	55360195	55362094	1	1900	2821.3443	340.3008	13268	0
1_MACS_peak_10073_lociStitched	chr16	72126750	72128664	1	1915	2760.5622	625.4952	13269	0
1_MACS_peak_17282_lociStitched	chr3	9850651	9852583	1	1933	1965.2304	345.4416	13270	0
1_MACS_peak_1274_lociStitched	chr1	114353818	114355759	1	1942	1584.0501	299.1081	13271	0
1_MACS_peak_10703_lociStitched	chr17	30667839	30669737	1	1899	2988.0214	490.0636	13272	0
1_MACS_peak_8715_lociStitched	chr15	60288708	60290612	1	1905	2782.3152	416.5952	13273	0
1_MACS_peak_27414_lociStitched	chrX	9225709	9227660	1	1952	900.9718	171.8831	13274	0
1_MACS_peak_10313_lociStitched	chr17	2205966	2207862	1	1897	2971.98	436.4592	13275	0
1_MACS_peak_27689_lociStitched	chrX	46695656	46697595	1	1940	1609.7578	265.643	13276	0
1_MACS_peak_3552_lociStitched	chr10	89293523	89295463	1	1941	1702.35	399.446	13277	0
1_MACS_peak_12929_lociStitched	chr19	41902763	41904428	1	1666	5776.0515	360.639	13278	0
1_MACS_peak_25803_lociStitched	chr8	99056888	99058819	1	1932	1892.38	267.2504	13279	0
1_MACS_peak_18268_lociStitched	chr3	125365609	125367480	1	1872	3366.3032	369.8967	13280	0
1_MACS_peak_14611_lociStitched	chr2	147003243	147005187	1	1945	1537.8984	437.9832	13281	0
1_MACS_peak_8760_lociStitched	chr15	65116922	65118828	1	1907	2729.9638	435.3304	13282	0
1_MACS_peak_1071_lociStitched	chr1	89828222	89830163	1	1942	1645.7739	427.4082	13283	0
1_MACS_peak_12414_lociStitched	chr19	8942096	8943991	1	1896	3039.0115	508.997	13284	0
1_MACS_peak_27307_lociStitched	chr9	139332818	139334734	1	1917	2267.9692	229.1536	13285	0
1_MACS_peak_10965_lociStitched	chr17	42784987	42786917	1	1931	2028.623	401.054	13286	0
1_MACS_peak_22599_lociStitched	chr6	49429838	49431773	1	1936	1910.4255	458.4015	13287	0
1_MACS_peak_25164_lociStitched	chr8	12808348	12810271	1	1924	2201.2581	357.8703	13288	0
1_MACS_peak_27413_lociStitched	chrX	9133309	9135259	1	1951	858.585	183.3	13289	0
1_MACS_peak_17331_lociStitched	chr3	13936626	13938567	1	1942	1633.9338	438.2778	13290	0
1_MACS_peak_3057_lociStitched	chr10	30871927	30873817	1	1891	2956.149	333.774	13291	0
1_MACS_peak_17550_lociStitched	chr3	39424247	39426108	1	1862	3683.2912	535.2236	13292	0
1_MACS_peak_25667_lociStitched	chr8	74614178	74616125	1	1948	1237.1238	357.4692	13293	0
1_MACS_peak_21484_lociStitched	chr5	140018067	140019989	1	1923	2324.659	462.241	13294	0
1_MACS_peak_17110_lociStitched	chr22	44576367	44578309	1	1943	1649.729	510.1634	13295	0
1_MACS_peak_4005_lociStitched	chr10	131264318	131266254	1	1937	1619.464	227.0928	13296	0
1_MACS_peak_15222_lociStitched	chr2	212803109	212805053	1	1945	1266.3216	234.0576	13297	0
1_MACS_peak_8852_lociStitched	chr15	70751567	70753501	1	1935	1755.2984	294.935	13298	0
1_MACS_peak_13061_lociStitched	chr19	47551105	47553055	1	1951	1076.205	449.475	13299	0
1_MACS_peak_27864_lociStitched	chrX	67717822	67719718	1	1897	2690.8032	203.82	13300	0
1_MACS_peak_7654_lociStitched	chr14	39900661	39902549	1	1889	2815.952	166.3328	13301	0
1_MACS_peak_7705_lociStitched	chr14	51205848	51207779	1	1932	1776.1338	216.272	13302	0
1_MACS_peak_7399_lociStitched	chr13	108578088	108579877	1	1790	4395.7519	255.827	13303	0
1_MACS_peak_6283_lociStitched	chr12	69165793	69167736	1	1944	1401.8745	350.7115	13304	0
1_MACS_peak_15444_lociStitched	chr2	236298158	236300100	1	1943	1383.2866	282.561	13305	0
1_MACS_peak_1782_lociStitched	chr1	161509084	161511007	1	1924	2639.1252	838.428	13306	0
1_MACS_peak_27127_lociStitched	chr9	128275059	128276986	1	1928	2016.2201	339.7301	13307	0
1_MACS_peak_10643_lociStitched	chr17	27369169	27371109	1	1941	1532.794	367.048	13308	0
2_MACS_peak_26895_lociStitched	chr9	103188614	103190668	2	1943	1291.1444	223.6806	13309	0
1_MACS_peak_22710_lociStitched	chr6	70251684	70253626	1	1943	1363.284	304.1172	13310	0
1_MACS_peak_18985_lociStitched	chr3	194353266	194355207	1	1942	1580.1681	485.4441	13311	0
1_MACS_peak_5315_lociStitched	chr11	123611337	123613278	1	1942	1591.0377	499.2252	13312	0
1_MACS_peak_14816_lociStitched	chr2	172778047	172779978	1	1932	2081.0387	575.0518	13313	0
1_MACS_peak_20043_lociStitched	chr4	136150344	136152242	1	1899	2750.202	344.1074	13314	0
1_MACS_peak_22247_lociStitched	chr6	27485739	27487639	1	1901	2742.84	383.23	13315	0
1_MACS_peak_17216_lociStitched	chr3	953449	955393	1	1945	999.7992	81.4536	13316	0
1_MACS_peak_12550_lociStitched	chr19	13927879	13929801	1	1923	2361.9458	570.834	13317	0
1_MACS_peak_9415_lociStitched	chr16	9037712	9039654	1	1943	1348.719	340.4326	13318	0
1_MACS_peak_3534_lociStitched	chr10	87371361	87373302	1	1942	1439.8338	381.6006	13319	0
1_MACS_peak_25062_lociStitched	chr8	181413	183333	1	1921	2236.608	399.168	13320	0
1_MACS_peak_15432_lociStitched	chr2	234762159	234764098	1	1940	1374.3632	220.6582	13321	0
1_MACS_peak_7613_lociStitched	chr14	32907042	32908982	1	1941	1320.17	219.22	13322	0
1_MACS_peak_6914_lociStitched	chr13	21140430	21142353	1	1924	1897.8087	153.4554	13323	0
1_MACS_peak_19658_lociStitched	chr4	82569007	82570950	1	1944	1290.9292	351.4887	13324	0
1_MACS_peak_4355_lociStitched	chr11	30343867	30345709	1	1843	3869.8578	473.0256	13325	0
1_MACS_peak_24268_lociStitched	chr7	75071036	75072948	1	1913	2466.8624	419.3016	13326	0
1_MACS_peak_21013_lociStitched	chr5	83035735	83037673	1	1939	1462.9962	289.1496	13327	0
1_MACS_peak_10772_lociStitched	chr17	35715246	35717182	1	1937	1494.592	243.7424	13328	0
1_MACS_peak_16520_lociStitched	chr21	42732990	42734920	1	1931	1954.897	469.183	13329	0
1_MACS_peak_3693_lociStitched	chr10	101491151	101493006	1	1856	3648.9705	468.573	13330	0
1_MACS_peak_3519_lociStitched	chr10	83421799	83423745	1	1947	976.5028	293.2622	13331	0
1_MACS_peak_18813_lociStitched	chr3	181443954	181445859	1	1906	2680.716	476.4405	13332	0
1_MACS_peak_3802_lociStitched	chr10	108596029	108597966	1	1938	1490.5215	297.1358	13333	0
1_MACS_peak_2028_lociStitched	chr1	184942238	184944163	1	1926	2041.0775	397.5125	13334	0
1_MACS_peak_12224_lociStitched	chr19	1353944	1355866	1	1923	2048.2754	310.2108	13335	0
1_MACS_peak_17713_lociStitched	chr3	49141147	49143063	1	1917	2345.7588	432.4412	13336	0
1_MACS_peak_3106_lociStitched	chr10	38644463	38646390	1	1928	2121.8197	548.2315	13337	0
1_MACS_peak_12030_lociStitched	chr18	56105146	56107056	1	1911	2611.734	540.721	13338	0
1_MACS_peak_20243_lociStitched	chr4	166127733	166129677	1	1945	1153.1808	369.1656	13339	0
1_MACS_peak_18745_lociStitched	chr3	176887127	176889073	1	1947	1055.3158	437.85	13340	0
1_MACS_peak_20893_lociStitched	chr5	70014522	70016454	1	1933	1747.6872	371.5236	13341	0
1_MACS_peak_26602_lociStitched	chr9	71650257	71652179	1	1923	2156.6762	439.177	13342	0
1_MACS_peak_10999_lociStitched	chr17	44367395	44369328	1	1934	1716.504	390.8526	13343	0
2_MACS_peak_7933_lociStitched	chr14	74959188	74961229	2	1936	1396.4522	159.8103	13344	0
1_MACS_peak_13133_lociStitched	chr19	49976672	49978586	1	1915	2303.6904	370.1676	13345	0
1_MACS_peak_4663_lociStitched	chr11	64794327	64796239	1	1913	2642.384	654.6688	13346	0
1_MACS_peak_6259_lociStitched	chr12	67948310	67950234	1	1925	1951.1284	322.27	13347	0
1_MACS_peak_13686_lociStitched	chr2	44326880	44328814	1	1935	1688.5754	442.3058	13348	0
1_MACS_peak_11830_lociStitched	chr18	32072666	32074589	1	1924	1965.1137	312.2952	13349	0
1_MACS_peak_5349_lociStitched	chr11	126137812	126139740	1	1929	1960.5832	480.072	13350	0
1_MACS_peak_22117_lociStitched	chr6	16668945	16670881	1	1937	1488.3968	336.6704	13351	0
1_MACS_peak_5156_lociStitched	chr11	111142131	111144071	1	1941	1205.904	260.736	13352	0
1_MACS_peak_13839_lociStitched	chr2	61921198	61923126	1	1929	1860.52	383.4792	13353	0
1_MACS_peak_1695_lociStitched	chr1	157117365	157119290	1	1926	1976.975	396.7425	13354	0
1_MACS_peak_10323_lociStitched	chr17	2614163	2616091	1	1929	1782.8216	311.5648	13355	0
1_MACS_peak_24673_lociStitched	chr7	116987100	116989030	1	1931	1885.61	491.378	13356	0
1_MACS_peak_14514_lociStitched	chr2	130515384	130517307	1	1924	2030.3034	390.1767	13357	0
1_MACS_peak_447_lociStitched	chr1	31933007	31934949	1	1943	1080.5288	280.8132	13358	0
1_MACS_peak_21398_lociStitched	chr5	133303274	133305179	1	1906	2599.7535	454.914	13359	0
1_MACS_peak_12558_lociStitched	chr19	14016304	14018235	1	1932	1687.694	341.787	13360	0
1_MACS_peak_2175_lociStitched	chr1	202488742	202490682	1	1941	1322.11	416.324	13361	0
1_MACS_peak_22678_lociStitched	chr6	57502469	57504398	1	1930	2093.1579	676.3074	13362	0
1_MACS_peak_86_lociStitched	chr1	8454794	8456699	1	1906	2400.8715	264.795	13363	0
1_MACS_peak_18109_lociStitched	chr3	109105213	109107154	1	1942	1129.2738	303.9606	13364	0
1_MACS_peak_4175_lociStitched	chr11	9385010	9386795	1	1786	4527.6525	417.8685	13365	0
1_MACS_peak_26315_lociStitched	chr9	15510010	15511876	1	1867	3092.7084	157.3038	13366	0
1_MACS_peak_5804_lociStitched	chr12	31558404	31560342	1	1939	1295.9406	311.2428	13367	0
1_MACS_peak_11956_lociStitched	chr18	47882244	47884171	1	1928	1908.1154	444.9443	13368	0
1_MACS_peak_7195_lociStitched	chr13	52814034	52815970	1	1937	1207.2896	128.3568	13369	0
1_MACS_peak_24597_lociStitched	chr7	107203501	107205396	1	1896	2888.359	533.8215	13370	0
1_MACS_peak_8955_lociStitched	chr15	77223197	77225108	1	1912	2314.4121	357.9303	13371	0
1_MACS_peak_23802_lociStitched	chr7	22135592	22137512	1	1921	2093.184	403.392	13372	0
2_MACS_peak_21812_lociStitched	chr5	175412257	175414200	2	1943	887.5624	209.0668	13373	0
1_MACS_peak_9908_lociStitched	chr16	58162371	58164290	1	1920	2096.5075	383.6081	13374	0
1_MACS_peak_5036_lociStitched	chr11	94226127	94228051	1	1925	1993.4564	449.0616	13375	0
1_MACS_peak_152_lociStitched	chr1	12289733	12291669	1	1937	1380.7552	338.6064	13376	0
1_MACS_peak_27284_lociStitched	chr9	136324776	136326664	1	1889	2813.12	323.4144	13377	0
1_MACS_peak_8958_lociStitched	chr15	77362252	77364177	1	1926	1932.315	428.6975	13378	0
1_MACS_peak_747_lociStitched	chr1	47132950	47134876	1	1927	1778.661	321.0642	13379	0
1_MACS_peak_14199_lociStitched	chr2	96796353	96798287	1	1935	1301.1952	192.0462	13380	0
2_MACS_peak_15505_lociStitched	chr2	242640487	242642519	2	1933	1375.4608	175.768	13381	0
1_MACS_peak_9321_lociStitched	chr16	2272829	2274755	1	1927	1817.181	381.348	13382	0
1_MACS_peak_14781_lociStitched	chr2	170550025	170551907	1	1883	3058.4382	463.3484	13383	0
1_MACS_peak_20125_lociStitched	chr4	146943820	146945740	1	1921	2039.232	395.328	13384	0
1_MACS_peak_662_lociStitched	chr1	43311435	43313361	1	1927	1847.6118	420.2532	13385	0
1_MACS_peak_20974_lociStitched	chr5	78736845	78738786	1	1942	914.5992	269.2167	13386	0
1_MACS_peak_26897_lociStitched	chr9	103210360	103212303	1	1944	818.003	374.0275	13387	0
1_MACS_peak_9668_lociStitched	chr16	28856900	28858826	1	1927	1915.0218	492.8634	13388	0
1_MACS_peak_13616_lociStitched	chr2	38303038	38304973	1	1936	1362.8205	342.3015	13389	0
1_MACS_peak_9759_lociStitched	chr16	31118744	31120669	1	1926	1875.1425	426.58	13390	0
1_MACS_peak_18479_lociStitched	chr3	148036567	148038479	1	1913	2366.8648	501.3264	13391	0
1_MACS_peak_18208_lociStitched	chr3	120626755	120628692	1	1938	1264.2799	383.526	13392	0
1_MACS_peak_11887_lociStitched	chr18	42418495	42420427	1	1933	1532.2692	394.128	13393	0
1_MACS_peak_25183_lociStitched	chr8	17553838	17555724	1	1887	2858.0444	371.542	13394	0
1_MACS_peak_8178_lociStitched	chr14	103285027	103286923	1	1897	2498.1696	239.844	13395	0
1_MACS_peak_11604_lociStitched	chr18	157690	159620	1	1931	1620.235	408.388	13396	0
1_MACS_peak_15531_lociStitched	chr20	1372484	1374422	1	1939	1114.1562	337.0182	13397	0
1_MACS_peak_24209_lociStitched	chr7	72349233	72351159	1	1927	1756.7046	385.0074	13398	0
1_MACS_peak_7298_lociStitched	chr13	79232300	79234227	1	1928	1800.5888	472.6931	13399	0
1_MACS_peak_26247_lociStitched	chr9	4970331	4972260	1	1930	1622.0961	381.1704	13400	0
1_MACS_peak_12706_lociStitched	chr19	19886486	19888406	1	1921	2154.432	576.96	13401	0
1_MACS_peak_8158_lociStitched	chr14	102413772	102415660	1	1889	2724.1952	301.5136	13402	0
1_MACS_peak_20130_lociStitched	chr4	147096150	147098049	1	1900	2504.781	335.3634	13403	0
1_MACS_peak_7159_lociStitched	chr13	50158924	50160846	1	1923	1717.8836	220.4534	13404	0
1_MACS_peak_26028_lociStitched	chr8	129251624	129253553	1	1930	1601.8416	385.4142	13405	0
1_MACS_peak_28317_lociStitched	chrX	153685602	153687523	1	1922	1631.8895	103.734	13406	0
1_MACS_peak_15824_lociStitched	chr20	32234689	32236617	1	1929	1735.3928	480.072	13407	0
1_MACS_peak_4412_lociStitched	chr11	36170539	36172460	1	1922	1937.7127	415.8965	13408	0
1_MACS_peak_1042_lociStitched	chr1	87616176	87618102	1	1927	1613.4102	279.6552	13409	0
1_MACS_peak_6003_lociStitched	chr12	50235527	50237421	1	1895	2835.8862	561.7604	13410	0
1_MACS_peak_19078_lociStitched	chr4	2282808	2284728	1	1921	2033.664	489.792	13411	0
1_MACS_peak_5828_lociStitched	chr12	32551838	32553759	1	1922	1866.0594	360.5717	13412	0
1_MACS_peak_7246_lociStitched	chr13	70663655	70665590	1	1936	1054.575	182.4705	13413	0
1_MACS_peak_25599_lociStitched	chr8	65480406	65482341	1	1936	1160.226	290.637	13414	0
1_MACS_peak_27088_lociStitched	chr9	125986594	125988528	1	1935	1317.054	394.536	13415	0
1_MACS_peak_27133_lociStitched	chr9	128468500	128470408	1	1909	2439.7596	533.4768	13416	0
1_MACS_peak_6296_lociStitched	chr12	70808693	70810626	1	1934	1470.0465	498.3274	13417	0
1_MACS_peak_20149_lociStitched	chr4	150999014	151000949	1	1936	1167.579	315.792	13418	0
1_MACS_peak_18526_lociStitched	chr3	152551994	152553898	1	1905	2514.8032	504.1792	13419	0
1_MACS_peak_16_lociStitched	chr1	1283731	1285650	1	1920	1674.3275	112.2615	13420	0
1_MACS_peak_15323_lociStitched	chr2	225872216	225874144	1	1929	1683.144	470.8176	13421	0
1_MACS_peak_25650_lociStitched	chr8	72047198	72049130	1	1933	1345.8312	331.5312	13422	0
1_MACS_peak_16327_lociStitched	chr21	20270946	20272874	1	1929	1494.3928	289.9712	13423	0
1_MACS_peak_3098_lociStitched	chr10	37989424	37991328	1	1905	2406.8464	405.552	13424	0
1_MACS_peak_20926_lociStitched	chr5	74531766	74533673	1	1908	2326.9214	412.2934	13425	0
1_MACS_peak_21590_lociStitched	chr5	149736364	149738299	1	1936	1287.3555	474.2685	13426	0
1_MACS_peak_3732_lociStitched	chr10	103911068	103912992	1	1925	1741.0276	383.4532	13427	0
1_MACS_peak_1929_lociStitched	chr1	175255908	175257842	1	1935	1494.4018	622.5546	13428	0
1_MACS_peak_9054_lociStitched	chr15	83679433	83681342	1	1910	2403.8128	549.6011	13429	0
1_MACS_peak_23634_lociStitched	chr7	5228972	5230889	1	1918	1981.6029	374.1984	13430	0
1_MACS_peak_25902_lociStitched	chr8	109259890	109261803	1	1914	2042.3188	313.9233	13431	0
1_MACS_peak_16931_lociStitched	chr22	37171296	37173227	1	1932	1491.6975	484.4879	13432	0
1_MACS_peak_18038_lociStitched	chr3	99765755	99767687	1	1933	1427.1684	478.5564	13433	0
1_MACS_peak_21486_lociStitched	chr5	140043374	140045272	1	1899	2621.3278	494.429	13434	0
1_MACS_peak_20791_lociStitched	chr5	58456579	58458506	1	1928	1509.0337	313.9083	13435	0
1_MACS_peak_1903_lociStitched	chr1	173413382	173415311	1	1930	1774.1013	681.1299	13436	0
1_MACS_peak_12855_lociStitched	chr19	38805662	38807584	1	1923	1808.9864	414.5754	13437	0
1_MACS_peak_28341_lociStitched	chrY	874785	876689	1	1905	2083.3568	118.8096	13438	0
1_MACS_peak_25096_lociStitched	chr8	7922317	7924226	1	1910	2203.9405	381.8	13439	0
1_MACS_peak_8907_lociStitched	chr15	75134489	75136401	1	1913	2087.5216	357.3528	13440	0
1_MACS_peak_1043_lociStitched	chr1	87667942	87669877	1	1936	1157.904	438.2775	13441	0
1_MACS_peak_8617_lociStitched	chr15	51368744	51370629	1	1886	2814.305	397.9235	13442	0
1_MACS_peak_21119_lociStitched	chr5	96151529	96153453	1	1925	1925.3468	627.8012	13443	0
1_MACS_peak_24010_lociStitched	chr7	41982770	41984704	1	1935	1203.915	427.414	13444	0
1_MACS_peak_2102_lociStitched	chr1	196239776	196241698	1	1923	1910.2758	534.8926	13445	0
1_MACS_peak_19011_lociStitched	chr3	196000672	196002579	1	1908	2485.2024	616.9145	13446	0
1_MACS_peak_21747_lociStitched	chr5	169680243	169682176	1	1934	1338.7958	509.9254	13447	0
1_MACS_peak_13407_lociStitched	chr2	15700439	15702365	1	1927	1613.4102	415.8234	13448	0
1_MACS_peak_13533_lociStitched	chr2	27993651	27995546	1	1896	2667.402	490.9945	13449	0
1_MACS_peak_3258_lociStitched	chr10	63156739	63158625	1	1887	2703.2038	322.1288	13450	0
1_MACS_peak_26948_lociStitched	chr9	111033616	111035477	1	1862	3299.553	422.6331	13451	0
1_MACS_peak_565_lociStitched	chr1	38324387	38326309	1	1923	1889.5182	536.238	13452	0
1_MACS_peak_27130_lociStitched	chr9	128322905	128324839	1	1935	1124.2342	389.3142	13453	0
1_MACS_peak_9559_lociStitched	chr16	18966698	18968604	1	1907	2140.8192	265.1246	13454	0
1_MACS_peak_6485_lociStitched	chr12	94650891	94652821	1	1931	1280.555	309.958	13455	0
1_MACS_peak_18573_lociStitched	chr3	156459275	156461203	1	1929	1451.5912	389.6488	13456	0
1_MACS_peak_19848_lociStitched	chr4	106582950	106584878	1	1929	1327.0424	267.2208	13457	0
1_MACS_peak_26244_lociStitched	chr9	4792834	4794734	1	1901	2438.65	411.16	13458	0
1_MACS_peak_25699_lociStitched	chr8	80802553	80804480	1	1928	1396.3042	290.3989	13459	0
1_MACS_peak_17150_lociStitched	chr22	47157543	47159443	1	1901	2549.61	525.16	13460	0
1_MACS_peak_20711_lociStitched	chr5	52404685	52406593	1	1909	2194.3908	393.2388	13461	0
1_MACS_peak_4137_lociStitched	chr11	6410678	6412587	1	1910	2286.0275	520.9661	13462	0
