KB528_6_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
ZNF71	15.3478494427343	12.6811093735114	-0.27535555638667	0.00902002079088268
ZNF805	1.71441441294717	2.09883638747866	0.291873823479393	0.0147508044646845
ZNF460	0.816054638888063	0.875711560296444	0.101790005762377	0.652532431042396
ZNF543	5.70961029490245	5.22528398603143	-0.127882831349729	0.250099265202658
ZNF304	10.0832268498403	11.9457494680283	0.244539964092792	0.0129027163786525
ZNF547	3.63940798641682	3.26900009153565	-0.154854372338311	0.076957042598614
TRAPPC2B	11.9821835294718	9.08437073653655	-0.399432347070031	0.011136823122983
ZNF548	8.37314194145799	10.5932412451242	0.339303095509623	0.0135555921992943
ZNF17	6.84547077157272	6.40503636207335	-0.0959429999108326	0.166194912549427
ZNF749	4.90534328949811	4.20972339271418	-0.220628662180266	0.0763073915797242
VN1R1	0.895295760165295	2.45604946573592	1.45590335814415	0.00615072546335078
ZNF772	3.8265730550302	4.25236910047662	0.15221388334159	0.178782539625437
ZNF419	14.3648780127862	17.7522448842042	0.305455732622725	0.0283275373403037
ZNF773	6.78932921185414	7.18590106742491	0.0819000303091129	0.320961263103285
ZNF550	8.65072920658257	9.4416361130369	0.126215132835725	8.76439541125837e-05
ZNF416	9.28882217780111	9.3654150711133	0.0118472609564005	0.86739434872866
ZNF530	10.423612676366	4.9895026768944	-1.06288745310776	1.80458521452249e-05
ZNF134	12.2274332304208	13.4326283719501	0.135620038889544	0.140582772350519
ZNF211	14.3544106433209	17.2802119956477	0.267626818497497	0.00583501989464237
ZNF551	5.41469759706103	3.69587870801159	-0.550963356761294	0.00856216893947869
ZNF671	13.0912602083059	15.9150311353571	0.28178599679443	0.0553018359803622
ZNF776	9.06335742784801	12.5545762895016	0.470095853230397	0.000855795534267608
ZNF586	15.0398459073194	17.0435557611622	0.180436567621552	0.0114902077828774
ZNF552	8.46318513882218	7.82400506698899	-0.113293422467136	0.126376132506263
ZNF587B	5.77261613285986	5.02254584446413	-0.200806464716633	0.0147328117129776
ZNF587	5.98094020445834	8.03969862964865	0.426769128520441	0.00916561442485476
ZNF814	0.812450445456895	1.16793005132266	0.52360214694723	0.0103829952937859
ZNF417	4.21675729664387	4.07888514321581	-0.0479591039495016	0.6571354448609
ZNF329	9.92562908823772	8.42835137462298	-0.235908082643819	0.0431813399291876
ZNF274	11.6593700336586	16.6565245146259	0.514597564467883	0.00457772071921974
ZNF544	6.62432448450622	8.07722362927225	0.286086139766155	0.0164536892805282
ZNF8	2.65203796701656	3.08842091591075	0.219767959128175	0.0925162613821178
ZSCAN22	4.29864896139367	4.35086710891145	0.0174196514843111	0.884158088852322
ZNF837	0.3066521893044	0.95423223689813	1.63773717486504	0.00343918800727112
RPS5	1586.89158495815	1750.10810052825	0.141240469194944	0.0888492058662289
ZNF584	6.48362248164471	6.30575895281889	-0.0401300684089683	0.507045420211017
ZNF324B	6.96879535366113	5.91378818702469	-0.236826717501335	0.084898659056388
ZNF324	11.9713314563093	14.2290470499688	0.249255426365989	0.04276655866535
ZNF446	11.7980628607677	15.2316938353675	0.368526384098026	0.0334358499578153
ZBTB45	18.2372976651699	22.8660620079588	0.326315954112852	0.0161188937348382
TRIM28	336.252825247822	241.499579316099	-0.477525713526785	1.12685619991446e-05
CHMP2A	224.252988410987	312.724858831734	0.479766694457421	0.0133784213072284
UBE2M	200.123976781612	156.73068532768	-0.352606362604317	0.00121505414004265
MZF1-AS1	0.972493067718208	2.42882715206103	1.32049995276734	0.000123638541569857
MZF1	12.4003589818497	30.8880157017664	1.31666530653508	0.00754635157700524
CENPBD1P1	26.7498405931835	30.7945936907496	0.203146798846705	0.0134283063610753
SH3YL1	1.15657895598113	4.08580086329034	1.82075513311728	0.000126088200839522
ACP1	150.297218349136	110.099990090612	-0.449003969527368	0.00437099263237613
TMEM18	28.2474775054443	29.5929727593073	0.0671325887292752	0.268265615007018
LINC01250	0.466232475912739	0.834899633480054	0.840553275644348	0.152557088504327
TSSC1	33.7858970199139	27.7804906841979	-0.282349077635893	0.0125069478801478
TRAPPC12	21.081969927851	34.8171321491369	0.723787693942649	0.00021252028454974
ADI1	107.066217369515	82.0215738840177	-0.384428005534317	0.000933896823683726
RNASEH1	39.6973628609981	31.160287196741	-0.349334640322411	0.0032897621589272
RNASEH1-AS1	8.83446794631861	14.1111973667019	0.675625252486436	9.621565630005e-05
RPS7	2146.98490262972	2256.787364596	0.0719584472782211	0.240622209978781
RNF144A	1.99422173550905	0.84959270826465	-1.2309825412676	0.000669437969937216
ID2-AS1	0.217701563324711	1.1669506923523	2.4223199308121	3.64919731863355e-06
ID2	6.03282546686769	6.53840167926513	0.116104165189843	0.149527333992538
KIDINS220	30.6795538172077	32.5361080883009	0.084764187294851	0.173068566325598
MBOAT2	14.6946348407529	9.7694260969513	-0.588943789747281	0.00153831879968987
ASAP2	12.1807819474966	8.77842146903705	-0.472573306726198	0.00856389309485919
ITGB1BP1	106.549960174585	76.6125994970626	-0.475876475454562	0.00183764824963734
CPSF3	86.378509731101	61.9827753013386	-0.478805072702039	4.06997032150798e-05
IAH1	99.8434940958103	169.20133826321	0.761000650842718	0.00150547057153564
ADAM17	20.4663672296636	23.6556994057349	0.208932768872798	0.0526011586901729
YWHAQ	397.824930976163	197.924974139667	-1.00718002723317	5.61773948361108e-05
TAF1B	13.7894549703593	9.7749574002522	-0.49640311509738	0.0394857515735284
GRHL1	5.5800882260776	3.22246053078331	-0.792125244172361	0.00570538988068792
KLF11	7.18312157389873	3.37835954138361	-1.08828805835151	0.000214088818252655
RRM2	1441.80544039692	186.068316729254	-2.95397217532582	1.40861036568563e-07
C2orf48	2.76845740456515	1.46882298868651	-0.914421780963027	0.0249817734523104
HPCAL1	54.7749066920376	76.8451751721566	0.488439559592606	8.2427819316515e-05
ODC1	692.430980639401	181.478036851721	-1.93187531653042	9.47538611246513e-05
SNORA80B	2.20416255858838	4.05162738868251	0.878270873938754	0.0412025779539566
LOC101929715	0.554237114332512	0.656628958022386	0.244575051949031	0.514109618269209
NOL10	25.7917710665187	21.2689944107419	-0.27815901846791	0.0148376344695816
ATP6V1C2	7.83286366872041	5.34183580932309	-0.552204215533977	0.00147545327917725
PDIA6	434.914638333688	219.576264897349	-0.986010153162587	6.97719396017485e-06
PQLC3	18.8483584418008	29.7480953605134	0.658358421499913	0.000119029055440785
ROCK2	12.0532610580339	8.20913645068174	-0.554121153497158	0.0152416891186728
E2F6	11.1666035844646	8.40224270917622	-0.410344079251849	0.00228375760335384
LPIN1	46.7172673096216	83.870365586897	0.844205257359794	0.00178523000785193
TRIB2	4.79619576565152	6.15046710153815	0.358805434863893	0.00131930178999011
NBAS	22.4339869429947	20.9516298657409	-0.0986235591690584	0.111621723594103
DDX1	123.579101897028	84.9761010761493	-0.540305738207437	0.00494054082368483
MYCN	0.899275728123184	0.109983408934787	-3.03147762148229	0.0147040669710781
SMC6	25.7842495637957	14.9805947368938	-0.783395156685433	0.00174651886776622
GEN1	33.5548214437209	13.3462980373077	-1.33008045381417	3.14935757775372e-05
KCNS3	30.737417651413	13.0961587823774	-1.23085224593713	0.000645433298494039
RDH14	5.58714621610284	9.18230135997799	0.716744205342399	0.0297600703761569
LINC00954	0.496290028643959	1.80214486129421	1.86045960984472	0.000126289122787338
TTC32	22.1319202204694	31.0952423673533	0.490565233708434	0.00495591582365318
WDR35	2.80742142904631	3.37392038694922	0.265180284664358	0.109603543513669
LAPTM4A	98.7460722394946	71.6603458185648	-0.46254835841915	0.00194016888129768
SDC1	140.341690639482	347.712445138133	1.30895105696862	0.00083240262089986
PUM2	64.4758703622925	55.5573338791401	-0.214781975134237	0.0489677898080211
RHOB	102.412661346254	61.9963199656101	-0.724139601384239	0.000182637770499179
HS1BP3	36.0742317734924	59.5780320563076	0.723811798365501	0.00101778865075193
LDAH	26.8363541232356	29.1283022577384	0.118232930257208	0.139728932556962
ATAD2B	3.52018229570716	4.66576605100072	0.40646382807371	0.10864886585191
UBXN2A	40.7117372786901	31.9552679385006	-0.349391002308088	0.00502554133784987
C2orf44	22.1947320626218	11.0909957211873	-1.00082839960689	0.00091264495420164
SF3B6	231.702070296092	199.697238040851	-0.214456555587526	0.0101787469330694
FAM228B	2.00925880857761	8.89215681660369	2.14586998438985	0.00710958986521074
TP53I3	17.9350046656997	55.3762266943332	1.62648863200112	0.000254777638801307
PFN4	1.07369414931371	1.37941971854041	0.361478406892542	0.275207148581939
ITSN2	19.8307957597907	23.2402680215515	0.228884136475485	0.0307685655250818
NCOA1	18.9469972921083	15.7868975274922	-0.263241551379337	0.0133777303754284
PTRHD1	108.373846091321	137.603038775009	0.344495697881605	0.00443190292122304
CENPO	42.1730349063198	12.8950029056365	-1.70950874808666	3.9893790278196e-05
ADCY3	71.0168237570094	58.554492741619	-0.278380967549327	0.00545015574071394
DNAJC27	4.24101398830819	4.85806047590891	0.195971208134989	0.0627035676576139
EFR3B	1.0807313152161	0.292309126244901	-1.88644111602191	0.0179531188909741
DNMT3A	5.95248468123043	9.75551948772336	0.712726696611504	0.00672136450582474
DTNB	9.19792217560474	13.6623440047819	0.570825127332086	0.00222140712536739
ASXL2	12.4683502339759	12.0190083424824	-0.0529527178235397	0.682499750416401
KIF3C	10.8999378694524	7.34500354657253	-0.569484819037507	0.000114141748327274
RAB10	86.8624364392267	72.6407858382047	-0.257952610099211	0.00462337699451424
HADHA	225.844296542116	235.342426058996	0.059432943532289	0.397819078191062
HADHB	88.8960801120239	100.069405732082	0.170809256047511	0.0215037880581821
ADGRF3	0.788704195046473	0.549356740804924	-0.521741006655573	0.0854034421822466
EPT1	17.444902539241	7.64145721982014	-1.19088584713346	4.42146671417319e-05
SLC35F6	26.0931262161909	25.1327592954341	-0.0541007320653649	0.231791540588875
CENPA	73.4368887657582	37.8605405230286	-0.955809930598589	0.000807013176817931
MAPRE3	15.2596924180764	21.4514040434835	0.491346195717845	0.0118194313096547
TMEM214	171.280239811453	104.116081666806	-0.718165797676393	4.13071277548444e-05
AGBL5	36.0233873982684	65.7518492736931	0.868097621828413	0.00486793143554941
OST4	554.886414247274	692.480544739377	0.319581058472644	0.00592209779101746
EMILIN1	35.5151327275041	64.0762556221051	0.851355967495938	0.00318636387194397
KHK	20.7874791545692	15.3199793383045	-0.440300465260924	0.00603611290353294
ABHD1	1.06266938204248	4.21082535474645	1.98641022549053	0.00146563245461384
PREB	197.282935223138	275.500500785162	0.481788771448787	0.0145208189590965
SLC5A6	47.9691796630476	38.3155698799278	-0.324177004206826	0.000320118136110164
ATRAID	153.295683721685	208.161844215157	0.441388572571784	0.00337255326648621
CAD	30.85545331156	19.2937940023964	-0.677388621904621	8.75236243616875e-05
SLC30A3	1.56046308611851	0.406838469656651	-1.93944622117353	0.071355110393124
UCN	4.92145629784309	9.18177194159512	0.899687314979454	0.0213838271700717
MPV17	76.5742387393287	91.5307201825002	0.257396912720414	0.0159560836770159
GTF3C2	55.3097326924999	46.4508001766499	-0.251829920483518	0.0110533218068134
EIF2B4	62.9462114661358	73.66972609002	0.226952329283511	0.0340378626198522
SNX17	111.881964014623	163.3916537169	0.546356805690794	0.00148813863235178
ZNF513	22.74763278069	38.9422829900307	0.775621044592096	0.0020572218869671
PPM1G	227.693057780081	156.940639888811	-0.536871317691587	0.000145714729509241
NRBP1	122.348117194789	115.996559482182	-0.0769098851636634	0.185207056189662
KRTCAP3	1.87275374037191	2.88872362821923	0.625270980654966	0.0886678328240284
IFT172	3.67956719064248	5.87686287601018	0.675510157371987	0.00276494042344956
ZNF512	20.6257618711774	34.9468726012809	0.76071594408323	0.00541318577311618
CCDC121	2.68231975799373	3.43312146625298	0.356039671316962	0.0103706353550066
GPN1	76.8779808621512	62.4994868861068	-0.298726099937271	0.00178023338306699
SUPT7L	44.2450452206043	49.4140030674691	0.159404030284008	0.0382390884358908
SLC4A1AP	54.1939240075798	40.5647986803462	-0.41790278336296	0.000326798116435474
MRPL33	166.455783924338	152.457809484092	-0.126728948700542	0.107366198553895
RBKS	3.63982081600829	4.0329854445532	0.147980768888767	0.0668703460378061
BRE-AS1	0.456045143287916	0.355682521999277	-0.3585865588027	0.272867294941612
BRE	27.4569047191823	25.4454777964756	-0.109759714843225	0.300180592123352
MIR4263	3.48528155987403	2.45776577390025	-0.503927776676846	0.29107298092771
FOSL2	7.72757242478617	3.21444849795574	-1.26544403446062	0.000108709437291259
PPP1CB	93.6709744318202	65.1892410191424	-0.522968194746581	0.000203122348128108
TRMT61B	25.0060103098489	25.2617743871803	0.0146810826225576	0.781380549902124
WDR43	23.7223734745806	24.4711199213154	0.0448317660441011	0.509745003135799
CLIP4	2.2660432067933	3.91450672805744	0.788655153762255	7.20861680519228e-06
YPEL5	39.6518256860113	92.9632872879626	1.22927379163084	0.00234250214652286
LBH	0.786376013931221	0.626916151292715	-0.326946818690606	0.377669359162511
LCLAT1	7.93305284008925	3.82870786588755	-1.05101857309084	2.2462739577515e-06
GALNT14	8.93034156942976	2.54394801826964	-1.81164616524829	9.28947860808087e-06
EHD3	3.97053781433137	9.22757436597967	1.21661702388843	0.00543930519792193
MEMO1, MEMO1	35.7030186776129	46.5137304013632	0.3816105898833	0.0171437942003801
DPY30	154.853070216431	144.641286421184	-0.0984205730258518	0.0728202939095047
SPAST	10.8503178069412	8.25598111317541	-0.394225724485829	0.00310188541419735
SLC30A6	23.1596986892936	16.9682753679594	-0.448776544994998	0.00050016740452859
YIPF4	52.5887240960831	55.3393115414083	0.0735512012762796	0.252094297053028
BIRC6	12.3346320208839	14.178053544146	0.20094480721331	0.112141952453642
TTC27	29.2486182399911	19.1150956897342	-0.613656048376105	0.00143492178207823
RASGRP3	28.1821678710449	72.9904195423563	1.37292452043154	0.000571262816556101
FAM98A	50.9170339360333	28.3073426158275	-0.846972059590243	6.37873148635027e-05
CRIM1	1.98743457886914	2.87057025142031	0.530429991650311	0.036197559940709
FEZ2	26.7702731652091	39.4969957603597	0.56111106210694	0.00406556758684982
STRN	9.7982727902142	6.79113840009533	-0.5288740236931	0.0126991439238561
HEATR5B	20.889632848793	30.914489098017	0.565496027226991	0.0134868532371123
GPATCH11	26.3897525958094	14.9416710406347	-0.820636320745733	0.000600439184010307
EIF2AK2	17.4771196449931	12.2209629893525	-0.516109466565829	0.0170043184904174
CEBPZOS	29.9236089698426	33.4676991745071	0.16148518900283	0.0806332465108999
CEBPZ	61.9268140043668	34.4922419103273	-0.844292321089706	6.75732761253671e-05
NDUFAF7	19.9074213090044	22.9264039243745	0.203703726716213	0.0425061568358856
PRKD3	205.563965954089	305.319498929536	0.570732337287653	0.00861092181967495
QPCT	274.613490688561	502.298897498663	0.871143607225846	0.00299506331448305
CDC42EP3	13.3283242449091	16.6317454303109	0.319444177806298	0.00194959006273373
RMDN2	1.04224539364201	0.996816461243673	-0.0642951978840408	0.760249486761696
ATL2	26.8358773668987	17.1015009473311	-0.650040104394991	0.000212925238373642
HNRNPLL	28.4897554832376	28.3731284295719	-0.00591800824422657	0.918060356275436
GALM	16.8482585590871	14.4756918030982	-0.218967184499811	0.0206851872547461
SRSF7	137.580682461216	99.1797237677873	-0.472160804856363	0.000494415346549437
GEMIN6	58.7631522293492	37.8238412978165	-0.6356159010543	0.00389305360573164
DHX57	20.0428568829646	15.5955734274238	-0.361951563514092	0.000947827099294271
MORN2	21.4349033113265	23.1153836597748	0.108891398587222	0.273128567401183
SOS1	11.8562438802419	15.3632331943713	0.373834834394862	0.0396601961150778
MAP4K3	9.39977867822475	10.0597251423585	0.0978921940955019	0.196164424149186
LOC728730	2.03477029205048	7.01177761028382	1.78491430354329	0.00235479243073143
TMEM178A	0.309339241213843	2.26909579627635	2.87485575457905	0.0104448144774339
THUMPD2	16.8001163034573	13.494085639371	-0.316143997542058	0.0129679101349932
PKDCC	3.29912840649111	3.39657956660962	0.0419977198330352	0.629705993810492
LOC102723824	0.141037243795221	2.31912061005685	4.0394297604467	0.0127142702510204
EML4	39.4021528714125	82.0985160810419	1.05908168731776	0.00323705956029282
COX7A2L	196.902006271854	271.747808718996	0.464790590694625	0.00531624097882922
MTA3	4.20286005686201	6.00656686795723	0.51516921553561	0.00192748249390718
ZFP36L2	54.8347356749951	103.136494846	0.911392941504571	3.91632707836691e-05
LINC01126	0.464321161611562	2.37222055023922	2.35304320756955	0.00460389311673828
THADA	14.7913119645541	13.1231336810584	-0.172637759622879	0.0284452989561146
PLEKHH2	2.02861045241439	1.0622378633965	-0.933384995343081	0.000158332965345308
DYNC2LI1	22.9629459173599	27.3672557035874	0.253143036048261	0.0340382359571642
LRPPRC	83.1857292305054	55.2819070757583	-0.589528665142855	0.00207608197799522
PPM1B	26.221276256894	23.0981416316359	-0.182961123123425	0.0174612441083881
PREPL	22.8332160240604	23.1758927337148	0.0214908371337769	0.73159902836322
CAMKMT	7.22414030632429	9.68292748040111	0.422617376611072	0.00506076737201116
SRBD1	14.3478053422887	9.9313726634407	-0.53076503882921	0.00180152009950018
PRKCE	2.34637636723214	1.50670913577291	-0.639033508161418	0.000912493674598866
EPAS1	4.87139918102438	5.09266672060614	0.0640850980763079	0.604366555789422
ATP6V1E2	0.605470134497275	0.895366778493306	0.56442299066979	0.261261521937028
RHOQ	14.9757034035628	26.9464695215089	0.847472498533788	0.000107035020091273
PIGF	24.086317472354	26.1809918978477	0.120305917972521	0.235146426565673
CRIPT	10.0248715505909	8.50689804047709	-0.236878683564774	0.0216431528209789
SOCS5	9.06003588954427	9.87549333292715	0.1243360549618	0.152887017087699
MCFD2	39.0027397404443	49.858438756146	0.354262238270001	0.00882777357003671
TTC7A	35.2423718328029	47.1401953250234	0.419646714626912	0.022394137500708
CALM2	242.621879172452	240.72521297302	-0.0113224016831228	0.811280668937263
MSH2	75.616762020201	19.0371867254883	-1.98988577708276	3.99397414579566e-06
KCNK12	1.22676607579704	0.538207672804736	-1.18862531329555	0.0021281109690128
MSH6	115.055527031715	35.2843312321138	-1.70523071835546	2.80571158073656e-07
FBXO11	27.9258094186884	28.5450182352987	0.0316398866970469	0.407233318244484
FOXN2	10.5790635104595	7.93001129259882	-0.415817096044863	0.00781748904878972
PPP1R21	17.3499618581258	21.1342985699486	0.28465374008736	0.00736600572593021
ASB3	1.0060692549425	1.16207388744786	0.207972182093369	0.336038143474894
CHAC2	33.822227133545	6.99718669285159	-2.2731247717666	0.000161748155673623
ERLEC1	115.09783020972	67.0455433816336	-0.779647294151257	0.00100906980778031
MIR3682	5.97551342893387	4.28914769281722	-0.478371683179628	0.346789878049211
GPR75	1.30901531590231	0.890769429349171	-0.555358025685595	0.0751218500381721
PSME4	33.6997523872079	28.863457785815	-0.223493848851102	0.0334365278982666
ACYP2	25.446677138628	29.8052031463304	0.228086926925899	0.0360730963432172
SPTBN1	40.7736354541759	42.7720761048176	0.069032639615314	0.491801037818286
EML6	3.43706836031333	4.58014996860091	0.414216291545108	0.0450638765971352
RTN4	53.3707185895978	54.4933106689315	0.0300307065321107	0.35301533169891
CLHC1	2.14495414181602	4.43676807850234	1.04856233781371	0.000760086047975244
RPS27A	928.182269680555	1051.09604178548	0.179414454438118	0.00982581085538376
MTIF2	53.1899505135312	47.597438942835	-0.160269745632435	0.0129184592519152
PRORSD1P	2.41113992167199	3.05026857716366	0.339220903155923	0.0110778780530666
CCDC88A	1.25326015278135	1.23024998992798	-0.0267344169224907	0.725143756341668
CFAP36	41.6741478655735	61.8411921357144	0.569415430973722	0.00453849811290478
PPP4R3B	55.1833931609612	49.614280268648	-0.15347874381392	0.0260051660073512
PNPT1	28.3850422803006	17.1940232114905	-0.723223731529562	0.000181214974252232
EFEMP1	1.07330177047332	0.182795731943564	-2.55375147180021	0.000282344422860731
VRK2	31.3330598686347	22.4440730551596	-0.481351150872135	0.00745476918121354
FANCL	52.2079257209172	19.2407131058541	-1.44010657018922	0.000249011248586713
BCL11A	0.400084066112166	0.763160242039822	0.931682841421001	0.001604120090067
PAPOLG	8.26426866858369	7.74284646594726	-0.0940231214715749	0.106914985790665
PUS10	3.3104582887766	2.37776179533079	-0.477426759901295	0.00271748379488003
PEX13	8.18935608944472	6.64630721589156	-0.301197039423411	0.000921993474834725
KIAA1841	10.4940030171608	4.06390274791364	-1.36862732697055	6.39335598180519e-05
LOC339803	13.1769194159105	16.8466226753081	0.35444626893963	0.000574295176131681
C2orf74	41.1464902629334	63.7098867431799	0.630747896711949	0.0038438208220877
AHSA2	56.415454856474	133.701859607692	1.24485718729738	0.000355920984360413
USP34	22.1150962971687	25.5813955981547	0.21006344861423	0.0673290757567714
XPO1	150.966403255433	75.3458171707336	-1.00262819358208	0.000771897993282009
FAM161A	7.96267331252108	4.57976423635008	-0.797979537746396	0.0111957642422809
CCT4	291.469814452378	167.687707727441	-0.79756954437993	2.03736634404847e-05
COMMD1	66.8936686537346	64.331967570367	-0.0563338555762352	0.448972599903456
B3GNT2	15.2000924022545	16.044429236043	0.0779923742269023	0.127288659043019
TMEM17	6.16745041467405	3.24589692461192	-0.926057024558166	0.00120946314309612
EHBP1	9.45948977025508	7.47258069900038	-0.340155796847278	0.010752215712436
OTX1	3.65845506186694	1.92161807598067	-0.928912910675292	0.0145358492358281
WDPCP	3.54680276993529	2.93301855253295	-0.274132910583421	0.0186842027856876
MDH1	226.647295174002	152.378432587692	-0.572790223682574	0.000354862938312714
UGP2	99.061105303392	93.3019615404255	-0.086411306358308	0.101442328956758
VPS54	21.9246796632124	29.4510334321132	0.42576249496867	0.00496507307698594
PELI1	21.1183330299401	31.1441243345138	0.560464048942794	0.000517530714980876
LOC100507006	5.685241650894	10.0497482365202	0.821865782655145	0.0275030878306984
LGALSL	5.29060886133427	8.16445725881795	0.625923222085959	0.00134564949446563
AFTPH	44.0829018189293	47.8131466756786	0.117188160899319	0.19452220733013
SERTAD2	16.4415352247734	22.5190656508479	0.453801952476178	0.00213968758107305
LOC400958	0.327217704668333	2.74951463424203	3.07085425037395	0.00649326707401766
SLC1A4	245.830191010266	282.840700471732	0.202327629828835	0.0398049441106825
CEP68	7.55435773077286	13.8593621218501	0.875479850641721	0.000512593978204208
RAB1A	97.69423946447	80.5969309676355	-0.277548592526826	0.00256504869364555
ACTR2	179.661843588719	193.774695706403	0.109096143865727	0.0934615361884025
SPRED2	9.24982253219944	13.5992524616776	0.556029758693872	0.000331073823399196
MEIS1	12.8202718103378	21.2489428793815	0.728964220196351	0.00418556385592836
MEIS1-AS2	0.858354075571109	1.2611728817439	0.55512125913838	0.121374642883439
ETAA1	23.0268744717086	24.0866772860286	0.0649167883623841	0.366163947691607
C1D	61.0107494968162	45.4312020927122	-0.425379974740391	0.00271841134720489
WDR92	11.8090422713832	12.7817010203132	0.114187881434148	0.132983810369144
PNO1	26.4614825659415	20.9230167124729	-0.338803017663123	0.002316921903621
PPP3R1	56.0471056926831	37.5516509381067	-0.577763536842902	2.47810598164256e-05
PLEK	24.9991610769814	30.8627915365804	0.3039888777688	0.0505852707685082
FBXO48	6.68533267704851	4.23957760808968	-0.657078818533561	0.0231848371648386
APLF	3.73511453531806	4.77085807717073	0.353096286691444	0.0281402445007867
ARHGAP25	33.2627011819722	50.7858124913717	0.610520191358112	0.00113867039434399
ANTXR1	1.86854459629194	4.24161687195361	1.18269931723266	0.00825872710356113
GFPT1	20.2917609355311	11.8055995551511	-0.781422757132037	0.000744699248582164
NFU1	51.3223653421766	56.6000379964669	0.141215358755975	0.126960369149117
AAK1	3.12525941686486	3.41287074724049	0.127009829685721	0.067676737234151
ANXA4	20.0216599452369	54.0968261546221	1.43398236469493	0.00191601365200799
GMCL1	53.6633130450526	30.074515079601	-0.835394650275503	0.000947417714465609
SNRNP27	79.6065575897285	55.6185332873863	-0.517321577687778	0.00424367857830499
MXD1	13.0549299314383	12.8725531241783	-0.0202964903680388	0.798825997616074
ASPRV1	0.368218967676097	0.935858642669653	1.34572668889307	0.00293685611944764
PCBP1-AS1	5.91226374570021	7.377459951768	0.319413554617674	0.0537569105615874
PCBP1	607.386980647665	580.890538557824	-0.0643496529505029	0.130024920685273
LOC100133985	0.815615564937594	1.55358665832348	0.929641503901413	0.0720226124640171
C2orf42	16.6516272904532	16.9175390028515	0.0228565421985288	0.763861455014156
TIA1	46.9513460293476	56.6528929947124	0.270983111005662	0.0342271779874182
PCYOX1	34.9820557810201	58.2358798008992	0.735293213989832	0.00447237625921766
SNRPG	355.786841611241	168.609133763498	-1.07733046413118	0.0003447310545124
FAM136A	107.42493548241	78.1744011729311	-0.458560742598604	0.000542705968060273
TGFA	4.98687252397066	3.54784587613407	-0.491191986727519	0.00230949878373249
ADD2	7.46344467265279	6.1152997612058	-0.287418425722876	0.0219090204630989
TEX261	101.971588647905	87.1935868933471	-0.225873310601454	0.0328666581934961
NAGK	117.991445372326	121.131258881579	0.0378889470122457	0.434008268848236
MCEE	35.0038685229409	25.84138268205	-0.437831107547957	0.00610774015549184
MPHOSPH10	43.0803587285806	30.4362177320255	-0.501241174999836	0.00262843407188949
PAIP2B	3.2068358111733	2.53449766465289	-0.339450655615188	0.0119308956542709
ZNF638	35.8237326543008	31.9118973008643	-0.166821281132897	0.0558934844984244
EXOC6B	6.27354854797617	6.51061185198681	0.0535114159846483	0.681755242133739
SPR	30.2904456558601	12.3145085269996	-1.29850375339226	0.00112787591332406
SFXN5	27.6533329688056	11.9446165920107	-1.21109282867015	0.00051960310830195
RAB11FIP5	23.3105558091814	26.6871262730499	0.195160557329599	0.0727735312727643
SMYD5	36.2771210872733	33.4649054398559	-0.116411031949371	0.0551708055989767
PRADC1	97.0876295976123	74.8296831977935	-0.375676819359761	0.0208261469406662
CCT7	512.521393697751	344.371596400276	-0.57364607207005	0.00179529652359259
FBXO41	6.66480573033985	14.6524535540569	1.13650753571054	0.000325174907144946
ALMS1	6.72017893382225	3.40100721085453	-0.982537582347941	0.00132601374488052
ALMS1-IT1	1.88436030973201	0.483884366345969	-1.96134061642192	0.000953601804070999
TPRKB	136.560617705895	59.2239748975277	-1.20528826193364	2.73193481865919e-05
DUSP11	50.3745174440079	42.067612721582	-0.259984164105594	0.0128564120506944
STAMBP	22.5695946896557	24.2687839152361	0.104721307789085	0.125634366541092
DGUOK	102.392139273884	117.014888709044	0.192587143991443	0.0417476111327848
DGUOK-AS1	0.873696339209044	1.49335050529312	0.773348970435017	0.117012836039378
TET3	4.20967849089071	5.13016455646592	0.285295049420257	0.124422988753798
BOLA3	147.279549126529	69.5590544914427	-1.08224688772455	0.000341358766545628
BOLA3-AS1	3.88321500952518	3.80802631573175	-0.028208141399847	0.793076906945374
MOB1A	133.028068598247	111.173687583632	-0.258915309350301	0.0215328322134312
MTHFD2	174.376856733596	68.9401263587372	-1.33879273048041	3.66408463429079e-06
SLC4A5	0.338999979957963	1.3368493753964	1.97947983103134	0.00036092494003718
DCTN1	82.8304230166554	111.998374249575	0.435245128853697	0.00361908451774456
C2orf81	1.38569708709102	2.39469402686828	0.789229413440238	0.00716688806799678
WDR54	79.9734142221502	55.1674692034	-0.535702682051852	0.00049755843591615
RTKN	4.7401911025201	7.71272832733922	0.702296071318929	0.000807160814481339
INO80B	0.874721640816873	1.67213511853522	0.934795538535768	0.0120077777708099
WBP1	13.0235916717146	25.0881221110452	0.945877113940232	0.000132302859670069
MOGS	95.6196432563583	193.588969305078	1.01761782191194	0.000453969600667262
MRPL53	163.769468187795	266.360445318633	0.701713439230359	0.00050980853730336
CCDC142	15.2154713649691	19.1050660119218	0.328416214253971	0.00358379314558321
TTC31	46.4595609540098	37.6536768223346	-0.303184771967433	0.0175315327044069
LBX2	0.800360617080764	2.06194680565559	1.36528503019582	0.0187469153602393
LBX2-AS1	1.76889678358086	4.02683768510111	1.18679745272562	0.000889430899219942
PCGF1	51.6454123223045	60.6107646345438	0.230933843224752	0.0644501598098822
