KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
ARHGAP27	4.75748204622719	6.44784130923977	0.438618025406891	0.00487943683455028
PLEKHM1	8.26859172211702	6.59502857121022	-0.326262725916305	0.062139840825614
LRRC37A4P	2.422827969607	3.08416594716355	0.348188421881732	0.00742979939854032
MGC57346	4.74895383332635	5.75464976705074	0.277118396174564	6.14058373238363e-05
CRHR1-IT1	0.791556100128525	1.31531619904683	0.73264615430512	0.00419092840129294
MAPT	0.507798190782896	1.09328417994418	1.1063412929146	0.00217072794473097
KANSL1	12.3124444361068	11.1139280268694	-0.147748411330257	0.155363691461873
KANSL1-AS1	1.62860346532852	2.509916587892	0.624004042665155	0.17910948648634
NSF	32.6739521679851	32.3636407586378	-0.0137670571271181	0.782764654217218
WNT3	0.356921286356998	0.940841758861905	1.39834615044921	0.000942971045203368
GOSR2	24.5914432166808	19.0846670684029	-0.365742386967004	0.0167796130207897
CDC27	33.0563820505616	31.1382504707002	-0.0862409457858913	0.124940034983407
EFCAB13	0.365655793933007	1.46028693789274	1.99769375086348	2.29612282055653e-05
MRPL45P2	4.8161767812781	4.55797618516969	-0.0794949615125003	0.551506241419892
NPEPPS	50.0646500381453	60.4948624890278	0.273020331347312	0.00639273429665413
KPNB1	231.80697389534	185.721628158977	-0.319782136674589	0.00773852786967564
TBKBP1	1.9815544681038	6.48551084018487	1.71058759079035	1.63824064496795e-05
OSBPL7	21.3894109213883	25.0148013550664	0.225885245528072	0.0347137422541858
MRPL10	71.014095160087	60.0971440062813	-0.240808973452017	0.024456746668505
LRRC46	2.10490553056378	3.38568715972644	0.685693187468988	0.0315444296638158
SCRN2	64.8942237462119	94.2104608482401	0.53779719204881	0.000474675178800584
SP2	24.1800312071349	18.4278384984968	-0.391929247216948	0.0362765347958029
SP2-AS1	0.465283555697984	1.95912325178374	2.07402605826153	0.00229644192353534
PNPO	25.6382416757574	29.1641331407181	0.185897870578237	0.0739670761458796
CDK5RAP3	97.3414675266426	113.522657680303	0.221853839794978	0.0155858421293593
COPZ2	6.72808787145498	17.3397838601336	1.36581746253366	0.000502503512946597
NFE2L1	94.9222355547298	74.826007348415	-0.34320628226891	0.00790648172214271
CBX1	59.4684928214168	70.2886556730681	0.241166350192405	0.00111606090717592
SNX11	26.8221010209596	18.3785547416704	-0.545398930434145	0.00603721175320016
SKAP1	7.75270905507096	16.6853959069914	1.10581348948569	0.000583066892311078
HOXB4	8.28285650871218	8.47472858550154	0.0330387689791706	0.79274992976851
HOXB6	1.52753879375102	3.0490609771653	0.997155983071215	0.0209860454494458
HOXB7	4.94151157198509	6.7989086201221	0.46035076038974	0.0187235546166082
HOXB9	0.620287657024093	1.47365628263008	1.24839074531928	0.0207287632343262
CALCOCO2	18.4218736456855	25.1892076734491	0.451385940781701	0.0154890592423761
ATP5G1	582.524276872033	502.932486328274	-0.211953430159621	0.0112291349923723
UBE2Z	56.1323909420538	53.7844373580198	-0.0616447254942149	0.30654262533979
SNF8	127.683522019077	140.370103334488	0.136663344097335	0.064375159272345
ZNF652	4.65964513551572	5.5084425122558	0.241424373044189	0.0233893769694417
PHB	352.890830647249	293.081683338574	-0.267919137230889	0.00285511235616761
SPOP	38.4207167198587	37.4195297342661	-0.0380930042467244	0.370781538804343
SLC35B1	144.997937177559	107.730809210272	-0.428601480241844	0.00636427356917231
FAM117A	10.2854257759802	13.6328653851312	0.406487305805799	0.0233792663042186
KAT7	31.5942620432656	26.3275912816867	-0.26308703386864	0.0255593506369378
FLJ45513	0.894503519731123	1.1393087884659	0.348999751533833	0.209184171999983
DLX4	0.388893090097527	0.976807171085214	1.32870019068752	0.0245608586599802
ITGA3	6.27245089636396	6.71218921166448	0.0977541132632873	0.145688917758834
PDK2	14.7226907296652	26.0849825583564	0.825178105225514	0.00137353795772501
PPP1R9B	34.733642487233	49.7079321076437	0.517142374342638	0.000755831417531886
XYLT2	14.6440244975479	19.9340736661982	0.444924472844403	0.00891721319421812
MRPL27	137.634447926062	100.463880797061	-0.454164690341479	0.00114294532622977
EME1	34.3008025586193	39.0086718630147	0.18555254695217	0.0302242568399269
LRRC59	409.405050152477	224.233168441906	-0.868529202059307	0.00313420834554519
ACSF2	16.4363315620996	22.8512236021145	0.475383079867845	0.00128401233874307
RSAD1	38.200430396335	25.3659869762719	-0.590693596885772	0.00826759618393114
SPATA20	1.29762439368454	4.20797305728161	1.69725262165282	0.00565231707441814
ANKRD40	38.9485530539679	32.0072383152293	-0.283171530885115	0.0166682379642929
LUC7L3	115.005987231943	158.638552865116	0.464034452083424	0.00398891878717592
TOB1	28.0163036763155	23.8101214630264	-0.234691646457037	0.00598232813947194
TOB1-AS1	1.57642826090116	5.64364517534456	1.83996776806659	0.00287072332618886
SPAG9	23.8095835798578	22.3424146967519	-0.0917572725513906	0.11772726567525
NME1-NME2	3.26362677833826	2.40780109813659	-0.438759863169456	0.0899906980717546
NME1	214.179476503042	185.912912747395	-0.204193264742302	0.0012715600290051
NME2	13.3736263702924	13.6152396939681	0.025831663736915	0.888175028496969
MBTD1	5.71412564536555	9.00092569540346	0.655540622872498	0.000507300244794441
UTP18	78.086978508977	82.3965361154215	0.0775016989140923	0.0695195544813716
TOM1L1	25.2727867944303	35.6302167074316	0.495516501154894	0.000405431933518311
COX11	37.5167649301176	31.6620962135624	-0.244778656274608	0.0229503926500994
STXBP4	1.69863194041857	1.69206042913083	-0.00559219037487428	0.917165263056174
MMD	7.57460448038524	8.68116887721031	0.196718749612722	0.0508206032022839
PCTP	8.17720672764952	9.268649827265	0.180751081907078	0.212933649114137
C17orf67	6.76378653244608	7.95411644569058	0.233870554398113	0.0793132065196614
DGKE	11.7289536148154	11.4787901643516	-0.0311037171260365	0.539766432280584
TRIM25	54.5602755149786	45.0667061266177	-0.275788920613321	0.00914721248925791
COIL	26.2576411438285	20.7986406066812	-0.336248080184791	0.00251962465184023
SCPEP1	52.3480090305313	53.0474564041533	0.0191489086858289	0.506600418770494
AKAP1	59.2003436911691	43.3428317796048	-0.449812137349498	0.00341693455847943
MSI2	18.8891616754618	23.7565211502263	0.330764912152146	0.00429246907955688
MRPS23	77.7534776950171	62.7010500826571	-0.31041759969817	0.0012423611291558
CUEDC1	0.483088521022946	0.541054284952798	0.163485777138435	0.419120841935655
VEZF1	15.7801319110695	12.6951569001761	-0.313831039895096	0.00631892063616702
SRSF1	176.105326517789	136.280237141651	-0.36986218289179	0.00066078314136284
DYNLL2	69.5187386847355	49.4771527327173	-0.490639427041189	0.00667356191985611
MKS1	15.1369099497717	17.8751774410289	0.239886839644673	0.00263629671001413
BZRAP1	2.97441094463314	5.0887803024534	0.774715923374261	0.000955389720458034
BZRAP1-AS1	2.78737660782671	8.97681939746712	1.68729642917936	0.000664215128122463
MIR142	144.425722552883	92.921821858747	-0.636238366873544	0.00217168143572416
SUPT4H1	73.3872796122648	57.7752394052846	-0.345078686202499	0.0073328359738273
MTMR4	19.2807364913689	18.9083571121526	-0.0281361436336691	0.741327494530678
TEX14	1.45027308438063	2.53652409899969	0.806528284020903	0.000549810307994434
RAD51C	38.8071751381367	45.0306193210189	0.214582899761528	0.0136939331678423
TRIM37	20.3704006679075	15.5642953149109	-0.388234097937673	0.0122025859258515
SKA2	33.4420137476851	43.7428549818413	0.387385660889294	0.00491103774521206
PRR11	54.0953101591889	66.9221641355807	0.306980576396343	0.00465218077011164
SMG8	35.8760276118844	26.2832452181568	-0.448876738455558	0.000418656671239193
GDPD1	0.866485994504877	1.77703700733899	1.03622539064068	0.00862213380353787
YPEL2	1.91104482462257	3.90423405218177	1.03067792467447	3.39457295824685e-05
DHX40	22.4329327960625	27.8605226667256	0.312604078123023	0.00543172666377973
CLTC	118.330676277851	123.549666941309	0.0622669922580989	0.328728496737804
PTRH2	28.7803461530379	22.4130328583804	-0.360746061230766	0.00511403490658003
VMP1	66.6308731074401	59.0423167729748	-0.174441465595558	0.00352409461297858
TUBD1	13.6561243670193	10.7680006183482	-0.342797704328174	0.00179367131959454
RPS6KB1	25.2423202349294	17.3415002208201	-0.541615814564366	0.00165175995543029
RNFT1	12.8668555607511	16.1165827038983	0.324886346313453	0.0185023047733586
MIR4737	6.38174797727602	5.60009788452842	-0.188499591655537	0.571532854167561
HEATR6	14.7777609167072	11.9934662063135	-0.301179023833497	0.000714002170035599
USP32	6.35662534746104	10.9745883237874	0.787833857550475	0.000248472205474319
APPBP2	8.86971791317948	11.4341372565056	0.366387385920426	0.00242106368501625
PPM1D	13.1272236812533	11.140136021164	-0.236794980173228	0.00570880109663539
BCAS3	5.84241862953711	11.2751571718704	0.948509903219167	0.00241612472682647
TBX2-AS1	1.29598230408046	3.20107859763156	1.30451208135129	0.0920117782456031
TBX2	1.335754225983	1.73054675404999	0.373573337727894	0.111816365687454
BRIP1	6.74985403870312	7.17037736944684	0.0871927433145068	0.34279263917526
INTS2	14.7478538906983	13.22112372605	-0.157660225053888	0.0772084909557111
MED13	20.5666585596246	14.4823289232439	-0.506013797114488	0.00361937934428798
METTL2A	17.1164944561648	14.5218279518669	-0.237164195149316	0.00607250301794007
TLK2	18.0449118781875	17.0102085505936	-0.0851912688802208	0.120003485606972
TANC2	4.62662071481966	5.51414268790983	0.253177766814003	0.0925732788701688
CYB561	37.8214345290852	30.4951370586895	-0.31062488427102	0.0293684839324338
DCAF7	51.0295258311521	56.3571546042474	0.14326653759246	0.0820524736649122
TACO1	67.0347726413994	49.0193082918631	-0.451559525766843	0.00550312396954177
MAP3K3	25.3847490003382	22.7840365265859	-0.155938630740667	0.0878096477234364
LIMD2	3.70918955140177	7.80086812471123	1.07253068813313	0.0122479639627965
LOC729683	1.46490735943374	3.29092535060227	1.16768386992486	0.00025255730160504
STRADA	21.5328989431378	24.5677299390431	0.190221998143597	0.0624969127800577
CCDC47	129.942088195476	88.9822060828711	-0.546280022933398	0.0026345723560614
DDX42	71.5179455750904	81.5864920233389	0.190025015983948	0.0325069717847633
FTSJ3	110.134938752475	72.2517063823331	-0.60816865058881	0.000876236819015966
PSMC5	277.614028975311	246.502444975746	-0.171478518768577	0.0276783980732738
SMARCD2	153.283083289689	161.337539590254	0.0738836737095018	0.282576356594125
PRR29-AS1	0.293254188308559	1.03169325040124	1.81479046491158	0.000298174693949682
PRR29	0.447424089536943	1.31160562468429	1.55161915468055	0.010433669510216
ICAM2	46.5405127990228	63.0020157811963	0.436910882174777	0.000297147576406999
ERN1	16.6679849236231	22.8426759710341	0.454651969044652	0.00209482550865308
SNHG25	17.0705160814376	12.5215402737938	-0.447094636051748	0.068530265479632
SNORD104	303.119386170063	186.672582621306	-0.699376074940216	0.000137184982835301
SNORA76C	56.9282574646003	105.20401682962	0.88597294410232	0.000746730144736303
TEX2	16.0666009134916	14.8367377057288	-0.11489083367834	0.08241723010831
MILR1	10.5012168434519	14.4677476655491	0.46228382911615	0.0557341627625076
POLG2	21.7498556724661	24.2536886384138	0.157198349655954	0.0651152665175458
DDX5	326.480883466716	272.847692405634	-0.258902677440338	0.00153196221943111
MIR3064	194.171645288538	199.444882812166	0.0386575677795798	0.703024282231009
MIR5047	659.251475794644	625.339265521516	-0.0761897877011601	0.0192751821550147
CEP95	19.814659319963	22.3362967255727	0.172821849424896	0.00896855064648198
SMURF2	9.13587347583524	8.02920357278404	-0.186285778696835	0.0118780002313898
LOC146880	8.39473666078638	9.49848246823094	0.178211969500219	0.0884731693301786
PLEKHM1P	9.14917033064858	9.17416317600864	0.00393564592453707	0.964685576595174
AMZ2P1	2.66501305086623	4.22917030529706	0.66623205966865	0.00395885317504185
GNA13	33.3224032733151	27.2701506018767	-0.289169786599498	0.00581359174109144
LOC100507002	18.190786718921	31.7160480082926	0.802005076295923	0.000430757638881795
AXIN2	0.838933864276471	1.07189515915524	0.353534816141232	0.165613187135107
CACNG4	3.82431571078352	14.2801022525165	1.90073277688195	4.21030837256342e-07
HELZ	8.05389816902315	9.12114725187175	0.179528065618762	0.0398465060118782
PSMD12	125.286423530032	94.8804975524167	-0.401046607212362	0.00115392058393143
PITPNC1	5.12606194320556	9.09240886248489	0.82681164771255	0.00364030750343943
NOL11	87.7309452770176	60.7832417254753	-0.529412193764038	0.000147455782618763
SNORA38B	1.37815859936795	1.58074888219639	0.197866275472606	0.801490638542948
BPTF	23.2273084971816	20.4094350833446	-0.186585738864523	0.0762932553928648
C17orf58	26.5714831227489	31.1079860031165	0.227406238741358	0.00402116368509895
KPNA2	501.92193666215	323.202593823368	-0.635024224622322	0.0011892029315909
LINC00674	7.85563243732603	8.77674459032861	0.159958496500004	0.119089145216593
AMZ2	63.6334973658231	79.2422833219322	0.316484035426304	0.0175972870694285
ARSG	3.44326278524206	6.72691466680872	0.966168667531302	0.00428696779989102
SLC16A6	2.93380976461158	3.24444238690235	0.145195221455337	0.255510011190443
PRKAR1A	49.5548574960064	55.2197017020112	0.156156613415028	0.0360119421479924
WIPI1	14.2432514155585	20.3584805259469	0.515351369658164	0.00295616599744649
MIR635	8.42683652672236	10.7029288735202	0.344942602904276	0.425981934419038
FAM20A	0.370668549708864	0.916359303057644	1.305783676418	0.0137725109213616
MAP2K6	0.568197351918792	2.90132468129749	2.35224774063287	0.00435864498012785
LINC00673	21.9074025590584	19.0123198453998	-0.204483864502273	0.0645819563583479
LINC00511	0.283967445828543	0.872847047808118	1.62000331933402	0.102545864926626
SLC39A11	14.0239244914147	17.2448013908346	0.298271379937287	0.0224968012212395
COG1	32.1122729301115	28.2045886445187	-0.187194887864554	0.0798010047099184
FAM104A	29.216850152724	25.8214584672917	-0.178230160279185	0.0981389986443729
C17orf80	17.7429222209986	14.9953187865789	-0.242731445075622	0.0296588421224138
CDC42EP4	0.825993369358438	0.972320891644351	0.235302319494222	0.115217203318201
SDK2	1.20653153430764	1.61093176413848	0.417029762848065	0.00111287108990764
RPL38	1858.34676490352	1711.49710523015	-0.118760879491373	0.0366422491651209
MGC16275	0.211895487789606	1.04729678075703	2.30524555642255	0.0154071876110881
TTYH2	6.43955164524677	7.14891163597485	0.150763375970039	0.121826203561255
CD300A	10.2279547518103	22.6452856898743	1.14669305708592	0.000158657451401814
SLC9A3R1	113.159837098	77.9257821734706	-0.538189369015674	0.00054804327742871
NAT9	40.9647530157099	37.2384883988051	-0.137588604997738	0.0641789400125349
TMEM104	13.2076838883628	11.0581826400448	-0.256263191475696	0.0492959089940023
FDXR	19.3580425345193	22.1968366513108	0.197421011577865	0.0166056843190482
HID1	40.9477712984961	20.049502701642	-1.03021847793078	0.00602744713370775
CDR2L	11.9288259380669	14.2557298458305	0.25708984561892	0.0263283483299503
ICT1	92.9896630271412	69.9948980482111	-0.409820584039278	0.00890890784847885
KCTD2	31.4908675841515	21.2220821602045	-0.569367294558276	0.00163940978218275
ATP5H	316.97070581153	341.642406153995	0.108137545948404	0.0302822727182506
ARMC7	17.1569155076679	14.0260739186816	-0.290678970302632	0.0226106551325506
NT5C	71.5550701474691	82.3861618004821	0.203348036836702	0.0063970416964737
HN1	106.41624223171	88.7073189060319	-0.262593319241921	0.020672264230146
SUMO2	440.418504906806	462.208646640405	0.0696691614990619	0.0367932355732717
NUP85	80.1807995106187	73.117423927522	-0.133041560902508	0.0421952672938897
GGA3	37.5140222316485	30.5331318088476	-0.297054380645495	0.0645328038933078
MRPS7	159.795372514321	139.970326264916	-0.191104622152385	0.00293450215166168
MIF4GD	43.9944170120967	69.4903163355591	0.659491494163685	0.000493973858290375
LOC100287042	1.55690750203511	3.29030602652333	1.07953853863071	0.00384007341750463
SLC25A19	81.0644449937735	71.1560713012191	-0.188082426498847	0.0341715394376256
GRB2	123.305997566804	123.19596254353	-0.00128799781450067	0.974093387884408
KIAA0195	23.2621420861295	31.6446911273916	0.44397953318356	0.015294782476493
CASKIN2	1.24419832955551	1.66190216637883	0.417618980949211	0.0342105668440984
TSEN54	71.5752977080168	66.5631973603859	-0.104737030997896	0.0713339631116074
LLGL2	21.1421863254171	26.7303051645654	0.338351733753738	0.0247542428865451
RECQL5	17.5895917293225	21.5566523645173	0.293411155569452	0.0405025626812825
SAP30BP	48.4404322452635	33.3520087487912	-0.538438082891584	0.0153114655441458
ITGB4	0.809175740700308	1.63767512011468	1.01712421209166	0.00160134166788919
GALK1	53.653369702405	91.0591190521272	0.763134719771006	2.48846065699007e-05
H3F3B	520.492722787609	319.849692181516	-0.702483897945559	0.000590387593055652
UNK	13.1401510548708	17.9618773140572	0.450956283011663	0.0114968454047073
WBP2	84.9408698956308	122.261765792534	0.525442520019003	0.00208628060274944
TRIM47	167.87710809469	161.601888949051	-0.0549614545067073	0.479495774174797
TRIM65	38.4043222186487	44.7159071318765	0.219519455309475	0.0205172348079083
MRPL38	164.492524497708	131.565988299535	-0.322235441098523	0.0226436578681515
FBF1	6.48073866511189	13.5492977659765	1.06398791754517	0.00155532651136557
ACOX1	7.87165778118316	8.62541411642624	0.131926222802297	0.0533805480300845
SRP68	127.700534471854	93.1518511505261	-0.455108218869348	0.00491296196039175
GALR2	8.43554413278355	2.68011757814843	-1.65418483836631	0.00463993385721234
ZACN	1.48279200599872	0.489101134632445	-1.60011152585713	0.000889007270587841
EXOC7	40.6671106560116	40.9131048728816	0.00870053382647681	0.88943254435589
UBALD2	126.476801210672	144.60779166823	0.193272503457829	0.0114924563876863
PRPSAP1	37.7960891234793	42.9420120275491	0.18415282745357	0.00958792897832307
SPHK1	11.2828634810746	14.2248099975156	0.334276126227118	0.0148385176623734
UBE2O	53.1480189292462	44.5925043296079	-0.253214692736952	0.0367407972539854
RHBDF2	20.8032787717236	46.1469551330986	1.14942453199318	0.000210721449762526
SNHG16	64.1918794665454	46.8168119099285	-0.455364107691547	0.000356857033027681
SNORD1C	7.93340239482121	5.52289191732404	-0.522515832409704	0.268231822929974
SNORD1B	3.43508169877407	2.42061331843022	-0.504971777993513	0.277899736513503
SNORD1A	6.94319039299997	6.56286017492644	-0.0812740368293503	0.909828243149687
LOC105274304	1.18044442410312	2.30772134275236	0.967138908757218	0.0207069790985759
MXRA7	0.813900090982105	1.91718781892878	1.23606806404559	0.00253851519172083
JMJD6	21.1865319535141	14.6646596051843	-0.530803866943606	0.00229156006312713
METTL23	50.4263993992082	77.9922089707592	0.629150797110099	0.00273711880051244
SRSF2	447.258291423754	371.875253125699	-0.266289482375316	0.0128929997810312
MIR636	26.5719302695367	23.7600967737075	-0.161362321415268	0.56162133401264
MFSD11	17.2303292573648	21.0724414310625	0.290407202442699	0.0305305770962359
MGAT5B	3.86767536684487	2.91044853296992	-0.410225201496699	0.00739994654940838
SEC14L1	34.2629807167079	53.5730634446525	0.644857130902072	0.0191889434898137
SNHG20	10.3905864856772	16.9567078948635	0.706579013285383	0.00259697074575946
SCARNA16	3.05598597219952	2.35988933162236	-0.372918715875673	0.413776161317529
SEPT9	56.3953265271777	67.771630881054	0.265105877764191	0.0199825582131486
TNRC6C	3.908266875953	3.28355307475361	-0.251271210193902	0.0118452852145109
TNRC6C-AS1	1.57526482702775	3.90760498149218	1.310690244164	0.00204340375331516
TMC6	65.3343897589094	100.356841566546	0.619224490542629	0.00291722341405291
TMC8	30.5350804483885	62.8313871016277	1.04101778405425	0.00127173840707703
SYNGR2	387.379676386303	367.443341675362	-0.0762264567318325	0.262627531571659
TK1	565.041413987719	626.479184320248	0.14890996281698	0.0352438514980316
AFMID	74.9765183919395	72.5309224673296	-0.0478426366255765	0.348655645460556
BIRC5	206.052130631383	158.351970092889	-0.379874565153803	0.00406137296948875
SOCS3	0.893413738550255	0.890161202058333	-0.00526181811818658	0.9876088304875
PGS1	30.361928309506	27.6351670516192	-0.135758086823799	0.032017493541282
CYTH1	51.8997413501227	70.0802770074156	0.433281128792385	0.00251590087399498
USP36	38.1638251986636	28.2579007467994	-0.433551488190676	0.0122789489834681
TIMP2	30.7368262607256	43.4113744506725	0.498104893732266	0.00483567355705034
LGALS3BP	0.997934742853102	2.04301904484651	1.03368527005301	0.0173468029984788
CANT1	34.8518769800838	29.0195722473563	-0.264210101832166	0.0435388151709771
ENGASE	10.7514646223493	15.5723339368679	0.534451982746587	0.00280966783014456
CBX2	18.2980751383004	21.1488265416458	0.208885724033165	0.0867792838732506
CBX8	28.2499252860304	22.6843569445299	-0.316549289173613	0.00475301748918998
CBX4	50.2475438206843	59.0345194638539	0.232505716592312	0.00745890968234868
LOC101928738	0.216149610363854	1.21263047701434	2.48803784651462	0.000795240392889625
TBC1D16	1.33029719816474	2.77960500998822	1.06313129592039	0.0138662100726145
GAA	5.21653648855818	8.07869843180614	0.631030628004362	0.000853817670075176
EIF4A3	218.649264902154	157.714976743427	-0.471298831956138	0.00144917147395136
SGSH	11.3464658690269	18.727250860331	0.722896123839519	0.000360388907125983
SLC26A11	2.50601546826026	5.14021161455623	1.03643243451042	0.00111825803199946
RNF213	1.5337877072638	5.53634883985491	1.85183603649507	0.000271631008169362
ENDOV	1.66436857524246	2.10041446907133	0.335699084681176	0.00839815157486187
NPTX1	0.873551223648313	1.0090072463558	0.207972327371667	0.314220365911307
RPTOR	22.6849025623594	18.66655984784	-0.281276392252417	0.0263088850449036
CHMP6	50.8616569274946	62.5428408726146	0.298266290361047	0.00100395360745032
BAIAP2-AS1	4.84224344472271	14.8906351906613	1.62065777831185	3.17860357269054e-06
BAIAP2	26.2892080855267	22.6313169433728	-0.216150144856454	0.0108440539483682
CEP131	27.4821350813216	30.2929239848842	0.140486747921297	0.128545286406552
ENTHD2	40.9449040719479	37.561973300599	-0.124411051558539	0.104793529508545
C17orf89	372.597013897108	339.084071807985	-0.135973095583896	0.0556812181464909
SLC38A10	59.8661474051946	64.982270897731	0.118305730790938	0.169145185003181
ACTG1	1388.00638951907	1567.72585714864	0.1756590931643	0.0517705049081407
FAAP100	40.1846562464567	45.2122503069513	0.170068984713311	0.0759114745781769
NPLOC4	119.806388940899	93.6553144787011	-0.355272077329519	0.0160471190467226
OXLD1	41.6291618874525	79.2344702105376	0.928533684519714	2.70353843469404e-05
CCDC137	73.2240230846826	54.8071718265626	-0.417952350280325	0.00235809960479703
ARL16	51.1919031028241	51.2728281205082	0.00227883574333348	0.971920825600324
HGS	142.887173841492	128.988888378917	-0.147629628368355	0.13750937787988
MRPL12	450.493063056419	447.860624710591	-0.0084550587788206	0.852386266130509
SLC25A10	163.481052623946	200.466933323882	0.294240848492056	0.00268248044381563
FAM195B	12.7419013849962	17.41772708796	0.450975795942474	0.0120954249764845
P4HB	1148.81644452716	808.425140718315	-0.506962212603692	0.00681354315187906
ARHGDIA	345.852735121614	341.071978204681	-0.0200816349276655	0.752966194606988
ALYREF	396.649101425342	318.704444015319	-0.315644144490371	0.00527224028768062
ANAPC11	154.133054779925	177.275059453136	0.201813290194163	0.00118795170733989
NPB	0.653584761321809	1.14138316858788	0.804336941792783	0.142483356696436
PCYT2	39.4075153294806	36.2848394626683	-0.119103902398929	0.0862219438427002
SIRT7	69.6176987612548	55.776615278368	-0.319793736830561	0.0298072988994935
MAFG	44.3434100704766	42.402429021558	-0.0645728078579459	0.361493211398656
MAFG-AS1	3.63119993056204	7.11714427929553	0.970852116888478	0.0108025229189177
PYCR1	181.916596109044	197.888506585984	0.121410657793753	0.0368548289548318
ASPSCR1	44.9295502810575	62.7419601087464	0.481765979439834	0.00253569764791024
STRA13	187.469773100053	179.34845004638	-0.0638927224169418	0.309755639057015
LRRC45	30.438536897858	47.6557069239899	0.646749977976428	0.0158887660384943
RAC3	31.5389965966333	43.367549720389	0.45947917083512	0.00247365369488166
DCXR	269.563180661733	236.371877307579	-0.189565054890892	0.0335036605248259
RFNG	33.6602071224404	42.0897549504223	0.322425056152025	0.0347943163400743
GPS1	206.42048784618	192.027392781341	-0.104274043004831	0.174897474332634
DUS1L	363.732484563352	352.57859456786	-0.0449328873923248	0.534529597533773
FASN	254.594829696754	152.600303354	-0.73844529122694	0.0133601116791981
CCDC57	31.6753714198451	31.8840247787695	0.00947221860353831	0.894347880884482
SLC16A3	135.34660316193	112.257010997359	-0.26985312910112	0.0286974172599532
CSNK1D	93.2429308877034	73.533178528657	-0.34259900525886	0.00982750614652238
CD7	1.92308172586205	3.12281512368863	0.699427087041813	0.0392372908773312
SECTM1	5.44395200945886	4.28677273275269	-0.344762415621963	0.16808829636319
TEX19	0.920129460724751	1.28195577899604	0.47843773169886	0.0219016011683311
UTS2R	5.52258950988536	6.56900866197001	0.250330770996475	0.0822834973782261
OGFOD3	25.7739731003572	25.183227779846	-0.0334517404139625	0.555480010640734
HEXDC	32.5223060019983	41.3318582670699	0.345824672594528	0.012421524521303
C17orf62	75.2748196030566	104.598749873443	0.474626358484761	0.00529343842458644
NARF	131.781846173917	109.137968173748	-0.271998552835683	0.0120624111752249
FOXK2	50.4125849265332	47.9577202229479	-0.0720208523800386	0.342732436655564
WDR45B	59.0308327354131	41.8885053125188	-0.494914287594992	0.00364243301108085
RAB40B	7.56724093552511	11.1189670843599	0.555183487290361	0.0011345723796221
FN3KRP	74.2382781068815	71.3226118527344	-0.0578037129800795	0.468537013375066
TBCD	34.9392918547394	43.5867966726147	0.319040811318289	0.00815581392589355
B3GNTL1	1.11570208520783	2.32232217835644	1.05761628265433	6.24972219327619e-05
METRNL	7.69116154504793	6.41409138419762	-0.261956586696262	0.137857452883701
ROCK1P1	0.483887006906329	0.901129435904637	0.897064144708371	0.0248455278511096
USP14	77.333010105134	61.6097129040242	-0.327926556676913	0.00117482401439725
THOC1	44.3569454478533	41.6580771999414	-0.0905637697683531	0.108020150760773
TYMSOS	7.57314840035735	12.0520603468158	0.670314697325644	0.0725546073534031
TYMS	319.563595909135	358.948614396141	0.167674260066564	0.0163310012651529
ENOSF1	22.549917416338	27.2046646936963	0.270731896857791	0.0145411958672033
YES1	2.61582492265739	3.48868835614855	0.415418743232551	0.00969032954062352
LINC00470	2.29662061367366	4.81905709080722	1.06923833976797	0.00071254811595178
METTL4	12.5044364783006	12.8669258712102	0.0412273673302768	0.474236379572098
NDC80	120.07715600703	107.535837732028	-0.159144175615548	0.0383465170850593
CBX3P2	0.637759787256738	2.15157113985647	1.75430550340082	0.000537220241422786
SMCHD1	21.953257960426	30.7897219474216	0.488013780939103	0.00906629027792677
LPIN2	13.5143550548991	20.5317757823366	0.603365746937773	0.00238302294324483
MYOM1	0.209542614859886	1.15076194996121	2.45727384315385	0.00592870638505901
MYL12A	77.4522734931508	111.57099110236	0.526582476665979	0.000312443032138304
LOC104968399	0.331121475185821	1.0244750261231	1.62945232966294	0.0255704826554005
MYL12B	176.966133505773	211.045640274487	0.254081732570245	0.00294403115860628
TGIF1	4.76945062931596	5.75628792061423	0.271315656741813	0.0645684564112243
DLGAP1-AS1	2.3921341950131	4.44910121334495	0.895215594239589	0.0207094162476078
LINC00526	2.97401620174666	5.16286136382418	0.795758351649711	1.39834957307815e-05
LINC00667	13.5483020859832	18.3566230347285	0.438188618602987	0.00033537889386574
ZBTB14	8.22116665819387	7.79154531206374	-0.0774336508320598	0.214061595181916
PTPRM	19.3479005016909	26.0120923884378	0.427005429264206	0.00170568864638156
RAB12	17.4005252179157	15.1126428866562	-0.203374873179071	0.0159273680108316
GACAT2	0.9103818817929	1.21229540691961	0.413197540495392	0.0864027889208196
MTCL1	4.38446541638378	6.03511665126138	0.460980706465639	0.025802367591289
NDUFV2	509.400246245397	623.32090812435	0.291175449030026	0.00108660971981739
NDUFV2-AS1	2.53211415414373	5.26385019742143	1.05577598577212	0.00686715210117022
ANKRD12	24.5077377391892	30.7372704315138	0.326751736732316	0.00188014436794986
TWSG1	5.84340506071099	5.88947365243316	0.0113294055108002	0.804213818674585
RALBP1	55.1221105522562	75.721244654493	0.458066997306779	0.000223777139942234
PPP4R1	13.5691688803698	21.786455906023	0.683099168762284	0.000704772728319542
