GENE_ID	locusLine	bin_1_NCI-H929.jin.bam
1_MACS_peak_18492_lociStitched	chr21(.):45303942-45304929	0.7341
1_MACS_peak_18493_lociStitched	chr21(.):45336481-45337572	1.5956
1_MACS_peak_18494_lociStitched	chr21(.):45358586-45359268	0.6088
2_MACS_peak_18495_lociStitched	chr21(.):45431231-45435860	3.0007
1_MACS_peak_18497_lociStitched	chr21(.):45526641-45528230	2.0229
5_MACS_peak_18498_lociStitched	chr21(.):45552325-45580472	3.0187
1_MACS_peak_18503_lociStitched	chr21(.):45595007-45596294	0.8054
1_MACS_peak_18504_lociStitched	chr21(.):45615813-45616881	0.6686
1_MACS_peak_18505_lociStitched	chr21(.):45626821-45627400	0.6476
1_MACS_peak_18506_lociStitched	chr21(.):45660043-45665459	3.8777
1_MACS_peak_18507_lociStitched	chr21(.):45716826-45721020	3.545
1_MACS_peak_18508_lociStitched	chr21(.):45758398-45760270	4.7259
1_MACS_peak_18509_lociStitched	chr21(.):45842379-45844681	2.2698
1_MACS_peak_18510_lociStitched	chr21(.):45875155-45876484	1.4703
1_MACS_peak_18511_lociStitched	chr21(.):45937294-45938008	0.7771
1_MACS_peak_18512_lociStitched	chr21(.):46077603-46078435	1.0654
1_MACS_peak_18513_lociStitched	chr21(.):46220879-46222777	3.4695
1_MACS_peak_18514_lociStitched	chr21(.):46237424-46238871	5.5389
1_MACS_peak_18515_lociStitched	chr21(.):46292568-46295931	1.9591
1_MACS_peak_18516_lociStitched	chr21(.):46333483-46334260	0.6531
1_MACS_peak_18517_lociStitched	chr21(.):46346282-46346869	0.6535
1_MACS_peak_18518_lociStitched	chr21(.):46359057-46360718	3.3082
2_MACS_peak_18519_lociStitched	chr21(.):46493642-46498821	1.2247
1_MACS_peak_18521_lociStitched	chr21(.):46512787-46513922	1.4799
2_MACS_peak_18522_lociStitched	chr21(.):46524238-46533058	1.401
1_MACS_peak_18524_lociStitched	chr21(.):46542224-46542843	0.5749
2_MACS_peak_18525_lociStitched	chr21(.):46549119-46551021	0.5679
1_MACS_peak_18527_lociStitched	chr21(.):46707275-46708542	0.9672
1_MACS_peak_18528_lociStitched	chr21(.):46937206-46937925	0.7379
1_MACS_peak_18529_lociStitched	chr21(.):46960866-46963400	4.9691
1_MACS_peak_18530_lociStitched	chr21(.):46974135-46976499	1.9947
1_MACS_peak_18531_lociStitched	chr21(.):47009953-47011432	1.754
2_MACS_peak_18532_lociStitched	chr21(.):47062425-47064379	0.8443
1_MACS_peak_18534_lociStitched	chr21(.):47155359-47156115	0.7334
1_MACS_peak_18535_lociStitched	chr21(.):47442104-47443135	0.535
1_MACS_peak_18536_lociStitched	chr21(.):47517755-47518610	0.8927
1_MACS_peak_18537_lociStitched	chr21(.):47563496-47564384	0.9544
1_MACS_peak_18538_lociStitched	chr21(.):47603662-47605087	1.0714
2_MACS_peak_18539_lociStitched	chr21(.):47647942-47650057	2.1506
1_MACS_peak_18541_lociStitched	chr21(.):47705465-47706949	4.0138
1_MACS_peak_18542_lociStitched	chr21(.):47715508-47717660	1.5299
1_MACS_peak_18543_lociStitched	chr21(.):47742236-47745626	4.4715
1_MACS_peak_18544_lociStitched	chr21(.):47776296-47777239	0.7835
1_MACS_peak_18545_lociStitched	chr21(.):47877315-47879733	4.4821
1_MACS_peak_18546_lociStitched	chr21(.):47919746-47920770	1.3831
1_MACS_peak_18547_lociStitched	chr21(.):48054628-48056239	3.6568
1_MACS_peak_18548_lociStitched	chr21(.):48118106-48118938	0.8114
1_MACS_peak_18549_lociStitched	chr22(.):16182653-16183483	0.5259
1_MACS_peak_18550_lociStitched	chr22(.):16191823-16193753	4.3765
1_MACS_peak_18551_lociStitched	chr22(.):16200160-16202815	2.1499
1_MACS_peak_18552_lociStitched	chr22(.):16467129-16468312	1.0165
1_MACS_peak_18553_lociStitched	chr22(.):17039191-17039814	0.5451
2_MACS_peak_18554_lociStitched	chr22(.):17082198-17083253	0.9486
3_MACS_peak_18556_lociStitched	chr22(.):17089492-17096488	0.2666
1_MACS_peak_18559_lociStitched	chr22(.):17504834-17505618	0.5535
1_MACS_peak_18560_lociStitched	chr22(.):17516944-17519224	3.6181
1_MACS_peak_18561_lociStitched	chr22(.):17565155-17566860	1.8558
1_MACS_peak_18562_lociStitched	chr22(.):17587441-17588045	0.6164
1_MACS_peak_18563_lociStitched	chr22(.):17639011-17640571	3.2299
1_MACS_peak_18564_lociStitched	chr22(.):17651890-17653391	3.2907
2_MACS_peak_18565_lociStitched	chr22(.):17697216-17701342	1.2887
1_MACS_peak_18567_lociStitched	chr22(.):17717471-17718994	1.2991
1_MACS_peak_18568_lociStitched	chr22(.):17724022-17725412	0.8982
1_MACS_peak_18569_lociStitched	chr22(.):17737318-17740280	2.4141
1_MACS_peak_18570_lociStitched	chr22(.):17849795-17850485	1.3082
1_MACS_peak_18571_lociStitched	chr22(.):18110433-18112210	2.1714
1_MACS_peak_18572_lociStitched	chr22(.):18120540-18122759	5.0592
2_MACS_peak_18573_lociStitched	chr22(.):18256131-18263134	2.3087
2_MACS_peak_18575_lociStitched	chr22(.):18280283-18282206	0.7621
1_MACS_peak_18577_lociStitched	chr22(.):18324824-18325891	0.9206
1_MACS_peak_18578_lociStitched	chr22(.):18483093-18485376	3.4586
2_MACS_peak_18579_lociStitched	chr22(.):18506336-18512648	0.379
2_MACS_peak_18581_lociStitched	chr22(.):18534463-18540537	1.1881
1_MACS_peak_18583_lociStitched	chr22(.):18560022-18561844	2.1681
1_MACS_peak_18584_lociStitched	chr22(.):18574259-18574982	0.5373
1_MACS_peak_18585_lociStitched	chr22(.):18588589-18589766	1.0835
1_MACS_peak_18586_lociStitched	chr22(.):18631989-18633141	0.8092
1_MACS_peak_18587_lociStitched	chr22(.):18820771-18821299	0.5933
1_MACS_peak_18588_lociStitched	chr22(.):18893126-18894678	1.8598
1_MACS_peak_18589_lociStitched	chr22(.):18923310-18924080	0.5365
1_MACS_peak_18590_lociStitched	chr22(.):18957970-18958511	0.5424
1_MACS_peak_18591_lociStitched	chr22(.):19108989-19110584	2.6675
1_MACS_peak_18592_lociStitched	chr22(.):19131413-19132205	1.112
2_MACS_peak_18593_lociStitched	chr22(.):19158218-19167084	1.3827
1_MACS_peak_18595_lociStitched	chr22(.):19278642-19280200	1.2252
2_MACS_peak_18596_lociStitched	chr22(.):19406486-19408232	1.1261
1_MACS_peak_18598_lociStitched	chr22(.):19417412-19421077	5.1414
1_MACS_peak_18599_lociStitched	chr22(.):19434316-19436260	3.3109
1_MACS_peak_18600_lociStitched	chr22(.):19465852-19468270	4.668
1_MACS_peak_18601_lociStitched	chr22(.):19705574-19706287	0.6573
1_MACS_peak_18602_lociStitched	chr22(.):19744049-19744741	0.567
1_MACS_peak_18603_lociStitched	chr22(.):19841528-19843877	4.9426
1_MACS_peak_18604_lociStitched	chr22(.):19928321-19930940	2.7597
2_MACS_peak_18605_lociStitched	chr22(.):20003778-20009562	0.4948
1_MACS_peak_18607_lociStitched	chr22(.):20066911-20068667	2.9879
2_MACS_peak_18608_lociStitched	chr22(.):20099052-20106161	2.2481
1_MACS_peak_18610_lociStitched	chr22(.):20118507-20119906	1.05
1_MACS_peak_18611_lociStitched	chr22(.):20193598-20194965	1.2169
1_MACS_peak_18612_lociStitched	chr22(.):20255204-20255954	0.5256
1_MACS_peak_18613_lociStitched	chr22(.):20286409-20287696	0.949
1_MACS_peak_18614_lociStitched	chr22(.):20306897-20308580	1.7339
2_MACS_peak_18615_lociStitched	chr22(.):20377580-20379104	0.734
1_MACS_peak_18617_lociStitched	chr22(.):20426677-20427907	1.6389
1_MACS_peak_18618_lociStitched	chr22(.):20459996-20461462	0.5879
1_MACS_peak_18619_lociStitched	chr22(.):20747608-20749187	1.5116
1_MACS_peak_18620_lociStitched	chr22(.):20772405-20773199	0.6813
1_MACS_peak_18621_lociStitched	chr22(.):20817352-20818752	0.8518
1_MACS_peak_18622_lociStitched	chr22(.):20848806-20850816	3.6404
1_MACS_peak_18623_lociStitched	chr22(.):20861621-20862808	2.8422
1_MACS_peak_18624_lociStitched	chr22(.):20877662-20878424	0.842
1_MACS_peak_18625_lociStitched	chr22(.):20923102-20924427	0.6994
1_MACS_peak_18626_lociStitched	chr22(.):21056003-21057558	1.7618
2_MACS_peak_18627_lociStitched	chr22(.):21080848-21082541	0.7795
1_MACS_peak_18629_lociStitched	chr22(.):21096289-21096773	0.563
2_MACS_peak_18630_lociStitched	chr22(.):21102376-21105754	0.6395
1_MACS_peak_18632_lociStitched	chr22(.):21212307-21213901	2.8859
1_MACS_peak_18633_lociStitched	chr22(.):21238473-21239288	0.9055
1_MACS_peak_18634_lociStitched	chr22(.):21270829-21272770	3.421
1_MACS_peak_18635_lociStitched	chr22(.):21335608-21337525	4.1396
1_MACS_peak_18636_lociStitched	chr22(.):21354455-21357574	5.9154
1_MACS_peak_18637_lociStitched	chr22(.):21368101-21368622	0.7085
1_MACS_peak_18638_lociStitched	chr22(.):21496528-21497099	0.9246
1_MACS_peak_18639_lociStitched	chr22(.):21622189-21622579	1.2264
1_MACS_peak_18640_lociStitched	chr22(.):21737886-21739489	0.6972
1_MACS_peak_18641_lociStitched	chr22(.):21771322-21772615	2.4238
1_MACS_peak_18642_lociStitched	chr22(.):21821492-21822837	0.8096
1_MACS_peak_18643_lociStitched	chr22(.):21870832-21872147	1.6552
1_MACS_peak_18644_lociStitched	chr22(.):21903914-21905491	0.5924
1_MACS_peak_18645_lociStitched	chr22(.):21921642-21923666	4.2922
1_MACS_peak_18646_lociStitched	chr22(.):21982852-21984665	5.3785
1_MACS_peak_18647_lociStitched	chr22(.):21995524-21997775	3.7367
2_MACS_peak_18648_lociStitched	chr22(.):22005247-22013150	1.1038
1_MACS_peak_18650_lociStitched	chr22(.):22019635-22021245	2.6502
1_MACS_peak_18651_lociStitched	chr22(.):22089237-22090814	1.4279
1_MACS_peak_18652_lociStitched	chr22(.):22221010-22222658	3.1808
1_MACS_peak_18653_lociStitched	chr22(.):22292489-22293242	1.595
1_MACS_peak_18654_lociStitched	chr22(.):22306547-22307307	0.9777
1_MACS_peak_18655_lociStitched	chr22(.):22336487-22337408	2.0162
1_MACS_peak_18656_lociStitched	chr22(.):22379822-22380916	0.6094
1_MACS_peak_18657_lociStitched	chr22(.):22452641-22453927	0.9472
1_MACS_peak_18658_lociStitched	chr22(.):22511242-22511949	0.9465
1_MACS_peak_18659_lociStitched	chr22(.):22522459-22523105	0.8072
1_MACS_peak_18660_lociStitched	chr22(.):22550021-22550709	0.7789
1_MACS_peak_18661_lociStitched	chr22(.):22564840-22565426	0.5592
2_MACS_peak_18662_lociStitched	chr22(.):22599764-22601688	0.7345
1_MACS_peak_18664_lociStitched	chr22(.):22651857-22653257	1.8951
1_MACS_peak_18665_lociStitched	chr22(.):22862413-22863681	1.0431
1_MACS_peak_18666_lociStitched	chr22(.):23062813-23063973	0.9834
3_MACS_peak_18667_lociStitched	chr22(.):23152840-23163481	0.7309
1_MACS_peak_18670_lociStitched	chr22(.):23197446-23199206	0.6777
1_MACS_peak_18671_lociStitched	chr22(.):23205867-23209708	1.3308
3_MACS_peak_18672_lociStitched	chr22(.):23223262-23249235	5.4078
4_MACS_peak_18675_lociStitched	chr22(.):23255937-23287901	5.6462
1_MACS_peak_18679_lociStitched	chr22(.):23297409-23298825	0.8011
2_MACS_peak_18680_lociStitched	chr22(.):23354605-23360014	0.678
1_MACS_peak_18682_lociStitched	chr22(.):23411953-23413349	0.913
1_MACS_peak_18683_lociStitched	chr22(.):23463319-23464812	0.5815
1_MACS_peak_18684_lociStitched	chr22(.):23477730-23485298	3.571
1_MACS_peak_18685_lociStitched	chr22(.):23498036-23501942	3.6231
2_MACS_peak_18686_lociStitched	chr22(.):23517533-23523828	1.2403
1_MACS_peak_18688_lociStitched	chr22(.):23623185-23624076	0.7589
2_MACS_peak_18689_lociStitched	chr22(.):23744327-23745652	0.8222
1_MACS_peak_18691_lociStitched	chr22(.):23863181-23865357	1.8554
2_MACS_peak_18692_lociStitched	chr22(.):23915231-23917187	0.4376
2_MACS_peak_18694_lociStitched	chr22(.):23963007-23964735	0.8216
1_MACS_peak_18696_lociStitched	chr22(.):24037364-24039597	1.1559
1_MACS_peak_18697_lociStitched	chr22(.):24058500-24060028	2.6625
1_MACS_peak_18698_lociStitched	chr22(.):24092799-24094363	2.5719
2_MACS_peak_18699_lociStitched	chr22(.):24108380-24115626	2.1867
1_MACS_peak_18701_lociStitched	chr22(.):24128384-24129890	7.284
3_MACS_peak_18702_lociStitched	chr22(.):24147015-24149865	0.6558
3_MACS_peak_18705_lociStitched	chr22(.):24176780-24192101	5.0498
1_MACS_peak_18708_lociStitched	chr22(.):24198758-24200891	2.939
1_MACS_peak_18709_lociStitched	chr22(.):24235240-24238363	4.2071
1_MACS_peak_18710_lociStitched	chr22(.):24255421-24256483	2.7397
1_MACS_peak_18711_lociStitched	chr22(.):24308094-24310306	2.1984
1_MACS_peak_18712_lociStitched	chr22(.):24315461-24317705	2.3405
2_MACS_peak_18713_lociStitched	chr22(.):24372159-24374012	2.0632
1_MACS_peak_18715_lociStitched	chr22(.):24407185-24408496	1.7093
1_MACS_peak_18716_lociStitched	chr22(.):24522231-24522899	0.6184
1_MACS_peak_18717_lociStitched	chr22(.):24551597-24553526	1.3011
1_MACS_peak_18718_lociStitched	chr22(.):24666355-24668601	2.8934
1_MACS_peak_18719_lociStitched	chr22(.):24796652-24797824	0.789
1_MACS_peak_18720_lociStitched	chr22(.):24805781-24806729	0.8942
1_MACS_peak_18721_lociStitched	chr22(.):24819486-24832411	3.9363
1_MACS_peak_18722_lociStitched	chr22(.):24856227-24857937	1.1624
1_MACS_peak_18723_lociStitched	chr22(.):24949594-24952699	3.6924
2_MACS_peak_18724_lociStitched	chr22(.):24997220-25000962	1.2254
1_MACS_peak_18726_lociStitched	chr22(.):25201623-25202609	0.7224
1_MACS_peak_18727_lociStitched	chr22(.):25289859-25291425	1.1397
1_MACS_peak_18728_lociStitched	chr22(.):25348075-25349473	1.7718
1_MACS_peak_18729_lociStitched	chr22(.):25421462-25424832	1.6086
1_MACS_peak_18730_lociStitched	chr22(.):25507027-25507853	0.5717
1_MACS_peak_18731_lociStitched	chr22(.):25574523-25575576	1.463
1_MACS_peak_18732_lociStitched	chr22(.):25714662-25715061	0.8358
1_MACS_peak_18733_lociStitched	chr22(.):25800435-25802112	1.136
1_MACS_peak_18734_lociStitched	chr22(.):25843424-25844611	0.6778
1_MACS_peak_18735_lociStitched	chr22(.):25881007-25883261	0.9703
1_MACS_peak_18736_lociStitched	chr22(.):25960240-25961641	1.1303
1_MACS_peak_18737_lociStitched	chr22(.):26145281-26146188	0.5854
2_MACS_peak_18738_lociStitched	chr22(.):26517958-26519993	0.7412
1_MACS_peak_18740_lociStitched	chr22(.):26823653-26826052	3.1855
1_MACS_peak_18741_lociStitched	chr22(.):26879017-26880663	3.0746
1_MACS_peak_18742_lociStitched	chr22(.):26899119-26899755	0.653
1_MACS_peak_18743_lociStitched	chr22(.):26907842-26909039	0.8422
1_MACS_peak_18744_lociStitched	chr22(.):26942852-26943691	0.7946
1_MACS_peak_18745_lociStitched	chr22(.):26975053-26976254	0.822
3_MACS_peak_18746_lociStitched	chr22(.):26984422-26992190	1.5658
5_MACS_peak_18749_lociStitched	chr22(.):27003588-27014555	1.1269
1_MACS_peak_18754_lociStitched	chr22(.):27037887-27039700	1.4139
1_MACS_peak_18755_lociStitched	chr22(.):27054195-27055594	1.0985
1_MACS_peak_18756_lociStitched	chr22(.):27066684-27070965	2.6264
3_MACS_peak_18757_lociStitched	chr22(.):27100899-27107468	0.5759
1_MACS_peak_18760_lociStitched	chr22(.):28197291-28198309	0.8149
2_MACS_peak_18761_lociStitched	chr22(.):28314049-28316322	2.7124
1_MACS_peak_18763_lociStitched	chr22(.):29059251-29059782	0.4494
1_MACS_peak_18764_lociStitched	chr22(.):29074868-29076400	4.1726
1_MACS_peak_18765_lociStitched	chr22(.):29137146-29138785	2.1268
1_MACS_peak_18766_lociStitched	chr22(.):29144682-29145314	0.7095
1_MACS_peak_18767_lociStitched	chr22(.):29156029-29157138	0.728
1_MACS_peak_18768_lociStitched	chr22(.):29167735-29170727	4.1327
1_MACS_peak_18769_lociStitched	chr22(.):29185991-29199761	5.4636
3_MACS_peak_18770_lociStitched	chr22(.):29206004-29226765	2.744
1_MACS_peak_18773_lociStitched	chr22(.):29278362-29280624	2.3871
1_MACS_peak_18774_lociStitched	chr22(.):29468737-29469604	1.9178
1_MACS_peak_18775_lociStitched	chr22(.):29511595-29512623	0.7492
3_MACS_peak_18776_lociStitched	chr22(.):29558765-29566330	1.1699
2_MACS_peak_18779_lociStitched	chr22(.):29594953-29602907	2.0032
2_MACS_peak_18781_lociStitched	chr22(.):29639244-29641876	0.5775
1_MACS_peak_18783_lociStitched	chr22(.):29662362-29666060	8.546
1_MACS_peak_18784_lociStitched	chr22(.):29702256-29703578	1.5428
1_MACS_peak_18785_lociStitched	chr22(.):29783744-29785314	1.5375
1_MACS_peak_18786_lociStitched	chr22(.):29810630-29811977	1.727
1_MACS_peak_18787_lociStitched	chr22(.):29949136-29950376	1.6112
1_MACS_peak_18788_lociStitched	chr22(.):29976106-29977895	1.7731
1_MACS_peak_18789_lociStitched	chr22(.):29992657-29993483	1.0212
2_MACS_peak_18790_lociStitched	chr22(.):29998701-30000519	3.454
1_MACS_peak_18792_lociStitched	chr22(.):30143712-30145250	0.7418
1_MACS_peak_18793_lociStitched	chr22(.):30162151-30164318	1.9089
1_MACS_peak_18794_lociStitched	chr22(.):30233545-30234562	2.3667
1_MACS_peak_18795_lociStitched	chr22(.):30278827-30279993	2.6982
1_MACS_peak_18796_lociStitched	chr22(.):30616601-30617356	0.581
1_MACS_peak_18797_lociStitched	chr22(.):30661148-30663819	3.5926
1_MACS_peak_18798_lociStitched	chr22(.):30685019-30686671	0.7931
2_MACS_peak_18799_lociStitched	chr22(.):30701286-30706979	0.8472
2_MACS_peak_18801_lociStitched	chr22(.):30722174-30723519	1.1486
1_MACS_peak_18803_lociStitched	chr22(.):30751904-30753587	3.9533
2_MACS_peak_18804_lociStitched	chr22(.):30782485-30788030	0.6231
1_MACS_peak_18806_lociStitched	chr22(.):30792888-30793655	0.7417
1_MACS_peak_18807_lociStitched	chr22(.):30818241-30823367	3.6634
3_MACS_peak_18808_lociStitched	chr22(.):30830917-30841357	0.7205
1_MACS_peak_18811_lociStitched	chr22(.):30986788-30988445	3.2582
1_MACS_peak_18812_lociStitched	chr22(.):31001127-31006418	1.9634
1_MACS_peak_18813_lociStitched	chr22(.):31030476-31032903	1.5878
1_MACS_peak_18814_lociStitched	chr22(.):31063420-31064527	0.7325
1_MACS_peak_18815_lociStitched	chr22(.):31089646-31091606	3.1116
1_MACS_peak_18816_lociStitched	chr22(.):31100660-31103527	2.6267
1_MACS_peak_18817_lociStitched	chr22(.):31136033-31136821	0.8042
1_MACS_peak_18818_lociStitched	chr22(.):31151429-31152198	0.603
1_MACS_peak_18819_lociStitched	chr22(.):31364384-31366263	5.8699
1_MACS_peak_18820_lociStitched	chr22(.):31459202-31460848	1.6951
2_MACS_peak_18821_lociStitched	chr22(.):31476524-31482060	1.9304
1_MACS_peak_18823_lociStitched	chr22(.):31502619-31503812	1.4044
1_MACS_peak_18824_lociStitched	chr22(.):31555640-31556758	2.2427
1_MACS_peak_18825_lociStitched	chr22(.):31608117-31609280	2.3937
2_MACS_peak_18826_lociStitched	chr22(.):31685953-31688550	2.0025
1_MACS_peak_18828_lociStitched	chr22(.):31739177-31744241	3.5209
1_MACS_peak_18829_lociStitched	chr22(.):31794925-31796689	3.0027
3_MACS_peak_18830_lociStitched	chr22(.):31884788-31893413	2.4924
1_MACS_peak_18833_lociStitched	chr22(.):31948733-31949215	0.6564
1_MACS_peak_18834_lociStitched	chr22(.):31978244-31978714	0.504
3_MACS_peak_18835_lociStitched	chr22(.):32025745-32031699	1.1654
1_MACS_peak_18838_lociStitched	chr22(.):32056979-32059043	1.739
2_MACS_peak_18839_lociStitched	chr22(.):32145223-32150640	1.1396
1_MACS_peak_18841_lociStitched	chr22(.):32225775-32226475	0.5244
1_MACS_peak_18842_lociStitched	chr22(.):32339299-32341817	3.947
1_MACS_peak_18843_lociStitched	chr22(.):32366266-32366808	0.5629
1_MACS_peak_18844_lociStitched	chr22(.):32446900-32447448	0.6495
1_MACS_peak_18845_lociStitched	chr22(.):32533132-32534585	1.7414
1_MACS_peak_18846_lociStitched	chr22(.):32696186-32696745	0.4737
2_MACS_peak_18847_lociStitched	chr22(.):32790752-32792237	0.6598
2_MACS_peak_18849_lociStitched	chr22(.):32803380-32808921	0.8403
1_MACS_peak_18851_lociStitched	chr22(.):32869480-32871969	3.67
1_MACS_peak_18852_lociStitched	chr22(.):33118400-33120730	1.285
1_MACS_peak_18853_lociStitched	chr22(.):33315605-33316814	0.4481
2_MACS_peak_18854_lociStitched	chr22(.):33963338-33965320	0.7916
1_MACS_peak_18856_lociStitched	chr22(.):34315546-34317730	1.0969
1_MACS_peak_18857_lociStitched	chr22(.):35078674-35079396	0.644
1_MACS_peak_18858_lociStitched	chr22(.):35461024-35461640	0.571
2_MACS_peak_18859_lociStitched	chr22(.):35498562-35500465	0.5083
3_MACS_peak_18861_lociStitched	chr22(.):35520852-35525952	1.0157
1_MACS_peak_18864_lociStitched	chr22(.):35537123-35537642	0.5532
1_MACS_peak_18865_lociStitched	chr22(.):35552528-35553165	0.7456
1_MACS_peak_18866_lociStitched	chr22(.):35653100-35654409	6.1057
1_MACS_peak_18867_lociStitched	chr22(.):35695241-35696795	1.3642
1_MACS_peak_18868_lociStitched	chr22(.):35703854-35708035	0.9384
2_MACS_peak_18869_lociStitched	chr22(.):35739854-35749444	1.0598
3_MACS_peak_18871_lociStitched	chr22(.):35767166-35778012	0.9314
1_MACS_peak_18874_lociStitched	chr22(.):35794918-35797299	5.085
1_MACS_peak_18875_lociStitched	chr22(.):35842883-35845303	1.992
1_MACS_peak_18876_lociStitched	chr22(.):35887132-35888542	0.889
1_MACS_peak_18877_lociStitched	chr22(.):35935755-35937641	1.6855
4_MACS_peak_18878_lociStitched	chr22(.):35998540-36009045	0.689
2_MACS_peak_18882_lociStitched	chr22(.):36018019-36024474	0.9136
2_MACS_peak_18884_lociStitched	chr22(.):36042807-36046249	1.8802
1_MACS_peak_18886_lociStitched	chr22(.):36256023-36256781	0.504
1_MACS_peak_18887_lociStitched	chr22(.):36266034-36266631	0.4418
1_MACS_peak_18888_lociStitched	chr22(.):36296577-36297014	0.4735
1_MACS_peak_18889_lociStitched	chr22(.):36423808-36425530	1.7623
1_MACS_peak_18890_lociStitched	chr22(.):36448064-36449005	0.8783
1_MACS_peak_18891_lociStitched	chr22(.):36461537-36462711	1.403
1_MACS_peak_18892_lociStitched	chr22(.):36519626-36520179	0.5466
1_MACS_peak_18893_lociStitched	chr22(.):36552520-36553105	0.5269
1_MACS_peak_18894_lociStitched	chr22(.):36633585-36636327	1.9034
2_MACS_peak_18895_lociStitched	chr22(.):36649074-36656152	0.7033
1_MACS_peak_18897_lociStitched	chr22(.):36726331-36730477	5.3376
1_MACS_peak_18898_lociStitched	chr22(.):36749932-36753136	2.7073
2_MACS_peak_18899_lociStitched	chr22(.):36778340-36785042	2.9247
2_MACS_peak_18901_lociStitched	chr22(.):36798576-36802708	0.6486
2_MACS_peak_18903_lociStitched	chr22(.):36812482-36816251	1.2354
2_MACS_peak_18905_lociStitched	chr22(.):36847195-36852298	1.7461
2_MACS_peak_18907_lociStitched	chr22(.):36861987-36866521	1.2631
1_MACS_peak_18909_lociStitched	chr22(.):36876442-36878513	4.8738
1_MACS_peak_18910_lociStitched	chr22(.):36889244-36890924	2.0183
2_MACS_peak_18911_lociStitched	chr22(.):36899004-36903833	1.3522
1_MACS_peak_18913_lociStitched	chr22(.):36923979-36926278	2.9733
1_MACS_peak_18914_lociStitched	chr22(.):37055233-37055953	0.6729
1_MACS_peak_18915_lociStitched	chr22(.):37081093-37081619	0.4823
1_MACS_peak_18916_lociStitched	chr22(.):37171366-37172401	1.3139
1_MACS_peak_18917_lociStitched	chr22(.):37177658-37178249	0.6778
1_MACS_peak_18918_lociStitched	chr22(.):37249154-37249917	0.7002
1_MACS_peak_18919_lociStitched	chr22(.):37256156-37257904	2.3873
1_MACS_peak_18920_lociStitched	chr22(.):37269075-37271204	1.9746
1_MACS_peak_18921_lociStitched	chr22(.):37296949-37298184	1.2462
1_MACS_peak_18922_lociStitched	chr22(.):37309060-37310932	1.7069
1_MACS_peak_18923_lociStitched	chr22(.):37324867-37327088	2.3567
1_MACS_peak_18924_lociStitched	chr22(.):37373484-37374015	0.5422
1_MACS_peak_18925_lociStitched	chr22(.):37414767-37416661	3.7797
1_MACS_peak_18926_lociStitched	chr22(.):37447499-37447986	0.5727
2_MACS_peak_18927_lociStitched	chr22(.):37557834-37563332	1.0181
1_MACS_peak_18929_lociStitched	chr22(.):37593272-37596503	3.514
6_MACS_peak_18930_lociStitched	chr22(.):37608261-37627844	1.1963
1_MACS_peak_18936_lociStitched	chr22(.):37637152-37641819	1.5972
1_MACS_peak_18937_lociStitched	chr22(.):37647324-37648068	0.6429
1_MACS_peak_18938_lociStitched	chr22(.):37662380-37664243	1.9506
1_MACS_peak_18939_lociStitched	chr22(.):37668851-37670771	2.8286
1_MACS_peak_18940_lociStitched	chr22(.):37677869-37681402	1.6154
1_MACS_peak_18941_lociStitched	chr22(.):37827758-37829229	0.6675
1_MACS_peak_18942_lociStitched	chr22(.):37879161-37882748	4.0751
1_MACS_peak_18943_lociStitched	chr22(.):37914985-37915734	0.6607
2_MACS_peak_18944_lociStitched	chr22(.):37933488-37938772	0.6411
2_MACS_peak_18946_lociStitched	chr22(.):37957480-37963472	0.4444
1_MACS_peak_18948_lociStitched	chr22(.):38003340-38006389	2.5538
5_MACS_peak_18949_lociStitched	chr22(.):38022379-38036650	0.9681
1_MACS_peak_18954_lociStitched	chr22(.):38053496-38055984	3.2234
1_MACS_peak_18955_lociStitched	chr22(.):38070144-38073960	1.7136
1_MACS_peak_18956_lociStitched	chr22(.):38081775-38083319	3.2866
2_MACS_peak_18957_lociStitched	chr22(.):38136182-38143447	1.6589
3_MACS_peak_18959_lociStitched	chr22(.):38198394-38204620	1.562
2_MACS_peak_18962_lociStitched	chr22(.):38239464-38246242	0.9759
1_MACS_peak_18964_lociStitched	chr22(.):38291849-38293065	0.9953
1_MACS_peak_18965_lociStitched	chr22(.):38301541-38303111	2.4523
1_MACS_peak_18966_lociStitched	chr22(.):38349433-38350352	0.8972
1_MACS_peak_18967_lociStitched	chr22(.):38452817-38454033	2.1629
1_MACS_peak_18968_lociStitched	chr22(.):38464602-38466624	0.7186
1_MACS_peak_18969_lociStitched	chr22(.):38558447-38559045	0.5244
2_MACS_peak_18970_lociStitched	chr22(.):38572036-38578595	3.0925
1_MACS_peak_18972_lociStitched	chr22(.):38597136-38599661	2.1111
1_MACS_peak_18973_lociStitched	chr22(.):38609635-38611887	2.1634
1_MACS_peak_18974_lociStitched	chr22(.):38624043-38627751	3.7446
2_MACS_peak_18975_lociStitched	chr22(.):38636818-38649041	3.0145
5_MACS_peak_18977_lociStitched	chr22(.):38654301-38672950	1.0781
2_MACS_peak_18982_lociStitched	chr22(.):38709616-38714334	1.9976
5_MACS_peak_18984_lociStitched	chr22(.):38783921-38797253	1.2113
1_MACS_peak_18989_lociStitched	chr22(.):38851350-38852164	0.7628
1_MACS_peak_18990_lociStitched	chr22(.):38863605-38864483	0.6705
1_MACS_peak_18991_lociStitched	chr22(.):38900655-38903745	10.7271
1_MACS_peak_18992_lociStitched	chr22(.):38965174-38967444	3.3595
