GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_15653_lociStitched	chr2(.):176960673-176962906	0.1649
1_MACS_peak_15654_lociStitched	chr2(.):177005102-177005953	0.1419
1_MACS_peak_15655_lociStitched	chr2(.):177133752-177135256	0.2037
1_MACS_peak_15656_lociStitched	chr2(.):177156214-177157209	0.2138
1_MACS_peak_15657_lociStitched	chr2(.):177355471-177356938	0.1974
1_MACS_peak_15658_lociStitched	chr2(.):177423110-177424055	0.1656
1_MACS_peak_15659_lociStitched	chr2(.):177533920-177535113	0.161
2_MACS_peak_15660_lociStitched	chr2(.):177795958-177803947	0.1438
2_MACS_peak_15662_lociStitched	chr2(.):178029390-178035469	0.2226
1_MACS_peak_15664_lociStitched	chr2(.):178075606-178078944	0.1926
1_MACS_peak_15665_lociStitched	chr2(.):178104521-178105315	0.1273
1_MACS_peak_15666_lociStitched	chr2(.):178127412-178131096	0.2318
1_MACS_peak_15667_lociStitched	chr2(.):178154396-178155870	0.173
1_MACS_peak_15668_lociStitched	chr2(.):178256649-178258279	0.1618
3_MACS_peak_15669_lociStitched	chr2(.):178409329-178418465	0.2413
4_MACS_peak_15672_lociStitched	chr2(.):178475375-178494795	0.1595
1_MACS_peak_15676_lociStitched	chr2(.):178976731-178979958	0.2329
1_MACS_peak_15677_lociStitched	chr2(.):179058853-179059952	0.1749
1_MACS_peak_15678_lociStitched	chr2(.):179268285-179270087	0.1825
1_MACS_peak_15679_lociStitched	chr2(.):179277602-179280260	0.2331
1_MACS_peak_15680_lociStitched	chr2(.):179314282-179317100	0.2946
1_MACS_peak_15681_lociStitched	chr2(.):179342645-179346136	0.2076
1_MACS_peak_15682_lociStitched	chr2(.):179684007-179685411	0.1712
1_MACS_peak_15683_lociStitched	chr2(.):179742145-179743097	0.1045
1_MACS_peak_15684_lociStitched	chr2(.):179814056-179815197	0.1205
1_MACS_peak_15685_lociStitched	chr2(.):179854991-179856139	0.1779
1_MACS_peak_15686_lociStitched	chr2(.):179878159-179879694	0.1165
1_MACS_peak_15687_lociStitched	chr2(.):179895787-179897944	0.1594
2_MACS_peak_15688_lociStitched	chr2(.):179908934-179915290	0.1603
1_MACS_peak_15690_lociStitched	chr2(.):179922891-179924279	0.2089
1_MACS_peak_15691_lociStitched	chr2(.):179960006-179962261	0.1781
2_MACS_peak_15692_lociStitched	chr2(.):180112001-180118490	0.1053
1_MACS_peak_15694_lociStitched	chr2(.):180128184-180129878	0.1354
1_MACS_peak_15695_lociStitched	chr2(.):180540965-180542514	0.1556
1_MACS_peak_15696_lociStitched	chr2(.):180739696-180740682	0.1517
1_MACS_peak_15697_lociStitched	chr2(.):180802763-180803667	0.1422
1_MACS_peak_15698_lociStitched	chr2(.):180816896-180818049	0.1109
1_MACS_peak_15699_lociStitched	chr2(.):180870863-180872476	0.3257
1_MACS_peak_15700_lociStitched	chr2(.):180898204-180899507	0.1601
1_MACS_peak_15701_lociStitched	chr2(.):181184304-181185643	0.1691
1_MACS_peak_15702_lociStitched	chr2(.):181198760-181199818	0.1532
1_MACS_peak_15703_lociStitched	chr2(.):181223358-181226050	0.2843
1_MACS_peak_15704_lociStitched	chr2(.):181417821-181418635	0.1614
1_MACS_peak_15705_lociStitched	chr2(.):181455262-181456501	0.1691
1_MACS_peak_15706_lociStitched	chr2(.):181688016-181689177	0.1626
5_MACS_peak_15707_lociStitched	chr2(.):181844564-181857600	0.1513
1_MACS_peak_15712_lociStitched	chr2(.):182027660-182031401	0.2205
1_MACS_peak_15713_lociStitched	chr2(.):182168337-182180041	0.2111
2_MACS_peak_15714_lociStitched	chr2(.):182257928-182264672	0.1624
1_MACS_peak_15716_lociStitched	chr2(.):182275674-182276524	0.112
1_MACS_peak_15717_lociStitched	chr2(.):182320223-182324214	0.2255
1_MACS_peak_15718_lociStitched	chr2(.):182450361-182452064	0.2179
1_MACS_peak_15719_lociStitched	chr2(.):182520773-182522068	0.1431
1_MACS_peak_15720_lociStitched	chr2(.):182756245-182758016	0.1626
1_MACS_peak_15721_lociStitched	chr2(.):182818657-182819553	0.162
1_MACS_peak_15722_lociStitched	chr2(.):182855816-182856875	0.2049
1_MACS_peak_15723_lociStitched	chr2(.):183031900-183033396	0.2033
1_MACS_peak_15724_lociStitched	chr2(.):183072015-183073106	0.1674
1_MACS_peak_15725_lociStitched	chr2(.):183417656-183419372	0.1937
1_MACS_peak_15726_lociStitched	chr2(.):183579619-183583996	0.1741
1_MACS_peak_15727_lociStitched	chr2(.):183752018-183753201	0.1449
2_MACS_peak_15728_lociStitched	chr2(.):183836138-183838795	0.1865
1_MACS_peak_15730_lociStitched	chr2(.):183942906-183944047	0.1613
1_MACS_peak_15731_lociStitched	chr2(.):183988423-183990304	0.2435
1_MACS_peak_15732_lociStitched	chr2(.):184212791-184214596	0.2232
1_MACS_peak_15733_lociStitched	chr2(.):185215691-185216711	0.1758
1_MACS_peak_15734_lociStitched	chr2(.):185308145-185310676	0.157
1_MACS_peak_15735_lociStitched	chr2(.):185461664-185465933	0.191
1_MACS_peak_15736_lociStitched	chr2(.):185594683-185595867	0.1027
1_MACS_peak_15737_lociStitched	chr2(.):185645020-185645860	0.0966
1_MACS_peak_15738_lociStitched	chr2(.):186489594-186491122	0.2442
1_MACS_peak_15739_lociStitched	chr2(.):186501238-186505552	0.1692
1_MACS_peak_15740_lociStitched	chr2(.):186599055-186600805	0.1634
2_MACS_peak_15741_lociStitched	chr2(.):186654464-186662655	0.1475
1_MACS_peak_15743_lociStitched	chr2(.):187349865-187352205	0.2509
1_MACS_peak_15744_lociStitched	chr2(.):187453974-187456208	0.1991
1_MACS_peak_15745_lociStitched	chr2(.):187558460-187559605	0.2472
1_MACS_peak_15746_lociStitched	chr2(.):187811003-187817620	0.1854
1_MACS_peak_15747_lociStitched	chr2(.):187831827-187834220	0.1821
1_MACS_peak_15748_lociStitched	chr2(.):187848725-187850214	0.2369
1_MACS_peak_15749_lociStitched	chr2(.):187914930-187918471	0.1897
1_MACS_peak_15750_lociStitched	chr2(.):187939545-187941157	0.2537
1_MACS_peak_15751_lociStitched	chr2(.):188033752-188034585	0.1381
1_MACS_peak_15752_lociStitched	chr2(.):188340147-188341330	0.2134
2_MACS_peak_15753_lociStitched	chr2(.):188445231-188452157	0.1396
1_MACS_peak_15755_lociStitched	chr2(.):188731933-188735174	0.2554
5_MACS_peak_15756_lociStitched	chr2(.):188847148-188860353	0.1502
1_MACS_peak_15761_lociStitched	chr2(.):188988021-188989031	0.0983
1_MACS_peak_15762_lociStitched	chr2(.):189027263-189028447	0.071
1_MACS_peak_15763_lociStitched	chr2(.):189099684-189100694	0.1035
1_MACS_peak_15764_lociStitched	chr2(.):189469948-189471152	0.1473
1_MACS_peak_15765_lociStitched	chr2(.):190211927-190213067	0.2197
1_MACS_peak_15766_lociStitched	chr2(.):190304861-190307126	0.2434
1_MACS_peak_15767_lociStitched	chr2(.):190444793-190446229	0.0727
2_MACS_peak_15768_lociStitched	chr2(.):190521875-190527181	0.2231
1_MACS_peak_15770_lociStitched	chr2(.):190538243-190540280	0.2206
1_MACS_peak_15771_lociStitched	chr2(.):190626382-190628744	0.1419
2_MACS_peak_15772_lociStitched	chr2(.):190647793-190657105	0.1779
1_MACS_peak_15774_lociStitched	chr2(.):190734681-190736438	0.1062
1_MACS_peak_15775_lociStitched	chr2(.):190757203-190758180	0.107
2_MACS_peak_15776_lociStitched	chr2(.):190816343-190820416	0.1874
1_MACS_peak_15778_lociStitched	chr2(.):190983822-190985147	0.142
1_MACS_peak_15779_lociStitched	chr2(.):191022089-191023869	0.1636
1_MACS_peak_15780_lociStitched	chr2(.):191044468-191047492	0.2041
1_MACS_peak_15781_lociStitched	chr2(.):191141945-191142795	0.2195
1_MACS_peak_15782_lociStitched	chr2(.):191183474-191185476	0.2432
1_MACS_peak_15783_lociStitched	chr2(.):191224298-191225475	0.2501
1_MACS_peak_15784_lociStitched	chr2(.):191272258-191274196	0.1878
1_MACS_peak_15785_lociStitched	chr2(.):191329439-191330267	0.1433
1_MACS_peak_15786_lociStitched	chr2(.):191398321-191400619	0.1911
2_MACS_peak_15787_lociStitched	chr2(.):191512768-191515135	0.1049
1_MACS_peak_15789_lociStitched	chr2(.):191744558-191748162	0.211
1_MACS_peak_15790_lociStitched	chr2(.):191828663-191829727	0.1493
2_MACS_peak_15791_lociStitched	chr2(.):191878137-191886468	0.2067
1_MACS_peak_15793_lociStitched	chr2(.):191992652-191994029	0.139
1_MACS_peak_15794_lociStitched	chr2(.):192014542-192018394	0.1866
1_MACS_peak_15795_lociStitched	chr2(.):192058146-192059558	0.1613
1_MACS_peak_15796_lociStitched	chr2(.):192068964-192069866	0.2151
5_MACS_peak_15797_lociStitched	chr2(.):192481923-192503413	0.166
3_MACS_peak_15802_lociStitched	chr2(.):192530865-192546120	0.1794
1_MACS_peak_15805_lociStitched	chr2(.):192604089-192605673	0.1637
1_MACS_peak_15806_lociStitched	chr2(.):192612966-192614245	0.1888
1_MACS_peak_15807_lociStitched	chr2(.):193141930-193143144	0.1876
1_MACS_peak_15808_lociStitched	chr2(.):193191601-193193359	0.2121
1_MACS_peak_15809_lociStitched	chr2(.):193218777-193220597	0.1265
1_MACS_peak_15810_lociStitched	chr2(.):194211915-194212866	0.1012
1_MACS_peak_15811_lociStitched	chr2(.):194406980-194408391	0.1663
1_MACS_peak_15812_lociStitched	chr2(.):194532947-194534421	0.1785
1_MACS_peak_15813_lociStitched	chr2(.):195885921-195887585	0.1808
1_MACS_peak_15814_lociStitched	chr2(.):196207885-196209461	0.188
2_MACS_peak_15815_lociStitched	chr2(.):196332536-196336469	0.2139
1_MACS_peak_15817_lociStitched	chr2(.):196351187-196352633	0.071
1_MACS_peak_15818_lociStitched	chr2(.):196422996-196426372	0.2162
2_MACS_peak_15819_lociStitched	chr2(.):196513744-196523359	0.1693
2_MACS_peak_15821_lociStitched	chr2(.):196909337-196917240	0.1756
1_MACS_peak_15823_lociStitched	chr2(.):196932466-196934373	0.2774
2_MACS_peak_15824_lociStitched	chr2(.):196941874-196945771	0.1807
1_MACS_peak_15826_lociStitched	chr2(.):196965791-196967199	0.293
1_MACS_peak_15827_lociStitched	chr2(.):196995926-196998067	0.2168
4_MACS_peak_15828_lociStitched	chr2(.):197023889-197048603	0.2218
1_MACS_peak_15832_lociStitched	chr2(.):197075130-197077312	0.2424
3_MACS_peak_15833_lociStitched	chr2(.):197089190-197105803	0.1557
1_MACS_peak_15836_lociStitched	chr2(.):197126730-197129427	0.233
1_MACS_peak_15837_lociStitched	chr2(.):197138405-197142210	0.1886
1_MACS_peak_15838_lociStitched	chr2(.):197156259-197158228	0.2814
1_MACS_peak_15839_lociStitched	chr2(.):197344799-197346715	0.2311
1_MACS_peak_15840_lociStitched	chr2(.):197504107-197505172	0.226
1_MACS_peak_15841_lociStitched	chr2(.):197663526-197664856	0.1496
1_MACS_peak_15842_lociStitched	chr2(.):197779514-197780630	0.2014
1_MACS_peak_15843_lociStitched	chr2(.):197790584-197792551	0.2378
1_MACS_peak_15844_lociStitched	chr2(.):198062938-198065177	0.214
2_MACS_peak_15845_lociStitched	chr2(.):198072667-198083495	0.1774
1_MACS_peak_15847_lociStitched	chr2(.):198103259-198106282	0.2042
2_MACS_peak_15848_lociStitched	chr2(.):198119259-198124313	0.2034
1_MACS_peak_15850_lociStitched	chr2(.):198157221-198160249	0.2147
1_MACS_peak_15851_lociStitched	chr2(.):198168878-198175989	0.1935
1_MACS_peak_15852_lociStitched	chr2(.):198219998-198221273	0.1265
1_MACS_peak_15853_lociStitched	chr2(.):198298400-198301434	0.3103
1_MACS_peak_15854_lociStitched	chr2(.):198317002-198319440	0.2801
1_MACS_peak_15855_lociStitched	chr2(.):198346222-198347613	0.2141
1_MACS_peak_15856_lociStitched	chr2(.):198362698-198366528	0.1999
1_MACS_peak_15857_lociStitched	chr2(.):198378760-198381930	0.2342
1_MACS_peak_15858_lociStitched	chr2(.):198569172-198571369	0.2305
1_MACS_peak_15859_lociStitched	chr2(.):198650733-198651496	0.1236
1_MACS_peak_15860_lociStitched	chr2(.):198668541-198670160	0.1857
2_MACS_peak_15861_lociStitched	chr2(.):198702011-198714295	0.1449
1_MACS_peak_15863_lociStitched	chr2(.):198868475-198872536	0.2517
1_MACS_peak_15864_lociStitched	chr2(.):199777858-199779726	0.19
1_MACS_peak_15865_lociStitched	chr2(.):199837494-199839716	0.237
1_MACS_peak_15866_lociStitched	chr2(.):200014280-200014833	0.1316
1_MACS_peak_15867_lociStitched	chr2(.):200322987-200324851	0.1777
1_MACS_peak_15868_lociStitched	chr2(.):200775219-200777437	0.2334
1_MACS_peak_15869_lociStitched	chr2(.):200819458-200821507	0.2315
1_MACS_peak_15870_lociStitched	chr2(.):200842417-200843325	0.1175
1_MACS_peak_15871_lociStitched	chr2(.):201170346-201173219	0.1303
2_MACS_peak_15872_lociStitched	chr2(.):201237247-201246702	0.1826
1_MACS_peak_15874_lociStitched	chr2(.):201270219-201274256	0.1752
2_MACS_peak_15875_lociStitched	chr2(.):201285758-201292551	0.1577
2_MACS_peak_15877_lociStitched	chr2(.):201312417-201322042	0.1906
1_MACS_peak_15879_lociStitched	chr2(.):201334701-201337786	0.189
1_MACS_peak_15880_lociStitched	chr2(.):201373925-201375578	0.2112
1_MACS_peak_15881_lociStitched	chr2(.):201390218-201391860	0.2375
1_MACS_peak_15882_lociStitched	chr2(.):201480789-201481767	0.0723
1_MACS_peak_15883_lociStitched	chr2(.):201577414-201578900	0.2831
1_MACS_peak_15884_lociStitched	chr2(.):201675292-201678017	0.2272
1_MACS_peak_15885_lociStitched	chr2(.):201726517-201730239	0.2356
1_MACS_peak_15886_lociStitched	chr2(.):201752551-201755738	0.2276
2_MACS_peak_15887_lociStitched	chr2(.):201823348-201829389	0.1792
1_MACS_peak_15889_lociStitched	chr2(.):201886245-201887354	0.1533
2_MACS_peak_15890_lociStitched	chr2(.):201921075-201925707	0.1843
2_MACS_peak_15892_lociStitched	chr2(.):201932493-201937469	0.2297
1_MACS_peak_15894_lociStitched	chr2(.):201979893-201995100	0.2649
1_MACS_peak_15895_lociStitched	chr2(.):202021460-202023578	0.2106
4_MACS_peak_15896_lociStitched	chr2(.):202040216-202059866	0.2057
6_MACS_peak_15900_lociStitched	chr2(.):202072914-202101896	0.1953
2_MACS_peak_15906_lociStitched	chr2(.):202115968-202129085	0.2001
1_MACS_peak_15908_lociStitched	chr2(.):202207449-202209923	0.2258
1_MACS_peak_15909_lociStitched	chr2(.):202315311-202317491	0.1679
1_MACS_peak_15910_lociStitched	chr2(.):202397316-202398628	0.1368
1_MACS_peak_15911_lociStitched	chr2(.):202506781-202508537	0.2668
1_MACS_peak_15912_lociStitched	chr2(.):202598801-202599631	0.0764
1_MACS_peak_15913_lociStitched	chr2(.):202623606-202626529	0.141
1_MACS_peak_15914_lociStitched	chr2(.):202644924-202646744	0.2293
2_MACS_peak_15915_lociStitched	chr2(.):202769085-202775242	0.165
1_MACS_peak_15917_lociStitched	chr2(.):202828827-202830413	0.1503
2_MACS_peak_15918_lociStitched	chr2(.):202842356-202845920	0.1557
2_MACS_peak_15920_lociStitched	chr2(.):202867113-202871729	0.1998
1_MACS_peak_15922_lociStitched	chr2(.):202897275-202899323	0.1408
1_MACS_peak_15923_lociStitched	chr2(.):203102297-203104133	0.2104
1_MACS_peak_15924_lociStitched	chr2(.):203114384-203115083	0.1955
1_MACS_peak_15925_lociStitched	chr2(.):203129337-203132453	0.2346
1_MACS_peak_15926_lociStitched	chr2(.):203175985-203177168	0.1313
3_MACS_peak_15927_lociStitched	chr2(.):203240350-203250179	0.1357
1_MACS_peak_15930_lociStitched	chr2(.):203498844-203501491	0.1714
1_MACS_peak_15931_lociStitched	chr2(.):203735191-203737286	0.1953
1_MACS_peak_15932_lociStitched	chr2(.):203775483-203778087	0.2527
1_MACS_peak_15933_lociStitched	chr2(.):203878519-203880408	0.1627
1_MACS_peak_15934_lociStitched	chr2(.):204063250-204064278	0.1125
1_MACS_peak_15935_lociStitched	chr2(.):204102916-204105114	0.2132
1_MACS_peak_15936_lociStitched	chr2(.):204192262-204194056	0.1748
1_MACS_peak_15937_lociStitched	chr2(.):204310604-204311880	0.1685
1_MACS_peak_15938_lociStitched	chr2(.):204348313-204350253	0.1992
1_MACS_peak_15939_lociStitched	chr2(.):204399111-204400864	0.1708
2_MACS_peak_15940_lociStitched	chr2(.):204443038-204449978	0.1847
1_MACS_peak_15942_lociStitched	chr2(.):204462499-204464441	0.2658
1_MACS_peak_15943_lociStitched	chr2(.):204524023-204525229	0.1924
1_MACS_peak_15944_lociStitched	chr2(.):204537845-204540054	0.2099
5_MACS_peak_15945_lociStitched	chr2(.):204548248-204574029	0.1905
1_MACS_peak_15950_lociStitched	chr2(.):204581443-204585478	0.2205
1_MACS_peak_15951_lociStitched	chr2(.):204595160-204598101	0.2238
1_MACS_peak_15952_lociStitched	chr2(.):204651407-204653416	0.1549
2_MACS_peak_15953_lociStitched	chr2(.):204662746-204669416	0.1827
1_MACS_peak_15955_lociStitched	chr2(.):204681447-204682479	0.1889
2_MACS_peak_15956_lociStitched	chr2(.):204717843-204726964	0.1731
1_MACS_peak_15958_lociStitched	chr2(.):204735578-204737627	0.2169
1_MACS_peak_15959_lociStitched	chr2(.):204750327-204752784	0.1797
1_MACS_peak_15960_lociStitched	chr2(.):204761465-204763240	0.1659
1_MACS_peak_15961_lociStitched	chr2(.):204773312-204774855	0.1971
1_MACS_peak_15962_lociStitched	chr2(.):204815749-204816992	0.1898
1_MACS_peak_15963_lociStitched	chr2(.):204890978-204892968	0.2461
1_MACS_peak_15964_lociStitched	chr2(.):204910182-204911943	0.2471
2_MACS_peak_15965_lociStitched	chr2(.):204972971-204975992	0.2387
1_MACS_peak_15967_lociStitched	chr2(.):205409286-205411500	0.2218
1_MACS_peak_15968_lociStitched	chr2(.):205426946-205427748	0.0569
1_MACS_peak_15969_lociStitched	chr2(.):205439964-205441095	0.2304
1_MACS_peak_15970_lociStitched	chr2(.):205660773-205661712	0.1353
2_MACS_peak_15971_lociStitched	chr2(.):206571284-206579951	0.1473
1_MACS_peak_15973_lociStitched	chr2(.):206848521-206849838	0.165
1_MACS_peak_15974_lociStitched	chr2(.):206948026-206952332	0.1503
1_MACS_peak_15975_lociStitched	chr2(.):207023169-207026135	0.2213
1_MACS_peak_15976_lociStitched	chr2(.):207089640-207090568	0.2153
1_MACS_peak_15977_lociStitched	chr2(.):207109238-207111769	0.2478
1_MACS_peak_15978_lociStitched	chr2(.):207138613-207143077	0.1719
1_MACS_peak_15979_lociStitched	chr2(.):207218172-207219583	0.1848
1_MACS_peak_15980_lociStitched	chr2(.):207308179-207308852	0.0642
1_MACS_peak_15981_lociStitched	chr2(.):207320981-207322800	0.2216
1_MACS_peak_15982_lociStitched	chr2(.):207397928-207401136	0.1894
1_MACS_peak_15983_lociStitched	chr2(.):207629391-207631310	0.2524
1_MACS_peak_15984_lociStitched	chr2(.):207723450-207724738	0.1333
3_MACS_peak_15985_lociStitched	chr2(.):207997597-208010194	0.1638
1_MACS_peak_15988_lociStitched	chr2(.):208028743-208032393	0.197
1_MACS_peak_15989_lociStitched	chr2(.):208175689-208177081	0.1763
1_MACS_peak_15990_lociStitched	chr2(.):208201308-208202781	0.1628
1_MACS_peak_15991_lociStitched	chr2(.):208216745-208218334	0.2629
1_MACS_peak_15992_lociStitched	chr2(.):208272357-208273925	0.1338
1_MACS_peak_15993_lociStitched	chr2(.):208288335-208289486	0.1777
1_MACS_peak_15994_lociStitched	chr2(.):208393305-208396648	0.1668
1_MACS_peak_15995_lociStitched	chr2(.):208488513-208492479	0.196
1_MACS_peak_15996_lociStitched	chr2(.):208575204-208577545	0.2218
1_MACS_peak_15997_lociStitched	chr2(.):208633627-208635455	0.1943
1_MACS_peak_15998_lociStitched	chr2(.):208848221-208849058	0.1579
1_MACS_peak_15999_lociStitched	chr2(.):208889412-208891177	0.2417
1_MACS_peak_16000_lociStitched	chr2(.):209118566-209120887	0.1503
1_MACS_peak_16001_lociStitched	chr2(.):209129678-209132019	0.1899
1_MACS_peak_16002_lociStitched	chr2(.):209346198-209348109	0.2011
1_MACS_peak_16003_lociStitched	chr2(.):209460019-209461498	0.2336
1_MACS_peak_16004_lociStitched	chr2(.):209691348-209693666	0.153
1_MACS_peak_16005_lociStitched	chr2(.):209717158-209718221	0.1343
1_MACS_peak_16006_lociStitched	chr2(.):210010449-210012655	0.2399
1_MACS_peak_16007_lociStitched	chr2(.):210233207-210234704	0.1982
1_MACS_peak_16008_lociStitched	chr2(.):210244515-210245847	0.1571
1_MACS_peak_16009_lociStitched	chr2(.):210287967-210290011	0.1839
1_MACS_peak_16010_lociStitched	chr2(.):210389970-210392255	0.1761
1_MACS_peak_16011_lociStitched	chr2(.):210866349-210868519	0.2373
1_MACS_peak_16012_lociStitched	chr2(.):211034055-211037673	0.1799
1_MACS_peak_16013_lociStitched	chr2(.):211048413-211049544	0.1736
1_MACS_peak_16014_lociStitched	chr2(.):211117158-211118508	0.149
1_MACS_peak_16015_lociStitched	chr2(.):211306886-211308076	0.1698
1_MACS_peak_16016_lociStitched	chr2(.):211340708-211341889	0.1837
1_MACS_peak_16017_lociStitched	chr2(.):211913867-211914995	0.1858
1_MACS_peak_16018_lociStitched	chr2(.):211953588-211954808	0.111
1_MACS_peak_16019_lociStitched	chr2(.):212068065-212070456	0.1913
2_MACS_peak_16020_lociStitched	chr2(.):212229177-212233629	0.1802
1_MACS_peak_16022_lociStitched	chr2(.):212287197-212288626	0.1403
1_MACS_peak_16023_lociStitched	chr2(.):212495678-212496715	0.1307
1_MACS_peak_16024_lociStitched	chr2(.):212700512-212701703	0.1123
1_MACS_peak_16025_lociStitched	chr2(.):212794414-212796179	0.1577
1_MACS_peak_16026_lociStitched	chr2(.):212896291-212897610	0.1865
1_MACS_peak_16027_lociStitched	chr2(.):212916153-212918518	0.276
1_MACS_peak_16028_lociStitched	chr2(.):213212765-213213619	0.1265
1_MACS_peak_16029_lociStitched	chr2(.):213855579-213856647	0.106
1_MACS_peak_16030_lociStitched	chr2(.):214015641-214017602	0.1841
1_MACS_peak_16031_lociStitched	chr2(.):214030356-214031260	0.1376
1_MACS_peak_16032_lociStitched	chr2(.):214107608-214108990	0.0836
1_MACS_peak_16033_lociStitched	chr2(.):214147969-214149978	0.1864
1_MACS_peak_16034_lociStitched	chr2(.):214180143-214181035	0.1157
1_MACS_peak_16035_lociStitched	chr2(.):214534079-214535136	0.1352
1_MACS_peak_16036_lociStitched	chr2(.):215548107-215549087	0.0924
1_MACS_peak_16037_lociStitched	chr2(.):215601523-215602887	0.1058
1_MACS_peak_16038_lociStitched	chr2(.):215612551-215614238	0.1589
1_MACS_peak_16039_lociStitched	chr2(.):215672021-215675390	0.2107
1_MACS_peak_16040_lociStitched	chr2(.):216035658-216036450	0.1158
1_MACS_peak_16041_lociStitched	chr2(.):216175729-216177998	0.1732
1_MACS_peak_16042_lociStitched	chr2(.):216300359-216301874	0.1386
1_MACS_peak_16043_lociStitched	chr2(.):216545320-216546503	0.0563
1_MACS_peak_16044_lociStitched	chr2(.):216675875-216677202	0.1845
1_MACS_peak_16045_lociStitched	chr2(.):216704651-216706908	0.2277
4_MACS_peak_16046_lociStitched	chr2(.):216764828-216784644	0.1654
1_MACS_peak_16050_lociStitched	chr2(.):216877143-216883323	0.2294
1_MACS_peak_16051_lociStitched	chr2(.):216921277-216923884	0.2072
1_MACS_peak_16052_lociStitched	chr2(.):216945732-216947306	0.2202
1_MACS_peak_16053_lociStitched	chr2(.):216954329-216956383	0.2454
1_MACS_peak_16054_lociStitched	chr2(.):216973243-216980414	0.264
1_MACS_peak_16055_lociStitched	chr2(.):217079187-217089128	0.2458
1_MACS_peak_16056_lociStitched	chr2(.):217153517-217155092	0.2225
1_MACS_peak_16057_lociStitched	chr2(.):217276625-217278061	0.2358
1_MACS_peak_16058_lociStitched	chr2(.):217362387-217364837	0.2766
1_MACS_peak_16059_lociStitched	chr2(.):217404538-217405236	0.1
1_MACS_peak_16060_lociStitched	chr2(.):218458217-218459045	0.1165
1_MACS_peak_16061_lociStitched	chr2(.):218473921-218476943	0.2562
3_MACS_peak_16062_lociStitched	chr2(.):218898988-218912148	0.1655
1_MACS_peak_16065_lociStitched	chr2(.):218933391-218934403	0.2157
4_MACS_peak_16066_lociStitched	chr2(.):219080951-219095866	0.1745
1_MACS_peak_16070_lociStitched	chr2(.):219121456-219123318	0.2148
1_MACS_peak_16071_lociStitched	chr2(.):219133773-219136224	0.1952
2_MACS_peak_16072_lociStitched	chr2(.):219148408-219157891	0.2006
3_MACS_peak_16074_lociStitched	chr2(.):219260212-219272161	0.1407
1_MACS_peak_16077_lociStitched	chr2(.):219431976-219436437	0.252
1_MACS_peak_16078_lociStitched	chr2(.):219464406-219466513	0.1371
1_MACS_peak_16079_lociStitched	chr2(.):219522966-219525441	0.2932
1_MACS_peak_16080_lociStitched	chr2(.):219535903-219537589	0.2605
2_MACS_peak_16081_lociStitched	chr2(.):219572015-219576586	0.1842
1_MACS_peak_16083_lociStitched	chr2(.):219597261-219599414	0.2218
3_MACS_peak_16084_lociStitched	chr2(.):219743150-219763441	0.1997
1_MACS_peak_16087_lociStitched	chr2(.):219773138-219774729	0.2106
1_MACS_peak_16088_lociStitched	chr2(.):220024586-220026080	0.2042
1_MACS_peak_16089_lociStitched	chr2(.):220040489-220044158	0.1861
1_MACS_peak_16090_lociStitched	chr2(.):220070362-220072593	0.2132
1_MACS_peak_16091_lociStitched	chr2(.):220082120-220084266	0.2442
1_MACS_peak_16092_lociStitched	chr2(.):220093154-220095854	0.2386
3_MACS_peak_16093_lociStitched	chr2(.):220109469-220120366	0.1732
1_MACS_peak_16096_lociStitched	chr2(.):220142198-220145398	0.2172
1_MACS_peak_16097_lociStitched	chr2(.):220159003-220159998	0.1479
1_MACS_peak_16098_lociStitched	chr2(.):220226972-220228093	0.1361
1_MACS_peak_16099_lociStitched	chr2(.):220251487-220253850	0.2202
1_MACS_peak_16100_lociStitched	chr2(.):220362674-220364238	0.2426
1_MACS_peak_16101_lociStitched	chr2(.):220406052-220409288	0.1647
1_MACS_peak_16102_lociStitched	chr2(.):220461660-220463721	0.2415
1_MACS_peak_16103_lociStitched	chr2(.):220709247-220710338	0.2347
2_MACS_peak_16104_lociStitched	chr2(.):223182700-223185210	0.1142
1_MACS_peak_16106_lociStitched	chr2(.):223288147-223289508	0.1296
1_MACS_peak_16107_lociStitched	chr2(.):223368981-223370297	0.1937
1_MACS_peak_16108_lociStitched	chr2(.):223436850-223438613	0.1844
1_MACS_peak_16109_lociStitched	chr2(.):223517404-223521990	0.2073
1_MACS_peak_16110_lociStitched	chr2(.):223725414-223726662	0.1368
1_MACS_peak_16111_lociStitched	chr2(.):223776529-223777465	0.1727
1_MACS_peak_16112_lociStitched	chr2(.):224034205-224035215	0.1306
2_MACS_peak_16113_lociStitched	chr2(.):224127139-224130092	0.2194
2_MACS_peak_16115_lociStitched	chr2(.):224700470-224707228	0.1797
1_MACS_peak_16117_lociStitched	chr2(.):224746134-224747473	0.1484
1_MACS_peak_16118_lociStitched	chr2(.):224760887-224762418	0.1611
3_MACS_peak_16119_lociStitched	chr2(.):224809121-224822984	0.1486
2_MACS_peak_16122_lociStitched	chr2(.):224887073-224891973	0.1782
1_MACS_peak_16124_lociStitched	chr2(.):224902650-224904428	0.1074
2_MACS_peak_16125_lociStitched	chr2(.):225385482-225389779	0.1318
1_MACS_peak_16127_lociStitched	chr2(.):225448607-225451694	0.1878
1_MACS_peak_16128_lociStitched	chr2(.):225758718-225760339	0.2201
