#04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_ROSE/04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06_peaks_8KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam
#Using cutoff of 13913.4996 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X04_0EWQ_0229Kronos_MM1S.KB.1hr.2_H3K18Ac_hs.dm_i06.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
1_MACS_peak_22932_lociStitched	chr9	3758124	3760079	1	1956	1229.8905	243.202	10457	0
1_MACS_peak_1748_lociStitched	chr1	182991925	182993888	1	1964	985.2297	283.8498	10458	0
1_MACS_peak_11369_lociStitched	chr19	36504347	36506298	1	1952	1460.3235	364.2517	10459	0
1_MACS_peak_20449_lociStitched	chr6	144163630	144165533	1	1904	2191.4948	187.4455	10460	0
1_MACS_peak_6483_lociStitched	chr14	22494015	22495966	1	1952	1393.2091	300.0638	10461	0
1_MACS_peak_7815_lociStitched	chr15	83734894	83736783	1	1890	2432.8431	237.0695	10462	0
1_MACS_peak_21799_lociStitched	chr7	143597931	143599827	1	1897	2627.4768	525.7608	10463	0
1_MACS_peak_18663_lociStitched	chr5	126655398	126657344	1	1947	1756.8488	536.9014	10464	0
1_MACS_peak_19624_lociStitched	chr6	32783162	32785116	1	1955	1449.868	445.512	10465	0
1_MACS_peak_6236_lociStitched	chr13	52157517	52159457	1	1941	1626.302	280.33	10466	0
1_MACS_peak_22968_lociStitched	chr9	6703141	6704970	1	1830	3275.1903	414.8172	10467	0
1_MACS_peak_6673_lociStitched	chr14	56046262	56048191	1	1930	1682.2809	121.3341	10468	0
1_MACS_peak_22883_lociStitched	chr8	145979857	145981788	1	1932	1950.1169	427.3303	10469	0
1_MACS_peak_16723_lociStitched	chr3	184140490	184142409	1	1920	2262.6929	525.4222	10470	0
1_MACS_peak_24044_lociStitched	chrX	19874041	19875989	1	1949	1361.0676	227.3316	10471	0
1_MACS_peak_9632_lociStitched	chr17	42884208	42886146	1	1939	1663.3854	295.7388	10472	0
1_MACS_peak_1182_lociStitched	chr1	120254233	120256176	1	1944	1388.6621	138.7302	10473	0
1_MACS_peak_11204_lociStitched	chr19	18042827	18044546	1	1720	4210.0029	463.6143	10474	0
1_MACS_peak_19360_lociStitched	chr6	13486909	13488861	1	1953	1257.6736	260.0064	10475	0
1_MACS_peak_22631_lociStitched	chr8	118532096	118533934	1	1839	3085.083	334.516	10476	0
1_MACS_peak_17072_lociStitched	chr4	20319053	20321009	1	1957	1203.3312	346.212	10477	0
1_MACS_peak_6687_lociStitched	chr14	58893274	58895150	1	1877	2632.4032	308.7896	10478	0
1_MACS_peak_4683_lociStitched	chr11	126042212	126044152	1	1941	1553.164	262.288	10479	0
1_MACS_peak_20558_lociStitched	chr6	161412008	161413910	1	1903	2228.7636	256.3896	10480	0
1_MACS_peak_1178_lociStitched	chr1	118471268	118473213	1	1946	1385.0345	217.062	10481	0
1_MACS_peak_11788_lociStitched	chr19	58693906	58695582	1	1677	4140.0552	115.1412	10482	0
1_MACS_peak_19588_lociStitched	chr6	31539199	31541111	1	1913	2006.8352	192.156	10483	0
1_MACS_peak_2653_lociStitched	chr10	30315201	30317116	1	1916	2030.8575	265.802	10484	0
1_MACS_peak_11871_lociStitched	chr2	10090768	10092719	1	1952	1265.6137	271.3841	10485	0
1_MACS_peak_3771_lociStitched	chr11	24768433	24770350	1	1918	1949.7807	221.4135	10486	0
1_MACS_peak_18150_lociStitched	chr5	36723839	36725784	1	1946	1493.5655	339.597	10487	0
1_MACS_peak_3418_lociStitched	chr10	122610137	122612018	1	1882	2602.7397	358.7067	10488	0
1_MACS_peak_14608_lociStitched	chr21	40816703	40818544	1	1842	3244.5784	543.095	10489	0
1_MACS_peak_2685_lociStitched	chr10	33246158	33248058	1	1901	2222.81	242.06	10490	0
1_MACS_peak_3202_lociStitched	chr10	99496079	99497993	1	1915	2206.4592	446.5362	10491	0
1_MACS_peak_24236_lociStitched	chrX	54665152	54667065	1	1914	2003.2936	227.0731	10492	0
1_MACS_peak_21452_lociStitched	chr7	102919713	102921620	1	1908	2328.447	456.9172	10493	0
1_MACS_peak_9615_lociStitched	chr17	42187606	42189551	1	1946	1518.267	392.501	10494	0
1_MACS_peak_24464_lociStitched	chrX	118888948	118890897	1	1950	1123.9883	111.2879	10495	0
1_MACS_peak_20186_lociStitched	chr6	109403482	109405437	1	1956	1123.5385	306.7395	10496	0
1_MACS_peak_3140_lociStitched	chr10	93999522	94001429	1	1908	2208.4967	340.5902	10497	0
1_MACS_peak_17418_lociStitched	chr4	87464795	87466750	1	1956	1082.4835	268.0305	10498	0
1_MACS_peak_8929_lociStitched	chr16	89752757	89754669	1	1913	2054.6352	268.2536	10499	0
1_MACS_peak_1686_lociStitched	chr1	174991749	174993555	1	1807	3587.0772	554.6226	10500	0
1_MACS_peak_459_lociStitched	chr1	32816358	32818249	1	1892	2396.0861	300.2908	10501	0
1_MACS_peak_20777_lociStitched	chr7	21391625	21393577	1	1953	1245.376	346.6752	10502	0
1_MACS_peak_20681_lociStitched	chr7	6354586	6356523	1	1938	1600.5431	298.8791	10503	0
1_MACS_peak_2801_lociStitched	chr10	54015854	54017764	1	1911	2322.56	513.408	10504	0
1_MACS_peak_19236_lociStitched	chr6	3226520	3228460	1	1941	1464.312	239.396	10505	0
1_MACS_peak_1860_lociStitched	chr1	200677358	200679309	1	1952	1300.9268	382.7862	10506	0
1_MACS_peak_952_lociStitched	chr1	86457674	86459611	1	1938	1528.4867	235.5392	10507	0
1_MACS_peak_23864_lociStitched	chr9	139594678	139596617	1	1940	1587.4593	341.4579	10508	0
1_MACS_peak_14597_lociStitched	chr21	39113591	39115548	1	1958	1088.092	392.9656	10509	0
1_MACS_peak_1113_lociStitched	chr1	112049572	112051456	1	1885	2369.6952	191.0376	10510	0
1_MACS_peak_18321_lociStitched	chr5	65912108	65914064	1	1957	1066.02	336.2364	10511	0
1_MACS_peak_3809_lociStitched	chr11	33675543	33677484	1	1942	1428.576	237.1902	10512	0
1_MACS_peak_20078_lociStitched	chr6	95494045	95495954	1	1910	2156.9791	343.0473	10513	0
1_MACS_peak_3263_lociStitched	chr10	104004412	104006303	1	1892	2654.3967	574.4858	10514	0
1_MACS_peak_1745_lociStitched	chr1	182572430	182574358	1	1929	2022.472	567.2176	10515	0
1_MACS_peak_7732_lociStitched	chr15	77223188	77225119	1	1932	1750.6446	361.6763	10516	0
1_MACS_peak_10021_lociStitched	chr17	73451843	73453726	1	1884	2461.6459	290.3586	10517	0
1_MACS_peak_12323_lociStitched	chr2	64680585	64682494	1	1910	1988.0326	197.5815	10518	0
1_MACS_peak_24242_lociStitched	chrX	55514793	55516689	1	1897	2219.268	237.3792	10519	0
1_MACS_peak_21600_lociStitched	chr7	121912335	121914283	1	1949	1296.9784	358.6268	10520	0
1_MACS_peak_15792_lociStitched	chr3	51061673	51063612	1	1940	1696.8189	510.1509	10521	0
1_MACS_peak_23169_lociStitched	chr9	46686690	46688501	1	1812	3351.9799	399.3255	10522	0
1_MACS_peak_2270_lociStitched	chr1	232732659	232734612	1	1954	1139.3802	383.5692	10523	0
1_MACS_peak_18515_lociStitched	chr5	95774773	95776718	1	1946	1439.4945	418.7585	10524	0
1_MACS_peak_9148_lociStitched	chr17	10599987	10601873	1	1887	2514.4152	396.8144	10525	0
1_MACS_peak_22193_lociStitched	chr8	30823046	30825001	1	1956	944.265	288.949	10526	0
1_MACS_peak_16944_lociStitched	chr4	4146889	4148835	1	1947	1288.8358	308.0518	10527	0
1_MACS_peak_1119_lociStitched	chr1	112297380	112299261	1	1882	2335.2615	157.6278	10528	0
1_MACS_peak_7728_lociStitched	chr15	76602747	76604567	1	1821	3122.756	262.444	10529	0
1_MACS_peak_10942_lociStitched	chr19	7459158	7461094	1	1937	1532.9248	291.9488	10530	0
1_MACS_peak_13104_lociStitched	chr2	170550138	170551983	1	1846	3039.822	436.527	10531	0
1_MACS_peak_17478_lociStitched	chr4	100798288	100800219	1	1932	1708.5488	358.3936	10532	0
1_MACS_peak_138_lociStitched	chr1	11332790	11334462	1	1673	4312.4224	309.32	10533	0
1_MACS_peak_19153_lociStitched	chr5	177097820	177099665	1	1846	2930.229	332.469	10534	0
1_MACS_peak_6508_lociStitched	chr14	23754303	23756247	1	1945	1180.98	170.4888	10535	0
1_MACS_peak_9851_lociStitched	chr17	58602422	58604231	1	1810	3274.6518	318.0222	10536	0
1_MACS_peak_22675_lociStitched	chr8	124779773	124781619	1	1847	2940.678	357.3856	10537	0
1_MACS_peak_12975_lociStitched	chr2	148601046	148602974	1	1929	1548.7624	152.6976	10538	0
1_MACS_peak_13236_lociStitched	chr2	190538367	190540200	1	1834	3004.1037	286.8645	10539	0
1_MACS_peak_8810_lociStitched	chr16	79661501	79663436	1	1936	1434.222	211.4955	10540	0
1_MACS_peak_4430_lociStitched	chr11	95432705	95434624	1	1920	1873.5197	314.5241	10541	0
1_MACS_peak_13136_lociStitched	chr2	173939999	173941889	1	1891	2203.173	180.684	10542	0
1_MACS_peak_12560_lociStitched	chr2	87538004	87539942	1	1939	1504.0818	369.3828	10543	0
1_MACS_peak_11401_lociStitched	chr19	39137396	39139316	1	1921	1718.4	187.392	10544	0
1_MACS_peak_21212_lociStitched	chr7	75156259	75158180	1	1922	1799.7849	288.5342	10545	0
1_MACS_peak_17304_lociStitched	chr4	73871132	73873076	1	1945	1304.8128	345.8376	10546	0
1_MACS_peak_19178_lociStitched	chr5	179920679	179922570	1	1892	2265.0398	261.3362	10547	0
1_MACS_peak_15430_lociStitched	chr3	13520612	13522556	1	1945	1326.78	371.4984	10548	0
1_MACS_peak_12220_lociStitched	chr2	53994182	53996048	1	1867	2682.7482	350.4348	10549	0
1_MACS_peak_22318_lociStitched	chr8	55047071	55048853	1	1783	3517.1334	338.0454	10550	0
1_MACS_peak_5103_lociStitched	chr12	31742419	31744302	1	1884	2304.9803	192.8192	10551	0
1_MACS_peak_7024_lociStitched	chr14	104180839	104182745	1	1907	1902.5692	134.7542	10552	0
1_MACS_peak_2771_lociStitched	chr10	49513848	49515758	1	1911	1967.109	267.4	10553	0
1_MACS_peak_23400_lociStitched	chr9	97636946	97638883	1	1938	1446.3579	307.983	10554	0
1_MACS_peak_6704_lociStitched	chr14	61991223	61993153	1	1931	1475.485	177.753	10555	0
1_MACS_peak_2227_lociStitched	chr1	228593163	228594997	1	1835	3068.0986	389.725	10556	0
1_MACS_peak_7923_lociStitched	chr15	91888684	91890632	1	1949	1198.994	426.4172	10557	0
1_MACS_peak_23992_lociStitched	chrX	13104793	13106732	1	1940	1333.0625	270.2966	10558	0
1_MACS_peak_12393_lociStitched	chr2	69613375	69615275	1	1901	2189.94	343.52	10559	0
1_MACS_peak_8634_lociStitched	chr16	62672221	62674151	1	1931	1673.31	385.614	10560	0
1_MACS_peak_12808_lociStitched	chr2	114133826	114135763	1	1938	1386.1172	272.1485	10561	0
1_MACS_peak_772_lociStitched	chr1	54144040	54145968	1	1929	1567.8496	239.2648	10562	0
1_MACS_peak_15201_lociStitched	chr22	42914724	42916626	1	1903	2342.8836	533.1306	10563	0
1_MACS_peak_12678_lociStitched	chr2	105989525	105991416	1	1892	2289.4337	312.2041	10564	0
1_MACS_peak_9355_lociStitched	chr17	29862041	29863977	1	1937	1555.3824	424.7584	10565	0
1_MACS_peak_3400_lociStitched	chr10	120937161	120938969	1	1809	3179.7296	253.12	10566	0
1_MACS_peak_19622_lociStitched	chr6	32589390	32591322	1	1933	1583.6604	360.1248	10567	0
1_MACS_peak_9090_lociStitched	chr17	7254345	7256236	1	1892	2202.2586	235.2404	10568	0
1_MACS_peak_16989_lociStitched	chr4	8441445	8443354	1	1910	2047.5934	370.5369	10569	0
1_MACS_peak_18493_lociStitched	chr5	90656385	90658330	1	1946	1219.7095	386.0825	10570	0
1_MACS_peak_4624_lociStitched	chr11	120080600	120082517	1	1918	1729.5174	200.5182	10571	0
1_MACS_peak_20916_lociStitched	chr7	36428725	36430636	1	1912	1925.7147	288.7521	10572	0
1_MACS_peak_1714_lociStitched	chr1	179285905	179287832	1	1928	1696.9162	378.0774	10573	0
1_MACS_peak_6494_lociStitched	chr14	23235031	23236875	1	1845	2815.6036	265.536	10574	0
1_MACS_peak_22627_lociStitched	chr8	117885907	117887799	1	1893	2180.53	238.9596	10575	0
1_MACS_peak_8237_lociStitched	chr16	14701073	14703022	1	1950	976.2541	325.483	10576	0
1_MACS_peak_3074_lociStitched	chr10	85930964	85932894	1	1931	1570.055	334.276	10577	0
1_MACS_peak_22961_lociStitched	chr9	6597625	6599563	1	1939	1351.1736	332.1732	10578	0
1_MACS_peak_18636_lociStitched	chr5	123918776	123920720	1	1945	1231.9128	421.0704	10579	0
1_MACS_peak_14350_lociStitched	chr20	58514736	58516585	1	1850	2843.762	367.2114	10580	0
1_MACS_peak_14130_lociStitched	chr20	42142014	42143956	1	1943	1183.2606	312.662	10581	0
1_MACS_peak_272_lociStitched	chr1	23345217	23347154	1	1938	1345.2465	319.4113	10582	0
1_MACS_peak_21716_lociStitched	chr7	134895341	134897231	1	1891	2531.277	584.388	10583	0
1_MACS_peak_21513_lociStitched	chr7	107219822	107221584	1	1763	3615.4478	313.636	10584	0
1_MACS_peak_2093_lociStitched	chr1	214600519	214602434	1	1916	2104.3935	578.713	10585	0
1_MACS_peak_6681_lociStitched	chr14	57734798	57736679	1	1882	2210.7393	139.194	10586	0
1_MACS_peak_2354_lociStitched	chr1	244461823	244463710	1	1888	2454.7983	468.3534	10587	0
1_MACS_peak_20327_lociStitched	chr6	132675133	132676974	1	1842	2876.7466	316.0997	10588	0
1_MACS_peak_495_lociStitched	chr1	35971716	35973661	1	1946	1121.6815	385.6935	10589	0
1_MACS_peak_5693_lociStitched	chr12	103982036	103983976	1	1941	1274.968	363.168	10590	0
1_MACS_peak_12459_lociStitched	chr2	74374006	74375943	1	1938	1510.2789	508.2688	10591	0
1_MACS_peak_5324_lociStitched	chr12	54115759	54117704	1	1946	1039.6025	325.0095	10592	0
1_MACS_peak_23513_lociStitched	chr9	111033796	111035715	1	1920	1697.7393	269.0438	10593	0
1_MACS_peak_8163_lociStitched	chr16	10007349	10009252	1	1904	2005.0008	282.0246	10594	0
1_MACS_peak_15530_lociStitched	chr3	30647400	30649266	1	1867	2625.0888	368.535	10595	0
1_MACS_peak_23974_lociStitched	chrX	11353479	11355397	1	1919	1601.53	157.8514	10596	0
1_MACS_peak_13637_lociStitched	chr2	238830989	238832903	1	1915	1665.3714	148.7178	10597	0
1_MACS_peak_13539_lociStitched	chr2	228336442	228338350	1	1909	1890.0648	263.4948	10598	0
1_MACS_peak_17833_lociStitched	chr4	171618103	171620017	1	1915	1740.5916	230.2542	10599	0
1_MACS_peak_2908_lociStitched	chr10	71891497	71893339	1	1843	2820.4704	290.8518	10600	0
1_MACS_peak_14675_lociStitched	chr21	45031383	45033318	1	1936	1450.6695	429.183	10601	0
1_MACS_peak_11856_lociStitched	chr2	9143150	9145058	1	1909	1831.1076	212.1696	10602	0
1_MACS_peak_384_lociStitched	chr1	28098786	28100728	1	1943	1234.3352	445.1064	10603	0
1_MACS_peak_19561_lociStitched	chr6	30614533	30616225	1	1693	4222.386	419.2776	10604	0
1_MACS_peak_8727_lociStitched	chr16	69725280	69727196	1	1917	1815.2184	351.7776	10605	0
1_MACS_peak_7687_lociStitched	chr15	75134620	75136501	1	1882	2479.158	438.0849	10606	0
1_MACS_peak_13384_lociStitched	chr2	204761386	204763317	1	1932	1414.0713	291.581	10607	0
2_MACS_peak_9476_lociStitched	chr17	36885712	36887650	2	1926	1655.4396	385.8558	10608	0
1_MACS_peak_12921_lociStitched	chr2	133109910	133111782	1	1873	2607.5088	444.9744	10609	0
1_MACS_peak_1250_lociStitched	chr1	145825699	145827593	1	1895	2408.0316	561.7604	10610	0
1_MACS_peak_22145_lociStitched	chr8	28242738	28244673	1	1936	1122.4935	118.2285	10611	0
1_MACS_peak_3916_lociStitched	chr11	55425059	55426969	1	1911	1975.131	406.639	10612	0
1_MACS_peak_20019_lociStitched	chr6	87391290	87393214	1	1925	1723.3268	445.0212	10613	0
1_MACS_peak_20355_lociStitched	chr6	135423451	135425385	1	1935	1330.9788	316.0156	10614	0
1_MACS_peak_21921_lociStitched	chr8	356050	357973	1	1924	1504.3629	212.1069	10615	0
1_MACS_peak_21210_lociStitched	chr7	75070938	75072722	1	1785	3485.4008	400.508	10616	0
1_MACS_peak_971_lociStitched	chr1	88182251	88184193	1	1943	1100.7256	367.038	10617	0
1_MACS_peak_17035_lociStitched	chr4	13706681	13708588	1	1908	1919.5862	317.1341	10618	0
1_MACS_peak_15626_lociStitched	chr3	43220823	43222755	1	1933	1363.7988	320.5188	10619	0
1_MACS_peak_19935_lociStitched	chr6	71376807	71378698	1	1892	2151.958	287.432	10620	0
1_MACS_peak_20974_lociStitched	chr7	43965227	43967037	1	1811	3297.096	461.188	10621	0
1_MACS_peak_18170_lociStitched	chr5	40678724	40680657	1	1934	1292.4038	281.0582	10622	0
1_MACS_peak_23747_lociStitched	chr9	131579978	131581912	1	1935	1333.1062	353.1484	10623	0
1_MACS_peak_9292_lociStitched	chr17	26683464	26685333	1	1870	2529.6915	355.6707	10624	0
1_MACS_peak_1111_lociStitched	chr1	111991043	111992972	1	1930	1286.8359	172.8384	10625	0
1_MACS_peak_23229_lociStitched	chr9	72373757	72375597	1	1841	2695.784	175.72	10626	0
1_MACS_peak_11679_lociStitched	chr19	50527797	50529719	1	1923	1704.2374	422.84	10627	0
1_MACS_peak_5220_lociStitched	chr12	48375481	48377413	1	1933	1314.3396	295.9824	10628	0
1_MACS_peak_12477_lociStitched	chr2	75061155	75063031	1	1877	2430.9208	361.6928	10629	0
1_MACS_peak_20611_lociStitched	chr7	962187	964088	1	1902	1926.2833	241.0468	10630	0
1_MACS_peak_16122_lociStitched	chr3	112692327	112694269	1	1943	1032.3672	384.1276	10631	0
1_MACS_peak_18943_lociStitched	chr5	153417340	153419219	1	1880	2509.4045	487.9763	10632	0
1_MACS_peak_10457_lociStitched	chr18	32869290	32871184	1	1895	2130.3712	339.7836	10633	0
1_MACS_peak_8518_lociStitched	chr16	47176416	47178318	1	1903	1882.98	228.6204	10634	0
1_MACS_peak_11064_lociStitched	chr19	12791627	12793481	1	1855	2661.417	319.6296	10635	0
1_MACS_peak_16101_lociStitched	chr3	111577848	111579782	1	1935	1227.123	297.0624	10636	0
1_MACS_peak_16264_lociStitched	chr3	127935912	127937848	1	1937	1162.1808	301.6288	10637	0
1_MACS_peak_4639_lociStitched	chr11	120938057	120939990	1	1934	1317.7261	361.8576	10638	0
1_MACS_peak_2273_lociStitched	chr1	233085514	233087423	1	1910	1898.8823	377.0275	10639	0
1_MACS_peak_4988_lociStitched	chr12	14409821	14411717	1	1897	2152.3392	400.4352	10640	0
1_MACS_peak_21922_lociStitched	chr8	579459	581392	1	1934	1170.4315	220.362	10641	0
1_MACS_peak_4135_lociStitched	chr11	66055576	66057486	1	1911	1913.629	416.38	10642	0
1_MACS_peak_15942_lociStitched	chr3	71440379	71442309	1	1931	1378.985	347.014	10643	0
1_MACS_peak_5562_lociStitched	chr12	87544386	87546283	1	1898	2016.3213	289.8616	10644	0
1_MACS_peak_6598_lociStitched	chr14	45430473	45432408	1	1936	1083.7935	211.302	10645	0
1_MACS_peak_10019_lociStitched	chr17	73400315	73402234	1	1920	1730.3623	426.4018	10646	0
1_MACS_peak_586_lociStitched	chr1	40626289	40628158	1	1870	2589.3126	454.167	10647	0
1_MACS_peak_23265_lociStitched	chr9	79257615	79259543	1	1929	1439.252	376.7312	10648	0
1_MACS_peak_23414_lociStitched	chr9	98911661	98913574	1	1914	1914.3391	497.9539	10649	0
1_MACS_peak_24272_lociStitched	chrX	62973924	62975806	1	1883	2191.7772	244.0954	10650	0
1_MACS_peak_17219_lociStitched	chr4	53524626	53526508	1	1883	2156.772	212.1014	10651	0
1_MACS_peak_22200_lociStitched	chr8	33341754	33343568	1	1815	3096.8608	343.0274	10652	0
1_MACS_peak_11861_lociStitched	chr2	9613953	9615635	1	1683	4119.0498	297.5458	10653	0
1_MACS_peak_20428_lociStitched	chr6	141065229	141067155	1	1927	1454.13	367.0956	10654	0
1_MACS_peak_15613_lociStitched	chr3	42236613	42238540	1	1928	1479.5506	423.3619	10655	0
1_MACS_peak_12023_lociStitched	chr2	27850863	27852786	1	1924	1667.0487	505.9413	10656	0
1_MACS_peak_16796_lociStitched	chr3	192126495	192128391	1	1897	2085.6	377.4936	10657	0
1_MACS_peak_15629_lociStitched	chr3	43662668	43664596	1	1929	1305.256	286.5008	10658	0
1_MACS_peak_18346_lociStitched	chr5	69139523	69141428	1	1906	1784.223	244.7925	10659	0
1_MACS_peak_13263_lociStitched	chr2	196423315	196425244	1	1930	1503.8484	523.9164	10660	0
1_MACS_peak_2242_lociStitched	chr1	229991240	229993140	1	1901	2053.71	427.5	10661	0
1_MACS_peak_18866_lociStitched	chr5	144786139	144788051	1	1913	1701.4888	306.1112	10662	0
1_MACS_peak_18357_lociStitched	chr5	70584724	70586565	1	1842	2659.8768	208.9535	10663	0
1_MACS_peak_23750_lociStitched	chr9	131663848	131665762	1	1915	1642.0206	290.1624	10664	0
1_MACS_peak_22791_lociStitched	chr8	136468695	136470624	1	1930	1110.9111	138.5022	10665	0
1_MACS_peak_7875_lociStitched	chr15	89942163	89944002	1	1840	2788.2918	316.308	10666	0
1_MACS_peak_10063_lociStitched	chr17	74415445	74417359	1	1915	1673.6016	327.294	10667	0
1_MACS_peak_22111_lociStitched	chr8	26071643	26073572	1	1930	1299.3744	333.1383	10668	0
1_MACS_peak_17264_lociStitched	chr4	65747772	65749679	1	1908	1718.9698	234.7517	10669	0
1_MACS_peak_20373_lociStitched	chr6	137422909	137424828	1	1920	1775.075	550.753	10670	0
1_MACS_peak_23390_lociStitched	chr9	96792048	96793898	1	1851	2643.65	308.21	10671	0
1_MACS_peak_6999_lociStitched	chr14	102290459	102292347	1	1889	1999.9584	188.9888	10672	0
1_MACS_peak_12414_lociStitched	chr2	70416994	70418798	1	1805	3311.0616	482.2092	10673	0
1_MACS_peak_10109_lociStitched	chr17	75859352	75861286	1	1935	1320.1484	553.3174	10674	0
1_MACS_peak_9521_lociStitched	chr17	38374323	38376175	1	1853	2821.3368	515.9672	10675	0
1_MACS_peak_4880_lociStitched	chr12	7260290	7262199	1	1910	1867.9565	444.6061	10676	0
1_MACS_peak_9156_lociStitched	chr17	13971896	13973672	1	1777	3497.4768	416.6496	10677	0
2_MACS_peak_8783_lociStitched	chr16	74699954	74701888	2	1900	1699.4058	86.2564	10678	0
1_MACS_peak_12002_lociStitched	chr2	27254975	27256845	1	1871	2462.79	402.05	10679	0
1_MACS_peak_6868_lociStitched	chr14	86167544	86169475	1	1932	1028.2575	186.1484	10680	0
1_MACS_peak_20954_lociStitched	chr7	41744001	41745918	1	1918	1686.5766	449.9199	10681	0
1_MACS_peak_10544_lociStitched	chr18	46501339	46503265	1	1927	1196.2386	202.4226	10682	0
1_MACS_peak_12458_lociStitched	chr2	74346799	74348462	1	1664	4209.2193	293.6858	10683	0
1_MACS_peak_19289_lociStitched	chr6	7277482	7279414	1	1933	1244.7876	482.6136	10684	0
1_MACS_peak_6367_lociStitched	chr13	103046033	103047763	1	1731	3722.96	280.433	10685	0
1_MACS_peak_3799_lociStitched	chr11	32604688	32606530	1	1843	2697.9774	300.6144	10686	0
1_MACS_peak_22661_lociStitched	chr8	124069159	124071082	1	1924	1425.5199	377.8695	10687	0
1_MACS_peak_22552_lociStitched	chr8	101463353	101465246	1	1894	1865.1729	179.835	10688	0
1_MACS_peak_12433_lociStitched	chr2	71453314	71455239	1	1926	1400.0525	411.95	10689	0
1_MACS_peak_24351_lociStitched	chrX	77358788	77360686	1	1899	1834.7966	239.7174	10690	0
1_MACS_peak_17780_lociStitched	chr4	157892278	157894201	1	1924	1353.0228	310.1799	10691	0
1_MACS_peak_21875_lociStitched	chr7	152598533	152600453	1	1921	1457.472	337.728	10692	0
1_MACS_peak_23222_lociStitched	chr9	71563653	71565564	1	1912	1597.2138	271.362	10693	0
1_MACS_peak_15757_lociStitched	chr3	49466003	49467829	1	1827	2909.1832	341.2794	10694	0
1_MACS_peak_20026_lociStitched	chr6	88253199	88255111	1	1913	1625.9648	327.5256	10695	0
1_MACS_peak_15331_lociStitched	chr22	51221215	51223133	1	1919	1695.3202	539.7252	10696	0
1_MACS_peak_21874_lociStitched	chr7	152456062	152457914	1	1853	2656.3236	393.1796	10697	0
1_MACS_peak_17956_lociStitched	chr4	190642490	190644292	1	1803	3283.244	471.7636	10698	0
1_MACS_peak_14779_lociStitched	chr22	20193082	20194995	1	1914	1544.9388	276.0459	10699	0
1_MACS_peak_11118_lociStitched	chr19	14212686	14214588	1	1903	1813.3668	316.683	10700	0
1_MACS_peak_897_lociStitched	chr1	68961513	68963414	1	1902	1835.2254	319.368	10701	0
1_MACS_peak_14719_lociStitched	chr21	47788067	47789904	1	1838	2936.9956	499.4803	10702	0
1_MACS_peak_20290_lociStitched	chr6	127804507	127806430	1	1924	1437.4425	438.2517	10703	0
2_MACS_peak_19185_lociStitched	chr5	180586811	180588977	2	1915	1616.4858	386.4144	10704	0
1_MACS_peak_7692_lociStitched	chr15	75198118	75199981	1	1864	2478.5352	370.1781	10705	0
1_MACS_peak_19352_lociStitched	chr6	12607944	12609863	1	1920	1427.5441	327.9571	10706	0
1_MACS_peak_6791_lociStitched	chr14	73101248	73103154	1	1907	1530.8992	133.0388	10707	0
1_MACS_peak_11818_lociStitched	chr2	3154428	3156342	1	1915	1586.706	368.6364	10708	0
1_MACS_peak_16654_lociStitched	chr3	179064741	179066628	1	1888	2373.6573	628.371	10709	0
1_MACS_peak_19238_lociStitched	chr6	3258783	3260628	1	1846	2616.579	285.4215	10710	0
1_MACS_peak_19916_lociStitched	chr6	62995163	62997075	1	1913	1691.164	428.6704	10711	0
1_MACS_peak_23442_lociStitched	chr9	100818240	100820102	1	1863	2508.114	394.3716	10712	0
1_MACS_peak_15271_lociStitched	chr22	47168442	47170368	1	1927	1158.2964	280.0404	10713	0
1_MACS_peak_172_lociStitched	chr1	14293386	14295309	1	1924	1292.256	321.5256	10714	0
1_MACS_peak_587_lociStitched	chr1	40722741	40724595	1	1855	2700.351	483.894	10715	0
1_MACS_peak_4961_lociStitched	chr12	12939217	12941014	1	1798	3328.9425	485.9088	10716	0
1_MACS_peak_20142_lociStitched	chr6	106772494	106774377	1	1884	2284.8322	480.165	10717	0
1_MACS_peak_24350_lociStitched	chrX	77319805	77321714	1	1910	1511.5462	189.7546	10718	0
1_MACS_peak_13626_lociStitched	chr2	237273743	237275630	1	1888	1860.2046	125.4855	10719	0
1_MACS_peak_19880_lociStitched	chr6	53290983	53292893	1	1911	1640.308	346.856	10720	0
1_MACS_peak_24171_lociStitched	chrX	48379219	48381138	1	1920	1239.674	168.872	10721	0
1_MACS_peak_17059_lociStitched	chr4	17615173	17617083	1	1911	1703.147	410.268	10722	0
1_MACS_peak_21304_lociStitched	chr7	91569313	91571153	1	1841	2841.328	463.496	10723	0
1_MACS_peak_973_lociStitched	chr1	88336625	88338511	1	1887	2112.32	369.8446	10724	0
