#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isSuper
1_MACS_peak_23288_lociStitched	chr9	132585457	132587008	1	1552	3663.3069	6607	0
1_MACS_peak_74_lociStitched	chr1	1771816	1775281	1	3466	3663.198	6608	0
2_MACS_peak_21563_lociStitched	chr8	8202607	8205652	2	3019	3662.8305	6609	0
1_MACS_peak_8757_lociStitched	chr16	87350439	87352071	1	1633	3662.6976	6610	0
1_MACS_peak_1011_lociStitched	chr1	70819209	70821069	1	1861	3662.526	6611	0
2_MACS_peak_2225_lociStitched	chr1	225628897	225634093	2	3388	3661.1016	6612	0
1_MACS_peak_15384_lociStitched	chr3	15105398	15107036	1	1639	3660.2748	6613	0
1_MACS_peak_664_lociStitched	chr1	36862490	36863972	1	1483	3660.2436	6614	0
1_MACS_peak_10376_lociStitched	chr18	32923582	32925121	1	1540	3657.2796	6615	0
1_MACS_peak_12592_lociStitched	chr2	70335217	70337307	1	2091	3656.873	6616	0
1_MACS_peak_18217_lociStitched	chr5	112043011	112044279	1	1269	3656.6584	6617	0
1_MACS_peak_1917_lociStitched	chr1	197113970	197116351	1	2382	3656.0255	6618	0
1_MACS_peak_3939_lociStitched	chr11	63654908	63657051	1	2144	3655.5294	6619	0
1_MACS_peak_23055_lociStitched	chr9	115512219	115514475	1	2257	3655.3968	6620	0
1_MACS_peak_352_lociStitched	chr1	19637771	19639577	1	1807	3654.9828	6621	0
1_MACS_peak_18332_lociStitched	chr5	132298137	132299905	1	1769	3654.456	6622	0
1_MACS_peak_4832_lociStitched	chr12	25402591	25404649	1	2059	3654.3906	6623	0
1_MACS_peak_2159_lociStitched	chr1	214775952	214778157	1	2206	3653.9055	6624	0
1_MACS_peak_556_lociStitched	chr1	29252783	29255688	1	2906	3653.6185	6625	0
1_MACS_peak_14025_lociStitched	chr20	35201578	35204189	1	2612	3653.5723	6626	0
1_MACS_peak_20756_lociStitched	chr7	56172310	56174936	1	2627	3653.2912	6627	0
1_MACS_peak_12295_lociStitched	chr2	37575145	37578358	1	3214	3652.8597	6628	0
1_MACS_peak_13143_lociStitched	chr2	162016242	162018245	1	2004	3650.6678	6629	0
1_MACS_peak_12_lociStitched	chr1	901292	903003	1	1712	3649.7341	6630	0
1_MACS_peak_9356_lociStitched	chr17	37008600	37010950	1	2351	3648.845	6631	0
3_MACS_peak_8785_lociStitched	chr16	88657578	88664925	3	4017	3647.7855	6632	0
1_MACS_peak_20984_lociStitched	chr7	90892905	90894772	1	1868	3647.5579	6633	0
4_MACS_peak_5871_lociStitched	chr13	34250248	34255630	4	4154	3645.7668	6634	0
1_MACS_peak_17192_lociStitched	chr4	100483607	100485562	1	1956	3645.0975	6635	0
1_MACS_peak_6409_lociStitched	chr14	50998283	51000149	1	1867	3644.6712	6636	0
2_MACS_peak_1627_lociStitched	chr1	156783167	156787250	2	3060	3643.6692	6637	0
1_MACS_peak_17966_lociStitched	chr5	68512667	68514741	1	2075	3643.3958	6638	0
1_MACS_peak_13575_lociStitched	chr2	228189239	228190981	1	1743	3643.393	6639	0
2_MACS_peak_16755_lociStitched	chr4	4030315	4036543	2	3790	3643.38	6640	0
1_MACS_peak_24099_lociStitched	chrX	118707547	118709620	1	2074	3640.8099	6641	0
2_MACS_peak_21680_lociStitched	chr8	23100697	23104949	2	4215	3640.1372	6642	0
1_MACS_peak_20382_lociStitched	chr7	6629414	6630651	1	1238	3639.0066	6643	0
1_MACS_peak_7165_lociStitched	chr15	41575402	41577595	1	2194	3637.5291	6644	0
1_MACS_peak_3472_lociStitched	chr11	2546734	2549033	1	2300	3636.3283	6645	0
1_MACS_peak_6509_lociStitched	chr14	64853618	64856331	1	2714	3635.42	6646	0
1_MACS_peak_13671_lociStitched	chr2	239111309	239113035	1	1727	3635.3012	6647	0
1_MACS_peak_5753_lociStitched	chr12	133404396	133405905	1	1510	3635.181	6648	0
1_MACS_peak_20800_lociStitched	chr7	65579140	65580748	1	1609	3634.08	6649	0
1_MACS_peak_12853_lociStitched	chr2	105953165	105954760	1	1596	3633.091	6650	0
1_MACS_peak_20811_lociStitched	chr7	66146256	66147907	1	1652	3632.6953	6651	0
1_MACS_peak_8236_lociStitched	chr16	28413659	28415349	1	1691	3632.486	6652	0
1_MACS_peak_6563_lociStitched	chr14	69618034	69620484	1	2451	3632.125	6653	0
2_MACS_peak_15859_lociStitched	chr3	69248406	69253555	2	2589	3631.0748	6654	0
2_MACS_peak_18494_lociStitched	chr5	142608702	142612054	2	3148	3630.5512	6655	0
2_MACS_peak_19474_lociStitched	chr6	39181771	39188097	2	3573	3629.2262	6656	0
1_MACS_peak_6649_lociStitched	chr14	75743433	75745984	1	2552	3629.0526	6657	0
1_MACS_peak_11437_lociStitched	chr19	37018470	37020596	1	2127	3628.8694	6658	0
1_MACS_peak_15763_lociStitched	chr3	53163517	53165371	1	1855	3628.6488	6659	0
1_MACS_peak_4115_lociStitched	chr11	67373407	67375347	1	1941	3627.218	6660	0
1_MACS_peak_5470_lociStitched	chr12	109914700	109916062	1	1363	3627.1422	6661	0
2_MACS_peak_2659_lociStitched	chr10	30989897	30995401	2	3637	3627.136	6662	0
2_MACS_peak_15564_lociStitched	chr3	45593083	45597148	2	2843	3626.793	6663	0
1_MACS_peak_24097_lociStitched	chrX	118601806	118603719	1	1914	3626.2828	6664	0
1_MACS_peak_23053_lociStitched	chr9	115248354	115250128	1	1775	3625.7012	6665	0
1_MACS_peak_8976_lociStitched	chr17	6938289	6940056	1	1768	3625.5306	6666	0
2_MACS_peak_22488_lociStitched	chr9	1047823	1052474	2	3137	3625.4545	6667	0
1_MACS_peak_1171_lociStitched	chr1	109967551	109970150	1	2600	3625.3451	6668	0
1_MACS_peak_1061_lociStitched	chr1	87379058	87381495	1	2438	3624.5501	6669	0
2_MACS_peak_436_lociStitched	chr1	24739555	24743910	2	2947	3623.36	6670	0
1_MACS_peak_9682_lociStitched	chr17	49007941	49009510	1	1570	3622.821	6671	0
1_MACS_peak_2941_lociStitched	chr10	76869762	76872416	1	2655	3622.1792	6672	0
3_MACS_peak_7297_lociStitched	chr15	56656919	56664738	3	2875	3621.7608	6673	0
1_MACS_peak_5784_lociStitched	chr13	21475934	21477605	1	1672	3621.7254	6674	0
1_MACS_peak_6779_lociStitched	chr14	93650270	93652185	1	1916	3621.0735	6675	0
2_MACS_peak_23821_lociStitched	chrX	47355450	47362910	2	3439	3620.338	6676	0
1_MACS_peak_12658_lociStitched	chr2	75185103	75186670	1	1568	3619.77	6677	0
2_MACS_peak_11328_lociStitched	chr19	24213760	24217430	2	2155	3619.354	6678	0
3_MACS_peak_19870_lociStitched	chr6	109005969	109012151	3	2996	3618.9428	6679	0
2_MACS_peak_15199_lociStitched	chr22	46970881	46974476	2	3261	3618.727	6680	0
1_MACS_peak_2223_lociStitched	chr1	225116809	225118830	1	2022	3618.3984	6681	0
1_MACS_peak_9569_lociStitched	chr17	44999847	45001346	1	1500	3617.9864	6682	0
2_MACS_peak_10095_lociStitched	chr17	79022655	79027415	2	2921	3617.124	6683	0
1_MACS_peak_9414_lociStitched	chr17	38716312	38718225	1	1914	3615.57	6684	0
1_MACS_peak_7553_lociStitched	chr15	75660220	75661655	1	1436	3614.9085	6685	0
1_MACS_peak_11073_lociStitched	chr19	13056464	13057953	1	1490	3614.8453	6686	0
1_MACS_peak_16297_lociStitched	chr3	148846759	148848387	1	1629	3614.8112	6687	0
1_MACS_peak_7476_lociStitched	chr15	70487870	70490625	1	2756	3613.7335	6688	0
1_MACS_peak_7573_lociStitched	chr15	77711597	77714233	1	2637	3613.4288	6689	0
1_MACS_peak_5728_lociStitched	chr12	131576220	131579255	1	3036	3612.5605	6690	0
1_MACS_peak_4286_lociStitched	chr11	85337903	85340328	1	2426	3612.28	6691	0
1_MACS_peak_15080_lociStitched	chr22	41417120	41419030	1	1911	3611.046	6692	0
1_MACS_peak_2816_lociStitched	chr10	69833972	69835595	1	1624	3610.8504	6693	0
2_MACS_peak_3508_lociStitched	chr11	3818081	3819943	2	1839	3610.7904	6694	0
2_MACS_peak_13564_lociStitched	chr2	225976874	225983060	2	4946	3609.531	6695	0
1_MACS_peak_16080_lociStitched	chr3	122512130	122514579	1	2450	3609.3362	6696	0
3_MACS_peak_10544_lociStitched	chr18	60804847	60809933	3	4376	3609.0256	6697	0
1_MACS_peak_20750_lociStitched	chr7	56031696	56033103	1	1408	3608.955	6698	0
1_MACS_peak_14973_lociStitched	chr22	38081887	38083379	1	1493	3608.402	6699	0
1_MACS_peak_4173_lociStitched	chr11	71638736	71640510	1	1775	3607.9612	6700	0
1_MACS_peak_7198_lociStitched	chr15	44037904	44039496	1	1593	3607.9496	6701	0
1_MACS_peak_19307_lociStitched	chr6	31743927	31745958	1	2032	3607.2591	6702	0
1_MACS_peak_5808_lociStitched	chr13	24648622	24651447	1	2826	3607.2425	6703	0
1_MACS_peak_7868_lociStitched	chr16	1991569	1993913	1	2345	3607.1816	6704	0
1_MACS_peak_9835_lociStitched	chr17	65360852	65363266	1	2415	3606.7574	6705	0
1_MACS_peak_7673_lociStitched	chr15	89163952	89166112	1	2161	3606.552	6706	0
1_MACS_peak_12064_lociStitched	chr2	8627333	8629753	1	2421	3606.526	6707	0
1_MACS_peak_18548_lociStitched	chr5	150137312	150139094	1	1783	3605.877	6708	0
1_MACS_peak_19561_lociStitched	chr6	44025920	44027894	1	1975	3605.511	6709	0
1_MACS_peak_2622_lociStitched	chr10	23727487	23729633	1	2147	3605.28	6710	0
2_MACS_peak_11251_lociStitched	chr19	18432761	18439893	2	2670	3605.226	6711	0
2_MACS_peak_14745_lociStitched	chr22	23522323	23525921	2	2821	3605.196	6712	0
1_MACS_peak_5416_lociStitched	chr12	105036577	105038884	1	2308	3603.7647	6713	0
1_MACS_peak_5644_lociStitched	chr12	122325910	122327846	1	1937	3603.6704	6714	0
1_MACS_peak_20386_lociStitched	chr7	6745518	6747213	1	1696	3601.536	6715	0
1_MACS_peak_13759_lociStitched	chr20	2450276	2452275	1	2000	3600.9986	6716	0
1_MACS_peak_7149_lociStitched	chr15	41098681	41100598	1	1918	3600.126	6717	0
1_MACS_peak_12839_lociStitched	chr2	99756988	99758782	1	1795	3599.8404	6718	0
1_MACS_peak_12074_lociStitched	chr2	9345890	9348397	1	2508	3599.2999	6719	0
1_MACS_peak_18112_lociStitched	chr5	88366242	88369007	1	2766	3599.2005	6720	0
1_MACS_peak_2260_lociStitched	chr1	226890578	226891856	1	1279	3598.9758	6721	0
2_MACS_peak_23153_lociStitched	chr9	126758679	126762133	2	2976	3597.341	6722	0
1_MACS_peak_19176_lociStitched	chr6	27218337	27220364	1	2028	3596.9115	6723	0
1_MACS_peak_21739_lociStitched	chr8	28558293	28560127	1	1835	3596.1072	6724	0
1_MACS_peak_22362_lociStitched	chr8	142401422	142403141	1	1720	3595.6323	6725	0
1_MACS_peak_19249_lociStitched	chr6	30457079	30458202	1	1124	3595.6214	6726	0
1_MACS_peak_23520_lociStitched	chrX	1585221	1588524	1	3304	3593.3337	6727	0
1_MACS_peak_22619_lociStitched	chr9	33263061	33265534	1	2474	3593.0217	6728	0
2_MACS_peak_11332_lociStitched	chr19	28957154	28961767	2	4590	3592.6044	6729	0
2_MACS_peak_10219_lociStitched	chr18	3525404	3527985	2	2542	3591.9777	6730	0
1_MACS_peak_16980_lociStitched	chr4	56211980	56214160	1	2181	3591.114	6731	0
1_MACS_peak_16871_lociStitched	chr4	25161267	25163585	1	2319	3591.0456	6732	0
1_MACS_peak_7441_lociStitched	chr15	68131720	68133420	1	1701	3590.4	6733	0
2_MACS_peak_21724_lociStitched	chr8	27934995	27941769	2	4748	3588.8652	6734	0
3_MACS_peak_7222_lociStitched	chr15	45490413	45493598	3	3161	3588.221	6735	0
2_MACS_peak_17529_lociStitched	chr4	185284229	185287509	2	3277	3587.992	6736	0
1_MACS_peak_137_lociStitched	chr1	6760834	6762361	1	1528	3587.2284	6737	0
1_MACS_peak_13293_lociStitched	chr2	192057583	192060149	1	2567	3585.7284	6738	0
1_MACS_peak_15668_lociStitched	chr3	49141193	49142979	1	1787	3585.395	6739	0
1_MACS_peak_6038_lociStitched	chr13	53225787	53227921	1	2135	3584.9066	6740	0
1_MACS_peak_22634_lociStitched	chr9	34125478	34127391	1	1914	3584.0055	6741	0
2_MACS_peak_1203_lociStitched	chr1	111505457	111507612	2	2069	3583.9805	6742	0
4_MACS_peak_6902_lociStitched	chr14	105154162	105161973	4	3550	3583.6868	6743	0
2_MACS_peak_8493_lociStitched	chr16	66440446	66443156	2	2276	3582.891	6744	0
1_MACS_peak_6108_lociStitched	chr13	103497584	103500015	1	2432	3581.8354	6745	0
1_MACS_peak_6154_lociStitched	chr13	111805406	111806969	1	1564	3580.833	6746	0
1_MACS_peak_814_lociStitched	chr1	45195532	45197935	1	2404	3580.2297	6747	0
1_MACS_peak_20458_lociStitched	chr7	23052357	23053904	1	1548	3579.758	6748	0
1_MACS_peak_10386_lociStitched	chr18	34407854	34409816	1	1963	3578.8842	6749	0
1_MACS_peak_19945_lociStitched	chr6	117922707	117924539	1	1833	3578.4456	6750	0
2_MACS_peak_13245_lociStitched	chr2	179957288	179962148	2	3383	3577.446	6751	0
1_MACS_peak_21579_lociStitched	chr8	10871696	10874208	1	2513	3576.8368	6752	0
1_MACS_peak_9072_lociStitched	chr17	15902287	15903990	1	1704	3576.3	6753	0
1_MACS_peak_22069_lociStitched	chr8	96036493	96038284	1	1792	3576.0897	6754	0
1_MACS_peak_9150_lociStitched	chr17	19207488	19210681	1	3194	3574.5635	6755	0
1_MACS_peak_5857_lociStitched	chr13	31734856	31737416	1	2561	3574.272	6756	0
1_MACS_peak_23718_lociStitched	chrX	30670343	30672343	1	2001	3574.2	6757	0
1_MACS_peak_9205_lociStitched	chr17	26683699	26685256	1	1558	3573.4707	6758	0
1_MACS_peak_15316_lociStitched	chr3	8808096	8811202	1	3107	3573.1424	6759	0
1_MACS_peak_20910_lociStitched	chr7	75543533	75545287	1	1755	3572.5472	6760	0
1_MACS_peak_9712_lociStitched	chr17	55333048	55336183	1	3136	3572.019	6761	0
1_MACS_peak_9973_lociStitched	chr17	74667054	74668966	1	1913	3571.616	6762	0
1_MACS_peak_21707_lociStitched	chr8	27167613	27169907	1	2295	3570.8404	6763	0
1_MACS_peak_20347_lociStitched	chr7	5229150	5230756	1	1607	3570.7804	6764	0
1_MACS_peak_2874_lociStitched	chr10	73610121	73611852	1	1732	3570.7068	6765	0
1_MACS_peak_7242_lociStitched	chr15	49169722	49171240	1	1519	3570.0324	6766	0
2_MACS_peak_5574_lociStitched	chr12	118570049	118575019	2	2554	3568.957	6767	0
3_MACS_peak_14617_lociStitched	chr21	46969853	46976119	3	2748	3567.8604	6768	0
2_MACS_peak_1954_lociStitched	chr1	201705435	201710006	2	3246	3567.2084	6769	0
2_MACS_peak_8634_lociStitched	chr16	74731772	74735213	2	2706	3566.2524	6770	0
1_MACS_peak_10811_lociStitched	chr19	4181738	4183135	1	1398	3565.4234	6771	0
1_MACS_peak_2414_lociStitched	chr1	245114669	245117472	1	2804	3564.8554	6772	0
1_MACS_peak_9838_lociStitched	chr17	65713112	65715067	1	1956	3564.747	6773	0
1_MACS_peak_11037_lociStitched	chr19	12404118	12406283	1	2166	3564.456	6774	0
2_MACS_peak_20859_lociStitched	chr7	73180865	73185550	2	2203	3564.348	6775	0
1_MACS_peak_3639_lociStitched	chr11	18547350	18549086	1	1737	3564.1816	6776	0
2_MACS_peak_3672_lociStitched	chr11	32109662	32113896	2	2378	3564.1812	6777	0
1_MACS_peak_14164_lociStitched	chr20	48329431	48331014	1	1584	3562.6998	6778	0
1_MACS_peak_14245_lociStitched	chr20	57606283	57608222	1	1940	3561.943	6779	0
1_MACS_peak_11123_lociStitched	chr19	14227857	14229840	1	1984	3561.6663	6780	0
1_MACS_peak_8875_lociStitched	chr17	1638877	1641130	1	2254	3559.2894	6781	0
1_MACS_peak_11450_lociStitched	chr19	37708356	37709914	1	1559	3559.0952	6782	0
2_MACS_peak_11749_lociStitched	chr19	48880069	48883296	2	3210	3559.0583	6783	0
1_MACS_peak_12656_lociStitched	chr2	75061068	75063458	1	2391	3558.949	6784	0
2_MACS_peak_7463_lociStitched	chr15	69754653	69761731	2	3121	3558.1106	6785	0
1_MACS_peak_11589_lociStitched	chr19	42926247	42928406	1	2160	3557.3843	6786	0
1_MACS_peak_7603_lociStitched	chr15	81280654	81283092	1	2439	3556.7982	6787	0
1_MACS_peak_8997_lociStitched	chr17	7306530	7308842	1	2313	3556.5496	6788	0
1_MACS_peak_11807_lociStitched	chr19	49998721	50001040	1	2320	3556.4184	6789	0
1_MACS_peak_19476_lociStitched	chr6	39193127	39197508	1	4382	3556.0577	6790	0
1_MACS_peak_19043_lociStitched	chr6	17600100	17601726	1	1627	3555.7368	6791	0
1_MACS_peak_10891_lociStitched	chr19	7069215	7070460	1	1246	3555.222	6792	0
1_MACS_peak_18762_lociStitched	chr5	176943206	176944935	1	1730	3554.6511	6793	0
1_MACS_peak_2446_lociStitched	chr10	1033456	1035542	1	2087	3553.501	6794	0
1_MACS_peak_20892_lociStitched	chr7	74488746	74490263	1	1518	3553.4208	6795	0
1_MACS_peak_131_lociStitched	chr1	6549914	6551545	1	1632	3551.5025	6796	0
1_MACS_peak_7199_lociStitched	chr15	44083611	44085791	1	2181	3551.002	6797	0
2_MACS_peak_6335_lociStitched	chr14	35023912	35026569	2	2336	3550.8148	6798	0
1_MACS_peak_5001_lociStitched	chr12	50100111	50101591	1	1481	3549.632	6799	0
1_MACS_peak_18176_lociStitched	chr5	100224440	100227459	1	3020	3549.4383	6800	0
4_MACS_peak_6630_lociStitched	chr14	74955359	74961096	4	2854	3548.9082	6801	0
2_MACS_peak_23975_lociStitched	chrX	70502471	70504557	2	2069	3548.4946	6802	0
2_MACS_peak_2168_lociStitched	chr1	218632365	218637138	2	2797	3548.2482	6803	0
1_MACS_peak_2264_lociStitched	chr1	227057685	227059215	1	1531	3548.223	6804	0
1_MACS_peak_20992_lociStitched	chr7	92218732	92219945	1	1214	3547.6611	6805	0
1_MACS_peak_1060_lociStitched	chr1	87169994	87171678	1	1685	3547.346	6806	0
1_MACS_peak_12711_lociStitched	chr2	86332145	86334471	1	2327	3547.15	6807	0
1_MACS_peak_3402_lociStitched	chr11	235736	237630	1	1895	3547.0832	6808	0
1_MACS_peak_5023_lociStitched	chr12	51611027	51613288	1	2262	3547.0568	6809	0
3_MACS_peak_3803_lociStitched	chr11	48127420	48132105	3	2872	3547.0135	6810	0
1_MACS_peak_9239_lociStitched	chr17	28618011	28619639	1	1629	3545.4584	6811	0
1_MACS_peak_2571_lociStitched	chr10	15138871	15140197	1	1327	3545.3262	6812	0
1_MACS_peak_19519_lociStitched	chr6	43196368	43197442	1	1075	3543.0186	6813	0
1_MACS_peak_11700_lociStitched	chr19	46405041	46406867	1	1827	3542.6226	6814	0
1_MACS_peak_12692_lociStitched	chr2	85828969	85831607	1	2639	3542.5702	6815	0
1_MACS_peak_16638_lociStitched	chr3	196695314	196697110	1	1797	3542.4304	6816	0
1_MACS_peak_411_lociStitched	chr1	24044844	24048218	1	3375	3542.3626	6817	0
1_MACS_peak_22014_lociStitched	chr8	82753260	82755275	1	2016	3542.1685	6818	0
3_MACS_peak_4906_lociStitched	chr12	38514883	38519989	3	3146	3542.0322	6819	0
1_MACS_peak_2844_lociStitched	chr10	71905064	71906983	1	1920	3541.7064	6820	0
1_MACS_peak_1176_lociStitched	chr1	110089086	110091880	1	2795	3541.6744	6821	0
1_MACS_peak_1707_lociStitched	chr1	161735408	161736952	1	1545	3541.6272	6822	0
1_MACS_peak_8744_lociStitched	chr16	85935578	85938324	1	2747	3539.8686	6823	0
1_MACS_peak_22030_lociStitched	chr8	87519924	87521338	1	1415	3538.9592	6824	0
2_MACS_peak_14603_lociStitched	chr21	46329939	46334354	2	3336	3538.6225	6825	0
1_MACS_peak_12594_lociStitched	chr2	70358840	70361041	1	2202	3538.1075	6826	0
1_MACS_peak_23287_lociStitched	chr9	132564828	132566673	1	1846	3537.972	6827	0
2_MACS_peak_208_lociStitched	chr1	10999098	11002478	2	2718	3537.17	6828	0
2_MACS_peak_2284_lociStitched	chr1	228555498	228561278	2	2911	3536.782	6829	0
1_MACS_peak_4178_lociStitched	chr11	71790003	71793171	1	3169	3535.1712	6830	0
1_MACS_peak_706_lociStitched	chr1	39974332	39976905	1	2574	3535.0447	6831	0
1_MACS_peak_3311_lociStitched	chr10	124913711	124915235	1	1525	3534.4608	6832	0
1_MACS_peak_16803_lociStitched	chr4	8229435	8231712	1	2278	3534.1317	6833	0
5_MACS_peak_5898_lociStitched	chr13	41554928	41560694	5	5264	3533.9814	6834	0
1_MACS_peak_10980_lociStitched	chr19	10512977	10515339	1	2363	3533.7882	6835	0
1_MACS_peak_3933_lociStitched	chr11	63534906	63537000	1	2095	3531.7404	6836	0
1_MACS_peak_8753_lociStitched	chr16	86848855	86852021	1	3167	3530.7232	6837	0
1_MACS_peak_16264_lociStitched	chr3	141120478	141122016	1	1539	3529.2486	6838	0
3_MACS_peak_23798_lociStitched	chrX	46509011	46514419	3	3256	3528.72	6839	0
1_MACS_peak_21801_lociStitched	chr8	37962022	37963844	1	1823	3528.6674	6840	0
1_MACS_peak_3348_lociStitched	chr10	127511071	127512879	1	1809	3528.1312	6841	0
1_MACS_peak_10958_lociStitched	chr19	9945298	9946808	1	1511	3527.662	6842	0
1_MACS_peak_5292_lociStitched	chr12	77458441	77460180	1	1740	3527.3876	6843	0
1_MACS_peak_4222_lociStitched	chr11	74759743	74762669	1	2927	3527.293	6844	0
1_MACS_peak_18403_lociStitched	chr5	138738853	138740573	1	1721	3527.204	6845	0
1_MACS_peak_20227_lociStitched	chr6	159420254	159421914	1	1661	3523.682	6846	0
1_MACS_peak_14008_lociStitched	chr20	34637977	34639401	1	1425	3523.4032	6847	0
1_MACS_peak_12115_lociStitched	chr2	11483547	11485383	1	1837	3523.284	6848	0
1_MACS_peak_12380_lociStitched	chr2	45876947	45879243	1	2297	3522.7528	6849	0
1_MACS_peak_3028_lociStitched	chr10	93169230	93170865	1	1636	3522.6075	6850	0
1_MACS_peak_18733_lociStitched	chr5	175842545	175844335	1	1791	3522.362	6851	0
1_MACS_peak_9960_lociStitched	chr17	74241558	74243597	1	2040	3521.5569	6852	0
1_MACS_peak_640_lociStitched	chr1	35496220	35498051	1	1832	3520.2806	6853	0
1_MACS_peak_21789_lociStitched	chr8	37593697	37595799	1	2103	3519.799	6854	0
1_MACS_peak_13934_lociStitched	chr20	30697029	30698351	1	1323	3518.1064	6855	0
1_MACS_peak_5211_lociStitched	chr12	62859694	62861639	1	1946	3517.9215	6856	0
4_MACS_peak_20687_lociStitched	chr7	46063604	46070486	4	4830	3517.3902	6857	0
1_MACS_peak_5858_lociStitched	chr13	31773891	31775294	1	1404	3516.9001	6858	0
1_MACS_peak_18797_lociStitched	chr5	179920879	179922336	1	1458	3516.0324	6859	0
1_MACS_peak_16556_lociStitched	chr3	187085302	187087359	1	2058	3515.2073	6860	0
1_MACS_peak_9373_lociStitched	chr17	37885912	37887257	1	1346	3514.754	6861	0
1_MACS_peak_18685_lociStitched	chr5	171613992	171615985	1	1994	3514.6555	6862	0
2_MACS_peak_23276_lociStitched	chr9	132220449	132223665	2	2754	3511.5504	6863	0
1_MACS_peak_18763_lociStitched	chr5	176980552	176982269	1	1718	3509.7197	6864	0
1_MACS_peak_7691_lociStitched	chr15	90293109	90294952	1	1844	3509.4406	6865	0
2_MACS_peak_12562_lociStitched	chr2	68611563	68616405	2	3926	3507.5448	6866	0
1_MACS_peak_3815_lociStitched	chr11	57260320	57262342	1	2023	3507.3612	6867	0
1_MACS_peak_15145_lociStitched	chr22	44350595	44352327	1	1733	3507.3	6868	0
1_MACS_peak_5407_lociStitched	chr12	104349719	104351731	1	2013	3506.5136	6869	0
1_MACS_peak_13012_lociStitched	chr2	128847848	128850054	1	2207	3505.7752	6870	0
2_MACS_peak_1911_lociStitched	chr1	193506282	193510857	2	3539	3505.365	6871	0
1_MACS_peak_7311_lociStitched	chr15	58622923	58625689	1	2767	3504.7986	6872	0
1_MACS_peak_132_lociStitched	chr1	6613600	6615154	1	1555	3504.27	6873	0
1_MACS_peak_3575_lociStitched	chr11	11641320	11644344	1	3025	3504.2112	6874	0
1_MACS_peak_17114_lociStitched	chr4	84456101	84458082	1	1982	3504.1909	6875	0
3_MACS_peak_6691_lociStitched	chr14	81864530	81869191	3	3931	3504.1398	6876	0
2_MACS_peak_16924_lociStitched	chr4	39639133	39641889	2	2714	3503.7028	6877	0
2_MACS_peak_10378_lociStitched	chr18	33160572	33162490	2	1830	3503.4188	6878	0
1_MACS_peak_1464_lociStitched	chr1	151881024	151882745	1	1722	3503.2676	6879	0
2_MACS_peak_21311_lociStitched	chr7	128499662	128504088	2	3245	3503.179	6880	0
2_MACS_peak_6516_lociStitched	chr14	65568239	65570622	2	2360	3503.01	6881	0
2_MACS_peak_15223_lociStitched	chr22	48438417	48442521	2	3356	3502.764	6882	0
1_MACS_peak_247_lociStitched	chr1	12289820	12291566	1	1747	3502.6506	6883	0
3_MACS_peak_23521_lociStitched	chrX	1599228	1603053	3	2881	3502.5525	6884	0
3_MACS_peak_22558_lociStitched	chr9	16867604	16872043	3	3744	3502.371	6885	0
1_MACS_peak_13382_lociStitched	chr2	202315382	202317210	1	1829	3502.0824	6886	0
1_MACS_peak_4497_lociStitched	chr11	119621759	119624254	1	2496	3500.984	6887	0
1_MACS_peak_3687_lociStitched	chr11	33643272	33646094	1	2823	3500.9732	6888	0
1_MACS_peak_1927_lociStitched	chr1	200121663	200124480	1	2818	3498.714	6889	0
1_MACS_peak_11895_lociStitched	chr19	54371808	54374284	1	2477	3498.588	6890	0
1_MACS_peak_2144_lociStitched	chr1	212807871	212810824	1	2954	3496.0567	6891	0
1_MACS_peak_22700_lociStitched	chr9	38317845	38320956	1	3112	3495.5196	6892	0
1_MACS_peak_11800_lociStitched	chr19	49890506	49892464	1	1959	3495.4216	6893	0
2_MACS_peak_17189_lociStitched	chr4	99915907	99918001	2	2065	3494.0484	6894	0
1_MACS_peak_6716_lociStitched	chr14	89894651	89897999	1	3349	3493.638	6895	0
1_MACS_peak_9273_lociStitched	chr17	30668085	30669637	1	1553	3493.552	6896	0
1_MACS_peak_4208_lociStitched	chr11	73586267	73588642	1	2376	3493.3875	6897	0
1_MACS_peak_23914_lociStitched	chrX	53448446	53450249	1	1804	3492.5913	6898	0
2_MACS_peak_6255_lociStitched	chr14	23386956	23389356	2	2300	3492.24	6899	0
2_MACS_peak_11408_lociStitched	chr19	36100275	36104384	2	2912	3491.4173	6900	0
1_MACS_peak_610_lociStitched	chr1	32816213	32818194	1	1982	3491.3144	6901	0
1_MACS_peak_23024_lociStitched	chr9	112679729	112682626	1	2898	3491.1747	6902	0
2_MACS_peak_14185_lociStitched	chr20	49347016	49348978	2	1888	3489.0246	6903	0
1_MACS_peak_964_lociStitched	chr1	65209999	65211796	1	1798	3488.3364	6904	0
3_MACS_peak_10032_lociStitched	chr17	76467964	76471744	3	3158	3487.428	6905	0
1_MACS_peak_13147_lociStitched	chr2	162163860	162166144	1	2285	3486.9828	6906	0
1_MACS_peak_23819_lociStitched	chrX	47091804	47093966	1	2163	3486.225	6907	0
