#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
2_MACS_peak_11480_lociStitched	chr19	39338104	39348771	2	7748	27460.0581	610	1
3_MACS_peak_9333_lociStitched	chr17	36101153	36112031	3	7731	23962.0584	611	1
1_MACS_peak_140_lociStitched	chr1	6976839	6984565	1	7727	13349.7554	612	1
3_MACS_peak_3439_lociStitched	chr11	818959	834279	3	7722	18561.712	613	1
1_MACS_peak_18754_lociStitched	chr5	176852199	176859914	1	7716	26139.1915	614	1
3_MACS_peak_15239_lociStitched	chr22	50352820	50364832	3	7707	30144.114	615	1
3_MACS_peak_2346_lociStitched	chr1	234651142	234661242	3	7705	18929.42	616	1
2_MACS_peak_1467_lociStitched	chr1	152001045	152012135	2	7705	21923.821	617	1
4_MACS_peak_6663_lociStitched	chr14	77412893	77428495	4	7705	11774.8294	618	1
4_MACS_peak_17341_lociStitched	chr4	140216040	140223884	4	7703	10054.4392	619	1
2_MACS_peak_13508_lociStitched	chr2	219260376	219272371	2	7694	23584.569	620	1
5_MACS_peak_177_lociStitched	chr1	9471699	9489758	5	7691	16482.4493	621	1
2_MACS_peak_11533_lociStitched	chr19	41106903	41116802	2	7675	15525.5916	622	1
2_MACS_peak_19527_lociStitched	chr6	43593683	43604654	2	7663	23827.9149	623	1
3_MACS_peak_20696_lociStitched	chr7	47514412	47522608	3	7662	19455.6648	624	1
5_MACS_peak_12912_lociStitched	chr2	112189741	112201689	5	7662	8888.1172	625	1
2_MACS_peak_2020_lociStitched	chr1	205284918	205294880	2	7649	12535.1846	626	1
4_MACS_peak_15402_lociStitched	chr3	15835217	15848468	4	7647	11641.0035	627	1
1_MACS_peak_19843_lociStitched	chr6	107810144	107817783	1	7640	9397.4978	628	1
1_MACS_peak_9381_lociStitched	chr17	38017089	38024719	1	7631	11754.778	629	1
2_MACS_peak_5791_lociStitched	chr13	22243408	22251099	2	7626	14156.0546	630	1
3_MACS_peak_3989_lociStitched	chr11	64879157	64890872	3	7624	24676.476	631	1
2_MACS_peak_3477_lociStitched	chr11	2792916	2801359	2	7616	13066.3868	632	1
1_MACS_peak_16315_lociStitched	chr3	150477517	150485131	1	7615	32677.7652	633	1
2_MACS_peak_18709_lociStitched	chr5	173215352	173223042	2	7615	14693.283	634	1
3_MACS_peak_20431_lociStitched	chr7	20254271	20262485	3	7607	10814.5524	635	1
1_MACS_peak_5454_lociStitched	chr12	109024192	109031787	1	7596	27806.814	636	1
2_MACS_peak_3411_lociStitched	chr11	325639	333282	2	7587	14883.2139	637	1
1_MACS_peak_5124_lociStitched	chr12	56318643	56326226	1	7584	17136.0634	638	1
2_MACS_peak_20188_lociStitched	chr6	157097480	157105109	2	7577	32023.4904	639	1
4_MACS_peak_10899_lociStitched	chr19	7401050	7415360	4	7563	10675.26	640	1
1_MACS_peak_18199_lociStitched	chr5	108742306	108749867	1	7562	16964.6157	641	1
1_MACS_peak_1300_lociStitched	chr1	120832886	120840443	1	7558	23919.4164	642	1
6_MACS_peak_21904_lociStitched	chr8	61811787	61829870	6	7558	7278.4075	643	1
3_MACS_peak_14769_lociStitched	chr22	24819693	24831254	3	7547	19483.7533	644	1
4_MACS_peak_20716_lociStitched	chr7	51328458	51339835	4	7546	7851.2677	645	1
1_MACS_peak_22331_lociStitched	chr8	134578630	134586173	1	7544	33840.9152	646	1
2_MACS_peak_12531_lociStitched	chr2	65158308	65167855	2	7542	15827.9713	647	1
3_MACS_peak_18487_lociStitched	chr5	142539895	142549711	3	7539	8508.5088	648	1
3_MACS_peak_23390_lociStitched	chr9	138021209	138029467	3	7534	13347.4054	649	1
2_MACS_peak_16223_lociStitched	chr3	136466891	136474523	2	7529	23327.208	650	1
3_MACS_peak_10161_lociStitched	chr17	80304914	80317757	3	7526	13221.8685	651	1
4_MACS_peak_9866_lociStitched	chr17	70582683	70594359	4	7524	10363.6176	652	1
1_MACS_peak_14584_lociStitched	chr21	45590105	45597625	1	7521	28124.8	653	1
1_MACS_peak_2038_lociStitched	chr1	206132349	206139865	1	7517	26805.814	654	1
2_MACS_peak_21464_lociStitched	chr7	150125146	150134333	2	7515	13693.2235	655	1
4_MACS_peak_4045_lociStitched	chr11	65768497	65776633	4	7510	12574.188	656	1
2_MACS_peak_5147_lociStitched	chr12	56726216	56733956	2	7500	16263.288	657	1
3_MACS_peak_12330_lociStitched	chr2	42323802	42334696	3	7500	14358.292	658	1
1_MACS_peak_9119_lociStitched	chr17	18084714	18092211	1	7498	28825.965	659	1
2_MACS_peak_4139_lociStitched	chr11	68032342	68042075	2	7483	21483.6509	660	1
1_MACS_peak_18131_lociStitched	chr5	90673423	90680889	1	7467	20073.0876	661	1
4_MACS_peak_23875_lociStitched	chrX	49019628	49030066	4	7466	14144.5338	662	1
6_MACS_peak_9028_lociStitched	chr17	8053782	8066784	6	7462	11310.4398	663	1
1_MACS_peak_16616_lociStitched	chr3	195629965	195637402	1	7438	26908.5534	664	1
3_MACS_peak_7382_lociStitched	chr15	65164985	65178153	3	7416	13830.3504	665	1
4_MACS_peak_17626_lociStitched	chr5	1129293	1142350	4	7408	12099.9219	666	1
3_MACS_peak_10082_lociStitched	chr17	78228089	78238352	3	7406	15488.9196	667	1
5_MACS_peak_5916_lociStitched	chr13	42621463	42634730	5	7405	11448.0943	668	1
3_MACS_peak_7775_lociStitched	chr15	100649504	100658349	3	7404	13896.3795	669	1
1_MACS_peak_17127_lociStitched	chr4	87854946	87862348	1	7403	11925.3622	670	1
3_MACS_peak_14529_lociStitched	chr21	43647509	43657464	3	7393	16488.4665	671	1
1_MACS_peak_7056_lociStitched	chr15	31369441	31376825	1	7385	14985.828	672	1
1_MACS_peak_16796_lociStitched	chr4	7752176	7759559	1	7384	15877.1415	673	1
3_MACS_peak_7900_lociStitched	chr16	2556618	2571652	3	7380	16331.4342	674	1
4_MACS_peak_14399_lociStitched	chr21	34442036	34453861	4	7371	18927.095	675	1
3_MACS_peak_21961_lociStitched	chr8	72268300	72275862	3	7368	6219.745	676	1
1_MACS_peak_13330_lociStitched	chr2	198169051	198176404	1	7354	13751.5806	677	1
2_MACS_peak_8319_lociStitched	chr16	30661302	30673063	2	7348	31913.4735	678	1
3_MACS_peak_22364_lociStitched	chr8	142422854	142430350	3	7345	11972.6112	679	1
1_MACS_peak_15529_lociStitched	chr3	42232467	42239810	1	7344	9855.7746	680	1
2_MACS_peak_8798_lociStitched	chr16	88868031	88879705	2	7334	19264.4348	681	1
1_MACS_peak_16321_lociStitched	chr3	151957960	151965282	1	7323	13632.8318	682	1
2_MACS_peak_10170_lociStitched	chr17	80406025	80417707	2	7322	20207.5236	683	1
3_MACS_peak_8795_lociStitched	chr16	88846236	88858062	3	7318	22594.7556	684	1
2_MACS_peak_18620_lociStitched	chr5	156692485	156700978	2	7315	9399.2031	685	1
2_MACS_peak_20620_lociStitched	chr7	43684363	43691699	2	7311	14377.0928	686	1
2_MACS_peak_10068_lociStitched	chr17	77809564	77818934	2	7308	25301.811	687	1
2_MACS_peak_17877_lociStitched	chr5	55284609	55292366	2	7301	21582.3011	688	1
5_MACS_peak_17749_lociStitched	chr5	27463782	27474068	5	7297	6826.8182	689	1
2_MACS_peak_2025_lociStitched	chr1	205446220	205454893	2	7291	22987.7865	690	1
1_MACS_peak_7385_lociStitched	chr15	65182947	65190218	1	7272	24283.6858	691	1
2_MACS_peak_18373_lociStitched	chr5	135069862	135077141	2	7262	7375.8107	692	1
2_MACS_peak_22345_lociStitched	chr8	141466771	141476272	2	7261	12834.9009	693	1
3_MACS_peak_9977_lociStitched	chr17	74778404	74788641	3	7258	8585.7719	694	1
2_MACS_peak_7921_lociStitched	chr16	3012822	3021255	2	7239	24571.2321	695	1
3_MACS_peak_21598_lociStitched	chr8	11659320	11666692	3	7238	8130.5788	696	1
3_MACS_peak_24101_lociStitched	chrX	118815595	118827604	3	7238	11814.4542	697	1
4_MACS_peak_11395_lociStitched	chr19	35892466	35901927	4	7228	8808.191	698	1
1_MACS_peak_12467_lociStitched	chr2	60775924	60783148	1	7225	16581.9696	699	1
3_MACS_peak_12350_lociStitched	chr2	43395632	43407389	3	7225	15221.7879	700	1
4_MACS_peak_4568_lociStitched	chr11	128594461	128609150	4	7218	9729.9936	701	1
1_MACS_peak_15262_lociStitched	chr22	50907069	50914281	1	7213	14850.2292	702	1
3_MACS_peak_21360_lociStitched	chr7	134670856	134682678	3	7213	9816.9888	703	1
2_MACS_peak_2366_lociStitched	chr1	235113032	235121508	2	7207	20944.196	704	1
3_MACS_peak_22848_lociStitched	chr9	91924546	91936214	3	7203	13592.0532	705	1
2_MACS_peak_12211_lociStitched	chr2	26986666	26996360	2	7202	16536.9946	706	1
4_MACS_peak_20501_lociStitched	chr7	28188478	28197106	4	7201	7506.36	707	1
3_MACS_peak_595_lociStitched	chr1	32468906	32481996	3	7184	21137.732	708	1
1_MACS_peak_4466_lociStitched	chr11	118794351	118801522	1	7172	22686.8927	709	1
3_MACS_peak_21480_lociStitched	chr7	150776658	150785906	3	7171	18516.3456	710	1
3_MACS_peak_9024_lociStitched	chr17	8021663	8030956	3	7170	10637.6971	711	1
3_MACS_peak_12744_lociStitched	chr2	87806267	87815704	3	7161	7490.1469	712	1
4_MACS_peak_8337_lociStitched	chr16	31117021	31130273	4	7156	15716.872	713	1
3_MACS_peak_6282_lociStitched	chr14	24604684	24617515	3	7153	16263.2925	714	1
3_MACS_peak_21002_lociStitched	chr7	92437084	92445247	3	7150	6607.9485	715	1
4_MACS_peak_21136_lociStitched	chr7	101945275	101954456	4	7147	15468.1488	716	1
4_MACS_peak_16845_lociStitched	chr4	15779374	15787263	4	7138	10303.8229	717	1
3_MACS_peak_9464_lociStitched	chr17	40728691	40740226	3	7133	14819.0145	718	1
1_MACS_peak_10445_lociStitched	chr18	46473058	46480189	1	7132	30999.1701	719	1
1_MACS_peak_21005_lociStitched	chr7	92459896	92467026	1	7131	22888.013	720	1
2_MACS_peak_11404_lociStitched	chr19	35947392	35954857	2	7129	8215.979	721	1
1_MACS_peak_19826_lociStitched	chr6	106610286	106617409	1	7124	11943.8464	722	1
1_MACS_peak_15228_lociStitched	chr22	48490912	48498035	1	7124	25288.7869	723	1
1_MACS_peak_23450_lociStitched	chr9	139775516	139782636	1	7121	34338.336	724	1
3_MACS_peak_7969_lociStitched	chr16	4356157	4366979	3	7120	15691.9	725	1
1_MACS_peak_9976_lociStitched	chr17	74730203	74737318	1	7116	19343.5505	726	1
1_MACS_peak_16309_lociStitched	chr3	150124365	150131476	1	7112	36748.2258	727	1
2_MACS_peak_8791_lociStitched	chr16	88745230	88753062	2	7105	13608.8832	728	1
2_MACS_peak_9631_lociStitched	chr17	46984813	46994389	2	7104	17825.724	729	1
2_MACS_peak_18807_lociStitched	chr5	180610785	180619961	2	7103	12380.2592	730	1
2_MACS_peak_17642_lociStitched	chr5	1791222	1802435	2	7103	16653.5476	731	1
3_MACS_peak_1554_lociStitched	chr1	155156638	155165808	3	7101	16965.417	732	1
3_MACS_peak_20090_lociStitched	chr6	139690776	139698468	3	7091	14531.7264	733	1
1_MACS_peak_12035_lociStitched	chr19	59064859	59071945	1	7087	22135.9554	734	1
2_MACS_peak_6936_lociStitched	chr14	105947170	105958242	2	7087	18978.5152	735	1
2_MACS_peak_16931_lociStitched	chr4	40197904	40208153	2	7085	9034.4935	736	1
1_MACS_peak_2740_lociStitched	chr10	45467860	45474938	1	7079	10547.6356	737	1
2_MACS_peak_445_lociStitched	chr1	25251163	25259020	2	7079	28964.8305	738	1
3_MACS_peak_5590_lociStitched	chr12	120631531	120640266	3	7076	14728.957	739	1
5_MACS_peak_3406_lociStitched	chr11	308658	320294	5	7075	8802.634	740	1
5_MACS_peak_7511_lociStitched	chr15	74274168	74288614	5	7071	8996.9688	741	1
1_MACS_peak_22846_lociStitched	chr9	91788936	91795996	1	7061	14104.468	742	1
3_MACS_peak_21710_lociStitched	chr8	27217654	27225206	3	7061	7572.3904	743	1
1_MACS_peak_72_lociStitched	chr1	1706777	1713836	1	7060	29851.8051	744	1
2_MACS_peak_3136_lociStitched	chr10	103873562	103881166	2	7057	17160.7072	745	1
3_MACS_peak_23496_lociStitched	chr9	140499129	140514804	3	7056	22093.9125	746	1
3_MACS_peak_19363_lociStitched	chr6	33166820	33176974	3	7052	19317.985	747	1
1_MACS_peak_17831_lociStitched	chr5	43036707	43043757	1	7051	40413.42	748	1
1_MACS_peak_1412_lociStitched	chr1	149854536	149861585	1	7050	33811.9383	749	1
2_MACS_peak_10804_lociStitched	chr19	3983287	3990478	2	7044	16702.5357	750	1
2_MACS_peak_15319_lociStitched	chr3	9436218	9443409	2	7040	19128.06	751	1
1_MACS_peak_9856_lociStitched	chr17	66452332	66459368	1	7037	16088.5176	752	1
5_MACS_peak_17536_lociStitched	chr4	185365823	185375514	5	7032	7426.2133	753	1
2_MACS_peak_14228_lociStitched	chr20	55964113	55974981	2	7032	13033.9924	754	1
5_MACS_peak_17103_lociStitched	chr4	84132975	84146084	5	7032	8379.2728	755	1
1_MACS_peak_6557_lociStitched	chr14	69257099	69264123	1	7025	21819.3536	756	1
3_MACS_peak_11416_lociStitched	chr19	36230925	36240263	3	7022	16398.4618	757	1
1_MACS_peak_537_lociStitched	chr1	28570947	28577965	1	7019	18621.5612	758	1
3_MACS_peak_17811_lociStitched	chr5	40484275	40492736	3	7016	6382.9784	759	1
1_MACS_peak_11786_lociStitched	chr19	49465144	49472152	1	7009	20236.3008	760	1
3_MACS_peak_9969_lociStitched	chr17	74487707	74498777	3	7008	14963.319	761	1
3_MACS_peak_12366_lociStitched	chr2	43647848	43657361	3	7007	10365.3648	762	1
2_MACS_peak_11610_lociStitched	chr19	44281049	44289809	2	6999	19749.42	763	1
4_MACS_peak_23503_lociStitched	chrX	192557	200706	4	6994	7549.2336	764	1
5_MACS_peak_24079_lociStitched	chrX	109552952	109562410	5	6993	10984.5212	765	1
3_MACS_peak_12767_lociStitched	chr2	95678391	95685733	3	6990	4783.313	766	1
1_MACS_peak_5016_lociStitched	chr12	51315568	51322552	1	6985	13336.6464	767	1
1_MACS_peak_12346_lociStitched	chr2	43357169	43364148	1	6980	23952.6259	768	1
6_MACS_peak_23786_lociStitched	chrX	45617298	45631686	6	6963	6513.4476	769	1
2_MACS_peak_18397_lociStitched	chr5	138603268	138611716	2	6955	9264.9216	770	1
2_MACS_peak_1792_lociStitched	chr1	174127250	174136955	2	6951	20589.1575	771	1
2_MACS_peak_18810_lociStitched	chr5	180642957	180652256	2	6950	15957.084	772	1
2_MACS_peak_19570_lociStitched	chr6	44223437	44233900	2	6949	27446.5416	773	1
2_MACS_peak_23261_lociStitched	chr9	131782684	131790818	2	6948	21343.616	774	1
3_MACS_peak_9704_lociStitched	chr17	54985570	54993076	3	6945	16791.6726	775	1
1_MACS_peak_674_lociStitched	chr1	37939197	37946140	1	6944	23456.2312	776	1
1_MACS_peak_337_lociStitched	chr1	17763556	17770495	1	6940	41434.8507	777	1
4_MACS_peak_14129_lociStitched	chr20	45173178	45184406	4	6937	9330.468	778	1
2_MACS_peak_14508_lociStitched	chr21	41325745	41333242	2	6934	10854.9063	779	1
3_MACS_peak_1441_lociStitched	chr1	150945595	150955941	3	6934	20729.2456	780	1
3_MACS_peak_2611_lociStitched	chr10	22913092	22920694	3	6930	6959.631	781	1
1_MACS_peak_11711_lociStitched	chr19	47285559	47292482	1	6924	39849.4803	782	1
2_MACS_peak_3646_lociStitched	chr11	19449819	19457677	2	6922	6534.7128	783	1
1_MACS_peak_22288_lociStitched	chr8	126441145	126448064	1	6920	18002.5461	784	1
1_MACS_peak_10973_lociStitched	chr19	10380038	10386956	1	6919	27409.116	785	1
5_MACS_peak_11521_lociStitched	chr19	40916045	40932559	5	6914	19392.3902	786	1
1_MACS_peak_9352_lociStitched	chr17	36902922	36909830	1	6909	12921.414	787	1
1_MACS_peak_8536_lociStitched	chr16	67594217	67601121	1	6905	29243.9632	788	1
3_MACS_peak_18517_lociStitched	chr5	148205241	148215610	3	6904	10051.7086	789	1
1_MACS_peak_19262_lociStitched	chr6	30683664	30690565	1	6902	16084.8508	790	1
4_MACS_peak_11017_lociStitched	chr19	11484586	11494126	4	6901	15798.24	791	1
4_MACS_peak_24319_lociStitched	chrY	142501	150683	4	6897	7444.8018	792	1
3_MACS_peak_8308_lociStitched	chr16	30536969	30547850	3	6891	27472.3488	793	1
1_MACS_peak_14047_lociStitched	chr20	37498960	37505847	1	6888	13163.1231	794	1
2_MACS_peak_16006_lociStitched	chr3	111392595	111403011	2	6887	7582.848	795	1
3_MACS_peak_19913_lociStitched	chr6	113949219	113956822	3	6881	7907.8803	796	1
2_MACS_peak_3200_lociStitched	chr10	111967214	111974787	2	6879	17511.0479	797	1
1_MACS_peak_10601_lociStitched	chr18	72162820	72169691	1	6872	8910.9999	798	1
2_MACS_peak_14733_lociStitched	chr22	23241954	23249113	2	6870	8885.7508	799	1
2_MACS_peak_10740_lociStitched	chr19	2469066	2480249	2	6868	21627.922	800	1
3_MACS_peak_4205_lociStitched	chr11	73489934	73500369	3	6865	11819.7245	801	1
1_MACS_peak_1444_lociStitched	chr1	150975417	150982278	1	6862	20399.1252	802	1
2_MACS_peak_17245_lociStitched	chr4	111114209	111121126	2	6851	14035.9764	803	1
1_MACS_peak_19100_lociStitched	chr6	26120250	26127096	1	6847	14948.9256	804	1
4_MACS_peak_4950_lociStitched	chr12	48140528	48153506	4	6847	9651.7386	805	1
2_MACS_peak_6181_lociStitched	chr13	114581843	114592651	2	6841	14267.6408	806	1
5_MACS_peak_21590_lociStitched	chr8	11387551	11397089	5	6832	6540.2066	807	1
1_MACS_peak_13719_lociStitched	chr2	243024940	243031770	1	6831	11376.731	808	1
2_MACS_peak_21175_lociStitched	chr7	104595994	104605316	2	6827	7629.1248	809	1
1_MACS_peak_810_lociStitched	chr1	45136321	45143127	1	6807	9270.4526	810	1
2_MACS_peak_1352_lociStitched	chr1	145469566	145478553	2	6807	25366.7062	811	1
2_MACS_peak_21153_lociStitched	chr7	102147805	102158831	2	6804	11659.995	812	1
2_MACS_peak_11946_lociStitched	chr19	55786066	55793578	2	6795	13626.768	813	1
1_MACS_peak_1919_lociStitched	chr1	197741566	197748359	1	6794	19949.6824	814	1
2_MACS_peak_10020_lociStitched	chr17	76246837	76255718	2	6793	20727.3659	815	1
1_MACS_peak_2289_lociStitched	chr1	228673416	228680206	1	6791	42602.497	816	1
2_MACS_peak_8891_lociStitched	chr17	2294882	2305986	2	6790	15623.328	817	1
4_MACS_peak_19545_lociStitched	chr6	43877398	43884424	4	6783	6476.5668	818	1
3_MACS_peak_1813_lociStitched	chr1	179049029	179061596	3	6780	22521.3207	819	1
2_MACS_peak_6982_lociStitched	chr15	21081118	21088235	2	6778	9694.0657	820	1
2_MACS_peak_16220_lociStitched	chr3	135910910	135917837	2	6773	26668.2573	821	1
1_MACS_peak_4612_lociStitched	chr12	1638821	1645591	1	6771	21282.172	822	1
3_MACS_peak_452_lociStitched	chr1	25558214	25567424	3	6770	13609.617	823	1
1_MACS_peak_8731_lociStitched	chr16	85586485	85593251	1	6767	22837.9564	824	1
2_MACS_peak_1645_lociStitched	chr1	158978821	158986554	2	6767	11225.2228	825	1
1_MACS_peak_3143_lociStitched	chr10	104153093	104159851	1	6759	22714.3138	826	1
6_MACS_peak_14352_lociStitched	chr21	19152467	19166813	6	6759	7175.8692	827	1
2_MACS_peak_10922_lociStitched	chr19	7980753	7991177	2	6755	15501.5304	828	1
2_MACS_peak_21461_lociStitched	chr7	150096615	150105676	2	6753	23354.7275	829	1
3_MACS_peak_1636_lociStitched	chr1	157142897	157152839	3	6740	8353.2684	830	1
3_MACS_peak_15135_lociStitched	chr22	43538659	43549257	3	6734	14997.2298	831	1
3_MACS_peak_20652_lociStitched	chr7	44787276	44794380	3	6733	23395.6032	832	1
4_MACS_peak_22003_lociStitched	chr8	81074414	81084498	4	6732	11456.4324	833	1
1_MACS_peak_11721_lociStitched	chr19	47728546	47735276	1	6731	29968.017	834	1
2_MACS_peak_15032_lociStitched	chr22	39485938	39496113	2	6728	7378.91	835	1
2_MACS_peak_12548_lociStitched	chr2	65657223	65665208	2	6727	27509.1235	836	1
2_MACS_peak_3888_lociStitched	chr11	62223828	62232394	2	6718	8206.228	837	1
1_MACS_peak_6186_lociStitched	chr13	114828930	114835644	1	6715	28008.1224	838	1
1_MACS_peak_23295_lociStitched	chr9	132768110	132774822	1	6713	10490.1848	839	1
2_MACS_peak_15007_lociStitched	chr22	39146182	39153444	2	6713	18563.8506	840	1
1_MACS_peak_7700_lociStitched	chr15	90601042	90607751	1	6710	8161.4985	841	1
2_MACS_peak_3512_lociStitched	chr11	3874646	3881403	2	6709	11511.9009	842	1
2_MACS_peak_21428_lociStitched	chr7	148316768	148326307	2	6703	9403.5462	843	1
2_MACS_peak_19325_lociStitched	chr6	32156798	32164787	2	6698	18745.3896	844	1
4_MACS_peak_20624_lociStitched	chr7	43788267	43799082	4	6696	8852.0775	845	1
4_MACS_peak_2977_lociStitched	chr10	85926170	85934123	4	6693	10237.8969	846	1
1_MACS_peak_6814_lociStitched	chr14	95980363	95987048	1	6686	13009.01	847	1
3_MACS_peak_11271_lociStitched	chr19	19050515	19061150	3	6680	6694.7325	848	1
2_MACS_peak_21157_lociStitched	chr7	102246869	102257808	2	6675	11958.5148	849	1
5_MACS_peak_4843_lociStitched	chr12	26422922	26436452	5	6670	7793.28	850	1
2_MACS_peak_7487_lociStitched	chr15	70778913	70788077	2	6660	14119.8912	851	1
2_MACS_peak_6701_lociStitched	chr14	81994183	82001038	2	6655	7046.94	852	1
2_MACS_peak_17069_lociStitched	chr4	78736340	78743477	2	6643	13784.4018	853	1
2_MACS_peak_7884_lociStitched	chr16	2091002	2098790	2	6643	15090.0288	854	1
1_MACS_peak_157_lociStitched	chr1	8758931	8765571	1	6641	13105.368	855	1
1_MACS_peak_17806_lociStitched	chr5	39072621	39079258	1	6638	53636.2518	856	1
1_MACS_peak_374_lociStitched	chr1	21615912	21622548	1	6637	20296.206	857	1
2_MACS_peak_22462_lociStitched	chr8	146010061	146018610	2	6637	13920.3367	858	1
3_MACS_peak_7706_lociStitched	chr15	90721887	90736521	3	6633	16511.5422	859	1
2_MACS_peak_23223_lociStitched	chr9	130673242	130681901	2	6630	16363.7782	860	1
2_MACS_peak_23447_lociStitched	chr9	139735270	139744689	2	6630	29106.5938	861	1
2_MACS_peak_21343_lociStitched	chr7	130909722	130917804	2	6629	11079.6138	862	1
2_MACS_peak_20268_lociStitched	chr6	168227096	168235128	2	6626	9029.5744	863	1
1_MACS_peak_1800_lociStitched	chr1	174966814	174973430	1	6617	21508.616	864	1
3_MACS_peak_9390_lociStitched	chr17	38218688	38232314	3	6616	14169.6774	865	1
2_MACS_peak_1749_lociStitched	chr1	167682853	167692951	2	6612	19467.9342	866	1
1_MACS_peak_4019_lociStitched	chr11	65352969	65359562	1	6594	22225.003	867	1
2_MACS_peak_19404_lociStitched	chr6	34451990	34459485	2	6589	6965.1035	868	1
2_MACS_peak_19696_lociStitched	chr6	75991524	75998580	2	6585	9951.7824	869	1
1_MACS_peak_21340_lociStitched	chr7	130790328	130796910	1	6583	20679.3276	870	1
3_MACS_peak_19299_lociStitched	chr6	31626860	31634744	3	6579	15324.9192	871	1
1_MACS_peak_5994_lociStitched	chr13	49549437	49556013	1	6577	13096.104	872	1
2_MACS_peak_12521_lociStitched	chr2	64863100	64873459	2	6577	12546.8208	873	1
4_MACS_peak_9110_lociStitched	chr17	17794587	17806605	4	6576	7523.268	874	1
1_MACS_peak_18648_lociStitched	chr5	159892951	159899525	1	6575	13863.2512	875	1
3_MACS_peak_23082_lociStitched	chr9	117127386	117136195	3	6573	9194.8342	876	1
2_MACS_peak_3109_lociStitched	chr10	102124666	102135675	2	6573	13800.8824	877	1
2_MACS_peak_6400_lociStitched	chr14	50526415	50533136	2	6568	11919.0214	878	1
3_MACS_peak_12449_lociStitched	chr2	55273645	55282483	3	6566	16130.2338	879	1
2_MACS_peak_3931_lociStitched	chr11	63448169	63458342	2	6566	17054.0172	880	1
2_MACS_peak_19621_lociStitched	chr6	52527571	52536342	2	6565	14510.7424	881	1
5_MACS_peak_13631_lociStitched	chr2	235391354	235406243	5	6561	7109.4975	882	1
4_MACS_peak_8871_lociStitched	chr17	1618242	1628780	4	6558	12170.3362	883	1
3_MACS_peak_18615_lociStitched	chr5	156527125	156537638	3	6557	12489.444	884	1
1_MACS_peak_429_lociStitched	chr1	24513012	24519564	1	6553	14653.548	885	1
3_MACS_peak_5201_lociStitched	chr12	58286971	58299226	3	6549	8267.223	886	1
1_MACS_peak_9099_lociStitched	chr17	17592619	17599166	1	6548	21380.5379	887	1
3_MACS_peak_22514_lociStitched	chr9	5624511	5631511	3	6547	14606.9	888	1
4_MACS_peak_4199_lociStitched	chr11	73086815	73098010	4	6547	8366.0235	889	1
1_MACS_peak_17632_lociStitched	chr5	1311460	1318002	1	6543	24056.8966	890	1
3_MACS_peak_22328_lociStitched	chr8	134508695	134515384	3	6541	13575.9944	891	1
3_MACS_peak_14560_lociStitched	chr21	44844655	44851852	3	6540	12768.1977	892	1
2_MACS_peak_7888_lociStitched	chr16	2198035	2207198	2	6539	10983.6881	893	1
3_MACS_peak_3945_lociStitched	chr11	63948332	63955607	3	6537	20087.73	894	1
1_MACS_peak_18789_lociStitched	chr5	179230182	179236717	1	6536	27669.8435	895	1
2_MACS_peak_8219_lociStitched	chr16	27209376	27217695	2	6536	14866.053	896	1
3_MACS_peak_17053_lociStitched	chr4	77351744	77360468	3	6534	7074.2916	897	1
1_MACS_peak_12399_lociStitched	chr2	47208858	47215388	1	6531	15404.27	898	1
1_MACS_peak_3151_lociStitched	chr10	104401190	104407708	1	6519	22198.3526	899	1
3_MACS_peak_18905_lociStitched	chr6	7235036	7243377	3	6510	6695.3207	900	1
1_MACS_peak_10318_lociStitched	chr18	20712593	20719099	1	6507	28731.7972	901	1
1_MACS_peak_13609_lociStitched	chr2	232570515	232577020	1	6506	25961.455	902	1
1_MACS_peak_9232_lociStitched	chr17	27915159	27921662	1	6504	11849.1163	903	1
2_MACS_peak_12963_lociStitched	chr2	114643664	114650412	2	6500	14570.9564	904	1
2_MACS_peak_21986_lociStitched	chr8	80631846	80639480	2	6497	9435.624	905	1
1_MACS_peak_20884_lociStitched	chr7	74070730	74077221	1	6492	24038.7694	906	1
1_MACS_peak_40_lociStitched	chr1	1239496	1245981	1	6486	31422.419	907	1
1_MACS_peak_9514_lociStitched	chr17	42293111	42299593	1	6483	34030.5	908	1
4_MACS_peak_4384_lociStitched	chr11	111280403	111294075	4	6482	10712.012	909	1
3_MACS_peak_9053_lociStitched	chr17	9914349	9923788	3	6481	7839.0895	910	1
1_MACS_peak_543_lociStitched	chr1	28831221	28837687	1	6467	12330.0154	911	1
4_MACS_peak_11665_lociStitched	chr19	45942177	45959774	4	6462	13732.6988	912	1
2_MACS_peak_14907_lociStitched	chr22	36552449	36560168	2	6460	12517.1304	913	1
2_MACS_peak_2469_lociStitched	chr10	3910068	3919642	2	6451	11106.7974	914	1
3_MACS_peak_10679_lociStitched	chr19	1400426	1409683	3	6449	19547.0812	915	1
4_MACS_peak_1475_lociStitched	chr1	153507692	153519781	4	6449	13052.4933	916	1
