#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
1_MACS_peak_13809_lociStitched	chr20	5590457	5592207	1	1751	4828.6	9061	0
1_MACS_peak_8512_lociStitched	chr16	66994869	66996619	1	1751	2067.8	9062	0
1_MACS_peak_7713_lociStitched	chr15	90930781	90932531	1	1751	4212.95	9063	0
2_MACS_peak_837_lociStitched	chr1	46507537	46509422	2	1751	1082.744	9064	0
1_MACS_peak_21813_lociStitched	chr8	38598788	38600537	1	1750	1422.6366	9065	0
1_MACS_peak_20130_lociStitched	chr6	146284679	146286428	1	1750	2315.1513	9066	0
1_MACS_peak_8149_lociStitched	chr16	19566083	19567832	1	1750	1767.3645	9067	0
1_MACS_peak_5967_lociStitched	chr13	46784714	46786463	1	1750	1401.4737	9068	0
1_MACS_peak_5214_lociStitched	chr12	63327717	63329466	1	1750	3257.5125	9069	0
2_MACS_peak_20655_lociStitched	chr7	44807305	44809056	2	1750	1360.7021	9070	0
2_MACS_peak_13100_lociStitched	chr2	153191475	153193251	2	1750	1520.0784	9071	0
1_MACS_peak_7983_lociStitched	chr16	4783686	4785434	1	1749	2812.7068	9072	0
1_MACS_peak_5626_lociStitched	chr12	121664428	121666176	1	1749	3049.0364	9073	0
1_MACS_peak_720_lociStitched	chr1	40366688	40368436	1	1749	2454.192	9074	0
2_MACS_peak_22390_lociStitched	chr8	144486497	144488400	2	1749	919.3393	9075	0
1_MACS_peak_22241_lociStitched	chr8	121079283	121081030	1	1748	1324.9248	9076	0
1_MACS_peak_21107_lociStitched	chr7	100728044	100729791	1	1748	4726.6832	9077	0
1_MACS_peak_19000_lociStitched	chr6	14108582	14110329	1	1748	1488.2693	9078	0
1_MACS_peak_12456_lociStitched	chr2	55495352	55497099	1	1748	2656.4882	9079	0
1_MACS_peak_8382_lociStitched	chr16	48277608	48279355	1	1748	3113.3287	9080	0
1_MACS_peak_5345_lociStitched	chr12	94070541	94072288	1	1748	3928.3042	9081	0
1_MACS_peak_1939_lociStitched	chr1	200589185	200590932	1	1748	2952.7794	9082	0
1_MACS_peak_621_lociStitched	chr1	33429284	33431031	1	1748	3963.2442	9083	0
2_MACS_peak_16300_lociStitched	chr3	149016133	149018867	2	1748	1435.6234	9084	0
1_MACS_peak_21971_lociStitched	chr8	74790095	74791841	1	1747	2334.9258	9085	0
1_MACS_peak_20838_lociStitched	chr7	72394835	72396581	1	1747	3246.8616	9086	0
1_MACS_peak_17191_lociStitched	chr4	100009345	100011091	1	1747	1391.0382	9087	0
1_MACS_peak_11317_lociStitched	chr19	23431966	23433712	1	1747	2945.1528	9088	0
1_MACS_peak_8877_lociStitched	chr17	1732351	1734097	1	1747	2635.9362	9089	0
1_MACS_peak_6155_lociStitched	chr13	113241365	113243111	1	1747	5100.5898	9090	0
1_MACS_peak_247_lociStitched	chr1	12289820	12291566	1	1747	3502.6506	9091	0
2_MACS_peak_13306_lociStitched	chr2	197023857	197025902	2	1747	1218.411	9092	0
1_MACS_peak_23830_lociStitched	chrX	47517450	47519195	1	1746	3072.7705	9093	0
1_MACS_peak_4251_lociStitched	chr11	77347792	77349537	1	1746	2547.351	9094	0
1_MACS_peak_1983_lociStitched	chr1	203155323	203157068	1	1746	2333.9375	9095	0
2_MACS_peak_7303_lociStitched	chr15	57277546	57279928	2	1746	970.1886	9096	0
1_MACS_peak_24105_lociStitched	chrX	118896599	118898343	1	1745	2553.3904	9097	0
1_MACS_peak_22677_lociStitched	chr9	36190168	36191912	1	1745	3190.1248	9098	0
1_MACS_peak_15076_lociStitched	chr22	41047142	41048886	1	1745	4652.12	9099	0
1_MACS_peak_2802_lociStitched	chr10	64563825	64565569	1	1745	3271.2208	9100	0
2_MACS_peak_8315_lociStitched	chr16	30609578	30612474	2	1745	1089.1856	9101	0
2_MACS_peak_16130_lociStitched	chr3	127022892	127026791	2	1745	1662.5336	9102	0
3_MACS_peak_20098_lociStitched	chr6	141474197	141480506	3	1745	1322.3664	9103	0
1_MACS_peak_23280_lociStitched	chr9	132332124	132333867	1	1744	1273.9587	9104	0
1_MACS_peak_20798_lociStitched	chr7	65540276	65542019	1	1744	1536.8031	9105	0
1_MACS_peak_20442_lociStitched	chr7	21466869	21468612	1	1744	3835.4715	9106	0
1_MACS_peak_20333_lociStitched	chr7	2860121	2861864	1	1744	1699.2507	9107	0
1_MACS_peak_12129_lociStitched	chr2	15700367	15702110	1	1744	1852.1118	9108	0
1_MACS_peak_6156_lociStitched	chr13	113343680	113345423	1	1744	1903.356	9109	0
1_MACS_peak_1343_lociStitched	chr1	145172377	145174120	1	1744	1477.5411	9110	0
2_MACS_peak_9649_lociStitched	chr17	47838366	47841723	2	1744	2436.5106	9111	0
1_MACS_peak_19788_lociStitched	chr6	97729960	97731702	1	1743	2330.796	9112	0
1_MACS_peak_13575_lociStitched	chr2	228189239	228190981	1	1743	3643.393	9113	0
1_MACS_peak_7156_lociStitched	chr15	41233196	41234938	1	1743	2378.701	9114	0
1_MACS_peak_1968_lociStitched	chr1	202317273	202319015	1	1743	3483.3032	9115	0
2_MACS_peak_8610_lociStitched	chr16	70834210	70839181	2	1743	2578.9548	9116	0
1_MACS_peak_12684_lociStitched	chr2	85663983	85665724	1	1742	2337.9889	9117	0
1_MACS_peak_8595_lociStitched	chr16	69795406	69797147	1	1742	3883.3005	9118	0
1_MACS_peak_17963_lociStitched	chr5	68389294	68391034	1	1741	5994.648	9119	0
1_MACS_peak_8790_lociStitched	chr16	88728837	88730577	1	1741	2365.878	9120	0
1_MACS_peak_7907_lociStitched	chr16	2722536	2724276	1	1741	4856.514	9121	0
1_MACS_peak_3057_lociStitched	chr10	96304532	96306272	1	1741	2077.212	9122	0
1_MACS_peak_1786_lociStitched	chr1	173683475	173685215	1	1741	5660.046	9123	0
1_MACS_peak_696_lociStitched	chr1	39338047	39339787	1	1741	2727.798	9124	0
1_MACS_peak_519_lociStitched	chr1	27929403	27931143	1	1741	2148.378	9125	0
2_MACS_peak_13270_lociStitched	chr2	187841972	187847004	2	1741	1364.1752	9126	0
1_MACS_peak_18013_lociStitched	chr5	74062226	74063965	1	1740	3125.3308	9127	0
1_MACS_peak_15892_lociStitched	chr3	74873450	74875189	1	1740	1162.8693	9128	0
1_MACS_peak_7561_lociStitched	chr15	76195319	76197058	1	1740	2865.0025	9129	0
1_MACS_peak_5292_lociStitched	chr12	77458441	77460180	1	1740	3527.3876	9130	0
2_MACS_peak_23526_lociStitched	chrX	1639952	1641735	2	1740	948.556	9131	0
2_MACS_peak_10479_lociStitched	chr18	49288458	49294308	2	1740	1513.395	9132	0
1_MACS_peak_21009_lociStitched	chr7	92794209	92795947	1	1739	1375.8008	9133	0
1_MACS_peak_15128_lociStitched	chr22	43326812	43328550	1	1739	2111.1486	9134	0
1_MACS_peak_501_lociStitched	chr1	27247467	27249205	1	1739	3111.7152	9135	0
2_MACS_peak_5585_lociStitched	chr12	120524413	120526176	2	1739	1516.5326	9136	0
1_MACS_peak_12691_lociStitched	chr2	85821875	85823612	1	1738	4038.0039	9137	0
1_MACS_peak_3490_lociStitched	chr11	3077378	3079115	1	1738	6008.8041	9138	0
1_MACS_peak_442_lociStitched	chr1	25053115	25054852	1	1738	1361.2869	9139	0
1_MACS_peak_24104_lociStitched	chrX	118889530	118891266	1	1737	1785.1288	9140	0
1_MACS_peak_21454_lociStitched	chr7	149992799	149994535	1	1737	1682.3576	9141	0
1_MACS_peak_15127_lociStitched	chr22	43251781	43253517	1	1737	5914.2048	9142	0
1_MACS_peak_12138_lociStitched	chr2	18740750	18742486	1	1737	4303.8912	9143	0
1_MACS_peak_9461_lociStitched	chr17	40705948	40707684	1	1737	3395.7896	9144	0
1_MACS_peak_3639_lociStitched	chr11	18547350	18549086	1	1737	3564.1816	9145	0
2_MACS_peak_2196_lociStitched	chr1	222790558	222792328	2	1737	2299.23	9146	0
2_MACS_peak_4865_lociStitched	chr12	29532878	29534707	2	1737	1872.3473	9147	0
1_MACS_peak_23911_lociStitched	chrX	53253383	53255118	1	1736	3887.441	9148	0
1_MACS_peak_15706_lociStitched	chr3	50357802	50359537	1	1736	6648.52	9149	0
1_MACS_peak_7349_lociStitched	chr15	62351588	62353323	1	1736	2780.164	9150	0
2_MACS_peak_14781_lociStitched	chr22	25198050	25202818	2	1736	2384.9536	9151	0
1_MACS_peak_12118_lociStitched	chr2	11605162	11606896	1	1735	5199.5724	9152	0
1_MACS_peak_8287_lociStitched	chr16	30133554	30135288	1	1735	3743.1858	9153	0
1_MACS_peak_5441_lociStitched	chr12	107349237	107350971	1	1735	1740.5892	9154	0
1_MACS_peak_4365_lociStitched	chr11	108337000	108338734	1	1735	3213.6222	9155	0
2_MACS_peak_14606_lociStitched	chr21	46371931	46373784	2	1735	975.4192	9156	0
2_MACS_peak_23402_lociStitched	chr9	138420041	138422726	2	1735	1238.5905	9157	0
1_MACS_peak_24115_lociStitched	chrX	119384191	119385924	1	1734	4106.1702	9158	0
1_MACS_peak_17641_lociStitched	chr5	1633049	1634782	1	1734	2245.6214	9159	0
1_MACS_peak_14835_lociStitched	chr22	29998754	30000487	1	1734	4673.5544	9160	0
1_MACS_peak_13968_lociStitched	chr20	32399032	32400765	1	1734	2764.6549	9161	0
1_MACS_peak_5375_lociStitched	chr12	96800950	96802683	1	1734	1725.8947	9162	0
2_MACS_peak_7356_lociStitched	chr15	63481069	63484813	2	1734	1773.9072	9163	0
1_MACS_peak_16649_lociStitched	chr3	197353790	197355522	1	1733	6160.2044	9164	0
1_MACS_peak_15145_lociStitched	chr22	44350595	44352327	1	1733	3507.3	9165	0
1_MACS_peak_9955_lociStitched	chr17	74098878	74100610	1	1733	2919.6324	9166	0
1_MACS_peak_8525_lociStitched	chr16	67260171	67261903	1	1733	3268.8036	9167	0
1_MACS_peak_3081_lociStitched	chr10	99159847	99161579	1	1733	1597.2504	9168	0
2_MACS_peak_5813_lociStitched	chr13	24734072	24735901	2	1733	1801.565	9169	0
1_MACS_peak_22774_lociStitched	chr9	75088037	75089768	1	1732	1098.6657	9170	0
1_MACS_peak_21025_lociStitched	chr7	95950178	95951909	1	1732	4764.9237	9171	0
1_MACS_peak_19883_lociStitched	chr6	109329971	109331702	1	1732	2383.4139	9172	0
1_MACS_peak_18079_lociStitched	chr5	81082925	81084656	1	1732	1749.8679	9173	0
1_MACS_peak_16813_lociStitched	chr4	9605249	9606980	1	1732	1370.2596	9174	0
1_MACS_peak_14422_lociStitched	chr21	34959960	34961691	1	1732	4958.6226	9175	0
1_MACS_peak_13312_lociStitched	chr2	197097261	197098992	1	1732	1177.7724	9176	0
1_MACS_peak_2874_lociStitched	chr10	73610121	73611852	1	1732	3570.7068	9177	0
2_MACS_peak_11501_lociStitched	chr19	40169296	40171035	2	1732	901.4976	9178	0
1_MACS_peak_23254_lociStitched	chr9	131533200	131534930	1	1731	3891.808	9179	0
1_MACS_peak_14523_lociStitched	chr21	43527373	43529103	1	1731	3147.389	9180	0
1_MACS_peak_13878_lociStitched	chr20	21283220	21284950	1	1731	4380.014	9181	0
1_MACS_peak_11153_lociStitched	chr19	15542574	15544304	1	1731	2525.108	9182	0
1_MACS_peak_9561_lociStitched	chr17	44343660	44345390	1	1731	4269.294	9183	0
1_MACS_peak_8275_lociStitched	chr16	29873591	29875321	1	1731	3793.717	9184	0
1_MACS_peak_113_lociStitched	chr1	4326881	4328611	1	1731	2932.004	9185	0
1_MACS_peak_20641_lociStitched	chr7	44612465	44614194	1	1730	3745.1869	9186	0
1_MACS_peak_20588_lociStitched	chr7	37447682	37449411	1	1730	983.801	9187	0
1_MACS_peak_20404_lociStitched	chr7	8164729	8166458	1	1730	1849.3384	9188	0
1_MACS_peak_18762_lociStitched	chr5	176943206	176944935	1	1730	3554.6511	9189	0
1_MACS_peak_13811_lociStitched	chr20	5750609	5752338	1	1730	1153.5888	9190	0
1_MACS_peak_11941_lociStitched	chr19	55628220	55629949	1	1730	3340.428	9191	0
1_MACS_peak_5685_lociStitched	chr12	124117599	124119328	1	1730	1506.1319	9192	0
1_MACS_peak_5645_lociStitched	chr12	122459352	122461081	1	1730	2249.429	9193	0
1_MACS_peak_5450_lociStitched	chr12	108934431	108936160	1	1730	1824.2679	9194	0
2_MACS_peak_16875_lociStitched	chr4	25359338	25361254	2	1730	1166.2692	9195	0
2_MACS_peak_11736_lociStitched	chr19	48246516	48249419	2	1730	3333.5149	9196	0
3_MACS_peak_22195_lociStitched	chr8	116594649	116599749	3	1730	1732.47	9197	0
3_MACS_peak_23064_lociStitched	chr9	116137913	116143304	3	1730	1578.4848	9198	0
1_MACS_peak_23843_lociStitched	chrX	48366227	48367955	1	1729	3726.9504	9199	0
1_MACS_peak_15973_lociStitched	chr3	105587129	105588857	1	1729	1760.832	9200	0
1_MACS_peak_12243_lociStitched	chr2	28112669	28114397	1	1729	4231.872	9201	0
1_MACS_peak_8314_lociStitched	chr16	30596234	30597962	1	1729	2427.1488	9202	0
1_MACS_peak_5443_lociStitched	chr12	107486543	107488271	1	1729	2998.2528	9203	0
1_MACS_peak_916_lociStitched	chr1	55680135	55681863	1	1729	4273.1712	9204	0
1_MACS_peak_169_lociStitched	chr1	9241442	9243170	1	1729	1744.2432	9205	0
1_MACS_peak_21399_lociStitched	chr7	139929751	139931478	1	1728	1182.8223	9206	0
1_MACS_peak_20753_lociStitched	chr7	56131440	56133167	1	1728	3402.0173	9207	0
1_MACS_peak_15474_lociStitched	chr3	32543063	32544790	1	1728	3953.103	9208	0
1_MACS_peak_15116_lociStitched	chr22	42485919	42487646	1	1728	4578.7951	9209	0
1_MACS_peak_14760_lociStitched	chr22	24308336	24310063	1	1728	1941.3207	9210	0
1_MACS_peak_12159_lociStitched	chr2	20794328	20796055	1	1728	1701.4404	9211	0
1_MACS_peak_10678_lociStitched	chr19	1383399	1385126	1	1728	4606.2544	9212	0
2_MACS_peak_5597_lociStitched	chr12	120754462	120756269	2	1728	4050.0291	9213	0
2_MACS_peak_7034_lociStitched	chr15	25661370	25663477	2	1728	1035.8012	9214	0
1_MACS_peak_21887_lociStitched	chr8	58498943	58500669	1	1727	1379.5918	9215	0
1_MACS_peak_18745_lociStitched	chr5	176448870	176450596	1	1727	2266.238	9216	0
1_MACS_peak_13671_lociStitched	chr2	239111309	239113035	1	1727	3635.3012	9217	0
1_MACS_peak_12833_lociStitched	chr2	99346676	99348402	1	1727	2767.9862	9218	0
1_MACS_peak_10677_lociStitched	chr19	1353944	1355670	1	1727	4227.6644	9219	0
1_MACS_peak_9344_lociStitched	chr17	36714187	36715913	1	1727	1014.7154	9220	0
1_MACS_peak_7644_lociStitched	chr15	85112883	85114609	1	1727	2903.3046	9221	0
1_MACS_peak_7522_lociStitched	chr15	74803794	74805520	1	1727	1813.5082	9222	0
1_MACS_peak_2730_lociStitched	chr10	45219872	45221598	1	1727	1109.6454	9223	0
1_MACS_peak_2438_lociStitched	chr1	249166841	249168567	1	1727	3894.5464	9224	0
2_MACS_peak_10885_lociStitched	chr19	6849141	6850971	2	1727	1508.652	9225	0
2_MACS_peak_18189_lociStitched	chr5	106723623	106725472	2	1727	1097.0117	9226	0
1_MACS_peak_19594_lociStitched	chr6	52019996	52021721	1	1726	1583.0325	9227	0
1_MACS_peak_12803_lociStitched	chr2	97404995	97406720	1	1726	2097.4275	9228	0
1_MACS_peak_12136_lociStitched	chr2	17555593	17557318	1	1726	1357.7475	9229	0
1_MACS_peak_8277_lociStitched	chr16	29936550	29938275	1	1726	2613.5475	9230	0
1_MACS_peak_4922_lociStitched	chr12	42719187	42720912	1	1726	2846.4225	9231	0
3_MACS_peak_21031_lociStitched	chr7	97760841	97763277	3	1726	1028.4792	9232	0
1_MACS_peak_19741_lociStitched	chr6	88298901	88300625	1	1725	1879.5048	9233	0
1_MACS_peak_24112_lociStitched	chrX	119076203	119077926	1	1724	2849.842	9234	0
1_MACS_peak_23684_lociStitched	chrX	20159034	20160757	1	1724	2704.7654	9235	0
1_MACS_peak_16492_lociStitched	chr3	183153220	183154943	1	1724	1810.5284	9236	0
1_MACS_peak_15164_lociStitched	chr22	46067178	46068901	1	1724	5259.4575	9237	0
1_MACS_peak_12021_lociStitched	chr19	58873027	58874750	1	1724	4927.0908	9238	0
1_MACS_peak_9367_lociStitched	chr17	37606799	37608522	1	1724	2919.1066	9239	0
1_MACS_peak_1977_lociStitched	chr1	202935755	202937478	1	1724	2165.9833	9240	0
2_MACS_peak_13865_lociStitched	chr20	19759661	19761471	2	1724	955.318	9241	0
2_MACS_peak_12416_lociStitched	chr2	48333460	48339213	2	1724	1686.7796	9242	0
1_MACS_peak_21275_lociStitched	chr7	120953207	120954929	1	1723	1386.0378	9243	0
1_MACS_peak_17312_lociStitched	chr4	129595688	129597410	1	1723	1393.2702	9244	0
1_MACS_peak_8529_lociStitched	chr16	67464115	67465837	1	1723	1919.3412	9245	0
1_MACS_peak_2219_lociStitched	chr1	224810911	224812633	1	1723	1417.7226	9246	0
1_MACS_peak_1234_lociStitched	chr1	113615117	113616839	1	1723	2568.5352	9247	0
2_MACS_peak_3465_lociStitched	chr11	2398520	2402295	2	1723	1777.6475	9248	0
1_MACS_peak_1504_lociStitched	chr1	154180479	154182200	1	1722	1248.9297	9249	0
1_MACS_peak_1464_lociStitched	chr1	151881024	151882745	1	1722	3503.2676	9250	0
1_MACS_peak_19830_lociStitched	chr6	107076415	107078135	1	1721	2611.304	9251	0
1_MACS_peak_18403_lociStitched	chr5	138738853	138740573	1	1721	3527.204	9252	0
1_MACS_peak_16513_lociStitched	chr3	184016132	184017852	1	1721	4111.66	9253	0
1_MACS_peak_15698_lociStitched	chr3	49976879	49978599	1	1721	3380.488	9254	0
1_MACS_peak_14512_lociStitched	chr21	42539157	42540877	1	1721	1767.128	9255	0
1_MACS_peak_3787_lociStitched	chr11	47869080	47870800	1	1721	3384.788	9256	0
1_MACS_peak_22981_lociStitched	chr9	103188603	103190322	1	1720	2919.8934	9257	0
1_MACS_peak_22600_lociStitched	chr9	27572738	27574457	1	1720	2069.5041	9258	0
1_MACS_peak_22382_lociStitched	chr8	144372809	144374528	1	1720	3370.7871	9259	0
1_MACS_peak_22362_lociStitched	chr8	142401422	142403141	1	1720	3595.6323	9260	0
1_MACS_peak_17219_lociStitched	chr4	107236551	107238270	1	1720	2582.6256	9261	0
1_MACS_peak_11498_lociStitched	chr19	39970822	39972541	1	1720	2894.4522	9262	0
1_MACS_peak_8547_lociStitched	chr16	67926374	67928093	1	1720	4661.4123	9263	0
1_MACS_peak_7856_lociStitched	chr16	1463481	1465200	1	1720	3276.5859	9264	0
1_MACS_peak_7263_lociStitched	chr15	52121579	52123298	1	1720	6113.6235	9265	0
2_MACS_peak_7613_lociStitched	chr15	81615146	81617231	2	1720	1254.1275	9266	0
1_MACS_peak_13724_lociStitched	chr20	327973	329691	1	1719	2187.7012	9267	0
1_MACS_peak_10383_lociStitched	chr18	33646378	33648096	1	1719	2749.659	9268	0
1_MACS_peak_18763_lociStitched	chr5	176980552	176982269	1	1718	3509.7197	9269	0
1_MACS_peak_13951_lociStitched	chr20	31407113	31408830	1	1718	6007.2679	9270	0
1_MACS_peak_13511_lociStitched	chr2	219523328	219525045	1	1718	2864.8145	9271	0
1_MACS_peak_12204_lociStitched	chr2	26266343	26268060	1	1718	1744.3003	9272	0
1_MACS_peak_9052_lociStitched	chr17	9547892	9549609	1	1718	2210.4658	9273	0
1_MACS_peak_19573_lociStitched	chr6	44354630	44356346	1	1717	3457.3968	9274	0
1_MACS_peak_18676_lociStitched	chr5	170183596	170185312	1	1717	1208.2356	9275	0
1_MACS_peak_18360_lociStitched	chr5	133967327	133969043	1	1717	3321.318	9276	0
1_MACS_peak_15513_lociStitched	chr3	39424235	39425951	1	1717	4703.8992	9277	0
1_MACS_peak_11982_lociStitched	chr19	56988266	56989982	1	1717	2970.396	9278	0
1_MACS_peak_10949_lociStitched	chr19	9433867	9435583	1	1717	2185.326	9279	0
1_MACS_peak_9567_lociStitched	chr17	44667357	44669073	1	1717	4121.4888	9280	0
1_MACS_peak_8215_lociStitched	chr16	25059476	25061192	1	1717	1819.1316	9281	0
1_MACS_peak_1953_lociStitched	chr1	201654999	201656715	1	1717	1372.2852	9282	0
1_MACS_peak_143_lociStitched	chr1	7680883	7682599	1	1717	1495.494	9283	0
1_MACS_peak_20843_lociStitched	chr7	72648838	72650553	1	1716	2866.108	9284	0
1_MACS_peak_20449_lociStitched	chr7	22538253	22539968	1	1716	1672.811	9285	0
1_MACS_peak_14071_lociStitched	chr20	42285508	42287223	1	1716	2621.892	9286	0
1_MACS_peak_23360_lociStitched	chr9	136567221	136568935	1	1715	2289.904	9287	0
1_MACS_peak_7362_lociStitched	chr15	64125123	64126837	1	1715	4807.0844	9288	0
1_MACS_peak_4273_lociStitched	chr11	82765397	82767111	1	1715	1721.8844	9289	0
1_MACS_peak_4076_lociStitched	chr11	66359843	66361557	1	1715	2984.7596	9290	0
1_MACS_peak_3159_lociStitched	chr10	104677192	104678906	1	1715	3409.8316	9291	0
2_MACS_peak_22759_lociStitched	chr9	71547860	71549584	2	1715	1312.6536	9292	0
2_MACS_peak_16484_lociStitched	chr3	182762594	182765337	2	1715	1430.7488	9293	0
1_MACS_peak_20513_lociStitched	chr7	29678361	29680074	1	1714	1321.0656	9294	0
1_MACS_peak_18577_lociStitched	chr5	153417369	153419082	1	1714	2976.3375	9295	0
1_MACS_peak_13095_lociStitched	chr2	152265973	152267686	1	1714	4385.28	9296	0
1_MACS_peak_11216_lociStitched	chr19	17665906	17667619	1	1714	3380.0916	9297	0
1_MACS_peak_9204_lociStitched	chr17	26661967	26663680	1	1714	2169.3432	9298	0
1_MACS_peak_19875_lociStitched	chr6	109158280	109159992	1	1713	1299.7504	9299	0
1_MACS_peak_17660_lociStitched	chr5	6377896	6379608	1	1713	2176.6368	9300	0
1_MACS_peak_8996_lociStitched	chr17	7297147	7298859	1	1713	3798.5856	9301	0
1_MACS_peak_6891_lociStitched	chr14	104028197	104029909	1	1713	5769.9536	9302	0
1_MACS_peak_1391_lociStitched	chr1	148240932	148242644	1	1713	2163.7968	9303	0
2_MACS_peak_17321_lociStitched	chr4	135543015	135545608	2	1713	1158.5524	9304	0
1_MACS_peak_18229_lociStitched	chr5	114504669	114506380	1	1712	1993.9994	9305	0
1_MACS_peak_17922_lociStitched	chr5	59994986	59996697	1	1712	4651.5246	9306	0
1_MACS_peak_16671_lociStitched	chr4	492224	493935	1	1712	2582.9256	9307	0
1_MACS_peak_12_lociStitched	chr1	901292	903003	1	1712	3649.7341	9308	0
1_MACS_peak_14307_lociStitched	chr20	62599973	62601683	1	1711	2628.099	9309	0
1_MACS_peak_11858_lociStitched	chr19	51896850	51898560	1	1711	2355.354	9310	0
1_MACS_peak_10931_lociStitched	chr19	8333164	8334874	1	1711	2160.243	9311	0
1_MACS_peak_9506_lociStitched	chr17	42187787	42189497	1	1711	3056.112	9312	0
1_MACS_peak_3067_lociStitched	chr10	97848854	97850564	1	1711	2660.589	9313	0
1_MACS_peak_19053_lociStitched	chr6	20319283	20320992	1	1710	1962.9574	9314	0
1_MACS_peak_17980_lociStitched	chr5	70014691	70016400	1	1710	3842.1738	9315	0
1_MACS_peak_15068_lociStitched	chr22	40551656	40553365	1	1710	1049.6678	9316	0
1_MACS_peak_14039_lociStitched	chr20	36155394	36157103	1	1710	3792.7837	9317	0
1_MACS_peak_13090_lociStitched	chr2	151259340	151261049	1	1710	1503.5782	9318	0
1_MACS_peak_12955_lociStitched	chr2	114340910	114342619	1	1710	9452.479	9319	0
1_MACS_peak_12739_lociStitched	chr2	87655394	87657103	1	1710	1892.2048	9320	0
1_MACS_peak_10796_lociStitched	chr19	3698952	3700661	1	1710	3094.8281	9321	0
1_MACS_peak_4881_lociStitched	chr12	32027310	32029019	1	1710	2336.8866	9322	0
1_MACS_peak_216_lociStitched	chr1	11321670	11323379	1	1710	3977.0139	9323	0
1_MACS_peak_23529_lociStitched	chrX	1710095	1711803	1	1709	2159.9368	9324	0
1_MACS_peak_20228_lociStitched	chr6	159459375	159461083	1	1709	1150.338	9325	0
1_MACS_peak_14043_lociStitched	chr20	37062370	37064078	1	1709	2409.4756	9326	0
1_MACS_peak_9212_lociStitched	chr17	26988399	26990107	1	1709	5304.7064	9327	0
1_MACS_peak_2907_lociStitched	chr10	74855137	74856845	1	1709	2316.7312	9328	0
1_MACS_peak_668_lociStitched	chr1	36929012	36930720	1	1709	3191.7396	9329	0
1_MACS_peak_3608_lociStitched	chr11	13689769	13691476	1	1708	1776.3042	9330	0
1_MACS_peak_2372_lociStitched	chr1	235267578	235269285	1	1708	1569.2451	9331	0
2_MACS_peak_4413_lociStitched	chr11	115373415	115375227	2	1708	1090.6428	9332	0
1_MACS_peak_15713_lociStitched	chr3	50510053	50511759	1	1707	1254.9336	9333	0
1_MACS_peak_15525_lociStitched	chr3	42002597	42004303	1	1707	1575.491	9334	0
1_MACS_peak_13849_lociStitched	chr20	17742916	17744622	1	1707	2103.498	9335	0
1_MACS_peak_13760_lociStitched	chr20	2488712	2490418	1	1707	2585.2724	9336	0
1_MACS_peak_6074_lociStitched	chr13	95247320	95249026	1	1707	1841.7976	9337	0
1_MACS_peak_6056_lociStitched	chr13	77600115	77601821	1	1707	2860.6208	9338	0
2_MACS_peak_15216_lociStitched	chr22	48090377	48092129	2	1707	1017.5616	9339	0
1_MACS_peak_19947_lociStitched	chr6	118191003	118192708	1	1706	994.8675	9340	0
1_MACS_peak_19730_lociStitched	chr6	86170365	86172070	1	1706	1095.633	9341	0
1_MACS_peak_16665_lociStitched	chr4	123760	125465	1	1706	2987.842	9342	0
1_MACS_peak_7583_lociStitched	chr15	78729697	78731402	1	1706	2582.734	9343	0
1_MACS_peak_5368_lociStitched	chr12	96252530	96254235	1	1706	2168.419	9344	0
2_MACS_peak_319_lociStitched	chr1	17010157	17012872	2	1706	1278.765	9345	0
1_MACS_peak_14936_lociStitched	chr22	37414825	37416529	1	1705	5508.5208	9346	0
1_MACS_peak_14253_lociStitched	chr20	60640265	60641969	1	1705	4767.1104	9347	0
1_MACS_peak_11440_lociStitched	chr19	37177512	37179216	1	1705	2629.4424	9348	0
1_MACS_peak_9824_lociStitched	chr17	63095908	63097612	1	1705	2194.4112	9349	0
1_MACS_peak_8784_lociStitched	chr16	88635990	88637694	1	1705	2347.4304	9350	0
1_MACS_peak_2187_lociStitched	chr1	221966687	221968391	1	1705	1652.7096	9351	0
1_MACS_peak_21094_lociStitched	chr7	100209057	100210760	1	1704	3286.9603	9352	0
1_MACS_peak_18073_lociStitched	chr5	79702955	79704658	1	1704	5917.0735	9353	0
1_MACS_peak_17821_lociStitched	chr5	41869520	41871223	1	1704	3223.4384	9354	0
1_MACS_peak_15691_lociStitched	chr3	49823071	49824774	1	1704	3870.0675	9355	0
1_MACS_peak_13204_lociStitched	chr2	175357373	175359076	1	1704	1749.1513	9356	0
1_MACS_peak_10579_lociStitched	chr18	67872307	67874010	1	1704	3164.174	9357	0
1_MACS_peak_9072_lociStitched	chr17	15902287	15903990	1	1704	3576.3	9358	0
1_MACS_peak_7180_lociStitched	chr15	42840099	42841802	1	1704	2687.334	9359	0
2_MACS_peak_5459_lociStitched	chr12	109162105	109166049	2	1704	1482.5496	9360	0
1_MACS_peak_13850_lociStitched	chr20	17828548	17830250	1	1703	1337.9422	9361	0
