#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
5_MACS_peak_5395_lociStitched	chr11	73069809	73094680	5	12124	16539.215	3892.3115	528	1
3_MACS_peak_30298_lociStitched	chr9	132767677	132786344	3	12122	18202.1917	2630.1803	529	1
4_MACS_peak_14587_lociStitched	chr19	55460303	55486144	4	12115	18354.8623	3281.807	530	1
2_MACS_peak_20879_lociStitched	chr3	176908382	176921788	2	12109	29552.1864	3690.6718	531	1
1_MACS_peak_26688_lociStitched	chr7	47512717	47524818	1	12102	29844.6963	2939.3329	532	1
3_MACS_peak_13249_lociStitched	chr18	48677207	48697183	3	12090	23182.148	3341.9848	533	1
3_MACS_peak_12377_lociStitched	chr17	56692721	56710440	3	12084	20116.3807	3329.4001	534	1
2_MACS_peak_21182_lociStitched	chr3	197449765	197465045	2	12082	27042.544	4093.512	535	1
4_MACS_peak_10220_lociStitched	chr15	101782292	101806978	4	12080	19240.2684	4162.0596	536	1
2_MACS_peak_25523_lociStitched	chr6	106585119	106598252	2	12079	22327.4133	2656.8059	537	1
4_MACS_peak_26557_lociStitched	chr7	37374913	37394101	4	12077	15620.9508	3678.3396	538	1
4_MACS_peak_13868_lociStitched	chr19	13043332	13057955	4	12067	17123.533	2465.4378	539	1
4_MACS_peak_20624_lociStitched	chr3	151985234	152001966	4	12057	15599.2436	2913.0412	540	1
2_MACS_peak_1810_lociStitched	chr1	155902860	155919055	2	12053	27220.556	4586.424	541	1
1_MACS_peak_3614_lociStitched	chr10	63802907	63814958	1	12052	30475.7739	2481.3009	542	1
2_MACS_peak_10938_lociStitched	chr16	57567722	57579812	2	12044	15503.007	2144.766	543	1
4_MACS_peak_15684_lociStitched	chr2	87806031	87821859	4	12033	9992.2164	2537.2284	544	1
3_MACS_peak_870_lociStitched	chr1	52416973	52430683	3	12029	15889.89	2625.465	545	1
3_MACS_peak_28892_lociStitched	chr8	126340535	126355988	3	12026	14250.7566	2668.7331	546	1
3_MACS_peak_8865_lociStitched	chr14	91781595	91801727	3	12021	14219.2316	1993.068	547	1
3_MACS_peak_9663_lociStitched	chr15	65169222	65190099	3	11989	32192.334	3747.4215	548	1
3_MACS_peak_16704_lociStitched	chr2	202039814	202060478	3	11969	14400.7416	4182.3936	549	1
4_MACS_peak_4556_lociStitched	chr11	3873940	3893901	4	11888	17072.6433	3888.4028	550	1
3_MACS_peak_2676_lociStitched	chr1	218625339	218637652	3	11883	16499.42	2998.2155	551	1
4_MACS_peak_363_lociStitched	chr1	25346587	25364655	4	11870	19513.44	2627.0872	552	1
3_MACS_peak_28669_lociStitched	chr8	101503538	101516107	3	11863	15099.1397	1304.6622	553	1
2_MACS_peak_9553_lociStitched	chr15	56648097	56666290	2	11861	31703.1218	3194.6908	554	1
6_MACS_peak_4058_lociStitched	chr10	99159126	99187416	6	11860	19890.699	4382.121	555	1
1_MACS_peak_18285_lociStitched	chr21	37905104	37916945	1	11842	24107.0919	3120.1035	556	1
3_MACS_peak_5977_lociStitched	chr11	129233395	129250166	3	11824	24478.9516	3501.7848	557	1
2_MACS_peak_23227_lociStitched	chr5	75132210	75145565	2	11819	16504.109	2252.9885	558	1
2_MACS_peak_23330_lociStitched	chr5	86408142	86419958	2	11807	18678.7328	2204.8656	559	1
2_MACS_peak_21161_lociStitched	chr3	196357915	196371593	2	11801	28603.4336	3795.645	560	1
4_MACS_peak_29426_lociStitched	chr9	36135953	36153390	4	11800	17306.2225	3314.7737	561	1
2_MACS_peak_2381_lociStitched	chr1	200850668	200865559	2	11776	25658.6821	3791.2486	562	1
3_MACS_peak_9529_lociStitched	chr15	52959306	52977226	3	11768	20375.04	3082.24	563	1
1_MACS_peak_2567_lociStitched	chr1	209274318	209286078	1	11761	31673.208	3457.44	564	1
2_MACS_peak_27585_lociStitched	chr7	137698920	137716586	2	11751	17019.4244	3778.7574	565	1
5_MACS_peak_28132_lociStitched	chr8	29591728	29611471	5	11739	15565.3812	2989.0902	566	1
4_MACS_peak_14613_lociStitched	chr19	56145307	56167906	4	11739	26379.8127	3484.7658	567	1
3_MACS_peak_14039_lociStitched	chr19	19050239	19062954	3	11734	20557.612	2396.7775	568	1
3_MACS_peak_18612_lociStitched	chr22	24535887	24553958	3	11734	12984.0135	2961.8369	569	1
5_MACS_peak_29412_lociStitched	chr9	35828197	35849376	5	11732	15142.985	3644.9059	570	1
3_MACS_peak_7886_lociStitched	chr13	46269237	46281451	3	11728	16666.003	1361.861	571	1
5_MACS_peak_7211_lociStitched	chr12	96878403	96901765	5	11727	17236.4836	3630.4548	572	1
1_MACS_peak_17965_lociStitched	chr20	56046978	56058701	1	11724	35050.5977	2508.722	573	1
4_MACS_peak_7465_lociStitched	chr12	117535837	117558123	4	11711	14015.6654	1978.9968	574	1
2_MACS_peak_15646_lociStitched	chr2	86219374	86231074	2	11699	31747.95	2414.88	575	1
3_MACS_peak_5926_lociStitched	chr11	126056172	126069152	3	11696	30613.33	2690.754	576	1
2_MACS_peak_6707_lociStitched	chr12	52416420	52433308	2	11690	15156.98	2550.088	577	1
4_MACS_peak_10715_lociStitched	chr16	29740414	29766729	4	11690	21601.9835	4073.562	578	1
4_MACS_peak_6609_lociStitched	chr12	48134040	48153770	4	11682	13672.89	3385.668	579	1
1_MACS_peak_8226_lociStitched	chr13	114556493	114568169	1	11677	31388.5908	3015.9108	580	1
4_MACS_peak_30975_lociStitched	chrX	70837132	70857855	4	11653	11926.0865	2014.2756	581	1
4_MACS_peak_16175_lociStitched	chr2	137132963	137153368	4	11633	27042.7465	3644.333	582	1
1_MACS_peak_25132_lociStitched	chr6	52252987	52264606	1	11620	16990.4637	2284.2954	583	1
2_MACS_peak_4527_lociStitched	chr11	2791950	2805525	2	11614	29552.775	2362.05	584	1
4_MACS_peak_5222_lociStitched	chr11	65655081	65677466	4	11605	15356.11	3919.6135	585	1
1_MACS_peak_5070_lociStitched	chr11	60601855	60613441	1	11587	24367.6752	2786.433	586	1
2_MACS_peak_10461_lociStitched	chr16	11667936	11682051	2	11575	16866.0135	2791.947	587	1
3_MACS_peak_28394_lociStitched	chr8	61811700	61830246	3	11574	14256.3102	3367.9536	588	1
1_MACS_peak_16524_lociStitched	chr2	182168513	182180079	1	11567	32062.1086	2470.4976	589	1
3_MACS_peak_25016_lociStitched	chr6	42737420	42752603	3	11540	26009.9973	2711.6838	590	1
4_MACS_peak_17332_lociStitched	chr20	11954125	11977605	4	11538	16330.34	3505.564	591	1
3_MACS_peak_26095_lociStitched	chr6	160389092	160405195	3	11533	17826.021	1692.4253	592	1
2_MACS_peak_3449_lociStitched	chr10	43890605	43906149	2	11514	27629.46	2849.2152	593	1
3_MACS_peak_24159_lociStitched	chr5	171601095	171616061	3	11513	19436.3442	3112.928	594	1
3_MACS_peak_24169_lociStitched	chr5	172191150	172205839	3	11504	27255.4395	3205.1398	595	1
2_MACS_peak_23998_lociStitched	chr5	153651178	153665860	2	11499	11732.3862	2362.3338	596	1
3_MACS_peak_24948_lociStitched	chr6	37015352	37031094	3	11499	16105.6402	2661.9722	597	1
5_MACS_peak_2115_lociStitched	chr1	174923309	174942048	5	11491	10218.3767	3695.3308	598	1
3_MACS_peak_21134_lociStitched	chr3	195263787	195278246	3	11463	18655.0018	3857.6612	599	1
3_MACS_peak_21125_lociStitched	chr3	194866765	194883191	3	11448	16399.7184	3623.5756	600	1
2_MACS_peak_16290_lociStitched	chr2	158293527	158311079	2	11446	28425.464	3385.7808	601	1
2_MACS_peak_2383_lociStitched	chr1	200985758	200997271	2	11435	26091.9119	3147.6542	602	1
3_MACS_peak_25909_lociStitched	chr6	139632403	139649158	3	11431	15300.666	2583.621	603	1
3_MACS_peak_24025_lociStitched	chr5	156339630	156361305	3	11430	16696.2525	3398.64	604	1
4_MACS_peak_9957_lociStitched	chr15	81608505	81625084	4	11419	11915.3273	2967.641	605	1
5_MACS_peak_10947_lociStitched	chr16	57824614	57851373	5	11414	17674.3195	3906.814	606	1
3_MACS_peak_458_lociStitched	chr1	28558374	28577530	3	11407	25577.0912	3865.6808	607	1
5_MACS_peak_3452_lociStitched	chr10	43931288	43952186	5	11388	19368.2664	3120.0714	608	1
5_MACS_peak_23340_lociStitched	chr5	87954685	87976829	5	11388	29429.376	4200.7168	609	1
1_MACS_peak_30041_lociStitched	chr9	117125745	117137121	1	11377	19675.9296	2294.5392	610	1
3_MACS_peak_2270_lociStitched	chr1	186729086	186742762	3	11377	10291.19	3326.0032	611	1
4_MACS_peak_1245_lociStitched	chr1	93409692	93428579	4	11374	11131.9978	1671.4995	612	1
3_MACS_peak_16785_lociStitched	chr2	207996175	208015116	3	11359	16025.9801	2818.4208	613	1
2_MACS_peak_1923_lociStitched	chr1	160736311	160753461	2	11321	15925.49	4067.98	614	1
2_MACS_peak_1855_lociStitched	chr1	157141866	157153472	2	11308	21615.0144	3375.0248	615	1
1_MACS_peak_2810_lociStitched	chr1	228268630	228279933	1	11304	26593.6984	3310.6487	616	1
1_MACS_peak_25560_lociStitched	chr6	108986263	108997559	1	11297	21268.1088	2080.7232	617	1
2_MACS_peak_22018_lociStitched	chr4	103532534	103543887	2	11289	18305.5772	2498.7953	618	1
3_MACS_peak_13194_lociStitched	chr18	46303000	46318645	3	11285	13446.8775	2803.584	619	1
4_MACS_peak_11494_lociStitched	chr17	7136467	7156650	4	11276	21349.5774	3580.4642	620	1
3_MACS_peak_6852_lociStitched	chr12	58224897	58241280	3	11270	14454.7209	2768.727	621	1
4_MACS_peak_14813_lociStitched	chr2	13681382	13702344	4	11259	11308.999	3356.0162	622	1
2_MACS_peak_24961_lociStitched	chr6	37271873	37287153	2	11244	21026.808	2773.32	623	1
2_MACS_peak_12761_lociStitched	chr17	78873167	78887361	2	11235	27424.2274	2679.8272	624	1
3_MACS_peak_26384_lociStitched	chr7	22474207	22489070	3	11210	15285.1092	2546.0319	625	1
3_MACS_peak_30047_lociStitched	chr9	117263423	117281729	3	11207	17048.3778	2961.9108	626	1
1_MACS_peak_23788_lociStitched	chr5	138719469	138730670	1	11202	37791.0539	2593.0315	627	1
4_MACS_peak_24021_lociStitched	chr5	156305388	156322079	4	11193	9739.1985	2393.4894	628	1
4_MACS_peak_5851_lociStitched	chr11	120195513	120216722	4	11186	12453.9248	3376.4728	629	1
3_MACS_peak_27784_lociStitched	chr7	155532610	155547690	3	11163	16233.62	3569.436	630	1
2_MACS_peak_27728_lociStitched	chr7	150100673	150115194	2	11162	35743.4415	3711.5676	631	1
3_MACS_peak_14775_lociStitched	chr2	10514661	10527957	3	11161	14229.3792	2406.576	632	1
1_MACS_peak_23878_lociStitched	chr5	142774857	142785981	1	11125	18652.7232	1827.6732	633	1
1_MACS_peak_6701_lociStitched	chr12	51711904	51723026	1	11123	18529.252	2743.7974	634	1
2_MACS_peak_9819_lociStitched	chr15	74831590	74846153	2	11119	19759.0784	2756.7759	635	1
2_MACS_peak_11424_lociStitched	chr17	4267919	4281515	2	11118	28138.2816	2982.9624	636	1
2_MACS_peak_28899_lociStitched	chr8	126647862	126661696	2	11117	19537.7582	2935.5748	637	1
2_MACS_peak_4891_lociStitched	chr11	35183451	35196481	2	11116	18124.73	2641.181	638	1
1_MACS_peak_6097_lociStitched	chr12	4377395	4388508	1	11114	34852.5906	2357.0673	639	1
3_MACS_peak_10551_lociStitched	chr16	17553533	17571662	3	11099	17505.3624	2955.027	640	1
2_MACS_peak_4549_lociStitched	chr11	3525265	3536383	2	11096	19418.6988	2195.805	641	1
2_MACS_peak_7095_lociStitched	chr12	89737949	89749561	2	11092	27552.9536	2875.1312	642	1
4_MACS_peak_8238_lociStitched	chr13	114910027	114928410	4	11074	15489.5158	2443.1007	643	1
3_MACS_peak_22915_lociStitched	chr5	37797269	37813662	3	11073	19851.923	2172.0725	644	1
6_MACS_peak_9903_lociStitched	chr15	78348191	78377257	6	11071	11010.2008	4359.9	645	1
4_MACS_peak_27317_lociStitched	chr7	111711589	111733143	4	11053	15195.57	5030.7036	646	1
4_MACS_peak_3205_lociStitched	chr10	14686679	14704074	4	11047	17161.907	3204.159	647	1
5_MACS_peak_16102_lociStitched	chr2	131128663	131151823	5	11037	16561.716	3341.988	648	1
3_MACS_peak_605_lociStitched	chr1	38139122	38158882	3	11035	17752.384	3552.848	649	1
3_MACS_peak_3680_lociStitched	chr10	70973184	70990231	3	11034	18617.0287	2940.6075	650	1
2_MACS_peak_28235_lociStitched	chr8	38811583	38823720	2	11033	15500.1627	2448.0329	651	1
2_MACS_peak_3069_lociStitched	chr10	3843325	3854739	2	11017	16215.8698	2173.2256	652	1
2_MACS_peak_2759_lociStitched	chr1	226033989	226045208	2	11009	13873.4154	3244.5348	653	1
1_MACS_peak_13940_lociStitched	chr19	16221449	16232442	1	10994	20770.1742	2421.7579	654	1
1_MACS_peak_23559_lociStitched	chr5	118667779	118678769	1	10991	15415.673	2437.582	655	1
3_MACS_peak_10439_lociStitched	chr16	10961722	10976723	3	10988	12230.3153	2772.1848	656	1
3_MACS_peak_9039_lociStitched	chr14	105946905	105958458	3	10985	17884.044	1433.7273	657	1
1_MACS_peak_18354_lociStitched	chr21	43879448	43890419	1	10972	16833.9024	2890.8585	658	1
2_MACS_peak_30231_lociStitched	chr9	130730280	130744455	2	10966	16890.93	2754.2025	659	1
1_MACS_peak_22304_lociStitched	chr4	144272625	144283578	1	10954	26738.4636	2363.6574	660	1
4_MACS_peak_6493_lociStitched	chr12	32608439	32625283	4	10949	12946.2984	2316.05	661	1
1_MACS_peak_30823_lociStitched	chrX	48768087	48779032	1	10946	17949.8	1741.3495	662	1
3_MACS_peak_26881_lociStitched	chr7	74057177	74076786	3	10945	16393.124	3119.7919	663	1
4_MACS_peak_16567_lociStitched	chr2	188846398	188860497	4	10942	9450.5597	2088.0619	664	1
4_MACS_peak_7843_lociStitched	chr13	42061093	42078643	4	10934	13852.215	1584.765	665	1
3_MACS_peak_10915_lociStitched	chr16	56892666	56906125	3	10930	12424.0029	2421.2741	666	1
3_MACS_peak_25254_lociStitched	chr6	74220361	74234421	3	10929	23113.234	3067.892	667	1
4_MACS_peak_29786_lociStitched	chr9	95514269	95533579	4	10915	15832.269	3276.907	668	1
2_MACS_peak_5471_lociStitched	chr11	78161636	78178282	2	10910	19955.2248	2886.4164	669	1
1_MACS_peak_3025_lociStitched	chr1	249111222	249122123	1	10902	30100.9313	3549.3656	670	1
2_MACS_peak_29358_lociStitched	chr9	33445012	33459903	2	10900	16814.9172	2952.8853	671	1
4_MACS_peak_8302_lociStitched	chr14	23022089	23039455	4	10889	16327.5132	1674.0824	672	1
3_MACS_peak_465_lociStitched	chr1	28827454	28846471	3	10885	17664.8913	3442.077	673	1
3_MACS_peak_7127_lociStitched	chr12	92754327	92770471	3	10880	21247.1184	3025.3856	674	1
4_MACS_peak_27653_lociStitched	chr7	142407981	142431424	4	10877	9084.1625	5187.9359	675	1
2_MACS_peak_27310_lociStitched	chr7	110719606	110735232	2	10869	14141.53	3525.2256	676	1
4_MACS_peak_11539_lociStitched	chr17	8088392	8104438	4	10865	13990.5074	3345.591	677	1
4_MACS_peak_21998_lociStitched	chr4	101926375	101943285	4	10858	15286.64	2631.196	678	1
5_MACS_peak_20828_lociStitched	chr3	171851336	171872791	5	10851	9957.2655	4046.413	679	1
2_MACS_peak_18975_lociStitched	chr22	42141490	42152531	2	10850	17939.4168	2302.0485	680	1
5_MACS_peak_24446_lociStitched	chr6	10403466	10431260	5	10848	15642.4632	3513.1616	681	1
5_MACS_peak_19749_lociStitched	chr3	50373147	50404045	5	10835	19614.0504	4959.129	682	1
4_MACS_peak_15834_lociStitched	chr2	106341138	106352834	4	10826	11108.8608	1836.272	683	1
2_MACS_peak_7592_lociStitched	chr12	125397954	125413230	2	10825	24553.1148	2022.5424	684	1
2_MACS_peak_16608_lociStitched	chr2	192529850	192546066	2	10823	24500.7544	2930.2312	685	1
3_MACS_peak_28976_lociStitched	chr8	133958546	133973631	3	10817	10907.9635	2384.9385	686	1
3_MACS_peak_19097_lociStitched	chr22	49227290	49239315	3	10815	9838.855	1899.95	687	1
5_MACS_peak_5367_lociStitched	chr11	71963965	71985430	5	10800	10775.43	3423.6675	688	1
4_MACS_peak_31378_lociStitched	chrX	153234139	153252801	4	10796	18964.3244	1735.566	689	1
2_MACS_peak_30533_lociStitched	chrX	11439410	11454760	2	10794	14005.34	1611.75	690	1
3_MACS_peak_17338_lociStitched	chr20	12028340	12039549	3	10773	16744.0042	1883.112	691	1
3_MACS_peak_15636_lociStitched	chr2	85921018	85938759	3	10762	18349.5163	2813.7226	692	1
2_MACS_peak_21052_lociStitched	chr3	186779516	186792382	2	10759	40029.9858	4050.2168	693	1
4_MACS_peak_768_lociStitched	chr1	45177962	45206700	4	10759	17228.431	4531.9826	694	1
5_MACS_peak_4529_lociStitched	chr11	2905301	2924639	5	10758	14524.7718	2649.306	695	1
4_MACS_peak_24399_lociStitched	chr6	6608914	6627084	4	10737	15557.154	2925.37	696	1
2_MACS_peak_24407_lociStitched	chr6	6798435	6812577	2	10730	19431.108	2866.5834	697	1
4_MACS_peak_19516_lociStitched	chr3	39296136	39310318	4	10726	12319.9034	3078.9122	698	1
2_MACS_peak_6589_lociStitched	chr12	46908499	46919797	2	10725	19781.6682	2330.7774	699	1
2_MACS_peak_6575_lociStitched	chr12	46119444	46132807	2	10721	16320.2319	2130.0622	700	1
6_MACS_peak_8315_lociStitched	chr14	23279357	23299870	6	10713	11257.5344	1813.3492	701	1
3_MACS_peak_10867_lociStitched	chr16	50298867	50317841	3	10699	13685.9462	2834.7156	702	1
3_MACS_peak_702_lociStitched	chr1	42186064	42198216	3	10695	12845.8792	2767.0104	703	1
2_MACS_peak_27074_lociStitched	chr7	95494768	95505733	2	10692	14632.7925	2018.6565	704	1
1_MACS_peak_22563_lociStitched	chr4	185200354	185211040	1	10687	34440.978	2618.07	705	1
3_MACS_peak_23873_lociStitched	chr5	142592406	142611830	3	10684	15624.6656	3136.976	706	1
3_MACS_peak_9496_lociStitched	chr15	51519868	51539421	3	10683	13344.9225	2874.291	707	1
3_MACS_peak_21113_lociStitched	chr3	194021053	194034231	3	10676	26301.9702	3554.1066	708	1
4_MACS_peak_11533_lociStitched	chr17	8053464	8067843	4	10670	22977.642	2520.6387	709	1
3_MACS_peak_8604_lociStitched	chr14	63936396	63951856	3	10665	9003.904	1171.868	710	1
1_MACS_peak_28617_lociStitched	chr8	95953243	95963906	1	10664	13463.1038	1127.0791	711	1
2_MACS_peak_11444_lociStitched	chr17	4842043	4854727	2	10637	21118.86	2454.354	712	1
2_MACS_peak_29040_lociStitched	chr8	142126105	142141078	2	10633	27476.9523	2614.2858	713	1
4_MACS_peak_21391_lociStitched	chr4	15766688	15788588	4	10627	12299.04	3539.04	714	1
2_MACS_peak_1772_lociStitched	chr1	154966289	154979842	2	10626	24314.082	3294.7343	715	1
2_MACS_peak_21821_lociStitched	chr4	78735636	78749865	2	10624	20767.2255	2754.7344	716	1
3_MACS_peak_2151_lociStitched	chr1	179048866	179061801	3	10623	31407.4735	3321.708	717	1
2_MACS_peak_13707_lociStitched	chr19	7398800	7411334	2	10616	26850.3348	3148.5408	718	1
2_MACS_peak_1636_lociStitched	chr1	149898728	149912161	2	10609	18087.5345	3188.9942	719	1
3_MACS_peak_24866_lociStitched	chr6	33376935	33396942	3	10596	16829.8884	3129.0948	720	1
2_MACS_peak_20163_lociStitched	chr3	111392037	111404088	2	10592	13769.4726	2242.6911	721	1
1_MACS_peak_24209_lociStitched	chr5	175076098	175086681	1	10584	17733.9331	2387.5248	722	1
1_MACS_peak_25525_lociStitched	chr6	106607260	106617840	1	10581	26379.114	2676.74	723	1
3_MACS_peak_23232_lociStitched	chr5	75585906	75601089	3	10568	10160.4636	2641.842	724	1
5_MACS_peak_24831_lociStitched	chr6	32571738	32592181	5	10563	15187.1047	2436.8056	725	1
1_MACS_peak_12134_lociStitched	chr17	43297980	43308530	1	10551	32908.615	2276.69	726	1
2_MACS_peak_19794_lociStitched	chr3	52730047	52745924	2	10550	17496.454	2897.5525	727	1
3_MACS_peak_2242_lociStitched	chr1	184710684	184725729	3	10548	20736.5235	4248.708	728	1
4_MACS_peak_4625_lociStitched	chr11	9583919	9597508	4	10542	12217.8699	2121.2429	729	1
3_MACS_peak_579_lociStitched	chr1	36613986	36627761	3	10538	26109.135	2553.885	730	1
1_MACS_peak_3231_lociStitched	chr10	15824443	15834978	1	10536	21201.6875	2056.432	731	1
4_MACS_peak_856_lociStitched	chr1	52029043	52045297	4	10528	15000.8166	2852.577	732	1
1_MACS_peak_13376_lociStitched	chr18	60821355	60831875	1	10521	44510.12	2840.4	733	1
4_MACS_peak_25434_lociStitched	chr6	91175258	91196520	4	10518	11951.3702	3537.9968	734	1
3_MACS_peak_28125_lociStitched	chr8	29490497	29506027	3	10513	13956.811	3234.899	735	1
3_MACS_peak_7497_lociStitched	chr12	120965999	120978083	3	10508	9518.5668	1267.6116	736	1
4_MACS_peak_15649_lociStitched	chr2	86290132	86308642	4	10502	13275.372	3433.605	737	1
2_MACS_peak_27027_lociStitched	chr7	90352112	90367883	2	10496	14586.5979	2547.0165	738	1
3_MACS_peak_1536_lociStitched	chr1	145127957	145145949	3	10493	18378.828	6617.4576	739	1
1_MACS_peak_16995_lociStitched	chr2	231729170	231739655	1	10486	16273.7685	1224.648	740	1
2_MACS_peak_1846_lociStitched	chr1	156709146	156722896	2	10486	21133.75	3770.25	741	1
3_MACS_peak_21737_lociStitched	chr4	74454061	74475376	3	10484	20283.354	3892.119	742	1
2_MACS_peak_14297_lociStitched	chr19	41801343	41817224	2	10483	27372.4916	3295.3075	743	1
2_MACS_peak_313_lociStitched	chr1	23850284	23867233	2	10483	32009.8814	3344.0377	744	1
2_MACS_peak_11103_lociStitched	chr16	70460450	70474251	2	10475	19308.9791	2330.9889	745	1
3_MACS_peak_10451_lociStitched	chr16	11390904	11408421	3	10475	22388.4777	3429.8286	746	1
4_MACS_peak_10706_lociStitched	chr16	29464122	29484684	4	10474	12567.4944	4400.268	747	1
4_MACS_peak_23653_lociStitched	chr5	130587619	130610953	4	10474	14002.7334	3810.4422	748	1
2_MACS_peak_25829_lociStitched	chr6	135543683	135556004	2	10469	10288.035	2274.4566	749	1
4_MACS_peak_14741_lociStitched	chr2	8651559	8666849	4	10468	17563.623	2480.038	750	1
4_MACS_peak_19806_lociStitched	chr3	53194038	53215894	4	10455	11419.76	3171.3056	751	1
4_MACS_peak_627_lociStitched	chr1	39648694	39672065	4	10455	12814.3193	3601.4711	752	1
3_MACS_peak_11345_lociStitched	chr17	1010663	1026895	3	10454	17240.0072	2767.556	753	1
2_MACS_peak_15012_lociStitched	chr2	31429897	31443697	2	10438	12368.94	2482.62	754	1
3_MACS_peak_4797_lociStitched	chr11	26099199	26113356	3	10432	15252.7518	2362.8033	755	1
2_MACS_peak_28120_lociStitched	chr8	29409501	29421062	2	10427	21945.0902	2164.2192	756	1
5_MACS_peak_4582_lociStitched	chr11	6624070	6644506	5	10426	13491.8472	3404.6376	757	1
3_MACS_peak_3104_lociStitched	chr10	5930506	5949400	3	10422	15183.2184	3374.4684	758	1
4_MACS_peak_15149_lociStitched	chr2	43395737	43407065	4	10412	16279.4688	2110.4064	759	1
1_MACS_peak_347_lociStitched	chr1	24709966	24720372	1	10407	10857.6204	2112.418	760	1
2_MACS_peak_6090_lociStitched	chr12	4216300	4232443	2	10402	45500.6598	3577.2888	761	1
3_MACS_peak_20525_lociStitched	chr3	140470613	140485340	3	10390	12544.4586	2459.409	762	1
2_MACS_peak_4363_lociStitched	chr10	125151302	125163933	2	10388	24881.8069	2436.5199	763	1
4_MACS_peak_10164_lociStitched	chr15	96405281	96423571	4	10388	12793.855	2599.009	764	1
3_MACS_peak_2061_lociStitched	chr1	168301980	168318121	3	10387	11618.2918	4027.1795	765	1
2_MACS_peak_20343_lociStitched	chr3	125551844	125562657	2	10385	23753.9984	2483.7461	766	1
3_MACS_peak_1916_lociStitched	chr1	160633567	160654473	3	10384	22938.0632	5866.2236	767	1
1_MACS_peak_1185_lociStitched	chr1	87792889	87803269	1	10381	18351.84	1677.408	768	1
3_MACS_peak_11715_lociStitched	chr17	20936264	20955966	3	10370	24199.9666	3089.2736	769	1
4_MACS_peak_22732_lociStitched	chr5	6392536	6409854	4	10368	12396.2244	2855.7382	770	1
3_MACS_peak_3726_lociStitched	chr10	73619497	73634500	3	10362	11477.295	2454.4908	771	1
3_MACS_peak_13515_lociStitched	chr19	1015060	1029462	3	10359	19232.4308	3538.5714	772	1
3_MACS_peak_29348_lociStitched	chr9	33152446	33168547	3	10357	16052.697	2526.2469	773	1
2_MACS_peak_12660_lociStitched	chr17	74776935	74788771	2	10348	14384.2908	1793.154	774	1
4_MACS_peak_1062_lociStitched	chr1	68213821	68232671	4	10341	12024.415	2953.795	775	1
3_MACS_peak_5748_lociStitched	chr11	114029426	114044729	3	10337	10771.7817	2531.1162	776	1
1_MACS_peak_26360_lociStitched	chr7	20254147	20264481	1	10335	24121.6228	2548.3644	777	1
2_MACS_peak_27553_lociStitched	chr7	134670363	134683165	2	10320	25298.0322	3662.6522	778	1
3_MACS_peak_5855_lociStitched	chr11	120368050	120383224	3	10314	15019.2252	2389.905	779	1
1_MACS_peak_23479_lociStitched	chr5	109023966	109034276	1	10311	15269.11	2188.813	780	1
4_MACS_peak_29389_lociStitched	chr9	35095474	35117672	4	10307	16632.9614	3702.6264	781	1
3_MACS_peak_27477_lociStitched	chr7	128162458	128178125	3	10305	21202.1511	2840.4271	782	1
3_MACS_peak_5932_lociStitched	chr11	126172938	126189763	3	10300	17792.4375	3344.81	783	1
2_MACS_peak_2531_lociStitched	chr1	207092384	207107165	2	10299	29520.6132	4323.4425	784	1
3_MACS_peak_30147_lociStitched	chr9	126962947	126982160	3	10282	16598.1107	3852.2065	785	1
3_MACS_peak_294_lociStitched	chr1	22105895	22125055	3	10278	25272.04	2971.716	786	1
3_MACS_peak_8649_lociStitched	chr14	65813008	65827251	3	10261	11162.2391	1281.87	787	1
2_MACS_peak_1512_lociStitched	chr1	143948332	143962158	2	10251	20813.6604	3974.975	788	1
1_MACS_peak_27583_lociStitched	chr7	137664176	137674423	1	10248	16816.3517	3040.2849	789	1
1_MACS_peak_2081_lociStitched	chr1	171219266	171229509	1	10244	18017.437	2552.5556	790	1
1_MACS_peak_157_lociStitched	chr1	11622698	11632929	1	10232	21953.6798	1956.1672	791	1
3_MACS_peak_2730_lociStitched	chr1	223899400	223915663	3	10231	13177.9089	3525.8184	792	1
1_MACS_peak_26446_lociStitched	chr7	26002099	26012327	1	10229	39389.0508	2741.104	793	1
2_MACS_peak_14358_lociStitched	chr19	44257283	44272108	2	10227	22022.5375	2881.98	794	1
4_MACS_peak_26356_lociStitched	chr7	20226884	20241860	4	10221	10769.2416	2424.6144	795	1
2_MACS_peak_17901_lociStitched	chr20	52267697	52279127	2	10218	15952.851	2244.852	796	1
