#EJM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/EJM.H3K27ac_ROSE/EJM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by EJM.jin.bam
#Using cutoff of 15797.6176 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EJM.jin.bam	enhancerRank	isSuper
2_MACS_peak_12739_lociStitched	chr18	43828593	43830090	2	1448	2253.7335	10462	0
2_MACS_peak_4324_lociStitched	chr11	28128994	28130327	2	1217	2253.7031	10463	0
2_MACS_peak_21505_lociStitched	chr4	128702930	128704144	2	1146	2253.184	10464	0
1_MACS_peak_19585_lociStitched	chr3	63897116	63898320	1	1205	2253.1656	10465	0
2_MACS_peak_30318_lociStitched	chrX	153847127	153848364	2	1203	2252.7007	10466	0
2_MACS_peak_25810_lociStitched	chr7	43797720	43798904	2	1138	2251.2576	10467	0
2_MACS_peak_19303_lociStitched	chr3	46967872	46969411	2	1478	2250.4797	10468	0
1_MACS_peak_4318_lociStitched	chr11	27240552	27241816	1	1265	2250.4256	10469	0
1_MACS_peak_17060_lociStitched	chr20	2644339	2645375	1	1037	2249.8812	10470	0
2_MACS_peak_27675_lociStitched	chr8	101511357	101512819	2	1304	2249.7256	10471	0
2_MACS_peak_2832_lociStitched	chr1	235267655	235269160	2	1063	2249.5235	10472	0
1_MACS_peak_13513_lociStitched	chr19	13874870	13876137	1	1268	2249.1784	10473	0
2_MACS_peak_6482_lociStitched	chr12	100966951	100967973	2	1020	2248.7066	10474	0
1_MACS_peak_12143_lociStitched	chr17	73760413	73761238	1	826	2248.62	10475	0
3_MACS_peak_20418_lociStitched	chr3	182697485	182698875	3	1321	2248.325	10476	0
1_MACS_peak_23813_lociStitched	chr6	12060713	12061805	1	1093	2248.3188	10477	0
1_MACS_peak_14873_lociStitched	chr2	20068486	20069355	1	870	2247.8423	10478	0
1_MACS_peak_25964_lociStitched	chr7	64838736	64839373	1	638	2247.4634	10479	0
2_MACS_peak_25448_lociStitched	chr7	4764183	4765704	2	1460	2246.9733	10480	0
1_MACS_peak_19763_lociStitched	chr3	111804688	111805717	1	1030	2246.8215	10481	0
1_MACS_peak_956_lociStitched	chr1	47184145	47184894	1	750	2245.1275	10482	0
1_MACS_peak_286_lociStitched	chr1	15929438	15930557	1	1120	2244.6021	10483	0
1_MACS_peak_16821_lociStitched	chr2	224816541	224817468	1	928	2244.5451	10484	0
2_MACS_peak_3908_lociStitched	chr10	115439228	115440745	2	1486	2244.4015	10485	0
1_MACS_peak_9581_lociStitched	chr16	278677	279609	1	933	2244.0696	10486	0
2_MACS_peak_10871_lociStitched	chr17	7137236	7138480	2	1225	2243.6784	10487	0
1_MACS_peak_18281_lociStitched	chr22	22511249	22512072	1	824	2243.3334	10488	0
1_MACS_peak_9455_lociStitched	chr15	90808533	90809688	1	1156	2243.01	10489	0
2_MACS_peak_8844_lociStitched	chr15	47006550	47007994	2	1414	2242.6764	10490	0
1_MACS_peak_9756_lociStitched	chr16	4578993	4580278	1	1286	2242.582	10491	0
3_MACS_peak_11154_lociStitched	chr17	27138481	27140028	3	1352	2241.9124	10492	0
1_MACS_peak_6007_lociStitched	chr12	50236076	50236983	1	908	2241.197	10493	0
3_MACS_peak_25766_lociStitched	chr7	37325816	37327613	3	1500	2240.4996	10494	0
2_MACS_peak_8233_lociStitched	chr14	91488581	91489598	2	1010	2239.1289	10495	0
1_MACS_peak_2601_lociStitched	chr1	217803908	217804727	1	820	2236.689	10496	0
1_MACS_peak_4118_lociStitched	chr11	2547207	2548423	1	1217	2236.224	10497	0
1_MACS_peak_29944_lociStitched	chrX	106985148	106986266	1	1119	2235.5528	10498	0
2_MACS_peak_21863_lociStitched	chr4	189921938	189923598	2	1328	2235.024	10499	0
2_MACS_peak_14999_lociStitched	chr2	27375445	27376718	2	1251	2234.8788	10500	0
3_MACS_peak_25656_lociStitched	chr7	29608022	29610031	3	1515	2234.8116	10501	0
1_MACS_peak_6013_lociStitched	chr12	50505880	50506634	1	755	2234.479	10502	0
1_MACS_peak_20521_lociStitched	chr3	187607484	187608521	1	1038	2234.2165	10503	0
1_MACS_peak_20866_lociStitched	chr4	17615783	17616935	1	1153	2233.3824	10504	0
2_MACS_peak_2968_lociStitched	chr10	5454412	5455285	2	865	2233.3086	10505	0
1_MACS_peak_5074_lociStitched	chr11	89984625	89985945	1	1321	2233.308	10506	0
1_MACS_peak_27086_lociStitched	chr8	27949921	27951103	1	1183	2232.5616	10507	0
1_MACS_peak_3935_lociStitched	chr10	120513560	120514659	1	1100	2231.0799	10508	0
1_MACS_peak_24781_lociStitched	chr6	91762335	91763263	1	929	2230.2624	10509	0
1_MACS_peak_29409_lociStitched	chr9	139838084	139839078	1	995	2229.1444	10510	0
1_MACS_peak_13800_lociStitched	chr19	20843725	20844497	1	773	2228.8412	10511	0
2_MACS_peak_30252_lociStitched	chrX	152863920	152865360	2	1145	2228.4	10512	0
1_MACS_peak_27499_lociStitched	chr8	84203371	84204544	1	1174	2227.8789	10513	0
1_MACS_peak_18535_lociStitched	chr22	35776545	35777564	1	1020	2227.3302	10514	0
2_MACS_peak_5094_lociStitched	chr11	94822417	94823585	2	1060	2226.9088	10515	0
1_MACS_peak_13486_lociStitched	chr19	13029623	13030644	1	1022	2226.9031	10516	0
4_MACS_peak_2157_lociStitched	chr1	168302521	168304483	4	1378	2226.6738	10517	0
1_MACS_peak_9949_lociStitched	chr16	21958451	21959434	1	984	2226.3967	10518	0
2_MACS_peak_68_lociStitched	chr1	2120612	2121917	2	1205	2226.33	10519	0
2_MACS_peak_27436_lociStitched	chr8	74887944	74888998	2	981	2226.2588	10520	0
3_MACS_peak_9309_lociStitched	chr15	78441149	78442682	3	1311	2226.0693	10521	0
1_MACS_peak_28409_lociStitched	chr9	34457686	34458619	1	934	2225.9514	10522	0
2_MACS_peak_9261_lociStitched	chr15	75469948	75471517	2	1403	2225.7834	10523	0
1_MACS_peak_7575_lociStitched	chr14	23030434	23031808	1	1375	2225.7426	10524	0
2_MACS_peak_24883_lociStitched	chr6	108862832	108864501	2	1512	2225.4446	10525	0
2_MACS_peak_10884_lociStitched	chr17	7254324	7255880	2	1149	2225.3912	10526	0
1_MACS_peak_15787_lociStitched	chr2	101869172	101870101	1	930	2225.2337	10527	0
2_MACS_peak_15742_lociStitched	chr2	97512582	97514329	2	1343	2225.1539	10528	0
2_MACS_peak_11302_lociStitched	chr17	33699964	33701669	2	1585	2224.8545	10529	0
2_MACS_peak_185_lociStitched	chr1	9847163	9848473	2	1305	2224.773	10530	0
2_MACS_peak_7188_lociStitched	chr13	45694124	45695353	2	1181	2224.7358	10531	0
2_MACS_peak_10173_lociStitched	chr16	46666104	46667510	2	1256	2224.7138	10532	0
2_MACS_peak_24737_lociStitched	chr6	89359320	89360846	2	1509	2224.2976	10533	0
2_MACS_peak_26771_lociStitched	chr7	148198359	148199611	2	1179	2224.178	10534	0
3_MACS_peak_9184_lociStitched	chr15	72522662	72524296	3	1506	2223.7106	10535	0
1_MACS_peak_3290_lociStitched	chr10	44934275	44935375	1	1101	2223.1	10536	0
3_MACS_peak_9391_lociStitched	chr15	85523617	85525291	3	1659	2223.072	10537	0
1_MACS_peak_7396_lociStitched	chr13	98794167	98795164	1	998	2222.7118	10538	0
2_MACS_peak_30138_lociStitched	chrX	133506767	133508206	2	1341	2222.3916	10539	0
2_MACS_peak_29922_lociStitched	chrX	103410446	103411905	2	1289	2221.7652	10540	0
2_MACS_peak_17932_lociStitched	chr21	33764775	33765972	2	1192	2220.9138	10541	0
2_MACS_peak_19872_lociStitched	chr3	122492175	122493790	2	1177	2220.7865	10542	0
1_MACS_peak_26867_lociStitched	chr7	155107614	155109257	1	1644	2220.6788	10543	0
2_MACS_peak_27037_lociStitched	chr8	23103605	23104821	2	1122	2220.5376	10544	0
2_MACS_peak_14677_lociStitched	chr19	59010175	59011426	2	1107	2220.2748	10545	0
1_MACS_peak_7622_lociStitched	chr14	24475673	24476743	1	1071	2220.25	10546	0
1_MACS_peak_7659_lociStitched	chr14	25142482	25143772	1	1291	2219.316	10547	0
1_MACS_peak_23331_lociStitched	chr5	161463377	161464131	1	755	2219.2482	10548	0
1_MACS_peak_20410_lociStitched	chr3	180706755	180707597	1	843	2219.091	10549	0
2_MACS_peak_26593_lociStitched	chr7	128712193	128713535	2	1298	2218.4602	10550	0
2_MACS_peak_29326_lociStitched	chr9	135753186	135754381	2	1127	2218.0395	10551	0
2_MACS_peak_25059_lociStitched	chr6	130339784	130341015	2	1142	2217.4003	10552	0
2_MACS_peak_15542_lociStitched	chr2	73963765	73965070	2	1171	2217.195	10553	0
2_MACS_peak_10290_lociStitched	chr16	58548822	58550021	2	1112	2217.1908	10554	0
1_MACS_peak_24176_lociStitched	chr6	31895039	31896108	1	1070	2217.106	10555	0
2_MACS_peak_8079_lociStitched	chr14	74179715	74181114	2	1368	2216.8554	10556	0
2_MACS_peak_13253_lociStitched	chr19	6849638	6850900	2	1053	2216.703	10557	0
2_MACS_peak_21893_lociStitched	chr5	424190	425500	2	1201	2216.52	10558	0
1_MACS_peak_19921_lociStitched	chr3	126701039	126701864	1	826	2215.7025	10559	0
1_MACS_peak_201_lociStitched	chr1	10490416	10491312	1	897	2214.5536	10560	0
2_MACS_peak_4756_lociStitched	chr11	66494853	66496310	2	1049	2214.2029	10561	0
1_MACS_peak_21878_lociStitched	chr5	102421	103569	1	1149	2213.5736	10562	0
1_MACS_peak_19390_lociStitched	chr3	49966761	49967766	1	1006	2213.3115	10563	0
2_MACS_peak_16972_lociStitched	chr2	240859446	240860721	2	1272	2213.145	10564	0
2_MACS_peak_10463_lociStitched	chr16	71886688	71888177	2	1406	2212.8029	10565	0
2_MACS_peak_11111_lociStitched	chr17	20954279	20955679	2	1352	2212.56	10566	0
1_MACS_peak_14093_lociStitched	chr19	40383547	40384513	1	967	2212.2366	10567	0
1_MACS_peak_9313_lociStitched	chr15	78591284	78592398	1	1115	2212.1812	10568	0
1_MACS_peak_21540_lociStitched	chr4	136368187	136369252	1	1066	2211.8985	10569	0
2_MACS_peak_6711_lociStitched	chr12	117197310	117198514	2	1200	2211.5072	10570	0
2_MACS_peak_22755_lociStitched	chr5	110559454	110560859	2	1330	2211.189	10571	0
1_MACS_peak_13722_lociStitched	chr19	18527224	18528591	1	1368	2211.1225	10572	0
2_MACS_peak_4249_lociStitched	chr11	18250571	18252263	2	1310	2211.1056	10573	0
2_MACS_peak_17409_lociStitched	chr20	35463534	35464759	2	1219	2211.0025	10574	0
1_MACS_peak_5431_lociStitched	chr11	130785842	130786468	1	627	2210.719	10575	0
1_MACS_peak_19375_lociStitched	chr3	49466349	49467249	1	901	2210.49	10576	0
2_MACS_peak_21005_lociStitched	chr4	41218033	41219122	2	1056	2210.4522	10577	0
1_MACS_peak_29314_lociStitched	chr9	134954616	134955358	1	743	2209.3792	10578	0
2_MACS_peak_28540_lociStitched	chr9	67018005	67019359	2	1322	2209.3218	10579	0
1_MACS_peak_11370_lociStitched	chr17	36903259	36904611	1	1353	2209.3032	10580	0
2_MACS_peak_2396_lociStitched	chr1	201122801	201124168	2	1254	2209.072	10581	0
1_MACS_peak_29233_lociStitched	chr9	131591196	131592112	1	917	2208.934	10582	0
1_MACS_peak_1705_lociStitched	chr1	148240718	148241674	1	957	2208.4556	10583	0
1_MACS_peak_22848_lociStitched	chr5	127088338	127089127	1	790	2208.2532	10584	0
2_MACS_peak_25341_lociStitched	chr6	159420898	159421901	2	918	2208.2048	10585	0
2_MACS_peak_3764_lociStitched	chr10	102756303	102757811	2	1497	2207.712	10586	0
3_MACS_peak_13509_lociStitched	chr19	13841411	13842960	3	1336	2207.4799	10587	0
3_MACS_peak_19140_lociStitched	chr3	32432847	32434267	3	1341	2207.39	10588	0
1_MACS_peak_13536_lociStitched	chr19	14153151	14154015	1	865	2207.1744	10589	0
1_MACS_peak_18713_lociStitched	chr22	40685579	40686865	1	1287	2206.9046	10590	0
3_MACS_peak_25241_lociStitched	chr6	144471676	144473272	3	1353	2206.3104	10591	0
3_MACS_peak_3951_lociStitched	chr10	121631395	121633121	3	1273	2206.0006	10592	0
1_MACS_peak_14003_lociStitched	chr19	37959668	37960944	1	1277	2205.6936	10593	0
2_MACS_peak_11229_lociStitched	chr17	29862303	29863806	2	1389	2205.5022	10594	0
2_MACS_peak_1952_lociStitched	chr1	156118797	156120029	2	1226	2205.4032	10595	0
1_MACS_peak_26608_lociStitched	chr7	129359542	129360698	1	1157	2205.1856	10596	0
2_MACS_peak_4161_lociStitched	chr11	6410960	6412359	2	1352	2205.1038	10597	0
2_MACS_peak_16753_lociStitched	chr2	216877577	216878396	2	773	2204.9118	10598	0
2_MACS_peak_26089_lociStitched	chr7	76255989	76257132	2	1097	2204.847	10599	0
2_MACS_peak_13912_lociStitched	chr19	34625080	34625955	2	859	2204.7375	10600	0
1_MACS_peak_8853_lociStitched	chr15	48469915	48470941	1	1027	2204.4636	10601	0
2_MACS_peak_12796_lociStitched	chr18	49337514	49339130	2	1256	2204.0624	10602	0
1_MACS_peak_9120_lociStitched	chr15	67412797	67414081	1	1285	2203.986	10603	0
2_MACS_peak_17650_lociStitched	chr20	51755146	51756401	2	1162	2203.9055	10604	0
1_MACS_peak_10788_lociStitched	chr17	3748862	3749632	1	771	2203.509	10605	0
2_MACS_peak_899_lociStitched	chr1	45139401	45140748	2	1274	2203.4226	10606	0
1_MACS_peak_27680_lociStitched	chr8	101571290	101572055	1	766	2203.353	10607	0
1_MACS_peak_27919_lociStitched	chr8	128800343	128801450	1	1108	2202.93	10608	0
1_MACS_peak_25424_lociStitched	chr7	2281315	2282823	1	1509	2202.5848	10609	0
2_MACS_peak_29549_lociStitched	chrX	24042796	24044346	2	1261	2202.395	10610	0
1_MACS_peak_14485_lociStitched	chr19	52551577	52552712	1	1136	2202.127	10611	0
1_MACS_peak_23898_lociStitched	chr6	23153411	23154392	1	982	2201.364	10612	0
1_MACS_peak_20014_lociStitched	chr3	130766617	130767457	1	841	2200.464	10613	0
1_MACS_peak_22494_lociStitched	chr5	76326166	76327104	1	939	2200.1728	10614	0
1_MACS_peak_23166_lociStitched	chr5	149840383	149841394	1	1012	2198.7228	10615	0
2_MACS_peak_29056_lociStitched	chr9	123630629	123631868	2	942	2198.4816	10616	0
3_MACS_peak_9016_lociStitched	chr15	60875657	60877466	3	1348	2198.4777	10617	0
2_MACS_peak_17550_lociStitched	chr20	45890884	45892440	2	1439	2198.0056	10618	0
1_MACS_peak_17982_lociStitched	chr21	35747691	35748448	1	758	2197.7224	10619	0
1_MACS_peak_17448_lociStitched	chr20	39316077	39317557	1	1481	2197.652	10620	0
1_MACS_peak_10073_lociStitched	chr16	30175473	30176825	1	1353	2196.324	10621	0
1_MACS_peak_23635_lociStitched	chr6	2897926	2899010	1	1085	2195.4252	10622	0
2_MACS_peak_14030_lociStitched	chr19	38805884	38807230	2	1103	2195.1914	10623	0
3_MACS_peak_30164_lociStitched	chrX	135066666	135068252	3	1501	2194.0724	10624	0
2_MACS_peak_23173_lociStitched	chr5	150114111	150115317	2	1132	2193.3522	10625	0
2_MACS_peak_29260_lociStitched	chr9	132564849	132566253	2	1387	2192.7672	10626	0
1_MACS_peak_28534_lociStitched	chr9	46843654	46844750	1	1097	2192.6576	10627	0
1_MACS_peak_7127_lociStitched	chr13	38923672	38924582	1	911	2192.099	10628	0
2_MACS_peak_30220_lociStitched	chrX	150023002	150024551	2	1410	2191.6801	10629	0
2_MACS_peak_18878_lociStitched	chr22	50968564	50970162	2	1522	2191.657	10630	0
1_MACS_peak_831_lociStitched	chr1	40973989	40974970	1	982	2191.1616	10631	0
2_MACS_peak_17565_lociStitched	chr20	46115296	46116869	2	1359	2190.2452	10632	0
2_MACS_peak_4281_lociStitched	chr11	19733363	19734838	2	1191	2189.9325	10633	0
2_MACS_peak_4678_lociStitched	chr11	65224027	65225424	2	1257	2189.2387	10634	0
3_MACS_peak_29386_lociStitched	chr9	139293713	139295195	3	1301	2188.7658	10635	0
1_MACS_peak_24520_lociStitched	chr6	52422162	52423403	1	1242	2188.7517	10636	0
1_MACS_peak_20139_lociStitched	chr3	149375865	149376923	1	1059	2188.5788	10637	0
1_MACS_peak_11855_lociStitched	chr17	57297890	57298620	1	731	2188.467	10638	0
1_MACS_peak_11005_lociStitched	chr17	17655764	17656446	1	683	2188.0606	10639	0
1_MACS_peak_19669_lociStitched	chr3	97690415	97691316	1	902	2186.9973	10640	0
1_MACS_peak_30249_lociStitched	chrX	152599695	152600669	1	975	2186.63	10641	0
2_MACS_peak_16233_lociStitched	chr2	160746969	160748473	2	1335	2186.5152	10642	0
1_MACS_peak_18578_lociStitched	chr22	37594634	37595540	1	907	2185.8156	10643	0
1_MACS_peak_23359_lociStitched	chr5	169063927	169064978	1	1052	2185.5545	10644	0
1_MACS_peak_23282_lociStitched	chr5	157078624	157079362	1	739	2185.5132	10645	0
1_MACS_peak_2908_lociStitched	chr1	247241375	247242174	1	800	2184.6258	10646	0
1_MACS_peak_27856_lociStitched	chr8	124069689	124070920	1	1232	2184.5326	10647	0
2_MACS_peak_8982_lociStitched	chr15	58623146	58624956	2	1439	2184.489	10648	0
2_MACS_peak_19282_lociStitched	chr3	46228598	46230180	2	1549	2184.1092	10649	0
2_MACS_peak_1829_lociStitched	chr1	152010403	152012038	2	1467	2184.033	10650	0
1_MACS_peak_15793_lociStitched	chr2	105654386	105655221	1	836	2183.6085	10651	0
1_MACS_peak_23921_lociStitched	chr6	25373800	25374804	1	1005	2182.7964	10652	0
1_MACS_peak_7830_lociStitched	chr14	51706825	51707592	1	768	2182.7286	10653	0
1_MACS_peak_24074_lociStitched	chr6	28911040	28912275	1	1236	2182.492	10654	0
2_MACS_peak_13130_lociStitched	chr19	2900297	2901529	2	1068	2182.488	10655	0
2_MACS_peak_3504_lociStitched	chr10	74385313	74386698	2	1169	2182.483	10656	0
1_MACS_peak_14465_lociStitched	chr19	50918099	50919124	1	1026	2181.7125	10657	0
2_MACS_peak_12939_lociStitched	chr18	77711109	77712517	2	1318	2181.4144	10658	0
2_MACS_peak_19201_lociStitched	chr3	41012532	41013886	2	1207	2181.294	10659	0
2_MACS_peak_29738_lociStitched	chrX	53122586	53123997	2	1202	2180.9827	10660	0
2_MACS_peak_30083_lociStitched	chrX	128902577	128904225	2	1452	2179.9744	10661	0
1_MACS_peak_23358_lociStitched	chr5	169010592	169011317	1	726	2179.785	10662	0
1_MACS_peak_3582_lociStitched	chr10	82295337	82296392	1	1056	2179.419	10663	0
2_MACS_peak_26466_lociStitched	chr7	111905926	111907286	2	1187	2179.4	10664	0
3_MACS_peak_5712_lociStitched	chr12	14409912	14411669	3	1505	2179.0314	10665	0
1_MACS_peak_13508_lociStitched	chr19	13385569	13386738	1	1170	2178.8991	10666	0
1_MACS_peak_28311_lociStitched	chr9	21990978	21992082	1	1105	2178.8544	10667	0
1_MACS_peak_29105_lociStitched	chr9	127087424	127088763	1	1340	2178.8208	10668	0
1_MACS_peak_28481_lociStitched	chr9	37548807	37550116	1	1310	2178.3069	10669	0
1_MACS_peak_30010_lociStitched	chrX	118708365	118709346	1	982	2178.2124	10670	0
2_MACS_peak_30247_lociStitched	chrX	152558150	152559662	2	1388	2178.036	10671	0
1_MACS_peak_22834_lociStitched	chr5	125936619	125937414	1	796	2177.7435	10672	0
1_MACS_peak_5817_lociStitched	chr12	29533419	29534173	1	755	2177.6274	10673	0
1_MACS_peak_10700_lociStitched	chr17	183777	184780	1	1004	2177.6133	10674	0
1_MACS_peak_25474_lociStitched	chr7	6098149	6099229	1	1081	2177.388	10675	0
1_MACS_peak_28156_lociStitched	chr8	146227799	146229023	1	1225	2177.3736	10676	0
1_MACS_peak_20540_lociStitched	chr3	191780853	191781931	1	1079	2177.1288	10677	0
1_MACS_peak_13528_lociStitched	chr19	14016535	14017585	1	1051	2177.07	10678	0
1_MACS_peak_13644_lociStitched	chr19	17291484	17292530	1	1047	2176.9352	10679	0
2_MACS_peak_25949_lociStitched	chr7	63766873	63768427	2	1502	2176.6878	10680	0
1_MACS_peak_17073_lociStitched	chr20	3451193	3452285	1	1093	2176.4652	10681	0
1_MACS_peak_19149_lociStitched	chr3	32543633	32544470	1	838	2175.5304	10682	0
2_MACS_peak_3839_lociStitched	chr10	105726168	105727280	2	1046	2175.5168	10683	0
1_MACS_peak_17495_lociStitched	chr20	43160030	43161007	1	978	2175.3882	10684	0
3_MACS_peak_19608_lociStitched	chr3	71178814	71180537	3	1661	2174.9429	10685	0
1_MACS_peak_13552_lociStitched	chr19	14491638	14492935	1	1298	2174.8096	10686	0
1_MACS_peak_836_lociStitched	chr1	41174595	41175622	1	1028	2174.159	10687	0
1_MACS_peak_8987_lociStitched	chr15	58754843	58756119	1	1277	2173.9212	10688	0
2_MACS_peak_9724_lociStitched	chr16	3313651	3315050	2	1300	2173.7662	10689	0
1_MACS_peak_22247_lociStitched	chr5	52405202	52406260	1	1059	2173.0262	10690	0
1_MACS_peak_29358_lociStitched	chr9	137159390	137160330	1	941	2172.81	10691	0
1_MACS_peak_7758_lociStitched	chr14	43531395	43532044	1	650	2171.8785	10692	0
2_MACS_peak_9202_lociStitched	chr15	73924946	73926400	2	1371	2171.8398	10693	0
2_MACS_peak_10342_lociStitched	chr16	67571199	67572396	2	1146	2171.8368	10694	0
2_MACS_peak_18157_lociStitched	chr21	46359238	46360527	2	1087	2170.5471	10695	0
3_MACS_peak_8991_lociStitched	chr15	58797101	58798912	3	1541	2170.3024	10696	0
3_MACS_peak_23098_lociStitched	chr5	142568613	142570115	3	1294	2169.4888	10697	0
1_MACS_peak_8625_lociStitched	chr15	34207542	34208694	1	1153	2169.4464	10698	0
1_MACS_peak_5300_lociStitched	chr11	119186010	119187162	1	1153	2169.4464	10699	0
1_MACS_peak_4386_lociStitched	chr11	43665691	43666488	1	798	2169.2746	10700	0
1_MACS_peak_2991_lociStitched	chr10	6130895	6132018	1	1124	2168.9622	10701	0
1_MACS_peak_14639_lociStitched	chr19	58125492	58126148	1	657	2167.8176	10702	0
1_MACS_peak_17416_lociStitched	chr20	35574955	35576324	1	1370	2167.8115	10703	0
3_MACS_peak_12349_lociStitched	chr17	78819154	78820805	3	1242	2167.2677	10704	0
1_MACS_peak_15424_lociStitched	chr2	65086340	65087234	1	895	2166.7878	10705	0
1_MACS_peak_8277_lociStitched	chr14	93225797	93226744	1	948	2166.736	10706	0
2_MACS_peak_11592_lociStitched	chr17	43137956	43138965	2	968	2166.0203	10707	0
1_MACS_peak_19459_lociStitched	chr3	52570622	52571478	1	857	2165.7656	10708	0
2_MACS_peak_5316_lociStitched	chr11	120370086	120371631	2	1180	2165.6265	10709	0
1_MACS_peak_11583_lociStitched	chr17	42766603	42767830	1	1228	2164.5507	10710	0
1_MACS_peak_7864_lociStitched	chr14	55878029	55879025	1	997	2164.308	10711	0
1_MACS_peak_8823_lociStitched	chr15	45427014	45427846	1	833	2164.032	10712	0
3_MACS_peak_20145_lociStitched	chr3	150102170	150103924	3	1356	2163.9098	10713	0
2_MACS_peak_14773_lociStitched	chr2	9687910	9689468	2	1115	2163.9062	10714	0
2_MACS_peak_18631_lociStitched	chr22	38701722	38703173	2	1134	2163.1508	10715	0
1_MACS_peak_24374_lociStitched	chr6	41673648	41674798	1	1151	2162.69	10716	0
2_MACS_peak_4012_lociStitched	chr10	130872513	130874118	2	1361	2162.256	10717	0
1_MACS_peak_22346_lociStitched	chr5	59817484	59818869	1	1386	2162.1235	10718	0
2_MACS_peak_28996_lociStitched	chr9	116178078	116179407	2	1292	2161.8843	10719	0
2_MACS_peak_11459_lociStitched	chr17	38473971	38475310	2	1248	2161.5477	10720	0
2_MACS_peak_29035_lociStitched	chr9	117925885	117927437	2	1132	2161.3152	10721	0
1_MACS_peak_20471_lociStitched	chr3	184893045	184893863	1	819	2161.156	10722	0
1_MACS_peak_20704_lociStitched	chr4	3533318	3534249	1	932	2160.9441	10723	0
1_MACS_peak_23770_lociStitched	chr6	10713860	10715079	1	1220	2160.9213	10724	0
1_MACS_peak_30105_lociStitched	chrX	129401982	129402940	1	959	2160.5774	10725	0
2_MACS_peak_8414_lociStitched	chr14	102785268	102786714	2	1249	2160.1794	10726	0
1_MACS_peak_18194_lociStitched	chr22	17652129	17653238	1	1110	2159.6666	10727	0
2_MACS_peak_14513_lociStitched	chr19	53605977	53607189	2	1055	2159.5416	10728	0
1_MACS_peak_6248_lociStitched	chr12	65174254	65175545	1	1292	2159.1975	10729	0
1_MACS_peak_3396_lociStitched	chr10	65224887	65226253	1	1367	2158.6898	10730	0
1_MACS_peak_6731_lociStitched	chr12	118406520	118407848	1	1329	2158.1328	10731	0
1_MACS_peak_20393_lociStitched	chr3	178577571	178578258	1	688	2157.3174	10732	0
1_MACS_peak_2850_lociStitched	chr1	236687105	236688104	1	1000	2155.6422	10733	0
2_MACS_peak_10834_lociStitched	chr17	4900833	4902161	2	1227	2155.6096	10734	0
1_MACS_peak_1277_lociStitched	chr1	86861360	86862727	1	1368	2154.8021	10735	0
1_MACS_peak_22841_lociStitched	chr5	126333473	126334727	1	1255	2154.7482	10736	0
2_MACS_peak_29661_lociStitched	chrX	48432351	48433400	2	902	2154.5411	10737	0
2_MACS_peak_28907_lociStitched	chr9	104210793	104211967	2	849	2154.4074	10738	0
1_MACS_peak_16322_lociStitched	chr2	172378886	172380303	1	1418	2154.2651	10739	0
2_MACS_peak_30303_lociStitched	chrX	153664694	153665880	2	1047	2154.0132	10740	0
2_MACS_peak_18570_lociStitched	chr22	36902555	36903542	2	933	2153.9301	10741	0
1_MACS_peak_13568_lociStitched	chr19	15396619	15397899	1	1281	2152.96	10742	0
3_MACS_peak_25915_lociStitched	chr7	54771939	54773728	3	1421	2152.8826	10743	0
1_MACS_peak_19349_lociStitched	chr3	48722822	48723501	1	680	2152.8374	10744	0
1_MACS_peak_16328_lociStitched	chr2	172864793	172865541	1	749	2152.744	10745	0
3_MACS_peak_1400_lociStitched	chr1	107682857	107684627	3	1349	2151.966	10746	0
2_MACS_peak_24527_lociStitched	chr6	52926098	52927145	2	1045	2151.7944	10747	0
2_MACS_peak_3954_lociStitched	chr10	121651613	121652727	2	1024	2151.3568	10748	0
2_MACS_peak_14171_lociStitched	chr19	42723736	42724920	2	1079	2151.328	10749	0
1_MACS_peak_4865_lociStitched	chr11	68518185	68519038	1	854	2151.0954	10750	0
2_MACS_peak_29541_lociStitched	chrX	21391787	21393238	2	1216	2150.9624	10751	0
2_MACS_peak_19376_lociStitched	chr3	49481002	49482577	2	1503	2150.6625	10752	0
2_MACS_peak_14563_lociStitched	chr19	55628087	55629710	2	1240	2150.6373	10753	0
1_MACS_peak_10601_lociStitched	chr16	87417436	87418684	1	1249	2149.9296	10754	0
1_MACS_peak_29633_lociStitched	chrX	47077514	47078464	1	951	2147.95	10755	0
1_MACS_peak_27884_lociStitched	chr8	125985448	125986172	1	725	2147.6012	10756	0
2_MACS_peak_2018_lociStitched	chr1	159046199	159047597	2	1335	2146.4892	10757	0
2_MACS_peak_21495_lociStitched	chr4	123843133	123844662	2	1254	2146.4102	10758	0
2_MACS_peak_13747_lociStitched	chr19	19054642	19056089	2	1338	2145.4669	10759	0
2_MACS_peak_27019_lociStitched	chr8	22461732	22462894	2	1118	2145.4006	10760	0
1_MACS_peak_7125_lociStitched	chr13	37633015	37633958	1	944	2145.2307	10761	0
1_MACS_peak_2926_lociStitched	chr1	249156903	249158051	1	1149	2143.89	10762	0
2_MACS_peak_28278_lociStitched	chr9	17272039	17273489	2	1398	2143.68	10763	0
2_MACS_peak_4246_lociStitched	chr11	18033948	18035446	2	1039	2143.638	10764	0
