REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
4_MACS_peak_12840_lociStitched	chr5	173314586	173317797	4	2659	2113.4802	343	1	CPEB4		CPEB4	CPEB4	0.2202	343	1
2_MACS_peak_11203_lociStitched	chr3	133291045	133293999	2	2656	2459.7958	344	1	CDV3		CDV3	CDV3	0.2208	344	1
1_MACS_peak_1570_lociStitched	chr1	201474676	201477329	1	2654	2129.2978	345	1	CSRP1	RPS10P7,PHLDA3,CSRP1	CSRP1	CSRP1	0.3162	345	1
2_MACS_peak_1151_lociStitched	chr1	157492657	157495315	2	2650	2583.8418	346	1	FCRL5		FCRL5	FCRL5	0.3813	346	1
3_MACS_peak_14238_lociStitched	chr7	83943728	83946763	3	2648	2044.983	347	1			SEMA3A	SEMA3A	NONE	347	1
3_MACS_peak_8633_lociStitched	chr2	48131991	48134834	3	2647	2150.1609	348	1	FBXO11	FBXO11	FBXO11	FBXO11	0.1152	348	1
1_MACS_peak_5353_lociStitched	chr15	66083043	66085686	1	2644	3833.1429	349	1	DENND4A		DENND4A	DENND4A	0.151	349	1
2_MACS_peak_9867_lociStitched	chr20	42309367	42312082	2	2644	3977.2035	350	1	MYBL2	GTSF1L	MYBL2	MYBL2	0.1984	350	1
2_MACS_peak_11890_lociStitched	chr4	103788627	103791385	2	2644	2155.377	351	1	CISD2,UBE2D3	UBE2D3	UBE2D3	UBE2D3	0.2113	351	1
3_MACS_peak_10088_lociStitched	chr21	34609865	34612591	3	2643	1687.1214	352	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.2172	352	1
3_MACS_peak_14032_lociStitched	chr7	39988643	39991626	3	2642	2436.5144	353	1	CDK13		CDK13	CDK13	0.0962	353	1
3_MACS_peak_8058_lociStitched	chr19	39340097	39343229	3	2640	2774.6388	354	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.2312	354	1
2_MACS_peak_5201_lociStitched	chr15	45490911	45493678	2	2638	2593.5091	355	1	SHF		SHF	SHF	0.209	355	1
2_MACS_peak_7842_lociStitched	chr19	16481241	16483880	2	2632	2418.1157	356	1	EPS15L1	KLF2	KLF2	KLF2	0.6313	356	1
2_MACS_peak_1916_lociStitched	chr1	229562327	229565361	2	2630	2219.0676	357	1		ACTA1	ACTA1	ACTA1	0.3816	357	1
3_MACS_peak_2358_lociStitched	chr10	74032312	74035431	3	2630	1935.0276	358	1	DDIT4		DDIT4	DDIT4	0.2746	358	1
4_MACS_peak_6241_lociStitched	chr16	89041804	89045260	4	2629	1845.8496	359	1	CBFA2T3	CBFA2T3	CBFA2T3	CBFA2T3	0.1452	359	1
4_MACS_peak_5934_lociStitched	chr16	30075157	30078176	4	2627	1980.7659	360	1	ALDOA	C16orf92,PPP4C,LOC100271831,FAM57B,TBX6,YPEL3,GDPD3	ALDOA	YPEL3	0.1997	360	1
2_MACS_peak_7346_lociStitched	chr19	1025980	1029006	2	2626	2297.9444	361	1	CNN2	WDR18,GRIN3B,ABCA7,HMHA1,C19orf6	CNN2	CNN2	0.3982	361	1
2_MACS_peak_6794_lociStitched	chr17	48942713	48945466	2	2625	3033.5307	362	1		WFIKKN2,TOB1	TOB1	TOB1	0.3437	362	1
3_MACS_peak_1869_lociStitched	chr1	227126454	227129179	3	2621	2987.145	363	1	ADCK3		ADCK3	ADCK3	0.249	363	1
2_MACS_peak_10184_lociStitched	chr21	44731781	44734432	2	2614	2316.4438	364	1			SIK1	SIK1	0.3706	364	1
2_MACS_peak_1451_lociStitched	chr1	185124818	185127434	2	2609	3971.3496	365	1	C1orf26,C1orf25		C1orf25	C1orf25	0.2282	365	1
4_MACS_peak_9797_lociStitched	chr20	34203384	34206401	4	2608	2454.6312	366	1	SPAG4	FER1L4,CPNE1	SPAG4	SPAG4	0.3533	366	1
3_MACS_peak_14384_lociStitched	chr7	106807790	106810641	3	2606	3087.633	367	1	HBP1		HBP1	HBP1	0.162	367	1
4_MACS_peak_8939_lociStitched	chr2	89135580	89138951	4	2604	2646.235	368	1			ANKRD36BP2	ANKRD36BP2	0.1743	368	1
3_MACS_peak_1866_lociStitched	chr1	227069291	227072112	3	2603	1839.292	369	1	PSEN2		PSEN2	PSEN2	0.2856	369	1
2_MACS_peak_1316_lociStitched	chr1	167682873	167685521	2	2601	2674.7448	370	1		MPZL1	MPZL1	MPZL1	0.1996	370	1
4_MACS_peak_12722_lociStitched	chr5	148928912	148931583	4	2595	2025.6864	371	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.125	371	1
3_MACS_peak_13989_lociStitched	chr7	26239212	26242017	3	2594	1863.642	372	1	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	HNRNPA2B1	0.2259	372	1
2_MACS_peak_3607_lociStitched	chr12	14921551	14924193	2	2592	2808.1818	373	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	0.4385	373	1
4_MACS_peak_7018_lociStitched	chr17	75206165	75209235	4	2590	1803.625	374	1	SEC14L1		SEC14L1	SEC14L1	0.2445	374	1
1_MACS_peak_14943_lociStitched	chr8	118451024	118453606	1	2583	2794.2404	375	1			MED30	MED30	NONE	375	1
2_MACS_peak_1572_lociStitched	chr1	201705121	201707718	2	2582	2833.327	376	1	NAV1	NAV1	NAV1	NAV1	0.2128	376	1
3_MACS_peak_8190_lociStitched	chr19	45970567	45973166	3	2582	2743.5044	377	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	0.3429	377	1
3_MACS_peak_10624_lociStitched	chr3	5228213	5230954	3	2578	2119.3412	378	1	EDEM1		EDEM1	EDEM1	0.1977	378	1
3_MACS_peak_2537_lociStitched	chr10	104403814	104406566	3	2577	1917.0432	379	1	TRIM8		TRIM8	TRIM8	0.2968	379	1
1_MACS_peak_4897_lociStitched	chr14	91832859	91835433	1	2575	2416.7286	380	1	CCDC88C		CCDC88C	CCDC88C	0.2625	380	1
1_MACS_peak_1026_lociStitched	chr1	154908374	154910948	1	2575	6368.8482	381	1	PMVK	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	PMVK	MIR4258	0.6055	381	1
2_MACS_peak_7378_lociStitched	chr19	1406848	1409574	2	2575	2670.3896	382	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	DAZAP1	0.3745	382	1
1_MACS_peak_1681_lociStitched	chr1	206135432	206138002	1	2571	2415.8	383	1		FAM72A	FAM72A	FAM72A	0.2776	383	1
2_MACS_peak_161_lociStitched	chr1	22107817	22110394	2	2571	3271.2438	384	1	USP48	LDLRAD2	USP48	USP48	0.1391	384	1
4_MACS_peak_12968_lociStitched	chr6	7135953	7138907	4	2571	1988.9282	385	1	RREB1		RREB1	RREB1	0.219	385	1
2_MACS_peak_8530_lociStitched	chr2	30368763	30371658	2	2567	2615.6325	386	1	YPEL5		YPEL5	YPEL5	0.2306	386	1
4_MACS_peak_9598_lociStitched	chr2	241523812	241526589	4	2565	1956.1188	387	1	CAPN10	DUSP28,RNPEPL1,GPR35,ANKMY1	CAPN10	DUSP28	0.2561	387	1
