GENE	H3k27me3_23_DMSO_compare_TSS_SIGNAL	H3k27me3_23_DMSO_compare_DISTAL_SIGNAL
MAPK7	0.0	4268.4514
MAPK8IP1	0.0	47446.88960000001
MAPK8IP2	7954.2948	93697.13800000002
MAPK9	0.0	275.2893
MAPKAPK2	222.5315	1984.5100000000002
MAPKAPK3	0.0	116543.06189999996
MAPKBP1	0.0	87241.85880000002
MAPRE1	0.0	884.5327
MAPRE3	17.0576	13241.565
MAPT	3250.7584	99613.71930000004
MARCH2	0.0	77023.53020000001
MARCH4	727.4476000000001	0.0
MARCH9	0.0	3297.4452
MARCO	0.0	1805.7875000000001
MARK2	0.0	3908.5596
MARK4	0.0	142828.54700000008
MARS	0.0	4351.1947
MARVELD1	463.99800000000005	9159.5448
MASP2	4867.9002	28454.849100000003
MAST1	9775.2	62135.58720000001
MAST3	1586.3094	213419.76579999996
MATK	13505.8876	461178.436
MATN1	0.0	146019.47300000003
MATN3	2588.4577999999997	347.39099999999996
MATN4	0.0	569.3301
MAU2	0.0	27270.266399999997
MAVS	0.0	6579.0922
MAZ	0.0	19788.6641
MB	0.0	8769.214
MBD3	0.0	219021.64870000008
MBD3L1	0.0	173301.68240000002
MBD3L2	2353.4	62091.74319999999
MBD3L3	6727.2	62091.74319999999
MBD3L4	2904.1639	62091.74319999999
MBD3L5	2141.045	62091.74319999999
MBD6	0.0	15817.7404
MBLAC1	0.0	31928.562699999995
MBOAT7	0.0	64738.851899999994
MBTPS1	0.0	239.03879999999998
MC1R	0.0	14501.2519
MCAM	7996.400000000001	26338.805200000006
MCAT	0.0	69716.03380000002
MCCD1	0.0	9447.966999999999
MCF2L	22721.773	382591.62799999997
MCFD2	0.0	19834.1375
MCHR1	0.0	421.5414
MCL1	0.0	1957.971
MCM3AP-AS1	0.0	78794.0769
MCM5	0.0	1678.8516
MCM7	0.0	31928.562699999995
MCOLN1	0.0	298951.1409
MCRS1	0.0	19763.0066
MDC1	0.0	300.508
MDFI	7712.0	40958.00190000001
MDGA1	235.04459999999997	11334.5044
MDK	5511.3624	74628.74549999999
MDS2	0.0	8039.2298
MEA1	0.0	1589.4819
MEAF6	0.0	9111.0735
MECOM	5476.505	14026.301
MECP2	0.0	335.683
MECR	0.0	157009.8193
MED11	0.0	9702.0179
MED15	0.0	24689.975199999997
MED16	0.0	101341.56650000003
MED19	0.0	5937.3303
MED22	0.0	265505.4282999999
MED24	140.53459999999998	8079.576
MED25	0.0	16564.266099999997
MED27	0.0	177673.98510000002
MED29	0.0	913.9475
MED31	0.0	15157.765300000003
MED8	0.0	6132.3341
MED9	0.0	5232.3922999999995
MEF2B	0.0	43285.663300000015
MEF2D	0.0	63869.62299999999
MEFV	538.8335	62182.85650000001
MEG3	0.0	542.8038
MEG8	0.0	542.8038
MEGF11	2127.7954	426.9023
MEGF6	3508.4754000000003	438588.55340000003
MEGF8	140.24079999999998	26183.686
MEIS3	6790.8	181486.96759999997
MEN1	0.0	154582.54549999995
MEOX1	2373.6683	150917.28609999997
MEPCE	0.0	17746.4515
METAP1D	0.0	51442.591400000005
METRN	1010.1740000000001	206750.02410000004
METRNL	1394.7969	215913.26079999984
METT11D1	0.0	242.3658
METTL1	0.0	3297.4452
METTL11A	0.0	290507.6868
METTL2B	0.0	2531.9008
METTL5	0.0	1330.9028
METTL7B	0.0	344.7752
METTL8	0.0	293.2925
METTL9	0.0	6866.1652
MEX3A	4605.8745	19695.730000000003
MEX3D	1156.3085999999998	190844.62370000005
MFAP1	0.0	598.7312999999999
MFAP2	5045.6720000000005	40786.15689999999
MFAP4	0.0	4268.4514
MFAP5	0.0	0.0
MFGE8	0.0	805.3226999999999
MFI2	0.0	833.6048
MFN1	0.0	8062.1186
MFN2	0.0	102336.093
MFNG	0.0	743280.6043000001
MFSD11	0.0	3297.2454000000002
MFSD2B	0.0	0.0
MFSD3	0.0	34911.5828
MFSD4	9337.2	90978.5842
MFSD5	0.0	984.741
MFSD6L	0.0	124.0652
MGAT3	0.0	59830.31449999999
MGAT5B	2091.7494	158206.64420000004
MGC12916	0.0	200.5621
MGC16142	0.0	109.8875
MGC16275	0.0	131904.92210000003
MGC16703	1503.6047999999998	65481.63650000002
MGC23270	1889.084	64131.64740000001
MGC2752	0.0	17433.8598
MGC3771	0.0	249378.9688000001
MGC39372	0.0	9.7206
MGC4473	0.0	1124.585
MGC57346	0.0	1954.8916
MGC70857	0.0	53249.69030000001
MGEA5	0.0	10437.386700000001
MGLL	796.6156	0.0
MGRN1	0.0	16860.4142
MIA	1192.7092	12123.247100000002
MIB2	0.0	63866.99630000001
MICALL1	0.0	10244.913
MICALL2	0.0	175622.2414000001
MICB	0.0	9447.966999999999
MIDN	0.0	581796.4918000002
MIER2	0.0	156790.60380000004
MIF	0.0	1746.0202
MIIP	0.0	1182.7486999999999
MINK1	0.0	1189.2126
MIOX	181.5849	4694.7046
MIR1-1	14098.800000000001	400992.1798
MIR106B	0.0	31217.241699999995
MIR107	0.0	2845.8035
MIR10A	0.0	53485.9474
MIR10B	0.0	59.020799999999994
MIR1179	0.0	1593.8435
MIR1180	0.0	89.7242
MIR1185-1	0.0	1236.4556
MIR1185-2	0.0	1236.4556
MIR1193	0.0	1236.4556
MIR1197	0.0	1236.4556
MIR1204	0.0	485.7214
MIR1224	0.0	28297.532
MIR1225	0.0	53394.1522
MIR1227	0.0	25563.975
MIR1228	3533.2	95084.11510000001
MIR1231	0.0	999.1562
MIR1234	0.0	25761.8661
MIR1236	0.0	233851.82540000003
MIR1237	0.0	112003.82229999999
MIR1238	0.0	28705.06229999999
MIR124-1	1299.5067	2509.001
MIR124-3	1819.0303999999999	502459.6264
MIR1247	0.0	433.20849999999996
MIR1248	0.0	1939.0315999999998
MIR1249	0.0	7138.702899999999
MIR1250	5769.2	437210.56149999995
MIR1253	1429.1314000000002	53936.180700000004
MIR1257	0.0	137378.82600000003
MIR126	9697.2	610848.1876000002
MIR1260	0.0	0.0
MIR127	0.0	542.8038
MIR1272	0.0	980.6076
MIR1275	4005.5234999999993	366727.88250000007
MIR1280	0.0	103117.8706
MIR1282	0.0	1252.7513
MIR1286	14322.8247	794256.8861000002
MIR129-1	0.0	21788.8073
MIR129-2	2828.0186	4549.293
MIR1292	0.0	3586.9849
MIR1306	0.0	244178.4612
MIR130A	0.0	5937.3303
MIR130B	0.0	4436.9316
MIR132	3849.5064	319978.26159999985
MIR133A2	12366.600000000002	395854.0584
MIR134	0.0	1236.4556
MIR135B	0.0	77853.6322
MIR136	0.0	542.8038
MIR139	5434.8	89581.8497
MIR140	0.0	0.0
MIR142	0.0	22931.149199999993
MIR1469	0.0	6098.1177
MIR146B	0.0	91767.78629999999
MIR1470	0.0	11357.947299999998
MIR1471	0.0	402.56969999999995
MIR148A	0.0	22010.291200000007
MIR148B	0.0	21678.339100000005
MIR149	401.005	5125.329299999999
MIR150	0.0	162532.4875
MIR152	530.131	0.0
MIR153-1	257.53499999999997	28945.580499999996
MIR153-2	752.1853	103987.13250000004
MIR1539	0.0	0.0
MIR154	0.0	1236.4556
MIR181A2	0.0	0.0
MIR181B2	0.0	0.0
MIR181C	2416.4671999999996	19132.768200000002
MIR181D	2416.4671999999996	19132.768200000002
MIR182	0.0	12970.451899999998
MIR183	0.0	12970.451899999998
MIR185	0.0	63180.826199999996
MIR1908	0.0	304254.74390000006
MIR1909	0.0	266232.25839999993
MIR1910	0.0	3747.1822
MIR1914	0.0	114358.5196
MIR1915	1327.7116	1763.9929000000002
MIR192	0.0	1881.0353999999998
MIR194-2	0.0	1881.0353999999998
MIR195	0.0	72551.7385
MIR196A1	888.5449000000001	66479.5969
MIR196A2	7038.400000000001	361443.938
MIR196B	547.5762	36026.727
MIR1972-1	0.0	0.0
MIR199B	5427.8002	83438.5082
MIR200A	7674.9239	329505.1675999998
MIR200B	6167.9664999999995	329505.1675999998
MIR202	6063.2	282591.4612
MIR203	0.0	22713.408900000006
MIR208A	0.0	2348.8967000000002
MIR208B	0.0	2348.8967000000002
MIR210	0.0	9784.3966
MIR2117	0.0	10115.239300000001
MIR212	3849.5064	319978.26159999985
MIR219-1	0.0	49198.5379
MIR219-2	0.0	5732.869199999999
MIR22	0.0	27070.530500000008
MIR23A	0.0	19026.310500000003
MIR24-2	0.0	19026.310500000003
MIR25	0.0	31217.241699999995
MIR26A2	0.0	3297.4452
MIR26B	0.0	3566.2425
MIR27A	0.0	19026.310500000003
MIR2861	0.0	11564.193
MIR2909	0.0	45724.5303
MIR296	0.0	77190.15999999997
MIR298	0.0	77190.15999999997
MIR299	0.0	1236.4556
MIR300	0.0	1236.4556
MIR301B	0.0	4436.9316
MIR3065	5277.011799999999	437210.56149999995
MIR30C1	0.0	1306.6414
MIR30E	0.0	1306.6414
MIR3115	0.0	10310.1135
MIR3127	0.0	7978.458700000001
MIR3131	5649.564600000001	118562.24199999997
MIR3132	0.0	320497.6827
MIR3154	4837.5602	83438.5082
MIR3155	0.0	4204.6199
MIR3160-1	0.0	51799.896
MIR3160-2	0.0	51799.896
MIR3167	0.0	0.0
MIR3176	0.0	41600.2584
MIR3178	0.0	7203.937399999999
MIR3180-5	0.0	43613.33960000001
MIR3183	0.0	138387.66310000006
MIR3185	2765.2239	80327.3918
MIR3186	29881.599999999995	1027868.4911000002
MIR3187	0.0	401420.52310000017
MIR3188	0.0	244979.3643
MIR3189	3996.2160000000003	65831.1154
MIR3190	0.0	19864.3774
MIR3191	0.0	19864.3774
MIR3193	137.8136	1010.3430000000001
MIR3196	9292.8	610955.5343999999
MIR3197	0.0	899.375
MIR3200	0.0	2091.5822
MIR3201	0.0	902.5631999999999
MIR3202-1	0.0	10137.2912
MIR3202-2	0.0	10137.2912
MIR320A	0.0	60279.7488
MIR320E	0.0	101224.21289999997
MIR323	0.0	1236.4556
MIR324	0.0	160957.56099999996
MIR326	0.0	19688.7891
MIR328	0.0	3314.9652
MIR329-1	0.0	1236.4556
MIR329-2	0.0	1236.4556
MIR330	0.0	41826.82499999998
MIR337	0.0	542.8038
MIR338	5193.0326	437210.56149999995
MIR339	0.0	86413.8581
MIR33A	0.0	41051.347299999994
MIR33B	0.0	342.5886
MIR345	283.0118	496.20630000000006
MIR346	0.0	1869.8218000000002
MIR34A	0.0	50426.05530000001
MIR3609	0.0	679.8326
MIR3615	0.0	20676.990599999997
MIR3618	0.0	244178.4612
MIR3619	0.0	118692.24780000001
MIR3620	0.0	27967.281799999997
MIR3621	6417.1675000000005	95209.25450000002
MIR3622A	0.0	0.0
MIR3622B	0.0	0.0
MIR3648	0.0	3622.6944000000003
MIR3653	0.0	18907.9089
MIR3659	0.0	4968.0729
MIR3663	854.1855	0.0
MIR3664	0.0	35494.15210000001
MIR3675	669.7857999999999	57884.2852
MIR3676	0.0	50700.8221
MIR3677	0.0	156224.66619999998
MIR3687	0.0	3622.6944000000003
MIR3689A	0.0	353637.60140000016
MIR3689B	0.0	354341.3054000001
MIR369	1014.1476	1236.4556
MIR375	11158.0	120100.56199999998
MIR376A1	0.0	1236.4556
MIR376A2	0.0	1236.4556
MIR376B	0.0	1236.4556
MIR376C	0.0	1236.4556
MIR377	0.0	1236.4556
MIR379	0.0	1236.4556
MIR380	0.0	1236.4556
MIR381	0.0	1236.4556
MIR382	0.0	1236.4556
MIR3907	1012.1034000000001	72980.36360000001
MIR3911	0.0	10550.2176
MIR3917	415.161	825.3682
MIR3928	0.0	4405.1736
MIR3935	0.0	3403.1722
MIR3940	0.0	36182.9448
MIR3941	0.0	1630.8891999999998
MIR3944	0.0	35077.1971
MIR409	561.077	1236.4556
MIR410	1014.1476	1236.4556
MIR411	0.0	1236.4556
MIR412	765.3498	1236.4556
MIR4251	18151.9712	984380.3113999998
MIR4252	6944.3006000000005	292977.4856
MIR4253	3036.9856	350993.5151000002
MIR4254	0.0	233174.36440000005
MIR4255	0.0	9904.6507
MIR4257	3312.8425	1957.971
MIR4258	0.0	1258.0867
MIR4261	0.0	14411.987000000001
MIR4262	0.0	6991.6352
MIR4265	0.0	469.6968
MIR4274	1400.3184999999999	151941.15180000005
MIR4277	0.0	49569.1826
MIR4281	12289.0401	95641.2569
MIR4284	0.0	48730.0781
MIR429	4348.0495	324834.89569999976
MIR4292	0.0	64911.1533
MIR4296	0.0	86769.15590000001
MIR4298	0.0	283054.9800000001
MIR4308	0.0	210.36599999999999
MIR4309	0.0	3750.6924
MIR431	0.0	542.8038
MIR4310	8529.0	91756.9149
MIR4311	0.0	310.7681
MIR4313	0.0	32915.3081
MIR4314	7753.5072	181010.35320000004
MIR432	0.0	542.8038
MIR4321	0.0	25563.975
MIR4322	0.0	6986.3134
MIR4323	0.0	46622.095100000006
MIR4324	0.0	45000.42830000001
MIR4325	0.0	3272.9458000000004
MIR4326	0.0	619408.0227000001
MIR433	0.0	542.8038
MIR455	0.0	8365.7231
MIR483	11826.6	673388.3525
MIR485	0.0	1236.4556
MIR486	0.0	922.977
MIR487A	0.0	1236.4556
MIR487B	0.0	1236.4556
MIR493	0.0	542.8038
MIR494	0.0	1236.4556
MIR495	0.0	1236.4556
MIR496	0.0	1236.4556
MIR497	0.0	72551.7385
MIR539	0.0	1236.4556
MIR541	215.4572	1236.4556
MIR543	0.0	1236.4556
MIR548I3	0.0	52956.488300000005
MIR548K	0.0	124018.2294
MIR548W	0.0	8327.039999999999
MIR551A	17007.6	720651.9015999999
MIR558	0.0	161.6286
MIR570	0.0	61930.2549
MIR589	0.0	114391.01289999999
MIR590	0.0	6469.8243
MIR593	0.0	20204.0937
MIR595	113.59079999999999	50265.94359999999
MIR596	0.0	104517.91590000002
MIR601	0.0	17748.7238
MIR602	0.0	87001.5905
MIR608	0.0	38693.49410000001
MIR611	0.0	358154.8139999997
MIR615	14999.882400000002	362003.7185000001
MIR623	0.0	19607.9864
MIR627	0.0	5806.890700000001
MIR630	0.0	24479.112100000006
MIR631	0.0	30836.345199999996
MIR632	0.0	417.4569
MIR636	0.0	3297.2454000000002
MIR637	0.0	290270.19560000004
MIR639	0.0	6192.5814
MIR641	0.0	0.0
MIR642A	1362.8612000000003	60292.76979999998
MIR642B	1330.364	60292.76979999998
MIR645	0.0	4535.2114
MIR647	0.0	114358.5196
MIR654	0.0	1236.4556
MIR655	0.0	1236.4556
MIR656	993.6481	1236.4556
MIR657	6879.355799999999	437210.56149999995
MIR658	0.0	23957.60620000001
MIR659	0.0	23957.60620000001
MIR661	0.0	225659.47919999986
MIR662	2208.3314	372396.7355999999
MIR663B	0.0	24059.234399999998
MIR665	0.0	542.8038
MIR668	0.0	1236.4556
MIR670	0.0	4549.293
MIR671	0.0	163414.30299999999
MIR675	20659.5048	761041.1729999995
MIR7-2	0.0	1593.8435
MIR7-3	0.0	162327.09980000005
MIR708	0.0	6864.5556
MIR711	6619.239	147256.58949999997
MIR758	0.0	1236.4556
MIR765	0.0	217042.68929999997
MIR769	0.0	97029.37840000003
MIR770	0.0	542.8038
MIR885	0.0	20137.4138
MIR889	0.0	1236.4556
MIR9-1	4488.3274	153977.07029999996
MIR9-3	6427.2	43984.0742
MIR921	0.0	367.18760000000003
MIR922	0.0	10462.5494
MIR92B	11913.6	95898.47069999998
MIR93	0.0	31217.241699999995
MIR935	0.0	0.0
MIR937	0.0	266587.8511
MIR939	0.0	25761.8661
MIR940	0.0	156224.66619999998
MIR941-1	0.0	143461.57330000005
MIR941-2	0.0	143461.57330000005
MIR941-3	0.0	143461.57330000005
MIR943	0.0	35447.8822
MIR96	0.0	12970.451899999998
MIRLET7A3	0.0	42187.93680000002
MIRLET7B	0.0	42187.93680000002
MIXL1	778.1032	0.0
MKL1	0.0	421.5414
MKNK1	0.0	13511.2339
MKRN1	0.0	3157.3622
MKS1	0.0	35245.0158
MKX	0.0	571.6218
MLC1	2063.2858	337153.33289999975
MLF2	0.0	66376.24620000002
MLH1	0.0	145.504
MLL	0.0	0.0
MLL2	0.0	46061.4834
MLL4	0.0	74057.43039999998
MLLT1	0.0	50978.565999999984
MLLT10	0.0	1763.9929000000002
MLLT11	0.0	7789.6986
MLLT4	0.0	0.0
MLLT6	0.0	15438.994
MLN	13032.0	190550.79899999997
MLST8	0.0	132761.27399999998
MLXIP	0.0	454.894
MLXIPL	2857.0112	72097.32310000002
MLYCD	0.0	2145.9516
MMD2	0.0	3575.2652000000003
MMEL1	1672.8239999999998	132724.14239999998
MMP15	0.0	1496.8998
MMP17	1572.1134000000002	8995.8042
MMP20	0.0	3478.2335000000003
MMP23A	2482.5909	62880.167900000015
MMP23B	3354.0128	62880.167900000015
MMP24	0.0	10342.6488
MMP25	17406.4	300114.174
MMP28	2334.9435	11602.648800000003
MMP7	0.0	3478.2335000000003
MMP9	3440.341	27146.096899999993
MMS19	625.4467	693.0
MN1	0.0	772.8259
MND1	0.0	550.3524
MNX1	0.0	8390.705800000002
MOB2	0.0	584663.7357999997
MOBKL2C	0.0	9001.3287
MOCS3	0.0	246.8466
MOG	0.0	1010.6933
MOGAT2	0.0	4253.338
MOGAT3	7666.799999999999	268313.3549999999
MOGS	0.0	16458.235899999996
MON1A	0.0	7612.348099999999
MORF4L1	0.0	29718.5742
MORN1	0.0	603103.0495000004
MORN4	0.0	495.8922
MORN5	0.0	3180.7191
MOSPD3	0.0	144769.00099999996
MOV10	0.0	491.96220000000005
MOV10L1	1361.4866	333994.8797999998
MPDU1	0.0	38653.690899999994
MPG	0.0	39445.8745
MPI	0.0	6178.735100000001
MPL	0.0	6132.3341
MPND	0.0	68965.8032
MPO	1578.5783999999999	35245.0158
MPP2	1106.0315	52958.35540000001
MPP3	9531.599999999999	51292.6829
MPPED1	3585.3336000000004	138711.88970000003
MPST	0.0	294663.1596999999
MPV17	0.0	22877.8395
MPV17L2	0.0	240869.56789999997
MPZ	0.0	0.0
MPZL2	0.0	13695.483999999999
MPZL3	0.0	45892.63410000001
MR1	0.0	2281.8796
MRC2	3317.3602	8327.039999999999
MRFAP1	0.0	5827.773700000001
MRFAP1L1	0.0	2076.1576
MRGPRD	1563.6605	88800.8454
MRGPRE	2210.7776000000003	73645.63689999997
MRGPRF	8362.4	135885.412
MRGPRG	2358.0876	73645.63689999997
MRI1	0.0	18235.4898
MRM1	0.0	19917.391700000004
MRPL10	0.0	112029.9496
MRPL11	360.5616	47291.9237
MRPL12	0.0	54231.566999999995
MRPL2	0.0	1589.4819
MRPL20	0.0	128544.67460000003
MRPL21	0.0	78421.4386
MRPL23	629.8371999999999	519117.25629999995
MRPL24	0.0	158395.56100000002
MRPL27	0.0	17686.646999999997
MRPL28	0.0	21567.106399999997
MRPL34	0.0	44282.7602
MRPL36	0.0	20501.6401
MRPL38	0.0	607.5821
MRPL4	0.0	6986.3134
MRPL40	0.0	1207.6297000000002
MRPL41	0.0	31723.4082
MRPL42P5	0.0	8007.182
MRPL43	0.0	61488.8014
MRPL45	0.0	764.8618
MRPL53	0.0	16458.235899999996
MRPL54	0.0	356554.434
MRPL55	0.0	25488.6118
MRPL9	0.0	12572.303399999999
MRPS10	0.0	463.0708
MRPS12	0.0	16747.8868
MRPS15	0.0	7789.352199999999
MRPS2	102.6858	128389.22950000006
MRPS21	0.0	442.74739999999997
MRPS23	0.0	9693.485700000001
MRPS26	0.0	6276.9167
MRRF	0.0	834.7248
MSI1	1176.296	3645.218
MSL1	0.0	8079.576
MSLN	6591.2832	309300.6747
MSLNL	8272.8	381758.25909999997
MST1	0.0	13656.955800000002
MST1P2	17.834999999999997	200389.70190000001
MST1P9	7254.400000000001	229758.84490000005
MST1R	0.0	7612.348099999999
MSX1	0.0	24370.4832
MSX2P1	0.0	26476.502900000003
MT1A	2586.0	11808.0921
MT1B	2004.8546	11808.0921
MT1DP	0.0	11808.0921
MT1E	6517.608300000001	11808.0921
MT1F	1423.6154999999999	11808.0921
MT1G	14466.0608	11808.0921
MT1H	7156.2744	11808.0921
MT1IP	0.0	11808.0921
MT1JP	4298.6	11808.0921
MT1L	2999.1698	11808.0921
MT1M	3266.7010999999998	11808.0921
MT1X	0.0	11808.0921
MT2A	0.0	11808.0921
MT3	1232.1199000000001	11808.0921
MT4	0.0	8174.155300000001
MTA1	0.0	21926.2765
MTA2	0.0	48.9448
MTERFD1	0.0	86.526
MTERFD2	0.0	967.797
MTF1	0.0	5512.0704000000005
MTFP1	0.0	69927.60109999997
MTG1	0.0	35537.0591
MTHFR	0.0	222758.87190000006
MTHFSD	0.0	8898.989500000001
MTL5	0.0	33744.9066
MTMR4	0.0	1418.0621999999998
MTOR	0.0	196584.61759999997
MTRNR2L3	0.0	3272.9458000000004
MTRNR2L8	0.0	424.1979
MTSS1L	0.0	6676.7844000000005
MTX1	0.0	92338.73629999998
MUC1	10779.599999999999	95898.47069999998
MUC12	1768.2426	127892.12780000006
MUC17	7619.2	192620.85700000005
MUC2	3825.6	351108.37859999994
MUC20	779.5044	127376.02880000001
MUC21	0.0	28174.15369999999
MUC4	13716.599999999999	112320.30840000001
MUC5B	5850.45	268737.38169999997
MUC6	10690.2	275101.0674
MUL1	0.0	97568.54799999995
MUM1	0.0	592174.9478000001
MUS81	0.0	10636.653800000002
MVP	0.0	19788.6641
MX1	0.0	3726.1026
MX2	0.0	1527.0582000000002
MXD3	0.0	22923.6657
MXRA7	0.0	11126.5751
MXRA8	12448.0	148641.81790000002
MYADML2	0.0	56619.74700000001
MYBBP1A	0.0	132616.31669999997
MYBPC2	3604.1313999999998	161480.718
MYBPC3	0.0	22263.8622
MYBPH	0.0	15358.616399999999
MYC	280.7532	4022.1195
MYCBPAP	0.0	226085.86950000003
MYEOV	0.0	14680.822499999998
MYEOV2	0.0	562.6296
MYH11	376.9335	0.0
MYH14	0.0	85430.0359
MYH6	105.29820000000001	2348.8967000000002
MYH7	0.0	2348.8967000000002
MYL10	264.1711	80123.4528
MYL3	0.0	37746.325800000006
MYL4	0.0	1510.944
MYL6	0.0	997.0277
MYL6B	0.0	997.0277
MYL7	0.0	65755.7097
MYLK2	0.0	109942.37400000001
MYO15A	0.0	355.34999999999997
MYO15B	7653.9904	75183.2803
MYO19	0.0	60169.58950000001
MYO1A	0.0	4632.7747
MYO1C	0.0	229.14000000000001
MYO1E	842.1243000000001	0.0
MYO1F	849.1898000000001	85904.81509999999
MYO1H	0.0	4596.2274
MYO5A	0.0	264.8715
MYO7A	0.0	3840.7423
MYO7B	0.0	86895.96609999999
MYO9B	0.0	15905.263299999999
MYOD1	0.0	6653.252399999999
MYOG	0.0	15358.616399999999
MYOM2	0.0	98763.99560000001
MYOT	0.0	571.5944
MYOZ3	145.8927	2010.4479000000001
MYPOP	0.0	154560.0279
MYST1	0.0	14603.1513
MYST2	0.0	85235.8331
MYT1	1588.6598000000001	642469.0709000003
MZF1	0.0	17433.8598
N4BP3	431.1733	2949.9504
NAA10	0.0	36832.817700000014
NAA20	0.0	12416.6732
NAA40	0.0	16702.745000000003
NAALADL1	0.0	566.6454
NAB2	0.0	30256.2681
NACAD	0.0	7420.5663
NACC1	0.0	101154.07410000003
NACC2	2044.2456000000002	515501.3809000001
NADK	0.0	1432.3669
NADSYN1	0.0	49464.13959999999
NAE1	0.0	18824.694799999997
NAGA	0.0	4798.4865
NAGPA	0.0	84100.32170000001
NAGS	2525.9278	17522.4285
NAIF1	0.0	13058.351899999996
NANOS2	5439.0	154560.0279
NANOS3	2660.8	19132.768200000002
NAP1L4	0.0	54015.0106
NAPA	0.0	130581.7149
NAPRT1	0.0	27044.3188
NAPSA	1874.5344	155585.8123
NAPSB	0.0	30952.102099999996
NARFL	0.0	285094.6037
NAT14	1504.206	158793.9545999999
NAT6	0.0	199763.22609999988
NAT8L	262.9436	35447.8822
NAT9	0.0	10227.6709
NAV1	182.118	4531.2242
NBEAL2	0.0	34518.741200000004
NBL1	6698.633600000001	31598.866300000005
NBPF1	5445.0	216757.02020000003
NBPF10	0.0	1447.0823
NBPF11	0.0	1120.6943999999999
NBPF15	0.0	8900.08
NBPF16	0.0	8900.08
NBPF24	0.0	5368.8955000000005
NBPF3	0.0	40160.04250000001
NBR1	0.0	18739.5588
NCAN	11498.0	43285.663300000015
NCAPH2	0.0	50055.3483
NCBP2	0.0	833.6048
NCCRP1	2980.7999999999997	59490.7997
NCF4	0.0	42069.2651
NCKAP1	10371.0	11072.6728
NCKAP1L	0.0	1300.1894000000002
NCKAP5L	800.1229999999999	16739.805400000005
NCKIPSD	0.0	123854.81189999999
NCL	0.0	293.6325
NCLN	0.0	253563.55159999995
NCOA5	0.0	56973.997599999995
NCR1	0.0	14301.192199999998
NCR2	0.0	34299.519
NCR3	0.0	9447.966999999999
NCRNA00029	9628.098600000001	659206.3270999999
NCRNA00051	0.0	87357.37940000003
NCRNA00094	0.0	89379.8793
NCRNA00095	0.0	47264.21429999999
NCRNA00111	289.5332	293388.22210000013
NCRNA00112	5981.504	279905.29100000014
NCRNA00114	13909.341	13077.3587
NCRNA00115	0.0	74930.4048
NCRNA00152	0.0	1339.9317999999998
NCRNA00160	0.0	1435.4660000000001
NCRNA00162	3200.1624	414329.7388000001
NCRNA00163	4954.0	410607.9772000001
NCRNA00168	0.0	1327.1855
NCRNA00175	12089.496	702560.5514999996
NCRNA00176	0.0	199846.47650000005
NCRNA00188	0.0	953.4089
NCRNA00200	0.0	12587.4793
NCRNA00207	2517.5124	149681.3813
NCRNA00235	0.0	41600.2584
NCRNA00244	0.0	3254.244
NCRNA00253	2326.2423	80327.3918
NCRNA00254	0.0	70924.76030000001
NCRNA00256A	0.0	20326.6289
NCRNA00256B	0.0	20326.6289
NCRUPAR	0.0	293.9904
NCS1	15801.228600000002	294410.31179999997
NCSTN	0.0	483.79650000000004
NDOR1	0.0	120318.49330000005
NDRG2	0.0	242.3658
NDRG4	3293.09	733.1665999999999
NDST2	0.0	0.0
NDUFA10	0.0	562.6296
NDUFA11	0.0	301814.4656
NDUFA13	0.0	137.641
NDUFA3	0.0	1636.7243
NDUFA4L2	4547.0	90451.3404
NDUFA5	0.0	2434.728
NDUFA7	0.0	105351.81889999997
NDUFA8	0.0	3180.7191
NDUFB10	0.0	98184.0374
NDUFB2	0.0	3964.6913000000004
NDUFB7	0.0	6705.4497
NDUFB8	0.0	12598.393199999999
NDUFS2	0.0	0.0
NDUFS5	0.0	0.0
NDUFS6	0.0	20501.6401
NDUFS7	0.0	610133.4587000001
NDUFV1	0.0	47752.7915
NDUFV3	0.0	126442.44610000004
NECAB2	0.0	2493.4483999999998
NECAP1	0.0	1373.6415
NECAP2	0.0	52821.619
NEFH	0.0	435.4298
NEFL	0.0	940.5780000000001
NEIL1	0.0	30836.345199999996
NEIL2	0.0	16317.278999999999
NEK2	0.0	7299.5338
NEK8	0.0	9349.694899999999
NELF	0.0	96623.82589999997
NES	3839.0	187054.9694
NEU1	0.0	10431.1492
NEU4	758.3856000000001	40200.5719
NEURL4	0.0	123459.24990000002
NEUROD2	2712.1156	45968.01459999999
NEUROG1	0.0	147.3693
NEUROG3	5798.0	51403.86070000002
NFAM1	17420.8	379894.48899999994
NFASC	0.0	105055.33319999998
NFATC2	2319.086	0.0
NFATC2IP	0.0	903.0648
NFE2	1463.7964000000002	64791.6039
NFE2L1	0.0	0.0
NFIA	781.7423999999999	0.0
NFIB	0.0	264.56
NFIC	4285.411099999999	454958.82450000005
NFIX	6257.8808	134004.8436
NFKB2	0.0	91767.78629999999
NFKBIB	0.0	16433.7929
NFKBID	0.0	155792.01010000004
NFKBIE	0.0	28804.873
NFKBIL1	0.0	9447.966999999999
NFS1	0.0	1415.9614
NFYC	0.0	244.1604
NGB	992.4520000000001	0.0
NGDN	0.0	2348.8967000000002
NGFR	5591.587	280181.6045999999
NHEG1	0.0	29.867199999999997
NHLH1	0.0	483.79650000000004
NHLRC4	0.0	41600.2584
NHP2	0.0	2949.9504
NID1	0.0	5128.1311
NIPAL1	0.0	22337.186
