GENE_ID	locusLine	bin_1_JJN3_jia.bam
1_MACS_peak_10828_lociStitched	chr19(.):12034534-12037093	3.0734
1_MACS_peak_10829_lociStitched	chr19(.):12075713-12076469	0.6432
1_MACS_peak_10830_lociStitched	chr19(.):12098250-12099920	0.897
1_MACS_peak_10831_lociStitched	chr19(.):12175431-12176185	0.5818
1_MACS_peak_10832_lociStitched	chr19(.):12250472-12251839	0.9574
1_MACS_peak_10833_lociStitched	chr19(.):12273356-12274691	2.2321
1_MACS_peak_10834_lociStitched	chr19(.):12404374-12406374	1.5293
1_MACS_peak_10835_lociStitched	chr19(.):12443774-12444932	0.6978
1_MACS_peak_10836_lociStitched	chr19(.):12510697-12512562	1.1544
1_MACS_peak_10837_lociStitched	chr19(.):12550653-12552477	1.3988
2_MACS_peak_10838_lociStitched	chr19(.):12592688-12596214	0.8048
1_MACS_peak_10840_lociStitched	chr19(.):12605745-12606973	1.506
1_MACS_peak_10841_lociStitched	chr19(.):12661301-12663692	3.9997
2_MACS_peak_10842_lociStitched	chr19(.):12720786-12725303	1.1502
2_MACS_peak_10844_lociStitched	chr19(.):12776801-12781558	1.9582
1_MACS_peak_10846_lociStitched	chr19(.):12791507-12793275	3.4052
1_MACS_peak_10847_lociStitched	chr19(.):12806569-12808146	1.0225
1_MACS_peak_10848_lociStitched	chr19(.):12832097-12835430	3.1926
2_MACS_peak_10849_lociStitched	chr19(.):12843974-12849096	2.6466
7_MACS_peak_10851_lociStitched	chr19(.):12885748-12918278	2.9562
1_MACS_peak_10858_lociStitched	chr19(.):12949184-12949966	0.4491
3_MACS_peak_10859_lociStitched	chr19(.):12991241-13003170	1.1057
1_MACS_peak_10862_lociStitched	chr19(.):13010291-13011865	0.9533
2_MACS_peak_10863_lociStitched	chr19(.):13023094-13030762	0.5179
2_MACS_peak_10865_lociStitched	chr19(.):13043116-13050791	2.7848
1_MACS_peak_10867_lociStitched	chr19(.):13056116-13058058	5.3888
1_MACS_peak_10868_lociStitched	chr19(.):13067089-13069211	3.3695
1_MACS_peak_10869_lociStitched	chr19(.):13075708-13076835	1.5617
1_MACS_peak_10870_lociStitched	chr19(.):13095274-13096845	0.6287
1_MACS_peak_10871_lociStitched	chr19(.):13105834-13107354	0.6993
1_MACS_peak_10872_lociStitched	chr19(.):13132320-13135858	2.3727
2_MACS_peak_10873_lociStitched	chr19(.):13209803-13216719	1.333
1_MACS_peak_10875_lociStitched	chr19(.):13226362-13230539	2.4204
1_MACS_peak_10876_lociStitched	chr19(.):13251541-13252125	0.7605
1_MACS_peak_10877_lociStitched	chr19(.):13260222-13267636	6.2558
4_MACS_peak_10878_lociStitched	chr19(.):13273045-13284434	1.2355
1_MACS_peak_10882_lociStitched	chr19(.):13318330-13320437	1.5504
1_MACS_peak_10883_lociStitched	chr19(.):13370176-13374173	3.1004
2_MACS_peak_10884_lociStitched	chr19(.):13385040-13393232	0.9313
1_MACS_peak_10886_lociStitched	chr19(.):13842098-13843075	1.1226
1_MACS_peak_10887_lociStitched	chr19(.):13858119-13859658	1.6526
1_MACS_peak_10888_lociStitched	chr19(.):13874592-13876311	1.6737
1_MACS_peak_10889_lociStitched	chr19(.):13885067-13886281	2.264
1_MACS_peak_10890_lociStitched	chr19(.):13905341-13907165	2.4615
3_MACS_peak_10891_lociStitched	chr19(.):13948880-13961855	5.2987
1_MACS_peak_10894_lociStitched	chr19(.):13972276-13973341	0.7389
1_MACS_peak_10895_lociStitched	chr19(.):13990992-13992008	1.8767
1_MACS_peak_10896_lociStitched	chr19(.):14016286-14017984	2.1479
1_MACS_peak_10897_lociStitched	chr19(.):14062622-14064579	3.4517
1_MACS_peak_10898_lociStitched	chr19(.):14096653-14098569	2.0589
1_MACS_peak_10899_lociStitched	chr19(.):14116346-14118463	6.5663
2_MACS_peak_10900_lociStitched	chr19(.):14124639-14128142	1.2775
1_MACS_peak_10902_lociStitched	chr19(.):14141756-14143822	5.5592
1_MACS_peak_10903_lociStitched	chr19(.):14182345-14186354	2.4664
1_MACS_peak_10904_lociStitched	chr19(.):14191153-14193369	2.1394
1_MACS_peak_10905_lociStitched	chr19(.):14200102-14203190	3.1656
1_MACS_peak_10906_lociStitched	chr19(.):14212406-14214632	1.3103
2_MACS_peak_10907_lociStitched	chr19(.):14223465-14229943	1.2503
1_MACS_peak_10909_lociStitched	chr19(.):14245970-14249124	2.9343
1_MACS_peak_10910_lociStitched	chr19(.):14316930-14318487	0.6595
1_MACS_peak_10911_lociStitched	chr19(.):14358355-14360386	0.8766
2_MACS_peak_10912_lociStitched	chr19(.):14491656-14495337	0.4295
1_MACS_peak_10914_lociStitched	chr19(.):14528368-14531224	3.8046
1_MACS_peak_10915_lociStitched	chr19(.):14543681-14545036	1.2692
1_MACS_peak_10916_lociStitched	chr19(.):14606576-14607709	0.6709
1_MACS_peak_10917_lociStitched	chr19(.):14627302-14630196	5.0578
1_MACS_peak_10918_lociStitched	chr19(.):14639208-14641410	2.8352
1_MACS_peak_10919_lociStitched	chr19(.):14681932-14683339	2.7778
1_MACS_peak_10920_lociStitched	chr19(.):14799953-14801753	3.7793
1_MACS_peak_10921_lociStitched	chr19(.):15235481-15237181	1.8221
1_MACS_peak_10922_lociStitched	chr19(.):15396842-15398968	0.4466
1_MACS_peak_10923_lociStitched	chr19(.):15403895-15405040	0.3725
1_MACS_peak_10924_lociStitched	chr19(.):15441559-15444219	6.0318
1_MACS_peak_10925_lociStitched	chr19(.):15478357-15478869	0.3285
1_MACS_peak_10926_lociStitched	chr19(.):15488383-15491703	5.4776
1_MACS_peak_10927_lociStitched	chr19(.):15528402-15530568	3.3744
1_MACS_peak_10928_lociStitched	chr19(.):15542195-15544573	2.6982
1_MACS_peak_10929_lociStitched	chr19(.):15559839-15561165	1.3948
2_MACS_peak_10930_lociStitched	chr19(.):15574215-15578045	0.79
1_MACS_peak_10932_lociStitched	chr19(.):15946991-15948449	2.5973
1_MACS_peak_10933_lociStitched	chr19(.):16112268-16113196	0.5352
1_MACS_peak_10934_lociStitched	chr19(.):16186000-16191611	5.6916
1_MACS_peak_10935_lociStitched	chr19(.):16197310-16197901	0.5367
2_MACS_peak_10936_lociStitched	chr19(.):16221567-16231077	1.8201
3_MACS_peak_10938_lociStitched	chr19(.):16244570-16255673	1.0084
2_MACS_peak_10941_lociStitched	chr19(.):16264356-16272594	0.6017
2_MACS_peak_10943_lociStitched	chr19(.):16293119-16297089	1.2959
1_MACS_peak_10945_lociStitched	chr19(.):16307730-16309847	3.2015
1_MACS_peak_10946_lociStitched	chr19(.):16434896-16440365	5.8267
1_MACS_peak_10947_lociStitched	chr19(.):16448751-16454796	1.9993
1_MACS_peak_10948_lociStitched	chr19(.):16461400-16463064	1.2206
1_MACS_peak_10949_lociStitched	chr19(.):16474754-16485143	2.7607
1_MACS_peak_10950_lociStitched	chr19(.):16493170-16494569	0.8673
1_MACS_peak_10951_lociStitched	chr19(.):16544803-16548548	2.4372
1_MACS_peak_10952_lociStitched	chr19(.):16580372-16583597	1.934
1_MACS_peak_10953_lociStitched	chr19(.):16606311-16608044	1.4286
1_MACS_peak_10954_lociStitched	chr19(.):16652125-16654450	4.0821
1_MACS_peak_10955_lociStitched	chr19(.):16681950-16684322	2.349
2_MACS_peak_10956_lociStitched	chr19(.):16694069-16706754	4.0534
1_MACS_peak_10958_lociStitched	chr19(.):16715533-16716930	0.6706
1_MACS_peak_10959_lociStitched	chr19(.):16737554-16741278	4.5442
1_MACS_peak_10960_lociStitched	chr19(.):16769958-16773092	5.172
1_MACS_peak_10961_lociStitched	chr19(.):16939737-16941061	2.896
2_MACS_peak_10962_lociStitched	chr19(.):16987339-16988594	0.3534
4_MACS_peak_10964_lociStitched	chr19(.):16993879-17009001	0.9469
2_MACS_peak_10968_lociStitched	chr19(.):17184789-17191534	1.3725
1_MACS_peak_10970_lociStitched	chr19(.):17325230-17326993	2.8275
1_MACS_peak_10971_lociStitched	chr19(.):17336263-17338257	2.7158
1_MACS_peak_10972_lociStitched	chr19(.):17345172-17347569	2.4427
1_MACS_peak_10973_lociStitched	chr19(.):17354580-17357953	3.7812
1_MACS_peak_10974_lociStitched	chr19(.):17376774-17379271	1.4373
1_MACS_peak_10975_lociStitched	chr19(.):17402845-17403945	0.8131
3_MACS_peak_10976_lociStitched	chr19(.):17413114-17421455	2.776
2_MACS_peak_10979_lociStitched	chr19(.):17444850-17449371	1.644
1_MACS_peak_10981_lociStitched	chr19(.):17457092-17458911	0.579
2_MACS_peak_10982_lociStitched	chr19(.):17480058-17484539	0.5442
1_MACS_peak_10984_lociStitched	chr19(.):17514650-17518941	3.7197
1_MACS_peak_10985_lociStitched	chr19(.):17529662-17532156	2.3169
1_MACS_peak_10986_lociStitched	chr19(.):17580177-17581692	0.6664
1_MACS_peak_10987_lociStitched	chr19(.):17621212-17623572	4.1488
1_MACS_peak_10988_lociStitched	chr19(.):17633566-17634880	0.899
1_MACS_peak_10989_lociStitched	chr19(.):17649989-17650661	0.421
1_MACS_peak_10990_lociStitched	chr19(.):17665767-17667728	2.7696
1_MACS_peak_10991_lociStitched	chr19(.):17716156-17717826	1.8115
1_MACS_peak_10992_lociStitched	chr19(.):17829349-17831347	3.2249
3_MACS_peak_10993_lociStitched	chr19(.):17857879-17866804	1.4007
1_MACS_peak_10996_lociStitched	chr19(.):17957073-17962171	4.462
1_MACS_peak_10997_lociStitched	chr19(.):17969880-17972715	2.7266
1_MACS_peak_10998_lociStitched	chr19(.):18042723-18044734	2.9322
1_MACS_peak_10999_lociStitched	chr19(.):18057896-18059726	1.8775
1_MACS_peak_11000_lociStitched	chr19(.):18111367-18113051	2.1031
1_MACS_peak_11001_lociStitched	chr19(.):18117824-18119524	0.6559
1_MACS_peak_11002_lociStitched	chr19(.):18131362-18133724	2.2954
1_MACS_peak_11003_lociStitched	chr19(.):18141134-18141682	0.4884
1_MACS_peak_11004_lociStitched	chr19(.):18155463-18156528	0.5438
1_MACS_peak_11005_lociStitched	chr19(.):18168794-18169460	0.6734
2_MACS_peak_11006_lociStitched	chr19(.):18197171-18202386	0.6749
1_MACS_peak_11008_lociStitched	chr19(.):18208438-18209159	0.5707
1_MACS_peak_11009_lociStitched	chr19(.):18215036-18215729	0.4618
1_MACS_peak_11010_lociStitched	chr19(.):18220479-18221780	0.6325
1_MACS_peak_11011_lociStitched	chr19(.):18228217-18230288	1.0414
1_MACS_peak_11012_lociStitched	chr19(.):18238497-18239159	0.5051
1_MACS_peak_11013_lociStitched	chr19(.):18262118-18265359	2.7731
1_MACS_peak_11014_lociStitched	chr19(.):18271461-18272701	2.6415
1_MACS_peak_11015_lociStitched	chr19(.):18283488-18286865	2.7133
2_MACS_peak_11016_lociStitched	chr19(.):18302431-18304923	1.3283
1_MACS_peak_11018_lociStitched	chr19(.):18313449-18316676	1.2934
1_MACS_peak_11019_lociStitched	chr19(.):18334792-18336021	0.7643
1_MACS_peak_11020_lociStitched	chr19(.):18389807-18393991	8.0069
1_MACS_peak_11021_lociStitched	chr19(.):18402130-18404075	1.6224
1_MACS_peak_11022_lociStitched	chr19(.):18414810-18416525	1.4951
1_MACS_peak_11023_lociStitched	chr19(.):18432807-18434997	2.8222
1_MACS_peak_11024_lociStitched	chr19(.):18450555-18452797	2.5568
1_MACS_peak_11025_lociStitched	chr19(.):18484310-18486088	1.2503
3_MACS_peak_11026_lociStitched	chr19(.):18496683-18503835	0.3628
1_MACS_peak_11029_lociStitched	chr19(.):18508687-18510929	1.2213
2_MACS_peak_11030_lociStitched	chr19(.):18528098-18531576	1.1243
3_MACS_peak_11032_lociStitched	chr19(.):18539376-18548626	1.8181
2_MACS_peak_11035_lociStitched	chr19(.):18629607-18633900	3.3721
1_MACS_peak_11037_lociStitched	chr19(.):18652969-18655408	3.5595
1_MACS_peak_11038_lociStitched	chr19(.):18667821-18669657	2.0665
1_MACS_peak_11039_lociStitched	chr19(.):18681420-18683948	2.6306
2_MACS_peak_11040_lociStitched	chr19(.):18698891-18705723	1.0204
1_MACS_peak_11042_lociStitched	chr19(.):18746994-18748569	1.1144
1_MACS_peak_11043_lociStitched	chr19(.):18793734-18795189	3.5503
1_MACS_peak_11044_lociStitched	chr19(.):18810511-18812643	0.61
1_MACS_peak_11045_lociStitched	chr19(.):18942039-18944809	2.4904
1_MACS_peak_11046_lociStitched	chr19(.):18953784-18954253	0.3582
1_MACS_peak_11047_lociStitched	chr19(.):19028660-19031432	2.2583
2_MACS_peak_11048_lociStitched	chr19(.):19050190-19061395	2.2452
1_MACS_peak_11050_lociStitched	chr19(.):19143062-19145632	8.069
1_MACS_peak_11051_lociStitched	chr19(.):19173811-19176406	0.9383
1_MACS_peak_11052_lociStitched	chr19(.):19248279-19249526	2.061
1_MACS_peak_11053_lociStitched	chr19(.):19289756-19290478	0.7041
1_MACS_peak_11054_lociStitched	chr19(.):19302089-19304433	5.875
1_MACS_peak_11055_lociStitched	chr19(.):19312909-19314681	1.7431
1_MACS_peak_11056_lociStitched	chr19(.):19430547-19432848	4.5839
1_MACS_peak_11057_lociStitched	chr19(.):19495402-19497912	2.0166
1_MACS_peak_11058_lociStitched	chr19(.):19515611-19517684	1.4394
1_MACS_peak_11059_lociStitched	chr19(.):19626265-19628084	3.5439
1_MACS_peak_11060_lociStitched	chr19(.):19738672-19739162	0.3595
1_MACS_peak_11061_lociStitched	chr19(.):19753633-19755134	1.306
2_MACS_peak_11062_lociStitched	chr19(.):19773450-19780510	1.9195
1_MACS_peak_11064_lociStitched	chr19(.):19843135-19844128	1.3953
1_MACS_peak_11065_lociStitched	chr19(.):19886466-19888337	1.4811
1_MACS_peak_11066_lociStitched	chr19(.):19931724-19933291	1.4961
1_MACS_peak_11067_lociStitched	chr19(.):19976463-19977920	3.7337
1_MACS_peak_11068_lociStitched	chr19(.):20011191-20012563	0.7447
1_MACS_peak_11069_lociStitched	chr19(.):20162492-20163821	0.5973
1_MACS_peak_11070_lociStitched	chr19(.):20177870-20178264	0.3863
1_MACS_peak_11071_lociStitched	chr19(.):20585845-20586351	0.4001
1_MACS_peak_11072_lociStitched	chr19(.):20747904-20748749	0.601
1_MACS_peak_11073_lociStitched	chr19(.):20844057-20844491	0.2989
1_MACS_peak_11074_lociStitched	chr19(.):20958904-20959943	1.4802
1_MACS_peak_11075_lociStitched	chr19(.):21105900-21106819	0.7709
1_MACS_peak_11076_lociStitched	chr19(.):21202873-21204364	2.1728
1_MACS_peak_11077_lociStitched	chr19(.):21264742-21265873	2.1547
1_MACS_peak_11078_lociStitched	chr19(.):21324266-21325553	1.198
1_MACS_peak_11079_lociStitched	chr19(.):21511055-21512448	2.3633
1_MACS_peak_11080_lociStitched	chr19(.):21541640-21542410	0.5568
1_MACS_peak_11081_lociStitched	chr19(.):21579711-21580603	0.8565
1_MACS_peak_11082_lociStitched	chr19(.):21688241-21689101	0.9186
1_MACS_peak_11083_lociStitched	chr19(.):21751640-21752888	0.4532
1_MACS_peak_11084_lociStitched	chr19(.):21949345-21950632	1.3698
1_MACS_peak_11085_lociStitched	chr19(.):22018336-22019096	0.5592
1_MACS_peak_11086_lociStitched	chr19(.):22235217-22235765	0.3621
1_MACS_peak_11087_lociStitched	chr19(.):23185442-23186152	0.4928
1_MACS_peak_11088_lociStitched	chr19(.):23432324-23433793	1.3003
1_MACS_peak_11089_lociStitched	chr19(.):23456438-23457194	0.5749
1_MACS_peak_11090_lociStitched	chr19(.):23577055-23578498	1.8917
1_MACS_peak_11091_lociStitched	chr19(.):23710030-23710749	0.5002
1_MACS_peak_11092_lociStitched	chr19(.):23868919-23870469	1.7739
1_MACS_peak_11093_lociStitched	chr19(.):23941030-23941814	0.6668
1_MACS_peak_11094_lociStitched	chr19(.):24097085-24098347	0.6655
1_MACS_peak_11095_lociStitched	chr19(.):24216163-24216967	0.6099
1_MACS_peak_11096_lociStitched	chr19(.):24269946-24270431	0.4558
1_MACS_peak_11097_lociStitched	chr19(.):28282665-28285829	2.4807
1_MACS_peak_11098_lociStitched	chr19(.):28884399-28884944	0.3405
2_MACS_peak_11099_lociStitched	chr19(.):28955228-28961777	1.0541
1_MACS_peak_11101_lociStitched	chr19(.):28971926-28972825	0.4299
1_MACS_peak_11102_lociStitched	chr19(.):28982622-28983793	0.3761
1_MACS_peak_11103_lociStitched	chr19(.):29006281-29007608	0.758
1_MACS_peak_11104_lociStitched	chr19(.):29024684-29026950	0.7341
1_MACS_peak_11105_lociStitched	chr19(.):29043626-29044505	0.3768
1_MACS_peak_11106_lociStitched	chr19(.):29079928-29082363	1.307
2_MACS_peak_11107_lociStitched	chr19(.):29092788-29094617	0.437
1_MACS_peak_11109_lociStitched	chr19(.):29121072-29125053	3.1386
1_MACS_peak_11110_lociStitched	chr19(.):29217990-29218695	0.4058
1_MACS_peak_11111_lociStitched	chr19(.):29702884-29704634	3.1291
1_MACS_peak_11112_lociStitched	chr19(.):30096441-30097931	2.3994
1_MACS_peak_11113_lociStitched	chr19(.):30155778-30157018	0.5365
1_MACS_peak_11114_lociStitched	chr19(.):30171149-30171664	0.3536
1_MACS_peak_11115_lociStitched	chr19(.):30205267-30207722	3.7677
2_MACS_peak_11116_lociStitched	chr19(.):30301761-30307042	1.0475
1_MACS_peak_11118_lociStitched	chr19(.):30335381-30336494	0.5135
1_MACS_peak_11119_lociStitched	chr19(.):30432585-30434517	2.675
1_MACS_peak_11120_lociStitched	chr19(.):30520644-30521298	0.4269
1_MACS_peak_11121_lociStitched	chr19(.):32836089-32837862	3.4229
1_MACS_peak_11122_lociStitched	chr19(.):32895556-32897707	4.9281
1_MACS_peak_11123_lociStitched	chr19(.):33071295-33073635	3.1133
1_MACS_peak_11124_lociStitched	chr19(.):33161570-33167648	2.8561
1_MACS_peak_11125_lociStitched	chr19(.):33181926-33184305	3.8609
1_MACS_peak_11126_lociStitched	chr19(.):33462050-33463772	1.0763
1_MACS_peak_11127_lociStitched	chr19(.):33571408-33572883	2.1379
1_MACS_peak_11128_lociStitched	chr19(.):33667009-33668947	2.5249
1_MACS_peak_11129_lociStitched	chr19(.):33758262-33758884	0.4703
1_MACS_peak_11130_lociStitched	chr19(.):33792878-33794204	0.6129
1_MACS_peak_11131_lociStitched	chr19(.):33863771-33867033	7.169
1_MACS_peak_11132_lociStitched	chr19(.):34012020-34013267	0.7195
1_MACS_peak_11133_lociStitched	chr19(.):34139812-34141056	0.4371
1_MACS_peak_11134_lociStitched	chr19(.):34286255-34288105	0.9426
1_MACS_peak_11135_lociStitched	chr19(.):34625052-34625992	0.7446
1_MACS_peak_11136_lociStitched	chr19(.):34662398-34664910	5.9592
1_MACS_peak_11137_lociStitched	chr19(.):34724005-34724526	0.3261
1_MACS_peak_11138_lociStitched	chr19(.):34744729-34746428	3.0935
2_MACS_peak_11139_lociStitched	chr19(.):34849151-34858139	1.335
1_MACS_peak_11141_lociStitched	chr19(.):34894768-34896397	1.7131
1_MACS_peak_11142_lociStitched	chr19(.):34918466-34920423	4.5695
1_MACS_peak_11143_lociStitched	chr19(.):35158156-35158950	0.3409
1_MACS_peak_11144_lociStitched	chr19(.):35167499-35169331	4.555
1_MACS_peak_11145_lociStitched	chr19(.):35224177-35225912	3.6286
1_MACS_peak_11146_lociStitched	chr19(.):35263323-35264310	1.0917
1_MACS_peak_11147_lociStitched	chr19(.):35350973-35351516	0.3706
1_MACS_peak_11148_lociStitched	chr19(.):35644621-35647035	1.942
1_MACS_peak_11149_lociStitched	chr19(.):35694837-35698683	1.1289
2_MACS_peak_11150_lociStitched	chr19(.):35703954-35707908	1.8938
1_MACS_peak_11152_lociStitched	chr19(.):35738252-35740477	1.8301
1_MACS_peak_11153_lociStitched	chr19(.):35757631-35761273	8.6214
1_MACS_peak_11154_lociStitched	chr19(.):35837810-35838626	0.4779
1_MACS_peak_11155_lociStitched	chr19(.):36035317-36037860	2.3224
1_MACS_peak_11156_lociStitched	chr19(.):36103133-36104458	1.476
1_MACS_peak_11157_lociStitched	chr19(.):36119120-36120834	2.607
2_MACS_peak_11158_lociStitched	chr19(.):36133604-36140203	1.588
1_MACS_peak_11160_lociStitched	chr19(.):36206314-36210424	5.0956
3_MACS_peak_11161_lociStitched	chr19(.):36230845-36240437	2.8659
1_MACS_peak_11164_lociStitched	chr19(.):36247846-36250087	4.2192
1_MACS_peak_11165_lociStitched	chr19(.):36266178-36267231	2.5119
2_MACS_peak_11166_lociStitched	chr19(.):36389821-36395347	1.8105
2_MACS_peak_11168_lociStitched	chr19(.):36421901-36428012	0.4783
1_MACS_peak_11170_lociStitched	chr19(.):36484755-36487619	1.9411
2_MACS_peak_11171_lociStitched	chr19(.):36499862-36506070	0.6142
1_MACS_peak_11173_lociStitched	chr19(.):36543685-36547060	3.0244
2_MACS_peak_11174_lociStitched	chr19(.):36601585-36607267	1.3536
1_MACS_peak_11176_lociStitched	chr19(.):36618141-36619788	2.0055
2_MACS_peak_11177_lociStitched	chr19(.):36627018-36632489	3.1296
1_MACS_peak_11179_lociStitched	chr19(.):36704777-36707027	2.397
1_MACS_peak_11180_lociStitched	chr19(.):36822196-36823157	0.7313
1_MACS_peak_11181_lociStitched	chr19(.):36869307-36870631	0.9687
1_MACS_peak_11182_lociStitched	chr19(.):36908586-36910178	2.3505
1_MACS_peak_11183_lociStitched	chr19(.):36979567-36981510	4.3455
1_MACS_peak_11184_lociStitched	chr19(.):37018343-37020611	2.9721
1_MACS_peak_11185_lociStitched	chr19(.):37063212-37065211	2.0538
1_MACS_peak_11186_lociStitched	chr19(.):37095236-37096995	1.8332
1_MACS_peak_11187_lociStitched	chr19(.):37157070-37158650	1.4908
1_MACS_peak_11188_lociStitched	chr19(.):37177190-37179373	1.449
2_MACS_peak_11189_lociStitched	chr19(.):37263061-37266914	0.8394
1_MACS_peak_11191_lociStitched	chr19(.):37287507-37289115	1.5325
1_MACS_peak_11192_lociStitched	chr19(.):37328485-37329904	2.0538
1_MACS_peak_11193_lociStitched	chr19(.):37340206-37342527	1.6392
1_MACS_peak_11194_lociStitched	chr19(.):37406264-37408178	2.8143
1_MACS_peak_11195_lociStitched	chr19(.):37463649-37464530	1.2357
1_MACS_peak_11196_lociStitched	chr19(.):37568534-37569934	1.8797
1_MACS_peak_11197_lociStitched	chr19(.):37663017-37664169	0.9038
1_MACS_peak_11198_lociStitched	chr19(.):37700847-37701897	0.6335
1_MACS_peak_11199_lociStitched	chr19(.):37708289-37710018	3.9312
1_MACS_peak_11201_lociStitched	chr19(.):37807689-37809442	1.3731
1_MACS_peak_11202_lociStitched	chr19(.):37825299-37826258	1.5764
1_MACS_peak_11203_lociStitched	chr19(.):37861186-37862814	2.5262
3_MACS_peak_11204_lociStitched	chr19(.):37957312-37965705	0.9542
1_MACS_peak_11207_lociStitched	chr19(.):37996818-37998592	1.7701
2_MACS_peak_11208_lociStitched	chr19(.):38003811-38005011	0.4234
1_MACS_peak_11210_lociStitched	chr19(.):38084896-38086351	1.0168
1_MACS_peak_11211_lociStitched	chr19(.):38145383-38147377	1.1357
1_MACS_peak_11212_lociStitched	chr19(.):38209928-38210892	1.0267
1_MACS_peak_11213_lociStitched	chr19(.):38269587-38270941	1.3467
1_MACS_peak_11214_lociStitched	chr19(.):38396855-38398502	1.28
1_MACS_peak_11215_lociStitched	chr19(.):38538312-38540431	0.6166
1_MACS_peak_11216_lociStitched	chr19(.):38805864-38807675	1.4942
1_MACS_peak_11217_lociStitched	chr19(.):38826217-38828189	1.9782
1_MACS_peak_11218_lociStitched	chr19(.):38864518-38866709	2.8667
1_MACS_peak_11219_lociStitched	chr19(.):38893140-38894734	1.6935
1_MACS_peak_11220_lociStitched	chr19(.):39034071-39035804	0.9523
1_MACS_peak_11221_lociStitched	chr19(.):39107695-39110689	3.2695
1_MACS_peak_11222_lociStitched	chr19(.):39137633-39141519	1.2843
1_MACS_peak_11223_lociStitched	chr19(.):39165323-39167959	1.3167
1_MACS_peak_11224_lociStitched	chr19(.):39173562-39177793	2.0145
2_MACS_peak_11225_lociStitched	chr19(.):39224408-39227571	0.8833
1_MACS_peak_11227_lociStitched	chr19(.):39321335-39323444	3.7223
2_MACS_peak_11228_lociStitched	chr19(.):39338023-39348826	5.4022
1_MACS_peak_11230_lociStitched	chr19(.):39359304-39361297	3.4044
1_MACS_peak_11231_lociStitched	chr19(.):39368492-39369437	0.7493
1_MACS_peak_11232_lociStitched	chr19(.):39389316-39391449	2.8428
1_MACS_peak_11233_lociStitched	chr19(.):39420421-39422605	2.8706
2_MACS_peak_11234_lociStitched	chr19(.):39465201-39469527	0.567
1_MACS_peak_11236_lociStitched	chr19(.):39521572-39522481	0.5107
1_MACS_peak_11237_lociStitched	chr19(.):39615689-39617262	2.612
2_MACS_peak_11238_lociStitched	chr19(.):39789353-39791112	0.6217
1_MACS_peak_11240_lociStitched	chr19(.):39810207-39812029	0.7716
2_MACS_peak_11241_lociStitched	chr19(.):39825672-39834336	1.2159
1_MACS_peak_11243_lociStitched	chr19(.):39841715-39842356	0.3947
1_MACS_peak_11244_lociStitched	chr19(.):39880710-39882916	4.0207
2_MACS_peak_11245_lociStitched	chr19(.):39888070-39904594	4.7571
1_MACS_peak_11247_lociStitched	chr19(.):39925391-39927531	2.9756
1_MACS_peak_11248_lociStitched	chr19(.):39935010-39937226	2.9001
1_MACS_peak_11249_lociStitched	chr19(.):39970665-39972546	2.8145
1_MACS_peak_11250_lociStitched	chr19(.):40022495-40023717	1.9589
1_MACS_peak_11251_lociStitched	chr19(.):40029703-40031055	3.4774
1_MACS_peak_11252_lociStitched	chr19(.):40168387-40171580	1.5417
1_MACS_peak_11253_lociStitched	chr19(.):40249328-40251499	1.0233
1_MACS_peak_11254_lociStitched	chr19(.):40335474-40337802	1.9152
1_MACS_peak_11255_lociStitched	chr19(.):40367164-40368461	0.6584
1_MACS_peak_11256_lociStitched	chr19(.):40383408-40384744	1.2469
1_MACS_peak_11257_lociStitched	chr19(.):40398942-40400701	0.8235
1_MACS_peak_11258_lociStitched	chr19(.):40447151-40448631	0.4636
1_MACS_peak_11259_lociStitched	chr19(.):40475816-40478006	2.5639
1_MACS_peak_11260_lociStitched	chr19(.):40502015-40503789	2.6837
1_MACS_peak_11261_lociStitched	chr19(.):40561141-40562952	1.818
2_MACS_peak_11262_lociStitched	chr19(.):40595836-40601417	1.1942
2_MACS_peak_11264_lociStitched	chr19(.):40648629-40654309	1.4401
1_MACS_peak_11266_lociStitched	chr19(.):40696297-40698621	3.699
1_MACS_peak_11267_lociStitched	chr19(.):40789287-40792287	3.7748
1_MACS_peak_11268_lociStitched	chr19(.):40853558-40855771	1.6311
1_MACS_peak_11269_lociStitched	chr19(.):40871332-40871803	0.462
2_MACS_peak_11270_lociStitched	chr19(.):40926453-40932658	3.1119
1_MACS_peak_11272_lociStitched	chr19(.):40938916-40940578	2.414
1_MACS_peak_11273_lociStitched	chr19(.):40948427-40951299	2.8559
1_MACS_peak_11274_lociStitched	chr19(.):40970248-40971948	1.5327
2_MACS_peak_11275_lociStitched	chr19(.):41024757-41029951	0.7155
1_MACS_peak_11277_lociStitched	chr19(.):41034945-41036743	0.6349
1_MACS_peak_11278_lociStitched	chr19(.):41081866-41083565	2.4625
3_MACS_peak_11279_lociStitched	chr19(.):41106713-41121013	0.9856
1_MACS_peak_11282_lociStitched	chr19(.):41168706-41169689	0.9736
1_MACS_peak_11283_lociStitched	chr19(.):41195987-41197767	3.2033
2_MACS_peak_11284_lociStitched	chr19(.):41220173-41225758	2.8245
1_MACS_peak_11286_lociStitched	chr19(.):41255172-41258599	3.6337
1_MACS_peak_11287_lociStitched	chr19(.):41282682-41285141	4.0678
1_MACS_peak_11288_lociStitched	chr19(.):41303879-41306764	2.9677
1_MACS_peak_11289_lociStitched	chr19(.):41768229-41772983	7.2192
