GENE_ID	locusLine	bin_1_JJN3_jia.bam
NM_194291	chr8(.):125318158-125389940	0.445
NM_025195	chr8(.):126437562-126455644	2.6041
NM_002467	chr8(.):128743314-128758680	2.9133
NR_031613	chr8(.):129157361-129167434	0.3955
NR_002765	chr8(.):131302600-131313779	0.1841
NM_006748	chr8(.):134043972-134077603	0.1464
NM_006096	chr8(.):134244413-134314547	1.1009
NM_032611	chr8(.):142427006-142446620	1.9933
NM_005293	chr8(.):142361586-142382365	0.1171
NM_001160354	chr8(.):143776528-143790584	0.0816
NM_015193	chr8(.):143687409-143700833	0.1041
NM_001077527	chr8(.):143733873-143756401	1.2808
NM_005672	chr8(.):143756873-143769145	0.0962
NR_033343	chr8(.):143746725-143769145	0.8757
NM_001166237	chr8(.):144630556-144650231	0.7814
NM_024736	chr8(.):144635476-144650231	0.8633
NM_001100878	chr8(.):144643362-144659928	0.4243
NM_145201	chr8(.):144651954-144665513	1.6759
NM_201378	chr8(.):144984320-145052697	0.804
NM_032789	chr8(.):145046319-145065635	2.2442
NM_000445	chr8(.):144984320-145055913	0.7835
NM_201381	chr8(.):144984320-145023905	0.471
NM_201382	chr8(.):144984320-145023110	0.4678
NM_201383	chr8(.):144984320-145021692	0.4626
NM_201379	chr8(.):144984320-145033088	0.7626
NM_001009184	chr8(.):145059225-145072583	2.0182
NM_201384	chr8(.):144984320-145018758	0.4867
NR_030383	chr8(.):145014358-145024447	1.3459
NM_201380	chr8(.):144984320-145030044	0.8053
NM_001129888	chr8(.):145684199-145696031	2.9335
NM_183057	chr8(.):145643999-145658927	1.7688
NM_032687	chr8(.):145684199-145695849	2.977
NM_017767	chr8(.):145632797-145646917	1.1646
NM_003923	chr8(.):145694114-145706718	2.0701
NM_032902	chr8(.):145717108-145732504	0.1396
NM_138496	chr8(.):145670314-145695418	1.669
NM_005309	chr8(.):145724464-145737555	3.2576
NM_130849	chr8(.):145632797-145647273	1.1387
NM_145754	chr8(.):145686737-145704499	3.27
NM_138431	chr8(.):145729551-145741589	3.535
NM_004260	chr8(.):145731666-145748210	3.8789
NM_013432	chr8(.):145649162-145674812	1.9999
NM_014665	chr8(.):145738362-145755559	2.3224
NM_025251	chr8(.):145749562-145843888	0.1585
NM_138367	chr8(.):145941293-145985970	0.2917
NM_030580	chr8(.):145993500-146017725	0.6898
NM_033301	chr8(.):146010153-146022729	1.7485
NM_000973	chr8(.):146010153-146022805	1.7396
NM_003416	chr8(.):146047902-146073606	0.5571
NM_213605	chr8(.):146019260-146039529	0.4355
NR_003529	chr9(.):21989789-22126093	0.2521
NM_015158	chr9(.):499702-751103	0.2044
NM_001135920	chr9(.):5624326-5774454	0.2009
NM_020829	chr9(.):5651582-5781556	0.0463
NM_004529	chr9(.):20339967-20627514	0.1234
NM_001171195	chr9(.):23685102-23826843	0.058
NM_004432	chr9(.):23685102-23831063	0.0605
NM_001171197	chr9(.):23685102-23826478	0.0571
NM_001206	chr9(.):72994512-73034573	0.6481
NM_153267	chr9(.):72653496-72846888	0.0762
NM_006914	chr9(.):77107251-77307117	0.1407
NM_007203	chr9(.):112537576-112939791	0.1687
NM_001004065	chr9(.):112805877-112939791	0.335
NM_015404	chr9(.):117159359-117272736	0.462
NM_001083885	chr9(.):117159359-117270495	0.4702
NM_005047	chr9(.):123573331-123610206	0.2378
NM_013355	chr9(.):131459801-131488199	0.1432
NM_015033	chr9(.):132644465-132810473	0.2618
NM_198679	chr9(.):134447156-134590229	0.1017
NM_005312	chr9(.):134447156-134617925	0.3108
NM_019892	chr9(.):139318072-139339256	0.3707
NM_004936	chr9(.):21997901-22014312	0.2482
NR_024274	chr9(.):21962137-21972753	0.181
NM_058197	chr9(.):21962750-21979826	0.1274
NM_000077	chr9(.):21962750-21980132	0.1258
NM_058195	chr9(.):21962750-21999490	0.811
NM_024077	chr9(.):91928411-91979561	0.2198
NR_036108	chr9(.):91922139-91932221	1.249
NM_001827	chr9(.):91921112-91936618	1.3268
NM_005384	chr9(.):94166326-94191144	0.9756
NM_001083603	chr9(.):98200263-98284247	0.4423
NM_001083606	chr9(.):98200263-98274699	0.4951
NM_001083607	chr9(.):98200263-98274481	0.4964
NM_001083605	chr9(.):98200263-98275322	0.4913
NM_000264	chr9(.):98200263-98275831	0.4881
NM_001012993	chr9(.):112956845-112975413	0.0377
NM_001136562	chr9(.):112882780-112939791	0.4986
NM_005658	chr9(.):123659670-123694173	0.6061
NM_015651	chr9(.):123612930-123644606	1.0908
NM_001190945	chr9(.):123659670-123696451	0.6782
NM_001190947	chr9(.):123659670-123681850	0.1097
NM_001009936	chr9(.):123626852-123644606	1.9023
NR_024408	chr9(.):123600319-123621651	0.3805
NM_001166170	chr9(.):127049249-127119719	0.1675
NM_001145001	chr9(.):127015195-127119719	0.3332
NM_001166169	chr9(.):127049698-127119719	0.1225
NM_001166168	chr9(.):127015529-127119719	0.3341
NM_001166167	chr9(.):127014884-127119719	0.3325
NM_005489	chr9(.):130495595-130538621	0.2741
NM_001142532	chr9(.):130495595-130529697	0.1848
NM_001142533	chr9(.):130495595-130522583	0.2177
NM_001142531	chr9(.):130495595-130529719	0.1847
NM_001142534	chr9(.):130495595-130522561	0.2175
NM_170600	chr9(.):130495595-130546048	0.4823
NM_001085347	chr9(.):130488802-130502604	0.3741
NM_001018078	chr9(.):130560507-130581556	0.3401
NM_001261	chr9(.):130543304-130558052	0.9657
NM_004957	chr9(.):130560153-130581556	0.3358
NR_036055	chr9(.):130543196-130553286	1.3786
NM_001006641	chr9(.):130825478-130876524	0.4534
NM_197956	chr9(.):130818511-130834599	0.9148
NM_001006643	chr9(.):130855835-130876524	0.0611
NM_001006642	chr9(.):130849127-130876524	0.0625
NM_052901	chr9(.):130855816-130876524	0.0614
NR_033374	chr9(.):130868449-130886013	0.0879
NM_001122821	chr9(.):131440933-131463675	1.1958
NM_052844	chr9(.):131390939-131424129	0.2468
NM_003011	chr9(.):131446508-131463675	1.2356
NM_032799	chr9(.):131478148-131491408	0.1794
NM_016520	chr9(.):132584563-132602572	0.4538
NM_006676	chr9(.):132592695-132649107	0.2769
NM_001008563	chr9(.):132592756-132649107	0.2771
NM_178138	chr9(.):139083095-139101955	0.3141
NM_181701	chr9(.):139093181-139142687	0.5148
NM_014564	chr9(.):139083095-139100004	0.3257
NM_001039708	chr9(.):139291373-139310054	0.6562
NM_001080849	chr9(.):139251351-139263241	0.2983
NM_052813	chr9(.):139253407-139273133	0.1945
NM_001145639	chr9(.):139242508-139259057	0.2257
NM_015160	chr9(.):139300115-139323213	0.3242
NM_003086	chr9(.):139265028-139297889	0.1504
NM_178536	chr9(.):139841767-139854949	0.4935
NM_153200	chr9(.):139752232-139765738	0.5713
NM_000606	chr9(.):139834697-139846426	1.7803
NM_021138	chr9(.):139775964-139826067	1.262
NM_018998	chr9(.):139829886-139844173	1.1316
NM_206920	chr9(.):139741818-139760251	0.9617
NM_014172	chr9(.):139738255-139750490	1.358
NM_001144026	chr9(.):140095118-140118813	0.505
NM_053045	chr9(.):140093534-140105090	0.8283
NM_000832	chr9(.):140028608-140068214	1.0836
NM_001128228	chr9(.):140081068-140100163	1.0229
NM_003731	chr9(.):140078053-140089822	0.982
NM_001013653	chr9(.):140058211-140069491	2.8412
NM_013366	chr9(.):140064235-140088057	0.9206
NM_031297	chr9(.):140109706-140120775	0.5323
NM_013379	chr9(.):139999991-140014195	0.3635
NR_037416	chr9(.):140058637-140068722	3.1642
NM_003916	chrX(.):15838928-15878100	0.3298
NM_001123384	chrX(.):39905498-40041582	0.4973
NM_144495	chrX(.):48750194-48765420	0.396
NM_001167990	chrX(.):48750212-48765420	0.3963
NM_001032384	chrX(.):48750538-48765420	0.403
NM_001167992	chrX(.):48750774-48765420	0.4092
NM_001104544	chrX(.):119387504-119450391	0.3372
NM_015129	chrX(.):118745908-118832333	0.2327
NM_145800	chrX(.):118744687-118832333	0.23
NM_000252	chrX(.):149732046-149846616	0.1101
NM_005334	chrX(.):153208007-153241819	2.1537
NM_012080	chrX(.):6961960-7071231	0.2435
NM_001178135	chrX(.):6970626-7071231	0.2622
NR_030727	chrX(.):12915935-12966419	0.0659
NM_174901	chrX(.):13048735-13067917	0.0212
NM_021109	chrX(.):12988225-13000346	1.154
NM_183049	chrX(.):12988224-13000346	1.1539
NM_001195328	chrX(.):13702239-13732944	0.3708
NM_152634	chrX(.):13666306-13687247	0.712
NM_017745	chrX(.):39905498-39961719	0.4165
NM_001167947	chrX(.):48745729-48760426	0.4518
NM_001042498	chrX(.):48755888-48774235	0.3332
NM_001136158	chrX(.):48774302-48819893	0.9126
NM_001136159	chrX(.):48774302-48820648	0.8986
NM_006875	chrX(.):48765458-48781413	1.2058
NM_004979	chrX(.):48813638-48833251	0.3834
NM_005660	chrX(.):48755458-48773917	0.3329
NM_001032289	chrX(.):48755889-48773933	0.3042
NR_030413	chrX(.):118775700-118785811	0.1527
NM_001000	chrX(.):118915468-118930606	0.3304
NR_002584	chrX(.):118916315-118926447	0.4448
NM_001105576	chrX(.):118887575-118899165	0.9008
NM_001130846	chrX(.):129258337-129277015	0.023
NM_004208	chrX(.):129258337-129304861	0.1085
NM_004794	chrX(.):129300772-129323844	0.4387
NM_145813	chrX(.):129258337-129304808	0.1079
NM_000054	chrX(.):153165528-153177620	0.1545
NM_000425	chrX(.):153121970-153146399	0.0548
NM_003491	chrX(.):153190376-153205468	3.7505
NM_001666	chrX(.):153167829-153196714	1.9234
NM_002910	chrX(.):153195721-153215232	0.3875
NR_027419	chrX(.):153162984-153177620	0.1386
NM_001025243	chrX(.):153270956-153290342	0.7331
NM_003492	chrX(.):153232990-153253646	4.2748
NR_031757	chrX(.):153280370-153290440	1.3349
NR_036175	chrX(.):153241548-153251627	1.7299
NR_036174	chrX(.):153241547-153251628	1.7299
NM_001110556	chrX(.):153571899-153608006	1.2348
NM_012253	chrX(.):153519026-153563713	0.1029
NM_000117	chrX(.):153602596-153614883	0.8234
NM_001145934	chrX(.):153528408-153563713	0.1138
NM_001586	chrX(.):153493931-153528438	0.0826
NM_006730	chrX(.):153624578-153642575	0.9736
NM_001183	chrX(.):153651977-153669862	0.4107
NM_001009934	chrX(.):153624578-153645427	0.8496
NR_000011	chrX(.):153623621-153633756	1.0561
NM_000116	chrX(.):153634876-153655063	0.372
NR_026898	chrX(.):153621570-153635680	0.774
NM_018363	chr10(.):90028620-90348082	0.1709
NM_001031709	chr10(.):90038858-90348082	0.1462
NM_018702	chr10(.):1223072-1784718	0.0871
NM_172242	chr10(.):22629398-22711539	0.3205
NM_020824	chr10(.):24867537-25017597	0.1762
NM_052997	chr10(.):37409784-37526495	0.3408
NR_033842	chr10(.):45301471-45460137	0.2635
NM_032023	chr10(.):45450218-45495172	1.3474
NM_000698	chr10(.):45864628-45946563	0.472
NM_032199	chr10(.):63656012-63861707	0.2402
NM_199451	chr10(.):64128915-64436771	0.0744
NM_199450	chr10(.):64128915-64245048	0.098
NM_001198798	chr10(.):73851273-73980751	0.1063
NM_001198799	chr10(.):73851273-73981183	0.1061
NM_020338	chr10(.):80823791-81081285	0.2441
NM_000314	chr10(.):89618194-89733532	0.4113
NM_032810	chr10(.):89507874-89582917	0.1481
NM_001613	chr10(.):90689830-90717580	0.0566
NM_001141945	chr10(.):90689830-90756147	0.4036
NM_019903	chr10(.):111760725-111900323	0.1526
NM_016824	chr10(.):111762710-111900323	0.1543
NM_004412	chr10(.):17179981-17249070	0.1301
NM_003380	chr10(.):17265257-17284592	1.3423
NM_005180	chr10(.):22605005-22625414	3.1745
NM_012071	chr10(.):22600298-22614237	3.9859
NR_036533	chr10(.):22719353-22731858	0.5451
NM_001123376	chr10(.):45401763-45435642	0.105
NM_007021	chr10(.):45466708-45479330	2.681
NM_001039380	chr10(.):45488145-45501470	1.1035
NM_006963	chr10(.):45491272-45505777	0.965
NM_014951	chr10(.):64128915-64167217	0.1976
NM_173473	chr10(.):73970805-74000618	0.3132
NM_019058	chr10(.):74028676-74040797	2.6172
NM_017626	chr10(.):74087587-74119907	0.4307
NR_028492	chr10(.):89573069-89610369	0.2614
NM_001126049	chr10(.):89613917-89628194	2.7972
NR_028035	chr10(.):90745287-90780542	0.7268
NR_028371	chr10(.):90746180-90757732	2.0714
NM_024747	chr10(.):103820146-103832793	0.3311
NM_004741	chr10(.):103906932-103928627	0.2487
NM_015062	chr10(.):103887786-103915090	0.4833
NM_001113407	chr10(.):103862324-103885210	0.8519
NM_003893	chr10(.):103862324-103879723	0.6659
NM_024326	chr10(.):104174570-104187893	0.7088
NM_002779	chr10(.):104157375-104183901	0.4552
NM_024040	chr10(.):104178001-104197423	0.7304
NM_002502	chr10(.):104150431-104167281	2.1589
NM_001077494	chr10(.):104149338-104167281	2.0298
NM_001077493	chr10(.):104149228-104167281	2.0177
NR_030169	chr10(.):104191268-104201341	0.4762
NM_030912	chr10(.):104399251-104423076	2.6899
NM_005962	chr10(.):111980761-112052123	0.1183
NM_001008541	chr10(.):111964988-112052123	0.425
NM_130439	chr10(.):111962362-112052123	0.4138
NM_004419	chr10(.):112252624-112276302	0.4433
NM_016621	chr11(.):45945869-46147985	0.3389
NM_006819	chr11(.):63948586-63977020	0.838
NM_002869	chr11(.):73381682-73477201	0.2028
NM_175566	chr11(.):98886870-100232473	0.0655
NM_198498	chr11(.):111121706-111161972	0.0646
NM_002855	chr11(.):119526702-119604435	0.5847
NM_203285	chr11(.):119503807-119604435	0.4657
NM_181798	chr11(.):2477683-2875340	0.1473
NM_000218	chr11(.):2461220-2875340	0.1504
NM_030962	chr11(.):9795213-10320754	0.047
NM_001143830	chr11(.):22683159-22839547	0.3118
NM_177553	chr11(.):22684653-22839547	0.3139
NM_005256	chr11(.):22691318-22839547	0.0979
NM_004811	chr11(.):58289343-58348390	1.1865
NM_001143995	chr11(.):58289343-58350639	1.1538
NM_002556	chr11(.):59336870-59388617	0.2293
NM_024092	chr11(.):60676370-60695915	0.5447
NM_002032	chr11(.):61726756-61740132	2.7216
NM_004265	chr11(.):61590712-61639825	1.0972
NM_024060	chr11(.):62196015-62319332	1.0675
NM_003273	chr11(.):64874340-64888707	1.1391
NM_005438	chr11(.):65654691-65672997	1.6043
NM_001077241	chr11(.):65137662-65155142	1.4385
NR_002819	chr11(.):65260232-65278939	2.941
NM_030930	chr11(.):67753574-67776593	0.8024
NM_001876	chr11(.):68517350-68614399	0.4214
NM_001031847	chr11(.):68517087-68614399	0.4205
NM_014824	chr11(.):72542789-72858143	0.1722
NM_016055	chr11(.):73493916-73580656	0.2286
NM_030792	chr11(.):75140684-75241599	0.0964
NM_032427	chr11(.):95706439-96081344	0.1895
NM_001166	chr11(.):102212965-102254401	0.2517
NM_015313	chr11(.):120202617-120365645	0.2574
NM_024556	chr11(.):126076618-126137879	0.1645
NR_033839	chr11(.):126206611-126230482	0.2022
NM_002017	chr11(.):128558812-128688162	0.5525
NM_001167681	chr11(.):128557388-128688162	0.5473
NM_001143835	chr11(.):129728669-129770490	0.146
NM_138329	chr11(.):273569-290304	0.4084
NM_006435	chr11(.):303106-314410	0.7994
NM_025092	chr11(.):284137-300688	0.4497
NM_003641	chr11(.):308990-320272	1.458
NM_178537	chr11(.):364794-387117	0.055
NM_001025295	chr11(.):293202-304526	0.1157
NM_021034	chr11(.):314672-325914	0.7373
NM_002939	chr11(.):489511-511821	1.3552
NM_203389	chr11(.):489511-512273	1.3291
NM_001130442	chr11(.):527241-540550	1.0487
NM_198075	chr11(.):532521-559916	0.5812
NM_182612	chr11(.):762222-782487	0.4402
NR_002585	chr11(.):806680-816814	1.0189
NM_001025239	chr11(.):837823-872116	0.4021
NM_001025234	chr11(.):839080-872116	0.4153
NM_145886	chr11(.):794178-810250	1.2453
NM_016564	chr11(.):782109-795126	0.0605
NM_021128	chr11(.):834720-847529	0.9732
NM_139029	chr11(.):827951-843835	1.326
NM_173584	chr11(.):822584-836991	1.1459
NM_024698	chr11(.):785474-801263	0.5199
NM_001004	chr11(.):804935-817876	0.9925
NM_001025237	chr11(.):839445-872116	0.4187
NM_020376	chr11(.):813900-830571	1.0074
NM_001191060	chr11(.):785474-802995	0.4758
NM_001191061	chr11(.):785474-803269	0.4698
NM_001025235	chr11(.):837940-872116	0.4033
NM_014555	chr11(.):2420745-2449275	0.2631
NM_001124	chr11(.):10321641-10333923	0.9802
NM_022725	chr11(.):22639078-22652387	0.5241
NM_000614	chr11(.):58385145-58398205	0.0655
NR_024091	chr11(.):58341586-58398205	1.1621
NM_053023	chr11(.):58341586-58394023	1.2493
NM_001004711	chr11(.):59277385-59288330	0.0461
NM_001004706	chr11(.):59266048-59276984	0.0451
NR_036120	chr11(.):59357549-59367631	0.0605
NM_004778	chr11(.):60613397-60628444	0.0657
NM_207341	chr11(.):60630014-60648164	0.1504
NM_024098	chr11(.):60604428-60623561	0.4811
NM_014502	chr11(.):60653019-60679061	0.3745
NM_016582	chr11(.):60699554-60724257	0.0646
NM_178031	chr11(.):60686912-60709631	0.0706
NM_013402	chr11(.):61562096-61589529	0.7978
NM_014206	chr11(.):61551601-61565085	1.1642
NM_004111	chr11(.):61555149-61569710	1.0998
NR_031729	chr11(.):61577632-61587712	2.0027
NR_030342	chr11(.):61554966-61565033	1.5392
NM_013401	chr11(.):61659772-61689997	0.1082
NM_001139443	chr11(.):61712355-61736066	1.4621
NM_003357	chr11(.):62181506-62195678	0.2056
NM_022830	chr11(.):62337516-62364109	0.7131
NM_004739	chr11(.):62355674-62374303	1.7237
NM_001404	chr11(.):62322072-62346460	1.1255
NM_001620	chr11(.):62278373-62319332	1.6492
NM_004470	chr11(.):64003412-64016607	2.0745
NM_000932	chr11(.):64013994-64041924	1.173
NM_005528	chr11(.):63992752-64006753	1.6355
NM_001160390	chr11(.):63986270-63998726	1.1923
NM_032344	chr11(.):63988737-64002488	1.5275
NM_004322	chr11(.):64032299-64057176	1.912
NM_178443	chr11(.):63969151-63996363	0.3748
NM_057092	chr11(.):64004587-64016607	2.269
NM_033310	chr11(.):64053792-64072503	0.4843
NM_003377	chr11(.):63997265-64011259	1.959
NM_020155	chr11(.):64048581-64061972	1.9159
NM_001135208	chr11(.):64003603-64016607	2.1019
NM_001039496	chr11(.):64062862-64077239	1.331
NM_001170726	chr11(.):64046810-64061972	1.7009
NM_001160393	chr11(.):63986270-63998341	1.1014
NM_001170881	chr11(.):64047284-64061972	1.752
NM_001177358	chr11(.):64047282-64061972	1.7518
NM_138689	chr11(.):64006950-64019413	2.3822
NM_000244	chr11(.):64565985-64583188	0.262
NM_130803	chr11(.):64565985-64583766	0.2565
NM_004579	chr11(.):64551608-64575713	0.1178
NM_017525	chr11(.):64586661-64617041	0.1205
NM_130800	chr11(.):64565985-64583035	0.2641
NM_130802	chr11(.):64565985-64583213	0.2616
NM_015104	chr11(.):64657003-64689722	0.1945
NR_029829	chr11(.):64653826-64663911	0.152
NM_006795	chr11(.):64615207-64651191	1.5732
NR_029578	chr11(.):64653608-64663718	0.1538
NM_080668	chr11(.):64839926-64856615	0.7086
NM_006782	chr11(.):64846693-64860874	0.8604
NM_013265	chr11(.):64858682-64884180	0.5649
NR_037567	chr11(.):64884654-64899841	0.8757
NM_172230	chr11(.):64889750-64907003	1.3961
NM_001997	chr11(.):64883098-64894672	1.4699
NM_004927	chr11(.):64884715-64899841	0.8359
NM_014205	chr11(.):64878874-64890170	1.8925
NM_001008778	chr11(.):64932706-64945688	0.0608
NM_006268	chr11(.):65096345-65125451	0.4489
NM_145719	chr11(.):65117281-65130082	0.3216
NR_028272	chr11(.):65185268-65199003	10.717
NR_030343	chr11(.):65206928-65217028	0.2707
NM_031904	chr11(.):65149040-65185995	1.6574
NM_032223	chr11(.):65378782-65409910	0.8538
NM_001098785	chr11(.):65334819-65346669	3.3367
NM_021070	chr11(.):65301029-65330699	0.7624
NM_033455	chr11(.):65355325-65368467	0.7654
NM_001099409	chr11(.):65338508-65365116	1.6413
NM_002419	chr11(.):65360225-65386720	0.9391
NM_001048218	chr11(.):65287547-65311182	0.8121
NM_006396	chr11(.):65332942-65344239	3.3511
NM_198897	chr11(.):65646210-65661010	1.5873
NM_001335	chr11(.):65642283-65656212	0.2644
NM_025128	chr11(.):65622871-65638914	2.1325
NM_005507	chr11(.):65617284-65630804	2.5115
NM_152760	chr11(.):65596409-65626172	0.6236
NM_016938	chr11(.):65628911-65645340	0.2649
NM_006848	chr11(.):65652874-65664106	2.2029
NM_006442	chr11(.):65681727-65694048	1.3456
NM_152762	chr11(.):65708114-65732434	0.3995
NM_001135635	chr11(.):65679282-65691531	1.3912
NM_001161473	chr11(.):67771047-67801743	0.8729
NM_006053	chr11(.):67805446-67823366	0.5436
NM_006019	chr11(.):67801482-67823366	0.4646
NM_002496	chr11(.):67793083-67809114	1.0166
NM_000694	chr11(.):67772789-67801743	0.6904
NM_001098515	chr11(.):68766861-68785850	0.0521
NM_139075	chr11(.):68811349-68863072	0.3844
NM_032871	chr11(.):73082712-73113519	0.4523
NM_152222	chr11(.):73082404-73113519	0.4488
NM_001235	chr11(.):75268169-75288846	0.813
NR_036125	chr11(.):96069601-96079690	2.3962
NM_024725	chr11(.):96080928-96128083	0.1604
NM_003772	chr11(.):96118157-96131727	0.4145
NM_001165	chr11(.):102183193-102213465	0.9663
NM_017515	chr11(.):107656716-107734914	0.2398
NM_001136105	chr11(.):111164975-111184353	2.4873
NR_034154	chr11(.):111159113-111175539	2.8505
NM_006235	chr11(.):111217980-111255157	3.2147
NM_032966	chr11(.):118759100-118771971	0.0738
NM_001716	chr11(.):118749540-118771971	0.0781
NM_006760	chr11(.):118822007-118834269	0.0578
NM_182557	chr11(.):118761850-118786613	0.1134
NM_181721	chr11(.):118837416-118856995	0.0501
NM_000190	chr11(.):118950586-118969259	1.2538
NM_002105	chr11(.):118959584-118971177	1.4247
NM_001024382	chr11(.):118953696-118969259	1.4885
NM_001130991	chr11(.):118909895-118932925	0.4572
NM_015517	chr11(.):118987287-119010765	0.253
NM_006389	chr11(.):118909895-118932916	0.4574
NM_014807	chr11(.):118973092-118992827	0.825
NM_021729	chr11(.):118933492-118957688	0.4732
NM_001382	chr11(.):118962212-118977785	1.9032
NM_001142505	chr11(.):119015298-119038374	0.0819
NM_022169	chr11(.):119014749-119038374	0.0805
NM_203286	chr11(.):119540098-119604435	0.6875
NM_001198675	chr11(.):120190837-120209388	2.4986
NR_027288	chr11(.):122883273-122895319	0.0469
NM_006597	chr11(.):122923199-122937844	2.2905
NM_032795	chr11(.):126066988-126086587	0.679
NM_017547	chr11(.):126134054-126153027	0.5371
NM_014026	chr11(.):126168646-126220644	0.376
NM_148910	chr11(.):126147981-126168071	0.4706
NM_001177842	chr11(.):126127813-126143877	0.4907
NM_006278	chr11(.):126221095-126289533	0.12
NR_024233	chr11(.):129867518-129880381	3.4002
NM_199437	chr11(.):129764600-129877730	0.5913
NM_199439	chr11(.):129764600-129822517	0.3367
NM_152641	chr12(.):46118619-46306819	0.2352
NM_020375	chr12(.):4425358-4474190	0.0912
NM_007273	chr12(.):7069516-7084891	0.5365
NM_001273	chr12(.):6674247-6721551	0.3815
NM_001144831	chr12(.):7069514-7084916	0.5357
NM_006143	chr12(.):12808994-12854121	0.3183
NM_001423	chr12(.):13344601-13374708	0.1308
NM_000834	chr12(.):13709409-14138022	0.0621
NM_016312	chr12(.):14934411-14961401	0.223
NM_004570	chr12(.):18409473-18806352	0.0847
NM_005164	chr12(.):39940021-40018843	0.3301
NM_001031748	chr12(.):40014971-40120720	0.0784
NM_000966	chr12(.):53599352-53631036	0.7574
NM_001042728	chr12(.):53599352-53619150	1.1449
NM_013449	chr12(.):56984379-57035163	0.4166
NM_006576	chr12(.):58186159-58214852	0.057
NM_001172697	chr12(.):58171527-58201639	0.1109
NM_020698	chr12(.):94955899-95049324	0.3955
NM_005761	chr12(.):94537498-94704225	0.5549
NM_003299	chr12(.):104319188-104346703	0.6061
NM_014706	chr12(.):108910990-108960165	0.5093
NM_012406	chr12(.):108121642-108159914	0.2639
NM_014868	chr12(.):120967131-121020397	0.314
NM_001082959	chr12(.):125257173-125353519	0.1628
NM_144669	chr12(.):129333080-129474509	0.0617
NR_028415	chr12(.):1604656-1618590	0.0374
NM_001759	chr12(.):4377901-4419522	1.0179
NM_001193457	chr12(.):6643693-6670249	0.5925
NM_006170	chr12(.):6661036-6682480	0.3333
NM_001142961	chr12(.):6723000-6745815	0.0748
NM_016162	chr12(.):6754703-6777308	0.0979
NM_032489	chr12(.):6742241-6761580	0.0401
NR_003012	chr12(.):6685638-6695775	0.0439
NM_020400	chr12(.):6723000-6750297	0.0685
NM_001975	chr12(.):7018613-7037859	0.7361
NM_002831	chr12(.):7055433-7075479	1.2328
NR_029779	chr12(.):7067861-7077929	1.1434
NM_080548	chr12(.):7050739-7075479	1.1967
NM_001007026	chr12(.):7028625-7056484	0.9177
NM_006992	chr12(.):7008896-7028406	0.1109
NM_001940	chr12(.):7032479-7056484	1.0544
NR_003010	chr12(.):7071499-7081769	0.6998
NM_138425	chr12(.):7048202-7060165	0.471
NR_029682	chr12(.):7068259-7078354	0.8235
NM_005768	chr12(.):7080346-7130842	0.1107
NM_006331	chr12(.):7074943-7090165	0.4354
NR_036052	chr12(.):9387065-9397147	0.0387
NR_026672	chr12(.):9902163-9918497	0.3708
NM_172004	chr12(.):9870090-9890860	1.4932
NM_005127	chr12(.):9999967-10027458	0.6991
NM_001190765	chr12(.):10029087-10053432	0.0583
NM_016523	chr12(.):9975076-10002603	0.0477
NR_036052	chr12(.):12259885-12269967	0.0648
NM_004064	chr12(.):12865301-12880305	6.63
NR_030344	chr12(.):12912582-12922677	0.0453
NM_001130415	chr12(.):12873850-12949399	0.8086
NM_175054	chr12(.):14918653-14929065	2.2256
NM_177925	chr12(.):14922269-14935936	1.6415
NM_001013698	chr12(.):14952583-14972116	0.2894
NM_175874	chr12(.):14951505-14981791	0.2016
NM_018640	chr12(.):16696306-16764431	0.188
NM_001001395	chr12(.):16696306-16766024	0.193
NM_024730	chr12(.):18228802-18248114	0.0358
NM_030762	chr12(.):26267958-26283003	1.8857
NR_028408	chr12(.):46114502-46126704	2.976
NM_018976	chr12(.):46746970-46771645	0.9454
NM_001098532	chr12(.):48123452-48157181	0.207
NM_017842	chr12(.):48161966-48181536	0.294
NM_006105	chr12(.):48123452-48157244	0.2066
NM_001098531	chr12(.):48123452-48157889	0.2038
NM_001098416	chr12(.):48171506-48218763	1.003
NM_014033	chr12(.):51313533-51331300	0.8725
NM_001109619	chr12(.):51342781-51369289	0.0432
NM_001004304	chr12(.):53569534-53589654	0.5359
NM_000889	chr12(.):53580106-53606000	0.3984
NM_015989	chr12(.):53546446-53579430	0.3565
NM_001170790	chr12(.):53640369-53653190	0.3416
NM_032889	chr12(.):53640875-53653190	0.3549
NR_003046	chr12(.):57032463-57042538	0.7405
NM_001686	chr12(.):57026958-57044852	1.0012
NM_005594	chr12(.):57101210-57124066	0.4778
NR_002737	chr12(.):57033810-57043885	0.7387
NM_001113203	chr12(.):57101210-57124326	0.4733
NM_006601	chr12(.):57052124-57087078	0.7136
NM_031479	chr12(.):57844095-57856791	2.5616
NM_001080157	chr12(.):57861037-57878424	0.0454
NM_001167609	chr12(.):57848933-57871047	1.1769
NM_001160045	chr12(.):57848917-57871047	1.1791
NM_001080156	chr12(.):57861037-57876728	0.0427
NM_032496	chr12(.):57861037-57878633	0.0455
NM_005538	chr12(.):57823542-57849609	0.8959
NM_004990	chr12(.):57876850-57915433	0.6134
NM_005730	chr12(.):58208709-58245747	0.8436
NR_029847	chr12(.):58213391-58223475	0.0895
NM_033276	chr12(.):58330444-58356052	0.2545
NM_017440	chr12(.):68683345-68731161	0.0815
NM_001946	chr12(.):89736836-89751296	1.1846
NM_001111283	chr12(.):102784644-102879378	0.2822
