GENE_ID	locusLine	bin_1_MOLP-2.jin.bam
1_MACS_peak_19211_lociStitched	chr22(.):37677927-37679353	2.9155
3_MACS_peak_19212_lociStitched	chr22(.):37765526-37768855	4.0167
2_MACS_peak_19215_lociStitched	chr22(.):37879728-37882393	3.2248
1_MACS_peak_19217_lociStitched	chr22(.):37933714-37934049	1.5774
1_MACS_peak_19218_lociStitched	chr22(.):37934661-37934926	1.1922
1_MACS_peak_19219_lociStitched	chr22(.):37937972-37938521	2.0868
1_MACS_peak_19220_lociStitched	chr22(.):37957893-37958324	1.5345
3_MACS_peak_19221_lociStitched	chr22(.):38003665-38006246	3.0462
1_MACS_peak_19224_lociStitched	chr22(.):38023438-38023915	2.2443
1_MACS_peak_19225_lociStitched	chr22(.):38029622-38030897	2.234
2_MACS_peak_19226_lociStitched	chr22(.):38035713-38036795	1.7172
3_MACS_peak_19228_lociStitched	chr22(.):38053996-38055888	1.5908
3_MACS_peak_19231_lociStitched	chr22(.):38070856-38073300	2.3826
3_MACS_peak_19234_lociStitched	chr22(.):38080725-38083182	2.4847
2_MACS_peak_19237_lociStitched	chr22(.):38141428-38143078	2.5542
1_MACS_peak_19239_lociStitched	chr22(.):38203934-38204405	2.0892
1_MACS_peak_19240_lociStitched	chr22(.):38214439-38214897	1.6351
1_MACS_peak_19241_lociStitched	chr22(.):38240017-38240376	1.84
2_MACS_peak_19242_lociStitched	chr22(.):38244962-38245951	3.1637
1_MACS_peak_19244_lociStitched	chr22(.):38292079-38292408	1.2646
2_MACS_peak_19245_lociStitched	chr22(.):38301731-38302669	1.8731
1_MACS_peak_19247_lociStitched	chr22(.):38349622-38350178	1.7362
1_MACS_peak_19248_lociStitched	chr22(.):38453056-38453869	4.0753
1_MACS_peak_19249_lociStitched	chr22(.):38568767-38569212	2.0045
2_MACS_peak_19250_lociStitched	chr22(.):38576261-38578395	3.9798
2_MACS_peak_19252_lociStitched	chr22(.):38597943-38599284	2.5409
1_MACS_peak_19254_lociStitched	chr22(.):38656521-38656790	1.5567
2_MACS_peak_19255_lociStitched	chr22(.):38668302-38669408	2.3196
1_MACS_peak_19257_lociStitched	chr22(.):38671648-38672912	2.6028
1_MACS_peak_19258_lociStitched	chr22(.):38710740-38711771	2.328
3_MACS_peak_19259_lociStitched	chr22(.):38712275-38714780	2.2512
1_MACS_peak_19262_lociStitched	chr22(.):38732323-38732586	0.9885
1_MACS_peak_19263_lociStitched	chr22(.):38770393-38771043	2.2424
1_MACS_peak_19264_lociStitched	chr22(.):38783085-38783311	1.1081
4_MACS_peak_19265_lociStitched	chr22(.):38784323-38786464	1.7201
3_MACS_peak_19269_lociStitched	chr22(.):38793115-38795452	2.2434
1_MACS_peak_19272_lociStitched	chr22(.):38864044-38864462	2.0825
3_MACS_peak_19273_lociStitched	chr22(.):38900783-38903430	5.1691
3_MACS_peak_19276_lociStitched	chr22(.):38965636-38967247	1.9097
1_MACS_peak_19279_lociStitched	chr22(.):38993369-38993656	1.1103
2_MACS_peak_19280_lociStitched	chr22(.):39051975-39053812	3.746
1_MACS_peak_19282_lociStitched	chr22(.):39077917-39078588	3.4351
2_MACS_peak_19283_lociStitched	chr22(.):39096207-39098157	3.1267
2_MACS_peak_19285_lociStitched	chr22(.):39100580-39102801	3.6677
1_MACS_peak_19287_lociStitched	chr22(.):39146614-39148729	2.8655
3_MACS_peak_19288_lociStitched	chr22(.):39150363-39152546	1.9237
1_MACS_peak_19291_lociStitched	chr22(.):39189661-39190082	1.5891
3_MACS_peak_19292_lociStitched	chr22(.):39266918-39270347	3.6686
1_MACS_peak_19295_lociStitched	chr22(.):39330019-39330358	1.6514
1_MACS_peak_19296_lociStitched	chr22(.):39337706-39338001	1.4222
3_MACS_peak_19297_lociStitched	chr22(.):39349187-39351923	3.4919
1_MACS_peak_19300_lociStitched	chr22(.):39369688-39370059	1.4265
4_MACS_peak_19301_lociStitched	chr22(.):39377402-39380474	2.1836
2_MACS_peak_19305_lociStitched	chr22(.):39381282-39382911	2.2772
2_MACS_peak_19307_lociStitched	chr22(.):39406671-39407579	1.7705
1_MACS_peak_19309_lociStitched	chr22(.):39409586-39411604	2.6316
2_MACS_peak_19310_lociStitched	chr22(.):39416395-39418410	2.4352
1_MACS_peak_19312_lociStitched	chr22(.):39421233-39421543	1.2089
1_MACS_peak_19313_lociStitched	chr22(.):39436247-39437353	2.1874
1_MACS_peak_19314_lociStitched	chr22(.):39459255-39460584	2.7029
1_MACS_peak_19315_lociStitched	chr22(.):39468147-39469786	2.8594
2_MACS_peak_19316_lociStitched	chr22(.):39472449-39473819	2.3772
1_MACS_peak_19318_lociStitched	chr22(.):39488403-39489565	2.3725
1_MACS_peak_19319_lociStitched	chr22(.):39490895-39491305	1.5707
3_MACS_peak_19320_lociStitched	chr22(.):39491938-39496940	3.1584
1_MACS_peak_19323_lociStitched	chr22(.):39507106-39507643	1.8624
3_MACS_peak_19324_lociStitched	chr22(.):39509971-39512674	2.254
3_MACS_peak_19327_lociStitched	chr22(.):39513423-39514749	1.8839
2_MACS_peak_19330_lociStitched	chr22(.):39539945-39543090	3.9442
3_MACS_peak_19332_lociStitched	chr22(.):39543770-39549569	4.1198
1_MACS_peak_19335_lociStitched	chr22(.):39620623-39621107	1.8065
1_MACS_peak_19336_lociStitched	chr22(.):39650874-39651456	1.6436
3_MACS_peak_19337_lociStitched	chr22(.):39714036-39716478	2.8433
1_MACS_peak_19340_lociStitched	chr22(.):39784398-39785265	1.947
2_MACS_peak_19341_lociStitched	chr22(.):39795165-39796647	2.9324
1_MACS_peak_19343_lociStitched	chr22(.):39824770-39825143	1.4325
1_MACS_peak_19344_lociStitched	chr22(.):39833409-39833764	1.528
1_MACS_peak_19345_lociStitched	chr22(.):39841796-39844774	4.2312
1_MACS_peak_19346_lociStitched	chr22(.):39852603-39853179	1.9593
1_MACS_peak_19347_lociStitched	chr22(.):39853726-39853969	1.1073
1_MACS_peak_19348_lociStitched	chr22(.):39860019-39860343	1.5207
3_MACS_peak_19349_lociStitched	chr22(.):39861022-39863762	2.6959
1_MACS_peak_19352_lociStitched	chr22(.):39867473-39869821	2.6969
2_MACS_peak_19353_lociStitched	chr22(.):39897516-39899588	4.037
2_MACS_peak_19355_lociStitched	chr22(.):39915054-39918195	5.3427
2_MACS_peak_19357_lociStitched	chr22(.):39923832-39926053	3.2388
1_MACS_peak_19359_lociStitched	chr22(.):39928022-39928796	4.4725
1_MACS_peak_19360_lociStitched	chr22(.):40271301-40271528	1.3876
1_MACS_peak_19361_lociStitched	chr22(.):40416864-40418014	2.5053
4_MACS_peak_19362_lociStitched	chr22(.):40439521-40441958	2.5684
3_MACS_peak_19366_lociStitched	chr22(.):40445169-40447751	2.0667
1_MACS_peak_19369_lociStitched	chr22(.):40503893-40504476	1.795
1_MACS_peak_19370_lociStitched	chr22(.):40525134-40525669	2.2105
1_MACS_peak_19371_lociStitched	chr22(.):40574966-40575337	1.7165
1_MACS_peak_19372_lociStitched	chr22(.):40612035-40612364	1.1609
2_MACS_peak_19373_lociStitched	chr22(.):40685765-40686901	2.5154
2_MACS_peak_19375_lociStitched	chr22(.):40741650-40743177	2.9246
1_MACS_peak_19377_lociStitched	chr22(.):40766558-40767125	2.4096
1_MACS_peak_19378_lociStitched	chr22(.):40887900-40888352	2.2038
1_MACS_peak_19379_lociStitched	chr22(.):40979423-40979733	1.7452
1_MACS_peak_19380_lociStitched	chr22(.):40988466-40988807	1.1284
2_MACS_peak_19381_lociStitched	chr22(.):41032334-41033537	2.0298
1_MACS_peak_19383_lociStitched	chr22(.):41047541-41048887	4.16
1_MACS_peak_19384_lociStitched	chr22(.):41214659-41215373	2.4145
3_MACS_peak_19385_lociStitched	chr22(.):41252131-41253610	2.5517
3_MACS_peak_19388_lociStitched	chr22(.):41346343-41348295	3.2351
1_MACS_peak_19391_lociStitched	chr22(.):41417385-41419043	3.3585
1_MACS_peak_19392_lociStitched	chr22(.):41465144-41465640	3.4239
2_MACS_peak_19393_lociStitched	chr22(.):41486705-41489271	3.8399
1_MACS_peak_19395_lociStitched	chr22(.):41593217-41593514	1.5736
1_MACS_peak_19396_lociStitched	chr22(.):41601340-41601884	2.5581
2_MACS_peak_19397_lociStitched	chr22(.):41681539-41683112	2.123
1_MACS_peak_19399_lociStitched	chr22(.):41697522-41698647	2.7403
3_MACS_peak_19400_lociStitched	chr22(.):41776934-41778343	3.2323
1_MACS_peak_19403_lociStitched	chr22(.):41808331-41810814	4.4461
2_MACS_peak_19404_lociStitched	chr22(.):41842099-41844615	3.7087
1_MACS_peak_19406_lociStitched	chr22(.):41864016-41865702	4.1575
1_MACS_peak_19407_lociStitched	chr22(.):41939753-41940462	2.7991
2_MACS_peak_19408_lociStitched	chr22(.):41985057-41986580	2.3459
2_MACS_peak_19410_lociStitched	chr22(.):42015186-42017944	3.3593
3_MACS_peak_19412_lociStitched	chr22(.):42062080-42064345	3.0117
2_MACS_peak_19415_lociStitched	chr22(.):42078116-42079050	1.4251
1_MACS_peak_19417_lociStitched	chr22(.):42083814-42085463	4.124
1_MACS_peak_19418_lociStitched	chr22(.):42092436-42093247	1.8928
4_MACS_peak_19419_lociStitched	chr22(.):42141833-42144348	2.1747
5_MACS_peak_19423_lociStitched	chr22(.):42145534-42150873	3.7905
3_MACS_peak_19428_lociStitched	chr22(.):42176193-42178942	2.3864
2_MACS_peak_19431_lociStitched	chr22(.):42195474-42197426	3.4068
2_MACS_peak_19433_lociStitched	chr22(.):42227920-42230415	4.4485
2_MACS_peak_19435_lociStitched	chr22(.):42310704-42311509	1.7317
1_MACS_peak_19437_lociStitched	chr22(.):42315334-42316009	2.5136
1_MACS_peak_19438_lociStitched	chr22(.):42322275-42322842	2.26
2_MACS_peak_19439_lociStitched	chr22(.):42335889-42337335	2.0353
2_MACS_peak_19441_lociStitched	chr22(.):42341794-42343283	3.7987
1_MACS_peak_19443_lociStitched	chr22(.):42353820-42354281	1.6324
3_MACS_peak_19444_lociStitched	chr22(.):42371237-42373319	1.4745
1_MACS_peak_19447_lociStitched	chr22(.):42394708-42395481	3.5615
2_MACS_peak_19448_lociStitched	chr22(.):42418223-42419529	1.8189
2_MACS_peak_19450_lociStitched	chr22(.):42426909-42428525	2.7514
2_MACS_peak_19452_lociStitched	chr22(.):42442714-42443907	2.5239
2_MACS_peak_19454_lociStitched	chr22(.):42466238-42467381	1.8685
2_MACS_peak_19456_lociStitched	chr22(.):42474595-42476679	3.2071
2_MACS_peak_19458_lociStitched	chr22(.):42486096-42487655	2.8171
1_MACS_peak_19460_lociStitched	chr22(.):42665345-42666413	2.8297
1_MACS_peak_19461_lociStitched	chr22(.):42765447-42765830	1.8937
1_MACS_peak_19462_lociStitched	chr22(.):42839714-42840304	1.4203
1_MACS_peak_19463_lociStitched	chr22(.):42915334-42915797	2.2089
1_MACS_peak_19464_lociStitched	chr22(.):42977455-42977990	2.6422
2_MACS_peak_19465_lociStitched	chr22(.):43009875-43012123	3.2367
2_MACS_peak_19467_lociStitched	chr22(.):43044756-43046058	2.7347
2_MACS_peak_19469_lociStitched	chr22(.):43252060-43253704	3.5586
1_MACS_peak_19471_lociStitched	chr22(.):43506755-43507373	3.4058
1_MACS_peak_19472_lociStitched	chr22(.):43514436-43515014	2.305
1_MACS_peak_19473_lociStitched	chr22(.):43523515-43525269	2.2716
2_MACS_peak_19474_lociStitched	chr22(.):43538875-43539876	2.481
1_MACS_peak_19476_lociStitched	chr22(.):43543258-43544281	2.095
2_MACS_peak_19477_lociStitched	chr22(.):43548109-43548982	1.6875
2_MACS_peak_19479_lociStitched	chr22(.):43581650-43583002	2.1002
1_MACS_peak_19481_lociStitched	chr22(.):43583740-43584229	2.6883
2_MACS_peak_19482_lociStitched	chr22(.):43652983-43653772	2.0805
1_MACS_peak_19484_lociStitched	chr22(.):43660387-43660737	1.3618
1_MACS_peak_19485_lociStitched	chr22(.):43795648-43796115	2.0671
2_MACS_peak_19486_lociStitched	chr22(.):44207800-44208879	3.0953
2_MACS_peak_19488_lociStitched	chr22(.):44350735-44351783	2.7465
1_MACS_peak_19490_lociStitched	chr22(.):44391685-44392084	1.8833
4_MACS_peak_19491_lociStitched	chr22(.):44419480-44423562	2.9429
2_MACS_peak_19495_lociStitched	chr22(.):45097317-45098723	1.6587
1_MACS_peak_19497_lociStitched	chr22(.):45105725-45108000	3.8883
3_MACS_peak_19498_lociStitched	chr22(.):45257757-45260039	2.5634
3_MACS_peak_19501_lociStitched	chr22(.):45348795-45353186	2.6193
1_MACS_peak_19504_lociStitched	chr22(.):45368359-45368706	1.8816
1_MACS_peak_19505_lociStitched	chr22(.):45490118-45490429	1.5269
2_MACS_peak_19506_lociStitched	chr22(.):45558674-45561114	3.1199
1_MACS_peak_19508_lociStitched	chr22(.):45630834-45632452	2.9162
1_MACS_peak_19509_lociStitched	chr22(.):45636919-45637584	2.6204
1_MACS_peak_19510_lociStitched	chr22(.):45644287-45645114	3.0219
2_MACS_peak_19511_lociStitched	chr22(.):45658246-45660219	2.4106
2_MACS_peak_19513_lociStitched	chr22(.):45704714-45706582	3.1406
1_MACS_peak_19515_lociStitched	chr22(.):46067253-46068910	3.8481
1_MACS_peak_19516_lociStitched	chr22(.):46165813-46166017	1.1479
2_MACS_peak_19517_lociStitched	chr22(.):46169818-46172425	3.0899
4_MACS_peak_19519_lociStitched	chr22(.):46179635-46181903	2.0301
1_MACS_peak_19523_lociStitched	chr22(.):46374658-46375196	2.3502
2_MACS_peak_19524_lociStitched	chr22(.):46408902-46410321	3.0683
2_MACS_peak_19526_lociStitched	chr22(.):46432009-46433263	2.9765
2_MACS_peak_19528_lociStitched	chr22(.):46436409-46438004	1.9757
4_MACS_peak_19530_lociStitched	chr22(.):46448026-46454977	3.526
4_MACS_peak_19534_lociStitched	chr22(.):46464699-46468716	3.6915
1_MACS_peak_19538_lociStitched	chr22(.):46516157-46516630	1.622
1_MACS_peak_19539_lociStitched	chr22(.):46525422-46526174	1.6555
1_MACS_peak_19540_lociStitched	chr22(.):46545612-46546140	1.6218
1_MACS_peak_19541_lociStitched	chr22(.):46546648-46547901	3.1292
2_MACS_peak_19542_lociStitched	chr22(.):46645741-46647188	3.5008
1_MACS_peak_19544_lociStitched	chr22(.):46663814-46664312	1.7096
2_MACS_peak_19545_lociStitched	chr22(.):46683437-46684880	2.7005
2_MACS_peak_19547_lociStitched	chr22(.):46691894-46693407	2.1192
1_MACS_peak_19549_lociStitched	chr22(.):46731096-46732406	3.1479
1_MACS_peak_19550_lociStitched	chr22(.):46751754-46752140	1.3062
3_MACS_peak_19551_lociStitched	chr22(.):46757880-46759733	2.2548
1_MACS_peak_19554_lociStitched	chr22(.):46762261-46764264	3.1651
2_MACS_peak_19555_lociStitched	chr22(.):46786043-46787037	1.6598
2_MACS_peak_19557_lociStitched	chr22(.):46816764-46817987	2.0833
1_MACS_peak_19559_lociStitched	chr22(.):46827973-46828916	2.2158
1_MACS_peak_19560_lociStitched	chr22(.):46937908-46938266	1.2009
1_MACS_peak_19561_lociStitched	chr22(.):46957261-46958105	1.4679
1_MACS_peak_19562_lociStitched	chr22(.):46959443-46960050	3.6164
1_MACS_peak_19563_lociStitched	chr22(.):46973353-46973654	1.4585
1_MACS_peak_19564_lociStitched	chr22(.):46982570-46985076	3.8773
2_MACS_peak_19565_lociStitched	chr22(.):46987999-46989553	1.7841
1_MACS_peak_19567_lociStitched	chr22(.):47009029-47010696	2.813
2_MACS_peak_19568_lociStitched	chr22(.):47133000-47135792	3.1726
2_MACS_peak_19570_lociStitched	chr22(.):47157877-47159209	3.8106
1_MACS_peak_19572_lociStitched	chr22(.):47395980-47397217	2.8886
2_MACS_peak_19573_lociStitched	chr22(.):48155733-48157073	1.494
1_MACS_peak_19575_lociStitched	chr22(.):48339317-48339854	1.6718
2_MACS_peak_19576_lociStitched	chr22(.):48391386-48393638	2.491
4_MACS_peak_19578_lociStitched	chr22(.):48492025-48496028	4.2136
1_MACS_peak_19582_lociStitched	chr22(.):50154048-50154395	1.3248
1_MACS_peak_19583_lociStitched	chr22(.):50219860-50220918	2.1753
1_MACS_peak_19584_lociStitched	chr22(.):50221588-50221991	1.935
1_MACS_peak_19585_lociStitched	chr22(.):50232431-50232736	1.1921
1_MACS_peak_19586_lociStitched	chr22(.):50246367-50247254	4.7939
1_MACS_peak_19587_lociStitched	chr22(.):50247868-50248477	2.1565
2_MACS_peak_19588_lociStitched	chr22(.):50311512-50312882	2.6638
1_MACS_peak_19590_lociStitched	chr22(.):50318962-50319929	2.0884
1_MACS_peak_19591_lociStitched	chr22(.):50323370-50324060	2.0325
1_MACS_peak_19592_lociStitched	chr22(.):50324763-50325156	1.5551
2_MACS_peak_19593_lociStitched	chr22(.):50326142-50329011	3.5737
1_MACS_peak_19595_lociStitched	chr22(.):50329597-50331013	3.2921
3_MACS_peak_19596_lociStitched	chr22(.):50353137-50356751	3.5654
1_MACS_peak_19599_lociStitched	chr22(.):50360211-50361207	2.288
2_MACS_peak_19600_lociStitched	chr22(.):50363710-50364808	1.9398
1_MACS_peak_19602_lociStitched	chr22(.):50448639-50449134	1.9656
2_MACS_peak_19603_lociStitched	chr22(.):50623434-50625928	3.1802
1_MACS_peak_19605_lociStitched	chr22(.):50627833-50629853	3.6476
1_MACS_peak_19606_lociStitched	chr22(.):50630890-50631310	1.3872
4_MACS_peak_19607_lociStitched	chr22(.):50638590-50640369	1.626
1_MACS_peak_19611_lociStitched	chr22(.):50682069-50684408	3.2503
1_MACS_peak_19612_lociStitched	chr22(.):50689116-50689733	2.1342
3_MACS_peak_19613_lociStitched	chr22(.):50699074-50700164	1.6654
2_MACS_peak_19616_lociStitched	chr22(.):50708071-50708762	1.6037
2_MACS_peak_19618_lociStitched	chr22(.):50738085-50739046	1.9757
1_MACS_peak_19620_lociStitched	chr22(.):50743419-50745830	3.307
2_MACS_peak_19621_lociStitched	chr22(.):50752297-50753911	2.3503
1_MACS_peak_19623_lociStitched	chr22(.):50765577-50766429	4.2131
2_MACS_peak_19624_lociStitched	chr22(.):50772160-50772904	1.9902
3_MACS_peak_19626_lociStitched	chr22(.):50780527-50782293	1.887
1_MACS_peak_19629_lociStitched	chr22(.):50908582-50909481	2.1364
2_MACS_peak_19630_lociStitched	chr22(.):50912479-50913863	1.4638
1_MACS_peak_19632_lociStitched	chr22(.):50920130-50920982	2.0842
1_MACS_peak_19633_lociStitched	chr22(.):50924931-50926128	2.6553
2_MACS_peak_19634_lociStitched	chr22(.):50945312-50947195	2.402
1_MACS_peak_19636_lociStitched	chr22(.):50963364-50966089	3.6866
2_MACS_peak_19637_lociStitched	chr22(.):50967903-50971277	5.1015
1_MACS_peak_19639_lociStitched	chr22(.):50972413-50973030	1.965
1_MACS_peak_19640_lociStitched	chr22(.):50973547-50973908	2.2007
3_MACS_peak_19641_lociStitched	chr22(.):50976533-50978811	2.8249
1_MACS_peak_19644_lociStitched	chr22(.):50979333-50980480	2.7247
1_MACS_peak_19645_lociStitched	chr22(.):50982162-50983365	2.2506
1_MACS_peak_19646_lociStitched	chr22(.):50986480-50988026	4.2325
2_MACS_peak_19647_lociStitched	chr22(.):51000984-51001985	1.0567
2_MACS_peak_19649_lociStitched	chr22(.):51020147-51021996	3.4713
3_MACS_peak_19651_lociStitched	chr22(.):51059023-51061623	2.0897
2_MACS_peak_19654_lociStitched	chr22(.):51066011-51067193	2.0496
1_MACS_peak_19656_lociStitched	chr22(.):51195313-51195697	1.5289
1_MACS_peak_19657_lociStitched	chr3(.):1429350-1429593	0.8206
1_MACS_peak_19658_lociStitched	chr3(.):3124124-3124442	1.588
1_MACS_peak_19659_lociStitched	chr3(.):3139157-3139502	1.296
3_MACS_peak_19660_lociStitched	chr3(.):3151517-3152671	1.5381
2_MACS_peak_19663_lociStitched	chr3(.):3167854-3169235	2.9659
1_MACS_peak_19665_lociStitched	chr3(.):3221026-3221389	2.6765
2_MACS_peak_19666_lociStitched	chr3(.):3785931-3787480	1.6149
2_MACS_peak_19668_lociStitched	chr3(.):3840376-3841857	2.8949
1_MACS_peak_19670_lociStitched	chr3(.):4295143-4295483	1.278
2_MACS_peak_19671_lociStitched	chr3(.):4344854-4345652	2.3169
1_MACS_peak_19673_lociStitched	chr3(.):4508463-4509036	2.7357
3_MACS_peak_19674_lociStitched	chr3(.):5019104-5022084	1.9282
1_MACS_peak_19677_lociStitched	chr3(.):5025594-5026600	2.2893
1_MACS_peak_19678_lociStitched	chr3(.):5028561-5029070	2.5752
1_MACS_peak_19679_lociStitched	chr3(.):5053347-5053839	1.8519
2_MACS_peak_19680_lociStitched	chr3(.):5057873-5058667	1.1865
1_MACS_peak_19682_lociStitched	chr3(.):5163946-5164651	2.9699
3_MACS_peak_19683_lociStitched	chr3(.):5227580-5231068	2.6963
1_MACS_peak_19686_lociStitched	chr3(.):5232062-5232423	1.5128
3_MACS_peak_19687_lociStitched	chr3(.):5237910-5240190	1.963
1_MACS_peak_19690_lociStitched	chr3(.):6314316-6314623	1.2046
3_MACS_peak_19691_lociStitched	chr3(.):6381881-6383313	2.3108
1_MACS_peak_19694_lociStitched	chr3(.):6532122-6532570	2.3942
1_MACS_peak_19695_lociStitched	chr3(.):6582971-6583496	1.7631
1_MACS_peak_19696_lociStitched	chr3(.):6811342-6811697	1.3255
1_MACS_peak_19697_lociStitched	chr3(.):8398487-8398901	1.8901
1_MACS_peak_19698_lociStitched	chr3(.):8399419-8399719	1.7247
1_MACS_peak_19699_lociStitched	chr3(.):9004872-9005096	0.8931
1_MACS_peak_19700_lociStitched	chr3(.):9404427-9405272	2.4239
3_MACS_peak_19701_lociStitched	chr3(.):9437465-9440439	3.1149
1_MACS_peak_19704_lociStitched	chr3(.):9691096-9691561	2.0513
1_MACS_peak_19705_lociStitched	chr3(.):9773127-9774316	4.0048
2_MACS_peak_19706_lociStitched	chr3(.):9791220-9792040	1.6488
1_MACS_peak_19708_lociStitched	chr3(.):9811310-9811540	1.5344
1_MACS_peak_19709_lociStitched	chr3(.):9833987-9835325	3.7864
1_MACS_peak_19710_lociStitched	chr3(.):9851813-9852284	1.285
1_MACS_peak_19711_lociStitched	chr3(.):9885328-9885696	1.7222
1_MACS_peak_19712_lociStitched	chr3(.):9932178-9932992	4.779
2_MACS_peak_19713_lociStitched	chr3(.):9974108-9976071	2.9321
3_MACS_peak_19715_lociStitched	chr3(.):10027733-10029326	1.905
1_MACS_peak_19718_lociStitched	chr3(.):10067616-10068064	1.7876
3_MACS_peak_19719_lociStitched	chr3(.):10156899-10158308	1.7591
2_MACS_peak_19722_lociStitched	chr3(.):10183423-10184688	3.2249
1_MACS_peak_19724_lociStitched	chr3(.):10206562-10206925	1.7934
1_MACS_peak_19725_lociStitched	chr3(.):10233897-10234207	1.5364
4_MACS_peak_19726_lociStitched	chr3(.):10234725-10236782	1.7758
1_MACS_peak_19730_lociStitched	chr3(.):10238220-10238478	1.0584
1_MACS_peak_19731_lociStitched	chr3(.):10239642-10241506	2.3148
2_MACS_peak_19732_lociStitched	chr3(.):10261675-10262546	1.5669
1_MACS_peak_19734_lociStitched	chr3(.):10263251-10263643	2.1385
1_MACS_peak_19735_lociStitched	chr3(.):10265332-10265803	1.7155
1_MACS_peak_19736_lociStitched	chr3(.):10266425-10266707	1.3154
2_MACS_peak_19737_lociStitched	chr3(.):10289357-10291200	1.7581
1_MACS_peak_19739_lociStitched	chr3(.):10362060-10362821	3.2488
1_MACS_peak_19740_lociStitched	chr3(.):10431483-10431764	1.4063
1_MACS_peak_19741_lociStitched	chr3(.):11314008-11314562	3.1377
1_MACS_peak_19742_lociStitched	chr3(.):11685202-11685436	1.1662
2_MACS_peak_19743_lociStitched	chr3(.):11761387-11762706	2.0036
1_MACS_peak_19745_lociStitched	chr3(.):11887856-11888320	2.3265
1_MACS_peak_19746_lociStitched	chr3(.):12526013-12526457	2.5102
2_MACS_peak_19747_lociStitched	chr3(.):12598127-12599229	2.3747
2_MACS_peak_19749_lociStitched	chr3(.):12704194-12706242	2.6168
1_MACS_peak_19751_lociStitched	chr3(.):12881685-12883325	2.9753
1_MACS_peak_19752_lociStitched	chr3(.):13035856-13036566	2.2788
3_MACS_peak_19753_lociStitched	chr3(.):13051222-13052589	1.5228
6_MACS_peak_19756_lociStitched	chr3(.):13053329-13062102	3.0754
1_MACS_peak_19762_lociStitched	chr3(.):13062700-13064051	2.4197
2_MACS_peak_19763_lociStitched	chr3(.):13113342-13113826	1.8206
1_MACS_peak_19765_lociStitched	chr3(.):13129159-13130179	2.6766
1_MACS_peak_19766_lociStitched	chr3(.):13152409-13154344	3.542
1_MACS_peak_19767_lociStitched	chr3(.):13194624-13194873	1.1645
1_MACS_peak_19768_lociStitched	chr3(.):13274720-13276011	2.365
3_MACS_peak_19769_lociStitched	chr3(.):13372166-13375258	2.7719
2_MACS_peak_19772_lociStitched	chr3(.):13376070-13377276	1.6396
2_MACS_peak_19774_lociStitched	chr3(.):13460576-13463135	3.0724
1_MACS_peak_19776_lociStitched	chr3(.):13493490-13494394	2.5441
1_MACS_peak_19777_lociStitched	chr3(.):13521097-13521640	2.5352
1_MACS_peak_19778_lociStitched	chr3(.):13609567-13611213	2.6417
1_MACS_peak_19779_lociStitched	chr3(.):13692798-13693120	1.498
2_MACS_peak_19780_lociStitched	chr3(.):13693771-13694992	1.4389
2_MACS_peak_19782_lociStitched	chr3(.):13931949-13932709	1.3895
1_MACS_peak_19784_lociStitched	chr3(.):14088249-14088572	1.2841
2_MACS_peak_19785_lociStitched	chr3(.):14164887-14167272	2.4704
2_MACS_peak_19787_lociStitched	chr3(.):14219334-14220698	3.7915
1_MACS_peak_19789_lociStitched	chr3(.):14361297-14361639	1.5292
1_MACS_peak_19790_lociStitched	chr3(.):14443588-14443861	1.4866
2_MACS_peak_19791_lociStitched	chr3(.):14472627-14474461	2.1732
1_MACS_peak_19793_lociStitched	chr3(.):14693191-14694019	2.4297
3_MACS_peak_19794_lociStitched	chr3(.):14988502-14990410	2.1608
1_MACS_peak_19797_lociStitched	chr3(.):15093155-15093414	1.2986
1_MACS_peak_19798_lociStitched	chr3(.):15106107-15106841	2.9264
1_MACS_peak_19799_lociStitched	chr3(.):15139927-15140676	2.1821
1_MACS_peak_19800_lociStitched	chr3(.):15228150-15228546	1.7393
2_MACS_peak_19801_lociStitched	chr3(.):15247166-15248259	2.243
1_MACS_peak_19803_lociStitched	chr3(.):15333575-15334075	1.1742
2_MACS_peak_19804_lociStitched	chr3(.):15373714-15374409	1.2569
1_MACS_peak_19806_lociStitched	chr3(.):15403310-15403605	1.4368
1_MACS_peak_19807_lociStitched	chr3(.):15419480-15419816	1.6225
2_MACS_peak_19808_lociStitched	chr3(.):15425948-15426952	1.2279
1_MACS_peak_19810_lociStitched	chr3(.):15432179-15432435	1.5399
2_MACS_peak_19811_lociStitched	chr3(.):15468568-15469603	2.1531
2_MACS_peak_19813_lociStitched	chr3(.):15642821-15643917	1.4082
1_MACS_peak_19815_lociStitched	chr3(.):15689346-15689984	1.5893
1_MACS_peak_19816_lociStitched	chr3(.):15836382-15836757	1.5451
3_MACS_peak_19817_lociStitched	chr3(.):15837705-15839681	2.4052
1_MACS_peak_19820_lociStitched	chr3(.):15844700-15844943	0.9695
2_MACS_peak_19821_lociStitched	chr3(.):15846795-15847901	1.2618
2_MACS_peak_19823_lociStitched	chr3(.):15900445-15902066	2.3044
1_MACS_peak_19825_lociStitched	chr3(.):16288982-16289809	1.7663
2_MACS_peak_19826_lociStitched	chr3(.):16305935-16307138	1.8337
3_MACS_peak_19828_lociStitched	chr3(.):16553397-16555659	1.841
2_MACS_peak_19831_lociStitched	chr3(.):16592020-16592864	1.7608
1_MACS_peak_19833_lociStitched	chr3(.):16877616-16877980	1.213
