REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_12713_lociStitched	chr3	9437163	9440716	1	3554	13648.8495	347	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	0.8864	347	1
2_MACS_peak_5307_lociStitched	chr14	21149518	21153076	2	3553	10656.21	348	1	RNASE4,ANG	RNASE4,OR6S1	ANG	ANG	0.6312	348	1
1_MACS_peak_15375_lociStitched	chr5	131760424	131763975	1	3552	14192.9919	349	1	C5orf56		C5orf56	C5orf56	0.9457	349	1
1_MACS_peak_11796_lociStitched	chr20	48806629	48810179	1	3551	19788.41	350	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	1.7489	350	1
1_MACS_peak_5019_lociStitched	chr13	41238318	41241865	1	3548	6648.8515	351	1	FOXO1		FOXO1	FOXO1	0.1965	351	1
5_MACS_peak_7391_lociStitched	chr16	87810591	87814579	5	3548	21734.2012	352	1		KLHDC4	KLHDC4	KLHDC4	0.1386	352	1
1_MACS_peak_2777_lociStitched	chr10	112600309	112603850	1	3542	11141.7565	353	1		PDCD4,LOC282997	LOC282997	LOC282997	0.9447	353	1
2_MACS_peak_4400_lociStitched	chr12	57847721	57851317	2	3537	13757.9364	354	1	INHBE	INHBC,GLI1,MARS,ARHGAP9	INHBE	INHBE	1.6702	354	1
1_MACS_peak_10261_lociStitched	chr2	55275423	55278956	1	3534	10611.0122	355	1	RTN4	RTN4	RTN4	RTN4	0.279	355	1
1_MACS_peak_179_lociStitched	chr1	16173493	16177024	1	3532	8638.2384	356	1	SPEN,FLJ37453	UQCRHL	FLJ37453	FLJ37453	0.9228	356	1
2_MACS_peak_11379_lociStitched	chr20	304636	308332	2	3531	6886.0176	357	1	SOX12	ZCCHC3,NRSN2,C20orf96	SOX12	SOX12	0.5763	357	1
2_MACS_peak_16264_lociStitched	chr6	41039052	41042642	2	3529	11574.16	358	1	NFYA,C6orf130	TSPO2,APOBEC2,LOC221442,UNC5CL	NFYA	NFYA	0.363	358	1
2_MACS_peak_1147_lociStitched	chr1	150335456	150339062	2	3522	15619.389	359	1	RPRD2	PRPF3	RPRD2	RPRD2	0.2121	359	1
1_MACS_peak_5756_lociStitched	chr14	100839762	100843282	1	3521	14284.512	360	1	WDR25,WARS		WARS	WARS	0.409	360	1
4_MACS_peak_13807_lociStitched	chr3	186713873	186717657	4	3521	6706.3832	361	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	0.2736	361	1
1_MACS_peak_15525_lociStitched	chr5	142599864	142603371	1	3508	10625.5086	362	1	ARHGAP26		NR3C1	NR3C1	0.2337	362	1
2_MACS_peak_13998_lociStitched	chr4	16226629	16230210	2	3507	12011.7483	363	1	FLJ39653,TAPT1		FLJ39653	FLJ39653	0.385	363	1
1_MACS_peak_15970_lociStitched	chr6	24718865	24722366	1	3502	16902.828	364	1	C6orf62		C6orf62	C6orf62	0.8	364	1
2_MACS_peak_14962_lociStitched	chr5	60626259	60629820	2	3502	8825.9385	365	1	ZSWIM6		ZSWIM6	ZSWIM6	0.1265	365	1
2_MACS_peak_1170_lociStitched	chr1	150977909	150981547	2	3495	14780.4664	366	1	PRUNE,FAM63A	ANXA9,BNIPL,C1orf56,LASS2	FAM63A	FAM63A	0.8563	366	1
1_MACS_peak_1027_lociStitched	chr1	143742355	143745847	1	3493	26726.7204	367	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	FLJ39739	0.6479	367	1
1_MACS_peak_14940_lociStitched	chr5	55883357	55886847	1	3491	21263.523	368	1			MAP3K1	MAP3K1	0.3253	368	1
3_MACS_peak_18104_lociStitched	chr8	81080424	81084493	3	3490	9287.4925	369	1	TPD52		TPD52	TPD52	0.2838	369	1
1_MACS_peak_2873_lociStitched	chr10	134209204	134212691	1	3488	11545.457	370	1	PWWP2B	C10orf91	PWWP2B	PWWP2B	0.682	370	1
3_MACS_peak_15401_lociStitched	chr5	133559620	133563228	3	3482	19425.472	371	1	MIR3661,PPP2CA	SKP1	MIR3661	MIR3661	2.1748	371	1
2_MACS_peak_1531_lociStitched	chr1	179049662	179053372	2	3481	16589.265	372	1	TOR3A		TOR3A	TOR3A	0.8746	372	1
1_MACS_peak_14472_lociStitched	chr4	129206869	129210347	1	3479	12718.3504	373	1	PGRMC2		PGRMC2	PGRMC2	0.5305	373	1
1_MACS_peak_2746_lociStitched	chr10	106096523	106099993	1	3471	9868.333	374	1		CCDC147,ITPRIP	ITPRIP	ITPRIP	0.6678	374	1
2_MACS_peak_5010_lociStitched	chr13	37572250	37575758	2	3468	12699.3108	375	1	EXOSC8,ALG5		ALG5	ALG5	0.2782	375	1
4_MACS_peak_72_lociStitched	chr1	2477742	2481315	4	3467	5748.2424	376	1		TNFRSF14,C1orf93,PANK4,HES5,LOC115110	LOC115110	LOC115110	0.792	376	1
1_MACS_peak_3224_lociStitched	chr11	58344304	58347769	1	3466	11734.2225	377	1	ZFP91-CNTF,ZFP91,LPXN	CNTF,LPXN	LPXN	LPXN	0.3205	377	1
1_MACS_peak_10647_lociStitched	chr2	101922317	101925780	1	3464	18440.8213	378	1	RNF149	SNORD89	RNF149	RNF149	0.5212	378	1
2_MACS_peak_13130_lociStitched	chr3	57581301	57584921	2	3464	17587.046	379	1	ARF4	PDE12	ARF4	ARF4	0.5829	379	1
1_MACS_peak_3288_lociStitched	chr11	62647469	62650928	1	3460	27797.9076	380	1	SLC3A2	STX5,WDR74,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1,CHRM1	SLC3A2	WDR74	1.5336	380	1
4_MACS_peak_5044_lociStitched	chr13	42951107	42955035	4	3459	8239.7656	381	1			AKAP11	AKAP11	NONE	381	1
3_MACS_peak_3173_lociStitched	chr11	46140615	46144090	3	3457	6918.725	382	1	PHF21A		PHF21A	PHF21A	0.1071	382	1
2_MACS_peak_7465_lociStitched	chr17	1388218	1391892	2	3457	7701.8062	383	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	MYO1C	0.3979	383	1
2_MACS_peak_15454_lociStitched	chr5	139027453	139030934	2	3454	6960.6076	384	1	CXXC5		CXXC5	CXXC5	0.8007	384	1
1_MACS_peak_599_lociStitched	chr1	45272003	45275455	1	3453	12034.3624	385	1	BTBD19,TCTEX1D4	RPS8,SNORD55,SNORD46,SNORD38A,SNORD38B,PLK3,BEST4,PTCH2	BTBD19	PLK3	1.1423	385	1
1_MACS_peak_5602_lociStitched	chr14	69259863	69263312	1	3450	10711.2144	386	1	C14orf181	ZFP36L1	C14orf181	C14orf181	1.1209	386	1
2_MACS_peak_14982_lociStitched	chr5	65220501	65224052	2	3441	13255.1728	387	1	ERBB2IP	LOC100303749	ERBB2IP	ERBB2IP	0.1967	387	1
2_MACS_peak_11161_lociStitched	chr2	208028600	208032334	2	3440	23248.2574	388	1	KLF7		KLF7	KLF7	0.3354	388	1
2_MACS_peak_10784_lociStitched	chr2	127413358	127417284	2	3440	10136.5394	389	1	GYPC		GYPC	GYPC	0.4243	389	1
1_MACS_peak_4190_lociStitched	chr12	46660417	46663854	1	3438	17164.0343	390	1	SLC38A1		SLC38A1	SLC38A1	0.2741	390	1
1_MACS_peak_1129_lociStitched	chr1	149812286	149815723	1	3438	15842.8515	391	1	HIST2H3A,HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	HIST2H2AC	2.2059	391	1
1_MACS_peak_5649_lociStitched	chr14	75743285	75746716	1	3432	12040.4083	392	1	FOS		FOS	FOS	1.0256	392	1
2_MACS_peak_6607_lociStitched	chr15	93425163	93428658	2	3430	13440.372	393	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	2.1298	393	1
1_MACS_peak_9588_lociStitched	chr19	41802453	41805880	1	3428	17093.1906	394	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.3994	394	1
2_MACS_peak_7405_lociStitched	chr16	87899622	87903255	2	3424	12622.1319	395	1	SLC7A5		SLC7A5	SLC7A5	0.9863	395	1
3_MACS_peak_7605_lociStitched	chr17	8053873	8057759	3	3418	7685.3422	396	1	PER1	MIR3676,ALOXE3,HES7,VAMP2,TMEM107,C17orf59	PER1	VAMP2	1.104	396	1
1_MACS_peak_19421_lociStitched	chr9	136022163	136025576	1	3414	21315.2089	397	1	RALGDS	RALGDS,GBGT1	RALGDS	GBGT1	0.871	397	1
2_MACS_peak_4478_lociStitched	chr12	68874584	68878117	2	3408	6267.542	398	1			RAP1B	RAP1B	NONE	398	1
5_MACS_peak_16210_lociStitched	chr6	35267598	35271654	5	3405	6373.5984	399	1	DEF6	ZNF76,PPARD	DEF6	DEF6	0.4202	399	1
1_MACS_peak_1582_lociStitched	chr1	184722184	184725587	1	3404	12151.0921	400	1	EDEM3		EDEM3	EDEM3	0.362	400	1
1_MACS_peak_17333_lociStitched	chr7	90337715	90341114	1	3400	8398.2492	401	1	CDK14		CDK14	CDK14	0.1309	401	1
2_MACS_peak_5421_lociStitched	chr14	32544850	32548258	2	3399	15794.7168	402	1	ARHGAP5,C14orf128		ARHGAP5	ARHGAP5	0.2739	402	1
1_MACS_peak_5072_lociStitched	chr13	46273075	46276467	1	3393	8123.84	403	1	SPERT		SPERT	SPERT	0.5154	403	1
2_MACS_peak_1315_lociStitched	chr1	156630058	156633507	2	3393	9797.2294	404	1		HAPLN2,BCAN,NES,CRABP2	NES	NES	0.2221	404	1
1_MACS_peak_15181_lociStitched	chr5	95157207	95160596	1	3390	16622.7061	405	1	GLRX	C5orf27	GLRX	GLRX	1.1215	405	1
1_MACS_peak_1816_lociStitched	chr1	212780039	212783426	1	3388	22317.2817	406	1	ATF3	FAM71A	ATF3	ATF3	0.5348	406	1
1_MACS_peak_18064_lociStitched	chr8	71313651	71317036	1	3386	8879.532	407	1	NCOA2		NCOA2	NCOA2	0.1555	407	1
2_MACS_peak_13518_lociStitched	chr3	135913099	135916518	2	3385	9923.3056	408	1	MSL2		MSL2	MSL2	0.2778	408	1
5_MACS_peak_8789_lociStitched	chr18	52986131	52990139	5	3383	5407.9944	409	1	TCF4		TCF4	TCF4	0.1164	409	1
1_MACS_peak_19117_lociStitched	chr9	108006089	108009469	1	3381	11993.592	410	1	SLC44A1		SLC44A1	SLC44A1	0.3141	410	1
2_MACS_peak_15991_lociStitched	chr6	26156306	26159730	2	3376	9629.3152	411	1	HIST1H1E,HIST1H2BD	HIST1H2AC,HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H1T,HIST1H2BC,HIST1H4D,HIST1H2AD,HIST1H3D	HIST1H2BD	HIST1H2BC	1.4608	411	1
1_MACS_peak_10296_lociStitched	chr2	61763273	61766645	1	3373	11045.9976	412	1	XPO1		XPO1	XPO1	0.2263	412	1
2_MACS_peak_7917_lociStitched	chr17	38082003	38085528	2	3373	10358.9175	413	1	ORMDL3	LOC728129,GSDMA,GSDMB	ORMDL3	ORMDL3	0.8089	413	1
1_MACS_peak_2073_lociStitched	chr1	244996612	244999977	1	3366	20114.2875	414	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	1.1395	414	1
2_MACS_peak_9624_lociStitched	chr19	42772012	42775638	2	3365	6847.701	415	1		ZNF526,CIC,PRR19,TMEM145,GSK3A,ERF,PAFAH1B3	ERF	ZNF526	0.5765	415	1
4_MACS_peak_20159_lociStitched	chrX	153615576	153619467	4	3363	5677.3581	416	1		EMD,RPL10,SNORA70,TAZ,ATP6AP1,GDI1,FLNA,DNASE1L1	RPL10	SNORA70	1.884	416	1
1_MACS_peak_12343_lociStitched	chr22	29662917	29666278	1	3362	24691.2504	417	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	EWSR1	0.6584	417	1
2_MACS_peak_1309_lociStitched	chr1	156468217	156471618	2	3362	8343.6733	418	1	MEF2D		MEF2D	MEF2D	0.6029	418	1
1_MACS_peak_4126_lociStitched	chr12	31475821	31479180	1	3360	12186.452	419	1	FLJ13224,FAM60A		FLJ13224	FLJ13224	1.1787	419	1
1_MACS_peak_1042_lociStitched	chr1	144518948	144522304	1	3357	19382.578	420	1	LOC728875		C1orf152	C1orf152	NONE	420	1
2_MACS_peak_9516_lociStitched	chr19	39173603	39177119	2	3356	7987.2972	421	1	ACTN4		ACTN4	ACTN4	0.2962	421	1
1_MACS_peak_20059_lociStitched	chrX	131350380	131353728	1	3349	11170.602	422	1	RAP2C		RAP2C	RAP2C	0.5341	422	1
2_MACS_peak_15735_lociStitched	chr5	176852595	176856030	2	3342	9123.0165	423	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	0.8652	423	1
1_MACS_peak_8267_lociStitched	chr17	62151393	62154728	1	3336	5936.6335	424	1	ERN1		ERN1	ERN1	0.478	424	1
1_MACS_peak_15311_lociStitched	chr5	118668047	118671381	1	3335	5868.8402	425	1	TNFAIP8	TNFAIP8	TNFAIP8	TNFAIP8	0.3977	425	1
2_MACS_peak_13509_lociStitched	chr3	133290810	133294264	2	3334	9350.3234	426	1	CDV3		CDV3	CDV3	0.4736	426	1
1_MACS_peak_6602_lociStitched	chr15	93351279	93354611	1	3333	10437.49	427	1		ASB9P1	ASB9P1	ASB9P1	0.0804	427	1
2_MACS_peak_10318_lociStitched	chr2	64438780	64442295	2	3333	8138.2795	428	1		LOC150992	LOC150992	LOC150992	0.3135	428	1
1_MACS_peak_18945_lociStitched	chr9	86320791	86324118	1	3328	29311.8681	429	1	UBQLN1		UBQLN1	UBQLN1	0.6759	429	1
2_MACS_peak_4676_lociStitched	chr12	109027357	109031069	2	3328	6374.2464	430	1	SELPLG	TMEM119	SELPLG	SELPLG	0.626	430	1
1_MACS_peak_17138_lociStitched	chr7	48126227	48129553	1	3327	12460.5264	431	1	UPP1		UPP1	UPP1	0.5337	431	1
2_MACS_peak_7476_lociStitched	chr17	1618467	1621882	2	3327	10996.3	432	1	WDR81,C17orf91	WDR81,SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.1717	432	1
1_MACS_peak_14040_lociStitched	chr4	26320396	26323718	1	3323	12206.689	433	1	RBPJ		RBPJ	RBPJ	0.2098	433	1
2_MACS_peak_2907_lociStitched	chr11	534974	538521	2	3323	12734.7941	434	1	LRRC56,HRAS	RASSF7,PHRF1,RNH1,C11orf35,MIR210,LOC143666	LRRC56	LOC143666	0.5994	434	1
1_MACS_peak_9721_lociStitched	chr19	47728519	47731839	1	3321	15500.084	435	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3190	MIR3190	2.2384	435	1
1_MACS_peak_12674_lociStitched	chr22	50977509	50980828	1	3320	9502.297	436	1		NCAPH2,KLHDC7B,LOC100144603,LMF2,SCO2,TYMP,ODF3B,C22orf41,CPT1B,CHKB	KLHDC7B	ODF3B	1.7147	436	1
1_MACS_peak_1249_lociStitched	chr1	154945917	154949235	1	3319	13118.3766	437	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	PYGO2	1.3274	437	1
2_MACS_peak_5451_lociStitched	chr14	35760603	35763936	2	3319	7573.2426	438	1	PSMA6		PSMA6	PSMA6	0.3163	438	1
2_MACS_peak_1130_lociStitched	chr1	149821235	149824616	2	3318	14408.8077	439	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	HIST2H2AC	2.2059	439	1
3_MACS_peak_9585_lociStitched	chr19	41768356	41771892	3	3316	12767.4352	440	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	0.7652	440	1
2_MACS_peak_1927_lociStitched	chr1	226593361	226596782	2	3315	9511.0642	441	1	PARP1		PARP1	PARP1	0.3115	441	1
3_MACS_peak_2938_lociStitched	chr11	1592579	1596152	3	3313	8458.3629	442	1	LOC338651,MOB2,DUSP8	KRTAP5-1,KRTAP5-2,KRTAP5-3,KRTAP5-4	LOC338651	LOC338651	0.2835	442	1
1_MACS_peak_16698_lociStitched	chr6	139694172	139697480	1	3309	6765.8524	443	1	CITED2		CITED2	CITED2	0.73	443	1
1_MACS_peak_15725_lociStitched	chr5	176559159	176562466	1	3308	18363.4403	444	1	NSD1	FGFR4	NSD1	NSD1	0.235	444	1
2_MACS_peak_9262_lociStitched	chr19	14182514	14185898	2	3305	7017.0624	445	1	LOC113230	RLN3,IL27RA,PALM3,SAMD1,PRKACA	LOC113230	LOC113230	0.6382	445	1
2_MACS_peak_10335_lociStitched	chr2	64750310	64753614	2	3303	15299.172	446	1	AFTPH		AFTPH	AFTPH	0.3049	446	1
2_MACS_peak_9796_lociStitched	chr19	50179179	50182618	2	3302	7603.2851	447	1	PRMT1	SCAF1,BCL2L12,C19orf76,CPT1C,RRAS,IRF3	PRMT1	BCL2L12	0.7064	447	1
1_MACS_peak_18666_lociStitched	chr9	21993280	21996579	1	3300	15952.9743	448	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2B-AS1	CDKN2A	0.7414	448	1
2_MACS_peak_13289_lociStitched	chr3	107241556	107244901	2	3299	8805.378	449	1	BBX		BBX	BBX	0.1071	449	1
1_MACS_peak_6969_lociStitched	chr16	28833554	28836851	1	3298	15494.9109	450	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.7299	450	1
1_MACS_peak_4191_lociStitched	chr12	46764514	46767802	1	3289	19065.7968	451	1	SLC38A2		SLC38A2	SLC38A2	0.9384	451	1
2_MACS_peak_14930_lociStitched	chr5	55288292	55291751	2	3287	7910.733	452	1	IL6ST		IL6ST	IL6ST	0.2513	452	1
3_MACS_peak_7721_lociStitched	chr17	20944073	20947706	3	3287	7825.8453	453	1	USP22		USP22	USP22	0.3204	453	1
1_MACS_peak_7437_lociStitched	chr16	89554622	89557907	1	3286	16057.737	454	1	ANKRD11	SPG7	ANKRD11	SPG7	0.1509	454	1
2_MACS_peak_19980_lociStitched	chrX	118824598	118827908	2	3286	6671.967	455	1	SEPT6	MIR766	SEPT6	SEPT6	0.319	455	1
3_MACS_peak_19704_lociStitched	chrX	48773804	48777130	3	3283	6216.294	456	1	PIM2	PQBP1,TIMM17B,SLC35A2,OTUD5	PIM2	PIM2	0.8241	456	1
4_MACS_peak_4055_lociStitched	chr12	25148405	25152075	4	3282	6704.356	457	1	C12orf77	BCAT1	C12orf77	C12orf77	0.6822	457	1
3_MACS_peak_9873_lociStitched	chr19	56151616	56155538	3	3281	5708.8632	458	1	ZNF580,ZNF581	ZNF524,ZNF865,CCDC106,U2AF2,EPN1,FIZ1,ZNF784	ZNF580	CCDC106	0.9008	458	1
1_MACS_peak_11978_lociStitched	chr21	30670512	30673791	1	3280	18980.8194	459	1	BACH1	BACH1	BACH1	BACH1	0.5068	459	1
2_MACS_peak_8017_lociStitched	chr17	42296058	42299435	2	3277	6064.4166	460	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,UBTF,SLC4A1	UBTF	ATXN7L3	0.5595	460	1
1_MACS_peak_17974_lociStitched	chr8	52809903	52813178	1	3276	9959.275	461	1	PCMTD1		PCMTD1	PCMTD1	0.2161	461	1
2_MACS_peak_14412_lociStitched	chr4	114681238	114684538	2	3276	10303.59	462	1	CAMK2D		CAMK2D	CAMK2D	0.1792	462	1
2_MACS_peak_1445_lociStitched	chr1	167188808	167192324	2	3276	13891.3644	463	1	POU2F1		POU2F1	POU2F1	0.2153	463	1
2_MACS_peak_15182_lociStitched	chr5	95169592	95172883	2	3274	7774.3293	464	1		C5orf27,GLRX	GLRX	GLRX	1.1215	464	1
3_MACS_peak_8842_lociStitched	chr18	60984916	60988288	3	3274	6309.3492	465	1	BCL2	KDSR	BCL2	BCL2	0.3492	465	1
1_MACS_peak_6277_lociStitched	chr15	63795028	63798300	1	3273	17961.9712	466	1	USP3		USP3	USP3	0.3267	466	1
1_MACS_peak_17040_lociStitched	chr7	30633302	30636573	1	3272	23518.1629	467	1	GARS		GARS	GARS	0.5603	467	1
1_MACS_peak_1666_lociStitched	chr1	202074308	202077577	1	3270	7582.4455	468	1		GPR37L1,ARL8A	GPR37L1	ARL8A	0.4043	468	1
1_MACS_peak_20102_lociStitched	chrX	148583963	148587231	1	3269	19146.8852	469	1	IDS	CXorf40A,LOC100131434	IDS	LOC100131434	1.0152	469	1
1_MACS_peak_15851_lociStitched	chr6	7106833	7110099	1	3267	7371.362	470	1	RREB1		RREB1	RREB1	0.2229	470	1
2_MACS_peak_6817_lociStitched	chr16	9183905	9187358	2	3267	14567.5164	471	1	C16orf72		C16orf72	C16orf72	0.4871	471	1
1_MACS_peak_2558_lociStitched	chr10	88852714	88855978	1	3265	10647.8208	472	1	FAM35A,GLUD1		GLUD1	GLUD1	0.2918	472	1
3_MACS_peak_6834_lociStitched	chr16	11833579	11837420	3	3263	10733.2904	473	1	TXNDC11		TXNDC11	TXNDC11	0.3556	473	1
1_MACS_peak_14833_lociStitched	chr5	32172265	32175522	1	3258	23771.2145	474	1	GOLPH3		GOLPH3	GOLPH3	0.5348	474	1
1_MACS_peak_18715_lociStitched	chr9	32550076	32553331	1	3256	12104.694	475	1	LOC100129250,TOPORS	DDX58,NDUFB6	LOC100129250	LOC100129250	1.1311	475	1
2_MACS_peak_11973_lociStitched	chr21	30605137	30608785	2	3253	9671.9424	476	1	NCRNA00189		NCRNA00189	NCRNA00189	0.2117	476	1
1_MACS_peak_5464_lociStitched	chr14	39900038	39903287	1	3250	16790.5071	477	1	FBXO33		FBXO33	FBXO33	0.455	477	1
2_MACS_peak_2900_lociStitched	chr11	267510	270784	2	3248	10201.4566	478	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	IFITM1	0.3048	478	1
3_MACS_peak_19950_lociStitched	chrX	112119383	112122746	3	3246	5529.4446	479	1		AMOT	AMOT	AMOT	0.0986	479	1
1_MACS_peak_14352_lociStitched	chr4	102266833	102270074	1	3242	9717.1662	480	1	FLJ20021,PPP3CA		PPP3CA	PPP3CA	0.1328	480	1
2_MACS_peak_10963_lociStitched	chr2	174827708	174830978	2	3242	7899.993	481	1	SP3		SP3	SP3	0.2006	481	1
2_MACS_peak_15062_lociStitched	chr5	75696751	75700448	2	3240	10151.5923	482	1	IQGAP2		IQGAP2	IQGAP2	0.2457	482	1
1_MACS_peak_8604_lociStitched	chr18	9135738	9138976	1	3239	9482.1592	483	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.4128	483	1
1_MACS_peak_10823_lociStitched	chr2	133024005	133027240	1	3236	13653.9645	484	1		MIR663B,ANKRD30BL	ANKRD30BL	MIR663B	1.4137	484	1
1_MACS_peak_6218_lociStitched	chr15	56535066	56538300	1	3235	5882.3226	485	1	RFX7		RFX7	RFX7	0.0994	485	1
1_MACS_peak_7383_lociStitched	chr16	85644620	85647852	1	3233	5499.5712	486	1	KIAA0182		KIAA0182	KIAA0182	0.1579	486	1
2_MACS_peak_5117_lociStitched	chr13	52025183	52028448	2	3233	8962.0985	487	1	INTS6		INTS6	INTS6	0.1629	487	1
3_MACS_peak_7379_lociStitched	chr16	85588093	85591565	3	3233	6705.1264	488	1			KIAA0182	KIAA0182	0.1579	488	1
2_MACS_peak_9520_lociStitched	chr19	39339975	39343678	2	3233	8026.2525	489	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.45	489	1
1_MACS_peak_11066_lociStitched	chr2	191744524	191747755	1	3232	9799.2999	490	1	GLS		GLS	GLS	0.2117	490	1
1_MACS_peak_1098_lociStitched	chr1	147929921	147933151	1	3231	20265.989	491	1	FLJ39739		NBPF14	NBPF14	NONE	491	1
2_MACS_peak_1273_lociStitched	chr1	155531370	155534637	2	3230	9614.781	492	1	LOC645676,ASH1L	MSTO1	ASH1L	MSTO1	0.3034	492	1
1_MACS_peak_5453_lociStitched	chr14	35871546	35874773	1	3228	12099.6365	493	1	NFKBIA		NFKBIA	NFKBIA	1.1102	493	1
1_MACS_peak_8584_lociStitched	chr18	3246347	3249570	1	3224	6778.9359	494	1	MYL12A	MYL12B,MYOM1	MYL12A	MYL12A	0.5854	494	1
1_MACS_peak_18075_lociStitched	chr8	74204908	74208128	1	3221	7659.736	495	1	RDH10,RPL7	LOC100130301	RPL7	RPL7	0.6425	495	1
2_MACS_peak_14342_lociStitched	chr4	100766888	100770122	2	3220	9039.03	496	1	DAPP1	MAPKSP1	DAPP1	DAPP1	0.3621	496	1
1_MACS_peak_15086_lociStitched	chr5	78530875	78534093	1	3219	16972.0538	497	1	JMY		JMY	JMY	0.269	497	1
1_MACS_peak_18916_lociStitched	chr9	75746377	75749592	1	3216	10234.3095	498	1		ANXA1	ANXA1	ANXA1	0.7804	498	1
2_MACS_peak_13561_lociStitched	chr3	142164255	142167478	2	3214	11446.8068	499	1	XRN1		XRN1	XRN1	0.1354	499	1
1_MACS_peak_8149_lociStitched	chr17	48942388	48945600	1	3213	13321.1276	500	1		WFIKKN2,TOB1	TOB1	TOB1	1.2251	500	1
2_MACS_peak_15754_lociStitched	chr5	179048410	179051647	2	3213	17565.9042	501	1	HNRNPH1	C5orf60	HNRNPH1	HNRNPH1	1.0051	501	1
5_MACS_peak_8513_lociStitched	chr17	79479237	79482750	5	3213	5856.8736	502	1	ACTG1	FSCN2,C17orf70	ACTG1	ACTG1	0.6488	502	1
1_MACS_peak_14295_lociStitched	chr4	87855239	87858450	1	3212	11405.7931	503	1	AFF1	C4orf36	AFF1	AFF1	0.2356	503	1
1_MACS_peak_11922_lociStitched	chr21	15824111	15827322	1	3212	7851.2161	504	1			HSPA13	HSPA13	0.73	504	1
1_MACS_peak_10885_lociStitched	chr2	158324825	158328036	1	3212	7842.2253	505	1		CYTIP	CYTIP	CYTIP	0.6359	505	1
1_MACS_peak_14862_lociStitched	chr5	36875273	36878481	1	3209	11642.4736	506	1	NIPBL		NIPBL	NIPBL	0.1449	506	1
1_MACS_peak_668_lociStitched	chr1	53791017	53794224	1	3208	9013.5942	507	1	LRP8		LRP8	LRP8	0.1784	507	1
4_MACS_peak_12260_lociStitched	chr22	23273658	23277889	4	3208	6393.4641	508	1		IGLL5	IGLL5	IGLL5	0.0481	508	1
1_MACS_peak_11839_lociStitched	chr20	57465477	57468683	1	3207	10068.1224	509	1	GNAS	GNAS-AS	GNAS	GNAS	0.6714	509	1
2_MACS_peak_16231_lociStitched	chr6	36561273	36564487	2	3206	12883.6404	510	1	SRSF3	STK38,MIR3925	SRSF3	SRSF3	0.8159	510	1
2_MACS_peak_15915_lociStitched	chr6	12010363	12013627	2	3204	7436.3712	511	1	HIVEP1		HIVEP1	HIVEP1	0.1509	511	1
2_MACS_peak_9769_lociStitched	chr19	49465904	49469445	2	3202	6740.6476	512	1	FTL	DHDH,BAX,RUVBL2,GYS1	FTL	FTL	0.6922	512	1
1_MACS_peak_18312_lociStitched	chr8	123792142	123795341	1	3200	16138.955	513	1	ZHX2		ZHX2	ZHX2	0.1709	513	1
1_MACS_peak_15553_lociStitched	chr5	148928624	148931823	1	3200	12435.4727	514	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.2965	514	1
1_MACS_peak_18166_lociStitched	chr8	95959480	95962674	1	3195	7687.3192	515	1	TP53INP1		TP53INP1	TP53INP1	0.4469	515	1
1_MACS_peak_5499_lociStitched	chr14	50437165	50440359	1	3195	8647.755	516	1		C14orf182	C14orf182	C14orf182	1.4564	516	1
