REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_12713_lociStitched	chr3	9437163	9440716	1	3554	13648.8495	370	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	0.8864	370	1
2_MACS_peak_4400_lociStitched	chr12	57847721	57851317	2	3537	13757.9364	371	1	INHBE	INHBC,GLI1,MARS,ARHGAP9	INHBE	INHBE	1.6702	371	1
1_MACS_peak_14037_lociStitched	chr4	25862167	25865936	1	3770	11958.6601	373	1	SEL1L3	C4orf52	SEL1L3	C4orf52	0.2517	373	1
2_MACS_peak_7938_lociStitched	chr17	38477559	38481229	2	3620	13020.793	375	1	RARA	CDC6,RARA,GJD3	RARA	RARA	0.5674	375	1
1_MACS_peak_12707_lociStitched	chr3	5227605	5231275	1	3671	12598.009	376	1	EDEM1		EDEM1	EDEM1	0.7645	376	1
2_MACS_peak_6196_lociStitched	chr15	52310812	52314464	2	3629	12911.2808	377	1	MAPK6	LEO1	MAPK6	MAPK6	0.2914	377	1
1_MACS_peak_13283_lociStitched	chr3	105085080	105088867	1	3788	11475.3674	379	1	ALCAM		ALCAM	ALCAM	0.1143	379	1
3_MACS_peak_7907_lociStitched	chr17	37909676	37914244	3	3918	10166.5408	380	1		GRB7,C17orf37	GRB7	C17orf37	0.1994	380	1
1_MACS_peak_4017_lociStitched	chr12	12875723	12879507	1	3785	11389.0832	381	1	APOLD1	CDKN1B,MIR613,GPR19	APOLD1	CDKN1B	2.1901	381	1
1_MACS_peak_178_lociStitched	chr1	16160468	16164343	1	3876	10548.9125	382	1	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.1892	382	1
2_MACS_peak_5475_lociStitched	chr14	45429796	45433023	2	3172	15465.7202	383	1	FAM179B,KLHL28		FAM179B	FAM179B	0.214	383	1
1_MACS_peak_15293_lociStitched	chr5	114877118	114880757	1	3640	12461.7555	384	1	FEM1C		FEM1C	FEM1C	0.4591	384	1
1_MACS_peak_7699_lociStitched	chr17	18964568	18968212	1	3645	12259.8736	388	1		GRAP	GRAP	GRAP	0.0537	388	1
1_MACS_peak_15410_lociStitched	chr5	133859759	133863351	1	3593	12629.472	389	1	PHF15		PHF15	PHF15	0.309	389	1
1_MACS_peak_1459_lociStitched	chr1	167904172	167907151	1	2980	16242.6996	390	1	DCAF6,BRP44	ADCY10	DCAF6	DCAF6	0.2071	390	1
1_MACS_peak_2431_lociStitched	chr10	70846867	70850642	1	3776	11078.87	391	1	SRGN	VPS26A	SRGN	SRGN	0.5092	391	1
2_MACS_peak_1130_lociStitched	chr1	149821235	149824616	2	3318	14408.8077	392	1	HIST2H2AA4,HIST2H3A,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	HIST2H2AC	2.2059	392	1
1_MACS_peak_2699_lociStitched	chr10	104153347	104156198	1	2852	16804.3642	393	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	NFKB2	1.199	393	1
2_MACS_peak_5415_lociStitched	chr14	31675080	31678263	2	3124	15466.8336	394	1	HECTD1		HECTD1	HECTD1	0.225	394	1
1_MACS_peak_112_lociStitched	chr1	6660545	6664298	1	3754	11162.1726	395	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	0.5788	395	1
1_MACS_peak_11564_lociStitched	chr20	30792324	30796147	1	3824	10427.2325	396	1	POFUT1,PLAGL2	TSPY26P	PLAGL2	PLAGL2	0.5426	396	1
2_MACS_peak_6817_lociStitched	chr16	9183905	9187358	2	3267	14567.5164	397	1	C16orf72		C16orf72	C16orf72	0.4871	397	1
3_MACS_peak_7947_lociStitched	chr17	39844356	39847373	3	2815	16847.2297	398	1	EIF1	GAST,KRT42P,HAP1	EIF1	EIF1	1.462	398	1
1_MACS_peak_4643_lociStitched	chr12	104679575	104683398	1	3824	10372.9459	399	1	TXNRD1	EID3	TXNRD1	EID3	0.1649	399	1
2_MACS_peak_4192_lociStitched	chr12	46776326	46779336	2	2927	16317.511	400	1		SLC38A2	SLC38A2	SLC38A2	0.9384	400	1
5_MACS_peak_10564_lociStitched	chr2	89051793	89056025	5	3764	10850.0016	402	1		ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.2054	402	1
2_MACS_peak_6607_lociStitched	chr15	93425163	93428658	2	3430	13440.372	403	1	LOC100507217	CHD2,MIR3175	LOC100507217	MIR3175	2.1298	403	1
2_MACS_peak_14982_lociStitched	chr5	65220501	65224052	2	3441	13255.1728	404	1	ERBB2IP	LOC100303749	ERBB2IP	ERBB2IP	0.1967	404	1
1_MACS_peak_1110_lociStitched	chr1	149222570	149225466	1	2897	16263.3568	406	1			LOC388692	LOC388692	NONE	406	1
1_MACS_peak_12551_lociStitched	chr22	42014607	42018317	1	3711	11032.427	409	1	XRCC6,PPPDE2	PMM1	PPPDE2	PPPDE2	0.4135	409	1
1_MACS_peak_14472_lociStitched	chr4	129206869	129210347	1	3479	12718.3504	412	1	PGRMC2		PGRMC2	PGRMC2	0.5305	412	1
2_MACS_peak_6569_lociStitched	chr15	90642519	90646328	2	3777	10197.0739	413	1	IDH2		IDH2	IDH2	0.5761	413	1
3_MACS_peak_11766_lociStitched	chr20	47537529	47541417	3	3740	10541.9232	414	1	ARFGEF2		ARFGEF2	ARFGEF2	0.1452	414	1
2_MACS_peak_5010_lociStitched	chr13	37572250	37575758	2	3468	12699.3108	417	1	EXOSC8,ALG5		ALG5	ALG5	0.2782	417	1
1_MACS_peak_11111_lociStitched	chr2	201727004	201729846	1	2843	16253.1138	418	1	CLK1	NIF3L1,PPIL3	CLK1	CLK1	0.8668	418	1
1_MACS_peak_19071_lociStitched	chr9	100394033	100396814	1	2782	16485.4899	420	1	NCBP1,TSTD2		NCBP1	NCBP1	0.4681	420	1
2_MACS_peak_1445_lociStitched	chr1	167188808	167192324	2	3276	13891.3644	421	1	POU2F1		POU2F1	POU2F1	0.2153	421	1
2_MACS_peak_12700_lociStitched	chr3	5018505	5022262	2	3754	10219.4157	422	1	BHLHE40		BHLHE40	BHLHE40	1.223	422	1
2_MACS_peak_13444_lociStitched	chr3	127770193	127773133	2	2923	15762.222	424	1	SEC61A1		SEC61A1	SEC61A1	0.6262	424	1
3_MACS_peak_6204_lociStitched	chr15	52969288	52973323	3	3781	9875.6625	425	1	KIAA1370		KIAA1370	KIAA1370	0.1982	425	1
1_MACS_peak_7703_lociStitched	chr17	19090686	19094267	1	3582	11642.5472	426	1		EPN2	EPN2	EPN2	0.1103	426	1
2_MACS_peak_11786_lociStitched	chr20	48531152	48534237	2	3013	15289.5685	427	1	SPATA2	RNF114,SPATA2	SPATA2	SPATA2	0.7485	427	1
1_MACS_peak_15467_lociStitched	chr5	139088388	139091573	1	3186	14258.9265	431	1			CXXC5	CXXC5	0.8007	431	1
2_MACS_peak_11629_lociStitched	chr20	34328718	34331894	2	3167	14335.5112	433	1	RBM39	ROMO1,PHF20,NFS1	RBM39	RBM39	0.4405	433	1
2_MACS_peak_13998_lociStitched	chr4	16226629	16230210	2	3507	12011.7483	434	1	FLJ39653,TAPT1		FLJ39653	FLJ39653	0.385	434	1
2_MACS_peak_7405_lociStitched	chr16	87899622	87903255	2	3424	12622.1319	435	1	SLC7A5		SLC7A5	SLC7A5	0.9863	435	1
1_MACS_peak_13597_lociStitched	chr3	150125235	150128904	1	3670	10599.741	436	1	TSC22D2		TSC22D2	TSC22D2	0.2391	436	1
2_MACS_peak_9031_lociStitched	chr19	4064037	4068129	2	3730	10033.1748	437	1	ZBTB7A		ZBTB7A	ZBTB7A	0.6007	437	1
1_MACS_peak_12003_lociStitched	chr21	34913320	34916315	1	2996	15128.6435	438	1	SON,GART	DNAJC28,DONSON	GART	GART	0.4096	438	1
1_MACS_peak_7542_lociStitched	chr17	4850614	4854170	1	3557	11484.4576	440	1	PFN1	C17orf107,GP1BA,RNF167,ENO3,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	PFN1	1.2114	440	1
1_MACS_peak_10823_lociStitched	chr2	133024005	133027240	1	3236	13653.9645	441	1		MIR663B,ANKRD30BL	ANKRD30BL	MIR663B	1.4137	441	1
1_MACS_peak_1249_lociStitched	chr1	154945917	154949235	1	3319	13118.3766	442	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	PYGO2	1.3274	442	1
2_MACS_peak_16264_lociStitched	chr6	41039052	41042642	2	3529	11574.16	443	1	NFYA,C6orf130	TSPO2,APOBEC2,LOC221442,UNC5CL	NFYA	NFYA	0.363	443	1
1_MACS_peak_15590_lociStitched	chr5	151149617	151152719	1	3103	14416.2348	444	1	G3BP1	ATOX1	G3BP1	G3BP1	0.4249	444	1
1_MACS_peak_7682_lociStitched	chr17	18085594	18088700	1	3107	14373.3256	446	1	ALKBH5	LLGL1	ALKBH5	ALKBH5	0.5214	446	1
1_MACS_peak_6481_lociStitched	chr15	81291652	81294826	1	3175	13977.9786	447	1	MESDC1	MESDC2	MESDC1	MESDC1	1.1604	447	1
1_MACS_peak_1045_lociStitched	chr1	144930383	144933496	1	3114	14280.5762	448	1	PDE4DIP		PDE4DIP	PDE4DIP	0.3332	448	1
3_MACS_peak_12544_lociStitched	chr22	41840584	41844467	3	3647	10425.855	449	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.5222	449	1
1_MACS_peak_599_lociStitched	chr1	45272003	45275455	1	3453	12034.3624	450	1	BTBD19,TCTEX1D4	RPS8,SNORD55,SNORD46,SNORD38A,SNORD38B,PLK3,BEST4,PTCH2	BTBD19	PLK3	1.1423	450	1
1_MACS_peak_14524_lociStitched	chr4	142556905	142559863	1	2959	15069.531	451	1	IL15		IL15	IL15	0.245	451	1
3_MACS_peak_9922_lociStitched	chr19	59083775	59087641	3	3628	10501.989	452	1	LOC100131691,MGC2752,MZF1	TRIM28,CHMP2A,UBE2M	MZF1	MZF1	0.8935	452	1
1_MACS_peak_5448_lociStitched	chr14	35450482	35453348	1	2867	15483.565	453	1	SRP54	C14orf19	SRP54	SRP54	0.3714	453	1
1_MACS_peak_5649_lociStitched	chr14	75743285	75746716	1	3432	12040.4083	456	1	FOS		FOS	FOS	1.0256	456	1
1_MACS_peak_2777_lociStitched	chr10	112600309	112603850	1	3542	11141.7565	457	1		PDCD4,LOC282997	LOC282997	LOC282997	0.9447	457	1
1_MACS_peak_3224_lociStitched	chr11	58344304	58347769	1	3466	11734.2225	458	1	ZFP91-CNTF,ZFP91,LPXN	CNTF,LPXN	LPXN	LPXN	0.3205	458	1
1_MACS_peak_2873_lociStitched	chr10	134209204	134212691	1	3488	11545.457	459	1	PWWP2B	C10orf91	PWWP2B	PWWP2B	0.682	459	1
2_MACS_peak_2907_lociStitched	chr11	534974	538521	2	3323	12734.7941	460	1	LRRC56,HRAS	RASSF7,PHRF1,RNH1,C11orf35,MIR210,LOC143666	LRRC56	LOC143666	0.5994	460	1
1_MACS_peak_1582_lociStitched	chr1	184722184	184725587	1	3404	12151.0921	461	1	EDEM3		EDEM3	EDEM3	0.362	461	1
3_MACS_peak_4827_lociStitched	chr12	123371236	123375398	3	3630	10292.2098	462	1	VPS37B		VPS37B	VPS37B	0.877	462	1
3_MACS_peak_9585_lociStitched	chr19	41768356	41771892	3	3316	12767.4352	463	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	0.7652	463	1
1_MACS_peak_5506_lociStitched	chr14	50548722	50551506	1	2785	15714.5664	465	1	C14orf183	C14orf138	C14orf183	C14orf183	1.119	465	1
1_MACS_peak_8149_lociStitched	chr17	48942388	48945600	1	3213	13321.1276	467	1		WFIKKN2,TOB1	TOB1	TOB1	1.2251	467	1
1_MACS_peak_14317_lociStitched	chr4	91047944	91050819	1	2876	15179.425	469	1	FAM190A		FAM190A	FAM190A	0.089	469	1
1_MACS_peak_12672_lociStitched	chr22	50968196	50971356	1	3161	13550.712	472	1	TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LMF2,SCO2,C22orf41,CPT1B	ODF3B	ODF3B	1.7147	472	1
1_MACS_peak_17138_lociStitched	chr7	48126227	48129553	1	3327	12460.5264	473	1	UPP1		UPP1	UPP1	0.5337	473	1
2_MACS_peak_7765_lociStitched	chr17	27275702	27279524	2	3598	10283.4732	474	1	PHF12	DHRS13	PHF12	DHRS13	0.751	474	1
2_MACS_peak_5307_lociStitched	chr14	21149518	21153076	2	3553	10656.21	475	1	RNASE4,ANG	RNASE4,OR6S1	ANG	ANG	0.6312	475	1
1_MACS_peak_4126_lociStitched	chr12	31475821	31479180	1	3360	12186.452	476	1	FLJ13224,FAM60A		FLJ13224	FLJ13224	1.1787	476	1
1_MACS_peak_19117_lociStitched	chr9	108006089	108009469	1	3381	11993.592	478	1	SLC44A1		SLC44A1	SLC44A1	0.3141	478	1
1_MACS_peak_1587_lociStitched	chr1	185284709	185287571	1	2863	15118.8012	479	1	IVNS1ABP		IVNS1ABP	IVNS1ABP	0.6173	479	1
1_MACS_peak_5463_lociStitched	chr14	39734906	39737756	1	2851	15114.12	481	1	CTAGE5	MIA2	CTAGE5	CTAGE5	0.2456	481	1
1_MACS_peak_18927_lociStitched	chr9	77701435	77704504	1	3070	13934.4876	482	1	OSTF1,C9orf95		C9orf95	C9orf95	0.5631	482	1
1_MACS_peak_10261_lociStitched	chr2	55275423	55278956	1	3534	10611.0122	484	1	RTN4	RTN4	RTN4	RTN4	0.279	484	1
1_MACS_peak_19905_lociStitched	chrX	102940482	102943245	1	2764	15481.3653	485	1	MORF4L2	TMEM31,GLRA4	MORF4L2	MORF4L2	0.8067	485	1
1_MACS_peak_2737_lociStitched	chr10	105879527	105882411	1	2885	14850.0044	487	1	C10orf78	COL17A1	C10orf78	C10orf78	1.1114	487	1
1_MACS_peak_14040_lociStitched	chr4	26320396	26323718	1	3323	12206.689	488	1	RBPJ		RBPJ	RBPJ	0.2098	488	1
1_MACS_peak_10366_lociStitched	chr2	65214820	65217876	1	3057	13816.7872	489	1	SLC1A4		SLC1A4	SLC1A4	0.4383	489	1
1_MACS_peak_15525_lociStitched	chr5	142599864	142603371	1	3508	10625.5086	491	1	ARHGAP26		NR3C1	NR3C1	0.2337	491	1
2_MACS_peak_16231_lociStitched	chr6	36561273	36564487	2	3206	12883.6404	492	1	SRSF3	STK38,MIR3925	SRSF3	SRSF3	0.8159	492	1
2_MACS_peak_16136_lociStitched	chr6	31937924	31941023	2	2967	14207.3655	498	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	STK19	SKIV2L	0.9261	498	1
1_MACS_peak_13015_lociStitched	chr3	49447877	49450975	1	3099	13369.1092	499	1	TCTA,RHOA	AMT,NICN1	RHOA	AMT	0.4464	499	1
1_MACS_peak_7597_lociStitched	chr17	7737292	7740306	1	3015	13821.6012	504	1		KDM6B,TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	1.3664	504	1
1_MACS_peak_6612_lociStitched	chr15	94772798	94775978	1	3181	12798.228	505	1			MCTP2	MCTP2	NONE	505	1
1_MACS_peak_3638_lociStitched	chr11	95521998	95524742	1	2745	15163.6184	507	1	CEP57,FAM76B		CEP57	CEP57	0.3589	507	1
1_MACS_peak_5602_lociStitched	chr14	69259863	69263312	1	3450	10711.2144	508	1	C14orf181	ZFP36L1	C14orf181	C14orf181	1.1209	508	1
1_MACS_peak_11169_lociStitched	chr2	208393100	208396048	1	2949	14020.9828	510	1	CREB1		CREB1	CREB1	0.2451	510	1
1_MACS_peak_18715_lociStitched	chr9	32550076	32553331	1	3256	12104.694	511	1	LOC100129250,TOPORS	DDX58,NDUFB6	LOC100129250	LOC100129250	1.1311	511	1
1_MACS_peak_6905_lociStitched	chr16	21529368	21532191	1	2824	14667.4611	512	1	SLC7A5P2	LOC100271836	SLC7A5P2	SLC7A5P2	1.3531	512	1
1_MACS_peak_1738_lociStitched	chr1	205598826	205601906	1	3081	13206.116	514	1	ELK4	SLC45A3	ELK4	ELK4	0.6098	514	1
1_MACS_peak_15553_lociStitched	chr5	148928624	148931823	1	3200	12435.4727	515	1	CSNK1A1	ARHGEF37	CSNK1A1	CSNK1A1	0.2965	515	1
1_MACS_peak_10296_lociStitched	chr2	61763273	61766645	1	3373	11045.9976	519	1	XPO1		XPO1	XPO1	0.2263	519	1
1_MACS_peak_5453_lociStitched	chr14	35871546	35874773	1	3228	12099.6365	520	1	NFKBIA		NFKBIA	NFKBIA	1.1102	520	1
1_MACS_peak_3772_lociStitched	chr11	118660270	118663319	1	3050	13251.2589	522	1	DDX6		DDX6	DDX6	0.3429	522	1
1_MACS_peak_20059_lociStitched	chrX	131350380	131353728	1	3349	11170.602	524	1	RAP2C		RAP2C	RAP2C	0.5341	524	1
2_MACS_peak_1912_lociStitched	chr1	226249096	226252125	2	3018	13408.4743	525	1	LOC440926,H3F3A		LOC440926	LOC440926	0.8131	525	1
1_MACS_peak_12008_lociStitched	chr21	35319357	35322204	1	2848	14339.4849	526	1		ATP5O	ATP5O	ATP5O	0.2108	526	1
1_MACS_peak_2035_lociStitched	chr1	235666053	235669183	1	3131	12658.033	527	1	B3GALNT2		B3GALNT2	B3GALNT2	0.2732	527	1
1_MACS_peak_5487_lociStitched	chr14	50064197	50066990	1	2794	14501.8146	528	1	PPIL5	MGAT2,RPS29,RPL36AL,C14orf104	PPIL5	RPL36AL	4.8008	528	1
1_MACS_peak_14559_lociStitched	chr4	147441521	147444375	1	2855	14155.84	529	1	SLC10A7		SLC10A7	SLC10A7	0.161	529	1
1_MACS_peak_2746_lociStitched	chr10	106096523	106099993	1	3471	9868.333	531	1		CCDC147,ITPRIP	ITPRIP	ITPRIP	0.6678	531	1
1_MACS_peak_11363_lociStitched	chr2	242253625	242256714	1	3090	12760.3501	532	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	HDLBP	0.3642	532	1
2_MACS_peak_10784_lociStitched	chr2	127413358	127417284	2	3440	10136.5394	533	1	GYPC		GYPC	GYPC	0.4243	533	1
1_MACS_peak_5806_lociStitched	chr14	103799122	103801949	1	2828	14246.3838	534	1	EIF5	SNORA28,MARK3	EIF5	SNORA28	1.5264	534	1
2_MACS_peak_7476_lociStitched	chr17	1618467	1621882	2	3327	10996.3	536	1	WDR81,C17orf91	WDR81,SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	1.1717	536	1
1_MACS_peak_15826_lociStitched	chr6	2988646	2991475	1	2830	14169.0465	538	1	DKFZP686I15217	NQO2,SERPINB6,LOC401233	DKFZP686I15217	DKFZP686I15217	1.1466	538	1
1_MACS_peak_8213_lociStitched	chr17	57695556	57698583	1	3028	13043.343	539	1	CLTC		CLTC	CLTC	0.2375	539	1
1_MACS_peak_14504_lociStitched	chr4	140476084	140479165	1	3082	12668.7639	541	1	SETD7		SETD7	SETD7	0.3183	541	1
1_MACS_peak_13788_lociStitched	chr3	185653643	185656442	1	2800	14249.709	544	1	TRA2B	LOC344887	TRA2B	TRA2B	0.5524	544	1
1_MACS_peak_11939_lociStitched	chr21	18983071	18985814	1	2744	14476.7311	546	1	BTG3		BTG3	BTG3	0.6059	546	1
2_MACS_peak_8533_lociStitched	chr17	79817297	79820224	2	2867	13826.8553	547	1	P4HB	ANAPC11,NPB,FAM195B,DYSFIP1,ARHGDIA,THOC4,PCYT2	P4HB	ARHGDIA	1.0538	547	1
2_MACS_peak_7917_lociStitched	chr17	38082003	38085528	2	3373	10358.9175	549	1	ORMDL3	LOC728129,GSDMA,GSDMB	ORMDL3	ORMDL3	0.8089	549	1
1_MACS_peak_14862_lociStitched	chr5	36875273	36878481	1	3209	11642.4736	551	1	NIPBL		NIPBL	NIPBL	0.1449	551	1
1_MACS_peak_1181_lociStitched	chr1	151253459	151256360	1	2902	13499.2233	554	1	ZNF687	PSMD4,PI4KB	ZNF687	ZNF687	0.7784	554	1
1_MACS_peak_4983_lociStitched	chr13	31189830	31193021	1	3192	11641.7253	555	1	USPL1		USPL1	USPL1	0.3016	555	1
1_MACS_peak_11921_lociStitched	chr21	15753948	15756790	1	2843	13808.1412	556	1	HSPA13		HSPA13	HSPA13	0.73	556	1
2_MACS_peak_13561_lociStitched	chr3	142164255	142167478	2	3214	11446.8068	558	1	XRN1		XRN1	XRN1	0.1354	558	1
1_MACS_peak_14295_lociStitched	chr4	87855239	87858450	1	3212	11405.7931	560	1	AFF1	C4orf36	AFF1	AFF1	0.2356	560	1
1_MACS_peak_6602_lociStitched	chr15	93351279	93354611	1	3333	10437.49	561	1		ASB9P1	ASB9P1	ASB9P1	0.0804	561	1
1_MACS_peak_10488_lociStitched	chr2	85196988	85199930	1	2943	13127.204	563	1	KCMF1		KCMF1	KCMF1	0.2088	563	1
2_MACS_peak_13518_lociStitched	chr3	135913099	135916518	2	3385	9923.3056	564	1	MSL2		MSL2	MSL2	0.2778	564	1
2_MACS_peak_18066_lociStitched	chr8	71518329	71521103	2	2766	14018.409	567	1	TRAM1		TRAM1	TRAM1	0.4705	567	1
3_MACS_peak_6834_lociStitched	chr16	11833579	11837420	3	3263	10733.2904	571	1	TXNDC11		TXNDC11	TXNDC11	0.3556	571	1
1_MACS_peak_13023_lociStitched	chr3	49759887	49762761	1	2875	13299.7224	573	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	GMPPB	1.1832	573	1
1_MACS_peak_10877_lociStitched	chr2	157197198	157200206	1	3009	12475.0784	574	1		NR4A2	NR4A2	NR4A2	0.9103	574	1
1_MACS_peak_2558_lociStitched	chr10	88852714	88855978	1	3265	10647.8208	575	1	FAM35A,GLUD1		GLUD1	GLUD1	0.2918	575	1
1_MACS_peak_18332_lociStitched	chr8	125485415	125488461	1	3047	12194.9656	576	1	RNF139	TRMT12	RNF139	RNF139	0.6078	576	1
1_MACS_peak_6543_lociStitched	chr15	89180620	89183546	1	2927	12895.7598	578	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	0.7308	578	1
3_MACS_peak_3740_lociStitched	chr11	115091772	115095181	3	3039	12155.1304	580	1	CADM1		CADM1	CADM1	0.1298	580	1
2_MACS_peak_14412_lociStitched	chr4	114681238	114684538	2	3276	10303.59	588	1	CAMK2D		CAMK2D	CAMK2D	0.1792	588	1
1_MACS_peak_13521_lociStitched	chr3	136469718	136472806	1	3089	11649.7888	590	1	STAG1		STAG1	STAG1	0.0931	590	1
2_MACS_peak_17508_lociStitched	chr7	105924017	105927103	2	3086	11527.753	594	1	NAMPT		NAMPT	NAMPT	0.3375	594	1
1_MACS_peak_4189_lociStitched	chr12	46383108	46386199	1	3092	11471.3192	595	1	SRSF2IP		SRSF2IP	SRSF2IP	0.2107	595	1
1_MACS_peak_14214_lociStitched	chr4	74123099	74125985	1	2887	12749.4822	598	1	ANKRD17		ANKRD17	ANKRD17	0.1702	598	1
2_MACS_peak_2900_lociStitched	chr11	267510	270784	2	3248	10201.4566	599	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	IFITM1	0.3048	599	1
1_MACS_peak_17974_lociStitched	chr8	52809903	52813178	1	3276	9959.275	600	1	PCMTD1		PCMTD1	PCMTD1	0.2161	600	1
2_MACS_peak_15062_lociStitched	chr5	75696751	75700448	2	3240	10151.5923	610	1	IQGAP2		IQGAP2	IQGAP2	0.2457	610	1
1_MACS_peak_5752_lociStitched	chr14	100703996	100707106	1	3111	11111.408	611	1	YY1		YY1	YY1	0.3048	611	1
1_MACS_peak_16673_lociStitched	chr6	136609224	136612045	1	2822	12959.9561	612	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.3623	612	1
1_MACS_peak_5412_lociStitched	chr14	31089720	31092515	1	2796	13086.19	614	1	SCFD1		SCFD1	SCFD1	0.2087	614	1
1_MACS_peak_15768_lociStitched	chr5	180228610	180231551	1	2942	12217.2081	615	1	MGAT1	LOC729678	MGAT1	MGAT1	0.7191	615	1
1_MACS_peak_18916_lociStitched	chr9	75746377	75749592	1	3216	10234.3095	617	1		ANXA1	ANXA1	ANXA1	0.7804	617	1
1_MACS_peak_1809_lociStitched	chr1	212457701	212460541	1	2841	12807.264	619	1	PPP2R5A		PPP2R5A	PPP2R5A	0.2418	619	1
1_MACS_peak_10208_lociStitched	chr2	47402140	47404952	1	2813	12954.0404	620	1	CALM2	C2orf61	CALM2	CALM2	0.586	620	1
2_MACS_peak_1245_lociStitched	chr1	154926142	154929470	2	2954	11935.2064	627	1	PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,ZBTB7B,PMVK,PYGO2,SHC1	PBXIP1	MIR4258	1.555	627	1
1_MACS_peak_11839_lociStitched	chr20	57465477	57468683	1	3207	10068.1224	628	1	GNAS	GNAS-AS	GNAS	GNAS	0.6714	628	1
1_MACS_peak_12519_lociStitched	chr22	39914981	39917842	1	2862	12490.2677	630	1	ATF4	MGAT3,SMCR7L,CACNA1I,RPS19BP1	ATF4	ATF4	1.2495	630	1
1_MACS_peak_10272_lociStitched	chr2	55843089	55846050	1	2962	11773.2321	638	1	SMEK2		SMEK2	SMEK2	0.2142	638	1
1_MACS_peak_12096_lociStitched	chr21	44725641	44728759	1	3119	10624.585	639	1			SIK1	SIK1	1.6175	639	1
2_MACS_peak_14944_lociStitched	chr5	56109895	56113003	2	3107	10708.614	641	1	MAP3K1		MAP3K1	MAP3K1	0.3253	641	1
1_MACS_peak_15335_lociStitched	chr5	126112044	126114852	1	2809	12659.5872	642	1	LMNB1		LMNB1	LMNB1	0.3274	642	1
1_MACS_peak_4027_lociStitched	chr12	14921606	14924345	1	2740	13020.1104	644	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	1.6296	644	1
1_MACS_peak_17533_lociStitched	chr7	112089458	112092208	1	2751	12916.475	648	1	IFRD1	C7orf53	IFRD1	IFRD1	0.2883	648	1
1_MACS_peak_12019_lociStitched	chr21	36259987	36262769	1	2783	12716.2438	650	1	RUNX1		RUNX1	RUNX1	0.1659	650	1
1_MACS_peak_1243_lociStitched	chr1	154908313	154911383	1	3071	10826.355	652	1	PMVK	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	PMVK	MIR4258	1.555	652	1
1_MACS_peak_14267_lociStitched	chr4	82391453	82394639	1	3187	9891.2556	653	1	RASGEF1B		RASGEF1B	RASGEF1B	0.2728	653	1
1_MACS_peak_11256_lociStitched	chr2	227699360	227702304	1	2945	11692.9792	654	1	RHBDD1	IRS1	RHBDD1	IRS1	0.2199	654	1
2_MACS_peak_13897_lociStitched	chr4	1241006	1244146	2	3115	10440.186	655	1	C4orf42,CTBP1	MAEA,LOC100130872-SPON2,SPON2	CTBP1	CTBP1	0.3132	655	1
1_MACS_peak_5028_lociStitched	chr13	41633578	41636716	1	3139	10241.4906	656	1	WBP4	ELF1	WBP4	WBP4	0.3952	656	1
1_MACS_peak_7757_lociStitched	chr17	27053133	27056136	1	3004	11050.4394	664	1	NEK8,TLCD1	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,TRAF4,PROCA1,RAB34	TLCD1	SNORD4B	1.3035	664	1
1_MACS_peak_212_lociStitched	chr1	19276534	19279634	1	3101	10298.2	665	1	IFFO2	ALDH4A1	IFFO2	IFFO2	0.4244	665	1
1_MACS_peak_13743_lociStitched	chr3	182510382	182513141	1	2760	12556.7608	668	1	ATP11B		ATP11B	ATP11B	0.1697	668	1
