#14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_ROSE/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam
#Using cutoff of 21564.0092 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
1_MACS_peak_3414_lociStitched	chr10	115741908	115744106	1	2199	2508.5774	447.7326	9057	0
1_MACS_peak_21117_lociStitched	chr6	140223893	140226089	1	2197	2541.4308	414.8244	9058	0
1_MACS_peak_7378_lociStitched	chr15	29215417	29217603	1	2187	2784.0896	357.1924	9059	0
1_MACS_peak_15605_lociStitched	chr22	41776737	41778786	1	2050	5254.4556	345.4614	9060	0
1_MACS_peak_15732_lociStitched	chr22	50638418	50640612	1	2195	2454.4278	270.7396	9061	0
1_MACS_peak_5051_lociStitched	chr12	15941224	15943420	1	2197	2497.0716	378.81	9062	0
1_MACS_peak_21868_lociStitched	chr7	73096755	73098890	1	2136	4007.6085	432.978	9063	0
1_MACS_peak_18054_lociStitched	chr4	109770390	109772573	1	2184	2904.0449	408.221	9064	0
1_MACS_peak_19431_lociStitched	chr5	141015474	141017671	1	2198	2460.4203	390.4069	9065	0
1_MACS_peak_13128_lociStitched	chr2	111914136	111916319	1	2184	2981.7597	497.5057	9066	0
1_MACS_peak_19185_lociStitched	chr5	112655743	112657957	1	2215	1764.3366	401.841	9067	0
1_MACS_peak_5828_lociStitched	chr12	107152931	107155068	1	2138	4000.8914	485.3127	9068	0
1_MACS_peak_12827_lociStitched	chr2	75060886	75063059	1	2174	3100.871	380.275	9069	0
1_MACS_peak_8023_lociStitched	chr15	81557028	81559231	1	2204	2300.1523	489.066	9070	0
1_MACS_peak_18120_lociStitched	chr4	122617049	122619136	1	2088	4602.6698	255.4488	9071	0
1_MACS_peak_14170_lociStitched	chr20	3826450	3828596	1	2147	3855.5036	540.5774	9072	0
1_MACS_peak_12218_lociStitched	chr2	13332567	13334788	1	2222	1208.0019	381.3457	9073	0
1_MACS_peak_16578_lociStitched	chr3	112709162	112710904	1	1743	8175.206	413.0282	9074	0
1_MACS_peak_9402_lociStitched	chr17	7517089	7519261	1	2173	3147.8796	433.314	9075	0
1_MACS_peak_18288_lociStitched	chr4	153617425	153619628	1	2204	2291.3403	528.4997	9076	0
1_MACS_peak_5916_lociStitched	chr12	113344194	113346358	1	2165	3115.078	207.744	9077	0
1_MACS_peak_14822_lociStitched	chr20	62288811	62290877	1	2067	5026.1648	393.9862	9078	0
1_MACS_peak_7134_lociStitched	chr14	91095336	91097541	1	2206	2016.252	337.365	9079	0
2_MACS_peak_8093_lociStitched	chr15	86744980	86747605	2	2221	1245.3	399.7875	9080	0
1_MACS_peak_22441_lociStitched	chr7	135660465	135662576	1	2112	4612.7461	673.1979	9081	0
1_MACS_peak_10284_lociStitched	chr17	67322098	67324230	1	2133	3839.5188	274.6016	9082	0
1_MACS_peak_14355_lociStitched	chr20	25387467	25389430	1	1964	6242.9289	376.6997	9083	0
1_MACS_peak_3142_lociStitched	chr10	89293253	89295450	1	2198	2440.4276	477.1884	9084	0
1_MACS_peak_21167_lociStitched	chr6	149886619	149888828	1	2210	1695.8493	218.9119	9085	0
1_MACS_peak_20405_lociStitched	chr6	42857367	42859474	1	2108	4588.4139	593.5419	9086	0
1_MACS_peak_6118_lociStitched	chr12	132413079	132415283	1	2205	1811.688	141.9376	9087	0
1_MACS_peak_8998_lociStitched	chr16	69344413	69346583	1	2171	3174.927	447.02	9088	0
1_MACS_peak_19418_lociStitched	chr5	140069903	140072031	1	2129	4032.3472	416.4496	9089	0
1_MACS_peak_4184_lociStitched	chr11	66055494	66057641	1	2148	3704.6485	463.3226	9090	0
1_MACS_peak_14441_lociStitched	chr20	33058784	33060980	1	2197	2274.6168	321.9336	9091	0
1_MACS_peak_20421_lociStitched	chr6	43394669	43396743	1	2075	5061.8044	576.3646	9092	0
1_MACS_peak_9006_lociStitched	chr16	69725157	69727325	1	2169	3123.8712	368.56	9093	0
1_MACS_peak_4548_lociStitched	chr11	108724008	108726190	1	2183	2701.9706	319.2266	9094	0
2_MACS_peak_8583_lociStitched	chr16	22181627	22186898	2	2214	1853.8107	679.4319	9095	0
1_MACS_peak_16850_lociStitched	chr3	141029563	141031749	1	2187	2929.6772	670.2276	9096	0
1_MACS_peak_10753_lociStitched	chr18	29237763	29239932	1	2170	3378.8682	654.8211	9097	0
1_MACS_peak_6350_lociStitched	chr13	49105635	49107811	1	2177	2887.9872	350.5536	9098	0
1_MACS_peak_10047_lociStitched	chr17	47864898	47866893	1	1996	5974.227	484.9845	9099	0
1_MACS_peak_5551_lociStitched	chr12	69138976	69141142	1	2167	3210.012	423.6696	9100	0
1_MACS_peak_3725_lociStitched	chr11	13298223	13300413	1	2191	2550.912	435.153	9101	0
1_MACS_peak_24011_lociStitched	chr9	72373598	72375658	1	2061	4854.184	184.164	9102	0
1_MACS_peak_772_lociStitched	chr1	54354261	54356468	1	2208	1787.4493	331.9328	9103	0
1_MACS_peak_18345_lociStitched	chr4	166247764	166249940	1	2177	2972.6336	447.8208	9104	0
1_MACS_peak_463_lociStitched	chr1	33429070	33431254	1	2185	2614.6848	327.1632	9105	0
1_MACS_peak_18156_lociStitched	chr4	129176576	129178753	1	2178	2835.7602	349.1908	9106	0
1_MACS_peak_21141_lociStitched	chr6	144222371	144224562	1	2192	2272.7243	209.0214	9107	0
1_MACS_peak_10336_lociStitched	chr17	73245486	73247655	1	2170	3196.4553	502.1235	9108	0
1_MACS_peak_8940_lociStitched	chr16	67260119	67262245	1	2127	4204.8028	591.8784	9109	0
1_MACS_peak_13528_lociStitched	chr2	175112108	175114225	1	2118	4229.1309	456.8486	9110	0
1_MACS_peak_3704_lociStitched	chr11	11191755	11193973	1	2219	1125.1914	427.8522	9111	0
1_MACS_peak_22967_lociStitched	chr8	42009395	42011532	1	2138	3809.8436	413.5095	9112	0
1_MACS_peak_5365_lociStitched	chr12	53645063	53647256	1	2194	2475.0198	497.3724	9113	0
1_MACS_peak_11751_lociStitched	chr19	40475914	40478075	1	2162	3574.7262	702.325	9114	0
1_MACS_peak_12528_lociStitched	chr2	46843057	46845225	1	2169	3059.9152	362.7064	9115	0
1_MACS_peak_5412_lociStitched	chr12	56434843	56436890	1	2048	5307.4616	486.1625	9116	0
2_MACS_peak_5696_lociStitched	chr12	93788222	93793651	2	2209	2141.1976	833.8944	9117	0
1_MACS_peak_18723_lociStitched	chr5	40797115	40799294	1	2180	2705.4464	328.8111	9118	0
1_MACS_peak_2169_lociStitched	chr1	220473486	220475700	1	2215	1458.5832	555.0498	9119	0
1_MACS_peak_25263_lociStitched	chrX	106870908	106873101	1	2194	2206.3773	277.8531	9120	0
1_MACS_peak_9164_lociStitched	chr16	85832206	85834376	1	2171	2847.908	234.794	9121	0
1_MACS_peak_7237_lociStitched	chr14	102290286	102292415	1	2130	3747.2529	232.2739	9122	0
1_MACS_peak_2033_lociStitched	chr1	206912056	206914165	1	2110	4577.3736	704.1951	9123	0
1_MACS_peak_17126_lociStitched	chr3	179064746	179066889	1	2144	3881.1873	649.7576	9124	0
1_MACS_peak_18018_lociStitched	chr4	106067082	106069249	1	2168	3045.7185	376.1912	9125	0
1_MACS_peak_23101_lociStitched	chr8	67524574	67526741	1	2168	3082.5575	417.1475	9126	0
1_MACS_peak_5344_lociStitched	chr12	51784811	51787005	1	2195	2184.7852	347.3102	9127	0
1_MACS_peak_4758_lociStitched	chr11	127121646	127123825	1	2180	2771.0343	446.9129	9128	0
1_MACS_peak_22541_lociStitched	chr7	149193431	149195607	1	2177	2698.0224	289.8432	9129	0
2_MACS_peak_7103_lociStitched	chr14	86549957	86554666	2	2213	1180.5463	273.5929	9130	0
1_MACS_peak_13425_lociStitched	chr2	160759893	160762046	1	2154	3473.2196	490.4534	9131	0
1_MACS_peak_8536_lociStitched	chr16	17605595	17607729	1	2135	3740.6886	356.8048	9132	0
1_MACS_peak_14236_lociStitched	chr20	9437617	9439804	1	2188	2438.2863	381.1941	9133	0
1_MACS_peak_2691_lociStitched	chr10	27792306	27794440	1	2135	3845.6814	475.6686	9134	0
1_MACS_peak_13531_lociStitched	chr2	175259439	175261551	1	2113	4312.0704	535.392	9135	0
1_MACS_peak_22208_lociStitched	chr7	106357559	106359719	1	2161	3360.96	566.136	9136	0
1_MACS_peak_6694_lociStitched	chr14	23754245	23756436	1	2192	2071.5905	180.3193	9137	0
1_MACS_peak_13292_lociStitched	chr2	133109658	133111822	1	2165	3247.2984	557.23	9138	0
1_MACS_peak_10230_lociStitched	chr17	62832336	62834489	1	2154	3491.9507	539.3265	9139	0
1_MACS_peak_1142_lociStitched	chr1	112280799	112283002	1	2204	1586.16	216.7752	9140	0
1_MACS_peak_14554_lociStitched	chr20	42141974	42144168	1	2195	2158.2378	394.92	9141	0
1_MACS_peak_15125_lociStitched	chr21	46528987	46531183	1	2197	2188.5336	515.6208	9142	0
1_MACS_peak_982_lociStitched	chr1	89487182	89489364	1	2183	2500.572	331.0094	9143	0
1_MACS_peak_14392_lociStitched	chr20	31123538	31125743	1	2206	1480.437	250.929	9144	0
1_MACS_peak_15127_lociStitched	chr21	46960941	46963069	1	2129	3754.856	294.9408	9145	0
1_MACS_peak_21715_lociStitched	chr7	45807472	45809390	1	1919	6703.9854	488.3228	9146	0
1_MACS_peak_20903_lociStitched	chr6	116832341	116834439	1	2099	4307.6136	315.3294	9147	0
1_MACS_peak_2194_lociStitched	chr1	223315888	223318084	1	2197	2325.7836	689.1048	9148	0
1_MACS_peak_3837_lociStitched	chr11	32112057	32114104	1	2048	5010.0325	264.8818	9149	0
1_MACS_peak_4785_lociStitched	chr11	129304596	129306802	1	2207	1428.6056	295.604	9150	0
1_MACS_peak_7640_lociStitched	chr15	49461563	49463596	1	2034	5385.8236	456.8151	9151	0
1_MACS_peak_1128_lociStitched	chr1	111505515	111507626	1	2112	4088.7959	330.7937	9152	0
1_MACS_peak_16590_lociStitched	chr3	113774541	113776665	1	2125	4048.7688	528.876	9153	0
1_MACS_peak_5958_lociStitched	chr12	117571139	117573261	1	2123	3835.515	284.348	9154	0
1_MACS_peak_16064_lociStitched	chr3	42844692	42846817	1	2126	4031.3375	540.175	9155	0
1_MACS_peak_4695_lociStitched	chr11	121162215	121164366	1	2152	3366.9603	419.6601	9156	0
1_MACS_peak_24879_lociStitched	chrX	37544231	37546282	1	2052	5003.8247	327.7498	9157	0
1_MACS_peak_1317_lociStitched	chr1	147752017	147754209	1	2193	2464.904	711.304	9158	0
1_MACS_peak_23026_lociStitched	chr8	54811201	54813359	1	2159	3009.5468	233.2798	9159	0
1_MACS_peak_14795_lociStitched	chr20	60757144	60759205	1	2062	4913.0118	382.9338	9160	0
1_MACS_peak_9832_lociStitched	chr17	38780559	38782764	1	2206	1375.479	277.389	9161	0
1_MACS_peak_20718_lociStitched	chr6	90081294	90083409	1	2116	4060.1655	401.004	9162	0
1_MACS_peak_18764_lociStitched	chr5	53735559	53737673	1	2115	4124.8368	448.5908	9163	0
1_MACS_peak_1982_lociStitched	chr1	203829796	203831881	1	2086	4895.3715	731.6265	9164	0
1_MACS_peak_6266_lociStitched	chr13	38923040	38925059	1	2020	5386.692	305.6766	9165	0
1_MACS_peak_1291_lociStitched	chr1	145825637	145827725	1	2089	4723.6824	610.3224	9166	0
1_MACS_peak_9426_lociStitched	chr17	8112730	8114771	1	2042	5162.0972	368.1964	9167	0
1_MACS_peak_9016_lociStitched	chr16	70284235	70286297	1	2063	4952.0992	449.9284	9168	0
1_MACS_peak_2923_lociStitched	chr10	67100816	67103013	1	2198	1898.208	410.1799	9169	0
1_MACS_peak_21574_lociStitched	chr7	30543422	30545525	1	2104	4310.3088	451.7244	9170	0
1_MACS_peak_552_lociStitched	chr1	39491080	39493213	1	2134	3850.065	548.6076	9171	0
1_MACS_peak_6885_lociStitched	chr14	57734624	57736739	1	2116	3782.6775	143.6085	9172	0
1_MACS_peak_6036_lociStitched	chr12	122983836	122985953	1	2118	3893.7981	293.8396	9173	0
1_MACS_peak_12663_lociStitched	chr2	64486986	64489018	1	2033	5316.3216	420.8272	9174	0
1_MACS_peak_3740_lociStitched	chr11	14912299	14914449	1	2151	3431.615	544.165	9175	0
2_MACS_peak_15725_lociStitched	chr22	50328250	50330876	2	2180	2235.5138	140.2284	9176	0
1_MACS_peak_3600_lociStitched	chr11	2547266	2549358	1	2093	4488.5952	485.9716	9177	0
1_MACS_peak_145_lociStitched	chr1	12039373	12041401	1	2029	5274.6252	345.774	9178	0
1_MACS_peak_6339_lociStitched	chr13	47240692	47242874	1	2183	2367.2518	383.1592	9179	0
1_MACS_peak_14896_lociStitched	chr21	26978902	26981054	1	2153	3217.0248	390.588	9180	0
2_MACS_peak_10979_lociStitched	chr18	67615972	67625062	2	2204	2086.155	1094.436	9181	0
1_MACS_peak_4906_lociStitched	chr12	6832415	6834540	1	2126	3896.4	497.25	9182	0
1_MACS_peak_14294_lociStitched	chr20	18547011	18549134	1	2124	3823.7353	389.5705	9183	0
1_MACS_peak_3188_lociStitched	chr10	93860415	93862560	1	2146	3419.13	446.8035	9184	0
1_MACS_peak_23176_lociStitched	chr8	77911523	77913606	1	2084	4443.8722	314.7413	9185	0
1_MACS_peak_22274_lociStitched	chr7	116502128	116504156	1	2029	5401.3752	492.3984	9186	0
1_MACS_peak_24281_lociStitched	chr9	108456073	108458231	1	2159	2998.7568	351.5382	9187	0
1_MACS_peak_690_lociStitched	chr1	46268138	46270304	1	2167	2762.9496	329.4486	9188	0
1_MACS_peak_5429_lociStitched	chr12	56768379	56770554	1	2176	2540.4	384.105	9189	0
1_MACS_peak_22002_lociStitched	chr7	91569208	91571298	1	2091	4516.49	516.23	9190	0
1_MACS_peak_121_lociStitched	chr1	10458165	10460320	1	2156	2987.9075	282.736	9191	0
1_MACS_peak_23681_lociStitched	chr9	2072085	2074208	1	2124	3793.5887	388.2967	9192	0
1_MACS_peak_20894_lociStitched	chr6	116421296	116423283	1	1988	5826.8775	429.7881	9193	0
1_MACS_peak_15641_lociStitched	chr22	43251787	43253799	1	2013	5365.6016	272.626	9194	0
1_MACS_peak_24603_lociStitched	chr9	135904973	135907068	1	2096	4216.1875	315.2975	9195	0
1_MACS_peak_18526_lociStitched	chr5	1020382	1022560	1	2179	2256.408	243.936	9196	0
2_MACS_peak_10878_lociStitched	chr18	49333344	49339187	2	2199	1780.9464	641.5614	9197	0
1_MACS_peak_19627_lociStitched	chr5	158883289	158885487	1	2199	1648.9396	517.629	9198	0
1_MACS_peak_20867_lociStitched	chr6	111278934	111280912	1	1979	5950.0218	462.2586	9199	0
1_MACS_peak_7048_lociStitched	chr14	75642151	75644012	1	1862	6930.9223	283.4303	9200	0
1_MACS_peak_2195_lociStitched	chr1	223421186	223423322	1	2137	3893.928	789.0384	9201	0
1_MACS_peak_16939_lociStitched	chr3	153116532	153118729	1	2198	1524.718	374.1491	9202	0
1_MACS_peak_7887_lociStitched	chr15	72667595	72669534	1	1940	6445.0421	546.798	9203	0
1_MACS_peak_7087_lociStitched	chr14	81396371	81398536	1	2166	2692.6105	312.4095	9204	0
1_MACS_peak_12241_lociStitched	chr2	18059075	18061272	1	2198	1504.7253	377.4446	9205	0
1_MACS_peak_7260_lociStitched	chr14	103850881	103853043	1	2163	2653.855	192.6342	9206	0
1_MACS_peak_2986_lociStitched	chr10	73507258	73509448	1	2191	1788.792	305.286	9207	0
2_MACS_peak_2109_lociStitched	chr1	212407528	212416578	2	2204	2324.945	1689.635	9208	0
1_MACS_peak_12832_lociStitched	chr2	75873327	75875277	1	1951	6131.385	355.485	9209	0
1_MACS_peak_24730_lociStitched	chrX	6976612	6978787	1	2176	2329.425	275.1375	9210	0
2_MACS_peak_10846_lociStitched	chr18	47312235	47315708	2	2197	1722.608	574.7815	9211	0
1_MACS_peak_16177_lociStitched	chr3	48593629	48595817	1	2189	1944.9132	399.5288	9212	0
1_MACS_peak_12401_lociStitched	chr2	34491394	34493569	1	2176	2240.25	200.3175	9213	0
1_MACS_peak_9062_lociStitched	chr16	74401015	74403187	1	2173	2423.7348	290.3964	9214	0
1_MACS_peak_24219_lociStitched	chr9	100320180	100322082	1	1903	6684.1986	433.8462	9215	0
1_MACS_peak_23954_lociStitched	chr9	66552704	66554724	1	2021	5518.842	566.004	9216	0
1_MACS_peak_7004_lociStitched	chr14	72917205	72919311	1	2107	3846.8196	187.434	9217	0
1_MACS_peak_23747_lociStitched	chr9	11457274	11459376	1	2103	3992.1184	274.5212	9218	0
1_MACS_peak_3363_lociStitched	chr10	106027609	106029731	1	2123	3817.9024	477.8744	9219	0
1_MACS_peak_24944_lociStitched	chrX	46403968	46406100	1	2133	3331.8896	201.9004	9220	0
1_MACS_peak_1949_lociStitched	chr1	202441002	202443187	1	2186	2180.8485	573.781	9221	0
1_MACS_peak_11018_lociStitched	chr18	74570235	74572418	1	2184	2002.6842	315.8801	9222	0
1_MACS_peak_24781_lociStitched	chrX	13670300	13672396	1	2097	3951.1696	142.1088	9223	0
1_MACS_peak_9218_lociStitched	chr16	89590792	89592892	1	2101	3961.23	226.8	9224	0
1_MACS_peak_7014_lociStitched	chr14	73602637	73604682	1	2046	4820.474	228.0175	9225	0
1_MACS_peak_16089_lociStitched	chr3	44902343	44904445	1	2103	4037.942	340.524	9226	0
1_MACS_peak_20196_lociStitched	chr6	30614391	30616408	1	2018	5459.4139	495.1735	9227	0
1_MACS_peak_15689_lociStitched	chr22	46730896	46732962	1	2067	4507.1856	225.4006	9228	0
1_MACS_peak_20750_lociStitched	chr6	96462765	96464907	1	2143	3231.4212	358.5708	9229	0
1_MACS_peak_20539_lociStitched	chr6	56707322	56709463	1	2142	3242.9727	348.3407	9230	0
1_MACS_peak_25394_lociStitched	chrX	132741430	132743621	1	2192	1401.1445	155.3419	9231	0
1_MACS_peak_18897_lociStitched	chr5	69139378	69141515	1	2138	3242.4701	261.7825	9232	0
1_MACS_peak_23404_lociStitched	chr8	120219295	120221485	1	2191	1677.759	391.353	9233	0
1_MACS_peak_12562_lociStitched	chr2	53994089	53996102	1	2014	5369.0736	369.9894	9234	0
1_MACS_peak_7797_lociStitched	chr15	65281121	65283238	1	2118	3654.1537	264.2016	9235	0
1_MACS_peak_718_lociStitched	chr1	49412825	49414868	1	2044	4964.0814	367.5357	9236	0
2_MACS_peak_21996_lociStitched	chr7	90402337	90407352	2	2199	1384.14	682.5415	9237	0
1_MACS_peak_224_lociStitched	chr1	20125419	20127576	1	2158	2819.6304	350.9439	9238	0
2_MACS_peak_22160_lociStitched	chr7	103413607	103417505	2	2197	1383.79	537.924	9239	0
1_MACS_peak_9896_lociStitched	chr17	41131791	41133875	1	2085	4433.71	465.1488	9240	0
1_MACS_peak_21683_lociStitched	chr7	44136083	44138249	1	2167	2543.967	355.4406	9241	0
1_MACS_peak_2305_lociStitched	chr1	230347279	230349456	1	2178	2322.4236	508.9826	9242	0
1_MACS_peak_6922_lociStitched	chr14	64107491	64109628	1	2138	3187.9766	251.9523	9243	0
1_MACS_peak_10139_lociStitched	chr17	56581608	56583723	1	2116	3896.253	498.9285	9244	0
1_MACS_peak_5578_lociStitched	chr12	72232709	72234821	1	2113	3910.1568	468.6528	9245	0
1_MACS_peak_5250_lociStitched	chr12	46501823	46504008	1	2186	1716.973	305.2445	9246	0
1_MACS_peak_3006_lociStitched	chr10	74384801	74386937	1	2137	3364.6272	426.9864	9247	0
1_MACS_peak_24712_lociStitched	chrX	3378868	3381007	1	2140	2976.6324	110.3724	9248	0
1_MACS_peak_22025_lociStitched	chr7	92860273	92862379	1	2107	3879.0414	327.9042	9249	0
2_MACS_peak_11554_lociStitched	chr19	19248316	19257234	2	2194	2370.4044	1443.8242	9250	0
1_MACS_peak_8618_lociStitched	chr16	25059412	25061555	1	2144	3249.4309	490.5327	9251	0
1_MACS_peak_23582_lociStitched	chr8	143807678	143809834	1	2157	2700.6056	293.6472	9252	0
1_MACS_peak_14937_lociStitched	chr21	33650353	33652482	1	2130	3554.7913	490.3087	9253	0
1_MACS_peak_8561_lociStitched	chr16	20817126	20819170	1	2045	4943.0052	414.1144	9254	0
1_MACS_peak_3073_lociStitched	chr10	79685045	79687219	1	2175	2023.7766	207.3996	9255	0
1_MACS_peak_272_lociStitched	chr1	24125886	24128028	1	2143	3088.9782	337.7934	9256	0
1_MACS_peak_7463_lociStitched	chr15	35349881	35352037	1	2157	2708.5828	327.4964	9257	0
1_MACS_peak_5829_lociStitched	chr12	107167258	107169399	1	2142	3287.9337	517.9079	9258	0
1_MACS_peak_19083_lociStitched	chr5	95095057	95097185	1	2129	3569.9328	508.592	9259	0
1_MACS_peak_18403_lociStitched	chr4	181595310	181597478	1	2169	2342.9576	350.5656	9260	0
1_MACS_peak_18882_lociStitched	chr5	68389090	68391160	1	2071	4587.327	465.336	9261	0
2_MACS_peak_5095_lociStitched	chr12	25582295	25589673	2	2193	1762.6042	968.7314	9262	0
1_MACS_peak_2471_lociStitched	chr10	1160589	1162758	1	2170	2220.8391	278.2827	9263	0
1_MACS_peak_2352_lociStitched	chr1	235097725	235099853	1	2129	3852.1056	802.0432	9264	0
2_MACS_peak_12283_lociStitched	chr2	24712954	24715172	2	2178	1939.1974	314.7342	9265	0
1_MACS_peak_21619_lociStitched	chr7	36428669	36430825	1	2157	2627.086	299.0372	9266	0
1_MACS_peak_15724_lociStitched	chr22	50311316	50313327	1	2012	5153.9919	216.1825	9267	0
1_MACS_peak_22492_lociStitched	chr7	141572105	141574278	1	2174	2266.6563	507.3955	9268	0
1_MACS_peak_20544_lociStitched	chr6	57085824	57087971	1	2148	2993.7768	422.959	9269	0
1_MACS_peak_13851_lociStitched	chr2	216704587	216706751	1	2165	2362.6552	291.9236	9270	0
1_MACS_peak_23149_lociStitched	chr8	72338289	72340459	1	2171	2248.988	394.723	9271	0
1_MACS_peak_3842_lociStitched	chr11	33181868	33183917	1	2050	4806.1344	396.4815	9272	0
2_MACS_peak_23385_lociStitched	chr8	117132362	117141247	2	2191	1725.467	924.04	9273	0
1_MACS_peak_16308_lociStitched	chr3	56715910	56717852	1	1943	6037.678	313.0504	9274	0
1_MACS_peak_7892_lociStitched	chr15	72977528	72979530	1	2003	5426.421	392.1918	9275	0
1_MACS_peak_15675_lociStitched	chr22	46431283	46433412	1	2130	3316.3433	337.8723	9276	0
1_MACS_peak_22303_lociStitched	chr7	121184247	121186386	1	2140	3332.1342	602.9841	9277	0
1_MACS_peak_14398_lociStitched	chr20	31406931	31409033	1	2103	3808.6138	292.178	9278	0
2_MACS_peak_25290_lociStitched	chrX	112984025	112991518	2	2180	1881.4923	469.0618	9279	0
1_MACS_peak_22960_lociStitched	chr8	41434835	41436917	1	2083	4107.1614	239.43	9280	0
1_MACS_peak_1009_lociStitched	chr1	92763576	92765614	1	2039	4839.231	296.1214	9281	0
1_MACS_peak_11346_lociStitched	chr19	11545368	11547485	1	2118	3783.9258	574.9772	9282	0
1_MACS_peak_17760_lociStitched	chr4	68565707	68567818	1	2112	3718.1043	389.4795	9283	0
1_MACS_peak_5297_lociStitched	chr12	49317935	49320006	1	2072	4470.2535	429.7325	9284	0
1_MACS_peak_12468_lociStitched	chr2	42255292	42257456	1	2165	2478.4292	492.9592	9285	0
1_MACS_peak_20736_lociStitched	chr6	91295918	91297783	1	1866	6838.0225	378.222	9286	0
2_MACS_peak_13030_lociStitched	chr2	103616126	103621882	2	2188	1514.9792	641.2184	9287	0
1_MACS_peak_22024_lociStitched	chr7	92793888	92796049	1	2162	2373.4263	313.345	9288	0
1_MACS_peak_22247_lociStitched	chr7	112030873	112032955	1	2083	4259.3556	417.0246	9289	0
1_MACS_peak_10954_lociStitched	chr18	60883135	60885283	1	2149	2974.7652	530.9856	9290	0
1_MACS_peak_5679_lociStitched	chr12	92796602	92798734	1	2133	3353.8492	504.6444	9291	0
1_MACS_peak_21851_lociStitched	chr7	72349214	72351326	1	2113	3782.592	504.1344	9292	0
1_MACS_peak_13184_lociStitched	chr2	114383718	114385876	1	2159	2617.2224	477.7812	9293	0
1_MACS_peak_5777_lociStitched	chr12	102270391	102272424	1	2034	4965.1959	385.2535	9294	0
1_MACS_peak_4732_lociStitched	chr11	125438666	125440681	1	2016	5245.448	422.9485	9295	0
1_MACS_peak_9339_lociStitched	chr17	4735641	4737789	1	2149	2978.8464	558.48	9296	0
1_MACS_peak_761_lociStitched	chr1	53685244	53687200	1	1957	5950.152	419.3664	9297	0
1_MACS_peak_14663_lociStitched	chr20	48401647	48403723	1	2077	4295.244	372.8496	9298	0
1_MACS_peak_24572_lociStitched	chr9	133999975	134002013	1	2039	4985.7632	483.4136	9299	0
1_MACS_peak_2461_lociStitched	chr10	620627	622730	1	2104	3872.4642	436.7931	9300	0
1_MACS_peak_8747_lociStitched	chr16	31043896	31046046	1	2151	3048.7	700.9	9301	0
1_MACS_peak_8540_lociStitched	chr16	18557639	18559825	1	2187	1043.3778	269.0966	9302	0
1_MACS_peak_10807_lociStitched	chr18	43266274	43268361	1	2088	4074.0327	353.1204	9303	0
1_MACS_peak_14139_lociStitched	chr20	1480141	1482301	1	2161	2469.312	447.336	9304	0
1_MACS_peak_4783_lociStitched	chr11	129263307	129265473	1	2167	2034.3072	241.0758	9305	0
1_MACS_peak_24023_lociStitched	chr9	74382881	74385043	1	2163	2186.2144	252.5216	9306	0
1_MACS_peak_2038_lociStitched	chr1	206989630	206991751	1	2122	3610.7904	569.2764	9307	0
1_MACS_peak_22162_lociStitched	chr7	103847268	103849390	1	2123	3549.8938	532.1976	9308	0
1_MACS_peak_7638_lociStitched	chr15	49337380	49339537	1	2158	2447.9793	349.0026	9309	0
1_MACS_peak_2566_lociStitched	chr10	12526088	12528133	1	2046	4712.2935	335.5845	9310	0
1_MACS_peak_24538_lociStitched	chr9	131797971	131800122	1	2152	2807.055	531.5121	9311	0
1_MACS_peak_8487_lociStitched	chr16	14378627	14380783	1	2157	2588.7092	467.6364	9312	0
1_MACS_peak_7625_lociStitched	chr15	47238411	47240474	1	2064	4553.8662	453.4474	9313	0
1_MACS_peak_7176_lociStitched	chr14	93650237	93652389	1	2153	2410.0248	165.2736	9314	0
1_MACS_peak_13600_lociStitched	chr2	183988320	183990363	1	2044	4935.2751	533.4273	9315	0
1_MACS_peak_18902_lociStitched	chr5	69696204	69698289	1	2086	3976.512	246.447	9316	0
1_MACS_peak_19163_lociStitched	chr5	110847165	110849271	1	2107	3785.1138	446.6826	9317	0
1_MACS_peak_12804_lociStitched	chr2	74373926	74376082	1	2157	2659.6416	577.808	9318	0
1_MACS_peak_9307_lociStitched	chr17	3597990	3600144	1	2155	2499.5016	354.1176	9319	0
1_MACS_peak_6992_lociStitched	chr14	71107286	71109467	1	2182	1240.989	290.9454	9320	0
1_MACS_peak_14069_lociStitched	chr2	238968618	238970777	1	2160	2295.6647	331.4065	9321	0
1_MACS_peak_16196_lociStitched	chr3	49157038	49159154	1	2117	3524.8328	422.9884	9322	0
1_MACS_peak_23805_lociStitched	chr9	27572466	27574621	1	2156	2350.674	257.307	9323	0
1_MACS_peak_18111_lociStitched	chr4	121775974	121778129	1	2156	2468.5525	379.9265	9324	0
