REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
4_MACS_peak_10093_lociStitched	chr15	90721241	90746589	4	20338	32290.8172	399	1	SEMA4B	C15orf58,TTLL13,CIB1	SEMA4B	399	1
3_MACS_peak_9229_lociStitched	chr15	40384209	40409141	3	19775	33640.7476	400	1	BMF	BUB1B	BMF	400	1
3_MACS_peak_13620_lociStitched	chr19	16681544	16706045	3	17738	37863.8454	401	1	SLC35E1,MED26	CHERP	SLC35E1	401	1
3_MACS_peak_4771_lociStitched	chr11	62305496	62329625	3	20729	30899.5974	402	1	AHNAK,EEF1G	TUT1,MTA2	AHNAK	402	1
5_MACS_peak_7927_lociStitched	chr13	79955119	79982016	5	21091	29804.5657	403	1	RBM26		RBM26	403	1
3_MACS_peak_15773_lociStitched	chr2	127412505	127435558	3	18320	36492.899	404	1	GYPC		GYPC	404	1
1_MACS_peak_17311_lociStitched	chr20	45974389	45990743	1	16355	40135.9868	405	1	ZMYND8	LOC100131496	ZMYND8	405	1
5_MACS_peak_16956_lociStitched	chr20	5566710	5592902	5	21241	29264.3216	406	1	GPCPD1		GPCPD1	406	1
6_MACS_peak_25707_lociStitched	chr6	139569758	139602171	6	22024	26549.4883	407	1	TXLNB		TXLNB	407	1
4_MACS_peak_1081_lociStitched	chr1	65408037	65433593	4	22052	26371.2364	408	1	JAK1		JAK1	408	1
2_MACS_peak_9816_lociStitched	chr15	74906017	74925589	2	18647	35503.608	409	1	CLK3,EDC3		CLK3	409	1
5_MACS_peak_1709_lociStitched	chr1	150572573	150603469	5	19432	33525.2496	411	1	ENSA	MIR4257,MCL1	ENSA	411	1
4_MACS_peak_429_lociStitched	chr1	25869399	25894647	4	21919	26497.776	412	1	LDLRAP1	MAN1C1	LDLRAP1	412	1
3_MACS_peak_2397_lociStitched	chr1	197734949	197753451	3	16639	39177.985	413	1	DENND1B		DENND1B	413	1
1_MACS_peak_22854_lociStitched	chr5	71585525	71605536	1	20012	32059.6231	414	1	MRPS27	PTCD2	MRPS27	414	1
3_MACS_peak_5010_lociStitched	chr11	68592044	68612501	3	19668	32786.4339	415	1	CPT1A		CPT1A	415	1
3_MACS_peak_25223_lociStitched	chr6	89788046	89809348	3	15563	40823.1528	416	1	PNRC1,SRSF12	PM20D2	PNRC1	416	1
6_MACS_peak_14271_lociStitched	chr19	55785887	55821165	6	20514	30448.4418	418	1	BRSK1,HSPBP1	SUV420H2,TMEM86B,PPP6R1,TMEM150B,COX6B2	BRSK1	418	1
2_MACS_peak_20894_lociStitched	chr3	195619737	195637745	2	15915	40150.6368	419	1	TNK2		TNK2	419	1
2_MACS_peak_3508_lociStitched	chr10	63798187	63816943	2	17942	36412.8984	420	1	ARID5B		ARID5B	420	1
6_MACS_peak_14527_lociStitched	chr2	20328563	20358741	6	23098	21369.0418	421	1			SDC1	421	1
1_MACS_peak_5507_lociStitched	chr11	112868586	112890486	1	21901	25953.69	422	1	NCAM1		NCAM1	422	1
3_MACS_peak_11979_lociStitched	chr17	48220634	48249563	3	20549	30103.5174	423	1	SGCA,PPP1R9B,HILS1	PDK2,SAMD14,COL1A1	PPP1R9B	423	1
1_MACS_peak_2967_lociStitched	chr1	245016041	245030127	1	14087	42697.4832	424	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	424	1
4_MACS_peak_22249_lociStitched	chr4	185184009	185211112	4	21163	28084.1286	427	1		ENPP6	ENPP6	427	1
1_MACS_peak_12332_lociStitched	chr17	74257075	74272808	1	15734	39661.3197	428	1	FAM100B,QRICH2	RNF157	FAM100B	428	1
2_MACS_peak_6942_lociStitched	chr12	96586090	96610335	2	19268	32524.6675	429	1	ELK3		ELK3	429	1
1_MACS_peak_13019_lociStitched	chr18	60817582	60832075	1	14494	41313.7458	432	1	BCL2		BCL2	432	1
4_MACS_peak_15115_lociStitched	chr2	64430054	64456807	4	20293	29591.4933	433	1	LOC150992		LOC150992	433	1
2_MACS_peak_29709_lociStitched	chr9	88950395	88970678	2	16131	38622.8886	434	1	ZCCHC6		ZCCHC6	434	1
5_MACS_peak_10714_lociStitched	chr16	30193028	30223824	5	21392	26062.6548	435	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,SULT1A3,SULT1A4,BOLA2B,LOC388242	LOC613037	CORO1A	435	1
5_MACS_peak_4447_lociStitched	chr11	16966295	16995567	5	21321	26248.2024	436	1	PLEKHA7		PLEKHA7	436	1
5_MACS_peak_2021_lociStitched	chr1	161409031	161442276	5	22646	21050.734	437	1		FCGR2A	FCGR2A	437	1
4_MACS_peak_27928_lociStitched	chr8	22297016	22319603	4	18379	34065.7134	438	1	PPP3CC		PPP3CC	438	1
4_MACS_peak_11722_lociStitched	chr17	38464791	38487844	4	21710	24722.0372	439	1	RARA	CDC6,RARA,GJD3	RARA	439	1
2_MACS_peak_4138_lociStitched	chr10	121058398	121076421	2	17099	36521.8072	440	1	GRK5		GRK5	440	1
4_MACS_peak_28872_lociStitched	chr8	128799985	128823404	4	20102	29557.1199	441	1	PVT1,MIR1204		MIR1204	441	1
3_MACS_peak_23569_lociStitched	chr5	138718586	138740899	3	18536	33402.561	442	1	SLC23A1,MZB1,LOC389333,SPATA24	PAIP2,DNAJC18	LOC389333	442	1
3_MACS_peak_16429_lociStitched	chr2	198151764	198177319	3	18380	33673.8235	443	1	ANKRD44		ANKRD44	443	1
3_MACS_peak_22215_lociStitched	chr4	177228600	177252448	3	17222	36022.404	444	1	SPCS3	ASB5	SPCS3	444	1
1_MACS_peak_6860_lociStitched	chr12	92525234	92541637	1	16404	37398.84	445	1	BTG1		BTG1	445	1
3_MACS_peak_3139_lociStitched	chr10	12389610	12411956	3	19893	29653.142	446	1	CAMK1D		CAMK1D	446	1
1_MACS_peak_17636_lociStitched	chr21	30666439	30681198	1	14760	40075.1127	447	1	BACH1		BACH1	447	1
5_MACS_peak_13568_lociStitched	chr19	14473582	14497435	5	17579	35042.4423	449	1	CD97	PKN1,DDX39	CD97	449	1
5_MACS_peak_24210_lociStitched	chr6	7129638	7162717	5	21299	25123.5005	450	1	RREB1		RREB1	450	1
2_MACS_peak_12880_lociStitched	chr18	48707361	48725489	2	14510	40323.9232	451	1	MEX3C		MEX3C	451	1
1_MACS_peak_7094_lociStitched	chr12	108951793	108970759	1	18967	31663.737	452	1	ISCU,SART3	FICD,TMEM119	ISCU	452	1
3_MACS_peak_10441_lociStitched	chr16	11664536	11682286	3	17516	34917.8	453	1	LITAF		LITAF	453	1
4_MACS_peak_4036_lociStitched	chr10	106076142	106100539	4	20027	28515.2136	455	1	ITPRIP	GSTO2,CCDC147	ITPRIP	455	1
3_MACS_peak_13035_lociStitched	chr18	60968642	60991044	3	17849	33900.9466	456	1	BCL2	KDSR	BCL2	456	1
1_MACS_peak_18170_lociStitched	chr22	29180974	29199796	1	18823	31613.4312	457	1	CCDC117,XBP1	HSCB,CHEK2	XBP1	457	1
2_MACS_peak_14188_lociStitched	chr19	49989811	50006980	2	13517	41233.0704	458	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	458	1
5_MACS_peak_27617_lociStitched	chr7	139404127	139432468	5	21336	24132.3615	459	1	HIPK2	TBXAS1	HIPK2	459	1
4_MACS_peak_10699_lociStitched	chr16	29815221	29837902	4	19869	28682.3926	461	1	KIF22,MAZ,PRRT2,C16orf53,MVP	ZG16,LOC440356,CDIPT	C16orf53	461	1
3_MACS_peak_19549_lociStitched	chr3	72303353	72325135	3	21390	23626.9354	462	1			RYBP	462	1
6_MACS_peak_28524_lociStitched	chr8	96145209	96167918	6	18005	33223.267	463	1	PLEKHF2		PLEKHF2	463	1
3_MACS_peak_21762_lociStitched	chr4	115518625	115538901	3	18252	32532.842	464	1	UGT8	UGT8,MIR577	UGT8	464	1
3_MACS_peak_18835_lociStitched	chr3	20079963	20103234	3	18835	31013.2617	465	1	KAT2B	C3orf48	KAT2B	465	1
1_MACS_peak_17578_lociStitched	chr21	19182349	19195230	1	12882	41573.4275	466	1	C21orf91		C21orf91	466	1
3_MACS_peak_8734_lociStitched	chr14	81975819	82000907	3	19416	29292.7488	467	1	SEL1L		SEL1L	467	1
3_MACS_peak_21677_lociStitched	chr4	105396314	105422520	3	20877	24730.6022	469	1	CXXC4		CXXC4	469	1
2_MACS_peak_14852_lociStitched	chr2	43383924	43407716	2	18547	31393.544	470	1		LOC100129726,ZFP36L2	ZFP36L2	470	1
3_MACS_peak_28157_lociStitched	chr8	52800414	52817596	3	15661	37278.0672	471	1	PCMTD1		PCMTD1	471	1
5_MACS_peak_16663_lociStitched	chr2	224800439	224825930	5	18709	30971.565	472	1	MRPL44,WDFY1		WDFY1	472	1
2_MACS_peak_26370_lociStitched	chr7	26190698	26209972	2	13828	40062.9364	473	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	473	1
1_MACS_peak_23255_lociStitched	chr5	109023878	109041441	1	17564	33422.389	474	1	MAN2A1		MAN2A1	474	1
4_MACS_peak_21236_lociStitched	chr4	39026900	39050403	4	17334	33832.5685	475	1	KLHL5,TMEM156	KLHL5	TMEM156	475	1
5_MACS_peak_8916_lociStitched	chr14	102288464	102316593	5	18873	30050.2107	476	1	PPP2R5C		PPP2R5C	476	1
5_MACS_peak_1836_lociStitched	chr1	154925466	154957957	5	20086	26535.3997	478	1	CKS1B,MIR4258,FLAD1,PBXIP1,PYGO2,SHC1	LENEP,ZBTB7B,DCST1,PMVK,DCST2	SHC1	478	1
1_MACS_peak_20093_lociStitched	chr3	128992038	129008551	1	16514	35108.2893	479	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	479	1
3_MACS_peak_19524_lociStitched	chr3	71611664	71635488	3	17214	33668.0768	480	1	FOXP1	MIR1284	FOXP1	480	1
2_MACS_peak_17683_lociStitched	chr21	34695872	34714691	2	14884	37809.2529	482	1	IFNAR1		IFNAR1	482	1
6_MACS_peak_7125_lociStitched	chr12	110430690	110454149	6	20184	25600.8067	483	1	ANKRD13A,GIT2		ANKRD13A	483	1
2_MACS_peak_14136_lociStitched	chr19	48823005	48838406	2	15129	37230.3774	484	1	EMP3,CCDC114,TMEM143	ZNF114,SYNGR4	EMP3	484	1
4_MACS_peak_7545_lociStitched	chr13	31181730	31204103	4	14239	38613.5607	485	1	USPL1		USPL1	485	1
1_MACS_peak_22614_lociStitched	chr5	53107996	53123810	1	15815	35828.1984	486	1			MIR581	486	1
3_MACS_peak_27519_lociStitched	chr7	130623967	130647668	3	21146	21778.8489	487	1	FLJ43663	LOC646329	LOC646329	487	1
4_MACS_peak_24676_lociStitched	chr6	32804708	32829666	4	18186	30828.1216	488	1	LOC100507463,PSMB9,TAP2,PSMB8,TAP1	PPP1R2P1,LOC100294145,HLA-DOB	PSMB8	488	1
3_MACS_peak_24668_lociStitched	chr6	32143020	32165648	3	18069	30986.7832	489	1	RNF5,RNF5P1,AGPAT1,AGER,PBX2,GPSM3,NOTCH4	PPT2,EGFL8,ATF6B,FKBPL,PRRT1,LOC100507547	AGER	489	1
3_MACS_peak_3734_lociStitched	chr10	81945803	81966639	3	18710	29372.5092	490	1	ANXA11		ANXA11	490	1
4_MACS_peak_5164_lociStitched	chr11	77145640	77171094	4	20481	24015.849	491	1	PAK1		PAK1	491	1
4_MACS_peak_18171_lociStitched	chr22	29206281	29228224	4	20800	22752.6967	493	1		CCDC117,XBP1	XBP1	493	1
4_MACS_peak_24722_lociStitched	chr6	34618198	34644276	4	18933	28620.605	494	1	C6orf106		C6orf106	494	1
4_MACS_peak_19527_lociStitched	chr3	71758054	71780428	4	18924	28602.9216	495	1	EIF4E3	GPR27	EIF4E3	495	1
1_MACS_peak_21667_lociStitched	chr4	103737688	103751236	1	13549	39109.0116	496	1	UBE2D3	CISD2	UBE2D3	496	1
3_MACS_peak_20507_lociStitched	chr3	169646949	169673502	3	19572	26659.212	497	1	SAMD7,LOC100128164	SEC62	LOC100128164	497	1
2_MACS_peak_15944_lociStitched	chr2	155992527	156012247	2	18732	28946.988	498	1			KCNJ3	498	1
1_MACS_peak_1572_lociStitched	chr1	144921225	144937029	1	15805	35331.4224	499	1	PDE4DIP		PDE4DIP	499	1
3_MACS_peak_466_lociStitched	chr1	27011181	27034075	3	17800	31144.9976	500	1	ARID1A		ARID1A	500	1
3_MACS_peak_4060_lociStitched	chr10	111966188	111988197	3	16321	33942.2798	502	1	MXI1		MXI1	502	1
2_MACS_peak_16156_lociStitched	chr2	174814455	174831971	2	17289	31917.6552	503	1	SP3		SP3	503	1
5_MACS_peak_28240_lociStitched	chr8	62599085	62628471	5	20063	24319.8536	505	1	ASPH		ASPH	505	1
3_MACS_peak_20606_lociStitched	chr3	176901488	176921020	3	14934	36259.2048	508	1	TBL1XR1		TBL1XR1	508	1
3_MACS_peak_9844_lociStitched	chr15	75490620	75513933	3	20747	21506.2425	509	1	C15orf39	GOLGA6C	C15orf39	509	1
2_MACS_peak_29809_lociStitched	chr9	96211992	96233158	2	15711	34826.5364	510	1	FAM120A,FAM120AOS		FAM120AOS	510	1
2_MACS_peak_23603_lociStitched	chr5	139409875	139430779	2	17404	31341.3672	511	1	NRG2		NRG2	511	1
6_MACS_peak_6540_lociStitched	chr12	57456267	57489245	6	20124	23744.16	512	1	NAB2,TMEM194A,STAT6	LRP1,TAC3,MYO1A	TMEM194A	512	1
1_MACS_peak_15951_lociStitched	chr2	157187557	157201101	1	13545	38344.4184	513	1	NR4A2		NR4A2	513	1
3_MACS_peak_16132_lociStitched	chr2	173344186	173370812	3	20414	22640.0878	514	1	ITGA6	PDK1	PDK1	514	1
4_MACS_peak_29390_lociStitched	chr9	33443164	33474904	4	19191	26629.86	515	1	AQP3,NOL6	AQP7,SUGT1P1	AQP3	515	1
4_MACS_peak_282_lociStitched	chr1	17214873	17242251	4	16475	33250.581	516	1		CROCC	CROCC	516	1
3_MACS_peak_16678_lociStitched	chr2	225786234	225812704	3	19769	24820.919	517	1	DOCK10		DOCK10	517	1
7_MACS_peak_7899_lociStitched	chr13	77874417	77905290	7	18473	28616.1837	518	1	MYCBP2		MYCBP2	518	1
2_MACS_peak_28542_lociStitched	chr8	98654586	98670387	2	15778	34578.9084	519	1	MTDH		MTDH	519	1
3_MACS_peak_9342_lociStitched	chr15	44953932	44976990	3	18600	28248.3558	520	1	SPG11,PATL2	B2M	PATL2	520	1
2_MACS_peak_22410_lociStitched	chr5	14662839	14677688	2	13678	37995.6212	521	1	FAM105B		FAM105B	521	1
4_MACS_peak_651_lociStitched	chr1	37933038	37953495	4	13565	38092.9797	522	1	ZC3H12A	MEAF6	ZC3H12A	522	1
2_MACS_peak_17010_lociStitched	chr20	17644000	17664179	2	19870	24212.7821	523	1	RRBP1	BANF2	RRBP1	523	1
2_MACS_peak_20761_lociStitched	chr3	185644608	185662388	2	14607	36434.776	524	1	TRA2B	LOC344887	TRA2B	524	1
3_MACS_peak_27726_lociStitched	chr7	150064033	150081657	3	16628	32475.7448	526	1	REPIN1,ZNF775	LRRC61,C7orf29,LOC728743,LOC285972,ACTR3C,RARRES2	ZNF775	526	1
4_MACS_peak_805_lociStitched	chr1	44278610	44306386	4	20603	20951.4368	527	1	ST3GAL3		ARTN	527	1
2_MACS_peak_6573_lociStitched	chr12	58224351	58247397	2	18910	26578.9518	528	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	528	1
4_MACS_peak_1686_lociStitched	chr1	149802254	149834442	4	20214	22286.9712	529	1	HIST2H4B,HIST2H2AA4,HIST2H3A,HIST2H2BC	FCGR1A,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H2BE,HIST2H2AB	HIST2H2BC	529	1
5_MACS_peak_17807_lociStitched	chr21	43280955	43307047	5	19380	25084.8488	530	1	PRDM15,C2CD2		PRDM15	530	1
2_MACS_peak_29819_lociStitched	chr9	96927530	96944381	2	16222	32916.7434	532	1	MIRLET7A1,MIRLET7F1,MIRLET7D		MIRLET7A1	532	1
4_MACS_peak_8573_lociStitched	chr14	70158839	70185551	4	19961	22846.7736	533	1	KIAA0247	SRSF5,LOC100289511	SRSF5	533	1
3_MACS_peak_15470_lociStitched	chr2	96859643	96878252	3	17499	29954.9073	534	1	STARD7	LOC285033,DUSP2	STARD7	534	1
6_MACS_peak_1803_lociStitched	chr1	154296358	154329661	6	19708	23655.1209	535	1	AQP10,ATP8B2	IL6R	ATP8B2	535	1
3_MACS_peak_24341_lociStitched	chr6	15244486	15267877	3	17757	29124.1341	538	1	JARID2		JARID2	538	1
3_MACS_peak_12358_lociStitched	chr17	75131117	75151991	3	18889	25887.9348	540	1	SEC14L1	C17orf86,SCARNA16,SEC14L1	SEC14L1	540	1
1_MACS_peak_14465_lociStitched	chr2	11883209	11899741	1	16533	31657.1268	542	1	LPIN1		LPIN1	542	1
3_MACS_peak_3060_lociStitched	chr10	5929571	5950444	3	20217	21117.2141	543	1	FBXO18,ANKRD16		FBXO18	543	1
1_MACS_peak_11482_lociStitched	chr17	26367578	26386334	1	18757	25813.8828	546	1	NLK		NLK	546	1
3_MACS_peak_10467_lociStitched	chr16	12051877	12075980	3	18204	27381.008	547	1	TNFRSF17,RUNDC2A	GSPT1	TNFRSF17	547	1
1_MACS_peak_30871_lociStitched	chrX	70750866	70767907	1	17042	30194.9479	549	1	OGT,BCYRN1	ACRC,INGX	OGT	549	1
1_MACS_peak_17398_lociStitched	chr20	52194570	52212216	1	17647	28657.104	551	1	ZNF217		ZNF217	551	1
3_MACS_peak_23230_lociStitched	chr5	106991158	107010065	3	16087	32157.0256	552	1	EFNA5		EFNA5	552	1
2_MACS_peak_4796_lociStitched	chr11	62596998	62611089	2	14003	35894.0043	553	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	553	1
1_MACS_peak_550_lociStitched	chr1	31213366	31233411	1	20046	20971.079	554	1	LAPTM5	LOC100129196,MATN1	LAPTM5	554	1
3_MACS_peak_7411_lociStitched	chr12	129293761	129316071	3	17580	28570.186	556	1	SLC15A4	GLT1D1	SLC15A4	556	1
2_MACS_peak_16476_lociStitched	chr2	202039004	202061833	2	18240	26271.6132	559	1	CASP10	CASP8	CASP10	559	1
2_MACS_peak_25763_lociStitched	chr6	143159420	143179941	2	19594	21885.6465	561	1	HIVEP2		HIVEP2	561	1
2_MACS_peak_23406_lociStitched	chr5	129238374	129253359	2	13993	35315.1495	562	1	CHSY3		CHSY3	562	1
2_MACS_peak_19823_lociStitched	chr3	112199586	112219646	2	16338	30898.418	563	1	BTLA		BTLA	563	1
3_MACS_peak_26507_lociStitched	chr7	37374912	37395259	3	18351	25812.2042	564	1	ELMO1		ELMO1	564	1
1_MACS_peak_19892_lociStitched	chr3	114853653	114868387	1	14735	33814.53	566	1	ZBTB20		ZBTB20	566	1
1_MACS_peak_21994_lociStitched	chr4	146850300	146863730	1	13431	35953.453	568	1	ZNF827		ZNF827	568	1
4_MACS_peak_4775_lociStitched	chr11	62357295	62381810	4	17126	28741.386	570	1	ROM1,TUT1,MTA2,EML3	AHNAK,EEF1G,B3GAT3,GANAB,INTS5	MTA2	570	1
2_MACS_peak_6400_lociStitched	chr12	51311507	51329398	2	17258	28376.9151	571	1	METTL7A	HIGD1C	METTL7A	571	1
2_MACS_peak_13272_lociStitched	chr19	4050785	4068991	2	14432	34230.9212	572	1	ZBTB7A	PIAS4	ZBTB7A	572	1
3_MACS_peak_9224_lociStitched	chr15	40327851	40348614	3	16555	29909.1015	573	1	SRP14	BMF	SRP14	573	1
5_MACS_peak_1788_lociStitched	chr1	153928182	153951632	5	17897	26416.425	574	1	CREB3L4,CRTC2,SLC39A1,JTB	RPS27,GATAD2B,DENND4B,RAB13	SLC39A1	574	1
3_MACS_peak_13520_lociStitched	chr19	13042990	13069054	3	18968	22991.0544	576	1	CALR,RAD23A,FARSA,GADD45GIP1	GCDH,DAND5,NFIX,KLF1,SYCE2	RAD23A	576	1
2_MACS_peak_16613_lociStitched	chr2	219080532	219096732	2	15628	31606.2	578	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	578	1
4_MACS_peak_1920_lociStitched	chr1	157474597	157498632	4	18361	24770.471	579	1	FCRL5		FCRL5	579	1
3_MACS_peak_23944_lociStitched	chr5	172259627	172278382	3	16463	29623.5225	580	1	ERGIC1		ERGIC1	580	1
1_MACS_peak_17460_lociStitched	chr20	57459402	57473209	1	13808	34705.2752	582	1	GNAS	GNAS-AS	GNAS	582	1
7_MACS_peak_15337_lociStitched	chr2	85145039	85174445	7	18294	24739.2678	583	1		TMSB10,KCMF1,C2orf89	TMSB10	583	1
4_MACS_peak_5615_lociStitched	chr11	120364856	120385232	4	17689	26313.5664	584	1			GRIK4	584	1
1_MACS_peak_5992_lociStitched	chr12	15099381	15116647	1	17267	27420.1346	585	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	585	1
1_MACS_peak_3357_lociStitched	chr10	43888851	43906122	1	17272	27286.4529	587	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	587	1
1_MACS_peak_24789_lociStitched	chr6	36711185	36728236	1	17052	27755.6178	588	1	CPNE5		CDKN1A	588	1
2_MACS_peak_21733_lociStitched	chr4	113193949	113211902	2	16375	29195.1686	590	1	TIFA	AP1AR,ALPK1	TIFA	590	1
5_MACS_peak_15545_lociStitched	chr2	102312296	102336350	5	18432	23498.3526	591	1	MAP4K4		MAP4K4	591	1
3_MACS_peak_20512_lociStitched	chr3	169754929	169777376	3	16381	29044.1733	592	1	GPR160		GPR160	592	1
3_MACS_peak_17626_lociStitched	chr21	30433890	30453747	3	15723	30480.495	593	1	C21orf7,CCT8	USP16,RWDD2B	CCT8	593	1
3_MACS_peak_21233_lociStitched	chr4	38981746	38999745	3	17262	26784.3119	594	1	TMEM156	KLHL5	TMEM156	594	1
1_MACS_peak_11843_lociStitched	chr17	43296584	43309673	1	13090	35143.965	595	1	FMNL1	LOC100133991,C17orf46	FMNL1	595	1
2_MACS_peak_15894_lociStitched	chr2	149400373	149419226	2	16726	28074.0023	597	1	EPC2		EPC2	597	1
1_MACS_peak_21221_lociStitched	chr4	38663878	38678801	1	14924	31945.6661	598	1	KLF3,FLJ13197		FLJ13197	598	1
3_MACS_peak_2517_lociStitched	chr1	204642333	204663295	3	15868	29994.5258	599	1	LRRN2		LRRN2	599	1
3_MACS_peak_11510_lociStitched	chr17	27261892	27280948	3	16095	29430.0864	600	1	PHF12	FLOT2,DHRS13	PHF12	600	1
2_MACS_peak_24462_lociStitched	chr6	25403152	25421518	2	18002	24476.3682	601	1	LRRC16A		LRRC16A	601	1
2_MACS_peak_3753_lociStitched	chr10	83624492	83641302	2	15420	30760.619	603	1	NRG3		NRG3	603	1
4_MACS_peak_19489_lociStitched	chr3	66530413	66552604	4	18356	23151.8703	604	1	LRIG1		LRIG1	604	1
5_MACS_peak_23619_lociStitched	chr5	139926129	139951532	5	17910	24496.1129	606	1	ANKHD1-EIF4EBP3,EIF4EBP3,SLC35A4,SRA1,APBB3		SRA1	606	1
1_MACS_peak_16370_lociStitched	chr2	191743508	191758552	1	15045	31345.6784	607	1	GLS		GLS	607	1
6_MACS_peak_3421_lociStitched	chr10	52823773	52844254	6	16953	27004.1985	608	1	PRKG1		PRKG1	608	1
2_MACS_peak_20448_lociStitched	chr3	156866300	156881515	2	14845	31644.157	610	1	CCNL1	LOC339894	CCNL1	610	1
3_MACS_peak_24742_lociStitched	chr6	35263390	35280991	3	16829	27214.6662	611	1	ZNF76,DEF6	PPARD	DEF6	611	1
5_MACS_peak_9929_lociStitched	chr15	80344163	80366024	5	17287	25977.4263	612	1	ZFAND6		ZFAND6	612	1
2_MACS_peak_24606_lociStitched	chr6	30639758	30659911	2	15222	30775.6463	614	1	DHX16,KIAA1949,NRM	ATAT1,C6orf136,TUBB,MDC1	KIAA1949	614	1
1_MACS_peak_4993_lociStitched	chr11	67760301	67778813	1	18513	21934.8688	617	1	ALDH3B1,UNC93B1	NDUFS8,TCIRG1	UNC93B1	617	1
2_MACS_peak_1884_lociStitched	chr1	156115491	156137272	2	18017	23495.1647	618	1	SEMA4A	LMNA,SLC25A44,PMF1	SEMA4A	618	1
6_MACS_peak_15331_lociStitched	chr2	85101587	85135467	6	18383	22204.952	620	1	TMSB10,C2orf89		C2orf89	620	1
3_MACS_peak_24697_lociStitched	chr6	33376593	33400180	3	17969	23530.3912	621	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	SYNGAP1	621	1
4_MACS_peak_13346_lociStitched	chr19	7177970	7200966	4	17090	26015.3748	624	1	INSR		INSR	624	1
4_MACS_peak_12166_lociStitched	chr17	62957178	62983888	4	15319	30179.629	625	1	AMZ2P1	LRRC37A3	AMZ2P1	625	1
6_MACS_peak_1828_lociStitched	chr1	154804293	154840223	6	18596	21288.525	626	1	KCNN3		KCNN3	626	1
4_MACS_peak_15128_lociStitched	chr2	64748858	64767580	4	14340	31924.7544	627	1	AFTPH		AFTPH	627	1
4_MACS_peak_30248_lociStitched	chr9	130528960	130550007	4	16176	27990.4053	628	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	628	1
3_MACS_peak_6677_lociStitched	chr12	68750403	68770548	3	17641	24073.275	629	1		MDM1	MDM1	629	1
3_MACS_peak_5182_lociStitched	chr11	78124444	78141840	3	15720	28959.1212	630	1	GAB2		GAB2	630	1
1_MACS_peak_6095_lociStitched	chr12	27084326	27098847	1	14522	31375.5247	631	1	FGFR1OP2,C12orf11		FGFR1OP2	631	1
5_MACS_peak_27202_lociStitched	chr7	105446014	105474476	5	17989	22783.831	632	1	ATXN7L1		ATXN7L1	632	1
4_MACS_peak_29997_lociStitched	chr9	112809184	112836441	4	17500	24294.1641	633	1	PALM2-AKAP2,AKAP2		AKAP2	633	1
3_MACS_peak_29114_lociStitched	chr9	636376	658934	3	17568	24071.6418	634	1	KANK1	KANK1	KANK1	634	1
2_MACS_peak_18553_lociStitched	chr22	46439233	46455745	2	13350	33294.7968	636	1	LOC150381,LOC100271722,C22orf26	LOC730668,LOC400931,MIR3619	LOC150381	636	1
3_MACS_peak_5337_lociStitched	chr11	100547467	100565150	3	15350	29486.4025	639	1	ARHGAP42		ARHGAP42	639	1
3_MACS_peak_23766_lociStitched	chr5	150587361	150605005	3	16133	27669.3208	641	1	CCDC69	GM2A,ANXA6	CCDC69	641	1
2_MACS_peak_18122_lociStitched	chr22	24819102	24834567	2	15112	29881.473	642	1	ADORA2A,C22orf45		ADORA2A	642	1
2_MACS_peak_5057_lociStitched	chr11	72534192	72550905	2	16675	26187.5997	644	1	ATG16L2,FCHSD2	STARD10	ATG16L2	644	1
3_MACS_peak_17724_lociStitched	chr21	36246450	36265658	3	13335	33070.4136	646	1	RUNX1		RUNX1	646	1
4_MACS_peak_4398_lociStitched	chr11	10322913	10345792	4	15214	29545.9406	647	1	ADM	SBF2	ADM	647	1
5_MACS_peak_7948_lociStitched	chr13	88305252	88331316	5	17778	22782.5424	650	1	SLITRK5,LOC642345		LOC642345	650	1
1_MACS_peak_19106_lociStitched	chr3	44035697	44048965	1	13269	32823.7052	651	1			MIR138-1	651	1
3_MACS_peak_9649_lociStitched	chr15	65169120	65191351	3	13779	31943.7239	652	1		PLEKHO2,ANKDD1A	ANKDD1A	652	1
1_MACS_peak_16736_lociStitched	chr2	231728715	231743983	1	15269	28971.03	653	1	ITM2C	GPR55	ITM2C	653	1
