GENE_ID	locusLine	bin_1_KMS12_jia.bam
NM_006836	chr12(.):120560013-120637513	0.4616
NR_027946	chr12(.):1095403-1610099	0.0951
NM_007273	chr12(.):7069516-7084891	0.54
NM_001144831	chr12(.):7069514-7084916	0.5395
NM_001987	chr12(.):11797787-12053325	0.2853
NM_006143	chr12(.):12808994-12854121	0.1087
NM_016312	chr12(.):14934411-14961401	0.2529
NM_152321	chr12(.):15061975-15096463	0.0611
NM_001982	chr12(.):56468891-56502128	0.2856
NM_001798	chr12(.):56355555-56371568	0.485
NM_002332	chr12(.):57517281-57612125	0.1268
NM_013449	chr12(.):56984379-57035163	0.467
NM_006400	chr12(.):57919093-57945978	0.2168
NM_006576	chr12(.):58186159-58214852	0.081
NM_001172697	chr12(.):58171527-58201639	0.153
NM_003299	chr12(.):104319188-104346703	1.0997
NM_014706	chr12(.):108910990-108960165	0.4131
NM_002150	chr12(.):122272432-122301769	0.1344
NM_001080825	chr12(.):122145657-122224974	0.1901
NM_001082959	chr12(.):125257173-125353519	0.1043
NM_001975	chr12(.):7018613-7037859	0.3734
NM_002831	chr12(.):7055433-7075479	0.9163
NR_029779	chr12(.):7067861-7077929	0.3947
NM_080548	chr12(.):7050739-7075479	0.8576
NM_001007026	chr12(.):7028625-7056484	0.5975
NM_006992	chr12(.):7008896-7028406	0.1378
NM_001940	chr12(.):7032479-7056484	0.6475
NR_003010	chr12(.):7071499-7081769	0.7198
NM_138425	chr12(.):7048202-7060165	0.5288
NR_029682	chr12(.):7068259-7078354	0.3042
NM_005768	chr12(.):7080346-7130842	0.1515
NM_006331	chr12(.):7074943-7090165	0.5006
NM_004064	chr12(.):12865301-12880305	4.7859
NR_030344	chr12(.):12912582-12922677	0.0694
NM_001130415	chr12(.):12873850-12949399	0.5358
NM_175054	chr12(.):14918653-14929065	2.1259
NM_177925	chr12(.):14922269-14935936	1.4914
NM_001013698	chr12(.):14952583-14972116	0.2984
NM_175874	chr12(.):14951505-14981791	0.2164
NM_006205	chr12(.):15120955-15139799	0.0699
NM_001175	chr12(.):15089949-15119562	0.8928
NR_029451	chr12(.):24714897-24742102	0.1738
NM_006152	chr12(.):25200240-25266269	0.597
NM_030762	chr12(.):26267958-26283003	4.557
NR_026806	chr12(.):31472249-31483879	1.8946
NR_028408	chr12(.):46114502-46126704	2.7483
NM_018976	chr12(.):46746970-46771645	0.8117
NM_001098532	chr12(.):48123452-48157181	0.2911
NM_017842	chr12(.):48161966-48181536	0.223
NM_006105	chr12(.):48123452-48157244	0.2907
NM_001098531	chr12(.):48123452-48157889	0.2869
NM_001098416	chr12(.):48171506-48218763	0.6323
NM_201554	chr12(.):56320811-56352807	0.7227
NM_006928	chr12(.):56342888-56364826	0.1693
NM_032345	chr12(.):56290196-56326697	0.7148
NM_001345	chr12(.):56319945-56352807	0.7706
NM_001143853	chr12(.):56290196-56325909	0.6959
NM_002868	chr12(.):56362861-56393488	0.2909
NM_032786	chr12(.):56507029-56521278	1.2784
NM_006191	chr12(.):56493102-56512694	0.8585
NM_079423	chr12(.):56547099-56560366	0.8847
NM_002475	chr12(.):56541334-56556771	1.197
NM_001035267	chr12(.):56505373-56516616	1.0622
NM_015292	chr12(.):56516985-56543460	0.586
NR_003046	chr12(.):57032463-57042538	0.901
NM_001686	chr12(.):57026958-57044852	1.0001
NM_005594	chr12(.):57101210-57124066	0.4907
NR_002737	chr12(.):57033810-57043885	0.8928
NM_001113203	chr12(.):57101210-57124326	0.4857
NM_006601	chr12(.):57052124-57087078	0.792
NM_001178078	chr12(.):57484186-57510196	0.3448
NM_001178079	chr12(.):57484186-57509089	0.3575
NM_005379	chr12(.):57417300-57448893	0.0748
NM_005967	chr12(.):57477676-57494259	0.9979
NM_001130963	chr12(.):57444425-57477574	0.2787
NM_020142	chr12(.):57623685-57639475	3.4463
NM_001166357	chr12(.):57619142-57633718	2.4233
NR_029416	chr12(.):57618827-57633718	2.3731
NR_029417	chr12(.):57618355-57633718	2.3024
NR_029415	chr12(.):57619110-57633718	2.4184
NM_007224	chr12(.):57605577-57625232	1.4365
NM_145064	chr12(.):57632241-57649969	2.2494
NR_031597	chr12(.):57583286-57593359	0.055
NM_031479	chr12(.):57844095-57856791	3.9416
NM_001080157	chr12(.):57861037-57878424	0.1465
NM_001195056	chr12(.):57905370-57919300	2.5108
NM_052897	chr12(.):57911658-57928931	2.0149
NM_001167609	chr12(.):57848933-57871047	1.8775
NM_001160045	chr12(.):57848917-57871047	1.8772
NM_001080156	chr12(.):57861037-57876728	0.1519
NM_032496	chr12(.):57861037-57878633	0.1451
NM_005538	chr12(.):57823542-57849609	0.9864
NM_004990	chr12(.):57876850-57915433	0.7246
NM_004984	chr12(.):57938846-57983554	0.155
NM_138396	chr12(.):58143899-58158689	1.0973
NM_023033	chr12(.):58157350-58170914	0.8213
NM_014770	chr12(.):58113993-58140940	0.2971
NM_000785	chr12(.):58151116-58165976	0.5005
NM_015433	chr12(.):58161382-58181324	0.5255
NM_001017956	chr12(.):58082737-58120340	0.1276
NM_005981	chr12(.):58133783-58147026	1.0053
NR_027032	chr12(.):58115022-58127139	0.0578
NM_000075	chr12(.):58137002-58151164	1.4538
NM_001122772	chr12(.):58113993-58137029	0.1231
NR_027249	chr12(.):104232526-104328989	0.4424
NR_037425	chr12(.):104319202-104329333	2.7371
NM_003211	chr12(.):104354592-104387656	0.328
NM_001135570	chr12(.):104338980-104355993	0.4972
NM_001145199	chr12(.):105719413-105770296	0.9373
NM_007076	chr12(.):108904050-108918380	0.2417
NM_213595	chr12(.):108951293-108968160	1.0802
NM_181724	chr12(.):108978621-108996894	0.0792
NM_006861	chr12(.):120527898-120559643	0.7765
NM_001002	chr12(.):120629502-120644014	1.7259
NM_025157	chr12(.):120643249-120692957	0.0701
NM_019034	chr12(.):122210659-122236594	0.718
NR_002809	chr12(.):122228172-122246390	4.4594
NM_015048	chr12(.):122237637-122275562	1.9813
NM_021009	chr12(.):125391191-125404587	1.8747
NM_004466	chr13(.):92045934-93524487	0.0785
NM_001145353	chr13(.):41501054-41561418	0.0949
NM_172373	chr13(.):41501054-41598508	0.2607
NR_002612	chr13(.):50551687-50704677	0.3189
NM_003291	chr13(.):103244285-103336523	0.4096
NM_032436	chr13(.):115074964-115097803	0.7382
NM_007187	chr13(.):41630696-41663139	0.2615
NR_002605	chr13(.):50651413-50684433	0.5229
NR_002183	chr13(.):50741153-50752751	0.0406
NR_027349	chr13(.):91995073-92011829	1.9047
NR_029488	chr13(.):91998004-92008075	2.2209
NR_029508	chr13(.):91998567-92008645	2.0214
NR_029492	chr13(.):91998318-92008389	2.1068
NR_029490	chr13(.):91998445-92008532	2.0572
NR_029489	chr13(.):91998144-92008226	2.1574
NR_029487	chr13(.):91997858-92007942	2.2931
NM_198217	chr13(.):111360082-111378421	1.2003
NM_024537	chr13(.):111288756-111363480	0.1554
NM_198218	chr13(.):111360609-111378421	1.2298
NM_198219	chr13(.):111360624-111378421	1.2305
NM_005537	chr13(.):111362358-111378421	1.3524
NM_023011	chr13(.):115042077-115076283	0.7981
NM_003903	chr13(.):114995361-115043150	0.636
NM_152329	chr14(.):50060414-50086390	0.4223
NM_001005743	chr14(.):73736917-73930286	0.2508
NM_001043318	chr14(.):74176824-74258896	0.7618
NM_194278	chr14(.):74176824-74232001	0.5186
NM_000369	chr14(.):81416868-81617646	0.097
NM_152446	chr14(.):80957820-81410884	0.1303
NM_005197	chr14(.):89617515-89888454	0.1538
NM_001085471	chr14(.):89617515-90090494	0.2382
NM_001032	chr14(.):50045289-50058094	0.2828
NM_001001	chr14(.):50080406-50092349	0.8125
NM_001083908	chr14(.):50086891-50106948	0.8697
NM_002408	chr14(.):50082488-50095199	0.7742
NM_024644	chr14(.):73952643-73965105	0.2981
NM_006029	chr14(.):74173485-74186128	0.5471
NM_024496	chr14(.):77485885-77500034	1.2855
NR_036500	chr14(.):89878697-89891137	0.9196
NM_001311	chr14(.):105948256-105960124	2.6069
NM_001134877	chr14(.):105951519-105970585	1.6395
NM_001134876	chr14(.):105952585-105970585	1.668
NM_001312	chr14(.):105936130-105951500	0.2446
NM_025268	chr14(.):105987952-106001539	0.4295
NM_001198983	chr14(.):105951191-105970585	1.6147
NM_144508	chr15(.):40881446-40959881	0.2184
NM_002943	chr15(.):60775482-60924729	0.444
NM_001144823	chr15(.):65947956-66089631	0.266
NM_134262	chr15(.):60775482-60889707	0.5486
NM_134261	chr15(.):60775482-61526502	0.1703
NM_148911	chr15(.):30648442-30690864	0.1149
NM_007223	chr15(.):40087930-40218093	0.134
NM_001211	chr15(.):40448209-40518337	0.1895
NM_001013703	chr15(.):40221346-40332797	0.4476
NM_005254	chr15(.):50564388-50652605	0.499
NM_016655	chr15(.):50573076-50652605	0.5416
NM_019600	chr15(.):52868517-52975820	0.295
NM_001198784	chr15(.):55695722-55715910	2.0222
NM_006537	chr15(.):63791809-63888663	0.4063
NM_018671	chr15(.):91473214-91502323	0.7904
NM_001039675	chr15(.):91468409-91502323	0.7988
NM_001042572	chr15(.):93438550-93497463	0.583
NM_001271	chr15(.):93438550-93576237	0.3058
NR_027992	chr15(.):20869796-20966480	0.54
NM_207355	chr15(.):21035700-21076977	0.1413
NR_027053	chr15(.):21927513-21945739	4.8838
NR_024387	chr15(.):22009419-22021878	3.0942
NM_207355	chr15(.):22046852-22088137	0.1377
NR_027470	chr15(.):30859757-30897911	0.1329
NM_015995	chr15(.):31614082-31675102	1.0172
NR_027470	chr15(.):32693811-32732250	0.1266
NR_036650	chr15(.):32807048-32830942	0.1295
NM_014783	chr15(.):32902690-32936868	0.6607
NM_001144757	chr15(.):32928869-32994298	0.1143
NM_003134	chr15(.):40322890-40336389	0.6024
NM_001003942	chr15(.):40375091-40403287	0.647
NM_033503	chr15(.):40375091-40403639	0.6422
NM_001003940	chr15(.):40375091-40406075	0.6153
NM_001080791	chr15(.):40840297-40862252	0.795
NM_152260	chr15(.):40856536-40871661	0.5319
NR_002208	chr15(.):40819082-40829749	0.1013
NM_001160227	chr15(.):44849893-44960876	0.2435
NM_001145112	chr15(.):44952929-44974086	0.7176
NM_182985	chr15(.):45023559-45065025	0.1076
NM_004048	chr15(.):44998684-45015357	1.4754
NR_024490	chr15(.):50641370-50655503	2.5213
NR_026891	chr15(.):50636134-50652076	2.2482
NM_004748	chr15(.):55642437-55705542	0.9155
NM_020739	chr15(.):55642437-55705574	0.915
NR_030358	chr15(.):55660137-55670232	0.1304
NM_198524	chr15(.):56652643-56743072	0.5366
NM_017851	chr15(.):65545436-65584018	0.1916
NM_000968	chr15(.):66786652-66802184	1.3541
NR_002440	chr15(.):66790148-66800248	1.7227
NR_002441	chr15(.):66790582-66800652	1.6637
NR_002442	chr15(.):66789359-66799429	1.9383
NR_002443	chr15(.):66788589-66798656	1.9748
NM_017975	chr15(.):66792430-66846822	0.4056
NM_006049	chr15(.):66777665-66795146	0.4187
NM_001127190	chr15(.):75069424-75100539	1.3509
NM_000761	chr15(.):75036183-75053941	0.0669
NM_021819	chr15(.):75100193-75123099	0.0786
NM_001030005	chr15(.):75113950-75129136	0.0767
NM_015079	chr15(.):78282326-78374994	0.3531
NM_001101404	chr15(.):78379926-78401393	0.1319
NM_015154	chr15(.):81263094-81287205	0.382
NM_022566	chr15(.):81288294-81301345	1.1342
NM_001143785	chr15(.):91422664-91444006	0.1782
NM_198527	chr15(.):91469154-91480774	1.6474
NM_001143784	chr15(.):91423275-91444006	0.1812
NM_006122	chr15(.):91442419-91470815	0.3464
NM_002005	chr15(.):91422687-91444006	0.1783
NM_001017919	chr15(.):91493105-91511355	0.4259
NR_033769	chr15(.):93333713-93345338	0.0944
NR_036136	chr15(.):93442628-93452705	2.6816
NR_037600	chr15(.):93421072-93446977	1.5298
NR_037602	chr15(.):93421525-93446977	1.5556
NM_001184999	chr16(.):15683225-15742023	0.546
NM_152652	chr16(.):30402056-30415715	0.2459
NM_004555	chr16(.):68114268-68268162	0.2433
NM_173164	chr16(.):68114374-68231115	0.2804
NM_001009606	chr16(.):1956464-1973231	0.0568
NM_024507	chr16(.):3009216-3023381	1.2903
NM_002613	chr16(.):2582969-2658189	0.2471
NM_018992	chr16(.):2727494-2764031	0.4276
NM_020764	chr16(.):2222183-2251465	0.09
NM_015914	chr16(.):11767942-11841648	0.5939
NM_013302	chr16(.):22212591-22305066	0.1288
NM_012320	chr16(.):68274246-68299961	0.5397
NM_002661	chr16(.):81807929-81996899	0.4224
NR_024568	chr16(.):87357941-87430708	0.2918
NM_005262	chr16(.):2029149-2042750	0.5313
NM_144603	chr16(.):2023917-2036440	0.2071
NM_172168	chr16(.):2024040-2036184	0.2078
NM_002952	chr16(.):2007061-2019827	1.099
NR_002327	chr16(.):2007334-2017467	1.3655
NR_002326	chr16(.):2007973-2018107	1.3652
NM_178167	chr16(.):2042767-2064763	0.6142
NM_004548	chr16(.):2004516-2016976	1.1211
NM_001099456	chr16(.):2064520-2075756	0.3259
NM_016332	chr16(.):1983233-1998294	0.2526
NM_005061	chr16(.):1989579-2009679	0.2224
NM_006453	chr16(.):2017063-2033751	0.3026
NR_003142	chr16(.):2009996-2020505	1.1063
NR_003020	chr16(.):2010184-2020311	1.1028
NM_004209	chr16(.):2034945-2049276	0.527
NM_174903	chr16(.):2011874-2023976	1.1397
NR_002736	chr16(.):2200023-2210106	1.0268
NM_032271	chr16(.):2200798-2233130	0.3477
NM_022372	chr16(.):2250177-2264418	1.7535
NM_004424	chr16(.):2268566-2290743	0.2462
NM_001374	chr16(.):2281467-2293712	0.0795
NM_182563	chr16(.):2254253-2266069	2.534
NM_001919	chr16(.):2284872-2306602	0.3736
NR_030636	chr16(.):2316747-2326841	0.6487
NM_001042371	chr16(.):2256602-2269822	1.4945
NM_001199174	chr16(.):2250731-2264418	1.8207
NR_037448	chr16(.):2315713-2325773	0.6749
NM_006711	chr16(.):2298099-2322858	0.5987
NM_080594	chr16(.):2298099-2323413	0.5871
NM_025108	chr16(.):2505114-2519964	0.3474
NM_001199107	chr16(.):2520146-2560734	0.6394
NM_006181	chr16(.):2516499-2529146	0.6282
NM_015944	chr16(.):2565362-2584732	0.4512
NM_001145815	chr16(.):2565362-2585955	0.4314
NM_001048212	chr16(.):2575035-2586409	0.5705
NR_036139	chr16(.):2576922-2587006	0.6781
NM_001198569	chr16(.):2558726-2575224	1.2863
NM_001694	chr16(.):2558870-2575224	1.2661
NR_024492	chr16(.):2683982-2701130	0.1483
NM_031948	chr16(.):2757422-2775552	0.172
NM_032296	chr16(.):2956979-3006209	0.1231
NM_001012634	chr16(.):3110638-3124668	0.0935
NM_001012632	chr16(.):3110662-3124668	0.0936
NM_020982	chr16(.):3057456-3069506	0.6046
NM_004221	chr16(.):3110312-3124668	0.0937
NM_001142350	chr16(.):3069031-3082756	0.456
NM_017885	chr16(.):3067625-3079287	0.5201
NM_152341	chr16(.):3014341-3028485	0.94
NM_001012636	chr16(.):3110784-3124668	0.0943
NM_001012635	chr16(.):3110611-3124668	0.0934
NM_001103175	chr16(.):3072867-3090542	0.3102
NM_016639	chr16(.):3065312-3077383	0.4907
NM_021195	chr16(.):3059712-3073188	0.3111
NM_022468	chr16(.):3091681-3115724	0.2146
NR_033861	chr16(.):3034054-3049510	0.0615
NM_004203	chr16(.):3017791-3035540	1.0213
NM_001130007	chr16(.):11956984-12015519	0.2248
NM_001130006	chr16(.):11956984-12014825	0.2271
NM_001192	chr16(.):12053963-12066925	3.1796
NM_032167	chr16(.):12065601-12152141	0.1123
NM_017668	chr16(.):15739082-15825208	0.1477
NM_001143979	chr16(.):15732123-15825208	0.3364
NR_030159	chr16(.):15732150-15742229	1.8962
NM_001039182	chr16(.):29459913-29471285	0.4192
NM_001017389	chr16(.):29462126-29481280	0.3387
NM_003166	chr16(.):29462126-29481301	0.3402
NM_178044	chr16(.):29460821-29474545	0.4059
NR_002454	chr16(.):29455665-29466236	0.3958
NR_037608	chr16(.):29461411-29481301	0.3313
NM_001017390	chr16(.):29466206-29481301	0.2045
NR_024370	chr16(.):29870003-29884374	0.3474
NM_002383	chr16(.):29812854-29827504	1.9311
NR_015396	chr16(.):29870154-29884374	0.3503
NM_145239	chr16(.):29818408-29832202	1.4707
NM_007317	chr16(.):29797057-29821706	1.263
NM_006319	chr16(.):29864677-29879578	0.3381
NM_024516	chr16(.):29822527-29838816	0.8797
NM_152338	chr16(.):29784560-29796840	0.0685
NM_005115	chr16(.):29826714-29864360	0.3862
NM_001039182	chr16(.):30199255-30210627	0.4253
NM_178044	chr16(.):30200163-30213887	0.4101
NM_003166	chr16(.):30201468-30220650	0.3478
NM_001017389	chr16(.):30201468-30220620	0.3462
NM_001193333	chr16(.):30189730-30205396	1.4864
NR_002454	chr16(.):30195004-30205575	1.8985
NR_037608	chr16(.):30200753-30220650	0.3379
NR_002555	chr16(.):30229349-30261932	0.0833
NM_001017390	chr16(.):30205548-30220650	0.2117
NR_002453	chr16(.):30273913-30351695	0.191
NM_006110	chr16(.):30357086-30371682	0.4952
NM_052838	chr16(.):30384455-30399171	0.4385
NM_013292	chr16(.):30381122-30394310	0.7694
NM_015527	chr16(.):30363421-30386522	0.5228
NR_024465	chr16(.):30357086-30371255	0.5078
NR_026980	chr16(.):34706784-34719967	0.1465
NR_034019	chr16(.):34734458-34745840	1.1641
NM_024939	chr16(.):68257449-68275136	0.2022
NM_001184824	chr16(.):68339876-68396169	0.2526
NM_003983	chr16(.):68293422-68340722	0.2974
NM_032178	chr16(.):68329517-68349868	0.4981
NM_024735	chr16(.):87357941-87422394	0.153
NM_022818	chr16(.):87420800-87443380	0.6582
NM_001184854	chr16(.):87736417-87804598	0.095
NM_003486	chr16(.):87858628-87908100	0.8847
NM_001142864	chr16(.):88776745-88856372	0.2789
NM_030928	chr16(.):88865185-88880666	1.1042
NM_000485	chr16(.):88870876-88883342	0.9088
NM_020889	chr17(.):27234161-27283508	0.5126
NM_005801	chr17(.):39840126-39852898	1.1416
NM_003204	chr17(.):46120685-46143907	2.905
NM_052928	chr17(.):1677828-1738175	0.4017
NM_005022	chr17(.):4843946-4856825	1.704
NM_018182	chr17(.):27077995-27174841	0.1742
NM_003170	chr17(.):26984301-27034249	0.2306
NM_025109	chr17(.):34846598-34896305	0.229
NM_183232	chr17(.):37916198-38025441	0.5169
NM_000342	chr17(.):42320757-42350502	0.2209
NM_003954	chr17(.):43335487-43399414	0.5911
NM_002265	chr17(.):45722274-45766004	0.8535
NM_030802	chr17(.):47782686-47846518	0.7007
NM_001433	chr17(.):62115389-62212502	0.5393
NM_005206	chr17(.):1320457-1364544	0.2606
NM_033375	chr17(.):1362479-1399972	0.9335
NR_028514	chr17(.):1415212-1426390	0.6363
NM_001080779	chr17(.):1362479-1401001	0.9107
NM_001135642	chr17(.):1392870-1425182	0.4928
NM_001080950	chr17(.):1362479-1394051	0.9106
NM_002945	chr17(.):1728272-1807848	0.2652
NM_000080	chr17(.):4796063-4811369	0.1073
NM_001145536	chr17(.):4797947-4811227	0.1188
NM_001165417	chr17(.):4835425-4848462	0.633
NM_000173	chr17(.):4830591-4843325	0.2461
NM_015528	chr17(.):4838629-4853517	1.3838
NM_006612	chr17(.):4896242-4936694	0.1052
NM_015099	chr17(.):4866286-4895960	0.6403
NM_001171168	chr17(.):4866286-4895665	0.646
NM_053013	chr17(.):4849383-4865426	1.1414
NM_001167985	chr17(.):4886424-4905905	0.2703
NM_004890	chr17(.):4857520-4876132	0.8501
NM_001143775	chr17(.):7141905-7159995	0.8599
NM_015982	chr17(.):7186570-7202876	0.0558
NM_001185023	chr17(.):7158221-7171264	0.0473
NM_001185022	chr17(.):7158221-7171512	0.047
NM_001128827	chr17(.):7088209-7125928	0.1212
NM_000018	chr17(.):7118152-7133585	0.2189
NM_004422	chr17(.):7123660-7142863	0.5763
NM_007278	chr17(.):7138737-7150753	1.0266
NM_024297	chr17(.):7133346-7147825	1.0959
NM_001365	chr17(.):7088209-7128369	0.1165
NM_203415	chr17(.):7150371-7168259	0.3987
NM_015362	chr17(.):7150550-7168259	0.4019
NM_001042	chr17(.):7180053-7196367	0.0653
NM_015343	chr17(.):7141905-7160259	0.8476
NR_029896	chr17(.):7121615-7131698	0.2313
NM_006923	chr17(.):26970606-26993933	0.7164
NR_000010	chr17(.):27044599-27054671	2.5295
NR_000009	chr17(.):27045698-27055772	2.9571
NM_031934	chr17(.):27036298-27049908	1.8898
NM_001142625	chr17(.):27036298-27050286	1.8612
NM_000984	chr17(.):27041999-27056374	2.5991
NM_138463	chr17(.):27046365-27058230	2.6374
NR_000014	chr17(.):27045446-27055509	2.8057
NR_000013	chr17(.):27042567-27052634	1.959
NM_004295	chr17(.):27066022-27082976	1.0932
NM_152465	chr17(.):27025533-27043872	0.535
NR_024579	chr17(.):27036298-27050251	1.8625
NM_001160407	chr17(.):27046365-27058949	2.4917
NM_178170	chr17(.):27050831-27074784	1.762
NR_029970	chr17(.):27183386-27193458	0.0987
NM_005702	chr17(.):27177042-27193072	0.317
NM_004475	chr17(.):27201356-27229715	0.997
NM_144683	chr17(.):27219798-27235089	1.827
NR_029685	chr17(.):27183550-27193636	0.0967
NM_001085454	chr17(.):27895486-27921610	0.8447
NM_198147	chr17(.):27882688-27899042	1.1313
NM_138349	chr17(.):27890738-27905175	1.1652
NM_152345	chr17(.):27915526-27946779	0.6588
NM_032854	chr17(.):27936773-27953441	0.1531
NM_004773	chr17(.):34837472-34856662	0.2398
NM_024835	chr17(.):34895736-34951276	0.3873
NM_178517	chr17(.):34886402-34900150	0.7677
NM_024308	chr17(.):34943225-34962233	0.3477
NM_001033580	chr17(.):34863916-34896305	0.3054
NM_001165923	chr17(.):36041433-36110096	0.5605
NM_018530	chr17(.):38055847-38078793	0.1121
NM_001042471	chr17(.):38055847-38079903	0.1136
NM_198844	chr17(.):38019454-38039149	1.1573
NM_021724	chr17(.):38244036-38261973	0.4607
NM_001190919	chr17(.):38213445-38255120	0.2347
NM_001190918	chr17(.):38214067-38255120	0.2375
NM_014815	chr17(.):38170349-38215889	0.1145
NM_007359	chr17(.):38291506-38333431	0.2945
NM_001012241	chr17(.):38273789-38298045	0.9508
NM_000422	chr17(.):39770691-39785882	0.0563
NR_033415	chr17(.):39777578-39801451	0.0541
NM_000805	chr17(.):39863612-39877221	0.0726
NM_024927	chr17(.):40814932-40834048	1.3999
NM_016437	chr17(.):40806265-40824024	0.2005
NM_003632	chr17(.):40829631-40857011	0.773
NM_016602	chr17(.):40826419-40838845	2.1024
NM_178542	chr17(.):42248351-42269082	0.409
NM_001076674	chr17(.):42259353-42274099	0.5306
NM_177441	chr17(.):42259573-42274099	0.5355
NM_001076684	chr17(.):42277400-42301924	1.6469
NM_001098833	chr17(.):42264172-42280529	1.1312
NM_080863	chr17(.):42243073-42261451	0.2652
NM_001076683	chr17(.):42277400-42303250	1.5671
NM_014233	chr17(.):42277400-42300664	1.7293
NM_152343	chr17(.):43326759-43344479	0.0818
NM_005892	chr17(.):43294291-43329683	1.2231
NR_024434	chr17(.):43320302-43350997	0.2366
NR_024435	chr17(.):43334557-43350997	0.0821
NM_014726	chr17(.):45767629-45794429	0.4279
NR_029687	chr17(.):46109526-46119613	0.3954
NM_016429	chr17(.):46098532-46120152	0.4014
NM_152244	chr17(.):46179919-46205105	0.4175
NM_013323	chr17(.):46179946-46205105	0.4177
NM_006807	chr17(.):46142413-46183560	0.2674
NM_001127228	chr17(.):46142413-46183883	0.2666
NM_005827	chr17(.):47773689-47790282	0.6031
NM_001199155	chr17(.):47860980-47911458	0.3387
NM_032595	chr17(.):48206100-48232877	1.5546
NM_174920	chr17(.):48185034-48212167	0.1858
NM_000023	chr17(.):48238365-48258293	0.2516
NM_000088	chr17(.):48256456-48284000	0.1367
NR_024193	chr17(.):48243788-48254837	0.2572
NM_000250	chr17(.):56342216-56363296	0.0339
NM_004758	chr17(.):56373593-56411152	0.4003
NM_003168	chr17(.):56417538-56434563	0.5665
NR_029683	chr17(.):56403592-56413679	2.2034
NR_004380	chr17(.):62218437-62228517	0.5004
NR_002995	chr17(.):62218698-62228831	0.5007
NM_012418	chr17(.):79490416-79509156	0.0344
NM_025161	chr17(.):79501910-79524429	0.1648
NM_001614	chr17(.):79471998-79484827	1.2323
NM_000633	chr18(.):60785578-60991613	0.9063
NM_017757	chr18(.):72337918-72782628	0.1782
NM_001083625	chr18(.):9131757-9290206	0.2458
NM_020805	chr18(.):30247633-30357974	0.5208
NM_001130110	chr18(.):42255137-42462379	0.2759
NM_015559	chr18(.):42255862-42653475	0.1991
NM_017653	chr18(.):46565171-46992079	0.1453
NM_003199	chr18(.):52884561-53260860	0.2787
NM_001025101	chr18(.):74685788-74849774	0.5265
NM_002385	chr18(.):74685788-74734055	0.0986
NM_001025100	chr18(.):74719738-74849774	0.6379
NM_172388	chr18(.):77150771-77294323	0.2539
NM_172389	chr18(.):77155325-77294323	0.218
NM_172390	chr18(.):77150771-77233177	0.3803
NM_021074	chr18(.):9097627-9139343	0.6988
NM_005904	chr18(.):46441222-46482081	1.4016
NM_001190823	chr18(.):46441222-46474177	0.7185
NM_001190822	chr18(.):46441222-46480703	1.4445
NM_001199344	chr18(.):47009850-47023834	1.4784
NM_000985	chr18(.):47009850-47023935	1.4686
NR_031720	chr18(.):47008742-47018792	1.962
NR_002573	chr18(.):47010613-47020678	1.9931
NR_002572	chr18(.):47013033-47023099	1.6586
NR_003701	chr18(.):47010604-47020694	1.9884
NM_001199346	chr18(.):47002547-47018644	1.22
NM_001199355	chr18(.):47002547-47022954	1.0715
NR_002571	chr18(.):47012652-47022717	1.818
NM_001199356	chr18(.):47002547-47023935	1.0287
NM_015845	chr18(.):47790215-47813144	0.5869
NM_001101654	chr18(.):47803712-47819692	0.9406
NM_145020	chr18(.):47748562-47797865	0.1934
NM_016626	chr18(.):48695919-48729051	1.1646
NM_002035	chr18(.):60989970-61039506	0.2483
NM_000657	chr18(.):60980186-60991613	5.5863
NM_175907	chr18(.):72904277-72926281	1.9279
NM_005786	chr18(.):72917730-73006901	0.5812
NM_019112	chr19(.):1035101-1070570	0.465
NM_003331	chr19(.):10456203-10496248	0.1573
NM_018028	chr19(.):39828107-39880537	0.1514
NM_144685	chr19(.):40880177-40901094	0.0552
NM_032551	chr19(.):912341-926015	2.1116
NM_024038	chr19(.):12836453-12850529	0.6364
NM_002501	chr19(.):13101583-13214610	0.2731
NM_014975	chr19(.):12944258-12990766	0.1416
NM_052876	chr19(.):13224108-13256959	0.2528
NM_021235	chr19(.):16467407-16587762	0.2794
NM_015073	chr19(.):38392867-38704008	0.1739
NM_001398	chr19(.):39301061-39327497	0.1327
NM_020971	chr19(.):40968125-41087365	0.0849
NR_004401	chr19(.):49136295-49190502	0.4111
NM_020309	chr19(.):49927654-49949808	0.122
NM_001161440	chr19(.):55687614-55725874	0.0675
NM_138774	chr19(.):891502-918225	0.5745
NM_005481	chr19(.):862961-898218	0.2418
NM_001928	chr19(.):854664-868610	0.1614
NM_024100	chr19(.):979327-999569	0.2278
NM_005224	chr19(.):921036-977803	0.3412
NM_004368	chr19(.):1021297-1044064	0.9262
NM_033420	chr19(.):1004649-1026141	0.2951
NM_138690	chr19(.):995436-1014723	0.0536
NM_012292	chr19(.):1062173-1091627	0.3599
NM_001280	chr19(.):1264266-1278171	0.8246
NM_017914	chr19(.):1270519-1284243	0.4608
NM_177401	chr19(.):1243551-1264142	0.6737
NM_001001975	chr19(.):1236748-1249824	0.9631
NM_001405	chr19(.):1281167-1304944	0.0387
NM_152769	chr19(.):1224946-1242990	0.3536
NR_027271	chr19(.):1262469-1275259	0.5389
NR_023313	chr19(.):1264266-1279809	0.7494
NM_007065	chr19(.):10496808-10519271	0.1843
NM_001111307	chr19(.):10526332-10585307	0.326
NM_001111309	chr19(.):10538110-10585307	0.1203
