REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5_jia.bam
1_MACS_peak_7782_lociStitched	chr18	48404915	48406304	1	1390	1244.6829
1_MACS_peak_8042_lociStitched	chr19	5790277	5791666	1	1390	2133.7818
1_MACS_peak_10005_lociStitched	chr2	202645112	202646501	1	1390	1484.1465
1_MACS_peak_10332_lociStitched	chr20	23400733	23402122	1	1390	1112.7279
2_MACS_peak_11383_lociStitched	chr3	3143603	3144992	2	1283	790.3409999999999
1_MACS_peak_17230_lociStitched	chr9	123475441	123476830	1	1390	824.2326
2_MACS_peak_4162_lociStitched	chr12	110010575	110011963	2	1359	1441.8544
1_MACS_peak_6377_lociStitched	chr16	30645050	30646438	1	1389	1499.4564
1_MACS_peak_6946_lociStitched	chr17	27070452	27071840	1	1389	1221.7176
1_MACS_peak_7919_lociStitched	chr19	1847551	1848939	1	1389	2728.9468
1_MACS_peak_8545_lociStitched	chr19	41869290	41870678	1	1389	2010.6568000000002
1_MACS_peak_13168_lociStitched	chr5	6377899	6379287	1	1389	1214.9164
2_MACS_peak_14527_lociStitched	chr6	31926061	31927449	2	1247	1178.1344
1_MACS_peak_16052_lociStitched	chr7	148787420	148788808	1	1389	1089.9964
2_MACS_peak_3460_lociStitched	chr12	2921256	2922643	2	1365	1131.2372
1_MACS_peak_5573_lociStitched	chr15	55610515	55611902	1	1388	1858.8574
1_MACS_peak_5585_lociStitched	chr15	58089263	58090650	1	1388	792.5318
2_MACS_peak_7433_lociStitched	chr17	71188470	71189857	2	1323	728.8684999999999
2_MACS_peak_12326_lociStitched	chr3	171897096	171898483	2	1227	638.8522
1_MACS_peak_12838_lociStitched	chr4	84205133	84206520	1	1388	1337.3454
1_MACS_peak_14392_lociStitched	chr6	26440182	26441569	1	1388	1011.2616999999999
1_MACS_peak_5238_lociStitched	chr14	102785383	102786769	1	1387	960.2207999999999
2_MACS_peak_9547_lociStitched	chr2	99081599	99082985	2	1133	644.49
2_MACS_peak_10372_lociStitched	chr20	32253958	32255344	2	1290	764.7947999999999
2_MACS_peak_11320_lociStitched	chr22	46453501	46454887	2	1340	912.9581999999999
1_MACS_peak_13040_lociStitched	chr4	148604568	148605954	1	1387	1113.5124
1_MACS_peak_4230_lociStitched	chr12	120426324	120427709	1	1386	1074.3445
1_MACS_peak_4799_lociStitched	chr14	24681919	24683304	1	1386	1768.645
1_MACS_peak_4805_lociStitched	chr14	24768413	24769798	1	1386	1269.0755
2_MACS_peak_9015_lociStitched	chr2	27293838	27295223	2	1366	1094.8425
1_MACS_peak_2095_lociStitched	chr10	74927246	74928630	1	1385	1429.6719999999998
1_MACS_peak_2104_lociStitched	chr10	75489282	75490666	1	1385	1829.9248
2_MACS_peak_2397_lociStitched	chr10	122610360	122611744	2	1253	1063.7423999999999
2_MACS_peak_4295_lociStitched	chr12	123359794	123361178	2	1012	661.2752
1_MACS_peak_5073_lociStitched	chr14	76126870	76128254	1	1385	1059.3136
2_MACS_peak_7284_lociStitched	chr17	49230186	49231570	2	1197	811.9928
1_MACS_peak_7591_lociStitched	chr17	79934941	79936325	1	1385	2201.5288
1_MACS_peak_14286_lociStitched	chr6	13328005	13329389	1	1385	1006.86
1_MACS_peak_16706_lociStitched	chr8	145747158	145748542	1	1385	1031.7720000000002
1_MACS_peak_16732_lociStitched	chr9	504025	505409	1	1385	1070.2472
1_MACS_peak_8_lociStitched	chr1	948463	949846	1	1384	1059.378
1_MACS_peak_722_lociStitched	chr1	84542927	84544310	1	1384	1287.8496
1_MACS_peak_3341_lociStitched	chr11	119076125	119077508	1	1384	1278.9984
1_MACS_peak_7489_lociStitched	chr17	74236032	74237415	1	1384	900.8861999999999
1_MACS_peak_11420_lociStitched	chr3	10027948	10029331	1	1384	1022.5902
1_MACS_peak_14596_lociStitched	chr6	35655363	35656746	1	1384	813.0657
2_MACS_peak_17885_lociStitched	chrX	153718382	153719765	2	1297	854.8323
1_MACS_peak_4801_lociStitched	chr14	24701125	24702507	1	1383	1057.7828
1_MACS_peak_5840_lociStitched	chr15	80324884	80326266	1	1383	949.4340000000001
1_MACS_peak_6709_lociStitched	chr17	684808	686190	1	1383	1133.1018
1_MACS_peak_9538_lociStitched	chr2	98611410	98612792	1	1383	1494.4948
1_MACS_peak_10377_lociStitched	chr20	32399090	32400472	1	1383	1098.1372
2_MACS_peak_12945_lociStitched	chr4	113557759	113559141	2	1367	924.0052
2_MACS_peak_13083_lociStitched	chr4	169930727	169932109	2	1259	776.8222000000001
2_MACS_peak_15779_lociStitched	chr7	102036120	102037502	2	1232	1207.868
2_MACS_peak_16919_lociStitched	chr9	37485348	37486730	2	1354	926.631
1_MACS_peak_2550_lociStitched	chr11	6624211	6625592	1	1382	1190.6982
2_MACS_peak_3872_lociStitched	chr12	57118325	57119706	2	1228	945.2945
2_MACS_peak_8746_lociStitched	chr19	50528083	50529464	2	1287	1456.2645
2_MACS_peak_15631_lociStitched	chr7	78117774	78119155	2	1141	655.6988
1_MACS_peak_17079_lociStitched	chr9	95895902	95897283	1	1382	930.7940000000001
2_MACS_peak_325_lociStitched	chr1	28201353	28202733	2	1313	790.188
2_MACS_peak_2122_lociStitched	chr10	79595540	79596920	2	1323	1119.18
1_MACS_peak_5434_lociStitched	chr15	40860883	40862263	1	1381	1896.534
1_MACS_peak_15179_lociStitched	chr7	1609261	1610641	1	1381	1114.626
1_MACS_peak_15598_lociStitched	chr7	75039212	75040592	1	1381	1148.988
2_MACS_peak_15785_lociStitched	chr7	102084814	102086194	2	1355	689.034
2_MACS_peak_12590_lociStitched	chr4	6987946	6989325	2	1221	863.254
1_MACS_peak_13308_lociStitched	chr5	49726167	49727546	1	1380	861.3234000000001
1_MACS_peak_13361_lociStitched	chr5	57755378	57756757	1	1380	1485.4587999999999
1_MACS_peak_15699_lociStitched	chr7	97831589	97832968	1	1380	1248.4087
2_MACS_peak_15730_lociStitched	chr7	99745801	99747180	2	1250	969.2991
2_MACS_peak_17725_lociStitched	chrX	77150420	77151799	2	1220	870.5627
2_MACS_peak_236_lociStitched	chr1	23850846	23852224	2	1240	806.5434
2_MACS_peak_314_lociStitched	chr1	27732603	27733981	2	1379	783.393
1_MACS_peak_4546_lociStitched	chr13	49106269	49107647	1	1379	1618.5988000000002
1_MACS_peak_5773_lociStitched	chr15	75319526	75320904	1	1379	776.7786
1_MACS_peak_17135_lociStitched	chr9	103114281	103115659	1	1379	1231.6564
1_MACS_peak_692_lociStitched	chr1	71546078	71547455	1	1378	1564.9605000000001
1_MACS_peak_941_lociStitched	chr1	120254608	120255985	1	1378	827.9900999999999
1_MACS_peak_2913_lociStitched	chr11	65660665	65662042	1	1378	966.2409
1_MACS_peak_3290_lociStitched	chr11	114310078	114311455	1	1378	1550.7774000000002
1_MACS_peak_6297_lociStitched	chr16	25908581	25909958	1	1378	906.7545
1_MACS_peak_9064_lociStitched	chr2	33171524	33172901	1	1378	817.8003
2_MACS_peak_11084_lociStitched	chr22	31480426	31481803	2	1311	949.9922999999999
1_MACS_peak_11798_lociStitched	chr3	57741238	57742615	1	1378	1277.1675
1_MACS_peak_1675_lociStitched	chr1	231557148	231558524	1	1377	1051.952
1_MACS_peak_2484_lociStitched	chr11	576027	577403	1	1377	2245.0816
1_MACS_peak_5746_lociStitched	chr15	74987721	74989097	1	1377	1725.0912
2_MACS_peak_6005_lociStitched	chr15	94849529	94850905	2	1177	813.6288000000001
2_MACS_peak_9594_lociStitched	chr2	110395259	110396635	2	1302	825.7375999999999
1_MACS_peak_17759_lociStitched	chrX	103400845	103402221	1	1377	943.6608
1_MACS_peak_5529_lociStitched	chr15	49169823	49171198	1	1376	1587.7125
2_MACS_peak_10928_lociStitched	chr22	18110897	18112272	2	1345	1012.5500000000001
1_MACS_peak_12715_lociStitched	chr4	44679944	44681319	1	1376	1368.95
1_MACS_peak_16354_lociStitched	chr8	74903465	74904840	1	1376	917.5375
1_MACS_peak_266_lociStitched	chr1	25558223	25559597	1	1375	1335.6653999999999
2_MACS_peak_1103_lociStitched	chr1	153838330	153839704	2	1287	745.2576
1_MACS_peak_2565_lociStitched	chr11	8769452	8770826	1	1375	825.2244000000001
2_MACS_peak_8929_lociStitched	chr2	11294674	11296048	2	1085	653.6118
2_MACS_peak_9149_lociStitched	chr2	46789419	46790793	2	883	616.1016000000001
1_MACS_peak_10602_lociStitched	chr20	54966843	54968217	1	1375	1244.4317999999998
1_MACS_peak_13376_lociStitched	chr5	60139428	60140802	1	1375	1090.269
1_MACS_peak_16907_lociStitched	chr9	36190424	36191798	1	1375	1098.6504
1_MACS_peak_164_lociStitched	chr1	16010256	16011629	1	1374	1499.316
1_MACS_peak_3263_lociStitched	chr11	111741281	111742654	1	1374	1989.0651
1_MACS_peak_5318_lociStitched	chr15	23085678	23087051	1	1374	1091.2604
2_MACS_peak_7201_lociStitched	chr17	43567528	43568901	2	1371	1290.7573
1_MACS_peak_10282_lociStitched	chr20	7999468	8000841	1	1374	1059.1322
1_MACS_peak_12517_lociStitched	chr3	197354013	197355386	1	1374	1570.5747
1_MACS_peak_16779_lociStitched	chr9	6715556	6716929	1	1374	2231.5369
2_MACS_peak_17578_lociStitched	chrX	40506071	40507444	2	1292	701.3284
1_MACS_peak_1002_lociStitched	chr1	147082979	147084351	1	1373	819.9072
1_MACS_peak_2836_lociStitched	chr11	63655401	63656773	1	1373	1300.2444
1_MACS_peak_4370_lociStitched	chr12	133337813	133339185	1	1373	1399.5772
1_MACS_peak_7671_lociStitched	chr18	12702170	12703542	1	1373	2286.5752
1_MACS_peak_8393_lociStitched	chr19	30335250	30336622	1	1373	1583.1508
2_MACS_peak_14683_lociStitched	chr6	43336634	43338006	2	1307	783.6864
1_MACS_peak_15678_lociStitched	chr7	92746680	92748052	1	1373	768.5944000000001
2_MACS_peak_16083_lociStitched	chr7	150923615	150924987	2	1360	1056.9887999999999
2_MACS_peak_244_lociStitched	chr1	24126574	24127945	2	1022	849.4716000000001
1_MACS_peak_5777_lociStitched	chr15	75422701	75424072	1	1372	923.6427
1_MACS_peak_7118_lociStitched	chr17	40168520	40169891	1	1372	1141.9059
2_MACS_peak_8593_lociStitched	chr19	44078957	44080328	2	1265	973.8213000000001
1_MACS_peak_9022_lociStitched	chr2	27545170	27546541	1	1372	1148.4867
1_MACS_peak_9208_lociStitched	chr2	58135301	58136672	1	1372	935.2962
2_MACS_peak_15445_lociStitched	chr7	44121491	44122862	2	1126	933.7881000000001
2_MACS_peak_16712_lociStitched	chr8	146052148	146053519	2	1261	958.0548
1_MACS_peak_503_lociStitched	chr1	43423552	43424922	1	1371	818.712
1_MACS_peak_3919_lociStitched	chr12	64615377	64616747	1	1371	1772.506
1_MACS_peak_7258_lociStitched	chr17	47865217	47866587	1	1371	1382.8780000000002
2_MACS_peak_7891_lociStitched	chr19	1205143	1206513	2	1283	1071.066
2_MACS_peak_9535_lociStitched	chr2	98261778	98263148	2	1300	880.91
2_MACS_peak_11145_lociStitched	chr22	37269488	37270858	2	1013	784.8729999999999
2_MACS_peak_15605_lociStitched	chr7	75543667	75545037	2	1326	1157.376
1_MACS_peak_15681_lociStitched	chr7	92860822	92862192	1	1371	1162.445
2_MACS_peak_2102_lociStitched	chr10	75385037	75386406	2	1351	852.6132
2_MACS_peak_3814_lociStitched	chr12	54069384	54070753	2	1002	628.0971999999999
2_MACS_peak_4235_lociStitched	chr12	120638503	120639872	2	1245	778.1396
1_MACS_peak_4427_lociStitched	chr13	29232553	29233922	1	1370	1130.2464
1_MACS_peak_6483_lociStitched	chr16	67279950	67281319	1	1370	987.049
1_MACS_peak_7029_lociStitched	chr17	33904989	33906358	1	1370	1320.2636
2_MACS_peak_8619_lociStitched	chr19	45595645	45597014	2	1340	1051.6658
2_MACS_peak_9674_lociStitched	chr2	120516743	120518112	2	1218	831.8044
1_MACS_peak_14229_lociStitched	chr6	6008269	6009638	1	1370	1031.9522
1_MACS_peak_16910_lociStitched	chr9	36470056	36471425	1	1370	896.5581000000001
1_MACS_peak_17136_lociStitched	chr9	103188860	103190229	1	1370	1010.322
2_MACS_peak_2339_lociStitched	chr10	112063972	112065340	2	1363	1181.5416
1_MACS_peak_3115_lociStitched	chr11	78285183	78286551	1	1369	1623.132
1_MACS_peak_3153_lociStitched	chr11	92930143	92931511	1	1369	1338.0408
1_MACS_peak_3303_lociStitched	chr11	116856302	116857670	1	1369	903.1536
2_MACS_peak_4266_lociStitched	chr12	121789422	121790790	2	1335	817.38
1_MACS_peak_6572_lociStitched	chr16	74640058	74641426	1	1369	1338.8616
1_MACS_peak_9809_lociStitched	chr2	165610280	165611648	1	1369	857.4624
2_MACS_peak_11732_lociStitched	chr3	51975447	51976815	2	926	484.272
1_MACS_peak_12329_lociStitched	chr3	171906575	171907943	1	1369	958.968
1_MACS_peak_13186_lociStitched	chr5	8456981	8458349	1	1369	919.0224
2_MACS_peak_13851_lociStitched	chr5	138533158	138534526	2	1321	1361.7071999999998
1_MACS_peak_14244_lociStitched	chr6	7312138	7313506	1	1369	1652.8175999999999
1_MACS_peak_3333_lociStitched	chr11	118955213	118956580	1	1368	1113.6949
2_MACS_peak_4833_lociStitched	chr14	35008176	35009543	2	1356	1535.0043
1_MACS_peak_6114_lociStitched	chr16	2826823	2828190	1	1368	1367.2734
1_MACS_peak_8960_lociStitched	chr2	20100904	20102271	1	1368	1342.394
2_MACS_peak_11777_lociStitched	chr3	53380737	53382104	2	1367	1282.6561
2_MACS_peak_13480_lociStitched	chr5	78907729	78909096	2	1290	1661.7252
1_MACS_peak_14146_lociStitched	chr5	178977147	178978514	1	1368	1468.9782
2_MACS_peak_15068_lociStitched	chr6	146135291	146136658	2	1359	800.3785
1_MACS_peak_4942_lociStitched	chr14	57856640	57858006	1	1367	1045.3998
1_MACS_peak_8785_lociStitched	chr19	54704207	54705573	1	1367	1256.3102
3_MACS_peak_9173_lociStitched	chr2	51102654	51104020	3	862	645.0252
1_MACS_peak_1161_lociStitched	chr1	155947712	155949077	1	1366	874.419
1_MACS_peak_3636_lociStitched	chr12	30847884	30849249	1	1366	1111.656
1_MACS_peak_10362_lociStitched	chr20	31123818	31125183	1	1366	783.237
2_MACS_peak_14675_lociStitched	chr6	43021049	43022414	2	1296	743.2425
1_MACS_peak_15343_lociStitched	chr7	26191233	26192598	1	1366	1068.1125
1_MACS_peak_17368_lociStitched	chr9	133454250	133455615	1	1366	1522.521
2_MACS_peak_17526_lociStitched	chrX	15872408	15873773	2	1130	658.3395
1_MACS_peak_2281_lociStitched	chr10	103873948	103875312	1	1365	776.3888000000001
1_MACS_peak_11815_lociStitched	chr3	64210243	64211607	1	1365	1042.5052
2_MACS_peak_264_lociStitched	chr1	25348548	25349911	2	1313	874.6371
2_MACS_peak_1765_lociStitched	chr10	5937386	5938749	2	1269	839.8806
2_MACS_peak_3424_lociStitched	chr11	130635857	130637220	2	1357	696.0841
1_MACS_peak_4510_lociStitched	chr13	44453183	44454546	1	1364	1130.4722
1_MACS_peak_6252_lociStitched	chr16	20774420	20775783	1	1364	1030.1554
2_MACS_peak_9404_lociStitched	chr2	85536097	85537460	2	1228	741.0631
2_MACS_peak_12354_lociStitched	chr3	177802142	177803505	2	1258	888.676
2_MACS_peak_15002_lociStitched	chr6	128841046	128842409	2	1293	742.1535
2_MACS_peak_16037_lociStitched	chr7	144960663	144962026	2	1194	742.5623999999999
1_MACS_peak_16290_lociStitched	chr8	62587902	62589265	1	1364	866.3228
1_MACS_peak_16545_lociStitched	chr8	121456715	121458078	1	1364	1620.1981
1_MACS_peak_2468_lociStitched	chr11	307682	309044	1	1363	811.071
1_MACS_peak_4391_lociStitched	chr13	21476073	21477435	1	1363	1254.1296
1_MACS_peak_7165_lociStitched	chr17	42200294	42201656	1	1363	1518.2214000000001
2_MACS_peak_8291_lociStitched	chr19	16652617	16653979	2	1335	1074.8904
1_MACS_peak_8386_lociStitched	chr19	30096418	30097780	1	1363	2584.5312
2_MACS_peak_8520_lociStitched	chr19	40931044	40932406	2	1186	1171.5924
1_MACS_peak_11074_lociStitched	chr22	30661863	30663225	1	1363	834.6336
2_MACS_peak_11589_lociStitched	chr3	42845094	42846456	2	1304	1097.091
2_MACS_peak_12467_lociStitched	chr3	193788004	193789366	2	1334	943.1850000000001
2_MACS_peak_14734_lociStitched	chr6	56406842	56408204	2	1243	725.4011999999999
1_MACS_peak_15140_lociStitched	chr6	166755405	166756767	1	1363	1015.5072
1_MACS_peak_15193_lociStitched	chr7	4764336	4765698	1	1363	877.809
2_MACS_peak_17539_lociStitched	chrX	20159304	20160666	2	1003	730.9853999999999
1_MACS_peak_119_lociStitched	chr1	10002703	10004064	1	1362	1190.6028000000001
1_MACS_peak_3075_lociStitched	chr11	75110472	75111833	1	1362	1289.5475
1_MACS_peak_8399_lociStitched	chr19	32895763	32897124	1	1362	1749.7016
1_MACS_peak_14496_lociStitched	chr6	31367459	31368820	1	1362	971.7539999999999
1_MACS_peak_1941_lociStitched	chr10	38299040	38300400	1	1361	1917.7359999999999
2_MACS_peak_9115_lociStitched	chr2	43385464	43386824	2	1361	878.5600000000001
2_MACS_peak_15322_lociStitched	chr7	24917045	24918405	2	1358	760.3760000000001
2_MACS_peak_1864_lociStitched	chr10	22517163	22518522	2	1307	876.9626999999999
2_MACS_peak_6107_lociStitched	chr16	2587393	2588752	2	1308	865.0034999999999
2_MACS_peak_6694_lociStitched	chr16	89626575	89627934	2	1296	969.1029
2_MACS_peak_8091_lociStitched	chr19	8454419	8455778	2	1204	2423.3687999999997
2_MACS_peak_9601_lociStitched	chr2	111435230	111436589	2	1278	925.3430999999999
2_MACS_peak_10136_lociStitched	chr2	231729580	231730939	2	1263	695.808
2_MACS_peak_10299_lociStitched	chr20	13765072	13766431	2	1205	954.4257
2_MACS_peak_11079_lociStitched	chr22	30819180	30820539	2	1219	878.1858
1_MACS_peak_14216_lociStitched	chr6	3068315	3069674	1	1360	1643.0310000000002
2_MACS_peak_16325_lociStitched	chr8	71126378	71127737	2	1205	669.0357
1_MACS_peak_17358_lociStitched	chr9	132388261	132389620	1	1360	1787.3567999999998
1_MACS_peak_862_lociStitched	chr1	111329166	111330524	1	1359	835.9848000000001
2_MACS_peak_3286_lociStitched	chr11	113745517	113746875	2	1324	1040.6354
1_MACS_peak_4903_lociStitched	chr14	51133963	51135321	1	1359	1048.2402
2_MACS_peak_5838_lociStitched	chr15	80309618	80310976	2	1269	687.4196
1_MACS_peak_7050_lociStitched	chr17	36571073	36572431	1	1359	1380.407
2_MACS_peak_7310_lociStitched	chr17	55445973	55447331	2	1194	719.6042000000001
2_MACS_peak_7979_lociStitched	chr19	2784761	2786119	2	1192	870.6138
2_MACS_peak_14525_lociStitched	chr6	31869410	31870768	2	1301	921.6745999999999
2_MACS_peak_15019_lociStitched	chr6	137112885	137114243	2	1075	660.8027999999999
1_MACS_peak_7757_lociStitched	chr18	44676195	44677552	1	1358	868.8870999999999
2_MACS_peak_8741_lociStitched	chr19	50372201	50373558	2	1108	874.3151
2_MACS_peak_344_lociStitched	chr1	28878933	28880289	2	1191	713.6628
2_MACS_peak_752_lociStitched	chr1	87914782	87916138	2	1017	635.4216
1_MACS_peak_5047_lociStitched	chr14	74485216	74486572	1	1357	894.1464
1_MACS_peak_11422_lociStitched	chr3	10067319	10068675	1	1357	1058.7648000000002
2_MACS_peak_12417_lociStitched	chr3	184016342	184017698	2	1152	864.5855999999999
1_MACS_peak_14345_lociStitched	chr6	25279251	25280607	1	1357	758.5464000000001
2_MACS_peak_6658_lociStitched	chr16	87886675	87888030	2	1303	917.877
1_MACS_peak_7752_lociStitched	chr18	43753383	43754738	1	1356	1145.6525000000001
1_MACS_peak_11163_lociStitched	chr22	38003876	38005231	1	1356	1178.85
2_MACS_peak_12834_lociStitched	chr4	84133107	84134462	2	1018	668.9635000000001
1_MACS_peak_15531_lociStitched	chr7	64540951	64542306	1	1356	2007.297
1_MACS_peak_4216_lociStitched	chr12	116714263	116715617	1	1355	1407.0767999999998
2_MACS_peak_8051_lociStitched	chr19	6372684	6374038	2	1298	1793.7792
2_MACS_peak_15875_lociStitched	chr7	114621448	114622802	2	1322	694.1958000000001
1_MACS_peak_15915_lociStitched	chr7	124569173	124570527	1	1355	1325.566
1_MACS_peak_4134_lociStitched	chr12	107349573	107350926	1	1354	1394.4017999999999
2_MACS_peak_9071_lociStitched	chr2	37193175	37194528	2	1136	717.09
1_MACS_peak_11077_lociStitched	chr22	30752051	30753404	1	1354	1256.1252
1_MACS_peak_11426_lociStitched	chr3	10361938	10363291	1	1354	1335.9522000000002
2_MACS_peak_13939_lociStitched	chr5	145561586	145562939	2	1282	869.4377999999999
2_MACS_peak_3008_lociStitched	chr11	70116012	70117364	2	1258	1377.5528
1_MACS_peak_3791_lociStitched	chr12	53267294	53268646	1	1353	1331.9904
2_MACS_peak_4247_lociStitched	chr12	120972063	120973415	2	1287	1096.7424
2_MACS_peak_7006_lociStitched	chr17	31161666	31163018	2	1196	717.1007999999999
1_MACS_peak_13499_lociStitched	chr5	81573425	81574777	1	1353	1350.9184
1_MACS_peak_15978_lociStitched	chr7	135242376	135243728	1	1353	2046.928
1_MACS_peak_16820_lociStitched	chr9	22008657	22010009	1	1353	1514.6456
1_MACS_peak_294_lociStitched	chr1	27018757	27020108	1	1352	887.4719
2_MACS_peak_2440_lociStitched	chr10	127407482	127408833	2	1137	728.9996
2_MACS_peak_2553_lociStitched	chr11	6703826	6705177	2	1267	892.6057
1_MACS_peak_7002_lociStitched	chr17	30677066	30678417	1	1352	1495.4219
2_MACS_peak_7348_lociStitched	chr17	59940125	59941476	2	1311	833.9722999999999
2_MACS_peak_10151_lociStitched	chr2	232535697	232537048	2	1295	662.9357
1_MACS_peak_12375_lociStitched	chr3	180706874	180708225	1	1352	1106.0637
1_MACS_peak_16832_lociStitched	chr9	31908315	31909666	1	1352	899.0905
1_MACS_peak_3511_lociStitched	chr12	8178727	8180077	1	1351	1992.465
2_MACS_peak_4537_lociStitched	chr13	47253254	47254604	2	1243	738.045
1_MACS_peak_7351_lociStitched	chr17	60142048	60143398	1	1351	1622.43
1_MACS_peak_8672_lociStitched	chr19	48111348	48112698	1	1351	1229.9850000000001
2_MACS_peak_9588_lociStitched	chr2	109150092	109151442	2	1341	1081.3500000000001
1_MACS_peak_11785_lociStitched	chr3	56716069	56717419	1	1351	1647.135
1_MACS_peak_13131_lociStitched	chr4	186400472	186401822	1	1351	748.1700000000001
1_MACS_peak_13407_lociStitched	chr5	67583625	67584975	1	1351	879.525
1_MACS_peak_1029_lociStitched	chr1	149803512	149804861	1	1350	1041.6978
2_MACS_peak_5171_lociStitched	chr14	93260059	93261408	2	1182	924.8744
1_MACS_peak_6256_lociStitched	chr16	21517691	21519040	1	1350	863.6297999999999
1_MACS_peak_13688_lociStitched	chr5	112629349	112630698	1	1350	977.8901
1_MACS_peak_13855_lociStitched	chr5	138677359	138678708	1	1350	2430.898
1_MACS_peak_16252_lociStitched	chr8	48920386	48921735	1	1350	1670.8714
2_MACS_peak_151_lociStitched	chr1	14056864	14058212	2	1066	743.1524000000001
2_MACS_peak_7731_lociStitched	chr18	32923586	32924934	2	1314	1689.5832
1_MACS_peak_8414_lociStitched	chr19	34744965	34746313	1	1349	1338.0248000000001
1_MACS_peak_14515_lociStitched	chr6	31744126	31745474	1	1349	1127.0628
1_MACS_peak_721_lociStitched	chr1	84464191	84465538	1	1348	1569.6591
1_MACS_peak_2812_lociStitched	chr11	62445698	62447045	1	1348	1405.9986000000001
1_MACS_peak_8652_lociStitched	chr19	47103634	47104981	1	1348	2172.1722
1_MACS_peak_9762_lociStitched	chr2	152145779	152147126	1	1348	959.6028
2_MACS_peak_1975_lociStitched	chr10	46089419	46090765	2	1303	1162.8094
2_MACS_peak_3314_lociStitched	chr11	118269061	118270407	2	1265	761.8359999999999
2_MACS_peak_3643_lociStitched	chr12	31252637	31253983	2	1059	710.4188
1_MACS_peak_11614_lociStitched	chr3	44902766	44904112	1	1347	1283.1418
1_MACS_peak_11943_lociStitched	chr3	111804754	111806100	1	1347	1101.5664
1_MACS_peak_13520_lociStitched	chr5	87564270	87565616	1	1347	1337.5202
1_MACS_peak_13843_lociStitched	chr5	137688232	137689578	1	1347	1909.7048
1_MACS_peak_14116_lociStitched	chr5	176560645	176561991	1	1347	1381.5344
2_MACS_peak_4322_lociStitched	chr12	124117662	124119007	2	1155	1021.662
1_MACS_peak_5483_lociStitched	chr15	43621981	43623326	1	1346	1798.1305
2_MACS_peak_10612_lociStitched	chr20	56050757	56052102	2	1279	748.7615
2_MACS_peak_10687_lociStitched	chr20	62611749	62613094	2	1342	1121.73
1_MACS_peak_10873_lociStitched	chr21	45079028	45080373	1	1346	1119.7125
1_MACS_peak_11606_lociStitched	chr3	44379207	44380552	1	1346	2159.9355
2_MACS_peak_11696_lociStitched	chr3	49977043	49978388	2	1303	1178.8925
1_MACS_peak_14030_lociStitched	chr5	159413689	159415034	1	1346	1004.5805
2_MACS_peak_16856_lociStitched	chr9	33297121	33298466	2	1251	727.376
1_MACS_peak_2669_lociStitched	chr11	31530624	31531968	1	1345	1655.808
1_MACS_peak_3262_lociStitched	chr11	111636369	111637713	1	1345	1126.944
2_MACS_peak_4010_lociStitched	chr12	88535247	88536591	2	1239	715.9487999999999
1_MACS_peak_5482_lociStitched	chr15	43477520	43478864	1	1345	2426.0544
2_MACS_peak_6612_lociStitched	chr16	81842308	81843652	2	1203	628.0512
2_MACS_peak_9461_lociStitched	chr2	88899021	88900365	2	1097	769.44
1_MACS_peak_12672_lociStitched	chr4	38668256	38669600	1	1345	907.4688
1_MACS_peak_14861_lociStitched	chr6	101328421	101329765	1	1345	1003.6992
2_MACS_peak_15628_lociStitched	chr7	77427211	77428555	2	1149	654.9312
1_MACS_peak_9991_lociStitched	chr2	201827628	201828971	1	1344	1151.8911
2_MACS_peak_13063_lociStitched	chr4	153617686	153619029	2	1167	738.2470999999999
2_MACS_peak_177_lociStitched	chr1	16563033	16564375	2	1341	1038.4396000000002
1_MACS_peak_291_lociStitched	chr1	26826774	26828116	1	1343	1613.0839999999998
1_MACS_peak_2227_lociStitched	chr10	97889390	97890732	1	1343	1760.7040000000002
1_MACS_peak_2373_lociStitched	chr10	115613795	115615137	1	1343	1016.1623999999999
1_MACS_peak_9020_lociStitched	chr2	27434679	27436021	1	1343	1808.6134
2_MACS_peak_13696_lociStitched	chr5	114961028	114962370	2	1275	1235.7136
1_MACS_peak_15567_lociStitched	chr7	72424305	72425647	1	1343	1086.7516
1_MACS_peak_738_lociStitched	chr1	86861361	86862702	1	1342	1081.1142
2_MACS_peak_3631_lociStitched	chr12	29255890	29257231	2	1230	713.5461
1_MACS_peak_4464_lociStitched	chr13	36491041	36492382	1	1342	933.2018999999999
1_MACS_peak_11103_lociStitched	chr22	32057318	32058659	1	1342	1058.8536
1_MACS_peak_12477_lociStitched	chr3	194392366	194393707	1	1342	1975.1589000000001
1_MACS_peak_13277_lociStitched	chr5	40797636	40798977	1	1342	1485.2915999999998
1_MACS_peak_3345_lociStitched	chr11	120080829	120082169	1	1341	903.562
2_MACS_peak_4831_lociStitched	chr14	34930719	34932059	2	1247	1187.24
1_MACS_peak_7219_lociStitched	chr17	45265432	45266772	1	1341	1495.44
2_MACS_peak_8575_lociStitched	chr19	42723777	42725117	2	1158	808.958
1_MACS_peak_8688_lociStitched	chr19	48948528	48949868	1	1341	1212.566
1_MACS_peak_11494_lociStitched	chr3	23243981	23245321	1	1341	1020.276
2_MACS_peak_14016_lociStitched	chr5	157037943	157039283	2	1095	655.394
1_MACS_peak_16562_lociStitched	chr8	124552960	124554300	1	1341	914.818
2_MACS_peak_17693_lociStitched	chrX	64254267	64255607	2	1146	591.476
