REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_13176_lociStitched	chr5	6712187	6716136	2	3732	3811.1799	353	1	PAPD7	PAPD7	PAPD7	PAPD7	0.2839	353	1
1_MACS_peak_7326_lociStitched	chr17	56413333	56417059	1	3727	3695.8194	354	1		BZRAP1,MIR142,SUPT4H1	MIR142	MIR142	0.3235	354	1
1_MACS_peak_7925_lociStitched	chr19	1939921	1943643	1	3723	5797.015	355	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	CSNK1G2	0.2043	355	1
2_MACS_peak_12484_lociStitched	chr3	195267016	195271017	2	3723	3420.4549	356	1	PPP1R2	APOD	PPP1R2	PPP1R2	0.2586	356	1
3_MACS_peak_282_lociStitched	chr1	26436941	26441082	3	3723	3549.2511	357	1	PDIK1L	GRRP1,TRIM63	PDIK1L	PDIK1L	0.2911	357	1
3_MACS_peak_16661_lociStitched	chr8	144105246	144109006	3	3720	3369.336	358	1		LY6E,C8orf31,LOC100133669	LY6E	LY6E	0.4245	358	1
4_MACS_peak_1059_lociStitched	chr1	150581705	150586090	4	3720	3209.3815	359	1		MCL1,ENSA	ENSA	MCL1	0.4878	359	1
1_MACS_peak_17270_lociStitched	chr9	127630534	127634250	1	3717	3807.4136	360	1	ARPC5L	WDR38,RPL35	ARPC5L	ARPC5L	0.3603	360	1
1_MACS_peak_13286_lociStitched	chr5	42948999	42952715	1	3717	4449.1668	361	1			LOC648987	LOC648987	0.4927	361	1
2_MACS_peak_1756_lociStitched	chr10	3824627	3828516	2	3713	4204.7868	362	1	KLF6		KLF6	KLF6	0.3004	362	1
1_MACS_peak_5641_lociStitched	chr15	65185034	65188745	1	3712	5469.6429	363	1		ANKDD1A	ANKDD1A	ANKDD1A	0.2307	363	1
2_MACS_peak_5221_lociStitched	chr14	102289148	102292936	2	3699	3316.394	364	1	PPP2R5C		PPP2R5C	PPP2R5C	0.197	364	1
2_MACS_peak_10221_lociStitched	chr20	304698	308422	2	3695	3414.1632	365	1	SOX12	ZCCHC3,NRSN2,C20orf96	SOX12	SOX12	0.3001	365	1
3_MACS_peak_159_lociStitched	chr1	15850254	15854079	3	3693	4216.68	366	1	DNAJC16,CASP9	CELA2B	CASP9	CASP9	0.1685	366	1
1_MACS_peak_12452_lociStitched	chr3	186781182	186784869	1	3688	4026.9414	367	1	ST6GAL1		ST6GAL1	ST6GAL1	0.2306	367	1
2_MACS_peak_2824_lociStitched	chr11	62606334	62610315	2	3686	5821.4163	368	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	0.6819	368	1
3_MACS_peak_13382_lociStitched	chr5	60626042	60629732	3	3683	5275.224	369	1	ZSWIM6		ZSWIM6	ZSWIM6	0.1413	369	1
4_MACS_peak_57_lociStitched	chr1	2477131	2481091	4	3682	2910.6	370	1		TNFRSF14,C1orf93,PANK4,HES5,LOC115110	LOC115110	LOC115110	0.43	370	1
1_MACS_peak_4504_lociStitched	chr13	43564102	43567775	1	3674	3944.4347	371	1	EPSTI1	DNAJC15	EPSTI1	DNAJC15	0.127	371	1
3_MACS_peak_7099_lociStitched	chr17	38476247	38480219	3	3674	3766.2504	372	1	RARA	CDC6,RARA,GJD3	RARA	RARA	0.2505	372	1
2_MACS_peak_3138_lociStitched	chr11	85777795	85781513	2	3672	4345.9702	373	1	PICALM		PICALM	PICALM	0.1626	373	1
2_MACS_peak_10614_lociStitched	chr20	56192929	56196739	2	3672	2801.874	374	1	ZBP1		ZBP1	ZBP1	0.2913	374	1
2_MACS_peak_14168_lociStitched	chr5	180256588	180260315	2	3668	4478.3632	375	1	LOC729678	MGAT1,ZFP62	LOC729678	LOC729678	0.413	375	1
3_MACS_peak_7661_lociStitched	chr18	10948238	10952031	3	3667	2851.5774	376	1	FAM38B		FAM38B	FAM38B	0.0837	376	1
2_MACS_peak_12861_lociStitched	chr4	89742050	89745720	2	3664	2890.859	377	1	FAM13A		FAM13A	FAM13A	0.1069	377	1
2_MACS_peak_8011_lociStitched	chr19	4064006	4067692	2	3660	4023.269	378	1	ZBTB7A		ZBTB7A	ZBTB7A	0.2658	378	1
4_MACS_peak_2188_lociStitched	chr10	92957880	92962115	4	3660	2684.143	379	1		PCGF5,NUDT9P1	PCGF5	PCGF5	0.1475	379	1
3_MACS_peak_9119_lociStitched	chr2	43445265	43449316	3	3655	2891.1987	380	1		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	0.6722	380	1
1_MACS_peak_1862_lociStitched	chr10	22290698	22294347	1	3650	4051.8496	381	1	DNAJC1		DNAJC1	DNAJC1	0.1041	381	1
1_MACS_peak_5364_lociStitched	chr15	31651466	31655114	1	3649	4040.16	382	1	KLF13		KLF13	KLF13	0.6608	382	1
3_MACS_peak_1411_lociStitched	chr1	197742549	197746680	3	3644	3622.4739	383	1	DENND1B		DENND1B	DENND1B	0.1039	383	1
2_MACS_peak_7426_lociStitched	chr17	66451840	66455816	2	3640	3086.9664	384	1	WIPI1	MIR635	WIPI1	WIPI1	0.2016	384	1
2_MACS_peak_2662_lociStitched	chr11	28128614	28132493	2	3632	4837.8888	385	1	METT5D1,KIF18A		METT5D1	METT5D1	0.1323	385	1
2_MACS_peak_6192_lociStitched	chr16	11874380	11878116	2	3630	3130.3944	386	1	ZC3H7A	TXNDC11,BCAR4	ZC3H7A	TXNDC11	0.313	386	1
2_MACS_peak_3038_lociStitched	chr11	72851636	72855259	2	3617	4212.8244	387	1	FCHSD2		FCHSD2	FCHSD2	0.1566	387	1
2_MACS_peak_16569_lociStitched	chr8	125484785	125488467	2	3617	3806.4516	388	1	RNF139	TRMT12	RNF139	RNF139	0.2512	388	1
3_MACS_peak_11398_lociStitched	chr3	5227276	5231420	3	3617	3975.7536	389	1	EDEM1		EDEM1	EDEM1	0.299	389	1
3_MACS_peak_13009_lociStitched	chr4	141662665	141666525	3	3613	2392.814	390	1	TBC1D9		TBC1D9	TBC1D9	0.1557	390	1
1_MACS_peak_13606_lociStitched	chr5	98262599	98266201	1	3603	5613.717	391	1	LOC100289230	CHD1	LOC100289230	LOC100289230	0.5848	391	1
3_MACS_peak_9555_lociStitched	chr2	99102116	99106225	3	3602	2962.9999	392	1	INPP4A		INPP4A	INPP4A	0.2204	392	1
1_MACS_peak_14350_lociStitched	chr6	25410159	25413759	1	3601	2702.88	393	1	LRRC16A		LRRC16A	LRRC16A	0.1284	393	1
1_MACS_peak_14111_lociStitched	chr5	175962208	175965806	1	3599	5562.508	394	1	RNF44	CDHR2	RNF44	RNF44	0.3771	394	1
3_MACS_peak_9473_lociStitched	chr2	89050726	89054926	3	3599	3207.96	395	1		ANKRD36BP2	ANKRD36BP2	ANKRD36BP2	0.2025	395	1
1_MACS_peak_5779_lociStitched	chr15	75493133	75496728	1	3596	4741.805	396	1	C15orf39		C15orf39	C15orf39	0.4217	396	1
1_MACS_peak_15233_lociStitched	chr7	7605993	7609587	1	3595	3825.813	397	1	MIOS	COL28A1	MIOS	MIOS	0.1974	397	1
1_MACS_peak_3181_lociStitched	chr11	98938457	98942043	1	3587	3209.47	398	1	CNTN5		CNTN5	CNTN5	0.1208	398	1
1_MACS_peak_7651_lociStitched	chr18	9135650	9139233	1	3584	4495.5901	399	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.2349	399	1
3_MACS_peak_6953_lociStitched	chr17	27275686	27279481	3	3584	4035.9825	400	1	PHF12	DHRS13	PHF12	DHRS13	0.2574	400	1
1_MACS_peak_12385_lociStitched	chr3	182510324	182513905	1	3582	5855.2931	401	1	ATP11B		ATP11B	ATP11B	0.1817	401	1
1_MACS_peak_16067_lociStitched	chr7	150101277	150104851	1	3575	4120.4646	402	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	LOC728743	0.4763	402	1
2_MACS_peak_6856_lociStitched	chr17	16890476	16894146	2	3575	4005.438	403	1		TNFRSF13B	TNFRSF13B	TNFRSF13B	0.2684	403	1
4_MACS_peak_1837_lociStitched	chr10	15828518	15832522	4	3574	2684.2816	404	1	FAM188A		ITGA8	ITGA8	NONE	404	1
2_MACS_peak_16102_lociStitched	chr7	155088581	155092217	2	3569	3298.2156	405	1	INSIG1		INSIG1	INSIG1	0.2511	405	1
3_MACS_peak_17298_lociStitched	chr9	130538287	130542133	3	3569	2566.4358	406	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	MIR2861	0.6411	406	1
1_MACS_peak_5467_lociStitched	chr15	42564749	42568305	1	3557	5302.7072	407	1	GANC,TMEM87A		GANC	GANC	0.194	407	1
1_MACS_peak_12523_lociStitched	chr3	197475289	197478841	1	3553	4547.6256	408	1	FYTTD1,KIAA0226	LRCH3,KIAA0226	FYTTD1	KIAA0226	0.2501	408	1
1_MACS_peak_12208_lociStitched	chr3	150124992	150128543	1	3552	6382.9225	409	1	TSC22D2		TSC22D2	TSC22D2	0.2239	409	1
2_MACS_peak_8537_lociStitched	chr19	41768428	41772316	2	3552	5359.608	410	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	0.3124	410	1
1_MACS_peak_2815_lociStitched	chr11	62493195	62496740	1	3546	3877.521	411	1	TTC9C,HNRNPUL2	GNG3,POLR2G,TAF6L,UBXN1,LRRN4CL,BSCL2,ZBTB3	HNRNPUL2	GNG3	0.4465	411	1
1_MACS_peak_16003_lociStitched	chr7	139475082	139478624	1	3543	5000.9498	412	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.1624	412	1
2_MACS_peak_3003_lociStitched	chr11	69453822	69457720	2	3535	2666.6218	413	1	CCND1	ORAOV1	CCND1	CCND1	0.2394	413	1
3_MACS_peak_218_lociStitched	chr1	22106330	22110336	3	3534	4276.8056	414	1	USP48	LDLRAD2	USP48	USP48	0.1269	414	1
1_MACS_peak_17082_lociStitched	chr9	96212922	96216454	1	3533	3604.0528	415	1	FAM120A,FAM120AOS		FAM120A	FAM120A	0.1667	415	1
1_MACS_peak_8539_lociStitched	chr19	41802518	41806046	1	3529	4547.9448	416	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.2234	416	1
1_MACS_peak_15385_lociStitched	chr7	32929128	32932655	1	3528	7208.8353	417	1	KBTBD2		KBTBD2	KBTBD2	0.3288	417	1
4_MACS_peak_2002_lociStitched	chr10	60025696	60029457	4	3523	3286.7379	418	1	CISD1,IPMK		IPMK	IPMK	0.1134	418	1
1_MACS_peak_10697_lociStitched	chr21	10165812	10169331	1	3520	3206.5128	419	1			LOC100132288	LOC100132288	0.3605	419	1
1_MACS_peak_2678_lociStitched	chr11	33278227	33281746	1	3520	5385.4776	420	1	HIPK3		HIPK3	HIPK3	0.1684	420	1
3_MACS_peak_13362_lociStitched	chr5	58332320	58336227	3	3520	2966.5851	421	1	PDE4D	PDE4D	PDE4D	PDE4D	0.116	421	1
2_MACS_peak_8479_lociStitched	chr19	39339691	39343684	2	3520	5348.6235	422	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	0.3068	422	1
2_MACS_peak_16650_lociStitched	chr8	142137640	142141346	2	3518	3599.6378	423	1	DENND3		DENND3	DENND3	0.1438	423	1
3_MACS_peak_4821_lociStitched	chr14	32669837	32673405	3	3514	3285.0576	424	1			ARHGAP5	ARHGAP5	NONE	424	1
1_MACS_peak_5985_lociStitched	chr15	93360849	93364361	1	3513	4328.54	425	1		ASB9P1	ASB9P1	ASB9P1	0.1303	425	1
1_MACS_peak_11561_lociStitched	chr3	39192091	39195599	1	3509	4610.5644	426	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.4169	426	1
1_MACS_peak_15753_lociStitched	chr7	100270666	100274173	1	3508	3761.2575	427	1	GNB2	POP7,EPO,TFR2,ACTL6B,GIGYF1	GNB2	GNB2	0.3193	427	1
2_MACS_peak_5509_lociStitched	chr15	45490309	45493867	2	3508	4084.584	428	1	SHF		SHF	SHF	0.2346	428	1
2_MACS_peak_15851_lociStitched	chr7	108209064	108212604	2	3506	6095.172	429	1	DNAJB9,THAP5	PNPLA8	DNAJB9	DNAJB9	0.5607	429	1
4_MACS_peak_13960_lociStitched	chr5	149789449	149793240	4	3504	3517.6689	430	1	CD74	RPS14	CD74	CD74	0.2578	430	1
1_MACS_peak_13694_lociStitched	chr5	114877087	114880578	1	3492	3806.9355	431	1	FEM1C		FEM1C	FEM1C	0.2269	431	1
1_MACS_peak_13794_lociStitched	chr5	131824392	131827878	1	3487	4342.1616	432	1	IRF1		IRF1	IRF1	0.5166	432	1
4_MACS_peak_14535_lociStitched	chr6	32157241	32160911	4	3485	2971.599	433	1	PBX2,GPSM3	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER,NOTCH4	PBX2	PBX2	0.2835	433	1
1_MACS_peak_13817_lociStitched	chr5	133859967	133863450	1	3484	5118.6168	434	1	PHF15		PHF15	PHF15	0.1909	434	1
1_MACS_peak_3017_lociStitched	chr11	71750511	71753978	1	3468	5376.2769	435	1	NUMA1	IL18BP,LRTOMT,MIR3165	MIR3165	LRTOMT	0.3051	435	1
2_MACS_peak_3300_lociStitched	chr11	116795170	116798647	2	3468	2620.6149	436	1	SIK3		APOA1	APOA1	NONE	436	1
2_MACS_peak_9402_lociStitched	chr2	85196344	85200131	2	3468	3806.3137	437	1	KCMF1		KCMF1	KCMF1	0.1232	437	1
3_MACS_peak_7385_lociStitched	chr17	62205603	62209235	3	3463	2836.2288	438	1	ERN1	SNORD104,SNORA76	ERN1	ERN1	0.236	438	1
2_MACS_peak_15974_lociStitched	chr7	134854080	134857716	2	3463	3611.6388	439	1	C7orf49	TMEM140,WDR91	C7orf49	TMEM140	0.4148	439	1
1_MACS_peak_963_lociStitched	chr1	144518688	144522149	1	3462	3695.3097	440	1	LOC728875		C1orf152	C1orf152	NONE	440	1
2_MACS_peak_7936_lociStitched	chr19	2086943	2090786	2	3462	2903.7708	441	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	MKNK2	0.4071	441	1
1_MACS_peak_17121_lociStitched	chr9	100744526	100747979	1	3454	4990.6209	442	1	ANP32B	HEMGN	ANP32B	ANP32B	0.2648	442	1
3_MACS_peak_17633_lociStitched	chrX	48794007	48797693	3	3451	2764.5	443	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	PIM2	0.3122	443	1
1_MACS_peak_5693_lociStitched	chr15	68569300	68572746	1	3447	4570.4298	444	1	FEM1B	CLN6	FEM1B	FEM1B	0.3924	444	1
1_MACS_peak_15782_lociStitched	chr7	102071888	102075332	1	3445	4440.6936	445	1	ORAI2	PRKRIP1,LRWD1,ALKBH4,POLR2J	ORAI2	ORAI2	0.3052	445	1
1_MACS_peak_9775_lociStitched	chr2	157196809	157200250	1	3442	5521.7727	446	1		NR4A2	NR4A2	NR4A2	0.4597	446	1
1_MACS_peak_7556_lociStitched	chr17	77810350	77813787	1	3438	3690.9943	447	1	CBX4	CBX8	CBX4	CBX4	0.2943	447	1
1_MACS_peak_16819_lociStitched	chr9	21992732	21996167	1	3436	4232.607	448	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2A	CDKN2A	0.2671	448	1
1_MACS_peak_12018_lociStitched	chr3	119812052	119815486	1	3435	5312.7414	449	1	GSK3B		GSK3B	GSK3B	0.1378	449	1
1_MACS_peak_5465_lociStitched	chr15	42301985	42305418	1	3434	2763.565	450	1	PLA2G4E	EHD4	PLA2G4E	EHD4	0.2022	450	1
2_MACS_peak_11410_lociStitched	chr3	9437512	9440955	2	3432	4119.5495	451	1	SETD5,LOC440944	THUMPD3	LOC440944	LOC440944	0.344	451	1
2_MACS_peak_9445_lociStitched	chr2	87784535	87788043	2	3432	3256.8272	452	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3903	452	1
2_MACS_peak_16611_lociStitched	chr8	128806351	128809891	2	3432	2594.112	453	1	PVT1,MIR1204		MIR1204	MIR1204	0.4071	453	1
2_MACS_peak_11869_lociStitched	chr3	96531430	96535006	2	3427	2647.6704	454	1	EPHA6		EPHA6	EPHA6	0.1101	454	1
1_MACS_peak_9167_lociStitched	chr2	48131298	48134723	1	3426	3315.0575	455	1	FBXO11	FBXO11	FBXO11	FBXO11	0.1149	455	1
5_MACS_peak_6202_lociStitched	chr16	12057370	12061509	5	3424	2154.3495	456	1	TNFRSF17	RUNDC2A,GSPT1	TNFRSF17	TNFRSF17	0.2955	456	1
2_MACS_peak_13228_lociStitched	chr5	26876784	26880323	2	3420	2707.335	457	1			CDH9	CDH9	NONE	457	1
2_MACS_peak_14702_lociStitched	chr6	44230069	44233501	2	3414	3368.1648	458	1	NFKBIE	SLC29A1,HSP90AB1,TMEM151B,SLC35B2,TCTE1,AARS2	NFKBIE	NFKBIE	0.3259	458	1
2_MACS_peak_14338_lociStitched	chr6	24718884	24722357	2	3413	4663.8917	459	1	C6orf62		C6orf62	C6orf62	0.2843	459	1
2_MACS_peak_5939_lociStitched	chr15	89942413	89945863	2	3410	3545.565	460	1		MIR9-3,LOC254559	LOC254559	LOC254559	0.3205	460	1
2_MACS_peak_2948_lociStitched	chr11	66884855	66888342	2	3410	5270.2518	461	1	KDM2A		KDM2A	KDM2A	0.1797	461	1
2_MACS_peak_17769_lociStitched	chrX	106957971	106961482	2	3410	2817.2264	462	1	TSC22D3		TSC22D3	TSC22D3	0.3297	462	1
2_MACS_peak_1968_lociStitched	chr10	45914264	45917888	2	3410	2707.8528	463	1	ALOX5		ALOX5	ALOX5	0.169	463	1
1_MACS_peak_16780_lociStitched	chr9	6756550	6759954	1	3405	5022.602	464	1	KDM4C		KDM4C	KDM4C	0.1282	464	1
3_MACS_peak_17152_lociStitched	chr9	108019848	108023499	3	3402	2282.9703	465	1	SLC44A1		SLC44A1	SLC44A1	0.1767	465	1
1_MACS_peak_3871_lociStitched	chr12	57079855	57083252	1	3398	3554.6208	466	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	0.3128	466	1
1_MACS_peak_16115_lociStitched	chr7	158619894	158623287	1	3394	7470.7074	467	1	ESYT2	WDR60	ESYT2	ESYT2	0.1791	467	1
3_MACS_peak_3128_lociStitched	chr11	82866906	82870851	3	3386	5091.0225	468	1	PCF11	ANKRD42	PCF11	PCF11	0.2817	468	1
1_MACS_peak_5577_lociStitched	chr15	56534984	56538366	1	3383	3201.063	469	1	RFX7		RFX7	RFX7	0.1597	469	1
2_MACS_peak_17334_lociStitched	chr9	131445776	131449175	2	3382	2937.7557	470	1	SET	SET,PKN3,WDR34,ZDHHC12	SET	SET	0.3446	470	1
2_MACS_peak_4577_lociStitched	chr13	52025209	52028720	2	3380	4247.2567	471	1	INTS6		INTS6	INTS6	0.1266	471	1
1_MACS_peak_85_lociStitched	chr1	6660919	6664295	1	3377	2941.8464	472	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	KLHL21	0.2103	472	1
2_MACS_peak_12798_lociStitched	chr4	77132655	77136129	2	3373	2805.6024	473	1	SCARB2	FAM47E	SCARB2	SCARB2	0.1984	473	1
1_MACS_peak_10814_lociStitched	chr21	38737742	38741110	1	3369	7289.0256	474	1	DYRK1A		DYRK1A	DYRK1A	0.1677	474	1
1_MACS_peak_2492_lociStitched	chr11	795021	798384	1	3364	3714.0972	475	1	SLC25A22	TALDO1,RPLP2,SNORA52,PNPLA2,EFCAB4A,CD151,TSPAN4,PDDC1,CEND1,LRDD,POLR2L	SLC25A22	LRDD	0.518	475	1
2_MACS_peak_4863_lociStitched	chr14	39900086	39903450	2	3362	4412.8952	476	1	FBXO33		FBXO33	FBXO33	0.1885	476	1
3_MACS_peak_9905_lociStitched	chr2	183729671	183733164	3	3353	1990.6607	477	1	FRZB		FRZB	FRZB	0.1961	477	1
1_MACS_peak_16331_lociStitched	chr8	71313543	71316894	1	3352	3841.5864	478	1	NCOA2		NCOA2	NCOA2	0.1208	478	1
1_MACS_peak_11880_lociStitched	chr3	98450680	98454029	1	3350	4226.438	479	1	ST3GAL6		ST3GAL6	ST3GAL6	0.3446	479	1
1_MACS_peak_8665_lociStitched	chr19	47728843	47732190	1	3348	3175.9683	480	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	MIR3191	0.5952	480	1
2_MACS_peak_5305_lociStitched	chr14	106326612	106330001	2	3348	3232.0893	481	1			KIAA0125	KIAA0125	NONE	481	1
1_MACS_peak_3697_lociStitched	chr12	46660377	46663722	1	3346	2653.254	482	1	SLC38A1		SLC38A1	SLC38A1	0.126	482	1
1_MACS_peak_17104_lociStitched	chr9	99178916	99182259	1	3344	5410.6455	483	1	ZNF367	HABP4,SLC35D2	ZNF367	ZNF367	0.2488	483	1
1_MACS_peak_2466_lociStitched	chr11	267542	270885	1	3344	4662.1478	484	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	IFITM1	0.6298	484	1
3_MACS_peak_5279_lociStitched	chr14	106025659	106029048	3	3344	2069.6623	485	1		TMEM121	TMEM121	TMEM121	0.0536	485	1
3_MACS_peak_12166_lociStitched	chr3	141097327	141100773	3	3341	3676.882	486	1	ZBTB38		ZBTB38	ZBTB38	0.4081	486	1
3_MACS_peak_7788_lociStitched	chr18	48721324	48724959	3	3340	3483.057	487	1	MEX3C		MEX3C	MEX3C	0.2444	487	1
1_MACS_peak_13645_lociStitched	chr5	108062022	108065358	1	3337	5012.6736	488	1		FER	FER	FER	0.1291	488	1
1_MACS_peak_5588_lociStitched	chr15	59039351	59042684	1	3334	3673.9659	489	1	ADAM10	FAM63B	ADAM10	ADAM10	0.1834	489	1
2_MACS_peak_9230_lociStitched	chr2	61763202	61766564	2	3334	3382.172	490	1	XPO1		XPO1	XPO1	0.1361	490	1
2_MACS_peak_15844_lociStitched	chr7	106807692	106811165	2	3332	7060.609	491	1	HBP1		HBP1	HBP1	0.2903	491	1
2_MACS_peak_17573_lociStitched	chrX	40033060	40036549	2	3331	2286.6906	492	1	BCOR		BCOR	BCOR	0.0845	492	1
4_MACS_peak_14628_lociStitched	chr6	37136878	37140768	4	3331	2534.335	493	1	PIM1		PIM1	PIM1	0.2557	493	1
1_MACS_peak_16093_lociStitched	chr7	152130997	152134318	1	3322	4935.006	494	1	FABP5P3,MLL3	LOC100128822	MLL3	LOC100128822	0.2258	494	1
3_MACS_peak_12795_lociStitched	chr4	77117713	77121608	3	3320	2650.158	495	1	SCARB2	NUP54	SCARB2	SCARB2	0.1984	495	1
2_MACS_peak_3363_lociStitched	chr11	122931515	122935082	2	3314	4491.9231	496	1	HSPA8	LOC341056	HSPA8	HSPA8	0.4851	496	1
3_MACS_peak_7206_lociStitched	chr17	44268607	44271998	3	3312	3300.1212	497	1	LOC644246,KIAA1267		KIAA1267	KIAA1267	0.1384	497	1
1_MACS_peak_8369_lociStitched	chr19	19771913	19775220	1	3308	4090.759	498	1	ATP13A1	ZNF101,PBX4,LPAR2,GMIP	ATP13A1	ATP13A1	0.2799	498	1
1_MACS_peak_3866_lociStitched	chr12	57027905	57031206	1	3302	2858.666	499	1	BAZ2A	SNORD59B,SNORD59A,ATP5B	BAZ2A	ATP5B	0.3128	499	1
1_MACS_peak_7573_lociStitched	chr17	79479243	79482543	1	3301	2772.33	500	1	ACTG1	FSCN2,C17orf70	ACTG1	ACTG1	0.3165	500	1
1_MACS_peak_17184_lociStitched	chr9	113017005	113020304	1	3300	3241.2675	501	1	TXN	C9orf152	TXN	TXN	0.2754	501	1
2_MACS_peak_5620_lociStitched	chr15	63891249	63894607	2	3299	3565.1886	502	1	FBXL22,LOC100130855		LOC100130855	LOC100130855	0.2862	502	1
3_MACS_peak_17374_lociStitched	chr9	134148300	134151994	3	3296	2131.438	503	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.2781	503	1
2_MACS_peak_4108_lociStitched	chr12	104321721	104325256	2	3293	3978.996	504	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	C12orf73	0.139	504	1
2_MACS_peak_10722_lociStitched	chr21	19190102	19193458	2	3291	3449.968	505	1	C21orf91		C21orf91	C21orf91	0.3419	505	1
