GENE_ID	locusLine	bin_1_MOLP-8.jin.bam
3_MACS_peak_14375_lociStitched	chr2(.):148054115-148056717	1.5372
3_MACS_peak_14378_lociStitched	chr2(.):148601226-148603051	1.9571
2_MACS_peak_14381_lociStitched	chr2(.):148777718-148779590	2.1191
1_MACS_peak_14383_lociStitched	chr2(.):149310315-149310608	0.8889
1_MACS_peak_14384_lociStitched	chr2(.):149365521-149365934	1.4039
2_MACS_peak_14385_lociStitched	chr2(.):149401741-149403554	3.3042
1_MACS_peak_14387_lociStitched	chr2(.):149855911-149856752	1.5679
1_MACS_peak_14388_lociStitched	chr2(.):149859638-149860085	1.2986
1_MACS_peak_14389_lociStitched	chr2(.):150443392-150444328	3.942
1_MACS_peak_14390_lociStitched	chr2(.):152117677-152118367	3.607
1_MACS_peak_14391_lociStitched	chr2(.):152145844-152146311	1.7717
1_MACS_peak_14392_lociStitched	chr2(.):152266289-152267389	3.7656
2_MACS_peak_14393_lociStitched	chr2(.):152338368-152339353	1.4091
2_MACS_peak_14395_lociStitched	chr2(.):152683970-152685639	2.241
1_MACS_peak_14397_lociStitched	chr2(.):152696605-152696871	1.1632
1_MACS_peak_14398_lociStitched	chr2(.):152697404-152697835	1.5662
1_MACS_peak_14399_lociStitched	chr2(.):152954020-152956118	2.0697
1_MACS_peak_14400_lociStitched	chr2(.):153031639-153032970	2.9821
2_MACS_peak_14401_lociStitched	chr2(.):153154020-153155176	1.4758
1_MACS_peak_14403_lociStitched	chr2(.):153191614-153192972	2.0265
1_MACS_peak_14404_lociStitched	chr2(.):153384839-153385344	1.5596
1_MACS_peak_14405_lociStitched	chr2(.):153386086-153386474	1.3856
1_MACS_peak_14406_lociStitched	chr2(.):153550557-153550854	0.9202
1_MACS_peak_14407_lociStitched	chr2(.):153573287-153575690	3.5772
1_MACS_peak_14408_lociStitched	chr2(.):154260008-154260573	1.4603
1_MACS_peak_14409_lociStitched	chr2(.):157111025-157111603	2.3637
4_MACS_peak_14410_lociStitched	chr2(.):157188906-157191729	2.2522
2_MACS_peak_14414_lociStitched	chr2(.):157197597-157199803	3.2633
1_MACS_peak_14416_lociStitched	chr2(.):157256702-157257190	2.1583
1_MACS_peak_14417_lociStitched	chr2(.):157292565-157293631	1.89
1_MACS_peak_14418_lociStitched	chr2(.):157720736-157721094	1.2512
5_MACS_peak_14419_lociStitched	chr2(.):158295831-158301488	2.0306
3_MACS_peak_14424_lociStitched	chr2(.):158731992-158733407	1.9621
1_MACS_peak_14427_lociStitched	chr2(.):158754505-158754831	1.0739
1_MACS_peak_14428_lociStitched	chr2(.):158755969-158756530	1.864
1_MACS_peak_14429_lociStitched	chr2(.):158828008-158828492	1.3887
2_MACS_peak_14430_lociStitched	chr2(.):158843421-158844203	0.8459
1_MACS_peak_14432_lociStitched	chr2(.):159313465-159314997	2.757
1_MACS_peak_14433_lociStitched	chr2(.):159975979-159976632	1.6578
2_MACS_peak_14434_lociStitched	chr2(.):160142675-160143921	1.4057
2_MACS_peak_14436_lociStitched	chr2(.):160471217-160472915	3.1583
1_MACS_peak_14438_lociStitched	chr2(.):160568584-160569790	3.5548
1_MACS_peak_14439_lociStitched	chr2(.):160760816-160761251	1.5197
1_MACS_peak_14440_lociStitched	chr2(.):161077029-161077424	1.2101
3_MACS_peak_14441_lociStitched	chr2(.):161221580-161223446	1.8486
2_MACS_peak_14444_lociStitched	chr2(.):161263620-161264446	1.2127
3_MACS_peak_14446_lociStitched	chr2(.):161348086-161350707	2.2746
1_MACS_peak_14449_lociStitched	chr2(.):161560558-161560918	1.1165
1_MACS_peak_14450_lociStitched	chr2(.):161763825-161764194	1.3734
2_MACS_peak_14451_lociStitched	chr2(.):161960408-161961580	1.3019
1_MACS_peak_14453_lociStitched	chr2(.):162016829-162017809	3.2736
1_MACS_peak_14454_lociStitched	chr2(.):162095025-162095444	1.1929
1_MACS_peak_14455_lociStitched	chr2(.):162101219-162101677	1.8419
2_MACS_peak_14456_lociStitched	chr2(.):162164277-162165484	2.1385
2_MACS_peak_14458_lociStitched	chr2(.):163174389-163175804	1.3927
3_MACS_peak_14460_lociStitched	chr2(.):165697366-165698732	1.3189
1_MACS_peak_14463_lociStitched	chr2(.):166649773-166651171	2.8494
2_MACS_peak_14464_lociStitched	chr2(.):166809810-166810768	2.1359
3_MACS_peak_14466_lociStitched	chr2(.):167231588-167233119	2.1375
2_MACS_peak_14469_lociStitched	chr2(.):169049669-169050530	1.1452
2_MACS_peak_14471_lociStitched	chr2(.):169051701-169052311	1.5026
1_MACS_peak_14473_lociStitched	chr2(.):169067894-169068307	1.1691
1_MACS_peak_14474_lociStitched	chr2(.):169102918-169103423	1.4133
1_MACS_peak_14475_lociStitched	chr2(.):169104083-169104517	1.2584
2_MACS_peak_14476_lociStitched	chr2(.):169312306-169313743	2.3164
2_MACS_peak_14478_lociStitched	chr2(.):169346731-169348420	1.6634
1_MACS_peak_14480_lociStitched	chr2(.):169746404-169746966	2.4671
1_MACS_peak_14481_lociStitched	chr2(.):170336046-170336447	1.1986
1_MACS_peak_14482_lociStitched	chr2(.):170429421-170430396	2.0094
1_MACS_peak_14483_lociStitched	chr2(.):170431869-170432213	1.0212
1_MACS_peak_14484_lociStitched	chr2(.):170440768-170441741	4.3703
1_MACS_peak_14485_lociStitched	chr2(.):170550936-170551397	2.1886
1_MACS_peak_14486_lociStitched	chr2(.):170655293-170655967	1.808
1_MACS_peak_14487_lociStitched	chr2(.):170681079-170681416	1.369
1_MACS_peak_14488_lociStitched	chr2(.):170684114-170684965	2.2691
2_MACS_peak_14489_lociStitched	chr2(.):171015804-171018864	2.6353
1_MACS_peak_14491_lociStitched	chr2(.):171058374-171059074	1.3372
2_MACS_peak_14492_lociStitched	chr2(.):171083335-171085076	1.525
3_MACS_peak_14494_lociStitched	chr2(.):171784563-171786901	3.2727
1_MACS_peak_14497_lociStitched	chr2(.):171830304-171830649	1.228
1_MACS_peak_14498_lociStitched	chr2(.):172016227-172017438	3.586
3_MACS_peak_14499_lociStitched	chr2(.):172289520-172291288	2.0065
1_MACS_peak_14502_lociStitched	chr2(.):172544317-172544651	1.0936
2_MACS_peak_14503_lociStitched	chr2(.):172750310-172751217	2.0624
2_MACS_peak_14505_lociStitched	chr2(.):172778935-172780328	2.3573
1_MACS_peak_14507_lociStitched	chr2(.):172864375-172865492	2.2226
1_MACS_peak_14508_lociStitched	chr2(.):172950331-172950788	1.5013
1_MACS_peak_14509_lociStitched	chr2(.):173292981-173293236	1.0278
1_MACS_peak_14510_lociStitched	chr2(.):173356753-173357011	1.1267
2_MACS_peak_14511_lociStitched	chr2(.):173420026-173421761	2.5357
1_MACS_peak_14513_lociStitched	chr2(.):173422580-173422982	1.6122
2_MACS_peak_14514_lociStitched	chr2(.):173461038-173462362	1.9548
1_MACS_peak_14516_lociStitched	chr2(.):173940210-173942154	2.8109
1_MACS_peak_14517_lociStitched	chr2(.):174219159-174220370	2.2054
1_MACS_peak_14518_lociStitched	chr2(.):174421011-174421396	1.2199
3_MACS_peak_14519_lociStitched	chr2(.):174828117-174830834	4.0874
1_MACS_peak_14522_lociStitched	chr2(.):174853286-174853547	1.2636
2_MACS_peak_14523_lociStitched	chr2(.):174854521-174856752	1.8355
2_MACS_peak_14525_lociStitched	chr2(.):175112673-175113807	2.0209
1_MACS_peak_14527_lociStitched	chr2(.):175259937-175260917	1.7697
2_MACS_peak_14528_lociStitched	chr2(.):175351265-175352514	1.2895
2_MACS_peak_14530_lociStitched	chr2(.):175458443-175459807	1.6987
1_MACS_peak_14532_lociStitched	chr2(.):175462155-175462552	1.2503
2_MACS_peak_14533_lociStitched	chr2(.):175497620-175498782	1.4923
1_MACS_peak_14535_lociStitched	chr2(.):175499574-175499854	0.8549
1_MACS_peak_14536_lociStitched	chr2(.):175869656-175870040	1.2387
1_MACS_peak_14537_lociStitched	chr2(.):176001350-176001839	1.232
2_MACS_peak_14538_lociStitched	chr2(.):176031931-176033640	2.641
1_MACS_peak_14540_lociStitched	chr2(.):176045480-176046470	3.0716
2_MACS_peak_14541_lociStitched	chr2(.):176439945-176441327	1.3502
1_MACS_peak_14543_lociStitched	chr2(.):176458897-176459328	1.5222
1_MACS_peak_14544_lociStitched	chr2(.):176569182-176569641	1.8632
2_MACS_peak_14545_lociStitched	chr2(.):176866540-176867685	1.4629
2_MACS_peak_14547_lociStitched	chr2(.):176928443-176929305	1.3317
1_MACS_peak_14549_lociStitched	chr2(.):176944083-176944483	1.4296
3_MACS_peak_14550_lociStitched	chr2(.):176960750-176962791	2.5894
2_MACS_peak_14553_lociStitched	chr2(.):176969236-176972298	1.8417
1_MACS_peak_14555_lociStitched	chr2(.):176997562-176997830	1.0226
1_MACS_peak_14556_lociStitched	chr2(.):177000404-177000808	1.2141
1_MACS_peak_14557_lociStitched	chr2(.):177005245-177005804	1.9599
1_MACS_peak_14558_lociStitched	chr2(.):177016377-177017949	2.2098
2_MACS_peak_14559_lociStitched	chr2(.):177052878-177053821	1.9243
1_MACS_peak_14561_lociStitched	chr2(.):177134069-177134820	3.192
1_MACS_peak_14562_lociStitched	chr2(.):177502091-177502915	2.1468
2_MACS_peak_14563_lociStitched	chr2(.):177625619-177630499	2.3023
2_MACS_peak_14565_lociStitched	chr2(.):178076082-178078309	2.976
1_MACS_peak_14567_lociStitched	chr2(.):178128278-178130410	4.1419
2_MACS_peak_14568_lociStitched	chr2(.):178146387-178148000	1.4193
1_MACS_peak_14570_lociStitched	chr2(.):178148962-178149436	1.2796
1_MACS_peak_14571_lociStitched	chr2(.):178257023-178258078	2.9153
1_MACS_peak_14572_lociStitched	chr2(.):178416904-178417925	3.0437
1_MACS_peak_14573_lociStitched	chr2(.):178482894-178483901	2.921
1_MACS_peak_14574_lociStitched	chr2(.):178977055-178977816	1.717
1_MACS_peak_14575_lociStitched	chr2(.):179268426-179269112	1.7814
2_MACS_peak_14576_lociStitched	chr2(.):179277904-179279508	2.3737
2_MACS_peak_14578_lociStitched	chr2(.):179314777-179316823	2.8133
2_MACS_peak_14580_lociStitched	chr2(.):179342841-179343817	1.6517
1_MACS_peak_14582_lociStitched	chr2(.):179345111-179345864	1.8709
1_MACS_peak_14583_lociStitched	chr2(.):179387967-179388231	1.0415
3_MACS_peak_14584_lociStitched	chr2(.):180128425-180129432	1.2691
1_MACS_peak_14587_lociStitched	chr2(.):180871336-180871960	2.7723
1_MACS_peak_14588_lociStitched	chr2(.):181817075-181817366	0.9879
1_MACS_peak_14589_lociStitched	chr2(.):181844625-181845221	2.1687
1_MACS_peak_14590_lociStitched	chr2(.):181845899-181846701	1.7592
1_MACS_peak_14591_lociStitched	chr2(.):182321742-182323031	2.216
1_MACS_peak_14592_lociStitched	chr2(.):182756572-182757726	3.3646
2_MACS_peak_14593_lociStitched	chr2(.):183533219-183534092	0.956
1_MACS_peak_14595_lociStitched	chr2(.):183580621-183581514	2.2482
1_MACS_peak_14596_lociStitched	chr2(.):183902329-183903106	1.9335
1_MACS_peak_14597_lociStitched	chr2(.):183989123-183989920	2.2985
2_MACS_peak_14598_lociStitched	chr2(.):187350342-187351934	2.4546
1_MACS_peak_14600_lociStitched	chr2(.):187454211-187455397	1.8883
1_MACS_peak_14601_lociStitched	chr2(.):187558821-187559137	1.3421
1_MACS_peak_14602_lociStitched	chr2(.):187816219-187816749	1.3905
2_MACS_peak_14603_lociStitched	chr2(.):187832430-187833750	1.6314
1_MACS_peak_14605_lociStitched	chr2(.):187914048-187914342	1.0287
5_MACS_peak_14606_lociStitched	chr2(.):187915250-187918013	1.3273
2_MACS_peak_14611_lociStitched	chr2(.):187919389-187920349	1.4418
2_MACS_peak_14613_lociStitched	chr2(.):190305403-190306611	1.9515
1_MACS_peak_14615_lociStitched	chr2(.):190526165-190526980	3.0127
1_MACS_peak_14616_lociStitched	chr2(.):190626952-190628320	2.3419
1_MACS_peak_14617_lociStitched	chr2(.):190648357-190649774	3.4105
1_MACS_peak_14618_lociStitched	chr2(.):190656065-190656328	0.8862
1_MACS_peak_14619_lociStitched	chr2(.):191045041-191046195	2.5521
1_MACS_peak_14620_lociStitched	chr2(.):191183633-191184409	1.4424
1_MACS_peak_14621_lociStitched	chr2(.):191208333-191208887	1.8148
2_MACS_peak_14622_lociStitched	chr2(.):191273153-191273834	1.3992
1_MACS_peak_14624_lociStitched	chr2(.):191333201-191333942	1.4444
1_MACS_peak_14625_lociStitched	chr2(.):191334543-191334835	0.9094
1_MACS_peak_14626_lociStitched	chr2(.):191398543-191399923	2.9834
2_MACS_peak_14627_lociStitched	chr2(.):191513847-191514975	1.9342
2_MACS_peak_14629_lociStitched	chr2(.):191744834-191746764	4.0466
1_MACS_peak_14631_lociStitched	chr2(.):191747417-191747845	1.499
2_MACS_peak_14632_lociStitched	chr2(.):191844180-191846745	2.5599
1_MACS_peak_14634_lociStitched	chr2(.):191878552-191879017	2.3125
1_MACS_peak_14635_lociStitched	chr2(.):191885211-191885690	1.9071
2_MACS_peak_14636_lociStitched	chr2(.):192541951-192543957	1.666
1_MACS_peak_14638_lociStitched	chr2(.):194035692-194035922	0.9348
2_MACS_peak_14639_lociStitched	chr2(.):194367114-194367946	1.9217
1_MACS_peak_14641_lociStitched	chr2(.):194406986-194407575	1.7466
1_MACS_peak_14642_lociStitched	chr2(.):196243613-196243885	0.8381
1_MACS_peak_14643_lociStitched	chr2(.):196521890-196523156	4.2855
1_MACS_peak_14644_lociStitched	chr2(.):196933227-196933697	2.2756
1_MACS_peak_14645_lociStitched	chr2(.):197035348-197036303	2.5095
1_MACS_peak_14646_lociStitched	chr2(.):197504367-197504747	1.6521
1_MACS_peak_14647_lociStitched	chr2(.):197791420-197791916	1.9763
2_MACS_peak_14648_lociStitched	chr2(.):198174744-198175566	1.3961
2_MACS_peak_14650_lociStitched	chr2(.):198299114-198300392	3.281
2_MACS_peak_14652_lociStitched	chr2(.):198317588-198318880	2.2273
2_MACS_peak_14654_lociStitched	chr2(.):198363635-198365766	2.5698
1_MACS_peak_14656_lociStitched	chr2(.):198380064-198381529	2.8827
2_MACS_peak_14657_lociStitched	chr2(.):198569582-198570780	1.6226
1_MACS_peak_14659_lociStitched	chr2(.):200715428-200715815	1.1655
1_MACS_peak_14660_lociStitched	chr2(.):200775955-200776732	2.888
1_MACS_peak_14661_lociStitched	chr2(.):200819868-200820978	3.6667
1_MACS_peak_14662_lociStitched	chr2(.):201039274-201039785	2.1182
3_MACS_peak_14663_lociStitched	chr2(.):201171050-201172287	1.3874
1_MACS_peak_14666_lociStitched	chr2(.):201374301-201374762	1.4066
1_MACS_peak_14667_lociStitched	chr2(.):201390968-201391433	1.1249
1_MACS_peak_14668_lociStitched	chr2(.):201676217-201677526	3.6999
1_MACS_peak_14669_lociStitched	chr2(.):201728138-201729952	5.1712
3_MACS_peak_14670_lociStitched	chr2(.):201752777-201755160	2.7071
2_MACS_peak_14673_lociStitched	chr2(.):201827739-201828982	2.1973
1_MACS_peak_14675_lociStitched	chr2(.):201932681-201933093	1.1314
2_MACS_peak_14676_lociStitched	chr2(.):201935897-201937181	2.4663
1_MACS_peak_14678_lociStitched	chr2(.):201979608-201979824	1.0887
2_MACS_peak_14679_lociStitched	chr2(.):201980414-201984467	3.5242
2_MACS_peak_14681_lociStitched	chr2(.):201988029-201990918	3.001
2_MACS_peak_14683_lociStitched	chr2(.):201991762-201992477	1.3221
2_MACS_peak_14685_lociStitched	chr2(.):202087727-202088694	1.2138
2_MACS_peak_14687_lociStitched	chr2(.):202098088-202099461	1.5544
2_MACS_peak_14689_lociStitched	chr2(.):202116907-202118133	1.6569
2_MACS_peak_14691_lociStitched	chr2(.):202118822-202119678	1.7905
4_MACS_peak_14693_lociStitched	chr2(.):202121611-202126777	2.3249
2_MACS_peak_14697_lociStitched	chr2(.):202315609-202317032	2.2029
2_MACS_peak_14699_lociStitched	chr2(.):202507067-202508971	2.3725
1_MACS_peak_14701_lociStitched	chr2(.):202624746-202625033	0.904
1_MACS_peak_14702_lociStitched	chr2(.):202645114-202645927	1.8826
1_MACS_peak_14703_lociStitched	chr2(.):202897840-202898284	1.5642
1_MACS_peak_14704_lociStitched	chr2(.):203008602-203008863	0.9736
1_MACS_peak_14705_lociStitched	chr2(.):203009646-203009945	1.0686
1_MACS_peak_14706_lociStitched	chr2(.):203102492-203103825	3.4544
1_MACS_peak_14707_lociStitched	chr2(.):203124661-203125505	2.2017
1_MACS_peak_14708_lociStitched	chr2(.):203129756-203131578	3.6475
2_MACS_peak_14709_lociStitched	chr2(.):203240311-203242576	1.8066
3_MACS_peak_14711_lociStitched	chr2(.):203499208-203500622	2.0455
1_MACS_peak_14714_lociStitched	chr2(.):203735899-203736611	1.7117
3_MACS_peak_14715_lociStitched	chr2(.):203775970-203777549	1.6955
1_MACS_peak_14718_lociStitched	chr2(.):203879564-203880046	2.2498
1_MACS_peak_14719_lociStitched	chr2(.):204103168-204104742	2.9405
3_MACS_peak_14720_lociStitched	chr2(.):204192492-204193838	1.3547
1_MACS_peak_14723_lociStitched	chr2(.):204399481-204399950	1.8379
1_MACS_peak_14724_lociStitched	chr2(.):204444441-204444783	1.1633
1_MACS_peak_14725_lociStitched	chr2(.):204539018-204539370	1.1545
1_MACS_peak_14726_lociStitched	chr2(.):204561321-204561496	0.7365
1_MACS_peak_14727_lociStitched	chr2(.):204570792-204571221	1.7716
2_MACS_peak_14728_lociStitched	chr2(.):204596586-204597709	1.2248
3_MACS_peak_14730_lociStitched	chr2(.):204662997-204665802	1.7112
3_MACS_peak_14733_lociStitched	chr2(.):204733691-204737256	2.6218
2_MACS_peak_14736_lociStitched	chr2(.):204891254-204892689	1.4376
3_MACS_peak_14738_lociStitched	chr2(.):204973607-204975705	1.8699
1_MACS_peak_14741_lociStitched	chr2(.):205660834-205661355	1.1359
2_MACS_peak_14742_lociStitched	chr2(.):206949210-206951268	2.4845
4_MACS_peak_14744_lociStitched	chr2(.):207022889-207025868	2.1523
1_MACS_peak_14748_lociStitched	chr2(.):207138986-207142022	2.9401
2_MACS_peak_14749_lociStitched	chr2(.):207629986-207630880	2.4488
3_MACS_peak_14751_lociStitched	chr2(.):208029729-208032073	4.3084
3_MACS_peak_14754_lociStitched	chr2(.):208393719-208395792	3.037
2_MACS_peak_14757_lociStitched	chr2(.):208489252-208491560	2.9396
1_MACS_peak_14759_lociStitched	chr2(.):208576487-208577072	2.1702
1_MACS_peak_14760_lociStitched	chr2(.):208633959-208634346	1.3992
1_MACS_peak_14761_lociStitched	chr2(.):208889892-208890853	1.7442
1_MACS_peak_14762_lociStitched	chr2(.):209119967-209120373	1.4868
1_MACS_peak_14763_lociStitched	chr2(.):209130996-209131555	1.5809
1_MACS_peak_14764_lociStitched	chr2(.):210867300-210867719	1.8324
3_MACS_peak_14765_lociStitched	chr2(.):211034896-211036947	3.197
1_MACS_peak_14768_lociStitched	chr2(.):211341048-211341519	1.7534
1_MACS_peak_14769_lociStitched	chr2(.):214014919-214015223	1.11
2_MACS_peak_14770_lociStitched	chr2(.):214016065-214017279	2.2582
1_MACS_peak_14772_lociStitched	chr2(.):214149067-214149489	1.4882
1_MACS_peak_14773_lociStitched	chr2(.):215673583-215674435	3.4376
2_MACS_peak_14774_lociStitched	chr2(.):216176345-216177302	2.2383
1_MACS_peak_14776_lociStitched	chr2(.):216877814-216878142	1.5022
1_MACS_peak_14777_lociStitched	chr2(.):216922662-216923023	1.4514
1_MACS_peak_14778_lociStitched	chr2(.):216974033-216974845	2.1651
1_MACS_peak_14779_lociStitched	chr2(.):216977763-216978106	1.2161
2_MACS_peak_14780_lociStitched	chr2(.):216978668-216980325	1.5772
1_MACS_peak_14782_lociStitched	chr2(.):217082006-217082789	1.801
1_MACS_peak_14783_lociStitched	chr2(.):217277152-217277823	1.9365
3_MACS_peak_14784_lociStitched	chr2(.):217362642-217364908	1.7194
1_MACS_peak_14787_lociStitched	chr2(.):219081450-219082695	2.5808
3_MACS_peak_14788_lociStitched	chr2(.):219134058-219135563	1.1182
1_MACS_peak_14791_lociStitched	chr2(.):219187975-219188300	1.1035
1_MACS_peak_14792_lociStitched	chr2(.):219232290-219232827	1.4601
4_MACS_peak_14793_lociStitched	chr2(.):219260877-219265697	2.5157
1_MACS_peak_14797_lociStitched	chr2(.):219271322-219271673	0.9946
3_MACS_peak_14798_lociStitched	chr2(.):219432405-219434578	3.026
3_MACS_peak_14801_lociStitched	chr2(.):219523453-219524889	1.5202
1_MACS_peak_14804_lociStitched	chr2(.):219536242-219536701	2.0581
1_MACS_peak_14805_lociStitched	chr2(.):219575546-219576127	2.4038
1_MACS_peak_14806_lociStitched	chr2(.):219773769-219774210	1.6241
2_MACS_peak_14807_lociStitched	chr2(.):220024965-220025684	1.6503
3_MACS_peak_14809_lociStitched	chr2(.):220040915-220043344	2.1738
2_MACS_peak_14812_lociStitched	chr2(.):220071024-220071891	1.8376
2_MACS_peak_14814_lociStitched	chr2(.):220082355-220083796	2.6075
1_MACS_peak_14816_lociStitched	chr2(.):220093542-220095270	3.1932
1_MACS_peak_14817_lociStitched	chr2(.):220110153-220110655	2.4377
1_MACS_peak_14818_lociStitched	chr2(.):220113757-220114469	1.8073
1_MACS_peak_14819_lociStitched	chr2(.):220116953-220118669	2.463
2_MACS_peak_14820_lociStitched	chr2(.):220143436-220144821	1.9724
1_MACS_peak_14822_lociStitched	chr2(.):220159321-220159661	1.9462
3_MACS_peak_14823_lociStitched	chr2(.):220251508-220253119	1.3308
5_MACS_peak_14826_lociStitched	chr2(.):220262968-220265724	2.0372
2_MACS_peak_14831_lociStitched	chr2(.):220362673-220364125	1.7881
1_MACS_peak_14833_lociStitched	chr2(.):220407627-220408607	2.9523
2_MACS_peak_14834_lociStitched	chr2(.):220462542-220463281	1.5034
2_MACS_peak_14836_lociStitched	chr2(.):222382057-222383677	1.9685
2_MACS_peak_14838_lociStitched	chr2(.):223519625-223521174	2.8294
1_MACS_peak_14840_lociStitched	chr2(.):223725648-223726579	3.0827
1_MACS_peak_14841_lociStitched	chr2(.):224762237-224762527	1.0582
1_MACS_peak_14842_lociStitched	chr2(.):224809267-224810094	2.5828
1_MACS_peak_14843_lociStitched	chr2(.):224822072-224822718	3.0142
3_MACS_peak_14844_lociStitched	chr2(.):225448997-225450930	1.7124
1_MACS_peak_14847_lociStitched	chr2(.):227638298-227638856	1.6739
3_MACS_peak_14848_lociStitched	chr2(.):227655533-227656867	2.1414
1_MACS_peak_14851_lociStitched	chr2(.):227663592-227664557	2.2198
3_MACS_peak_14852_lociStitched	chr2(.):227699539-227703395	2.5365
1_MACS_peak_14855_lociStitched	chr2(.):228173776-228174158	1.3171
1_MACS_peak_14856_lociStitched	chr2(.):228189884-228190761	2.9834
2_MACS_peak_14857_lociStitched	chr2(.):228336852-228337805	1.5564
1_MACS_peak_14859_lociStitched	chr2(.):229232704-229233097	1.2943
1_MACS_peak_14860_lociStitched	chr2(.):229432964-229433297	1.1445
1_MACS_peak_14861_lociStitched	chr2(.):230737417-230737690	0.7465
2_MACS_peak_14862_lociStitched	chr2(.):230786057-230787246	1.9392
1_MACS_peak_14864_lociStitched	chr2(.):230932418-230933508	1.8336
1_MACS_peak_14865_lociStitched	chr2(.):230991587-230992081	1.3281
3_MACS_peak_14866_lociStitched	chr2(.):230998213-231002176	2.5998
1_MACS_peak_14869_lociStitched	chr2(.):231191314-231192559	2.1401
1_MACS_peak_14870_lociStitched	chr2(.):231206673-231207247	1.8361
2_MACS_peak_14871_lociStitched	chr2(.):231276181-231277096	1.8204
1_MACS_peak_14873_lociStitched	chr2(.):231280515-231281349	1.6678
1_MACS_peak_14874_lociStitched	chr2(.):231533597-231534000	1.5042
2_MACS_peak_14875_lociStitched	chr2(.):231577155-231578506	1.9289
1_MACS_peak_14877_lociStitched	chr2(.):231729652-231731318	2.0546
5_MACS_peak_14878_lociStitched	chr2(.):231732517-231738951	1.9448
2_MACS_peak_14883_lociStitched	chr2(.):231789516-231791508	2.6385
2_MACS_peak_14885_lociStitched	chr2(.):231848849-231849813	1.2793
1_MACS_peak_14887_lociStitched	chr2(.):231921213-231922402	4.1319
2_MACS_peak_14888_lociStitched	chr2(.):232328392-232330519	4.6952
2_MACS_peak_14890_lociStitched	chr2(.):232378632-232379715	2.4921
1_MACS_peak_14892_lociStitched	chr2(.):232409973-232410366	1.322
2_MACS_peak_14893_lociStitched	chr2(.):232468642-232470266	2.1767
2_MACS_peak_14895_lociStitched	chr2(.):232477731-232478967	1.8866
1_MACS_peak_14897_lociStitched	chr2(.):232486439-232486866	1.1531
1_MACS_peak_14898_lociStitched	chr2(.):232507956-232508289	0.8912
2_MACS_peak_14899_lociStitched	chr2(.):232526527-232527846	3.1701
1_MACS_peak_14901_lociStitched	chr2(.):232530819-232532152	2.6506
1_MACS_peak_14902_lociStitched	chr2(.):232535827-232538326	3.6285
1_MACS_peak_14903_lociStitched	chr2(.):232544712-232546733	3.0319
1_MACS_peak_14904_lociStitched	chr2(.):232552086-232552600	1.3523
3_MACS_peak_14905_lociStitched	chr2(.):232570041-232576173	4.9368
2_MACS_peak_14908_lociStitched	chr2(.):232645554-232646363	1.6528
2_MACS_peak_14910_lociStitched	chr2(.):232650695-232651672	1.7784
1_MACS_peak_14912_lociStitched	chr2(.):232791257-232791493	1.0561
1_MACS_peak_14913_lociStitched	chr2(.):232825568-232826964	2.44
1_MACS_peak_14914_lociStitched	chr2(.):232891296-232891493	0.8945
1_MACS_peak_14915_lociStitched	chr2(.):232892023-232892216	0.9825
1_MACS_peak_14916_lociStitched	chr2(.):233037954-233038244	1.0631
3_MACS_peak_14917_lociStitched	chr2(.):233139705-233142062	2.19
1_MACS_peak_14920_lociStitched	chr2(.):233414802-233415988	3.7362
1_MACS_peak_14921_lociStitched	chr2(.):233561958-233562997	3.9103
1_MACS_peak_14922_lociStitched	chr2(.):233924758-233925453	1.5581
2_MACS_peak_14923_lociStitched	chr2(.):233947362-233948761	1.3334
1_MACS_peak_14925_lociStitched	chr2(.):234160277-234160781	1.4099
1_MACS_peak_14926_lociStitched	chr2(.):234257267-234257934	2.1796
1_MACS_peak_14927_lociStitched	chr2(.):234263171-234263462	1.3352
1_MACS_peak_14928_lociStitched	chr2(.):234283918-234284534	2.018
1_MACS_peak_14929_lociStitched	chr2(.):234296484-234296921	1.517
1_MACS_peak_14930_lociStitched	chr2(.):234327163-234328962	2.7526
1_MACS_peak_14931_lociStitched	chr2(.):234329808-234330431	1.4704
1_MACS_peak_14932_lociStitched	chr2(.):234389249-234389725	1.5217
1_MACS_peak_14933_lociStitched	chr2(.):234422784-234423418	1.5805
2_MACS_peak_14934_lociStitched	chr2(.):234428294-234429610	1.0882
2_MACS_peak_14936_lociStitched	chr2(.):234762401-234763703	2.8959
1_MACS_peak_14938_lociStitched	chr2(.):235304554-235305033	1.4974
1_MACS_peak_14939_lociStitched	chr2(.):235308130-235308529	1.3202
1_MACS_peak_14940_lociStitched	chr2(.):235797131-235797544	1.171
2_MACS_peak_14941_lociStitched	chr2(.):236209470-236210382	1.2596
1_MACS_peak_14943_lociStitched	chr2(.):236341699-236342112	2.0874
2_MACS_peak_14944_lociStitched	chr2(.):236384959-236385773	1.0634
3_MACS_peak_14946_lociStitched	chr2(.):236388231-236389906	2.1596
4_MACS_peak_14949_lociStitched	chr2(.):236407277-236413194	3.1412
1_MACS_peak_14953_lociStitched	chr2(.):236506294-236506846	1.6447
1_MACS_peak_14954_lociStitched	chr2(.):236507617-236507855	0.7446
1_MACS_peak_14955_lociStitched	chr2(.):236510952-236511362	1.4912
3_MACS_peak_14956_lociStitched	chr2(.):237273818-237276706	1.8645
1_MACS_peak_14959_lociStitched	chr2(.):237476958-237477287	1.0752
3_MACS_peak_14960_lociStitched	chr2(.):237966328-237969394	1.937
