#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
1_MACS_peak_20254_lociStitched	chr4	4146905	4148639	1	1735	1203.9162	303.9702	14065	0
1_MACS_peak_22072_lociStitched	chr5	68529914	68531623	1	1710	2463.1817	390.3356	14066	0
1_MACS_peak_10217_lociStitched	chr16	30063794	30065486	1	1693	2852.2044	277.6572	14067	0
1_MACS_peak_18470_lociStitched	chr3	19143801	19145468	1	1668	3467.6934	299.0598	14068	0
1_MACS_peak_10090_lociStitched	chr16	21801118	21802852	1	1735	1269.1146	430.032	14069	0
1_MACS_peak_7851_lociStitched	chr14	19649403	19651128	1	1726	1608.2175	205.965	14070	0
1_MACS_peak_11214_lociStitched	chr17	26367915	26369639	1	1725	1715.7248	267.3924	14071	0
1_MACS_peak_3179_lociStitched	chr10	29947360	29949084	1	1725	1737.6196	292.218	14072	0
1_MACS_peak_988_lociStitched	chr1	66814875	66816587	1	1713	2107.9856	175.9936	14073	0
1_MACS_peak_9443_lociStitched	chr15	78591114	78592828	1	1715	2183.9788	327.0312	14074	0
1_MACS_peak_24307_lociStitched	chr6	99281560	99283288	1	1729	1491.9552	277.5168	14075	0
1_MACS_peak_17548_lociStitched	chr21	44858741	44860447	1	1707	2540.4046	407.9046	14076	0
1_MACS_peak_25843_lociStitched	chr7	95063267	95064942	1	1676	3238.9475	269.5075	14077	0
1_MACS_peak_8485_lociStitched	chr14	92725645	92727370	1	1726	1617.015	244.605	14078	0
1_MACS_peak_10404_lociStitched	chr16	56763246	56764966	1	1721	1904.556	297.044	14079	0
1_MACS_peak_16527_lociStitched	chr20	7667712	7669441	1	1730	1404.4667	259.8687	14080	0
1_MACS_peak_5960_lociStitched	chr12	21589982	21591619	1	1638	4003.2835	272.3968	14081	0
2_MACS_peak_10086_lociStitched	chr16	21628740	21631174	2	1737	936.8466	382.6248	14082	0
1_MACS_peak_24372_lociStitched	chr6	108395010	108396721	1	1712	2370.5905	417.1418	14083	0
1_MACS_peak_24675_lociStitched	chr6	138075038	138076769	1	1732	1345.1601	347.5848	14084	0
1_MACS_peak_29847_lociStitched	chrX	130857778	130859505	1	1728	1408.5412	163.5469	14085	0
1_MACS_peak_7425_lociStitched	chr13	42534227	42535924	1	1698	2428.2373	38.5219	14086	0
1_MACS_peak_29759_lociStitched	chrX	118601771	118603461	1	1691	2748.109	171.704	14087	0
1_MACS_peak_8050_lociStitched	chr14	45552604	45554318	1	1715	2000.238	185.2834	14088	0
1_MACS_peak_6005_lociStitched	chr12	26241107	26242820	1	1714	2238.7197	388.6797	14089	0
1_MACS_peak_22301_lociStitched	chr5	92915610	92917344	1	1735	909.1362	224.0328	14090	0
1_MACS_peak_29671_lociStitched	chrX	101409399	101411127	1	1729	1353.7152	208.224	14091	0
1_MACS_peak_26354_lociStitched	chr7	140876037	140877764	1	1728	1634.0874	430.8865	14092	0
1_MACS_peak_22581_lociStitched	chr5	131451993	131453689	1	1697	2733.952	332.0768	14093	0
1_MACS_peak_1976_lociStitched	chr1	167521968	167523660	1	1693	2876.2308	362.5956	14094	0
1_MACS_peak_25873_lociStitched	chr7	98740921	98742579	1	1659	3423.77	114.8994	14095	0
1_MACS_peak_1224_lociStitched	chr1	95582127	95583845	1	1719	1731.744	95.6926	14096	0
1_MACS_peak_5429_lociStitched	chr11	114210888	114212601	1	1714	2188.7001	352.7067	14097	0
1_MACS_peak_22399_lociStitched	chr5	108583093	108584797	1	1705	2542.368	392.6016	14098	0
1_MACS_peak_17674_lociStitched	chr22	20747634	20749347	1	1714	2168.8293	338.8314	14099	0
1_MACS_peak_914_lociStitched	chr1	59164730	59166397	1	1668	3464.026	352.5705	14100	0
1_MACS_peak_19908_lociStitched	chr3	177095712	177097441	1	1730	1377.8401	335.7718	14101	0
1_MACS_peak_27993_lociStitched	chr9	33075797	33077489	1	1693	2764.0512	273.5964	14102	0
1_MACS_peak_2162_lociStitched	chr1	186389319	186391049	1	1731	1274.145	332.506	14103	0
1_MACS_peak_16601_lociStitched	chr20	17762812	17764529	1	1718	1882.8622	242.4404	14104	0
1_MACS_peak_19977_lociStitched	chr3	183094723	183096447	1	1725	1780.5472	473.5828	14105	0
1_MACS_peak_4995_lociStitched	chr11	67888229	67889948	1	1720	1758.1932	227.9394	14106	0
1_MACS_peak_8275_lociStitched	chr14	69820463	69822173	1	1711	2007.198	124.659	14107	0
2_MACS_peak_11702_lociStitched	chr17	46670402	46675604	2	1734	1175.1318	648.1692	14108	0
1_MACS_peak_17112_lociStitched	chr20	52515276	52516987	1	1712	2191.9621	359.8233	14109	0
1_MACS_peak_23846_lociStitched	chr6	41672984	41674684	1	1701	2387.65	185.3	14110	0
1_MACS_peak_12325_lociStitched	chr18	2686889	2688614	1	1726	1517.4825	354.8325	14111	0
1_MACS_peak_17084_lociStitched	chr20	51588412	51590142	1	1731	947.002	144.455	14112	0
1_MACS_peak_25943_lociStitched	chr7	101624509	101626225	1	1717	1939.2516	332.7324	14113	0
1_MACS_peak_29193_lociStitched	chrX	24482532	24484247	1	1716	1797.8345	155.379	14114	0
1_MACS_peak_27158_lociStitched	chr8	71580424	71582112	1	1689	2933.4064	395.6672	14115	0
1_MACS_peak_11446_lociStitched	chr17	37606735	37608422	1	1688	2861.152	296.912	14116	0
1_MACS_peak_10399_lociStitched	chr16	56553017	56554692	1	1676	3195.0625	331.65	14117	0
1_MACS_peak_13291_lociStitched	chr19	13884807	13886493	1	1687	2841.2472	256.7778	14118	0
1_MACS_peak_29823_lociStitched	chrX	128976798	128978527	1	1730	1029.6195	206.2697	14119	0
1_MACS_peak_27524_lociStitched	chr8	125033464	125035178	1	1715	2024.9196	357.1976	14120	0
1_MACS_peak_7760_lociStitched	chr13	108921666	108923388	1	1723	1585.962	312.7152	14121	0
1_MACS_peak_28349_lociStitched	chr9	93049297	93051009	1	1713	2036.5952	313.6384	14122	0
1_MACS_peak_11060_lociStitched	chr17	12324514	12326213	1	1700	2384.5465	211.1857	14123	0
1_MACS_peak_7153_lociStitched	chr12	125029536	125031249	1	1714	1882.587	219.7779	14124	0
1_MACS_peak_24547_lociStitched	chr6	127836434	127838159	1	1726	1353.78	318.78	14125	0
1_MACS_peak_10838_lociStitched	chr17	684688	686394	1	1707	2173.7852	247.8818	14126	0
1_MACS_peak_15275_lociStitched	chr2	112757979	112759678	1	1700	2434.3272	271.6701	14127	0
1_MACS_peak_9717_lociStitched	chr15	100170526	100172251	1	1726	1291.8525	276.1725	14128	0
1_MACS_peak_24466_lociStitched	chr6	116691432	116693157	1	1726	1363.785	350.52	14129	0
1_MACS_peak_25716_lociStitched	chr7	76090526	76092208	1	1683	2906.8324	261.7192	14130	0
1_MACS_peak_7792_lociStitched	chr13	111616834	111618561	1	1728	1110.461	249.5515	14131	0
1_MACS_peak_4064_lociStitched	chr10	120890531	120892242	1	1712	1999.4746	274.1022	14132	0
1_MACS_peak_27696_lociStitched	chr8	144609035	144610755	1	1721	1529.596	231.34	14133	0
1_MACS_peak_12250_lociStitched	chr17	79894236	79895963	1	1728	1066.9406	230.3818	14134	0
1_MACS_peak_21543_lociStitched	chr4	186063388	186065064	1	1677	2986.632	199.444	14135	0
1_MACS_peak_10573_lociStitched	chr16	69457699	69459395	1	1697	2640.8416	400.9344	14136	0
1_MACS_peak_16641_lociStitched	chr20	20314400	20316105	1	1706	2197.2335	258.3075	14137	0
1_MACS_peak_4490_lociStitched	chr11	23867784	23869482	1	1699	2478.0612	313.9602	14138	0
1_MACS_peak_10819_lociStitched	chr16	89808823	89810545	1	1723	1254.3048	109.8636	14139	0
1_MACS_peak_6057_lociStitched	chr12	29903219	29904947	1	1729	1015.7184	340.416	14140	0
1_MACS_peak_3762_lociStitched	chr10	93667694	93669402	1	1709	2137.562	338.3548	14141	0
1_MACS_peak_26070_lociStitched	chr7	111711891	111713546	1	1656	3682.375	443.0435	14142	0
1_MACS_peak_9460_lociStitched	chr15	79484534	79486251	1	1718	1774.6912	374.8211	14143	0
1_MACS_peak_28541_lociStitched	chr9	109624978	109626701	1	1724	1288.1148	233.1219	14144	0
1_MACS_peak_24695_lociStitched	chr6	138435857	138437560	1	1704	2348.2667	373.2976	14145	0
1_MACS_peak_19381_lociStitched	chr3	124338479	124340194	1	1716	1754.445	262.395	14146	0
1_MACS_peak_10834_lociStitched	chr17	617140	618848	1	1709	2001.776	215.8912	14147	0
1_MACS_peak_5601_lociStitched	chr11	127121512	127123224	1	1713	1995.1648	373.3872	14148	0
1_MACS_peak_4678_lociStitched	chr11	50178991	50180716	1	1726	1138.5	248.9175	14149	0
1_MACS_peak_19642_lociStitched	chr3	148846753	148848448	1	1696	2600.2995	374.934	14150	0
1_MACS_peak_5014_lociStitched	chr11	68933379	68935092	1	1714	1907.7681	343.2852	14151	0
1_MACS_peak_25931_lociStitched	chr7	100894738	100896461	1	1724	1327.9161	315.309	14152	0
1_MACS_peak_29306_lociStitched	chrX	46305811	46307516	1	1706	1989.2235	109.6315	14153	0
1_MACS_peak_12539_lociStitched	chr18	32072894	32074574	1	1681	2756.376	117.264	14154	0
1_MACS_peak_1968_lociStitched	chr1	167398504	167400219	1	1716	1874.152	422.4045	14155	0
1_MACS_peak_15620_lociStitched	chr2	163864511	163866227	1	1717	1653.1944	258.6012	14156	0
1_MACS_peak_2509_lociStitched	chr1	213103806	213105436	1	1631	4102.384	407.174	14157	0
1_MACS_peak_13350_lociStitched	chr19	16307800	16309508	1	1709	2059.1648	314.7844	14158	0
1_MACS_peak_754_lociStitched	chr1	44678384	44680068	1	1685	2881.8292	359.8708	14159	0
1_MACS_peak_4005_lociStitched	chr10	112371263	112372977	1	1715	1674.9208	189.7398	14160	0
1_MACS_peak_4282_lociStitched	chr11	4628513	4630174	1	1662	3434.4497	354.2913	14161	0
1_MACS_peak_1394_lociStitched	chr1	116518196	116519909	1	1714	1630.6047	109.4607	14162	0
1_MACS_peak_3456_lociStitched	chr10	67260195	67261873	1	1679	2927.6066	263.7816	14163	0
1_MACS_peak_24349_lociStitched	chr6	106642431	106644152	1	1722	1240.1526	195.5056	14164	0
1_MACS_peak_19909_lociStitched	chr3	177134414	177136139	1	1726	1134.015	413.655	14165	0
1_MACS_peak_16224_lociStitched	chr2	227737097	227738817	1	1721	1321.82	218.956	14166	0
1_MACS_peak_25697_lociStitched	chr7	75291425	75293118	1	1694	2570.6512	345.372	14167	0
1_MACS_peak_18327_lociStitched	chr3	6721039	6722756	1	1718	1425.2817	154.8734	14168	0
1_MACS_peak_28087_lociStitched	chr9	37079164	37080870	1	1707	2226.1594	452.7724	14169	0
1_MACS_peak_29479_lociStitched	chrX	64943080	64944793	1	1714	1620.3267	151.0866	14170	0
1_MACS_peak_23119_lociStitched	chr5	177301858	177303569	1	1712	1877.3092	316.7061	14171	0
1_MACS_peak_20227_lociStitched	chr4	2486074	2487792	1	1719	1568.3622	377.101	14172	0
1_MACS_peak_10256_lociStitched	chr16	30644888	30646581	1	1694	2502.7619	291.5346	14173	0
1_MACS_peak_15337_lociStitched	chr2	120109432	120111144	1	1713	1911.1056	413.6192	14174	0
1_MACS_peak_15228_lociStitched	chr2	111470419	111472130	1	1712	1888.944	349.3862	14175	0
1_MACS_peak_13322_lociStitched	chr19	14800157	14801798	1	1642	3699.1422	248.1192	14176	0
1_MACS_peak_9578_lociStitched	chr15	89051931	89053644	1	1714	1801.7334	366.7533	14177	0
1_MACS_peak_20252_lociStitched	chr4	4095345	4097069	1	1725	989.2312	269.2888	14178	0
1_MACS_peak_2955_lociStitched	chr10	6423342	6425060	1	1719	1594.4758	429.5	14179	0
1_MACS_peak_5669_lociStitched	chr11	134453078	134454800	1	1723	1133.4204	247.968	14180	0
1_MACS_peak_5316_lociStitched	chr11	103714672	103716392	1	1721	1295.16	274.34	14181	0
1_MACS_peak_10805_lociStitched	chr16	89401601	89403320	1	1720	1246.1031	158.8356	14182	0
1_MACS_peak_19251_lociStitched	chr3	112232501	112234198	1	1698	2459.6318	401.6799	14183	0
1_MACS_peak_15147_lociStitched	chr2	105953281	105954907	1	1627	4004.838	284.2248	14184	0
1_MACS_peak_9755_lociStitched	chr16	187682	189350	1	1669	3067.9524	207.1656	14185	0
1_MACS_peak_24437_lociStitched	chr6	112407781	112409488	1	1708	1988.4843	310.674	14186	0
1_MACS_peak_21947_lociStitched	chr5	55307326	55309024	1	1699	2345.2776	329.7516	14187	0
1_MACS_peak_25860_lociStitched	chr7	97707142	97708825	1	1684	2738.0727	265.914	14188	0
1_MACS_peak_20765_lociStitched	chr4	77355793	77357509	1	1717	1359.2436	124.5816	14189	0
1_MACS_peak_29637_lociStitched	chrX	94866526	94868242	1	1717	1310.166	75.8472	14190	0
1_MACS_peak_2453_lociStitched	chr1	210406310	210408032	1	1723	1133.076	317.0202	14191	0
1_MACS_peak_28003_lociStitched	chr9	33414965	33416669	1	1705	2065.5888	290.3616	14192	0
1_MACS_peak_3982_lociStitched	chr10	111682197	111683911	1	1715	1509.0056	189.397	14193	0
1_MACS_peak_29310_lociStitched	chrX	46420894	46422577	1	1684	2583.2367	141.0354	14194	0
1_MACS_peak_18880_lociStitched	chr3	52346865	52348580	1	1716	1748.957	510.8985	14195	0
1_MACS_peak_26473_lociStitched	chr7	151046329	151047975	1	1647	3829.9128	518.8192	14196	0
1_MACS_peak_24123_lociStitched	chr6	76939949	76941667	1	1719	1274.756	236.5686	14197	0
1_MACS_peak_2152_lociStitched	chr1	184942341	184944042	1	1702	2233.413	378.6426	14198	0
1_MACS_peak_3950_lociStitched	chr10	105653681	105655392	1	1712	1752.9195	337.2381	14199	0
1_MACS_peak_14631_lociStitched	chr2	55508634	55510313	1	1680	2860.1765	326.3976	14200	0
1_MACS_peak_13290_lociStitched	chr19	13874593	13876307	1	1715	1426.2194	173.971	14201	0
1_MACS_peak_8385_lociStitched	chr14	78081816	78083532	1	1717	1333.332	214.6716	14202	0
1_MACS_peak_26902_lociStitched	chr8	37431072	37432788	1	1717	1490.5176	376.1472	14203	0
1_MACS_peak_18736_lociStitched	chr3	46362449	46364153	1	1705	2013.6168	308.7648	14204	0
1_MACS_peak_8449_lociStitched	chr14	90729757	90731470	1	1714	1455.1935	188.9439	14205	0
1_MACS_peak_827_lociStitched	chr1	49413036	49414721	1	1686	2740.147	403.5575	14206	0
1_MACS_peak_29073_lociStitched	chrX	10587324	10589017	1	1694	2242.5478	156.2639	14207	0
1_MACS_peak_18971_lociStitched	chr3	62859040	62860716	1	1677	2801.9368	216.204	14208	0
1_MACS_peak_30003_lociStitched	chrX	153685835	153687542	1	1708	1645.8894	95.4213	14209	0
1_MACS_peak_16544_lociStitched	chr20	9400189	9401885	1	1697	2348.6208	370.4064	14210	0
1_MACS_peak_25121_lociStitched	chr7	14668962	14670672	1	1711	1570.977	172.368	14211	0
1_MACS_peak_17312_lociStitched	chr21	26366608	26368280	1	1673	2923.6592	249.128	14212	0
1_MACS_peak_14068_lociStitched	chr19	58977674	58979390	1	1717	1318.4028	280.3944	14213	0
1_MACS_peak_29593_lociStitched	chrX	78009880	78011587	1	1708	1680.2001	163.3599	14214	0
1_MACS_peak_23084_lociStitched	chr5	175842545	175844239	1	1695	2230.998	214.9686	14215	0
1_MACS_peak_29935_lociStitched	chrX	146002130	146003849	1	1720	915.8832	160.0389	14216	0
1_MACS_peak_5998_lociStitched	chr12	25564933	25566645	1	1713	1466.4992	227.0112	14217	0
1_MACS_peak_13150_lociStitched	chr19	9433903	9435596	1	1694	2349.0375	324.8867	14218	0
1_MACS_peak_10362_lociStitched	chr16	50299596	50301289	1	1694	2283.5184	261.2299	14219	0
1_MACS_peak_21886_lociStitched	chr5	43514407	43516089	1	1683	2730.8952	365.1622	14220	0
1_MACS_peak_20721_lociStitched	chr4	74485448	74487103	1	1656	3498.67	455.787	14221	0
1_MACS_peak_25665_lociStitched	chr7	74202475	74204185	1	1711	1597.995	294.804	14222	0
1_MACS_peak_421_lociStitched	chr1	27692148	27693862	1	1715	1253.9624	186.3118	14223	0
1_MACS_peak_13049_lociStitched	chr19	4669105	4670805	1	1701	2125.17	368.9	14224	0
1_MACS_peak_29734_lociStitched	chrX	110924057	110925706	1	1650	3369.4017	205.7952	14225	0
1_MACS_peak_13122_lociStitched	chr19	7871679	7873374	1	1696	2403.3405	470.532	14226	0
1_MACS_peak_6720_lociStitched	chr12	93560645	93562361	1	1717	1195.0224	295.3236	14227	0
1_MACS_peak_2849_lociStitched	chr1	246886881	246888563	1	1683	2649.991	302.0872	14228	0
1_MACS_peak_19382_lociStitched	chr3	124448517	124450200	1	1684	2618.0748	306.9792	14229	0
1_MACS_peak_10450_lociStitched	chr16	58425797	58427404	1	1608	4286.3511	350.6474	14230	0
1_MACS_peak_12205_lociStitched	chr17	78074527	78076237	1	1711	1535.067	291.555	14231	0
1_MACS_peak_14060_lociStitched	chr19	58789256	58790960	1	1705	1791.0744	249.4656	14232	0
1_MACS_peak_4148_lociStitched	chr10	129651924	129653641	1	1718	1000.6676	251.5405	14233	0
1_MACS_peak_24278_lociStitched	chr6	95494119	95495815	1	1697	2056.4	196.5664	14234	0
1_MACS_peak_10661_lociStitched	chr16	77756013	77757712	1	1700	1900.1616	159.1963	14235	0
1_MACS_peak_6277_lociStitched	chr12	50676571	50678269	1	1699	2189.571	410.2368	14236	0
1_MACS_peak_13767_lociStitched	chr19	45205021	45206707	1	1687	2378.6088	188.1576	14237	0
1_MACS_peak_1400_lociStitched	chr1	116960189	116961886	1	1698	1951.2106	148.8269	14238	0
1_MACS_peak_24540_lociStitched	chr6	126660625	126662325	1	1701	2026.57	344.42	14239	0
1_MACS_peak_17981_lociStitched	chr22	37335950	37337638	1	1689	2418.2288	302.8272	14240	0
1_MACS_peak_12742_lociStitched	chr18	55296765	55298423	1	1659	3252.996	336.7398	14241	0
1_MACS_peak_23427_lociStitched	chr6	18545085	18546800	1	1716	1016.8235	203.2275	14242	0
1_MACS_peak_25108_lociStitched	chr7	12442518	12444202	1	1685	2480.7004	256.81	14243	0
1_MACS_peak_11329_lociStitched	chr17	32725434	32727148	1	1715	1212.4836	332.516	14244	0
1_MACS_peak_13541_lociStitched	chr19	35047384	35049089	1	1706	1662.5455	240.064	14245	0
1_MACS_peak_17651_lociStitched	chr22	19278566	19280275	1	1710	1450.0865	244.387	14246	0
1_MACS_peak_4702_lociStitched	chr11	58388334	58390046	1	1713	1330.0528	320.144	14247	0
1_MACS_peak_14415_lociStitched	chr2	37423021	37424701	1	1681	2682.624	357.336	14248	0
1_MACS_peak_12214_lociStitched	chr17	78427849	78429483	1	1635	3660.16	251.4726	14249	0
1_MACS_peak_8756_lociStitched	chr15	31305530	31307186	1	1657	3205.6848	262.3104	14250	0
1_MACS_peak_8966_lociStitched	chr15	44091996	44093679	1	1684	2569.0995	337.6098	14251	0
1_MACS_peak_3652_lociStitched	chr10	81203935	81205650	1	1716	931.7595	205.6285	14252	0
1_MACS_peak_9478_lociStitched	chr15	81387809	81389505	1	1697	2157.4816	378.3776	14253	0
1_MACS_peak_19166_lociStitched	chr3	101279857	101281532	1	1676	2707.9725	253.4275	14254	0
1_MACS_peak_1444_lociStitched	chr1	120673926	120675626	1	1701	1946.33	342.21	14255	0
1_MACS_peak_13837_lociStitched	chr19	47551209	47552923	1	1715	1125.9266	336.2868	14256	0
1_MACS_peak_18668_lociStitched	chr3	43221045	43222743	1	1699	1911.4386	225.834	14257	0
1_MACS_peak_17214_lociStitched	chr20	62151510	62153197	1	1688	2222.9599	139.0088	14258	0
1_MACS_peak_19193_lociStitched	chr3	106958908	106960616	1	1709	1457.0948	261.4948	14259	0
1_MACS_peak_29596_lociStitched	chrX	78234889	78236565	1	1677	2630.3144	218.0476	14260	0
2_MACS_peak_13937_lociStitched	chr19	50918326	50922765	2	1717	954.8289	418.1538	14261	0
1_MACS_peak_7287_lociStitched	chr13	25346651	25348359	1	1709	1294.1516	120.0724	14262	0
1_MACS_peak_12617_lociStitched	chr18	44153515	44155222	1	1708	1553.7114	331.158	14263	0
1_MACS_peak_22532_lociStitched	chr5	126083024	126084670	1	1647	3320.805	185.998	14264	0
1_MACS_peak_9096_lociStitched	chr15	52950538	52952245	1	1708	1489.5282	276.534	14265	0
1_MACS_peak_5065_lociStitched	chr11	73018102	73019815	1	1714	965.7894	175.5825	14266	0
1_MACS_peak_14672_lociStitched	chr2	61934572	61936232	1	1661	3139.724	331.834	14267	0
1_MACS_peak_2486_lociStitched	chr1	212260907	212262622	1	1716	1042.8915	493.577	14268	0
1_MACS_peak_3794_lociStitched	chr10	96121655	96123354	1	1700	1866.6913	281.6942	14269	0
2_MACS_peak_29969_lociStitched	chrX	152863736	152865544	2	1706	1413.6752	123.3056	14270	0
1_MACS_peak_1603_lociStitched	chr1	150185410	150187104	1	1695	2217.6154	436.205	14271	0
1_MACS_peak_27329_lociStitched	chr8	100024646	100026287	1	1642	3456.2742	240.8988	14272	0
1_MACS_peak_29340_lociStitched	chrX	47862477	47864158	1	1682	2389.7096	172.6387	14273	0
1_MACS_peak_12898_lociStitched	chr18	77724122	77725830	1	1709	1174.25	103.334	14274	0
1_MACS_peak_14440_lociStitched	chr2	38528075	38529781	1	1707	1501.4506	308.9566	14275	0
1_MACS_peak_16217_lociStitched	chr2	227287856	227289540	1	1685	2568.1	458.89	14276	0
1_MACS_peak_13531_lociStitched	chr19	34624683	34626320	1	1638	3461.1091	174.8316	14277	0
1_MACS_peak_19232_lociStitched	chr3	111578292	111580002	1	1711	1242.657	333.45	14278	0
1_MACS_peak_26604_lociStitched	chr8	10801098	10802778	1	1681	2532.768	306.768	14279	0
1_MACS_peak_5041_lociStitched	chr11	71780080	71781784	1	1705	1547.5728	275.8776	14280	0
1_MACS_peak_9713_lociStitched	chr15	99688504	99690175	1	1672	2777.0349	299.2761	14281	0
2_MACS_peak_27944_lociStitched	chr9	22032826	22036245	2	1714	903.9836	318.6508	14282	0
1_MACS_peak_14711_lociStitched	chr2	64509859	64511535	1	1677	2614.7276	281.4004	14283	0
1_MACS_peak_26628_lociStitched	chr8	11825042	11826742	1	1701	1875.78	412.93	14284	0
1_MACS_peak_13977_lociStitched	chr19	54872811	54874522	1	1712	980.0608	210.2819	14285	0
1_MACS_peak_26985_lociStitched	chr8	48172746	48174445	1	1700	1713.4415	211.1857	14286	0
1_MACS_peak_29713_lociStitched	chrX	108682905	108684614	1	1710	1066.2451	146.1195	14287	0
1_MACS_peak_9952_lociStitched	chr16	11171100	11172800	1	1701	1748.28	306.51	14288	0
1_MACS_peak_1100_lociStitched	chr1	84542903	84544606	1	1704	1389.1371	100.1364	14289	0
1_MACS_peak_1682_lociStitched	chr1	153838227	153839938	1	1712	1098.1198	357.599	14290	0
1_MACS_peak_20457_lociStitched	chr4	28884301	28885984	1	1684	2306.2149	205.6626	14291	0
1_MACS_peak_17688_lociStitched	chr22	21737869	21739579	1	1711	1023.777	200.241	14292	0
1_MACS_peak_16597_lociStitched	chr20	17550158	17551845	1	1688	2304.2733	340.0992	14293	0
1_MACS_peak_2607_lociStitched	chr1	224970277	224971982	1	1706	1668.3425	503.1455	14294	0
1_MACS_peak_6142_lociStitched	chr12	40954335	40956033	1	1699	1772.3724	249.9456	14295	0
1_MACS_peak_20981_lociStitched	chr4	104079310	104080982	1	1673	2689.0776	264.5104	14296	0
1_MACS_peak_2886_lociStitched	chr10	897279	898985	1	1707	1360.7056	268.695	14297	0
1_MACS_peak_18010_lociStitched	chr22	38291658	38293306	1	1649	3324.5104	305.2096	14298	0
1_MACS_peak_5657_lociStitched	chr11	131248177	131249884	1	1708	1331.1186	312.5517	14299	0
1_MACS_peak_4616_lociStitched	chr11	44883224	44884926	1	1703	1774.5052	463.1142	14300	0
1_MACS_peak_17017_lociStitched	chr20	46530717	46532423	1	1707	1206.142	138.0154	14301	0
1_MACS_peak_10662_lociStitched	chr16	78132720	78134421	1	1702	1632.6198	280.8351	14302	0
1_MACS_peak_875_lociStitched	chr1	53479900	53481605	1	1706	1397.2475	272.459	14303	0
1_MACS_peak_2688_lociStitched	chr1	228731161	228732863	1	1703	1717.318	420.7344	14304	0
1_MACS_peak_13762_lociStitched	chr19	45003695	45005381	1	1687	2305.2678	340.9092	14305	0
1_MACS_peak_7728_lociStitched	chr13	100740611	100742300	1	1690	2209.3809	353.1699	14306	0
1_MACS_peak_1146_lociStitched	chr1	88182409	88184114	1	1706	1369.9675	273.823	14307	0
1_MACS_peak_14532_lociStitched	chr2	46130638	46132336	1	1699	1717.0176	243.8328	14308	0
1_MACS_peak_2043_lociStitched	chr1	174842965	174844623	1	1659	3170.2618	409.0286	14309	0
1_MACS_peak_22674_lociStitched	chr5	138739000	138740615	1	1616	4101.454	446.5475	14310	0
1_MACS_peak_24441_lociStitched	chr6	113162396	113164100	1	1705	1544.3352	400.7808	14311	0
1_MACS_peak_15517_lociStitched	chr2	150750390	150752098	1	1709	1215.242	356.8012	14312	0
1_MACS_peak_26945_lociStitched	chr8	39214545	39216243	1	1699	1706.3202	263.19	14313	0
1_MACS_peak_18149_lociStitched	chr22	42665046	42666720	1	1675	2475.1764	160.0344	14314	0
1_MACS_peak_9891_lociStitched	chr16	4587743	4589422	1	1680	2386.5306	224.986	14315	0
1_MACS_peak_13101_lociStitched	chr19	7146733	7148436	1	1704	1525.7177	364.7826	14316	0
1_MACS_peak_11301_lociStitched	chr17	30547773	30549475	1	1703	1569.5844	350.612	14317	0
1_MACS_peak_3134_lociStitched	chr10	24671903	24673591	1	1689	2186.9728	342.3264	14318	0
1_MACS_peak_8131_lociStitched	chr14	54907119	54908813	1	1695	1741.0932	140.0938	14319	0
1_MACS_peak_29543_lociStitched	chrX	71495808	71497486	1	1679	2425.7168	247.8406	14320	0
1_MACS_peak_24676_lociStitched	chr6	138088706	138090404	1	1699	1677.9636	277.1136	14321	0
1_MACS_peak_4687_lociStitched	chr11	57191613	57193289	1	1677	2566.2912	337.2112	14322	0
1_MACS_peak_18615_lociStitched	chr3	38080005	38081715	1	1711	1063.62	540.873	14323	0
1_MACS_peak_19935_lociStitched	chr3	179570206	179571892	1	1687	2251.8216	368.7282	14324	0
1_MACS_peak_1171_lociStitched	chr1	90171154	90172859	1	1706	1315.4075	359.414	14325	0
1_MACS_peak_24089_lociStitched	chr6	73971969	73973653	1	1685	2253.192	304.6356	14326	0
1_MACS_peak_2741_lociStitched	chr1	233624352	233626042	1	1691	2012.79	299.13	14327	0
1_MACS_peak_10293_lociStitched	chr16	32167915	32169624	1	1710	812.9713	273.2691	14328	0
1_MACS_peak_30027_lociStitched	chrX	154841465	154843112	1	1648	3122.2179	163.8765	14329	0
1_MACS_peak_14453_lociStitched	chr2	39004630	39006331	1	1702	1482.2514	315.1953	14330	0
1_MACS_peak_7209_lociStitched	chr12	132267578	132269279	1	1702	1237.3074	77.2254	14331	0
1_MACS_peak_5707_lociStitched	chr12	2406106	2407808	1	1703	1373.514	275.0432	14332	0
