GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_000593	chr6(.):32807985-32826748	1.8394
NR_027771	chr6(.):32839254-32852851	0.0486
NM_004159	chr6(.):32803493-32817712	1.6634
NM_148919	chr6(.):32803493-32816816	1.7646
NR_037178	chr6(.):32856952-32876535	0.209
NR_037174	chr6(.):32806862-32819277	1.445
NM_006120	chr6(.):32911390-32925899	0.1637
NM_002119	chr6(.):32966959-32982389	0.0532
NM_002118	chr6(.):32897405-32913847	0.128
NM_005104	chr6(.):32931436-32954282	2.3003
NM_001113182	chr6(.):32933664-32954282	2.5405
NM_001199455	chr6(.):32934371-32954282	2.624
NM_001199456	chr6(.):32935860-32954282	2.5991
NM_080679	chr6(.):33125468-33165245	0.0735
NM_001164267	chr6(.):33241879-33262304	0.3155
NM_022551	chr6(.):33234851-33249281	0.6296
NM_172209	chr6(.):33262471-33287164	1.0686
NM_004761	chr6(.):33254430-33272176	0.9392
NM_172208	chr6(.):33266409-33287164	1.1874
NM_006979	chr6(.):33163602-33177214	1.6833
NM_002931	chr6(.):33171285-33185499	0.781
NM_003782	chr6(.):33239916-33251602	0.3447
NR_024517	chr6(.):33281334-33295793	1.1358
NM_014234	chr6(.):33167418-33179607	1.8157
NM_014260	chr6(.):33252377-33263711	0.4894
NM_021976	chr6(.):33156364-33173432	0.9573
NM_005453	chr6(.):33277181-33290512	1.2533
NM_001145338	chr6(.):33277181-33290719	1.3262
NM_022553	chr6(.):33213048-33244662	0.604
NR_029633	chr6(.):33170611-33180721	1.1058
NM_001185181	chr6(.):33252411-33263709	0.4909
NR_001444	chr6(.):33327513-33339139	0.0703
NM_001008703	chr6(.):34209156-34221904	0.3506
NR_027117	chr6(.):35689538-35709724	1.1391
NM_207409	chr6(.):35739391-35752329	0.0453
NM_001010886	chr6(.):35743830-35760841	0.0421
NM_145028	chr6(.):35699858-35721685	0.189
NM_002754	chr6(.):36093261-36112842	1.4752
NM_020939	chr6(.):36703554-36812220	0.2153
NM_013397	chr6(.):41743499-41760110	0.5295
NM_006653	chr6(.):41732913-41752630	0.1552
NM_002630	chr6(.):41699448-41720139	0.9424
NM_000322	chr6(.):42659332-42695358	0.0709
NM_003192	chr6(.):42707233-42718884	0.9607
NR_037141	chr6(.):42690313-42700932	0.125
NM_015349	chr6(.):42783793-42841296	0.0552
NM_019096	chr6(.):43583217-43601936	1.669
NM_001003690	chr6(.):43592278-43613688	1.6426
NM_014628	chr6(.):43598576-43613688	0.5721
NM_006502	chr6(.):43538877-43593260	0.2468
NM_001193341	chr6(.):43607766-43643748	0.0806
NM_001171629	chr6(.):43732945-43759223	1.3168
NM_001078177	chr6(.):44186362-44206888	0.7305
NM_178148	chr6(.):44216837-44230283	0.9363
NM_001078174	chr6(.):44182241-44206888	0.6533
NM_020745	chr6(.):44261462-44286063	0.1473
NM_182539	chr6(.):44242896-44270458	0.0388
NM_001137560	chr6(.):44233479-44252182	0.074
NM_001078175	chr6(.):44186295-44206888	0.7311
NM_004556	chr6(.):44220902-44238525	1.6186
NM_007355	chr6(.):44209848-44226614	1.1508
NM_001402	chr6(.):74220472-74235755	2.1297
NM_015018	chr6(.):83772384-83883127	0.3671
NM_033411	chr6(.):83898031-83911256	0.5704
NM_001159676	chr6(.):86312501-86356169	0.5866
NM_001159677	chr6(.):86312501-86358043	0.5652
NM_001159674	chr6(.):86312501-86357608	0.5699
NM_006372	chr6(.):86318692-86358043	0.6404
NM_001159673	chr6(.):86312501-86357640	0.5696
NM_001159675	chr6(.):86318692-86356169	0.6691
NR_003044	chr6(.):86382306-86392377	1.5557
NR_003038	chr6(.):86381724-86393451	1.3507
NR_002743	chr6(.):86382011-86392086	1.5566
NM_080743	chr6(.):89800677-89832800	0.0653
NM_006813	chr6(.):89785428-89799879	1.3844
NM_002043	chr6(.):89962238-90029967	0.2198
NM_021244	chr6(.):90069334-90126995	0.7641
NM_024641	chr6(.):96020412-96062326	0.5697
NM_182907	chr6(.):106541814-106562811	2.7214
NM_001198	chr6(.):106529194-106562814	3.0535
NM_173830	chr6(.):109445506-109490115	0.0521
NM_001142403	chr6(.):109682716-109708762	0.7737
NM_001164313	chr6(.):109797151-109809440	0.535
NM_001111298	chr6(.):109706417-109767374	0.1089
NM_001159291	chr6(.):109760265-109782190	0.9548
NM_003080	chr6(.):109756930-109770122	0.3426
NM_014797	chr6(.):109778718-109809440	0.4695
NR_034109	chr6(.):111799674-111928497	0.2701
NR_034111	chr6(.):111799674-111829811	0.8533
NR_034110	chr6(.):111799674-111904383	0.295
NM_002356	chr6(.):114173526-114189652	1.3879
NR_027060	chr6(.):114220550-114247806	0.0501
NM_006079	chr6(.):139688396-139700785	1.4506
NM_001168389	chr6(.):139688396-139700350	1.4998
NM_001168388	chr6(.):139688396-139700499	1.4825
NM_001259	chr7(.):92229234-92468231	1.0519
NM_001145306	chr7(.):92229234-92470941	1.0408
NM_178425	chr7(.):18530884-19041992	0.0926
NM_058176	chr7(.):18530884-18998939	0.0975
NM_178423	chr7(.):18530368-19041992	0.0926
NM_004289	chr7(.):26186846-26231756	0.53
NM_030796	chr7(.):55533305-55645200	0.8247
NM_003496	chr7(.):98471112-98615864	0.231
NM_001913	chr7(.):101454291-101932250	0.2105
NM_182692	chr7(.):104751822-105034341	0.5867
NM_181500	chr7(.):101454302-101932250	0.2105
NM_182691	chr7(.):104751822-104914477	0.4636
NM_005746	chr7(.):105883731-105930638	0.9093
NM_001145354	chr7(.):130789854-131186398	0.2113
NM_022740	chr7(.):139241315-139482693	0.145
NM_001164459	chr7(.):149939300-150005069	0.0793
NM_001164458	chr7(.):149939300-150025758	0.3564
NM_170606	chr7(.):151827009-152138090	0.2128
NM_001163147	chr7(.):13925855-14034642	0.3664
NM_001163149	chr7(.):13925855-14035865	0.3627
NM_001163150	chr7(.):13925855-14031139	0.3709
NM_001163148	chr7(.):13925855-14036050	0.3622
NM_014707	chr7(.):18530368-18713465	0.1817
NM_006547	chr7(.):23344827-23514995	0.4361
NR_036554	chr7(.):29720687-29787019	0.5419
NM_001080529	chr7(.):29869340-29950791	0.3964
NM_002047	chr7(.):30629180-30678648	0.5748
NR_003502	chr7(.):32762561-32774595	1.2043
NR_036680	chr7(.):32615552-32763780	0.0671
NM_003718	chr7(.):39984958-40141733	0.2211
NM_006060	chr7(.):50339377-50477798	0.3864
NM_005311	chr7(.):50652759-50805050	0.3127
NM_001001555	chr7(.):50652759-50866159	0.234
NM_001001550	chr7(.):50652759-50777998	0.3693
NM_181471	chr7(.):73640831-73673738	0.3922
NM_080744	chr7(.):76013645-76044012	0.2551
NM_006379	chr7(.):80366853-80553667	0.3412
NM_012449	chr7(.):89778688-89799141	0.3569
NM_012395	chr7(.):90333711-90844904	0.4849
NM_017984	chr7(.):99993494-100031302	0.8824
NM_017621	chr7(.):102091666-102110321	0.3703
NM_173054	chr7(.):103107230-103634963	0.1193
NM_182931	chr7(.):104649636-104759532	0.951
NM_012257	chr7(.):106804459-106847974	0.6218
NM_015723	chr7(.):108107070-108171638	0.1864
NM_015641	chr7(.):115845580-115903837	0.5586
NM_152829	chr7(.):115858034-115903837	0.1835
NM_057168	chr7(.):120964089-120986158	0.091
NM_016087	chr7(.):120960420-120986158	0.0874
NM_003344	chr7(.):129467994-129597789	0.4373
NR_015431	chr7(.):130623918-130798562	0.5365
NR_024153	chr7(.):130623918-130796789	0.541
NM_014149	chr7(.):134863589-134901316	0.1661
NM_178563	chr7(.):134666258-134825530	0.25
NM_194071	chr7(.):137554724-137691846	0.8964
NM_016019	chr7(.):139039633-139113200	0.4671
NM_001166254	chr7(.):139473046-139725125	0.2109
NM_152998	chr7(.):148499474-148586414	0.3836
NM_173680	chr7(.):150071405-150100719	0.775
NM_053043	chr7(.):155432202-155579179	0.2268
NM_032581	chr7(.):22975877-23058770	1.0935
NR_026676	chr7(.):23525006-23536031	0.3456
NR_029597	chr7(.):25984538-25994606	2.0071
NM_031243	chr7(.):26224555-26245413	1.619
NM_016587	chr7(.):26236323-26257976	1.4474
NM_007276	chr7(.):26236098-26257976	1.4386
NR_036482	chr7(.):29719769-29732859	2.4328
NR_024278	chr7(.):29680537-29729754	1.5586
NR_027347	chr7(.):29719387-29730437	2.8999
NM_147128	chr7(.):30318922-30412308	0.57
NR_030319	chr7(.):30324409-30334506	1.6055
NR_037513	chr7(.):30324409-30334506	1.6055
NR_002186	chr7(.):30404665-30417410	0.0592
NM_001130710	chr7(.):32519944-32539870	0.4929
NM_015060	chr7(.):32530175-32628779	0.2181
NM_012322	chr7(.):32519944-32535023	0.3621
NR_024466	chr7(.):32519944-32535475	0.4787
NR_036501	chr7(.):32792897-32807536	0.1097
NR_030320	chr7(.):32767592-32777689	1.3164
NM_015483	chr7(.):32902777-32936468	0.7015
NR_003500	chr7(.):32951426-32987782	0.0528
NM_001042762	chr7(.):50506831-50523088	1.125
NM_032464	chr7(.):73619086-73649164	0.8557
NM_022170	chr7(.):73583705-73616429	0.2922
NR_030321	chr7(.):73600527-73610624	0.0994
NM_012479	chr7(.):75951107-75993342	0.6304
NM_007155	chr7(.):76021840-76076388	0.2558
NM_152999	chr7(.):89835999-89871992	0.1199
NM_001040665	chr7(.):89836173-89871992	0.1201
NM_001040666	chr7(.):89838133-89871992	0.1238
NM_001040057	chr7(.):92185071-92224706	0.2214
NR_034169	chr7(.):92185367-92224696	0.2227
NM_001134450	chr7(.):98439110-98472673	0.0545
NR_037403	chr7(.):98474272-98484352	2.0951
NM_152755	chr7(.):99712264-99728128	1.3164
NM_203397	chr7(.):99719319-99731121	1.2209
NM_032924	chr7(.):99662593-99684371	0.2643
NM_005641	chr7(.):99699692-99721995	0.4851
NM_001190415	chr7(.):99699692-99722481	0.4765
NM_182776	chr7(.):99685403-99703380	1.3177
NM_006833	chr7(.):99681582-99694822	0.6163
NM_005916	chr7(.):99685403-99704427	1.2483
NM_004722	chr7(.):99694129-99709803	1.0619
NM_139315	chr7(.):99699692-99722021	0.4847
NR_029498	chr7(.):99686182-99696266	0.7031
NR_029510	chr7(.):99686390-99696470	0.5444
NR_029831	chr7(.):99686615-99696697	0.4479
NM_018275	chr7(.):99747042-99761302	0.5579
NM_012447	chr7(.):99770537-99817010	0.2452
NM_152742	chr7(.):99762228-99779990	0.1167
NM_001008395	chr7(.):99741529-99756833	0.8809
NM_024637	chr7(.):99751864-99771373	0.3421
NR_003613	chr7(.):99913262-99938930	0.5538
NM_178238	chr7(.):99950625-99970454	0.6379
NR_036569	chr7(.):99928687-99970454	0.7668
NM_001004351	chr7(.):99900324-99924819	0.0828
NM_013439	chr7(.):99966067-100002722	0.3136
NM_173564	chr7(.):100076549-100097422	0.3216
NM_030935	chr7(.):100059141-100081902	0.6266
NM_145030	chr7(.):100027911-100039094	1.6493
NM_019606	chr7(.):100022253-100036749	2.708
NM_001194992	chr7(.):100021412-100036749	2.5629
NM_001004323	chr7(.):100049237-100066894	0.0807
NM_020979	chr7(.):101923404-101967178	1.8183
NR_036245	chr7(.):101931368-101941453	1.4587
NM_032831	chr7(.):102068995-102102268	1.1191
NM_024653	chr7(.):102031803-102072129	0.9745
NM_001146210	chr7(.):101981191-102001889	0.1153
NM_006234	chr7(.):102108547-102124381	0.5375
NM_152892	chr7(.):102100389-102118612	0.4087
NM_014377	chr7(.):102947920-102990320	0.5669
NM_002803	chr7(.):102983088-103013656	0.7413
NM_004279	chr7(.):102932872-102960133	0.3141
NR_027374	chr7(.):104530074-104572092	0.349
NR_024586	chr7(.):104645988-104659588	4.5019
NM_001130475	chr7(.):108197670-108215167	1.3551
NM_182529	chr7(.):108197670-108214897	1.3727
NM_012328	chr7(.):108205188-108220294	1.5676
NM_001166346	chr7(.):114557208-114568720	1.0784
NM_199072	chr7(.):114557208-114664970	0.3074
NM_001040020	chr7(.):120983904-121041422	0.8608
NR_034120	chr7(.):130560750-130603069	0.434
NM_018295	chr7(.):134827765-134855967	1.7374
NR_024185	chr7(.):134845531-134860532	1.2593
NM_197964	chr7(.):139020896-139035541	1.2341
NM_003592	chr7(.):148390932-148503202	0.5366
NM_152411	chr7(.):148761732-148792869	0.5245
NM_020781	chr7(.):148818507-148885118	0.5609
NM_170686	chr7(.):148839559-148885118	0.3753
NM_001001661	chr7(.):148794877-148828438	0.6212
NM_013400	chr7(.):150060878-150076133	2.3027
NM_014374	chr7(.):150063257-150076133	2.7026
NM_001142928	chr7(.):150015295-150040245	0.9949
NM_002889	chr7(.):150030406-150043763	0.0646
NM_138434	chr7(.):150021937-150034811	0.1073
NR_027237	chr7(.):150097839-150114558	2.8413
NM_175571	chr7(.):150142961-150181483	0.0665
NR_034033	chr7(.):150125741-150150228	0.1869
NM_033015	chr7(.):150768707-150782951	1.0291
NM_004769	chr7(.):150740604-150754843	0.09
NM_031434	chr7(.):150773171-150785413	1.7979
NM_004935	chr7(.):150745898-150760052	0.9501
NM_031946	chr7(.):150778825-150846523	0.2645
NM_001136044	chr7(.):150773171-150785620	1.7817
NM_003040	chr7(.):150751656-150778614	0.845
NM_001042535	chr7(.):150778825-150825725	0.3568
NR_002935	chr7(.):152128979-152145100	1.2939
NR_027387	chr7(.):152156208-152167630	0.8457
NM_198337	chr7(.):155084485-155106945	1.0464
NM_004103	chr8(.):27163998-27321903	0.212
NM_173176	chr8(.):27178053-27321903	0.2154
NM_173175	chr8(.):27178080-27321903	0.2154
NM_006540	chr8(.):71019266-71321020	0.5215
NM_005941	chr8(.):89044459-89344717	0.3046
NM_002998	chr8(.):97500881-97629037	0.116
NM_001040627	chr8(.):102693769-103141562	0.1416
NM_001040630	chr8(.):102693769-103142135	0.1415
NM_001101676	chr8(.):119196694-119639184	0.2654
NM_207506	chr8(.):119385226-119639184	0.4108
NM_021021	chr8(.):121542984-121829309	0.3517
NM_018482	chr8(.):131059352-131419217	0.2441
NM_012154	chr8(.):141536263-141650646	0.8063
NM_001024678	chr8(.):145742760-145757416	1.3564
NM_001001795	chr8(.):145746602-145759458	1.2106
NM_001386	chr8(.):26430420-26520693	0.1794
NM_001197293	chr8(.):26366708-26520693	0.1538
NM_032410	chr8(.):42747032-42890682	0.3569
NM_001160224	chr8(.):42699779-42756866	1.0158
NM_001160225	chr8(.):42703437-42756866	1.0805
NM_006756	chr8(.):54874115-54940008	0.6879
NM_170587	chr8(.):54759367-54876863	0.2874
NM_033105	chr8(.):66928790-67017755	0.0787
NM_001033578	chr8(.):67619890-67779257	0.111
NM_001144755	chr8(.):67469409-67530480	0.3116
NM_024790	chr8(.):67971602-68113849	0.2288
NM_001128206	chr8(.):70400027-70578147	0.0914
NM_015170	chr8(.):70373858-70578147	0.1906
NM_005079	chr8(.):80942104-81088836	1.2407
NM_005536	chr8(.):82564150-82603589	0.1895
NM_002485	chr8(.):90940563-91001899	0.3863
NM_001135733	chr8(.):95933199-95966615	1.4208
NM_015942	chr8(.):97246644-97278796	0.9171
NM_016134	chr8(.):97652498-98160722	0.0781
NM_178812	chr8(.):98651406-98747488	0.5534
NM_183419	chr8(.):101264287-101327327	1.077
NM_015902	chr8(.):103260568-103429495	0.3022
NM_013437	chr8(.):105496458-105606252	0.1913
NM_018002	chr8(.):107277405-107769921	0.2605
NM_181354	chr8(.):107665035-107769921	0.439
NM_001198532	chr8(.):107455151-107769921	0.3351
NM_024094	chr8(.):120841180-120873170	0.3491
NM_022783	chr8(.):120880899-121068157	0.9273
NM_001145088	chr8(.):124079919-124169392	0.1438
NM_058229	chr8(.):124510357-124558446	0.5273
NM_148177	chr8(.):124510357-124549383	0.3589
NM_173685	chr8(.):126099082-126384367	0.922
NM_003033	chr8(.):134462090-134589183	0.7886
NM_032450	chr8(.):145197918-145321843	0.0904
NM_018105	chr8(.):42686816-42703474	0.6341
NM_002027	chr8(.):42906441-42945932	0.4284
NM_052937	chr8(.):52725139-52816735	0.3273
NM_003702	chr8(.):54788441-54876863	0.3575
NR_034003	chr8(.):61873679-61885307	0.3815
NR_015374	chr8(.):65481865-65494820	1.3413
NM_152414	chr8(.):65487813-65501186	1.3993
NM_152765	chr8(.):67400490-67435759	1.4561
NM_025054	chr8(.):67537487-67584452	0.5794
NM_019607	chr8(.):67583453-67598235	0.2109
NM_006837	chr8(.):67950314-67979562	0.7819
NM_001013626	chr8(.):67895366-67945786	0.0747
NM_014294	chr8(.):71480452-71525694	1.3071
NM_015364	chr8(.):74898563-74946307	0.4737
NM_005648	chr8(.):74853633-74889346	0.5665
NM_017866	chr8(.):74883376-74900018	1.123
NM_001040708	chr8(.):80671244-80685098	0.5266
NM_001025252	chr8(.):80942104-80998010	0.2365
NM_001105539	chr8(.):81393447-81439610	0.6059
NR_033196	chr8(.):82610148-82638539	0.2913
NM_152284	chr8(.):82639687-82676748	0.716
NM_001010893	chr8(.):82600890-82612207	0.0958
NM_001359	chr8(.):91008579-91069227	0.221
NM_001146273	chr8(.):91629222-91663133	0.696
NM_057749	chr8(.):95887452-95912482	0.6945
NM_024613	chr8(.):96140948-96173913	0.4368
NR_036105	chr8(.):96080141-96090221	0.0918
NR_037484	chr8(.):96080138-96090224	0.0921
NM_177965	chr8(.):96252140-96286462	0.6324
NM_006294	chr8(.):97234303-97252862	0.5343
NM_014754	chr8(.):97269166-97351774	0.6277
NM_015435	chr8(.):101264287-101320487	0.7567
NM_002568	chr8(.):101710143-101739315	0.8025
NM_001135699	chr8(.):101925803-101970221	0.9348
NM_001135700	chr8(.):101925803-101968560	0.9673
NM_145690	chr8(.):101925803-101969357	0.9517
NM_003406	chr8(.):101925803-101970623	0.9269
NM_001135702	chr8(.):101925803-101967799	0.9835
NM_001042510	chr8(.):102204265-102222960	1.0998
NM_001042511	chr8(.):102204265-102222873	1.1047
NM_001032282	chr8(.):103656004-103671168	2.0535
NM_005655	chr8(.):103656004-103672983	1.8449
NM_148174	chr8(.):103833535-103881397	0.5083
NM_138455	chr8(.):104378785-104400217	1.0154
NM_030780	chr8(.):104405865-104432468	0.7937
NM_015420	chr8(.):104421941-104460680	0.4016
NM_003184	chr8(.):120738013-120850074	0.1376
NM_024295	chr8(.):124020567-124059648	0.811
NM_017956	chr8(.):125458047-125470266	0.4536
NM_007218	chr8(.):125482007-125505859	0.8679
NM_025195	chr8(.):126437562-126455644	2.7734
NM_002467	chr8(.):128743314-128758680	1.2214
NM_014957	chr8(.):142133719-142210900	0.221
NM_032611	chr8(.):142427006-142446620	2.082
NM_005293	chr8(.):142361586-142382365	0.0765
NM_002346	chr8(.):144094901-144108827	2.3774
NM_173687	chr8(.):144115678-144140720	0.0995
NR_026913	chr8(.):144058447-144104807	0.2904
NM_001916	chr8(.):145144959-145157428	0.8484
NM_019037	chr8(.):145128521-145140551	1.4688
NM_030974	chr8(.):145148535-145164140	1.4655
NM_032272	chr8(.):145154304-145167515	1.0404
NM_017570	chr8(.):145101166-145120584	0.0383
NR_024207	chr8(.):145157628-145178218	0.6506
NM_003801	chr8(.):145132523-145146119	1.2425
NM_016458	chr8(.):145187671-145200620	0.2933
NM_016458	chr8(.):145432879-145445828	0.2876
NM_001129888	chr8(.):145684199-145696031	0.9347
NM_032687	chr8(.):145684199-145695849	0.9487
NM_003923	chr8(.):145694114-145706718	0.3999
NM_032902	chr8(.):145717108-145732504	0.0914
NM_138496	chr8(.):145670314-145695418	0.5555
NM_005309	chr8(.):145724464-145737555	1.8532
NM_145754	chr8(.):145686737-145704499	0.8224
NM_138431	chr8(.):145729551-145741589	2.0298
NM_004260	chr8(.):145731666-145748210	2.2292
NM_014665	chr8(.):145738362-145755559	1.248
NM_138367	chr8(.):145941293-145985970	0.198
NM_030580	chr8(.):145993500-146017725	0.5525
NM_033301	chr8(.):146010153-146022729	1.2485
NM_001081003	chr8(.):146070550-146083932	0.5598
NM_001081004	chr8(.):146070550-146083451	0.5798
NM_000973	chr8(.):146010153-146022805	1.2411
NM_003416	chr8(.):146047902-146073606	0.2808
NM_213605	chr8(.):146019260-146039529	0.2798
NM_014066	chr8(.):146070550-146083452	0.5797
NR_003529	chr9(.):21989789-22126093	0.3716
NM_001085457	chr9(.):69199537-69267593	0.1617
NM_133464	chr9(.):114282446-114311712	0.0329
NM_001145356	chr9(.):116037-184075	0.1616
NM_203447	chr9(.):209864-470259	0.1443
NM_002919	chr9(.):3242036-3530983	0.1453
NM_134428	chr9(.):3219646-3530983	0.1386
NM_001135920	chr9(.):5624326-5774454	0.2712
NM_020829	chr9(.):5651582-5781556	0.0955
NM_005511	chr9(.):5885908-5914822	0.151
NM_004529	chr9(.):20339967-20627514	0.2844
NM_147173	chr9(.):34324503-34348696	0.4906
NM_032226	chr9(.):37115468-37363145	0.2999
NM_201453	chr9(.):70851838-70919932	0.1727
NM_001206	chr9(.):72994512-73034573	0.929
NM_001102420	chr9(.):74961340-74985163	0.8871
NM_001142287	chr9(.):91970705-92099611	0.2755
NM_006378	chr9(.):91987151-92099611	0.3055
NM_080546	chr9(.):108001928-108158682	0.275
NM_007203	chr9(.):112537576-112939791	0.3242
NM_001004065	chr9(.):112805877-112939791	0.7496
NM_001080398	chr9(.):114117972-114252025	0.2142
NM_005047	chr9(.):123573331-123610206	0.2036
NM_001171137	chr9(.):125878907-126035855	0.1322
NM_018387	chr9(.):125878907-126035843	0.1322
NM_013355	chr9(.):131459801-131488199	0.1686
NM_015033	chr9(.):132644465-132810473	0.2913
NM_198679	chr9(.):134447156-134590229	0.3614
NM_005312	chr9(.):134447156-134617925	0.4559
NM_152569	chr9(.):208107-220893	0.3266
NR_029400	chr9(.):163876-175508	0.1066
NM_001017969	chr9(.):5914007-6013003	0.6236
NM_203403	chr9(.):12770011-12828059	0.4661
NM_004936	chr9(.):21997901-22014312	0.2983
NR_024274	chr9(.):21962137-21972753	0.0562
NM_058197	chr9(.):21962750-21979826	0.0844
NM_000077	chr9(.):21962750-21980132	0.0842
NM_058195	chr9(.):21962750-21999490	1.1072
NM_002771	chr9(.):33790558-33804229	0.0827
NM_017811	chr9(.):33812181-33925401	0.3488
NM_194313	chr9(.):34247377-34334198	0.299
NM_020702	chr9(.):34363906-34381894	0.1345
NR_027421	chr9(.):44985235-44996492	1.739
NR_024496	chr9(.):66489268-66508030	1.3133
NM_001024916	chr9(.):70427003-70495171	0.1959
NM_201453	chr9(.):70426999-70495177	0.1961
NM_024077	chr9(.):91928411-91979561	0.5773
NR_036108	chr9(.):91922139-91932221	1.7306
NM_001827	chr9(.):91921112-91936618	1.8602
NM_005384	chr9(.):94166326-94191144	1.2219
NM_001083603	chr9(.):98200263-98284247	0.4014
NM_001083606	chr9(.):98200263-98274699	0.4316
NM_001083607	chr9(.):98200263-98274481	0.4324
NM_001083605	chr9(.):98200263-98275322	0.4285
NM_000264	chr9(.):98200263-98275831	0.4259
NM_006401	chr9(.):100740488-100783224	0.8026
NM_197978	chr9(.):100684072-100705526	0.3758
NM_018437	chr9(.):100684072-100712134	0.2982
NM_001012993	chr9(.):112956845-112975413	0.0434
NM_001136562	chr9(.):112882780-112939791	0.9692
NM_004888	chr9(.):117344993-117366152	1.0161
NM_153045	chr9(.):117368705-117413703	0.5609
NM_005658	chr9(.):123659670-123694173	0.3541
NM_015651	chr9(.):123612930-123644606	0.8885
NM_001190945	chr9(.):123659670-123696451	0.4024
NM_001190947	chr9(.):123659670-123681850	0.1069
NM_001009936	chr9(.):123626852-123644606	1.517
NR_024408	chr9(.):123600319-123621651	0.3119
NM_173689	chr9(.):126113447-126146032	0.0687
NM_001045476	chr9(.):127610754-127625160	0.53
NM_030978	chr9(.):127626483-127644696	2.6535
NM_007209	chr9(.):127615157-127629240	0.5361
NM_005489	chr9(.):130495595-130538621	0.199
NM_001142532	chr9(.):130495595-130529697	0.168
NM_001142533	chr9(.):130495595-130522583	0.1871
NM_001142531	chr9(.):130495595-130529719	0.168
NM_001142534	chr9(.):130495595-130522561	0.1873
NM_170600	chr9(.):130495595-130546048	0.6593
NM_001085347	chr9(.):130488802-130502604	0.2918
NM_001018078	chr9(.):130560507-130581556	0.3773
NM_001261	chr9(.):130543304-130558052	0.88
NM_004957	chr9(.):130560153-130581556	0.3728
NR_036055	chr9(.):130543196-130553286	1.2464
NR_024425	chr9(.):130885807-130897913	0.847
NR_027812	chr9(.):130877971-130895712	0.6016
NM_001006641	chr9(.):130825478-130876524	0.7724
NM_197956	chr9(.):130818511-130834599	1.2164
NM_001006643	chr9(.):130855835-130876524	0.0871
NM_001006642	chr9(.):130849127-130876524	0.0908
NM_052901	chr9(.):130855816-130876524	0.0871
NM_025072	chr9(.):130877971-130895474	0.6086
NR_033374	chr9(.):130868449-130886013	0.0767
NM_001122821	chr9(.):131440933-131463675	1.4706
NM_052844	chr9(.):131390939-131424129	0.2038
NM_003011	chr9(.):131446508-131463675	1.6663
NM_032799	chr9(.):131478148-131491408	0.2699
NM_016520	chr9(.):132584563-132602572	0.4858
NM_006676	chr9(.):132592695-132649107	0.3983
NM_001008563	chr9(.):132592756-132649107	0.3986
NM_178138	chr9(.):139083095-139101955	2.2256
NM_181701	chr9(.):139093181-139142687	1.2329
NM_014564	chr9(.):139083095-139100004	1.8045
NM_178536	chr9(.):139841767-139854949	0.4748
NM_153200	chr9(.):139752232-139765738	0.4688
NM_000606	chr9(.):139834697-139846426	1.0309
NM_021138	chr9(.):139775964-139826067	0.8048
NM_018998	chr9(.):139829886-139844173	0.5337
NM_206920	chr9(.):139741818-139760251	0.6768
NM_014172	chr9(.):139738255-139750490	0.9135
NM_001080482	chr9(.):139733866-139746797	1.0499
NM_015691	chrX(.):9978794-10117518	0.3464
NM_003916	chrX(.):15838928-15878100	0.7643
NM_001123384	chrX(.):39905498-40041582	0.6094
NM_144495	chrX(.):48750194-48765420	0.4132
NM_001167990	chrX(.):48750212-48765420	0.4134
NM_001032384	chrX(.):48750538-48765420	0.4193
NM_001167992	chrX(.):48750774-48765420	0.4246
NM_015129	chrX(.):118745908-118832333	0.3973
NM_145800	chrX(.):118744687-118832333	0.3925
NM_005334	chrX(.):153208007-153241819	0.5599
NM_012080	chrX(.):6961960-7071231	0.3453
NM_001178135	chrX(.):6970626-7071231	0.3721
NM_001830	chrX(.):10119984-10210699	0.0847
NR_030727	chrX(.):12915935-12966419	0.0461
NM_021109	chrX(.):12988225-13000346	1.2912
NM_183049	chrX(.):12988224-13000346	1.2911
NM_001195328	chrX(.):13702239-13732944	0.2817
NM_152634	chrX(.):13666306-13687247	1.018
NM_017745	chrX(.):39905498-39961719	0.4447
NM_001167947	chrX(.):48745729-48760426	0.476
NM_001042498	chrX(.):48755888-48774235	0.6868
NM_001136158	chrX(.):48774302-48819893	1.2085
NM_001136159	chrX(.):48774302-48820648	1.1895
NM_006875	chrX(.):48765458-48781413	1.5902
NM_004979	chrX(.):48813638-48833251	0.348
NM_005660	chrX(.):48755458-48773917	0.6855
NM_001032289	chrX(.):48755889-48773933	0.6556
NM_002764	chrX(.):106866653-106899256	0.119
NM_004089	chrX(.):106951451-106965291	1.0269
NM_001015881	chrX(.):106951451-106964711	1.069
NR_030413	chrX(.):118775700-118785811	0.4113
NM_001130846	chrX(.):129258337-129277015	0.0395
NM_004208	chrX(.):129258337-129304861	0.1783
NM_004794	chrX(.):129300772-129323844	0.7901
NM_145813	chrX(.):129258337-129304808	0.1758
NM_000054	chrX(.):153165528-153177620	0.0874
NM_000425	chrX(.):153121970-153146399	0.0171
NM_003491	chrX(.):153190376-153205468	1.1819
NM_001666	chrX(.):153167829-153196714	0.5998
NM_002910	chrX(.):153195721-153215232	0.18
NR_027419	chrX(.):153162984-153177620	0.0787
NM_001025243	chrX(.):153270956-153290342	0.4854
NM_003492	chrX(.):153232990-153253646	1.2449
NR_031757	chrX(.):153280370-153290440	0.839
NR_036175	chrX(.):153241548-153251627	0.6925
NR_036174	chrX(.):153241547-153251628	0.6925
NM_001098637	chr10(.):134205701-134236358	0.8717
