GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_12975_lociStitched	chr2(.):79739045-79740184	0.1635
1_MACS_peak_12976_lociStitched	chr2(.):79830601-79833197	0.1581
1_MACS_peak_12977_lociStitched	chr2(.):80182026-80183498	0.1953
1_MACS_peak_12978_lociStitched	chr2(.):80755990-80758597	0.1844
1_MACS_peak_12979_lociStitched	chr2(.):80963351-80965122	0.1315
1_MACS_peak_12980_lociStitched	chr2(.):81057291-81059718	0.2112
1_MACS_peak_12981_lociStitched	chr2(.):81304165-81305364	0.1875
1_MACS_peak_12982_lociStitched	chr2(.):82085874-82087286	0.1687
1_MACS_peak_12983_lociStitched	chr2(.):82214213-82215044	0.1256
1_MACS_peak_12984_lociStitched	chr2(.):82316549-82317447	0.1018
1_MACS_peak_12985_lociStitched	chr2(.):84685499-84687389	0.2968
1_MACS_peak_12986_lociStitched	chr2(.):85027058-85028098	0.1304
1_MACS_peak_12987_lociStitched	chr2(.):85043276-85045142	0.18
1_MACS_peak_12988_lociStitched	chr2(.):85072622-85074279	0.2813
1_MACS_peak_12989_lociStitched	chr2(.):85115466-85116722	0.2944
1_MACS_peak_12990_lociStitched	chr2(.):85132203-85134044	0.1814
3_MACS_peak_12991_lociStitched	chr2(.):85150675-85168307	0.1727
1_MACS_peak_12994_lociStitched	chr2(.):85196142-85200843	0.1711
1_MACS_peak_12995_lociStitched	chr2(.):85518098-85519085	0.255
1_MACS_peak_12996_lociStitched	chr2(.):85535856-85538579	0.2402
1_MACS_peak_12997_lociStitched	chr2(.):85552965-85556310	0.2819
1_MACS_peak_12998_lociStitched	chr2(.):85580570-85582820	0.2216
1_MACS_peak_12999_lociStitched	chr2(.):85645138-85646915	0.2882
1_MACS_peak_13000_lociStitched	chr2(.):85664226-85665508	0.1136
1_MACS_peak_13001_lociStitched	chr2(.):85764286-85768477	0.2182
1_MACS_peak_13002_lociStitched	chr2(.):85788025-85789640	0.1876
1_MACS_peak_13003_lociStitched	chr2(.):85803909-85806215	0.2328
2_MACS_peak_13004_lociStitched	chr2(.):85821588-85830796	0.1784
2_MACS_peak_13006_lociStitched	chr2(.):85838092-85844212	0.1678
1_MACS_peak_13008_lociStitched	chr2(.):85854682-85857217	0.2054
2_MACS_peak_13009_lociStitched	chr2(.):85864450-85870478	0.1859
2_MACS_peak_13011_lociStitched	chr2(.):85905919-85913372	0.1689
1_MACS_peak_13013_lociStitched	chr2(.):85928576-85934871	0.2113
1_MACS_peak_13014_lociStitched	chr2(.):85974664-85976358	0.2634
1_MACS_peak_13015_lociStitched	chr2(.):86054277-86055762	0.3002
3_MACS_peak_13016_lociStitched	chr2(.):86080361-86090954	0.1799
1_MACS_peak_13019_lociStitched	chr2(.):86114198-86118143	0.2421
1_MACS_peak_13020_lociStitched	chr2(.):86179427-86180472	0.1434
1_MACS_peak_13021_lociStitched	chr2(.):86220018-86229225	0.2541
1_MACS_peak_13022_lociStitched	chr2(.):86261247-86267609	0.2687
4_MACS_peak_13023_lociStitched	chr2(.):86290306-86308522	0.1744
1_MACS_peak_13027_lociStitched	chr2(.):86331832-86334964	0.3094
2_MACS_peak_13028_lociStitched	chr2(.):86421570-86427461	0.2173
1_MACS_peak_13030_lociStitched	chr2(.):86452205-86453466	0.0629
2_MACS_peak_13031_lociStitched	chr2(.):86470116-86478697	0.1714
1_MACS_peak_13033_lociStitched	chr2(.):86667089-86670482	0.2811
1_MACS_peak_13034_lociStitched	chr2(.):86789302-86791310	0.3384
2_MACS_peak_13035_lociStitched	chr2(.):86843825-86851817	0.198
1_MACS_peak_13037_lociStitched	chr2(.):86945921-86949157	0.2426
1_MACS_peak_13038_lociStitched	chr2(.):87034417-87036015	0.2399
1_MACS_peak_13039_lociStitched	chr2(.):87213831-87215566	0.2057
1_MACS_peak_13040_lociStitched	chr2(.):87301572-87305029	0.213
1_MACS_peak_13041_lociStitched	chr2(.):87425077-87426156	0.1095
1_MACS_peak_13042_lociStitched	chr2(.):87463491-87466239	0.1556
2_MACS_peak_13043_lociStitched	chr2(.):87537150-87543275	0.2038
1_MACS_peak_13045_lociStitched	chr2(.):87601385-87602875	0.2678
1_MACS_peak_13046_lociStitched	chr2(.):87742222-87743709	0.2533
1_MACS_peak_13047_lociStitched	chr2(.):87754027-87757591	0.2516
3_MACS_peak_13048_lociStitched	chr2(.):87765218-87774949	0.153
1_MACS_peak_13051_lociStitched	chr2(.):87782429-87787543	0.2348
5_MACS_peak_13052_lociStitched	chr2(.):87794923-87821544	0.167
1_MACS_peak_13057_lociStitched	chr2(.):87910893-87912355	0.1513
1_MACS_peak_13058_lociStitched	chr2(.):88080793-88082932	0.2178
2_MACS_peak_13059_lociStitched	chr2(.):88128973-88135738	0.1142
1_MACS_peak_13061_lociStitched	chr2(.):88315700-88317153	0.2205
1_MACS_peak_13062_lociStitched	chr2(.):88326805-88328190	0.1245
1_MACS_peak_13063_lociStitched	chr2(.):88353939-88356216	0.1855
2_MACS_peak_13064_lociStitched	chr2(.):88475301-88483064	0.1501
1_MACS_peak_13066_lociStitched	chr2(.):88642044-88643067	0.1628
1_MACS_peak_13067_lociStitched	chr2(.):88664740-88665784	0.1149
4_MACS_peak_13068_lociStitched	chr2(.):88898726-88928445	0.2091
1_MACS_peak_13072_lociStitched	chr2(.):88990201-88992514	0.2692
5_MACS_peak_13073_lociStitched	chr2(.):89039382-89066799	0.1577
1_MACS_peak_13078_lociStitched	chr2(.):89164968-89166612	0.2088
1_MACS_peak_13079_lociStitched	chr2(.):90117859-90119005	0.1619
1_MACS_peak_13080_lociStitched	chr2(.):90305085-90306499	0.1734
1_MACS_peak_13081_lociStitched	chr2(.):91728013-91729538	0.2898
1_MACS_peak_13082_lociStitched	chr2(.):91846584-91848795	0.3683
2_MACS_peak_13083_lociStitched	chr2(.):91957665-91962100	0.1541
1_MACS_peak_13085_lociStitched	chr2(.):95678341-95680598	0.1587
1_MACS_peak_13086_lociStitched	chr2(.):95786422-95788362	0.2309
1_MACS_peak_13087_lociStitched	chr2(.):95830479-95832365	0.3098
1_MACS_peak_13088_lociStitched	chr2(.):95872357-95873496	0.1888
1_MACS_peak_13089_lociStitched	chr2(.):96067564-96069484	0.3001
1_MACS_peak_13090_lociStitched	chr2(.):96191652-96193806	0.2179
1_MACS_peak_13091_lociStitched	chr2(.):96205145-96206297	0.2062
1_MACS_peak_13092_lociStitched	chr2(.):96455443-96456334	0.0557
1_MACS_peak_13093_lociStitched	chr2(.):96656037-96659131	0.2533
1_MACS_peak_13094_lociStitched	chr2(.):96675477-96677404	0.2315
1_MACS_peak_13095_lociStitched	chr2(.):96796528-96797854	0.1715
1_MACS_peak_13096_lociStitched	chr2(.):96810958-96813039	0.1154
2_MACS_peak_13097_lociStitched	chr2(.):96868300-96875736	0.1896
4_MACS_peak_13099_lociStitched	chr2(.):96889969-96912540	0.1652
2_MACS_peak_13103_lociStitched	chr2(.):96924472-96933184	0.2223
1_MACS_peak_13105_lociStitched	chr2(.):96970431-96972486	0.2456
2_MACS_peak_13106_lociStitched	chr2(.):96986479-96992213	0.193
1_MACS_peak_13108_lociStitched	chr2(.):97000167-97002689	0.2499
1_MACS_peak_13109_lociStitched	chr2(.):97078491-97079388	0.1565
1_MACS_peak_13110_lociStitched	chr2(.):97151249-97153077	0.233
1_MACS_peak_13111_lociStitched	chr2(.):97174721-97176340	0.2888
5_MACS_peak_13112_lociStitched	chr2(.):97190562-97220656	0.1887
1_MACS_peak_13117_lociStitched	chr2(.):97302886-97304795	0.224
1_MACS_peak_13118_lociStitched	chr2(.):97404699-97407027	0.2687
2_MACS_peak_13119_lociStitched	chr2(.):97425667-97427590	0.2045
1_MACS_peak_13121_lociStitched	chr2(.):97439328-97440427	0.1816
1_MACS_peak_13122_lociStitched	chr2(.):97480821-97483261	0.1318
1_MACS_peak_13123_lociStitched	chr2(.):97504381-97506079	0.2561
1_MACS_peak_13124_lociStitched	chr2(.):97512862-97514079	0.1705
1_MACS_peak_13125_lociStitched	chr2(.):97522051-97524932	0.2624
1_MACS_peak_13126_lociStitched	chr2(.):97533623-97535384	0.115
1_MACS_peak_13127_lociStitched	chr2(.):97560937-97562256	0.1254
1_MACS_peak_13128_lociStitched	chr2(.):97759751-97761366	0.1857
1_MACS_peak_13129_lociStitched	chr2(.):97777830-97780826	0.1911
1_MACS_peak_13130_lociStitched	chr2(.):98204883-98207796	0.1736
1_MACS_peak_13131_lociStitched	chr2(.):98261257-98263514	0.2101
1_MACS_peak_13132_lociStitched	chr2(.):98278870-98281778	0.1968
1_MACS_peak_13133_lociStitched	chr2(.):98486544-98487604	0.1964
1_MACS_peak_13134_lociStitched	chr2(.):98546855-98547969	0.1483
1_MACS_peak_13135_lociStitched	chr2(.):98610651-98613342	0.2196
1_MACS_peak_13136_lociStitched	chr2(.):98628523-98630579	0.1822
3_MACS_peak_13137_lociStitched	chr2(.):99054685-99123482	0.2207
1_MACS_peak_13140_lociStitched	chr2(.):99130815-99132445	0.1586
1_MACS_peak_13141_lociStitched	chr2(.):99157667-99159170	0.0961
1_MACS_peak_13142_lociStitched	chr2(.):99172023-99174237	0.1866
1_MACS_peak_13143_lociStitched	chr2(.):99223925-99226426	0.2443
1_MACS_peak_13144_lociStitched	chr2(.):99347674-99348508	0.146
1_MACS_peak_13145_lociStitched	chr2(.):99387924-99389104	0.2071
1_MACS_peak_13146_lociStitched	chr2(.):99485419-99487352	0.2318
1_MACS_peak_13147_lociStitched	chr2(.):99656270-99658628	0.197
1_MACS_peak_13148_lociStitched	chr2(.):99681771-99683871	0.255
1_MACS_peak_13149_lociStitched	chr2(.):99756746-99759136	0.2503
1_MACS_peak_13150_lociStitched	chr2(.):99770339-99772769	0.2536
1_MACS_peak_13151_lociStitched	chr2(.):99796941-99798576	0.294
1_MACS_peak_13152_lociStitched	chr2(.):99951557-99955383	0.2677
1_MACS_peak_13153_lociStitched	chr2(.):100104862-100107706	0.2176
1_MACS_peak_13154_lociStitched	chr2(.):101177826-101180559	0.2221
1_MACS_peak_13155_lociStitched	chr2(.):101618054-101620384	0.2498
1_MACS_peak_13156_lociStitched	chr2(.):101659969-101661421	0.2332
1_MACS_peak_13157_lociStitched	chr2(.):101839866-101841280	0.2216
1_MACS_peak_13158_lociStitched	chr2(.):101868139-101870619	0.2062
1_MACS_peak_13159_lociStitched	chr2(.):101922243-101926039	0.2439
1_MACS_peak_13160_lociStitched	chr2(.):102313415-102314243	0.0909
1_MACS_peak_13161_lociStitched	chr2(.):102443601-102446727	0.1398
1_MACS_peak_13162_lociStitched	chr2(.):102649560-102650756	0.1616
1_MACS_peak_13163_lociStitched	chr2(.):102971952-102973314	0.1645
1_MACS_peak_13164_lociStitched	chr2(.):103071086-103072323	0.1583
1_MACS_peak_13165_lociStitched	chr2(.):103352695-103354122	0.2408
2_MACS_peak_13166_lociStitched	chr2(.):103616077-103622480	0.1503
1_MACS_peak_13168_lociStitched	chr2(.):103893169-103894111	0.0894
1_MACS_peak_13169_lociStitched	chr2(.):104995081-104996061	0.207
1_MACS_peak_13170_lociStitched	chr2(.):105050540-105051465	0.1374
1_MACS_peak_13171_lociStitched	chr2(.):105489333-105490306	0.1291
1_MACS_peak_13172_lociStitched	chr2(.):105592651-105593950	0.2809
1_MACS_peak_13173_lociStitched	chr2(.):105653666-105655507	0.3212
3_MACS_peak_13174_lociStitched	chr2(.):105944502-105955096	0.1606
1_MACS_peak_13177_lociStitched	chr2(.):105989503-105991417	0.2326
1_MACS_peak_13178_lociStitched	chr2(.):106000808-106001916	0.2025
1_MACS_peak_13179_lociStitched	chr2(.):106189532-106193887	0.2173
1_MACS_peak_13180_lociStitched	chr2(.):106213226-106216743	0.1932
1_MACS_peak_13181_lociStitched	chr2(.):106307607-106309696	0.2193
1_MACS_peak_13182_lociStitched	chr2(.):106327936-106332168	0.2292
3_MACS_peak_13183_lociStitched	chr2(.):106341026-106352471	0.1706
2_MACS_peak_13186_lociStitched	chr2(.):106360430-106363870	0.1531
1_MACS_peak_13188_lociStitched	chr2(.):106392768-106394126	0.1527
2_MACS_peak_13189_lociStitched	chr2(.):106406077-106416534	0.2023
1_MACS_peak_13191_lociStitched	chr2(.):106427494-106429560	0.1714
1_MACS_peak_13192_lociStitched	chr2(.):106450751-106451822	0.209
1_MACS_peak_13193_lociStitched	chr2(.):106530508-106532862	0.2585
1_MACS_peak_13194_lociStitched	chr2(.):106809160-106811765	0.211
1_MACS_peak_13195_lociStitched	chr2(.):107038717-107040567	0.2351
1_MACS_peak_13196_lociStitched	chr2(.):107456080-107457218	0.2097
1_MACS_peak_13197_lociStitched	chr2(.):108488395-108490092	0.2015
1_MACS_peak_13198_lociStitched	chr2(.):108532863-108533939	0.2357
1_MACS_peak_13199_lociStitched	chr2(.):108975674-108976675	0.1532
1_MACS_peak_13200_lociStitched	chr2(.):109064551-109067013	0.2902
1_MACS_peak_13201_lociStitched	chr2(.):109149565-109152385	0.216
1_MACS_peak_13202_lociStitched	chr2(.):109181774-109183171	0.205
3_MACS_peak_13203_lociStitched	chr2(.):109200248-109212534	0.1826
4_MACS_peak_13206_lociStitched	chr2(.):109221269-109239274	0.1875
1_MACS_peak_13210_lociStitched	chr2(.):109252477-109254279	0.2395
1_MACS_peak_13211_lociStitched	chr2(.):109267877-109269990	0.1952
1_MACS_peak_13212_lociStitched	chr2(.):109277735-109279465	0.1214
1_MACS_peak_13213_lociStitched	chr2(.):109335121-109337074	0.2053
1_MACS_peak_13214_lociStitched	chr2(.):109383611-109385504	0.2522
1_MACS_peak_13215_lociStitched	chr2(.):109392205-109394709	0.162
1_MACS_peak_13216_lociStitched	chr2(.):109402072-109404162	0.2302
1_MACS_peak_13217_lociStitched	chr2(.):109744233-109746331	0.1993
1_MACS_peak_13218_lociStitched	chr2(.):109759623-109761364	0.2582
1_MACS_peak_13219_lociStitched	chr2(.):109786281-109786890	0.1217
1_MACS_peak_13220_lociStitched	chr2(.):109809968-109812284	0.2927
3_MACS_peak_13221_lociStitched	chr2(.):109829444-109842846	0.2119
1_MACS_peak_13224_lociStitched	chr2(.):109870651-109873138	0.2277
1_MACS_peak_13225_lociStitched	chr2(.):109911186-109912829	0.2189
1_MACS_peak_13226_lociStitched	chr2(.):109948157-109949254	0.09
2_MACS_peak_13227_lociStitched	chr2(.):109964578-109968760	0.19
2_MACS_peak_13229_lociStitched	chr2(.):110086248-110093393	0.188
1_MACS_peak_13231_lociStitched	chr2(.):110349903-110351024	0.1304
1_MACS_peak_13232_lociStitched	chr2(.):110370201-110372586	0.1919
2_MACS_peak_13233_lociStitched	chr2(.):110393967-110402859	0.1887
1_MACS_peak_13235_lociStitched	chr2(.):110551413-110553078	0.2065
1_MACS_peak_13236_lociStitched	chr2(.):110594498-110596257	0.2352
1_MACS_peak_13237_lociStitched	chr2(.):110652765-110654166	0.142
1_MACS_peak_13238_lociStitched	chr2(.):110756012-110758469	0.2342
1_MACS_peak_13239_lociStitched	chr2(.):110782208-110783943	0.1792
2_MACS_peak_13240_lociStitched	chr2(.):110961904-110970547	0.1565
1_MACS_peak_13242_lociStitched	chr2(.):111056537-111057471	0.1632
1_MACS_peak_13243_lociStitched	chr2(.):111128079-111130522	0.2302
1_MACS_peak_13244_lociStitched	chr2(.):111290455-111292150	0.2051
1_MACS_peak_13245_lociStitched	chr2(.):111333556-111335145	0.116
1_MACS_peak_13246_lociStitched	chr2(.):111414550-111417907	0.2151
1_MACS_peak_13247_lociStitched	chr2(.):111431697-111437422	0.2425
1_MACS_peak_13248_lociStitched	chr2(.):111470513-111472035	0.3157
1_MACS_peak_13249_lociStitched	chr2(.):111489490-111491565	0.1199
1_MACS_peak_13250_lociStitched	chr2(.):111503656-111508008	0.2599
2_MACS_peak_13251_lociStitched	chr2(.):111573189-111579063	0.1768
2_MACS_peak_13253_lociStitched	chr2(.):111615222-111623769	0.1841
1_MACS_peak_13255_lociStitched	chr2(.):111806603-111809691	0.2375
1_MACS_peak_13256_lociStitched	chr2(.):111818530-111820999	0.1403
1_MACS_peak_13257_lociStitched	chr2(.):111856535-111859505	0.2656
1_MACS_peak_13258_lociStitched	chr2(.):111876734-111881521	0.1842
1_MACS_peak_13259_lociStitched	chr2(.):111914189-111916427	0.2276
1_MACS_peak_13260_lociStitched	chr2(.):111965449-111968431	0.21
1_MACS_peak_13261_lociStitched	chr2(.):112095570-112096916	0.1369
9_MACS_peak_13262_lociStitched	chr2(.):112186344-112242379	0.1637
1_MACS_peak_13271_lociStitched	chr2(.):112249949-112253704	0.3431
1_MACS_peak_13272_lociStitched	chr2(.):112264054-112265383	0.2414
1_MACS_peak_13273_lociStitched	chr2(.):112292456-112293817	0.1197
2_MACS_peak_13274_lociStitched	chr2(.):112303098-112309214	0.186
1_MACS_peak_13276_lociStitched	chr2(.):112354319-112355618	0.2148
5_MACS_peak_13277_lociStitched	chr2(.):112416389-112436721	0.1304
1_MACS_peak_13282_lociStitched	chr2(.):112455374-112466090	0.2521
2_MACS_peak_13283_lociStitched	chr2(.):112483173-112494453	0.165
2_MACS_peak_13285_lociStitched	chr2(.):112524221-112529526	0.1892
1_MACS_peak_13287_lociStitched	chr2(.):112640734-112642819	0.2528
2_MACS_peak_13288_lociStitched	chr2(.):112654959-112664931	0.1598
2_MACS_peak_13290_lociStitched	chr2(.):112687933-112691749	0.1274
2_MACS_peak_13292_lociStitched	chr2(.):112704050-112711663	0.1464
1_MACS_peak_13294_lociStitched	chr2(.):112730039-112731658	0.2229
1_MACS_peak_13295_lociStitched	chr2(.):112757728-112760070	0.2538
2_MACS_peak_13296_lociStitched	chr2(.):112780621-112791850	0.1419
1_MACS_peak_13298_lociStitched	chr2(.):112811233-112814320	0.2527
1_MACS_peak_13299_lociStitched	chr2(.):113011638-113013292	0.2831
1_MACS_peak_13300_lociStitched	chr2(.):113032306-113034483	0.2235
1_MACS_peak_13301_lociStitched	chr2(.):113145048-113146714	0.1378
1_MACS_peak_13302_lociStitched	chr2(.):113190843-113191252	0.1245
2_MACS_peak_13303_lociStitched	chr2(.):113238085-113241398	0.2099
1_MACS_peak_13305_lociStitched	chr2(.):113298450-113301449	0.29
1_MACS_peak_13306_lociStitched	chr2(.):113340720-113343288	0.3093
1_MACS_peak_13307_lociStitched	chr2(.):113402258-113404699	0.2517
2_MACS_peak_13308_lociStitched	chr2(.):113443601-113451203	0.1489
1_MACS_peak_13310_lociStitched	chr2(.):113521109-113523786	0.2616
1_MACS_peak_13311_lociStitched	chr2(.):113644940-113646572	0.188
1_MACS_peak_13312_lociStitched	chr2(.):113752329-113755152	0.2342
1_MACS_peak_13313_lociStitched	chr2(.):113830399-113832131	0.1142
1_MACS_peak_13314_lociStitched	chr2(.):113855013-113856341	0.2843
1_MACS_peak_13315_lociStitched	chr2(.):113895846-113896636	0.1621
1_MACS_peak_13316_lociStitched	chr2(.):113930528-113934161	0.2455
1_MACS_peak_13317_lociStitched	chr2(.):113992314-113994205	0.1265
1_MACS_peak_13318_lociStitched	chr2(.):114133911-114135335	0.2178
1_MACS_peak_13319_lociStitched	chr2(.):114147159-114149071	0.322
2_MACS_peak_13320_lociStitched	chr2(.):114187944-114196793	0.218
1_MACS_peak_13322_lociStitched	chr2(.):114308840-114310233	0.2434
1_MACS_peak_13323_lociStitched	chr2(.):114340509-114342990	0.4725
1_MACS_peak_13324_lociStitched	chr2(.):114360647-114362425	0.1595
1_MACS_peak_13325_lociStitched	chr2(.):114383700-114385696	0.1988
1_MACS_peak_13326_lociStitched	chr2(.):114413111-114414620	0.2157
1_MACS_peak_13327_lociStitched	chr2(.):114512918-114515716	0.2527
1_MACS_peak_13328_lociStitched	chr2(.):114549115-114550654	0.2468
1_MACS_peak_13329_lociStitched	chr2(.):114643490-114649651	0.3104
1_MACS_peak_13330_lociStitched	chr2(.):114680567-114682110	0.2094
1_MACS_peak_13331_lociStitched	chr2(.):115107796-115108926	0.2248
1_MACS_peak_13332_lociStitched	chr2(.):115918603-115919375	0.0717
1_MACS_peak_13333_lociStitched	chr2(.):117310172-117311163	0.1048
1_MACS_peak_13334_lociStitched	chr2(.):118561167-118562243	0.1031
1_MACS_peak_13335_lociStitched	chr2(.):118571397-118573376	0.2249
1_MACS_peak_13336_lociStitched	chr2(.):118675571-118677730	0.2342
1_MACS_peak_13337_lociStitched	chr2(.):118770482-118772584	0.1875
1_MACS_peak_13338_lociStitched	chr2(.):118845082-118847746	0.2581
1_MACS_peak_13339_lociStitched	chr2(.):118942830-118944625	0.1928
1_MACS_peak_13340_lociStitched	chr2(.):118978267-118982930	0.2086
1_MACS_peak_13341_lociStitched	chr2(.):119067438-119068655	0.1582
1_MACS_peak_13342_lociStitched	chr2(.):119869083-119870139	0.1211
1_MACS_peak_13343_lociStitched	chr2(.):119980594-119982267	0.1844
1_MACS_peak_13344_lociStitched	chr2(.):120049337-120051105	0.198
2_MACS_peak_13345_lociStitched	chr2(.):120059740-120072107	0.1713
1_MACS_peak_13347_lociStitched	chr2(.):120109257-120111232	0.1597
1_MACS_peak_13348_lociStitched	chr2(.):120123327-120125882	0.2687
1_MACS_peak_13349_lociStitched	chr2(.):120165419-120166454	0.2139
1_MACS_peak_13350_lociStitched	chr2(.):120301385-120302413	0.2183
1_MACS_peak_13351_lociStitched	chr2(.):120436121-120437669	0.159
1_MACS_peak_13352_lociStitched	chr2(.):120516461-120519419	0.2103
3_MACS_peak_13353_lociStitched	chr2(.):120763253-120771549	0.1882
1_MACS_peak_13356_lociStitched	chr2(.):120933997-120935978	0.3019
1_MACS_peak_13357_lociStitched	chr2(.):120980454-120981418	0.1185
1_MACS_peak_13358_lociStitched	chr2(.):120988013-120991058	0.2501
1_MACS_peak_13359_lociStitched	chr2(.):121009591-121011623	0.2118
1_MACS_peak_13360_lociStitched	chr2(.):122286940-122291544	0.2607
1_MACS_peak_13361_lociStitched	chr2(.):122405124-122408823	0.2602
1_MACS_peak_13362_lociStitched	chr2(.):122492982-122495293	0.2482
1_MACS_peak_13363_lociStitched	chr2(.):122512446-122514278	0.2227
1_MACS_peak_13364_lociStitched	chr2(.):124250505-124252232	0.1696
1_MACS_peak_13365_lociStitched	chr2(.):126154781-126156184	0.155
1_MACS_peak_13366_lociStitched	chr2(.):127193317-127194451	0.2409
1_MACS_peak_13367_lociStitched	chr2(.):127224515-127226111	0.1783
2_MACS_peak_13368_lociStitched	chr2(.):127413336-127423066	0.173
1_MACS_peak_13370_lociStitched	chr2(.):127534048-127535295	0.2293
1_MACS_peak_13371_lociStitched	chr2(.):127885367-127887110	0.2965
1_MACS_peak_13372_lociStitched	chr2(.):128050977-128052366	0.2198
2_MACS_peak_13373_lociStitched	chr2(.):128143942-128148294	0.207
2_MACS_peak_13375_lociStitched	chr2(.):128164885-128169318	0.1368
1_MACS_peak_13377_lociStitched	chr2(.):128282800-128285683	0.2893
1_MACS_peak_13378_lociStitched	chr2(.):128332414-128333760	0.177
1_MACS_peak_13379_lociStitched	chr2(.):128457641-128460693	0.2634
1_MACS_peak_13380_lociStitched	chr2(.):128498233-128499410	0.1522
1_MACS_peak_13381_lociStitched	chr2(.):128506510-128508231	0.2
2_MACS_peak_13382_lociStitched	chr2(.):128562739-128569896	0.1574
1_MACS_peak_13384_lociStitched	chr2(.):128585785-128589243	0.1779
1_MACS_peak_13385_lociStitched	chr2(.):128614619-128616406	0.2626
1_MACS_peak_13386_lociStitched	chr2(.):128642441-128645148	0.1585
1_MACS_peak_13387_lociStitched	chr2(.):128662309-128663506	0.2519
1_MACS_peak_13388_lociStitched	chr2(.):128774645-128776123	0.239
2_MACS_peak_13389_lociStitched	chr2(.):128784011-128787123	0.1819
1_MACS_peak_13391_lociStitched	chr2(.):128848066-128850119	0.2914
1_MACS_peak_13392_lociStitched	chr2(.):128990529-128991564	0.1508
2_MACS_peak_13393_lociStitched	chr2(.):129074360-129080352	0.0893
1_MACS_peak_13395_lociStitched	chr2(.):129128344-129130468	0.1605
2_MACS_peak_13396_lociStitched	chr2(.):129139038-129147143	0.141
1_MACS_peak_13398_lociStitched	chr2(.):129555097-129556571	0.11
1_MACS_peak_13399_lociStitched	chr2(.):130515554-130517007	0.1833
1_MACS_peak_13400_lociStitched	chr2(.):130634481-130635330	0.1544
1_MACS_peak_13401_lociStitched	chr2(.):130858841-130861455	0.1209
1_MACS_peak_13402_lociStitched	chr2(.):130901670-130903139	0.1768
1_MACS_peak_13403_lociStitched	chr2(.):130938035-130941272	0.1715
1_MACS_peak_13404_lociStitched	chr2(.):131098835-131101587	0.2755
1_MACS_peak_13405_lociStitched	chr2(.):131112736-131114232	0.1115
2_MACS_peak_13406_lociStitched	chr2(.):131128818-131135663	0.1682
3_MACS_peak_13408_lociStitched	chr2(.):131142545-131151767	0.1638
1_MACS_peak_13411_lociStitched	chr2(.):131247862-131249847	0.1278
1_MACS_peak_13412_lociStitched	chr2(.):131385837-131388148	0.0935
1_MACS_peak_13413_lociStitched	chr2(.):131484146-131486056	0.1607
1_MACS_peak_13414_lociStitched	chr2(.):131554879-131556292	0.257
1_MACS_peak_13415_lociStitched	chr2(.):131849848-131852303	0.1706
1_MACS_peak_13416_lociStitched	chr2(.):131861358-131864651	0.2146
1_MACS_peak_13417_lociStitched	chr2(.):131992486-131995273	0.1937
1_MACS_peak_13418_lociStitched	chr2(.):132248362-132252294	0.1737
1_MACS_peak_13419_lociStitched	chr2(.):132284691-132287768	0.1898
2_MACS_peak_13420_lociStitched	chr2(.):132425487-132431854	0.2079
1_MACS_peak_13422_lociStitched	chr2(.):132439497-132441297	0.2243
1_MACS_peak_13423_lociStitched	chr2(.):132559139-132560636	0.1779
1_MACS_peak_13424_lociStitched	chr2(.):132904556-132905817	0.1166
1_MACS_peak_13425_lociStitched	chr2(.):132959970-132961402	0.2365
1_MACS_peak_13426_lociStitched	chr2(.):133022972-133027117	1.0249
1_MACS_peak_13427_lociStitched	chr2(.):133057664-133059339	0.2766
1_MACS_peak_13428_lociStitched	chr2(.):133109479-133111804	0.2861
1_MACS_peak_13429_lociStitched	chr2(.):133300136-133302557	0.164
1_MACS_peak_13430_lociStitched	chr2(.):133338644-133340718	0.0795
1_MACS_peak_13431_lociStitched	chr2(.):133560953-133563055	0.1837
1_MACS_peak_13432_lociStitched	chr2(.):133707861-133709555	0.1845
1_MACS_peak_13433_lociStitched	chr2(.):133897267-133898347	0.1389
1_MACS_peak_13434_lociStitched	chr2(.):133974368-133976011	0.1564
2_MACS_peak_13435_lociStitched	chr2(.):134255385-134261813	0.1956
1_MACS_peak_13437_lociStitched	chr2(.):134288741-134289768	0.1147
1_MACS_peak_13438_lociStitched	chr2(.):134707730-134714184	0.2485
1_MACS_peak_13439_lociStitched	chr2(.):134777640-134781004	0.3077
1_MACS_peak_13440_lociStitched	chr2(.):134788224-134790257	0.2781
1_MACS_peak_13441_lociStitched	chr2(.):134796976-134798736	0.2704
1_MACS_peak_13442_lociStitched	chr2(.):134843351-134845749	0.2474
1_MACS_peak_13443_lociStitched	chr2(.):134875579-134879690	0.2116
1_MACS_peak_13444_lociStitched	chr2(.):134894156-134895386	0.1746
1_MACS_peak_13445_lociStitched	chr2(.):134910967-134913816	0.1999
2_MACS_peak_13446_lociStitched	chr2(.):134935425-134942823	0.2043
1_MACS_peak_13448_lociStitched	chr2(.):134989282-134992403	0.2559
1_MACS_peak_13449_lociStitched	chr2(.):135039922-135041232	0.1798
1_MACS_peak_13450_lociStitched	chr2(.):135081477-135083452	0.1723
1_MACS_peak_13451_lociStitched	chr2(.):135148053-135150943	0.2021
1_MACS_peak_13452_lociStitched	chr2(.):135162275-135170700	0.2257
1_MACS_peak_13453_lociStitched	chr2(.):135496931-135498365	0.2664
1_MACS_peak_13454_lociStitched	chr2(.):135674634-135677672	0.2412
