GENE_ID	locusLine	bin_1_KMS12_jia.bam
1_MACS_peak_11991_lociStitched	chr2(.):240225981-240226788	0.5252
1_MACS_peak_11992_lociStitched	chr2(.):240240411-240240928	0.3383
1_MACS_peak_11993_lociStitched	chr2(.):240248212-240249806	0.4138
2_MACS_peak_11994_lociStitched	chr2(.):240321858-240323902	0.7385
1_MACS_peak_11996_lociStitched	chr2(.):240964183-240965569	0.9006
1_MACS_peak_11997_lociStitched	chr2(.):241075223-241075907	0.4169
3_MACS_peak_11998_lociStitched	chr2(.):241499161-241509213	1.2304
2_MACS_peak_12001_lociStitched	chr2(.):241518699-241527180	0.6501
2_MACS_peak_12003_lociStitched	chr2(.):241560519-241564630	0.3882
2_MACS_peak_12005_lociStitched	chr2(.):241904186-241907502	0.4678
1_MACS_peak_12007_lociStitched	chr2(.):242041252-242042517	0.5898
1_MACS_peak_12008_lociStitched	chr2(.):242089808-242090441	0.4649
1_MACS_peak_12009_lociStitched	chr2(.):242211219-242212750	0.6817
2_MACS_peak_12010_lociStitched	chr2(.):242253634-242257460	1.3244
1_MACS_peak_12012_lociStitched	chr2(.):242295665-242296476	0.5715
2_MACS_peak_12013_lociStitched	chr2(.):242446868-242455919	0.2138
1_MACS_peak_12015_lociStitched	chr2(.):242549054-242549666	0.4387
1_MACS_peak_12016_lociStitched	chr2(.):242556788-242558303	0.5231
1_MACS_peak_12017_lociStitched	chr2(.):242575358-242577766	1.0979
2_MACS_peak_12018_lociStitched	chr2(.):242625396-242627772	0.9194
1_MACS_peak_12020_lociStitched	chr2(.):242640320-242642784	0.8852
1_MACS_peak_12021_lociStitched	chr2(.):242673995-242675018	0.8076
2_MACS_peak_12022_lociStitched	chr2(.):242785008-242786826	0.3245
2_MACS_peak_12024_lociStitched	chr2(.):242822799-242824859	0.652
1_MACS_peak_12026_lociStitched	chr2(.):242848457-242848837	0.4093
1_MACS_peak_12027_lociStitched	chr2(.):242957521-242958472	0.6704
3_MACS_peak_12028_lociStitched	chr2(.):243026852-243031719	0.5696
1_MACS_peak_12031_lociStitched	chr2(.):243040254-243040858	0.3982
2_MACS_peak_12032_lociStitched	chr20(.):270179-280755	1.3413
1_MACS_peak_12034_lociStitched	chr20(.):304259-309185	2.7853
1_MACS_peak_12035_lociStitched	chr20(.):327859-329918	1.4189
2_MACS_peak_12036_lociStitched	chr20(.):352407-364174	2.0369
2_MACS_peak_12038_lociStitched	chr20(.):379817-391238	2.6023
1_MACS_peak_12040_lociStitched	chr20(.):413858-414707	0.5705
1_MACS_peak_12041_lociStitched	chr20(.):440784-444015	1.411
1_MACS_peak_12042_lociStitched	chr20(.):522503-525268	2.3755
1_MACS_peak_12043_lociStitched	chr20(.):632420-634734	1.1527
1_MACS_peak_12044_lociStitched	chr20(.):813712-815392	1.258
1_MACS_peak_12045_lociStitched	chr20(.):1098467-1100528	1.5549
1_MACS_peak_12046_lociStitched	chr20(.):1305379-1307121	1.5358
1_MACS_peak_12047_lociStitched	chr20(.):1372074-1373812	1.1565
1_MACS_peak_12048_lociStitched	chr20(.):1446444-1447681	1.2295
1_MACS_peak_12049_lociStitched	chr20(.):1480458-1481223	0.3797
1_MACS_peak_12050_lociStitched	chr20(.):1504127-1505509	0.4282
1_MACS_peak_12051_lociStitched	chr20(.):1515618-1516713	0.5995
2_MACS_peak_12052_lociStitched	chr20(.):1711943-1715821	0.2794
2_MACS_peak_12054_lociStitched	chr20(.):1824798-1832749	1.069
1_MACS_peak_12056_lociStitched	chr20(.):1874204-1879425	1.3128
1_MACS_peak_12057_lociStitched	chr20(.):2081617-2084868	3.6568
1_MACS_peak_12058_lociStitched	chr20(.):2198927-2199565	0.4182
1_MACS_peak_12059_lociStitched	chr20(.):2281528-2282972	0.4485
1_MACS_peak_12060_lociStitched	chr20(.):2449595-2452305	2.2165
1_MACS_peak_12061_lociStitched	chr20(.):2488363-2490526	1.6873
1_MACS_peak_12062_lociStitched	chr20(.):2504816-2506159	0.94
1_MACS_peak_12063_lociStitched	chr20(.):2597635-2598772	0.4337
1_MACS_peak_12064_lociStitched	chr20(.):2631498-2635829	2.391
1_MACS_peak_12065_lociStitched	chr20(.):2644034-2645519	1.1015
1_MACS_peak_12066_lociStitched	chr20(.):2672720-2674282	0.7474
1_MACS_peak_12067_lociStitched	chr20(.):2752053-2752724	0.3956
1_MACS_peak_12068_lociStitched	chr20(.):2820642-2822247	1.3149
1_MACS_peak_12069_lociStitched	chr20(.):2852934-2855567	1.6211
1_MACS_peak_12070_lociStitched	chr20(.):2897826-2900428	0.466
1_MACS_peak_12071_lociStitched	chr20(.):2964229-2965146	0.5086
1_MACS_peak_12072_lociStitched	chr20(.):3025683-3027961	1.8356
2_MACS_peak_12073_lociStitched	chr20(.):3137407-3141329	1.261
1_MACS_peak_12075_lociStitched	chr20(.):3153201-3155460	0.7749
2_MACS_peak_12076_lociStitched	chr20(.):3183605-3191590	1.3044
1_MACS_peak_12078_lociStitched	chr20(.):3218253-3220381	0.87
1_MACS_peak_12079_lociStitched	chr20(.):3400380-3401678	0.5657
1_MACS_peak_12080_lociStitched	chr20(.):3451045-3452868	1.1015
1_MACS_peak_12081_lociStitched	chr20(.):3639689-3640412	0.6061
1_MACS_peak_12082_lociStitched	chr20(.):3700829-3702454	0.4687
1_MACS_peak_12083_lociStitched	chr20(.):3747273-3749967	1.0311
1_MACS_peak_12084_lociStitched	chr20(.):3766829-3768489	0.4728
1_MACS_peak_12085_lociStitched	chr20(.):3775814-3779644	1.4418
1_MACS_peak_12086_lociStitched	chr20(.):3800119-3802576	2.8917
1_MACS_peak_12087_lociStitched	chr20(.):3826230-3828715	2.0216
1_MACS_peak_12088_lociStitched	chr20(.):3868590-3872746	2.3626
1_MACS_peak_12089_lociStitched	chr20(.):3960582-3962377	1.2011
1_MACS_peak_12090_lociStitched	chr20(.):3995355-3996828	0.6824
1_MACS_peak_12091_lociStitched	chr20(.):4062527-4064462	0.9972
1_MACS_peak_12092_lociStitched	chr20(.):4128988-4130230	0.5688
1_MACS_peak_12093_lociStitched	chr20(.):4141214-4141935	0.413
1_MACS_peak_12094_lociStitched	chr20(.):4152363-4153533	1.0539
1_MACS_peak_12095_lociStitched	chr20(.):4593953-4595824	0.6885
1_MACS_peak_12096_lociStitched	chr20(.):4665639-4670562	2.1248
2_MACS_peak_12097_lociStitched	chr20(.):4700057-4702193	1.506
2_MACS_peak_12099_lociStitched	chr20(.):4791735-4804812	1.538
1_MACS_peak_12101_lociStitched	chr20(.):4980758-4982753	0.6614
1_MACS_peak_12102_lociStitched	chr20(.):5057919-5062506	1.6637
1_MACS_peak_12103_lociStitched	chr20(.):5070087-5071551	0.557
4_MACS_peak_12104_lociStitched	chr20(.):5092290-5109780	1.4955
1_MACS_peak_12108_lociStitched	chr20(.):5172457-5174454	0.6221
2_MACS_peak_12109_lociStitched	chr20(.):5583737-5592415	1.4001
1_MACS_peak_12111_lociStitched	chr20(.):5625476-5628113	0.711
1_MACS_peak_12112_lociStitched	chr20(.):5672110-5673328	0.4651
1_MACS_peak_12113_lociStitched	chr20(.):5730403-5731902	1.8651
1_MACS_peak_12114_lociStitched	chr20(.):5750431-5752197	0.9287
1_MACS_peak_12115_lociStitched	chr20(.):5929934-5932753	1.3557
1_MACS_peak_12116_lociStitched	chr20(.):5985566-5988559	1.2551
1_MACS_peak_12117_lociStitched	chr20(.):6103010-6104326	0.4636
1_MACS_peak_12118_lociStitched	chr20(.):6194044-6194717	0.362
1_MACS_peak_12119_lociStitched	chr20(.):6301840-6304255	1.5179
1_MACS_peak_12120_lociStitched	chr20(.):6602620-6605881	0.6529
1_MACS_peak_12121_lociStitched	chr20(.):7485014-7486918	0.5696
1_MACS_peak_12122_lociStitched	chr20(.):7998419-8001703	1.778
1_MACS_peak_12123_lociStitched	chr20(.):8094916-8096353	0.9085
1_MACS_peak_12124_lociStitched	chr20(.):8380245-8381604	0.4173
1_MACS_peak_12125_lociStitched	chr20(.):9392300-9393638	0.4347
1_MACS_peak_12126_lociStitched	chr20(.):9462878-9464329	0.6326
1_MACS_peak_12127_lociStitched	chr20(.):9489662-9498645	1.4992
1_MACS_peak_12128_lociStitched	chr20(.):9595826-9597013	0.629
1_MACS_peak_12129_lociStitched	chr20(.):9898518-9902164	0.7211
1_MACS_peak_12130_lociStitched	chr20(.):10015456-10016527	1.2567
1_MACS_peak_12131_lociStitched	chr20(.):10308847-10309774	0.5087
1_MACS_peak_12132_lociStitched	chr20(.):10413918-10416965	2.1134
2_MACS_peak_12133_lociStitched	chr20(.):10426618-10435323	0.4976
1_MACS_peak_12135_lociStitched	chr20(.):10491363-10493154	0.6448
1_MACS_peak_12136_lociStitched	chr20(.):10649891-10656337	3.127
1_MACS_peak_12137_lociStitched	chr20(.):10841415-10842453	0.3442
1_MACS_peak_12138_lociStitched	chr20(.):11439564-11441096	0.365
1_MACS_peak_12139_lociStitched	chr20(.):11687764-11689551	0.5595
1_MACS_peak_12140_lociStitched	chr20(.):11770043-11770752	0.3781
3_MACS_peak_12141_lociStitched	chr20(.):11954362-11964842	0.776
1_MACS_peak_12144_lociStitched	chr20(.):11973166-11976584	0.9568
1_MACS_peak_12145_lociStitched	chr20(.):13227227-13229130	0.5433
1_MACS_peak_12146_lociStitched	chr20(.):13618817-13619665	0.7107
1_MACS_peak_12147_lociStitched	chr20(.):13764389-13767090	1.5818
1_MACS_peak_12148_lociStitched	chr20(.):15958542-15971305	2.0368
1_MACS_peak_12149_lociStitched	chr20(.):16710016-16711710	1.1846
1_MACS_peak_12150_lociStitched	chr20(.):17375898-17376634	0.4036
1_MACS_peak_12151_lociStitched	chr20(.):17485457-17486373	0.5511
1_MACS_peak_12152_lociStitched	chr20(.):17550140-17553792	0.9176
1_MACS_peak_12153_lociStitched	chr20(.):17660850-17663714	1.2088
1_MACS_peak_12154_lociStitched	chr20(.):17805711-17807737	0.8596
2_MACS_peak_12155_lociStitched	chr20(.):17828421-17838530	0.5576
1_MACS_peak_12157_lociStitched	chr20(.):17858469-17860742	0.7998
1_MACS_peak_12158_lociStitched	chr20(.):17944803-17954996	2.7879
1_MACS_peak_12159_lociStitched	chr20(.):18117262-18120071	2.1588
1_MACS_peak_12160_lociStitched	chr20(.):18268113-18270000	1.6493
1_MACS_peak_12161_lociStitched	chr20(.):18446390-18448975	1.0145
1_MACS_peak_12162_lociStitched	chr20(.):18477188-18478436	0.6088
1_MACS_peak_12163_lociStitched	chr20(.):18487084-18489908	2.0523
1_MACS_peak_12164_lociStitched	chr20(.):18547152-18549326	1.385
1_MACS_peak_12165_lociStitched	chr20(.):18567991-18569513	0.8502
1_MACS_peak_12166_lociStitched	chr20(.):18774498-18775307	0.6264
2_MACS_peak_12167_lociStitched	chr20(.):19926334-19934421	0.2898
1_MACS_peak_12169_lociStitched	chr20(.):19954493-19960124	1.4286
3_MACS_peak_12170_lociStitched	chr20(.):19997331-20004016	0.5219
2_MACS_peak_12173_lociStitched	chr20(.):20031753-20037452	1.2
1_MACS_peak_12175_lociStitched	chr20(.):20170684-20171649	0.3441
2_MACS_peak_12176_lociStitched	chr20(.):20185993-20194122	0.4929
1_MACS_peak_12178_lociStitched	chr20(.):20298100-20298781	0.5685
1_MACS_peak_12179_lociStitched	chr20(.):20445717-20448642	1.9106
1_MACS_peak_12180_lociStitched	chr20(.):20468757-20471201	1.0369
1_MACS_peak_12181_lociStitched	chr20(.):20542569-20543451	0.5873
1_MACS_peak_12182_lociStitched	chr20(.):20692402-20694212	0.9809
1_MACS_peak_12183_lociStitched	chr20(.):21105991-21108097	0.9792
1_MACS_peak_12184_lociStitched	chr20(.):21283021-21285494	1.6384
5_MACS_peak_12185_lociStitched	chr20(.):23329612-23347338	1.2391
1_MACS_peak_12190_lociStitched	chr20(.):23400236-23402697	1.6521
1_MACS_peak_12191_lociStitched	chr20(.):23569523-23570476	0.3806
1_MACS_peak_12192_lociStitched	chr20(.):23617661-23618914	0.5991
1_MACS_peak_12193_lociStitched	chr20(.):24822705-24823670	0.4257
1_MACS_peak_12194_lociStitched	chr20(.):24972301-24974475	1.0126
1_MACS_peak_12195_lociStitched	chr20(.):25016505-25017606	0.3936
1_MACS_peak_12196_lociStitched	chr20(.):25033797-25040106	1.6049
1_MACS_peak_12197_lociStitched	chr20(.):25175501-25178435	1.1039
1_MACS_peak_12198_lociStitched	chr20(.):25227141-25229839	1.1146
3_MACS_peak_12199_lociStitched	chr20(.):25261870-25279034	0.3354
2_MACS_peak_12202_lociStitched	chr20(.):25290208-25300240	0.3716
1_MACS_peak_12204_lociStitched	chr20(.):25370042-25372594	2.0663
1_MACS_peak_12205_lociStitched	chr20(.):25387561-25389669	1.7856
1_MACS_peak_12206_lociStitched	chr20(.):25420179-25420842	0.3909
1_MACS_peak_12207_lociStitched	chr20(.):25602895-25605844	2.7043
1_MACS_peak_12208_lociStitched	chr20(.):25676192-25678125	1.7366
2_MACS_peak_12209_lociStitched	chr20(.):26115467-26117171	0.4487
1_MACS_peak_12211_lociStitched	chr20(.):29523386-29525314	0.9794
1_MACS_peak_12212_lociStitched	chr20(.):29609190-29615177	2.3554
1_MACS_peak_12213_lociStitched	chr20(.):30101990-30104141	1.7681
1_MACS_peak_12214_lociStitched	chr20(.):30134224-30137065	1.9114
3_MACS_peak_12215_lociStitched	chr20(.):30153778-30162053	0.7133
1_MACS_peak_12218_lociStitched	chr20(.):30295776-30297229	0.429
1_MACS_peak_12219_lociStitched	chr20(.):30309958-30312071	2.0175
1_MACS_peak_12220_lociStitched	chr20(.):30326225-30329032	1.2881
1_MACS_peak_12221_lociStitched	chr20(.):30457827-30458611	0.4205
1_MACS_peak_12222_lociStitched	chr20(.):30467053-30468425	0.547
1_MACS_peak_12223_lociStitched	chr20(.):30538519-30540092	1.4743
1_MACS_peak_12224_lociStitched	chr20(.):30606140-30606830	0.3692
1_MACS_peak_12225_lociStitched	chr20(.):30623715-30625599	0.9825
1_MACS_peak_12226_lociStitched	chr20(.):30696687-30698576	2.117
1_MACS_peak_12227_lociStitched	chr20(.):30743033-30743726	0.3583
1_MACS_peak_12228_lociStitched	chr20(.):30792083-30796649	1.8842
1_MACS_peak_12229_lociStitched	chr20(.):30864866-30866388	0.496
1_MACS_peak_12230_lociStitched	chr20(.):30944376-30947817	2.6577
1_MACS_peak_12231_lociStitched	chr20(.):31044481-31045156	0.409
2_MACS_peak_12232_lociStitched	chr20(.):31062781-31073755	0.4893
1_MACS_peak_12234_lociStitched	chr20(.):31096543-31098637	0.5044
1_MACS_peak_12235_lociStitched	chr20(.):31122012-31128622	1.7648
1_MACS_peak_12236_lociStitched	chr20(.):31170422-31173500	1.4057
1_MACS_peak_12237_lociStitched	chr20(.):31214400-31216331	0.9909
2_MACS_peak_12238_lociStitched	chr20(.):31256541-31270049	1.246
1_MACS_peak_12240_lociStitched	chr20(.):31278393-31279007	0.4223
1_MACS_peak_12241_lociStitched	chr20(.):31288387-31293140	1.4971
1_MACS_peak_12242_lociStitched	chr20(.):31330208-31332361	0.9596
1_MACS_peak_12243_lociStitched	chr20(.):31349235-31352307	1.0786
1_MACS_peak_12244_lociStitched	chr20(.):31406973-31409674	1.7435
1_MACS_peak_12245_lociStitched	chr20(.):31988209-31990205	1.1798
1_MACS_peak_12246_lociStitched	chr20(.):32030747-32032954	0.7111
2_MACS_peak_12247_lociStitched	chr20(.):32076800-32079152	1.5951
1_MACS_peak_12249_lociStitched	chr20(.):32141968-32144038	0.7779
1_MACS_peak_12250_lociStitched	chr20(.):32235091-32236758	0.5269
3_MACS_peak_12251_lociStitched	chr20(.):32250659-32262882	1.2224
1_MACS_peak_12254_lociStitched	chr20(.):32272031-32274350	2.166
1_MACS_peak_12255_lociStitched	chr20(.):32307078-32308997	1.075
1_MACS_peak_12256_lociStitched	chr20(.):32319010-32322267	2.2221
2_MACS_peak_12257_lociStitched	chr20(.):32360991-32368338	0.9243
1_MACS_peak_12259_lociStitched	chr20(.):32398888-32400949	1.2459
1_MACS_peak_12260_lociStitched	chr20(.):32446603-32447896	0.6026
3_MACS_peak_12261_lociStitched	chr20(.):32461728-32473424	0.9477
1_MACS_peak_12264_lociStitched	chr20(.):32579880-32583991	2.296
1_MACS_peak_12265_lociStitched	chr20(.):32697562-32701168	2.8958
1_MACS_peak_12266_lociStitched	chr20(.):32792683-32793667	0.4651
1_MACS_peak_12267_lociStitched	chr20(.):32836706-32837779	0.4458
1_MACS_peak_12268_lociStitched	chr20(.):32888824-32891726	1.6619
1_MACS_peak_12269_lociStitched	chr20(.):32950573-32952544	2.374
2_MACS_peak_12270_lociStitched	chr20(.):32987862-33005243	1.8049
2_MACS_peak_12272_lociStitched	chr20(.):33102314-33111151	1.1704
2_MACS_peak_12274_lociStitched	chr20(.):33263762-33269087	0.7904
2_MACS_peak_12276_lociStitched	chr20(.):33291282-33298538	1.0733
1_MACS_peak_12278_lociStitched	chr20(.):33307264-33308833	0.4843
1_MACS_peak_12279_lociStitched	chr20(.):33412141-33414124	2.4281
2_MACS_peak_12280_lociStitched	chr20(.):33459984-33465293	0.6001
1_MACS_peak_12282_lociStitched	chr20(.):33473705-33475690	0.6848
1_MACS_peak_12283_lociStitched	chr20(.):33542643-33544336	1.7421
1_MACS_peak_12284_lociStitched	chr20(.):33642227-33644756	0.9556
1_MACS_peak_12285_lociStitched	chr20(.):33679138-33681357	1.771
2_MACS_peak_12286_lociStitched	chr20(.):33732048-33736152	0.8188
1_MACS_peak_12288_lociStitched	chr20(.):33871101-33873159	1.1554
1_MACS_peak_12289_lociStitched	chr20(.):33998823-34000611	1.433
1_MACS_peak_12290_lociStitched	chr20(.):34041980-34044149	3.0677
1_MACS_peak_12291_lociStitched	chr20(.):34077894-34079714	1.7026
2_MACS_peak_12292_lociStitched	chr20(.):34127250-34130799	0.8212
4_MACS_peak_12294_lociStitched	chr20(.):34193684-34207451	0.5296
1_MACS_peak_12298_lociStitched	chr20(.):34250429-34253552	2.4284
1_MACS_peak_12299_lociStitched	chr20(.):34286054-34288765	1.7888
1_MACS_peak_12300_lociStitched	chr20(.):34327399-34333094	4.1985
2_MACS_peak_12301_lociStitched	chr20(.):34355346-34361976	0.9515
1_MACS_peak_12303_lociStitched	chr20(.):34540112-34544049	3.0345
1_MACS_peak_12304_lociStitched	chr20(.):34636202-34639699	2.5399
1_MACS_peak_12305_lociStitched	chr20(.):34652591-34653530	0.5713
4_MACS_peak_12306_lociStitched	chr20(.):34677529-34703085	0.9451
2_MACS_peak_12310_lociStitched	chr20(.):34730104-34735346	0.7697
1_MACS_peak_12312_lociStitched	chr20(.):34823717-34825656	1.1086
3_MACS_peak_12313_lociStitched	chr20(.):35088964-35101676	0.4695
1_MACS_peak_12316_lociStitched	chr20(.):35200127-35204410	2.5114
3_MACS_peak_12317_lociStitched	chr20(.):35221733-35236431	0.9174
1_MACS_peak_12320_lociStitched	chr20(.):35272288-35274818	0.7117
1_MACS_peak_12321_lociStitched	chr20(.):35373037-35375306	0.9124
1_MACS_peak_12322_lociStitched	chr20(.):35400773-35403122	2.2053
4_MACS_peak_12323_lociStitched	chr20(.):35455602-35475146	0.472
1_MACS_peak_12327_lociStitched	chr20(.):35491371-35493157	0.8999
2_MACS_peak_12328_lociStitched	chr20(.):35578858-35580986	1.1602
1_MACS_peak_12330_lociStitched	chr20(.):35699146-35702374	1.3439
1_MACS_peak_12331_lociStitched	chr20(.):35722149-35725514	2.8458
1_MACS_peak_12332_lociStitched	chr20(.):35806109-35809061	3.2654
1_MACS_peak_12333_lociStitched	chr20(.):35904983-35905760	0.518
1_MACS_peak_12334_lociStitched	chr20(.):35917261-35919231	2.1634
1_MACS_peak_12335_lociStitched	chr20(.):35936308-35938056	0.6439
2_MACS_peak_12336_lociStitched	chr20(.):36155097-36164286	0.7731
1_MACS_peak_12338_lociStitched	chr20(.):36322316-36323311	0.8866
1_MACS_peak_12339_lociStitched	chr20(.):36432076-36433798	0.3867
1_MACS_peak_12340_lociStitched	chr20(.):36549283-36550555	0.4776
1_MACS_peak_12341_lociStitched	chr20(.):36619197-36620024	0.3856
1_MACS_peak_12342_lociStitched	chr20(.):36660394-36663750	2.4418
1_MACS_peak_12343_lociStitched	chr20(.):36722088-36724500	0.8218
1_MACS_peak_12344_lociStitched	chr20(.):37061996-37064084	2.159
2_MACS_peak_12345_lociStitched	chr20(.):37075037-37083719	0.3761
1_MACS_peak_12347_lociStitched	chr20(.):37100437-37102348	0.8453
1_MACS_peak_12348_lociStitched	chr20(.):37230364-37230986	0.3325
1_MACS_peak_12349_lociStitched	chr20(.):37376203-37377987	0.8267
1_MACS_peak_12350_lociStitched	chr20(.):37433529-37436077	0.7536
1_MACS_peak_12351_lociStitched	chr20(.):37470239-37472317	0.9209
1_MACS_peak_12352_lociStitched	chr20(.):37500373-37505691	1.2012
1_MACS_peak_12353_lociStitched	chr20(.):37520558-37521895	0.5472
1_MACS_peak_12354_lociStitched	chr20(.):37554853-37556868	1.0753
1_MACS_peak_12355_lociStitched	chr20(.):37589484-37592297	1.9192
1_MACS_peak_12356_lociStitched	chr20(.):37678233-37679094	0.5514
1_MACS_peak_12357_lociStitched	chr20(.):39619154-39621209	1.1776
3_MACS_peak_12358_lociStitched	chr20(.):39631292-39642647	0.5611
1_MACS_peak_12361_lociStitched	chr20(.):39656288-39659955	2.1091
1_MACS_peak_12362_lociStitched	chr20(.):39765333-39767214	0.9404
2_MACS_peak_12363_lociStitched	chr20(.):39945089-39947125	1.0706
1_MACS_peak_12365_lociStitched	chr20(.):40245918-40247798	1.1931
1_MACS_peak_12366_lociStitched	chr20(.):40321027-40322769	1.4926
1_MACS_peak_12367_lociStitched	chr20(.):42085003-42088395	3.4051
1_MACS_peak_12368_lociStitched	chr20(.):42142882-42144273	1.3117
1_MACS_peak_12369_lociStitched	chr20(.):42218329-42220536	1.4288
1_MACS_peak_12370_lociStitched	chr20(.):42285080-42287658	1.9406
1_MACS_peak_12371_lociStitched	chr20(.):42295112-42297762	1.5806
1_MACS_peak_12372_lociStitched	chr20(.):42307527-42312948	1.7023
2_MACS_peak_12373_lociStitched	chr20(.):42336509-42344780	0.7623
1_MACS_peak_12375_lociStitched	chr20(.):42361581-42362698	0.5046
1_MACS_peak_12376_lociStitched	chr20(.):42378409-42382344	2.3922
1_MACS_peak_12377_lociStitched	chr20(.):42542945-42543891	0.3196
1_MACS_peak_12378_lociStitched	chr20(.):42570545-42572481	0.7563
1_MACS_peak_12379_lociStitched	chr20(.):42583322-42584715	0.5236
1_MACS_peak_12380_lociStitched	chr20(.):42661262-42663326	0.7749
1_MACS_peak_12381_lociStitched	chr20(.):42696470-42699850	1.6295
1_MACS_peak_12382_lociStitched	chr20(.):42708059-42709719	0.6948
2_MACS_peak_12383_lociStitched	chr20(.):42836535-42840842	1.5013
1_MACS_peak_12385_lociStitched	chr20(.):42938678-42940068	0.7919
1_MACS_peak_12386_lociStitched	chr20(.):43103960-43105342	1.1388
1_MACS_peak_12387_lociStitched	chr20(.):43149663-43151561	1.3752
1_MACS_peak_12388_lociStitched	chr20(.):43159966-43161050	0.4634
3_MACS_peak_12389_lociStitched	chr20(.):43270527-43281262	0.5827
1_MACS_peak_12392_lociStitched	chr20(.):43513460-43515991	1.5881
1_MACS_peak_12393_lociStitched	chr20(.):43537819-43541187	2.4482
3_MACS_peak_12394_lociStitched	chr20(.):43587093-43609365	1.9348
1_MACS_peak_12397_lociStitched	chr20(.):43617909-43620391	0.5665
1_MACS_peak_12398_lociStitched	chr20(.):43664425-43665378	0.3812
2_MACS_peak_12399_lociStitched	chr20(.):43679522-43683079	0.4255
1_MACS_peak_12401_lociStitched	chr20(.):43949395-43949942	0.3682
2_MACS_peak_12402_lociStitched	chr20(.):43991003-43998173	0.4564
1_MACS_peak_12404_lociStitched	chr20(.):44043955-44045674	1.1561
2_MACS_peak_12405_lociStitched	chr20(.):44059933-44065679	0.5529
1_MACS_peak_12407_lociStitched	chr20(.):44133967-44138160	1.9574
1_MACS_peak_12408_lociStitched	chr20(.):44420274-44421574	1.1643
1_MACS_peak_12409_lociStitched	chr20(.):44440407-44442675	1.5701
2_MACS_peak_12410_lociStitched	chr20(.):44461925-44471506	0.2298
1_MACS_peak_12412_lociStitched	chr20(.):44484941-44487477	1.848
1_MACS_peak_12413_lociStitched	chr20(.):44509757-44510626	0.9038
1_MACS_peak_12414_lociStitched	chr20(.):44519220-44522883	1.5285
1_MACS_peak_12415_lociStitched	chr20(.):44562016-44564850	3.0913
1_MACS_peak_12416_lociStitched	chr20(.):44598336-44601752	3.0601
1_MACS_peak_12417_lociStitched	chr20(.):44649988-44651037	0.9334
1_MACS_peak_12418_lociStitched	chr20(.):44717217-44718938	2.1915
1_MACS_peak_12419_lociStitched	chr20(.):44746429-44747928	0.4967
1_MACS_peak_12420_lociStitched	chr20(.):44991866-44993754	1.6053
1_MACS_peak_12421_lociStitched	chr20(.):45033955-45036948	1.2619
1_MACS_peak_12422_lociStitched	chr20(.):45316497-45319196	1.3718
1_MACS_peak_12423_lociStitched	chr20(.):45829294-45830446	0.615
1_MACS_peak_12424_lociStitched	chr20(.):45978312-45988847	3.9949
1_MACS_peak_12425_lociStitched	chr20(.):46038262-46047394	3.0382
1_MACS_peak_12426_lociStitched	chr20(.):46081298-46083258	1.5037
2_MACS_peak_12427_lociStitched	chr20(.):46096384-46104002	1.5096
3_MACS_peak_12429_lociStitched	chr20(.):46114276-46133676	1.4677
1_MACS_peak_12432_lociStitched	chr20(.):46203158-46205971	0.6207
1_MACS_peak_12433_lociStitched	chr20(.):46235894-46236625	0.3873
1_MACS_peak_12434_lociStitched	chr20(.):46652039-46656612	1.6029
1_MACS_peak_12435_lociStitched	chr20(.):46771853-46772986	0.5028
1_MACS_peak_12436_lociStitched	chr20(.):46988071-46989816	0.7784
1_MACS_peak_12437_lociStitched	chr20(.):47405301-47406119	0.3994
1_MACS_peak_12438_lociStitched	chr20(.):47443495-47445622	0.9634
1_MACS_peak_12439_lociStitched	chr20(.):47462701-47464435	0.9619
1_MACS_peak_12440_lociStitched	chr20(.):47537159-47543665	2.2223
1_MACS_peak_12441_lociStitched	chr20(.):47661686-47665125	2.3655
1_MACS_peak_12442_lociStitched	chr20(.):47782216-47783415	0.5137
1_MACS_peak_12443_lociStitched	chr20(.):47802370-47805571	1.2211
1_MACS_peak_12444_lociStitched	chr20(.):47835085-47837345	1.0773
2_MACS_peak_12445_lociStitched	chr20(.):47888851-47897505	1.3165
2_MACS_peak_12447_lociStitched	chr20(.):48284480-48294990	1.1071
1_MACS_peak_12449_lociStitched	chr20(.):48328813-48331299	1.4801
1_MACS_peak_12450_lociStitched	chr20(.):48366318-48369446	1.3626
1_MACS_peak_12451_lociStitched	chr20(.):48401718-48404040	1.0151
1_MACS_peak_12452_lociStitched	chr20(.):48418220-48419808	0.9515
1_MACS_peak_12453_lociStitched	chr20(.):48428602-48430472	1.9213
1_MACS_peak_12454_lociStitched	chr20(.):48530776-48534129	1.448
1_MACS_peak_12455_lociStitched	chr20(.):48551053-48554540	1.5659
2_MACS_peak_12456_lociStitched	chr20(.):48595512-48600414	0.6221
1_MACS_peak_12458_lociStitched	chr20(.):48628322-48629794	0.5045
1_MACS_peak_12459_lociStitched	chr20(.):48639274-48640450	0.548
1_MACS_peak_12460_lociStitched	chr20(.):48656648-48658796	1.993
1_MACS_peak_12461_lociStitched	chr20(.):48672999-48674276	0.7388
2_MACS_peak_12462_lociStitched	chr20(.):48687488-48693626	0.2177
2_MACS_peak_12464_lociStitched	chr20(.):48728172-48733169	1.4703
1_MACS_peak_12466_lociStitched	chr20(.):48742312-48744066	0.5937
1_MACS_peak_12467_lociStitched	chr20(.):48768774-48771144	1.0315
1_MACS_peak_12468_lociStitched	chr20(.):48806494-48811228	5.3002
