#10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_ROSE/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam
#Using cutoff of 22673.2851 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_21637_lociStitched	chr5	130708694	130719340	1	10647	28737.8124	2890.389	606	1
1_MACS_peak_2169_lociStitched	chr1	197739979	197749562	1	9584	38888.7723	3125.0163	607	1
1_MACS_peak_27441_lociStitched	chr9	117126235	117136906	1	10672	27296.418	2167.2801	608	1
2_MACS_peak_18774_lociStitched	chr3	151910722	151921769	2	10468	29886.5538	2605.9873	613	1
1_MACS_peak_2561_lociStitched	chr1	226062449	226071766	1	9318	40232.6694	2885.4749	614	1
2_MACS_peak_1596_lociStitched	chr1	152006219	152021801	2	9913	36784.4274	4520.3382	615	1
1_MACS_peak_18766_lociStitched	chr3	150314183	150324165	1	9983	33961.7586	2469.5468	617	1
1_MACS_peak_18625_lociStitched	chr3	133159746	133169880	1	10135	32006.2122	2013.6258	618	1
1_MACS_peak_6562_lociStitched	chr12	94595669	94604343	1	8675	42950.1784	1903.943	620	1
1_MACS_peak_22101_lociStitched	chr5	175076010	175086599	1	10590	26729.8127	2093.4453	621	1
2_MACS_peak_1735_lociStitched	chr1	156709412	156723012	2	10217	32316.32	3870.56	623	1
2_MACS_peak_25689_lociStitched	chr8	29197448	29210630	2	10555	26853.0522	2425.488	624	1
2_MACS_peak_19248_lociStitched	chr3	193815313	193824104	2	8763	42428.8824	2775.3187	631	1
2_MACS_peak_23692_lociStitched	chr6	139683283	139698171	2	10411	28470.3224	2840.6304	632	1
2_MACS_peak_6419_lociStitched	chr12	77452483	77464943	2	9846	33491.234	2463.342	637	1
2_MACS_peak_11640_lociStitched	chr17	75228964	75244154	2	9508	36106.63	2410.653	641	1
2_MACS_peak_12783_lociStitched	chr19	16221414	16232511	2	10047	31170.3633	2386.9647	643	1
1_MACS_peak_9266_lociStitched	chr15	90637145	90646698	1	9554	35572.5061	2333.7979	644	1
3_MACS_peak_22067_lociStitched	chr5	172191073	172205832	3	9725	34623.1381	2945.8964	645	1
2_MACS_peak_27174_lociStitched	chr9	93732030	93742589	2	8537	42233.8882	1897.4523	649	1
3_MACS_peak_21004_lociStitched	chr5	54031592	54050695	3	10311	28224.6825	2959.0547	651	1
1_MACS_peak_2840_lociStitched	chr10	3845984	3854862	1	8879	39776.1034	2047.2668	653	1
2_MACS_peak_27600_lociStitched	chr9	130730996	130744392	2	10420	25359.9676	2514.4292	655	1
2_MACS_peak_25667_lociStitched	chr8	28195010	28207714	2	9495	35219.2992	2817.7472	658	1
1_MACS_peak_4449_lociStitched	chr11	35159541	35169229	1	9689	33098.0832	2551.8192	659	1
1_MACS_peak_2574_lociStitched	chr1	226308050	226317218	1	9169	37690.5648	2903.5056	660	1
2_MACS_peak_5262_lociStitched	chr11	115125230	115137141	2	10262	25803.9904	1923.6265	661	1
2_MACS_peak_6558_lociStitched	chr12	94540787	94553430	2	10138	27544.0398	2189.7676	662	1
2_MACS_peak_12256_lociStitched	chr18	60798225	60811471	2	9544	33691.201	2606.8128	664	1
2_MACS_peak_25179_lociStitched	chr7	134842706	134857759	2	9534	34772.43	3799.3772	666	1
2_MACS_peak_21132_lociStitched	chr5	65108401	65123619	2	10197	25754.9432	2246.1768	673	1
1_MACS_peak_17261_lociStitched	chr22	39860738	39870904	1	10167	25543.0916	1933.5732	674	1
3_MACS_peak_755_lociStitched	chr1	46790009	46807289	3	9832	30500.928	3158.784	675	1
2_MACS_peak_10195_lociStitched	chr16	70460711	70474116	2	10187	25257.701	2001.3665	676	1
1_MACS_peak_11000_lociStitched	chr17	38015609	38025127	1	9519	32288.8632	2271.9466	681	1
1_MACS_peak_5553_lociStitched	chr12	4377503	4386982	1	9480	32101.5814	1752.6671	682	1
3_MACS_peak_28106_lociStitched	chrX	42792224	42805570	3	9361	32384.069	1257.1932	687	1
1_MACS_peak_280_lociStitched	chr1	23849793	23858797	1	9005	36067.3228	2174.466	688	1
2_MACS_peak_25742_lociStitched	chr8	33409916	33425350	2	9830	29270.581	3100.6906	689	1
2_MACS_peak_412_lociStitched	chr1	28352200	28364282	2	9822	27952.9152	1939.161	691	1
2_MACS_peak_6516_lociStitched	chr12	92576978	92586571	2	9375	32314.0205	1968.4836	693	1
2_MACS_peak_25176_lociStitched	chr7	134670495	134682936	2	9489	32392.6317	3402.6135	701	1
2_MACS_peak_21084_lociStitched	chr5	58951130	58962185	2	9296	32545.92	1841.763	702	1
1_MACS_peak_3704_lociStitched	chr10	97048913	97058181	1	9269	32868.962	2077.8856	704	1
2_MACS_peak_18879_lociStitched	chr3	160115989	160129617	2	9274	34290.7736	3708.1788	708	1
3_MACS_peak_18520_lociStitched	chr3	125548769	125560606	3	9872	26919.7054	2626.6303	713	1
1_MACS_peak_7389_lociStitched	chr13	78688828	78697103	1	8276	39458.51	1678.17	714	1
2_MACS_peak_20613_lociStitched	chr4	185239671	185254297	2	9600	29491.8664	2395.7388	716	1
2_MACS_peak_5375_lociStitched	chr11	122929919	122942159	2	9169	33729.768	2893.536	718	1
2_MACS_peak_22968_lociStitched	chr6	52527207	52536944	2	9495	30108.7514	2620.2267	722	1
2_MACS_peak_2266_lociStitched	chr1	203722245	203736137	2	8488	38358.5904	3504.9516	730	1
3_MACS_peak_15252_lociStitched	chr2	197126506	197142373	3	9669	27167.4774	2844.9531	731	1
1_MACS_peak_26753_lociStitched	chr9	22236421	22245691	1	9271	29646.387	1362.69	733	1
3_MACS_peak_546_lociStitched	chr1	36614131	36627592	3	9668	26838.5418	2740.6596	734	1
2_MACS_peak_8012_lociStitched	chr14	72980523	72990249	2	9691	25145.6004	1338.2976	735	1
3_MACS_peak_16638_lociStitched	chr21	34696028	34713083	3	9707	28178.271	4635.549	736	1
2_MACS_peak_20958_lociStitched	chr5	43006830	43021200	2	9024	33211.944	3171.459	737	1
1_MACS_peak_16249_lociStitched	chr20	46038806	46047396	1	8591	34625.431	1894.954	744	1
1_MACS_peak_2134_lociStitched	chr1	192542093	192551366	1	9274	29362.0272	3181.5663	748	1
3_MACS_peak_5921_lociStitched	chr12	32664373	32679333	3	9277	28739.656	2595.56	749	1
2_MACS_peak_22625_lociStitched	chr6	30648928	30659502	2	9517	25084.7002	2148.6368	755	1
1_MACS_peak_16251_lociStitched	chr20	46095080	46104319	1	9240	27137.7147	1531.8262	762	1
3_MACS_peak_1660_lociStitched	chr1	154942254	154957673	3	9433	28008.6135	4767.5548	766	1
3_MACS_peak_1207_lociStitched	chr1	107991865	108004306	3	9242	25976.808	1296.3522	770	1
3_MACS_peak_17231_lociStitched	chr22	39408929	39422665	3	9163	27500.8456	2462.8648	773	1
3_MACS_peak_566_lociStitched	chr1	37930698	37946297	3	9344	25697.7926	2890.4947	775	1
3_MACS_peak_24639_lociStitched	chr7	76949929	76965849	3	9123	28022.384	2786	776	1
1_MACS_peak_14801_lociStitched	chr2	135162404	135170811	1	8408	33105.9253	1894.0971	785	1
2_MACS_peak_25790_lociStitched	chr8	38792353	38802993	2	8289	33941.6	2024.792	788	1
2_MACS_peak_12939_lociStitched	chr19	28950799	28962490	2	8802	29371.2993	1948.8897	791	1
1_MACS_peak_14145_lociStitched	chr2	66659608	66668353	1	8746	29625.4365	1695.6555	792	1
2_MACS_peak_16998_lociStitched	chr22	24822129	24831897	2	8145	34478.1096	1748.472	795	1
3_MACS_peak_22706_lociStitched	chr6	33279711	33292868	3	8899	29248.011	2990.5861	796	1
2_MACS_peak_17147_lociStitched	chr22	36648138	36657110	2	8571	30967.7552	1767.484	799	1
2_MACS_peak_9851_lociStitched	chr16	30193675	30206548	2	8178	34811.1666	2833.3473	803	1
2_MACS_peak_22680_lociStitched	chr6	32156349	32165768	2	8936	26526.7297	1503.2724	806	1
1_MACS_peak_23532_lociStitched	chr6	130002636	130010980	1	8345	31777.2896	1849.8648	812	1
2_MACS_peak_18343_lociStitched	chr3	104237455	104247049	2	8223	32667.57	1974.4452	814	1
1_MACS_peak_18595_lociStitched	chr3	129892581	129900811	1	8231	32109.345	1813.069	820	1
1_MACS_peak_6514_lociStitched	chr12	92533229	92542075	1	8847	26684.8436	2071.7332	823	1
1_MACS_peak_17144_lociStitched	chr22	36551915	36560279	1	8365	30985.2744	1941.2844	825	1
1_MACS_peak_13767_lociStitched	chr2	33716530	33724862	1	8333	31176.6776	1908.8612	827	1
3_MACS_peak_12780_lociStitched	chr19	16180271	16198265	3	8847	27239.3172	2996.001	829	1
2_MACS_peak_19122_lociStitched	chr3	183267880	183279004	2	8754	28341.7272	3195.9252	830	1
2_MACS_peak_2049_lociStitched	chr1	183439121	183451633	2	8821	28255.8496	4185.264	837	1
2_MACS_peak_19052_lociStitched	chr3	178677893	178690260	2	8681	28293.2226	2828.3329	838	1
2_MACS_peak_1769_lociStitched	chr1	159035740	159048454	2	8234	33543.3462	4098.9936	840	1
2_MACS_peak_3803_lociStitched	chr10	104401199	104413027	2	8501	28918.2772	2192.9112	846	1
2_MACS_peak_13867_lociStitched	chr2	43354290	43363444	2	8401	28414.9314	1533.295	855	1
1_MACS_peak_10547_lociStitched	chr17	6062811	6071171	1	8361	28967.4	1843.38	856	1
2_MACS_peak_25420_lociStitched	chr8	1990608	2000902	2	8477	27678.5072	1964.0952	863	1
2_MACS_peak_18831_lociStitched	chr3	156533588	156545027	2	8225	30378.5523	2468.5362	865	1
2_MACS_peak_1731_lociStitched	chr1	156627034	156635929	2	8539	27672.345	2657.826	866	1
1_MACS_peak_18446_lociStitched	chr3	119354613	119363119	1	8507	27206.441	1957.2306	867	1
2_MACS_peak_10522_lociStitched	chr17	4842134	4854639	2	8197	30325.8755	2594.7875	873	1
2_MACS_peak_23075_lociStitched	chr6	74224299	74234461	2	8629	25948.667	2504.933	876	1
2_MACS_peak_25047_lociStitched	chr7	122822626	122832909	2	8667	25350.6799	2617.0235	880	1
2_MACS_peak_26452_lociStitched	chr8	134221303	134233064	2	8426	26383.4513	1986.4329	892	1
2_MACS_peak_25555_lociStitched	chr8	19241643	19252290	2	8089	29129.1273	1845.1251	894	1
2_MACS_peak_14334_lociStitched	chr2	85928107	85938385	2	8346	26771.1066	1837.7064	896	1
1_MACS_peak_27888_lociStitched	chrX	12904574	12912678	1	8105	26511.4256	1132.1288	922	1
3_MACS_peak_9306_lociStitched	chr15	93373426	93389637	3	8215	26511.4694	2673.1939	930	1
1_MACS_peak_24192_lociStitched	chr7	26190819	26198894	1	8076	24678.0075	1930.7325	975	1
