GENE	H3k27me3_21_DMSO_compare_TSS_SIGNAL	H3k27me3_21_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
MPND	0	77492.6418	77492.6418	1	8
ELN	1232.5023	78819.0453	77586.543	0.984603641816414	5.99888203089524
ZBTB42	0	77648.0789	77648.0789	1	8
LOC730005	371.7189	78098.0286	77726.3097	0.99526290179537	7.71493027746815
CROCCP3	0	77789.675	77789.675	1	8
CACNA2D4	0	77824.239	77824.239	1	8
TRABD	0	77830.7148	77830.7148	1	8
YWHAE	0	77879.3363	77879.3363	1	8
HS3ST6	7426.1066	85413.1595	77987.0529	0.920011144939458	3.52378043121425
SLC7A4	1793.2384	79884.9766	78091.7382	0.978045083379944	5.47728500776708
LOC100131176	2517.7095	80620.3249	78102.6154	0.969716514009862	5.00095986147148
ATP6V1F	0	78459.2329	78459.2329	1	8
LOC100130705	0	78459.2329	78459.2329	1	8
GNAS	2439.8038	80980.8073	78541.0035	0.970752985769005	5.0527429839897
WDR86	2010.5007	80620.3249	78609.8242	0.975668877983472	5.32551685370636
KCNK3	1362.7776	80045.2551	78682.4775	0.983259912384543	5.8761938413574
LIMK1	0	78819.0453	78819.0453	1	8
C16orf73	0	78831.9964	78831.9964	1	8
TTYH1	0	78964.9901	78964.9901	1	8
SNAR-F	0	78993.2983	78993.2983	1	8
CRYGN	1552.8117	80620.3249	79067.5132	0.981103171130503	5.69818879864364
MARCH2	0	79073.2578	79073.2578	1	8
CCDC27	6931.7585	86098.8168	79167.0583	0.925489458947805	3.63470011423509
MIR3907	1386.9437	80620.3249	79233.3812	0.983087551583202	5.86116246640652
MLXIPL	3585.5408	82839.5729	79254.0321	0.958512744195557	4.53005747612477
JPH3	477.3393	79746.8981	79269.5588	0.994049936584377	7.38426947316398
PRDX5	0	79288.0525	79288.0525	1	8
TRMT112	0	79288.0525	79288.0525	1	8
PRCD	19452.7552	98745.8196	79293.0644	0.835423098519459	2.3437451665734
KANK3	6006.8	85677.8231	79671.0231	0.934484106528437	3.83425329021199
GPIHBP1	0	79677.8518	79677.8518	1	8
BRD4	0	79821.3165	79821.3165	1	8
DGCR5	2607.228	82437.5036	79830.2756	0.969342862856422	4.98271216133743
LOC400891	0	79884.9766	79884.9766	1	8
P2RX6P	0	79884.9766	79884.9766	1	8
LSS	0	79959.7135	79959.7135	1	8
MCM3AP-AS1	0	79959.7135	79959.7135	1	8
MTFP1	0	79996.6154	79996.6154	1	8
SLC4A1	0	80118.0296	80118.0296	1	8
SIVA1	0	80148.5738	80148.5738	1	8
DMPK	0	80204.7545	80204.7545	1	8
DMWD	0	80204.7545	80204.7545	1	8
FIGNL2	1517.2718	81771.6373	80254.3655	0.981783027099343	5.75204907312428
LILRA6	2046.9436	82379.7109	80332.7673	0.975754770669019	5.33074580623155
C10orf105	0	80354.3443	80354.3443	1	8
NUP50	0	80461.3897	80461.3897	1	8
GAST	0	80466.8693	80466.8693	1	8
ZDHHC8P1	0	80660.6984	80660.6984	1	8
PLVAP	0	80811.505	80811.505	1	8
HCK	3983.4	84836.1692	80852.7692	0.955151775268912	4.41260721425078
NOSIP	0	80881.0521	80881.0521	1	8
PRRG2	0	80881.0521	80881.0521	1	8
DGCR9	0	80918.145	80918.145	1	8
GNAS-AS	0	80980.8073	80980.8073	1	8
MIR296	0	80980.8073	80980.8073	1	8
MIR298	0	80980.8073	80980.8073	1	8
PRR12	0	81006.4761	81006.4761	1	8
COQ4	0	81035.3195	81035.3195	1	8
TRUB2	0	81035.3195	81035.3195	1	8
PC	950.5753	82083.5103	81132.935	0.988551986896331	6.43214770411144
VPS37D	1613.514	82839.5729	81226.0589	0.98089455271291	5.68204211456038
PDZD4	1015.6951	82319.8611	81304.166	0.987811983908016	6.3407012562088
COX6B1	0	81322.6589	81322.6589	1	8
ETV2	0	81322.6589	81322.6589	1	8
AANAT	0	81347.393	81347.393	1	8
UBE2O	0	81347.393	81347.393	1	8
BLVRB	609.0352	82011.6727	81402.6375	0.992628540525976	7.07315983950747
KLC3	3815.7168	85228.9043	81413.1875	0.957148261704491	4.48131678057862
CEBPA	949.5501	82391.9289	81442.3788	0.988606512490617	6.43911508632057
LOC80054	949.5501	82391.9289	81442.3788	0.988606512490617	6.43911508632057
MYO15B	7398.2804	88906.6417	81508.3613	0.923178584866951	3.58702931270564
DMBX1	0	81513.9639	81513.9639	1	8
CD3EAP	0	81683.7073	81683.7073	1	8
PPP1R13L	0	81683.7073	81683.7073	1	8
TTLL12	0	81804.4131	81804.4131	1	8
SLC6A3	0	81820.1429	81820.1429	1	8
LGALS13	0	81893.5216	81893.5216	1	8
TXN2	0	81970.4012	81970.4012	1	8
LBX1	7360.0226	89399.8979	82039.8753	0.923935214477569	3.60249108236321
ANKRD33	0	82119.7845	82119.7845	1	8
SNF8	0	82127.5554	82127.5554	1	8
C9orf25	0	82136.2391	82136.2391	1	8
DNAI1	0	82136.2391	82136.2391	1	8
NCRNA00254	0	82302.0432	82302.0432	1	8
IDH3G	0	82319.8611	82319.8611	1	8
SSR4	0	82319.8611	82319.8611	1	8
IGLL1	0	82389.8275	82389.8275	1	8
PTMS	533.3496	82999.9855	82466.6359	0.993615128626655	7.28188577339061
TBL2	0	82493.6108	82493.6108	1	8
EPR1	0	82519.7361	82519.7361	1	8
PAEP	701.6715	83228.9503	82527.2788	0.991639862961196	6.89014586624717
LAG3	343.7679	82999.9855	82656.2176	0.995875300955668	7.91553243756303
IGHMBP2	0	82724.5591	82724.5591	1	8
MRPL21	0	82724.5591	82724.5591	1	8
VRK3	0	82738.4627	82738.4627	1	8
ZNF473	0	82738.4627	82738.4627	1	8
GP6	0	82828.1125	82828.1125	1	8
DNAJC30	0	82839.5729	82839.5729	1	8
WBSCR22	0	82839.5729	82839.5729	1	8
LGI3	13551	96423.1982	82872.1982	0.87678018824601	2.83098096275675
LILRA3	0	82879.6716	82879.6716	1	8
GPR153	1650.7295	84613.9335	82963.204	0.980864360416037	5.6797196189044
CD4	0	82999.9855	82999.9855	1	8
MLF2	0	82999.9855	82999.9855	1	8
SFT2D3	0	83035.7885	83035.7885	1	8
MLL4	0	83224.3265	83224.3265	1	8
IGFL4	0	83261.0198	83261.0198	1	8
FLJ41350	6133.0154	89399.8979	83266.8825	0.935802068751524	3.86560470506336
SEC14L3	3548.364	86942.5677	83394.2037	0.960787628844803	4.61483678618844
SLC7A10	0	83584.4959	83584.4959	1	8
SEC14L4	1762.4112	85415.8294	83653.4182	0.979783817752339	5.59888098368771
ANKRD40	0	83768.1496	83768.1496	1	8
ZFP36	0	83831.3358	83831.3358	1	8
RBBP5	0	84088.7524	84088.7524	1	8
FAM57A	0	84113.5537	84113.5537	1	8
PDZD7	2799.5478	86921.2985	84121.7507	0.96879713115234	4.95644400859723
SFXN3	2679.5868	86921.2985	84241.7117	0.97009419280816	5.01962727159742
VAMP3	0	84441.0815	84441.0815	1	8
OBP2A	1985.3403	86705.713	84720.3727	0.977615100665402	5.44866883428367
PRAM1	4273.8084	89009.0334	84735.225	0.954184410363879	4.38035762377744
CAMK2B	2309.9532	87132.6217	84822.6685	0.974173896462813	5.23727742467497
CLPTM1L	0	84948.1739	84948.1739	1	8
C17orf49	0	85174.7877	85174.7877	1	8
RNASEK	0	85174.7877	85174.7877	1	8
C20orf160	645.6587	85873.8634	85228.2047	0.992537421794196	7.05530354170238
SDC4P	1681.1081	86942.5677	85261.4596	0.981030936881993	5.69257830173883
SELV	5046.419	90312.9574	85266.5384	0.94707999160112	4.16160108703118
MIR4310	9384	94903.8105	85519.8105	0.91001824705103	3.33819109583886
RAB1B	0	85521.1269	85521.1269	1	8
BCL6B	0	85567.4405	85567.4405	1	8
MIR195	0	85567.4405	85567.4405	1	8
MIR497	0	85567.4405	85567.4405	1	8
SLC16A13	0	85567.4405	85567.4405	1	8
FXYD1	3812.1006	89397.9711	85585.8705	0.959102052702315	4.55158399252583
GFAP	7643.0565	93254.1844	85611.1279	0.924249103029734	3.60894686147319
BIN3	0	85749.7215	85749.7215	1	8
ORAOV1	0	86086.0743	86086.0743	1	8
LOC388588	0	86098.8168	86098.8168	1	8
LRRC47	0	86098.8168	86098.8168	1	8
GET4	0	86290.1079	86290.1079	1	8
SFTPC	10131	96423.1982	86292.1982	0.904921625134053	3.25060369718679
KIAA0495	0	86300.3688	86300.3688	1	8
TMEM151A	5130.8015	91442.3099	86311.5084	0.946871324475106	4.1556057306885
CYP2S1	13112	99478.8354	86366.8354	0.88354291933782	2.92350185845435
TNK2	0	86557.3325	86557.3325	1	8
CNIH2	0	86646.6841	86646.6841	1	8
DCST1	1304.7517	88060.8659	86756.1142	0.985399846886976	6.07665384352123
DCST2	1304.7517	88060.8659	86756.1142	0.985399846886976	6.07665384352123
MIR602	0	86781.5859	86781.5859	1	8
C22orf41	422.9394	87353.3327	86930.3933	0.995181620386906	7.69026797102774
C8orf30A	0	87274.1282	87274.1282	1	8
CYC1	0	87274.1282	87274.1282	1	8
EXOSC4	0	87274.1282	87274.1282	1	8
GPAA1	0	87274.1282	87274.1282	1	8
KIAA1875	0	87274.1282	87274.1282	1	8
MAF1	0	87274.1282	87274.1282	1	8
OPLAH	0	87274.1282	87274.1282	1	8
SHARPIN	0	87274.1282	87274.1282	1	8
SPATC1	0	87274.1282	87274.1282	1	8
GIPC3	11948.8	99258.6428	87309.8428	0.892553954131566	3.05432699047958
HIRIP3	0	87359.7426	87359.7426	1	8
INO80E	0	87359.7426	87359.7426	1	8
GPRIN1	0	87431.0494	87431.0494	1	8
C9orf106	0	87645.7482	87645.7482	1	8
GNL1	0	87678.7386	87678.7386	1	8
PRR3	0	87678.7386	87678.7386	1	8
LILRA5	1148.3708	88902.2654	87753.8946	0.987247499313059	6.27455972479834
LOC643837	0	87765.9623	87765.9623	1	8
NCRNA00115	0	87765.9623	87765.9623	1	8
AXL	11587.2	99478.8354	87891.6354	0.895672876426451	3.101857630965
DDX31	0	87953.0448	87953.0448	1	8
GTF3C4	0	87953.0448	87953.0448	1	8
PVALB	7006.4865	94964.3024	87957.8159	0.93128927827683	3.76062222719164
SNAR-B1	4710	92684.0905	87974.0905	0.951639776337354	4.29852275225418
IL11	12536.4	100628.5028	88092.1028	0.889220070094029	3.00484398022909
INF2	0	88114.1769	88114.1769	1	8
SIM2	5536.2125	93818.8302	88282.6177	0.94427849508639	4.08290628735628
RSPH6A	0	88319.0695	88319.0695	1	8
PLEKHG2	0	88349.9062	88349.9062	1	8
LRTM2	7541.6	95900.6432	88359.0432	0.927093615077365	3.66859795303405
CTBP2	4235.1456	92709.4238	88474.2782	0.95631374066426	4.45223252058671
NR4A1	0	88625.5396	88625.5396	1	8
BAX	0	88629.3498	88629.3498	1	8
RASGRP4	0	88833.6326	88833.6326	1	8
CASKIN2	0	88906.6417	88906.6417	1	8
LLGL2	0	88906.6417	88906.6417	1	8
TSEN54	0	88906.6417	88906.6417	1	8
EID2	0	89043.0088	89043.0088	1	8
EID2B	0	89043.0088	89043.0088	1	8
MIR3185	3026.2496	92145.3612	89119.1116	0.968202181569044	4.92830865059891
CCDC88B	0	89124.9266	89124.9266	1	8
C12orf44	0	89137.3566	89137.3566	1	8
C9orf119	0	89170.6492	89170.6492	1	8
GOLGA2	0	89170.6492	89170.6492	1	8
EIF1	0	89220.4812	89220.4812	1	8
MIR135B	0	89408.5783	89408.5783	1	8
MYH14	0	89431.9608	89431.9608	1	8
PRODH	1491.6455	90948.263	89456.6175	0.983863619899624	5.93006946957734
ZNF414	0	89541.9174	89541.9174	1	8
DFFB	0	89568.6906	89568.6906	1	8
KIAA0562	0	89568.6906	89568.6906	1	8
RHBDF2	0	89577.4545	89577.4545	1	8
TLE6	2668.687	92262.9528000001	89594.2658000001	0.971888329269121	5.11154945303137
ADPRHL1	0	89647.36	89647.36	1	8
CACNA1B	0	89708.853	89708.853	1	8
YIF1A	0	89784.3178	89784.3178	1	8
C17orf97	0	89809.2184	89809.2184	1	8
CYGB	8787.1154	98745.8196	89958.7042	0.91828442699904	3.49025812714312
CARD9	1443.6326	91442.6751	89999.0425	0.984458068839784	5.98509207668179
SNAR-B2	2655.3256	92684.0905	90028.7649	0.972148711324025	5.12536103479014
PRAC	2103.8625	92145.3612	90041.4987	0.977677667598656	5.45279921517241
NCRNA00253	2051.648	92145.3612	90093.7132	0.978219605723957	5.48905640426718
PLEKHA4	596.4192	90898.4171	90301.9979	0.993481389506568	7.25178465961679
RPS16	0	90312.9574	90312.9574	1	8
SUPT5H	0	90312.9574	90312.9574	1	8
TIMM50	0	90312.9574	90312.9574	1	8
MAPKBP1	0	90335.0274	90335.0274	1	8
MIR4296	0	90784.106	90784.106	1	8
COX6B2	1968.2468	92776.7286	90808.4818	0.979225845046765	5.55877993843054
PPP1R15A	0	90898.4171	90898.4171	1	8
TMEM149	0	90970.5857	90970.5857	1	8
SMCR7L	0	90981.3619	90981.3619	1	8
EPHX3	0	90982.1418	90982.1418	1	8
MYO1F	852.2944	91893.1866	91040.8922	0.990810394309131	6.75246223389704
WNT4	2108.3324	93226.9412	91118.6088	0.977885075267671	5.466572687016
LGI4	673.308	91867.9901	91194.6821	0.992724242972338	7.09215184882494
FLJ14107	0	91517.7732	91517.7732	1	8
STX16	0	91524.9382	91524.9382	1	8
LOC100130933	0	91630.1599	91630.1599	1	8
LOC643008	0	91630.1599	91630.1599	1	8
RECQL5	0	91630.1599	91630.1599	1	8
SAP30BP	0	91630.1599	91630.1599	1	8
RYR1	0	91681.5736	91681.5736	1	8
KRT42P	0	91686.9047	91686.9047	1	8
NCRNA00051	0	91812.3329	91812.3329	1	8
EDF1	0	91896.6121	91896.6121	1	8
MIR199B	6479.5974	98392.7144	91913.117	0.938214412471834	3.92457541220132
SNAR-D	581.7055	92684.0905	92102.385	0.99376292783691	7.31588896213089
KDELR1	238.7833	92549.6722	92310.8889	0.99742658395688	8
GCK	0	92462.4023	92462.4023	1	8
YKT6	0	92462.4023	92462.4023	1	8
BST2	0	92646.4557	92646.4557	1	8
FAM125A	0	92646.4557	92646.4557	1	8
FLJ26850	0	92684.0905	92684.0905	1	8
IZUMO2	0	92684.0905	92684.0905	1	8
MIR3154	5676.7974	98392.7144	92715.917	0.945451868642282	4.11540233442745
CCDC103	0	92732.5762	92732.5762	1	8
EFTUD2	0	92732.5762	92732.5762	1	8
FAM43B	11946.4	104793.9762	92847.5762	0.897666939332683	3.13290795139951
MRGPRD	1675.2825	94525.1649	92849.8824	0.982585501988008	5.81822216063422
LY6D	1847.6339	94900.7645	93053.1306	0.980902692648605	5.68266888241026
SCN1B	1407.3372	94932.003	93524.6658	0.985391874211736	6.07585457645432
FAM171A2	163.8812	93752.0497	93588.1685	0.998255022354253	8
MIR4281	12483.9645	106122.3299	93638.3654	0.89474450269985	3.08758019021098
ACSBG2	0	93640.72	93640.72	1	8
STAP2	0	93739.9213	93739.9213	1	8
SLC46A1	0	93781.7641	93781.7641	1	8
HPN	5638	99424.3662	93786.3662	0.946336636000875	4.14034407729811
MYO7B	0	93840.4247	93840.4247	1	8
ATAD3B	0	94154.5411	94154.5411	1	8
ATP5H	0	94346.1063	94346.1063	1	8
KCTD2	0	94346.1063	94346.1063	1	8
NKPD1	12533.6	107115.5638	94581.9638	0.895247074012564	3.09529535606974
BMP1	1836.6372	96423.1982	94586.561	0.981308362745334	5.7142417053241
FGF19	10159.2	104761.0576	94601.8576	0.911597831294802	3.36624382467694
GLTSCR2	0	94865.8478	94865.8478	1	8
JMJD7-PLA2G4B	0	94903.8105	94903.8105	1	8
PLA2G4B	0	94903.8105	94903.8105	1	8
SPTBN5	0	94903.8105	94903.8105	1	8
MIR339	0	94960.6544	94960.6544	1	8
MYL10	224.0539	95216.787	94992.7331	0.997652431622697	8
NAGPA	0	95091.6476	95091.6476	1	8
SLC16A11	4531.4	99814.5336	95283.1336	0.956573295732149	4.46122114346631
FAM71E2	5270.4592	100628.5028	95358.0436	0.950231247781258	4.25496652774808
NDUFA4L2	4755.6	100133.9629	95378.3629	0.954660884567381	4.39616019937045
ZNF77	1384.5272	96787.9892000001	95403.4620000001	0.985896997950437	6.12736272709536
HNRNPUL1	0	95568.5684	95568.5684	1	8
MIR3621	5584.4084	101329.4787	95745.0703	0.947767230698696	4.18150567994374
EGR3	3241.5159	99029.344	95787.8281	0.96830459914809	4.93311552783974
INPP5E	0	95899.1541	95899.1541	1	8
GGT3P	0	95973.8795	95973.8795	1	8
SPTBN4	1174.6387	97328.9362	96154.2975	0.988075166802906	6.3725798062601
KCTD13	0	96285.3195	96285.3195	1	8
TAOK2	0	96713.0913	96713.0913	1	8
PCYT2	0	96755.5901	96755.5901	1	8
LRRC26	4333.9375	101329.4787	96995.5412	0.95898355688409	4.54723178441238
MAPK8IP2	8138.2653	105156.107	97017.8417	0.928167082487998	3.6916675158865
RBM42	0	97083.3695	97083.3695	1	8
PSENEN	0	97247.5485	97247.5485	1	8
U2AF1L4	0	97247.5485	97247.5485	1	8
C15orf39	0	97262.2988	97262.2988	1	8
GOLGA6C	0	97262.2988	97262.2988	1	8
GOLGA6D	0	97262.2988	97262.2988	1	8
ARHGEF18	0	97359.5174	97359.5174	1	8
RPS28	0	97446.0713	97446.0713	1	8
C5orf55	0	97557.1853	97557.1853	1	8
EXOC3	0	97557.1853	97557.1853	1	8
NOTCH3	2358.3841	99920.4348	97562.0507	0.97694161777224	5.40490914661345
LRP1	474.2512	98103.3716	97629.1204	0.995189058261608	7.69250748526993
FXYD3	2925.6	100561.8401	97636.2401	0.971729902709227	5.10320661180828
RUNDC3A	786.3872	98550.5047	97764.1175	0.9920836339354	6.96947961027115
SLC6A8	0	97803.8704000001	97803.8704000001	1	8
CHKB	0	97873.9295	97873.9295	1	8
LOC100144603	0	97873.9295	97873.9295	1	8
CYP2W1	4471.8	102596.005	98124.205	0.958233943434256	4.51997507901892
ACVRL1	0	98296.5234	98296.5234	1	8
BRF1	0	98479.4375	98479.4375	1	8
BTBD6	0	98479.4375	98479.4375	1	8
GRN	0	98550.5047	98550.5047	1	8
SLC25A39	0	98550.5047	98550.5047	1	8
ADAM15	0	98677.8581	98677.8581	1	8
GRTP1	1072.329	99751.2952	98678.9662	0.989364308132062	6.53951606343758
SNORD1A	0	98745.8196	98745.8196	1	8
SNORD1B	0	98745.8196	98745.8196	1	8
SNORD1C	0	98745.8196	98745.8196	1	8
XKR7	1284.2608	100120.4026	98836.1418	0.987335288566226	6.28465398114086
NXNL1	3108.2	102182.506	99074.306	0.970479825636272	5.03892507451078
LSM14B	0	99198.1855	99198.1855	1	8
SLC9A3	651.4902	99855.7742	99204.284	0.99351797898501	7.25995856696466
ST6GALNAC2	4143.1185	103365.1668	99222.0483	0.961462332987279	4.64088919676216
C1QL1	2132.1972	101477.8556	99345.6584	0.979420942829594	5.57268025355638
CNPY1	2092.3616	101468.0043	99375.6427	0.979795729941506	5.59974886843729
PNPO	0	99479.7751	99479.7751	1	8
SP2	0	99479.7751	99479.7751	1	8
MFSD4	7942.8	107452.3231	99509.5231	0.931168668253711	3.75790518704606
LYPD2	4340	103955.4004	99615.4004	0.959924429071135	4.58212585410283
INSL3	0	99627.2747	99627.2747	1	8
BRD3	0	99658.6298	99658.6298	1	8
NCRNA00094	0	99658.6298	99658.6298	1	8
CDA	1954.683	101690.1046	99735.4216	0.981140556652557	5.70110083009257
EFNA4	0	99935.1416	99935.1416	1	8
SGCA	0	99939.1901	99939.1901	1	8
HSD17B14	690.064	100651.6791	99961.6151	0.99319072300425	7.18842535369452
CPT1B	0	100075.3327	100075.3327	1	8
STAC3	0	100133.9629	100133.9629	1	8
EFNA3	5773.209	105924.278	100151.069	0.948313886417158	4.1975160305175
TMEM219	0	100531.9281	100531.9281	1	8
LOC100128675	0	100561.8401	100561.8401	1	8
POLR2A	0	100589.5142	100589.5142	1	8
C10orf35	0	100592.9222	100592.9222	1	8
NPB	2175.507	102825.5255	100650.0185	0.97928108945024	5.56270297570702
SLC6A16	0	100768.1155	100768.1155	1	8
LOC100128573	0	100848.791	100848.791	1	8
CEBPB	0	100912.5818	100912.5818	1	8
LIN37	0	100952.0344	100952.0344	1	8
MIR139	6881.2	107851.6512	100970.4512	0.940024152385049	3.97024427814464
MYOM2	0	101003.6061	101003.6061	1	8
TMEM190	620.6368	101657.6614	101037.0246	0.993931881827107	7.35575398975976
CPSF3L	0	101167.2269	101167.2269	1	8
GLTPD1	0	101167.2269	101167.2269	1	8
DNM1	4756.5385	105925.2415	101168.703	0.957025099343361	4.47699055213594
CIZ1	4721.4	105925.2415	101203.8415	0.957329025662293	4.48768789353704
RPLP2	0	101283.3322	101283.3322	1	8
SNORA52	0	101283.3322	101283.3322	1	8
ANAPC2	0	101329.4787	101329.4787	1	8
SSNA1	0	101329.4787	101329.4787	1	8
PDE2A	6504.2366	107851.6512	101347.4146	0.943122853356047	4.05152471572443
ELMO2	0	101373.8886	101373.8886	1	8
KIF18B	0	101477.8556	101477.8556	1	8
LYNX1	3023.307	104613.5756	101590.2686	0.971911979175064	5.11279878655701
LOC388564	0	101657.6614	101657.6614	1	8
RPL28	0	101657.6614	101657.6614	1	8
RAB3IL1	6700.8	108371.6679	101670.8679	0.941768868589634	4.01551047802688
VWA5B1	1299.7888	103037.7229	101737.9341	0.987542459286002	6.30875158384658
CKM	6181.2	107920.4559	101739.2559	0.945827254203767	4.12593759182339
LCN2	55.3553	101817.7444	101762.3891	0.999456624956313	8
SLC27A1	396.5444	102182.506	101785.9616	0.996134255499016	8
C5AR1	5878.4	107824.1781	101945.7781	0.948300204813034	4.19711337724769
TMEM221	4073.1952	106034.1555	101960.9603	0.963007054714286	4.70222429296314
NXPH4	4304.0759	106272.7254	101968.6495	0.961076140298878	4.62592405122268
MIR1228	4260	106272.7254	102012.7254	0.961459377893888	4.64077414002022
HILS1	0	102020.2056	102020.2056	1	8
PNCK	4740.5282	107000.5384	102260.0102	0.957575774563083	4.4964264293904
WDR5	0	102589.1514	102589.1514	1	8
ADAP1	0	102596.005	102596.005	1	8
COX19	0	102596.005	102596.005	1	8
HSD11B1L	36.87	102817.4342	102780.5642	0.999641531773641	8
C19orf70	0	102817.4342	102817.4342	1	8
ANAPC11	0	102825.5255	102825.5255	1	8
ARHGDIA	0	102825.5255	102825.5255	1	8
THOC4	0	102825.5255	102825.5255	1	8
BAP1	0	102830.0496	102830.0496	1	8
PHF7	0	102830.0496	102830.0496	1	8
SHANK3	1235.011	104119.4154	102884.4044	0.988277559451456	6.39757141467426
MUC1	13843.2	116755.9869	102912.7869	0.894002402858758	3.07624714830775
GRWD1	0	103116.6156	103116.6156	1	8
BBS1	0	103176.0386	103176.0386	1	8
GML	0	103185.7412	103185.7412	1	8
RPL36	0	103318.5132	103318.5132	1	8
TBC1D3B	4223.4192	107558.4	103334.9808	0.962217297676615	4.6705649387572
ATF4	0	103380.2236	103380.2236	1	8
C1orf85	0	103395.4382	103395.4382	1	8
FAM108A1	0	103602.2105	103602.2105	1	8
ZNF598	0	103664.7889	103664.7889	1	8
TBC1D3C	3835.3872	107558.4	103723.0128	0.965569110303128	4.80960415745759
STAB1	245.7441	104123.7599	103878.0158	0.997645441526674	8
LIMS2	2440.0428	106353.9372	103913.8944	0.977571895062576	5.44582317846738
C8orf55	0	103955.4004	103955.4004	1	8
SLURP1	0	103955.4004	103955.4004	1	8
PMPCA	0	104029.9053	104029.9053	1	8
SDCCAG3	0	104029.9053	104029.9053	1	8
SNAPC4	0	104029.9053	104029.9053	1	8
FGF11	12815.2	116850.3731	104035.1731	0.901167289870252	3.18873444132251
GPR144	1684.5714	105756.4315	104071.8601	0.984320963556456	5.97222001432484
PPP6R1	0	104106.8452	104106.8452	1	8
C3orf78	0	104123.7599	104123.7599	1	8
NISCH	0	104123.7599	104123.7599	1	8
NT5DC2	0	104123.7599	104123.7599	1	8
SEMA3G	0	104123.7599	104123.7599	1	8
TNNC1	0	104123.7599	104123.7599	1	8
GDF1	6171.6702	110363.0352	104191.365	0.947040066915551	4.16045225943726
ABCD1	0	104245.1397	104245.1397	1	8
BCAP31	0	104245.1397	104245.1397	1	8
AGER	0	104551.8761	104551.8761	1	8
RNF5	0	104551.8761	104551.8761	1	8
RNF5P1	0	104551.8761	104551.8761	1	8
CEND1	0	104593.5982	104593.5982	1	8
LRDD	0	104593.5982	104593.5982	1	8
PDDC1	0	104593.5982	104593.5982	1	8
SLC25A22	0	104593.5982	104593.5982	1	8
ELAVL1	0	104943.2612	104943.2612	1	8
TNRC6C	0	104972.81	104972.81	1	8
MIR92B	11728.2	116755.9869	105027.7869	0.908718728094313	3.3154430128826
ARSA	0	105156.107	105156.107	1	8
TBXA2R	0	105215.4376	105215.4376	1	8
PPAP2C	1098.9438	106317.4222	105218.4784	0.989769307593221	6.5961166112338
PPL	3301.7422	108547.5531	105245.8109	0.97048043806495	5.03895591554947
ACE	28467.765	133768.6953	105300.9303	0.824529178291003	2.23233939750249
CHRNB1	11541.6	116850.3731	105308.7731	0.910106529860627	3.33974719834065
NR5A1	233.0744	105756.4315	105523.3571	0.997800967199339	8
FXR2	0	105689.7791	105689.7791	1	8
MYST2	0	105697.4668	105697.4668	1	8
SHMT2	0	105709.8214	105709.8214	1	8
GRIN2D	5123.8	110842.2829	105718.4829	0.955816391552879	4.43515035636135
PSD	2931.582	108658.5231	105726.9411	0.973729014795954	5.21197812146553
PSMB7	0	105756.4315	105756.4315	1	8
CDK18	0	105766.2649	105766.2649	1	8
LOC284578	0	105766.2649	105766.2649	1	8
LOC283999	3466.612	109359.2481	105892.6361	0.969274668086488	4.97940504644706
C9orf16	0	105925.2415	105925.2415	1	8
SNORD23	0	105968.9646	105968.9646	1	8
GPR17	368.9865	106353.9372	105984.9507	0.996542575041917	8
AMAC1L3	0	106004.7588	106004.7588	1	8
ZBTB4	0	106088.4676	106088.4676	1	8
AGPAT1	0	106154.7993	106154.7993	1	8
TMEM92	8121.9206	114692.1666	106570.246	0.933868167852979	3.81980212583916
PIK3CD	5836.8	112672.6187	106835.8187	0.950748218462066	4.27081551463356
NELF	0	106849.3447	106849.3447	1	8
CCL27	0	106894.9037	106894.9037	1	8
C17orf74	9922.8	116850.3731	106927.5731	0.921727919579856	3.55777125492465
MED16	0	106988.649	106988.649	1	8
LOC25845	568.8316	107617.6705	107048.8389	0.994742120422063	7.56369765576705
BLOC1S3	0	107115.5638	107115.5638	1	8
TRAPPC6A	0	107115.5638	107115.5638	1	8
ACHE	4131.0914	111324.0629	107192.9715	0.96421908207523	4.75209867730004
PROZ	2358.4315	109666.0149	107307.5834	0.978947171123891	5.53914500002772
CCL3L1	0	107558.4	107558.4	1	8
CCL3L3	0	107558.4	107558.4	1	8
CCL4L1	0	107558.4	107558.4	1	8
GRAP	0	107567.9338	107567.9338	1	8
BEST1	0	107798.7399	107798.7399	1	8
FTH1	0	107798.7399	107798.7399	1	8
C1orf200	4863.4526	112672.6187	107809.1661	0.958621616783613	4.53401229211772
GPR123	0	108082.9791	108082.9791	1	8
FADS3	0	108371.6679	108371.6679	1	8
ACTR1A	0	108658.5231	108658.5231	1	8
C10orf95	0	108658.5231	108658.5231	1	8
CUEDC2	0	108658.5231	108658.5231	1	8
FBXL15	0	108658.5231	108658.5231	1	8
MIR146B	0	108658.5231	108658.5231	1	8
NFKB2	0	108658.5231	108658.5231	1	8
SUFU	0	108658.5231	108658.5231	1	8
TMEM180	0	108658.5231	108658.5231	1	8
PGLYRP1	0	108881.0193	108881.0193	1	8
SEC14L5	120.4606	109013.1312	108892.6706	0.998896209700302	8
GBAP1	0	109075.7241	109075.7241	1	8
MUC4	15529.8	124875.6627	109345.8627	0.889393192391794	3.00738117898708
FIZ1	0	109675.5133	109675.5133	1	8
