GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_032634	chr9(.):35083687-35101546	0.1326
NM_007126	chr9(.):35051064-35077739	0.1563
NM_003995	chr9(.):35787405-35814728	0.1583
NM_001042590	chr9(.):35824512-35859844	0.1653
NM_032593	chr9(.):35807956-35820042	0.174
NM_001012446	chr9(.):35812013-35833744	0.1815
NM_001042589	chr9(.):35824228-35859844	0.1644
NM_016446	chr9(.):35824221-35852232	0.176
NM_001004487	chr9(.):35864459-35875398	0.1037
NM_001039592	chr9(.):35804806-35817259	0.1744
NR_024006	chr9(.):35855270-35870515	0.1209
NM_005893	chr9(.):36164388-36176331	0.1241
NM_022343	chr9(.):36131741-36168903	0.1581
NM_007096	chr9(.):36185852-36217059	0.1242
NR_024443	chr9(.):67012399-67035982	0.1384
NR_002817	chr9(.):67265214-67294492	0.1891
NR_024443	chr9(.):69646360-69669949	0.1636
NM_006705	chr9(.):92214926-92226469	0.1338
NR_033912	chr9(.):93820575-93842414	0.118
NM_005384	chr9(.):94166326-94191144	0.157
NM_015250	chr9(.):95468644-95532083	0.1576
NR_026868	chr9(.):95566892-95605739	0.1137
NM_032310	chr9(.):95853449-95880565	0.1272
NM_145006	chr9(.):95815988-95852415	0.1296
NR_031755	chr9(.):97567243-97577339	0.1102
NM_033087	chr9(.):101973706-101989246	0.1616
NM_006808	chr9(.):101979569-101997901	0.1486
NM_001012993	chr9(.):112956845-112975413	0.1077
NM_001136562	chr9(.):112882780-112939791	0.1696
NM_130795	chr9(.):116258706-116365018	0.1277
NM_021106	chr9(.):116337939-116365018	0.1261
NM_134427	chr9(.):116322360-116365018	0.1292
NM_000608	chr9(.):117087068-117100536	0.1111
NM_030767	chr9(.):117091432-117161685	0.1504
NM_000607	chr9(.):117080302-117093759	0.1146
NM_004888	chr9(.):117344993-117366152	0.1495
NM_153045	chr9(.):117368705-117413703	0.1325
NM_001244	chr9(.):117660123-117697770	0.1558
NM_005658	chr9(.):123659670-123694173	0.1445
NM_015651	chr9(.):123612930-123644606	0.1559
NM_001190945	chr9(.):123659670-123696451	0.1442
NM_001190947	chr9(.):123659670-123681850	0.1424
NM_001009936	chr9(.):123626852-123644606	0.1857
NR_024408	chr9(.):123600319-123621651	0.136
NM_173689	chr9(.):126113447-126146032	0.103
NM_001145001	chr9(.):127015195-127119719	0.1146
NM_001166168	chr9(.):127015529-127119719	0.1147
NM_001166167	chr9(.):127014884-127119719	0.1146
NM_005489	chr9(.):130495595-130538621	0.1219
NM_001142532	chr9(.):130495595-130529697	0.1155
NM_001142533	chr9(.):130495595-130522583	0.1172
NM_001142531	chr9(.):130495595-130529719	0.1155
NM_001142534	chr9(.):130495595-130522561	0.1172
NM_170600	chr9(.):130495595-130546048	0.1361
NM_001085347	chr9(.):130488802-130502604	0.1465
NM_001018078	chr9(.):130560507-130581556	0.1218
NM_001261	chr9(.):130543304-130558052	0.1545
NM_004957	chr9(.):130560153-130581556	0.1226
NM_013443	chr9(.):130642600-130666871	0.1105
NM_000476	chr9(.):130623758-130645022	0.0975
NR_036055	chr9(.):130543196-130553286	0.1591
NM_001035254	chr9(.):130697860-130747812	0.1576
NM_003863	chr9(.):130692373-130705763	0.1619
NM_203305	chr9(.):130697860-130717993	0.1588
NM_001135219	chr9(.):130678807-130698076	0.1718
NM_173492	chr9(.):130678807-130694770	0.1852
NR_024425	chr9(.):130885807-130897913	0.1712
NR_027812	chr9(.):130877971-130895712	0.1544
NM_001006641	chr9(.):130825478-130876524	0.1484
NM_197956	chr9(.):130818511-130834599	0.1782
NM_001006643	chr9(.):130855835-130876524	0.1114
NM_001006642	chr9(.):130849127-130876524	0.1175
NM_052901	chr9(.):130855816-130876524	0.1114
NM_025072	chr9(.):130877971-130895474	0.1541
NR_033374	chr9(.):130868449-130886013	0.1217
NM_016520	chr9(.):132584563-132602572	0.1317
NM_006676	chr9(.):132592695-132649107	0.1126
NM_001008563	chr9(.):132592756-132649107	0.1127
NM_001136557	chr9(.):132810984-132907448	0.1091
NM_032728	chr9(.):134160080-134189649	0.1106
NM_033387	chr9(.):134128464-134156906	0.1732
NM_006125	chrX(.):11156516-11688821	0.0646
NM_013427	chrX(.):11150662-11688821	0.0646
NM_015691	chrX(.):9978794-10117518	0.0673
NM_001123384	chrX(.):39905498-40041582	0.0587
NM_144495	chrX(.):48750194-48765420	0.0695
NM_001167990	chrX(.):48750212-48765420	0.0695
NM_001032384	chrX(.):48750538-48765420	0.0699
NM_001167992	chrX(.):48750774-48765420	0.0711
NR_001568	chrX(.):70425034-70953962	0.0599
NM_001104544	chrX(.):119387504-119450391	0.0787
NM_005334	chrX(.):153208007-153241819	0.0794
NM_001830	chrX(.):10119984-10210699	0.0511
NM_025159	chrX(.):30571940-30601033	0.0872
NM_017745	chrX(.):39905498-39961719	0.0573
NM_001167947	chrX(.):48745729-48760426	0.0881
NM_001042498	chrX(.):48755888-48774235	0.0982
NM_001136158	chrX(.):48774302-48819893	0.1091
NM_001136159	chrX(.):48774302-48820648	0.1081
NM_006875	chrX(.):48765458-48781413	0.1383
NM_004979	chrX(.):48813638-48833251	0.078
NM_005660	chrX(.):48755458-48773917	0.099
NM_001032289	chrX(.):48755889-48773933	0.0977
NM_052957	chrX(.):70792873-70838433	0.0599
NM_001142797	chrX(.):70830765-70843367	0.1003
NM_002764	chrX(.):106866653-106899256	0.0644
NM_004089	chrX(.):106951451-106965291	0.0829
NM_198057	chrX(.):106951451-107024017	0.0656
NM_001015881	chrX(.):106951451-106964711	0.0846
NM_006777	chrX(.):119379606-119397251	0.0701
NM_001184742	chrX(.):119379609-119397251	0.0701
NM_003399	chrX(.):128867945-128908525	0.0707
NM_018990	chrX(.):128908891-128934176	0.0917
NM_001130846	chrX(.):129258337-129277015	0.0536
NM_004208	chrX(.):129258337-129304861	0.0629
NM_004794	chrX(.):129300772-129323844	0.0845
NM_145813	chrX(.):129258337-129304808	0.0628
NM_003491	chrX(.):153190376-153205468	0.0971
NM_001666	chrX(.):153167829-153196714	0.0803
NM_002910	chrX(.):153195721-153215232	0.0726
NM_001025243	chrX(.):153270956-153290342	0.0757
NM_003492	chrX(.):153232990-153253646	0.0902
NR_031757	chrX(.):153280370-153290440	0.0692
NR_036175	chrX(.):153241548-153251627	0.0873
NR_036174	chrX(.):153241547-153251628	0.0872
NM_015892	chr10(.):125762181-125856930	0.148
NM_014863	chr10(.):125774168-125856930	0.1544
NM_031453	chr10(.):14555558-14821896	0.1277
NM_018363	chr10(.):90028620-90348082	0.1194
NM_001031709	chr10(.):90038858-90348082	0.1172
NM_001083591	chr10(.):11201992-11383672	0.166
NM_001025077	chr10(.):11042258-11383672	0.1422
NM_006561	chr10(.):11054892-11383672	0.1437
NM_024948	chr10(.):15815174-15907519	0.1404
NM_001081	chr10(.):16860964-17176816	0.0944
NM_001002265	chr10(.):45947816-46095354	0.1051
NR_033842	chr10(.):45301471-45460137	0.1109
NM_032023	chr10(.):45450218-45495172	0.1476
NM_000698	chr10(.):45864628-45946563	0.1279
NM_001002266	chr10(.):45947816-46035819	0.1014
NM_032199	chr10(.):63656012-63861707	0.1303
NM_033497	chr10(.):71024755-71166637	0.0942
NM_001198798	chr10(.):73851273-73980751	0.1115
NM_001198799	chr10(.):73851273-73981183	0.1116
NM_020338	chr10(.):80823791-81081285	0.1142
NM_145868	chr10(.):81909879-81970328	0.1372
NM_007373	chr10(.):112674300-112778425	0.1058
NM_014661	chr10(.):126302862-126437930	0.114
NR_027653	chr10(.):3813187-3832473	0.1622
NM_178150	chr10(.):5927213-5984556	0.1301
NM_032807	chr10(.):5931348-5984556	0.1297
NM_019046	chr10(.):5898688-5936860	0.1207
NM_001009941	chr10(.):5915049-5936860	0.1328
NM_001098207	chr10(.):43876064-43897794	0.1303
NM_004966	chr10(.):43876064-43909656	0.1443
NM_173160	chr10(.):43862091-43876783	0.0959
NM_001098204	chr10(.):43876064-43909696	0.1441
NM_001098208	chr10(.):43876064-43897279	0.1323
NM_001098205	chr10(.):43876064-43909332	0.1455
NM_001098206	chr10(.):43876064-43908299	0.1462
NR_026693	chr10(.):43927573-43983007	0.1044
NM_001123376	chr10(.):45401763-45435642	0.1125
NM_007021	chr10(.):45466708-45479330	0.1408
NM_001039380	chr10(.):45488145-45501470	0.132
NM_006963	chr10(.):45491272-45505777	0.1336
NM_003171	chr10(.):70934992-70973849	0.1458
NM_025130	chr10(.):70975058-71032315	0.1276
NM_018055	chr10(.):72186691-72206465	0.102
NM_014431	chr10(.):72233563-72333206	0.1338
NM_001042465	chr10(.):73571054-73616082	0.1206
NM_001171935	chr10(.):73566639-73580704	0.1124
NM_173473	chr10(.):73970805-74000618	0.1223
NM_019058	chr10(.):74028676-74040797	0.1831
NM_057157	chr10(.):94828231-94842641	0.1532
NM_183374	chr10(.):94816020-94833454	0.1095
NM_000783	chr10(.):94828646-94842641	0.1553
NM_020992	chr10(.):96992329-97055781	0.1365
NM_198044	chr10(.):99200929-99222127	0.1417
NM_198046	chr10(.):99200946-99222127	0.1417
NM_016046	chr10(.):99190665-99210768	0.1306
NM_001145114	chr10(.):99111457-99166127	0.1105
NM_002629	chr10(.):99181026-99198198	0.1403
NM_030912	chr10(.):104399251-104423076	0.1347
NM_001083913	chr10(.):104498726-104581021	0.1524
NM_017787	chr10(.):104530887-104581021	0.1548
NR_024552	chr10(.):105201542-105217162	0.128
NM_001129742	chr10(.):105227560-105243997	0.1575
NM_001001412	chr10(.):105208143-105223648	0.1312
NM_004210	chr10(.):105248734-105357309	0.1404
NM_005962	chr10(.):111980761-112052123	0.1188
NM_001008541	chr10(.):111964988-112052123	0.131
NM_005871	chr10(.):112047797-112069707	0.1198
NM_130439	chr10(.):111962362-112052123	0.1295
NM_004419	chr10(.):112252624-112276302	0.2011
NM_145341	chr10(.):112626595-112664764	0.1276
NM_001195307	chr10(.):112653487-112684124	0.1289
NM_001195306	chr10(.):112653487-112683694	0.1287
NR_026932	chr10(.):112623647-112635662	0.1691
NM_212554	chr10(.):126442405-126485439	0.097
NR_033853	chr11(.):58696115-58830925	0.1213
NM_001111018	chr11(.):19367270-20148147	0.1144
NM_006819	chr11(.):63948586-63977020	0.1494
NM_001098517	chr11(.):115039344-115380241	0.1244
NM_002855	chr11(.):119526702-119604435	0.1223
NM_203285	chr11(.):119503807-119604435	0.1128
NM_181798	chr11(.):2477683-2875340	0.1039
NM_000218	chr11(.):2461220-2875340	0.1042
NM_003156	chr11(.):3871932-4119440	0.1251
NM_030962	chr11(.):9795213-10320754	0.0999
NM_032867	chr11(.):12303446-12385691	0.1025
NM_014632	chr11(.):12127137-12290331	0.1321
NM_175058	chr11(.):16804206-17040963	0.1248
NM_001143830	chr11(.):22683159-22839547	0.1225
NM_177553	chr11(.):22684653-22839547	0.122
NM_005256	chr11(.):22691318-22839547	0.1193
NM_001127457	chr11(.):45863668-45909796	0.1175
NM_021117	chr11(.):45863956-45909799	0.1175
NM_206893	chr11(.):60547820-60573778	0.0954
NM_024092	chr11(.):60676370-60695915	0.1928
NM_024060	chr11(.):62196015-62319332	0.1273
NM_005438	chr11(.):65654691-65672997	0.1863
NM_001077241	chr11(.):65137662-65155142	0.1507
NR_002819	chr11(.):65260232-65278939	0.2383
NM_012308	chr11(.):66881739-67030550	0.1215
NM_030930	chr11(.):67753574-67776593	0.1667
NM_014824	chr11(.):72542789-72858143	0.1205
NM_176796	chr11(.):72970569-73013850	0.156
NM_176798	chr11(.):72975938-73013850	0.1595
NM_004154	chr11(.):72978246-73014664	0.1604
NM_001128620	chr11(.):77028059-77190108	0.1247
NR_027479	chr11(.):78142015-78290909	0.117
NM_080491	chr11(.):77921335-78133868	0.1166
NM_014488	chr11(.):82687477-82787884	0.1577
NM_006006	chr11(.):113925430-114126397	0.1159
NM_001018011	chr11(.):113926287-114126397	0.1161
NM_198489	chr11(.):118863851-118891455	0.143
NM_015313	chr11(.):120202617-120365645	0.1105
NM_024556	chr11(.):126076618-126137879	0.1122
NR_033839	chr11(.):126206611-126230482	0.1063
NM_002017	chr11(.):128558812-128688162	0.1513
NM_001167681	chr11(.):128557388-128688162	0.1509
NM_182612	chr11(.):762222-782487	0.1
NM_006755	chr11(.):742431-770024	0.1203
NR_002585	chr11(.):806680-816814	0.1516
NM_001025239	chr11(.):837823-872116	0.0909
NM_001025234	chr11(.):839080-872116	0.0908
NM_145886	chr11(.):794178-810250	0.1496
NM_016564	chr11(.):782109-795126	0.0926
NM_021128	chr11(.):834720-847529	0.1164
NM_139029	chr11(.):827951-843835	0.1215
NM_173584	chr11(.):822584-836991	0.1134
NM_024698	chr11(.):785474-801263	0.1175
NM_001004	chr11(.):804935-817876	0.1392
NM_001025237	chr11(.):839445-872116	0.0902
NM_020376	chr11(.):813900-830571	0.1182
NM_001191060	chr11(.):785474-802995	0.1143
NM_001191061	chr11(.):785474-803269	0.1135
NM_001025235	chr11(.):837940-872116	0.0904
NM_002555	chr11(.):2918511-2951476	0.1112
NM_001122631	chr11(.):2899447-2911995	0.1374
NM_003311	chr11(.):2944502-2955650	0.1405
NR_024627	chr11(.):2886262-2898336	0.0799
NM_007105	chr11(.):2904326-2930175	0.1333
NM_183233	chr11(.):2915950-2951476	0.11
NR_027018	chr11(.):3824239-3852582	0.1185
NM_014489	chr11(.):3824765-3852582	0.1192
NM_001665	chr11(.):3843207-3867213	0.1221
NM_006284	chr11(.):6627072-6638445	0.1592
NM_000391	chr11(.):6628996-6645692	0.1578
NM_003737	chr11(.):6637557-6682074	0.1256
NM_001014794	chr11(.):6619963-6637099	0.1563
NM_001014795	chr11(.):6620206-6637099	0.1572
NM_015324	chr11(.):6616151-6629811	0.1455
NM_003390	chr11(.):9590227-9616313	0.1266
NM_001143976	chr11(.):9591233-9616313	0.1247
NM_001124	chr11(.):10321641-10333923	0.2203
NM_022725	chr11(.):22639078-22652387	0.14
NM_000610	chr11(.):35155416-35258949	0.1613
NM_018389	chr11(.):45821640-45839567	0.1421
NR_027134	chr11(.):45787982-45798909	0.1292
NM_001145266	chr11(.):45820622-45839567	0.1423
NM_022074	chr11(.):58907251-58927511	0.173
NM_001142520	chr11(.):58905317-58927511	0.1694
NM_001142704	chr11(.):58869657-58899888	0.1492
NM_004778	chr11(.):60613397-60628444	0.1185
NM_207341	chr11(.):60630014-60648164	0.1597
NM_024098	chr11(.):60604428-60623561	0.1867
NM_014502	chr11(.):60653019-60679061	0.1658
NM_016582	chr11(.):60699554-60724257	0.107
NM_178031	chr11(.):60686912-60709631	0.1245
NM_022830	chr11(.):62337516-62364109	0.158
NM_004739	chr11(.):62355674-62374303	0.1708
NM_001404	chr11(.):62322072-62346460	0.1627
NM_001620	chr11(.):62278373-62319332	0.1332
NM_004470	chr11(.):64003412-64016607	0.1774
NM_000932	chr11(.):64013994-64041924	0.1412
NM_005528	chr11(.):63992752-64006753	0.1505
NM_001160390	chr11(.):63986270-63998726	0.1382
NM_032344	chr11(.):63988737-64002488	0.1424
NM_004322	chr11(.):64032299-64057176	0.1349
NM_178443	chr11(.):63969151-63996363	0.1164
NM_057092	chr11(.):64004587-64016607	0.1826
NM_033310	chr11(.):64053792-64072503	0.1231
NM_003377	chr11(.):63997265-64011259	0.1674
NM_020155	chr11(.):64048581-64061972	0.1237
NM_001135208	chr11(.):64003603-64016607	0.1782
NM_001039496	chr11(.):64062862-64077239	0.1541
NM_001170726	chr11(.):64046810-64061972	0.1209
NM_001160393	chr11(.):63986270-63998341	0.138
NM_001170881	chr11(.):64047284-64061972	0.1195
NM_001177358	chr11(.):64047282-64061972	0.1195
NM_138689	chr11(.):64006950-64019413	0.1835
NM_000244	chr11(.):64565985-64583188	0.1363
NM_130803	chr11(.):64565985-64583766	0.1339
NM_004579	chr11(.):64551608-64575713	0.1129
NM_017525	chr11(.):64586661-64617041	0.114
NM_130800	chr11(.):64565985-64583035	0.1356
NM_130802	chr11(.):64565985-64583213	0.1362
NR_029829	chr11(.):64653826-64663911	0.1211
NM_006795	chr11(.):64615207-64651191	0.1536
NR_029578	chr11(.):64653608-64663718	0.1207
NR_028272	chr11(.):65185268-65199003	0.3209
NR_030343	chr11(.):65206928-65217028	0.1663
NM_031904	chr11(.):65149040-65185995	0.1428
NM_032223	chr11(.):65378782-65409910	0.1258
NM_001098785	chr11(.):65334819-65346669	0.1901
NM_021070	chr11(.):65301029-65330699	0.1367
NM_033455	chr11(.):65355325-65368467	0.1294
NM_001099409	chr11(.):65338508-65365116	0.1257
NM_002419	chr11(.):65360225-65386720	0.1322
NM_001048218	chr11(.):65287547-65311182	0.1381
NM_006396	chr11(.):65332942-65344239	0.1957
NM_198897	chr11(.):65646210-65661010	0.1744
NM_001335	chr11(.):65642283-65656212	0.141
NM_025128	chr11(.):65622871-65638914	0.1755
NM_005507	chr11(.):65617284-65630804	0.1877
NM_016938	chr11(.):65628911-65645340	0.1337
NM_006848	chr11(.):65652874-65664106	0.2119
NM_006442	chr11(.):65681727-65694048	0.1246
NM_152762	chr11(.):65708114-65732434	0.1376
NM_001135635	chr11(.):65679282-65691531	0.1412
NM_014578	chr11(.):66819288-66844488	0.117
NM_001161473	chr11(.):67771047-67801743	0.1494
NM_006053	chr11(.):67805446-67823366	0.1124
NM_006019	chr11(.):67801482-67823366	0.1118
NM_002496	chr11(.):67793083-67809114	0.1498
NM_000694	chr11(.):67772789-67801743	0.1483
NM_005169	chr11(.):71945120-71960220	0.1012
NM_001567	chr11(.):71930881-71955188	0.1235
NM_001113536	chr11(.):71922818-71937994	0.1381
NM_002564	chr11(.):72924343-72952395	0.1466
NM_176071	chr11(.):72924501-72952395	0.1464
NM_032871	chr11(.):73082712-73113519	0.1198
NM_152222	chr11(.):73082404-73113519	0.1211
NM_014786	chr11(.):73014662-73085425	0.1285
NR_033347	chr11(.):82747505-82757640	0.143
NM_006235	chr11(.):111217980-111255157	0.1736
NR_026691	chr11(.):117852105-117877199	0.1721
NR_003040	chr11(.):118868670-118879303	0.1302
NM_181721	chr11(.):118837416-118856995	0.0991
NM_000190	chr11(.):118950586-118969259	0.1611
NM_001028	chr11(.):118881421-118894057	0.1662
NM_002105	chr11(.):118959584-118971177	0.1609
NM_016146	chr11(.):118884240-118899385	0.1688
NM_001024382	chr11(.):118953696-118969259	0.1797
NM_001164278	chr11(.):118890060-118906616	0.1793
NM_001130991	chr11(.):118909895-118932925	0.1346
NM_015517	chr11(.):118987287-119010765	0.1291
NM_006389	chr11(.):118909895-118932916	0.1346
NM_014807	chr11(.):118973092-118992827	0.1682
NM_021729	chr11(.):118933492-118957688	0.1344
NM_001382	chr11(.):118962212-118977785	0.1879
NM_001164280	chr11(.):118890060-118905278	0.1869
NR_037429	chr11(.):118884653-118894722	0.1813
NM_001142505	chr11(.):119015298-119038374	0.1352
NM_022169	chr11(.):119014749-119038374	0.133
NM_203286	chr11(.):119540098-119604435	0.1281
NM_001198675	chr11(.):120190837-120209388	0.1468
NM_032795	chr11(.):126066988-126086587	0.1401
NM_017547	chr11(.):126134054-126153027	0.1229
NM_014026	chr11(.):126168646-126220644	0.1361
NM_148910	chr11(.):126147981-126168071	0.1164
NM_001177842	chr11(.):126127813-126143877	0.148
NM_006278	chr11(.):126221095-126289533	0.102
NM_003658	chr11(.):129240880-129327174	0.146
NM_014325	chr12(.):109033886-109130295	0.1512
NM_152641	chr12(.):46118619-46306819	0.1143
NM_020375	chr12(.):4425358-4474190	0.1083
NM_018173	chr12(.):6414601-6442672	0.1172
NM_007273	chr12(.):7069516-7084891	0.1813
NR_015382	chr12(.):6543166-6565683	0.1529
NM_001144857	chr12(.):6416816-6442672	0.1148
NM_001144856	chr12(.):6415098-6442672	0.1156
NM_001144831	chr12(.):7069514-7084916	0.1818
NM_001987	chr12(.):11797787-12053325	0.1276
NM_031289	chr12(.):13232041-13253709	0.1559
NM_016355	chr12(.):12961279-12987915	0.1209
NM_006143	chr12(.):12808994-12854121	0.125
NM_001080555	chr12(.):13232041-13261619	0.1547
NM_152321	chr12(.):15061975-15096463	0.107
NM_004572	chr12(.):32938679-33054780	0.124
NM_139241	chr12(.):32650040-32803984	0.1238
NM_001033873	chr12(.):51634132-51668994	0.118
NM_001031628	chr12(.):51634132-51669202	0.1182
NM_001128914	chr12(.):53840885-53879946	0.1879
NM_000966	chr12(.):53599352-53631036	0.1504
NM_001042728	chr12(.):53599352-53619150	0.1633
NM_001982	chr12(.):56468891-56502128	0.1212
NM_013449	chr12(.):56984379-57035163	0.1464
NM_006576	chr12(.):58186159-58214852	0.1111
NM_001172697	chr12(.):58171527-58201639	0.1274
NM_018279	chr12(.):72074877-72102839	0.1275
NM_005761	chr12(.):94537498-94704225	0.1489
NM_014706	chr12(.):108910990-108960165	0.1463
NM_018984	chr12(.):109171465-109256359	0.1363
NM_014868	chr12(.):120967131-121020397	0.0725
NM_003959	chr12(.):123315038-123352507	0.0518
NM_001082959	chr12(.):125257173-125353519	0.0544
NM_001759	chr12(.):4377901-4419522	0.1569
NM_002342	chr12(.):6488356-6505732	0.0985
NM_001159576	chr12(.):6451008-6489390	0.1429
NM_001065	chr12(.):6432922-6456283	0.1565
NM_001038	chr12(.):6451008-6489905	0.1419
NM_001159575	chr12(.):6451008-6491523	0.1398
NM_014231	chr12(.):6566403-6584843	0.1712
NM_001242	chr12(.):6549050-6565884	0.1707
NM_014865	chr12(.):6598297-6646132	0.132
NM_016497	chr12(.):6596315-6607471	0.1548
NR_004387	chr12(.):6614387-6624717	0.1015
NM_018009	chr12(.):6556176-6576488	0.181
NR_027483	chr12(.):6972277-6985110	0.1743
NM_001975	chr12(.):7018613-7037859	0.1725
NM_002831	chr12(.):7055433-7075479	0.2143
NM_001159287	chr12(.):6971583-6985110	0.1688
NR_029779	chr12(.):7067861-7077929	0.1814
NM_080548	chr12(.):7050739-7075479	0.2168
NM_001146316	chr12(.):6975099-6987449	0.1725
NM_000365	chr12(.):6971692-6985110	0.1697
NM_001007026	chr12(.):7028625-7056484	0.1966
NM_006992	chr12(.):7008896-7028406	0.1279
NM_001940	chr12(.):7032479-7056484	0.181
NM_032641	chr12(.):6975099-6987521	0.1719
NR_003010	chr12(.):7071499-7081769	0.1871
NR_033796	chr12(.):6988845-6999902	0.1229
NR_002803	chr12(.):6988144-6998768	0.1163
NM_138425	chr12(.):7048202-7060165	0.2133
NR_029682	chr12(.):7068259-7078354	0.1766
NM_005768	chr12(.):7080346-7130842	0.1202
NM_006331	chr12(.):7074943-7090165	0.1707
NR_033399	chr12(.):9565286-9605768	0.1547
NM_004064	chr12(.):12865301-12880305	0.2501
NM_030817	chr12(.):12933540-12949399	0.1275
NR_030344	chr12(.):12912582-12922677	0.1252
NM_001130415	chr12(.):12873850-12949399	0.1285
NM_020853	chr12(.):13192314-13241383	0.1212
NM_006205	chr12(.):15120955-15139799	0.1204
NM_001175	chr12(.):15089949-15119562	0.1691
NM_030762	chr12(.):26267958-26283003	0.2101
NR_028408	chr12(.):46114502-46126704	0.1639
NM_018976	chr12(.):46746970-46771645	0.1633
NM_001146076	chr12(.):48050714-48104844	0.1153
NM_001172439	chr12(.):48098517-48124355	0.131
NM_001098532	chr12(.):48123452-48157181	0.1451
NM_017842	chr12(.):48161966-48181536	0.1457
NM_006105	chr12(.):48123452-48157244	0.145
NM_001098531	chr12(.):48123452-48157889	0.1447
NM_001098416	chr12(.):48171506-48218763	0.1522
NM_000376	chr12(.):48230319-48303814	0.1437
NM_014033	chr12(.):51313533-51331300	0.1568
NM_001109619	chr12(.):51342781-51369289	0.1074
NM_001971	chr12(.):51717226-51745463	0.1435
NM_016293	chr12(.):51669821-51722938	0.135
NM_181711	chr12(.):52395747-52414671	0.109
NM_002135	chr12(.):52440190-52458287	0.1223
NM_021934	chr12(.):52458757-52476279	0.1284
NM_001004304	chr12(.):53569534-53589654	0.188
NM_000889	chr12(.):53580106-53606000	0.2504
NM_015989	chr12(.):53546446-53579430	0.1233
NM_001170790	chr12(.):53640369-53653190	0.127
NM_032889	chr12(.):53640875-53653190	0.1282
NM_001164691	chr12(.):53812638-53830318	0.1288
NM_001005354	chr12(.):53830432-53845427	0.1349
NM_134324	chr12(.):53890376-53905215	0.1549
NM_006301	chr12(.):53869275-53898444	0.1575
NM_134323	chr12(.):53889704-53905215	0.1507
NM_003717	chr12(.):53895473-53906422	0.1173
NM_032786	chr12(.):56507029-56521278	0.1902
NM_006191	chr12(.):56493102-56512694	0.1586
NM_079423	chr12(.):56547099-56560366	0.1367
NM_002475	chr12(.):56541334-56556771	0.1597
NM_001035267	chr12(.):56505373-56516616	0.1878
NM_015292	chr12(.):56516985-56543460	0.1277
NM_000946	chr12(.):57120363-57151146	0.1234
NR_003046	chr12(.):57032463-57042538	0.1849
NM_001686	chr12(.):57026958-57044852	0.1854
NM_005594	chr12(.):57101210-57124066	0.1742
NR_002737	chr12(.):57033810-57043885	0.1765
NM_001113203	chr12(.):57101210-57124326	0.1727
NM_006601	chr12(.):57052124-57087078	0.1627
NM_003725	chr12(.):57152107-57186574	0.1026
NM_138396	chr12(.):58143899-58158689	0.1639
NM_023033	chr12(.):58157350-58170914	0.1471
NM_014770	chr12(.):58113993-58140940	0.1332
NM_000785	chr12(.):58151116-58165976	0.1361
NM_015433	chr12(.):58161382-58181324	0.1488
NM_001017956	chr12(.):58082737-58120340	0.1215
NM_005981	chr12(.):58133783-58147026	0.2177
NR_027032	chr12(.):58115022-58127139	0.1167
NM_000075	chr12(.):58137002-58151164	0.1886
NM_001122772	chr12(.):58113993-58137029	0.1174
NM_005730	chr12(.):58208709-58245747	0.1469
NR_029847	chr12(.):58213391-58223475	0.1283
NM_033276	chr12(.):58330444-58356052	0.1104
NM_017440	chr12(.):68683345-68731161	0.1245
NM_031435	chr12(.):72052676-72079428	0.116
NM_144982	chr12(.):71998378-72062749	0.1076
NM_001946	chr12(.):89736836-89751296	0.2314
NM_001025233	chr12(.):92812734-92829730	0.1524
NR_027933	chr12(.):92810306-92829778	0.1542
NM_001025232	chr12(.):92808869-92826924	0.1511
NM_014840	chr12(.):106452124-106538811	0.1221
NM_007076	chr12(.):108904050-108918380	0.1418
NM_213595	chr12(.):108951293-108968160	0.2425
NM_181724	chr12(.):108978621-108996894	0.1197
NM_003006	chr12(.):109010679-109032670	0.2333
NM_001161331	chr12(.):109180694-109226327	0.1242
NM_001168325	chr12(.):117471727-117542251	0.057
NM_003746	chr12(.):120928858-120941298	0.0584
NM_032314	chr12(.):120936081-120971964	0.0582
NM_198202	chr12(.):121011847-121024201	0.0865
NM_015918	chr12(.):121011847-121024197	0.0865
NM_019034	chr12(.):122210659-122236594	0.0754
NR_002809	chr12(.):122228172-122246390	0.0855
NM_015048	chr12(.):122237637-122275562	0.0597
NM_024667	chr12(.):123344874-123385712	0.1089
NM_021009	chr12(.):125391191-125404587	0.1233
NR_024464	chr13(.):30909406-30953036	0.0633
NM_015057	chr13(.):77613791-77906177	0.1103
NM_032436	chr13(.):115074964-115097803	0.1537
NM_000820	chr13(.):114518521-114572046	0.1465
NM_007368	chr13(.):114742193-114903095	0.1238
NM_014059	chr13(.):42026541-42050013	0.0632
NM_152719	chr13(.):46271445-46293693	0.0775
NM_001143945	chr13(.):114518521-114544017	0.1077
NM_001143946	chr13(.):114518521-114541714	0.105
NR_024609	chr13(.):114581609-114631485	0.1343
NM_023011	chr13(.):115042077-115076283	0.1342
NM_003903	chr13(.):114995361-115043150	0.1453
NM_022060	chr14(.):23062146-23086265	0.0962
NM_006246	chr14(.):63836354-64015079	0.0581
NR_027004	chr14(.):94366075-94397718	0.0527
NM_001012706	chr14(.):50443429-50479238	0.0765
NM_004296	chr14(.):72394785-73038238	0.0553
NM_001043318	chr14(.):74176824-74258896	0.0737
NM_194278	chr14(.):74176824-74232001	0.0707
